posterior_id,config_id,prior_kind,beta,method,temperature,top_k,weight_power,posterior_mae,posterior_p90_abs,posterior_spearman,best_world_mae,top100_world_mae,median_world_mae,ess,ess_rate,q_abs_shift_vs_h018,q_max_abs_shift_vs_h018,q_spearman_vs_h018,mean_max_vector_posterior,row_vector_kl_from_prior,posterior_score
subject_b0.4_top250_t0.0005,subject_b0.4,subject,0.4,topk,0.0005,250,1.0,0.00012116824448142388,0.00022637438271626132,0.9714285714285714,0.000187188889024675,0.0002940761990967457,0.0013677751994696174,248.61306846890713,0.0035516152638415304,0.04988595512375596,0.22314546840349753,0.9799314670887304,0.1756180169327826,0.1924918879557998,0.00011895031525384396
global_b0.25_soft_t0.00055_p1.5,global_b0.25,global,0.25,soft,0.00055,0,1.5,0.00011195394006008973,0.0002209643476833362,0.9774436090225563,0.00015817355321351987,0.00026977453534557546,0.0013951796083536763,24893.790254005922,0.35562557505722747,0.021980544912031642,0.11033893384786186,0.9957344177662174,0.12101677859741093,0.0023800932944331647,0.00011930506465520884
subject_b0.4_elite100,subject_b0.4,subject,0.4,elite,0.0,100,1.0,0.00010552727076761237,0.00021218533676176126,0.9714285714285714,0.000187188889024675,0.0002940761990967457,0.0013677751994696174,99.99999999999999,0.0014285714285714284,0.05565913307691947,0.2563168266714642,0.9716569673747537,0.18084,0.3895688734571733,0.00011971646210090983
subject_b0.4_top500_t0.00012,subject_b0.4,subject,0.4,topk,0.00012,500,1.0,0.00012857783130155418,0.00019670831732816442,0.9654135338345864,0.000187188889024675,0.0002940761990967457,0.0013677751994696174,422.3896069426363,0.006034137242037662,0.048097096638915295,0.22932565242894365,0.9822079915149386,0.173557934220414,0.11899282923337012,0.00011989953062464573
subject_b0.4_elite250,subject_b0.4,subject,0.4,elite,0.0,250,1.0,0.00012261344348152344,0.00022600439600063484,0.9714285714285714,0.000187188889024675,0.0002940761990967457,0.0013677751994696174,250.00000000000006,0.003571428571428572,0.04987103080773917,0.2213902597992926,0.9799740238772653,0.17572800000000008,0.191916439099817,0.00012030898730144363
global_b0.4_elite2500,global_b0.4,global,0.4,elite,0.0,2500,1.0,0.00011761310845517263,0.00022312040810262308,0.9759398496240601,0.0001553217124557857,0.00027619401894918327,0.0013921665443926987,2499.9999999999995,0.035714285714285705,0.03361305210697877,0.1648281569968133,0.9900462276484477,0.13560960000000055,0.02381346032985298,0.00012091039565307446
subject_b0.25_soft_t0.00025_p2,subject_b0.25,subject,0.25,soft,0.00025,0,2.0,0.00012808111090061546,0.00017339022092628008,0.9593984962406013,0.00016045968013548252,0.00027175603162625414,0.0013740223245641346,6020.538014202145,0.0860076859171735,0.030285171886944816,0.14052404121074696,0.9930361083656337,0.14248217734875498,0.009363000817219686,0.0001209386575277835
global_b0.4_top5000_t0.00012,global_b0.4,global,0.4,topk,0.00012,5000,1.0,0.00011886586119947878,0.00022167174306216036,0.9759398496240601,0.0001553217124557857,0.00027619401894918327,0.0013921665443926987,2906.568424557171,0.04152240606510244,0.03369978930943511,0.16551316831934237,0.990075485819372,0.135613624723638,0.019170854318703526,0.00012176628725628241
subject_b0.25_elite5000,subject_b0.25,subject,0.25,elite,0.0,5000,1.0,0.00012675088885086614,0.00018664310125813318,0.9593984962406013,0.00016045968013548252,0.00027175603162625414,0.0013740223245641346,5000.0,0.07142857142857142,0.030318543832749536,0.1471168266714607,0.9929682133282631,0.14237359999999957,0.012083393992997824,0.00012290830678267554
global_b0.4_soft_t0.00018_p2,global_b0.4,global,0.4,soft,0.00018,0,2.0,0.00012043572304805674,0.00022141856023239563,0.9744360902255638,0.0001553217124557857,0.00027619401894918327,0.0013921665443926987,2444.5045131770885,0.03492149304538698,0.03384424946070458,0.1665259939572986,0.9900097087743265,0.13574854306062747,0.02078130677599107,0.00012327521971285127
global_b0.6_top500_t0.00012,global_b0.6,global,0.6,topk,0.00012,500,1.0,0.00012635336906967738,0.00023171402563187184,0.9864661654135337,0.00022897567608381317,0.00030456586541106006,0.001389772930668045,435.1810651520206,0.00621687235931458,0.05087039931480443,0.24511208757123648,0.9780869548678088,0.15752812087788137,0.11694563438300806,0.000124823228861104
subject_b0.4_top500_t0.00025,subject_b0.4,subject,0.4,topk,0.00025,500,1.0,0.00013353238529644797,0.00019908221186622655,0.9593984962406013,0.000187188889024675,0.0002940761990967457,0.0013677751994696174,484.5122180352348,0.006921603114789069,0.047877918575850206,0.23823279835118594,0.9827412073203825,0.17340083178186266,0.11002399356771611,0.00012577583098304044
global_b0.6_elite100,global_b0.6,global,0.6,elite,0.0,100,1.0,0.00010167955907438115,0.000254284393792887,0.9864661654135337,0.00022897567608381317,0.00030456586541106006,0.001389772930668045,99.99999999999999,0.0014285714285714284,0.057709503502798805,0.27256399311296464,0.966609318344258,0.16716000000000003,0.38911378547486014,0.00012579201090606157
global_b0.6_top100_t0.0005,global_b0.6,global,0.6,topk,0.0005,100,1.0,0.0001017775693277473,0.0002560978433787902,0.9864661654135337,0.00022897567608381317,0.00030456586541106006,0.001389772930668045,99.73403557333567,0.0014247719367619382,0.05775025982668441,0.2719768723594599,0.9666006066508765,0.16746217269267724,0.3890101094491773,0.00012639657644123635
global_b0.6_top100_t0.00025,global_b0.6,global,0.6,topk,0.00025,100,1.0,0.00010186053600799491,0.00025799562067793175,0.9864661654135337,0.00022897567608381317,0.00030456586541106006,0.001389772930668045,98.8970454223725,0.0014128149346053214,0.05785407804382516,0.2713296971329139,0.9663917353328727,0.1677763551344148,0.3898745014741479,0.000127121385476462
global_b0.6_top500_t0.00025,global_b0.6,global,0.6,topk,0.00025,500,1.0,0.000129748701043162,0.00023222997326784094,0.9864661654135337,0.00022897567608381317,0.00030456586541106006,0.001389772930668045,486.1737911607403,0.006945339873724861,0.05072547221368508,0.2428594659982875,0.9785876902271509,0.1571074375088826,0.1096844830525259,0.0001283475477435809
subject_b0.4_top500_t0.0005,subject_b0.4,subject,0.4,topk,0.0005,500,1.0,0.00013545840354170632,0.0002017574042393479,0.9593984962406013,0.000187188889024675,0.0002940761990967457,0.0013677751994696174,496.4651461693741,0.007092359230991059,0.047920494072251976,0.2419559231444145,0.9828352698503898,0.17340082119016995,0.10838627382643179,0.00012835361712301843
global_b0.6_top100_t0.00012,global_b0.6,global,0.6,topk,0.00012,100,1.0,0.00010198449364302716,0.0002623900440338212,0.9864661654135337,0.00022897567608381317,0.00030456586541106006,0.001389772930668045,94.93711284577401,0.001356244469225343,0.05831305463705456,0.2696941589847265,0.9656109225267043,0.16856586074707616,0.3955212741984561,0.00012913593546578635
global_b0.25_soft_t0.00055_p1,global_b0.25,global,0.25,soft,0.00055,0,1.0,0.0001179906488514986,0.00023866943133328718,0.9714285714285714,0.00015817355321351987,0.00026977453534557546,0.0013951796083536763,34236.748706491766,0.4890964100927395,0.02206383178332039,0.11151955370008926,0.9957613585637085,0.12106811402017019,0.00173014042675984,0.00012997533111434937
subject_b0.4_elite500,subject_b0.4,subject,0.4,elite,0.0,500,1.0,0.00013718202388766278,0.0002043260240356377,0.9593984962406013,0.000187188889024675,0.0002940761990967457,0.0013677751994696174,500.0,0.007142857142857143,0.048010649238458866,0.24539025979929252,0.9828936154521632,0.17344000000000004,0.10784703422060636,0.00013068333035156458
global_b0.6_top500_t0.0005,global_b0.6,global,0.6,topk,0.0005,500,1.0,0.00013123190283311647,0.00023574495455496017,0.9864661654135337,0.00022897567608381317,0.00030456586541106006,0.001389772930668045,496.7473459241308,0.007096390656059011,0.050727610275018944,0.24368909069725447,0.9787309817029731,0.15702636611769,0.10832587581593656,0.00013070949485531518
global_b0.6_soft_t8e-05_p2,global_b0.6,global,0.6,soft,8e-05,0,2.0,0.00012175849804791283,0.00026004529876877934,0.9759398496240601,0.00022897567608381317,0.00030456586541106006,0.001389772930668045,181.5842080699775,0.002594060115285393,0.05438282303711198,0.2537744638896262,0.9724957897137104,0.1633182931522192,0.17045335331644815,0.00013141538714114975
subject_b0.4_top1000_t0.00012,subject_b0.4,subject,0.4,topk,0.00012,1000,1.0,0.00014145125297769582,0.00019159990118265035,0.9593984962406013,0.000187188889024675,0.0002940761990967457,0.0013677751994696174,795.0127980869313,0.011357325686956162,0.04701510974305862,0.2199891375709297,0.9842191928938075,0.17266574884065636,0.06778332548317939,0.0001321692445265109
global_b0.6_elite500,global_b0.6,global,0.6,elite,0.0,500,1.0,0.00013265474516463218,0.000238763387973694,0.9864661654135337,0.00022897567608381317,0.00030456586541106006,0.001389772930668045,500.0,0.007142857142857143,0.05076563223852741,0.24412265988051546,0.9788052262336853,0.15698400000000004,0.1079463460267758,0.00013288694554151434
global_b0.4_top5000_t0.00025,global_b0.4,global,0.4,topk,0.00025,5000,1.0,0.0001282650920411247,0.00023398407086350315,0.9759398496240601,0.0001553217124557857,0.00027619401894918327,0.0013921665443926987,4508.2311504195595,0.06440330214885084,0.0338194305139834,0.16461506645159685,0.990299800757393,0.13585268173000706,0.013215780123634535,0.0001341957435664447
subject_b0.4_soft_t8e-05_p2,subject_b0.4,subject,0.4,soft,8e-05,0,2.0,0.00011692127939162464,0.00022049134990980403,0.9714285714285714,0.000187188889024675,0.0002940761990967457,0.0013677751994696174,92.08175031117949,0.0013154535758739927,0.05813668631744243,0.2796907305527524,0.970485873593342,0.18501301373116422,0.2447377324258913,0.00013477062394969688
subject_b0.4_soft_t8e-05_p1.5,subject_b0.4,subject,0.4,soft,8e-05,0,1.5,0.00013843927026373172,0.0002185424480557653,0.9593984962406013,0.000187188889024675,0.0002940761990967457,0.0013677751994696174,346.05607578209424,0.004943658225458489,0.04895678142336996,0.22899408749263234,0.9818089180041899,0.1745639929610487,0.0965322673774684,0.00013511622985870101
subject_b0.25_soft_t0.00025_p1.5,subject_b0.25,subject,0.25,soft,0.00025,0,1.5,0.0001387590456038524,0.0001889708783082221,0.9593984962406013,0.00016045968013548252,0.00027175603162625414,0.0013740223245641346,9982.601963953437,0.1426085994850491,0.030363043319705248,0.14380065773400447,0.993186044920022,0.14284704021945344,0.005828042141209694,0.00013548060800340177
subject_b0.25_soft_t0.00035_p2,subject_b0.25,subject,0.25,soft,0.00035,0,2.0,0.00014044947546305552,0.0001910284234937953,0.9593984962406013,0.00016045968013548252,0.00027175603162625414,0.0013740223245641346,10754.112316203928,0.1536301759457704,0.03038007330984142,0.1441311653937018,0.9932084873745811,0.14290830595533538,0.0054280639666441045,0.0001376786121629437
subject_b0.4_top1000_t0.00025,subject_b0.4,subject,0.4,topk,0.00025,1000,1.0,0.0001475209744188903,0.00019387489739482113,0.9593984962406013,0.000187188889024675,0.0002940761990967457,0.0013677751994696174,958.5629376069529,0.013693756251527899,0.04699942889367203,0.21957597564930764,0.9845820036811004,0.1725938479243642,0.06003190590637578,0.0001388139873605027
global_b0.4_top5000_t0.0005,global_b0.4,global,0.4,topk,0.0005,5000,1.0,0.0001318950031003038,0.00023826346276727568,0.9759398496240601,0.0001553217124557857,0.00027619401894918327,0.0013921665443926987,4886.118935739822,0.06980169908199745,0.033937691306944344,0.16434100807983443,0.99032769990122,0.13599003941500115,0.012295185206803023,0.00013884819828438258
subject_b0.25_soft_t0.00018_p1,subject_b0.25,subject,0.25,soft,0.00018,0,1.0,0.00014140490537152566,0.00019214676355660683,0.9593984962406013,0.00016045968013548252,0.00027175603162625414,0.0013740223245641346,11211.888645959036,0.1601698377994148,0.03039045502498447,0.14429913077709094,0.993212943174698,0.1429426270366132,0.0052154433433586195,0.00013890947440105953
global_b0.6_top1000_t0.00012,global_b0.6,global,0.6,topk,0.00012,1000,1.0,0.00013774097718557298,0.00024786214794362014,0.9864661654135337,0.00022897567608381317,0.00030456586541106006,0.001389772930668045,814.262665940559,0.011632323799150843,0.0503126925647999,0.236470490078319,0.9797652181468269,0.1567224412393464,0.06623623641216429,0.0001402478675549367
global_b0.4_soft_t0.00012_p1,global_b0.4,global,0.4,soft,0.00012,0,1.0,0.00013370733783684818,0.00023780359878529422,0.9744360902255638,0.0001553217124557857,0.00027619401894918327,0.0013921665443926987,5184.242726491028,0.07406061037844326,0.033856495426876146,0.16541845385073817,0.9904427296991614,0.13592287242651435,0.010700808358589279,0.0001406381957533987
global_b0.4_soft_t0.00018_p1.5,global_b0.4,global,0.4,soft,0.00018,0,1.5,0.00013370733783684845,0.00023780359878529595,0.9744360902255638,0.0001553217124557857,0.00027619401894918327,0.0013921665443926987,5184.24272649103,0.07406061037844329,0.033856495426876146,0.16541845385073806,0.9904427296991614,0.13592287242651435,0.010700808358589274,0.00014063819575339942
subject_b0.4_top1000_t0.0005,subject_b0.4,subject,0.4,topk,0.0005,1000,1.0,0.00014995011593897604,0.00019444408728164155,0.9593984962406013,0.000187188889024675,0.0002940761990967457,0.0013677751994696174,990.5686599004829,0.014150980855721184,0.04705611085595163,0.2209640743933733,0.9846824140082253,0.17265126741308967,0.058669018215825534,0.00014136275356738175
global_b0.6_soft_t8e-05_p1.5,global_b0.6,global,0.6,soft,8e-05,0,1.5,0.00013813847563009293,0.00025142724521834295,0.9744360902255638,0.00022897567608381317,0.00030456586541106006,0.001389772930668045,492.5216448167222,0.007036023497381746,0.05120795502883969,0.2418056657526888,0.9782601691421636,0.1582878314333049,0.07946268154017858,0.0001420178433256561
global_b0.4_soft_t0.00025_p2,global_b0.4,global,0.4,soft,0.00025,0,2.0,0.00013546235171641,0.0002398353886554131,0.9744360902255638,0.0001553217124557857,0.00027619401894918327,0.0013921665443926987,5670.012597072583,0.08100017995817976,0.03388722940326329,0.16537158733520452,0.9904743524454186,0.13596340040958801,0.009861059524024099,0.00014288886350993538
global_b0.4_elite5000,global_b0.4,global,0.4,elite,0.0,5000,1.0,0.00013518857193005467,0.00024176129387531127,0.9759398496240601,0.0001553217124557857,0.00027619401894918327,0.0013921665443926987,4999.999999999999,0.07142857142857141,0.034056818800135134,0.16416047029617342,0.9903273471135677,0.13612959999999977,0.01200846815934925,0.00014296857389386604
subject_b0.4_elite1000,subject_b0.4,subject,0.4,elite,0.0,1000,1.0,0.00015213768472575458,0.00019472015492817915,0.9593984962406013,0.000187188889024675,0.0002940761990967457,0.0013677751994696174,1000.0,0.014285714285714285,0.0471314362317286,0.22346085777902513,0.984731136681259,0.17271200000000003,0.058227140101136256,0.00014358920911548386
subject_b0.4_soft_t0.00012_p2,subject_b0.4,subject,0.4,soft,0.00012,0,2.0,0.00014812634488361342,0.00022200117722813285,0.9593984962406013,0.000187188889024675,0.0002940761990967457,0.0013677751994696174,575.3907241565232,0.008219867487950332,0.04764643750425359,0.2292820404518962,0.9835538280837471,0.1735478738735376,0.06625095672499294,0.00014619212433932113
global_b0.6_top1000_t0.00025,global_b0.6,global,0.6,topk,0.00025,1000,1.0,0.00014411577889828455,0.00025691172631034484,0.9789473684210527,0.00022897567608381317,0.00030456586541106006,0.001389772930668045,960.4457332344042,0.01372065333192006,0.05032480617222039,0.23389919921540503,0.9801517517707152,0.15669371557726886,0.059303033401994866,0.00014918581573902866
subject_b0.25_soft_t0.00035_p1.5,subject_b0.25,subject,0.25,soft,0.00035,0,1.5,0.00014954067817094917,0.00020266430114203006,0.9593984962406013,0.00016045968013548252,0.00027175603162625414,0.0013740223245641346,15824.774204745443,0.2260682029249349,0.03049299622382078,0.14523169108850015,0.9932884589107508,0.1432297902829091,0.0037335784769053403,0.00014963361511730432
global_b0.6_soft_t0.00012_p2,global_b0.6,global,0.6,soft,0.00012,0,2.0,0.00014654070763684855,0.00025005067209674196,0.9744360902255638,0.00022897567608381317,0.00030456586541106006,0.001389772930668045,734.8176438979315,0.010497394912827593,0.05065145161300018,0.23919705863800256,0.9794750934237056,0.15766335213773425,0.05778575152172668,0.00015007593205201147
subject_b0.25_soft_t0.00025_p1,subject_b0.25,subject,0.25,soft,0.00025,0,1.0,0.0001515159012598662,0.00020731565634922076,0.9593984962406013,0.00016045968013548252,0.00027175603162625414,0.0013740223245641346,17162.295457411907,0.24517564939159867,0.030520128829674153,0.14533991306890764,0.9932943589274885,0.14329719400737098,0.003447577224656207,0.00015276082396567766
global_b0.6_top1000_t0.0005,global_b0.6,global,0.6,topk,0.0005,1000,1.0,0.0001468290709571508,0.00026109486666327323,0.9759398496240601,0.00022897567608381317,0.00030456586541106006,0.001389772930668045,990.8164010667897,0.014154520015239853,0.05038337125506543,0.23393457875454704,0.9802405813528069,0.15673350243321837,0.05802359933365544,0.0001530651936380067
global_b0.6_elite1000,global_b0.6,global,0.6,elite,0.0,1000,1.0,0.00014938321105623374,0.0002647379320426974,0.9759398496240601,0.00022897567608381317,0.00030456586541106006,0.001389772930668045,1000.0,0.014285714285714285,0.050455505950060944,0.2353902597992925,0.9802879766603173,0.15678800000000004,0.057615770533626855,0.00015653010008194568
subject_b0.25_soft_t0.00055_p2,subject_b0.25,subject,0.25,soft,0.00055,0,2.0,0.0001543571567112029,0.0002135368420905469,0.9593984962406013,0.00016045968013548252,0.00027175603162625414,0.0013740223245641346,19079.509356975545,0.2725644193853649,0.030556062726817674,0.14542425582503965,0.9933036466957726,0.14338256856727605,0.003105315625396625,0.0001571430022934885
subject_b0.4_top2500_t0.00012,subject_b0.4,subject,0.4,topk,0.00012,2500,1.0,0.00016076227863963817,0.00021456399283492308,0.9593984962406013,0.000187188889024675,0.0002940761990967457,0.0013677751994696174,1729.8079085456884,0.02471154155065269,0.04683883956261145,0.22783581739745834,0.9853453289499483,0.17278791212637715,0.03232789432203526,0.0001572918011737003
global_b0.4_soft_t0.00025_p1.5,global_b0.4,global,0.4,soft,0.00025,0,1.5,0.00014674016553169075,0.0002589309170721617,0.9684210526315788,0.0001553217124557857,0.00027619401894918327,0.0013921665443926987,9724.607716978144,0.13892296738540205,0.034139688837622646,0.16531726849681938,0.9906581441243137,0.13626193924469052,0.005961017229261259,0.00015908017715941897
global_b0.4_soft_t0.00035_p2,global_b0.4,global,0.4,soft,0.00035,0,2.0,0.00014860838353984197,0.0002641017201889653,0.9684210526315788,0.0001553217124557857,0.00027619401894918327,0.0013921665443926987,10513.856341484618,0.15019794773549452,0.03418357958539413,0.1653266887936894,0.9906740887236268,0.13631057366704732,0.005533961933749106,0.00016222353964766252
global_b0.4_soft_t0.00018_p1,global_b0.4,global,0.4,soft,0.00018,0,1.0,0.00014966824539569754,0.00026704719539460595,0.9684210526315788,0.0001553217124557857,0.00027619401894918327,0.0013921665443926987,10981.876827529442,0.15688395467899202,0.03420861464114963,0.16533196691695784,0.9906863992708846,0.13633826052439973,0.005308201975241151,0.00016400975628262602
global_b0.6_top2500_t0.00012,global_b0.6,global,0.6,topk,0.00012,2500,1.0,0.00015860665831666205,0.0002611852772933506,0.9744360902255638,0.00022897567608381317,0.00030456586541106006,0.001389772930668045,1764.5121990413013,0.02520731712916145,0.05026347339658817,0.23277470530418554,0.9809964079698889,0.1569536112391915,0.03182451163782362,0.00016492553403097717
subject_b0.25_soft_t0.00035_p1,subject_b0.25,subject,0.25,soft,0.00035,0,1.0,0.0001610497110008966,0.00022835217957085983,0.9593984962406013,0.00016045968013548252,0.00027175603162625414,0.0013740223245641346,24253.296613686984,0.34647566590981405,0.03064296425558479,0.14541104397992416,0.9933510774565152,0.14356203694482095,0.0024451799038404005,0.00016750463034175358
subject_b0.4_top2500_t0.00025,subject_b0.4,subject,0.4,topk,0.00025,2500,1.0,0.0001700873327894382,0.00022267161960040814,0.9593984962406013,0.000187188889024675,0.0002940761990967457,0.0013677751994696174,2334.7396740072795,0.03335342391438971,0.04700419693052512,0.22867670459689254,0.9855953603099465,0.17302502286385474,0.02555076690242381,0.00016857761906770614
subject_b0.25_soft_t0.00055_p1.5,subject_b0.25,subject,0.25,soft,0.00055,0,1.5,0.00016226524070664549,0.0002310779304674224,0.9593984962406013,0.00016045968013548252,0.00027175603162625414,0.0013740223245641346,25298.198394003048,0.36140283420004354,0.030658645782457333,0.14538451869217744,0.9933529605358611,0.14359125767532185,0.0023439237338129027,0.00016939532516089411
subject_b0.4_top2500_t0.0005,subject_b0.4,subject,0.4,topk,0.0005,2500,1.0,0.00017366624682622927,0.00022586453989074942,0.9593984962406013,0.000187188889024675,0.0002940761990967457,0.0013677751994696174,2462.267910876867,0.035175255869669526,0.04710478033475655,0.22958255303654235,0.98562814297559,0.1731435811268246,0.024361264130946216,0.00017291452981538994
subject_b0.4_soft_t8e-05_p1,subject_b0.4,subject,0.4,soft,8e-05,0,1.0,0.00017077476357683355,0.00023914538471847928,0.9593984962406013,0.000187188889024675,0.0002940761990967457,0.0013677751994696174,1708.757095472911,0.024410815649613015,0.04675071346006461,0.2279258390270968,0.9854442691053307,0.17300685416535716,0.028273269517390467,0.00017348488452280348
subject_b0.4_soft_t0.00012_p1.5,subject_b0.4,subject,0.4,soft,0.00012,0,1.5,0.00017077476357683363,0.00023914538471847928,0.9593984962406013,0.000187188889024675,0.0002940761990967457,0.0013677751994696174,1708.7570954729104,0.024410815649613005,0.04675071346006461,0.2279258390270968,0.9854442691053307,0.1730068541653572,0.028273269517390467,0.00017348488452280353
subject_b0.4_elite2500,subject_b0.4,subject,0.4,elite,0.0,2500,1.0,0.0001768200006847116,0.00022872249618523143,0.9593984962406013,0.000187188889024675,0.0002940761990967457,0.0013677751994696174,2500.0,0.03571428571428571,0.047212151610704974,0.23146085777902592,0.9856512985714523,0.1732528000000007,0.023919315946628158,0.0001767398242371134
global_b0.6_top2500_t0.00025,global_b0.6,global,0.6,topk,0.00025,2500,1.0,0.00016855034139952248,0.0002716751854007532,0.9744360902255638,0.00022897567608381317,0.00030456586541106006,0.001389772930668045,2336.9196334665553,0.03338456619237936,0.050425488087794096,0.2313041945961064,0.9813290057883476,0.15712420946058744,0.025547948007239665,0.00017749169414068823
global_b0.6_soft_t0.00012_p1.5,global_b0.6,global,0.6,soft,0.00012,0,1.5,0.0001684453286385927,0.00027239577086494776,0.9744360902255638,0.00022897567608381317,0.00030456586541106006,0.001389772930668045,1823.023592377134,0.0260431941768162,0.05037866737572826,0.23492362037414705,0.9810418826123739,0.1573218699234747,0.027303047609906757,0.00017756682774580708
global_b0.6_soft_t8e-05_p1,global_b0.6,global,0.6,soft,8e-05,0,1.0,0.00016844532863859217,0.0002723957708649509,0.9744360902255638,0.00022897567608381317,0.00030456586541106006,0.001389772930668045,1823.0235923771347,0.02604319417681621,0.05037866737572828,0.23492362037414694,0.9810418826123739,0.1573218699234747,0.027303047609906754,0.00017756682774580735
subject_b0.4_top5000_t0.00012,subject_b0.4,subject,0.4,topk,0.00012,5000,1.0,0.0001761295510461853,0.0002352166689998433,0.9593984962406013,0.000187188889024675,0.0002940761990967457,0.0013677751994696174,2891.0718615363808,0.041301026593376866,0.046683501012024016,0.22877585219345126,0.9858653487648141,0.17297030832724386,0.019689031736359396,0.00017788437804171247
global_b0.4_soft_t0.00035_p1.5,global_b0.4,global,0.4,soft,0.00035,0,1.5,0.0001585739493615129,0.00029275683878842937,0.9684210526315788,0.0001553217124557857,0.00027619401894918327,0.0013921665443926987,15682.485878929829,0.2240355125561404,0.03443045909776535,0.16532927316968882,0.9907478713997346,0.13658132920381139,0.003759610189972831,0.00017925413331425092
global_b0.6_top2500_t0.0005,global_b0.6,global,0.6,topk,0.0005,2500,1.0,0.0001725228742663648,0.0002751385047968899,0.9744360902255638,0.00022897567608381317,0.00030456586541106006,0.001389772930668045,2462.3764187830693,0.03517680598261528,0.05051755704357344,0.2311327742167063,0.9813924125583513,0.1572062505824771,0.024427852375101353,0.00018233005685656473
global_b0.4_soft_t0.00025_p1,global_b0.4,global,0.4,soft,0.00025,0,1.0,0.000160688767187382,0.00029914173069456345,0.9684210526315788,0.0001553217124557857,0.00027619401894918327,0.0013921665443926987,17039.48370504707,0.2434211957863867,0.034486402404272226,0.16530368191341527,0.9907676739606565,0.13663787638453018,0.0034658445637202133,0.0001829427967940508
subject_b0.4_soft_t0.00018_p2,subject_b0.4,subject,0.4,soft,0.00018,0,2.0,0.00017931670169146538,0.00024878387457972513,0.9593984962406013,0.000187188889024675,0.0002940761990967457,0.0013677751994696174,2488.204225238273,0.03554577464626104,0.046757976190358146,0.22734996873865626,0.9857861006253597,0.17309204077243961,0.020714242748412326,0.00018443354001062935
subject_b0.25_soft_t0.00055_p1,subject_b0.25,subject,0.25,soft,0.00055,0,1.0,0.0001720361570358618,0.000252613920236037,0.9593984962406013,0.00016045968013548252,0.00027175603162625414,0.0013740223245641346,34844.57424884711,0.49777963212638726,0.030768757441789515,0.14502820864322913,0.9933951406175715,0.14379122446317041,0.0016964962025555466,0.0001845061942685312
global_b0.6_top5000_t0.00012,global_b0.6,global,0.6,topk,0.00012,5000,1.0,0.00017433293753093895,0.00028161673200648575,0.9744360902255638,0.00022897567608381317,0.00030456586541106006,0.001389772930668045,2913.8692686650425,0.041626703838072036,0.05039665206121365,0.23329000946270373,0.9814500736633266,0.15722161444440186,0.01957035637486584,0.0001857596769235378
global_b0.6_elite2500,global_b0.6,global,0.6,elite,0.0,2500,1.0,0.0001760777689614363,0.00027790232481971936,0.9744360902255638,0.00022897567608381317,0.00030456586541106006,0.001389772930668045,2500.0,0.03571428571428571,0.05061032894813029,0.23122815699681354,0.981428198905342,0.15730400000000072,0.024033696930140642,0.0001865759065573436
global_b0.4_soft_t0.00055_p2,global_b0.4,global,0.4,soft,0.00055,0,2.0,0.00016344330713183075,0.00030763513015329277,0.9684210526315788,0.0001553217124557857,0.00027619401894918327,0.0013921665443926987,18979.764684367274,0.27113949549096106,0.0345594363686321,0.16524736828405062,0.9907738426688586,0.1367098988248422,0.003116494638772489,0.00018779147301743794
global_b0.6_soft_t0.00018_p2,global_b0.6,global,0.6,soft,0.00018,0,2.0,0.0001772266206450217,0.0002836580175906877,0.9744360902255638,0.00022897567608381317,0.00030456586541106006,0.001389772930668045,2544.4411829298974,0.03634915975614139,0.05044585745878981,0.23386696235933224,0.9814166042067336,0.15741132313851663,0.02052937024362658,0.0001891636814336711
subject_b0.4_top5000_t0.00025,subject_b0.4,subject,0.4,topk,0.00025,5000,1.0,0.0001895574199447414,0.000250833150689732,0.9593984962406013,0.000187188889024675,0.0002940761990967457,0.0013677751994696174,4503.821041286906,0.06434030058981294,0.04680399339274501,0.2293752338907719,0.9861195469493644,0.1733086493787009,0.013534307027650759,0.0001951681704104523
global_b0.4_soft_t0.00035_p1,global_b0.4,global,0.4,soft,0.00035,0,1.0,0.00016959508940206751,0.0003273512320780583,0.9684210526315788,0.0001553217124557857,0.00027619401894918327,0.0013921665443926987,24188.916769068233,0.3455559538438319,0.034723766106630805,0.1654328847700648,0.9907889140209126,0.13686516159425274,0.002449321237047081,0.0001988065488736666
global_b0.4_soft_t0.00055_p1.5,global_b0.4,global,0.4,soft,0.00055,0,1.5,0.000170654879249161,0.00033084941666316505,0.9684210526315788,0.0001553217124557857,0.00027619401894918327,0.0013921665443926987,25236.704106731613,0.3605243443818802,0.03475166660901277,0.1655251282660266,0.9907858576555056,0.13689064055231737,0.002347711082467563,0.00020072972466608403
subject_b0.4_top5000_t0.0005,subject_b0.4,subject,0.4,topk,0.0005,5000,1.0,0.0001946456996865063,0.0002572224407151255,0.9593984962406013,0.000187188889024675,0.0002940761990967457,0.0013677751994696174,4885.632380490079,0.06979474829271543,0.04687405906611923,0.22977417350990664,0.9861994066519038,0.17346192476226935,0.012526184104554677,0.0002018257463892159
global_b0.6_top5000_t0.00025,global_b0.6,global,0.6,topk,0.00025,5000,1.0,0.0001890758299234398,0.00029904035047614104,0.9744360902255638,0.00022897567608381317,0.00030456586541106006,0.001389772930668045,4489.481412337555,0.06413544874767936,0.050689706023519715,0.2328042803129564,0.9817334470136735,0.1575706312677534,0.013607632593634397,0.00020485847393345252
