candidate_id,route,op,score_signal,strength,group,k,reverse,split,n_targets,targets,base_loss,rewrite_loss,delta_logloss,changed_rows,changed_cells,mean_abs_prob_delta,max_abs_prob_delta,mean_delta,worst_delta,best_delta,subject5_delta,dateblock5_delta,max_abs_prob_delta_local,changed_rows_local,changed_cells_local
intervention_mobility_q2up_s4up_target_delta_abs_global_s0.4,intervention_mobility_q2up_s4up,quantile,target_delta_abs,0.4,global,0,False,subject5,2,"Q2,S4",0.707723722721306,0.6983777956153772,-0.009345927105928853,450,900,0.035639795224720695,0.12723740931024302,-0.00280245097191556,0.003741025162097733,-0.009345927105928853,-0.009345927105928853,0.003741025162097733,0.2656842516747411,450,900
intervention_mobility_q2up_s4up_target_delta_abs_global_s0.4,intervention_mobility_q2up_s4up,quantile,target_delta_abs,0.4,global,0,False,dateblock5,2,"Q2,S4",0.6749235115924557,0.6786645367545534,0.003741025162097733,450,899,0.06600396940978848,0.2656842516747411,-0.00280245097191556,0.003741025162097733,-0.009345927105928853,-0.009345927105928853,0.003741025162097733,0.2656842516747411,450,900
subjective_intervention_q1down_q2up_s4up_target_delta_pos_tail25_s0.75,subjective_intervention_q1down_q2up_s4up,tail,target_delta_pos,0.75,global,25,False,subject5,3,"Q1,Q2,S4",0.7080887738381088,0.70682354649762,-0.0012652273404887282,123,148,0.007378239063491085,0.1886851126290306,0.0012459829868777805,0.0037571933142442893,-0.0012652273404887282,-0.0012652273404887282,0.0037571933142442893,0.3854410493992832,123,148
subjective_intervention_q1down_q2up_s4up_target_delta_pos_tail25_s0.75,subjective_intervention_q1down_q2up_s4up,tail,target_delta_pos,0.75,global,25,False,dateblock5,3,"Q1,Q2,S4",0.6737090864165105,0.6774662797307548,0.0037571933142442893,119,145,0.0128479428526729,0.3854410493992832,0.0012459829868777805,0.0037571933142442893,-0.0012652273404887282,-0.0012652273404887282,0.0037571933142442893,0.3854410493992832,123,148
objective_mobility_s1down_s4up_low_energy_tail25_s0.75,objective_mobility_s1down_s4up,tail,low_energy,0.75,global,25,False,subject5,2,"S1,S4",0.6785042477477948,0.6765997133109523,-0.0019045344368425754,50,97,0.0067928282487180565,0.25244985563396416,0.0009338681892617218,0.003772270815366019,-0.0019045344368425754,-0.0019045344368425754,0.003772270815366019,0.47291635263888926,50,99
objective_mobility_s1down_s4up_low_energy_tail25_s0.75,objective_mobility_s1down_s4up,tail,low_energy,0.75,global,25,False,dateblock5,2,"S1,S4",0.6162653624902779,0.6200376333056439,0.003772270815366019,50,99,0.016404299341750354,0.47291635263888926,0.0009338681892617218,0.003772270815366019,-0.0019045344368425754,-0.0019045344368425754,0.003772270815366019,0.47291635263888926,50,99
intervention_mobility_q2up_s4up_low_energy_tail25_s0.75,intervention_mobility_q2up_s4up,tail,low_energy,0.75,global,25,False,subject5,2,"Q2,S4",0.707723722721306,0.70463314342822,-0.003090579293085982,50,98,0.009037889873045863,0.25399633768842866,0.0003571139208602414,0.003804807134806465,-0.003090579293085982,-0.003090579293085982,0.003804807134806465,0.46916713909111396,50,98
intervention_mobility_q2up_s4up_low_energy_tail25_s0.75,intervention_mobility_q2up_s4up,tail,low_energy,0.75,global,25,False,dateblock5,2,"Q2,S4",0.6749235115924557,0.6787283187272621,0.003804807134806465,50,98,0.01478248970201467,0.46916713909111396,0.0003571139208602414,0.003804807134806465,-0.003090579293085982,-0.003090579293085982,0.003804807134806465,0.46916713909111396,50,98
mobility_core_q2up_s1down_s4up_target_delta_abs_subject_s1,mobility_core_q2up_s1down_s4up,quantile,target_delta_abs,1.0,subject,0,False,subject5,3,"Q2,S1,S4",0.6889621813552792,0.6928311510122785,0.0038689696569993437,450,1314,0.07047332486212211,0.29612514704026827,-0.008759864227376513,0.0038689696569993437,-0.02138869811175237,0.0038689696569993437,-0.02138869811175237,0.398414056499208,450,1321
mobility_core_q2up_s1down_s4up_target_delta_abs_subject_s1,mobility_core_q2up_s1down_s4up,quantile,target_delta_abs,1.0,subject,0,False,dateblock5,3,"Q2,S1,S4",0.6416528498046964,0.620264151692944,-0.02138869811175237,450,1321,0.0808767367163881,0.398414056499208,-0.008759864227376513,0.0038689696569993437,-0.02138869811175237,0.0038689696569993437,-0.02138869811175237,0.398414056499208,450,1321
objective_mobility_s1down_s4up_target_delta_abs_tail25_s0.5,objective_mobility_s1down_s4up,tail,target_delta_abs,0.5,global,25,False,subject5,2,"S1,S4",0.6785042477477948,0.6769978814114865,-0.0015063663363082958,92,99,0.004355405407067173,0.10405044098333349,0.0011921931323242707,0.003890752600956837,-0.0015063663363082958,-0.0015063663363082958,0.003890752600956837,0.29482890050368493,92,99
objective_mobility_s1down_s4up_target_delta_abs_tail25_s0.5,objective_mobility_s1down_s4up,tail,target_delta_abs,0.5,global,25,False,dateblock5,2,"S1,S4",0.6162653624902779,0.6201561150912347,0.003890752600956837,87,98,0.009916805820062786,0.29482890050368493,0.0011921931323242707,0.003890752600956837,-0.0015063663363082958,-0.0015063663363082958,0.003890752600956837,0.29482890050368493,92,99
mobility_core_q2up_s1down_s4up_target_delta_pos_tail80_s0.5,mobility_core_q2up_s1down_s4up,tail,target_delta_pos,0.5,global,80,False,subject5,3,"Q2,S1,S4",0.6889621813552792,0.684603331736222,-0.004358849619057192,312,476,0.015315572068414746,0.15641101496247367,-0.0002279722213509583,0.003902905176355276,-0.004358849619057192,-0.004358849619057192,0.003902905176355276,0.3189142309315056,312,478
mobility_core_q2up_s1down_s4up_target_delta_pos_tail80_s0.5,mobility_core_q2up_s1down_s4up,tail,target_delta_pos,0.5,global,80,False,dateblock5,3,"Q2,S1,S4",0.6416528498046964,0.6455557549810517,0.003902905176355276,305,478,0.027834852654618658,0.3189142309315056,-0.0002279722213509583,0.003902905176355276,-0.004358849619057192,-0.004358849619057192,0.003902905176355276,0.3189142309315056,312,478
subjective_intervention_q1down_q2up_s4up_teacher_rank_tail25_s1,subjective_intervention_q1down_q2up_s4up,tail,teacher_rank,1.0,global,25,False,subject5,3,"Q1,Q2,S4",0.7080887738381088,0.7067085249065254,-0.0013802489315833943,50,148,0.010810764571407927,0.32625457867178365,0.0012702827743034106,0.003920814480190216,-0.0013802489315833943,-0.0013802489315833943,0.003920814480190216,0.57393264852007,50,149
subjective_intervention_q1down_q2up_s4up_teacher_rank_tail25_s1,subjective_intervention_q1down_q2up_s4up,tail,teacher_rank,1.0,global,25,False,dateblock5,3,"Q1,Q2,S4",0.6737090864165105,0.6776299008967007,0.003920814480190216,50,149,0.017973194744318872,0.57393264852007,0.0012702827743034106,0.003920814480190216,-0.0013802489315833943,-0.0013802489315833943,0.003920814480190216,0.57393264852007,50,149
drain_route_q1down_s1down_s4up_target_delta_pos_tail25_s0.75,drain_route_q1down_s1down_s4up,tail,target_delta_pos,0.75,global,25,False,subject5,3,"Q1,S1,S4",0.688609123855768,0.6863165414054796,-0.002292582450288405,127,148,0.006752253623142054,0.1918583833333749,0.0008184503158720213,0.003929483082032448,-0.002292582450288405,-0.002292582450288405,0.003929483082032448,0.3854410493992832,127,148
drain_route_q1down_s1down_s4up_target_delta_pos_tail25_s0.75,drain_route_q1down_s1down_s4up,tail,target_delta_pos,0.75,global,25,False,dateblock5,3,"Q1,S1,S4",0.6346036536817253,0.6385331367637578,0.003929483082032448,118,146,0.012939870395935147,0.3854410493992832,0.0008184503158720213,0.003929483082032448,-0.002292582450288405,-0.002292582450288405,0.003929483082032448,0.3854410493992832,127,148
subjective_intervention_q1down_q2up_s4up_target_delta_pos_global_s0.6,subjective_intervention_q1down_q2up_s4up,quantile,target_delta_pos,0.6,global,0,False,subject5,3,"Q1,Q2,S4",0.7080887738381088,0.6933793187649311,-0.014709455073177669,450,1349,0.05439408913001007,0.20941390070495502,-0.005378636058350317,0.003952182956477035,-0.014709455073177669,-0.014709455073177669,0.003952182956477035,0.4881776550249445,450,1349
subjective_intervention_q1down_q2up_s4up_target_delta_pos_global_s0.6,subjective_intervention_q1down_q2up_s4up,quantile,target_delta_pos,0.6,global,0,False,dateblock5,3,"Q1,Q2,S4",0.6737090864165105,0.6776612693729875,0.003952182956477035,450,1349,0.10055538809219282,0.4881776550249445,-0.005378636058350317,0.003952182956477035,-0.014709455073177669,-0.014709455073177669,0.003952182956477035,0.4881776550249445,450,1349
mobility_core_q2up_s1down_s4up_target_plus_prob_dateblock_s1,mobility_core_q2up_s1down_s4up,quantile,target_plus_prob,1.0,dateblock,0,False,subject5,3,"Q2,S1,S4",0.6889621813552792,0.690909918256648,0.0019477369013688461,428,958,0.03546947634373373,0.2250997825737806,0.0029846231726090022,0.004021509443849158,0.0019477369013688461,0.0019477369013688461,0.004021509443849158,0.23704311201016193,435,958
mobility_core_q2up_s1down_s4up_target_plus_prob_dateblock_s1,mobility_core_q2up_s1down_s4up,quantile,target_plus_prob,1.0,dateblock,0,False,dateblock5,3,"Q2,S1,S4",0.6416528498046964,0.6456743592485455,0.004021509443849158,435,944,0.03285042886466826,0.23704311201016193,0.0029846231726090022,0.004021509443849158,0.0019477369013688461,0.0019477369013688461,0.004021509443849158,0.23704311201016193,435,958
mobility_core_q2up_s1down_s4up_human_state_dateblock_s1,mobility_core_q2up_s1down_s4up,quantile,human_state,1.0,dateblock,0,False,subject5,3,"Q2,S1,S4",0.6889621813552792,0.6929225752954448,0.003960393940165563,437,1109,0.05380160688110058,0.29907561267595983,0.003993178463278846,0.004025962986392129,0.003960393940165563,0.003960393940165563,0.004025962986392129,0.29907561267595983,437,1119
mobility_core_q2up_s1down_s4up_human_state_dateblock_s1,mobility_core_q2up_s1down_s4up,quantile,human_state,1.0,dateblock,0,False,dateblock5,3,"Q2,S1,S4",0.6416528498046964,0.6456788127910885,0.004025962986392129,435,1119,0.05050917701693075,0.19621394796030212,0.003993178463278846,0.004025962986392129,0.003960393940165563,0.003960393940165563,0.004025962986392129,0.29907561267595983,437,1119
drain_route_q1down_s1down_s4up_low_energy_dateblock_s0.85,drain_route_q1down_s1down_s4up,quantile,low_energy,0.85,dateblock,0,False,subject5,3,"Q1,S1,S4",0.688609123855768,0.6897509519711754,0.0011418281154074172,433,1100,0.04469242630686971,0.25833533571723555,0.0026211384920770686,0.00410044886874672,0.0011418281154074172,0.0011418281154074172,0.00410044886874672,0.25833533571723555,433,1103
drain_route_q1down_s1down_s4up_low_energy_dateblock_s0.85,drain_route_q1down_s1down_s4up,quantile,low_energy,0.85,dateblock,0,False,dateblock5,3,"Q1,S1,S4",0.6346036536817253,0.638704102550472,0.00410044886874672,433,1103,0.04092917143805328,0.1853488477200403,0.0026211384920770686,0.00410044886874672,0.0011418281154074172,0.0011418281154074172,0.00410044886874672,0.25833533571723555,433,1103
mobility_core_q2up_s1down_s4up_target_delta_abs_global_s0.4,mobility_core_q2up_s1down_s4up,quantile,target_delta_abs,0.4,global,0,False,subject5,3,"Q2,S1,S4",0.6889621813552792,0.6777152554464662,-0.011246925908813044,450,1350,0.03373305037333312,0.12723740931024302,-0.003568704039081494,0.004109517830650056,-0.011246925908813044,-0.011246925908813044,0.004109517830650056,0.2656842516747411,450,1350
mobility_core_q2up_s1down_s4up_target_delta_abs_global_s0.4,mobility_core_q2up_s1down_s4up,quantile,target_delta_abs,0.4,global,0,False,dateblock5,3,"Q2,S1,S4",0.6416528498046964,0.6457623676353464,0.004109517830650056,450,1348,0.06541626126320121,0.2656842516747411,-0.003568704039081494,0.004109517830650056,-0.011246925908813044,-0.011246925908813044,0.004109517830650056,0.2656842516747411,450,1350
objective_mobility_s1down_s4up_teacher_rank_tail80_s0.75,objective_mobility_s1down_s4up,tail,teacher_rank,0.75,global,80,False,subject5,2,"S1,S4",0.6785042477477948,0.6687832039286721,-0.009721043819122754,160,320,0.024109023500201984,0.22093992949738828,-0.0027933748704904726,0.004134294078141809,-0.009721043819122754,-0.009721043819122754,0.004134294078141809,0.5123883463900086,160,320
objective_mobility_s1down_s4up_teacher_rank_tail80_s0.75,objective_mobility_s1down_s4up,tail,teacher_rank,0.75,global,80,False,dateblock5,2,"S1,S4",0.6162653624902779,0.6203996565684197,0.004134294078141809,160,319,0.047985009861454715,0.5123883463900086,-0.0027933748704904726,0.004134294078141809,-0.009721043819122754,-0.009721043819122754,0.004134294078141809,0.5123883463900086,160,320
drain_route_q1down_s1down_s4up_target_delta_pos_tail120_s0.5,drain_route_q1down_s1down_s4up,tail,target_delta_pos,0.5,global,120,False,subject5,3,"Q1,S1,S4",0.688609123855768,0.6798069036071571,-0.008802220248610881,379,718,0.023962486261184,0.1824602122667775,-0.0023305972456763024,0.0041410257572582765,-0.008802220248610881,-0.008802220248610881,0.0041410257572582765,0.3585433190140044,384,718
drain_route_q1down_s1down_s4up_target_delta_pos_tail120_s0.5,drain_route_q1down_s1down_s4up,tail,target_delta_pos,0.5,global,120,False,dateblock5,3,"Q1,S1,S4",0.6346036536817253,0.6387446794389836,0.0041410257572582765,384,717,0.044008126418872716,0.3585433190140044,-0.0023305972456763024,0.0041410257572582765,-0.008802220248610881,-0.008802220248610881,0.0041410257572582765,0.3585433190140044,384,718
objective_mobility_s1down_s4up_target_delta_abs_dateblock_s1,objective_mobility_s1down_s4up,quantile,target_delta_abs,1.0,dateblock,0,False,subject5,2,"S1,S4",0.6785042477477948,0.6826670873697434,0.004162839621948522,415,704,0.04440754520035248,0.21951286541071074,0.003998524593342601,0.004162839621948522,0.003834209564736679,0.004162839621948522,0.003834209564736679,0.21951286541071074,419,706
objective_mobility_s1down_s4up_target_delta_abs_dateblock_s1,objective_mobility_s1down_s4up,quantile,target_delta_abs,1.0,dateblock,0,False,dateblock5,2,"S1,S4",0.6162653624902779,0.6200995720550145,0.003834209564736679,419,706,0.04390045231913196,0.20701589213729338,0.003998524593342601,0.004162839621948522,0.003834209564736679,0.004162839621948522,0.003834209564736679,0.21951286541071074,419,706
objective_mobility_s1down_s4up_target_plus_prob_dateblock_s0.85,objective_mobility_s1down_s4up,quantile,target_plus_prob,0.85,dateblock,0,False,subject5,2,"S1,S4",0.6785042477477948,0.6794658210501408,0.0009615733023459194,421,689,0.03956893282702022,0.19609002692554933,0.0026025076566016936,0.004243442010857468,0.0009615733023459194,0.0009615733023459194,0.004243442010857468,0.20646195165678505,428,696
objective_mobility_s1down_s4up_target_plus_prob_dateblock_s0.85,objective_mobility_s1down_s4up,quantile,target_plus_prob,0.85,dateblock,0,False,dateblock5,2,"S1,S4",0.6162653624902779,0.6205088045011353,0.004243442010857468,428,696,0.03636358710484221,0.20646195165678505,0.0026025076566016936,0.004243442010857468,0.0009615733023459194,0.0009615733023459194,0.004243442010857468,0.20646195165678505,428,696
intervention_mobility_q2up_s4up_target_delta_abs_tail25_s0.5,intervention_mobility_q2up_s4up,tail,target_delta_abs,0.5,global,25,False,subject5,2,"Q2,S4",0.707723722721306,0.7074939284674705,-0.00022979425383551355,85,98,0.004626932872278222,0.1292596696559573,0.00201011554310776,0.0042500253400510335,-0.00022979425383551355,-0.00022979425383551355,0.0042500253400510335,0.29482890050368493,89,98
intervention_mobility_q2up_s4up_target_delta_abs_tail25_s0.5,intervention_mobility_q2up_s4up,tail,target_delta_abs,0.5,global,25,False,dateblock5,2,"Q2,S4",0.6749235115924557,0.6791735369325067,0.0042500253400510335,89,97,0.010188120893865137,0.29482890050368493,0.00201011554310776,0.0042500253400510335,-0.00022979425383551355,-0.00022979425383551355,0.0042500253400510335,0.29482890050368493,89,98
drain_route_q1down_s1down_s4up_target_delta_abs_subject_s1,drain_route_q1down_s1down_s4up,quantile,target_delta_abs,1.0,subject,0,False,subject5,3,"Q1,S1,S4",0.688609123855768,0.6928804436491761,0.004271319793408113,450,1313,0.06751377679754593,0.24871369382049563,-0.0057450322509684515,0.004271319793408113,-0.015761384295345016,0.004271319793408113,-0.015761384295345016,0.398414056499208,450,1321
drain_route_q1down_s1down_s4up_target_delta_abs_subject_s1,drain_route_q1down_s1down_s4up,quantile,target_delta_abs,1.0,subject,0,False,dateblock5,3,"Q1,S1,S4",0.6346036536817253,0.6188422693863803,-0.015761384295345016,450,1321,0.07939422581976559,0.398414056499208,-0.0057450322509684515,0.004271319793408113,-0.015761384295345016,0.004271319793408113,-0.015761384295345016,0.398414056499208,450,1321
mobility_core_q2up_s1down_s4up_low_energy_tail120_s0.5,mobility_core_q2up_s1down_s4up,tail,low_energy,0.5,global,120,False,subject5,3,"Q2,S1,S4",0.6889621813552792,0.6816963828395318,-0.007265798515747379,240,718,0.024151878685896896,0.17276173770094994,-0.0014526499624040179,0.0043604985909393434,-0.007265798515747379,-0.007265798515747379,0.0043604985909393434,0.3723709610204262,240,718
mobility_core_q2up_s1down_s4up_low_energy_tail120_s0.5,mobility_core_q2up_s1down_s4up,tail,low_energy,0.5,global,120,False,dateblock5,3,"Q2,S1,S4",0.6416528498046964,0.6460133483956357,0.0043604985909393434,240,717,0.04845599536069331,0.3723709610204262,-0.0014526499624040179,0.0043604985909393434,-0.007265798515747379,-0.007265798515747379,0.0043604985909393434,0.3723709610204262,240,718
intervention_mobility_q2up_s4up_human_state_dateblock_s1,intervention_mobility_q2up_s4up,quantile,human_state,1.0,dateblock,0,False,subject5,2,"Q2,S4",0.707723722721306,0.7121002117988307,0.004376489077524637,419,751,0.0603261199190434,0.29907561267595983,0.003782013601078993,0.004376489077524637,0.003187538124633349,0.004376489077524637,0.003187538124633349,0.29907561267595983,422,751
intervention_mobility_q2up_s4up_human_state_dateblock_s1,intervention_mobility_q2up_s4up,quantile,human_state,1.0,dateblock,0,False,dateblock5,2,"Q2,S4",0.6749235115924557,0.678111049717089,0.003187538124633349,422,750,0.057234568848307965,0.19496660891326956,0.003782013601078993,0.004376489077524637,0.003187538124633349,0.004376489077524637,0.003187538124633349,0.29907561267595983,422,751
mobility_core_q2up_s1down_s4up_teacher_rank_tail25_s1,mobility_core_q2up_s1down_s4up,tail,teacher_rank,1.0,global,25,False,subject5,3,"Q2,S1,S4",0.6889621813552792,0.6859853267700591,-0.0029768545852201234,50,150,0.01049659246211167,0.32625457867178365,0.0007111703545679693,0.004399195294356062,-0.0029768545852201234,-0.0029768545852201234,0.004399195294356062,0.57393264852007,50,150
mobility_core_q2up_s1down_s4up_teacher_rank_tail25_s1,mobility_core_q2up_s1down_s4up,tail,teacher_rank,1.0,global,25,False,dateblock5,3,"Q2,S1,S4",0.6416528498046964,0.6460520450990525,0.004399195294356062,50,150,0.01823995028691144,0.57393264852007,0.0007111703545679693,0.004399195294356062,-0.0029768545852201234,-0.0029768545852201234,0.004399195294356062,0.57393264852007,50,150
drain_route_q1down_s1down_s4up_teacher_rank_tail80_s0.75,drain_route_q1down_s1down_s4up,tail,teacher_rank,0.75,global,80,False,subject5,3,"Q1,S1,S4",0.688609123855768,0.6810929868243001,-0.007516137031467918,160,478,0.02422223678938055,0.22093992949738828,-0.0015468109837208366,0.0044225150640262445,-0.007516137031467918,-0.007516137031467918,0.0044225150640262445,0.5123883463900086,160,478
drain_route_q1down_s1down_s4up_teacher_rank_tail80_s0.75,drain_route_q1down_s1down_s4up,tail,teacher_rank,0.75,global,80,False,dateblock5,3,"Q1,S1,S4",0.6346036536817253,0.6390261687457516,0.0044225150640262445,160,478,0.047368986332386544,0.5123883463900086,-0.0015468109837208366,0.0044225150640262445,-0.007516137031467918,-0.007516137031467918,0.0044225150640262445,0.5123883463900086,160,478
drain_route_q1down_s1down_s4up_human_state_tail120_s0.5,drain_route_q1down_s1down_s4up,tail,human_state,0.5,global,120,False,subject5,3,"Q1,S1,S4",0.688609123855768,0.6795800868164167,-0.009029037039351318,240,719,0.023889619871358164,0.16385691410334857,-0.0022975765296628925,0.0044338839800255325,-0.009029037039351318,-0.009029037039351318,0.0044338839800255325,0.3649595278611303,240,719
drain_route_q1down_s1down_s4up_human_state_tail120_s0.5,drain_route_q1down_s1down_s4up,tail,human_state,0.5,global,120,False,dateblock5,3,"Q1,S1,S4",0.6346036536817253,0.6390375376617509,0.0044338839800255325,240,717,0.04788377836192482,0.3649595278611303,-0.0022975765296628925,0.0044338839800255325,-0.009029037039351318,-0.009029037039351318,0.0044338839800255325,0.3649595278611303,240,719
drain_route_q1down_s1down_s4up_low_energy_tail120_s0.5,drain_route_q1down_s1down_s4up,tail,low_energy,0.5,global,120,False,subject5,3,"Q1,S1,S4",0.688609123855768,0.6819629766374655,-0.006646147218302478,240,718,0.022943371942166644,0.17330521272289667,-0.0011010768419704164,0.0044439935343616455,-0.006646147218302478,-0.006646147218302478,0.0044439935343616455,0.3723709610204262,240,719
drain_route_q1down_s1down_s4up_low_energy_tail120_s0.5,drain_route_q1down_s1down_s4up,tail,low_energy,0.5,global,120,False,dateblock5,3,"Q1,S1,S4",0.6346036536817253,0.639047647216087,0.0044439935343616455,240,719,0.0502289338291235,0.3723709610204262,-0.0011010768419704164,0.0044439935343616455,-0.006646147218302478,-0.006646147218302478,0.0044439935343616455,0.3723709610204262,240,719
objective_mobility_s1down_s4up_target_delta_pos_tail120_s0.5,objective_mobility_s1down_s4up,tail,target_delta_pos,0.5,global,120,False,subject5,2,"S1,S4",0.6785042477477948,0.6675016801968192,-0.011002567550975617,338,478,0.02434616489112442,0.16390025670311437,-0.003277069408139821,0.004448428734695975,-0.011002567550975617,-0.011002567550975617,0.004448428734695975,0.27171867345786727,346,478
objective_mobility_s1down_s4up_target_delta_pos_tail120_s0.5,objective_mobility_s1down_s4up,tail,target_delta_pos,0.5,global,120,False,dateblock5,2,"S1,S4",0.6162653624902779,0.6207137912249738,0.004448428734695975,346,477,0.046147599539173884,0.27171867345786727,-0.003277069408139821,0.004448428734695975,-0.011002567550975617,-0.011002567550975617,0.004448428734695975,0.27171867345786727,346,478
objective_mobility_s1down_s4up_low_energy_dateblock_s0.85,objective_mobility_s1down_s4up,quantile,low_energy,0.85,dateblock,0,False,subject5,2,"S1,S4",0.6785042477477948,0.6827304577320968,0.0042262099843020096,427,731,0.04443442386474969,0.25833533571723555,0.004375285851254351,0.004524361718206693,0.0042262099843020096,0.0042262099843020096,0.004524361718206693,0.25833533571723555,431,738
objective_mobility_s1down_s4up_low_energy_dateblock_s0.85,objective_mobility_s1down_s4up,quantile,low_energy,0.85,dateblock,0,False,dateblock5,2,"S1,S4",0.6162653624902779,0.6207897242084846,0.004524361718206693,431,738,0.04157024664183269,0.1853488477200403,0.004375285851254351,0.004524361718206693,0.0042262099843020096,0.0042262099843020096,0.004524361718206693,0.25833533571723555,431,738
mobility_core_q2up_s1down_s4up_human_state_tail25_s1,mobility_core_q2up_s1down_s4up,tail,human_state,1.0,global,25,False,subject5,3,"Q2,S1,S4",0.6889621813552792,0.6844553012329424,-0.004506880122336798,50,148,0.011261684692799088,0.32625457867178365,1.1530091514777574e-05,0.004529940305366353,-0.004506880122336798,-0.004506880122336798,0.004529940305366353,0.5083882915886965,50,149
mobility_core_q2up_s1down_s4up_human_state_tail25_s1,mobility_core_q2up_s1down_s4up,tail,human_state,1.0,global,25,False,dateblock5,3,"Q2,S1,S4",0.6416528498046964,0.6461827901100627,0.004529940305366353,50,149,0.01816921118208183,0.5083882915886965,1.1530091514777574e-05,0.004529940305366353,-0.004506880122336798,-0.004506880122336798,0.004529940305366353,0.5083882915886965,50,149
intervention_mobility_q2up_s4up_teacher_rank_tail25_s1,intervention_mobility_q2up_s4up,tail,teacher_rank,1.0,global,25,False,subject5,2,"Q2,S4",0.707723722721306,0.7051851452307458,-0.00253857749056019,50,100,0.011927905449533538,0.32625457867178365,0.000996212977444788,0.004531003445449766,-0.00253857749056019,-0.00253857749056019,0.004531003445449766,0.57393264852007,50,100
intervention_mobility_q2up_s4up_teacher_rank_tail25_s1,intervention_mobility_q2up_s4up,tail,teacher_rank,1.0,global,25,False,dateblock5,2,"Q2,S4",0.6749235115924557,0.6794545150379054,0.004531003445449766,50,100,0.018851378800848022,0.57393264852007,0.000996212977444788,0.004531003445449766,-0.00253857749056019,-0.00253857749056019,0.004531003445449766,0.57393264852007,50,100
objective_mobility_s1down_s4up_human_state_tail25_s0.75,objective_mobility_s1down_s4up,tail,human_state,0.75,global,25,False,subject5,2,"S1,S4",0.6785042477477948,0.6760115003427614,-0.0024927474050334686,50,98,0.007368906288222194,0.23976164560171798,0.0010466200517262325,0.004585987508485934,-0.0024927474050334686,-0.0024927474050334686,0.004585987508485934,0.38071286836166185,50,99
objective_mobility_s1down_s4up_human_state_tail25_s0.75,objective_mobility_s1down_s4up,tail,human_state,0.75,global,25,False,dateblock5,2,"S1,S4",0.6162653624902779,0.6208513499987638,0.004585987508485934,50,99,0.013498385978545666,0.38071286836166185,0.0010466200517262325,0.004585987508485934,-0.0024927474050334686,-0.0024927474050334686,0.004585987508485934,0.38071286836166185,50,99
drain_route_q1down_s1down_s4up_low_energy_tail80_s0.5,drain_route_q1down_s1down_s4up,tail,low_energy,0.5,global,80,False,subject5,3,"Q1,S1,S4",0.688609123855768,0.6845754375165817,-0.0040336863391863265,160,478,0.01566217511470537,0.16896285128315858,0.0003257446991817847,0.004685175737549896,-0.0040336863391863265,-0.0040336863391863265,0.004685175737549896,0.3723709610204262,160,478
drain_route_q1down_s1down_s4up_low_energy_tail80_s0.5,drain_route_q1down_s1down_s4up,tail,low_energy,0.5,global,80,False,dateblock5,3,"Q1,S1,S4",0.6346036536817253,0.6392888294192752,0.004685175737549896,160,476,0.032455922030537716,0.3723709610204262,0.0003257446991817847,0.004685175737549896,-0.0040336863391863265,-0.0040336863391863265,0.004685175737549896,0.3723709610204262,160,478
drain_route_q1down_s1down_s4up_teacher_rank_tail25_s1,drain_route_q1down_s1down_s4up,tail,teacher_rank,1.0,global,25,False,subject5,3,"Q1,S1,S4",0.688609123855768,0.6872776080319887,-0.0013315158237793279,50,148,0.008930024967490789,0.2535640858996778,0.0017266379420344258,0.004784791707848179,-0.0013315158237793279,-0.0013315158237793279,0.004784791707848179,0.57393264852007,50,149
drain_route_q1down_s1down_s4up_teacher_rank_tail25_s1,drain_route_q1down_s1down_s4up,tail,teacher_rank,1.0,global,25,False,dateblock5,3,"Q1,S1,S4",0.6346036536817253,0.6393884453895735,0.004784791707848179,50,149,0.01777237353254138,0.57393264852007,0.0017266379420344258,0.004784791707848179,-0.0013315158237793279,-0.0013315158237793279,0.004784791707848179,0.57393264852007,50,149
mobility_core_q2up_s1down_s4up_low_energy_dateblock_s0.85,mobility_core_q2up_s1down_s4up,quantile,low_energy,0.85,dateblock,0,False,subject5,3,"Q2,S1,S4",0.6889621813552792,0.6937911336000461,0.004828952244766871,436,1113,0.04461321642806587,0.25833533571723555,0.004519544101708017,0.004828952244766871,0.004210135958649164,0.004828952244766871,0.004210135958649164,0.25833533571723555,436,1116
mobility_core_q2up_s1down_s4up_low_energy_dateblock_s0.85,mobility_core_q2up_s1down_s4up,quantile,low_energy,0.85,dateblock,0,False,dateblock5,3,"Q2,S1,S4",0.6416528498046964,0.6458629857633456,0.004210135958649164,436,1116,0.041976792615189024,0.1853488477200403,0.004519544101708017,0.004828952244766871,0.004210135958649164,0.004828952244766871,0.004210135958649164,0.25833533571723555,436,1116
drain_route_q1down_s1down_s4up_human_state_tail80_s0.5,drain_route_q1down_s1down_s4up,tail,human_state,0.5,global,80,False,subject5,3,"Q1,S1,S4",0.688609123855768,0.6825683121053722,-0.006040811750395836,160,477,0.015652748993823448,0.16385691410334857,-0.0005774653895749271,0.004885880971245982,-0.006040811750395836,-0.006040811750395836,0.004885880971245982,0.3285198967439504,160,479
drain_route_q1down_s1down_s4up_human_state_tail80_s0.5,drain_route_q1down_s1down_s4up,tail,human_state,0.5,global,80,False,dateblock5,3,"Q1,S1,S4",0.6346036536817253,0.6394895346529713,0.004885880971245982,160,479,0.032478968155166675,0.3285198967439504,-0.0005774653895749271,0.004885880971245982,-0.006040811750395836,-0.006040811750395836,0.004885880971245982,0.3285198967439504,160,479
