candidate_id,route,op,score_signal,strength,group,k,reverse,targets,file,basename,changed_rows,changed_cells,mean_abs_prob_delta,max_abs_prob_delta,mean_Q2_before,mean_Q2_after,mean_S4_before,mean_S4_after,mean_Q1_before,mean_Q1_after,mean_S1_before,mean_S1_after,mean_delta,worst_delta,subject5_delta,dateblock5_delta,changed_rows_local,changed_cells_local,max_abs_prob_delta_local,promotion_decision,pred_delta_vs_current_mean,pred_delta_vs_current_p10,pred_delta_vs_current_p90,pred_beats_current_rate,incremental_bad_axis_vs_current,strict_promote_gate,info_sensor_gate,below_resolution_gate,block_gate,bad_axis_abs_load,mean_abs_move_vs_a2c8,mean_abs_move_vs_raw05,changed_rows_vs_current,changed_cells_vs_current,l1_logit_delta_vs_current,max_abs_prob_delta_vs_current,changed_Q1,changed_Q2,changed_S1,changed_S4,local_robust_gate,jackpot_shape_gate,jackpot_score,h010_decision,decision_rank
drain_route_q1down_s1down_s4up_low_energy_subject_s0.4,drain_route_q1down_s1down_s4up,quantile,low_energy,0.4,subject,0,False,"Q1,S1,S4",hitl/h010_mobility_route_triad_jackpot/submission_h010_drain_route_q1down_s1down_s4up_low_energy_subject_s0_4_d673fb20.csv,submission_h010_drain_route_q1down_s1down_s4up_low_energy_subject_s0_4_d673fb20.csv,250,725,0.05858096198152898,0.306089953272346,,,0.5654989620215859,0.5658325692814852,0.4951471199280472,0.49360281976414944,0.6601210606347063,0.6654326848424255,-0.010089091314748222,-0.0047323953098130644,-0.0047323953098130644,-0.01544578731968338,450,1329,0.17101010267820033,below_selector_resolution,0.00013495867041288066,-0.011404377878404898,0.006586866560623522,0.4166666666666667,0.0852629439793346,False,False,True,True,0.2848232088017594,0.15435488564020702,0.15895026776320423,250,725,226.2461428535404,0.306089953272346,238,0,241,246,True,False,-1.0409803120869559,reject,4
subjective_intervention_q1down_q2up_s4up_target_delta_pos_global_s0.4,subjective_intervention_q1down_q2up_s4up,quantile,target_delta_pos,0.4,global,0,False,"Q1,Q2,S4",hitl/h010_mobility_route_triad_jackpot/submission_h010_subjective_intervention_q1down_q2up_s4up_target_delta_pos_global_s0_4_ac98dac2.csv,submission_h010_subjective_intervention_q1down_q2up_s4up_target_delta_pos_global_s0_4_ac98dac2.csv,250,740,0.07638026548544422,0.3304647441728523,0.5486605446144907,0.5507439265701758,0.5654989620215859,0.5759041658852637,0.4951471199280472,0.4973173296654575,,,-0.008681551013452415,-0.005491677572853626,-0.011871424454051205,-0.005491677572853626,450,1349,0.2972987028334175,below_selector_resolution,-0.0006123282379443515,-0.015473475841351478,0.008707171726996943,0.3888888888888889,0.9807256318381199,False,False,True,True,1.1802858966605447,0.18580692305542165,0.18919459525156707,250,740,270.99377066229675,0.3304647441728523,241,249,0,250,True,False,-1.0245477521171138,reject,4
objective_mobility_s1down_s4up_teacher_rank_global_s0.25,objective_mobility_s1down_s4up,quantile,teacher_rank,0.25,global,0,False,"S1,S4",hitl/h010_mobility_route_triad_jackpot/submission_h010_objective_mobility_s1down_s4up_teacher_rank_global_s0_25_21166bfe.csv,submission_h010_objective_mobility_s1down_s4up_teacher_rank_global_s0_25_21166bfe.csv,250,499,0.06262375020585205,0.2541810240673147,,,0.5654989620215859,0.5702218861001982,,,0.6601210606347063,0.6750130367914555,-0.008043603360086526,-0.005208871395315784,-0.010878335324857269,-0.005208871395315784,450,897,0.18581544979262127,below_selector_resolution,-0.005365755397239536,-0.020937996487113364,0.00516492748802981,0.4583333333333333,0.012235008102033484,False,False,True,False,0.21179527292445827,0.1326198394826627,0.13646224540434326,250,499,173.77278568155288,0.2541810240673147,0,0,249,250,True,False,-1.0000973865222946,reject,4
objective_mobility_s1down_s4up_target_plus_prob_subject_s0.4,objective_mobility_s1down_s4up,quantile,target_plus_prob,0.4,subject,0,False,"S1,S4",hitl/h010_mobility_route_triad_jackpot/submission_h010_objective_mobility_s1down_s4up_target_plus_prob_subject_s0_4_bed033f3.csv,submission_h010_objective_mobility_s1down_s4up_target_plus_prob_subject_s0_4_bed033f3.csv,250,482,0.05423058731571131,0.29818170521399506,,,0.5654989620215859,0.5660184122357104,,,0.6601210606347063,0.6663329031598696,-0.008608831681863882,-0.004876538066067471,-0.004876538066067471,-0.012341125297660294,450,869,0.18028011360257545,below_selector_resolution,-0.0049932087848567576,-0.017574785620874906,0.004308218470957641,0.4722222222222222,0.014636466582334334,False,False,True,False,0.21419673140475912,0.11633222577847313,0.12073781504532125,250,482,146.88562432179526,0.29818170521399506,0,0,244,238,True,False,-0.9981307079861257,reject,4
subjective_intervention_q1down_q2up_s4up_target_plus_prob_subject_s0.85,subjective_intervention_q1down_q2up_s4up,quantile,target_plus_prob,0.85,subject,0,False,"Q1,Q2,S4",hitl/h010_mobility_route_triad_jackpot/submission_h010_subjective_intervention_q1down_q2up_s4up_target_plus_prob_subject_s0_85_a994ede6.csv,submission_h010_subjective_intervention_q1down_q2up_s4up_target_plus_prob_subject_s0_85_a994ede6.csv,250,718,0.10207903809919065,0.6672493210712074,0.5486605446144907,0.5487714236530846,0.5654989620215859,0.5657641570627546,0.4951471199280472,0.49424449888621635,,,-0.011289615588885082,-0.004596872015826148,-0.004596872015826148,-0.017982359161944017,450,1293,0.27612139407284625,block_or_reject,0.01046598186886479,0.00336369459404899,0.021212544070944864,0.05555555555555555,0.2544536393488126,False,False,False,True,0.4540139041712374,0.23453380256982345,0.23860780199669637,250,718,359.7628275905007,0.6672493210712074,240,240,0,238,True,False,-0.9957732904468697,reject,4
intervention_mobility_q2up_s4up_target_plus_prob_global_s1,intervention_mobility_q2up_s4up,quantile,target_plus_prob,1.0,global,0,False,"Q2,S4",hitl/h010_mobility_route_triad_jackpot/submission_h010_intervention_mobility_q2up_s4up_target_plus_prob_global_s1_e614eb63.csv,submission_h010_intervention_mobility_q2up_s4up_target_plus_prob_global_s1_e614eb63.csv,250,493,0.10590057502671738,0.5551419230578039,0.5486605446144907,0.5486605446144907,0.5654989620215859,0.5654989620215859,,,,,-0.006157170705361592,-0.006153507225409083,-0.006160834185314101,-0.006153507225409083,450,894,0.38826961282955674,below_selector_resolution,-0.0039983662563955425,-0.02246278189526973,0.009736278683918359,0.4166666666666667,0.5783518901283762,False,False,True,True,0.777912154950801,0.17395318538123622,0.1771992045427189,250,493,242.94051580750133,0.5551419230578039,0,245,0,248,True,False,-0.9661702443311604,reject,4
intervention_mobility_q2up_s4up_target_plus_prob_global_s0.85,intervention_mobility_q2up_s4up,quantile,target_plus_prob,0.85,global,0,False,"Q2,S4",hitl/h010_mobility_route_triad_jackpot/submission_h010_intervention_mobility_q2up_s4up_target_plus_prob_global_s0_85_a291cec7.csv,submission_h010_intervention_mobility_q2up_s4up_target_plus_prob_global_s0_85_a291cec7.csv,250,493,0.09035807530880072,0.4929606579355974,0.5486605446144907,0.5486471845703225,0.5654989620215859,0.5663170023554394,,,,,-0.006073069006265863,-0.005977182730020902,-0.005977182730020902,-0.006168955282510824,450,894,0.3501022069508058,below_selector_resolution,-0.0033294923373918,-0.01902264362850592,0.00828272903447572,0.4166666666666667,0.4617693648276571,False,False,True,True,0.6613296296500819,0.15318515719261105,0.1564314811676486,250,493,206.49943843637612,0.4929606579355975,0,245,0,248,True,False,-0.9498276946769121,reject,4
subjective_intervention_q1down_q2up_s4up_teacher_rank_global_s0.4,subjective_intervention_q1down_q2up_s4up,quantile,teacher_rank,0.4,global,0,False,"Q1,Q2,S4",hitl/h010_mobility_route_triad_jackpot/submission_h010_subjective_intervention_q1down_q2up_s4up_teacher_rank_global_s0_4_757b1cbe.csv,submission_h010_subjective_intervention_q1down_q2up_s4up_teacher_rank_global_s0_4_757b1cbe.csv,250,748,0.08984358092652783,0.3422204019570515,0.5486605446144907,0.5506184243879455,0.5654989620215859,0.5718704405114665,0.4951471199280472,0.49570875702256606,,,-0.008757250921744897,-0.005021218732724542,-0.012493283110765252,-0.005021218732724542,450,1350,0.2920359131186843,below_selector_resolution,0.004270354703177052,-0.009219820833080056,0.013564630020084262,0.16666666666666666,0.8415034656228997,False,False,True,True,1.0410637304453245,0.21032499727544351,0.2138652528935039,250,748,318.68458928241273,0.3422204019570515,249,249,0,250,True,False,-0.9449964498045501,reject,4
subjective_intervention_q1down_q2up_s4up_human_state_global_s0.25,subjective_intervention_q1down_q2up_s4up,quantile,human_state,0.25,global,0,False,"Q1,Q2,S4",hitl/h010_mobility_route_triad_jackpot/submission_h010_subjective_intervention_q1down_q2up_s4up_human_state_global_s0_25_d7622f42.csv,submission_h010_subjective_intervention_q1down_q2up_s4up_human_state_global_s0_25_d7622f42.csv,250,750,0.05358239191610353,0.2356504308641525,0.5486605446144907,0.5502056561498023,0.5654989620215859,0.5700459949665713,0.4951471199280472,0.4961689820200522,,,-0.006686821633764162,-0.0054931840737008075,-0.007880459193827516,-0.0054931840737008075,450,1348,0.1726050535257816,below_selector_resolution,0.0023990115956189547,-0.005230334453965068,0.007677358416340743,0.18055555555555555,0.43741273598013525,False,False,True,True,0.63697300080256,0.14057901472476272,0.14417957150976202,250,750,194.60119142365852,0.2356504308641525,250,250,0,250,True,False,-0.9222794316514742,reject,4
subjective_intervention_q1down_q2up_s4up_target_plus_prob_subject_s0.4,subjective_intervention_q1down_q2up_s4up,quantile,target_plus_prob,0.4,subject,0,False,"Q1,Q2,S4",hitl/h010_mobility_route_triad_jackpot/submission_h010_subjective_intervention_q1down_q2up_s4up_target_plus_prob_subject_s0_4_f1bc15b5.csv,submission_h010_subjective_intervention_q1down_q2up_s4up_target_plus_prob_subject_s0_4_f1bc15b5.csv,250,718,0.04727836750608836,0.34314828636809214,0.5486605446144907,0.548867436667713,0.5654989620215859,0.5660184122357104,0.4951471199280472,0.4933251654456157,,,-0.008227674624015191,-0.004660660377618142,-0.004660660377618142,-0.01179468887041224,450,1293,0.13184897476172136,block_or_reject,0.004463866764598774,0.0013457358800348115,0.009060886195503416,0.05555555555555555,0.10634917346126732,False,False,False,True,0.3059094382836921,0.1266591954044707,0.1308164042089313,250,718,169.30015416023568,0.34314828636809214,240,240,0,238,True,False,-0.9093673437501975,reject,4
drain_route_q1down_s1down_s4up_teacher_rank_global_s0.25,drain_route_q1down_s1down_s4up,quantile,teacher_rank,0.25,global,0,False,"Q1,S1,S4",hitl/h010_mobility_route_triad_jackpot/submission_h010_drain_route_q1down_s1down_s4up_teacher_rank_global_s0_25_439a7790.csv,submission_h010_drain_route_q1down_s1down_s4up_teacher_rank_global_s0_25_439a7790.csv,250,748,0.06294251723659333,0.2541810240673147,,,0.5654989620215859,0.5702218861001982,0.4951471199280472,0.49599477177607937,0.6601210606347063,0.6750130367914555,-0.007155392157659479,-0.004663066463845289,-0.00964771785147367,-0.004663066463845289,450,1347,0.18581544979262127,below_selector_resolution,-0.000871776570672766,-0.017612038525601257,0.007261406654343496,0.3888888888888889,0.16010950201775953,False,False,True,True,0.3596697668401843,0.1707141069530381,0.17493608221390478,250,748,254.70708867528424,0.2541810240673147,249,0,249,250,True,False,-0.8695187570336148,reject,4
intervention_mobility_q2up_s4up_target_plus_prob_global_s0.6,intervention_mobility_q2up_s4up,quantile,target_plus_prob,0.6,global,0,False,"Q2,S4",hitl/h010_mobility_route_triad_jackpot/submission_h010_intervention_mobility_q2up_s4up_target_plus_prob_global_s0_6_71b31264.csv,submission_h010_intervention_mobility_q2up_s4up_target_plus_prob_global_s0_6_71b31264.csv,250,493,0.06384025795368506,0.3599415222515615,0.5486605446144907,0.5487385382834853,0.5654989620215859,0.5671926694785541,,,,,-0.005279036955288641,-0.00509191554252908,-0.00509191554252908,-0.005466158368048202,450,894,0.2687614905672924,below_selector_resolution,-0.0021871795459947985,-0.01319822537703675,0.005896161839293794,0.4166666666666667,0.2674651559931254,False,False,True,True,0.4670254208155502,0.11873008620736698,0.12196101580203166,250,493,145.7643094845008,0.35994152225156156,0,245,0,248,True,False,-0.8213393147746977,reject,4
