candidate_id,family,raw_signal,select_signal,mode,top_k,scale,cap,project_bad_axis,file,basename,changed_rows,changed_cells,mean_abs_logit_move,l1_logit_move,max_abs_logit_move,positive_move_rows,negative_move_rows,max_abs_prob_delta,selected_mobility_rank_mean,selected_low_energy_mean,promotion_decision,pred_delta_vs_current_mean,pred_delta_vs_current_p10,pred_delta_vs_current_p90,pred_beats_current_rate,incremental_bad_axis_vs_current,strict_promote_gate,info_sensor_gate,below_resolution_gate,block_gate,bad_axis_abs_load,mean_abs_move_vs_a2c8,mean_abs_move_vs_raw05,changed_rows_vs_current,changed_cells_vs_current,l1_logit_delta_vs_current,max_abs_prob_delta_vs_current,cos_delta_with_h003_tiny,l1_ratio_to_h003_tiny,shape_gate_70,shape_gate_120,h008_strict_upload_gate,h008_resolution_escape_gate,h008_info_gate,h008_decision
delta_signed_k130_s0.024_c0.01,delta_signed,model_delta,abs_delta_score,signed,130,0.024,0.01,False,hitl/h008_s4_mobility_translation_sweep/submission_h008_delta_signed_k130_s0_024_c0_01_38ff5841.csv,submission_h008_delta_signed_k130_s0_024_c0_01_38ff5841.csv,130,130,0.004278373133651299,1.0695932834128246,0.01,84,46,0.0024999935516696326,0.4949498327759198,0.044560451857450174,too_small_to_submit,-1.716096691601269e-05,-7.497584540546968e-05,-1.1718297640924544e-08,0.9027777777777778,0.0004871677480798864,False,True,True,False,0.20004743257050467,0.04447933243722765,0.047561330255260846,130,130,1.0695932834128206,0.0024999935516696326,0.05060244269378896,0.07898784339925909,False,False,False,False,False,reject_shape_or_bad_axis
continuous_anti_energy_state_s0.0025_c0.0025,continuous_all,anti_energy_state,consensus_score,continuous,250,0.0025,0.0025,False,hitl/h008_s4_mobility_translation_sweep/submission_h008_continuous_anti_energy_state_s0_0025_c0_0025_72f4cdeb.csv,submission_h008_continuous_anti_energy_state_s0_0025_c0_0025_72f4cdeb.csv,250,250,0.0015920404458351438,0.39801011145878595,0.0025,125,125,0.0006249880010888442,0.5170747826086957,0.24238220617915437,too_small_to_submit,-3.2868973199518282e-06,-1.1104702765624022e-05,3.455210212029875e-07,0.875,6.281440993238796e-06,False,True,True,False,0.19956654626341802,0.04438316113211603,0.04749399667644291,250,250,0.39801011145877413,0.0006249880010887887,0.05431059828934689,0.029392443691228287,False,False,False,False,False,reject_shape_or_bad_axis
orth_continuous_model_delta_s0.005_c0.005,continuous_orthogonalized,model_delta,consensus_score,continuous,250,0.005,0.005,True,hitl/h008_s4_mobility_translation_sweep/submission_h008_orth_continuous_model_delta_s0_005_c0_005_e9608f10.csv,submission_h008_orth_continuous_model_delta_s0_005_c0_005_e9608f10.csv,250,250,0.0014313804035301562,0.35784510088253907,0.005,171,79,0.0012498908696140232,0.5170747826086957,0.24238220617915437,too_small_to_submit,-5.799446173418628e-06,-2.525136704834549e-05,7.061092713436973e-07,0.5833333333333334,0.0002040330979324323,False,True,True,False,0.19976429792035721,0.044397667780454654,0.04749932625755199,250,250,0.3578451008825336,0.0012498908696140232,-0.011933550036945849,0.02642631851568229,False,False,False,False,False,reject_shape_or_bad_axis
continuous_anti_energy_state_s0.005_c0.005,continuous_all,anti_energy_state,consensus_score,continuous,250,0.005,0.005,False,hitl/h008_s4_mobility_translation_sweep/submission_h008_continuous_anti_energy_state_s0_005_c0_005_66410217.csv,submission_h008_continuous_anti_energy_state_s0_005_c0_005_66410217.csv,250,250,0.0031840808916702877,0.7960202229175719,0.005,125,125,0.0012499818485104397,0.5170747826086957,0.24238220617915437,too_small_to_submit,-6.5827887759264875e-06,-2.270714071609176e-05,9.329292171974067e-07,0.875,1.2562881986422081e-05,False,True,True,False,0.1995728277044112,0.044421917523785735,0.047519675015298114,250,250,0.7960202229175624,0.0012499818485103842,0.05431059829175852,0.058784887382457615,False,False,False,False,False,reject_shape_or_bad_axis
orth_continuous_balanced_state_s0.005_c0.005,continuous_orthogonalized,balanced_state,consensus_score,continuous,250,0.005,0.005,True,hitl/h008_s4_mobility_translation_sweep/submission_h008_orth_continuous_balanced_state_s0_005_c0_005_6255eb0a.csv,submission_h008_orth_continuous_balanced_state_s0_005_c0_005_6255eb0a.csv,250,250,0.0029977893889659786,0.7494473472414946,0.005,134,116,0.0012499945749749886,0.5170747826086957,0.24238220617915437,below_selector_resolution,-6.2532871183620015e-06,-2.366082314225569e-05,1.259474120475312e-06,0.5,0.00015518920528506674,False,False,True,False,0.19971545402770985,0.04444072075832146,0.047533206021840635,250,250,0.7494473472414885,0.0012499945749749886,0.014920342632584332,0.05534555107808494,False,False,False,False,False,reject_shape_or_bad_axis
continuous_balanced_state_s0.0025_c0.0025,continuous_all,balanced_state,consensus_score,continuous,250,0.0025,0.0025,False,hitl/h008_s4_mobility_translation_sweep/submission_h008_continuous_balanced_state_s0_0025_c0_0025_b7e555cd.csv,submission_h008_continuous_balanced_state_s0_0025_c0_0025_b7e555cd.csv,250,250,0.0015791217940918055,0.39478044852295135,0.0025,125,125,0.0006249957607167289,0.5170747826086957,0.24238220617915437,too_small_to_submit,-1.6835764222658484e-06,-4.170888118167329e-06,1.376577378075891e-06,0.8333333333333334,-4.2377377689944984e-05,False,True,True,False,0.19951788744473484,0.04437875153742282,0.04749710098160127,250,250,0.3947804485229494,0.0006249957607167289,0.09303310266590614,0.029153937976800708,False,False,False,False,False,reject_shape_or_bad_axis
orth_continuous_teacher_rank_centered_s0.005_c0.005,continuous_orthogonalized,teacher_rank_centered,consensus_score,continuous,250,0.005,0.005,True,hitl/h008_s4_mobility_translation_sweep/submission_h008_orth_continuous_teacher_rank_centered_s0_005_c0_005_44af9730.csv,submission_h008_orth_continuous_teacher_rank_centered_s0_005_c0_005_44af9730.csv,250,250,0.0031236731218812013,0.7809182804703003,0.005,127,123,0.0012499945749749886,0.5170747826086957,0.24238220617915437,below_selector_resolution,-5.375902865672679e-06,-2.2828653651263303e-05,1.4099591231639753e-06,0.5,0.0001735495788010022,False,False,True,False,0.19973381440122578,0.04444128011370532,0.04752662074348479,250,250,0.780918280470296,0.0012499945749749886,0.006699323384354841,0.057669631814244685,False,False,False,False,False,reject_shape_or_bad_axis
orth_delta_k110_s0.018_c0.008,orthogonalized,model_delta,abs_delta_score,signed,110,0.018,0.008,True,hitl/h008_s4_mobility_translation_sweep/submission_h008_orth_delta_k110_s0_018_c0_008_ffd15532.csv,submission_h008_orth_delta_k110_s0_018_c0_008_ffd15532.csv,110,110,0.0028798288525946707,0.7199572131486677,0.008,67,43,0.0019999944327821484,0.472901185770751,-0.1628510017720141,below_selector_resolution,-1.0570442246183868e-05,-4.8145006469464755e-05,1.935590108079378e-06,0.5277777777777778,0.00034913566370101123,False,False,True,False,0.1999094004861258,0.04444974132645115,0.04752849076151967,110,110,0.7199572131486632,0.0019999944327821484,0.02396816301224511,0.05316774935693465,False,True,False,False,False,shape_ok_but_selector_rejects
orth_continuous_model_delta_s0.01_c0.006,continuous_orthogonalized,model_delta,consensus_score,continuous,250,0.01,0.006,True,hitl/h008_s4_mobility_translation_sweep/submission_h008_orth_continuous_model_delta_s0_01_c0_006_c05134a2.csv,submission_h008_orth_continuous_model_delta_s0_01_c0_006_c05134a2.csv,250,250,0.0025975057445019835,0.6493764361254959,0.006,171,79,0.0014999945181743968,0.5170747826086957,0.24238220617915437,below_selector_resolution,-1.1380260716175843e-05,-5.2695783067114504e-05,1.9359520793065176e-06,0.5277777777777778,0.0004337344644264607,False,False,True,False,0.19999399928685124,0.044438742711645586,0.047514263934555774,250,250,0.6493764361254802,0.0014999945181743968,-0.028487763476884913,0.04795546591334699,False,False,False,False,False,reject_shape_or_bad_axis
continuous_teacher_rank_centered_s0.0025_c0.0025,continuous_all,teacher_rank_centered,consensus_score,continuous,250,0.0025,0.0025,False,hitl/h008_s4_mobility_translation_sweep/submission_h008_continuous_teacher_rank_centered_s0_0025_c0_0025_39860767.csv,submission_h008_continuous_teacher_rank_centered_s0_0025_c0_0025_39860767.csv,250,250,0.001597426369982548,0.399356592495637,0.0025,125,125,0.0006249957607167289,0.5170747826086957,0.24238220617915437,too_small_to_submit,-1.7280867821050318e-06,-4.569791785786549e-06,1.9828111008645465e-06,0.8333333333333334,7.420048962203385e-06,False,True,True,False,0.19956768487138699,0.04438155154002019,0.0474936668564515,250,250,0.3993565924956309,0.0006249957607167289,0.06427254071498864,0.02949187927569639,False,False,False,False,False,reject_shape_or_bad_axis
delta_signed_k100_s0.024_c0.01,delta_signed,model_delta,abs_delta_score,signed,100,0.024,0.01,False,hitl/h008_s4_mobility_translation_sweep/submission_h008_delta_signed_k100_s0_024_c0_01_af90893f.csv,submission_h008_delta_signed_k100_s0_024_c0_01_af90893f.csv,100,100,0.003605858895247675,0.9014647238119188,0.01,61,39,0.0024999935516696326,0.46701739130434783,-0.1922128434544198,below_selector_resolution,-1.3384051357941352e-05,-5.8048237494396217e-05,2.038793062161675e-06,0.5416666666666666,0.0003052466757481609,False,False,True,False,0.19986551149817294,0.04448531588634378,0.047562473403179296,100,100,0.901464723811917,0.0024999935516696326,0.047568887918230725,0.06657180401059964,False,True,False,False,False,shape_ok_but_selector_rejects
balanced_state_highlow_k55_a0.0035,state_highlow,balanced_state,balanced_state,highlow,55,0.0035,0.0035,False,hitl/h008_s4_mobility_translation_sweep/submission_h008_balanced_state_highlow_k55_a0_0035_3450ceff.csv,submission_h008_balanced_state_highlow_k55_a0_0035_3450ceff.csv,110,110,0.0015400000000000001,0.385,0.0035,55,55,0.0008749950293683861,0.4990513833992095,0.34157975440295085,below_selector_resolution,-2.084513675450607e-06,-8.782019335846599e-06,2.389629874328583e-06,0.4722222222222222,-8.068755830092922e-06,False,False,True,False,0.1995521960665947,0.04439271917865943,0.047518836726060644,110,110,0.384999999999999,0.0008749950293683861,0.06456414409020611,0.028431666672104085,False,True,False,False,False,shape_ok_but_selector_rejects
teacher_rank_centered_highlow_k20_a0.0035,state_highlow,teacher_rank_centered,teacher_rank_centered,highlow,20,0.0035,0.0035,False,hitl/h008_s4_mobility_translation_sweep/submission_h008_teacher_rank_centered_highlow_k20_a0_0035_c66153c6.csv,submission_h008_teacher_rank_centered_highlow_k20_a0_0035_c66153c6.csv,40,40,0.0005600000000000001,0.14,0.0035,20,20,0.0008749950293683861,0.4975217391304348,-0.07422509469403414,below_selector_resolution,-1.2921949830204023e-06,-7.019760780749781e-06,2.4784361440583658e-06,0.3888888888888889,-5.4540201584407644e-05,False,False,True,False,0.19950572462084037,0.044376719178659436,0.0475056882008824,40,40,0.14000000000000234,0.0008749950293683861,0.0699748894983257,0.010338787880765322,True,True,False,False,False,shape_ok_but_selector_rejects
anti_energy_state_highlow_k20_a0.0035,state_highlow,anti_energy_state,anti_energy_state,highlow,20,0.0035,0.0035,False,hitl/h008_s4_mobility_translation_sweep/submission_h008_anti_energy_state_highlow_k20_a0_0035_55a31a5a.csv,submission_h008_anti_energy_state_highlow_k20_a0_0035_55a31a5a.csv,40,40,0.0005600000000000001,0.14,0.0035,20,20,0.0008749176051275898,0.5845217391304349,0.32787491260614837,below_selector_resolution,5.187859142698273e-07,-1.8005452748735684e-06,2.6345095477470538e-06,0.3888888888888889,-0.00011864159073460279,False,False,True,False,0.19944162323169018,0.04436290851760855,0.047479803191107936,40,40,0.14000000000000165,0.0008749176051275898,0.01618287452779525,0.010338787880765272,True,True,False,False,False,shape_ok_but_selector_rejects
anti_energy_state_highlow_k55_a0.0035,state_highlow,anti_energy_state,anti_energy_state,highlow,55,0.0035,0.0035,False,hitl/h008_s4_mobility_translation_sweep/submission_h008_anti_energy_state_highlow_k55_a0_0035_0de679c0.csv,submission_h008_anti_energy_state_highlow_k55_a0_0035_0de679c0.csv,110,110,0.0015400000000000001,0.385,0.0035,55,55,0.0008749950293683861,0.5626403162055337,0.29979493094600085,below_selector_resolution,-1.7861763068227199e-06,-7.761074828704088e-06,2.6467392952888072e-06,0.4444444444444444,-6.918414407064422e-05,False,False,True,False,0.19949108067835414,0.04439090851760855,0.04750509323212797,110,110,0.384999999999996,0.0008749950293683861,0.04175325532699649,0.028431666672103867,False,True,False,False,False,shape_ok_but_selector_rejects
orth_delta_k110_s0.026_c0.01,orthogonalized,model_delta,abs_delta_score,signed,110,0.026,0.01,True,hitl/h008_s4_mobility_translation_sweep/submission_h008_orth_delta_k110_s0_026_c0_01_6f00c369.csv,submission_h008_orth_delta_k110_s0_026_c0_01_6f00c369.csv,110,110,0.003815770439220328,0.953942609805082,0.01,67,43,0.0024999935516696326,0.472901185770751,-0.1628510017720141,below_selector_resolution,-1.4216203830254576e-05,-6.586108939435003e-05,3.040774069256904e-06,0.5138888888888888,0.00045392699654064894,False,False,True,False,0.20001419181896543,0.04448586512468596,0.04755560198060451,110,110,0.9539426098050812,0.0024999935516696326,0.027576171752400663,0.0704472163799875,False,True,False,False,False,shape_ok_but_selector_rejects
continuous_balanced_state_s0.005_c0.005,continuous_all,balanced_state,consensus_score,continuous,250,0.005,0.005,False,hitl/h008_s4_mobility_translation_sweep/submission_h008_continuous_balanced_state_s0_005_c0_005_b4034560.csv,submission_h008_continuous_balanced_state_s0_005_c0_005_b4034560.csv,250,250,0.003158243588183611,0.7895608970459027,0.005,125,125,0.0012499945749749886,0.5170747826086957,0.24238220617915437,too_small_to_submit,-3.4397101349524517e-06,-9.568957193320383e-06,3.438752127813825e-06,0.8333333333333334,-8.475475537991772e-05,False,True,True,False,0.19947551006704486,0.04441622380943204,0.04752390329652007,250,250,0.7895608970458934,0.0012499945749749886,0.09303310267007464,0.05830787595360101,False,False,False,False,False,reject_shape_or_bad_axis
orth_continuous_model_delta_s0.016_c0.008,continuous_orthogonalized,model_delta,consensus_score,continuous,250,0.016,0.008,True,hitl/h008_s4_mobility_translation_sweep/submission_h008_orth_continuous_model_delta_s0_016_c0_008_f38bf0f6.csv,submission_h008_orth_continuous_model_delta_s0_016_c0_008_f38bf0f6.csv,250,250,0.003943339993701974,0.9858349984254935,0.008,171,79,0.0019999944327821484,0.5170747826086957,0.24238220617915437,below_selector_resolution,-1.7815590020939768e-05,-8.267748821933961e-05,3.576872900196073e-06,0.5138888888888888,0.0006860262062480249,False,False,True,False,0.2002462910286728,0.04448910283998365,0.047539800488025696,250,250,0.9858349984254954,0.0019999944327821484,-0.034610668026517674,0.07280242095825458,False,False,False,False,False,reject_shape_or_bad_axis
teacher_rank_centered_highlow_k20_a0.005,state_highlow,teacher_rank_centered,teacher_rank_centered,highlow,20,0.005,0.005,False,hitl/h008_s4_mobility_translation_sweep/submission_h008_teacher_rank_centered_highlow_k20_a0_005_13ee81de.csv,submission_h008_teacher_rank_centered_highlow_k20_a0_005_13ee81de.csv,40,40,0.0008,0.2,0.005,20,20,0.0012499945749749886,0.4975217391304348,-0.07422509469403414,below_selector_resolution,-1.8162023269405603e-06,-1.0252187375830405e-05,3.590781583021821e-06,0.375,-7.791457369199506e-05,False,False,True,False,0.1994823502487328,0.04439043346437371,0.04751768820088239,40,40,0.19999999999999712,0.0012499945749749886,0.06997488950072124,0.014769696972521429,True,True,False,False,False,shape_ok_but_selector_rejects
balanced_state_highlow_k55_a0.005,state_highlow,balanced_state,balanced_state,highlow,55,0.005,0.005,False,hitl/h008_s4_mobility_translation_sweep/submission_h008_balanced_state_highlow_k55_a0_005_7c6c531c.csv,submission_h008_balanced_state_highlow_k55_a0_005_7c6c531c.csv,110,110,0.0022,0.55,0.005,55,55,0.0012499945749749886,0.4990513833992095,0.34157975440295085,below_selector_resolution,-3.060746480067197e-06,-1.3466596924678992e-05,3.615086450000867e-06,0.4444444444444444,-1.152679404303747e-05,False,False,True,False,0.19954873802838174,0.04441651780330341,0.04753917608432656,110,110,0.5499999999999917,0.0012499945749749886,0.06456414409153714,0.0406166666744339,False,True,False,False,False,shape_ok_but_selector_rejects
anti_energy_state_highlow_k20_a0.005,state_highlow,anti_energy_state,anti_energy_state,highlow,20,0.005,0.005,False,hitl/h008_s4_mobility_translation_sweep/submission_h008_anti_energy_state_highlow_k20_a0_005_335c6c08.csv,submission_h008_anti_energy_state_highlow_k20_a0_005_335c6c08.csv,40,40,0.0008,0.2,0.005,20,20,0.0012498908696140232,0.5845217391304349,0.32787491260614837,below_selector_resolution,6.959985962549406e-07,-2.754383394268295e-06,3.83320778884588e-06,0.3888888888888889,-0.00016948798676377774,False,False,True,False,0.199390776835661,0.04437130276739731,0.04748221569547293,40,40,0.20000000000000012,0.0012498908696140232,0.01618287452835171,0.01476969697252165,True,True,False,False,False,shape_ok_but_selector_rejects
anti_energy_state_highlow_k55_a0.005,state_highlow,anti_energy_state,anti_energy_state,highlow,55,0.005,0.005,False,hitl/h008_s4_mobility_translation_sweep/submission_h008_anti_energy_state_highlow_k55_a0_005_5fd584e6.csv,submission_h008_anti_energy_state_highlow_k55_a0_005_5fd584e6.csv,110,110,0.0022,0.55,0.005,55,55,0.0012499945749749886,0.5626403162055337,0.29979493094600085,below_selector_resolution,-2.588403314592726e-06,-1.1804688567726968e-05,3.900321999943928e-06,0.4166666666666667,-9.883449152953139e-05,False,False,True,False,0.19946143033089525,0.04441299285653825,0.04752122002220725,110,110,0.5499999999999903,0.0012499945749749886,0.041753255327858944,0.040616666674433796,False,True,False,False,False,shape_ok_but_selector_rejects
continuous_teacher_rank_centered_s0.005_c0.005,continuous_all,teacher_rank_centered,consensus_score,continuous,250,0.005,0.005,False,hitl/h008_s4_mobility_translation_sweep/submission_h008_continuous_teacher_rank_centered_s0_005_c0_005_d1f9d2fe.csv,submission_h008_continuous_teacher_rank_centered_s0_005_c0_005_d1f9d2fe.csv,250,250,0.003194852739965096,0.798713184991274,0.005,125,125,0.0012499945749749886,0.5170747826086957,0.24238220617915437,too_small_to_submit,-3.464135048393493e-06,-1.0330222858106509e-05,4.4420990404765595e-06,0.8333333333333334,1.4840097924517792e-05,False,True,True,False,0.1995751049203493,0.0444216554077457,0.04751853994811436,250,250,0.7987131849912634,0.0012499945749749886,0.06427254071783273,0.05898375855139291,False,False,False,False,False,reject_shape_or_bad_axis
teacher_rank_centered_highlow_k40_a0.007,state_highlow,teacher_rank_centered,teacher_rank_centered,highlow,40,0.007,0.007,False,hitl/h008_s4_mobility_translation_sweep/submission_h008_teacher_rank_centered_highlow_k40_a0_007_bdf47bc5.csv,submission_h008_teacher_rank_centered_highlow_k40_a0_007_bdf47bc5.csv,80,80,0.0022400000000000002,0.56,0.007,40,40,0.0017499945124433425,0.5008478260869564,0.07923243807761847,below_selector_resolution,-3.521027906188132e-06,-1.6736798371467403e-05,4.6547368282946614e-06,0.4166666666666667,1.1583240597745625e-05,False,False,True,False,0.19957184806302253,0.04442680351758914,0.04753732725561679,80,80,0.5599999999999993,0.0017499945124433425,0.05081648121949917,0.041355151523060546,False,True,False,False,False,shape_ok_but_selector_rejects
orth_continuous_teacher_rank_centered_s0.01_c0.006,continuous_orthogonalized,teacher_rank_centered,consensus_score,continuous,250,0.01,0.006,True,hitl/h008_s4_mobility_translation_sweep/submission_h008_orth_continuous_teacher_rank_centered_s0_01_c0_006_9f4fee99.csv,submission_h008_orth_continuous_teacher_rank_centered_s0_01_c0_006_9f4fee99.csv,250,250,0.004601234362204772,1.1503085905511932,0.006,127,123,0.0014999945181743968,0.5170747826086957,0.24238220617915437,below_selector_resolution,-6.509079190979887e-06,-3.2109316552206716e-05,4.777331759151037e-06,0.4305555555555556,0.0002345284361563449,False,False,True,False,0.19979479325858113,0.04447752787468769,0.04754541219785967,250,250,1.150308590551197,0.0014999945181743968,0.01056139020306656,0.08494854653664825,False,False,False,False,False,reject_shape_or_bad_axis
continuous_anti_energy_state_s0.008_c0.006,continuous_all,anti_energy_state,consensus_score,continuous,250,0.008,0.006,False,hitl/h008_s4_mobility_translation_sweep/submission_h008_continuous_anti_energy_state_s0_008_c0_006_facf7051.csv,submission_h008_continuous_anti_energy_state_s0_008_c0_006_facf7051.csv,250,250,0.00435212230604539,1.0880305765113476,0.006,125,125,0.0014999805869717053,0.5170747826086957,0.24238220617915437,too_small_to_submit,-7.247286415045107e-06,-2.8187121151698025e-05,4.970984342573273e-06,0.6666666666666666,-5.125756366020084e-07,False,True,True,False,0.19955975224678818,0.04445392092457268,0.04753968736039803,250,250,1.0880305765113525,0.0014999805869717053,0.06312211645082748,0.0803494095595535,False,False,False,False,False,reject_shape_or_bad_axis
teacher_rank_centered_highlow_k20_a0.007,state_highlow,teacher_rank_centered,teacher_rank_centered,highlow,20,0.007,0.007,False,hitl/h008_s4_mobility_translation_sweep/submission_h008_teacher_rank_centered_highlow_k20_a0_007_d0d4c282.csv,submission_h008_teacher_rank_centered_highlow_k20_a0_007_d0d4c282.csv,40,40,0.0011200000000000001,0.28,0.007,20,20,0.0017499945124433425,0.4975217391304348,-0.07422509469403414,below_selector_resolution,-2.5524818774615304e-06,-1.4560011754837625e-05,5.016884693818214e-06,0.375,-0.00010908040316881529,False,False,True,False,0.19945118441925597,0.044408719178659434,0.0475336882008824,40,40,0.28000000000000086,0.0017499945124433425,0.06997488950231474,0.020677575761530363,True,True,False,False,False,shape_ok_but_selector_rejects
anti_energy_state_highlow_k20_a0.007,state_highlow,anti_energy_state,anti_energy_state,highlow,20,0.007,0.007,False,hitl/h008_s4_mobility_translation_sweep/submission_h008_anti_energy_state_highlow_k20_a0_007_7efd618b.csv,submission_h008_anti_energy_state_highlow_k20_a0_007_7efd618b.csv,40,40,0.0011200000000000001,0.28,0.007,20,20,0.0017498622065375002,0.5845217391304349,0.32787491260614837,below_selector_resolution,9.54124028506969e-07,-4.0608705166602035e-06,5.506244001853516e-06,0.3888888888888889,-0.00023728318146926108,False,False,True,False,0.19932298164095552,0.044382731338825886,0.047488689539992905,40,40,0.28000000000000114,0.0017498622065375002,0.016182874528719957,0.02067757576153038,True,True,False,False,False,shape_ok_but_selector_rejects
orth_continuous_balanced_state_s0.01_c0.006,continuous_orthogonalized,balanced_state,consensus_score,continuous,250,0.01,0.006,True,hitl/h008_s4_mobility_translation_sweep/submission_h008_orth_continuous_balanced_state_s0_01_c0_006_5d49dc0a.csv,submission_h008_orth_continuous_balanced_state_s0_01_c0_006_5d49dc0a.csv,250,250,0.004496559203808939,1.1241398009522348,0.006,134,116,0.0014999945181743968,0.5170747826086957,0.24238220617915437,below_selector_resolution,-8.250976715031908e-06,-3.4152684336194294e-05,5.563061005013559e-06,0.4583333333333333,0.00020303371500407508,False,False,True,False,0.19976329853742886,0.04448315020338753,0.04755851101263641,250,250,1.1241398009522419,0.0014999945181743968,0.022889051141008306,0.08301602107407703,False,False,False,False,False,reject_shape_or_bad_axis
orth_balanced_k40_s0.018_c0.008,orthogonalized,balanced_state,consensus_score,signed,40,0.018,0.008,True,hitl/h008_s4_mobility_translation_sweep/submission_h008_orth_balanced_k40_s0_018_c0_008_9414ae5a.csv,submission_h008_orth_balanced_k40_s0_018_c0_008_9414ae5a.csv,40,40,0.0011818222501624662,0.29545556254061656,0.008,39,1,0.001998641582651728,0.8490217391304349,1.465510916572914,below_selector_resolution,-1.1734889799338914e-05,-5.5826414050467466e-05,5.927343861198516e-06,0.4861111111111111,0.0005601736410327796,False,False,True,False,0.20012043846345756,0.044411732857017806,0.04755524616951665,40,40,0.29545556254060945,0.001998641582651728,-0.0179263508936058,0.02181894563785359,True,True,False,False,False,shape_ok_but_selector_rejects
continuous_anti_energy_state_s0.012_c0.008,continuous_all,anti_energy_state,consensus_score,continuous,250,0.012,0.008,False,hitl/h008_s4_mobility_translation_sweep/submission_h008_continuous_anti_energy_state_s0_012_c0_008_78e24b5e.csv,submission_h008_continuous_anti_energy_state_s0_012_c0_008_78e24b5e.csv,250,250,0.006070722065598625,1.5176805163996563,0.008,125,125,0.0019999944327821484,0.5170747826086957,0.24238220617915437,below_selector_resolution,-8.506626358623144e-06,-3.920684917121735e-05,6.57368685275074e-06,0.4583333333333333,3.1282095014351086e-07,False,False,True,False,0.19956057764337493,0.04450789879485092,0.04757626066073503,250,250,1.5176805163996567,0.0019999944327821484,0.0650167411736121,0.11207840664161546,False,False,False,False,False,reject_shape_or_bad_axis
teacher_rank_centered_hi_k50_a0.007,state_high,teacher_rank_centered,consensus_score,positive_constant,50,0.007,0.007,False,hitl/h008_s4_mobility_translation_sweep/submission_h008_teacher_rank_centered_hi_k50_a0_007_9fc6a4a4.csv,submission_h008_teacher_rank_centered_hi_k50_a0_007_9fc6a4a4.csv,50,50,0.0014000000000000002,0.35000000000000003,0.007,50,0,0.0017498260768967766,0.8484521739130435,1.2400394992808152,below_selector_resolution,-1.4083195354142641e-05,-6.666544523678638e-05,7.020346626495749e-06,0.4861111111111111,0.0005404197019506785,False,False,True,False,0.20010068452437546,0.044409635326572376,0.04754975433590421,50,50,0.3499999999999962,0.0017498260768967766,-0.023721738709167387,0.02584696970191259,True,True,False,False,False,shape_ok_but_selector_rejects
toward_plus_abs_k20_s0.006_c0.004,toward_plus,toward_plus,toward_abs_score,signed,20,0.006,0.004,False,hitl/h008_s4_mobility_translation_sweep/submission_h008_toward_plus_abs_k20_s0_006_c0_004_5cd1b565.csv,submission_h008_toward_plus_abs_k20_s0_006_c0_004_5cd1b565.csv,20,20,0.00032,0.08,0.004,2,18,0.0009999081631711926,0.23273913043478262,-0.21794539196813267,below_selector_resolution,5.893667176759928e-07,-3.1313288961184434e-06,7.1797084026155395e-06,0.625,-4.1231324210966314e-05,False,False,True,False,0.19951903349821382,0.044363004892945146,0.04749749039756035,20,20,0.07999999999999388,0.0009999081631711926,0.11340555707836072,0.005907878789008204,True,True,False,False,False,shape_ok_but_selector_rejects
anti_energy_state_highlow_k40_a0.007,state_highlow,anti_energy_state,anti_energy_state,highlow,40,0.007,0.007,False,hitl/h008_s4_mobility_translation_sweep/submission_h008_anti_energy_state_highlow_k40_a0_007_33f9fb44.csv,submission_h008_anti_energy_state_highlow_k40_a0_007_33f9fb44.csv,80,80,0.0022400000000000002,0.56,0.007,40,40,0.0017498622065375002,0.5858478260869566,0.31218789876413566,below_selector_resolution,7.053775013595597e-07,-4.4315037512059014e-06,7.430811961370186e-06,0.4027777777777778,-0.000307626605391631,False,False,True,False,0.19925263821703315,0.0443854226093991,0.04749797958101295,80,80,0.5600000000000023,0.0017498622065375002,0.045631227115952404,0.04135515152306076,False,True,False,False,False,shape_ok_but_selector_rejects
continuous_balanced_state_s0.008_c0.006,continuous_all,balanced_state,consensus_score,continuous,250,0.008,0.006,False,hitl/h008_s4_mobility_translation_sweep/submission_h008_continuous_balanced_state_s0_008_c0_006_14d29c8d.csv,submission_h008_continuous_balanced_state_s0_008_c0_006_14d29c8d.csv,250,250,0.004332841764636326,1.0832104411590815,0.006,125,125,0.0014999945181743968,0.5170747826086957,0.24238220617915437,too_small_to_submit,-4.306106064043656e-06,-1.5869479396361004e-05,7.772359920961859e-06,0.7638888888888888,-7.987666476583222e-05,False,True,True,False,0.19948038815765895,0.04444468119011167,0.04754550443300457,250,250,1.0832104411590844,0.0014999945181743968,0.09137720158815353,0.07999344986695581,False,False,False,False,False,reject_shape_or_bad_axis
continuous_teacher_rank_centered_s0.008_c0.006,continuous_all,teacher_rank_centered,consensus_score,continuous,250,0.008,0.006,False,hitl/h008_s4_mobility_translation_sweep/submission_h008_continuous_teacher_rank_centered_s0_008_c0_006_3fc985c6.csv,submission_h008_continuous_teacher_rank_centered_s0_008_c0_006_3fc985c6.csv,250,250,0.004380963881326352,1.095240970331588,0.006,125,125,0.0014999945181743968,0.5170747826086957,0.24238220617915437,too_small_to_submit,-4.196032971167701e-06,-1.5016655782634667e-05,8.116835540671853e-06,0.7916666666666666,4.058770437936898e-05,False,True,True,False,0.19960085252680415,0.044446511263143355,0.04753404876084778,250,250,1.0952409703315995,0.0014999945181743968,0.06325418408744633,0.08088188621844145,False,False,False,False,False,reject_shape_or_bad_axis
