file,basename,changed_rows_vs_current,changed_cells_vs_current,mean_abs_logit_delta_vs_current,l1_logit_delta_vs_current,max_abs_logit_delta_vs_current,max_abs_prob_delta_vs_current,changed_Q1,changed_Q2,changed_Q3,changed_S1,changed_S2,changed_S3,changed_S4,cos_delta_with_h003_tiny,l1_ratio_to_h003_tiny
hitl/h008_s4_mobility_translation_sweep/submission_h008_teacher_rank_centered_hi_k110_a0_009_b92ed842.csv,submission_h008_teacher_rank_centered_hi_k110_a0_009_b92ed842.csv,110,110,0.0005657142857142863,0.9900000000000009,0.009000000000001673,0.002249979289935089,0,0,0,0,0,0,110,-0.037687628082878157,0.07311000001398218
hitl/h008_s4_mobility_translation_sweep/submission_h008_delta_signed_k130_s0_024_c0_01_38ff5841.csv,submission_h008_delta_signed_k130_s0_024_c0_01_38ff5841.csv,130,130,0.0006111961619501831,1.0695932834128206,0.010000000000001119,0.0024999935516696326,0,0,0,0,0,0,130,0.05060244269378896,0.07898784339925909
hitl/h008_s4_mobility_translation_sweep/submission_h008_continuous_balanced_state_s0_008_c0_006_14d29c8d.csv,submission_h008_continuous_balanced_state_s0_008_c0_006_14d29c8d.csv,250,250,0.0006189773949480483,1.0832104411590844,0.006000000000003336,0.0014999945181743968,0,0,0,0,0,0,250,0.09137720158815353,0.07999344986695581
hitl/h008_s4_mobility_translation_sweep/submission_h008_continuous_anti_energy_state_s0_008_c0_006_facf7051.csv,submission_h008_continuous_anti_energy_state_s0_008_c0_006_facf7051.csv,250,250,0.0006217317580064872,1.0880305765113525,0.006000000000003336,0.0014999805869717053,0,0,0,0,0,0,250,0.06312211645082748,0.0803494095595535
hitl/h008_s4_mobility_translation_sweep/submission_h008_continuous_teacher_rank_centered_s0_008_c0_006_3fc985c6.csv,submission_h008_continuous_teacher_rank_centered_s0_008_c0_006_3fc985c6.csv,250,250,0.0006258519830466283,1.0952409703315995,0.006000000000003336,0.0014999945181743968,0,0,0,0,0,0,250,0.06325418408744633,0.08088188621844145
hitl/h008_s4_mobility_translation_sweep/submission_h008_orth_continuous_balanced_state_s0_01_c0_006_5d49dc0a.csv,submission_h008_orth_continuous_balanced_state_s0_01_c0_006_5d49dc0a.csv,250,250,0.0006423656005441382,1.1241398009522419,0.006000000000003336,0.0014999945181743968,0,0,0,0,0,0,250,0.022889051141008306,0.08301602107407703
hitl/h008_s4_mobility_translation_sweep/submission_h008_orth_continuous_teacher_rank_centered_s0_01_c0_006_9f4fee99.csv,submission_h008_orth_continuous_teacher_rank_centered_s0_01_c0_006_9f4fee99.csv,250,250,0.0006573191946006839,1.150308590551197,0.006000000000003336,0.0014999945181743968,0,0,0,0,0,0,250,0.01056139020306656,0.08494854653664825
hitl/h008_s4_mobility_translation_sweep/submission_h008_continuous_toward_plus_s0_012_c0_008_606c041e.csv,submission_h008_continuous_toward_plus_s0_012_c0_008_606c041e.csv,250,250,0.0007308615514635836,1.2790077150612713,0.008000000000002228,0.0019999944327821484,0,0,0,0,0,0,250,0.2615411042375874,0.0944527818848614
hitl/h008_s4_mobility_translation_sweep/submission_h008_continuous_balanced_state_s0_012_c0_008_dd544921.csv,submission_h008_continuous_balanced_state_s0_012_c0_008_dd544921.csv,250,250,0.0008621153798401349,1.508701914720236,0.00800000000000134,0.0019999944327821484,0,0,0,0,0,0,250,0.09105239565611095,0.11141535051140537
hitl/h008_s4_mobility_translation_sweep/submission_h008_continuous_anti_energy_state_s0_012_c0_008_78e24b5e.csv,submission_h008_continuous_anti_energy_state_s0_012_c0_008_78e24b5e.csv,250,250,0.0008672460093712324,1.5176805163996567,0.00800000000000134,0.0019999944327821484,0,0,0,0,0,0,250,0.0650167411736121,0.11207840664161546
hitl/h008_s4_mobility_translation_sweep/submission_h008_continuous_teacher_rank_centered_s0_012_c0_008_c61e6895.csv,submission_h008_continuous_teacher_rank_centered_s0_012_c0_008_c61e6895.csv,250,250,0.0008695288975317876,1.5216755706806282,0.00800000000000134,0.0019999944327821484,0,0,0,0,0,0,250,0.06399295120963165,0.11237343534720907
hitl/h008_s4_mobility_translation_sweep/submission_h008_orth_continuous_balanced_state_s0_016_c0_008_2120977e.csv,submission_h008_orth_continuous_balanced_state_s0_016_c0_008_2120977e.csv,250,250,0.0009042565622232741,1.5824489838907296,0.00800000000000134,0.0019999944327821484,0,0,0,0,0,0,250,0.022842097666272328,0.11686145983270428
hitl/h008_s4_mobility_translation_sweep/submission_h008_orth_continuous_teacher_rank_centered_s0_016_c0_008_e9fdc6c6.csv,submission_h008_orth_continuous_teacher_rank_centered_s0_016_c0_008_e9fdc6c6.csv,250,250,0.0009238900572086751,1.6168076001151814,0.00800000000000134,0.0019999944327821484,0,0,0,0,0,0,250,0.013349229439607894,0.11939879158285588
