name,source,mode,cap,k,amp,base_mean,base_max,base_pos,sem_mean,sem_max,sem_pos,h088_cos,changed,rows,decision
h155_h012_objective_cap0.2_k24_a0.9,h012,objective,0.2,24,0.9,-0.00010949590606947521,2.7770554916405056e-05,9,-8.569955916748748e-05,1.7888798507095652e-05,9,0.005481255245965985,24,22,0.16081305331072437
h155_h012_objective_cap0.38_k24_a0.9,h012,objective,0.38,24,0.9,-0.00010949590606947521,2.7770554916405056e-05,9,-8.569955916748748e-05,1.7888798507095652e-05,9,0.005481255245965985,24,22,0.16081305331072437
h155_h012_objective_cap1.4_k24_a0.9,h012,objective,1.4,24,0.9,-0.00010949590606947521,2.7770554916405056e-05,9,-8.569955916748748e-05,1.7888798507095652e-05,9,0.005481255245965985,24,22,0.16081305331072437
h155_h061_objective_cap0.28_k110_a0.35,h061,objective,0.28,110,0.35,-5.311970430804098e-05,-2.3091198533651546e-06,10,-6.232165352944515e-05,6.446361955772108e-06,9,0.005508742578750579,108,83,0.1606940188137022
h155_h061_objective_cap0.28_k150_a0.35,h061,objective,0.28,150,0.35,-5.311970430804098e-05,-2.3091198533651546e-06,10,-6.232165352944515e-05,6.446361955772108e-06,9,0.005508742578750579,108,83,0.1606940188137022
h155_h055_objective_cap0.2_k80_a0.5,h055,objective,0.2,80,0.5,-7.656612472379157e-05,-4.4014637353062875e-06,10,-8.818782339889316e-05,8.799148754635654e-06,9,0.005793926582660551,80,62,0.16007210154661566
h155_h012_Q2S1S2S4_cap1.4_k18_a1.15,h012,Q2S1S2S4,1.4,18,1.15,-0.000124067582342316,1.4168287481880614e-05,9,-0.00011410870370701228,5.68804995864128e-05,9,0.003304772537292267,18,16,0.16003035732140078
h155_h012_Q2S1S2S4_cap1.0_k18_a1.15,h012,Q2S1S2S4,1.0,18,1.15,-0.000124067582342316,1.4168287481880614e-05,9,-0.00011410870370701228,5.68804995864128e-05,9,0.003304772537292267,18,16,0.16003035732140078
h155_h012_Q2S1S2S4_cap0.72_k18_a1.15,h012,Q2S1S2S4,0.72,18,1.15,-0.000124067582342316,1.4168287481880614e-05,9,-0.00011410870370701228,5.68804995864128e-05,9,0.003304772537292267,18,16,0.16003035732140078
h155_h012_Q2S1S2S4_cap0.52_k18_a1.15,h012,Q2S1S2S4,0.52,18,1.15,-0.000124067582342316,1.4168287481880614e-05,9,-0.00011410870370701228,5.68804995864128e-05,9,0.003304772537292267,18,16,0.16003035732140078
h155_h012_Q2S1S2S4_cap0.38_k18_a1.15,h012,Q2S1S2S4,0.38,18,1.15,-0.000124067582342316,1.4168287481880614e-05,9,-0.00011410870370701228,5.68804995864128e-05,9,0.003304772537292267,18,16,0.16003035732140078
h155_h012_Q2S1S2S4_cap0.28_k18_a1.15,h012,Q2S1S2S4,0.28,18,1.15,-0.000124067582342316,1.4168287481880614e-05,9,-0.00011410870370701228,5.68804995864128e-05,9,0.003304772537292267,18,16,0.16003035732140078
h155_h012_Q2S1S2S4_cap0.2_k18_a1.15,h012,Q2S1S2S4,0.2,18,1.15,-0.000124067582342316,1.4168287481880614e-05,9,-0.00011410870370701228,5.68804995864128e-05,9,0.003304772537292267,18,16,0.16003035732140078
h155_h012_noS3S4_cap0.52_k60_a0.5,h012,noS3S4,0.52,60,0.5,-9.478699326406182e-05,-1.5525389138898166e-05,10,-0.00011654298591621276,1.5017391196453703e-05,9,0.00441523046539469,60,50,0.1598028511273344
h155_h061_objective_cap0.2_k110_a0.35,h061,objective,0.2,110,0.35,-5.251884898627641e-05,-2.389278651888053e-06,10,-6.167938021128667e-05,6.415733510122051e-06,9,0.006020094707152425,108,83,0.159651323643766
h155_h061_objective_cap0.2_k150_a0.35,h061,objective,0.2,150,0.35,-5.251884898627641e-05,-2.389278651888053e-06,10,-6.167938021128667e-05,6.415733510122051e-06,9,0.006020094707152425,108,83,0.159651323643766
h155_h012_noS3S4_cap0.72_k24_a0.7,h012,noS3S4,0.72,24,0.7,-0.00012891234837494658,-1.199883689744213e-06,10,-0.0001083612877796149,2.9454567927136562e-05,9,0.0010970246788820246,24,22,0.1594522854076708
h155_h012_Q2S1S2S4_cap0.72_k24_a0.9,h012,Q2S1S2S4,0.72,24,0.9,-0.00010920904040025015,9.558284315960797e-06,9,-0.0001016018435155915,4.488006759212079e-05,9,0.005395213798625031,24,21,0.1589786799734465
h155_h012_Q2S1S2S4_cap1.0_k24_a0.9,h012,Q2S1S2S4,1.0,24,0.9,-0.00010920904040025015,9.558284315960797e-06,9,-0.0001016018435155915,4.488006759212079e-05,9,0.005395213798625031,24,21,0.1589786799734465
h155_h012_Q2S1S2S4_cap0.2_k24_a0.9,h012,Q2S1S2S4,0.2,24,0.9,-0.00010920904040025015,9.558284315960797e-06,9,-0.0001016018435155915,4.488006759212079e-05,9,0.005395213798625031,24,21,0.1589786799734465
h155_h012_Q2S1S2S4_cap0.28_k24_a0.9,h012,Q2S1S2S4,0.28,24,0.9,-0.00010920904040025015,9.558284315960797e-06,9,-0.0001016018435155915,4.488006759212079e-05,9,0.005395213798625031,24,21,0.1589786799734465
h155_h012_Q2S1S2S4_cap0.38_k24_a0.9,h012,Q2S1S2S4,0.38,24,0.9,-0.00010920904040025015,9.558284315960797e-06,9,-0.0001016018435155915,4.488006759212079e-05,9,0.005395213798625031,24,21,0.1589786799734465
h155_h012_Q2S1S2S4_cap0.52_k24_a0.9,h012,Q2S1S2S4,0.52,24,0.9,-0.00010920904040025015,9.558284315960797e-06,9,-0.0001016018435155915,4.488006759212079e-05,9,0.005395213798625031,24,21,0.1589786799734465
h155_h012_Q2S1S2S4_cap1.4_k24_a0.9,h012,Q2S1S2S4,1.4,24,0.9,-0.00010920904040025015,9.558284315960797e-06,9,-0.0001016018435155915,4.488006759212079e-05,9,0.005395213798625031,24,21,0.1589786799734465
h155_h012_noS3S4_cap0.38_k150_a0.5,h012,noS3S4,0.38,150,0.5,-9.159145691312458e-05,-1.7066638073674957e-05,10,-0.00011395872146870257,1.337170796043843e-05,9,0.0055563825046664175,63,52,0.15896768788266175
h155_h012_noS3S4_cap0.38_k80_a0.5,h012,noS3S4,0.38,80,0.5,-9.159145691312458e-05,-1.7066638073674957e-05,10,-0.00011395872146870257,1.337170796043843e-05,9,0.0055563825046664175,63,52,0.15896768788266175
h155_h012_noS3S4_cap0.38_k110_a0.5,h012,noS3S4,0.38,110,0.5,-9.159145691312458e-05,-1.7066638073674957e-05,10,-0.00011395872146870257,1.337170796043843e-05,9,0.0055563825046664175,63,52,0.15896768788266175
h155_h012_subjective_cap0.52_k110_a0.7,h012,subjective,0.52,110,0.7,-0.00011343001285914677,-3.647202765086219e-05,10,-0.00013535257442221204,9.392052393015098e-06,9,0.002311851237927372,29,27,0.15891411530920307
h155_h012_subjective_cap0.52_k80_a0.7,h012,subjective,0.52,80,0.7,-0.00011343001285914677,-3.647202765086219e-05,10,-0.00013535257442221204,9.392052393015098e-06,9,0.002311851237927372,29,27,0.15891411530920307
h155_h012_Q_cap0.52_k60_a0.7,h012,Q,0.52,60,0.7,-0.00011343001285914677,-3.647202765086219e-05,10,-0.00013535257442221204,9.392052393015098e-06,9,0.002311851237927372,29,27,0.15891411530920307
h155_h012_Q_cap0.52_k150_a0.7,h012,Q,0.52,150,0.7,-0.00011343001285914677,-3.647202765086219e-05,10,-0.00013535257442221204,9.392052393015098e-06,9,0.002311851237927372,29,27,0.15891411530920307
h155_h012_Q_cap0.52_k80_a0.7,h012,Q,0.52,80,0.7,-0.00011343001285914677,-3.647202765086219e-05,10,-0.00013535257442221204,9.392052393015098e-06,9,0.002311851237927372,29,27,0.15891411530920307
h155_h012_Q_cap0.52_k44_a0.7,h012,Q,0.52,44,0.7,-0.00011343001285914677,-3.647202765086219e-05,10,-0.00013535257442221204,9.392052393015098e-06,9,0.002311851237927372,29,27,0.15891411530920307
h155_h012_subjective_cap0.52_k60_a0.7,h012,subjective,0.52,60,0.7,-0.00011343001285914677,-3.647202765086219e-05,10,-0.00013535257442221204,9.392052393015098e-06,9,0.002311851237927372,29,27,0.15891411530920307
h155_h012_subjective_cap0.52_k150_a0.7,h012,subjective,0.52,150,0.7,-0.00011343001285914677,-3.647202765086219e-05,10,-0.00013535257442221204,9.392052393015098e-06,9,0.002311851237927372,29,27,0.15891411530920307
h155_h012_Q_cap0.52_k32_a0.7,h012,Q,0.52,32,0.7,-0.00011343001285914677,-3.647202765086219e-05,10,-0.00013535257442221204,9.392052393015098e-06,9,0.002311851237927372,29,27,0.15891411530920307
h155_h012_subjective_cap0.52_k44_a0.7,h012,subjective,0.52,44,0.7,-0.00011343001285914677,-3.647202765086219e-05,10,-0.00013535257442221204,9.392052393015098e-06,9,0.002311851237927372,29,27,0.15891411530920307
h155_h012_subjective_cap0.52_k32_a0.7,h012,subjective,0.52,32,0.7,-0.00011343001285914677,-3.647202765086219e-05,10,-0.00013535257442221204,9.392052393015098e-06,9,0.002311851237927372,29,27,0.15891411530920307
h155_h012_Q_cap0.52_k110_a0.7,h012,Q,0.52,110,0.7,-0.00011343001285914677,-3.647202765086219e-05,10,-0.00013535257442221204,9.392052393015098e-06,9,0.002311851237927372,29,27,0.15891411530920307
h155_h012_noS3S4_cap0.28_k44_a0.5,h012,noS3S4,0.28,44,0.5,-0.00010699381518103675,-1.5101064810547982e-05,10,-0.000114950815700071,1.4712635534825816e-05,9,0.004965028588623782,44,36,0.15889770813037984
h155_h012_subjective_cap0.38_k24_a0.7,h012,subjective,0.38,24,0.7,-0.00011797272678172122,-3.499745033100785e-05,10,-0.00013007650098114027,9.831704032199656e-06,9,0.002857497515331506,24,23,0.15870195659860306
h155_h012_Q_cap0.38_k24_a0.7,h012,Q,0.38,24,0.7,-0.00011797272678172122,-3.499745033100785e-05,10,-0.00013007650098114027,9.831704032199656e-06,9,0.002857497515331506,24,23,0.15870195659860306
h155_h061_objective_cap1.0_k32_a0.5,h061,objective,1.0,32,0.5,-7.445464148656259e-05,6.717329853173129e-06,9,-6.537138058823743e-05,8.185608923955287e-06,9,0.0014859644042884575,32,27,0.1584320442857913
h155_h061_objective_cap0.72_k32_a0.5,h061,objective,0.72,32,0.5,-7.445464148656259e-05,6.717329853173129e-06,9,-6.537138058823743e-05,8.185608923955287e-06,9,0.0014859644042884575,32,27,0.1584320442857913
h155_h061_objective_cap1.4_k32_a0.5,h061,objective,1.4,32,0.5,-7.445464148656259e-05,6.717329853173129e-06,9,-6.537138058823743e-05,8.185608923955287e-06,9,0.0014859644042884575,32,27,0.1584320442857913
h155_h055_objective_cap0.72_k150_a0.35,h055,objective,0.72,150,0.35,-5.30493408605131e-05,-2.100167824654615e-06,10,-6.186068561576717e-05,6.66697862542861e-06,9,0.0051469213990283915,105,80,0.15841692442613037
h155_h055_objective_cap0.72_k110_a0.35,h055,objective,0.72,110,0.35,-5.30493408605131e-05,-2.100167824654615e-06,10,-6.186068561576717e-05,6.66697862542861e-06,9,0.0051469213990283915,105,80,0.15841692442613037
h155_h055_objective_cap0.52_k110_a0.35,h055,objective,0.52,110,0.35,-5.30493408605131e-05,-2.100167824654615e-06,10,-6.186068561576717e-05,6.66697862542861e-06,9,0.0051469213990283915,105,80,0.15841692442613037
h155_h055_objective_cap1.0_k150_a0.35,h055,objective,1.0,150,0.35,-5.30493408605131e-05,-2.100167824654615e-06,10,-6.186068561576717e-05,6.66697862542861e-06,9,0.0051469213990283915,105,80,0.15841692442613037
h155_h055_objective_cap1.4_k150_a0.35,h055,objective,1.4,150,0.35,-5.30493408605131e-05,-2.100167824654615e-06,10,-6.186068561576717e-05,6.66697862542861e-06,9,0.0051469213990283915,105,80,0.15841692442613037
h155_h055_objective_cap1.4_k110_a0.35,h055,objective,1.4,110,0.35,-5.30493408605131e-05,-2.100167824654615e-06,10,-6.186068561576717e-05,6.66697862542861e-06,9,0.0051469213990283915,105,80,0.15841692442613037
h155_h055_objective_cap1.0_k110_a0.35,h055,objective,1.0,110,0.35,-5.30493408605131e-05,-2.100167824654615e-06,10,-6.186068561576717e-05,6.66697862542861e-06,9,0.0051469213990283915,105,80,0.15841692442613037
h155_h055_objective_cap0.52_k150_a0.35,h055,objective,0.52,150,0.35,-5.30493408605131e-05,-2.100167824654615e-06,10,-6.186068561576717e-05,6.66697862542861e-06,9,0.0051469213990283915,105,80,0.15841692442613037
h155_h061_objective_cap0.52_k32_a0.5,h061,objective,0.52,32,0.5,-7.443960665084947e-05,6.717969115890964e-06,9,-6.535950136545676e-05,8.186725751782057e-06,9,0.0014896027155632534,32,27,0.15841255346306055
h155_h055_objective_cap0.38_k150_a0.35,h055,objective,0.38,150,0.35,-5.2934531921583506e-05,-2.123994085997781e-06,10,-6.172654699696123e-05,6.657345754223591e-06,9,0.005264804035618697,105,80,0.15820180083699253
h155_h055_objective_cap0.38_k110_a0.35,h055,objective,0.38,110,0.35,-5.2934531921583506e-05,-2.123994085997781e-06,10,-6.172654699696123e-05,6.657345754223591e-06,9,0.005264804035618697,105,80,0.15820180083699253
h155_h055_objective_cap0.72_k32_a0.5,h055,objective,0.72,32,0.5,-7.130170123209586e-05,3.6419733911444786e-06,9,-6.288841076344555e-05,7.308212765039023e-06,9,0.0017462226918709338,32,26,0.15803159443747303
h155_h055_objective_cap1.0_k32_a0.5,h055,objective,1.0,32,0.5,-7.130170123209586e-05,3.6419733911444786e-06,9,-6.288841076344555e-05,7.308212765039023e-06,9,0.0017462226918709338,32,26,0.15803159443747303
h155_h055_objective_cap1.4_k32_a0.5,h055,objective,1.4,32,0.5,-7.130170123209586e-05,3.6419733911444786e-06,9,-6.288841076344555e-05,7.308212765039023e-06,9,0.0017462226918709338,32,26,0.15803159443747303
h155_h055_objective_cap0.52_k32_a0.5,h055,objective,0.52,32,0.5,-7.130170123209586e-05,3.6419733911444786e-06,9,-6.288841076344555e-05,7.308212765039023e-06,9,0.0017462226918709338,32,26,0.15803159443747303
h155_h012_noS3S4_cap0.72_k18_a0.5,h012,noS3S4,0.72,18,0.5,-8.775636054480203e-05,4.752403508512041e-06,9,-5.430421309799892e-05,1.662284316235626e-05,9,0.0005751824479738241,18,17,0.1578630676374022
h155_h055_objective_cap0.38_k32_a0.5,h055,objective,0.38,32,0.5,-7.113768846219644e-05,3.6079358749399555e-06,9,-6.269678416515135e-05,7.294451520460424e-06,9,0.0017910045730680938,32,26,0.15786276473420693
h155_h012_objective_cap1.0_k32_a0.7,h012,objective,1.0,32,0.7,-9.483580880454174e-05,2.1608590387854663e-05,9,-7.641446369827675e-05,1.515742961725008e-05,9,0.006950400362769078,32,29,0.1577991183974158
h155_h012_objective_cap0.52_k32_a0.7,h012,objective,0.52,32,0.7,-9.483580880454174e-05,2.1608590387854663e-05,9,-7.641446369827675e-05,1.515742961725008e-05,9,0.006950400362769078,32,29,0.1577991183974158
h155_h012_objective_cap0.72_k32_a0.7,h012,objective,0.72,32,0.7,-9.483580880454174e-05,2.1608590387854663e-05,9,-7.641446369827675e-05,1.515742961725008e-05,9,0.006950400362769078,32,29,0.1577991183974158
h155_h012_objective_cap0.2_k32_a0.7,h012,objective,0.2,32,0.7,-9.483580880454174e-05,2.1608590387854663e-05,9,-7.641446369827675e-05,1.515742961725008e-05,9,0.006950400362769078,32,29,0.1577991183974158
h155_h012_objective_cap0.38_k32_a0.7,h012,objective,0.38,32,0.7,-9.483580880454174e-05,2.1608590387854663e-05,9,-7.641446369827675e-05,1.515742961725008e-05,9,0.006950400362769078,32,29,0.1577991183974158
h155_h012_objective_cap1.4_k32_a0.7,h012,objective,1.4,32,0.7,-9.483580880454174e-05,2.1608590387854663e-05,9,-7.641446369827675e-05,1.515742961725008e-05,9,0.006950400362769078,32,29,0.1577991183974158
h155_h012_objective_cap0.28_k32_a0.7,h012,objective,0.28,32,0.7,-9.483580880454174e-05,2.1608590387854663e-05,9,-7.641446369827675e-05,1.515742961725008e-05,9,0.006950400362769078,32,29,0.1577991183974158
h155_h012_Q_cap0.72_k18_a0.7,h012,Q,0.72,18,0.7,-0.00012194362866855675,-3.149585040031282e-05,10,-0.0001323549732417547,1.2720225133561362e-05,9,0.0011114353110961957,18,18,0.15771120180843337
h155_h012_subjective_cap0.72_k18_a0.7,h012,subjective,0.72,18,0.7,-0.00012194362866855675,-3.149585040031282e-05,10,-0.0001323549732417547,1.2720225133561362e-05,9,0.0011114353110961957,18,18,0.15771120180843337
h155_h061_objective_cap0.38_k32_a0.5,h061,objective,0.38,32,0.5,-7.374238568399142e-05,6.728945423792983e-06,9,-6.478037757312008e-05,8.226706977634384e-06,9,0.0016560304849469693,32,27,0.15753277772192414
h155_h055_objective_cap0.28_k110_a0.35,h055,objective,0.28,110,0.35,-5.246329505066786e-05,-2.193139934353503e-06,10,-6.121930965317287e-05,6.635931820822739e-06,9,0.005743779122913297,105,80,0.15731233474755224
h155_h055_objective_cap0.28_k150_a0.35,h055,objective,0.28,150,0.35,-5.246329505066786e-05,-2.193139934353503e-06,10,-6.121930965317287e-05,6.635931820822739e-06,9,0.005743779122913297,105,80,0.15731233474755224
h155_h055_objective_cap0.28_k32_a0.5,h055,objective,0.28,32,0.5,-7.046449293231693e-05,3.509156091574639e-06,9,-6.197215938831083e-05,7.263860187030635e-06,9,0.0019768693184904233,32,26,0.15711966956019746
h155_h012_noS3S4_cap0.2_k44_a0.5,h012,noS3S4,0.2,44,0.5,-0.00010545737292613011,-1.5769849882259943e-05,10,-0.00011345041312139355,1.4766268884840267e-05,9,0.005720531091259514,44,36,0.15664913361309238
h155_h061_objective_cap0.28_k32_a0.5,h061,objective,0.28,32,0.5,-7.278818524016293e-05,6.64211362366099e-06,9,-6.383372709284246e-05,8.216989441121672e-06,9,0.001883243579515481,32,27,0.1564493814549972
h155_h055_objective_cap0.2_k110_a0.35,h055,objective,0.2,110,0.35,-5.184980082794547e-05,-2.2852278382014407e-06,10,-6.060703865889643e-05,6.583201243868868e-06,9,0.006270241452525279,105,80,0.1562566627743514
h155_h055_objective_cap0.2_k150_a0.35,h055,objective,0.2,150,0.35,-5.184980082794547e-05,-2.2852278382014407e-06,10,-6.060703865889643e-05,6.583201243868868e-06,9,0.006270241452525279,105,80,0.1562566627743514
h155_h055_objective_cap0.2_k32_a0.5,h055,objective,0.2,32,0.5,-6.95880726141421e-05,3.377601943220442e-06,9,-6.109748653934449e-05,7.1885307913822485e-06,9,0.0021470689650973226,32,26,0.15624051051614882
h155_h012_all_cap1.4_k24_a0.35,h012,all,1.4,24,0.35,-8.220084311967745e-05,7.204216398594945e-06,9,-5.8660684488158466e-05,1.513651302696473e-05,9,0.000371919855726711,24,21,0.15622083431446862
h155_h012_objective_cap1.0_k44_a0.5,h012,objective,1.0,44,0.5,-7.883215485863806e-05,1.5541916906310805e-05,9,-6.96159322670578e-05,1.2995744734606613e-05,9,0.008487580766646893,44,38,0.15616235180284324
h155_h012_objective_cap0.52_k44_a0.5,h012,objective,0.52,44,0.5,-7.883215485863806e-05,1.5541916906310805e-05,9,-6.96159322670578e-05,1.2995744734606613e-05,9,0.008487580766646893,44,38,0.15616235180284324
h155_h012_objective_cap0.38_k44_a0.5,h012,objective,0.38,44,0.5,-7.883215485863806e-05,1.5541916906310805e-05,9,-6.96159322670578e-05,1.2995744734606613e-05,9,0.008487580766646893,44,38,0.15616235180284324
h155_h012_objective_cap0.2_k44_a0.5,h012,objective,0.2,44,0.5,-7.883215485863806e-05,1.5541916906310805e-05,9,-6.96159322670578e-05,1.2995744734606613e-05,9,0.008487580766646893,44,38,0.15616235180284324
h155_h012_objective_cap1.4_k44_a0.5,h012,objective,1.4,44,0.5,-7.883215485863806e-05,1.5541916906310805e-05,9,-6.96159322670578e-05,1.2995744734606613e-05,9,0.008487580766646893,44,38,0.15616235180284324
h155_h012_objective_cap0.72_k44_a0.5,h012,objective,0.72,44,0.5,-7.883215485863806e-05,1.5541916906310805e-05,9,-6.96159322670578e-05,1.2995744734606613e-05,9,0.008487580766646893,44,38,0.15616235180284324
h155_h012_objective_cap0.28_k44_a0.5,h012,objective,0.28,44,0.5,-7.883215485863806e-05,1.5541916906310805e-05,9,-6.96159322670578e-05,1.2995744734606613e-05,9,0.008487580766646893,44,38,0.15616235180284324
h155_h012_noS3S4_cap0.38_k60_a0.5,h012,noS3S4,0.38,60,0.5,-9.20982193179752e-05,-1.6695763014394094e-05,10,-0.00011391728140352724,1.5111249558978995e-05,9,0.0054954848593591855,60,50,0.15608553320916452
h155_h012_noS3S4_cap0.28_k150_a0.5,h012,noS3S4,0.28,150,0.5,-8.967090409449126e-05,-1.7902619413314906e-05,10,-0.00011208321824535577,1.3438749647956492e-05,9,0.00658252177537072,63,52,0.15608338470788372
h155_h012_noS3S4_cap0.28_k110_a0.5,h012,noS3S4,0.28,110,0.5,-8.967090409449126e-05,-1.7902619413314906e-05,10,-0.00011208321824535577,1.3438749647956492e-05,9,0.00658252177537072,63,52,0.15608338470788372
h155_h012_noS3S4_cap0.28_k80_a0.5,h012,noS3S4,0.28,80,0.5,-8.967090409449126e-05,-1.7902619413314906e-05,10,-0.00011208321824535577,1.3438749647956492e-05,9,0.00658252177537072,63,52,0.15608338470788372
h155_h061_objective_cap0.2_k32_a0.5,h061,objective,0.2,32,0.5,-7.192982049478497e-05,6.527601054342565e-06,9,-6.291619378118751e-05,8.173234518764446e-06,9,0.0020534012706364653,32,27,0.15555573779647944
h155_h012_all_cap1.4_k18_a0.9,h012,all,1.4,18,0.9,-0.0001264082609578186,3.669125604029006e-05,9,-9.842182068512859e-05,4.297312783948155e-05,9,0.00027527269600647957,18,15,0.15542363399549178
h155_h012_subjective_cap0.28_k24_a0.7,h012,subjective,0.28,24,0.7,-0.00011528395283563463,-3.6167824206503775e-05,10,-0.00012745079646845473,9.925562394724948e-06,9,0.0035397136542195964,24,23,0.15534287311000203
h155_h012_Q_cap0.28_k24_a0.7,h012,Q,0.28,24,0.7,-0.00011528395283563463,-3.6167824206503775e-05,10,-0.00012745079646845473,9.925562394724948e-06,9,0.0035397136542195964,24,23,0.15534287311000203
h155_h012_noS3S4_cap0.52_k18_a0.5,h012,noS3S4,0.52,18,0.5,-8.391525490753544e-05,3.0804408292321446e-06,9,-5.0553206651305316e-05,1.6756926537392393e-05,9,0.0007651504576513233,18,17,0.15510811090982812
h155_h012_all_cap0.72_k18_a1.15,h012,all,0.72,18,1.15,-0.00013148422069601028,3.3808523455068515e-05,9,-9.642834490674251e-05,5.595863978767563e-05,9,0.0005138043345457102,18,15,0.15479979415825895
h155_h012_Q_cap0.52_k12_a0.9,h012,Q,0.52,12,0.9,-0.00013307362254644229,-3.1506247951362404e-05,10,-0.0001177567087816742,2.9005122752852334e-05,9,0.0006956867489074824,12,12,0.15464443082071416
h155_h012_subjective_cap0.52_k12_a0.9,h012,subjective,0.52,12,0.9,-0.00013307362254644229,-3.1506247951362404e-05,10,-0.0001177567087816742,2.9005122752852334e-05,9,0.0006956867489074824,12,12,0.15464443082071416
h155_h012_subjective_cap0.38_k44_a0.7,h012,subjective,0.38,44,0.7,-0.00010966572933462553,-3.811055107655649e-05,10,-0.0001316765881044523,9.523454100550502e-06,9,0.0029811786336347654,29,27,0.15446859610402391
h155_h012_Q_cap0.38_k60_a0.7,h012,Q,0.38,60,0.7,-0.00010966572933462553,-3.811055107655649e-05,10,-0.0001316765881044523,9.523454100550502e-06,9,0.0029811786336347654,29,27,0.15446859610402391
h155_h012_subjective_cap0.38_k150_a0.7,h012,subjective,0.38,150,0.7,-0.00010966572933462553,-3.811055107655649e-05,10,-0.0001316765881044523,9.523454100550502e-06,9,0.0029811786336347654,29,27,0.15446859610402391
h155_h012_Q_cap0.38_k150_a0.7,h012,Q,0.38,150,0.7,-0.00010966572933462553,-3.811055107655649e-05,10,-0.0001316765881044523,9.523454100550502e-06,9,0.0029811786336347654,29,27,0.15446859610402391
h155_h012_Q_cap0.38_k110_a0.7,h012,Q,0.38,110,0.7,-0.00010966572933462553,-3.811055107655649e-05,10,-0.0001316765881044523,9.523454100550502e-06,9,0.0029811786336347654,29,27,0.15446859610402391
h155_h012_subjective_cap0.38_k60_a0.7,h012,subjective,0.38,60,0.7,-0.00010966572933462553,-3.811055107655649e-05,10,-0.0001316765881044523,9.523454100550502e-06,9,0.0029811786336347654,29,27,0.15446859610402391
h155_h012_Q_cap0.38_k80_a0.7,h012,Q,0.38,80,0.7,-0.00010966572933462553,-3.811055107655649e-05,10,-0.0001316765881044523,9.523454100550502e-06,9,0.0029811786336347654,29,27,0.15446859610402391
h155_h012_Q_cap0.38_k44_a0.7,h012,Q,0.38,44,0.7,-0.00010966572933462553,-3.811055107655649e-05,10,-0.0001316765881044523,9.523454100550502e-06,9,0.0029811786336347654,29,27,0.15446859610402391
h155_h012_Q_cap0.38_k32_a0.7,h012,Q,0.38,32,0.7,-0.00010966572933462553,-3.811055107655649e-05,10,-0.0001316765881044523,9.523454100550502e-06,9,0.0029811786336347654,29,27,0.15446859610402391
h155_h012_subjective_cap0.38_k110_a0.7,h012,subjective,0.38,110,0.7,-0.00010966572933462553,-3.811055107655649e-05,10,-0.0001316765881044523,9.523454100550502e-06,9,0.0029811786336347654,29,27,0.15446859610402391
h155_h012_subjective_cap0.38_k80_a0.7,h012,subjective,0.38,80,0.7,-0.00010966572933462553,-3.811055107655649e-05,10,-0.0001316765881044523,9.523454100550502e-06,9,0.0029811786336347654,29,27,0.15446859610402391
h155_h012_subjective_cap0.38_k32_a0.7,h012,subjective,0.38,32,0.7,-0.00010966572933462553,-3.811055107655649e-05,10,-0.0001316765881044523,9.523454100550502e-06,9,0.0029811786336347654,29,27,0.15446859610402391
h155_h055_noS3S4_cap1.4_k12_a0.35,h055,noS3S4,1.4,12,0.35,-0.0002603789368338321,-4.106657225940526e-05,10,-0.00019621718675338673,0.00024276484366753025,9,-3.0610275040939026e-05,12,12,0.15432003063331395
h155_h012_noS3S4_cap0.2_k150_a0.5,h012,noS3S4,0.2,150,0.5,-8.813446183958465e-05,-1.8571404485026865e-05,10,-0.00011058281566667832,1.3492382997970946e-05,9,0.007524680433500436,63,52,0.15366681965065168
h155_h012_noS3S4_cap0.2_k110_a0.5,h012,noS3S4,0.2,110,0.5,-8.813446183958465e-05,-1.8571404485026865e-05,10,-0.00011058281566667832,1.3492382997970946e-05,9,0.007524680433500436,63,52,0.15366681965065168
h155_h012_noS3S4_cap0.2_k80_a0.5,h012,noS3S4,0.2,80,0.5,-8.813446183958465e-05,-1.8571404485026865e-05,10,-0.00011058281566667832,1.3492382997970946e-05,9,0.007524680433500436,63,52,0.15366681965065168
h155_h012_noS3S4_cap0.52_k24_a0.7,h012,noS3S4,0.52,24,0.7,-0.00012353480048277337,-3.5406314407360684e-06,10,-0.00010310987875424387,2.964228465218714e-05,9,0.0014489348016867314,24,22,0.15364538836994301
h155_h061_objective_cap1.0_k60_a0.5,h061,objective,1.0,60,0.5,-8.309467838960433e-05,-3.1042778185323495e-06,10,-8.607594640803171e-05,8.113446889047823e-06,9,0.002917900870309499,60,48,0.15360049947289708
h155_h061_objective_cap1.4_k60_a0.5,h061,objective,1.4,60,0.5,-8.309467838960433e-05,-3.1042778185323495e-06,10,-8.607594640803171e-05,8.113446889047823e-06,9,0.002917900870309499,60,48,0.15360049947289708
h155_h061_objective_cap0.72_k60_a0.5,h061,objective,0.72,60,0.5,-8.309467838960433e-05,-3.1042778185323495e-06,10,-8.607594640803171e-05,8.113446889047823e-06,9,0.002917900870309499,60,48,0.15360049947289708
h155_h061_objective_cap0.52_k60_a0.5,h061,objective,0.52,60,0.5,-8.30796435538912e-05,-3.1036385558145137e-06,10,-8.606406718525102e-05,8.114563716874592e-06,9,0.002924627307917353,60,48,0.15357874074664085
