law_name,feature_view,model_name,policy,param,logloss,selected_rows,switched_cells,mean_realized_gain_all_rows,mean_realized_gain_selected_rows,positive_row_gain_rate,row_null_p_ge_observed,row_null_z,row_null_mean,row_null_std
route_reset_context__tree_depth4_leaf3,route_reset_context,tree_depth4_leaf3,threshold,0.08,0.6528819314125822,16,112,-0.01588484926158735,-0.10424432327916697,0.25,0.999,-3.0199181937819377,-0.003277898037954518,0.004174600242347874
episode_context__tree_depth3_leaf4,episode_context,tree_depth3_leaf4,threshold,0.12,0.6530808718241699,23,161,-0.016083789673174954,-0.07342599633405957,0.2608695652173913,0.9978333333333333,-2.668898287178756,-0.003825730601793626,0.004592928524203559
full_row_context__tree_depth3_leaf4,full_row_context,tree_depth3_leaf4,threshold,0.0,0.6531172699082997,56,392,-0.01612018775730486,-0.03022535204494661,0.375,0.8865,-1.1883799485084243,-0.009538235195011218,0.005538592745994134
full_row_context__tree_depth3_leaf4,full_row_context,tree_depth3_leaf4,threshold,0.005,0.6531172699082997,56,392,-0.01612018775730486,-0.03022535204494661,0.375,0.8865,-1.1883799485084243,-0.009538235195011218,0.005538592745994134
full_row_context__tree_depth3_leaf4,full_row_context,tree_depth3_leaf4,threshold,0.01,0.6531172699082997,56,392,-0.01612018775730486,-0.03022535204494661,0.375,0.8865,-1.1883799485084243,-0.009538235195011218,0.005538592745994134
episode_context__tree_depth5_leaf2,episode_context,tree_depth5_leaf2,topfrac,0.15,0.6531197437061673,16,112,-0.016122661555172443,-0.10580496645581916,0.1875,0.9988333333333334,-3.078374082920173,-0.00307206829127572,0.0042394435868940315
full_row_context__tree_depth3_leaf4,full_row_context,tree_depth3_leaf4,topfrac,0.15,0.6533115524239297,16,112,-0.016314470272934874,-0.10706371116613511,0.1875,1.0,-3.3116046430677843,-0.002708633345989971,0.004108532990321215
full_row_context__tree_depth4_leaf3,full_row_context,tree_depth4_leaf3,threshold,-0.02,0.6534041993801587,94,658,-0.016407117229163843,-0.018327099032576632,0.4148936170212766,0.49433333333333335,0.026498360003123535,-0.016500883507827316,0.003538569128520406
episode_context__tree_depth3_leaf4,episode_context,tree_depth3_leaf4,threshold,0.0,0.6536071294976755,50,350,-0.01661004734668074,-0.034881099428029555,0.34,0.927,-1.459194410673119,-0.00841875860654382,0.005613569158586839
episode_context__tree_depth3_leaf4,episode_context,tree_depth3_leaf4,threshold,0.005,0.6536071294976755,50,350,-0.01661004734668074,-0.034881099428029555,0.34,0.927,-1.459194410673119,-0.00841875860654382,0.005613569158586839
episode_context__tree_depth3_leaf4,episode_context,tree_depth3_leaf4,threshold,0.01,0.6536071294976755,50,350,-0.01661004734668074,-0.034881099428029555,0.34,0.927,-1.459194410673119,-0.00841875860654382,0.005613569158586839
episode_context__tree_depth3_leaf4,episode_context,tree_depth3_leaf4,threshold,0.02,0.6536071294976755,50,350,-0.01661004734668074,-0.034881099428029555,0.34,0.927,-1.459194410673119,-0.00841875860654382,0.005613569158586839
route_reset_context__tree_depth3_leaf4,route_reset_context,tree_depth3_leaf4,threshold,0.04,0.6538671569130301,18,126,-0.016870074762035264,-0.0984087694452057,0.2222222222222222,0.9998333333333334,-3.4439512150383456,-0.0023724601653633257,0.0042095876774812324
full_row_context__tree_depth5_leaf2,full_row_context,tree_depth5_leaf2,threshold,-0.01,0.6538730507973173,65,455,-0.0168759686463224,-0.027261180120982338,0.38461538461538464,0.932,-1.4947618335310975,-0.008771948101597999,0.00542161323826429
route_reset_context__tree_depth4_leaf3,route_reset_context,tree_depth4_leaf3,threshold,0.12,0.653885893543494,12,84,-0.016888811392499183,-0.14777709968436784,0.08333333333333333,1.0,-3.9461299877197913,-0.0025054939952901894,0.003644917284014804
route_reset_context__tree_depth5_leaf2,route_reset_context,tree_depth5_leaf2,threshold,0.12,0.653885893543494,12,84,-0.016888811392499183,-0.14777709968436784,0.08333333333333333,1.0,-4.453185089869778,-0.0012077484224910031,0.0035213139929170865
episode_context__tree_depth5_leaf2,episode_context,tree_depth5_leaf2,topfrac,0.3,0.6540451743545487,32,224,-0.017048092203553727,-0.055939052542910664,0.34375,0.9795,-2.04292039745244,-0.006018162903809794,0.005399098914230071
route_reset_context__tree_depth4_leaf3,route_reset_context,tree_depth4_leaf3,threshold,-0.01,0.6541844235917262,69,483,-0.01718734144073137,-0.026154650018504255,0.36231884057971014,0.7141666666666666,-0.5584072455395573,-0.014150097736836509,0.005439119438645793
full_row_context__tree_depth3_leaf4,full_row_context,tree_depth3_leaf4,threshold,0.02,0.6542736516693567,44,308,-0.01727656951836185,-0.04122817725972714,0.3409090909090909,0.9631666666666666,-1.740987357663417,-0.007467064927595759,0.005634449065690774
episode_context__tree_depth3_leaf4,episode_context,tree_depth3_leaf4,topfrac,0.2,0.6543618324195781,21,147,-0.017364750268583282,-0.08682375134291641,0.23809523809523808,0.9993333333333333,-3.0736839930398343,-0.00354115251787245,0.0044974036960251955
full_row_context__tree_depth4_leaf3,full_row_context,tree_depth4_leaf3,threshold,0.02,0.6544620906789063,39,273,-0.017465008527911448,-0.047021176805915436,0.3333333333333333,0.9741666666666666,-1.9425604160479268,-0.006803308823696346,0.005488477792575414
route_reset_context__tree_depth2_leaf5,route_reset_context,tree_depth2_leaf5,threshold,-0.01,0.6545921494085283,65,455,-0.017595067257533514,-0.028422800954477214,0.4153846153846154,0.9398333333333333,-1.583570374618889,-0.009151684856672603,0.005331864334032483
route_reset_context__elasticnet_sparse,route_reset_context,elasticnet_sparse,threshold,-0.02,0.6546410894063871,89,623,-0.0176440072553922,-0.020815963615912147,0.39325842696629215,0.331,0.40990142495491205,-0.018810433113407844,0.0028456252820881186
episode_context__tree_depth3_leaf4,episode_context,tree_depth3_leaf4,threshold,-0.02,0.6546724360219222,105,735,-0.017675353870927224,-0.017675353870927224,0.4,0.353,0.0,-0.017675353870927224,4.597673113902462e-18
episode_context__tree_depth5_leaf2,episode_context,tree_depth5_leaf2,threshold,0.0,0.6547995529524698,46,322,-0.01780247080147502,-0.0406360746555408,0.3695652173913043,0.9375,-1.5466590589444322,-0.008850779388351592,0.005787759985858034
episode_context__tree_depth5_leaf2,episode_context,tree_depth5_leaf2,threshold,0.005,0.6547995529524698,46,322,-0.01780247080147502,-0.0406360746555408,0.3695652173913043,0.9375,-1.5466590589444322,-0.008850779388351592,0.005787759985858034
full_row_context__tree_depth3_leaf4,full_row_context,tree_depth3_leaf4,threshold,-0.02,0.6548812210303574,105,735,-0.0178841388793625,-0.0178841388793625,0.4,0.5235,0.0,-0.0178841388793625,3.7882145989009294e-18
route_reset_context__tree_depth4_leaf3,route_reset_context,tree_depth4_leaf3,topfrac,0.1,0.6551668541389023,10,70,-0.01816977198790751,-0.19078260587302887,0.0,1.0,-4.758271167393798,-0.0019956049497450246,0.0033991688302668563
route_reset_context__tree_depth5_leaf2,route_reset_context,tree_depth5_leaf2,topfrac,0.1,0.6551668541389023,10,70,-0.01816977198790751,-0.19078260587302887,0.0,1.0,-5.2391504991833715,-0.0009716602392174082,0.003282614567260623
episode_context__tree_depth5_leaf2,episode_context,tree_depth5_leaf2,threshold,0.01,0.6554040434700392,45,315,-0.018406961319044457,-0.04294957641110374,0.35555555555555557,0.9516666666666667,-1.6627955384468025,-0.008552166351494342,0.00592664265671254
episode_context__tree_depth5_leaf2,episode_context,tree_depth5_leaf2,threshold,0.02,0.6554040434700392,45,315,-0.018406961319044457,-0.04294957641110374,0.35555555555555557,0.9516666666666667,-1.6627955384468025,-0.008552166351494342,0.00592664265671254
episode_context__elasticnet_sparse,episode_context,elasticnet_sparse,threshold,-0.01,0.655483295968344,82,574,-0.018486213817349176,-0.023671371351483703,0.4268292682926829,0.6421666666666667,-0.38407954624921625,-0.017228081305298303,0.00327570818164452
episode_context__elasticnet_sparse,episode_context,elasticnet_sparse,threshold,-0.02,0.6555232910247086,90,630,-0.01852620887371377,-0.021613910352666067,0.43333333333333335,0.4503333333333333,0.11673520772843263,-0.018852417494473382,0.0027944321778095296
full_row_context__tree_depth2_leaf5,full_row_context,tree_depth2_leaf5,threshold,-0.01,0.6557848083366639,67,469,-0.018787726185668995,-0.029443451485003647,0.40298507462686567,0.962,-1.747778457583139,-0.0096159312953088,0.005247687343076151
route_reset_context__tree_depth5_leaf2,route_reset_context,tree_depth5_leaf2,threshold,0.08,0.6558628900787083,20,140,-0.01886580792771361,-0.09904549162049645,0.25,0.9998333333333334,-3.8409161738332993,-0.0020597004340797685,0.004375546544891413
episode_context__tree_depth3_leaf4,episode_context,tree_depth3_leaf4,threshold,-0.01,0.655952121641683,99,693,-0.018955039490688146,-0.020103829762851064,0.3838383838383838,0.8153333333333334,-0.8903002382990032,-0.01663658011485171,0.002604132040070052
route_reset_context__tree_depth3_leaf4,route_reset_context,tree_depth3_leaf4,topfrac,0.2,0.6560793318883522,21,147,-0.01908224973735733,-0.09541124868678666,0.19047619047619047,1.0,-3.6517856862477074,-0.002818179429167526,0.004453730778736226
route_reset_context__tree_depth5_leaf2,route_reset_context,tree_depth5_leaf2,topfrac,0.2,0.6561326870985593,21,147,-0.01913560494756458,-0.0956780247378229,0.23809523809523808,1.0,-3.8361217499548816,-0.0021370369361581776,0.004431185744197595
episode_context__tree_depth2_leaf5,episode_context,tree_depth2_leaf5,threshold,-0.01,0.6564266446659568,70,490,-0.019429562514961904,-0.029144343772442856,0.35714285714285715,0.9605,-1.7773191299710867,-0.010281807995130938,0.005146939773263894
full_row_context__tree_depth4_leaf3,full_row_context,tree_depth4_leaf3,threshold,-0.01,0.6564784640746942,70,490,-0.019481381923699404,-0.029222072885549105,0.37142857142857144,0.9045,-1.3171513735149778,-0.01241774345136033,0.005362814490705727
episode_context__tree_depth2_leaf5,episode_context,tree_depth2_leaf5,topfrac,0.2,0.6564792892014716,21,147,-0.01948220705047673,-0.09741103525238365,0.23809523809523808,1.0,-3.7184878589017027,-0.0031694501259306846,0.004386932953268859
route_reset_context__tree_depth2_leaf5,route_reset_context,tree_depth2_leaf5,topfrac,0.2,0.6564792892014716,21,147,-0.01948220705047673,-0.09741103525238365,0.23809523809523808,1.0,-3.73450068381621,-0.003059546292174709,0.004397551948369183
full_row_context__tree_depth2_leaf5,full_row_context,tree_depth2_leaf5,topfrac,0.2,0.6564792892014716,21,147,-0.01948220705047673,-0.09741103525238365,0.23809523809523808,1.0,-3.7184878589017027,-0.0031694501259306846,0.004386932953268859
route_reset_context__tree_depth2_leaf5,route_reset_context,tree_depth2_leaf5,threshold,0.0,0.6565056217698249,30,210,-0.019508539618829975,-0.06827988866590491,0.4,0.9991666666666666,-3.0969650640702637,-0.004071227209754775,0.004984658234660977
route_reset_context__tree_depth2_leaf5,route_reset_context,tree_depth2_leaf5,threshold,0.005,0.6565056217698249,30,210,-0.019508539618829975,-0.06827988866590491,0.4,0.9991666666666666,-3.0969650640702637,-0.004071227209754775,0.004984658234660977
route_reset_context__tree_depth2_leaf5,route_reset_context,tree_depth2_leaf5,threshold,0.01,0.6565056217698249,30,210,-0.019508539618829975,-0.06827988866590491,0.4,0.9991666666666666,-3.0969650640702637,-0.004071227209754775,0.004984658234660977
route_reset_context__tree_depth2_leaf5,route_reset_context,tree_depth2_leaf5,threshold,0.02,0.6565056217698249,30,210,-0.019508539618829975,-0.06827988866590491,0.4,0.9991666666666666,-3.0969650640702637,-0.004071227209754775,0.004984658234660977
route_reset_context__tree_depth2_leaf5,route_reset_context,tree_depth2_leaf5,threshold,0.04,0.6565056217698249,30,210,-0.019508539618829975,-0.06827988866590491,0.4,0.9991666666666666,-3.0969650640702637,-0.004071227209754775,0.004984658234660977
full_row_context__tree_depth2_leaf5,full_row_context,tree_depth2_leaf5,threshold,0.04,0.6565056217698249,30,210,-0.019508539618829975,-0.06827988866590491,0.4,0.9995,-3.0708126729671,-0.0042250173681992785,0.004977028519249712
full_row_context__tree_depth3_leaf4,full_row_context,tree_depth3_leaf4,threshold,-0.01,0.656545432481435,71,497,-0.019548350330440223,-0.028909532178820047,0.352112676056338,0.9195,-1.4065861080145348,-0.012091077873329449,0.00530168214702268
route_reset_context__tree_depth4_leaf3,route_reset_context,tree_depth4_leaf3,topfrac,0.2,0.6566904129134709,21,147,-0.019693330762475966,-0.09846665381237983,0.23809523809523808,0.9998333333333334,-3.3358093830729456,-0.004390898053254597,0.004587322281324354
route_reset_context__tree_depth4_leaf3,route_reset_context,tree_depth4_leaf3,threshold,0.04,0.6566904129134709,21,147,-0.019693330762475966,-0.09846665381237983,0.23809523809523808,0.9998333333333334,-3.3358093830729456,-0.004390898053254597,0.004587322281324354
episode_context__tree_depth5_leaf2,episode_context,tree_depth5_leaf2,threshold,-0.02,0.6568864431194278,105,735,-0.01988936096843296,-0.01988936096843296,0.4095238095238095,0.995,-3.469446951953614e-06,-0.019889360968432957,3.7423855866227926e-18
episode_context__tree_depth2_leaf5,episode_context,tree_depth2_leaf5,topfrac,0.3,0.6571335487485757,32,224,-0.020136466597580855,-0.06607278102331218,0.3125,0.9993333333333333,-3.054391723950422,-0.004655156353169275,0.005068541183836336
episode_context__tree_depth4_leaf3,episode_context,tree_depth4_leaf3,threshold,-0.01,0.6573003894582619,83,581,-0.020303307307266982,-0.025684906834494373,0.40963855421686746,0.7871666666666667,-0.8127504723307925,-0.016346356770535156,0.004868592109684229
episode_context__tree_depth5_leaf2,episode_context,tree_depth5_leaf2,threshold,0.08,0.6575972862674057,30,210,-0.020600204116410815,-0.07210071440743786,0.3,0.9978333333333333,-2.8273581545252,-0.0054831131927643,0.0053467194806754645
episode_context__tree_depth5_leaf2,episode_context,tree_depth5_leaf2,threshold,0.12,0.6575972862674057,30,210,-0.020600204116410815,-0.07210071440743786,0.3,0.9978333333333333,-2.8273581545252,-0.0054831131927643,0.0053467194806754645
episode_context__tree_depth5_leaf2,episode_context,tree_depth5_leaf2,threshold,-0.01,0.6576106675350305,85,595,-0.02061358538403561,-0.025463840768514573,0.38823529411764707,0.832,-0.9832352708999785,-0.0160958583213989,0.004594756917641415
full_row_context__tree_depth3_leaf4,full_row_context,tree_depth3_leaf4,topfrac,0.2,0.657649577395226,21,147,-0.020652495244231194,-0.10326247622115597,0.23809523809523808,1.0,-3.771983595454774,-0.0036039189204966717,0.00451979068633225
full_row_context__tree_depth2_leaf5,full_row_context,tree_depth2_leaf5,topfrac,0.3,0.6576982806979604,32,224,-0.020701198546965456,-0.0679258077322304,0.375,0.9995,-3.1658107553643404,-0.004655156353169275,0.005068541183836336
full_row_context__tree_depth2_leaf5,full_row_context,tree_depth2_leaf5,threshold,0.0,0.6576982806979604,32,224,-0.020701198546965456,-0.0679258077322304,0.375,0.9995,-3.1658107553643404,-0.004655156353169275,0.005068541183836336
full_row_context__tree_depth2_leaf5,full_row_context,tree_depth2_leaf5,threshold,0.005,0.6576982806979604,32,224,-0.020701198546965456,-0.0679258077322304,0.375,0.9995,-3.1658107553643404,-0.004655156353169275,0.005068541183836336
full_row_context__tree_depth2_leaf5,full_row_context,tree_depth2_leaf5,threshold,0.01,0.6576982806979604,32,224,-0.020701198546965456,-0.0679258077322304,0.375,0.9995,-3.1658107553643404,-0.004655156353169275,0.005068541183836336
full_row_context__tree_depth2_leaf5,full_row_context,tree_depth2_leaf5,threshold,0.02,0.6576982806979604,32,224,-0.020701198546965456,-0.0679258077322304,0.375,0.9995,-3.1658107553643404,-0.004655156353169275,0.005068541183836336
full_row_context__tree_depth3_leaf4,full_row_context,tree_depth3_leaf4,threshold,0.04,0.6578112271240278,22,154,-0.020814144973033077,-0.09934023737129424,0.22727272727272727,0.9998333333333334,-3.692254522671059,-0.0037213649286860348,0.004629361258654981
episode_context__tree_depth2_leaf5,episode_context,tree_depth2_leaf5,threshold,0.04,0.657952479818442,22,154,-0.020955397667447112,-0.1000143979582703,0.22727272727272727,1.0,-3.9832495289660406,-0.0032432221122428127,0.004446664821373109
full_row_context__tree_depth5_leaf2,full_row_context,tree_depth5_leaf2,topfrac,0.3,0.6582226653449268,32,224,-0.021225583193931984,-0.06964644485508932,0.28125,0.9995,-3.2233291129171806,-0.0042867796500565625,0.0052550648570122115
episode_context__tree_depth2_leaf5,episode_context,tree_depth2_leaf5,threshold,0.0,0.6583401170272533,35,245,-0.02134303487625837,-0.06402910462877512,0.2857142857142857,1.0,-3.119934550565521,-0.005048900861497224,0.005222588407121446
episode_context__tree_depth2_leaf5,episode_context,tree_depth2_leaf5,threshold,0.005,0.6583401170272533,35,245,-0.02134303487625837,-0.06402910462877512,0.2857142857142857,1.0,-3.119934550565521,-0.005048900861497224,0.005222588407121446
episode_context__tree_depth2_leaf5,episode_context,tree_depth2_leaf5,threshold,0.01,0.6583401170272533,35,245,-0.02134303487625837,-0.06402910462877512,0.2857142857142857,1.0,-3.119934550565521,-0.005048900861497224,0.005222588407121446
episode_context__tree_depth2_leaf5,episode_context,tree_depth2_leaf5,threshold,0.02,0.6583401170272533,35,245,-0.02134303487625837,-0.06402910462877512,0.2857142857142857,1.0,-3.119934550565521,-0.005048900861497224,0.005222588407121446
route_reset_context__tree_depth2_leaf5,route_reset_context,tree_depth2_leaf5,topfrac,0.3,0.6585042201287269,32,224,-0.02150713797773198,-0.07057029648943307,0.375,0.9998333333333334,-3.357259666320888,-0.00449192543498131,0.005068184839392269
episode_context__tree_depth5_leaf2,episode_context,tree_depth5_leaf2,topfrac,0.2,0.6585713171956535,21,147,-0.021574235044658604,-0.10787117522329301,0.19047619047619047,1.0,-3.7303760573488756,-0.004029185670137413,0.004703292403980902
route_reset_context__tree_depth3_leaf4,route_reset_context,tree_depth3_leaf4,topfrac,0.3,0.6586028798729011,32,224,-0.021605797721906232,-0.07089402377500482,0.28125,0.9998333333333334,-3.380925933319736,-0.004212376053085358,0.005144573413278606
episode_context__tree_depth4_leaf3,episode_context,tree_depth4_leaf3,threshold,-0.02,0.6588255754257083,90,630,-0.021828493274713433,-0.025466575487165674,0.4222222222222222,0.8395,-1.004219565282551,-0.017644239186269804,0.004166672541643154
episode_context__tree_depth4_leaf3,episode_context,tree_depth4_leaf3,threshold,0.12,0.6588471537817212,22,154,-0.021850071630726293,-0.10428443278301186,0.2727272727272727,0.9998333333333334,-3.6217751269852165,-0.00428909529180516,0.0048487207855831115
episode_context__tree_depth4_leaf3,episode_context,tree_depth4_leaf3,threshold,0.08,0.6589797335447931,24,168,-0.021982651393798243,-0.0961740998478673,0.2916666666666667,0.9998333333333334,-3.4846558308258238,-0.0047140706815322906,0.0049556058189463995
episode_context__tree_depth4_leaf3,episode_context,tree_depth4_leaf3,topfrac,0.3,0.6607438362876283,32,224,-0.02374675413663349,-0.07791903701082864,0.28125,0.9996666666666667,-3.199146433329388,-0.006206180709681973,0.005482891700176676
episode_context__tree_depth3_leaf4,episode_context,tree_depth3_leaf4,topfrac,0.3,0.6607834840741498,32,224,-0.023786401923154916,-0.07804913131035207,0.21875,0.9998333333333334,-3.5815782625899346,-0.005303315782217504,0.005160598145793916
episode_context__tree_depth3_leaf4,episode_context,tree_depth3_leaf4,threshold,0.08,0.6607834840741498,32,224,-0.023786401923154916,-0.07804913131035207,0.21875,0.9998333333333334,-3.5815782625899346,-0.005303315782217504,0.005160598145793916
full_row_context__tree_depth4_leaf3,full_row_context,tree_depth4_leaf3,topfrac,0.3,0.6612900614348843,32,224,-0.02429297928388951,-0.07971133827526244,0.25,1.0,-3.5483035257545894,-0.005566878245815862,0.00527748004142101
full_row_context__tree_depth4_leaf3,full_row_context,tree_depth4_leaf3,threshold,0.08,0.6613227284785158,23,161,-0.024325646327520937,-0.11105186366911733,0.21739130434782608,1.0,-4.323810034385003,-0.003980079145967646,0.004705472030398103
full_row_context__tree_depth4_leaf3,full_row_context,tree_depth4_leaf3,threshold,0.12,0.6613227284785158,23,161,-0.024325646327520937,-0.11105186366911733,0.21739130434782608,1.0,-4.323810034385003,-0.003980079145967646,0.004705472030398103
episode_context__tree_depth4_leaf3,episode_context,tree_depth4_leaf3,topfrac,0.2,0.6616822568320301,21,147,-0.024685174681035208,-0.12342587340517605,0.23809523809523808,1.0,-4.332627192740015,-0.004187612487652959,0.004730977598933293
full_row_context__tree_depth5_leaf2,full_row_context,tree_depth5_leaf2,threshold,0.08,0.662011542529896,23,161,-0.025014460378901215,-0.11419644955585337,0.17391304347826086,1.0,-4.740961736568735,-0.0030222207944713103,0.004638771794928418
full_row_context__tree_depth5_leaf2,full_row_context,tree_depth5_leaf2,threshold,0.12,0.662011542529896,23,161,-0.025014460378901215,-0.11419644955585337,0.17391304347826086,1.0,-4.740961736568735,-0.0030222207944713103,0.004638771794928418
full_row_context__tree_depth4_leaf3,full_row_context,tree_depth4_leaf3,topfrac,0.2,0.6626036890739241,21,147,-0.02560660692292927,-0.12803303461464635,0.19047619047619047,1.0,-4.779529068490949,-0.0037735942476882106,0.004568025921042143
episode_context__tree_depth4_leaf3,episode_context,tree_depth4_leaf3,threshold,0.04,0.6631395750874145,28,196,-0.026142492936419626,-0.0980343485115736,0.25,1.0,-3.9044616402576007,-0.005432393133298854,0.00530421392531709
full_row_context__tree_depth5_leaf2,full_row_context,tree_depth5_leaf2,topfrac,0.2,0.6632925031253044,21,147,-0.02629542097430954,-0.13147710487154768,0.14285714285714285,1.0,-5.1783233213693505,-0.0028961305783311887,0.004518700155205965
episode_context__tree_depth3_leaf4,episode_context,tree_depth3_leaf4,threshold,0.04,0.6642762487981737,39,273,-0.027279166647178856,-0.07344391020394307,0.2564102564102564,1.0,-3.853437791517621,-0.006541181109090578,0.005381684267419021
full_row_context__tree_depth3_leaf4,full_row_context,tree_depth3_leaf4,topfrac,0.3,0.6651321269836876,32,224,-0.028135044832692687,-0.09231811585727288,0.21875,1.0,-4.344161131240796,-0.0054189067263973635,0.005229119597552095
full_row_context__tree_depth4_leaf3,full_row_context,tree_depth4_leaf3,threshold,0.04,0.6654825700211372,27,189,-0.028485487870142323,-0.1107768972727757,0.18518518518518517,1.0,-4.718907557636284,-0.004764263884551235,0.0050268465096767285
