target,policy,decoder_action,fraction,subject_id,selected_cells,gain_sum
S4,inverse_low_decisive,inverse_toxic_memory,0.02,id02,0,0.0
S4,inverse_low_decisive,inverse_toxic_memory,0.02,id03,1,-0.24150744955020798
S4,inverse_low_decisive,inverse_toxic_memory,0.02,id04,2,-0.3003533478048573
S4,inverse_low_decisive,inverse_toxic_memory,0.02,id05,0,0.0
S4,inverse_low_decisive,inverse_toxic_memory,0.02,id06,0,0.0
S4,inverse_low_decisive,inverse_toxic_memory,0.02,id07,3,0.2822613095603648
S4,inverse_low_decisive,inverse_toxic_memory,0.02,id08,0,0.0
S4,inverse_low_decisive,inverse_toxic_memory,0.02,id09,0,0.0
S4,inverse_low_decisive,inverse_toxic_memory,0.02,id10,0,0.0
S4,release_high_all,raw_memory_release,0.04,id01,0,0.0
S4,release_high_all,raw_memory_release,0.04,id02,2,0.3608029229620372
S4,release_high_all,raw_memory_release,0.04,id03,2,0.2928404015313849
S4,release_high_all,raw_memory_release,0.04,id04,2,-0.24326957341853017
S4,release_high_all,raw_memory_release,0.04,id05,5,0.2384843096485737
S4,release_high_all,raw_memory_release,0.04,id06,2,0.2478824594577238
S4,release_high_all,raw_memory_release,0.04,id07,0,0.0
S4,release_high_all,raw_memory_release,0.04,id08,1,0.19288157851850402
S4,release_high_all,raw_memory_release,0.04,id09,1,0.22436173697024742
S4,release_high_all,raw_memory_release,0.04,id10,3,0.029114984847423808
S4,release_high_decisive,raw_memory_release,0.04,id01,0,0.0
S4,release_high_decisive,raw_memory_release,0.04,id02,1,0.19202429360824325
S4,release_high_decisive,raw_memory_release,0.04,id03,1,0.20664849559117737
S4,release_high_decisive,raw_memory_release,0.04,id04,2,-0.24326957341853017
S4,release_high_decisive,raw_memory_release,0.04,id05,5,0.2384843096485737
S4,release_high_decisive,raw_memory_release,0.04,id06,1,0.13051558822402243
S4,release_high_decisive,raw_memory_release,0.04,id07,0,0.0
S4,release_high_decisive,raw_memory_release,0.04,id08,1,0.19288157851850402
S4,release_high_decisive,raw_memory_release,0.04,id09,1,0.22436173697024742
S4,release_high_decisive,raw_memory_release,0.04,id10,1,0.2365825779852141
S4,inverse_low_decisive,inverse_toxic_memory,0.04,id01,0,0.0
S4,inverse_low_decisive,inverse_toxic_memory,0.04,id02,0,0.0
S4,inverse_low_decisive,inverse_toxic_memory,0.04,id03,3,-0.50038781146615
S4,inverse_low_decisive,inverse_toxic_memory,0.04,id04,2,-0.3003533478048573
S4,inverse_low_decisive,inverse_toxic_memory,0.04,id05,0,0.0
S4,inverse_low_decisive,inverse_toxic_memory,0.04,id06,2,0.23528631308341402
S4,inverse_low_decisive,inverse_toxic_memory,0.04,id07,6,-0.1732900819538336
S4,inverse_low_decisive,inverse_toxic_memory,0.04,id08,0,0.0
S4,inverse_low_decisive,inverse_toxic_memory,0.04,id09,0,0.0
S4,inverse_low_decisive,inverse_toxic_memory,0.04,id10,0,0.0
S4,release_high_all,raw_memory_release,0.06,id01,0,0.0
S4,release_high_all,raw_memory_release,0.06,id02,6,0.7876485676411045
S4,release_high_all,raw_memory_release,0.06,id03,2,0.2928404015313849
S4,release_high_all,raw_memory_release,0.06,id04,3,-0.16422196531210664
S4,release_high_all,raw_memory_release,0.06,id05,5,0.2384843096485737
S4,release_high_all,raw_memory_release,0.06,id06,4,0.7686807790389626
S4,release_high_all,raw_memory_release,0.06,id07,0,0.0
S4,release_high_all,raw_memory_release,0.06,id08,2,0.42801097823596557
S4,release_high_all,raw_memory_release,0.06,id09,1,0.22436173697024742
S4,release_high_all,raw_memory_release,0.06,id10,4,-0.3215616181173444
S4,release_high_decisive,raw_memory_release,0.06,id01,0,0.0
S4,release_high_decisive,raw_memory_release,0.06,id02,3,0.4830982550749593
S4,release_high_decisive,raw_memory_release,0.06,id03,2,0.2928404015313849
S4,release_high_decisive,raw_memory_release,0.06,id04,2,-0.24326957341853017
S4,release_high_decisive,raw_memory_release,0.06,id05,5,0.2384843096485737
S4,release_high_decisive,raw_memory_release,0.06,id06,3,0.65265114676472
S4,release_high_decisive,raw_memory_release,0.06,id07,0,0.0
S4,release_high_decisive,raw_memory_release,0.06,id08,1,0.19288157851850402
S4,release_high_decisive,raw_memory_release,0.06,id09,1,0.22436173697024742
S4,release_high_decisive,raw_memory_release,0.06,id10,2,-0.024951752978083164
S4,inverse_low_decisive,inverse_toxic_memory,0.06,id01,0,0.0
S4,inverse_low_decisive,inverse_toxic_memory,0.06,id02,0,0.0
S4,inverse_low_decisive,inverse_toxic_memory,0.06,id03,5,-0.9632919659131405
S4,inverse_low_decisive,inverse_toxic_memory,0.06,id04,3,-0.1763530526155629
S4,inverse_low_decisive,inverse_toxic_memory,0.06,id05,0,0.0
S4,inverse_low_decisive,inverse_toxic_memory,0.06,id06,2,0.23528631308341402
S4,inverse_low_decisive,inverse_toxic_memory,0.06,id07,6,-0.1732900819538336
S4,inverse_low_decisive,inverse_toxic_memory,0.06,id08,2,-0.07690713202352256
S4,inverse_low_decisive,inverse_toxic_memory,0.06,id09,0,0.0
S4,inverse_low_decisive,inverse_toxic_memory,0.06,id10,1,0.34930052137495565
S4,release_high_all,raw_memory_release,0.08,id01,0,0.0
S4,release_high_all,raw_memory_release,0.08,id02,8,0.6315161452811079
S4,release_high_all,raw_memory_release,0.08,id03,2,0.2928404015313849
S4,release_high_all,raw_memory_release,0.08,id04,5,0.22414129705774033
S4,release_high_all,raw_memory_release,0.08,id05,7,-0.2474498067868145
S4,release_high_all,raw_memory_release,0.08,id06,5,0.811691653237637
S4,release_high_all,raw_memory_release,0.08,id07,0,0.0
S4,release_high_all,raw_memory_release,0.08,id08,3,0.35020260820789495
S4,release_high_all,raw_memory_release,0.08,id09,2,0.4852627903241943
S4,release_high_all,raw_memory_release,0.08,id10,4,-0.3215616181173444
S4,release_high_decisive,raw_memory_release,0.08,id01,0,0.0
S4,release_high_decisive,raw_memory_release,0.08,id02,5,0.729173309155952
S4,release_high_decisive,raw_memory_release,0.08,id03,2,0.2928404015313849
S4,release_high_decisive,raw_memory_release,0.08,id04,3,-0.16422196531210664
S4,release_high_decisive,raw_memory_release,0.08,id05,5,0.2384843096485737
S4,release_high_decisive,raw_memory_release,0.08,id06,4,0.7686807790389626
S4,release_high_decisive,raw_memory_release,0.08,id07,0,0.0
S4,release_high_decisive,raw_memory_release,0.08,id08,2,0.42801097823596557
S4,release_high_decisive,raw_memory_release,0.08,id09,1,0.22436173697024742
S4,release_high_decisive,raw_memory_release,0.08,id10,3,-0.3756283559428514
S4,inverse_low_decisive,inverse_toxic_memory,0.08,id01,0,0.0
S4,inverse_low_decisive,inverse_toxic_memory,0.08,id02,0,0.0
S4,inverse_low_decisive,inverse_toxic_memory,0.08,id03,5,-0.9632919659131405
S4,inverse_low_decisive,inverse_toxic_memory,0.08,id04,3,-0.1763530526155629
S4,inverse_low_decisive,inverse_toxic_memory,0.08,id05,0,0.0
S4,inverse_low_decisive,inverse_toxic_memory,0.08,id06,4,0.2413806011505813
S4,inverse_low_decisive,inverse_toxic_memory,0.08,id07,7,-0.37158956798931514
S4,inverse_low_decisive,inverse_toxic_memory,0.08,id08,4,0.08990473916248504
S4,inverse_low_decisive,inverse_toxic_memory,0.08,id09,0,0.0
S4,inverse_low_decisive,inverse_toxic_memory,0.08,id10,2,0.17869091513448682
S4,release_high_all,raw_memory_release,0.1,id01,0,0.0
S4,release_high_all,raw_memory_release,0.1,id02,11,1.2691836286899303
S4,release_high_all,raw_memory_release,0.1,id03,2,0.2928404015313849
S4,release_high_all,raw_memory_release,0.1,id04,7,0.08058988377725068
S4,release_high_all,raw_memory_release,0.1,id05,8,-0.2132130128158729
S4,release_high_all,raw_memory_release,0.1,id06,7,0.8212343636699322
S4,release_high_all,raw_memory_release,0.1,id07,0,0.0
S4,release_high_all,raw_memory_release,0.1,id08,3,0.35020260820789495
S4,release_high_all,raw_memory_release,0.1,id09,3,0.7314444689174568
S4,release_high_all,raw_memory_release,0.1,id10,4,-0.3215616181173444
S4,release_high_decisive,raw_memory_release,0.1,id01,0,0.0
S4,release_high_decisive,raw_memory_release,0.1,id02,6,0.5256109525399768
S4,release_high_decisive,raw_memory_release,0.1,id03,2,0.2928404015313849
S4,release_high_decisive,raw_memory_release,0.1,id04,6,0.3552213256492796
S4,release_high_decisive,raw_memory_release,0.1,id05,7,-0.2474498067868145
S4,release_high_decisive,raw_memory_release,0.1,id06,4,0.7686807790389626
S4,release_high_decisive,raw_memory_release,0.1,id07,0,0.0
S4,release_high_decisive,raw_memory_release,0.1,id08,2,0.42801097823596557
S4,release_high_decisive,raw_memory_release,0.1,id09,2,0.4852627903241943
S4,release_high_decisive,raw_memory_release,0.1,id10,3,-0.3756283559428514
S4,inverse_low_decisive,inverse_toxic_memory,0.1,id01,0,0.0
S4,inverse_low_decisive,inverse_toxic_memory,0.1,id02,0,0.0
S4,inverse_low_decisive,inverse_toxic_memory,0.1,id03,7,-1.1190991458461335
S4,inverse_low_decisive,inverse_toxic_memory,0.1,id04,4,-0.11308612879475793
S4,inverse_low_decisive,inverse_toxic_memory,0.1,id05,0,0.0
S4,inverse_low_decisive,inverse_toxic_memory,0.1,id06,5,0.36272848115973516
S4,inverse_low_decisive,inverse_toxic_memory,0.1,id07,8,-0.2154559827511156
S4,inverse_low_decisive,inverse_toxic_memory,0.1,id08,5,0.17208276681387796
S4,inverse_low_decisive,inverse_toxic_memory,0.1,id09,0,0.0
S4,inverse_low_decisive,inverse_toxic_memory,0.1,id10,3,-0.004914714964949163
S4,release_high_all,raw_memory_release,0.14,id01,0,0.0
S4,release_high_all,raw_memory_release,0.14,id02,15,1.5567060722969142
S4,release_high_all,raw_memory_release,0.14,id03,2,0.2928404015313849
S4,release_high_all,raw_memory_release,0.14,id04,10,-0.01782235727574233
S4,release_high_all,raw_memory_release,0.14,id05,13,0.3457302696641411
S4,release_high_all,raw_memory_release,0.14,id06,9,0.9107866261484766
S4,release_high_all,raw_memory_release,0.14,id07,1,0.06374950243308763
S4,release_high_all,raw_memory_release,0.14,id08,5,0.4354147111451162
S4,release_high_all,raw_memory_release,0.14,id09,3,0.7314444689174568
S4,release_high_all,raw_memory_release,0.14,id10,5,-0.2614292933782525
S4,release_high_decisive,raw_memory_release,0.14,id01,0,0.0
S4,release_high_decisive,raw_memory_release,0.14,id02,10,1.275562690738143
S4,release_high_decisive,raw_memory_release,0.14,id03,2,0.2928404015313849
S4,release_high_decisive,raw_memory_release,0.14,id04,9,0.010604969614760873
S4,release_high_decisive,raw_memory_release,0.14,id05,8,-0.17254732367330927
S4,release_high_decisive,raw_memory_release,0.14,id06,7,0.8437166505265966
S4,release_high_decisive,raw_memory_release,0.14,id07,1,0.06374950243308763
S4,release_high_decisive,raw_memory_release,0.14,id08,2,0.42801097823596557
S4,release_high_decisive,raw_memory_release,0.14,id09,3,0.7314444689174568
S4,release_high_decisive,raw_memory_release,0.14,id10,3,-0.3756283559428514
S4,inverse_low_decisive,inverse_toxic_memory,0.14,id01,0,0.0
S4,inverse_low_decisive,inverse_toxic_memory,0.14,id02,0,0.0
S4,inverse_low_decisive,inverse_toxic_memory,0.14,id03,8,-1.3242372154026818
S4,inverse_low_decisive,inverse_toxic_memory,0.14,id04,6,0.18747290047017945
S4,inverse_low_decisive,inverse_toxic_memory,0.14,id05,0,0.0
S4,inverse_low_decisive,inverse_toxic_memory,0.14,id06,6,0.48032035669641987
S4,inverse_low_decisive,inverse_toxic_memory,0.14,id07,11,-0.6670694066301888
S4,inverse_low_decisive,inverse_toxic_memory,0.14,id08,8,0.5818950300657202
S4,inverse_low_decisive,inverse_toxic_memory,0.14,id09,2,0.34450643383824675
S4,inverse_low_decisive,inverse_toxic_memory,0.14,id10,4,0.2609836923069217
S4,release_high_all,raw_memory_release,0.18,id01,0,0.0
S4,release_high_all,raw_memory_release,0.18,id02,19,1.6290934972833022
S4,release_high_all,raw_memory_release,0.18,id03,2,0.2928404015313849
S4,release_high_all,raw_memory_release,0.18,id04,10,-0.01782235727574233
S4,release_high_all,raw_memory_release,0.18,id05,17,0.43099721199245145
S4,release_high_all,raw_memory_release,0.18,id06,13,1.4091378301037072
S4,release_high_all,raw_memory_release,0.18,id07,2,0.40508908271186994
S4,release_high_all,raw_memory_release,0.18,id08,7,0.5730529646892318
S4,release_high_all,raw_memory_release,0.18,id09,5,0.24681736587281355
S4,release_high_all,raw_memory_release,0.18,id10,6,-0.544303332047988
S4,release_high_decisive,raw_memory_release,0.18,id01,0,0.0
S4,release_high_decisive,raw_memory_release,0.18,id02,12,1.436525935975431
S4,release_high_decisive,raw_memory_release,0.18,id03,2,0.2928404015313849
S4,release_high_decisive,raw_memory_release,0.18,id04,9,0.010604969614760873
S4,release_high_decisive,raw_memory_release,0.18,id05,14,0.3221248420970319
S4,release_high_decisive,raw_memory_release,0.18,id06,7,0.8437166505265966
S4,release_high_decisive,raw_memory_release,0.18,id07,2,0.40508908271186994
S4,release_high_decisive,raw_memory_release,0.18,id08,3,0.5254188843361121
S4,release_high_decisive,raw_memory_release,0.18,id09,5,0.24681736587281355
S4,release_high_decisive,raw_memory_release,0.18,id10,3,-0.3756283559428514
S4,inverse_low_decisive,inverse_toxic_memory,0.18,id01,0,0.0
S4,inverse_low_decisive,inverse_toxic_memory,0.18,id02,1,-0.11241292981592554
S4,inverse_low_decisive,inverse_toxic_memory,0.18,id03,10,-1.5569835073999203
S4,inverse_low_decisive,inverse_toxic_memory,0.18,id04,7,-0.05661490169151634
S4,inverse_low_decisive,inverse_toxic_memory,0.18,id05,1,0.07618951336529978
S4,inverse_low_decisive,inverse_toxic_memory,0.18,id06,6,0.48032035669641987
S4,inverse_low_decisive,inverse_toxic_memory,0.18,id07,14,-0.2579776985329745
S4,inverse_low_decisive,inverse_toxic_memory,0.18,id08,10,0.6425619240895636
S4,inverse_low_decisive,inverse_toxic_memory,0.18,id09,2,0.34450643383824675
S4,inverse_low_decisive,inverse_toxic_memory,0.18,id10,6,-0.08410377110776968
S4,release_high_all,raw_memory_release,0.25,id01,0,0.0
S4,release_high_all,raw_memory_release,0.25,id02,25,1.287463194362986
S4,release_high_all,raw_memory_release,0.25,id03,2,0.2928404015313849
S4,release_high_all,raw_memory_release,0.25,id04,16,-0.2439149655133539
S4,release_high_all,raw_memory_release,0.25,id05,23,0.07022386223133159
S4,release_high_all,raw_memory_release,0.25,id06,20,1.0316876471743366
S4,release_high_all,raw_memory_release,0.25,id07,2,0.40508908271186994
S4,release_high_all,raw_memory_release,0.25,id08,9,0.5580813456416679
S4,release_high_all,raw_memory_release,0.25,id09,8,0.3655432323745055
S4,release_high_all,raw_memory_release,0.25,id10,7,-0.3852982323176113
S4,release_high_decisive,raw_memory_release,0.25,id01,0,0.0
S4,release_high_decisive,raw_memory_release,0.25,id02,14,1.17360638258639
S4,release_high_decisive,raw_memory_release,0.25,id03,2,0.2928404015313849
S4,release_high_decisive,raw_memory_release,0.25,id04,13,-0.3286600622501542
S4,release_high_decisive,raw_memory_release,0.25,id05,19,0.028805603156736304
S4,release_high_decisive,raw_memory_release,0.25,id06,15,0.9332963945498741
S4,release_high_decisive,raw_memory_release,0.25,id07,2,0.40508908271186994
S4,release_high_decisive,raw_memory_release,0.25,id08,5,0.510447265288548
S4,release_high_decisive,raw_memory_release,0.25,id09,5,0.24681736587281355
S4,release_high_decisive,raw_memory_release,0.25,id10,5,-0.4994972948822102
S4,inverse_low_decisive,inverse_toxic_memory,0.25,id01,0,0.0
S4,inverse_low_decisive,inverse_toxic_memory,0.25,id02,1,-0.11241292981592554
S4,inverse_low_decisive,inverse_toxic_memory,0.25,id03,12,-2.0275996983934736
S4,inverse_low_decisive,inverse_toxic_memory,0.25,id04,10,0.25294198838826876
S4,inverse_low_decisive,inverse_toxic_memory,0.25,id05,2,0.266068569986227
S4,inverse_low_decisive,inverse_toxic_memory,0.25,id06,8,0.672969492454429
S4,inverse_low_decisive,inverse_toxic_memory,0.25,id07,18,-1.1561043601623142
S4,inverse_low_decisive,inverse_toxic_memory,0.25,id08,18,0.21112095938087017
S4,inverse_low_decisive,inverse_toxic_memory,0.25,id09,3,0.4019117637035394
S4,inverse_low_decisive,inverse_toxic_memory,0.25,id10,8,0.30263540602840266
