basename,source_path,parent_basename,parent_source_path,parent_highrep_actual_mean,parent_highrep_actual_p90,parent_highrep_null_strict_rate,parent_highrep_p90_dominance,parent_highrep_mean_dominance,parent_highrep_worst_mode_p90_dominance,support_target_count,support_targets,support_feature_count,semantic_q,semantic_policy,semantic_scale,semantic_type,semantic_active_cells,semantic_kept_cells,semantic_kept_frac,semantic_l1_retained_frac,semantic_alignment_mean_active,semantic_alignment_mean_kept,semantic_alignment_p10_kept,nonzero_rows,nonzero_cells,mean_abs_delta,max_abs_delta,l1_delta,q_abs_share,s_abs_share,abs_Q1,abs_Q2,abs_Q3,abs_S1,abs_S2,abs_S3,abs_S4
submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__damp25__q0_80__s1_25_5fcc6ac2.csv,analysis_outputs/submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__damp25__q0_80__s1_25_5fcc6ac2.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_de5d9c5d.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_de5d9c5d.csv,-0.0007611038277911,-7.560917621505604e-05,0.0813953488372093,0.9186046511627908,0.9031007751937984,0.796875,3,Q1|S1|S3,19,0.8,damp25,1.25,semantic_censor,640,640,1.0,0.5928572277990652,0.16719808526702,0.16719808526702,-1.0766287320986736,249,640,0.012161306397300916,0.35,21.282286195276598,0.24506489158928488,0.7549351084107151,5.215541159217594,0.0,0.0,5.472562712346552,0.0,10.59418232371245,0.0
submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__damp50__q0_80__s0_75_4983b3e7.csv,analysis_outputs/submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__damp50__q0_80__s0_75_4983b3e7.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_de5d9c5d.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_de5d9c5d.csv,-0.0007611038277911,-7.560917621505604e-05,0.0813953488372093,0.9186046511627908,0.9031007751937984,0.796875,3,Q1|S1|S3,19,0.8,damp50,0.75,semantic_censor,640,640,1.0,0.49037519223557746,0.16719808526702,0.16719808526702,-1.0766287320986736,249,640,0.010059087892968077,0.26249999999999996,17.603403812694136,0.2490858026613932,0.7509141973386069,4.384757968257548,0.0,0.0,4.618429641701878,0.0,8.60021620273471,0.0
submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__damp50__q0_80__s1_00_aed04416.csv,analysis_outputs/submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__damp50__q0_80__s1_00_aed04416.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_de5d9c5d.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_de5d9c5d.csv,-0.0007611038277911,-7.560917621505604e-05,0.0813953488372093,0.9186046511627908,0.9031007751937984,0.796875,3,Q1|S1|S3,19,0.8,damp50,1.0,semantic_censor,640,640,1.0,0.6538335896474367,0.16719808526702,0.16719808526702,-1.0766287320986736,249,640,0.013412117190624104,0.3499999999999999,23.471205083592174,0.24908580266139313,0.7509141973386068,5.846343957676727,0.0,0.0,6.157906188935838,0.0,11.466954936979608,0.0
submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__damp50__q0_80__s1_25_d760c952.csv,analysis_outputs/submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__damp50__q0_80__s1_25_d760c952.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_de5d9c5d.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_de5d9c5d.csv,-0.0007611038277911,-7.560917621505604e-05,0.0813953488372093,0.9186046511627908,0.9031007751937984,0.796875,3,Q1|S1|S3,19,0.8,damp50,1.25,semantic_censor,640,640,1.0,0.8092112342694175,0.16719808526702,0.16719808526702,-1.0766287320986736,249,640,0.01659938565077903,0.35,29.048924888863294,0.2515731640690636,0.7484268359309364,7.30792994709591,0.0,0.0,7.578971765203772,0.0,14.162023176563611,0.0
submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__boost125_damp25__q0_80__s0_75_7411d631.csv,analysis_outputs/submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__boost125_damp25__q0_80__s0_75_7411d631.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_de5d9c5d.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_de5d9c5d.csv,-0.0007611038277911,-7.560917621505604e-05,0.0813953488372093,0.9186046511627908,0.9031007751937984,0.796875,3,Q1|S1|S3,19,0.8,boost125_damp25,0.75,semantic_censor,640,640,1.0,0.41825038447115487,0.16719808526702,0.16719808526702,-1.0766287320986736,249,640,0.008579588538079797,0.3281249999999999,15.014279941639643,0.23962504796873718,0.7603749520312628,3.597797551231448,0.0,0.0,3.877268904555852,0.0,7.5392134858523425,0.0
submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__boost125_damp25__q0_80__s1_00_1769ab6c.csv,analysis_outputs/submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__boost125_damp25__q0_80__s1_00_1769ab6c.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_de5d9c5d.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_de5d9c5d.csv,-0.0007611038277911,-7.560917621505604e-05,0.0813953488372093,0.9186046511627908,0.9031007751937984,0.796875,3,Q1|S1|S3,19,0.8,boost125_damp25,1.0,semantic_censor,640,640,1.0,0.549586426504995,0.16719808526702,0.16719808526702,-1.0766287320986736,249,640,0.011273690546605299,0.35,19.728958456559273,0.24314833508339892,0.756851664916601,4.797063401641931,0.0,0.0,5.051280901775108,0.0,9.880614153142233,0.0
submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__boost125_damp25__q0_80__s1_25_c05e445f.csv,analysis_outputs/submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__boost125_damp25__q0_80__s1_25_c05e445f.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_de5d9c5d.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_de5d9c5d.csv,-0.0007611038277911,-7.560917621505604e-05,0.0813953488372093,0.9186046511627908,0.9031007751937984,0.796875,3,Q1|S1|S3,19,0.8,boost125_damp25,1.25,semantic_censor,640,640,1.0,0.6627587492102274,0.16719808526702,0.16719808526702,-1.0766287320986736,249,640,0.013595199381408638,0.35,23.79159891746511,0.24998117738366352,0.7500188226163365,5.947451909227822,0.0,0.0,6.051601127218885,0.0,11.792545881018402,0.0
submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__keep_l1__q0_80__s0_75_abae8180.csv,analysis_outputs/submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__keep_l1__q0_80__s0_75_abae8180.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_de5d9c5d.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_de5d9c5d.csv,-0.0007611038277911,-7.560917621505604e-05,0.0813953488372093,0.9186046511627908,0.9031007751937984,0.796875,3,Q1|S1|S3,19,0.8,keep_l1,0.75,semantic_censor,640,129,0.2015625,0.3435667308083323,0.16719808526702,1.564288868898014,1.1353154082674068,107,129,0.0070475994646981704,0.35,12.333299063221794,0.22790634685794148,0.7720936531420586,2.810837134205351,0.0,0.0,3.0923581674098233,0.0,6.43010376160662,0.0
submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__keep_l1__q0_80__s1_00_dd7c69dd.csv,analysis_outputs/submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__keep_l1__q0_80__s1_00_dd7c69dd.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_de5d9c5d.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_de5d9c5d.csv,-0.0007611038277911,-7.560917621505604e-05,0.0813953488372093,0.9186046511627908,0.9031007751937984,0.796875,3,Q1|S1|S3,19,0.8,keep_l1,1.0,semantic_censor,640,129,0.2015625,0.4339638221990018,0.16719808526702,1.564288868898014,1.1353154082674068,107,129,0.008901918977522499,0.35,15.578358210664373,0.23886570194732687,0.7611342980526731,3.7211354691772485,0.0,0.0,3.8293843913872,0.0,8.027838350099923,0.0
submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__keep_l1__q0_80__s1_25_da73b996.csv,analysis_outputs/submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__keep_l1__q0_80__s1_25_da73b996.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_de5d9c5d.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_de5d9c5d.csv,-0.0007611038277911,-7.560917621505604e-05,0.0813953488372093,0.9186046511627908,0.9031007751937984,0.796875,3,Q1|S1|S3,19,0.8,keep_l1,1.25,semantic_censor,640,129,0.2015625,0.49782500926279877,0.16719808526702,1.564288868898014,1.1353154082674068,107,129,0.010211906317411028,0.35,17.870836055469297,0.2478667695285748,0.7521332304714252,4.429586401843953,0.0,0.0,4.454859188646391,0.0,8.986390464978953,0.0
submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__anti_keep__q0_80__s0_75_9d10e10c.csv,analysis_outputs/submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__anti_keep__q0_80__s0_75_9d10e10c.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_de5d9c5d.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_de5d9c5d.csv,-0.0007611038277911,-7.560917621505604e-05,0.0813953488372093,0.9186046511627908,0.9031007751937984,0.796875,3,Q1|S1|S3,19,0.8,anti_keep,0.75,anti_control,640,129,0.2015625,0.12988768440555087,0.16719808526702,-1.170647211706242,-1.702016640828405,111,129,0.0026643917847741874,0.2082430890221985,4.662685623354828,0.20414311718268116,0.7958568828173188,0.9518551775945274,0.0,0.0,1.0344982846349131,0.0,2.676332161125387,0.0
submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__anti_keep__q0_80__s1_00_21a832c9.csv,analysis_outputs/submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__anti_keep__q0_80__s1_00_21a832c9.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_de5d9c5d.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_de5d9c5d.csv,-0.0007611038277911,-7.560917621505604e-05,0.0813953488372093,0.9186046511627908,0.9031007751937984,0.796875,3,Q1|S1|S3,19,0.8,anti_keep,1.0,anti_control,640,129,0.2015625,0.17318357920740118,0.16719808526702,-1.170647211706242,-1.702016640828405,111,129,0.003552522379698917,0.277657452029598,6.2169141644731045,0.20414311718268116,0.7958568828173189,1.2691402367927034,0.0,0.0,1.3793310461798842,0.0,3.568442881500517,0.0
submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__anti_keep__q0_80__s1_25_3f3e5584.csv,analysis_outputs/submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__anti_keep__q0_80__s1_25_3f3e5584.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_de5d9c5d.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_de5d9c5d.csv,-0.0007611038277911,-7.560917621505604e-05,0.0813953488372093,0.9186046511627908,0.9031007751937984,0.796875,3,Q1|S1|S3,19,0.8,anti_keep,1.25,anti_control,640,129,0.2015625,0.21647947400925147,0.16719808526702,-1.170647211706242,-1.702016640828405,111,129,0.0044406529746236455,0.3470718150369975,7.77114270559138,0.20414311718268116,0.7958568828173187,1.5864252959908791,0.0,0.0,1.7241638077248553,0.0,4.460553601875645,0.0
submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__anti_damp25__q0_80__s0_75_df11a919.csv,analysis_outputs/submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__anti_damp25__q0_80__s0_75_df11a919.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_de5d9c5d.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_de5d9c5d.csv,-0.0007611038277911,-7.560917621505604e-05,0.0813953488372093,0.9186046511627908,0.9031007751937984,0.796875,3,Q1|S1|S3,19,0.8,anti_damp25,0.75,anti_control,640,640,1.0,0.2849157633041632,0.16719808526702,0.16719808526702,-1.0766287320986736,249,640,0.005844489587866093,0.2082430890221985,10.227856778765663,0.23834881191189114,0.7616511880881088,2.437797511623778,0.0,0.0,2.562403839758819,0.0,5.227655427383065,0.0
submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__anti_damp25__q0_80__s1_00_c1aa2793.csv,analysis_outputs/submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__anti_damp25__q0_80__s1_00_c1aa2793.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_de5d9c5d.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_de5d9c5d.csv,-0.0007611038277911,-7.560917621505604e-05,0.0813953488372093,0.9186046511627908,0.9031007751937984,0.796875,3,Q1|S1|S3,19,0.8,anti_damp25,1.0,anti_control,640,640,1.0,0.3798876844055509,0.16719808526702,0.16719808526702,-1.0766287320986736,249,640,0.007792652783821456,0.277657452029598,13.637142371687553,0.23834881191189097,0.7616511880881092,3.2503966821650354,0.0,0.0,3.416538453011761,0.0,6.970207236510757,0.0
submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__anti_damp25__q0_80__s1_25_326f5ad1.csv,analysis_outputs/submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__anti_damp25__q0_80__s1_25_326f5ad1.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_de5d9c5d.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_de5d9c5d.csv,-0.0007611038277911,-7.560917621505604e-05,0.0813953488372093,0.9186046511627908,0.9031007751937984,0.796875,3,Q1|S1|S3,19,0.8,anti_damp25,1.25,anti_control,640,640,1.0,0.47485960550693856,0.16719808526702,0.16719808526702,-1.0766287320986736,249,640,0.00974081597977682,0.3470718150369975,17.046427964609443,0.23834881191189108,0.7616511880881088,4.062995852706297,0.0,0.0,4.270673066264703,0.0,8.71275904563844,0.0
submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__keep__q0_50__s0_75_8ee11af0.csv,analysis_outputs/submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__keep__q0_50__s0_75_8ee11af0.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,-0.0011850879889902,-0.0001092214223475,0.0930232558139534,0.9263565891472868,0.9031007751937984,0.8125,3,Q1|S1|S3,17,0.5,keep,0.75,semantic_censor,643,322,0.5007776049766719,0.4457282238539775,0.15817728411014778,0.9548100885139036,0.280195908808092,198,322,0.013205555964623224,0.26250000000000023,23.109722938090645,0.2794240686834349,0.720575931316565,6.457412809508191,0.0,0.0,6.335916067978889,0.0,10.316394060603564,0.0
submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__keep__q0_50__s1_00_294e998c.csv,analysis_outputs/submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__keep__q0_50__s1_00_294e998c.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,-0.0011850879889902,-0.0001092214223475,0.0930232558139534,0.9263565891472868,0.9031007751937984,0.8125,3,Q1|S1|S3,17,0.5,keep,1.0,semantic_censor,643,322,0.5007776049766719,0.5943042984719699,0.15817728411014778,0.9548100885139036,0.280195908808092,198,322,0.017607407952830962,0.35,30.812963917454184,0.2794240686834349,0.7205759313165649,8.609883746010919,0.0,0.0,8.447888090638523,0.0,13.75519208080474,0.0
submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__keep__q0_50__s1_25_2bd15582.csv,analysis_outputs/submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__keep__q0_50__s1_25_2bd15582.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,-0.0011850879889902,-0.0001092214223475,0.0930232558139534,0.9263565891472868,0.9031007751937984,0.8125,3,Q1|S1|S3,17,0.5,keep,1.25,semantic_censor,643,322,0.5007776049766719,0.6984621182075796,0.15817728411014778,0.9548100885139036,0.280195908808092,198,322,0.020693283704155026,0.35,36.213246482271295,0.28294793760503273,0.7170520623949673,10.24646340614137,0.0,0.0,10.071406291320056,0.0,15.895376784809871,0.0
submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__damp25__q0_50__s0_75_d1454cda.csv,analysis_outputs/submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__damp25__q0_50__s0_75_d1454cda.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,-0.0011850879889902,-0.0001092214223475,0.0930232558139534,0.9263565891472868,0.9031007751937984,0.8125,3,Q1|S1|S3,17,0.5,damp25,0.75,semantic_censor,643,643,1.0,0.521796167890483,0.15817728411014778,0.15817728411014778,-1.1295142122074997,249,643,0.01545921511907916,0.26250000000000023,27.053626458388532,0.27298935885316655,0.7270106411468336,7.385352141528548,0.0,0.0,7.27972896620304,0.0,12.388545350656944,0.0
