policy_id,slice_id,target,view_id,split,rep,block_scheme,label_mode,cv_group,n_blocks,n_good_blocks,n_train_rows,base_loss,aug_loss,full_aug_delta,benefit_mean,slice_train_delta,slice_train_dominance,prevalence,auc,ap,ap_lift,block_frac,selected_blocks,selected_rows,actual_delta,null_q20,null_median,null_best,dominance,placebo_adjusted_vs_median,row_dominance,row_null_best,subject_dominance,subject_null_best,dateblock_dominance,dateblock_null_best,block_gate,block_gate_bool
Q3_raw_human_context_dateblock5_cluster6_dateblock_strong35_subject_cv,Q3_raw_human_context_dateblock5_cluster6,Q3,raw_human_context,dateblock5,cluster6,dateblock,strong35,subject_cv,86,30,450,0.6798481239623566,0.6745528599447276,-0.005295264017629031,-0.005295264017628985,-0.005295264017629,0.9629629629629628,0.3488372093023256,0.5482142857142858,0.3777392850667403,0.028902075764414725,0.2,17.0,93.0,-0.0012456164048373353,-0.0021158081816486482,-0.0012456164048373353,-0.010622457889508552,0.3888888888888889,0.0,0.5208333333333334,-0.007115114819645552,0.6458333333333334,-0.010622457889508552,0.0,-0.0012456164048373353,0.0,False
S1_raw_human_context_dateblock5_pc_subject_month_phase_mean_good_subject_cv,S1_raw_human_context_dateblock5_pc,S1,raw_human_context,dateblock5,pc,subject_month_phase,mean_good,subject_cv,30,19,450,0.578495581151938,0.5748414285822542,-0.0036541525696838217,-0.0036541525696837753,-0.0036541525696837,0.9629629629629628,0.6333333333333333,0.34928229665071764,0.6674456750783337,0.03411234174500044,0.2,6.0,63.0,-0.0012072194400254421,-0.0020453942925672706,-0.0012072194400254421,-0.01361576208050419,0.3888888888888889,0.0,0.5208333333333334,-0.01361576208050419,0.6458333333333334,-0.007050286252807014,0.0,-0.0012072194400254421,0.0,False
Q3_raw_human_context_dateblock5_cluster6_dateblock_strong35_subject_cv,Q3_raw_human_context_dateblock5_cluster6,Q3,raw_human_context,dateblock5,cluster6,dateblock,strong35,subject_cv,86,30,450,0.6798481239623566,0.6745528599447276,-0.005295264017629031,-0.005295264017628985,-0.005295264017629,0.9629629629629628,0.3488372093023256,0.5482142857142858,0.3777392850667403,0.028902075764414725,0.5,43.0,237.0,-0.0011681120309380288,-0.004702097506326685,-0.0011681120309380288,-0.013960637729600323,0.2777777777777778,0.0,0.4166666666666667,-0.013960637729600323,0.4166666666666667,-0.011357492957950188,0.0,-0.0011681120309380288,0.0,False
Q3_family_jepa_context_subject5_cluster6_subject_weekday_mean_good_dateblock_cv,Q3_family_jepa_context_subject5_cluster6,Q3,family_jepa_context,subject5,cluster6,subject_weekday,mean_good,dateblock_cv,70,43,450,0.6943832259829936,0.6909463066947067,-0.0034369192882869326,-0.00343691928828691,-0.0034369192882864,0.9444444444444444,0.6142857142857143,0.4082687338501292,0.6067432965476676,-0.007542417738046758,0.7,49.0,312.0,-0.0011423528663937477,-0.00471855174956135,-0.002881338582468196,-0.008633119665079625,0.25,0.0017389857160744482,0.4166666666666667,-0.007348432323386667,0.1875,-0.008633119665079625,0.14583333333333334,-0.006809374231899867,0.0,False
Q3_family_jepa_context_dateblock5_pc_subject_weekday_mean_good_dateblock_cv,Q3_family_jepa_context_dateblock5_pc,Q3,family_jepa_context,dateblock5,pc,subject_weekday,mean_good,dateblock_cv,70,37,450,0.6798481239623566,0.6736485229426787,-0.0061996010196778695,-0.006199601019677865,-0.0061996010196776,0.9814814814814816,0.5285714285714286,0.5331695331695331,0.5495016567571721,0.020930228185743527,0.2,14.0,101.0,-0.0011261937524821297,-0.005498716046236151,-0.002014652741514522,-0.011227390100290169,0.3888888888888889,0.0008884589890323924,0.4375,-0.011227390100290169,0.3541666666666667,-0.011118554666223468,0.375,-0.010165978776209728,0.0,False
Q3_raw_human_context_dateblock5_cluster6_dateblock_strong35_dateblock_cv,Q3_raw_human_context_dateblock5_cluster6,Q3,raw_human_context,dateblock5,cluster6,dateblock,strong35,dateblock_cv,86,30,450,0.6798481239623566,0.6745528599447276,-0.005295264017629031,-0.005295264017628985,-0.005295264017629,0.9629629629629628,0.3488372093023256,0.4791666666666667,0.3369358977117149,-0.011901311590610697,0.5,43.0,248.0,-0.00111343215162929,-0.004438005347451889,-0.00111343215162929,-0.013335570608906,0.2847222222222222,0.0,0.4791666666666667,-0.013335570608906,0.375,-0.011659122678787437,0.0,-0.00111343215162929,0.0,False
Q3_family_jepa_context_subject5_cluster6_subject_weekend_mean_good_dateblock_cv,Q3_family_jepa_context_subject5_cluster6,Q3,family_jepa_context,subject5,cluster6,subject_weekend,mean_good,dateblock_cv,20,12,450,0.6943832259829936,0.6909463066947067,-0.0034369192882869326,-0.00343691928828691,-0.0034369192882864,0.9444444444444444,0.6,0.39583333333333337,0.5563317000623502,-0.04366829993764976,0.7,14.0,330.0,-0.0010457110870156772,-0.00459903866729463,-0.0014497165903537557,-0.008439881518840786,0.3125,0.0004040055033380785,0.3541666666666667,-0.007253881918169225,0.041666666666666664,-0.008439881518840786,0.5416666666666666,-0.0010457110870156772,0.0,False
Q3_family_jepa_context_subject5_cluster6_subject_lifestyle_bin_strong35_dateblock_cv,Q3_family_jepa_context_subject5_cluster6,Q3,family_jepa_context,subject5,cluster6,subject_lifestyle_bin,strong35,dateblock_cv,38,13,450,0.6943832259829936,0.6909463066947067,-0.0034369192882869326,-0.00343691928828691,-0.0034369192882864,0.9444444444444444,0.34210526315789475,0.4307692307692308,0.38495653130089896,0.04285126814300422,0.7,27.0,373.0,-0.001045121304385277,-0.004385541756106837,-0.0028941749461775523,-0.008787889501742141,0.18055555555555555,0.0018490536417922754,0.3958333333333333,-0.007573057222123647,0.14583333333333334,-0.008787889501742141,0.0,-0.004385541756106837,0.0,False
S4_family_jepa_context_dateblock5_cluster6_dateblock_mean_good_dateblock_cv,S4_family_jepa_context_dateblock5_cluster6,S4,family_jepa_context,dateblock5,cluster6,dateblock,mean_good,dateblock_cv,86,42,450,0.670939855156744,0.6598091512549085,-0.01113070390183557,-0.011130703901835569,-0.0111307039018355,1.0,0.4883720930232558,0.6141774891774892,0.5364389054588508,0.04806681243559496,0.2,17.0,89.0,-0.0009860687245379918,-0.006648419558672236,-0.0009860687245379918,-0.01372461415799997,0.1875,0.0,0.3333333333333333,-0.012961567823836284,0.22916666666666666,-0.01372461415799997,0.0,-0.0009860687245379918,0.0,False
Q3_raw_human_context_dateblock5_cluster6_dateblock_mean_good_subject_cv,Q3_raw_human_context_dateblock5_cluster6,Q3,raw_human_context,dateblock5,cluster6,dateblock,mean_good,subject_cv,86,46,450,0.6798481239623566,0.6745528599447276,-0.005295264017629031,-0.005295264017628985,-0.005295264017629,0.9629629629629628,0.5348837209302325,0.3521739130434783,0.43548859781252436,-0.09939512311770815,0.7,60.0,342.0,-0.0009673262290043061,-0.00372582759765212,-0.0009673262290043061,-0.012597798127152227,0.22916666666666666,0.0,0.3333333333333333,-0.012597798127152227,0.3541666666666667,-0.009848004701260571,0.0,-0.0009673262290043061,0.0,False
S1_raw_human_context_dateblock5_pc_subject_lifestyle_bin_strong35_subject_cv,S1_raw_human_context_dateblock5_pc,S1,raw_human_context,dateblock5,pc,subject_lifestyle_bin,strong35,subject_cv,40,14,450,0.578495581151938,0.5748414285822542,-0.0036541525696838217,-0.0036541525696837753,-0.0036541525696837,0.9629629629629628,0.35,0.5137362637362637,0.402422782857548,0.052422782857548034,0.2,8.0,79.0,-0.0009041338706560209,-0.0019771280941972775,0.00012559461463834687,-0.008202715135997796,0.5902777777777778,-0.0010297284852943678,0.4166666666666667,-0.008202715135997796,0.8333333333333334,-0.0037861744287495114,0.5208333333333334,-0.0009041338706560209,0.0,False
S1_raw_human_context_dateblock5_pc_subject_month_phase_mean_good_dateblock_cv,S1_raw_human_context_dateblock5_pc,S1,raw_human_context,dateblock5,pc,subject_month_phase,mean_good,dateblock_cv,30,19,450,0.578495581151938,0.5748414285822542,-0.0036541525696838217,-0.0036541525696837753,-0.0036541525696837,0.9629629629629628,0.6333333333333333,0.32057416267942584,0.6133109743121179,-0.020022359021215408,0.2,6.0,78.0,-0.0008992985758816685,-0.0036127395345751934,-0.0008992985758816685,-0.00901403384755406,0.2222222222222222,0.0,0.4166666666666667,-0.007106831870754782,0.25,-0.00901403384755406,0.0,-0.0008992985758816685,0.0,False
Q3_raw_human_context_subject5_pc_subject_month_phase_mean_good_dateblock_cv,Q3_raw_human_context_subject5_pc,Q3,raw_human_context,subject5,pc,subject_month_phase,mean_good,dateblock_cv,30,14,450,0.6943832259829936,0.6799173282834925,-0.014465897699501129,-0.014465897699501027,-0.0144658976995005,0.9629629629629628,0.4666666666666667,0.4419642857142857,0.49400934644414796,0.027342679777481282,0.2,6.0,105.0,-0.0008554361863376547,-0.011512210129467591,-0.0008554361863376547,-0.032559153061533674,0.2361111111111111,0.0,0.4583333333333333,-0.032559153061533674,0.25,-0.030642868208692886,0.0,-0.0008554361863376547,0.0,False
Q3_family_jepa_context_subject5_cluster6_subject_month_phase_mean_good_dateblock_cv,Q3_family_jepa_context_subject5_cluster6,Q3,family_jepa_context,subject5,cluster6,subject_month_phase,mean_good,dateblock_cv,30,14,450,0.6943832259829936,0.6909463066947067,-0.0034369192882869326,-0.00343691928828691,-0.0034369192882864,0.9444444444444444,0.4666666666666667,0.36160714285714285,0.3962926318892769,-0.0703740347773898,0.35,10.0,169.0,-0.0008487968679853353,-0.0028139471103568957,-0.0008487968679853353,-0.008263576420388885,0.2916666666666667,0.0,0.4375,-0.008183331591336662,0.4375,-0.008263576420388885,0.0,-0.0008487968679853353,0.0,False
Q3_raw_human_context_subject5_pc_subject_weekend_strong35_dateblock_cv,Q3_raw_human_context_subject5_pc,Q3,raw_human_context,subject5,pc,subject_weekend,strong35,dateblock_cv,20,7,450,0.6943832259829936,0.6799173282834925,-0.014465897699501129,-0.014465897699501027,-0.0144658976995005,0.9629629629629628,0.35,0.4505494505494505,0.44611177804455115,0.09611177804455118,0.7,14.0,317.0,-0.0008352086219871602,-0.016423295412512195,-0.0017739056301044887,-0.02717881135131517,0.10416666666666667,0.0009386970081173285,0.22916666666666666,-0.02717881135131517,0.08333333333333333,-0.0232172669498929,0.0,-0.0008352086219871602,0.0,False
S4_raw_human_context_dateblock5_cluster6_subject_weekend_mean_good_dateblock_cv,S4_raw_human_context_dateblock5_cluster6,S4,raw_human_context,dateblock5,cluster6,subject_weekend,mean_good,dateblock_cv,20,12,450,0.670939855156744,0.6610034099550242,-0.009936445201719879,-0.009936445201719926,-0.0099364452017201,1.0,0.6,0.2708333333333333,0.5373309005952195,-0.06266909940478049,0.7,14.0,288.0,-0.0008251416622219176,-0.008128130895729769,-0.004547719898180591,-0.013361924886920007,0.006944444444444444,0.0037225782359586734,0.020833333333333332,-0.013361924886920007,0.0,-0.009568155106429832,0.0,-0.003691947509008142,0.0,False
S4_raw_human_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_dateblock_cv,S4_raw_human_context_dateblock5_cluster6,S4,raw_human_context,dateblock5,cluster6,subject_lifestyle_bin,mean_good,dateblock_cv,40,24,450,0.670939855156744,0.6610034099550242,-0.009936445201719879,-0.009936445201719926,-0.0099364452017201,1.0,0.6,0.5364583333333334,0.6646184101893879,0.06461841018938796,0.5,20.0,164.0,-0.0008086466176249196,-0.006880427761890573,-0.0029252306842387776,-0.015896994362607164,0.24305555555555555,0.002116584066613858,0.25,-0.01208250944277578,0.10416666666666667,-0.015896994362607164,0.375,-0.0030374282202100256,0.0,False
Q3_family_jepa_context_subject5_cluster6_subject_weekend_mean_good_dateblock_cv,Q3_family_jepa_context_subject5_cluster6,Q3,family_jepa_context,subject5,cluster6,subject_weekend,mean_good,dateblock_cv,20,12,450,0.6943832259829936,0.6909463066947067,-0.0034369192882869326,-0.00343691928828691,-0.0034369192882864,0.9444444444444444,0.6,0.39583333333333337,0.5563317000623502,-0.04366829993764976,0.5,10.0,253.0,-0.000759562340338249,-0.004666315098841123,-0.0012847204349690777,-0.007749727268825279,0.3611111111111111,0.0005251580946308287,0.3958333333333333,-0.007148680883868996,0.041666666666666664,-0.007749727268825279,0.6458333333333334,-0.000759562340338249,0.0,False
Q3_family_jepa_context_subject5_cluster6_dateblock_strong35_dateblock_cv,Q3_family_jepa_context_subject5_cluster6,Q3,family_jepa_context,subject5,cluster6,dateblock,strong35,dateblock_cv,86,30,450,0.6943832259829936,0.6909463066947067,-0.0034369192882869326,-0.00343691928828691,-0.0034369192882864,0.9444444444444444,0.3488372093023256,0.6916666666666667,0.5856522984210245,0.23681508911869892,0.2,17.0,51.0,-0.0007418773677179136,-0.001997442988240028,-0.0007418773677179136,-0.007805353572237328,0.2708333333333333,0.0,0.4791666666666667,-0.004525507365358616,0.3333333333333333,-0.007805353572237328,0.0,-0.0007418773677179136,0.0,False
Q3_family_jepa_context_dateblock5_pc_dateblock_strong35_subject_cv,Q3_family_jepa_context_dateblock5_pc,Q3,family_jepa_context,dateblock5,pc,dateblock,strong35,subject_cv,86,30,450,0.6798481239623566,0.6736485229426787,-0.0061996010196778695,-0.006199601019677865,-0.0061996010196776,0.9814814814814816,0.3488372093023256,0.5535714285714286,0.41172775088888247,0.06289054158655688,0.2,17.0,90.0,-0.000738936172648863,-0.0046968160783672054,-0.0007502262770323065,-0.011739634578970093,0.16666666666666666,1.1290104383443467e-05,0.4166666666666667,-0.00813711825696306,0.08333333333333333,-0.011739634578970093,0.0,-0.000738936172648863,0.0,False
S1_raw_human_context_dateblock5_pc_dateblock_mean_good_dateblock_cv,S1_raw_human_context_dateblock5_pc,S1,raw_human_context,dateblock5,pc,dateblock,mean_good,dateblock_cv,86,48,450,0.578495581151938,0.5748414285822542,-0.0036541525696838217,-0.0036541525696837753,-0.0036541525696837,0.9629629629629628,0.5581395348837209,0.37390350877192985,0.4943215760779367,-0.06381795880578423,0.2,17.0,100.0,-0.0007389006036833123,-0.0027302241895462488,-0.0007389006036833123,-0.007632262364362874,0.3263888888888889,0.0,0.4166666666666667,-0.007632262364362874,0.5625,-0.00565795473927222,0.0,-0.0007389006036833123,0.0,False
Q3_family_jepa_context_dateblock5_pc_dateblock_mean_good_subject_cv,Q3_family_jepa_context_dateblock5_pc,Q3,family_jepa_context,dateblock5,pc,dateblock,mean_good,subject_cv,86,47,450,0.6798481239623566,0.6736485229426787,-0.0061996010196778695,-0.006199601019677865,-0.0061996010196776,0.9814814814814816,0.5465116279069767,0.3344244408074195,0.4892411558121606,-0.057270472094816116,0.35,30.0,153.0,-0.0007186023469688552,-0.005096782827702118,-0.0007186023469688552,-0.015210353657095443,0.1875,0.0,0.3333333333333333,-0.013024281848480923,0.22916666666666666,-0.015210353657095443,0.0,-0.0007186023469688552,0.0,False
S1_raw_human_context_dateblock5_pc_subject_weekday_mean_good_subject_cv,S1_raw_human_context_dateblock5_pc,S1,raw_human_context,dateblock5,pc,subject_weekday,mean_good,subject_cv,70,39,450,0.578495581151938,0.5748414285822542,-0.0036541525696838217,-0.0036541525696837753,-0.0036541525696837,0.9629629629629628,0.5571428571428572,0.5574855252274606,0.5973952909818643,0.04025243383900712,0.2,14.0,84.0,-0.0006976500075884795,-0.0028818154448972066,-0.0009862641051722187,-0.007256249981231311,0.4583333333333333,0.00028861409758373924,0.4791666666666667,-0.007256249981231311,0.6458333333333334,-0.0047415998253408365,0.25,-0.005139684498074781,0.0,False
S4_raw_human_context_dateblock5_cluster6_subject_weekday_mean_good_subject_cv,S4_raw_human_context_dateblock5_cluster6,S4,raw_human_context,dateblock5,cluster6,subject_weekday,mean_good,subject_cv,70,37,450,0.670939855156744,0.6610034099550242,-0.009936445201719879,-0.009936445201719926,-0.0099364452017201,1.0,0.5285714285714286,0.5454545454545454,0.6481944895387561,0.11962306096732755,0.35,24.0,142.0,-0.0006889340336053706,-0.003582321459044313,0.0002306860647897646,-0.012243719840186018,0.5902777777777778,-0.0009196200983951353,0.1875,-0.012243719840186018,0.8125,-0.0057700909290767655,0.7708333333333334,-0.0035494239025256613,0.0,False
Q3_family_jepa_context_subject5_cluster6_subject_weekday_mean_good_dateblock_cv,Q3_family_jepa_context_subject5_cluster6,Q3,family_jepa_context,subject5,cluster6,subject_weekday,mean_good,dateblock_cv,70,43,450,0.6943832259829936,0.6909463066947067,-0.0034369192882869326,-0.00343691928828691,-0.0034369192882864,0.9444444444444444,0.6142857142857143,0.4082687338501292,0.6067432965476676,-0.007542417738046758,0.2,14.0,93.0,-0.000676883703131792,-0.0023444248923324418,-0.0008507217179539728,-0.005585730588886451,0.4444444444444444,0.00017383801482218075,0.4166666666666667,-0.005585730588886451,0.5208333333333334,-0.005535629628736882,0.3958333333333333,-0.003361785486225788,0.0,False
Q3_family_jepa_context_subject5_cluster6_subject_weekend_mean_good_subject_cv,Q3_family_jepa_context_subject5_cluster6,Q3,family_jepa_context,subject5,cluster6,subject_weekend,mean_good,subject_cv,20,12,450,0.6943832259829936,0.6909463066947067,-0.0034369192882869326,-0.00343691928828691,-0.0034369192882864,0.9444444444444444,0.6,0.375,0.6308138065781256,0.030813806578125602,0.7,14.0,339.0,-0.0006696712651665937,-0.005140029717650018,-0.001693291369764205,-0.008135951146019393,0.05555555555555555,0.0010236201045976112,0.16666666666666666,-0.008067102156559591,0.0,-0.008135951146019393,0.0,-0.0006696712651665937,0.0,False
Q3_family_jepa_context_subject5_cluster6_subject_lifestyle_bin_mean_good_subject_cv,Q3_family_jepa_context_subject5_cluster6,Q3,family_jepa_context,subject5,cluster6,subject_lifestyle_bin,mean_good,subject_cv,38,20,450,0.6943832259829936,0.6909463066947067,-0.0034369192882869326,-0.00343691928828691,-0.0034369192882864,0.9444444444444444,0.5263157894736842,0.5,0.5142120186197635,-0.01210377085392067,0.35,13.0,136.0,-0.0006467914599864732,-0.0028392033836891705,-0.0006467914599864732,-0.00609726574981595,0.3611111111111111,0.0,0.375,-0.005677458539307123,0.1875,-0.00609726574981595,0.5208333333333334,-0.0006467914599864732,0.0,False
S1_raw_human_context_dateblock5_pc_subject_weekday_mean_good_subject_cv,S1_raw_human_context_dateblock5_pc,S1,raw_human_context,dateblock5,pc,subject_weekday,mean_good,subject_cv,70,39,450,0.578495581151938,0.5748414285822542,-0.0036541525696838217,-0.0036541525696837753,-0.0036541525696837,0.9629629629629628,0.5571428571428572,0.5574855252274606,0.5973952909818643,0.04025243383900712,0.5,35.0,222.0,-0.0006079267988994275,-0.003941477782946445,-0.0013527090077400938,-0.011815007355990281,0.4305555555555556,0.0007447822088406664,0.4583333333333333,-0.011815007355990281,0.6041666666666666,-0.00924867755648362,0.22916666666666666,-0.004590449170148947,0.0,False
Q3_raw_human_context_dateblock5_cluster6_subject_weekday_mean_good_subject_cv,Q3_raw_human_context_dateblock5_cluster6,Q3,raw_human_context,dateblock5,cluster6,subject_weekday,mean_good,subject_cv,70,40,450,0.6798481239623566,0.6745528599447276,-0.005295264017629031,-0.005295264017628985,-0.005295264017629,0.9629629629629628,0.5714285714285714,0.38249999999999995,0.5011141546442287,-0.07031441678434269,0.7,49.0,322.0,-0.0006005372833138845,-0.003668379703708391,-0.0014421228336511382,-0.011141012884842594,0.3333333333333333,0.0008415855503372538,0.125,-0.011141012884842594,0.3541666666666667,-0.006394222435882058,0.5208333333333334,-0.0041885580914022835,0.0,False
Q3_raw_human_context_dateblock5_cluster6_subject_weekend_strong35_subject_cv,Q3_raw_human_context_dateblock5_cluster6,Q3,raw_human_context,dateblock5,cluster6,subject_weekend,strong35,subject_cv,20,7,450,0.6798481239623566,0.6745528599447276,-0.005295264017629031,-0.005295264017628985,-0.005295264017629,0.9629629629629628,0.35,0.5274725274725275,0.42738095238095236,0.07738095238095238,0.7,14.0,352.0,-0.0005832095464587406,-0.007220628939128626,-0.00254357538604405,-0.012262559899547942,0.0763888888888889,0.0019603658395853096,0.1875,-0.01159497779530716,0.041666666666666664,-0.012262559899547942,0.0,-0.0005832095464587406,0.0,False
Q3_raw_human_context_dateblock5_cluster6_subject_weekend_strong35_dateblock_cv,Q3_raw_human_context_dateblock5_cluster6,Q3,raw_human_context,dateblock5,cluster6,subject_weekend,strong35,dateblock_cv,20,7,450,0.6798481239623566,0.6745528599447276,-0.005295264017629031,-0.005295264017628985,-0.005295264017629,0.9629629629629628,0.35,0.46153846153846145,0.3652683003025772,0.015268300302577198,0.7,14.0,352.0,-0.0005832095464587406,-0.0066173323124616434,-0.002694417816739292,-0.011768229143395037,0.0625,0.0021112082702805512,0.16666666666666666,-0.01173144692492789,0.020833333333333332,-0.011768229143395037,0.0,-0.0005832095464587406,0.0,False
Q3_raw_human_context_dateblock5_cluster6_subject_weekend_mean_good_dateblock_cv,Q3_raw_human_context_dateblock5_cluster6,Q3,raw_human_context,dateblock5,cluster6,subject_weekend,mean_good,dateblock_cv,20,13,450,0.6798481239623566,0.6745528599447276,-0.005295264017629031,-0.005295264017628985,-0.005295264017629,0.9629629629629628,0.65,0.3076923076923077,0.5682495410704508,-0.08175045892954924,0.7,14.0,315.0,-0.00045944954772403346,-0.004905205578975225,-0.0014008244345268261,-0.010620718094944803,0.06944444444444445,0.0009413748868027927,0.20833333333333334,-0.010620718094944803,0.0,-0.005352249709625223,0.0,-0.00045944954772403346,0.0,False
Q3_raw_human_context_dateblock5_cluster6_dateblock_strong35_dateblock_cv,Q3_raw_human_context_dateblock5_cluster6,Q3,raw_human_context,dateblock5,cluster6,dateblock,strong35,dateblock_cv,86,30,450,0.6798481239623566,0.6745528599447276,-0.005295264017629031,-0.005295264017628985,-0.005295264017629,0.9629629629629628,0.3488372093023256,0.4791666666666667,0.3369358977117149,-0.011901311590610697,0.35,30.0,175.0,-0.0004386804808209632,-0.0037517310018272848,-0.0004386804808209632,-0.013992587258981337,0.2847222222222222,0.0,0.3333333333333333,-0.013360814719384884,0.5208333333333334,-0.013992587258981337,0.0,-0.0004386804808209632,0.0,False
S4_raw_human_context_dateblock5_cluster6_subject_month_phase_strong35_subject_cv,S4_raw_human_context_dateblock5_cluster6,S4,raw_human_context,dateblock5,cluster6,subject_month_phase,strong35,subject_cv,30,11,450,0.670939855156744,0.6610034099550242,-0.009936445201719879,-0.009936445201719926,-0.0099364452017201,1.0,0.36666666666666664,0.6794258373205742,0.4840787554691299,0.11741208880246323,0.2,6.0,93.0,-0.0004323828894249315,-0.0015628583033086008,-0.0004323828894249315,-0.008158984156007132,0.3888888888888889,0.0,0.375,-0.008158984156007132,0.7916666666666666,-0.001784270526585252,0.0,-0.0004323828894249315,0.0,False
Q3_raw_human_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_dateblock_cv,Q3_raw_human_context_dateblock5_cluster6,Q3,raw_human_context,dateblock5,cluster6,subject_lifestyle_bin,strong35,dateblock_cv,40,14,450,0.6798481239623566,0.6745528599447276,-0.005295264017629031,-0.005295264017628985,-0.005295264017629,0.9629629629629628,0.35,0.3736263736263736,0.32101274902026783,-0.02898725097973215,0.7,28.0,308.0,-0.00037867470880048604,-0.004505615832611753,0.0002663620255937693,-0.010113567420712899,0.5902777777777778,-0.0006450367343942554,0.22916666666666666,-0.010113567420712899,0.6041666666666666,-0.008079488890338937,0.9375,-0.00037867470880048604,0.0,False
S1_raw_human_context_dateblock5_pc_subject_weekday_strong35_dateblock_cv,S1_raw_human_context_dateblock5_pc,S1,raw_human_context,dateblock5,pc,subject_weekday,strong35,dateblock_cv,70,25,450,0.578495581151938,0.5748414285822542,-0.0036541525696838217,-0.0036541525696837753,-0.0036541525696837,0.9629629629629628,0.35714285714285715,0.5537777777777778,0.4039988028119681,0.04685594566911094,0.2,14.0,75.0,-0.000337098181017903,-0.0042484732667281925,-0.0013146648256556204,-0.009673026730221301,0.4027777777777778,0.0009775666446377174,0.5625,-0.007902388479190892,0.10416666666666667,-0.009673026730221301,0.5416666666666666,-0.003078437884424634,0.0,False
Q3_family_jepa_context_subject5_cluster6_subject_month_phase_mean_good_subject_cv,Q3_family_jepa_context_subject5_cluster6,Q3,family_jepa_context,subject5,cluster6,subject_month_phase,mean_good,subject_cv,30,14,450,0.6943832259829936,0.6909463066947067,-0.0034369192882869326,-0.00343691928828691,-0.0034369192882864,0.9444444444444444,0.4666666666666667,0.3526785714285714,0.38807827806640377,-0.0785883886002629,0.5,15.0,278.0,-0.0003312871178392518,-0.002691323707400195,-0.0003312871178392518,-0.010322356489120388,0.4583333333333333,0.0,0.3541666666666667,-0.010322356489120388,0.5,-0.0056797869555528235,0.5208333333333334,-0.0003312871178392518,0.0,False
S1_raw_human_context_dateblock5_pc_subject_lifestyle_bin_strong35_subject_cv,S1_raw_human_context_dateblock5_pc,S1,raw_human_context,dateblock5,pc,subject_lifestyle_bin,strong35,subject_cv,40,14,450,0.578495581151938,0.5748414285822542,-0.0036541525696838217,-0.0036541525696837753,-0.0036541525696837,0.9629629629629628,0.35,0.5137362637362637,0.402422782857548,0.052422782857548034,0.7,28.0,309.0,-0.0002401134643302827,-0.0032595513914520863,-0.0004511090051189104,-0.015120437439979595,0.3958333333333333,0.0002109955407886277,0.25,-0.015120437439979595,0.4166666666666667,-0.0031756923797023884,0.5208333333333334,-0.0008369145142245182,0.0,False
Q3_family_jepa_context_subject5_cluster6_subject_month_phase_strong35_dateblock_cv,Q3_family_jepa_context_subject5_cluster6,Q3,family_jepa_context,subject5,cluster6,subject_month_phase,strong35,dateblock_cv,30,11,450,0.6943832259829936,0.6909463066947067,-0.0034369192882869326,-0.00343691928828691,-0.0034369192882864,0.9444444444444444,0.36666666666666664,0.4258373205741627,0.3542399099217281,-0.012426756744938539,0.2,6.0,113.0,-0.00021095363881207252,-0.0018535742024973878,-0.00021095363881207252,-0.0054127862816383265,0.25,0.0,0.4375,-0.0050265688135168185,0.3125,-0.0054127862816383265,0.0,-0.00021095363881207252,0.0,False
Q3_raw_human_context_subject5_pc_subject_month_phase_mean_good_dateblock_cv,Q3_raw_human_context_subject5_pc,Q3,raw_human_context,subject5,pc,subject_month_phase,mean_good,dateblock_cv,30,14,450,0.6943832259829936,0.6799173282834925,-0.014465897699501129,-0.014465897699501027,-0.0144658976995005,0.9629629629629628,0.4666666666666667,0.4419642857142857,0.49400934644414796,0.027342679777481282,0.35,10.0,150.0,-0.00019892055229264738,-0.013100370726080102,-0.00019892055229264738,-0.0298190539472849,0.1875,0.0,0.2916666666666667,-0.0298190539472849,0.2708333333333333,-0.02120989977455523,0.0,-0.00019892055229264738,0.0,False
Q3_family_jepa_context_subject5_cluster6_subject_lifestyle_bin_mean_good_subject_cv,Q3_family_jepa_context_subject5_cluster6,Q3,family_jepa_context,subject5,cluster6,subject_lifestyle_bin,mean_good,subject_cv,38,20,450,0.6943832259829936,0.6909463066947067,-0.0034369192882869326,-0.00343691928828691,-0.0034369192882864,0.9444444444444444,0.5263157894736842,0.5,0.5142120186197635,-0.01210377085392067,0.2,8.0,106.0,-0.00019520301177555766,-0.00257965362010395,-0.0004651737024879421,-0.005475217845351876,0.3055555555555556,0.00026997069071238444,0.3125,-0.005475217845351876,0.125,-0.0052232834185377275,0.4791666666666667,-0.00019520301177555766,0.0,False
S4_family_jepa_context_dateblock5_cluster6_subject_weekday_strong35_dateblock_cv,S4_family_jepa_context_dateblock5_cluster6,S4,family_jepa_context,dateblock5,cluster6,subject_weekday,strong35,dateblock_cv,70,25,450,0.670939855156744,0.6598091512549085,-0.01113070390183557,-0.011130703901835569,-0.0111307039018355,1.0,0.35714285714285715,0.5048888888888889,0.4020953475025508,0.044952490359693675,0.2,14.0,91.0,-0.00014687345944475183,-0.006436570659454221,-0.003482121517686454,-0.013293700697472044,0.1111111111111111,0.003335248058241702,0.22916666666666666,-0.007296684171937851,0.020833333333333332,-0.013293700697472044,0.08333333333333333,-0.009485879744481118,0.0,False
