source_key,family,source_row,source_pred_index,source_tag,source_strategy,source_descriptor,all_minus_base,post101_p95_vs_e95_e101_sensor,post101_mean_vs_e95_e101_sensor,e72_plausible_gap_vs_e95,sets_tail_neutral,sets_beating_base,gate_strict_actionable,relaxed_structural_tol1e12,strict_gate,structural_strict_gate,delta_norm,changed_cells_vs_e95,cos_e144,cos_e143,cos_e142,resid_ratio_e144,resid_ratio_e143,resid_ratio_e142,local_good,local_material_1e5,post101_p95_ok,post101_mean_ok,noncollinear_source,candidate_interest,source_priority
e139:720:665,e139,665,720,e138_blocktarget_set_consensus_decoder_37c12557,blocktarget_set_consensus_decoder,state_top20_all_hard__veto_null_top70__hard,-7.877832804870089e-06,-3.434209572349356e-06,-1.231201031432642e-05,,0.0,2.0,False,False,False,False,0.21373187004085495,93,0.2753768976856098,0.27110972451104437,0.26903082853500093,0.9613363429211699,0.9625484493133557,0.9631315659336326,True,False,True,True,True,True,2.7877832804870087e-05
e139:617:666,e139,666,617,e138_blocktarget_set_consensus_decoder_8d265aa3,blocktarget_set_consensus_decoder,state_top30_all_hard__veto_null_top70__hard,-7.866206156226241e-06,-3.1514252262887208e-06,-1.1782617742115744e-05,,1.0,3.0,True,False,False,False,0.13561514430593394,142,0.36419349947361845,0.3602497089045729,0.3617960591359188,0.9313233031236572,0.9328559091489803,0.93225726684951,True,False,True,True,True,True,2.786620615622624e-05
e137:1410:270,e137,270,1410,e137_blocktarget_gradient_8ca14082,blocktarget_gradient,state_top15_all_hard,-1.7863079423752204e-05,,,,1.0,1.0,False,False,False,False,0.95892931224987,270,0.22130893588785894,0.22051640587980112,0.2106982875177684,0.9752037504522754,0.9753832655617252,0.9775511401645848,True,True,False,False,True,True,2.7863079423752203e-05
e138:950:1064,e138,1064,950,e138_blocktarget_vetonull_overlap_9b819308,blocktarget_vetonull_overlap,state_top30_all_hard__low_adverse75_nonactive_top70__state_soft,-7.85692278637562e-06,-4.774491817883638e-06,-1.3961311639471023e-05,,1.0,3.0,True,False,False,False,0.12487918991326123,143,0.35901349465453997,0.35894006482596647,0.3683001082958401,0.9333323688032762,0.9333606108373822,0.9297069593314189,True,False,True,True,True,True,2.7856922786375618e-05
e138:55:245,e138,245,55,e138_blocktarget_vetonull_overlap_b6243254,blocktarget_vetonull_overlap,state_top20_all_hard__veto_null_nonq2s3_top50__hard,-1.785563258394074e-05,,,,1.0,1.0,False,False,False,False,0.6136309546517624,122,0.2501145817971987,0.24823163470269816,0.2337185520700283,0.9682162444270457,0.9687007048272578,0.9723042931193349,True,True,False,False,True,True,2.785563258394074e-05
e139:344:667,e139,667,344,e138_blocktarget_set_consensus_decoder_42d3bfb9,blocktarget_set_consensus_decoder,state_top20_non_q2s3_hard__veto_null_nonactive_top70__hard,-7.839942058440741e-06,-1.3935807066958958e-06,-1.1149444997799346e-05,,1.0,2.0,True,False,False,False,0.1508322407801488,92,0.16804545947932226,0.16678035647174497,0.15702939504461028,0.9857792468643186,0.9859940733570146,0.9875939292502378,True,False,True,True,True,True,2.783994205844074e-05
e138:941:1065,e138,1065,941,e138_blocktarget_vetonull_overlap_516e228a,blocktarget_vetonull_overlap,state_top30_all_hard__low_adverse75_nonactive_top70__hard,-7.836728497134793e-06,-4.697367393453905e-06,-1.3955462039248364e-05,,1.0,3.0,True,False,False,False,0.12442181841159025,143,0.3582552584861971,0.35841091823902005,0.3692878455187008,0.9336236767386463,0.9335639312264922,0.9293150634484282,True,False,True,True,True,True,2.783672849713479e-05
e137:614:271,e137,271,614,e137_blocktarget_gradient_1d946070,blocktarget_gradient,state_top15_non_q2s3_hard,-1.7824981577430066e-05,2.032888682948374e-05,-1.3886420716210238e-05,,1.0,3.0,False,False,False,False,0.36096374284514726,259,0.29281688090844993,0.2906124564755941,0.27362154151842144,0.9561685386243612,0.9568408436836405,0.9618374353377407,True,True,False,True,True,True,2.7824981577430065e-05
e139:546:668,e139,668,546,e138_blocktarget_set_consensus_decoder_70839f91,blocktarget_set_consensus_decoder,state_top20_all_hard__veto_null_top70__hard,-7.818802804981928e-06,-1.6732472429261532e-06,-1.094022532668639e-05,,1.0,3.0,True,False,False,False,0.18867962264113242,89,0.3361011539443874,0.3310877130290827,0.3273168951230291,0.9418258938451688,0.9435999821328803,0.9449146258615221,True,False,True,True,True,True,2.7818802804981926e-05
e139:546:669,e139,669,546,e138_blocktarget_set_consensus_decoder_70839f91,blocktarget_set_consensus_decoder,state_top20_all_hard__veto_null_top70__state_soft,-7.818802804981928e-06,-1.6732472429261532e-06,-1.094022532668639e-05,,1.0,3.0,True,False,False,False,0.18867962264113242,89,0.3361011539443874,0.3310877130290827,0.3273168951230291,0.9418258938451688,0.9435999821328803,0.9449146258615221,True,False,True,True,True,True,2.7818802804981926e-05
e139:353:670,e139,670,353,e138_blocktarget_set_consensus_decoder_78cf2345,blocktarget_set_consensus_decoder,state_top20_non_q2s3_hard__veto_null_nonactive_top70__state_soft,-7.817148661937168e-06,-1.3597092412894668e-06,-1.1320597928069334e-05,,1.0,2.0,True,False,False,False,0.1519389752263843,92,0.1673322257598654,0.16607249221675552,0.15636291670096003,0.9859005660928741,0.986113546874251,0.9876996700823426,True,False,True,True,True,True,2.7817148661937166e-05
e138:1043:1069,e138,1069,1043,e138_blocktarget_vetonull_overlap_eb2d1707,blocktarget_vetonull_overlap,state_top30_non_q2s3_hard__low_adverse75_top70__hard,-7.81492842916176e-06,-4.53814400351616e-06,-1.3910185611574866e-05,,1.0,3.0,True,False,False,False,0.1432193467702372,120,0.2357284277479538,0.23395378448273602,0.22027546902350614,0.9718189689193546,0.9722477188074063,0.9754377057231663,True,False,True,True,True,True,2.781492842916176e-05
e138:1082:1070,e138,1070,1082,e138_blocktarget_vetonull_overlap_3e950625,blocktarget_vetonull_overlap,state_top30_non_q2s3_hard__low_adverse75_nonactive_top70__state_soft,-7.793412213463746e-06,-4.516502475818216e-06,-1.3766383920173578e-05,,1.0,3.0,True,False,False,False,0.1434589015247349,118,0.23292884833386981,0.2311752812485601,0.21765941344464626,0.9724937797301622,0.9729121179940401,0.9760247843876367,True,False,True,True,True,True,2.7793412213463744e-05
e138:115:250,e138,250,115,e138_blocktarget_vetonull_overlap_3109284a,blocktarget_vetonull_overlap,state_top20_all_hard__low_adverse75_nonactive_top50__hard,-1.779076513019895e-05,,,,1.0,1.0,False,False,False,False,0.7094800955793984,156,0.27079496226829375,0.2661499500621927,0.26694920471389116,0.9626370491572167,0.9639316386974196,0.963710600804319,True,True,False,False,True,True,2.7790765130198948e-05
e139:750:671,e139,671,750,e138_blocktarget_set_consensus_decoder_714bf31c,blocktarget_set_consensus_decoder,state_top20_all_hard__veto_null_nonactive_top70__hard,-7.788599560076825e-06,-3.3953098303731902e-06,-1.214341004775108e-05,,0.0,2.0,False,False,False,False,0.20907418453373305,90,0.27304177146513725,0.2687876817319015,0.2668727680789147,0.9620021782902466,0.9631994508663247,0.9637317705969322,True,False,True,True,True,True,2.7788599560076824e-05
e139:807:672,e139,672,807,e138_blocktarget_set_consensus_decoder_943cbbe5,blocktarget_set_consensus_decoder,state_top20_non_q2s3_hard__veto_null_top50__state_soft,-7.773326705873274e-06,-4.3183153355780145e-06,-1.4248090359139626e-05,,0.0,2.0,False,False,False,False,0.23219162406569716,120,0.35027218363713747,0.34763521626912264,0.3273104150979004,0.9366479580771377,0.937629861090996,0.94491687050684,True,False,True,True,True,True,2.7773326705873272e-05
e138:830:1073,e138,1073,830,e138_blocktarget_vetonull_overlap_6c24b941,blocktarget_vetonull_overlap,state_top30_all_hard__veto_null_top70__state_soft,-7.761395919625436e-06,-4.7204328133254005e-06,-1.369105374571962e-05,,1.0,3.0,True,False,False,False,0.12260840788096805,138,0.3476689561802676,0.34770386502377554,0.35798551893835107,0.937617351006541,0.9376044060516824,0.9337271379961275,True,False,True,True,True,True,2.7761395919625434e-05
e139:805:673,e139,673,805,e138_blocktarget_set_consensus_decoder_c1062c33,blocktarget_set_consensus_decoder,state_top20_non_q2s3_hard__veto_null_top50__state_soft,-7.749926503319848e-06,-4.305315823610283e-06,-1.8752681976463907e-05,,0.0,2.0,False,False,False,False,0.5275693688707488,120,0.3065754647287208,0.3042674610273446,0.2864781941210081,0.9518463554725463,0.9525866428624608,0.9580867624036801,True,False,True,True,True,True,2.7749926503319847e-05
e138:821:1074,e138,1074,821,e138_blocktarget_vetonull_overlap_1dec9443,blocktarget_vetonull_overlap,state_top30_all_hard__veto_null_top70__hard,-7.738445871319222e-06,-4.643893638624265e-06,-1.3678083883843151e-05,,1.0,3.0,True,False,False,False,0.12214841970713582,138,0.34746397668999757,0.3477256082056963,0.35950322280530894,0.9376933320136028,0.9375963424619246,0.933143843570002,True,False,True,True,True,True,2.773844587131922e-05
e137:1324:272,e137,272,1324,e137_blocktarget_gradient_6b38c912,blocktarget_gradient,state_top30_non_q2s3_soft,-1.7735036952015726e-05,2.22406953014948e-05,-1.9038833380843264e-05,,0.0,2.0,False,False,False,False,0.5705726768375294,449,0.25844624544040085,0.25650057476642485,0.24150404122076724,0.9660256405591727,0.9665440782212128,0.9703998135171081,True,True,False,True,True,True,2.7735036952015725e-05
e138:1073:1075,e138,1075,1073,e138_blocktarget_vetonull_overlap_0c479338,blocktarget_vetonull_overlap,state_top30_non_q2s3_hard__low_adverse75_nonactive_top70__hard,-7.734741121145916e-06,-4.49198090172916e-06,-1.3774135171772373e-05,,1.0,3.0,True,False,False,False,0.14178115845526715,118,0.230871318138556,0.22913324083587014,0.21573676273538442,0.9729842930186313,0.9733950677623404,0.9764515600911582,True,False,True,True,True,True,2.7734741121145914e-05
e139:817:675,e139,675,817,e138_blocktarget_set_consensus_decoder_ccf544dd,blocktarget_set_consensus_decoder,state_top20_non_q2s3_hard__veto_null_top70__state_soft,-7.7206686560638e-06,-3.365696487897116e-06,-1.605192673905155e-05,,0.0,2.0,False,False,False,False,0.37094473981982845,86,0.2969468888342843,0.29471137230608424,0.2774808106003273,0.9548939968455344,0.9555863158466977,0.9607311797524765,True,False,True,True,True,True,2.77206686560638e-05
e139:817:674,e139,674,817,e138_blocktarget_set_consensus_decoder_ccf544dd,blocktarget_set_consensus_decoder,state_top20_non_q2s3_hard__veto_null_top70__hard,-7.7206686560638e-06,-3.365696487897116e-06,-1.605192673905155e-05,,0.0,2.0,False,False,False,False,0.37094473981982845,86,0.2969468888342843,0.29471137230608424,0.2774808106003273,0.9548939968455344,0.9555863158466977,0.9607311797524765,True,False,True,True,True,True,2.77206686560638e-05
e138:593:1077,e138,1077,593,e138_blocktarget_vetonull_overlap_4efd2690,blocktarget_vetonull_overlap,state_top20_all_hard__veto_null_nonq2s3_top50__hard,-7.719075173051593e-06,-3.3902384449811656e-06,-1.2721639415117246e-05,,0.0,3.0,True,False,False,False,0.15047248357174983,119,0.24214745235006546,0.2403244844984232,0.22627370041380493,0.9702394608138614,0.9706926095065147,0.9740637620305173,True,False,True,True,True,True,2.771907517305159e-05
e139:832:678,e139,678,832,e138_blocktarget_set_consensus_decoder_fee9f3be,blocktarget_set_consensus_decoder,state_top20_non_q2s3_hard__veto_null_nonactive_top70__state_soft,-7.712131717574344e-06,-3.361974952215257e-06,-1.6042372146894623e-05,,0.0,2.0,False,False,False,False,0.3644173431657723,83,0.29362959870674216,0.2914190558596541,0.2743809823542717,0.9559192741875842,0.9565954912510658,0.9616210670125238,True,False,True,True,True,True,2.7712131717574342e-05
e139:832:677,e139,677,832,e138_blocktarget_set_consensus_decoder_fee9f3be,blocktarget_set_consensus_decoder,state_top20_non_q2s3_hard__veto_null_nonactive_top70__hard,-7.712131717574344e-06,-3.361974952215257e-06,-1.6042372146894623e-05,,0.0,2.0,False,False,False,False,0.3644173431657723,83,0.29362959870674216,0.2914190558596541,0.2743809823542717,0.9559192741875842,0.9565954912510658,0.9616210670125238,True,False,True,True,True,True,2.7712131717574342e-05
e139:780:679,e139,679,780,e138_blocktarget_set_consensus_decoder_ed8e5abf,blocktarget_set_consensus_decoder,state_top20_all_hard__veto_null_nonq2s3_top70__hard,-7.708166926634341e-06,-3.700147897827644e-06,-1.2382962868226016e-05,,0.0,2.0,False,False,False,False,0.21612795723082562,92,0.27607940980703516,0.27400099071282547,0.25798127983104624,0.9611348289811367,0.96172940949541,0.966149915518671,True,False,True,True,True,True,2.770816692663434e-05
e139:729:680,e139,680,729,e138_blocktarget_set_consensus_decoder_67576423,blocktarget_set_consensus_decoder,state_top20_all_hard__veto_null_top70__state_soft,-7.704288521259706e-06,-3.358555841842045e-06,-1.2136763825544297e-05,,0.0,2.0,False,False,False,False,0.21361961733234622,93,0.2816084407059011,0.2774960613350148,0.27377768925498147,0.9595294086807299,0.960726774865546,0.9617930010486679,True,False,True,True,True,True,2.7704288521259704e-05
e138:79:261,e138,261,79,e138_blocktarget_vetonull_overlap_2879e826,blocktarget_vetonull_overlap,state_top20_all_hard__veto_null_nonq2s3_top70__state_soft,-1.768974519811284e-05,,,,1.0,1.0,False,False,False,False,0.47185932337116343,81,0.19883596699164524,0.19733906263829293,0.18580145935838335,0.980032784263107,0.980335296904605,0.9825873079275425,True,True,False,False,True,True,2.7689745198112838e-05
e139:772:682,e139,682,772,e138_blocktarget_set_consensus_decoder_6c87256f,blocktarget_set_consensus_decoder,state_top20_all_hard__veto_null_nonq2s3_top50__state_soft,-7.667361337615475e-06,-4.259448406127834e-06,-2.168379546712711e-05,,0.0,2.0,False,False,False,False,0.44542114902640206,124,0.36741125987040224,0.36464526374459183,0.3433259550647163,0.9300585820906359,0.931146514587601,0.9392163161800912,True,False,True,True,True,True,2.7667361337615473e-05
e139:772:681,e139,681,772,e138_blocktarget_set_consensus_decoder_6c87256f,blocktarget_set_consensus_decoder,state_top20_all_hard__veto_null_nonq2s3_top50__hard,-7.667361337615475e-06,-4.259448406127834e-06,-2.168379546712711e-05,,0.0,2.0,False,False,False,False,0.44542114902640206,124,0.36741125987040224,0.36464526374459183,0.3433259550647163,0.9300585820906359,0.931146514587601,0.9392163161800912,True,False,True,True,True,True,2.7667361337615473e-05
e138:602:1080,e138,1080,602,e138_blocktarget_vetonull_overlap_539cba20,blocktarget_vetonull_overlap,state_top20_all_hard__veto_null_nonq2s3_top50__state_soft,-7.660839581702383e-06,-3.3337996641313204e-06,-1.273970518570488e-05,,0.0,3.0,True,False,False,False,0.15023943556712707,119,0.24343663828055492,0.24160396500156558,0.2274783749548014,0.969916802175662,0.9703749399564698,0.9737831323903299,True,False,True,True,True,True,2.766083958170238e-05
e138:860:1081,e138,1081,860,e138_blocktarget_vetonull_overlap_410ee392,blocktarget_vetonull_overlap,state_top30_all_hard__veto_null_nonactive_top70__state_soft,-7.658694580525705e-06,-4.67210338195153e-06,-1.3555854403138924e-05,,1.0,3.0,True,False,False,False,0.121684262730076,136,0.3439754318979194,0.34404744318955244,0.35465016405660776,0.9389786484530093,0.9389522654718565,0.9349990701250036,True,False,True,True,True,True,2.7658694580525703e-05
e138:70:267,e138,267,70,e138_blocktarget_vetonull_overlap_42ca6017,blocktarget_vetonull_overlap,state_top20_all_hard__veto_null_nonq2s3_top70__hard,-1.765451507729221e-05,,,,1.0,1.0,False,False,False,False,0.4723634018980118,81,0.19902197924009726,0.1975236745236784,0.18597527774619232,0.9799950264054171,0.9802981169025392,0.9825544239721417,True,True,False,False,True,True,2.765451507729221e-05
e138:85:268,e138,268,85,e138_blocktarget_vetonull_overlap_f8be7e4e,blocktarget_vetonull_overlap,state_top20_all_hard__low_adverse75_top50__hard,-1.7649206161096664e-05,,,,1.0,1.0,False,False,False,False,0.7160477947250993,158,0.2720544675271157,0.26740070594223525,0.26812223557441517,0.9622818540835827,0.963585420428098,0.963384900644897,True,True,False,False,True,True,2.7649206161096664e-05
e139:948:683,e139,683,948,e138_blocktarget_set_consensus_decoder_ba82372a,blocktarget_set_consensus_decoder,state_top30_non_q2s3_hard__veto_null_top70__hard,-7.648951155680983e-06,-4.092649586247576e-06,-1.4975360744097603e-05,,0.0,2.0,False,False,False,False,0.21226170562139818,106,0.2791279796866128,0.27702660992812805,0.2608300035360756,0.9602539096281096,0.9608622468344403,0.9653847467488654,True,False,True,True,True,True,2.764895115568098e-05
e139:775:684,e139,684,775,e138_blocktarget_set_consensus_decoder_7da1b287,blocktarget_set_consensus_decoder,state_top20_all_hard__veto_null_nonq2s3_top50__state_soft,-7.64854497703471e-06,-4.248995355390331e-06,-1.9068032301311695e-05,,0.0,2.0,False,False,False,False,0.5427837337220613,124,0.30643258292941805,0.3041256548905119,0.28634467880570647,0.9518923637256501,0.9526319257916026,0.9581266747772224,True,False,True,True,True,True,2.764854497703471e-05
e138:851:1082,e138,1082,851,e138_blocktarget_vetonull_overlap_58ff265e,blocktarget_vetonull_overlap,state_top30_all_hard__veto_null_nonactive_top70__hard,-7.64195581737237e-06,-4.602305465858392e-06,-1.3550282657459078e-05,,1.0,3.0,True,False,False,False,0.12122984328642347,136,0.3439880251250222,0.3442861493081833,0.3563800597064314,0.9389740350886103,0.9388647652322156,0.9343410796083198,True,False,True,True,True,True,2.764195581737237e-05
e139:117:685,e139,685,117,e138_blocktarget_set_consensus_decoder_73f837bc,blocktarget_set_consensus_decoder,state_top30_q1q3_sall_hard__veto_null_nonactive_top50__hard,-7.640533615460576e-06,-3.045840479809897e-06,-2.442527112578828e-05,,1.0,2.0,False,False,False,False,0.968584529976523,114,0.32025572865893903,0.31861537293842246,0.3116146961152345,0.9473311291523846,0.9478840879175628,0.9502085461439557,True,False,True,True,True,True,2.7640533615460575e-05
e137:629:273,e137,273,629,e137_blocktarget_gradient_5c22605b,blocktarget_gradient,state_top15_non_q2s3_soft,-1.7638756643845177e-05,2.07664491864272e-05,-1.3725110451788754e-05,,1.0,3.0,False,False,False,False,0.36155863342861766,259,0.29306588065838196,0.29085958167126263,0.2738542183203965,0.956092249520896,0.9567657517647766,0.9617712134952495,True,True,False,True,True,True,2.7638756643845176e-05
e139:759:686,e139,686,759,e138_blocktarget_set_consensus_decoder_d44ec7ed,blocktarget_set_consensus_decoder,state_top20_all_hard__veto_null_nonactive_top70__state_soft,-7.624995748023444e-06,-3.323989482335436e-06,-1.1979481452276994e-05,,0.0,2.0,False,False,False,False,0.20898530959350742,90,0.2791137140103749,0.2750159034227479,0.27146897652665236,0.9602580562803597,0.9614396771844657,0.9624471906466203,True,False,True,True,True,True,2.7624995748023443e-05
e137:1209:274,e137,274,1209,e137_blocktarget_gradient_8babc99f,blocktarget_gradient,state_top20_all_hard,-1.7616363859551676e-05,1.684607925902741e-05,-1.5239812484994617e-05,,0.0,2.0,False,False,False,False,0.49102028949089466,352,0.25072898082244527,0.2461029931227373,0.2407713935012171,0.9680573217406797,0.9692436828661976,0.9705818543901809,True,True,False,True,True,True,2.7616363859551675e-05
e139:957:687,e139,687,957,e138_blocktarget_set_consensus_decoder_ca9ae418,blocktarget_set_consensus_decoder,state_top30_non_q2s3_hard__veto_null_top70__state_soft,-7.6135993213322095e-06,-4.073734225530028e-06,-1.4804921278056978e-05,,0.0,2.0,False,False,False,False,0.21223025580600313,106,0.2843209174105992,0.2821804534620475,0.2656825230378136,0.958729167138872,0.9593613457316035,0.9640605774287534,True,False,True,True,True,True,2.7613599321332208e-05
e139:906:689,e139,689,906,e138_blocktarget_set_consensus_decoder_7d689a73,blocktarget_set_consensus_decoder,state_top30_all_hard__veto_null_nonq2s3_top50__state_soft,-7.602251745342237e-06,-7.05688036967729e-06,-2.1750666305852567e-05,,0.0,2.0,False,False,False,False,0.26000000000000034,169,0.36313479039211294,0.3604009889737082,0.3393298255817584,0.9317366172942202,0.9327974738102441,0.9406674595576556,True,False,True,True,True,True,2.7602251745342235e-05
e139:906:688,e139,688,906,e138_blocktarget_set_consensus_decoder_7d689a73,blocktarget_set_consensus_decoder,state_top30_all_hard__veto_null_nonq2s3_top50__hard,-7.602251745342237e-06,-7.05688036967729e-06,-2.1750666305852567e-05,,0.0,2.0,False,False,False,False,0.26000000000000034,169,0.36313479039211294,0.3604009889737082,0.3393298255817584,0.9317366172942202,0.9327974738102441,0.9406674595576556,True,False,True,True,True,True,2.7602251745342235e-05
e138:1040:1085,e138,1085,1040,e138_blocktarget_vetonull_overlap_1c3e268b,blocktarget_vetonull_overlap,state_top30_non_q2s3_hard__low_adverse75_top50__state_soft,-7.592417059387735e-06,-5.556958612723561e-06,-1.578825844009198e-05,,1.0,3.0,False,False,False,False,0.13992614328610187,174,0.3550614638993109,0.3523884412110121,0.3317857385288241,0.934842958391236,0.9358538275291036,0.9433547708624166,True,False,True,True,True,True,2.7592417059387733e-05
e139:963:690,e139,690,963,e138_blocktarget_set_consensus_decoder_4164d21b,blocktarget_set_consensus_decoder,state_top30_non_q2s3_hard__veto_null_nonactive_top70__hard,-7.586082145683015e-06,-4.059010879120404e-06,-1.4838724782581e-05,,0.0,2.0,False,False,False,False,0.2089086914947954,103,0.27590242907586116,0.27382534235240397,0.2578159009077661,0.9611856478485513,0.9617794351542296,0.9661940598239658,True,False,True,True,True,True,2.7586082145683013e-05
e138:977:1086,e138,1086,977,e138_blocktarget_vetonull_overlap_b8540f2b,blocktarget_vetonull_overlap,state_top30_all_hard__low_adverse75_nonq2s3_top70__state_soft,-7.581136601264582e-06,-4.401162964183326e-06,-1.3343571319518074e-05,,0.0,3.0,True,False,False,False,0.1397862892507316,113,0.22525087493138934,0.22355511022451732,0.21048476247641548,0.9743007971579638,0.9746912909698661,0.9775971382759094,True,False,True,True,True,True,2.758113660126458e-05
e138:1031:1087,e138,1087,1031,e138_blocktarget_vetonull_overlap_d5e3f9c2,blocktarget_vetonull_overlap,state_top30_non_q2s3_hard__low_adverse75_top50__hard,-7.578018242471174e-06,-5.400394995113263e-06,-1.585266841052815e-05,,1.0,3.0,False,False,False,False,0.13949724102807687,174,0.35304560083050385,0.35038775424061974,0.32990202349618736,0.9356061156994587,0.9366047307579731,0.9440151772578242,True,False,True,True,True,True,2.7578018242471172e-05
e138:1070:1089,e138,1089,1070,e138_blocktarget_vetonull_overlap_eff1b102,blocktarget_vetonull_overlap,state_top30_non_q2s3_hard__low_adverse75_nonactive_top50__state_soft,-7.576299290823485e-06,-5.543841599500484e-06,-1.575239577873315e-05,,1.0,3.0,False,False,False,False,0.13946526842342954,173,0.3553614574668618,0.35268617632560784,0.33206606629593993,0.9347289631476217,0.9357416636170595,0.9432561304411122,True,False,True,True,True,True,2.7576299290823483e-05
e138:154:275,e138,275,154,e138_blocktarget_vetonull_overlap_9ab5f32d,blocktarget_vetonull_overlap,state_top20_all_hard__low_adverse75_nonq2s3_top50__state_soft,-1.756754124493387e-05,,,,1.0,1.0,False,False,False,False,0.6554295360896495,134,0.2552845425687478,0.25336267426244297,0.23854960085216223,0.9668659691629783,0.9673713636916194,0.9711303145990625,True,True,False,False,True,True,2.756754124493387e-05
e138:1061:1091,e138,1091,1061,e138_blocktarget_vetonull_overlap_f73db60a,blocktarget_vetonull_overlap,state_top30_non_q2s3_hard__low_adverse75_nonactive_top50__hard,-7.563338437099887e-06,-5.388714123456578e-06,-1.5819685022377082e-05,,1.0,3.0,False,False,False,False,0.139050165403141,173,0.35338310076032214,0.35072271335691296,0.33021739893073454,0.9354786924869105,0.936479352861324,0.9439049048730598,True,False,True,True,True,True,2.7563338437099885e-05
e138:965:1092,e138,1092,965,e138_blocktarget_vetonull_overlap_e1cb089d,blocktarget_vetonull_overlap,state_top30_all_hard__low_adverse75_nonq2s3_top50__state_soft,-7.561135929257112e-06,-5.514897750482597e-06,-1.5615531842853878e-05,,1.0,3.0,False,False,False,False,0.1381416338604832,170,0.35283434939395997,0.3501780931762797,0.32970462045188276,0.9356858029743431,0.9366831390920971,0.9440841399222212,True,False,True,True,True,True,2.756113592925711e-05
e137:1033:275,e137,275,1033,e137_blocktarget_gradient_9a0e9bb6,blocktarget_gradient,state_top30_non_q2s3_hard,-1.7557295675652007e-05,,,,1.0,1.0,False,False,False,False,0.30812750702607716,449,0.20624151182734382,0.20468885602986792,0.19272154056217558,0.9785011184455393,0.9788270900507321,0.9812534880464585,True,True,False,False,True,True,2.7557295675652006e-05
e140:76:0,e140,0,76,e140_score_top_local_a5c78440,tailworld_primitive_decoder,score_top_local,-1.7556387998829415e-05,3.659293738441149e-05,-2.58982897285146e-06,,1.0,2.0,False,False,False,False,0.619677335393187,240,0.8359574465615597,0.8266397845091493,0.8779711460710611,0.5487942670421008,0.5627314338711377,0.4787135538781692,True,True,False,True,True,True,2.7556387998829414e-05
e139:972:691,e139,691,972,e138_blocktarget_set_consensus_decoder_bf4fe09f,blocktarget_set_consensus_decoder,state_top30_non_q2s3_hard__veto_null_nonactive_top70__state_soft,-7.554572893475608e-06,-4.0421515312980765e-06,-1.4675974131493697e-05,,0.0,2.0,False,False,False,False,0.20890338972733022,103,0.28096968036322256,0.27885444565966727,0.26255097323080795,0.959716645013823,0.9603333786429792,0.964918124223789,True,False,True,True,True,True,2.7554572893475607e-05
e138:1094:1093,e138,1093,1094,e138_blocktarget_vetonull_overlap_b9be63ce,blocktarget_vetonull_overlap,state_top30_q1q3_sall_hard__low_adverse75_top50__hard,-7.547549110697993e-06,-5.586156801109153e-06,-1.5790207672790744e-05,,1.0,3.0,False,False,False,False,0.14352700094407334,206,0.41936075519996374,0.4189239511145527,0.43541105483228787,0.9078196720704593,0.9080213230880493,0.9002317553440528,True,False,True,True,True,True,2.754754911069799e-05
e138:1094:1094,e138,1094,1094,e138_blocktarget_vetonull_overlap_b9be63ce,blocktarget_vetonull_overlap,state_top30_q1q3_sall_hard__low_adverse75_top50__state_soft,-7.547549110697993e-06,-5.586156801109153e-06,-1.5790207672790744e-05,,1.0,3.0,False,False,False,False,0.14352700094407334,206,0.41936075519996374,0.4189239511145527,0.43541105483228787,0.9078196720704593,0.9080213230880493,0.9002317553440528,True,False,True,True,True,True,2.754754911069799e-05
e139:476:692,e139,692,476,e138_blocktarget_set_consensus_decoder_089b6c44,blocktarget_set_consensus_decoder,state_top30_non_q2s3_hard__veto_null_top70__state_soft,-7.546919534417995e-06,-2.9071685686650325e-06,-1.2438972174205925e-05,,1.0,2.0,True,False,False,False,0.12050511858211159,122,0.323632347421653,0.3211959337432291,0.30241692866889164,0.9461829123918645,0.9470127623991218,0.9531757452088646,True,False,True,True,True,True,2.7546919534417993e-05
e138:899:1096,e138,1096,899,e138_blocktarget_vetonull_overlap_f7bc33e9,blocktarget_vetonull_overlap,state_top30_all_hard__low_adverse75_top50__state_soft,-7.536685747711047e-06,-5.578683849309476e-06,-1.577804933254721e-05,,1.0,3.0,False,False,False,False,0.14387494569938167,207,0.4183465801839825,0.4179108324582447,0.434358064040905,0.9082874758843519,0.9084880495163694,0.9007402912064262,True,False,True,True,True,True,2.7536685747711045e-05
e138:899:1095,e138,1095,899,e138_blocktarget_vetonull_overlap_f7bc33e9,blocktarget_vetonull_overlap,state_top30_all_hard__low_adverse75_top50__hard,-7.536685747711047e-06,-5.578683849309476e-06,-1.577804933254721e-05,,1.0,3.0,False,False,False,False,0.14387494569938167,207,0.4183465801839825,0.4179108324582447,0.434358064040905,0.9082874758843519,0.9084880495163694,0.9007402912064262,True,False,True,True,True,True,2.7536685747711045e-05
e138:956:1097,e138,1097,956,e138_blocktarget_vetonull_overlap_6c076c28,blocktarget_vetonull_overlap,state_top30_all_hard__low_adverse75_nonq2s3_top50__hard,-7.534948792464746e-06,-5.3570269604281956e-06,-1.566954514475012e-05,,1.0,3.0,False,False,False,False,0.1377104166176962,170,0.35093129648738236,0.34828936709509295,0.3279263204157872,0.9364012094960605,0.9373870688080245,0.9447033017718115,True,False,True,True,True,True,2.7534948792464744e-05
