source_scope,view,model,split,target_kind,tail_q,policy,tail_auc,tail_logloss,tail_brier,corr_benefit,active_full_delta,active_policy_delta,loss_vs_full,q3_policy_delta,q3_full_delta,s4_policy_delta,s4_full_delta,subject_delta,subject_win_rate,dropped_cells,dropped_q3,dropped_s4,dropped_mean_benefit,dropped_bad_prob_mean,mean_amp_active,stress_promote
all3,latent_with_targetid,lr_l2_c0p10,row5,contrast,0.2,drop_q3_p10,0.511911126953009,0.8593763769583007,0.30111215567291905,-0.016440419105183464,-0.0038461243581564553,-0.0036701873352101844,0.0001759370229462709,-0.003910239048881214,-0.004262113094773756,-0.0034301356215395984,-0.0034301356215395984,-0.003626258118159087,0.7,45,45,0,0.0035187404589252427,0.880738777881454,0.95,False
q3s4,movement,lr_l2_c0p10,subject5,contrast,0.2,drop_q3_top40,0.534885125139631,0.7054599933345729,0.25563694788216446,-0.0070491478195553155,-0.0038461243581564553,-0.0036701394363219952,0.00017598492183446002,-0.003910143251104725,-0.004262113094773756,-0.0034301356215395984,-0.0034301356215395984,-0.0035817940542247407,0.7,40,40,0,0.00395966074127776,0.6803508878646478,0.9555555555555556,False
q3s4,latent_no_targetid,lr_l2_c0p10,row5,contrast,0.1,drop_s4_top10,0.46051566655104637,1.1597701539059266,0.36429456059521026,-0.01378708273202015,-0.0038461243581564553,-0.003669150248907349,0.00017697410924910617,-0.004262113094773756,-0.004262113094773756,-0.003076187403041275,-0.0034301356215395984,-0.0036491177265503437,0.7,10,0,10,0.015927669832425485,0.9929518938840006,0.9888888888888889,False
q3s4,latent_no_targetid,lr_l2_c0p10,row5,contrast,0.1,drop_s4_top13,0.46051566655104637,1.1597701539059266,0.36429456059521026,-0.01378708273202015,-0.0038461243581564553,-0.003669150248907349,0.00017697410924910617,-0.004262113094773756,-0.004262113094773756,-0.003076187403041275,-0.0034301356215395984,-0.0036491177265503437,0.7,13,0,13,0.012252053717250373,0.9907072717535604,0.9855555555555555,False
q3s4,latent_with_targetid,lr_l2_c0p10,row5,contrast,0.1,drop_s4_top10,0.4598219447334952,1.1638284424864824,0.3649500573303422,-0.012483920542782414,-0.0038461243581564553,-0.003669150248907349,0.00017697410924910617,-0.004262113094773756,-0.004262113094773756,-0.003076187403041275,-0.0034301356215395984,-0.0036491177265503437,0.7,10,0,10,0.015927669832425485,0.9934696832568936,0.9888888888888889,False
q3s4,latent_with_targetid,lr_l2_c0p10,row5,contrast,0.1,drop_s4_top13,0.4598219447334952,1.1638284424864824,0.3649500573303422,-0.012483920542782414,-0.0038461243581564553,-0.003669150248907349,0.00017697410924910617,-0.004262113094773756,-0.004262113094773756,-0.003076187403041275,-0.0034301356215395984,-0.0036491177265503437,0.7,13,0,13,0.012252053717250373,0.9912402298040983,0.9855555555555555,False
all3,movement,hgb_shallow,row5,contrast,0.2,drop_global_top21,0.6111358640765164,0.6792208698375817,0.2426430771234362,-0.021735436132625383,-0.0038461243581564553,-0.003668910044133278,0.00017721431402317744,-0.004282036107234322,-0.004262113094773756,-0.003055783981032345,-0.0034301356215395984,-0.0035294711994366067,0.6,21,2,19,0.007594899172424986,0.7548745165826535,0.9766666666666667,False
all3,latent_with_targetid,lr_l2_c0p10,subject5,contrast,0.1,drop_global_top40,0.470233063639657,1.0296160708092452,0.3477063092170189,-0.02584858413908745,-0.0038461243581564553,-0.0036685287859408167,0.0001775955722156386,-0.003911434778741452,-0.004262113094773756,-0.0034256227931405148,-0.0034301356215395984,-0.003626336972814559,0.7,40,22,18,0.003995900374852488,0.9600678345620708,0.9555555555555556,False
all3,movement,lr_l2_c0p10,subject5,contrast,0.1,drop_s4_top25,0.5423258060620698,0.704248535166948,0.25493536205419304,0.049132435510114675,-0.0038461243581564553,-0.00366842813860635,0.00017769621955010528,-0.004262113094773756,-0.004262113094773756,-0.0030747431824391658,-0.0034301356215395984,-0.003680267607393384,0.7,25,0,25,0.006397063903807554,0.7814177944848905,0.9722222222222222,False
q3s4,latent_with_targetid,lr_l2_c0p10,subject5,contrast,0.1,drop_q3_top25,0.4175824175824176,1.1817318889477084,0.38453502174373616,-0.050884180872939735,-0.0038461243581564553,-0.0036681505687863325,0.00017797378937012276,-0.0039061655160333997,-0.004262113094773756,-0.0034301356215395984,-0.0034301356215395984,-0.0035883195311439244,0.7,25,25,0,0.0064070564173246795,0.9602318657479278,0.9722222222222222,False
q3s4,movement,hgb_shallow,subject5,risk,0.2,drop_s4_top50,0.8722706175549306,0.3339852937920568,0.11318723077188876,-0.07660194682287916,-0.0038461243581564553,-0.0036678949398754046,0.00017822941828105066,-0.004262113094773756,-0.004262113094773756,-0.003073676784977164,-0.0034301356215395984,-0.003802942193292136,0.6,50,0,50,0.00320812952906074,0.6289187935071525,0.9444444444444444,False
q3s4,latent_no_targetid,hgb_shallow,row5,contrast,0.1,drop_each_top13,0.4520175742860446,0.7764572337446192,0.28684154383731875,-0.03700608550748918,-0.0038461243581564553,-0.003667688766055499,0.00017843559210095616,-0.0041199611949706005,-0.004262113094773756,-0.0032154163371409528,-0.0034301356215395984,-0.0034979378861376364,0.7,26,13,13,0.006176616649648205,0.8410436226525311,0.9711111111111111,False
q3s4,latent_with_targetid,hgb_shallow,row5,contrast,0.1,drop_each_top13,0.4520175742860446,0.7764572337446192,0.28684154383731875,-0.03700608550748918,-0.0038461243581564553,-0.003667688766055499,0.00017843559210095616,-0.0041199611949706005,-0.004262113094773756,-0.0032154163371409528,-0.0034301356215395984,-0.0034979378861376364,0.7,26,13,13,0.006176616649648205,0.8410436226525311,0.9711111111111111,False
all3,movement,hgb_shallow,row5,contrast,0.2,drop_q3_top13,0.6111358640765164,0.6792208698375817,0.2426430771234362,-0.021735436132625383,-0.0038461243581564553,-0.003666807036526998,0.00017931732162945746,-0.0039034784515148413,-0.004262113094773756,-0.0034301356215395984,-0.0034301356215395984,-0.0035518116894651787,0.6,13,13,0,0.012414276112807045,0.695011649770068,0.9855555555555555,False
q3s4,latent_with_targetid,lr_l2_c0p10,subject5,contrast,0.2,drop_global_top10,0.4857953687769827,1.0251343947387401,0.34688121128654115,-0.007421981006247769,-0.0038461243581564553,-0.003665774489237661,0.00018034986891879434,-0.0037858650084036105,-0.004262113094773756,-0.0035456839700721554,-0.0034301356215395984,-0.0036634058743938323,0.7,10,5,5,0.016231488202693843,0.9861176650648241,0.9888888888888889,False
q3s4,latent_with_targetid,lr_l2_c0p10,subject5,contrast,0.2,drop_each_top5,0.4857953687769827,1.0251343947387401,0.34688121128654115,-0.007421981006247769,-0.0038461243581564553,-0.003665774489237661,0.00018034986891879434,-0.0037858650084036105,-0.004262113094773756,-0.0035456839700721554,-0.0034301356215395984,-0.0036634058743938323,0.7,10,5,5,0.016231488202693843,0.9861176650648241,0.9888888888888889,False
all3,latent_with_targetid,hgb_shallow,subject5,risk,0.1,drop_s4_p05,0.9006438555264267,0.21653472012745398,0.0697970249301625,-0.11127583275087867,-0.0038461243581564553,-0.003664870950274457,0.00018125340788199829,-0.004262113094773756,-0.004262113094773756,-0.0030676288057752688,-0.0034301356215395984,-0.0036728562599310233,0.7,22,0,22,0.007414912140632282,0.4844344733030784,0.9755555555555555,False
q3s4,latent_no_targetid,hgb_shallow,row5,risk,0.2,drop_q3_top25,0.8487507906388362,0.3549110986197964,0.12198870544248049,-0.07204688043023241,-0.0038461243581564553,-0.003664621765530396,0.0001815025926260594,-0.0038991079095216374,-0.004262113094773756,-0.0034301356215395984,-0.0034301356215395984,-0.0035943683999628885,0.7,25,25,0,0.006534093334538475,0.6586947907239048,0.9722222222222222,False
all3,latent_no_targetid,hgb_shallow,subject5,risk,0.2,drop_s4_top21,0.8491132603211622,0.35841732681149563,0.12259290912093175,-0.09770425631092018,-0.0038461243581564553,-0.0036646099968614676,0.00018151436129498766,-0.004262113094773756,-0.004262113094773756,-0.003067106898949512,-0.0034301356215395984,-0.0037363671211680825,0.7,21,0,21,0.007779186912644766,0.5604602655142669,0.9766666666666667,False
all3,latent_with_targetid,lr_l2_c0p10,row5,contrast,0.2,drop_q3_top40,0.511911126953009,0.8593763769583007,0.30111215567291905,-0.016440419105183464,-0.0038461243581564553,-0.0036632139584484857,0.00018291039970796952,-0.003896292295357817,-0.004262113094773756,-0.0034301356215395984,-0.0034301356215395984,-0.0036334316579137993,0.7,40,40,0,0.004115483993429463,0.8882370405739577,0.9555555555555556,False
q3s4,latent_no_targetid,hgb_shallow,row5,risk,0.2,drop_each_top25,0.8487507906388362,0.3549110986197964,0.12198870544248049,-0.07204688043023241,-0.0038461243581564553,-0.003663014084945182,0.00018311027321127327,-0.0038991079095216374,-0.004262113094773756,-0.0034269202603692817,-0.0034301356215395984,-0.003466658291672442,0.6,50,25,25,0.0032959849178017257,0.6534440100842123,0.9444444444444444,False
all3,latent_no_targetid,hgb_shallow,row5,contrast,0.2,drop_global_top40,0.5489663161646765,0.6976666554595168,0.252012029419277,0.006369091019966023,-0.0038461243581564553,-0.0036624524230240985,0.0001836719351323568,-0.004530061832616505,-0.004262113094773756,-0.0027948430134319135,-0.0034301356215395984,-0.0036243820873118394,0.7,40,15,25,0.004132618540479879,0.7220858458558999,0.9555555555555556,False
all3,latent_with_targetid,hgb_shallow,row5,contrast,0.2,drop_global_top40,0.545817738965128,0.6988225330595508,0.25256990560172526,0.004263125810822576,-0.0038461243581564553,-0.0036624524230240985,0.0001836719351323568,-0.004530061832616505,-0.004262113094773756,-0.0027948430134319135,-0.0034301356215395984,-0.0036243820873118394,0.7,40,15,25,0.004132618540479879,0.7229573540035334,0.9555555555555556,False
all3,movement,hgb_shallow,subject5,contrast,0.1,drop_each_top21,0.6345851950247554,0.6682169873377966,0.2372572668859933,0.043912053092573164,-0.0038461243581564553,-0.0036618572205247,0.00018426713763175506,-0.0039293298379718955,-0.004262113094773756,-0.003394384603077949,-0.0034301356215395984,-0.00359682865291161,0.7,42,21,21,0.003948581520679902,0.8402452919532483,0.9533333333333334,False
q3s4,movement,lr_l2_c0p10,row5,contrast,0.1,drop_q3_p10,0.4970516822754075,0.7337404366811758,0.26797556432246306,0.00843606727066127,-0.0038461243581564553,-0.0036610499164788646,0.00018507444167759068,-0.003891964211418797,-0.004262113094773756,-0.0034301356215395984,-0.0034301356215395984,-0.0035826890874080196,0.7,45,45,0,0.003701488833549898,0.7557975906224008,0.95,False
all3,latent_no_targetid,lr_l2_c0p10,row5,contrast,0.2,drop_q3_p05,0.5084655141685974,0.8615652416774889,0.30196388440939576,-0.013978859980507687,-0.0038461243581564553,-0.003660740045504318,0.00018538431265213706,-0.00389134446946926,-0.004262113094773756,-0.0034301356215395984,-0.0034301356215395984,-0.003650812178402152,0.7,22,22,0,0.007583903699407357,0.9087103889493565,0.9755555555555555,False
q3s4,movement,lr_l2_c0p10,row5,contrast,0.2,drop_each_top10,0.5744668211251707,0.688087208876997,0.24733690878936865,-0.0007909028087023205,-0.0038461243581564553,-0.003660603880657365,0.0001855204774990904,-0.003837170034062698,-0.004262113094773756,-0.003484037727252476,-0.0034301356215395984,-0.0035509031379192257,0.6,20,10,10,0.008348421487461231,0.7940453288760387,0.9777777777777777,False
all3,movement,lr_l2_c0p10,subject5,contrast,0.2,drop_q3_p10,0.5555052380521088,0.6912060179225781,0.24892925190129966,-0.015591649357716607,-0.0038461243581564553,-0.003660108594830569,0.00018601576332588632,-0.0038900815681219836,-0.004262113094773756,-0.0034301356215395984,-0.0034301356215395984,-0.0035642121170676886,0.6,45,45,0,0.00372031526651846,0.6413442802006423,0.95,False
all3,movement,lr_l2_c0p10,subject5,contrast,0.1,drop_s4_p15,0.5423258060620698,0.704248535166948,0.25493536205419304,0.049132435510114675,-0.0038461243581564553,-0.0036599275652299257,0.00018619679292652958,-0.004262113094773756,-0.004262113094773756,-0.003057742035686317,-0.0034301356215395984,-0.003759975685132544,0.7,68,0,68,0.0024643693181467317,0.7440886553791047,0.9244444444444444,False
all3,latent_no_targetid,hgb_shallow,row5,contrast,0.1,drop_each_top25,0.5276910625505838,0.7440180126819176,0.27149138460116135,0.014447861422917109,-0.0038461243581564553,-0.0036585420855183015,0.00018758227263815375,-0.004425044831278924,-0.004262113094773756,-0.0028920393397580124,-0.0034301356215395984,-0.003525571621745105,0.7,50,25,25,0.003376480907487836,0.8240746767973682,0.9444444444444444,False
all3,latent_with_targetid,hgb_shallow,row5,contrast,0.1,drop_each_top25,0.5276910625505838,0.7440180126819176,0.27149138460116135,0.014447861422917109,-0.0038461243581564553,-0.0036585420855183015,0.00018758227263815375,-0.004425044831278924,-0.004262113094773756,-0.0028920393397580124,-0.0034301356215395984,-0.003525571621745105,0.7,50,25,25,0.003376480907487836,0.8240746767973682,0.9444444444444444,False
all3,latent_with_targetid,lr_l2_c0p10,subject5,risk,0.1,drop_q3_top10,0.8400820440375447,0.4082377882475412,0.11579270586763847,-0.10753955879617774,-0.0038461243581564553,-0.0036570614920822253,0.00018906286607422995,-0.0038839873626252963,-0.004262113094773756,-0.0034301356215395984,-0.0034301356215395984,-0.003569325966696413,0.8,10,10,0,0.017015657946682156,0.994421920436167,0.9888888888888889,False
q3s4,latent_with_targetid,hgb_shallow,subject5,risk,0.2,drop_s4_top10,0.846773517464237,0.35950066451838003,0.12322570019584451,-0.09319349461413039,-0.0038461243581564553,-0.003656841725908855,0.00018928263224760045,-0.004262113094773756,-0.004262113094773756,-0.0030515703570440644,-0.0034301356215395984,-0.003683502825516061,0.6,10,0,10,0.017035436902292565,0.6568331046487201,0.9888888888888889,False
all3,latent_with_targetid,lr_l2_c0p10,subject5,contrast,0.1,drop_global_top13,0.470233063639657,1.0296160708092452,0.3477063092170189,-0.02584858413908745,-0.0038461243581564553,-0.0036565779797337328,0.00018954637842272248,-0.004204421123765734,-0.004262113094773756,-0.003108734835702065,-0.0034301356215395984,-0.0036337357930606106,0.7,13,7,6,0.01312244158311713,0.9808972310246661,0.9855555555555555,False
all3,movement,hgb_shallow,row5,risk,0.1,drop_s4_top10,0.9064769290215987,0.2089775397222333,0.06694676190375966,-0.1398218032232554,-0.0038461243581564553,-0.00365642243219344,0.00018970192596301505,-0.004262113094773756,-0.004262113094773756,-0.0030507317696132352,-0.0034301356215395984,-0.0037151731114055454,0.7,10,0,10,0.017073173336682918,0.5142086771344779,0.9888888888888889,False
all3,latent_with_targetid,lr_l2_c0p10,subject5,contrast,0.1,drop_q3_top10,0.470233063639657,1.0296160708092452,0.3477063092170189,-0.02584858413908745,-0.0038461243581564553,-0.0036559488985611344,0.0001901754595953209,-0.0038817621755831144,-0.004262113094773756,-0.0034301356215395984,-0.0034301356215395984,-0.0036292433152786295,0.7,10,10,0,0.017115791363574485,0.9745702236329539,0.9888888888888889,False
all3,movement,lr_l2_c0p10,subject5,risk,0.2,drop_s4_top13,0.8548749723727431,0.5392306622761053,0.16240833006738226,-0.12049499202414228,-0.0038461243581564553,-0.0036559003454769146,0.0001902240126795407,-0.004262113094773756,-0.004262113094773756,-0.003049687596180517,-0.0034301356215395984,-0.003552718193602111,0.6,13,0,13,0.013169354723968343,0.9805031634230907,0.9855555555555555,False
all3,latent_with_targetid,hgb_shallow,row5,risk,0.1,drop_each_top5,0.8839988807610825,0.22826033989663896,0.07370380933925416,-0.16303562301202912,-0.0038461243581564553,-0.0036536740275352475,0.00019245033062120775,-0.004319583814257566,-0.004262113094773756,-0.002987764240813262,-0.0034301356215395984,-0.003631203342724221,0.8,10,5,5,0.017320529755912018,0.5842438568267359,0.9888888888888889,False
q3s4,movement,hgb_shallow,row5,risk,0.2,drop_q3_p10,0.8664799253034547,0.33771821118371204,0.11518884620204049,-0.10338723015322139,-0.0038461243581564553,-0.0036535645623125834,0.00019255979584387184,-0.0038769935030859015,-0.004262113094773756,-0.0034301356215395984,-0.0034301356215395984,-0.003599563276170703,0.5,45,45,0,0.003851195916877945,0.5592082724985084,0.95,False
q3s4,latent_with_targetid,lr_l2_c0p10,subject5,contrast,0.2,drop_q3_top10,0.4857953687769827,1.0251343947387401,0.34688121128654115,-0.007421981006247769,-0.0038461243581564553,-0.00365349003794746,0.0001926343202089953,-0.0038768444543558767,-0.004262113094773756,-0.0034301356215395984,-0.0034301356215395984,-0.0036297411128635272,0.7,10,10,0,0.01733708881880536,0.9804260797670039,0.9888888888888889,False
q3s4,latent_no_targetid,hgb_shallow,row5,risk,0.2,drop_q3_top50,0.8487507906388362,0.3549110986197964,0.12198870544248049,-0.07204688043023241,-0.0038461243581564553,-0.003653404875751165,0.00019271948240529024,-0.0038766741299630647,-0.004262113094773756,-0.0034301356215395984,-0.0034301356215395984,-0.003528663536747756,0.7,50,50,0,0.0034689506832964335,0.6009318238798504,0.9444444444444444,False
q3s4,movement,hgb_shallow,row5,risk,0.1,drop_q3_top13,0.9189817590704987,0.2056684187195598,0.066484958669984,-0.13234010988178793,-0.0038461243581564553,-0.003652572356429018,0.00019355200172743725,-0.0038750090913187707,-0.004262113094773756,-0.0034301356215395984,-0.0034301356215395984,-0.0036874023468204233,0.6,13,13,0,0.013399753965752454,0.622653119289457,0.9855555555555555,False
all3,movement,hgb_shallow,subject5,contrast,0.2,drop_each_top5,0.6007457054010807,0.6864989890715936,0.24584664252300445,-0.012707396384802734,-0.0038461243581564553,-0.0036521169641448026,0.00019400739401165268,-0.004101540308521279,-0.004262113094773756,-0.0032026936197686595,-0.0034301356215395984,-0.0036473776792860678,0.6,10,5,5,0.01746066546105391,0.7483238969386392,0.9888888888888889,False
