variant,target_set,row_mask,cell_mask,sign_mask,scale,targets,file,basename,changed_rows_vs_e247,changed_cells_vs_e247,move_l1,move_l2,row_entropy,abs_Q1,abs_Q2,abs_Q3,abs_S1,abs_S2,abs_S3,abs_S4,row_score_override
target_q2_s0.50,q2,all,all,both,0.5,Q2,analysis_outputs/submission_e349_lifestate_ablate_target_q2_s0_50_641083f1.csv,submission_e349_lifestate_ablate_target_q2_s0_50_641083f1.csv,34,34,0.5123662500474027,0.0918694733281427,0.6234797516163534,0.0,0.5123662500474027,0.0,0.0,0.0,0.0,0.0,
target_q2_s0.75,q2,all,all,both,0.75,Q2,analysis_outputs/submission_e349_lifestate_ablate_target_q2_s0_75_a91360e5.csv,submission_e349_lifestate_ablate_target_q2_s0_75_a91360e5.csv,34,34,0.7685493750711038,0.13780420999221404,0.6234797516163534,0.0,0.7685493750711039,0.0,0.0,0.0,0.0,0.0,
target_q2_s1.00,q2,all,all,both,1.0,Q2,analysis_outputs/submission_e349_lifestate_ablate_target_q2_s1_00_df388dcd.csv,submission_e349_lifestate_ablate_target_q2_s1_00_df388dcd.csv,34,34,1.0247325000948053,0.1837389466562854,0.6234797516163534,0.0,1.0247325000948053,0.0,0.0,0.0,0.0,0.0,
target_q2_s1.15,q2,all,all,both,1.15,Q2,analysis_outputs/submission_e349_lifestate_ablate_target_q2_s1_15_18723385.csv,submission_e349_lifestate_ablate_target_q2_s1_15_18723385.csv,56,56,1.1784423751090258,0.21129978865472818,0.6234797516163534,0.0,1.178442375109026,0.0,0.0,0.0,0.0,0.0,
target_q3_s0.50,q3,all,all,both,0.5,Q3,analysis_outputs/submission_e349_lifestate_ablate_target_q3_s0_50_88f86b98.csv,submission_e349_lifestate_ablate_target_q3_s0_50_88f86b98.csv,14,14,0.11414098963409366,0.036754464466680535,0.42718053950930296,0.0,0.0,0.11414098963409366,0.0,0.0,0.0,0.0,
target_q3_s0.75,q3,all,all,both,0.75,Q3,analysis_outputs/submission_e349_lifestate_ablate_target_q3_s0_75_51eb37e3.csv,submission_e349_lifestate_ablate_target_q3_s0_75_51eb37e3.csv,14,14,0.17121148445114048,0.0551316967000208,0.42718053950930296,0.0,0.0,0.17121148445114048,0.0,0.0,0.0,0.0,
target_q3_s1.00,q3,all,all,both,1.0,Q3,analysis_outputs/submission_e349_lifestate_ablate_target_q3_s1_00_49f07f64.csv,submission_e349_lifestate_ablate_target_q3_s1_00_49f07f64.csv,33,33,0.22828197926818733,0.07350892893336107,0.42718053950930296,0.0,0.0,0.22828197926818733,0.0,0.0,0.0,0.0,
target_q3_s1.15,q3,all,all,both,1.15,Q3,analysis_outputs/submission_e349_lifestate_ablate_target_q3_s1_15_004d1a5e.csv,submission_e349_lifestate_ablate_target_q3_s1_15_004d1a5e.csv,59,59,0.2625242761584154,0.08453526827336523,0.42718053950930296,0.0,0.0,0.2625242761584154,0.0,0.0,0.0,0.0,
target_s1_s0.50,s1,all,all,both,0.5,S1,analysis_outputs/submission_e349_lifestate_ablate_target_s1_s0_50_f9e34b26.csv,submission_e349_lifestate_ablate_target_s1_s0_50_f9e34b26.csv,220,220,0.5594514242206181,0.09649500759053906,0.6538070461318035,0.0,0.0,0.0,0.5594514242206181,0.0,0.0,0.0,
target_s1_s0.75,s1,all,all,both,0.75,S1,analysis_outputs/submission_e349_lifestate_ablate_target_s1_s0_75_98d948e2.csv,submission_e349_lifestate_ablate_target_s1_s0_75_98d948e2.csv,223,223,0.8391771363309272,0.14474251138580857,0.6538070461318035,0.0,0.0,0.0,0.8391771363309272,0.0,0.0,0.0,
target_s1_s1.00,s1,all,all,both,1.0,S1,analysis_outputs/submission_e349_lifestate_ablate_target_s1_s1_00_1aea9a2e.csv,submission_e349_lifestate_ablate_target_s1_s1_00_1aea9a2e.csv,227,227,1.1189028484412362,0.1929900151810781,0.6538070461318035,0.0,0.0,0.0,1.1189028484412362,0.0,0.0,0.0,
target_s1_s1.15,s1,all,all,both,1.15,S1,analysis_outputs/submission_e349_lifestate_ablate_target_s1_s1_15_2b146a0b.csv,submission_e349_lifestate_ablate_target_s1_s1_15_2b146a0b.csv,228,228,1.2867382757074215,0.2219385174582398,0.6538070461318035,0.0,0.0,0.0,1.2867382757074217,0.0,0.0,0.0,
target_s2_s0.50,s2,all,all,both,0.5,S2,analysis_outputs/submission_e349_lifestate_ablate_target_s2_s0_50_b9e0a4a4.csv,submission_e349_lifestate_ablate_target_s2_s0_50_b9e0a4a4.csv,17,17,1.0095802492615658e-10,8.760523202080415e-12,0.938763322946736,0.0,0.0,0.0,0.0,1.0095802492615658e-10,0.0,0.0,
target_s2_s0.75,s2,all,all,both,0.75,S2,analysis_outputs/submission_e349_lifestate_ablate_target_s2_s0_75_c82ce345.csv,submission_e349_lifestate_ablate_target_s2_s0_75_c82ce345.csv,33,33,1.5143703738923486e-10,1.3140784803120623e-11,0.938763322946736,0.0,0.0,0.0,0.0,1.5143703738923486e-10,0.0,0.0,
target_s2_s1.00,s2,all,all,both,1.0,S2,analysis_outputs/submission_e349_lifestate_ablate_target_s2_s1_00_d555f7aa.csv,submission_e349_lifestate_ablate_target_s2_s1_00_d555f7aa.csv,56,56,2.0191604985231315e-10,1.752104640416083e-11,0.938763322946736,0.0,0.0,0.0,0.0,2.0191604985231315e-10,0.0,0.0,
target_s2_s1.15,s2,all,all,both,1.15,S2,analysis_outputs/submission_e349_lifestate_ablate_target_s2_s1_15_4dd093a5.csv,submission_e349_lifestate_ablate_target_s2_s1_15_4dd093a5.csv,81,81,2.322034573301601e-10,2.0149203364784952e-11,0.938763322946736,0.0,0.0,0.0,0.0,2.3220345733016013e-10,0.0,0.0,
target_s3_s0.50,s3,all,all,both,0.5,S3,analysis_outputs/submission_e349_lifestate_ablate_target_s3_s0_50_778bee65.csv,submission_e349_lifestate_ablate_target_s3_s0_50_778bee65.csv,238,238,0.018390414529467353,0.0016189485577326262,0.9200195168659928,0.0,0.0,0.0,0.0,0.0,0.01839041452946735,0.0,
target_s3_s0.75,s3,all,all,both,0.75,S3,analysis_outputs/submission_e349_lifestate_ablate_target_s3_s0_75_b8eba74c.csv,submission_e349_lifestate_ablate_target_s3_s0_75_b8eba74c.csv,238,238,0.027585621794201026,0.0024284228365989394,0.9200195168659926,0.0,0.0,0.0,0.0,0.0,0.02758562179420103,0.0,
target_s3_s1.00,s3,all,all,both,1.0,S3,analysis_outputs/submission_e349_lifestate_ablate_target_s3_s1_00_e6f06db4.csv,submission_e349_lifestate_ablate_target_s3_s1_00_e6f06db4.csv,240,240,0.036780829058934705,0.0032378971154652524,0.9200195168659928,0.0,0.0,0.0,0.0,0.0,0.0367808290589347,0.0,
target_s3_s1.15,s3,all,all,both,1.15,S3,analysis_outputs/submission_e349_lifestate_ablate_target_s3_s1_15_fb4d357c.csv,submission_e349_lifestate_ablate_target_s3_s1_15_fb4d357c.csv,240,240,0.042297953417774904,0.0037235816827850396,0.9200195168659928,0.0,0.0,0.0,0.0,0.0,0.042297953417774904,0.0,
target_s4_s0.50,s4,all,all,both,0.5,S4,analysis_outputs/submission_e349_lifestate_ablate_target_s4_s0_50_c2775bb4.csv,submission_e349_lifestate_ablate_target_s4_s0_50_c2775bb4.csv,3,3,7.689496467951779e-11,5.984526321898791e-12,0.9558572333961152,0.0,0.0,0.0,0.0,0.0,0.0,7.689496467951779e-11,
target_s4_s0.75,s4,all,all,both,0.75,S4,analysis_outputs/submission_e349_lifestate_ablate_target_s4_s0_75_26dda822.csv,submission_e349_lifestate_ablate_target_s4_s0_75_26dda822.csv,16,16,1.1534244701927668e-10,8.976789482848186e-12,0.9558572333961152,0.0,0.0,0.0,0.0,0.0,0.0,1.1534244701927668e-10,
target_s4_s1.00,s4,all,all,both,1.0,S4,analysis_outputs/submission_e349_lifestate_ablate_target_s4_s1_00_08896d82.csv,submission_e349_lifestate_ablate_target_s4_s1_00_08896d82.csv,28,28,1.5378992935903557e-10,1.1969052643797583e-11,0.9558572333961152,0.0,0.0,0.0,0.0,0.0,0.0,1.5378992935903557e-10,
target_s4_s1.15,s4,all,all,both,1.15,S4,analysis_outputs/submission_e349_lifestate_ablate_target_s4_s1_15_f4293d1d.csv,submission_e349_lifestate_ablate_target_s4_s1_15_f4293d1d.csv,60,60,1.7685841876289092e-10,1.3764410540367218e-11,0.9558572333961152,0.0,0.0,0.0,0.0,0.0,0.0,1.768584187628909e-10,
target_sonly_s0.50,sonly,all,all,both,0.5,"S1,S2,S3,S4",analysis_outputs/submission_e349_lifestate_ablate_target_sonly_s0_50_cc076b91.csv,submission_e349_lifestate_ablate_target_sonly_s0_50_cc076b91.csv,250,478,0.5778418389279385,0.09650858761960396,0.6788925267435166,0.0,0.0,0.0,0.5594514242206181,1.0095802492615658e-10,0.01839041452946735,7.689496467951779e-11,
target_sonly_s0.75,sonly,all,all,both,0.75,"S1,S2,S3,S4",analysis_outputs/submission_e349_lifestate_ablate_target_sonly_s0_75_902b692d.csv,submission_e349_lifestate_ablate_target_sonly_s0_75_902b692d.csv,250,510,0.8667627583919078,0.14476288142940594,0.6788925267435166,0.0,0.0,0.0,0.8391771363309272,1.5143703738923486e-10,0.02758562179420103,1.1534244701927668e-10,
target_sonly_s1.00,sonly,all,all,both,1.0,"S1,S2,S3,S4",analysis_outputs/submission_e349_lifestate_ablate_target_sonly_s1_00_a1e2f197.csv,submission_e349_lifestate_ablate_target_sonly_s1_00_a1e2f197.csv,250,551,1.155683677855877,0.19301717523920792,0.6788925267435166,0.0,0.0,0.0,1.1189028484412362,2.0191604985231315e-10,0.0367808290589347,1.5378992935903557e-10,
target_sonly_s1.15,sonly,all,all,both,1.15,"S1,S2,S3,S4",analysis_outputs/submission_e349_lifestate_ablate_target_sonly_s1_15_41c385e5.csv,submission_e349_lifestate_ablate_target_sonly_s1_15_41c385e5.csv,250,609,1.3290362295342584,0.22196975152508908,0.6788925267435166,0.0,0.0,0.0,1.2867382757074217,2.3220345733016013e-10,0.042297953417774904,1.768584187628909e-10,
