basename,source_path,candidate_id,action,fraction,rule_family,rule_note,row_idx_list,row_count,e247_overlap,e256_overlap,e284_overlap,mean_smooth_gain,sum_smooth_gain,mean_amp,mean_app_state,mean_app_story,mean_state_amp_z
submission_e285_e247resid_undo_e256like_z_jepa_resid_dateblock_cognitive_m_top5_f0p25_6bb64c94.csv,analysis_outputs/submission_e285_e247resid_undo_e256like_z_jepa_resid_dateblock_cognitive_m_top5_f0p25_6bb64c94.csv,undo_e256like_z_jepa_resid_dateblock_cognitive_m_top5_f0p25,undo,0.25,human_boundary_undo,undo E247 rows that look E256-like on z_jepa_resid_dateblock_cognitive_money (d=1.058),5 51 103 222 223,5,5,4,3,0.15357321277976257,0.7678660638988128,0.08731530752010763,-0.31194860099211785,-0.8616342709820438,-0.7106833497663281
submission_e285_e247resid_undo_e247like_ctrl_z_jepa_resid_dateblock_cogniti_top5_f0p25_d8f69c53.csv,analysis_outputs/submission_e285_e247resid_undo_e247like_ctrl_z_jepa_resid_dateblock_cogniti_top5_f0p25_d8f69c53.csv,undo_e247like_ctrl_z_jepa_resid_dateblock_cogniti_top5_f0p25,undo,0.25,human_boundary_control,control: undo E247-like side on z_jepa_resid_dateblock_cognitive_money (d=1.058),46 64 76 116 162,5,5,1,2,0.08788389412357892,0.4394194706178946,0.04986533670506874,0.5244471333485278,0.7107987262953165,0.3219155649767492
submission_e285_e247resid_undo_e256like_z_jepa_resid_dateblock_cognitive_m_top5_f0p5_1f0fcac3.csv,analysis_outputs/submission_e285_e247resid_undo_e256like_z_jepa_resid_dateblock_cognitive_m_top5_f0p5_1f0fcac3.csv,undo_e256like_z_jepa_resid_dateblock_cognitive_m_top5_f0p5,undo,0.5,human_boundary_undo,undo E247 rows that look E256-like on z_jepa_resid_dateblock_cognitive_money (d=1.058),5 51 103 222 223,5,5,4,3,0.15357321277976257,0.7678660638988128,0.08731530752010763,-0.31194860099211785,-0.8616342709820438,-0.7106833497663281
submission_e285_e247resid_undo_e247like_ctrl_z_jepa_resid_dateblock_cogniti_top5_f0p5_41b0ae51.csv,analysis_outputs/submission_e285_e247resid_undo_e247like_ctrl_z_jepa_resid_dateblock_cogniti_top5_f0p5_41b0ae51.csv,undo_e247like_ctrl_z_jepa_resid_dateblock_cogniti_top5_f0p5,undo,0.5,human_boundary_control,control: undo E247-like side on z_jepa_resid_dateblock_cognitive_money (d=1.058),46 64 76 116 162,5,5,1,2,0.08788389412357892,0.4394194706178946,0.04986533670506874,0.5244471333485278,0.7107987262953165,0.3219155649767492
submission_e285_e247resid_add_e247like_z_jepa_resid_dateblock_cognitive_mon_top3_f0p25_adf0c040.csv,analysis_outputs/submission_e285_e247resid_add_e247like_z_jepa_resid_dateblock_cognitive_mon_top3_f0p25_adf0c040.csv,add_e247like_z_jepa_resid_dateblock_cognitive_mon_top3_f0p25,add,0.25,human_boundary_add,add outside rows that look E247-like on z_jepa_resid_dateblock_cognitive_money and smooth well,60 170 238,3,0,0,0,0.027762686381330965,0.0832880591439929,0.024725609869093834,0.48551287449759517,0.3884291175168684,0.0617039166887825
submission_e285_e247resid_add_e247like_z_jepa_resid_dateblock_cognitive_mon_top5_f0p25_4e51fe88.csv,analysis_outputs/submission_e285_e247resid_add_e247like_z_jepa_resid_dateblock_cognitive_mon_top5_f0p25_4e51fe88.csv,add_e247like_z_jepa_resid_dateblock_cognitive_mon_top5_f0p25,add,0.25,human_boundary_add,add outside rows that look E247-like on z_jepa_resid_dateblock_cognitive_money and smooth well,33 60 126 170 238,5,0,0,0,0.030337695687079502,0.1516884784353975,0.028515449779737224,0.20839384977247075,0.22722660922100113,-0.0947623736563394
submission_e285_e247resid_undo_e247like_ctrl_smooth_z_top3_f0p25_40fc3712.csv,analysis_outputs/submission_e285_e247resid_undo_e247like_ctrl_smooth_z_top3_f0p25_40fc3712.csv,undo_e247like_ctrl_smooth_z_top3_f0p25,undo,0.25,human_boundary_control,control: undo E247-like side on smooth_z (d=0.962),5 150 212,3,3,3,1,0.2464572906240026,0.7393718718720078,0.08855434355588777,0.034996387611236544,-0.09317372078457375,0.7666799006103258
submission_e285_e247resid_undo_e247like_ctrl_smooth_z_top3_f0p5_1350e4c1.csv,analysis_outputs/submission_e285_e247resid_undo_e247like_ctrl_smooth_z_top3_f0p5_1350e4c1.csv,undo_e247like_ctrl_smooth_z_top3_f0p5,undo,0.5,human_boundary_control,control: undo E247-like side on smooth_z (d=0.962),5 150 212,3,3,3,1,0.2464572906240026,0.7393718718720078,0.08855434355588777,0.034996387611236544,-0.09317372078457375,0.7666799006103258
submission_e285_e247resid_undo_e247like_ctrl_smooth_z_top5_f0p25_94fc0ee8.csv,analysis_outputs/submission_e285_e247resid_undo_e247like_ctrl_smooth_z_top5_f0p25_94fc0ee8.csv,undo_e247like_ctrl_smooth_z_top5_f0p25,undo,0.25,human_boundary_control,control: undo E247-like side on smooth_z (d=0.962),5 51 150 212 223,5,5,5,2,0.2153226039836056,1.076613019918028,0.10331224397812366,0.025563936751699757,-0.528428388481737,0.4098702077926495
submission_e285_e247resid_undo_e247like_ctrl_smooth_z_top5_f0p5_da507f4a.csv,analysis_outputs/submission_e285_e247resid_undo_e247like_ctrl_smooth_z_top5_f0p5_da507f4a.csv,undo_e247like_ctrl_smooth_z_top5_f0p5,undo,0.5,human_boundary_control,control: undo E247-like side on smooth_z (d=0.962),5 51 150 212 223,5,5,5,2,0.2153226039836056,1.076613019918028,0.10331224397812366,0.025563936751699757,-0.528428388481737,0.4098702077926495
submission_e285_e247resid_undo_e256like_z_pay15_post3_late_shopping_subj_z_top3_f0p25_6314f6be.csv,analysis_outputs/submission_e285_e247resid_undo_e256like_z_pay15_post3_late_shopping_subj_z_top3_f0p25_6314f6be.csv,undo_e256like_z_pay15_post3_late_shopping_subj_z_top3_f0p25,undo,0.25,human_boundary_undo,undo E247 rows that look E256-like on z_pay15_post3_late_shopping_subj_z (d=-0.959),116 168 235,3,3,2,3,0.09874678571838169,0.2962403571551451,0.0804073937931281,0.8407360538847831,0.8514587650439234,1.047728782362274
submission_e285_e247resid_undo_e247like_ctrl_z_pay15_post3_late_shopping_su_top3_f0p25_2ec67f92.csv,analysis_outputs/submission_e285_e247resid_undo_e247like_ctrl_z_pay15_post3_late_shopping_su_top3_f0p25_2ec67f92.csv,undo_e247like_ctrl_z_pay15_post3_late_shopping_su_top3_f0p25,undo,0.25,human_boundary_control,control: undo E247-like side on z_pay15_post3_late_shopping_subj_z (d=-0.959),46 48 51,3,3,1,0,0.11161985140009889,0.33485955420029667,0.049497675877115295,0.008281013869057737,-0.10680554922133274,-0.16806129685807203
submission_e285_e247resid_undo_e256like_z_pay15_post3_late_shopping_subj_z_top3_f0p5_d2a4f3bb.csv,analysis_outputs/submission_e285_e247resid_undo_e256like_z_pay15_post3_late_shopping_subj_z_top3_f0p5_d2a4f3bb.csv,undo_e256like_z_pay15_post3_late_shopping_subj_z_top3_f0p5,undo,0.5,human_boundary_undo,undo E247 rows that look E256-like on z_pay15_post3_late_shopping_subj_z (d=-0.959),116 168 235,3,3,2,3,0.09874678571838169,0.2962403571551451,0.0804073937931281,0.8407360538847831,0.8514587650439234,1.047728782362274
submission_e285_e247resid_undo_e247like_ctrl_z_pay15_post3_late_shopping_su_top3_f0p5_8b101ca3.csv,analysis_outputs/submission_e285_e247resid_undo_e247like_ctrl_z_pay15_post3_late_shopping_su_top3_f0p5_8b101ca3.csv,undo_e247like_ctrl_z_pay15_post3_late_shopping_su_top3_f0p5,undo,0.5,human_boundary_control,control: undo E247-like side on z_pay15_post3_late_shopping_subj_z (d=-0.959),46 48 51,3,3,1,0,0.11161985140009889,0.33485955420029667,0.049497675877115295,0.008281013869057737,-0.10680554922133274,-0.16806129685807203
submission_e285_e247resid_undo_e256like_z_pay15_post3_late_shopping_subj_z_top5_f0p25_6f63d7b7.csv,analysis_outputs/submission_e285_e247resid_undo_e256like_z_pay15_post3_late_shopping_subj_z_top5_f0p25_6f63d7b7.csv,undo_e256like_z_pay15_post3_late_shopping_subj_z_top5_f0p25,undo,0.25,human_boundary_undo,undo E247 rows that look E256-like on z_pay15_post3_late_shopping_subj_z (d=-0.959),116 168 212 235 236,5,5,4,3,0.1109703801188419,0.5548519005942095,0.07528735365847203,0.21940631021068474,0.008720747737767365,0.2395856968647987
submission_e285_e247resid_undo_e247like_ctrl_z_pay15_post3_late_shopping_su_top5_f0p25_9a0e98c0.csv,analysis_outputs/submission_e285_e247resid_undo_e247like_ctrl_z_pay15_post3_late_shopping_su_top5_f0p25_9a0e98c0.csv,undo_e247like_ctrl_z_pay15_post3_late_shopping_su_top5_f0p25,undo,0.25,human_boundary_control,control: undo E247-like side on z_pay15_post3_late_shopping_subj_z (d=-0.959),46 48 51 52 196,5,5,3,1,0.1302013874791106,0.6510069373955529,0.06131334384579482,-0.09952724884522972,-0.39353516132161115,-0.33963279859028106
submission_e285_e247resid_undo_e256like_z_pay15_post3_late_shopping_subj_z_top5_f0p5_b9fb5377.csv,analysis_outputs/submission_e285_e247resid_undo_e256like_z_pay15_post3_late_shopping_subj_z_top5_f0p5_b9fb5377.csv,undo_e256like_z_pay15_post3_late_shopping_subj_z_top5_f0p5,undo,0.5,human_boundary_undo,undo E247 rows that look E256-like on z_pay15_post3_late_shopping_subj_z (d=-0.959),116 168 212 235 236,5,5,4,3,0.1109703801188419,0.5548519005942095,0.07528735365847203,0.21940631021068474,0.008720747737767365,0.2395856968647987
submission_e285_e247resid_undo_e247like_ctrl_z_pay15_post3_late_shopping_su_top5_f0p5_7bb2578e.csv,analysis_outputs/submission_e285_e247resid_undo_e247like_ctrl_z_pay15_post3_late_shopping_su_top5_f0p5_7bb2578e.csv,undo_e247like_ctrl_z_pay15_post3_late_shopping_su_top5_f0p5,undo,0.5,human_boundary_control,control: undo E247-like side on z_pay15_post3_late_shopping_subj_z (d=-0.959),46 48 51 52 196,5,5,3,1,0.1302013874791106,0.6510069373955529,0.06131334384579482,-0.09952724884522972,-0.39353516132161115,-0.33963279859028106
submission_e285_e247resid_add_e247like_z_pay15_post3_late_shopping_subj_z_top3_f0p25_d6d4574f.csv,analysis_outputs/submission_e285_e247resid_add_e247like_z_pay15_post3_late_shopping_subj_z_top3_f0p25_d6d4574f.csv,add_e247like_z_pay15_post3_late_shopping_subj_z_top3_f0p25,add,0.25,human_boundary_add,add outside rows that look E247-like on z_pay15_post3_late_shopping_subj_z and smooth well,22 25 38,3,0,0,2,0.04778496141848943,0.1433548842554683,0.046169215117941594,0.5901254141400224,0.47718123720086525,0.18154490312588953
submission_e285_e247resid_add_e247like_z_pay15_post3_late_shopping_subj_z_top5_f0p25_a5b78a74.csv,analysis_outputs/submission_e285_e247resid_add_e247like_z_pay15_post3_late_shopping_subj_z_top5_f0p25_a5b78a74.csv,add_e247like_z_pay15_post3_late_shopping_subj_z_top5_f0p25,add,0.25,human_boundary_add,add outside rows that look E247-like on z_pay15_post3_late_shopping_subj_z and smooth well,22 25 33 38 81,5,0,0,3,0.04628460423656054,0.2314230211828027,0.04061542931603454,0.13400539916843615,0.177154654314195,0.015527347953736437
submission_e285_e247resid_undo_e256like_z_jepa_prednorm_subject_social_com_top3_f0p25_3425e0cc.csv,analysis_outputs/submission_e285_e247resid_undo_e256like_z_jepa_prednorm_subject_social_com_top3_f0p25_3425e0cc.csv,undo_e256like_z_jepa_prednorm_subject_social_com_top3_f0p25,undo,0.25,human_boundary_undo,undo E247 rows that look E256-like on z_jepa_prednorm_subject_social_comm (d=-0.955),196 235 236,3,3,3,1,0.12125550127428175,0.36376650382284526,0.09404212027393459,-0.06044613966968406,-0.5521891112690147,0.06626305772904835
submission_e285_e247resid_undo_e247like_ctrl_z_jepa_prednorm_subject_social_top3_f0p25_37621a4b.csv,analysis_outputs/submission_e285_e247resid_undo_e247like_ctrl_z_jepa_prednorm_subject_social_top3_f0p25_37621a4b.csv,undo_e247like_ctrl_z_jepa_prednorm_subject_social_top3_f0p25,undo,0.25,human_boundary_control,control: undo E247-like side on z_jepa_prednorm_subject_social_comm (d=-0.955),46 48 103,3,3,0,0,0.0710082582278915,0.2130247746836745,0.029191879291011597,0.024313844908580004,0.01301180554835745,-0.040846097514012615
submission_e285_e247resid_undo_e256like_z_jepa_prednorm_subject_social_com_top3_f0p5_1c6453e2.csv,analysis_outputs/submission_e285_e247resid_undo_e256like_z_jepa_prednorm_subject_social_com_top3_f0p5_1c6453e2.csv,undo_e256like_z_jepa_prednorm_subject_social_com_top3_f0p5,undo,0.5,human_boundary_undo,undo E247 rows that look E256-like on z_jepa_prednorm_subject_social_comm (d=-0.955),196 235 236,3,3,3,1,0.12125550127428175,0.36376650382284526,0.09404212027393459,-0.06044613966968406,-0.5521891112690147,0.06626305772904835
submission_e285_e247resid_undo_e247like_ctrl_z_jepa_prednorm_subject_social_top3_f0p5_f13dadd3.csv,analysis_outputs/submission_e285_e247resid_undo_e247like_ctrl_z_jepa_prednorm_subject_social_top3_f0p5_f13dadd3.csv,undo_e247like_ctrl_z_jepa_prednorm_subject_social_top3_f0p5,undo,0.5,human_boundary_control,control: undo E247-like side on z_jepa_prednorm_subject_social_comm (d=-0.955),46 48 103,3,3,0,0,0.0710082582278915,0.2130247746836745,0.029191879291011597,0.024313844908580004,0.01301180554835745,-0.040846097514012615
submission_e285_e247resid_undo_e256like_z_jepa_prednorm_subject_social_com_top5_f0p25_8f92b789.csv,analysis_outputs/submission_e285_e247resid_undo_e256like_z_jepa_prednorm_subject_social_com_top5_f0p25_8f92b789.csv,undo_e256like_z_jepa_prednorm_subject_social_com_top5_f0p25,undo,0.25,human_boundary_undo,undo E247 rows that look E256-like on z_jepa_prednorm_subject_social_comm (d=-0.955),150 196 235 236 237,5,5,5,2,0.15012065170031666,0.7506032585015833,0.10763444584654822,0.4223068554350687,0.08639506546404123,1.5274016137356303
submission_e285_e247resid_undo_e247like_ctrl_z_jepa_prednorm_subject_social_top5_f0p25_875a43c2.csv,analysis_outputs/submission_e285_e247resid_undo_e247like_ctrl_z_jepa_prednorm_subject_social_top5_f0p25_875a43c2.csv,undo_e247like_ctrl_z_jepa_prednorm_subject_social_top5_f0p25,undo,0.25,human_boundary_control,control: undo E247-like side on z_jepa_prednorm_subject_social_comm (d=-0.955),46 48 103 168 231,5,5,1,2,0.07654774135944599,0.38273870679722993,0.04045427884216588,0.1619055974436751,0.048750109116403526,0.05042355181042727
submission_e285_e247resid_undo_e256like_z_jepa_prednorm_subject_social_com_top5_f0p5_21899e67.csv,analysis_outputs/submission_e285_e247resid_undo_e256like_z_jepa_prednorm_subject_social_com_top5_f0p5_21899e67.csv,undo_e256like_z_jepa_prednorm_subject_social_com_top5_f0p5,undo,0.5,human_boundary_undo,undo E247 rows that look E256-like on z_jepa_prednorm_subject_social_comm (d=-0.955),150 196 235 236 237,5,5,5,2,0.15012065170031666,0.7506032585015833,0.10763444584654822,0.4223068554350687,0.08639506546404123,1.5274016137356303
submission_e285_e247resid_undo_e247like_ctrl_z_jepa_prednorm_subject_social_top5_f0p5_690bca7a.csv,analysis_outputs/submission_e285_e247resid_undo_e247like_ctrl_z_jepa_prednorm_subject_social_top5_f0p5_690bca7a.csv,undo_e247like_ctrl_z_jepa_prednorm_subject_social_top5_f0p5,undo,0.5,human_boundary_control,control: undo E247-like side on z_jepa_prednorm_subject_social_comm (d=-0.955),46 48 103 168 231,5,5,1,2,0.07654774135944599,0.38273870679722993,0.04045427884216588,0.1619055974436751,0.048750109116403526,0.05042355181042727
submission_e285_e247resid_add_e247like_z_jepa_prednorm_subject_social_comm_top3_f0p25_a6b1e2d3.csv,analysis_outputs/submission_e285_e247resid_add_e247like_z_jepa_prednorm_subject_social_comm_top3_f0p25_a6b1e2d3.csv,add_e247like_z_jepa_prednorm_subject_social_comm_top3_f0p25,add,0.25,human_boundary_add,add outside rows that look E247-like on z_jepa_prednorm_subject_social_comm and smooth well,38 81 175,3,0,0,2,0.0395719150002443,0.1187157450007329,0.03173903643324883,0.01153615515834805,0.1409161658566011,0.08471430229467268
submission_e285_e247resid_add_e247like_z_jepa_prednorm_subject_social_comm_top5_f0p25_50fee853.csv,analysis_outputs/submission_e285_e247resid_add_e247like_z_jepa_prednorm_subject_social_comm_top5_f0p25_50fee853.csv,add_e247like_z_jepa_prednorm_subject_social_comm_top5_f0p25,add,0.25,human_boundary_add,add outside rows that look E247-like on z_jepa_prednorm_subject_social_comm and smooth well,37 38 81 137 175,5,0,0,2,0.035372142820090095,0.17686071410045048,0.030672415679892838,-0.034274934189271744,-0.1099673336733269,0.052967988998686086
submission_e285_e247resid_undo_e256like_z_jepa_prednorm_dateblock_bedtime__top3_f0p25_2a4d3bcd.csv,analysis_outputs/submission_e285_e247resid_undo_e256like_z_jepa_prednorm_dateblock_bedtime__top3_f0p25_2a4d3bcd.csv,undo_e256like_z_jepa_prednorm_dateblock_bedtime__top3_f0p25,undo,0.25,human_boundary_undo,undo E247 rows that look E256-like on z_jepa_prednorm_dateblock_bedtime_phone (d=0.833),52 103 196,3,3,2,1,0.12233284044158822,0.3669985213247647,0.06116642022079413,-0.1881794041021894,-0.6199980967332621,-0.39383786348904937
submission_e285_e247resid_undo_e247like_ctrl_z_jepa_prednorm_dateblock_bedt_top3_f0p25_e5ba084a.csv,analysis_outputs/submission_e285_e247resid_undo_e247like_ctrl_z_jepa_prednorm_dateblock_bedt_top3_f0p25_e5ba084a.csv,undo_e247like_ctrl_z_jepa_prednorm_dateblock_bedt_top3_f0p25,undo,0.25,human_boundary_control,control: undo E247-like side on z_jepa_prednorm_dateblock_bedtime_phone (d=0.833),90 166 222,3,3,2,2,0.07055369384491529,0.2116610815347459,0.0609831674024647,-0.6621532643886501,-0.289851162153375,-1.6470537216958523
submission_e285_e247resid_undo_e256like_z_jepa_prednorm_dateblock_bedtime__top3_f0p5_f07208cb.csv,analysis_outputs/submission_e285_e247resid_undo_e256like_z_jepa_prednorm_dateblock_bedtime__top3_f0p5_f07208cb.csv,undo_e256like_z_jepa_prednorm_dateblock_bedtime__top3_f0p5,undo,0.5,human_boundary_undo,undo E247 rows that look E256-like on z_jepa_prednorm_dateblock_bedtime_phone (d=0.833),52 103 196,3,3,2,1,0.12233284044158822,0.3669985213247647,0.06116642022079413,-0.1881794041021894,-0.6199980967332621,-0.39383786348904937
submission_e285_e247resid_undo_e247like_ctrl_z_jepa_prednorm_dateblock_bedt_top3_f0p5_5e9089be.csv,analysis_outputs/submission_e285_e247resid_undo_e247like_ctrl_z_jepa_prednorm_dateblock_bedt_top3_f0p5_5e9089be.csv,undo_e247like_ctrl_z_jepa_prednorm_dateblock_bedt_top3_f0p5,undo,0.5,human_boundary_control,control: undo E247-like side on z_jepa_prednorm_dateblock_bedtime_phone (d=0.833),90 166 222,3,3,2,2,0.07055369384491529,0.2116610815347459,0.0609831674024647,-0.6621532643886501,-0.289851162153375,-1.6470537216958523
submission_e285_e247resid_undo_e256like_z_jepa_prednorm_dateblock_bedtime__top5_f0p25_9206c97f.csv,analysis_outputs/submission_e285_e247resid_undo_e256like_z_jepa_prednorm_dateblock_bedtime__top5_f0p25_9206c97f.csv,undo_e256like_z_jepa_prednorm_dateblock_bedtime__top5_f0p25,undo,0.25,human_boundary_undo,undo E247 rows that look E256-like on z_jepa_prednorm_dateblock_bedtime_phone (d=0.833),52 103 105 108 196,5,5,3,1,0.10247826407072332,0.5123913203536166,0.05970310249991998,-0.20889956081491579,-0.22089416643677615,0.1262857794147269
submission_e285_e247resid_undo_e247like_ctrl_z_jepa_prednorm_dateblock_bedt_top5_f0p25_168c7a0f.csv,analysis_outputs/submission_e285_e247resid_undo_e247like_ctrl_z_jepa_prednorm_dateblock_bedt_top5_f0p25_168c7a0f.csv,undo_e247like_ctrl_z_jepa_prednorm_dateblock_bedt_top5_f0p25,undo,0.25,human_boundary_control,control: undo E247-like side on z_jepa_prednorm_dateblock_bedtime_phone (d=0.833),90 99 162 166 222,5,5,2,2,0.07963888322491972,0.3981944161245986,0.055243233900464074,-0.2581423977763165,0.292657696570625,-0.9229674534224639
submission_e285_e247resid_undo_e256like_z_jepa_prednorm_dateblock_bedtime__top5_f0p5_2f25b414.csv,analysis_outputs/submission_e285_e247resid_undo_e256like_z_jepa_prednorm_dateblock_bedtime__top5_f0p5_2f25b414.csv,undo_e256like_z_jepa_prednorm_dateblock_bedtime__top5_f0p5,undo,0.5,human_boundary_undo,undo E247 rows that look E256-like on z_jepa_prednorm_dateblock_bedtime_phone (d=0.833),52 103 105 108 196,5,5,3,1,0.10247826407072332,0.5123913203536166,0.05970310249991998,-0.20889956081491579,-0.22089416643677615,0.1262857794147269
submission_e285_e247resid_undo_e247like_ctrl_z_jepa_prednorm_dateblock_bedt_top5_f0p5_46ce1952.csv,analysis_outputs/submission_e285_e247resid_undo_e247like_ctrl_z_jepa_prednorm_dateblock_bedt_top5_f0p5_46ce1952.csv,undo_e247like_ctrl_z_jepa_prednorm_dateblock_bedt_top5_f0p5,undo,0.5,human_boundary_control,control: undo E247-like side on z_jepa_prednorm_dateblock_bedtime_phone (d=0.833),90 99 162 166 222,5,5,2,2,0.07963888322491972,0.3981944161245986,0.055243233900464074,-0.2581423977763165,0.292657696570625,-0.9229674534224639
submission_e285_e247resid_add_e247like_z_jepa_prednorm_dateblock_bedtime_ph_top3_f0p25_923b3c1b.csv,analysis_outputs/submission_e285_e247resid_add_e247like_z_jepa_prednorm_dateblock_bedtime_ph_top3_f0p25_923b3c1b.csv,add_e247like_z_jepa_prednorm_dateblock_bedtime_ph_top3_f0p25,add,0.25,human_boundary_add,add outside rows that look E247-like on z_jepa_prednorm_dateblock_bedtime_phone and smooth well,139 205 221,3,0,0,0,0.019154722214510464,0.05746416664353139,0.015465294912665734,-0.5439087829061734,-0.943736800085142,0.7614687965281303
submission_e285_e247resid_add_e247like_z_jepa_prednorm_dateblock_bedtime_ph_top5_f0p25_3fa2fad3.csv,analysis_outputs/submission_e285_e247resid_add_e247like_z_jepa_prednorm_dateblock_bedtime_ph_top5_f0p25_3fa2fad3.csv,add_e247like_z_jepa_prednorm_dateblock_bedtime_ph_top5_f0p25,add,0.25,human_boundary_add,add outside rows that look E247-like on z_jepa_prednorm_dateblock_bedtime_phone and smooth well,117 139 183 205 221,5,0,0,1,0.01743125348135518,0.0871562674067759,0.016986705273227497,-0.2180184069507451,-0.4330288401920626,0.6659852003154486
