prior,outcome,world_rate,group_kind,group,cells,direction,conditional_support_rate,unconditional_support_rate,support_rate_lift,conditional_delta_per_all,unconditional_delta_per_all,delta_shift_per_all,conditional_flip_share_group
edge_endpoint_beta,fine_loss_branch_alive,0.028064,target_component,Q3:inherited_e143_body,56,blame,0.45050598631698974,0.4618690714285715,-0.011363085111581739,8.142578679788752e-06,8.702042084259057e-07,7.272374471362846e-06,0.45050598631699024
edge_endpoint_beta,fine_loss_branch_alive,0.028064,target_component,S2:inherited_e143_body,23,blame,0.5972869466065143,0.6039523478260871,-0.00666540121957282,-4.821671688803421e-06,-6.573720009396665e-06,1.7520483205932444e-06,0.5972869466065148
edge_endpoint_beta,fine_loss_branch_alive,0.028064,target_component,S3:e144_fine_tail_delta,24,blame,0.3836647187381224,0.3815663333333333,0.002098385404789127,1.6689492927653615e-06,1.7552828636996096e-06,-8.633357093424805e-08,0.3836647187381371
edge_endpoint_beta,fine_loss_branch_alive,0.028064,target_component,S3:inherited_e143_body,23,blame,0.3071612711318229,0.31605339130434784,-0.008892120172524942,2.2552726358936252e-05,2.0215369056444627e-05,2.337357302491625e-06,0.3071612711318249
edge_endpoint_beta,fine_loss_branch_alive,0.028064,target_component,S4:inherited_e143_body,21,blame,0.38306998968344463,0.39152000000000003,-0.0084500103165554,-6.244398768402053e-06,-8.27240124436999e-06,2.0280024759679364e-06,0.38306998968344735
edge_endpoint_beta,branch_loss,0.050652,target,Q1,38,blame,0.5054510239113539,0.5202617894736842,-0.014810765562330297,-1.3697049113036252e-05,-2.012915301436732e-05,6.432103901331068e-06,0.5054510239113522
edge_endpoint_beta,branch_loss,0.050652,target,Q3,56,blame,0.44879344772734964,0.4618690714285715,-0.013075623701221839,9.238603377158396e-06,8.702042084259057e-07,8.36839916873249e-06,0.44879344772735025
edge_endpoint_beta,branch_loss,0.050652,target,S2,23,blame,0.5942372334325612,0.6039523478260871,-0.009715114393525903,-4.020032797364325e-06,-6.573720009396665e-06,2.55368721203234e-06,0.5942372334325616
edge_endpoint_beta,branch_loss,0.050652,target,S3,47,blame,0.33657111269051565,0.34950680851063837,-0.012935695820122717,2.5162603534774485e-05,2.1970651920144243e-05,3.1919516146302426e-06,0.31441996367369923
edge_endpoint_beta,branch_loss,0.050652,target,S4,21,blame,0.3777183620822569,0.39152000000000003,-0.013801637917743137,-4.960008144116994e-06,-8.27240124436999e-06,3.312393100252996e-06,0.3777183620822595
edge_endpoint_beta,branch_loss,0.050652,component,e144_fine_tail_delta,24,blame,0.36545447366342887,0.3815663333333333,-0.016111859669904416,2.4181708044098474e-06,1.7552828636996096e-06,6.628879407102379e-07,0.3654544736634447
edge_endpoint_beta,branch_loss,0.050652,component,inherited_e143_body,161,blame,0.45333570734516315,0.4659420372670807,-0.01260632992191757,9.305946053005464e-06,-1.3889701003263436e-05,2.31956470562689e-05,0.4533357073451637
edge_endpoint_beta,branch_loss,0.050652,target_component,Q1:inherited_e143_body,38,blame,0.5054510239113539,0.5202617894736842,-0.014810765562330297,-1.3697049113036252e-05,-2.012915301436732e-05,6.432103901331068e-06,0.5054510239113522
edge_endpoint_beta,branch_loss,0.050652,target_component,Q3:inherited_e143_body,56,blame,0.44879344772734964,0.4618690714285715,-0.013075623701221839,9.238603377158396e-06,8.702042084259057e-07,8.36839916873249e-06,0.44879344772735025
edge_endpoint_beta,branch_loss,0.050652,target_component,S2:inherited_e143_body,23,blame,0.5942372334325612,0.6039523478260871,-0.009715114393525903,-4.020032797364325e-06,-6.573720009396665e-06,2.55368721203234e-06,0.5942372334325616
edge_endpoint_beta,branch_loss,0.050652,target_component,S3:e144_fine_tail_delta,24,blame,0.36545447366342887,0.3815663333333333,-0.016111859669904416,2.4181708044098474e-06,1.7552828636996096e-06,6.628879407102379e-07,0.3654544736634447
edge_endpoint_beta,branch_loss,0.050652,target_component,S3:inherited_e143_body,23,blame,0.3064319534144323,0.31605339130434784,-0.00962143788991554,2.2744432730364634e-05,2.0215369056444627e-05,2.5290636739200073e-06,0.3064319534144343
edge_endpoint_beta,branch_loss,0.050652,target_component,S4:inherited_e143_body,21,blame,0.3777183620822569,0.39152000000000003,-0.013801637917743137,-4.960008144116994e-06,-8.27240124436999e-06,3.312393100252996e-06,0.3777183620822595
edge_endpoint_beta,hard_fail,0.323388,target,Q1,38,blame,0.47745741957029947,0.5202617894736842,-0.04280436990338471,-1.539826656349813e-06,-2.012915301436732e-05,1.858932635801751e-05,0.47745741957029797
edge_endpoint_beta,hard_fail,0.323388,target,Q3,56,blame,0.4213178684958714,0.4618690714285715,-0.04055120293270009,2.6822974085304427e-05,8.702042084259057e-07,2.595276987687852e-05,0.42131786849587194
edge_endpoint_beta,hard_fail,0.323388,target,S2,23,blame,0.5760935443814699,0.6039523478260871,-0.02785880344461722,7.491654674938635e-07,-6.573720009396665e-06,7.322885476890528e-06,0.5760935443814702
edge_endpoint_beta,hard_fail,0.323388,target,S3,47,blame,0.3346570840797524,0.34950680851063837,-0.014849724430885947,2.9459740082035146e-05,2.1970651920144243e-05,7.489088161890903e-06,0.3002846460840257
edge_endpoint_beta,hard_fail,0.323388,target,S4,21,blame,0.35518884288782987,0.39152000000000003,-0.036331157112170165,4.4707646254545124e-07,-8.27240124436999e-06,8.719477706915441e-06,0.35518884288783237
edge_endpoint_beta,hard_fail,0.323388,component,e144_fine_tail_delta,24,blame,0.37947604734869567,0.3815663333333333,-0.0020902859846376187,1.8412832013588908e-06,1.7552828636996096e-06,8.600033765928127e-08,0.37947604734871104
edge_endpoint_beta,hard_fail,0.323388,component,inherited_e143_body,161,blame,0.4289922833306713,0.4659420372670807,-0.036949753936409424,5.4097846239670197e-05,-1.3889701003263436e-05,6.798754724293364e-05,0.4289922833306717
edge_endpoint_beta,hard_fail,0.323388,target_component,Q1:inherited_e143_body,38,blame,0.47745741957029947,0.5202617894736842,-0.04280436990338471,-1.539826656349813e-06,-2.012915301436732e-05,1.858932635801751e-05,0.47745741957029797
edge_endpoint_beta,hard_fail,0.323388,target_component,Q3:inherited_e143_body,56,blame,0.4213178684958714,0.4618690714285715,-0.04055120293270009,2.6822974085304427e-05,8.702042084259057e-07,2.595276987687852e-05,0.42131786849587194
edge_endpoint_beta,hard_fail,0.323388,target_component,S2:inherited_e143_body,23,blame,0.5760935443814699,0.6039523478260871,-0.02785880344461722,7.491654674938635e-07,-6.573720009396665e-06,7.322885476890528e-06,0.5760935443814702
edge_endpoint_beta,hard_fail,0.323388,target_component,S3:e144_fine_tail_delta,24,blame,0.37947604734869567,0.3815663333333333,-0.0020902859846376187,1.8412832013588908e-06,1.7552828636996096e-06,8.600033765928127e-08,0.37947604734871104
edge_endpoint_beta,hard_fail,0.323388,target_component,S3:inherited_e143_body,23,blame,0.2878894702338986,0.31605339130434784,-0.028163921070449238,2.7618456880676255e-05,2.0215369056444627e-05,7.403087824231628e-06,0.28788947023390055
edge_endpoint_beta,hard_fail,0.323388,target_component,S4:inherited_e143_body,21,blame,0.35518884288782987,0.39152000000000003,-0.036331157112170165,4.4707646254545124e-07,-8.27240124436999e-06,8.719477706915441e-06,0.35518884288783237
nearest_hard085,breakthrough_win,0.514704,target,Q1,38,credit,0.5768599141703928,0.5553939999999999,0.021465914170392897,-4.47089100255332e-05,-3.538657015722775e-05,-9.322339868305452e-06,0.5768599141703914
nearest_hard085,breakthrough_win,0.514704,target,Q3,56,credit,0.47181389691939446,0.4500330714285714,0.021780825490823053,-5.4944841057503695e-06,8.445244208357801e-06,-1.393972831410817e-05,0.47181389691939535
nearest_hard085,breakthrough_win,0.514704,target,S2,23,credit,0.6280776659138491,0.6061958260869563,0.021881839826892735,-1.2915232192445659e-05,-7.16343429511445e-06,-5.751797897331209e-06,0.6280776659138502
nearest_hard085,breakthrough_win,0.514704,target,S3,47,credit,0.32663896720974267,0.3138348085106383,0.012804158699104395,2.8900031878387718e-05,3.477582677729381e-05,-5.875794898906091e-06,0.30212579149076074
nearest_hard085,breakthrough_win,0.514704,target,S4,21,credit,0.4718288384706365,0.45015085714285713,0.021677981327779372,-2.754652247732793e-05,-2.2343806958642095e-05,-5.202715518685834e-06,0.4718288384706394
nearest_hard085,breakthrough_win,0.514704,component,e144_fine_tail_delta,24,credit,0.3586022257452827,0.35430500000000004,0.0042972257452826845,2.7000918616136235e-06,2.8768920065605685e-06,-1.7680014494694497e-07,0.35860222574529765
nearest_hard085,breakthrough_win,0.514704,component,inherited_e143_body,161,credit,0.49342872627847223,0.47173547826086953,0.021693248017602695,-6.446520878428308e-05,-2.454963243189325e-05,-3.9915576352389825e-05,0.493428726278473
nearest_hard085,breakthrough_win,0.514704,target_component,Q1:inherited_e143_body,38,credit,0.5768599141703928,0.5553939999999999,0.021465914170392897,-4.47089100255332e-05,-3.538657015722775e-05,-9.322339868305452e-06,0.5768599141703914
nearest_hard085,breakthrough_win,0.514704,target_component,Q3:inherited_e143_body,56,credit,0.47181389691939446,0.4500330714285714,0.021780825490823053,-5.4944841057503695e-06,8.445244208357801e-06,-1.393972831410817e-05,0.47181389691939535
nearest_hard085,breakthrough_win,0.514704,target_component,S2:inherited_e143_body,23,credit,0.6280776659138491,0.6061958260869563,0.021881839826892735,-1.2915232192445659e-05,-7.16343429511445e-06,-5.751797897331209e-06,0.6280776659138502
nearest_hard085,breakthrough_win,0.514704,target_component,S3:e144_fine_tail_delta,24,credit,0.3586022257452827,0.35430500000000004,0.0042972257452826845,2.7000918616136235e-06,2.8768920065605685e-06,-1.7680014494694497e-07,0.35860222574529765
nearest_hard085,breakthrough_win,0.514704,target_component,S3:inherited_e143_body,23,credit,0.2932860017813531,0.27160504347826087,0.021680958303092246,2.6199940016774087e-05,3.189893477073324e-05,-5.6989947539591554e-06,0.29328600178135456
nearest_hard085,breakthrough_win,0.514704,target_component,S4:inherited_e143_body,21,credit,0.4718288384706365,0.45015085714285713,0.021677981327779372,-2.754652247732793e-05,-2.2343806958642095e-05,-5.202715518685834e-06,0.4718288384706394
nearest_hard085,clean_win,0.102048,target,Q1,38,credit,0.5516578369724877,0.5553939999999999,-0.0037361630275122293,-3.376400792815724e-05,-3.538657015722775e-05,1.6225622290705092e-06,0.5516578369724862
nearest_hard085,clean_win,0.102048,target,Q3,56,credit,0.44541924248532905,0.4500330714285714,-0.00461382894324236,1.1398094732051434e-05,8.445244208357801e-06,2.9528505236936322e-06,0.44541924248532977
nearest_hard085,clean_win,0.102048,target,S2,23,credit,0.6027598265777742,0.6061958260869563,-0.003435999509182164,-6.260257281249022e-06,-7.16343429511445e-06,9.031770138654276e-07,0.6027598265777754
nearest_hard085,clean_win,0.102048,target,S3,47,credit,0.3069052194044688,0.3138348085106383,-0.006929589106169476,3.664603954797695e-05,3.477582677729381e-05,1.8702127706831395e-06,0.2766455031039536
nearest_hard085,clean_win,0.102048,target,S4,21,credit,0.44555503292568205,0.45015085714285713,-0.004595824217175082,-2.124080914653894e-05,-2.2343806958642095e-05,1.1029978121031563e-06,0.4455550329256849
nearest_hard085,clean_win,0.102048,component,e144_fine_tail_delta,24,credit,0.3463615161492631,0.35430500000000004,-0.007943483850736954,3.203709627849856e-06,2.8768920065605685e-06,3.2681762128928744e-07,0.346361516149278
nearest_hard085,clean_win,0.102048,component,inherited_e143_body,161,credit,0.46731972677819134,0.47173547826086953,-0.0044157514826781985,-1.6424649703766678e-05,-2.454963243189325e-05,8.124982728126572e-06,0.46731972677819217
nearest_hard085,clean_win,0.102048,target_component,Q1:inherited_e143_body,38,credit,0.5516578369724877,0.5553939999999999,-0.0037361630275122293,-3.376400792815724e-05,-3.538657015722775e-05,1.6225622290705092e-06,0.5516578369724862
nearest_hard085,clean_win,0.102048,target_component,Q3:inherited_e143_body,56,credit,0.44541924248532905,0.4500330714285714,-0.00461382894324236,1.1398094732051434e-05,8.445244208357801e-06,2.9528505236936322e-06,0.44541924248532977
nearest_hard085,clean_win,0.102048,target_component,S2:inherited_e143_body,23,credit,0.6027598265777742,0.6061958260869563,-0.003435999509182164,-6.260257281249022e-06,-7.16343429511445e-06,9.031770138654276e-07,0.6027598265777754
nearest_hard085,clean_win,0.102048,target_component,S3:e144_fine_tail_delta,24,credit,0.3463615161492631,0.35430500000000004,-0.007943483850736954,3.203709627849856e-06,2.8768920065605685e-06,3.2681762128928744e-07,0.346361516149278
nearest_hard085,clean_win,0.102048,target_component,S3:inherited_e143_body,23,credit,0.2657334314968574,0.27160504347826087,-0.005871611981403457,3.344232992012708e-05,3.189893477073324e-05,1.5433951493938394e-06,0.2657334314968589
nearest_hard085,clean_win,0.102048,target_component,S4:inherited_e143_body,21,credit,0.44555503292568205,0.45015085714285713,-0.004595824217175082,-2.124080914653894e-05,-2.2343806958642095e-05,1.1029978121031563e-06,0.4455550329256849
nearest_hard085,micro_win,0.018864,target,Q1,38,credit,0.5469342886478282,0.5553939999999999,-0.008459711352171717,-3.171263837001942e-05,-3.538657015722775e-05,3.6739317872083285e-06,0.5469342886478268
nearest_hard085,micro_win,0.018864,target,Q3,56,credit,0.44115018781049314,0.4500330714285714,-0.008882883618078263,1.4130289723946393e-05,8.445244208357801e-06,5.685045515588591e-06,0.441150187810494
nearest_hard085,micro_win,0.018864,target,S2,23,credit,0.5991721060589298,0.6061958260869563,-0.007023720028026537,-5.317199316295685e-06,-7.16343429511445e-06,1.8462349788187647e-06,0.5991721060589311
nearest_hard085,micro_win,0.018864,target,S3,47,credit,0.30294335264288164,0.3138348085106383,-0.010891455867756639,3.80911167906205e-05,3.477582677729381e-05,3.3152900133266925e-06,0.271891959542626
nearest_hard085,micro_win,0.018864,target,S4,21,credit,0.4417282604305505,0.45015085714285713,-0.008422596712306607,-2.0322383747707388e-05,-2.2343806958642095e-05,2.0214232109347076e-06,0.4417282604305534
nearest_hard085,micro_win,0.018864,component,e144_fine_tail_delta,24,credit,0.3434319338422392,0.35430500000000004,-0.010873066157760847,3.324241014196032e-06,2.8768920065605685e-06,4.4734900763546354e-07,0.343431933842253
nearest_hard085,micro_win,0.018864,component,inherited_e143_body,161,credit,0.4629884258161722,0.47173547826086953,-0.008747052444697312,-8.455055933651643e-06,-2.454963243189325e-05,1.6094576498241606e-05,0.46298842581617305
nearest_hard085,micro_win,0.018864,target_component,Q1:inherited_e143_body,38,credit,0.5469342886478282,0.5553939999999999,-0.008459711352171717,-3.171263837001942e-05,-3.538657015722775e-05,3.6739317872083285e-06,0.5469342886478268
nearest_hard085,micro_win,0.018864,target_component,Q3:inherited_e143_body,56,credit,0.44115018781049314,0.4500330714285714,-0.008882883618078263,1.4130289723946393e-05,8.445244208357801e-06,5.685045515588591e-06,0.441150187810494
nearest_hard085,micro_win,0.018864,target_component,S2:inherited_e143_body,23,credit,0.5991721060589298,0.6061958260869563,-0.007023720028026537,-5.317199316295685e-06,-7.16343429511445e-06,1.8462349788187647e-06,0.5991721060589311
nearest_hard085,micro_win,0.018864,target_component,S3:e144_fine_tail_delta,24,credit,0.3434319338422392,0.35430500000000004,-0.010873066157760847,3.324241014196032e-06,2.8768920065605685e-06,4.4734900763546354e-07,0.343431933842253
nearest_hard085,micro_win,0.018864,target_component,S3:inherited_e143_body,23,credit,0.2606943983478998,0.27160504347826087,-0.010910645130361052,3.4766875776424456e-05,3.189893477073324e-05,2.8679410056912133e-06,0.2606943983479013
nearest_hard085,micro_win,0.018864,target_component,S4:inherited_e143_body,21,credit,0.4417282604305505,0.45015085714285713,-0.008422596712306607,-2.0322383747707388e-05,-2.2343806958642095e-05,2.0214232109347076e-06,0.4417282604305534
nearest_hard085,tie,0.047832,target,Q1,38,blame,0.5436637881708788,0.5553939999999999,-0.011730211829121151,-3.0292306734315662e-05,-3.538657015722775e-05,5.094263422912087e-06,0.5436637881708772
nearest_hard085,tie,0.047832,target,Q3,56,blame,0.4376254390366282,0.4500330714285714,-0.012407632391943202,1.638612893921995e-05,8.445244208357801e-06,7.940884730862148e-06,0.4376254390366289
nearest_hard085,tie,0.047832,target,S2,23,blame,0.5948246398627078,0.6061958260869563,-0.011371186224248486,-4.174436773288804e-06,-7.16343429511445e-06,2.9889975218256457e-06,0.5948246398627091
nearest_hard085,tie,0.047832,target,S3,47,blame,0.3154409226619409,0.3138348085106383,0.001606114151302629,3.751376825054356e-05,3.477582677729381e-05,2.737941473249754e-06,0.27379113237182656
nearest_hard085,tie,0.047832,target,S4,21,blame,0.43816054603811755,0.45015085714285713,-0.011990311104739582,-1.946613229352348e-05,-2.2343806958642095e-05,2.8776746651186154e-06,0.43816054603812044
nearest_hard085,tie,0.047832,component,e144_fine_tail_delta,24,blame,0.36974898255003624,0.35430500000000004,0.015443982550036206,2.2414824387894615e-06,2.8768920065605685e-06,-6.35409567771107e-07,0.3697489825500516
nearest_hard085,tie,0.047832,component,inherited_e143_body,161,blame,0.45962940685774956,0.47173547826086953,-0.012106071403119978,-2.2744610501538935e-06,-2.454963243189325e-05,2.2275171381739356e-05,0.45962940685775033
nearest_hard085,tie,0.047832,target_component,Q1:inherited_e143_body,38,blame,0.5436637881708788,0.5553939999999999,-0.011730211829121151,-3.0292306734315662e-05,-3.538657015722775e-05,5.094263422912087e-06,0.5436637881708772
nearest_hard085,tie,0.047832,target_component,Q3:inherited_e143_body,56,blame,0.4376254390366282,0.4500330714285714,-0.012407632391943202,1.638612893921995e-05,8.445244208357801e-06,7.940884730862148e-06,0.4376254390366289
nearest_hard085,tie,0.047832,target_component,S2:inherited_e143_body,23,blame,0.5948246398627078,0.6061958260869563,-0.011371186224248486,-4.174436773288804e-06,-7.16343429511445e-06,2.9889975218256457e-06,0.5948246398627091
nearest_hard085,tie,0.047832,target_component,S3:e144_fine_tail_delta,24,blame,0.36974898255003624,0.35430500000000004,0.015443982550036206,2.2414824387894615e-06,2.8768920065605685e-06,-6.35409567771107e-07,0.3697489825500516
nearest_hard085,tie,0.047832,target_component,S3:inherited_e143_body,23,blame,0.258771642778711,0.27160504347826087,-0.012833400699549857,3.5272285811754096e-05,3.189893477073324e-05,3.3733510410208535e-06,0.25877164277871245
nearest_hard085,tie,0.047832,target_component,S4:inherited_e143_body,21,blame,0.43816054603811755,0.45015085714285713,-0.011990311104739582,-1.946613229352348e-05,-2.2343806958642095e-05,2.8776746651186154e-06,0.43816054603812044
nearest_hard085,fine_loss_branch_alive,0.0317,target,Q1,38,blame,0.5419923626099951,0.5553939999999999,-0.013401637390004884,-2.956643049073187e-05,-3.538657015722775e-05,5.8201396664958794e-06,0.5419923626099935
nearest_hard085,fine_loss_branch_alive,0.0317,target,Q3,56,blame,0.4362685894547093,0.4500330714285714,-0.013764481973862097,1.7254512671648025e-05,8.445244208357801e-06,8.809268463290223e-06,0.43626858945471014
nearest_hard085,fine_loss_branch_alive,0.0317,target,S2,23,blame,0.5923906185708407,0.6061958260869563,-0.01380520751611558,-3.5346368908551774e-06,-7.16343429511445e-06,3.6287974042592723e-06,0.5923906185708419
nearest_hard085,fine_loss_branch_alive,0.0317,target,S3,47,blame,0.2925055372843815,0.3138348085106383,-0.021329271226256774,3.984172089175796e-05,3.477582677729381e-05,5.065894114464148e-06,0.2661333934204632
nearest_hard085,fine_loss_branch_alive,0.0317,target,S4,21,blame,0.43653898152320864,0.45015085714285713,-0.013611875619648495,-1.9076956809945356e-05,-2.2343806958642095e-05,3.2668501486967397e-06,0.43653898152321163
nearest_hard085,fine_loss_branch_alive,0.0317,component,e144_fine_tail_delta,24,blame,0.3268927444794953,0.35430500000000004,-0.027412255520504747,4.004710519406045e-06,2.8768920065605685e-06,1.1278185128454768e-06,0.3268927444795095
nearest_hard085,fine_loss_branch_alive,0.0317,component,inherited_e143_body,161,blame,0.45789681995415094,0.47173547826086953,-0.013838658306718599,9.134988524675311e-07,-2.454963243189325e-05,2.546313128436078e-05,0.45789681995415166
nearest_hard085,fine_loss_branch_alive,0.0317,target_component,Q1:inherited_e143_body,38,blame,0.5419923626099951,0.5553939999999999,-0.013401637390004884,-2.956643049073187e-05,-3.538657015722775e-05,5.8201396664958794e-06,0.5419923626099935
nearest_hard085,fine_loss_branch_alive,0.0317,target_component,Q3:inherited_e143_body,56,blame,0.4362685894547093,0.4500330714285714,-0.013764481973862097,1.7254512671648025e-05,8.445244208357801e-06,8.809268463290223e-06,0.43626858945471014
nearest_hard085,fine_loss_branch_alive,0.0317,target_component,S2:inherited_e143_body,23,blame,0.5923906185708407,0.6061958260869563,-0.01380520751611558,-3.5346368908551774e-06,-7.16343429511445e-06,3.6287974042592723e-06,0.5923906185708419
nearest_hard085,fine_loss_branch_alive,0.0317,target_component,S3:e144_fine_tail_delta,24,blame,0.3268927444794953,0.35430500000000004,-0.027412255520504747,4.004710519406045e-06,2.8768920065605685e-06,1.1278185128454768e-06,0.3268927444795095
nearest_hard085,fine_loss_branch_alive,0.0317,target_component,S3:inherited_e143_body,23,blame,0.2566232341242628,0.27160504347826087,-0.014981809353998066,3.5837010372351906e-05,3.189893477073324e-05,3.938075601618663e-06,0.2566232341242643
nearest_hard085,fine_loss_branch_alive,0.0317,target_component,S4:inherited_e143_body,21,blame,0.43653898152320864,0.45015085714285713,-0.013611875619648495,-1.9076956809945356e-05,-2.2343806958642095e-05,3.2668501486967397e-06,0.43653898152321163
nearest_hard085,branch_loss,0.054456,target,Q1,38,blame,0.5377803808772703,0.5553939999999999,-0.01761361912272963,-2.7737226995377138e-05,-3.538657015722775e-05,7.64934316185061e-06,0.5377803808772688
nearest_hard085,branch_loss,0.054456,target,Q3,56,blame,0.43167091649352557,0.4500330714285714,-0.018362154935045838,2.019702336680562e-05,8.445244208357801e-06,1.1751779158447817e-05,0.4316709164935264
nearest_hard085,branch_loss,0.054456,target,S2,23,blame,0.5880966524230172,0.6061958260869563,-0.018099173663939094,-2.4059372177130166e-06,-7.16343429511445e-06,4.7574970774014335e-06,0.5880966524230185
nearest_hard085,branch_loss,0.054456,target,S3,47,blame,0.3038299122617831,0.3138348085106383,-0.0100048962488552,3.98964330405923e-05,3.477582677729381e-05,5.120606263298494e-06,0.2659534192466661
nearest_hard085,branch_loss,0.054456,target,S4,21,blame,0.43143262887643674,0.45015085714285713,-0.01871822826642039,-1.7851432174720096e-05,-2.2343806958642095e-05,4.492374783922e-06,0.4314326288764396
nearest_hard085,branch_loss,0.054456,component,e144_fine_tail_delta,24,blame,0.3532178884481661,0.35430500000000004,-0.0010871115518339414,2.921618881837834e-06,2.8768920065605685e-06,4.472687527726559e-08,0.35321788844818136
nearest_hard085,branch_loss,0.054456,component,inherited_e143_body,161,blame,0.45340565566867136,0.47173547826086953,-0.018329822592198175,9.177241137749829e-06,-2.454963243189325e-05,3.372687356964308e-05,0.4534056556686721
nearest_hard085,branch_loss,0.054456,target_component,Q1:inherited_e143_body,38,blame,0.5377803808772703,0.5553939999999999,-0.01761361912272963,-2.7737226995377138e-05,-3.538657015722775e-05,7.64934316185061e-06,0.5377803808772688
nearest_hard085,branch_loss,0.054456,target_component,Q3:inherited_e143_body,56,blame,0.43167091649352557,0.4500330714285714,-0.018362154935045838,2.019702336680562e-05,8.445244208357801e-06,1.1751779158447817e-05,0.4316709164935264
nearest_hard085,branch_loss,0.054456,target_component,S2:inherited_e143_body,23,blame,0.5880966524230172,0.6061958260869563,-0.018099173663939094,-2.4059372177130166e-06,-7.16343429511445e-06,4.7574970774014335e-06,0.5880966524230185
nearest_hard085,branch_loss,0.054456,target_component,S3:e144_fine_tail_delta,24,blame,0.3532178884481661,0.35430500000000004,-0.0010871115518339414,2.921618881837834e-06,2.8768920065605685e-06,4.472687527726559e-08,0.35321788844818136
nearest_hard085,branch_loss,0.054456,target_component,S3:inherited_e143_body,23,blame,0.2522946327629486,0.27160504347826087,-0.019310410715312254,3.697481415875446e-05,3.189893477073324e-05,5.075879388021218e-06,0.2522946327629501
nearest_hard085,branch_loss,0.054456,target_component,S4:inherited_e143_body,21,blame,0.43143262887643674,0.45015085714285713,-0.01871822826642039,-1.7851432174720096e-05,-2.2343806958642095e-05,4.492374783922e-06,0.4314326288764396
nearest_hard085,hard_fail,0.230396,target,Q1,38,blame,0.5182290262714722,0.5553939999999999,-0.037164973728527784,-1.9246352995144825e-05,-3.538657015722775e-05,1.6140217162082924e-05,0.5182290262714707
nearest_hard085,hard_fail,0.230396,target,Q3,56,blame,0.4129554580560674,0.4500330714285714,-0.03707761337250398,3.2174916766778784e-05,8.445244208357801e-06,2.3729672558420983e-05,0.4129554580560682
nearest_hard085,hard_fail,0.230396,target,S2,23,blame,0.567946907290812,0.6061958260869563,-0.03824891879614434,2.890567217037937e-06,-7.16343429511445e-06,1.0054001512152387e-05,0.5679469072908132
nearest_hard085,hard_fail,0.230396,target,S3,47,blame,0.29415736753703986,0.3138348085106383,-0.019677440973598415,4.432680092337075e-05,3.477582677729381e-05,9.550974146076943e-06,0.25137984068489455
nearest_hard085,hard_fail,0.230396,target,S4,21,blame,0.4132338607069071,0.45015085714285713,-0.036916996435950034,-1.3483727814033033e-05,-2.2343806958642095e-05,8.860079144609062e-06,0.41323386070691
nearest_hard085,hard_fail,0.230396,component,e144_fine_tail_delta,24,blame,0.34993590745209696,0.35430500000000004,-0.004369092547903075,3.0566489571046934e-06,2.8768920065605685e-06,1.7975695054412493e-07,0.34993590745211184
nearest_hard085,hard_fail,0.230396,component,inherited_e143_body,161,blame,0.43469461544956517,0.47173547826086953,-0.037040862811304365,4.360555514090493e-05,-2.454963243189325e-05,6.815518757279818e-05,0.4346946154495659
nearest_hard085,hard_fail,0.230396,target_component,Q1:inherited_e143_body,38,blame,0.5182290262714722,0.5553939999999999,-0.037164973728527784,-1.9246352995144825e-05,-3.538657015722775e-05,1.6140217162082924e-05,0.5182290262714707
nearest_hard085,hard_fail,0.230396,target_component,Q3:inherited_e143_body,56,blame,0.4129554580560674,0.4500330714285714,-0.03707761337250398,3.2174916766778784e-05,8.445244208357801e-06,2.3729672558420983e-05,0.4129554580560682
nearest_hard085,hard_fail,0.230396,target_component,S2:inherited_e143_body,23,blame,0.567946907290812,0.6061958260869563,-0.03824891879614434,2.890567217037937e-06,-7.16343429511445e-06,1.0054001512152387e-05,0.5679469072908132
nearest_hard085,hard_fail,0.230396,target_component,S3:e144_fine_tail_delta,24,blame,0.34993590745209696,0.35430500000000004,-0.004369092547903075,3.0566489571046934e-06,2.8768920065605685e-06,1.7975695054412493e-07,0.34993590745211184
nearest_hard085,hard_fail,0.230396,target_component,S3:inherited_e143_body,23,blame,0.2359536737126324,0.27160504347826087,-0.035651369765628466,4.127015196626606e-05,3.189893477073324e-05,9.371217195532815e-06,0.23595367371263384
nearest_hard085,hard_fail,0.230396,target_component,S4:inherited_e143_body,21,blame,0.4132338607069071,0.45015085714285713,-0.036916996435950034,-1.3483727814033033e-05,-2.2343806958642095e-05,8.860079144609062e-06,0.41323386070691
conflict_flat,breakthrough_win,0.50374,target,Q1,38,credit,0.5295344507295953,0.49826968421052625,0.03126476651906901,-2.4156137331243908e-05,-1.0578295871512899e-05,-1.357784145973101e-05,0.5295344507295938
conflict_flat,breakthrough_win,0.50374,target,Q3,56,credit,0.5236130883845975,0.49083457142857145,0.03277851695602607,-3.8645966643479874e-05,-1.7667715791620592e-05,-2.0978250851859282e-05,0.5236130883845979
conflict_flat,breakthrough_win,0.50374,target,S2,23,credit,0.6006110812858946,0.5798210434782609,0.020790037807633666,-5.695444233097594e-06,-2.306342950969792e-07,-5.464809938000615e-06,0.6006110812858948
conflict_flat,breakthrough_win,0.50374,target,S3,47,credit,0.3976169739708681,0.3854193191489361,0.01219765482193197,4.781084100741766e-06,1.0662848491581824e-05,-5.881764390840058e-06,0.3814644354961765
conflict_flat,breakthrough_win,0.50374,target,S4,21,credit,0.39303495567441254,0.36854971428571426,0.024485241388698287,-8.635990606234273e-06,-2.7595326729535325e-06,-5.876457933280741e-06,0.39303495567441504
