cell_idx,sub_idx,target,target_group,target_is_q2s3,e101_active,e95_moved_vs_mixmin,e95_fallback_cell,e86_moved_vs_mixmin,e72_active,e72_pos,e72_abs_logit_delta,hidden_block_id,subject_id,context_type,block_len_bin,pos_bin,edge_like,is_weekend,block_n_rows,edge_distance,broad_mass,broad_share,broad_mass_per_scenario,broad_all_or_top50_mass,broad_all_or_top50_share,broad_all_or_top50_mass_per_scenario,broad_low_alpha_mass,broad_low_alpha_share,broad_low_alpha_mass_per_scenario,broad_q2s3_mass,broad_q2s3_share,broad_q2s3_mass_per_scenario,broad_tail_equal_mass,broad_tail_equal_share,broad_tail_equal_mass_per_scenario,e101_plausible_mass,e101_plausible_share,e101_plausible_mass_per_scenario,e72_pos_bin,e72_abs_bin
1439,205,S2,S,False,False,True,False,True,False,0.0,0.0,id09_b2,id09,between_train_runs,11-16,interior,False,0,14,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,zero
1440,205,S3,S,True,False,False,False,False,False,0.0,0.0,id09_b2,id09,between_train_runs,11-16,interior,False,0,14,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,zero
1441,205,S4,S,False,False,False,False,False,True,0.005408245908271492,0.013984615384615484,id09_b2,id09,between_train_runs,11-16,interior,False,0,14,4,0.1998456754765807,0.0003270974362914909,5.7892721748719784e-05,0.1998456754765807,0.0011885687895560285,0.00021036386892271653,0.0484147900449815,0.0007333687388701198,0.00012979836473185388,0.0,0.0,0.0,0.0213735605036245,0.003263835961738569,0.0005776637973952568,0.026781806411895898,0.0026547167085468875,0.00046985625284027893,p04,a04
1442,206,Q1,Q,False,False,False,False,False,True,0.004056776706350573,0.013984615384614818,id09_b2,id09,between_train_runs,11-16,interior,False,1,14,5,0.07302198071430899,0.00011951873678335464,2.1153528596265638e-05,0.07302198071430899,0.00043429334671172675,7.686524285716735e-05,0.024340660238102996,0.0003687030199965517,6.525646176435119e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.008113553412701,0.0008042469383550515,0.0001423430423280877,p03,a03
1443,206,Q2,Q,True,False,False,False,False,False,0.0,0.0,id09_b2,id09,between_train_runs,11-16,interior,False,1,14,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,zero
1444,206,Q3,Q,False,False,False,False,False,True,0.006567142408913651,0.013984615384615012,id09_b2,id09,between_train_runs,11-16,interior,False,1,14,5,0.23157251617902289,0.0003790263470905314,6.70835794261364e-05,0.23157251617902289,0.0013772620527963317,0.00024376054334633988,0.0394028544534816,0.0005968593822587077,0.00010563767949995067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p04,a03
1445,206,S1,S,False,False,True,False,True,True,0.002730850615855124,0.013984615384615706,id09_b2,id09,between_train_runs,11-16,interior,False,1,14,5,0.3097203645569681,0.0005069348484637201,8.972200595508925e-05,0.0327702073902612,0.00019489861683750652,3.449495514764337e-05,0.0436936098536816,0.0006618541054356805,0.00011714104518413297,0.0,0.0,0.0,0.0081925518475653,0.0012510384188894029,0.00022142032020446757,0.0081925518475653,0.0008120775701562791,0.00014372897978184737,p02,a05_high
1446,206,S2,S,False,False,True,False,True,False,0.0,6.661338147750939e-16,id09_b2,id09,between_train_runs,11-16,interior,False,1,14,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,a01_low
1447,206,S3,S,True,False,False,False,False,False,0.0,3.3306690738754696e-16,id09_b2,id09,between_train_runs,11-16,interior,False,1,14,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,a01_low
1448,206,S4,S,False,False,False,False,False,True,0.005170417638999503,0.013984615384615373,id09_b2,id09,between_train_runs,11-16,interior,False,1,14,5,0.19130545264298152,0.0003131192254166916,5.5418729039102406e-05,0.19130545264298152,0.001137776385408863,0.00020137416067682264,0.0361929234729965,0.0005482365743764188,9.70319664155402e-05,0.0,0.0,0.0,0.0051704176389995,0.0007895453368432596,0.00013974101727025676,0.015511252916998501,0.001537535655957927,0.00027212724415786845,p04,a04
1449,207,Q1,Q,False,False,False,False,False,True,0.0026110137506819564,0.013984615384615262,id09_b2,id09,between_train_runs,11-16,interior,False,1,14,6,0.0365541925095466,5.9830079520432206e-05,1.0589279406010023e-05,0.0365541925095466,0.0002174036152679285,3.84780973784701e-05,0.013055068753409501,0.00019775319274658424,3.500018432549464e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p02,a04
1450,207,Q2,Q,True,False,False,False,False,False,0.0,0.0,id09_b2,id09,between_train_runs,11-16,interior,False,1,14,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,zero
1451,207,Q3,Q,False,False,False,False,False,False,0.0,0.0,id09_b2,id09,between_train_runs,11-16,interior,False,1,14,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,zero
1452,207,S1,S,False,False,True,False,True,True,0.002277642594273599,0.013984615384615484,id09_b2,id09,between_train_runs,11-16,interior,False,1,14,6,0.2071787806835304,0.0003390998972280555,6.00170280079752e-05,0.0250540685370085,0.00014900739705010839,2.637270372316684e-05,0.0478304944797435,0.0007245180529246087,0.00012823188868563943,0.0,0.0,0.0,0.0068329277828205,0.001043417890891425,0.0001846737238600135,0.0068329277828205,0.0006773063502277671,0.00011987592601439474,p02,a04
1453,207,S2,S,False,False,True,False,True,True,0.008593033464336264,0.011584615384615748,id09_b2,id09,between_train_runs,11-16,interior,False,1,14,6,1.8931273901684575,0.0030985765112033657,0.0005484146553211059,0.4898029074671634,0.0029130700349705185,0.0005155820078601719,0.4382447066811462,0.006638363350469025,0.0011749187846679522,0.0,0.0,0.0,0.0085930334643362,0.0013121937094461825,0.00023224414768476215,0.0085930334643362,0.0008517748640264694,0.00015075497305852982,p05_high,a02
1454,207,S3,S,True,False,False,False,False,False,0.0,0.0,id09_b2,id09,between_train_runs,11-16,interior,False,1,14,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,zero
1455,207,S4,S,False,False,False,False,False,True,0.004807505955959357,0.008307692307692183,id09_b2,id09,between_train_runs,11-16,interior,False,1,14,6,0.1538401905906976,0.00025179795269929896,4.4565524504837076e-05,0.1538401905906976,0.0009149542449662952,0.0001619370427270501,0.052882565515552295,0.0008010448944284355,0.0001417763150551,0.0,0.0,0.0,0.014422517867877899,0.002202381417359753,0.0003897977802129162,0.014422517867877899,0.0014296160077598397,0.0002530266292610158,p04,a02
1456,208,Q1,Q,False,False,False,False,False,True,0.0017779989278827735,0.013984615384615262,id09_b2,id09,between_train_runs,11-16,interior,False,0,14,6,0.0160019903509443,2.6191259865257558e-05,4.635570785325695e-06,0.0160019903509443,9.517076742617804e-05,1.684420036941505e-05,0.0053339967836481,8.079734499988324e-05,1.43002594735874e-05,0.0,0.0,0.0,0.0053339967836481,0.000814524586079904,0.00014416207523373244,0.0053339967836481,0.0005287264857009904,9.357889094119474e-05,p02,a04
1457,208,Q2,Q,True,False,False,False,False,False,0.0,0.0,id09_b2,id09,between_train_runs,11-16,interior,False,0,14,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,zero
1458,208,Q3,Q,False,False,False,False,False,True,0.002786384609240744,0.005995167079784924,id09_b2,id09,between_train_runs,11-16,interior,False,0,14,6,0.0306502307016477,5.016676923502694e-05,8.878977607661558e-06,0.0306502307016477,0.0001822901972624348,3.2263400738576525e-05,0.0055727692184814,8.441417860068899e-05,1.4940400049547989e-05,0.0,0.0,0.0,0.0027863846092407,0.0004254930894332026,7.530769214164054e-05,0.0027863846092407,0.00027619726857944736,4.8883940512994734e-05,p02,a02
1459,208,S1,S,False,False,True,False,True,True,0.0021038916892523463,0.01398461538461504,id09_b2,id09,between_train_runs,11-16,interior,False,0,14,6,0.18724636034345468,0.00030647550554795046,5.4242862208416764e-05,0.0231428085817753,0.00013764030628819375,2.4360851138710842e-05,0.042077833785045995,0.0006373789469840816,0.00011280920585803216,0.0,0.0,0.0,0.0042077833785046,0.0006425468843920607,0.0001137238750947189,0.0063116750677569,0.0006256377558554277,0.00011073114153959474,p02,a03
1460,208,S2,S,False,False,True,False,True,True,0.010053929204295153,0.01398461538461504,id09_b2,id09,between_train_runs,11-16,interior,False,0,14,6,2.492819671059105,0.004080122932837666,0.0007221377957876897,0.5836182249834991,0.0034710303616890853,0.0006143349736668412,0.5616548830741531,0.008507733543771349,0.001505777166418641,0.0,0.0,0.0,0.0301617876128853,0.004605836592577175,0.0008151834489969,0.0301617876128853,0.0029897535776378156,0.0005291541686471105,p05_high,a03
1461,208,S3,S,True,False,False,False,False,False,0.0,5.551115123125783e-16,id09_b2,id09,between_train_runs,11-16,interior,False,0,14,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,a01_low
1462,208,S4,S,False,False,False,False,False,True,0.006884682404671438,0.013984615384615165,id09_b2,id09,between_train_runs,11-16,interior,False,0,14,6,0.275387296186856,0.00045074019417809253,7.977615764393278e-05,0.275387296186856,0.0016378475266345012,0.00028988136440721683,0.048192776832699805,0.0007300057675683285,0.00012920315504745257,0.0,0.0,0.0,0.0206540472140142,0.003153963142505635,0.0005582174922706541,0.0275387296186856,0.002729745877724176,0.00048313560734536144,p04,a03
1463,209,Q1,Q,False,False,False,False,False,True,0.0021455138115429317,0.01398461538461504,id09_b2,id09,between_train_runs,11-16,interior,False,0,14,5,0.021455138115429002,3.511670020429881e-05,6.2152775537163966e-06,0.021455138115429002,0.0001276029990581469,2.2584355910977897e-05,0.0064365414346287,9.749827005783363e-05,1.7256143256377212e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0021455138115429,0.000212671665096912,3.764059318496316e-05,p02,a03
1464,209,Q2,Q,True,False,False,False,False,False,0.0,6.661338147750939e-16,id09_b2,id09,between_train_runs,11-16,interior,False,0,14,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,a01_low
1465,209,Q3,Q,False,False,False,False,False,False,0.0,0.0,id09_b2,id09,between_train_runs,11-16,interior,False,0,14,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,zero
1466,209,S1,S,False,False,True,True,True,True,0.003712437335128882,0.013984615384615484,id09_b2,id09,between_train_runs,11-16,interior,False,0,14,5,0.4432754675967537,0.0007255311813780099,0.0001284112015054327,0.0408368106864168,0.00024287420046060015,4.298611651201768e-05,0.0482616853566744,0.000731049567557499,0.00012938789639859087,0.0,0.0,0.0,0.0111373120053864,0.001700716145731479,0.0003010084325780108,0.0148497493405152,0.001471964851276368,0.00026052191825465265,p03,a04
1467,209,S2,S,False,False,True,False,True,False,0.0,5.551115123125783e-16,id09_b2,id09,between_train_runs,11-16,interior,False,0,14,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,a01_low
1468,209,S3,S,True,False,False,False,False,False,0.0,0.0,id09_b2,id09,between_train_runs,11-16,interior,False,0,14,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,zero
1469,209,S4,S,False,False,False,False,False,False,0.0,0.0,id09_b2,id09,between_train_runs,11-16,interior,False,0,14,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,zero
1470,210,Q1,Q,False,False,False,False,False,False,0.0,0.0,id09_b2,id09,between_train_runs,11-16,interior,False,0,14,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,zero
1471,210,Q2,Q,True,False,False,False,False,False,0.0,0.0,id09_b2,id09,between_train_runs,11-16,interior,False,0,14,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,zero
1472,210,Q3,Q,False,False,False,False,False,True,0.005590188959855302,0.010707692307692446,id09_b2,id09,between_train_runs,11-16,interior,False,0,14,4,0.279509447992765,0.00045748712670241025,8.097029200253911e-05,0.279509447992765,0.001662363748817601,0.00029422047157133156,0.0894430233576848,0.0013548487389827126,0.00023979362830478496,0.0,0.0,0.0,0.0167705668795659,0.0025609387481784723,0.0004532585643125919,0.0223607558394212,0.002216484998423473,0.00039229396209510876,p04,a02
1473,210,S1,S,False,False,True,False,True,False,0.0,0.0,id09_b2,id09,between_train_runs,11-16,interior,False,0,14,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,zero
1474,210,S2,S,False,False,True,True,True,True,0.0005324982648796106,0.0023999999999999577,id09_b2,id09,between_train_runs,11-16,interior,False,0,14,4,0.0484573421040436,7.931256122472274e-05,1.40374687439292e-05,0.0090524705029532,5.383896290239019e-05,9.528916318898104e-06,0.010649965297592,0.00016132160465942534,2.8552185784428955e-05,0.0,0.0,0.0,0.0010649965297592,0.00016262961767017742,2.878368999349189e-05,0.0031949895892776,0.0003166997817787666,5.6052448934694735e-05,p01_low,a01_low
1475,210,S3,S,True,False,False,False,False,False,0.0,0.0,id09_b2,id09,between_train_runs,11-16,interior,False,0,14,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,zero
1476,210,S4,S,False,False,False,False,False,True,0.004550422432268386,0.011584615384615249,id09_b2,id09,between_train_runs,11-16,interior,False,0,14,4,0.1456135178325856,0.00023833294495284504,4.218236321917312e-05,0.1456135178325856,0.000866026658923391,0.00015327738719219538,0.0318529570258781,0.0004824964210657308,8.53966676297e-05,0.0,0.0,0.0,0.0045504224322683,0.0006948693631564386,0.0001229843900613054,0.0045504224322683,0.0004510555515226006,7.983197249593509e-05,p03,a02
1477,211,Q1,Q,False,False,False,False,False,False,0.0,2.220446049250313e-16,id09_b2,id09,between_train_runs,11-16,interior,False,0,14,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,a01_low
1478,211,Q2,Q,True,False,False,False,False,False,0.0,0.0,id09_b2,id09,between_train_runs,11-16,interior,False,0,14,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,zero
1479,211,Q3,Q,False,False,False,False,False,False,0.0,0.0,id09_b2,id09,between_train_runs,11-16,interior,False,0,14,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,zero
1480,211,S1,S,False,False,True,False,True,False,0.0,0.0,id09_b2,id09,between_train_runs,11-16,interior,False,0,14,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,zero
1481,211,S2,S,False,False,True,True,True,True,0.0007935793100969923,0.004153846153846619,id09_b2,id09,between_train_runs,11-16,interior,False,0,14,3,0.0715790351255084,0.00011715699539626067,2.073552581851344e-05,0.005555055170678299,3.3038319114910235e-05,5.847426495450841e-06,0.0126972689615504,0.00019233337822544493,3.404093555375442e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0015871586201938,0.00015732532911862056,2.784488807357544e-05,p01_low,a02
1482,211,S3,S,True,False,False,False,False,False,0.0,0.0,id09_b2,id09,between_train_runs,11-16,interior,False,0,14,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,zero
1483,211,S4,S,False,False,False,False,False,False,0.0,0.0,id09_b2,id09,between_train_runs,11-16,interior,False,0,14,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,zero
1484,212,Q1,Q,False,False,False,False,False,False,0.0,0.0,id09_b2,id09,between_train_runs,11-16,interior,False,0,14,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,zero
1485,212,Q2,Q,True,False,False,False,False,False,0.0,0.0,id09_b2,id09,between_train_runs,11-16,interior,False,0,14,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,zero
1486,212,Q3,Q,False,False,False,False,False,False,0.0,1.6653345369377348e-16,id09_b2,id09,between_train_runs,11-16,interior,False,0,14,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,a01_low
1487,212,S1,S,False,False,True,True,True,True,0.00015395050802813337,0.00029639110481295694,id09_b2,id09,between_train_runs,11-16,interior,False,0,14,2,0.0144713477546414,2.3685980389305618e-05,4.19216331246854e-06,0.001539505080281,9.156103505474023e-06,1.6205316634536842e-06,0.003079010160562,4.663966933083293e-05,8.254718929120643e-06,0.0,0.0,0.0,0.0003079010160562,4.7017828811893744e-05,8.321649082600001e-06,0.00046185152408430004,4.5780517527370234e-05,8.102658317268421e-06,p01_low,a01_low
1488,212,S2,S,False,False,True,False,True,True,0.0010833403853285628,0.007430769230768686,id09_b2,id09,between_train_runs,11-16,interior,False,0,14,2,0.09170532271027389,0.00015009869931526055,2.6565852465316883e-05,0.010833403853285,6.443094489767678e-05,1.1403583003457894e-05,0.022750148091898497,0.00034461054978784304,6.099235413377613e-05,0.0,0.0,0.0,0.0010833403853285,0.00016543080446700833,2.9279469873743242e-05,0.0032500211559854998,0.00032215472448838466,5.701791501728947e-05,p01_low,a02
1489,212,S3,S,True,False,False,False,False,False,0.0,0.0,id09_b2,id09,between_train_runs,11-16,interior,False,0,14,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,zero
1490,212,S4,S,False,False,False,False,False,True,0.004410778339268562,0.013984615384615706,id09_b2,id09,between_train_runs,11-16,interior,False,0,14,2,0.1367341285173235,0.00022379960329343718,3.9610118342214224e-05,0.132323350178055,0.0007869842756220158,0.00013928773702953157,0.0485185617319535,0.0007349406327301237,0.00013007657300791823,0.0,0.0,0.0,0.0044107783392685,0.0006735451007575827,0.00011921022538563514,0.008821556678537,0.0008744269729133532,0.0001547641522550351,p03,a05_high
1491,213,Q1,Q,False,False,False,False,False,True,0.006433163125267094,0.013984615384615595,id09_b2,id09,between_train_runs,11-16,near_edge,True,1,14,1,0.2719297431964972,0.00044508104385476786,7.877454901404901e-05,0.2719297431964972,0.0016172839614596415,0.00028624183494368126,0.057898468127403,0.0008770238704671759,0.00015522377514049063,0.0,0.0,0.0,0.012866326250534,0.0019647441662718115,0.00034773854731172973,0.012866326250534,0.0012753602482817024,0.000225725021939193,p04,a05_high
1492,213,Q2,Q,True,False,False,False,False,False,0.0,0.0,id09_b2,id09,between_train_runs,11-16,near_edge,True,1,14,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,zero
1493,213,Q3,Q,False,False,False,False,False,False,0.0,0.0,id09_b2,id09,between_train_runs,11-16,near_edge,True,1,14,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,zero
1494,213,S1,S,False,False,True,False,True,True,0.004048000123554496,0.013984615384615484,id09_b2,id09,between_train_runs,11-16,near_edge,True,1,14,1,0.5051274240977391,0.0008267673795235936,0.0001463289177571666,0.1133440034595232,0.0006741058803201717,0.00011930947732581389,0.09310400284175119,0.0014103038572382022,0.00024960858670710777,0.0,0.0,0.0,0.0161920004942176,0.0024725891363095156,0.000437621634978854,0.0242880007413264,0.0024075210011434765,0.0004261052761636211,p03,a04
1495,213,S2,S,False,False,True,False,True,True,0.0016944762336971175,0.0078788395807865,id09_b2,id09,between_train_runs,11-16,near_edge,True,1,14,1,0.135558098695768,0.00022187473632438322,3.926943762913325e-05,0.0101668574021826,6.04667044572451e-05,1.070195516019221e-05,0.0321950484402449,0.00048767829108725496,8.631380278886032e-05,0.0,0.0,0.0,0.0016944762336971,0.0002587539154701936,4.579665496478649e-05,0.0016944762336971,0.00016796306793679237,2.972765322275614e-05,p02,a02
1496,213,S3,S,True,False,False,False,False,False,0.0,6.661338147750939e-16,id09_b2,id09,between_train_runs,11-16,near_edge,True,1,14,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,a01_low
1497,213,S4,S,False,False,False,False,False,True,0.004789251175400688,0.013984615384615595,id09_b2,id09,between_train_runs,11-16,near_edge,True,1,14,1,0.20021941511159738,0.0003277091546895145,5.800098931390422e-05,0.20021941511159738,0.0011907915810402151,0.00021075727906483935,0.0526817629294066,0.0007980032135861411,0.00014123797032012492,0.0,0.0,0.0,0.0095785023508012,0.001462679108931846,0.00025887844191354594,0.0095785023508012,0.0009494583689557597,0.00016804390089124912,p04,a05_high
1498,214,Q1,Q,False,False,False,False,False,True,0.0012844365776338296,0.006553846153846354,id09_b2,id09,between_train_runs,11-16,right_edge,True,0,14,0,0.0102754926210704,1.6818413933496075e-05,2.976678047818772e-06,0.0102754926210704,6.111280515624052e-05,1.0816308022179368e-05,0.0038533097329014002,5.836846336973387e-05,1.0330589096250402e-05,0.0,0.0,0.0,0.0012844365776338,0.00019613907060279936,3.4714502098210814e-05,0.0012844365776338,0.00012731834407550137,2.253397504620702e-05,p01_low,a02
1499,214,Q2,Q,True,False,False,False,False,False,0.0,0.0,id09_b2,id09,between_train_runs,11-16,right_edge,True,0,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,zero
1500,214,Q3,Q,False,False,False,False,False,False,0.0,0.0,id09_b2,id09,between_train_runs,11-16,right_edge,True,0,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,zero
1501,214,S1,S,False,False,True,False,True,True,0.006180259678829958,0.013984615384614846,id09_b2,id09,between_train_runs,11-16,right_edge,True,0,14,0,0.9322741192869339,0.0015258997904880817,0.00027006782134615697,0.2037854313413953,0.0012120002240778012,0.00021451098035936346,0.1320731569232967,0.0020005937119926334,0.0003540835306254603,0.0,0.0,0.0,0.0061802596788299,0.0009437526232106838,0.00016703404537378108,0.0123605193576598,0.0012252227038173791,0.00021685121680104912,p04,a03
1502,214,S2,S,False,False,True,False,True,False,0.0,4.440892098500626e-16,id09_b2,id09,between_train_runs,11-16,right_edge,True,0,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,a01_low
1503,214,S3,S,True,False,False,False,False,False,0.0,0.0,id09_b2,id09,between_train_runs,11-16,right_edge,True,0,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,zero
1504,214,S4,S,False,False,False,False,False,False,0.0,0.0,id09_b2,id09,between_train_runs,11-16,right_edge,True,0,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,zero
1505,215,Q1,Q,False,False,False,False,False,False,0.0,0.0,id09_b4,id09,after_train_run,11-16,left_edge,True,0,13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,zero
1506,215,Q2,Q,True,False,False,False,False,False,0.0,0.0,id09_b4,id09,after_train_run,11-16,left_edge,True,0,13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,zero
1507,215,Q3,Q,False,False,False,False,False,False,0.0,0.0,id09_b4,id09,after_train_run,11-16,left_edge,True,0,13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,zero
1508,215,S1,S,False,False,True,False,True,True,0.0001750632566461796,0.0005710458219899683,id09_b4,id09,after_train_run,11-16,left_edge,True,0,13,0,0.0117292381952887,1.9197832198179172e-05,3.397809442435892e-06,0.0008753162832305,5.205885054840106e-06,9.213855612952632e-07,0.0042015181595064,6.364299155514996e-05,1.1264123752027881e-05,0.0,0.0,0.0,0.0003501265132922,5.346584650916877e-05,9.462878737627028e-06,0.0003501265132922,3.470590036560079e-05,6.142570408635088e-06,p01_low,a01_low
1509,215,S2,S,False,False,True,False,True,False,0.0,4.440892098500626e-16,id09_b4,id09,after_train_run,11-16,left_edge,True,0,13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,a01_low
1510,215,S3,S,True,True,True,True,True,True,0.013864098167329364,0.04929619237973126,id09_b4,id09,after_train_run,11-16,left_edge,True,0,13,0,6.0005750545792935,0.009821442029940603,0.0017382894132616726,1.104233851312896,0.006567356981390189,0.0011623514224346273,0.2035558305275884,0.003083385936094777,0.0005457260872053308,1.0561785197652511,0.01621596074816955,0.002870050325449052,0.0,0.0,0.0,0.0,0.0,0.0,p05_high,a05_high
1511,215,S4,S,False,False,False,False,False,True,0.005518887457576782,0.013984615384616095,id09_b4,id09,after_train_run,11-16,left_edge,True,0,13,0,0.1930781965747943,0.00031602076428619404,5.593227015492303e-05,0.1875593091172176,0.0011154964473251284,0.00019743085170233432,0.0331133247454602,0.0005015879896579682,8.877566955887453e-05,0.0,0.0,0.0,0.0055188874575767,0.0008427581988397393,0.00014915912047504593,0.0110377749151534,0.001094107135335802,0.00019364517395005964,p04,a05_high
