candidate,selector,feature,mean_contribution,median_contribution,abs_mean_contribution,mean_z_diff,mean_raw_diff,mean_pred_delta
analysis_outputs/submission_label_flow_twampl_b8c66b64.csv,old_hidden_subset,proj_ordinal,9.232102728827364e-07,9.232102728827364e-07,9.232102728827364e-07,-0.004015579511091338,-0.0013633097270664765,8.530046702594655e-06
analysis_outputs/submission_label_flow_twampl_b8c66b64.csv,old_hidden_subset,bad_axis_positive_load,-4.539808221011201e-07,-4.539808221011201e-07,4.539808221011201e-07,-0.0012139169139505476,-0.0008256623908001332,-1.0027936202565605e-06
analysis_outputs/submission_label_flow_twampl_b8c66b64.csv,old_hidden_subset,proj_lejepa_bad,-3.365552000959393e-07,-3.365552000959393e-07,3.365552000959393e-07,-0.0012849862563055604,-0.00040704433487176103,-1.0027936202565605e-06
analysis_outputs/submission_label_flow_twampl_b8c66b64.csv,old_hidden_subset,proj_resid_bad,2.9941466247462827e-07,2.9941466247462827e-07,2.9941466247462827e-07,0.0007631777058722942,0.00026303680760485985,-1.0027936202565605e-06
analysis_outputs/submission_label_flow_twampl_b8c66b64.csv,old_hidden_subset,mean_abs_move_vs_stage2,2.5429280771697665e-07,2.5429280771697665e-07,2.5429280771697665e-07,-0.010793287151774075,-0.0005928810746628904,7.187625401616908e-06
analysis_outputs/submission_label_flow_twampl_b8c66b64.csv,old_hidden_subset,mean_abs_move_vs_raw05,1.414131163682577e-07,8.206717019703814e-08,1.414131163682577e-07,0.0013326989023763577,7.961444031377024e-05,1.2461581639090552e-05
analysis_outputs/submission_label_flow_twampl_b8c66b64.csv,old_hidden_subset,bad_to_good_load_ratio,-3.19747852174195e-10,-3.19747852174195e-10,3.19747852174195e-10,-1.0748970921442968e-06,-0.00014144814405329942,7.187625401616908e-06
analysis_outputs/submission_label_flow_twampl_b8c66b64.csv,old_hidden_subset,move_abs_a2c8_Q2,0.0,0.0,0.0,0.0,0.0,-5.541042803481758e-05
analysis_outputs/submission_label_flow_twampl_b8c66b64.csv,old_hidden_subset,move_abs_a2c8_Q3,0.0,0.0,0.0,0.0,0.0,-5.541042803481758e-05
analysis_outputs/submission_label_flow_twampl_b8c66b64.csv,old_hidden_subset,move_abs_a2c8_S2,0.0,0.0,0.0,0.0,0.0,-5.541042803481758e-05
analysis_outputs/submission_label_flow_twampl_b8c66b64.csv,old_hidden_subset,move_abs_a2c8_S3,0.0,-0.0,0.0,0.0,0.0,-5.541042803481758e-05
analysis_outputs/submission_label_flow_twampl_b8c66b64.csv,old_hidden_subset,proj_q2_bad,0.0,-0.0,0.0,0.0,0.0,-1.0027936202565605e-06
analysis_outputs/submission_label_flow_twampl_b8c66b64.csv,pairwise_order,good_span_residual_ratio,3.6545758809632855e-05,3.060490996872614e-05,3.654575880963286e-05,0.11254243179680874,0.07846587091008153,4.4997612569655194e-05
analysis_outputs/submission_label_flow_twampl_b8c66b64.csv,pairwise_order,max_abs_move_vs_a2c8,-1.5738826549399936e-05,-4.865506517052345e-06,1.5745732917163425e-05,0.07253302122618661,0.05955986377965383,-7.458385932632818e-06
analysis_outputs/submission_label_flow_twampl_b8c66b64.csv,pairwise_order,move_abs_a2c8_S4,-1.3801101639394287e-05,-1.3168416036037311e-05,1.3801101639394287e-05,0.05945326467494786,0.005101705238055412,-1.8102473394771358e-05
analysis_outputs/submission_label_flow_twampl_b8c66b64.csv,pairwise_order,rms_move_vs_a2c8,-9.189197267818357e-06,2.6675561629473196e-06,1.3692092632207743e-05,0.03843434315825302,0.004614796632430302,-7.458385932632818e-06
analysis_outputs/submission_label_flow_twampl_b8c66b64.csv,pairwise_order,mean_prob_S4,-7.185910674132262e-06,-7.268230617205957e-06,7.185910674132264e-06,-0.02205992643013442,-0.00013807406330457184,-9.639839826306694e-06
analysis_outputs/submission_label_flow_twampl_b8c66b64.csv,pairwise_order,mean_abs_move_vs_a2c8,6.131961297707741e-06,1.4470999988088672e-06,6.131961297707742e-06,0.008229986949260724,0.0007288150340079158,-7.458385932632818e-06
analysis_outputs/submission_label_flow_twampl_b8c66b64.csv,pairwise_order,proj_raw05,3.889911530961536e-06,4.093559422339249e-06,3.940183974208215e-06,-0.023574912742525614,-0.015106636117037109,3.2320771875070556e-05
analysis_outputs/submission_label_flow_twampl_b8c66b64.csv,pairwise_order,proj_a2c8,3.4450668803461468e-06,4.278160538780566e-06,3.7525805308980508e-06,-0.026022784688570468,-0.01512975556274132,3.2320771875070556e-05
analysis_outputs/submission_label_flow_twampl_b8c66b64.csv,pairwise_order,raw05_a2c8_compat_energy,-3.6714732265970185e-07,7.044183477444661e-07,1.7653325272150072e-06,0.008202940895537244,0.0011069734754553546,-1.3827292942833885e-05
analysis_outputs/submission_label_flow_twampl_b8c66b64.csv,pairwise_order,mean_abs_move_vs_stage2,-1.0789199776802036e-06,-1.0971213195269193e-06,1.0789199776802036e-06,-0.0071390884081257155,-0.0005928810746628904,2.8009885346050384e-05
analysis_outputs/submission_label_flow_twampl_b8c66b64.csv,pairwise_order,proj_final9,-6.98279093166191e-08,7.849219244002347e-08,8.33011511798208e-07,-0.004358296646813429,-0.002167498733643261,1.7488487915975833e-05
analysis_outputs/submission_label_flow_twampl_b8c66b64.csv,pairwise_order,bad_axis_abs_load,-8.082746182976545e-07,-6.548575756314948e-07,8.082746182976546e-07,-0.0008099787843381829,-0.0008256623908001332,5.1258652411895845e-06
analysis_outputs/submission_label_flow_twampl_b8c66b64.csv,pairwise_order,proj_ordinal,5.001520437150009e-07,6.332842666657302e-07,5.001520437150009e-07,-0.002656056189038503,-0.0013633097270664765,3.2320771875070556e-05
analysis_outputs/submission_label_flow_twampl_b8c66b64.csv,pairwise_order,bad_axis_positive_load,-4.5557805724562754e-07,-4.2678829455144564e-07,4.555780572456276e-07,-0.0008029305666520358,-0.0008256623908001332,1.7488487915975833e-05
analysis_outputs/submission_label_flow_twampl_b8c66b64.csv,pairwise_order,proj_resid_bad,3.6717069252469604e-07,3.8267437247142683e-07,3.6717069252469604e-07,0.0005047946039717223,0.00026303680760485985,3.2320771875070556e-05
analysis_outputs/submission_label_flow_twampl_b8c66b64.csv,pairwise_order,proj_lejepa_bad,-2.864116650082238e-07,-2.7524359957186127e-07,2.864116650082238e-07,-0.0008499385180801043,-0.00040704433487176103,3.2320771875070556e-05
analysis_outputs/submission_label_flow_twampl_b8c66b64.csv,pairwise_order,mean_abs_move_vs_raw05,-8.213905409128939e-08,-6.015207897892863e-09,1.2590224634129266e-07,0.0008814974670541473,7.961444031377024e-05,-7.458385932632818e-06
analysis_outputs/submission_label_flow_twampl_b8c66b64.csv,pairwise_order,bad_to_good_load_ratio,1.5750478434672567e-10,1.6230426490458867e-10,1.5750478434672567e-10,-7.109775977000724e-07,-0.00014144814405329942,1.7488487915975833e-05
analysis_outputs/submission_label_flow_twampl_b8c66b64.csv,pairwise_order,mean_prob_Q1,0.0,0.0,0.0,0.0,0.0,-9.639839826306694e-06
analysis_outputs/submission_label_flow_twampl_b8c66b64.csv,pairwise_order,mean_prob_Q2,0.0,0.0,0.0,0.0,0.0,-9.639839826306694e-06
analysis_outputs/submission_label_flow_twampl_b8c66b64.csv,pairwise_order,mean_prob_Q3,0.0,-0.0,0.0,0.0,0.0,-9.639839826306694e-06
analysis_outputs/submission_label_flow_twampl_b8c66b64.csv,pairwise_order,mean_prob_S1,0.0,0.0,0.0,0.0,0.0,-9.639839826306694e-06
analysis_outputs/submission_label_flow_twampl_b8c66b64.csv,pairwise_order,mean_prob_S2,0.0,-0.0,0.0,0.0,0.0,-9.639839826306694e-06
analysis_outputs/submission_label_flow_twampl_b8c66b64.csv,pairwise_order,mean_prob_S3,0.0,-0.0,0.0,0.0,0.0,-9.639839826306694e-06
analysis_outputs/submission_label_flow_twampl_b8c66b64.csv,pairwise_order,move_abs_a2c8_Q1,0.0,-0.0,0.0,0.0,0.0,-1.8102473394771358e-05
analysis_outputs/submission_label_flow_twampl_b8c66b64.csv,pairwise_order,move_abs_a2c8_Q2,0.0,0.0,0.0,0.0,0.0,-1.8102473394771358e-05
analysis_outputs/submission_label_flow_twampl_b8c66b64.csv,pairwise_order,move_abs_a2c8_Q3,0.0,-0.0,0.0,0.0,0.0,-1.8102473394771358e-05
analysis_outputs/submission_label_flow_twampl_b8c66b64.csv,pairwise_order,move_abs_a2c8_S1,0.0,0.0,0.0,0.0,0.0,-1.8102473394771358e-05
analysis_outputs/submission_label_flow_twampl_b8c66b64.csv,pairwise_order,move_abs_a2c8_S2,0.0,0.0,0.0,0.0,0.0,-1.8102473394771358e-05
analysis_outputs/submission_label_flow_twampl_b8c66b64.csv,pairwise_order,move_abs_a2c8_S3,0.0,-0.0,0.0,0.0,0.0,-1.8102473394771358e-05
analysis_outputs/submission_label_flow_twampl_b8c66b64.csv,pairwise_order,proj_q2_bad,0.0,0.0,0.0,0.0,0.0,3.2320771875070556e-05
