variant,family,file,candidate_origin,scenario_gate,scenario_rank,scenario_public_like_score,scenario_pred_public_delta_mean,scenario_pred_public_delta_std,scenario_id
e362_graft_donor_q3s1_e361_e356_halfs3_amp__learned_pc_episode_subjective_heav,donor_graft,analysis_outputs/submission_e363_cellrobust_e362_graft_donor_q3s1_e361_e356_halfs3_amp__learned_pc_episode_subjective_heav_6826fcf0.csv,e364_existing,True,30.0,4.9697400990099005,0.0002581826693185322,0.00012276409550175094,all__drop_submission_hybrid_0p578_logit_after_subjec
e362_graft_donor_s1_e360_e356_halfs3_amp__learned_anti_bad_cluster_compact_q,donor_graft,analysis_outputs/submission_e363_cellrobust_e362_graft_donor_s1_e360_e356_halfs3_amp__learned_anti_bad_cluster_compact_q_d3f7b397.csv,e364_existing,True,29.0,4.970389851485149,0.0002676714273244957,0.00013193111559790696,all__drop_submission_hybrid_0p578_logit_after_subjec
e362_graft_donor_q2q3_e360_e356_halfs3_amp__learned_anti_bad_cluster_compact_q,donor_graft,analysis_outputs/submission_e363_cellrobust_e362_graft_donor_q2q3_e360_e356_halfs3_amp__learned_anti_bad_cluster_compact_q_9f03f032.csv,e364_existing,True,28.0,4.987933168316832,0.0002865044880219707,0.00011714685658151822,all__drop_submission_hybrid_0p578_logit_after_subjec
e362_graft_donor_q3s1_e361_e356_halfs3_amp__learned_pc_episode_subjective_heav,donor_graft,analysis_outputs/submission_e363_cellrobust_e362_graft_donor_q3s1_e361_e356_halfs3_amp__learned_pc_episode_subjective_heav_4a5311b2.csv,e364_existing,True,36.0,4.9162128712871285,0.000267577299113072,0.0001093021054137698,all__drop_submission_hybrid_0p578_logit_after_subjec
e362_graft_donor_s1_e360_e356_halfs3_amp__learned_free_mixture_subjective_he,donor_graft,analysis_outputs/submission_e363_cellrobust_e362_graft_donor_s1_e360_e356_halfs3_amp__learned_free_mixture_subjective_he_7d668862.csv,e364_existing,True,31.0,4.940253712871287,0.00024928986703525374,0.00011468369494826076,all__drop_submission_hybrid_0p578_logit_after_subjec
e362_scale_g1.06_q11.08_q20.90_q30.75_s11.15,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_06_q11_08_q20_90_q30_75_s11_15_5ddee5fb.csv,e364_existing,True,32.0,4.935040222772278,0.0002953963967986136,0.0001368298106344544,all__drop_submission_hybrid_0p578_logit_after_subjec
e362_graft_donor_s1_e361_e356_halfs3_amp__learned_pc_episode_subjective_heav,donor_graft,analysis_outputs/submission_e363_cellrobust_e362_graft_donor_s1_e361_e356_halfs3_amp__learned_pc_episode_subjective_heav_6b11cf21.csv,e364_existing,True,42.0,4.862623762376238,0.000276004785385137,0.00011771674785549174,all__drop_submission_hybrid_0p578_logit_after_subjec
e362_scale_g1.00_q11.08_q20.90_q30.45_s11.00,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_00_q11_08_q20_90_q30_45_s11_00_2ffbb23b.csv,e364_existing,True,37.0,4.908771658415842,0.0002964448777581407,0.0001393009312912021,all__drop_submission_hybrid_0p578_logit_after_subjec
e362_scale_g1.00_q11.08_q20.90_q30.75_s11.00,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_00_q11_08_q20_90_q30_75_s11_00_6b534dd4.csv,e364_existing,True,34.0,4.924381188118812,0.0002962658232991199,0.00013767930946619378,all__drop_submission_hybrid_0p578_logit_after_subjec
e362_scale_g1.06_q11.04_q20.90_q31.00_s11.15,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_06_q11_04_q20_90_q31_00_s11_15_c8e596cd.csv,e364_existing,True,35.0,4.918889232673267,0.00029519605941731315,0.00013665111627082714,all__drop_submission_hybrid_0p578_logit_after_subjec
e362_scale_g0.96_q11.08_q20.90_q31.00_s10.90,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g0_96_q11_08_q20_90_q31_00_s10_90_6cd43bb3.csv,e364_existing,True,33.0,4.933709777227723,0.0002955849115848935,0.00013849511040074514,all__drop_submission_hybrid_0p578_logit_after_subjec
e362_scale_g1.06_q11.08_q20.90_q31.00_s11.00,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_06_q11_08_q20_90_q31_00_s11_00_10ba6bef.csv,e364_existing,True,38.0,4.902769183168317,0.0002960496835726968,0.00013748699550019772,all__drop_submission_hybrid_0p578_logit_after_subjec
e362_scale_g1.03_q11.08_q20.90_q30.45_s11.00,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_03_q11_08_q20_90_q30_45_s11_00_de6e65a6.csv,e364_existing,True,46.0,4.844415222772276,0.00029748610337650323,0.00013885432887683939,all__drop_submission_hybrid_0p578_logit_after_subjec
e362_scale_g1.06_q11.08_q20.90_q30.45_s11.00,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_06_q11_08_q20_90_q30_45_s11_00_3743ccda.csv,e364_existing,True,49.0,4.816506806930693,0.00029772193051250936,0.0001390853922794127,all__drop_submission_hybrid_0p578_logit_after_subjec
e362_scale_g1.03_q11.08_q20.90_q30.75_s11.00,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_03_q11_08_q20_90_q30_75_s11_00_6c19969d.csv,e364_existing,True,43.0,4.860457920792079,0.00029651120407527893,0.00013791972055772595,all__drop_submission_hybrid_0p578_logit_after_subjec
e362_scale_g1.06_q11.08_q20.90_q30.75_s11.00,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_06_q11_08_q20_90_q30_75_s11_00_f41e5150.csv,e364_existing,True,45.0,4.853016707920793,0.0002967633889595867,0.00013816678916440874,all__drop_submission_hybrid_0p578_logit_after_subjec
e362_scale_g1.00_q11.08_q20.90_q31.00_s11.00,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_00_q11_08_q20_90_q31_00_s11_00_8aa25f54.csv,e364_existing,True,41.0,4.87970297029703,0.0002955269174373384,0.00013697483753558173,all__drop_submission_hybrid_0p578_logit_after_subjec
e362_scale_g1.03_q11.08_q20.90_q31.00_s11.00,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_03_q11_08_q20_90_q31_00_s11_00_c69b0fd7.csv,e364_existing,True,44.0,4.855971534653466,0.0002958001786357611,0.00013724258438636592,all__drop_submission_hybrid_0p578_logit_after_subjec
e362_graft_donor_s1_e361_e356_halfs3_amp__learned_free_mixture_subjective_he,donor_graft,analysis_outputs/submission_e363_cellrobust_e362_graft_donor_s1_e361_e356_halfs3_amp__learned_free_mixture_subjective_he_6e52095d.csv,e364_existing,True,48.0,4.823483910891088,0.0002609382569398775,0.00012531494260126032,all__drop_submission_hybrid_0p578_logit_after_subjec
e362_graft_donor_q3s1_e360_e349_compact_core__learned_story_nonmonotone_random,donor_graft,analysis_outputs/submission_e363_cellrobust_e362_graft_donor_q3s1_e360_e349_compact_core__learned_story_nonmonotone_random_4803cb08.csv,e364_existing,True,60.0,4.72602103960396,0.00027386744325786207,0.00013788568313058845,all__drop_submission_hybrid_0p578_logit_after_subjec
e362_scale_g1.00_q11.08_q20.90_q31.00_s10.90,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_00_q11_08_q20_90_q31_00_s10_90_bac251d6.csv,e364_existing,True,47.0,4.828171410891089,0.0002967289598067903,0.00013815018603642316,all__drop_submission_hybrid_0p578_logit_after_subjec
e362_graft_donor_q3_e361_e356_halfs3_amp__learned_pc_episode_subjective_heav,donor_graft,analysis_outputs/submission_e363_cellrobust_e362_graft_donor_q3_e361_e356_halfs3_amp__learned_pc_episode_subjective_heav_cf55259a.csv,e364_existing,True,39.0,4.8852103960396045,0.00029344109968838106,0.0001344262446559281,all__drop_submission_hybrid_0p578_logit_after_subjec
e362_graft_donor_q3s1_e361_e356_halfs3_amp__learned_pc_episode_subjective_heav,donor_graft,analysis_outputs/submission_e363_cellrobust_e362_graft_donor_q3s1_e361_e356_halfs3_amp__learned_pc_episode_subjective_heav_30a5463a.csv,e364_existing,True,58.0,4.735767326732674,0.000256679153303821,0.00012088352051133426,all__drop_submission_hybrid_0p578_logit_after_subjec
e362_scale_g1.03_q11.04_q20.90_q30.75_s11.00,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_03_q11_04_q20_90_q30_75_s11_00_17a39501.csv,e364_existing,True,51.0,4.797199876237624,0.0002971460560205427,0.0001385421775723873,all__drop_submission_hybrid_0p578_logit_after_subjec
e362_scale_g0.96_q11.08_q20.90_q30.75_s10.90,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g0_96_q11_08_q20_90_q30_75_s10_90_f2243d75.csv,e364_existing,True,50.0,4.802769183168317,0.0002964458692145548,0.00013932126524030997,all__drop_submission_hybrid_0p578_logit_after_subjec
e362_scale_g1.03_q11.04_q20.90_q30.45_s11.00,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_03_q11_04_q20_90_q30_45_s11_00_dd241ebc.csv,e364_existing,True,53.0,4.76724938118812,0.00029734202603098306,0.0001401807571300464,all__drop_submission_hybrid_0p578_logit_after_subjec
e362_scale_g1.03_q11.08_q20.90_q31.00_s10.90,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_03_q11_08_q20_90_q31_00_s10_90_d7d5210b.csv,e364_existing,True,52.0,4.793301361386138,0.00029698394075045465,0.00013840000134841593,all__drop_submission_hybrid_0p578_logit_after_subjec
e362_scale_g1.06_q11.04_q20.90_q30.75_s11.00,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_06_q11_04_q20_90_q30_75_s11_00_a9da6502.csv,e364_existing,True,54.0,4.762391707920792,0.0002974008797831307,0.00013879190818200451,all__drop_submission_hybrid_0p578_logit_after_subjec
e362_scale_g1.06_q11.08_q20.90_q31.00_s10.90,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_06_q11_08_q20_90_q31_00_s10_90_ad9423da.csv,e364_existing,True,55.0,4.7619275990099,0.0002972348622170445,0.00013864580610138233,all__drop_submission_hybrid_0p578_logit_after_subjec
e362_scale_g1.06_q11.04_q20.90_q30.45_s11.00,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_06_q11_04_q20_90_q30_45_s11_00_e0688e7d.csv,e364_existing,True,63.0,4.706977103960397,0.0002983838585928882,0.0001397339283844525,all__drop_submission_hybrid_0p578_logit_after_subjec
e362_scale_g1.03_q11.08_q21.00_q30.45_s11.30,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_03_q11_08_q21_00_q30_45_s11_30_7c3380a0.csv,e364_existing,True,65.0,4.670993193069307,0.0003018617774068184,0.00013766419738936325,all__drop_submission_hybrid_0p578_logit_after_subjec
e362_scale_g1.06_q11.04_q20.90_q31.00_s11.00,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_06_q11_04_q20_90_q31_00_s11_00_10abc89d.csv,e364_existing,True,56.0,4.75886448019802,0.0002966547980648035,0.0001380797381059176,all__drop_submission_hybrid_0p578_logit_after_subjec
e362_scale_g1.06_q11.08_q21.00_q30.45_s11.30,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_06_q11_08_q21_00_q30_45_s11_30_05f9c7f8.csv,e364_existing,True,57.0,4.739155321782178,0.00030213508995020465,0.0001379309588377965,all__drop_submission_hybrid_0p578_logit_after_subjec
e362_scale_g1.03_q11.04_q20.90_q31.00_s11.00,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_03_q11_04_q20_90_q31_00_s11_00_67cc217f.csv,e364_existing,True,59.0,4.734173886138614,0.0002964026487200127,0.00013783266128838134,all__drop_submission_hybrid_0p578_logit_after_subjec
e362_scale_g1.00_q11.08_q20.90_q30.75_s10.90,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_00_q11_08_q20_90_q30_75_s10_90_7376bcc9.csv,e364_existing,True,64.0,4.697911509900991,0.000297581869578947,0.0001389675572282056,all__drop_submission_hybrid_0p578_logit_after_subjec
e362_graft_donor_s1_e361_e356_halfs3_amp__learned_pc_episode_subjective_heav,donor_graft,analysis_outputs/submission_e363_cellrobust_e362_graft_donor_s1_e361_e356_halfs3_amp__learned_pc_episode_subjective_heav_ab93d22b.csv,e364_existing,True,75.0,4.616584158415841,0.0002628274056980113,0.00012761476945463113,all__drop_submission_hybrid_0p578_logit_after_subjec
e362_scale_g1.00_q11.04_q20.90_q31.00_s10.90,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_00_q11_04_q20_90_q31_00_s10_90_56274376.csv,e364_existing,True,61.0,4.7179919554455445,0.000297450224726201,0.0001388581695471456,all__drop_submission_hybrid_0p578_logit_after_subjec
e362_graft_donor_q3s1_e361_e356_halfs3_amp__learned_pc_episode_subjective_heav,donor_graft,analysis_outputs/submission_e363_cellrobust_e362_graft_donor_q3s1_e361_e356_halfs3_amp__learned_pc_episode_subjective_heav_43d1b80d.csv,e364_existing,True,78.0,4.607425742574257,0.0002642703299196634,0.00010654898351394602,all__drop_submission_hybrid_0p578_logit_after_subjec
e362_scale_g1.03_q11.08_q20.90_q30.75_s10.90,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_03_q11_08_q20_90_q30_75_s10_90_c4f296a9.csv,e364_existing,True,69.0,4.645962252475249,0.0002978090885113166,0.00013919015312593145,all__drop_submission_hybrid_0p578_logit_after_subjec
e362_scale_g0.96_q11.08_q20.90_q31.00_s10.70,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g0_96_q11_08_q20_90_q31_00_s10_70_5cfec73f.csv,e364_existing,True,62.0,4.711339727722772,0.00029633909919480326,0.0001405084141822166,all__drop_submission_hybrid_0p578_logit_after_subjec
e362_scale_g1.03_q11.08_q21.00_q30.75_s11.30,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_03_q11_08_q21_00_q30_75_s11_30_373d4308.csv,e364_existing,True,81.0,4.586215965346534,0.00030107181920057487,0.00013691396201982877,all__drop_submission_hybrid_0p578_logit_after_subjec
e362_scale_g1.06_q11.08_q20.90_q30.00_s11.00,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_06_q11_08_q20_90_q30_00_s11_00_5d023333.csv,e364_existing,True,109.0,4.434235767326733,0.0002969043600693478,0.0001409007835430026,all__drop_submission_hybrid_0p578_logit_after_subjec
e362_graft_donor_s1_e361_e356_halfs3_amp__learned_pc_episode_subjective_heav,donor_graft,analysis_outputs/submission_e363_cellrobust_e362_graft_donor_s1_e361_e356_halfs3_amp__learned_pc_episode_subjective_heav_4f972ba9.csv,e364_existing,True,88.0,4.563799504950495,0.0002574349778757797,0.00012248150022470296,all__drop_submission_hybrid_0p578_logit_after_subjec
e362_scale_g1.06_q11.08_q21.00_q30.75_s11.30,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_06_q11_08_q21_00_q30_75_s11_30_e950b18e.csv,e364_existing,True,66.0,4.664743193069308,0.0003013614850260774,0.00013719664479574283,all__drop_submission_hybrid_0p578_logit_after_subjec
e362_scale_g1.06_q11.00_q20.90_q30.75_s11.00,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_06_q11_00_q20_90_q30_75_s11_00_2e053913.csv,e364_existing,True,68.0,4.6462716584158406,0.0002980699745312316,0.00013944641559011621,all__drop_submission_hybrid_0p578_logit_after_subjec
e362_scale_g1.03_q11.04_q20.90_q31.00_s10.90,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_03_q11_04_q20_90_q31_00_s10_90_28f07558.csv,e364_existing,True,67.0,4.664124381188119,0.00029771276769972725,0.00013911544466380847,all__drop_submission_hybrid_0p578_logit_after_subjec
e362_scale_g1.03_q11.08_q21.00_q31.00_s11.15,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_03_q11_08_q21_00_q31_00_s11_15_2f8d0edb.csv,e364_existing,True,77.0,4.6091738861386125,0.00030163396375218216,0.00013747660045121502,all__drop_submission_hybrid_0p578_logit_after_subjec
e362_scale_g1.00_q11.08_q20.90_q30.45_s10.90,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_00_q11_08_q20_90_q30_45_s10_90_bda152a3.csv,e364_existing,True,86.0,4.567527846534654,0.0002977383512040659,0.0001405684895346957,all__drop_submission_hybrid_0p578_logit_after_subjec
e362_scale_g1.06_q11.08_q20.90_q30.75_s10.90,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_06_q11_08_q20_90_q30_75_s10_90_41baf44a.csv,e364_existing,True,83.0,4.58333849009901,0.0002980628060226935,0.00013943873826444855,all__drop_submission_hybrid_0p578_logit_after_subjec
e362_scale_g1.00_q11.08_q20.90_q30.00_s10.90,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_00_q11_08_q20_90_q30_00_s10_90_34c7a5d1.csv,e364_existing,True,123.0,4.350850866336633,0.00029787205448345304,0.00014185318053500505,all__drop_submission_hybrid_0p578_logit_after_subjec
e362_scale_g1.06_q11.08_q20.90_q30.00_s10.90,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_06_q11_08_q20_90_q30_00_s10_90_906fa0e1.csv,e364_existing,True,129.0,4.3211788366336625,0.00029830678902487584,0.00014227971562345688,all__drop_submission_hybrid_0p578_logit_after_subjec
e362_scale_g0.96_q11.08_q20.90_q30.75_s10.70,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g0_96_q11_08_q20_90_q30_75_s10_70_b4153387.csv,e364_existing,True,74.0,4.61975556930693,0.0002969487930862376,0.00014115713498971948,all__drop_submission_hybrid_0p578_logit_after_subjec
e362_scale_g1.06_q11.04_q20.90_q31.00_s10.90,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_06_q11_04_q20_90_q31_00_s10_90_67b2a1bc.csv,e364_existing,True,72.0,4.624334777227723,0.0002979664811199281,0.00013936406490880254,all__drop_submission_hybrid_0p578_logit_after_subjec
e362_scale_g1.03_q11.08_q20.90_q30.45_s10.90,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_03_q11_08_q20_90_q30_45_s10_90_9cb51509.csv,e364_existing,True,95.0,4.535937499999999,0.0002979580449104036,0.00014078394925944455,all__drop_submission_hybrid_0p578_logit_after_subjec
e362_scale_g1.06_q11.00_q20.90_q31.00_s11.00,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_06_q11_00_q20_90_q31_00_s11_00_b35202d2.csv,e364_existing,True,71.0,4.627738242574258,0.00029720089083084064,0.00013861264824347865,all__drop_submission_hybrid_0p578_logit_after_subjec
e362_scale_g1.06_q11.00_q20.90_q30.45_s11.00,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_06_q11_00_q20_90_q30_45_s11_00_1ddf2f1f.csv,e364_existing,True,87.0,4.563845915841584,0.00029826648948320846,0.0001410864455927007,all__drop_submission_hybrid_0p578_logit_after_subjec
e362_scale_g1.03_q11.08_q20.90_q30.00_s10.90,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_03_q11_08_q20_90_q30_00_s10_90_6ec1a32e.csv,e364_existing,True,130.0,4.319508044554456,0.0002980805900393625,0.0001420577702201944,all__drop_submission_hybrid_0p578_logit_after_subjec
e362_scale_g1.00_q11.08_q21.00_q30.75_s11.15,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_00_q11_08_q21_00_q30_75_s11_15_2b782054.csv,e364_existing,True,80.0,4.5883199257425735,0.00029911488039836164,0.00014046383212985999,all__drop_submission_hybrid_0p578_logit_after_subjec
e362_scale_g1.06_q11.08_q21.00_q31.00_s11.30,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_06_q11_08_q21_00_q31_00_s11_30_436b28dc.csv,e364_existing,True,76.0,4.61202042079208,0.0003006055023073834,0.0001364758538031436,all__drop_submission_hybrid_0p578_logit_after_subjec
e362_scale_g1.06_q11.08_q21.00_q31.00_s11.15,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_06_q11_08_q21_00_q31_00_s11_15_ae893e8c.csv,e364_existing,True,73.0,4.623220915841584,0.0003019105209867565,0.00013774647804261947,all__drop_submission_hybrid_0p578_logit_after_subjec
e362_scale_g1.03_q11.08_q21.00_q30.75_s11.15,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_03_q11_08_q21_00_q30_75_s11_15_7b1d3eb9.csv,e364_existing,True,90.0,4.560133044554456,0.0003024240905265277,0.00013823083652575812,all__drop_submission_hybrid_0p578_logit_after_subjec
e362_scale_g0.96_q11.04_q20.90_q31.00_s10.70,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g0_96_q11_04_q20_90_q31_00_s10_70_c6b55cd5.csv,e364_existing,True,70.0,4.642837252475249,0.0002969618996385001,0.00014118868244442683,all__drop_submission_hybrid_0p578_logit_after_subjec
e362_scale_g1.00_q11.04_q20.90_q30.75_s10.90,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_00_q11_04_q20_90_q30_75_s10_90_ef2f5082.csv,e364_existing,True,84.0,4.582998143564356,0.00029746805111555976,0.0001403249114476944,all__drop_submission_hybrid_0p578_logit_after_subjec
e362_scale_g1.06_q11.04_q21.00_q30.45_s11.30,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_06_q11_04_q21_00_q30_45_s11_30_e07d3fe4.csv,e364_existing,True,92.0,4.554470915841584,0.0003029312294785908,0.0001387064815148387,all__drop_submission_hybrid_0p578_logit_after_subjec
