variant,family,q2_scale,s1_scale,q2_orth_alpha,q2_orth_renorm,q2_l1,s1_l1,all_l1,all_cos_e323_bad_vs_e365,all_cos_e323_bad_vs_e247,q2_cos_e323_bad_vs_e365,q2_cos_e323_bad_vs_e247,s1_cos_e323_bad_vs_e365,q2_transfer_abs_spearman,s1_transfer_abs_spearman,q2_transfer_signed_spearman,s1_transfer_signed_spearman,file,basename
e370_q20p55_s10p7_orth1p0_renorm,q2s1_risk_constrained_recalibration,0.55,0.7,1.0,True,0.04257808939497277,0.07649322821963545,0.11907131761460822,-0.02467420060316915,-0.029802249119604066,3.895503054606732e-11,-0.09620949783616639,-0.06320046219786846,0.18187644602313635,0.197475314012705,-0.1539876158018528,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p55_s10p7_orth1p0_renorm_447551c9.csv,submission_e370_q2s1safe_e370_q20p55_s10p7_orth1p0_renorm_447551c9.csv
e370_q20p55_s10p85_orth0p0_plain,q2s1_risk_constrained_recalibration,0.55,0.85,0.0,False,0.04257808939497277,0.09288463426670018,0.13546272366167295,-0.007441712048312086,-0.029528260261113482,0.5917345465304201,-0.014450721103252856,-0.06320046219833558,0.4284575784600711,0.197475314012705,-0.059234847659693404,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p55_s10p85_orth0p0_plain_9e70abf3.csv,submission_e370_q2s1safe_e370_q20p55_s10p85_orth0p0_plain_9e70abf3.csv
e370_q20p55_s10p85_orth0p25_plain,q2s1_risk_constrained_recalibration,0.55,0.85,0.25,False,0.04215015153961553,0.09288463426670018,0.13503478580631573,-0.011998779267683174,-0.030300123403727914,0.4822756490814649,-0.03292472921925112,-0.06320046219833558,0.1809425430806893,0.197475314012705,-0.10885998175970815,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p55_s10p85_orth0p25_plain_3958d96e.csv,submission_e370_q2s1safe_e370_q20p55_s10p85_orth0p25_plain_3958d96e.csv
e370_q20p55_s10p85_orth0p25_renorm,q2s1_risk_constrained_recalibration,0.55,0.85,0.25,True,0.042578089394972755,0.09288463426670018,0.13546272366167295,-0.0118306133291675,-0.030210005765635543,0.48227564908391035,-0.03293617696558261,-0.06320046219833558,0.1809425430806893,0.197475314012705,-0.10885998175970815,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p55_s10p85_orth0p25_renorm_7449833a.csv,submission_e370_q2s1safe_e370_q20p55_s10p85_orth0p25_renorm_7449833a.csv
e370_q20p55_s10p85_orth0p5_plain,q2s1_risk_constrained_recalibration,0.55,0.85,0.5,False,0.0418369937327728,0.09288463426670018,0.13472162799947301,-0.01667986843651758,-0.030890051930934744,0.34454741319525684,-0.05365143832879319,-0.06320046219833558,0.180828109249748,0.197475314012705,-0.1091464503432055,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p55_s10p85_orth0p5_plain_f5946bf3.csv,submission_e370_q2s1safe_e370_q20p55_s10p85_orth0p5_plain_f5946bf3.csv
e370_q20p55_s10p85_orth0p5_renorm,q2s1_risk_constrained_recalibration,0.55,0.85,0.5,True,0.042578089394972776,0.09288463426670018,0.13546272366167297,-0.01644462101037262,-0.03074481569066198,0.34454741319849913,-0.05368598225725411,-0.06320046219833558,0.180828109249748,0.197475314012705,-0.1091464503432055,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p55_s10p85_orth0p5_renorm_65ec5e2d.csv,submission_e370_q2s1safe_e370_q20p55_s10p85_orth0p5_renorm_65ec5e2d.csv
e370_q20p55_s10p85_orth0p75_plain,q2s1_risk_constrained_recalibration,0.55,0.85,0.75,False,0.04152383592593008,0.09288463426670018,0.13440847019263027,-0.02138105102718862,-0.031260989294538,0.180496206382936,-0.07541547480866799,-0.06320046219833558,0.18117294676714826,0.197475314012705,-0.10903432054912877,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p55_s10p85_orth0p75_plain_ccb0f4f9.csv,submission_e370_q2s1safe_e370_q20p55_s10p85_orth0p75_plain_ccb0f4f9.csv
e370_q20p55_s10p85_orth0p75_renorm,q2s1_risk_constrained_recalibration,0.55,0.85,0.75,True,0.042578089394972776,0.09288463426670018,0.13546272366167297,-0.02113288219413918,-0.031064170549657415,0.18049620638546765,-0.0754877420526616,-0.06320046219833558,0.18117294676714826,0.197475314012705,-0.10903432054912877,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p55_s10p85_orth0p75_renorm_7e74234f.csv,submission_e370_q2s1safe_e370_q20p55_s10p85_orth0p75_renorm_7e74234f.csv
e370_q20p55_s10p85_orth1p0_plain,q2s1_risk_constrained_recalibration,0.55,0.85,1.0,False,0.04289122569151668,0.09288463426670018,0.1357758599582169,-0.02598679181779639,-0.03138763665923389,3.895501017655191e-11,-0.09623729389939965,-0.06320046219833558,0.18187644602313635,0.197475314012705,-0.1539876158018528,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p55_s10p85_orth1p0_plain_3d0ccccf.csv,submission_e370_q2s1safe_e370_q20p55_s10p85_orth1p0_plain_3d0ccccf.csv
e370_q20p55_s10p85_orth1p0_renorm,q2s1_risk_constrained_recalibration,0.55,0.85,1.0,True,0.04257808939497277,0.09288463426670018,0.13546272366167295,-0.026032485412825313,-0.031442826771256184,3.895503054606732e-11,-0.09620949783616639,-0.06320046219833558,0.18187644602313635,0.197475314012705,-0.1539876158018528,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p55_s10p85_orth1p0_renorm_a222f2c7.csv,submission_e370_q2s1safe_e370_q20p55_s10p85_orth1p0_renorm_a222f2c7.csv
e370_q20p55_s11p0_orth0p0_plain,q2s1_risk_constrained_recalibration,0.55,1.0,0.0,False,0.04257808939497277,0.10927604031376492,0.15185412970873768,-0.010481471110451262,-0.03097300843623543,0.5917345465304201,-0.014450721103252856,-0.06320046219866256,0.4284575784600711,0.197475314012705,-0.059234847659693404,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p55_s11p0_orth0p0_plain_872bfcfa.csv,submission_e370_q2s1safe_e370_q20p55_s11p0_orth0p0_plain_872bfcfa.csv
e370_q20p55_s11p0_orth0p25_plain,q2s1_risk_constrained_recalibration,0.55,1.0,0.25,False,0.04215015153961553,0.10927604031376492,0.15142619185338047,-0.014566158650164817,-0.031611433136984106,0.4822756490814649,-0.03292472921925112,-0.06320046219866256,0.1809425430806893,0.197475314012705,-0.10885998175970815,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p55_s11p0_orth0p25_plain_220dae1a.csv,submission_e370_q2s1safe_e370_q20p55_s11p0_orth0p25_plain_220dae1a.csv
e370_q20p55_s11p0_orth0p25_renorm,q2s1_risk_constrained_recalibration,0.55,1.0,0.25,True,0.042578089394972755,0.10927604031376492,0.15185412970873768,-0.014414502499312852,-0.03153742819581392,0.48227564908391035,-0.03293617696558261,-0.06320046219866256,0.1809425430806893,0.197475314012705,-0.10885998175970815,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p55_s11p0_orth0p25_renorm_2867a391.csv,submission_e370_q2s1safe_e370_q20p55_s11p0_orth0p25_renorm_2867a391.csv
e370_q20p55_s11p0_orth0p5_plain,q2s1_risk_constrained_recalibration,0.55,1.0,0.5,False,0.0418369937327728,0.10927604031376492,0.15111303404653775,-0.018715287123364746,-0.032092405572766394,0.34454741319525684,-0.05365143832879319,-0.06320046219866256,0.180828109249748,0.197475314012705,-0.1091464503432055,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p55_s11p0_orth0p5_plain_2ab56da4.csv,submission_e370_q2s1safe_e370_q20p55_s11p0_orth0p5_plain_2ab56da4.csv
e370_q20p55_s11p0_orth0p5_renorm,q2s1_risk_constrained_recalibration,0.55,1.0,0.5,True,0.042578089394972776,0.10927604031376492,0.1518541297087377,-0.018507927739872095,-0.03197455338194322,0.34454741319849913,-0.05368598225725411,-0.06320046219866256,0.180828109249748,0.197475314012705,-0.1091464503432055,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p55_s11p0_orth0p5_renorm_eaa597d3.csv,submission_e370_q2s1safe_e370_q20p55_s11p0_orth0p5_renorm_eaa597d3.csv
e370_q20p55_s11p0_orth0p75_plain,q2s1_risk_constrained_recalibration,0.55,1.0,0.75,False,0.04152383592593008,0.10927604031376492,0.150799876239695,-0.02285398851640917,-0.03239174531929409,0.180496206382936,-0.07541547480866799,-0.06320046219866256,0.18117294676714826,0.197475314012705,-0.10903432054912877,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p55_s11p0_orth0p75_plain_6b74bbcf.csv,submission_e370_q2s1safe_e370_q20p55_s11p0_orth0p75_plain_6b74bbcf.csv
e370_q20p55_s11p0_orth0p75_renorm,q2s1_risk_constrained_recalibration,0.55,1.0,0.75,True,0.042578089394972776,0.10927604031376492,0.1518541297087377,-0.022641982613423754,-0.03223321279847262,0.18049620638546765,-0.0754877420526616,-0.06320046219866256,0.18117294676714826,0.197475314012705,-0.10903432054912877,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p55_s11p0_orth0p75_renorm_49937086.csv,submission_e370_q2s1safe_e370_q20p55_s11p0_orth0p75_renorm_49937086.csv
e370_q20p55_s11p0_orth1p0_plain,q2s1_risk_constrained_recalibration,0.55,1.0,1.0,False,0.04289122569151668,0.10927604031376492,0.15216726600528163,-0.02690228917364231,-0.03249340217360822,3.895501017655191e-11,-0.09623729389939965,-0.06320046219866256,0.18187644602313635,0.197475314012705,-0.1539876158018528,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p55_s11p0_orth1p0_plain_4b3d95b4.csv,submission_e370_q2s1safe_e370_q20p55_s11p0_orth1p0_plain_4b3d95b4.csv
e370_q20p55_s11p0_orth1p0_renorm,q2s1_risk_constrained_recalibration,0.55,1.0,1.0,True,0.04257808939497277,0.10927604031376492,0.15185412970873768,-0.026938894501808773,-0.03253761520082875,3.895503054606732e-11,-0.09620949783616639,-0.06320046219866256,0.18187644602313635,0.197475314012705,-0.1539876158018528,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p55_s11p0_orth1p0_renorm_c4225750.csv,submission_e370_q2s1safe_e370_q20p55_s11p0_orth1p0_renorm_c4225750.csv
e370_q20p55_s11p06_orth0p0_plain,q2s1_risk_constrained_recalibration,0.55,1.06,0.0,False,0.04257808939497277,0.11583260273259083,0.15841069212756362,-0.011506083618333936,-0.03142746602482921,0.5917345465304201,-0.014450721103252856,-0.06320046219876742,0.4284575784600711,0.197475314012705,-0.059234847659693404,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p55_s11p06_orth0p0_plain_92f31566.csv,submission_e370_q2s1safe_e370_q20p55_s11p06_orth0p0_plain_92f31566.csv
e370_q20p55_s11p06_orth0p25_plain,q2s1_risk_constrained_recalibration,0.55,1.06,0.25,False,0.04215015153961553,0.11583260273259083,0.15798275427220637,-0.015419609754727068,-0.032019499317650336,0.4822756490814649,-0.03292472921925112,-0.06320046219876742,0.1809425430806893,0.197475314012705,-0.10885998175970815,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p55_s11p06_orth0p25_plain_e8347100.csv,submission_e370_q2s1safe_e370_q20p55_s11p06_orth0p25_plain_e8347100.csv
e370_q20p55_s11p06_orth0p25_renorm,q2s1_risk_constrained_recalibration,0.55,1.06,0.25,True,0.042578089394972755,0.11583260273259083,0.1584106921275636,-0.015274281367290912,-0.031951030558508446,0.48227564908391035,-0.03293617696558261,-0.06320046219876742,0.1809425430806893,0.197475314012705,-0.10885998175970815,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p55_s11p06_orth0p25_renorm_44c5a9c1.csv,submission_e370_q2s1safe_e370_q20p55_s11p06_orth0p25_renorm_44c5a9c1.csv
e370_q20p55_s11p06_orth0p5_plain,q2s1_risk_constrained_recalibration,0.55,1.06,0.5,False,0.0418369937327728,0.11583260273259083,0.15766959646536363,-0.019381444575768975,-0.032463470811847306,0.34454741319525684,-0.05365143832879319,-0.06320046219876742,0.180828109249748,0.197475314012705,-0.1091464503432055,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p55_s11p06_orth0p5_plain_0da1e4c4.csv,submission_e370_q2s1safe_e370_q20p55_s11p06_orth0p5_plain_0da1e4c4.csv
e370_q20p55_s11p06_orth0p5_renorm,q2s1_risk_constrained_recalibration,0.55,1.06,0.5,True,0.042578089394972776,0.11583260273259083,0.15841069212756362,-0.019184254673883284,-0.03235484890919158,0.34454741319849913,-0.05368598225725411,-0.06320046219876742,0.180828109249748,0.197475314012705,-0.1091464503432055,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p55_s11p06_orth0p5_renorm_3da0681e.csv,submission_e370_q2s1safe_e370_q20p55_s11p06_orth0p5_renorm_3da0681e.csv
e370_q20p55_s11p06_orth0p75_plain,q2s1_risk_constrained_recalibration,0.55,1.06,0.75,False,0.04152383592593008,0.11583260273259083,0.15735643865852092,-0.023325702818546026,-0.03273888530325216,0.180496206382936,-0.07541547480866799,-0.06320046219876742,0.18117294676714826,0.197475314012705,-0.10903432054912877,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p55_s11p06_orth0p75_plain_95bb25b6.csv,submission_e370_q2s1safe_e370_q20p55_s11p06_orth0p75_plain_95bb25b6.csv
e370_q20p55_s11p06_orth0p75_renorm,q2s1_risk_constrained_recalibration,0.55,1.06,0.75,True,0.042578089394972776,0.11583260273259083,0.15841069212756362,-0.023126301923784447,-0.03259310982448532,0.18049620638546765,-0.0754877420526616,-0.06320046219876742,0.18117294676714826,0.197475314012705,-0.10903432054912877,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p55_s11p06_orth0p75_renorm_6ad1b0a7.csv,submission_e370_q2s1safe_e370_q20p55_s11p06_orth0p75_renorm_6ad1b0a7.csv
e370_q20p55_s11p06_orth1p0_plain,q2s1_risk_constrained_recalibration,0.55,1.06,1.0,False,0.04289122569151668,0.11583260273259083,0.15872382842410754,-0.02718283974990257,-0.032832259681104724,3.895501017655191e-11,-0.09623729389939965,-0.06320046219876742,0.18187644602313635,0.197475314012705,-0.1539876158018528,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p55_s11p06_orth1p0_plain_568d7010.csv,submission_e370_q2s1safe_e370_q20p55_s11p06_orth1p0_plain_568d7010.csv
e370_q20p55_s11p06_orth1p0_renorm,q2s1_risk_constrained_recalibration,0.55,1.06,1.0,True,0.04257808939497277,0.11583260273259083,0.15841069212756362,-0.027216441998748574,-0.03287284549789511,3.895503054606732e-11,-0.09620949783616639,-0.06320046219876742,0.18187644602313635,0.197475314012705,-0.1539876158018528,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p55_s11p06_orth1p0_renorm_76efe925.csv,submission_e370_q2s1safe_e370_q20p55_s11p06_orth1p0_renorm_76efe925.csv
e370_q20p55_s11p15_orth0p0_plain,q2s1_risk_constrained_recalibration,0.55,1.15,0.0,False,0.04257808939497277,0.12566744636082963,0.16824553575580242,-0.012875623037063962,-0.032008401902038415,0.5917345465304201,-0.014450721103252856,-0.06320046219890421,0.4284575784600711,0.197475314012705,-0.059234847659693404,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p55_s11p15_orth0p0_plain_3feb592a.csv,submission_e370_q2s1safe_e370_q20p55_s11p15_orth0p0_plain_3feb592a.csv
e370_q20p55_s11p15_orth0p25_plain,q2s1_risk_constrained_recalibration,0.55,1.15,0.25,False,0.04215015153961553,0.12566744636082963,0.16781759790044518,-0.01655130716922376,-0.03253802058364459,0.4822756490814649,-0.03292472921925112,-0.06320046219890421,0.1809425430806893,0.197475314012705,-0.10885998175970815,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p55_s11p15_orth0p25_plain_db1078d6.csv,submission_e370_q2s1safe_e370_q20p55_s11p15_orth0p25_plain_db1078d6.csv
e370_q20p55_s11p15_orth0p25_renorm,q2s1_risk_constrained_recalibration,0.55,1.15,0.25,True,0.042578089394972755,0.12566744636082963,0.16824553575580242,-0.01641497614895511,-0.03247695323459112,0.48227564908391035,-0.03293617696558261,-0.06320046219890421,0.1809425430806893,0.197475314012705,-0.10885998175970815,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p55_s11p15_orth0p25_renorm_89805b88.csv,submission_e370_q2s1safe_e370_q20p55_s11p15_orth0p25_renorm_89805b88.csv
e370_q20p55_s11p15_orth0p5_plain,q2s1_risk_constrained_recalibration,0.55,1.15,0.5,False,0.0418369937327728,0.12566744636082963,0.16750444009360246,-0.02025679432688376,-0.03293283192012084,0.34454741319525684,-0.05365143832879319,-0.06320046219890421,0.180828109249748,0.197475314012705,-0.1091464503432055,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p55_s11p15_orth0p5_plain_6b73879a.csv,submission_e370_q2s1safe_e370_q20p55_s11p15_orth0p5_plain_6b73879a.csv
e370_q20p55_s11p15_orth0p5_renorm,q2s1_risk_constrained_recalibration,0.55,1.15,0.5,True,0.042578089394972776,0.12566744636082963,0.16824553575580242,-0.02007369613342592,-0.032836424708494884,0.34454741319849913,-0.05368598225725411,-0.06320046219890421,0.180828109249748,0.197475314012705,-0.1091464503432055,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p55_s11p15_orth0p5_renorm_e819858a.csv,submission_e370_q2s1safe_e370_q20p55_s11p15_orth0p5_renorm_e819858a.csv
e370_q20p55_s11p15_orth0p75_plain,q2s1_risk_constrained_recalibration,0.55,1.15,0.75,False,0.04152383592593008,0.12566744636082963,0.16719128228675972,-0.023937426437196402,-0.0331767306255221,0.180496206382936,-0.07541547480866799,-0.06320046219890421,0.18117294676714826,0.197475314012705,-0.10903432054912877,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p55_s11p15_orth0p75_plain_498deb60.csv,submission_e370_q2s1safe_e370_q20p55_s11p15_orth0p75_plain_498deb60.csv
e370_q20p55_s11p15_orth0p75_renorm,q2s1_risk_constrained_recalibration,0.55,1.15,0.75,True,0.042578089394972776,0.12566744636082963,0.16824553575580242,-0.02375506301470689,-0.033047733760623525,0.18049620638546765,-0.0754877420526616,-0.06320046219890421,0.18117294676714826,0.197475314012705,-0.10903432054912877,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p55_s11p15_orth0p75_renorm_bf3d2dde.csv,submission_e370_q2s1safe_e370_q20p55_s11p15_orth0p75_renorm_bf3d2dde.csv
e370_q20p55_s11p15_orth1p0_plain,q2s1_risk_constrained_recalibration,0.55,1.15,1.0,False,0.04289122569151668,0.12566744636082963,0.16855867205234634,-0.02753635188417116,-0.033259242374374436,3.895501017655191e-11,-0.09623729389939965,-0.06320046219890421,0.18187644602313635,0.197475314012705,-0.1539876158018528,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p55_s11p15_orth1p0_plain_1378ef70.csv,submission_e370_q2s1safe_e370_q20p55_s11p15_orth1p0_plain_1378ef70.csv
e370_q20p55_s11p15_orth1p0_renorm,q2s1_risk_constrained_recalibration,0.55,1.15,1.0,True,0.04257808939497277,0.12566744636082963,0.16824553575580242,-0.02756602177160592,-0.033295078565596985,3.895503054606732e-11,-0.09620949783616639,-0.06320046219890421,0.18187644602313635,0.197475314012705,-0.1539876158018528,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p55_s11p15_orth1p0_renorm_9ad41c9d.csv,submission_e370_q2s1safe_e370_q20p55_s11p15_orth1p0_renorm_9ad41c9d.csv
e370_q20p7_s10p7_orth0p0_plain,q2s1_risk_constrained_recalibration,0.7,0.7,0.0,False,0.0541902955936017,0.07649322821963545,0.13068352381323714,0.00152005326560239,-0.02447231378973562,0.5917345465892875,-0.014550217569339045,-0.06320046219786846,0.4284575784600711,0.197475314012705,-0.059234847659693404,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p7_s10p7_orth0p0_plain_27ef0196.csv,submission_e370_q2s1safe_e370_q20p7_s10p7_orth0p0_plain_27ef0196.csv
e370_q20p7_s10p7_orth0p25_plain,q2s1_risk_constrained_recalibration,0.7,0.7,0.25,False,0.05364564741405611,0.07649322821963545,0.13013887563369156,-0.004098024751936776,-0.0255491300546793,0.48227564913360227,-0.03317053835094872,-0.06320046219786846,0.1809425430806893,0.197475314012705,-0.10885998175970815,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p7_s10p7_orth0p25_plain_00183a47.csv,submission_e370_q2s1safe_e370_q20p7_s10p7_orth0p25_plain_00183a47.csv
e370_q20p7_s10p7_orth0p25_renorm,q2s1_risk_constrained_recalibration,0.7,0.7,0.25,True,0.05419029559360171,0.07649322821963545,0.13068352381323717,-0.0039051101771494564,-0.02542049223435308,0.4822756491355236,-0.03317966715305634,-0.06320046219786846,0.1809425430806893,0.197475314012705,-0.10885998175970815,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p7_s10p7_orth0p25_renorm_9e5c53e6.csv,submission_e370_q2s1safe_e370_q20p7_s10p7_orth0p25_renorm_9e5c53e6.csv
e370_q20p7_s10p7_orth0p5_plain,q2s1_risk_constrained_recalibration,0.7,0.7,0.5,False,0.05324708293261992,0.07649322821963545,0.12974031115225537,-0.010113226555829344,-0.02641157899510914,0.34454741323517285,-0.05407984017996342,-0.06320046219786846,0.180828109249748,0.197475314012705,-0.1091464503432055,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p7_s10p7_orth0p5_plain_947644db.csv,submission_e370_q2s1safe_e370_q20p7_s10p7_orth0p5_plain_947644db.csv
e370_q20p7_s10p7_orth0p5_renorm,q2s1_risk_constrained_recalibration,0.7,0.7,0.5,True,0.054190295593601716,0.07649322821963545,0.13068352381323717,-0.009824131044871603,-0.02619588385491938,0.3445474132377204,-0.05410741332302075,-0.06320046219786846,0.180828109249748,0.197475314012705,-0.1091464503432055,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p7_s10p7_orth0p5_renorm_08a3072a.csv,submission_e370_q2s1safe_e370_q20p7_s10p7_orth0p5_renorm_08a3072a.csv
e370_q20p7_s10p7_orth0p75_plain,q2s1_risk_constrained_recalibration,0.7,0.7,0.75,False,0.05284851845118373,0.07649322821963545,0.12934174667081919,-0.016329957737425238,-0.026972948642418042,0.1804962064048447,-0.07604552196006703,-0.06320046219786846,0.18117294676714826,0.197475314012705,-0.10903432054912877,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p7_s10p7_orth0p75_plain_f66ce43d.csv,submission_e370_q2s1safe_e370_q20p7_s10p7_orth0p75_plain_f66ce43d.csv
e370_q20p7_s10p7_orth0p75_renorm,q2s1_risk_constrained_recalibration,0.7,0.7,0.75,True,0.0541902955936017,0.07649322821963545,0.13068352381323714,-0.01599778584407315,-0.02667318052500192,0.1804962064068338,-0.07610324458272445,-0.06320046219786846,0.18117294676714826,0.197475314012705,-0.10903432054912877,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p7_s10p7_orth0p75_renorm_abe5d5bf.csv,submission_e370_q2s1safe_e370_q20p7_s10p7_orth0p75_renorm_abe5d5bf.csv
e370_q20p7_s10p7_orth1p0_plain,q2s1_risk_constrained_recalibration,0.7,0.7,1.0,False,0.054588832698293954,0.07649322821963545,0.1310820609179294,-0.022493373046073118,-0.02716817935073175,3.8955033596024715e-11,-0.09705430152330842,-0.06320046219786846,0.18187644602313635,0.197475314012705,-0.1539876158018528,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p7_s10p7_orth1p0_plain_96b87285.csv,submission_e370_q2s1safe_e370_q20p7_s10p7_orth1p0_plain_96b87285.csv
e370_q20p7_s10p7_orth1p0_renorm,q2s1_risk_constrained_recalibration,0.7,0.7,1.0,True,0.054190295593601695,0.07649322821963545,0.13068352381323717,-0.02256429480624945,-0.027253840807036932,3.8955023811805344e-11,-0.09703208803541193,-0.06320046219786846,0.18187644602313635,0.197475314012705,-0.1539876158018528,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p7_s10p7_orth1p0_renorm_124ab337.csv,submission_e370_q2s1safe_e370_q20p7_s10p7_orth1p0_renorm_124ab337.csv
e370_q20p7_s10p85_orth0p0_plain,q2s1_risk_constrained_recalibration,0.7,0.85,0.0,False,0.0541902955936017,0.09288463426670018,0.1470749298603019,-0.002555772102601378,-0.026916065135862755,0.5917345465892875,-0.014550217569339045,-0.06320046219833558,0.4284575784600711,0.197475314012705,-0.059234847659693404,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p7_s10p85_orth0p0_plain_25f3cd2b.csv,submission_e370_q2s1safe_e370_q20p7_s10p85_orth0p0_plain_25f3cd2b.csv
e370_q20p7_s10p85_orth0p25_plain,q2s1_risk_constrained_recalibration,0.7,0.85,0.25,False,0.05364564741405611,0.09288463426670018,0.14653028168075632,-0.007755091601538679,-0.02787618263671809,0.48227564913360227,-0.03317053835094872,-0.06320046219833558,0.1809425430806893,0.197475314012705,-0.10885998175970815,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p7_s10p85_orth0p25_plain_c47f07e1.csv,submission_e370_q2s1safe_e370_q20p7_s10p85_orth0p25_plain_c47f07e1.csv
e370_q20p7_s10p85_orth0p25_renorm,q2s1_risk_constrained_recalibration,0.7,0.85,0.25,True,0.05419029559360171,0.09288463426670018,0.1470749298603019,-0.00756856969724264,-0.027762699907521504,0.4822756491355236,-0.03317966715305634,-0.06320046219833558,0.1809425430806893,0.197475314012705,-0.10885998175970815,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p7_s10p85_orth0p25_renorm_60a0c94d.csv,submission_e370_q2s1safe_e370_q20p7_s10p85_orth0p25_renorm_60a0c94d.csv
e370_q20p7_s10p85_orth0p5_plain,q2s1_risk_constrained_recalibration,0.7,0.85,0.5,False,0.05324708293261992,0.09288463426670018,0.1461317171993201,-0.01321039890311322,-0.02862850719229772,0.34454741323517285,-0.05407984017996342,-0.06320046219833558,0.180828109249748,0.197475314012705,-0.1091464503432055,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p7_s10p85_orth0p5_plain_2dae2611.csv,submission_e370_q2s1safe_e370_q20p7_s10p85_orth0p5_plain_2dae2611.csv
e370_q20p7_s10p85_orth0p5_renorm,q2s1_risk_constrained_recalibration,0.7,0.85,0.5,True,0.054190295593601716,0.09288463426670018,0.1470749298603019,-0.012939576470098886,-0.02844174405082192,0.3445474132377204,-0.05410741332302075,-0.06320046219833558,0.180828109249748,0.197475314012705,-0.1091464503432055,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p7_s10p85_orth0p5_renorm_a94ebfa8.csv,submission_e370_q2s1safe_e370_q20p7_s10p85_orth0p5_renorm_a94ebfa8.csv
e370_q20p7_s10p85_orth0p75_plain,q2s1_risk_constrained_recalibration,0.7,0.85,0.75,False,0.05284851845118373,0.09288463426670018,0.14573315271788395,-0.01876697222552885,-0.029110231326814978,0.1804962064048447,-0.07604552196006703,-0.06320046219833558,0.18117294676714826,0.197475314012705,-0.10903432054912877,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p7_s10p85_orth0p75_plain_2ba976f0.csv,submission_e370_q2s1safe_e370_q20p7_s10p85_orth0p75_plain_2ba976f0.csv
