policy,rollback_cells,expected_delta_focus_mean,moved_cells,moved_rows,cells_to_flip_expected,top1_over_abs_expected,cells_for_2e6_guard,cells_for_e95_edge,support_prob_swing_weighted_focus,bad_span_energy,bad_span_residual,max_bad_axis,max_bad_cos,mean_abs_logit_move_vs_e95,max_abs_logit_move_vs_e95,q2s3_share_vs_e95,cos_e154_axis,cos_e101_axis,cos_mixmin_axis,mean_delta_focus_mean,std_delta_focus_mean,p05_delta_norm_focus_mean,p95_delta_norm_focus_mean,win_rate_norm_focus_mean,e95_edge_or_better_norm_focus_mean,worse_than_e101_norm_focus_mean,worse_than_mixmin_norm_focus_mean,mean_delta_visible_mean,std_delta_visible_mean,p05_delta_norm_visible_mean,p95_delta_norm_visible_mean,win_rate_norm_visible_mean,e95_edge_or_better_norm_visible_mean,worse_than_e101_norm_visible_mean,worse_than_mixmin_norm_visible_mean,mean_delta_subject,std_delta_subject,p05_delta_norm_subject,p95_delta_norm_subject,win_rate_norm_subject,e95_edge_or_better_norm_subject,worse_than_e101_norm_subject,worse_than_mixmin_norm_subject,mean_delta_flank_mean,std_delta_flank_mean,p05_delta_norm_flank_mean,p95_delta_norm_flank_mean,win_rate_norm_flank_mean,e95_edge_or_better_norm_flank_mean,worse_than_e101_norm_flank_mean,worse_than_mixmin_norm_flank_mean,mean_delta_nearest_hard085,std_delta_nearest_hard085,p05_delta_norm_nearest_hard085,p95_delta_norm_nearest_hard085,win_rate_norm_nearest_hard085,e95_edge_or_better_norm_nearest_hard085,worse_than_e101_norm_nearest_hard085,worse_than_mixmin_norm_nearest_hard085,cos_bad_a2c8,cos_bad_raw05,cos_bad_stage2,cos_bad_ordinal,cos_bad_final9,cos_bad_e72,cos_bad_q2_bad,cos_bad_lejepa_bad,cos_bad_resid_bad,mean_keep_selected,n_keep_changed_from_e172,cos_e172_axis,delta_focus_vs_e172,delta_visible_p95_vs_e172,delta_visible_worse_e101_vs_e172,broad_retained,visible_tail_guard,geometry_guard,body_recovered,e174_gate,pareto_score
reopen_q2_to0p65,410,-0.00011581289403178774,904,193,31,0.050356722410033986,1,4,0.4718800388870216,0.2795271038340886,0.9601378016837617,q2_bad,0.17992930724494924,0.0007894674463565775,0.010205926073456162,0.3513726857246263,0.08095297807544775,-0.02996879014839397,0.0036248717215207477,-7.401971261017361e-05,1.724968980136001e-05,-0.00010239292744372844,-4.564649777661878e-05,0.9999911094877089,0.9996673362879885,7.362866274451818e-07,1.117380231674403e-07,-4.959882695032608e-05,1.6354578138583444e-05,-7.649971411883632e-05,-2.2697939781815847e-05,0.9987881909976777,0.981983112358803,0.00016838657969897586,3.6104052041796564e-05,-2.9172781833428972e-05,1.597786300757038e-05,-5.5454027752364874e-05,-2.8915359144930738e-06,0.9660616873629679,0.8071879780245984,0.008392814235536061,0.002684076114835676,-3.128316270544043e-05,1.544484617654062e-05,-5.668767395663084e-05,-5.8786514542500115e-06,0.9785907363184383,0.849469626252046,0.0045199922418666105,0.001277332203940329,-7.297528097088959e-05,1.3543228409447935e-05,-9.525190934080224e-05,-5.069865260097694e-05,0.9999999644408033,0.9999896783344372,6.997628032578973e-10,3.542932613953553e-11,0.05352648868581519,0.03161668749554587,0.0707077217414358,-0.0725481883249243,0.06990039878490169,0.07695109427596952,0.17992930724494924,0.01373851433282029,0.12220136090573203,0.33975609756097563,92,0.9898718051997891,-3.1176722559072634e-06,3.985280427765471e-06,0.00011824339262755945,True,True,False,True,False,-0.00011581289403178774
reopen_q2s2s1_to1p0,231,-0.00012338667335156509,904,193,33,0.047265702185230705,1,4,0.4663795475841025,0.2781083324061566,0.9605497152392822,q2_bad,0.2033145328242579,0.0009271065446663943,0.010205926073456162,0.33787863240961097,0.08158180626052709,-0.02606124960590437,-0.023900075696036725,-6.737482981514385e-05,1.9539025821534195e-05,-9.951366730479285e-05,-3.5235992325494864e-05,0.9997178513036439,0.9961462617086527,4.601683550398139e-05,1.1590686033735587e-05,-3.900781851581796e-05,1.8579748696429167e-05,-6.956878554698637e-05,-8.446851484649553e-06,0.9821127137776018,0.8989209776111913,0.004857281762687182,0.0017304146808168053,-2.4630002179677255e-05,1.8379899984478392e-05,-5.486224733215185e-05,5.602242972797337e-06,0.9098856071739937,0.6939358160904465,0.033499121221837846,0.014887743817232568,-1.7732560041323516e-05,1.7622669094627422e-05,-4.671927121818705e-05,1.1254151135540017e-05,0.8428489158724116,0.5546540161468456,0.06438177871349793,0.030393412996142066,-4.84593910529467e-05,1.5367163314385643e-05,-7.373612536656953e-05,-2.3182656739323872e-05,0.999193201473128,0.9845015271898184,9.147799816322522e-05,1.6640959394020882e-05,0.06731819690089527,0.051973579549462835,0.09095476704722566,-0.06390135419265928,0.04809373908907955,0.030427586254963522,0.2033145328242579,0.02278147541136678,0.16493180233327617,0.5774390243902439,179,0.9210478690359328,-1.0691451575684611e-05,1.8236368724931765e-05,0.004807138575615766,True,False,False,True,False,-0.00011533520259854413
reopen_s2_to0p75,410,-0.00011466788125777616,904,193,31,0.0508595579886144,1,4,0.46640355841034353,0.24779986237951673,0.9688112448793583,q2_bad,0.14433143380576788,0.0007961489556612337,0.010205926073456162,0.29695870185561557,0.08696109203426848,-0.02982796726677098,-0.011077922446136411,-7.395612427577098e-05,1.753936269482031e-05,-0.00010280580861876352,-4.510643993277845e-05,0.9999875982287674,0.9995865745054842,1.1128231853785309e-06,1.7949159469843323e-07,-4.922401642725188e-05,1.661378937250422e-05,-7.655126813402326e-05,-2.1896764720480494e-05,0.9984759301526365,0.979388260266085,0.0002268172720831796,5.1290015841698455e-05,-2.9861334877176198e-05,1.628683582764168e-05,-5.66507958598358e-05,-3.0718738945165975e-06,0.9666332364288347,0.8141781001087257,0.008463704830099283,0.002772582648831623,-3.067493554086254e-05,1.5677378705472085e-05,-5.646192876565007e-05,-4.887942316075002e-06,0.974804905294755,0.8364633072231789,0.005654202661943053,0.0016771806199015193,-7.220748112006075e-05,1.38135591016455e-05,-9.492876390951087e-05,-4.9486198330610636e-05,0.9999999139937628,0.999980966408066,2.0335066963639292e-09,1.1815437517270766e-10,0.05184978753799348,0.033095129657722835,0.07779841699211251,-0.06619403907325826,0.06663748191172772,0.05620894293896038,0.14433143380576788,0.008790110222202283,0.11329004870940615,0.31585365853658537,54,0.9793418900194364,-1.9726594818956887e-06,4.7864554891008245e-06,0.00017667408501176318,True,True,True,False,False,-0.00011466788125777616
reopen_q2_to0p5,410,-0.0001146451430090753,904,193,31,0.05086964526530147,1,4,0.47088408030574974,0.27156077329188616,0.9624212936178793,q2_bad,0.16664951527847052,0.0007741022201459743,0.010205926073456162,0.3384980224684767,0.08185468735232498,-0.03047496183904181,0.0035530377690914713,-7.48625947251902e-05,1.7041479093296863e-05,-0.00010289333342041723,-4.683185602996317e-05,0.9999944092033208,0.9997625479788003,4.2567818403504987e-07,6.069153912768854e-08,-5.082066850843762e-05,1.6143239808772704e-05,-7.737393505864479e-05,-2.4267401958230443e-05,0.9991783462338687,0.9860852114984844,0.00010450919486859611,2.096888410052511e-05,-2.985128523241008e-05,1.5755064818096576e-05,-5.576606074131177e-05,-3.936509723508391e-06,0.9709346107073282,0.8219742416424308,0.0067887168566894696,0.002075152541416214,-3.278922384587317e-05,1.5229268046817756e-05,-5.783914062849752e-05,-7.739307063248816e-06,0.9843422339586456,0.8744523324322195,0.0030128060511118715,0.0007932237088945637,-7.599317493967066e-05,1.3394036529414209e-05,-9.802440450459813e-05,-5.396194537474319e-05,0.9999999930109741,0.9999970586111491,1.088529266723981e-10,4.655942298370519e-12,0.051145906614953086,0.029128928849729573,0.0695643961958531,-0.0725105637122384,0.07272237383950811,0.07788065324242921,0.16664951527847052,0.011544633231253243,0.11438776758995133,0.30609756097560975,92,0.9959673996528896,-1.949921233194822e-06,2.415818251350875e-06,5.4366007797179705e-05,True,True,True,False,False,-0.0001146451430090753
reopen_q2s2_focus_cost_positive_to0p5,410,-0.00011450095399146821,904,193,31,0.050933704506042565,1,4,0.46913942587692886,0.2593144053129635,0.9657929587635146,q2_bad,0.14763545450408788,0.0007594327556827613,0.010205926073456162,0.31870773876821495,0.08366649409588929,-0.030918012881255043,0.0016413913327172106,-7.648762361834661e-05,1.693337441345623e-05,-0.00010434054593884735,-4.863470129784587e-05,0.9999968635299851,0.9998485468155941,2.2020387424603882e-07,2.9608804408276512e-08,-5.254382368548709e-05,1.60235959700693e-05,-7.890029363366057e-05,-2.6187353737313606e-05,0.9994794042547721,0.9899276939514395,6.074895520669088e-05,1.1444752171296813e-05,-3.102669901282752e-05,1.5631062202496077e-05,-5.673750836970726e-05,-5.315889655947777e-06,0.9764243494488805,0.8426560058352417,0.005188137233681833,0.0015161551478362068,-3.458597373584244e-05,1.5097381226000146e-05,-5.941895600289784e-05,-9.752991468787039e-06,0.9890142190049431,0.8991511390893339,0.0019299698898505024,0.0004749012156052279,-7.970422345067912e-05,1.332654819389435e-05,-0.00010162444458214984,-5.778400231920841e-05,0.9999999988901893,0.9999993240676492,1.379230063491832e-11,5.027089855502709e-13,0.048018223429963015,0.025953245245522026,0.0681317029785666,-0.07043177796320987,0.07590413216472881,0.07702366251247568,0.14763545450408788,0.00971673996977931,0.10395644797615387,0.26707317073170733,28,0.9976017867055744,-1.8057322155877367e-06,4.958664722677125e-07,1.0605768135274474e-05,True,True,True,False,False,-0.00011450095399146821
reopen_s2_to0p65,410,-0.00011427516854168641,904,193,30,0.05103433957425299,1,4,0.4669230432029458,0.2503227569992703,0.9681624436675305,q2_bad,0.14452623443636262,0.0007866178664879801,0.010205926073456162,0.3005568147243153,0.086449531936795,-0.03017947959755233,-0.008306326324919969,-7.441946434521527e-05,1.7338841918647977e-05,-0.00010293932136224161,-4.589960732818892e-05,0.9999911491085057,0.9996740375529067,7.425874002375821e-07,1.1389716270127082e-07,-4.995171263741449e-05,1.6419861762588613e-05,-7.695998181165016e-05,-2.2943443463178817e-05,0.9988255331259529,0.9825579772098484,0.0001637772018009409,3.5248547472610525e-05,-3.0086578022438178e-05,1.6072907740608095e-05,-5.65241586152338e-05,-3.6489974296425618e-06,0.9693884975134245,0.8210315384544656,0.007464802894492584,0.002368021174953605,-3.1600898856563896e-05,1.5488375140659833e-05,-5.707700888226324e-05,-6.124788830864552e-06,0.9793396667318355,0.8535473167078831,0.004348812794339296,0.0012275287404247548,-7.397166981479843e-05,1.3652667117391459e-05,-9.642830884040088e-05,-5.151503078919599e-05,0.9999999698840387,0.9999913307480566,6.010077990836749e-10,3.0851099452888775e-11,0.05103059099986105,0.03157483048813786,0.07599006905089252,-0.06753011612666264,0.06887539817389342,0.06080182400456476,0.14452623443636262,0.008612662494304632,0.11114395936209313,0.3026829268292683,54,0.9865142261208911,-1.5799467658059375e-06,3.739776746402501e-06,0.0001136340147295245,True,True,True,False,False,-0.00011427516854168641
uniform_visiblepos_keep0p4,410,-0.0001142616832183816,904,193,30,0.0510403627182276,1,4,0.4666609251869138,0.2666735495027931,0.963786915244019,q2_bad,0.16528770789916583,0.0008179804247935272,0.010205926073456162,0.32441597274295914,0.0856536352678073,-0.0295403683470105,-0.0023918680385487745,-7.178827652010019e-05,1.7316798379249788e-05,-0.00010027187514139658,-4.33046778988038e-05,0.9999830527106013,0.9994457467406306,1.5251534539739708e-06,2.4557394440183344e-07,-4.682084502565447e-05,1.6408833667309264e-05,-7.381097459737153e-05,-1.98307154539374e-05,0.9978372428813522,0.9725909986117053,0.00033193190516356275,7.640148049237183e-05,-2.9016737771691763e-05,1.6042383277584885e-05,-5.540411009077291e-05,-2.6293654526106187e-06,0.9647554474453581,0.8035483840994508,0.008845441491686867,0.0028623628002248935,-2.8095271404820155e-05,1.5487493583410258e-05,-5.356993139788017e-05,-2.620611411760141e-06,0.9651658986460147,0.7954496128420403,0.008253391500517293,0.00253425866375645,-6.655066860042369e-05,1.3619734186394395e-05,-8.895313777502946e-05,-4.414819942581791e-05,0.9999994863645056,0.9999157825308874,1.429942209085766e-08,9.247783649968255e-10,0.06578485001536852,0.04640218151737654,0.08780984777299763,-0.07036364844860346,0.06082153309388395,0.06578282570320866,0.16528770789916583,0.013659173286033766,0.12902092709819143,0.4,410,0.993720103065931,-1.5664614425011308e-06,6.85250475564392e-06,0.00028178871809214634,True,True,True,False,False,-0.0001142616832183816
uniform_visiblepos_keep0p35,410,-0.00011374031590374978,904,193,30,0.051274323531830014,1,4,0.4674370116433265,0.2637362624405423,0.964594828865412,q2_bad,0.1581964826041992,0.0007948181197940081,0.010205926073456162,0.32173196678164545,0.08486091573863759,-0.030106157339369964,-0.0004965821778553183,-7.328088042011675e-05,1.7124496396017638e-05,-0.00010144817042682377,-4.5113590413409724e-05,0.9999906259555527,0.9996443933114703,7.661435580397224e-07,1.149464816663226e-07,-4.88324837088438e-05,1.6218918823317686e-05,-7.55102311606094e-05,-2.2154736257078204e-05,0.9986973468311677,0.9806250160080832,0.00017987596724622357,3.829339032290768e-05,-2.967142991467591e-05,1.5839460710124342e-05,-5.572502431267927e-05,-3.617835516672544e-06,0.9694837623236416,0.8177020879878066,0.007267813873379492,0.0022565422344924535,-3.049618617538908e-05,1.5298602933156464e-05,-5.5660148697281924e-05,-5.3322236534962416e-06,0.9768909931504108,0.8395490178948632,0.004882352925630662,0.0013758837617586783,-7.137434179725074e-05,1.347115701632391e-05,-9.353242327478389e-05,-4.921626031971758e-05,0.9999999415597212,0.9999842093779481,1.1929062182503003e-09,6.179257105998204e-11,0.05964699935945271,0.03936132795033113,0.08117434475286488,-0.07099113730551407,0.06622562719228103,0.0701905137469419,0.1581964826041992,0.01173635543547174,0.11980568854744017,0.35,410,0.9971519307270519,-1.0450941278693048e-06,4.528483952503114e-06,0.00012973278017480716,True,True,True,False,False,-0.00011374031590374978
reopen_s2_to0p5,410,-0.00011368439376256898,904,193,30,0.051299545726931704,1,4,0.4677263111779527,0.2536756978164004,0.9672893260743457,q2_bad,0.1443916981495867,0.0007723212327281011,0.010205926073456162,0.3061204979717265,0.08540159748661649,-0.03063017792168234,-0.004012143334772662,-7.511276874439827e-05,1.7088536292587097e-05,-0.00010322090964455202,-4.7004627844244516e-05,0.9999944742567957,0.9997669718462912,4.233283384946773e-07,6.066871105492311e-08,-5.1041551247674916e-05,1.6177718761989513e-05,-7.765153062913425e-05,-2.4431571866215586e-05,0.9991976537335264,0.9864003578670468,0.0001021614699323603,2.052765728532968e-05,-3.0422737035347773e-05,1.5805336427408866e-05,-5.6420201983159465e-05,-4.425272087536078e-06,0.972875284298983,0.8304980099834102,0.00627026025259847,0.0019046043326962359,-3.298813812513238e-05,1.525227532795502e-05,-5.8075898517581656e-05,-7.90037773268311e-06,0.9847230213749381,0.8767725892272449,0.0029320675775238447,0.000770990649951675,-7.661624715192086e-05,1.3451779149798027e-05,-9.874245487541634e-05,-5.4490039428425384e-05,0.9999999938538469,0.9999974108378441,9.614886664621736e-11,4.1343595214016204e-12,0.04961529735465675,0.02913810331230873,0.07297608998887088,-0.06938506593989553,0.07211544336651853,0.06769359762961048,0.1443916981495867,0.008313433727323016,0.10750403399293545,0.28292682926829266,54,0.9945955901267376,-9.891719866885086e-07,2.251648343365732e-06,5.20182828609439e-05,True,True,True,False,False,-0.00011368439376256898
baseline_e172_keep0p25,410,-0.00011269522177588047,904,193,30,0.051749822790708576,1,4,0.4691332816068873,0.25787361197098124,0.9661786585559837,q2_bad,0.14292705322578683,0.0007484935097949684,0.010205926073456162,0.3158656117427477,0.08286981923182553,-0.03114372862223293,0.003407764864946406,-7.626372872154472e-05,1.6812238695445446e-05,-0.00010391740051692205,-4.861005692616739e-05,0.9999971361982781,0.9998558070930592,1.9509693238717318e-07,2.56289511835206e-08,-5.285340157661736e-05,1.5910340554459644e-05,-7.90235829436534e-05,-2.668322020958132e-05,0.9995530510544818,0.9908537010960198,5.0143187071416406e-05,9.16724929478363e-06,-3.097845470203881e-05,1.550926312136693e-05,-5.648892239856392e-05,-5.467987005513707e-06,0.9771100098075403,0.8438048482495671,0.004939318637492529,0.0014196846167131572,-3.529565621792182e-05,1.4991428298955327e-05,-5.9954361428641426e-05,-1.0636951007202209e-05,0.9907234119279664,0.9087492265578452,0.0015525005875345332,0.00036815936916423375,-8.101932869230031e-05,1.322996336499513e-05,-0.00010278068191764766,-5.9257975466952966e-05,0.999999999543516,0.9999996594072933,4.984901380566953e-12,1.6542323066914832e-13,0.046757343410768704,0.024698264287211443,0.06716900386197502,-0.07198280671282578,0.07707211365662325,0.07896870657809699,0.14292705322578683,0.007727779667100252,0.1003254677187462,0.25,0,1.0,0.0,0.0,0.0,True,True,True,False,False,-0.00011269522177588047
reopen_negative_cost_targets_to0p5,410,-0.0001111076604565934,904,193,29,0.05248924990675865,1,4,0.4694057984751458,0.259320253695429,0.9657913884599194,q2_bad,0.14654510941180451,0.0007751369913293812,0.010205926073456162,0.3050084862436915,0.07843579509611913,-0.03079364944377365,0.003369458998016561,-7.351753287470169e-05,1.7030489982767347e-05,-0.00010153019609161727,-4.55048696577861e-05,0.9999920852865312,0.9996843542586162,6.254251342374673e-07,9.149529989205263e-08,-4.974797805368594e-05,1.6135143224932867e-05,-7.628792690859824e-05,-2.3208029198773643e-05,0.9989760849104292,0.9835909904969865,0.00013461448079366,2.763910887648713e-05,-3.0440205497359248e-05,1.5741441362988838e-05,-5.633257241671536e-05,-4.547838578003131e-06,0.9734288185909316,0.8317555418204452,0.006074249772025309,0.0018280760099843585,-3.192081193792412e-05,1.5223885630131502e-05,-5.696187543294032e-05,-6.87974844290792e-06,0.9819925214902759,0.8623758814979761,0.0035692553633345225,0.0009595940624561594,-7.339917970379056e-05,1.3380368880077736e-05,-9.540792798613504e-05,-5.139043142144609e-05,0.9999999793950847,0.9999929185762677,3.6161806882262226e-10,1.6801005031652494e-11,0.052577818792706454,0.03155378564807053,0.07586764156869462,-0.06897329104782852,0.07067285422972308,0.0744005668925143,0.14654510941180451,0.0037914369334128882,0.10655219528875759,0.30914634146341463,97,0.9962956770568007,1.5875613192870686e-06,3.475191010807675e-06,8.44712937222436e-05,False,True,True,False,False,-0.0001111076604565934
reopen_negative_cost_targets_to0p65,410,-0.00011015307187216878,904,193,29,0.05294412272977125,1,4,0.46956049787322396,0.2596597154734379,0.9657001771565817,q2_bad,0.14816403631699832,0.0007911230802500297,0.010205926073456162,0.29884523187231976,0.07556122265128794,-0.030481789072463412,0.0033353350551511814,-7.186776357374343e-05,1.7228839503158777e-05,-0.00010020668271867894,-4.352884442880791e-05,0.9999848609231063,0.9994859048253684,1.3275327085393585e-06,2.095940583313194e-07,-4.788267214707459e-05,1.633923022644866e-05,-7.47583142466438e-05,-2.1007030047505388e-05,0.9983081010015808,0.976895689822724,0.0002473857318142647,5.495911642505735e-05,-3.0115204181699016e-05,1.5952061030215186e-05,-5.6354009624599704e-05,-3.876398738798329e-06,0.9704773998913634,0.8233123361060422,0.0070576372129028675,0.002202159019372818,-2.9893853577072952e-05,1.5434654619297505e-05,-5.5281601208367746e-05,-4.506105945778159e-06,0.9736151595150143,0.8276276406254061,0.005830344488526817,0.0017015305982083229,-6.882503851783205e-05,1.3517263955274568e-05,-9.105895916112583e-05,-4.659111787453827e-05,0.9999998225099609,0.9999623619429623,4.2023835522542186e-09,2.418287792238516e-10,0.05581441738838688,0.03547077197143736,0.08071405395328018,-0.06696791517216034,0.06667099451047284,0.07146116211420826,0.14816403631699832,0.0014667446415106299,0.1098410841224032,0.3446341463414634,97,0.9906818348407245,2.542149903711694e-06,5.67619016207593e-06,0.0001972425447428483,False,True,True,False,False,-0.00011015307187216878
reopen_negative_cost_targets_to0p75,410,-0.00010951582458628273,904,193,29,0.053252192350217595,1,4,0.4696602036572423,0.25967637186536685,0.9656956983930497,q2_bad,0.14901904102894364,0.0008017804728637949,0.010205926073456162,0.2948729338747904,0.0735751711704155,-0.030235533597555108,0.0033083896381340956,-7.076706247683476e-05,1.7388155572706617e-05,-9.936803323659769e-05,-4.216609171707183e-05,0.9999764775804603,0.9992869561663306,2.2213476355004147e-06,3.703671234145389e-07,-4.663827997973048e-05,1.6503010758831835e-05,-7.378331708201419e-05,-1.9493242877446766e-05,0.9976436807502601,0.9711713725852537,0.00037096675941050705,8.708738545926131e-05,-2.9897681741655633e-05,1.6120975948913737e-05,-5.6414327501223846e-05,-3.3810359820874237e-06,0.9681720737375495,0.8172262009589731,0.007865294077890828,0.0025211385255912155,-2.8541693106902252e-05,1.5603620703979795e-05,-5.42073652154185e-05,-2.876020998386004e-06,0.9663130148911484,0.8017653591311358,0.008013933906496074,0.0024740092204399433,-6.577475616425629e-05,1.3627356282371314e-05,-8.818976257107468e-05,-4.33597497574379e-05,0.999999305826694,0.9998935278357691,2.0123672062055675e-08,1.3390986097761015e-09,0.05785592333588181,0.037985757519162895,0.08377491396632872,-0.06556269902632489,0.06395932274779957,0.0694383375029472,0.14901904102894364,-5.6987750461032064e-05,0.11184216966337987,0.36829268292682926,97,0.9856382780329864,3.1793971895977447e-06,7.189977332134552e-06,0.00032082357233909065,False,True,True,False,False,-0.00010951582458628273
reopen_negative_cost_targets_to1p0,313,-0.00010791971429606066,904,193,29,0.05403978127909386,1,4,0.4698982446583295,0.2590434119896324,0.9658656794320677,q2_bad,0.15041337841977678,0.0008284239543982084,0.010205926073456162,0.2853893336879773,0.06843647424350371,-0.02950280832083753,0.003228214413004712,-6.801231765905656e-05,1.787686956531155e-05,-9.741715140209765e-05,-3.860748391601546e-05,0.9999289508096855,0.9984009900790987,8.164358964779517e-06,1.573841884927596e-06,-4.352430748586386e-05,1.7004660779032086e-05,-7.149448544333423e-05,-1.5554129528393484e-05,0.994759635920329,0.9514591374736578,0.0009975957696436444,0.00027015369454730376,-2.935088356604136e-05,1.663778562943132e-05,-5.671760560305255e-05,-1.9841615290301723e-06,0.9611432671809683,0.8006299036072975,0.010521192594306616,0.0036335860169356415,-2.5158299855969318e-05,1.612022886393825e-05,-5.167371677010596e-05,1.357117058167322e-06,0.9406987607596567,0.7293620156958291,0.016951782183491915,0.006028900217490807,-5.814605820481043e-05,1.396580231416408e-05,-8.111775879455048e-05,-3.517435761507038e-05,0.9999843269465817,0.9989194863152911,7.528290804081905e-07,7.212205688222895e-08,0.06253389033333363,0.04389934766461061,0.09080209940760449,-0.06186572173959797,0.05710836226833462,0.06422938543229441,0.15041337841977678,-0.00374371685471389,0.11617796617394413,0.4274390243902439,97,0.9689729228248862,4.775507479819812e-06,1.1129090681187834e-05,0.000947452582572228,False,True,True,False,False,-0.00010791971429606066
uniform_visiblepos_keep0p65,410,-0.00011685672089634654,904,193,31,0.04990690917499252,1,4,0.46335800756044837,0.2804857336691163,0.9598581943225245,q2_bad,0.19508053988800078,0.0009337919497911234,0.010205926073456162,0.3358387343771995,0.08781258442563479,-0.026418101409609162,-0.011083386496436184,-6.43134581248248e-05,1.8607348310282133e-05,-9.491982248094171e-05,-3.370709376870788e-05,0.9997262253305099,0.9957747130692666,4.040709684494104e-05,9.379234296225114e-06,-3.6750852714516136e-05,1.7681212740923516e-05,-6.583385962032477e-05,-7.66784580870751e-06,0.9811695106514741,0.8873576768559049,0.004804545828142381,0.0016176147885633707,-2.5731478161579882e-05,1.7396691659234367e-05,-5.434648953422796e-05,2.8835332110681903e-06,0.9304434470423345,0.7254166215333483,0.02283002635981035,0.009157328473398674,-1.607889865678461e-05,1.6750190984723378e-05,-4.363051105013671e-05,1.147271373656749e-05,0.8314530914693425,0.5182899123083189,0.06688601254931315,0.0304662791991952,-4.2420503721095567e-05,1.4617550237818615e-05,-6.646423424691687e-05,-1.8376773195274264e-05,0.9981462082786284,0.9681737805517546,0.00021561056466679052,3.9166381393007654e-05,0.09291998539358388,0.078036271680607,0.11685398487370562,-0.06624511814394483,0.034859436837031424,0.04432551497321888,0.19508053988800078,0.022281053700387687,0.1692334310300643,0.6500000000000001,410,0.9605761969954156,-4.161499120466071e-06,1.901537440087381e-05,0.004754402641070965,True,False,True,True,False,-0.00010491549535706985
reopen_q2s2s3_to1p0,173,-0.00012256561318558699,904,193,33,0.04758233247224697,1,4,0.46033731612270745,0.2900725069996809,0.9570046711917972,q2_bad,0.22011730182874645,0.0009646894527804989,0.010205926073456162,0.3950868680531949,0.10201228455325992,-0.02335300071467349,-0.014165200389901817,-6.525973752070986e-05,1.9776306244982374e-05,-9.778886657547217e-05,-3.2730608465947556e-05,0.9995163952549184,0.994226615489606,8.604457311056635e-05,2.3097378257896928e-05,-3.630155819294898e-05,1.8801825288963164e-05,-6.722780871280795e-05,-5.37530767309001e-06,0.973242794720758,0.8678802172026504,0.007946820943955268,0.003024933102840466,-2.3848362242862103e-05,1.862021348313236e-05,-5.447588792520307e-05,6.779163439478867e-06,0.8998641964284725,0.6767090462137172,0.03869222488928159,0.017731116630097632,-1.4582923697128299e-05,1.7830769556448226e-05,-4.391192967338806e-05,1.4746082279131458e-05,0.7932790396345574,0.48372138999508996,0.09264740236819691,0.04681829025064199,-4.2601377178162144e-05,1.556709019230779e-05,-6.82069619420603e-05,-1.6995792414263986e-05,0.9968964035512516,0.9602076408539781,0.0004547871244520163,9.954802663536544e-05,0.10325633751003253,0.09078570650019756,0.12491478459705649,-0.06396188285056366,0.020811484643870153,0.04142611771244262,0.22011730182874645,0.03762385467865143,0.18887215357004414,0.6835365853658537,237,0.9152247794213745,-9.870391409706511e-06,2.1307912536491308e-05,0.007896677756883852,True,False,False,True,False,-9.834021875667342e-05
uniform_visiblepos_keep0p75,410,-0.00011788922916251284,904,193,32,0.04946980990283631,1,4,0.4622553950451642,0.28532535764475725,0.9584307175194727,q2_bad,0.20444394595568388,0.0009801165597901633,0.010205926073456162,0.3396519932475087,0.08797398001553593,-0.02510789903990641,-0.014136653077742579,-6.131802396169406e-05,1.9260315690322037e-05,-9.299842408115061e-05,-2.9637623842237513e-05,0.9992728358503321,0.9915461970027198,0.0001296943869018019,3.466391240847244e-05,-3.271734898503997e-05,1.832372406325371e-05,-6.28571929697408e-05,-2.5775050003391357e-06,0.9629113763610749,0.8289315491240974,0.011343622799123487,0.004382512750983669,-2.441186751251443e-05,1.8077551025124034e-05,-5.414679288259001e-05,5.323057857561142e-06,0.9115556356694482,0.6926765125575272,0.032138449044385786,0.013998004462347557,-1.1266842752549368e-05,1.738617265645108e-05,-3.986455190531744e-05,1.7330866400218704e-05,0.7415187384509561,0.40803973247311526,0.12144986999442486,0.06317440478046532,-3.276293096434274e-05,1.5122822817415548e-05,-5.763776092531319e-05,-7.888101003372295e-06,0.9848618225233652,0.8757566038831222,0.002855080216730199,0.0007392277780331469,0.10204303302196636,0.08888450492235622,0.12649674607597652,-0.06429647532796362,0.025262092673551697,0.03628454722345326,0.20444394595568388,0.02523063791765675,0.18253187203898463,0.75,410,0.9418941061313754,-5.194007386632367e-06,2.4105715209242183e-05,0.01129347961205207,True,False,False,True,False,-7.980985611982044e-05
