method,hidden_blocks,weighted_mixmin_delta_vs_a2c8,mean_mixmin_delta_vs_a2c8,mean_raw05_delta_vs_a2c8,mixmin_better_block_rate
transition_raw_residual_baseraw_k16_a12_w0.35,36.0,0.0004012127239472283,6.141419031067014e-05,0.0007050792931037858,0.3888888888888889
transition_full_transition_baseraw_k8_a12_w0.65,36.0,0.0004024277776137884,-0.0004442603645824853,0.0004944945272879063,0.4166666666666667
transition_full_transition_basesubject_k16_a24_w0.35,36.0,0.0004215456289999609,-0.00012483746885908132,0.0006721931044608705,0.4166666666666667
transition_full_transition_basesubject_k16_a12_w0.35,36.0,0.0004251637524530757,-0.00025355432321809575,0.0006352871511241937,0.4722222222222222
transition_raw_topology_basesubject_k16_a12_w1.00,36.0,0.00042727319134066986,-0.0004620351321637247,0.00043648088242391274,0.4444444444444444
transition_raw_topology_baseraw_k16_a4_w1.00,36.0,0.00042873285817249804,-0.0008473802930170408,0.00046753854483100256,0.4166666666666667
transition_raw_residual_baseraw_k16_a24_w0.65,36.0,0.00043174834860724786,8.100183870222596e-05,0.0007031133571866873,0.3888888888888889
transition_full_transition_basesubject_k16_a24_w0.65,36.0,0.0004380475655969155,-0.00036005100122414786,0.0006001058843367078,0.5277777777777778
transition_raw_residual_baseraw_k16_a4_w0.35,36.0,0.0004420043595470263,8.836628966379404e-05,0.0007026210894414079,0.4166666666666667
transition_full_transition_basesubject_k16_a4_w0.35,36.0,0.00044432647991490625,-0.00039079012420597,0.0005888371023425183,0.5
transition_raw_topology_basesubject_k8_a24_w0.35,36.0,0.00044499097791860697,2.8403008903425596e-05,0.0006854270099541838,0.3888888888888889
subject_mean,36.0,0.00044515850591159774,0.0002532671273690718,0.0007625430577150217,0.4166666666666667
transition_raw_topology_basesubject_k8_a12_w0.35,36.0,0.00045049188519368546,-9.326497298600244e-05,0.0006413891648208422,0.3888888888888889
transition_raw_topology_basesubject_k8_a24_w0.65,36.0,0.00045439196602759424,-0.00014143057184781824,0.0006232589688444621,0.3888888888888889
transition_full_transition_baseraw_k16_a4_w0.65,36.0,0.0004559611542690686,-0.0004572372591859268,0.00040746477910286985,0.5
transition_full_transition_baseraw_k8_a12_w1.00,36.0,0.000466488183462289,-0.0006136518568270547,0.00040070481672621074,0.4444444444444444
transition_raw_topology_basesubject_k8_a4_w0.35,36.0,0.00047309911457052775,-0.00027528574375177317,0.0005697047143568743,0.4166666666666667
transition_raw_topology_baseedge_shrink025_k8_a4_w1.00,36.0,0.00047443263997177333,-0.0006008242140357321,0.00038581522720373523,0.4444444444444444
transition_raw_residual_basesubject_k16_a4_w1.00,36.0,0.0004771886955199705,-7.823041856526588e-05,0.0008227706800444331,0.5
transition_raw_topology_basesubject_k8_a24_w1.00,36.0,0.0004789431286854031,-0.00030256413706041614,0.0005579597883120228,0.4444444444444444
transition_full_transition_baseraw_k8_a4_w0.65,36.0,0.0004816642804774968,-0.0006483361463886449,0.0003815689988570266,0.4444444444444444
transition_raw_topology_basesubject_k8_a12_w0.65,36.0,0.0004827127808611615,-0.00031812087398995037,0.0005510793713325176,0.4444444444444444
transition_full_transition_basesubject_k16_a12_w0.65,36.0,0.00048450729839917816,-0.0005033114455050363,0.000540664230471963,0.4722222222222222
transition_raw_residual_baseraw_k16_a12_w0.65,36.0,0.00048806805588126004,0.00012538080643128852,0.0007013703217724002,0.4166666666666667
transition_full_transition_baseraw_k16_a12_w1.00,36.0,0.0004885739245763034,-0.0004619213689041232,0.00038873545623584736,0.5
transition_full_transition_basesubject_k16_a24_w1.00,36.0,0.0005005396656467136,-0.0005297509261769269,0.0005268003256338165,0.4722222222222222
transition_raw_residual_baseraw_k16_a24_w1.00,36.0,0.0005018451683578776,0.00013752454263259734,0.0007012926573633932,0.4166666666666667
transition_raw_residual_baseraw_k16_a4_w0.65,36.0,0.0005540375537956617,0.000187209571283689,0.0007023130049043651,0.3888888888888889
transition_raw_topology_basesubject_k8_a12_w1.00,36.0,0.0005549925257844897,-0.00046999443913199417,0.00046841890362101836,0.3888888888888889
transition_raw_residual_baseraw_k16_a12_w1.00,36.0,0.0005729428805305455,0.00020653014138970286,0.0007032911662166292,0.4166666666666667
transition_raw_topology_basesubject_k8_a4_w0.65,36.0,0.0005769286175974611,-0.0004883275148660069,0.00045247077147641667,0.3888888888888889
transition_full_transition_baseraw_k8_a4_w1.00,36.0,0.0005803122879484041,-0.0008442520957951972,0.00027854797969777123,0.4444444444444444
transition_full_transition_basesubject_k16_a4_w0.65,36.0,0.0005822293687204185,-0.0006017210551564461,0.00047480458246959713,0.4722222222222222
transition_raw_topology_basesubject_k16_a4_w1.00,36.0,0.0005969398729467512,-0.000382336803535569,0.0003688517068757043,0.4444444444444444
transition_full_transition_basesubject_k16_a12_w1.00,36.0,0.000622808240093236,-0.0006157941666279364,0.0004554426979515552,0.5277777777777778
transition_raw_residual_baseraw_k16_a4_w1.00,36.0,0.0006295846534493541,0.00026951044064858185,0.0007100430777804359,0.3888888888888889
transition_full_transition_baseraw_k16_a4_w1.00,36.0,0.0006328944244825332,-0.000467890908594137,0.00032349491932910147,0.4722222222222222
transition_raw_topology_basesubject_k8_a4_w1.00,36.0,0.000758148121237062,-0.00047080745167495493,0.00037425117215387333,0.4166666666666667
transition_full_transition_basesubject_k16_a4_w1.00,36.0,0.0008236865778944456,-0.0005930296131694858,0.0003870702989067429,0.5277777777777778
