target,view_id,split,policy,mode,rep,null_delta
S1,family_jepa_story,subject,pos_q80,row,8,0.001071490173336187
S1,family_jepa_story,subject,pos_q80,row,9,0.0004917945137727919
S1,family_jepa_story,subject,pos_q80,subject,0,0.0012140529038244807
S1,family_jepa_story,subject,pos_q80,subject,1,0.004298815264019096
S1,family_jepa_story,subject,pos_q80,subject,2,0.011423750463760984
S1,family_jepa_story,subject,pos_q80,subject,3,0.005126233401006486
S1,family_jepa_story,subject,pos_q80,subject,4,-0.000918148293900356
S1,family_jepa_story,subject,pos_q80,subject,5,0.0017963735211128373
S1,family_jepa_story,subject,pos_q80,subject,6,-5.434506882284751e-07
S1,family_jepa_story,subject,pos_q80,subject,7,0.0010696043542036682
S1,family_jepa_story,subject,pos_q80,subject,8,0.0008259756187587453
S1,family_jepa_story,subject,pos_q80,subject,9,-6.722359684618873e-05
S1,family_jepa_story,subject,pos_q80,dateblock,0,-0.00043996523480627214
S1,family_jepa_story,subject,pos_q80,dateblock,1,0.004733555543063095
S1,family_jepa_story,subject,pos_q80,dateblock,2,-0.0008670644556056928
S1,family_jepa_story,subject,pos_q80,dateblock,3,0.00397613502182137
S1,family_jepa_story,subject,pos_q80,dateblock,4,0.013795827849933606
S1,family_jepa_story,subject,pos_q80,dateblock,5,0.0023205824667318353
S1,family_jepa_story,subject,pos_q80,dateblock,6,0.003374789328449146
S1,family_jepa_story,subject,pos_q80,dateblock,7,0.005267961975163216
S1,family_jepa_story,subject,pos_q80,dateblock,8,0.005990929192515981
S1,family_jepa_story,subject,pos_q80,dateblock,9,0.0024840524596615454
S1,family_jepa_story,subject,pos_q90,row,0,0.0005878831982648602
S1,family_jepa_story,subject,pos_q90,row,1,-0.005568162100305196
S1,family_jepa_story,subject,pos_q90,row,2,0.005687909154887594
S1,family_jepa_story,subject,pos_q90,row,3,0.00017680819419640947
S1,family_jepa_story,subject,pos_q90,row,4,0.003911092599420574
S1,family_jepa_story,subject,pos_q90,row,5,0.0012345346282904845
S1,family_jepa_story,subject,pos_q90,row,6,0.0032165505974468545
S1,family_jepa_story,subject,pos_q90,row,7,0.0010033199656563907
S1,family_jepa_story,subject,pos_q90,row,8,0.0007684831634825473
S1,family_jepa_story,subject,pos_q90,row,9,-0.004594062748257466
S1,family_jepa_story,subject,pos_q90,subject,0,-0.0023451502315059436
S1,family_jepa_story,subject,pos_q90,subject,1,-0.0015471161798649158
S1,family_jepa_story,subject,pos_q90,subject,2,0.0015197739146360911
S1,family_jepa_story,subject,pos_q90,subject,3,0.009838557641738133
S1,family_jepa_story,subject,pos_q90,subject,4,0.0033881909972244273
S1,family_jepa_story,subject,pos_q90,subject,5,0.0010333388736250004
S1,family_jepa_story,subject,pos_q90,subject,6,0.0035625527829493686
S1,family_jepa_story,subject,pos_q90,subject,7,0.008578322987791598
S1,family_jepa_story,subject,pos_q90,subject,8,0.002659888721164849
S1,family_jepa_story,subject,pos_q90,subject,9,0.0035115340975854226
S1,family_jepa_story,subject,pos_q90,dateblock,0,-0.003287900100451213
S1,family_jepa_story,subject,pos_q90,dateblock,1,0.0005457737504106497
S1,family_jepa_story,subject,pos_q90,dateblock,2,-0.0004945421707603925
S1,family_jepa_story,subject,pos_q90,dateblock,3,0.0022145062092409074
S1,family_jepa_story,subject,pos_q90,dateblock,4,0.00791646922713063
S1,family_jepa_story,subject,pos_q90,dateblock,5,0.0035332310475697515
S1,family_jepa_story,subject,pos_q90,dateblock,6,0.00022012525904213653
S1,family_jepa_story,subject,pos_q90,dateblock,7,-0.007912171902122123
S1,family_jepa_story,subject,pos_q90,dateblock,8,-0.0016060380068734226
S1,family_jepa_story,subject,pos_q90,dateblock,9,0.003141815313101426
S1,family_jepa_story,subject,neg_q80,row,0,0.00019414946930873533
S1,family_jepa_story,subject,neg_q80,row,1,-0.002952340434782652
S1,family_jepa_story,subject,neg_q80,row,2,0.0023224840880908815
S1,family_jepa_story,subject,neg_q80,row,3,0.0035275915406333125
S1,family_jepa_story,subject,neg_q80,row,4,0.004548274125453333
S1,family_jepa_story,subject,neg_q80,row,5,0.002035433979345691
S1,family_jepa_story,subject,neg_q80,row,6,0.0005154329357552889
S1,family_jepa_story,subject,neg_q80,row,7,0.00582725779364246
S1,family_jepa_story,subject,neg_q80,row,8,0.003903059311786472
S1,family_jepa_story,subject,neg_q80,row,9,-0.00541480591093757
S1,family_jepa_story,subject,neg_q80,subject,0,0.003437900813431871
S1,family_jepa_story,subject,neg_q80,subject,1,-0.005985095550442021
S1,family_jepa_story,subject,neg_q80,subject,2,-0.001991970343489413
S1,family_jepa_story,subject,neg_q80,subject,3,0.0017638179902847995
S1,family_jepa_story,subject,neg_q80,subject,4,0.004705564741963264
S1,family_jepa_story,subject,neg_q80,subject,5,0.005464648021145435
S1,family_jepa_story,subject,neg_q80,subject,6,0.008852097327312514
S1,family_jepa_story,subject,neg_q80,subject,7,-0.008053198331867684
S1,family_jepa_story,subject,neg_q80,subject,8,0.0006370045124397539
S1,family_jepa_story,subject,neg_q80,subject,9,0.0004403902826409789
S1,family_jepa_story,subject,neg_q80,dateblock,0,0.0037581044608911984
S1,family_jepa_story,subject,neg_q80,dateblock,1,0.0025438772439780877
S1,family_jepa_story,subject,neg_q80,dateblock,2,1.1535706186283079e-05
S1,family_jepa_story,subject,neg_q80,dateblock,3,0.002979737871781185
S1,family_jepa_story,subject,neg_q80,dateblock,4,-0.0044193699563324085
S1,family_jepa_story,subject,neg_q80,dateblock,5,-0.0012760553447260792
S1,family_jepa_story,subject,neg_q80,dateblock,6,0.0010628502266814
S1,family_jepa_story,subject,neg_q80,dateblock,7,0.008758690067587227
S1,family_jepa_story,subject,neg_q80,dateblock,8,0.004034083364777841
S1,family_jepa_story,subject,neg_q80,dateblock,9,-0.0023031732911059644
S1,family_jepa_story,subject,neg_q90,row,0,0.0012920677097465472
S1,family_jepa_story,subject,neg_q90,row,1,0.004292936431445238
S1,family_jepa_story,subject,neg_q90,row,2,0.005653753401948847
S1,family_jepa_story,subject,neg_q90,row,3,-0.003407775298522986
S1,family_jepa_story,subject,neg_q90,row,4,0.0008912551095454635
S1,family_jepa_story,subject,neg_q90,row,5,0.002358507603122839
S1,family_jepa_story,subject,neg_q90,row,6,0.004109150236969561
S1,family_jepa_story,subject,neg_q90,row,7,-0.003467560591150276
S1,family_jepa_story,subject,neg_q90,row,8,0.002524425395652563
S1,family_jepa_story,subject,neg_q90,row,9,0.0026848008885378416
S1,family_jepa_story,subject,neg_q90,subject,0,0.006510368886634588
S1,family_jepa_story,subject,neg_q90,subject,1,0.01744388195333213
S1,family_jepa_story,subject,neg_q90,subject,2,-0.0010713598551584935
S1,family_jepa_story,subject,neg_q90,subject,3,-0.0046027746804335745
S1,family_jepa_story,subject,neg_q90,subject,4,0.005198048731604343
S1,family_jepa_story,subject,neg_q90,subject,5,0.0007818376458985643
S1,family_jepa_story,subject,neg_q90,subject,6,0.0014101844523034535
S1,family_jepa_story,subject,neg_q90,subject,7,0.0030043304576304886
S1,family_jepa_story,subject,neg_q90,subject,8,0.0030052994182314663
S1,family_jepa_story,subject,neg_q90,subject,9,0.0054339413567870976
S1,family_jepa_story,subject,neg_q90,dateblock,0,0.002619661733834544
S1,family_jepa_story,subject,neg_q90,dateblock,1,-0.0016754175763543655
S1,family_jepa_story,subject,neg_q90,dateblock,2,0.0015830682425449494
S1,family_jepa_story,subject,neg_q90,dateblock,3,0.00022578421036900664
S1,family_jepa_story,subject,neg_q90,dateblock,4,-0.0025633103821252057
S1,family_jepa_story,subject,neg_q90,dateblock,5,0.00025543941573169526
S1,family_jepa_story,subject,neg_q90,dateblock,6,0.0007904226285010418
S1,family_jepa_story,subject,neg_q90,dateblock,7,-0.0024407704598969904
S1,family_jepa_story,subject,neg_q90,dateblock,8,-0.0018536395819008789
S1,family_jepa_story,subject,neg_q90,dateblock,9,0.00043017887305740743
S1,family_jepa_story,subject,blockabs_q65,row,0,0.0018870277123491652
S1,family_jepa_story,subject,blockabs_q65,row,1,0.003361452182824909
S1,family_jepa_story,subject,blockabs_q65,row,2,0.0028099255799428624
S1,family_jepa_story,subject,blockabs_q65,row,3,-0.0005230966056697373
S1,family_jepa_story,subject,blockabs_q65,row,4,0.004300737340696803
S1,family_jepa_story,subject,blockabs_q65,row,5,-0.002866265771201415
S1,family_jepa_story,subject,blockabs_q65,row,6,-0.0036109710959308927
S1,family_jepa_story,subject,blockabs_q65,row,7,0.0023255384930678247
S1,family_jepa_story,subject,blockabs_q65,row,8,0.0068002911321900505
S1,family_jepa_story,subject,blockabs_q65,row,9,0.00626550027131334
S1,family_jepa_story,subject,blockabs_q65,subject,0,0.003566208968670548
S1,family_jepa_story,subject,blockabs_q65,subject,1,0.002893159272165491
S1,family_jepa_story,subject,blockabs_q65,subject,2,0.004137231296224897
S1,family_jepa_story,subject,blockabs_q65,subject,3,-0.008106636531690414
S1,family_jepa_story,subject,blockabs_q65,subject,4,0.005774098222648627
S1,family_jepa_story,subject,blockabs_q65,subject,5,-0.005655769447637682
S1,family_jepa_story,subject,blockabs_q65,subject,6,-0.0018840994922180165
S1,family_jepa_story,subject,blockabs_q65,subject,7,0.004579082972809623
S1,family_jepa_story,subject,blockabs_q65,subject,8,0.0023929750850263387
S1,family_jepa_story,subject,blockabs_q65,subject,9,-0.0015898465363092251
S1,family_jepa_story,subject,blockabs_q65,dateblock,0,0.006403322966200609
S1,family_jepa_story,subject,blockabs_q65,dateblock,1,-0.0037780980579614765
S1,family_jepa_story,subject,blockabs_q65,dateblock,2,0.007241720355755987
S1,family_jepa_story,subject,blockabs_q65,dateblock,3,0.00463657404563822
S1,family_jepa_story,subject,blockabs_q65,dateblock,4,0.0038868004936720713
S1,family_jepa_story,subject,blockabs_q65,dateblock,5,-0.003786776112858048
S1,family_jepa_story,subject,blockabs_q65,dateblock,6,0.0038692514747278306
S1,family_jepa_story,subject,blockabs_q65,dateblock,7,0.0032058658863141076
S1,family_jepa_story,subject,blockabs_q65,dateblock,8,-0.0006172627146204812
S1,family_jepa_story,subject,blockabs_q65,dateblock,9,-0.00206971972431802
S1,family_jepa_story,subject,blockabs_q80,row,0,-0.00011620803453704642
S1,family_jepa_story,subject,blockabs_q80,row,1,0.011915695462684561
S1,family_jepa_story,subject,blockabs_q80,row,2,0.002538605876844846
S1,family_jepa_story,subject,blockabs_q80,row,3,-7.297142526174749e-05
S1,family_jepa_story,subject,blockabs_q80,row,4,-0.0017661300349252063
S1,family_jepa_story,subject,blockabs_q80,row,5,0.0034595285184780833
S1,family_jepa_story,subject,blockabs_q80,row,6,0.008134359475584163
S1,family_jepa_story,subject,blockabs_q80,row,7,-0.002916656860315281
S1,family_jepa_story,subject,blockabs_q80,row,8,0.002496349302309464
S1,family_jepa_story,subject,blockabs_q80,row,9,0.0005869549123252993
S1,family_jepa_story,subject,blockabs_q80,subject,0,0.0025737080573255966
S1,family_jepa_story,subject,blockabs_q80,subject,1,0.013612325423618565
S1,family_jepa_story,subject,blockabs_q80,subject,2,0.0009088215409231992
S1,family_jepa_story,subject,blockabs_q80,subject,3,0.0007385784176273669
S1,family_jepa_story,subject,blockabs_q80,subject,4,0.002987375637742984
S1,family_jepa_story,subject,blockabs_q80,subject,5,-0.00021086141303028327
S1,family_jepa_story,subject,blockabs_q80,subject,6,0.007411980450991562
S1,family_jepa_story,subject,blockabs_q80,subject,7,0.0016258541768555679
S1,family_jepa_story,subject,blockabs_q80,subject,8,0.0028673935972541864
S1,family_jepa_story,subject,blockabs_q80,subject,9,0.0014570385343469772
S1,family_jepa_story,subject,blockabs_q80,dateblock,0,0.0018874988476702548
S1,family_jepa_story,subject,blockabs_q80,dateblock,1,-0.0014651020151627003
S1,family_jepa_story,subject,blockabs_q80,dateblock,2,0.001142862803303779
S1,family_jepa_story,subject,blockabs_q80,dateblock,3,-0.003034488001875779
S1,family_jepa_story,subject,blockabs_q80,dateblock,4,-0.00019951978602561482
S1,family_jepa_story,subject,blockabs_q80,dateblock,5,0.0023264500728962245
S1,family_jepa_story,subject,blockabs_q80,dateblock,6,-0.004411634654639673
S1,family_jepa_story,subject,blockabs_q80,dateblock,7,0.004634572121972602
S1,family_jepa_story,subject,blockabs_q80,dateblock,8,-0.0004647275093334624
S1,family_jepa_story,subject,blockabs_q80,dateblock,9,-0.005534046885469879
S2,family,dateblock,abs_q75,row,0,0.003972980800732495
S2,family,dateblock,abs_q75,row,1,0.006276322789060318
S2,family,dateblock,abs_q75,row,2,0.006909257627955245
S2,family,dateblock,abs_q75,row,3,0.0018010871595245392
S2,family,dateblock,abs_q75,row,4,0.005599052598372012
S2,family,dateblock,abs_q75,row,5,0.009557038071627444
S2,family,dateblock,abs_q75,row,6,0.0012566165240905924
S2,family,dateblock,abs_q75,row,7,0.0021517272241711183
S2,family,dateblock,abs_q75,row,8,0.003972696554726429
S2,family,dateblock,abs_q75,row,9,0.002018752267765711
S2,family,dateblock,abs_q75,subject,0,0.004686059682333599
S2,family,dateblock,abs_q75,subject,1,0.0003675520877863825
S2,family,dateblock,abs_q75,subject,2,0.0012621512335533325
S2,family,dateblock,abs_q75,subject,3,-0.00021633312389590653
S2,family,dateblock,abs_q75,subject,4,0.002005399863029611
S2,family,dateblock,abs_q75,subject,5,0.0009617376854149651
S2,family,dateblock,abs_q75,subject,6,0.00020350608442776252
S2,family,dateblock,abs_q75,subject,7,0.0013165936462982142
S2,family,dateblock,abs_q75,subject,8,0.0018024513653713825
S2,family,dateblock,abs_q75,subject,9,0.0028348931612280914
S2,family,dateblock,abs_q75,dateblock,0,2.7109272931369333e-05
S2,family,dateblock,abs_q75,dateblock,1,-0.002088335555178733
S2,family,dateblock,abs_q75,dateblock,2,0.0046400273906829215
S2,family,dateblock,abs_q75,dateblock,3,-0.004347030575373889
S2,family,dateblock,abs_q75,dateblock,4,0.006383327022553398
S2,family,dateblock,abs_q75,dateblock,5,0.0025117275551376217
S2,family,dateblock,abs_q75,dateblock,6,-0.008597374230173704
S2,family,dateblock,abs_q75,dateblock,7,-0.011364677864461825
S2,family,dateblock,abs_q75,dateblock,8,-0.0002686865157827123
S2,family,dateblock,abs_q75,dateblock,9,-0.0033901445353091697
S2,family,dateblock,abs_q85,row,0,0.005108727314484751
S2,family,dateblock,abs_q85,row,1,0.0008373023578570615
S2,family,dateblock,abs_q85,row,2,0.005612646008546829
S2,family,dateblock,abs_q85,row,3,0.004176110637040709
S2,family,dateblock,abs_q85,row,4,0.0037081162281126234
S2,family,dateblock,abs_q85,row,5,0.001285190754767629
S2,family,dateblock,abs_q85,row,6,0.0015259008184919098
S2,family,dateblock,abs_q85,row,7,0.00036766564516232947
S2,family,dateblock,abs_q85,row,8,0.0042248350652949185
S2,family,dateblock,abs_q85,row,9,-0.0026128733793991943
S2,family,dateblock,abs_q85,subject,0,-0.001361810942072439
S2,family,dateblock,abs_q85,subject,1,0.0014690587442464098
S2,family,dateblock,abs_q85,subject,2,-0.000444632389897226
S2,family,dateblock,abs_q85,subject,3,-0.0034557858478756476
S2,family,dateblock,abs_q85,subject,4,0.0010504773375928922
S2,family,dateblock,abs_q85,subject,5,0.002834042122392688
S2,family,dateblock,abs_q85,subject,6,0.00389276946284689
S2,family,dateblock,abs_q85,subject,7,0.0012620909690931326
S2,family,dateblock,abs_q85,subject,8,-0.000578953710329011
S2,family,dateblock,abs_q85,subject,9,-0.0025200086509477027
S2,family,dateblock,abs_q85,dateblock,0,0.004627127212394666
S2,family,dateblock,abs_q85,dateblock,1,0.000980029704351626
S2,family,dateblock,abs_q85,dateblock,2,0.002684342070404022
S2,family,dateblock,abs_q85,dateblock,3,0.000507104395402469
S2,family,dateblock,abs_q85,dateblock,4,0.0026426462474709034
S2,family,dateblock,abs_q85,dateblock,5,0.004607099937397385
S2,family,dateblock,abs_q85,dateblock,6,0.001177558657745048
S2,family,dateblock,abs_q85,dateblock,7,0.0034455731359228636
S2,family,dateblock,abs_q85,dateblock,8,0.002269257720084128
S2,family,dateblock,abs_q85,dateblock,9,0.002859128060354821
S2,family,dateblock,pos_q80,row,0,0.0010208994195533005
S2,family,dateblock,pos_q80,row,1,0.0024474967196751463
S2,family,dateblock,pos_q80,row,2,-0.0011920802615693615
S2,family,dateblock,pos_q80,row,3,-0.006829879470053313
S2,family,dateblock,pos_q80,row,4,0.0013447135428653612
S2,family,dateblock,pos_q80,row,5,0.004397368369933874
S2,family,dateblock,pos_q80,row,6,-0.003609985932178761
S2,family,dateblock,pos_q80,row,7,0.0024168958126475903
S2,family,dateblock,pos_q80,row,8,0.003125230765357312
S2,family,dateblock,pos_q80,row,9,-0.0001649630609118491
S2,family,dateblock,pos_q80,subject,0,0.002522692431919049
S2,family,dateblock,pos_q80,subject,1,0.0034131065799921645
S2,family,dateblock,pos_q80,subject,2,0.002882544641130802
S2,family,dateblock,pos_q80,subject,3,-0.0013369875518619567
S2,family,dateblock,pos_q80,subject,4,0.0008111777163628542
S2,family,dateblock,pos_q80,subject,5,-1.092400343472022e-05
S2,family,dateblock,pos_q80,subject,6,-0.002484416136394163
S2,family,dateblock,pos_q80,subject,7,0.002570730519493969
S2,family,dateblock,pos_q80,subject,8,0.0010005078796011535
S2,family,dateblock,pos_q80,subject,9,0.0008243513991021967
S2,family,dateblock,pos_q80,dateblock,0,-0.0019025646888148895
S2,family,dateblock,pos_q80,dateblock,1,0.0024548469155193375
S2,family,dateblock,pos_q80,dateblock,2,-0.0023655362714037897
S2,family,dateblock,pos_q80,dateblock,3,-0.0021037081650555622
S2,family,dateblock,pos_q80,dateblock,4,0.002732607080679905
S2,family,dateblock,pos_q80,dateblock,5,0.0011185421946650065
S2,family,dateblock,pos_q80,dateblock,6,0.0030965107719176377
S2,family,dateblock,pos_q80,dateblock,7,0.006431179595748127
S2,family,dateblock,pos_q80,dateblock,8,0.00023286360611918244
S2,family,dateblock,pos_q80,dateblock,9,8.793211888413754e-05
S2,family,dateblock,pos_q90,row,0,0.004271282878569371
S2,family,dateblock,pos_q90,row,1,0.0011689161635746181
S2,family,dateblock,pos_q90,row,2,-0.0011239356216834473
S2,family,dateblock,pos_q90,row,3,0.003066524648471791
S2,family,dateblock,pos_q90,row,4,0.0014072135321918644
S2,family,dateblock,pos_q90,row,5,0.0021791684564164138
S2,family,dateblock,pos_q90,row,6,0.000576830214201407
S2,family,dateblock,pos_q90,row,7,0.0017884660219100734
S2,family,dateblock,pos_q90,row,8,-0.00023476610959016764
S2,family,dateblock,pos_q90,row,9,0.0040266590094507615
S2,family,dateblock,pos_q90,subject,0,0.004570019587268881
S2,family,dateblock,pos_q90,subject,1,-0.001418784002539808
S2,family,dateblock,pos_q90,subject,2,0.003115347821494141
S2,family,dateblock,pos_q90,subject,3,0.000643839821955261
S2,family,dateblock,pos_q90,subject,4,0.0019467987004826437
S2,family,dateblock,pos_q90,subject,5,0.0012981354194852024
S2,family,dateblock,pos_q90,subject,6,-0.0009896186648894467
S2,family,dateblock,pos_q90,subject,7,0.00617944353153288
S2,family,dateblock,pos_q90,subject,8,0.003516503439884744
S2,family,dateblock,pos_q90,subject,9,0.002888444783092803
S2,family,dateblock,pos_q90,dateblock,0,0.000906020674812158
S2,family,dateblock,pos_q90,dateblock,1,0.002529064230255784
S2,family,dateblock,pos_q90,dateblock,2,0.0018231939705960487
S2,family,dateblock,pos_q90,dateblock,3,0.00248639615917734
S2,family,dateblock,pos_q90,dateblock,4,0.00045440693670495413
S2,family,dateblock,pos_q90,dateblock,5,0.0025310809539373924
S2,family,dateblock,pos_q90,dateblock,6,0.004862639655002332
S2,family,dateblock,pos_q90,dateblock,7,0.000317702097749617
S2,family,dateblock,pos_q90,dateblock,8,0.0003099656497203007
S2,family,dateblock,pos_q90,dateblock,9,0.0015565798891072902
S2,family,dateblock,neg_q80,row,0,0.0016499372820203417
S2,family,dateblock,neg_q80,row,1,0.001825166793584021
S2,family,dateblock,neg_q80,row,2,0.00040318699325936347
S2,family,dateblock,neg_q80,row,3,0.0013524542007381513
S2,family,dateblock,neg_q80,row,4,0.003982680996216792
S2,family,dateblock,neg_q80,row,5,0.0036243464660564717
S2,family,dateblock,neg_q80,row,6,0.00019521586637016863
S2,family,dateblock,neg_q80,row,7,0.0005414939451898748
S2,family,dateblock,neg_q80,row,8,0.002144379644674288
S2,family,dateblock,neg_q80,row,9,0.0017560532795882766
S2,family,dateblock,neg_q80,subject,0,0.0042569807743306765
S2,family,dateblock,neg_q80,subject,1,0.0017665265288074883
S2,family,dateblock,neg_q80,subject,2,0.005789195170228023
S2,family,dateblock,neg_q80,subject,3,0.003005900753968449
S2,family,dateblock,neg_q80,subject,4,0.006086578899097361
S2,family,dateblock,neg_q80,subject,5,0.0026625075864339376
S2,family,dateblock,neg_q80,subject,6,0.003776320584503501
S2,family,dateblock,neg_q80,subject,7,0.002971517486552555
S2,family,dateblock,neg_q80,subject,8,-0.00028865735271210724
S2,family,dateblock,neg_q80,subject,9,0.0029101881187328926
S2,family,dateblock,neg_q80,dateblock,0,0.0023082991680907217
S2,family,dateblock,neg_q80,dateblock,1,0.0005669329973195802
S2,family,dateblock,neg_q80,dateblock,2,0.0021682289237110464
S2,family,dateblock,neg_q80,dateblock,3,0.0017156757952981883
S2,family,dateblock,neg_q80,dateblock,4,3.070043480091211e-05
S2,family,dateblock,neg_q80,dateblock,5,0.003970858894202678
S2,family,dateblock,neg_q80,dateblock,6,-0.013949093830834092
S2,family,dateblock,neg_q80,dateblock,7,-0.0021345312615860257
S2,family,dateblock,neg_q80,dateblock,8,-0.008248263616775553
S2,family,dateblock,neg_q80,dateblock,9,-0.001315355699930576
S2,family,dateblock,neg_q90,row,0,-0.000957238847136388
S2,family,dateblock,neg_q90,row,1,0.0005824900647761755
S2,family,dateblock,neg_q90,row,2,-0.005870516986213992
S2,family,dateblock,neg_q90,row,3,0.003288763842846154
S2,family,dateblock,neg_q90,row,4,0.004520040701812111
S2,family,dateblock,neg_q90,row,5,-0.0005054753983012583
S2,family,dateblock,neg_q90,row,6,-0.0011705654114748665
S2,family,dateblock,neg_q90,row,7,0.0006471466730347819
S2,family,dateblock,neg_q90,row,8,-0.003018198398135219
S2,family,dateblock,neg_q90,row,9,0.0015469284415735585
S2,family,dateblock,neg_q90,subject,0,0.0013755377889833609
S2,family,dateblock,neg_q90,subject,1,-0.0043835949852149
S2,family,dateblock,neg_q90,subject,2,0.0015096067858331175
S2,family,dateblock,neg_q90,subject,3,-0.002493852106534855
S2,family,dateblock,neg_q90,subject,4,3.634990004541816e-05
S2,family,dateblock,neg_q90,subject,5,0.003026976893572786
S2,family,dateblock,neg_q90,subject,6,0.007915662870439766
S2,family,dateblock,neg_q90,subject,7,0.003150586926221166
S2,family,dateblock,neg_q90,subject,8,0.002650757919447355
S2,family,dateblock,neg_q90,subject,9,-0.0048581822840555455
S2,family,dateblock,neg_q90,dateblock,0,0.0011032118948335334
S2,family,dateblock,neg_q90,dateblock,1,7.498479233358779e-05
S2,family,dateblock,neg_q90,dateblock,2,0.000532842351845253
S2,family,dateblock,neg_q90,dateblock,3,-0.001694854503446086
S2,family,dateblock,neg_q90,dateblock,4,0.0009823394840123845
S2,family,dateblock,neg_q90,dateblock,5,-0.0015272998240338787
S2,family,dateblock,neg_q90,dateblock,6,0.0008856614754968462
S2,family,dateblock,neg_q90,dateblock,7,-0.004924387351005977
S2,family,dateblock,neg_q90,dateblock,8,0.0012508537046933554
S2,family,dateblock,neg_q90,dateblock,9,-0.0028248597191657954
S2,family,dateblock,blockabs_q65,row,0,0.001746479326613648
S2,family,dateblock,blockabs_q65,row,1,0.002105294478223496
S2,family,dateblock,blockabs_q65,row,2,0.003806903412481133
S2,family,dateblock,blockabs_q65,row,3,-0.0022055965080155504
S2,family,dateblock,blockabs_q65,row,4,0.003731024022255447
S2,family,dateblock,blockabs_q65,row,5,0.005268194139037452
S2,family,dateblock,blockabs_q65,row,6,0.0013382872704799098
S2,family,dateblock,blockabs_q65,row,7,0.0008909118538197314
S2,family,dateblock,blockabs_q65,row,8,0.0019303536691953616
S2,family,dateblock,blockabs_q65,row,9,-5.5527242341923966e-05
S2,family,dateblock,blockabs_q65,subject,0,0.001732030733305523
S2,family,dateblock,blockabs_q65,subject,1,0.0032651961700355114
S2,family,dateblock,blockabs_q65,subject,2,0.0009849528235263971
S2,family,dateblock,blockabs_q65,subject,3,0.0006510660480222308
S2,family,dateblock,blockabs_q65,subject,4,-0.004048102059668879
S2,family,dateblock,blockabs_q65,subject,5,0.0038009907752606376
S2,family,dateblock,blockabs_q65,subject,6,-0.002362706223244637
S2,family,dateblock,blockabs_q65,subject,7,0.0013446890704381653
S2,family,dateblock,blockabs_q65,subject,8,0.0042257766676463415
S2,family,dateblock,blockabs_q65,subject,9,-0.0004330702768782224
S2,family,dateblock,blockabs_q65,dateblock,0,-9.644545275400151e-05
S2,family,dateblock,blockabs_q65,dateblock,1,-0.008024347555896871
S2,family,dateblock,blockabs_q65,dateblock,2,-0.00025502652201914167
S2,family,dateblock,blockabs_q65,dateblock,3,0.004551673992045702
S2,family,dateblock,blockabs_q65,dateblock,4,-0.006112098368649677
S2,family,dateblock,blockabs_q65,dateblock,5,-0.0025768456558571406
S2,family,dateblock,blockabs_q65,dateblock,6,-0.004382181311465505
S2,family,dateblock,blockabs_q65,dateblock,7,0.004356405605400293
S2,family,dateblock,blockabs_q65,dateblock,8,0.003638031152344179
S2,family,dateblock,blockabs_q65,dateblock,9,0.003577941574229415
S2,family,dateblock,blockabs_q80,row,0,0.0038499969446631477
S2,family,dateblock,blockabs_q80,row,1,0.0020930970092021273
S2,family,dateblock,blockabs_q80,row,2,0.0009124517651837305
S2,family,dateblock,blockabs_q80,row,3,-0.005293733643490284
S2,family,dateblock,blockabs_q80,row,4,0.0024737860727004346
S2,family,dateblock,blockabs_q80,row,5,-0.0023859616676115136
S2,family,dateblock,blockabs_q80,row,6,-0.002845099405595075
S2,family,dateblock,blockabs_q80,row,7,0.004550094071819166
S2,family,dateblock,blockabs_q80,row,8,0.0012481643740777093
S2,family,dateblock,blockabs_q80,row,9,0.0015712135403564975
S2,family,dateblock,blockabs_q80,subject,0,0.0019954371745954935
S2,family,dateblock,blockabs_q80,subject,1,0.003895205992194062
S2,family,dateblock,blockabs_q80,subject,2,0.0023422806263198037
S2,family,dateblock,blockabs_q80,subject,3,0.004514686814895197
S2,family,dateblock,blockabs_q80,subject,4,-0.0017725002110215993
S2,family,dateblock,blockabs_q80,subject,5,0.002495331942299006
S2,family,dateblock,blockabs_q80,subject,6,-0.00018177714502387587
S2,family,dateblock,blockabs_q80,subject,7,0.003163860912794636
S2,family,dateblock,blockabs_q80,subject,8,0.002295839187341553
S2,family,dateblock,blockabs_q80,subject,9,0.00016222575900159963
S2,family,dateblock,blockabs_q80,dateblock,0,-0.0008054931361254347
S2,family,dateblock,blockabs_q80,dateblock,1,0.004536610004631236
S2,family,dateblock,blockabs_q80,dateblock,2,0.0015612029571404618
S2,family,dateblock,blockabs_q80,dateblock,3,0.0005643744088434932
S2,family,dateblock,blockabs_q80,dateblock,4,0.0014440432821358762
S2,family,dateblock,blockabs_q80,dateblock,5,0.0016361073852925179
S2,family,dateblock,blockabs_q80,dateblock,6,0.0009843221000773728
S2,family,dateblock,blockabs_q80,dateblock,7,-0.0008417822113629958
S2,family,dateblock,blockabs_q80,dateblock,8,0.000874518538770408
S2,family,dateblock,blockabs_q80,dateblock,9,0.0032086441920262665
S1,family_story,subject,abs_q75,row,0,0.0031679986267355575
S1,family_story,subject,abs_q75,row,1,0.0062473072303872446
S1,family_story,subject,abs_q75,row,2,-0.0015702574576599293
S1,family_story,subject,abs_q75,row,3,0.0015998841147814025
S1,family_story,subject,abs_q75,row,4,0.0034696360650218194
S1,family_story,subject,abs_q75,row,5,0.001782946712953315
