candidate,direction,actual_anchor_score_final,anchor_delta_vs_mixmin,mean_actual_anchor,min_set_score,max_set_score,mean_abs_prob_move_vs_mixmin,mean_abs_logit_move_vs_mixmin,max_abs_logit_move_vs_mixmin,pred_index,band,target_mask,cell_gate,row_gate,weight,cap,active_gate_mean,hash,world_all_worlds,world_all_better_rate,world_all_median_delta,world_all_p90_delta,world_all_max_delta,raw_energy_half_worlds,raw_energy_half_better_rate,raw_energy_half_median_delta,raw_energy_half_p90_delta,raw_energy_half_max_delta,raw_energy_quarter_worlds,raw_energy_quarter_better_rate,raw_energy_quarter_median_delta,raw_energy_quarter_p90_delta,raw_energy_quarter_max_delta,low_slack_half_worlds,low_slack_half_better_rate,low_slack_half_median_delta,low_slack_half_p90_delta,low_slack_half_max_delta,mean_prob_delta_Q1,mean_abs_prob_delta_Q1,mean_prob_delta_Q2,mean_abs_prob_delta_Q2,mean_prob_delta_Q3,mean_abs_prob_delta_Q3,mean_prob_delta_S1,mean_abs_prob_delta_S1,mean_prob_delta_S2,mean_abs_prob_delta_S2,mean_prob_delta_S3,mean_abs_prob_delta_S3,mean_prob_delta_S4,mean_abs_prob_delta_S4,world_support_score,prefilter_keep,anchor_beats_mixmin,anchor_margin_gate,movement_guard,world_guard,eligible_submission_gate,diagnostic_reverse_gate,selection_score
toward_teacher|all|q1_q3_s3|all|all|w0.095|c0.120,toward_teacher,0.5777399557209968,5.468014349419015e-06,0.5776032093290641,0.5772269264913331,0.5780484929214639,0.0008847826266049867,0.004515356956782212,0.011400000000002297,3997.0,all,q1_q3_s3,all,all,0.095,0.12,0.42857142857142855,bfd18f9d,45.0,1.0,-0.0005537133054555055,-0.00045136977588948745,-0.0003419243570482733,22.0,1.0,-0.0006689622773689008,-0.0004847536647810235,-0.00046687388023425314,11.0,1.0,-0.000998930234353268,-0.000528255842334513,-0.0005279825717776632,22.0,1.0,-0.0005870837911262083,-0.0004907125031268778,-0.0003419243570482733,-2.912939146565047e-05,0.0020821746020774595,7.993605777301126e-18,1.0658141036401503e-17,0.00011953870402780675,0.0022743320775117544,1.6653345369377348e-19,1.6264767310758542e-17,9.992007221626408e-19,1.432187701766452e-17,0.00034696019796796944,0.0018369717066456417,3.663735981263017e-18,9.658940314238861e-18,-0.0011863655254824468,True,False,False,True,True,False,False,5.468014349419015e-06
toward_teacher|raw_energy_quarter|all|support60|raw_row_top50|w0.070|c0.120,toward_teacher,0.577739967233715,5.479527067642209e-06,0.5776071312104037,0.5772406139891584,0.5780403955597795,0.0004973471241023781,0.002847411027962897,0.008400000000003516,55281.0,raw_energy_quarter,all,support60,raw_row_top50,0.07,0.12,0.3405714285714286,58c21037,45.0,0.8222222222222222,-7.252640288035739e-05,2.1203443476625072e-05,6.66735971196486e-05,22.0,1.0,-0.0009398949995442218,-0.0002582949995441286,-0.00010023462641428615,11.0,1.0,-0.0009542949995441363,-0.0009542949995441363,-0.0009542949995441363,22.0,0.8181818181818182,-5.4294999544290956e-05,3.699055524152289e-05,6.66735971196486e-05,1.618350070221042e-07,0.00038349498169159017,0.00029083009192392773,0.0005793370218284646,0.00035068169444619866,0.0005974124853233104,0.0002944142072712372,0.0004150017946240567,0.00026381761422464067,0.0005128065480989054,0.0002521373939736653,0.00044887529702363594,6.768497385462491e-05,0.0005445017401266838,-0.0012001213897182062,True,False,False,True,True,False,False,5.479527067642209e-06
toward_teacher|raw_energy_half|no_q2|support60|teacher_row_top50|w0.095|c0.120,toward_teacher,0.577739988307221,5.5006005735824814e-06,0.5776063637037727,0.5772418408630462,0.5780403796990741,0.000443459824932633,0.002331948045589636,0.011400000000002297,30579.0,raw_energy_half,no_q2,support60,teacher_row_top50,0.095,0.12,0.2057142857142857,4c7e7a98,45.0,0.9555555555555556,-0.00018465116818811023,-5.1116285173757875e-05,3.032026038318758e-05,22.0,1.0,-0.0006797368824739136,-0.0005957025967595842,-0.0002846719863549563,11.0,1.0,-0.0007774511681880591,-0.0006406511681882332,-0.0006406511681881222,22.0,0.9545454545454546,-0.00016994672393250143,-4.850259675970302e-05,1.0777403240402883e-05,7.005466892919421e-05,0.0005325518136637439,7.993605777301126e-18,1.0658141036401503e-17,0.00037209520242720604,0.0006860859331667283,0.0003425032079410043,0.0004413554288270518,0.0003012116300821167,0.00042335275752097465,0.000295461109725615,0.00040741035253125314,0.00013876542640265809,0.0006134624888186681,-0.0009560790770539284,True,False,False,True,True,False,False,5.5006005735824814e-06
toward_teacher|raw_energy_quarter|all|support60|all|w0.095|c0.050,toward_teacher,0.5777400136496892,5.525943041817527e-06,0.5776070979738873,0.5772410538154983,0.578040532425464,0.0006003247366203822,0.0031790156787056003,0.004750000000002252,55135.0,raw_energy_quarter,all,support60,all,0.095,0.05,0.6697142857142857,d8e1a1a3,45.0,0.8,-4.2542878058271505e-05,2.849602127827922e-05,4.043887842108962e-05,22.0,1.0,-0.0011049896930074299,-0.00022311826443591754,-0.00010613255015035072,11.0,1.0,-0.0011158468358645202,-0.0011158468358645202,-0.0011158468358645202,22.0,0.9090909090909091,-3.2846835864686064e-05,-5.468358646232238e-07,2.438878421218149e-06,5.7025017649066315e-05,0.0005087442397919874,0.00023351527394569827,0.0006583828825295575,0.00031216101627798854,0.0006930011993648347,0.0003084069772342387,0.0005101334554567136,0.0002655689622335414,0.0005924833461627242,0.0003010843861747085,0.0005685909671522793,0.0001791201550898981,0.0006709370658845778,-0.0013990628326364773,True,False,False,True,True,False,False,5.525943041817527e-06
toward_teacher|raw_energy_half|all|all|support_row_top50|w0.070|c0.120,toward_teacher,0.5777400210919185,5.533385271094815e-06,0.5776064169137948,0.5772389918037256,0.5780416692438551,0.0007989540498515146,0.004101831390557504,0.008400000000003516,27885.0,raw_energy_half,all,all,support_row_top50,0.07,0.12,0.5,b7c9c3e9,45.0,0.8444444444444444,-8.420124066355061e-05,1.81892018863206e-05,9.406286345414738e-05,22.0,1.0,-0.0008477550035442816,-0.0005249033177099349,-0.00019250703415152337,11.0,1.0,-0.0014925700029464473,-0.0007775157871572347,-0.0007669188773316016,22.0,0.9545454545454546,-7.276977731129897e-05,-1.0002779388051927e-05,3.4502938606184586e-07,1.783811978755462e-05,0.0007985387441392759,0.0001760846817808779,0.0009473526215303281,0.00035134730930181746,0.0008761315957970773,0.00031881971300168804,0.0006722610573331231,0.0003765198610774939,0.000761802580434625,0.00033248135155234873,0.0007057766015078982,0.0001395744291817973,0.0008308151482182749,-0.001695369073802111,True,False,False,True,True,False,False,5.533385271094815e-06
toward_teacher|raw_energy_quarter|q1_q3_s3|all|all|w0.095|c0.080,toward_teacher,0.5777400370164242,5.549309776808897e-06,0.5776060065349172,0.577237372939719,0.5780427824504846,0.000635214878085826,0.0032385715308886082,0.007600000000002716,57548.0,raw_energy_quarter,q1_q3_s3,all,all,0.095,0.08,0.42857142857142855,f2d9bed9,45.0,0.6888888888888889,-0.00015592128665009586,0.0001213730112762157,0.00018570524301730895,22.0,0.9545454545454546,-0.0005240736209099484,-0.00014563437135852727,4.280279274071486e-05,11.0,1.0,-0.0011866376141255186,-0.0005392736209099969,-0.0005392736209098858,22.0,0.6363636363636364,-0.00012894598212104258,0.00011626062982920127,0.00014703136416926998,3.136842055282169e-05,0.0014887275359251662,7.993605777301126e-18,1.0658141036401503e-17,0.0004674013089781912,0.0016473698056080903,1.6653345369377348e-19,1.6264767310758542e-17,9.992007221626408e-19,1.432187701766452e-17,0.0004990734080154876,0.0013104068050674746,3.663735981263017e-18,9.658940314238861e-18,-0.0013370481480180275,True,False,False,True,True,False,False,5.549309776808897e-06
toward_teacher|raw_energy_quarter|no_q2|all|all|w0.050|c0.120,toward_teacher,0.577740040459899,5.552753251647502e-06,0.5776064811539604,0.5772387863577708,0.5780419469681843,0.0009676592575034769,0.005074184615957387,0.006000000000003336,55912.0,raw_energy_quarter,no_q2,all,all,0.05,0.12,0.8571428571428571,51b7cebf,45.0,0.7333333333333333,-7.0418670724548e-05,0.00012533917083126236,0.0002201239550209122,22.0,1.0,-0.0008314912639909022,-0.0003064656375709296,-0.0001173097960317504,11.0,1.0,-0.0018442441244594932,-0.0008520626925622166,-0.0008452055497052413,22.0,0.7727272727272727,-5.8936091896610865e-05,5.256431519139465e-05,0.00015237047160632233,2.3186059152935813e-05,0.001171648225797124,7.993605777301126e-18,1.0658141036401503e-17,0.00036851312489200993,0.001294726517929716,0.00036795865877728233,0.0009561197230157764,0.00035499927686696576,0.001097572802654784,0.0003944474877228667,0.001033659786957039,0.00015223070085180674,0.0012198877461698885,-0.002064301664672502,True,False,False,True,True,False,False,5.552753251647502e-06
toward_teacher|raw_energy_quarter|q3_s|support60|all|w0.050|c0.120,toward_teacher,0.5777400498209747,5.562114327339884e-06,0.5776074407400269,0.5772421635144346,0.5780399578634651,0.000547193140370164,0.003024722162830627,0.006000000000002448,60011.0,raw_energy_quarter,q3_s,support60,all,0.05,0.12,0.5057142857142857,06966a84,45.0,0.5555555555555556,-2.8861563070914364e-05,0.00011640531012844243,0.0001647719734958475,22.0,1.0,-0.00098269627497366,-0.00022703913211647995,-6.236743702370262e-05,11.0,1.0,-0.0009844105606879872,-0.0009844105606879872,-0.0009844105606878761,22.0,0.5,-1.1509860675773531e-05,0.00013165054987331903,0.00014942415121466102,-7.771561172376096e-19,9.547918011776345e-18,7.993605777301126e-18,1.0658141036401503e-17,0.00039418694513695685,0.0008752590037360049,0.00038854952776595867,0.0006433859389343657,0.0003350769248798885,0.0007479731171273954,0.0003805575837918257,0.0007168786000643514,0.0002256841871775091,0.0008468553227290112,-0.0012333993571670755,True,False,False,True,True,False,False,5.562114327339884e-06
toward_teacher|raw_energy_quarter|all|all|all|w0.070|c0.080,toward_teacher,0.5777400818944131,5.59418776568954e-06,0.5776063694591579,0.577238060262269,0.5780424919399169,0.001089689843939886,0.005555918767254209,0.005600000000003824,54263.0,raw_energy_quarter,all,all,all,0.07,0.08,1.0,aac7d2fc,45.0,0.7777777777777778,-0.00010633104956614403,2.7609728392330466e-05,0.0001469879744728786,22.0,1.0,-0.0008941765020094583,-0.00037914788942012835,-0.00013569734532525857,11.0,1.0,-0.0020788824757997926,-0.0009197765020093618,-0.0009133765020095108,22.0,0.8636363636363636,-8.793271283896731e-05,1.5169357049815746e-05,3.326605883768874e-05,2.3103081764028144e-05,0.0010969693487958667,0.00023122284849694185,0.0012861634179041634,0.0003446395583047334,0.0012139941834583134,0.0003431826014627246,0.0008938982942972637,0.0003325956633784788,0.0010301290447388117,0.00036795380096785933,0.0009657908507218863,0.00014174450233037927,0.0011408837676628964,-0.0023194597062587475,True,False,False,True,True,False,False,5.59418776568954e-06
toward_teacher|low_slack_half|all|confident_abs_support|all|w0.095|c0.120,toward_teacher,0.5777401940078102,5.706301162811123e-06,0.5776045043823199,0.5772329837703885,0.5780457805465966,0.000608277563659071,0.0027946285714286513,0.011400000000001409,78480.0,low_slack_half,all,confident_abs_support,all,0.095,0.12,0.24514285714285713,b1ee53b8,45.0,1.0,-0.000779772419563618,-0.0004358181338493194,-0.00026514384813525194,22.0,1.0,-0.0006332009909922887,-0.00030357813384948004,-0.00026514384813525194,11.0,1.0,-0.0010012581338493254,-0.0006364581338493824,-0.0006299438481351949,22.0,1.0,-0.0008677152767065377,-0.000504218133849321,-0.00041497241956378605,-6.136126070687742e-05,0.000550566108017632,9.426223862036309e-05,0.0007964220954941111,0.00017909872790813585,0.0006670183268068219,0.0002452999265450197,0.00044575568871891343,0.0002652745044580532,0.0005880754050156979,0.00027506747644856917,0.0005145827916443411,-7.062818000985838e-05,0.0006955225299159797,-0.0012383499092680327,True,False,False,True,True,False,False,5.706301162811123e-06
toward_teacher|raw_energy_half|all|low_entropy40|teacher_row_top50|w0.095|c0.120,toward_teacher,0.5777402110672615,5.723360614107165e-06,0.577606639792983,0.5772407563635984,0.5780411761325576,0.0005357056934334473,0.002790605575586481,0.011400000000002741,28860.0,raw_energy_half,all,low_entropy40,teacher_row_top50,0.095,0.12,0.24742857142857144,32c745b1,45.0,1.0,-0.0001789174911643876,-6.884083619740355e-05,-5.481146707109197e-05,22.0,1.0,-0.0008008644791177577,-0.0007062400384996281,-0.00032420371380925683,11.0,1.0,-0.0009212114670709148,-0.0007453257527851864,-0.0007388114670711099,22.0,1.0,-0.0001590400384996471,-6.231177687866517e-05,-5.514606259293675e-05,0.00010302935531805946,0.0005109621276976516,0.00031827517284665775,0.0007488021603019308,0.00037209520242720604,0.0006860859331667283,0.00026214591765689186,0.0003340481933715865,0.00030118505683106913,0.0004233793307720223,0.000295461109725615,0.00040741035253125314,0.00014305877289615476,0.0006392517561929585,-0.0011254346543836502,True,False,False,True,True,False,False,5.723360614107165e-06
toward_teacher|raw_energy_quarter|s_all|low_entropy40|all|w0.070|c0.120,toward_teacher,0.5777402131297706,5.725423123270623e-06,0.5776066988202875,0.5772393098408376,0.5780420535641387,0.0005934237741553033,0.00349415934729861,0.008400000000003516,61878.0,raw_energy_quarter,s_all,low_entropy40,all,0.07,0.12,0.4205714285714286,7b324f56,45.0,0.6666666666666666,-0.00010716319882286829,0.00015443272297972492,0.0001982700183316144,22.0,1.0,-0.001058708889290716,-0.00024030888929071903,-0.00012722162548428617,11.0,1.0,-0.001061108889290674,-0.001061108889290674,-0.001061108889290674,22.0,0.7272727272727273,-7.210283796826866e-05,0.00013131733425776352,0.00016867222054417486,-7.771561172376096e-19,9.547918011776345e-18,7.993605777301126e-18,1.0658141036401503e-17,9.992007221626408e-19,9.436895709313831e-18,0.0005279701175958728,0.0009163584837897473,0.00046885312208795084,0.0010467777161081208,0.0005300646856006218,0.0010055650275565538,0.00031581763278426523,0.0011852651916326718,-0.0013371024314956293,True,False,False,True,True,False,False,5.725423123270623e-06
toward_teacher|raw_energy_half|all|support60|all|w0.050|c0.120,toward_teacher,0.5777402274510721,5.739744424748672e-06,0.5776070335186678,0.5772426320234485,0.5780401551996246,0.0004769871567633062,0.002657651549976731,0.006000000000002448,28572.0,raw_energy_half,all,support60,all,0.05,0.12,0.44685714285714284,dd7f6989,45.0,1.0,-0.00010095719622182919,-3.140718919396601e-05,-1.7014848917029646e-05,22.0,1.0,-0.0006383481719609008,-0.0005903774196869494,-0.0002497540966975853,11.0,1.0,-0.0008117795021035379,-0.0006281870053775895,-0.0006179012910918491,22.0,1.0,-9.051236835155851e-05,-2.8576174091321507e-05,-2.2407662618406654e-05,3.616572725791717e-05,0.00048714612695399965,0.0002495337576345622,0.0006361306687166332,0.0003055270298105427,0.0005981716601093875,0.00028619861427990915,0.00038395357361533717,0.0002611314656179896,0.0003334682549246212,0.00026887385098536295,0.00036407367350114577,0.0001859693175082514,0.0005359661395220189,-0.0009789219730701182,True,False,False,True,True,False,False,5.739744424748672e-06
toward_teacher|raw_energy_quarter|q3_s|all|teacher_row_top50|w0.095|c0.120,toward_teacher,0.5777402422855905,5.754578943140132e-06,0.5776070706297128,0.5772377468184089,0.5780424160729876,0.000849964358212153,0.004051995847553862,0.011400000000002297,59182.0,raw_energy_quarter,q3_s,all,teacher_row_top50,0.095,0.12,0.35714285714285715,27a54b58,45.0,0.7333333333333333,-0.00010680723637956913,0.00017589989499078312,0.00029602609583079253,22.0,1.0,-0.0008600216864889099,-0.0003002523189039707,-0.00012957803318980332,11.0,1.0,-0.0017320923189039217,-0.000873050257917285,-0.0008600216864889099,22.0,0.6818181818181818,-7.098160985852253e-05,0.00014971969047178362,0.0002732644609357848,-7.771561172376096e-19,9.547918011776345e-18,7.993605777301126e-18,1.0658141036401503e-17,0.00033680728061453026,0.0012612599464229422,0.000271388194856007,0.0010783313550231939,0.0003375631969772832,0.001211333368803405,0.00039287454771066017,0.0011423536316929968,3.325920680232003e-05,0.0012564722055425125,-0.0019610356070211997,True,False,False,True,True,False,False,5.754578943140132e-06
toward_teacher|raw_energy_half|q1_q3_s3|all|all|w0.070|c0.120,toward_teacher,0.577740262863811,5.775157163601108e-06,0.577606228556098,0.577234936999631,0.5780442650946964,0.0006835136098374675,0.0034874840158827984,0.008400000000002183,31609.0,raw_energy_half,q1_q3_s3,all,all,0.07,0.12,0.42857142857142855,f7e0e4a0,45.0,0.7111111111111111,-0.0001724112137488909,0.00013520220388059113,0.00022438448120842835,22.0,1.0,-0.0006300419853362271,-0.00043293739850974733,-5.653482454615055e-05,11.0,1.0,-0.0011338052177565228,-0.0006287687130799302,-0.0006095687130797112,22.0,0.6818181818181818,-0.00013039067504450053,0.0001329196892148055,0.00017033297441482187,9.858726446152105e-05,0.001598499723259371,7.993605777301126e-18,1.0658141036401503e-17,0.00043055794246585675,0.0017659127290545573,1.6653345369377348e-19,1.6264767310758542e-17,9.992007221626408e-19,1.432187701766452e-17,0.00046281824791728234,0.001420182816548294,3.663735981263017e-18,9.658940314238861e-18,-0.0013082385174013945,True,False,False,True,True,False,False,5.775157163601108e-06
toward_teacher|raw_energy_quarter|no_q2|all|teacher_row_top50|w0.095|c0.120,toward_teacher,0.5777402811773555,5.7934707081708225e-06,0.5776068665893986,0.5772366192038553,0.5780429463169555,0.0010106490982889173,0.004860409792457944,0.011400000000002297,55962.0,raw_energy_quarter,no_q2,all,teacher_row_top50,0.095,0.12,0.42857142857142855,1273a51a,45.0,0.6666666666666666,-0.00011571191047576868,0.00011964312719334748,0.0003337738038098337,22.0,1.0,-0.001080269145661672,-0.0003635144046013727,-0.00012118297603003203,11.0,1.0,-0.0021186201077525446,-0.0010998120028044012,-0.0010932977170902136,22.0,0.6363636363636364,-7.235503636265905e-05,4.0200875369400563e-05,0.0002164490926578333,0.0002069886030238458,0.0011247931805373605,7.993605777301126e-18,1.0658141036401503e-17,0.00033680728061453026,0.0012612599464229422,0.000271388194856007,0.0010783313550231939,0.0003375631969772832,0.001211333368803405,0.00039287454771066017,0.0011423536316929968,3.325920680232003e-05,0.0012564722055425125,-0.0024051442995012217,True,False,False,True,True,False,False,5.7934707081708225e-06
toward_teacher|raw_energy_half|q1_q3_s3|all|support_row_top50|w0.095|c0.120,toward_teacher,0.5777402874894627,5.7997828153411035e-06,0.5776059457840826,0.577238428089397,0.578042523829974,0.00046142492045035005,0.002384445572304365,0.011400000000002741,31802.0,raw_energy_half,q1_q3_s3,all,support_row_top50,0.095,0.12,0.21428571428571427,177274c0,45.0,0.6666666666666666,-9.804760159792814e-05,0.00010989577404332263,0.00018978256657997683,22.0,0.9545454545454546,-0.0005154244078427461,-0.000316092130530432,4.806973899540434e-05,11.0,1.0,-0.0008548930731980819,-0.0004340862867897588,-0.00042757200107546023,22.0,0.6363636363636364,-8.362171900594406e-05,0.0001074608881023731,0.00012985501918794107,2.4264715716431962e-05,0.0010837333712613772,7.993605777301126e-18,1.0658141036401503e-17,0.00047638360606375505,0.0011887739524860112,1.6653345369377348e-19,1.6264767310758542e-17,9.992007221626408e-19,1.432187701766452e-17,0.00045090012042088204,0.0009574671194050109,3.663735981263017e-18,9.658940314238861e-18,-0.0009732194050553145,True,False,False,True,True,False,False,5.7997828153411035e-06
toward_teacher|low_slack_half|no_q2|support60|support_row_top50|w0.095|c0.120,toward_teacher,0.5777402894793235,5.801772676172767e-06,0.5776051036658892,0.5772380494475252,0.5780431521594248,0.000530026732974151,0.0026368868660280073,0.011400000000001409,79960.0,low_slack_half,no_q2,support60,support_row_top50,0.095,0.12,0.23714285714285716,07da1ebd,45.0,1.0,-0.0005271166561089391,-0.0002836236617558718,-0.0001429228493533552,22.0,1.0,-0.0004998574172858095,-0.00017716322836167615,-0.0001429228493533552,11.0,1.0,-0.000762291615981181,-0.0005096288458571463,-0.0004900859887144726,22.0,1.0,-0.0005736500553129575,-0.00031713532942865234,-0.00028753062290953757,-3.518218926650968e-05,0.0006036788197376715,7.993605777301126e-18,1.0658141036401503e-17,0.0002616252736702861,0.0006730564437312131,0.000428879908356188,0.0006610924188950112,0.00021929996937168473,0.0005700763537259911,0.0002513993099744924,0.0005272722560780607,-4.269707940163847e-06,0.0006750108386510986,-0.0009424104930563614,True,False,False,True,True,False,False,5.801772676172767e-06
toward_teacher|raw_energy_quarter|q3_s|low_entropy40|teacher_row_top50|w0.095|c0.120,toward_teacher,0.5777403505015496,5.8627949022227455e-06,0.5776079931418984,0.5772404177330549,0.5780412575615519,0.0006078679154483413,0.0029488450654058898,0.011400000000002297,60280.0,raw_energy_quarter,q3_s,low_entropy40,teacher_row_top50,0.095,0.12,0.25885714285714284,ceb909c2,45.0,0.8,-8.226344319683943e-05,0.00011231458296556701,0.00021087941394604126,22.0,1.0,-0.0011896920146252654,-0.00021971487176820624,-0.00012786344319681842,11.0,1.0,-0.0011896920146252654,-0.0011896920146252654,-0.0011896920146252654,22.0,0.7727272727272727,-3.99205860538987e-05,0.00011772512823181609,0.00017179369966036084,-7.771561172376096e-19,9.547918011776345e-18,7.993605777301126e-18,1.0658141036401503e-17,0.0003390407418577676,0.0009182851436724155,0.0003364232402403206,0.0007627938886683659,0.00033722555379275376,0.0008877855536304022,0.00036255320142181087,0.0007846278763160846,0.0001582480869622847,0.0009015829458511006,-0.0014953413626012657,True,False,False,True,True,False,False,5.8627949022227455e-06
toward_teacher|raw_energy_quarter|no_q2|low_entropy40|all|w0.070|c0.080,toward_teacher,0.5777403710464216,5.883339774248597e-06,0.5776078899474445,0.5772429438008992,0.578039989590056,0.0005990889965949335,0.0033203663819882027,0.00560000000000338,57008.0,raw_energy_quarter,no_q2,low_entropy40,all,0.07,0.08,0.596,e04e409f,45.0,0.6222222222222222,-4.392071731162961e-05,4.547937304011374e-05,0.00015944585230354136,22.0,1.0,-0.0010810664077794407,-0.000212436197916277,-8.603951710295377e-05,11.0,1.0,-0.0010890664077795043,-0.0010890664077793932,-0.0010890664077793932,22.0,0.5909090909090909,-3.6893562545547987e-05,1.789948255855878e-05,0.00012019030444621048,6.656058571096374e-05,0.0006033094117278123,7.993605777301126e-18,1.0658141036401503e-17,0.00036794416977152343,0.0008169415501612231,0.0003518887738238048,0.0006125332531306881,0.0003130315580866296,0.00069841576778448,0.00035359440206060556,0.0006715222241462295,0.00021111974303991154,0.000790900769214091,-0.0013657250814555154,True,False,False,True,True,False,False,5.883339774248597e-06
toward_teacher|raw_energy_quarter|q3_s|support60|teacher_row_top50|w0.095|c0.120,toward_teacher,0.5777403839465648,5.896239917424495e-06,0.5776080299379877,0.5772404579391415,0.5780412910201841,0.0006074965642831,0.0029423307796916038,0.011400000000002297,60056.0,raw_energy_quarter,q3_s,support60,teacher_row_top50,0.095,0.12,0.2582857142857143,1fc2f49d,45.0,0.8,-8.265878757973688e-05,0.00011191923858273617,0.00021048406956325483,22.0,1.0,-0.0011900873590080518,-0.00022011021615109258,-0.0001217445018654173,11.0,1.0,-0.0011900873590081629,-0.0011900873590080518,-0.0011900873590080518,22.0,0.7727272727272727,-3.705878757964687e-05,0.00011732978384901856,0.0001713983552775744,-7.771561172376096e-19,9.547918011776345e-18,7.993605777301126e-18,1.0658141036401503e-17,0.0003390407418577676,0.0009182851436724155,0.0003390226983970092,0.0007601944305116773,0.00033722555379275376,0.0008877855536304022,0.00036255320142181087,0.0007846278763160846,0.0001582480869622847,0.0009015829458511006,-0.0014958750775181495,True,False,False,True,True,False,False,5.896239917424495e-06
toward_teacher|raw_energy_quarter|q1_q3_s3|low_entropy40|all|w0.095|c0.080,toward_teacher,0.5777403851727241,5.897466076709712e-06,0.5776073936339113,0.577240737505176,0.5780413397952204,0.0004054517732134715,0.0021603364360849144,0.007600000000002716,58631.0,raw_energy_quarter,q1_q3_s3,low_entropy40,all,0.095,0.08,0.2845714285714286,06e0cadc,45.0,0.6888888888888889,-0.00011219491592706632,7.955551354432712e-05,0.0001308012278299353,22.0,0.9545454545454546,-0.000720398772169839,-0.00011324695797432226,4.858370687199631e-06,11.0,1.0,-0.000729084486455589,-0.000729084486455589,-0.000729084486455478,22.0,0.6363636363636364,-9.285591502700141e-05,8.216122783000214e-05,8.737265640146319e-05,9.032236723929665e-05,0.0008186462645319868,7.993605777301126e-18,1.0658141036401503e-17,0.0004991060547083144,0.0011084812755326097,1.6653345369377348e-19,1.6264767310758542e-17,9.992007221626408e-19,1.432187701766452e-17,0.000479604461767511,0.000911034872429653,3.663735981263017e-18,9.658940314238861e-18,-0.0009225750996621929,True,False,False,True,True,False,False,5.897466076709712e-06
toward_teacher|raw_energy_quarter|s_all|support60|all|w0.070|c0.120,toward_teacher,0.5777403990754918,5.911368844424558e-06,0.5776068796534969,0.5772397066708463,0.5780421313018815,0.0005908333306754927,0.0034234110279628928,0.008400000000003516,61654.0,raw_energy_quarter,s_all,support60,all,0.07,0.12,0.40914285714285714,2080c37e,45.0,0.6666666666666666,-8.85571955309139e-05,0.00015724802399166295,0.00020338725661173118,22.0,1.0,-0.0010614127433881682,-0.00024301274338812685,-0.0001137523702583465,11.0,1.0,-0.0010638127433881817,-0.0010638127433880706,-0.0010638127433880706,22.0,0.7272727272727273,-6.175176337108734e-05,0.00013387281139746202,0.0001697872566117642,-7.771561172376096e-19,9.547918011776345e-18,7.993605777301126e-18,1.0658141036401503e-17,9.992007221626408e-19,9.436895709313831e-18,0.0005437466077332038,0.000900581993652419,0.00046885312208795084,0.0010467777161081208,0.0005324212998219691,0.0010032084133352072,0.00031581763278426523,0.0011852651916326718,-0.0013386216487882908,True,False,False,True,True,False,False,5.911368844424558e-06
toward_teacher|low_slack_half|all|support60|all|w0.095|c0.080,toward_teacher,0.5777404061823348,5.918475687427538e-06,0.577605230555719,0.5772373087634904,0.5780439035626976,0.0006174410589561633,0.0031044882992944897,0.00760000000000316,77768.0,low_slack_half,all,support60,all,0.095,0.08,0.4165714285714286,3c0c96f9,45.0,1.0,-0.000634712878902377,-0.00033655333353526106,-0.00017972203370542061,22.0,1.0,-0.00048600419007255313,-0.00020973482247019755,-0.00017972203370542061,11.0,1.0,-0.0008895159543023112,-0.0004925184757867962,-0.00047948990435831007,22.0,1.0,-0.0006903105176246371,-0.0003933485403460722,-0.00032265619067806117,-6.321065949933302e-05,0.0006313670506657899,9.484062241253488e-05,0.0007436394281798471,0.00022112553731423924,0.0006876653235498634,0.0003565178472069475,0.0005848203602011483,0.0002591494011092602,0.0005497648410310965,0.00027213463364604963,0.0004787584031462629,5.576528922699997e-07,0.0006460720059191347,-0.001076116861139248,True,False,False,True,True,False,False,5.918475687427538e-06
toward_teacher|all|all|all|teacher_row_top50|w0.095|c0.120,toward_teacher,0.57774041330309,5.925596442635239e-06,0.5776036390339536,0.5772206483314378,0.5780522005170128,0.0010813102809962474,0.005476049048895636,0.011400000000004074,95.0,all,all,all,teacher_row_top50,0.095,0.12,0.5,4bbdd072,45.0,1.0,-0.0008302913885774865,-0.0006973646212258044,-0.00043709742119579786,22.0,1.0,-0.0009382758334483543,-0.0008171516826847136,-0.0007663385984123527,11.0,1.0,-0.0016011252869692072,-0.0008685962209314946,-0.0008490533637885989,22.0,1.0,-0.0008290235678594104,-0.0007072322692759036,-0.00043709742119579786,-8.91251555532252e-06,0.0010588593454586067,0.00015146065957279874,0.0012857822234511294,0.0001791152865959128,0.001188901509532787,0.00036374287480395943,0.0008997835423130546,0.000338717556602207,0.0010211128659094587,0.00012897926681454698,0.0009473490433579385,-9.473612586507152e-05,0.0011673834369507574,-0.0019013034810598296,True,False,False,True,True,False,False,5.925596442635239e-06
