scenario_id,family,mask_name,order_name,gamma,complete_budget,achieved_e72_delta,target_e72_delta,budget_coverage,positive_cells_available,selected_full_cells,selected_fractional_cells,alpha,lambda,solved,det,tail_mixmin,pred_mixmin,pred_vs_e95_mixmin,tail_failed_e72,pred_failed_e72,pred_vs_e95_failed_e72,tail_e85,pred_e85,pred_vs_e95_e85,tail_e86,pred_e86,pred_vs_e95_e86,tail_noq2,pred_noq2,pred_vs_e95_noq2,tail_e90,pred_e90,pred_vs_e95_e90,tail_e89,pred_e89,pred_vs_e95_e89,tail_e95,pred_e95,pred_vs_e95_e95,winner_live,best_live_delta,abs_e72_residual,abs_e95_residual,is_positive_transfer,is_broad_plausible,is_tight_plausible,is_near_unit_tail
d0037,deterministic,e95_fallback_q2s3,top,,True,0.0001011367,0.0001011367,1.0,60,6,6.949310265463193,12.474824196078254,2.3007839983606955,True,1.2221888914678137e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,0.0001354416140013,1.377521733955542e-05,2.9085917339603947e-05,0.0001530670364559,6.548332844560987e-06,2.1859032844609514e-05,0.000161864754542,3.6268114078370935e-05,5.157881407841946e-05,0.0001405117329037,-1.2689622472447041e-05,2.6210775276014862e-06,0.0001354416140013,-1.1425549833616753e-05,3.885150166431774e-06,0.0001354416140013,-1.5310700000048527e-05,0.0,e95,-1.5310700000048527e-05,0.0,0.0,True,False,False,False
d0038,deterministic,e95_fallback_q2s3,bottom,,True,0.0001011367,0.0001011367,1.0,60,23,23.549967885861285,5.571816254507034,1.5809885022626244,True,1.7786294083979595e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,8.267743139494092e-05,-2.319624177031949e-06,1.2991075823016578e-05,0.0001167168397107,3.0155965747487784e-05,4.546666574753631e-05,9.894449390553812e-05,6.291450530731142e-06,2.160215053077967e-05,9.758312958834536e-05,4.215504903500532e-06,1.952620490354906e-05,8.267743139494087e-05,-1.357541760181396e-05,1.7352823982345672e-06,8.267743139494087e-05,-1.5310700000048527e-05,0.0,e95,-1.5310700000048527e-05,0.0,0.0,True,True,True,False
d0039,deterministic,e95_fallback_q2s3,median,,True,0.0001011367,0.0001011367,1.0,60,16,16.97010068305961,2.249232707113075,1.234533638952795,True,2.2777772559106943e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,3.534599636746653e-05,-1.0066458031717536e-05,5.244241968330991e-06,8.38577894856604e-05,4.120831341104423e-05,5.651901341109276e-05,4.222078625631557e-05,-8.485043815371481e-06,6.825656184677046e-06,6.565616540465915e-05,2.047754338245704e-05,3.5788243382505566e-05,3.534599636746653e-05,-1.4610200603100602e-05,7.00499396947925e-07,3.534599636746653e-05,-1.5310700000048527e-05,0.0,e95,-1.5310700000048527e-05,0.0,0.0,True,True,True,True
d0040,deterministic,e95_fallback_s1s2s3,top,,True,0.0001011367,0.0001011367,1.0,105,7,7.0398793752234035,16.20330133443176,2.689562495243117,True,1.0455204701273035e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,0.0001521941051675,2.2468420237183907e-05,3.7779120237232434e-05,0.000164608415475,-6.201936900381119e-06,9.108763099667408e-06,0.0001818597332642,5.2507518100282705e-05,6.781821810033123e-05,0.0001586220109658,-9.769739577133335e-06,5.540960422915193e-06,0.0001521941051675,-1.026435562783665e-05,5.0463443722118776e-06,0.0001521941051675,-1.5310700000048527e-05,0.0,e95,-1.5310700000048527e-05,0.0,0.0,True,False,False,False
d0041,deterministic,e95_fallback_s1s2s3,bottom,,True,0.0001011367,0.0001011367,1.0,105,47,47.42005816027668,32.508481995307605,4.389748226174268,True,6.405817599507389e-10,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,0.0001905922077464,6.0485079186063835e-05,7.579577918611236e-05,0.0002311823967851,0.0001141567457267601,0.00012946744572680862,0.000235671678269,0.00015856288247898724,0.00017387358247903577,0.0002256330497341,0.00011494132420295769,0.00013025202420300622,0.0002182234856361,0.00011610807107087734,0.00013141877107092587,0.0001905922077464,-1.5310700000048527e-05,0.0,e95,-1.5310700000048527e-05,0.0,0.0,True,False,False,False
d0042,deterministic,e95_fallback_s1s2s3,median,,True,0.0001011367,0.0001011367,1.0,105,26,26.72061849267566,9.12827002242125,1.9518296523660956,True,1.4406957292889367e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,0.000114721816753,5.972494308148317e-06,2.1283194308196844e-05,0.0001381091148869,1.66588046979043e-05,3.196950469795283e-05,0.000142527576045,3.221837274705532e-05,4.7529072747103844e-05,0.0001354279237801,1.8486153986646634e-05,3.379685398669516e-05,0.0001223257671682,2.3738176662117696e-06,1.7684517666260297e-05,0.000114721816753,-1.5310700000048527e-05,0.0,e95,-1.5310700000048527e-05,0.0,0.0,True,False,False,False
d0043,deterministic,e95_moved_vs_mixmin,top,,True,0.0001011367,0.0001011367,1.0,396,7,7.0398793752234035,16.20330133443176,2.689562495243117,True,1.0455204701273035e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,0.0001521941051675,2.2468420237183907e-05,3.7779120237232434e-05,0.000164608415475,-6.201936900381119e-06,9.108763099667408e-06,0.0001818597332642,5.2507518100282705e-05,6.781821810033123e-05,0.0001586220109658,-9.769739577133335e-06,5.540960422915193e-06,0.0001521941051675,-1.026435562783665e-05,5.0463443722118776e-06,0.0001521941051675,-1.5310700000048527e-05,0.0,e95,-1.5310700000048527e-05,0.0,0.0,True,False,False,False
d0044,deterministic,e95_moved_vs_mixmin,bottom,,True,0.0001011367,0.0001011367,1.0,396,158,158.87737081099414,0.8329913153253219,1.086858280062152,True,2.5872670761661255e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,1.2386790309172702e-05,-6.425666686543567e-06,8.88503331350496e-06,1.5350801208009772e-05,-6.3946035521408725e-06,8.916096447907655e-06,1.6797908992792758e-05,-4.188911644009504e-06,1.1121788356039023e-05,1.4316028644385967e-05,-6.874948607228486e-06,8.435751392820041e-06,1.2438345685623618e-05,-8.05238408265194e-06,7.258315917396586e-06,5.99878513119949e-06,-1.5310700000048527e-05,0.0,e95,-1.5310700000048527e-05,0.0,0.0,True,True,True,True
d0045,deterministic,e95_moved_vs_mixmin,median,,True,0.0001011367,0.0001011367,1.0,396,52,52.66570727299701,1.0710106861414634,1.1116772100920311,True,2.529504625025597e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,1.9939319733457145e-05,-3.4051730738260893e-06,1.1905526926222438e-05,2.4972346022898062e-05,-1.912094698954009e-06,1.3398605301094518e-05,2.6106967694775535e-05,1.629717401486572e-07,1.5473671740197184e-05,2.2505052606228905e-05,-3.826518135281716e-06,1.148418186476681e-05,2.015165537172148e-05,-5.332705250204474e-06,9.977994749844053e-06,1.1476079517640106e-05,-1.5310700000048527e-05,0.0,e95,-1.5310700000048527e-05,0.0,0.0,True,True,True,True
d0046,deterministic,e86_moved_vs_mixmin,top,,True,0.0001011367,0.0001011367,1.0,425,6,6.949310265463193,12.474824196078254,2.3007839983606955,True,1.2221888914678137e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,0.0001354416140013,1.377521733955542e-05,2.9085917339603947e-05,0.0001530670364559,6.548332844560987e-06,2.1859032844609514e-05,0.000161864754542,3.6268114078370935e-05,5.157881407841946e-05,0.0001405117329037,-1.2689622472447041e-05,2.6210775276014862e-06,0.0001354416140013,-1.1425549833616753e-05,3.885150166431774e-06,0.0001354416140013,-1.5310700000048527e-05,0.0,e95,-1.5310700000048527e-05,0.0,0.0,True,False,False,False
d0047,deterministic,e86_moved_vs_mixmin,bottom,,True,0.0001011367,0.0001011367,1.0,425,158,158.87737081099414,0.8329913153253219,1.086858280062152,True,2.5872670761661255e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,1.2386790309172702e-05,-6.425666686543567e-06,8.88503331350496e-06,1.5350801208009772e-05,-6.3946035521408725e-06,8.916096447907655e-06,1.6797908992792758e-05,-4.188911644009504e-06,1.1121788356039023e-05,1.4316028644385967e-05,-6.874948607228486e-06,8.435751392820041e-06,1.2438345685623618e-05,-8.05238408265194e-06,7.258315917396586e-06,5.99878513119949e-06,-1.5310700000048527e-05,0.0,e95,-1.5310700000048527e-05,0.0,0.0,True,True,True,True
d0048,deterministic,e86_moved_vs_mixmin,median,,True,0.0001011367,0.0001011367,1.0,425,42,42.88066540611226,1.6481483569570154,1.1718569316855443,True,2.3996040544119216e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,3.134297709620673e-05,-2.6214116824649066e-06,1.268928831758362e-05,3.892612280527484e-05,-4.75370028636053e-08,1.5263162997184922e-05,4.0526396877075594e-05,3.079986781759395e-06,1.8390686781807922e-05,3.625935815220084e-05,-1.8977860380153087e-06,1.3412913962033218e-05,3.464481934479535e-05,-2.0815989717641714e-06,1.3229101028284356e-05,2.3793833563201e-05,-1.5310700000048527e-05,0.0,e95,-1.5310700000048527e-05,0.0,0.0,True,True,True,True
d0049,deterministic,e90_moved_vs_mixmin,top,,True,0.0001011367,0.0001011367,1.0,411,7,7.0398793752234035,16.20330133443176,2.689562495243117,True,1.0455204701273035e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,0.0001521941051675,2.2468420237183907e-05,3.7779120237232434e-05,0.000164608415475,-6.201936900381119e-06,9.108763099667408e-06,0.0001818597332642,5.2507518100282705e-05,6.781821810033123e-05,0.0001586220109658,-9.769739577133335e-06,5.540960422915193e-06,0.0001521941051675,-1.026435562783665e-05,5.0463443722118776e-06,0.0001521941051675,-1.5310700000048527e-05,0.0,e95,-1.5310700000048527e-05,0.0,0.0,True,False,False,False
d0050,deterministic,e90_moved_vs_mixmin,bottom,,True,0.0001011367,0.0001011367,1.0,411,158,158.87737081099414,0.8329913153253219,1.086858280062152,True,2.5872670761661255e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,1.2386790309172702e-05,-6.425666686543567e-06,8.88503331350496e-06,1.5350801208009772e-05,-6.3946035521408725e-06,8.916096447907655e-06,1.6797908992792758e-05,-4.188911644009504e-06,1.1121788356039023e-05,1.4316028644385967e-05,-6.874948607228486e-06,8.435751392820041e-06,1.2438345685623618e-05,-8.05238408265194e-06,7.258315917396586e-06,5.99878513119949e-06,-1.5310700000048527e-05,0.0,e95,-1.5310700000048527e-05,0.0,0.0,True,True,True,True
d0051,deterministic,e90_moved_vs_mixmin,median,,True,0.0001011367,0.0001011367,1.0,411,48,48.6661982637599,2.315273031957492,1.241419844037045,True,2.265142335181995e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,4.3241870782527175e-05,-1.59773010182125e-06,1.3712969898227277e-05,5.363895755198826e-05,2.4418130777037022e-06,1.775251307775223e-05,5.478006380215753e-05,5.617505078813541e-06,2.092820507886207e-05,5.117166413531923e-05,1.1696944358776865e-06,1.6480394435926214e-05,4.804206491819549e-05,-3.158264624006111e-07,1.4994873537647916e-05,3.6544096153988e-05,-1.5310700000048527e-05,0.0,e95,-1.5310700000048527e-05,0.0,0.0,True,True,True,True
d0052,deterministic,e89_moved_vs_mixmin,top,,True,0.0001011367,0.0001011367,1.0,385,7,7.0398793752234035,16.20330133443176,2.689562495243117,True,1.0455204701273035e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,0.0001521941051675,2.2468420237183907e-05,3.7779120237232434e-05,0.000164608415475,-6.201936900381119e-06,9.108763099667408e-06,0.0001818597332642,5.2507518100282705e-05,6.781821810033123e-05,0.0001586220109658,-9.769739577133335e-06,5.540960422915193e-06,0.0001521941051675,-1.026435562783665e-05,5.0463443722118776e-06,0.0001521941051675,-1.5310700000048527e-05,0.0,e95,-1.5310700000048527e-05,0.0,0.0,True,False,False,False
d0053,deterministic,e89_moved_vs_mixmin,bottom,,True,0.0001011367,0.0001011367,1.0,385,158,158.87737081099414,0.8329913153253219,1.086858280062152,True,2.5872670761661255e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,1.2386790309172702e-05,-6.425666686543567e-06,8.88503331350496e-06,1.5350801208009772e-05,-6.3946035521408725e-06,8.916096447907655e-06,1.6797908992792758e-05,-4.188911644009504e-06,1.1121788356039023e-05,1.4316028644385967e-05,-6.874948607228486e-06,8.435751392820041e-06,1.2438345685623618e-05,-8.05238408265194e-06,7.258315917396586e-06,5.99878513119949e-06,-1.5310700000048527e-05,0.0,e95,-1.5310700000048527e-05,0.0,0.0,True,True,True,True
d0054,deterministic,e89_moved_vs_mixmin,median,,True,0.0001011367,0.0001011367,1.0,385,56,56.54412305817654,1.2311714474296627,1.1283776102078455,True,2.49206703414239e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,2.2102184395807494e-05,-4.45562021085551e-06,1.0855079789193018e-05,2.7437184276598973e-05,-3.151171434161596e-06,1.2159528565886931e-05,2.8689699366288225e-05,-8.024409905104762e-07,1.4508259009538051e-05,2.471010635937333e-05,-5.276052766333232e-06,1.0034647233715295e-05,2.255165410245776e-05,-6.435575089750393e-06,8.875124910298134e-06,1.5026079601389626e-05,-1.5310700000048527e-05,0.0,e95,-1.5310700000048527e-05,0.0,0.0,True,True,True,True
r0055,random_weighted,all,weighted_gamma_0_rep_000,0.0,True,0.0001011367,0.0001011367,1.0,893,49,49.09213302171918,0.40669691440453715,1.0424073983028066,True,2.6975946727178693e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,1.1980767567171258e-08,-9.69773425900654e-06,5.612965741041988e-06,3.466001835562855e-06,-7.654905814213127e-06,7.6557941858354e-06,3.105811145739181e-07,-1.063513920073335e-05,4.675560799315177e-06,3.244397306704166e-06,-7.5713341561720346e-06,7.739365843876493e-06,1.533730684156774e-06,-8.933031543864028e-06,6.377668456184499e-06,-4.462971829082973e-06,-1.5310700000048527e-05,0.0,e95,-1.5310700000048527e-05,0.0,0.0,True,True,True,False
r0056,random_weighted,all,weighted_gamma_0_rep_001,0.0,True,0.0001011367,0.0001011367,1.0,893,31,31.680408357434928,1.365039088954865,1.1423363548969294,True,2.4616152960631813e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,2.228969314156194e-05,-7.129103373262928e-06,8.1815966267856e-06,2.6447650648260455e-05,-7.607482472243706e-06,7.703217527804821e-06,2.6535685114182884e-05,-6.4697869740070234e-06,8.840913026041504e-06,2.2018026057167175e-05,-1.1611766771941704e-05,3.698933228106823e-06,2.1285799344916488e-05,-1.10334442307627e-05,4.277255769285827e-06,1.7913649826427656e-05,-1.5310700000048527e-05,0.0,e95,-1.5310700000048527e-05,0.0,0.0,True,True,True,True
r0057,random_weighted,all,weighted_gamma_0_rep_002,0.0,True,0.0001011367,0.0001011367,1.0,893,43,43.51365673223406,1.7781454011790743,1.1854120786199112,True,2.3721646633946416e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,2.545947035133026e-05,-1.2274719259283587e-05,3.0359807407649405e-06,3.178729426696825e-05,-1.1584022450461062e-05,3.726677549587465e-06,3.1082823786504105e-05,-1.1068109484334897e-05,4.24259051571363e-06,3.077909489492266e-05,-1.1403785824639849e-05,3.906914175408678e-06,2.609880989067874e-05,-1.5108923397524227e-05,2.017766025242998e-07,2.6395759544850383e-05,-1.5310700000048527e-05,0.0,e95,-1.5310700000048527e-05,0.0,0.0,True,True,True,True
r0058,random_weighted,all,weighted_gamma_0_rep_003,0.0,True,0.0001011367,0.0001011367,1.0,893,32,32.56212530664506,1.6610320261772875,1.1732003470714836,True,2.3968563012128168e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,2.524695762848888e-05,-1.0038765391927129e-05,5.271934608121398e-06,3.192733310252623e-05,-8.563178821247034e-06,6.747521178801493e-06,3.1167151786392444e-05,-8.193003519336164e-06,7.117696480712364e-06,3.121478883441376e-05,-8.114353073594298e-06,7.196346926454229e-06,2.4099218473244372e-05,-1.4740794070138123e-05,5.699059299104046e-07,2.405438783116621e-05,-1.5310700000048527e-05,0.0,e95,-1.5310700000048527e-05,0.0,0.0,True,True,True,True
r0059,random_weighted,all,weighted_gamma_0_rep_004,0.0,True,0.0001011367,0.0001011367,1.0,893,40,40.17125001013818,0.9393706326343767,1.097950742091048,True,2.5611282334104595e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,1.080609857919452e-05,-1.056368197832694e-05,4.747018021721587e-06,1.896214316660012e-05,-5.206581307055901e-06,1.0104118692992626e-05,1.4555931669114036e-05,-9.330668694796449e-06,5.9800313052520786e-06,1.7258854158398125e-05,-6.3501198850023145e-06,8.960580115046213e-06,1.0699407556717243e-05,-1.257847430465188e-05,2.7322256953966473e-06,8.477387300372651e-06,-1.5310700000048527e-05,0.0,e95,-1.5310700000048527e-05,0.0,0.0,True,True,True,True
r0060,random_weighted,all,weighted_gamma_0_rep_005,0.0,True,0.0001011367,0.0001011367,1.0,893,43,43.1327696233674,0.8393862424001072,1.0875250965782661,True,2.5856806921613622e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,6.543904397916895e-06,-1.2924376175084403e-05,2.3863238249641246e-06,1.260608799985586e-05,-9.546488898233608e-06,5.764211101814919e-06,7.4819607730749315e-06,-1.4481356282341438e-05,8.293437177070895e-07,1.2195414502072949e-05,-9.343854181377475e-06,5.966845818671052e-06,6.583732697378814e-06,-1.4576731268075059e-05,7.339687319734681e-07,6.149213169352963e-06,-1.5310700000048527e-05,0.0,e95,-1.5310700000048527e-05,0.0,0.0,True,True,True,True
r0061,random_weighted,all,weighted_gamma_0_rep_006,0.0,True,0.0001011367,0.0001011367,1.0,893,36,36.28137477031931,0.9484680191549993,1.0988993514363121,True,2.5589173756340315e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,7.069285092078143e-06,-1.487702071007428e-05,4.336792899742466e-07,1.5945825134193594e-05,-8.755274577098712e-06,6.555425422949815e-06,9.334203229888307e-06,-1.5300153784097082e-05,1.0546215951444773e-08,1.2794674557820392e-05,-1.14844463594717e-05,3.826253640576827e-06,9.75280236668636e-06,-1.3844134060308278e-05,1.466565939740249e-06,8.687030739128045e-06,-1.5310700000048527e-05,0.0,e95,-1.5310700000048527e-05,0.0,0.0,True,True,True,True
r0062,random_weighted,all,weighted_gamma_0_rep_007,0.0,True,0.0001011367,0.0001011367,1.0,893,52,52.90369487057996,0.48935871548611876,1.0510267701218015,True,2.675471952191541e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,-6.502438309556721e-07,-1.2367265214598176e-05,2.9434347854503513e-06,2.922664755424381e-06,-1.0486309972646118e-05,4.824390027402409e-06,-4.796368085880671e-07,-1.369041462710093e-05,1.6202853729475964e-06,2.569006795573675e-06,-1.0479502455508492e-05,4.831197544540035e-06,-1.0392027601743412e-06,-1.3764639705957657e-05,1.5460602940908702e-06,-2.365196361472235e-06,-1.5310700000048527e-05,0.0,e95,-1.5310700000048527e-05,0.0,0.0,True,True,True,False
r0063,random_weighted,all,weighted_gamma_0_rep_008,0.0,True,0.0001011367,0.0001011367,1.0,893,44,44.583242296071425,0.7682740525408631,1.0801100342733103,True,2.6034316460685674e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,6.851701575777596e-06,-1.094258283285971e-05,4.368117167188818e-06,2.329814458553856e-05,3.878858854497706e-06,1.9189558854546233e-05,9.531261793011908e-06,-1.040716949569014e-05,4.9035305043583875e-06,1.494956091134429e-05,-4.544281885690814e-06,1.0766418114357713e-05,9.94677735761365e-06,-9.151573920922484e-06,6.159126079126043e-06,4.465988197591008e-06,-1.5310700000048527e-05,0.0,e95,-1.5310700000048527e-05,0.0,0.0,True,True,True,True
r0064,random_weighted,all,weighted_gamma_0_rep_009,0.0,True,0.0001011367,0.0001011367,1.0,893,41,41.25115139289831,1.8705331813119084,1.195045604844564,True,2.353042120789265e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,3.0157637954735496e-05,-8.620764423847201e-06,6.689935576201326e-06,4.277863280429067e-05,-7.023317172457952e-07,1.4608368282802732e-05,3.721418965530399e-05,-5.930899799194388e-06,9.379800200854139e-06,4.069735664670802e-05,-1.7427227643357108e-06,1.3567977235712816e-05,2.9613168357518105e-05,-1.3050150703997701e-05,2.260549296050826e-06,2.820904470153604e-05,-1.5310700000048527e-05,0.0,e95,-1.5310700000048527e-05,0.0,0.0,True,True,True,True
