candidate,direction,actual_anchor_score_final,anchor_delta_vs_mixmin,mean_actual_anchor,min_set_score,max_set_score,mean_abs_prob_move_vs_mixmin,mean_abs_logit_move_vs_mixmin,max_abs_logit_move_vs_mixmin,pred_index,band,target_mask,base_cell_gate,transition_gate,row_gate,weight,cap,active_gate_mean,hash,world_all_worlds,world_all_better_rate,world_all_median_delta,world_all_p90_delta,world_all_max_delta,raw_energy_half_worlds,raw_energy_half_better_rate,raw_energy_half_median_delta,raw_energy_half_p90_delta,raw_energy_half_max_delta,raw_energy_quarter_worlds,raw_energy_quarter_better_rate,raw_energy_quarter_median_delta,raw_energy_quarter_p90_delta,raw_energy_quarter_max_delta,low_slack_half_worlds,low_slack_half_better_rate,low_slack_half_median_delta,low_slack_half_p90_delta,low_slack_half_max_delta,mean_prob_delta_Q1,mean_abs_prob_delta_Q1,mean_prob_delta_Q2,mean_abs_prob_delta_Q2,mean_prob_delta_Q3,mean_abs_prob_delta_Q3,mean_prob_delta_S1,mean_abs_prob_delta_S1,mean_prob_delta_S2,mean_abs_prob_delta_S2,mean_prob_delta_S3,mean_abs_prob_delta_S3,mean_prob_delta_S4,mean_abs_prob_delta_S4,world_support_score,prefilter_keep,anchor_beats_mixmin,anchor_margin_gate,movement_guard,world_guard,eligible_submission_gate,diagnostic_reverse_gate,selection_score
toward_teacher|raw_energy_half|q3_s|all|trans_safe_not_opposed|all|w0.035|c0.080,toward_teacher,0.5777346356883327,1.479816853500182e-07,0.5776003700675517,0.5772275249270228,0.5780392973661095,0.0002245899255920512,0.0011823462600954475,0.0028000000000028002,113169.0,raw_energy_half,q3_s,all,trans_safe_not_opposed,all,0.035,0.08,0.43028571428571427,7d8b4650,45.0,0.8,-4.9202848926177545e-05,3.235507141987615e-05,5.5990422212603974e-05,22.0,1.0,-0.00022586918628458852,-0.0001504645391837145,-7.515204515773366e-05,11.0,1.0,-0.00038463969582847035,-0.00022746918628469004,-0.000225869186284533,22.0,0.8181818181818182,-4.545120765087063e-05,2.9737575973520848e-05,4.9038887761754246e-05,-7.771561172376096e-19,9.547918011776345e-18,7.993605777301126e-18,1.0658141036401503e-17,0.0002100906178175227,0.00035544516407121627,0.00016724091180046708,0.00030866453271833114,0.00017001711088213578,0.0003474372046652838,0.00017765288703099552,0.0002899043269992606,2.5728115910378712e-05,0.0002706782506902462,-0.0004464272772922606,True,False,False,True,True,False,False,1.479816853500182e-07
toward_teacher|raw_energy_quarter|q3_s|confident_abs_support|trans_bal_raw_consensus|all|w0.070|c0.080,toward_teacher,0.5777346376438653,1.4993721797473825e-07,0.5775998648328451,0.5772249267646744,0.578040873154435,0.0001748207189758854,0.0008000000000000843,0.0056000000000007155,206527.0,raw_energy_quarter,q3_s,confident_abs_support,trans_bal_raw_consensus,all,0.07,0.08,0.14285714285714285,13c9e835,45.0,0.6888888888888889,-3.5852834592398075e-05,2.8787165407595526e-05,6.65471654075489e-05,22.0,1.0,-0.00037185283459229,-9.057283459250608e-05,-5.505283459239507e-05,11.0,1.0,-0.00037185283459240104,-0.00037185283459229,-0.00037185283459229,22.0,0.7727272727272727,-2.7852834592501097e-05,3.070716540755082e-05,6.65471654075489e-05,-7.771561172376096e-19,9.547918011776345e-18,7.993605777301126e-18,1.0658141036401503e-17,0.0001698160223026851,0.0002278731741998371,0.00022476749926391592,0.00028457772191712547,0.00024182539953527627,0.00027324037435849603,0.00020825227484110576,0.00024175541456910476,5.255366406175022e-05,0.00019629834778661415,-0.00046840132669971336,True,False,False,True,True,False,False,1.4993721797473825e-07
toward_teacher|raw_energy_half|s_all|all|trans_bal_agree|all|w0.070|c0.080,toward_teacher,0.5777346386115193,1.5090487193170077e-07,0.5775994104887756,0.577224277542279,0.5780415081118162,0.0003554160693812774,0.0020173753444205182,0.005600000000003824,118989.0,raw_energy_half,s_all,all,trans_bal_agree,all,0.07,0.08,0.36742857142857144,36e9aff9,45.0,0.6888888888888889,-8.826614419510381e-05,8.249998004499215e-05,0.00012623209632378618,22.0,1.0,-0.00036113691578915086,-0.0002374277271946501,-0.00012328025185426306,11.0,1.0,-0.0006146133818041299,-0.00036593691578901133,-0.00036273691578914136,22.0,0.7272727272727273,-6.928112039739087e-05,6.578270771659965e-05,0.00012241197480955535,-7.771561172376096e-19,9.547918011776345e-18,7.993605777301126e-18,1.0658141036401503e-17,9.992007221626408e-19,9.436895709313831e-18,0.00034765777132135376,0.0006307073111712655,0.00035229989727175915,0.0007071127529914907,0.00037418890828228734,0.0006038646087254718,5.6203140574510925e-05,0.0005462278127806844,-0.0007149242251708931,True,False,False,True,True,False,False,1.5090487193170077e-07
toward_teacher|raw_energy_quarter|s_all|all|trans_bal_agree|all|w0.070|c0.050,toward_teacher,0.5777346386644392,1.5095779182239255e-07,0.5776000031734504,0.5772273527891046,0.5780398506736034,0.00022432351310308813,0.0012612565337451185,0.0035000000000042775,207695.0,raw_energy_quarter,s_all,all,trans_bal_agree,all,0.07,0.05,0.36228571428571427,25a79dbb,45.0,0.7333333333333333,-6.224874976723527e-05,4.480689637957891e-05,8.752435955616811e-05,22.0,1.0,-0.00022634004068650126,-8.894131670488247e-05,-6.224874976723527e-05,11.0,1.0,-0.0004224756404437313,-0.00023034004068644975,-0.00022834004068650327,22.0,0.8181818181818182,-5.001814286498263e-05,3.724427706045536e-05,7.952435955627113e-05,-7.771561172376096e-19,9.547918011776345e-18,7.993605777301126e-18,1.0658141036401503e-17,9.992007221626408e-19,9.436895709313831e-18,0.00023730763449981434,0.0003890872119463899,0.0002088834528695437,0.00047173961022988533,0.0002546906383375793,0.0004059127467214183,4.146464934852012e-05,0.00030352502282389384,-0.0004862855255920673,True,False,False,True,True,False,False,1.5095779182239255e-07
toward_teacher|raw_energy_half|no_s3|all|trans_block_good|support_row_top50|w0.070|c0.080,toward_teacher,0.5777346422410856,1.54534438245868e-07,0.5776010983560532,0.5772315329741518,0.5780373397737916,0.00020934857525683556,0.0010068274643707715,0.0056000000000007155,107049.0,raw_energy_half,no_s3,all,trans_block_good,support_row_top50,0.07,0.08,0.18171428571428572,82768693,45.0,0.8,-6.437323148145158e-05,8.3152498154826e-06,1.7554719548895648e-05,22.0,1.0,-0.00023872556322535043,-0.0001480796256786432,-7.561376174802792e-05,11.0,1.0,-0.0004072619293580271,-0.00020856339779962152,-0.00020536339779964052,22.0,0.8636363636363636,-4.565749343921066e-05,4.4550308376245806e-06,9.595249815586016e-06,-2.512101470727779e-06,0.00023429475149398614,1.8227820787568795e-05,0.0002664514201620964,8.460249708812351e-05,0.0002491585059298781,7.71078800721029e-05,0.00022785186407605674,5.424034476967654e-05,0.0002503246513222109,1.5543122344752192e-18,9.547918011776345e-18,5.5097400519361625e-06,0.000237358833813611,-0.0004658401019560776,True,False,False,True,True,False,False,1.54534438245868e-07
toward_teacher|raw_energy_quarter|s_all|confident_abs_support|trans_bal_agree|all|w0.070|c0.080,toward_teacher,0.5777346448221427,1.5711549528063529e-07,0.5776001686719983,0.577227158126116,0.5780398658403016,0.00017376033612118253,0.0007936000000000838,0.0056000000000007155,212468.0,raw_energy_quarter,s_all,confident_abs_support,trans_bal_agree,all,0.07,0.08,0.1417142857142857,4b374176,45.0,0.7555555555555555,-4.300180555150135e-05,4.851819444862127e-05,9.139819444858865e-05,22.0,1.0,-0.00036300180555121075,-8.140180555138432e-05,-6.860180555146034e-05,11.0,1.0,-0.0003630018055513773,-0.00036300180555126627,-0.00036300180555115524,22.0,0.8181818181818182,-3.820180555136332e-05,4.435819444863492e-05,6.259819444864867e-05,-7.771561172376096e-19,9.547918011776345e-18,7.993605777301126e-18,1.0658141036401503e-17,9.992007221626408e-19,9.436895709313831e-18,0.00022476749926391592,0.00028457772191712547,0.00022617014834472882,0.000363602505099892,0.000192230759549187,0.00029163941294192377,7.889465913409699e-05,0.0002765027128893066,-0.000458052437494344,True,False,False,True,True,False,False,1.5711549528063529e-07
toward_teacher|raw_energy_quarter|no_s3|all|trans_block_good|all|w0.050|c0.050,toward_teacher,0.5777346457308096,1.5802416220012105e-07,0.577600803436343,0.5772309334536567,0.5780377470393591,0.0001979518433795005,0.0009639399777314107,0.002500000000002167,196219.0,raw_energy_quarter,no_s3,all,trans_block_good,all,0.05,0.05,0.38742857142857146,0cdc8a2a,45.0,0.9777777777777777,-5.784396861230334e-05,-6.986825755106449e-06,2.7671370000925677e-06,22.0,1.0,-0.00016068837328625518,-8.254865977378455e-05,-6.238509780431833e-05,11.0,1.0,-0.00038070111146926155,-0.00016783123042929393,-0.00016354551614339297,22.0,0.9545454545454546,-3.9292428301807014e-05,-6.558254326560761e-06,2.7671370000925677e-06,-2.3939115274370093e-06,0.00021460003363711782,9.09922233112459e-06,0.0002580311643914759,1.1084306329161242e-05,0.00024286089563204728,6.349892449233401e-05,0.00020023536685924288,2.3209978383485598e-05,0.00023381870526793146,1.5543122344752192e-18,9.547918011776345e-18,-2.0933814455333378e-06,0.00023611673786867843,-0.0004284433159378154,True,False,False,True,True,False,False,1.5802416220012105e-07
toward_teacher|raw_energy_quarter|all|all|trans_bal_agree_abs50|support_row_top50|w0.070|c0.080,toward_teacher,0.5777346473644875,1.5965784017080153e-07,0.5776001780559472,0.5772260404463944,0.578040163226734,0.00021550299125491093,0.0010816000000000781,0.005600000000003824,183091.0,raw_energy_quarter,all,all,trans_bal_agree_abs50,support_row_top50,0.07,0.08,0.19314285714285714,c541606e,45.0,0.7555555555555555,-3.484064339931425e-05,1.6359356600714747e-05,5.1559356600727746e-05,22.0,1.0,-0.0002604406433992512,-8.956064339921131e-05,-1.884064339929825e-05,11.0,1.0,-0.0004604406433992292,-0.0002684406433992592,-0.0002652406433992782,22.0,0.8636363636363636,-2.2040643399279247e-05,8.679356600760384e-06,1.9559356600806765e-05,4.212525986022786e-06,0.00018587157064411624,0.0001965827712953685,0.0002823227466536202,0.00013839314198516806,0.00022825703458603797,0.00016184699226966443,0.00019746891130710824,0.00020694229365054163,0.00027149829763900324,0.00019481353736970863,0.00021580323266908553,4.678891711638855e-05,0.0001272991452854052,-0.0005310348685889754,True,False,False,True,True,False,False,1.5965784017080153e-07
toward_teacher|raw_energy_half|all|all|trans_bal_agree|all|w0.050|c0.080,toward_teacher,0.5777346486245635,1.6091791610328698e-07,0.577599806139313,0.5772238613270549,0.5780413929931157,0.00047733872930764683,0.0024928036565866826,0.004000000000003112,92918.0,raw_energy_half,all,all,trans_bal_agree,all,0.05,0.08,0.6348571428571429,2eec39d1,45.0,0.6888888888888889,-8.867075662932766e-05,3.8600995055704246e-05,7.161601527660988e-05,22.0,1.0,-0.000454441699823227,-0.00032114618543658267,-0.00011497060211851373,11.0,1.0,-0.0008420960053429072,-0.0004643108549047259,-0.0004612988426803133,22.0,0.7727272727272727,-4.170504120415419e-05,2.219232946638619e-05,3.588297126022599e-05,4.292033250687416e-05,0.00047886545588688773,0.0002512249104879718,0.0005706472355699686,0.0003069627506834607,0.0005146368490713313,0.0002483765415035935,0.0004504722124500809,0.000251722453531667,0.0005051713911981551,0.00026738373011454315,0.0004314445528275825,4.0166527577008e-05,0.0003901334081495218,-0.0009670407947320215,True,False,False,True,True,False,False,1.6091791610328698e-07
toward_teacher|raw_energy_quarter|q3_s|confident_abs_support|trans_block_good|all|w0.070|c0.080,toward_teacher,0.5777346487203316,1.6101368427445806e-07,0.5776007131750566,0.5772300972773459,0.5780381436733134,0.00015770468404597621,0.0006944000000000831,0.0056000000000004935,207007.0,raw_energy_quarter,q3_s,confident_abs_support,trans_block_good,all,0.07,0.08,0.124,f4c15051,45.0,0.8444444444444444,-5.37813947353305e-05,1.853860526452869e-05,4.861860526461648e-05,22.0,1.0,-0.0003481813947353585,-7.97013947353986e-05,-4.098139473540652e-05,11.0,1.0,-0.0003481813947353585,-0.0003481813947353585,-0.0003481813947353585,22.0,0.8181818181818182,-4.4181394735387514e-05,2.3978605264540812e-05,4.221860526454346e-05,-7.771561172376096e-19,9.547918011776345e-18,7.993605777301126e-18,1.0658141036401503e-17,-7.450879001738131e-06,0.0002253570657681342,0.00010295667235851124,0.00021473279869079907,6.226449819958158e-05,0.00023295126765721729,1.6281702170215962e-05,0.0002043497831274337,2.1063685844866954e-05,0.00022654187307822893,-0.00044060488289273113,True,False,False,True,True,False,False,1.6101368427445806e-07
toward_teacher|raw_energy_quarter|no_q2|all|trans_safe_not_opposed|all|w0.050|c0.080,toward_teacher,0.5777346521594092,1.6445276185272917e-07,0.5775999306341241,0.577224951633018,0.5780410534006513,0.0003869909135913638,0.002002015409239448,0.004000000000003112,189765.0,raw_energy_quarter,no_q2,all,trans_safe_not_opposed,all,0.05,0.08,0.5051428571428571,93599137,45.0,0.7111111111111111,-7.555814339132993e-05,4.846993857492434e-05,0.00010811679145295017,22.0,1.0,-0.00038154499721276824,-0.0001449776218495402,-7.555814339132993e-05,11.0,1.0,-0.0007624951458510276,-0.00038840214006996554,-0.0003861164257841221,22.0,0.7727272727272727,-4.068308790855513e-05,1.0577102328113153e-05,7.916207332958614e-05,3.315077134036398e-05,0.0004512304093561991,7.993605777301126e-18,1.0658141036401503e-17,0.0003268329709898554,0.0005111414172081094,0.0002618973433347867,0.0004331556058617772,0.00022852625458784083,0.0005259165495425778,0.0002757903747577148,0.0004449071211355751,4.355002213189163e-05,0.00034258529203529743,-0.000867151495207652,True,False,False,True,True,False,False,1.6445276185272917e-07
toward_teacher|raw_energy_quarter|q3_s|all|trans_safe_not_opposed|teacher_row_top50|w0.050|c0.080,toward_teacher,0.57773466088851,1.7318186262826885e-07,0.5776003988273751,0.5772284492515094,0.5780388385585318,0.0001840345105857548,0.000889361802130138,0.004000000000001336,202212.0,raw_energy_quarter,q3_s,all,trans_safe_not_opposed,teacher_row_top50,0.05,0.08,0.22285714285714286,4670e234,45.0,0.8222222222222222,-4.399686164857641e-05,2.457456692290805e-05,6.287565130858042e-05,22.0,1.0,-0.0002047718651072561,-6.809577726298864e-05,-3.7695777262869434e-05,11.0,1.0,-0.0003828386344058021,-0.0002070575793928775,-0.0002047718651072561,22.0,0.8181818181818182,-3.236899327796472e-05,2.2384317872681293e-05,4.6875651308564414e-05,-7.771561172376096e-19,9.547918011776345e-18,7.993605777301126e-18,1.0658141036401503e-17,0.00015557957490199548,0.00024685068979586757,0.00014186733927751055,0.0002698626695657858,0.00013341192276080226,0.0003075484865913779,0.00014227176908926126,0.000258470887879292,1.825502414718594e-05,0.00020550884026794013,-0.00043900271541887916,True,False,False,True,True,False,False,1.7318186262826885e-07
toward_teacher|raw_energy_quarter|all|confident_abs_support|trans_bal_raw_consensus|all|w0.050|c0.080,toward_teacher,0.5777346658836081,1.7817696074118317e-07,0.5776000498831236,0.5772257489492382,0.5780405011835009,0.00017690841402623632,0.0008045714285715107,0.00400000000000067,187885.0,raw_energy_quarter,all,confident_abs_support,trans_bal_raw_consensus,all,0.05,0.08,0.20114285714285715,cd79d954,45.0,0.7111111111111111,-2.0874346106980468e-05,2.39256538928645e-05,3.626851103577522e-05,22.0,1.0,-0.00039001720324993716,-0.00011001720324990138,-5.058863182139106e-05,11.0,1.0,-0.00039573148896421273,-0.0003957314889641017,-0.0003957314889641017,22.0,0.8181818181818182,-1.516006039276041e-05,6.554225321575569e-06,1.3411368178561922e-05,2.890346058225063e-05,0.00015095522165425084,0.00013192679129707852,0.00021324440699895764,0.00012131764105296083,0.00016278034953976216,0.00016053990165278094,0.00020324442149845928,0.00017275590497842886,0.0001951997487679711,0.0001487930335325922,0.00017272429921063326,3.753532581658947e-05,0.0001402104505136198,-0.0004967517958159362,True,False,False,True,True,False,False,1.7817696074118317e-07
toward_teacher|raw_energy_quarter|all|support60|trans_bal_raw_consensus|all|w0.050|c0.080,toward_teacher,0.5777346663577922,1.7865114487758404e-07,0.5775999963369086,0.5772256103240266,0.5780405385636513,0.00018765125440353336,0.0008571428571429381,0.00400000000000067,185596.0,raw_energy_quarter,all,support60,trans_bal_raw_consensus,all,0.05,0.08,0.21428571428571427,b0456c66,45.0,0.6666666666666666,-1.8012082578233723e-05,1.8559345993107713e-05,3.455934599316812e-05,22.0,1.0,-0.0004054406540067723,-0.00011858351114969467,-4.7726368292533294e-05,11.0,1.0,-0.0004111549397211034,-0.0004111549397211034,-0.0004111549397209924,22.0,0.7272727272727273,-1.4583511149690587e-05,6.9022031360277455e-06,1.3987917421576235e-05,2.890346058225063e-05,0.00015095522165425084,0.0001790832923964585,0.0002604009080983376,0.00013439905841395518,0.00017586176690075474,0.00017550186583348775,0.00021820638567916613,0.00017275590497842886,0.0001951997487679711,0.0001487930335325922,0.00017272429921063326,3.753532581658947e-05,0.0001402104505136198,-0.0005157448829092026,True,False,False,True,True,False,False,1.7865114487758404e-07
toward_teacher|raw_energy_quarter|all|all|trans_bal_agree|all|w0.035|c0.080,toward_teacher,0.5777346751193938,1.874127464329689e-07,0.5776001346862822,0.577226752926775,0.5780400565465598,0.0003363654582361744,0.0017403341637542427,0.0028000000000028002,182854.0,raw_energy_quarter,all,all,trans_bal_agree,all,0.035,0.08,0.6268571428571429,06a5010f,45.0,0.6888888888888889,-4.700369068022514e-05,2.4853525960844008e-05,6.111187455237754e-05,22.0,1.0,-0.0003046711110686884,-0.00013879732560110323,-4.700369068022514e-05,11.0,1.0,-0.0006542595924020622,-0.0003126711110688074,-0.00031267111106858536,22.0,0.8181818181818182,-2.6913384145454966e-05,1.4730724434997016e-05,2.2542976481965127e-05,1.9722546942301022e-05,0.0003260922077761512,0.00019011880219369192,0.00041510142165291166,0.00023168367029282412,0.0003606880788830121,0.00019063907128376667,0.0003104865482586576,0.0001670252685723982,0.000375211604917934,0.0002037894364892351,0.0003247705464722028,3.289098196827323e-05,0.0002422077996923513,-0.0007371277392372866,True,False,False,True,True,False,False,1.874127464329689e-07
toward_teacher|raw_energy_half|all|all|trans_block_good|all|w0.050|c0.050,toward_teacher,0.577734677319451,1.8961280368046118e-07,0.5776007563565125,0.5772302858374112,0.5780380982702654,0.0002268914968226607,0.0011132423985394347,0.002500000000002167,93890.0,raw_energy_half,all,all,trans_block_good,all,0.05,0.05,0.452,603a9992,45.0,0.8444444444444444,-4.65600672905353e-05,8.062968704924961e-07,1.0344274525064812e-05,22.0,1.0,-0.00019299345681084157,-0.00013241612958714288,-6.076129864585056e-05,11.0,1.0,-0.00039848666876518557,-0.00019800546903525618,-0.0001944220282393827,22.0,0.9090909090909091,-4.154435764885944e-05,-2.0479381469096054e-06,9.55301549310228e-07,1.424024600166901e-05,0.00021364138458273757,1.441531340512503e-05,0.0002535745246700989,2.3337256154746466e-05,0.00023924509974933183,5.4022058402363904e-05,0.00019992851905266168,2.945150990842438e-05,0.00023252625509682755,2.6748709568640283e-06,0.00021977409238180078,1.7706910105702467e-05,0.00022955060222516665,-0.00045264404275305314,True,False,False,True,True,False,False,1.8961280368046118e-07
toward_teacher|raw_energy_half|q3_s|all|trans_bal_agree|all|w0.035|c0.080,toward_teacher,0.57773468133004,1.9362339265249773e-07,0.577600398259111,0.5772276198459548,0.5780393468960812,0.00022920017993433755,0.0012497696497746989,0.0028000000000028002,112469.0,raw_energy_half,q3_s,all,trans_bal_agree,all,0.035,0.08,0.45485714285714285,50a299da,45.0,0.7777777777777778,-5.109453317519996e-05,3.274707727736192e-05,5.4098737963581556e-05,22.0,1.0,-0.00022936087053365695,-0.0001555562234327179,-7.682033972744584e-05,11.0,1.0,-0.00038973138007747377,-0.00023096087053364744,-0.00022936087053360144,22.0,0.8181818181818182,-3.9727791613541896e-05,2.944589172444452e-05,4.8747203512666815e-05,-7.771561172376096e-19,9.547918011776345e-18,7.993605777301126e-18,1.0658141036401503e-17,0.0002149176315367979,0.0003602721777904915,0.0001738895712198899,0.000315313192137754,0.00017624752934131016,0.00035366762312445823,0.00018722423015799544,0.0003020703244303016,2.8127807277469885e-05,0.0002730779420573374,-0.00045258105102840564,True,False,False,True,True,False,False,1.9362339265249773e-07
