pred_index,base_index,tag,strategy,source,fallback,selector,target_scope,graft_alpha,selected_cells,selected_rows,move_cells,selected_s3_cells,selected_q2_cells,subject_support_mean,global_support_mean,subject_expected_delta_e101_basis,global_expected_delta_e101_basis,flip_benefit_share,all_delta_vs_mixmin,all_minus_base,all_worst_minus_base,set_inverse_top_delta_vs_mixmin,set_inverse_top_minus_base,set_inverse_top_worst_minus_base,set_raw05_compatible_delta_vs_mixmin,set_raw05_compatible_minus_base,set_raw05_compatible_worst_minus_base,set_all_sign_delta_vs_mixmin,set_all_sign_minus_base,set_all_sign_worst_minus_base,best_set_delta_vs_mixmin,worst_set_delta_vs_mixmin,sets_beating_base,sets_tail_neutral,row_id,world_support_minus_base,raw_energy_q_p90_minus_base,hidden_core_minus_base,hidden_q2_minus_base,hidden_s3_minus_base,hidden_q2s3_mean_minus_base,block_q2s3_mean_minus_base,block_q2s3_max_minus_base,block_q2s3_beats_base_rate,block_q2s3_tail_safe_rate,nonanchor_evaluated,mean_abs_logit_move_vs_mixmin,mean_abs_q2s3_logit_move_vs_mixmin,all_beats_base,all_margin_vs_mixmin,all_sets_beat_base,all_sets_tail_neutral,hidden_q2s3_beats_base,world_nonworse,block_majority_beats,block_tail_safe,strict_gate,loose_gate,deployable_gate,structural_all_sets_tail_neutral,structural_all_sets_beat_base,structural_hidden_core_beats_base,structural_world_nonworse,structural_raw_energy_nonworse,structural_strict_gate,structural_loose_gate,e72_adverse_positive_exposure_all,e72_adverse_weighted_positive_mean,e72_adverse_positive_weight_frac,hard_worst_tail_mean,kl_if_mixmin_calibrated,move_l1_vs_e95,active_cells_vs_e95,is_graft,is_strict_like,beat_e95_rate_broad_plausible,beat_e95_rate_broad_q2s3,beat_e95_rate_near_unit_tail,beat_e95_rate_tight_plausible,mean_pred_delta_broad_plausible,mean_pred_delta_broad_q2s3,mean_pred_delta_near_unit_tail,mean_pred_delta_tight_plausible,mean_vs_e95_broad_plausible,mean_vs_e95_broad_q2s3,mean_vs_e95_near_unit_tail,mean_vs_e95_tight_plausible,p95_vs_e95_broad_plausible,p95_vs_e95_broad_q2s3,p95_vs_e95_near_unit_tail,p95_vs_e95_tight_plausible,e101_pass,active_delta_cells,support_label_1_cells,support_label_0_cells,all_support_delta_vs_e95,all_adverse_delta_vs_e95,global_prior_expected_delta_vs_e95,subject_prior_expected_delta_vs_e95,global_prior_p_beats_e95,global_prior_p_beats_e101_edge,global_prior_q05,global_prior_q50,global_prior_q95,subject_prior_p_beats_e95,subject_prior_p_beats_e101_edge,subject_prior_q05,subject_prior_q50,subject_prior_q95,mean_gain_vs_e101,p95_gain_vs_e101,beat_gap_vs_e101,dominates_e101,beats_mean_p95_loses_beat,e101_ref_mean_vs_e95,e101_ref_p95_vs_e95,e101_ref_beat_rate,subject_expected_gain_vs_e101,global_expected_gain_vs_e101,subject_beat_gain_vs_e101,global_beat_gain_vs_e101,prior_healthier_than_e101,e106_replaces_e101,e106_interesting_but_not_replacement
194,0,e106_subject_prior_gate_bf32f116,subject_prior_gate,e95,mixmin,flip_x_support_best_top8,S3,0.25,8.0,8.0,8.0,8.0,0.0,0.9386837121212122,0.6216666666666667,-4.1157942167641087e-07,2.5827142152738343e-05,0.26912720333214313,-2.593822095486864e-05,-2.593822095486864e-05,-3.140840179560733e-05,-4.732423721121037e-06,-4.732423721121037e-06,-1.1686848958136764e-05,-3.3685405063654805e-05,-3.3685405063654805e-05,-3.140840179560733e-05,-3.93968340799411e-05,-3.93968340799411e-05,-3.140840179560733e-05,-3.93968340799411e-05,-4.732423721121037e-06,3,3,195,-0.00013846095347880838,-5.596908410121504e-05,-0.00016947651287166354,-6.0655941758358534e-05,-0.0004026859298954938,-0.00023167093582692616,-0.00036117099482375035,4.9499751098091703e-05,0.75,0.9722222222222222,True,0.005465291593903822,0.004026521839966486,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.000783406048291315,0.002504374631885712,0.3480563223557736,0.002696241935751511,1.1137739620803105e-05,8.298682916497608e-05,8,True,True,0.19061413673232908,0.30434782608695654,0.205607476635514,0.2064516129032258,-1.4705851299203322e-05,-1.4770183142513092e-05,-1.4935093217370961e-05,-1.4873474491471455e-05,6.048487008452058e-07,5.405168575354355e-07,3.7560678267756605e-07,4.37225508577072e-07,1.921902091359368e-06,2.0472075430543338e-06,1.2433584034524844e-06,1.4842628367397128e-06,False,8,13,37,-5.508044636409371e-06,7.747878452851441e-05,2.582714215273844e-05,-4.115794216763996e-07,0.0181,0.0,4.675763733782019e-06,2.5304993867175892e-05,4.749606185077688e-05,0.6001875,0.0,-5.508044636407781e-06,-5.508044636407401e-06,1.5464641710760525e-05,1.681014045144193e-05,3.4859808835806106e-06,-0.7928736964078795,False,False,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086,-8.264331339854214e-06,-2.31227422878838e-05,0.26194999999999996,0.002250000000000002,True,False,False
126,0,e106_subject_prior_gate_5b2d80f2,subject_prior_gate,e95,mixmin,global_expected_best_top12,Q2+S3,0.25,12.0,12.0,12.0,10.0,2.0,0.28952913973774047,0.45629629629629626,2.944213455897992e-06,-8.720360417996706e-06,0.2124958146582173,-2.5933926275256702e-05,-2.5933926275256702e-05,-3.198322964637068e-05,-4.003579655909029e-06,-4.003579655909029e-06,-1.0678816452447393e-05,-3.3864130119742875e-05,-3.3864130119742875e-05,-3.198322964637068e-05,-3.9934069050118204e-05,-3.9934069050118204e-05,-3.198322964637068e-05,-3.9934069050118204e-05,-4.003579655909029e-06,3,3,127,-0.00012007760967994163,-4.860178326204778e-05,-0.0001709203969653128,-5.9878842852717495e-05,-0.000413570217455847,-0.00023672453015428224,-0.00039473318415727805,4.9499751098091703e-05,0.75,0.9722222222222222,True,0.005482754188985506,0.004087640922752381,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0007443693249432314,0.0023295757694538266,0.3480563223557736,0.0026572052124034266,1.0928133156249505e-05,6.552423408329499e-05,12,True,True,0.8331402085747392,0.9755434782608695,0.7960917587085812,0.8100358422939068,-2.6166269675149785e-05,-3.279048850903124e-05,-2.265420269791406e-05,-2.381093620670563e-05,-1.0855569675101256e-05,-1.747978850898271e-05,-7.343502697865535e-06,-8.5002362066571e-06,5.050616098866142e-07,-3.7078768653174213e-06,5.621174948066632e-07,5.418527048265105e-07,False,12,13,37,-4.4544767984494554e-05,2.09794660987487e-05,-8.720360417997033e-06,2.9442134558982877e-06,0.8053125,0.2556875,-2.5237630870025347e-05,-8.703638610342892e-06,7.764187166362699e-06,0.375425,0.0202875,-1.1634393243117591e-05,3.3665397253022725e-06,1.664573342694506e-05,5.349722075495466e-06,2.069140402107857e-06,-0.15034762456546935,False,False,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086,-4.9085384622795264e-06,-5.7670244858619276e-05,0.037187499999999984,0.7894625,True,False,False
130,0,e106_subject_prior_gate_6507eba4,subject_prior_gate,e95,mixmin,global_expected_best_top16,Q2+S3,0.25,16.0,16.0,16.0,11.0,5.0,0.3244057945634199,0.4609722222222222,3.847346523853822e-06,-8.175493406981991e-06,0.24154344920105494,-2.5929293295035016e-05,-2.5929293295035016e-05,-3.2050714675047054e-05,-3.952344500235405e-06,-3.952344500235405e-06,-1.0664099411084038e-05,-3.386401714489118e-05,-3.386401714489118e-05,-3.2050714675047054e-05,-3.997151823986744e-05,-3.997151823986744e-05,-3.2050714675047054e-05,-3.997151823986744e-05,-3.952344500235405e-06,3,3,131,-0.00011803458132275679,-4.561227715016436e-05,-0.00017007304327731898,-5.660227384177152e-05,-0.000410915310651086,-0.00023375879224642876,-0.00039164955902370297,4.9499751098091703e-05,0.75,0.9722222222222222,True,0.005473797193722279,0.004056291439331086,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0007399250328038556,0.002316876591263248,0.3480563223557736,0.0026527609202640517,1.089325802037906e-05,7.448122934652186e-05,16,True,True,0.8748551564310545,1.0,0.85089209855565,0.8594982078853046,-2.6680725409674768e-05,-3.3998978730211455e-05,-2.3096631289014624e-05,-2.428999681212064e-05,-1.1370025409626239e-05,-1.868827873016293e-05,-7.785931288966097e-06,-8.97929681207211e-06,4.114175005820544e-07,-4.442648597119077e-06,4.950151443391919e-07,4.5586818767613e-07,False,16,15,35,-4.898906012387025e-05,2.549216922259991e-05,-8.175493406982276e-06,3.847346523854231e-06,0.78315,0.2465875,-2.509349813287728e-05,-8.190981029565929e-06,8.780455066289043e-06,0.3351625,0.0195125,-1.1241667272927942e-05,4.078287785290656e-06,1.8253232528065185e-05,4.835266340970483e-06,1.975496292803297e-06,-0.10863267670915411,False,False,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086,-4.005405394323583e-06,-5.7125377847604516e-05,-0.00307500000000005,0.7673,False,False,False
134,0,e106_subject_prior_gate_cab60adb,subject_prior_gate,e95,mixmin,global_expected_best_top20,Q2+S3,0.25,20.0,20.0,20.0,12.0,8.0,0.36394050486923674,0.4575555555555555,4.388366410816165e-06,-7.053681438090277e-06,0.2700012272559316,-2.5928194283930672e-05,-2.5928194283930672e-05,-3.2050714675047054e-05,-3.9340685313860035e-06,-3.9340685313860035e-06,-1.0664099411084038e-05,-3.38454737868199e-05,-3.38454737868199e-05,-3.2050714675047054e-05,-4.000504053347509e-05,-4.000504053347509e-05,-3.2050714675047054e-05,-4.000504053347509e-05,-3.9340685313860035e-06,3,3,135,-0.00011412314787304645,-4.273715719382842e-05,-0.00016935450048291556,-5.202982078436613e-05,-0.0004104579641478062,-0.00023124389246608618,-0.00038831033451764644,4.9499751098091703e-05,0.7222222222222222,0.9444444444444444,True,0.005465022083898325,0.004025578554947245,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0007359932631082324,0.0023060377052639787,0.3480563223557736,0.002648829150568428,1.0861662975221176e-05,8.325633917047612e-05,20,True,True,0.8997682502896871,1.0,0.8844519966015293,0.889247311827957,-2.7073017960310217e-05,-3.498040353889336e-05,-2.342563908991634e-05,-2.4647137196246358e-05,-1.1762317960261693e-05,-1.9669703538844835e-05,-8.114939089867813e-06,-9.33643719619783e-06,3.282225170416778e-07,-5.348694615448073e-06,4.320359651813307e-07,3.8581255696630693e-07,False,20,15,35,-5.2920829819493334e-05,3.033550935093114e-05,-7.053681438090339e-06,4.3883664108167635e-06,0.743925,0.218025,-2.4389980845758573e-05,-7.0375118994179845e-06,1.0291301893203675e-05,0.31585,0.019125,-1.1180398104979925e-05,4.554562451789138e-06,1.916519906422442e-05,4.442973790335029e-06,1.8923013092629204e-06,-0.0837195828505215,False,False,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086,-3.4643855073610506e-06,-5.600356587871258e-05,-0.022387500000000005,0.7280749999999999,False,False,False
82,0,e106_subject_prior_gate_681f5223,subject_prior_gate,e95,mixmin,subject_support_q0.80,S3,0.25,11.0,11.0,11.0,11.0,0.0,0.9356060606060607,0.6622222222222224,-3.898353688579688e-07,2.8181360346180117e-05,0.33634364883600476,-2.5927362192534886e-05,-2.5927362192534886e-05,-3.1513470525657006e-05,-4.623792939861815e-06,-4.623792939861815e-06,-1.1760832892004913e-05,-3.3717546770506424e-05,-3.3717546770506424e-05,-3.1513470525657006e-05,-3.94407468671254e-05,-3.94407468671254e-05,-3.1513470525657006e-05,-3.94407468671254e-05,-4.623792939861815e-06,3,3,83,-0.0001412919405960833,-5.731175542000866e-05,-0.0001695234899726783,-6.0655941758358534e-05,-0.0004030147696018477,-0.0002318353556801031,-0.00037408074430861945,4.9499751098091703e-05,0.75,0.9722222222222222,True,0.005444565039281923,0.003953978898789839,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0007820633769725777,0.002499284936281765,0.3480563223557736,0.002694899264432773,1.1092461589127331e-05,0.00010371338378687222,11,True,True,0.20162224797219003,0.33695652173913043,0.23916737468139337,0.22903225806451613,-1.4717568418861183e-05,-1.4929870766725749e-05,-1.4970412485179259e-05,-1.4899027116449815e-05,5.93131581187344e-07,3.8082923332277776e-07,3.4028751486926885e-07,4.1167288359871207e-07,1.9940268113261897e-06,2.1026229024674854e-06,1.2887801769854304e-06,1.542438345700297e-06,False,11,18,32,-6.8507159551451745e-06,9.686266783167479e-05,2.8181360346180683e-05,-3.8983536885807114e-07,0.0162625,0.0,3.93816202183225e-06,2.8063127137652466e-05,5.3242676462127426e-05,0.5370375,0.0,-6.8507159551449865e-06,-4.936802055509456e-07,1.3341028682697598e-05,1.6798423331784067e-05,3.5581056035474323e-06,-0.7818655851680185,False,False,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086,-8.242587287035885e-06,-2.076852409444156e-05,0.19879999999999992,0.00041249999999999967,True,False,False
22,0,e106_subject_prior_gate_f4fbb23a,subject_prior_gate,e95,mixmin,global_expected_negative,Q2+S3,0.25,11.0,11.0,11.0,9.0,2.0,0.25578503555805454,0.43757575757575756,2.900056961535428e-06,-8.758925165740965e-06,0.2004700457134085,-2.5923575044162206e-05,-2.5923575044162206e-05,-3.198322964637068e-05,-4.016046104227122e-06,-4.016046104227122e-06,-1.0678816452447393e-05,-3.3846126855197056e-05,-3.3846126855197056e-05,-3.198322964637068e-05,-3.990855217317346e-05,-3.990855217317346e-05,-3.198322964637068e-05,-3.990855217317346e-05,-4.016046104227122e-06,3,3,23,-0.0001230739915561607,-5.109600768260503e-05,-0.0001716792964791547,-5.9878842852717495e-05,-0.0004188825140524627,-0.0002393806784525901,-0.00040395592130423505,4.9499751098091703e-05,0.75,0.9722222222222222,True,0.0054864623999008036,0.00410061966095592,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0007455833114379875,0.0023327186959330067,0.3480563223557736,0.002658419198898183,1.094660664814336e-05,6.181602316799779e-05,11,True,True,0.8203939745075318,0.967391304347826,0.7824978759558199,0.7960573476702509,-2.602147334493709e-05,-3.251375238889268e-05,-2.2535644579089567e-05,-2.367963410739205e-05,-1.0710773344888564e-05,-1.720305238884416e-05,-7.224944579041039e-06,-8.36893410734352e-06,5.426157067391921e-07,-3.399068308167779e-06,5.961390683781616e-07,5.815154139483141e-07,False,11,12,38,-4.3330781489738434e-05,1.8485241678207645e-05,-8.758925165741292e-06,2.900056961535723e-06,0.80795,0.254275,-2.511638888422265e-05,-8.748716060042424e-06,7.618946033905274e-06,0.373825,0.0198875,-1.1585920130128505e-05,2.9692580306868324e-06,1.6957836845477324e-05,5.494518405708159e-06,2.106694498960435e-06,-0.16309385863267678,False,False,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086,-4.952694956642092e-06,-5.7708809606363535e-05,0.035587499999999994,0.7920999999999999,True,False,False
122,0,e106_subject_prior_gate_1b8c8fe0,subject_prior_gate,e95,mixmin,global_expected_best_top8,S3,0.25,8.0,8.0,8.0,8.0,0.0,0.22252906552689924,0.41888888888888887,2.342812838314114e-06,-8.227829370528627e-06,0.17832423557146687,-2.592224304442947e-05,-2.592224304442947e-05,-3.2065872682340846e-05,-4.094890947770047e-06,-4.094890947770047e-06,-1.0678816452447393e-05,-3.380897542559769e-05,-3.380897542559769e-05,-3.2065872682340846e-05,-3.986286275980966e-05,-3.986286275980966e-05,-3.2065872682340846e-05,-3.986286275980966e-05,-4.094890947770047e-06,3,3,123,-0.0001243079242249423,-5.2000317354972125e-05,-0.00017202531384749586,-6.0655941758358534e-05,-0.0004205275367259176,-0.00024059173924213806,-0.00040493626747280763,4.9499751098091703e-05,0.75,0.9722222222222222,True,0.0054932911802701365,0.0041245203922485865,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0007499803773021773,0.0023445323284569256,0.3480563223557736,0.0026628162647623728,1.0969101099093216e-05,5.4987242798664584e-05,8,True,True,0.7757821552723059,0.9538043478260869,0.7234494477485132,0.7440860215053764,-2.538529777220816e-05,-3.1138126039989276e-05,-2.2015325733388255e-05,-2.3109183913623194e-05,-1.0074597772159633e-05,-1.5827426039940752e-05,-6.704625733339729e-06,-7.798483913574666e-06,6.652671197347823e-07,-1.265399793345226e-06,7.228085906666758e-07,6.973721287933942e-07,False,8,10,40,-3.893371562554866e-05,1.6053527173064205e-05,-8.227829370528913e-06,2.342812838314276e-06,0.7962625,0.2185875,-2.3601081182207495e-05,-8.135966284695663e-06,8.200135801727337e-06,0.4019,0.0178125,-1.0878168701707756e-05,1.4983490122453774e-06,1.605352717306084e-05,6.13069397843709e-06,2.229345911956025e-06,-0.20770567786790273,False,False,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086,-5.509939079863538e-06,-5.7177713811151156e-05,0.06366249999999996,0.7804125,True,False,False
166,0,e106_subject_prior_gate_da11d04d,subject_prior_gate,e95,mixmin,support_prob_best_top12,S3,0.25,12.0,12.0,12.0,12.0,0.0,0.9296085858585861,0.6351851851851853,-2.7038750481242596e-07,3.36560512784292e-05,0.36936985183134174,-2.5898529954937466e-05,-2.5898529954937466e-05,-3.1513470525657006e-05,-4.554264745548764e-06,-4.554264745548764e-06,-1.1760832892004913e-05,-3.371090255299691e-05,-3.371090255299691e-05,-3.1513470525657006e-05,-3.94304225661557e-05,-3.94304225661557e-05,-3.1513470525657006e-05,-3.94304225661557e-05,-4.554264745548764e-06,3,3,167,-0.0001419870516834787,-5.858100869726712e-05,-0.00016820270205675225,-6.0655941758358534e-05,-0.00039376925419079556,-0.00022721259797457705,-0.00035802950227561904,4.9499751098091703e-05,0.75,0.9722222222222222,True,0.005434381230911732,0.003918335569494171,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0007807941236952337,0.002490260617034856,0.3480563223557736,0.0026936300111554293,1.102475470921931e-05,0.0001138971921570632,12,True,True,0.2279837775202781,0.375,0.25658453695836875,0.24874551971326164,-1.4727850393164308e-05,-1.5006493910428768e-05,-1.4980692222287375e-05,-1.4914108597751885e-05,5.828496068842194e-07,3.0420608961976013e-07,3.300077777611502e-07,3.965914022966422e-07,2.191419675229293e-06,2.3032593121616184e-06,1.4197862787999796e-06,1.6892126659005832e-06,False,12,17,33,-8.119969232489125e-06,0.00010577722292452164,3.36560512784298e-05,-2.7038750481245666e-07,0.00895,0.0,9.531246584060158e-06,3.275369608317251e-05,6.0058089551994184e-05,0.5278125,0.0,-8.119969232489001e-06,-1.695465550331589e-07,1.3937455465436251e-05,1.6788141357480943e-05,3.7554984674505355e-06,-0.7555040556199305,False,False,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086,-8.123139422990272e-06,-1.529383316219244e-05,0.189575,-0.0069,True,False,False
3,0,e106_control_00d7807f,control,e89,,,,,,,,,,,,,,,-2.5895951955900998e-05,-2.5895951955900998e-05,-3.133727268556097e-05,-5.5539239510737914e-06,-5.5539239510737914e-06,-1.292722727064266e-05,-3.3314823782548686e-05,-3.3314823782548686e-05,-3.133727268556097e-05,-3.881910813419154e-05,-3.881910813419154e-05,-3.133727268556097e-05,-3.881910813419154e-05,-5.5539239510737914e-06,3,3,3,-0.00014045227871900545,-5.069114042721701e-05,-0.00017719633067198037,2.7755575615628914e-17,-0.00043211959005300116,-0.0002160597950264867,-0.0003777756227426941,9.75902144626809e-05,0.6111111111111112,0.9444444444444444,True,0.0053930142218942476,0.003960784228165131,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0007991094803102651,0.002497429776024249,0.30725806782426884,0.002650949913921968,1.1194028181833474e-05,0.0003528388654026974,158,False,False,0.19582850521436848,0.779891304347826,0.18054375531011044,0.1921146953405018,-1.1477421307225383e-05,-2.0341185736512248e-05,-1.1536460377145548e-05,-1.164691046033542e-05,3.833278692823146e-06,-5.030485736463722e-06,3.774239622902978e-06,3.6637895397131075e-06,1.2551921445197673e-05,2.277034790682318e-06,1.1463671399786772e-05,1.160454802066871e-05,False,19,14,36,-2.843060859550242e-05,7.333839536980398e-05,1.810087600140371e-05,8.329156715441345e-06,0.0789,0.0028625,-2.7902207810367806e-06,1.8107912911725698e-05,3.932395235865786e-05,0.2556375,0.017175,-1.0189620571382278e-05,7.726804765379808e-06,2.7317134229812357e-05,2.003857044341987e-05,1.4116000237418915e-05,-0.7876593279258401,False,False,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086,4.7640479726353116e-07,-3.084900843921854e-05,-0.0826,0.06305,False,False,False
78,0,e106_subject_prior_gate_bf74b8ce,subject_prior_gate,e95,mixmin,s3_subject_support_q0.70,S3,0.25,13.0,13.0,13.0,13.0,0.0,0.9245337995337997,0.6123076923076923,-3.061820364762596e-08,3.816702397673783e-05,0.3957106973600893,-2.5875470165637182e-05,-2.5875470165637182e-05,-3.1513470525657006e-05,-4.456727665025362e-06,-4.456727665025362e-06,-1.1760832892004913e-05,-3.371899827753211e-05,-3.371899827753211e-05,-3.1513470525657006e-05,-3.94506845544651e-05,-3.94506845544651e-05,-3.1513470525657006e-05,-3.94506845544651e-05,-4.456727665025362e-06,3,3,79,-0.00014315861249143414,-5.944883151798308e-05,-0.00016747706375763727,-6.0655941758358534e-05,-0.00038868978609682414,-0.00022467286392759134,-0.00035450209387700017,4.9499751098091703e-05,0.75,0.9722222222222222,True,0.005426258888685124,0.0038899073717010425,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0007799263008745884,0.002485339447927689,0.3480563223557736,0.002692762188334784,1.0986936397157611e-05,0.00012201953438367132,13,True,True,0.2343568945538818,0.37228260869565216,0.2676295666949873,0.25878136200716845,-1.4711412022151952e-05,-1.4997647081057923e-05,-1.4973932851379778e-05,-1.4904633335743965e-05,5.992879778965748e-07,3.1305291899060356e-07,3.367671486687497e-07,4.0606666430456203e-07,2.3394604939417964e-06,2.4728675688537874e-06,1.521127038131887e-06,1.8064672711045715e-06,False,13,17,33,-8.987792053134445e-06,0.0001130317423304845,3.816702397673834e-05,-3.0618203647572754e-08,0.006025,0.0,1.093658304252384e-05,3.7803061934002107e-05,6.562628913261799e-05,0.542925,0.0,-8.987792053134316e-06,-8.654498265258103e-07,1.7146357366215455e-05,1.6804579728493296e-05,3.903539286163039e-06,-0.7491309385863267,False,False,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086,-7.883370121825387e-06,-1.0782860463883901e-05,0.20468749999999997,-0.009825,True,False,False
138,0,e106_subject_prior_gate_c45bd5c3,subject_prior_gate,e95,mixmin,global_expected_best_top23,Q2+S3,0.25,23.0,23.0,23.0,14.0,9.0,0.3883505843391308,0.4603864734299517,4.878110273346421e-06,-5.5720432140346754e-06,0.32179524411349464,-2.587008741394836e-05,-2.587008741394836e-05,-3.2050714675047054e-05,-3.734548981504382e-06,-3.734548981504382e-06,-1.0664099411084038e-05,-3.386275250205628e-05,-3.386275250205628e-05,-3.2050714675047054e-05,-4.001296075828442e-05,-4.001296075828442e-05,-3.2050714675047054e-05,-4.001296075828442e-05,-3.734548981504382e-06,3,3,139,-0.00011370510816426372,-4.280942217094186e-05,-0.000169096493726123,-4.942796215531842e-05,-0.00041125377547900077,-0.0002303408688171596,-0.000387768869673322,3.3107541171321595e-05,0.7222222222222222,0.9444444444444444,True,0.0054490511185871044,0.003969680176357972,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0007305135026154712,0.002277005341738562,0.3480563223557736,0.002643349390075667,1.0699308528987967e-05,9.922730448169713e-05,23,True,True,0.9183082271147162,1.0,0.9061172472387425,0.9096774193548387,-2.7692052220223844e-05,-3.6164981806215654e-05,-2.3914065468929257e-05,-2.5204658311997327e-05,-1.2381352220175317e-05,-2.085428180616713e-05,-8.603365468880735e-06,-9.893958311948796e-06,2.8097114768081796e-07,-6.493052252973769e-06,3.8888940246891367e-07,3.5385043131980114e-07,False,23,16,34,-5.84005903122546e-05,4.0826714169390765e-05,-5.572043214034774e-06,4.878110273347029e-06,0.6787625,0.2079875,-2.484694902517842e-05,-5.6294167962659575e-06,1.3998200196222927e-05,0.3263,0.0285625,-1.2711471479923207e-05,4.88804167387334e-06,2.1916526881973806e-05,3.823939530421406e-06,1.8450499399020606e-06,-0.06517960602549244,False,False,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086,-2.9746416448307853e-06,-5.452192765465702e-05,-0.011937500000000045,0.6629125,False,False,False
234,0,e106_subject_prior_gate_f2eee95e,subject_prior_gate,e95,mixmin,flip_benefit_best_top8,S3,0.25,8.0,8.0,8.0,8.0,0.0,0.8481210735402809,0.6216666666666667,-2.3215210090301163e-07,1.9432977893606287e-05,0.2807099332954237,-2.586950268257393e-05,-2.586950268257393e-05,-3.1808069524186244e-05,-4.533182255128665e-06,-4.533182255128665e-06,-1.1736551476015933e-05,-3.367449514568577e-05,-3.367449514568577e-05,-3.1808069524186244e-05,-3.9400830646685314e-05,-3.9400830646685314e-05,-3.1808069524186244e-05,-3.9400830646685314e-05,-4.533182255128665e-06,3,3,235,-0.00013790411780157942,-6.356965460962982e-05,-0.00017018522309655837,-6.0655941758358534e-05,-0.00040764690146941063,-0.00023415142161388458,-0.0003640536596569066,3.3107541171321595e-05,0.75,0.9722222222222222,True,0.0054617199964553855,0.004014021248896955,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0007758054777829328,0.002446616345148687,0.3480563223557736,0.0026886413652431286,1.0884207376657002e-05,8.655842661341353e-05,8,True,True,0.4130938586326767,0.5842391304347826,0.372982158028887,0.3960573476702509,-1.6627771889010912e-05,-1.7959129862944754e-05,-1.621059842842926e-05,-1.639760279568061e-05,-1.3170718889623823e-06,-2.6484298628962274e-06,-8.998984283807315e-07,-1.0869027956320829e-06,2.2011347133776645e-06,2.405858753594522e-06,1.4663446446983323e-06,1.676422322333329e-06,False,8,12,38,-1.3108615144791415e-05,7.344981146856967e-05,1.9432977893606334e-05,-2.3215210090295824e-07,0.1224375,0.0,-2.9248067745986335e-06,1.913261792332446e-05,4.148058640304191e-05,0.65795,0.0,-1.3108615144789765e-05,-2.591745170401973e-06,1.869491054021941e-05,1.488821986163434e-05,3.765213505598907e-06,-0.5703939745075319,False,False,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086,-8.084904019080773e-06,-2.951690654701591e-05,0.3197125,0.1065875,True,False,False
