policy,rollback_cells,expected_delta_focus_mean,moved_cells,moved_rows,cells_to_flip_expected,top1_over_abs_expected,cells_for_2e6_guard,cells_for_e95_edge,support_prob_swing_weighted_focus,bad_span_energy,bad_span_residual,max_bad_axis,max_bad_cos,mean_abs_logit_move_vs_e95,max_abs_logit_move_vs_e95,q2s3_share_vs_e95,cos_e154_axis,cos_e101_axis,cos_mixmin_axis,mean_delta_focus_mean,std_delta_focus_mean,p05_delta_norm_focus_mean,p95_delta_norm_focus_mean,win_rate_norm_focus_mean,e95_edge_or_better_norm_focus_mean,worse_than_e101_norm_focus_mean,worse_than_mixmin_norm_focus_mean,mean_delta_visible_mean,std_delta_visible_mean,p05_delta_norm_visible_mean,p95_delta_norm_visible_mean,win_rate_norm_visible_mean,e95_edge_or_better_norm_visible_mean,worse_than_e101_norm_visible_mean,worse_than_mixmin_norm_visible_mean,mean_delta_subject,std_delta_subject,p05_delta_norm_subject,p95_delta_norm_subject,win_rate_norm_subject,e95_edge_or_better_norm_subject,worse_than_e101_norm_subject,worse_than_mixmin_norm_subject,mean_delta_flank_mean,std_delta_flank_mean,p05_delta_norm_flank_mean,p95_delta_norm_flank_mean,win_rate_norm_flank_mean,e95_edge_or_better_norm_flank_mean,worse_than_e101_norm_flank_mean,worse_than_mixmin_norm_flank_mean,mean_delta_nearest_hard085,std_delta_nearest_hard085,p05_delta_norm_nearest_hard085,p95_delta_norm_nearest_hard085,win_rate_norm_nearest_hard085,e95_edge_or_better_norm_nearest_hard085,worse_than_e101_norm_nearest_hard085,worse_than_mixmin_norm_nearest_hard085,cos_bad_a2c8,cos_bad_raw05,cos_bad_stage2,cos_bad_ordinal,cos_bad_final9,cos_bad_e72,cos_bad_q2_bad,cos_bad_lejepa_bad,cos_bad_resid_bad,rollback_keep,delta_mean_visible_vs_e169,delta_p95_visible_vs_e169,delta_worse_e101_visible_vs_e169,broad_body_retained,tail_repair,stress_gate
top4_swing_keep0p25,4,-0.00011630317390604058,904,193,33,0.03810360543973829,1,4,0.45916412190915434,0.29525181698496294,0.9554194704772757,q2_bad,0.23018105100572153,0.0010813847922162936,0.007755247937333731,0.35245190915054464,0.0890386177077671,-0.022362891850662318,-0.01652085450100401,-5.153193283625119e-05,2.0735301299518484e-05,-8.563846838469574e-05,-1.7425397287806633e-05,0.9935265595293059,0.9596673646480924,0.001744463332921553,0.0006329168176304467,-2.1148354545256782e-05,1.9798926314443796e-05,-5.3714690303314606e-05,1.1417981212801042e-05,0.8572750692770243,0.6159446296253067,0.06368504897794192,0.03277663120051422,-1.9623809533382713e-05,1.9652178747557795e-05,-5.19487670238018e-05,1.2701147957036369e-05,0.8409951932740493,0.5868589355163211,0.07237026253025625,0.03773145598115357,1.6393291729890542e-06,1.887244052457208e-05,-2.9403073073279276e-05,3.268173141925738e-05,0.46538994448053167,0.1845563698652699,0.34755114647577856,0.23440725580494914,-7.382839197969303e-06,1.6256317421469024e-05,-3.412210186954703e-05,1.9356423473608426e-05,0.6751402886661828,0.312888697611237,0.1562453078884546,0.08135984026531284,0.12630408149734623,0.11908244775480842,0.15471473761209176,-0.04891167987274071,0.007107035786591048,0.018648617919968795,0.23018105100572153,0.040465664142567616,0.22112218446839021,0.25,1.4714656533478206e-06,8.112980935595541e-07,0.00514032586735369,True,False,False
top32_visible_adverse_s_targets_keep0p5,19,-0.0001125575939671221,904,193,34,0.040527454807547776,1,4,0.46414256123727976,0.30287337204666887,0.9530308077418482,q2_bad,0.2297339635259378,0.0010594144051967558,0.007982927404810436,0.3561923344652045,0.08474374208205719,-0.02307293904788568,-0.019484953026205867,-4.909610461033288e-05,2.0268680542975743e-05,-8.243511731496726e-05,-1.5757091905698497e-05,0.9922879395180059,0.9522306027078304,0.002064820928226685,0.0007423653003105768,-2.0391456148889245e-05,1.947246106360975e-05,-5.242080435503906e-05,1.163789205726057e-05,0.852495083213608,0.6029229312610829,0.06536304196148035,0.033366418000070786,-2.0793552556800573e-05,1.949084690157066e-05,-5.285314277520494e-05,1.126603766160379e-05,0.8569772290168453,0.6107613661171232,0.06295277974544145,0.031986382754721765,1.1370301971935178e-06,1.8686325466703966e-05,-2.959924002111016e-05,3.18733004154972e-05,0.4757400319061414,0.18937510238106864,0.33624809587465443,0.22407438439172167,-3.6595182238807355e-06,1.5756045106861263e-05,-2.9575906164312478e-05,2.2256869716551007e-05,0.5918324337198994,0.2298096865546666,0.2101882929651785,0.1142955262393418,0.12254796886952907,0.113325767548481,0.14559389166271994,-0.05686061145143818,0.0028638491978154566,0.018556282118570796,0.2297339635259378,0.02827114450130813,0.21843286344146937,0.5,2.2283640497153575e-06,1.0312089380190815e-06,0.006818318850892124,True,False,False
top32_visible_adverse_q_targets_keep0p0,11,-0.00010941728122311,893,193,30,0.053300152325752095,1,4,0.4584195633690617,0.286612255776048,0.9580466663158769,q2_bad,0.21931757705003477,0.001054904526387794,0.010205926073456162,0.34840603391554803,0.09124591635959879,-0.022725235316483884,-0.0214552055036143,-4.9542435726088424e-05,2.0350182533104903e-05,-8.301550727479052e-05,-1.6069364177386325e-05,0.992543725383123,0.9537285791330427,0.0019976586736097923,0.0007191376125964544,-2.022369937883692e-05,1.9412085039432686e-05,-5.2153737862638184e-05,1.1706339104964343e-05,0.85125005257469,0.5999005629166432,0.0658664691017884,0.03358538039878889,-1.6546167118159e-05,1.923015314366233e-05,-4.8176954263344235e-05,1.5084620027026235e-05,0.8052234919806107,0.5256129635333892,0.09170549003639594,0.04879915823361913,1.7653528816017472e-06,1.8483982001943536e-05,-2.8638091954800812e-05,3.2168797718004304e-05,0.4619559962199742,0.1777874758507877,0.3470270449218994,0.23183550615753412,-1.1848017373288359e-05,1.599711788782471e-05,-3.816093475184711e-05,1.4464900005270387e-05,0.770542457474028,0.41431590428449633,0.09586153660516183,0.04477977708440628,0.13190486196407247,0.12559931433278415,0.16116213802596535,-0.058958681934077176,-0.010518625348274847,0.0057450436920552786,0.21931757705003477,0.039178642622796904,0.20528031828530968,0.0,2.396120819767682e-06,1.099655985722855e-06,0.007321745991200168,True,False,False
top64_swing_keep0p25,64,-9.04391935887727e-05,904,193,34,0.03210819138681031,1,6,0.4685079766063358,0.2983426591381703,0.954458829776521,q2_bad,0.23661441852881063,0.0009301596430567657,0.005081718139079983,0.3825842658134943,0.08420604590262151,-0.026923214096799528,0.0020546820011085186,-3.951413045257183e-05,1.7496795751421848e-05,-6.829379840432717e-05,-1.0734462500816493e-05,0.9880385067183144,0.9167145397372503,0.002761675664645913,0.0008639065724762585,-1.6095461921126763e-05,1.692174281850544e-05,-4.3929251970485464e-05,1.1738328128231937e-05,0.8292410746287129,0.5184946980215325,0.06874942080203972,0.03172927555203464,-1.6406770889406656e-05,1.6956032261221386e-05,-4.429696205298282e-05,1.1483420274169512e-05,0.8333795919650051,0.5257704560121997,0.06673907422067948,0.03070224821903733,1.4685394774570636e-06,1.635886107662287e-05,-2.543939249722133e-05,2.837647145213546e-05,0.46423488446929567,0.15251714602143007,0.32182442828468716,0.19873265625426972,-2.194163404793154e-06,1.3502781171642091e-05,-2.4404261988900696e-05,2.0015935179314386e-05,0.5645428122535712,0.16567576302672254,0.20278705332626357,0.09742066802296745,0.11961895738439952,0.11267130755113876,0.1406348923874142,-0.056309160243151954,-0.0064949434824244714,0.03952568910509449,0.23661441852881063,0.026863651927379772,0.20837378264740097,0.25,6.524358277477839e-06,1.1316450089904493e-06,0.010204697691451492,True,False,False
top8_swing_keep0p25,8,-0.00011310598660162583,904,193,33,0.03532062264911161,1,4,0.46010559631501285,0.295506674097646,0.9553406751330896,q2_bad,0.23569887151517285,0.0010689748532571937,0.00699120427619504,0.3565435925659674,0.08473625991893997,-0.022717945208051336,-0.023220887542633916,-4.979728361033481e-05,2.0447117072853964e-05,-8.342979828832003e-05,-1.61647689323496e-05,0.992562708898439,0.954162093427152,0.002005161518679577,0.0007257398899814804,-2.0412526740964072e-05,1.957234388103806e-05,-5.260616756163098e-05,1.1781114079702832e-05,0.8515089583034873,0.602824604401995,0.06621230246634147,0.033986256650644364,-1.889073432421106e-05,1.9450033094090753e-05,-5.08831918033524e-05,1.3101723154930281e-05,0.8342866877481278,0.5730180420182311,0.07552540947492659,0.0393375680483079,1.6260409110640188e-06,1.8708959958095295e-05,-2.9147459732498886e-05,3.239954155462693e-05,0.4653705651578901,0.1826600400611399,0.3460246969996472,0.23225232501041226,-7.015947309942454e-06,1.600225130649185e-05,-3.33373084108145e-05,1.9305413790929597e-05,0.6694645161573808,0.3021073578179322,0.15790195058962286,0.08147488344461884,0.13233859757962357,0.12577836224037486,0.16054256625800817,-0.04232845938493407,0.0039612174571402176,0.009653550321157979,0.23569887151517285,0.043525180565860126,0.22683603449914416,0.25,2.20729345764053e-06,1.174430960461344e-06,0.00766757935575324,True,False,False
top32_visible_lt0p5_keep0p5,30,-0.00010704376364913481,904,193,35,0.04233043116927801,1,5,0.46347118397635806,0.30131725064858467,0.9535239454054513,q2_bad,0.23089792755397318,0.0010389026259967733,0.007929615171187843,0.35667902333506674,0.08779148935789448,-0.02379375647727636,-0.020093678846657217,-4.6965382180865183e-05,1.9627650296007286e-05,-7.92499939587879e-05,-1.4680770402942465e-05,0.9916402190044428,0.9466016308911427,0.002164078907697653,0.0007546873072465932,-1.9199289992054516e-05,1.886160251177657e-05,-5.022386529366721e-05,1.1825285309558174e-05,0.8456380755437816,0.5816687322797582,0.0671988981710262,0.0336517054433475,-1.852299465537618e-05,1.8855643525496514e-05,-4.9537768296793166e-05,1.2491778986040806e-05,0.8370382762527662,0.5676374709497232,0.07192698259524688,0.03637836205491207,1.6252791495535157e-06,1.810606671928236e-05,-2.8156550363483417e-05,3.140710866259045e-05,0.4642372427051476,0.17479729629421614,0.3411575745611022,0.2248703900242075,-5.286806358715819e-06,1.5278725271208652e-05,-3.0418073036258484e-05,1.9844460318826847e-05,0.6353376787488901,0.2558899566433338,0.17426414885780028,0.08881040794658313,0.12980046158647812,0.1219820508416462,0.15514833203985803,-0.05735473063267865,-0.004622192627524334,0.012302752690095184,0.23089792755397318,0.03260774782420851,0.21893923817254315,0.5,3.4205302065500863e-06,1.2186021903166863e-06,0.008654175060437974,True,False,False
top4_swing_keep0p0,4,-0.00011491537197025974,900,193,32,0.038563772399848595,1,4,0.4589121453398273,0.2939275056665896,0.9558277153402787,q2_bad,0.23153309113204423,0.0010765370280258054,0.007755247937333731,0.35403903871466424,0.0891668278353303,-0.02239509303808715,-0.01501168679816687,-5.0767404301893895e-05,2.0705899187586117e-05,-8.482557767988646e-05,-1.670923092390133e-05,0.9928934670895578,0.9565881659625632,0.001937021368066727,0.0007082454561909701,-2.065458287807384e-05,1.977187974812744e-05,-5.317643099342962e-05,1.186726523728194e-05,0.8519063178513471,0.6065263922765903,0.06659154216675567,0.03445481373340509,-1.912877245274127e-05,1.9624906265446694e-05,-5.140887070204393e-05,1.3151325796561394e-05,0.8351502107302516,0.5771283116988857,0.07562008694335565,0.03963940816413658,1.9300331897912407e-06,1.8847778143977047e-05,-2.9071803050306093e-05,3.293186942988857e-05,0.4592191558151378,0.18016523160669184,0.3530758717828333,0.23887272533735437,-6.9720926113199245e-06,1.6232942983004497e-05,-3.367290775301132e-05,1.9728722530371475e-05,0.6662212801699545,0.30373637733858166,0.1620270973177128,0.08492442608375128,0.1274668817244268,0.1209571163075711,0.15678421053919805,-0.04513750871549754,0.008191497005584148,0.018725723157913286,0.23153309113204423,0.04332901201471122,0.22385723242304748,0.0,1.965237320530763e-06,1.2605821180404517e-06,0.008046819056167442,True,False,False
top16_visible_lt0p5_keep0p25,14,-0.00010953504583584032,904,193,33,0.041367661232744324,1,4,0.46251929044247575,0.2997256016688563,0.9540254523356502,q2_bad,0.23676191578833747,0.0010519333864420063,0.007929615171187843,0.35951346364405506,0.08648196694717011,-0.02318597243340422,-0.022682199627334563,-4.797173603913176e-05,2.0107542708452047e-05,-8.104570059221073e-05,-1.4897771486052786e-05,0.991478024684435,0.9478459813366061,0.002290195738528733,0.0008242139678625859,-1.9729955373167635e-05,1.9302796334959298e-05,-5.148022993503102e-05,1.2020319188695748e-05,0.8466401668263958,0.5905436980471263,0.06807814631313269,0.034737758986455036,-1.9440103886917346e-05,1.929077903934793e-05,-5.117061175650823e-05,1.2290403982673536e-05,0.8432105285642131,0.5847502646221128,0.06995028110693502,0.03581831752391007,1.4513801263054895e-06,1.850858530901182e-05,-2.8992533548963335e-05,3.1895293801574316e-05,0.46874833904306074,0.1825637165148969,0.3409763011231134,0.22698739479381191,-4.560875799412518e-06,1.56792331842246e-05,-3.0350919370302235e-05,2.1229167771477198e-05,0.6144309010239006,0.24647983589431632,0.19291543581476644,0.1025093904731178,0.13316599450941918,0.12506210926960318,0.15698730500680982,-0.042220299959659216,0.003141606488767987,0.009623687595026296,0.23676191578833747,0.03966165310899867,0.22843040457895805,0.25,2.889864825436967e-06,1.4136360694542601e-06,0.009533423202544467,True,False,False
top16_swing_keep0p5,16,-0.00011248438569294244,904,193,35,0.03338049797106391,1,5,0.461268843491676,0.29756292085264296,0.9547022091383489,q2_bad,0.2332787670511976,0.001062436836402088,0.0065708734146994185,0.356885393444595,0.08795802970239862,-0.023063121419572594,-0.02229941470289847,-4.8857057503952185e-05,2.0176041730744343e-05,-8.204369292229128e-05,-1.5670422085613095e-05,0.9922725135240531,0.951812026255032,0.002056217001752403,0.0007353752490607546,-1.96919484377376e-05,1.932787618862896e-05,-5.1483475687872943e-05,1.2099578812397745e-05,0.8458597361612696,0.5896638199003214,0.0685921919429775,0.03507096780027097,-1.942594058078283e-05,1.9282130070285617e-05,-5.114222216224217e-05,1.229034100067651e-05,0.8431426889847765,0.5845012874073332,0.06995999734784464,0.03581253035528997,2.1818833619233713e-06,1.8490534387622627e-05,-2.8232339189828626e-05,3.259610591367537e-05,0.45303382242427437,0.17206687536436266,0.3554330021334706,0.23884305970937936,-3.979399217527509e-06,1.5762752221294255e-05,-2.990681937946074e-05,2.1948020944405722e-05,0.5996556372527057,0.23611185804921725,0.20448184193424024,0.11051811458969485,0.1295391469626105,0.12186068838337714,0.15212289350426866,-0.049991787804263756,0.0018556482304418927,0.0124154642062458,0.2332787670511976,0.037351985717720686,0.22458864956409827,0.5,2.927871760867003e-06,1.4928956931562565e-06,0.010047468832389272,True,False,False
top32_visible_adverse_s_targets_keep0p25,19,-0.0001086034469965125,904,193,32,0.04200302042802876,1,4,0.4663719188826277,0.30309129109962846,0.9529615255924867,q2_bad,0.2306383584701611,0.0010411575654012534,0.007982927404810436,0.36062252288725166,0.0823267844245128,-0.023398080405314756,-0.018594075432330232,-4.673174359835823e-05,2.003663801985133e-05,-7.968908031722446e-05,-1.3774406879492007e-05,0.9901579267643459,0.9415803682839314,0.0026904641364952075,0.0009792651367253047,-1.9272695352451218e-05,1.928621528261036e-05,-5.099569651021978e-05,1.2450305805317346e-05,0.8411750614565988,0.5813824783450144,0.07107513288296774,0.036473151658425684,-2.0636214350067366e-05,1.9346767696442692e-05,-5.24588153653487e-05,1.1186386665213974e-05,0.8569348634450272,0.6084441969042815,0.06254997662503192,0.031582231891012946,1.3215908319790757e-06,1.8545691750717088e-05,-2.9183357508511925e-05,3.1826539172470075e-05,0.4715948818795538,0.18490542144571548,0.33871286532522316,0.22533303169984198,-1.1820837593826964e-06,1.5537098005004378e-05,-2.673833576521463e-05,2.4374168246449237e-05,0.5303228205866652,0.1815834471132463,0.25537509115024914,0.14422911210883038,0.12187426772161641,0.11275591335588418,0.1434241994507944,-0.05487973743728891,0.0023218043748551476,0.018549481812524877,0.2306383584701611,0.02623095073606074,0.22037479385116723,0.25,3.3471248461533844e-06,1.8436226860758577e-06,0.012530409772379514,True,False,False
top8_swing_keep0p0,8,-0.00011065097385383859,896,193,32,0.036104281173237135,1,4,0.4601741509964113,0.293396388173566,0.9559908783072701,q2_bad,0.23796276993043752,0.0010599904427470057,0.00699120427619504,0.35956563302143446,0.08304292545158987,-0.02277609126078032,-0.02387268805402304,-4.8453056956803875e-05,2.0397914833374695e-05,-8.200464115272748e-05,-1.4901472760880274e-05,0.9912348545740616,0.9478964948032595,0.0024132654762503147,0.0008860261942229553,-1.967199742848237e-05,1.9529763644757718e-05,-5.17955999930671e-05,1.2451605136102363e-05,0.8431005833318179,0.5883549877203277,0.07078472630100507,0.036626558827335565,-1.8149857129978056e-05,1.9408906399344508e-05,-5.007466721610151e-05,1.3774952956145399e-05,0.8251394323087834,0.5581502766737588,0.08065188643227061,0.042355770239766555,1.913797217758787e-06,1.867311767618595e-05,-2.880074811840732e-05,3.2628342553924896e-05,0.4591841004992671,0.1781542121384755,0.3514437803887802,0.23655031147620864,-6.481421716749369e-06,1.5961398478076458e-05,-3.273558589463114e-05,1.97727424611324e-05,0.6576538783469629,0.2900754021947779,0.16547630753210008,0.08607914961147412,0.13502143731164776,0.12943831314005616,0.16395827067265623,-0.03606724941125892,0.00397486018111668,0.006624388894469543,0.23796276993043752,0.047297128217549333,0.23061062652797953,0.0,2.947822770122233e-06,1.8449220168608753e-06,0.012240003190416848,True,False,False
top32_swing_keep0p5,32,-0.0001063493599384921,904,193,35,0.03069801535423242,1,5,0.4631134643009827,0.2986410516552317,0.954365507688882,q2_bad,0.23069147061557063,0.0010347411765082699,0.0057132499975331985,0.3581134900141897,0.08842600555130356,-0.02396572672060276,-0.02023890664386874,-4.589954390372408e-05,1.9473591774579038e-05,-7.793075196391276e-05,-1.3868335843535392e-05,0.9907887435448213,0.9418838089644512,0.002393426031779833,0.0008354334519787843,-1.8194812723513687e-05,1.8698615731225924e-05,-4.89512986279925e-05,1.2561673180965125e-05,0.8347374307442481,0.5612905540246673,0.0726532373466906,0.036576792788604484,-1.7952660111213456e-05,1.8686180223675556e-05,-4.8688691425995064e-05,1.2783371203568154e-05,0.8316598798178219,0.556217405167798,0.07432421820458301,0.037529401212911595,2.583735661644132e-06,1.7934623398128225e-05,-2.6916094682775815e-05,3.208356600606408e-05,0.4427249202686196,0.1591980671529839,0.3595069660361927,0.2389665022078301,-3.354029782097907e-06,1.5169090118757873e-05,-2.8304962681490533e-05,2.1596903117294715e-05,0.5874964094683051,0.2152822812242126,0.2070191623646629,0.10926527161451649,0.12951527764989174,0.12259834272492935,0.1528764830675506,-0.059037397189924734,-0.006281410211656441,0.012053504521288238,0.23069147061557063,0.03287337481637849,0.22008727994473426,0.5,4.4250074750909155e-06,1.9549900617236365e-06,0.014108514236102376,True,False,False
top16_visible_lt0p5_keep0p0,14,-0.00010588812491768099,890,193,32,0.04279241579518755,1,4,0.46343941129821087,0.2972575269245688,0.9547973411602534,q2_bad,0.2381530918947351,0.0010372684869934228,0.007929615171187843,0.3636476446798426,0.0848812822705128,-0.023280295351014047,-0.023039549102405736,-4.601739894675598e-05,2.00346080206955e-05,-7.897139661414802e-05,-1.3063401279363931e-05,0.9891876311834249,0.937322984387116,0.002998686894956637,0.0011025976722780495,-1.8760307689643532e-05,1.924147576100902e-05,-5.040971888303806e-05,1.2889103503750995e-05,0.8352181791647281,0.5711409916001035,0.07428315136669339,0.0383047540682353,-1.8880755298476302e-05,1.923862540414857e-05,-5.0525478072050814e-05,1.2763967475098207e-05,0.8368018311458087,0.5736078593498929,0.07337755694157733,0.03776523232330109,1.6825107531908314e-06,1.8458892373899366e-05,-2.8679665317524412e-05,3.204468682390608e-05,0.4636870739137945,0.17863029573960337,0.3451743363318516,0.2301662641528659,-3.2063984542657143e-06,1.561570688451393e-05,-2.889195056066953e-05,2.2479153652138098e-05,0.5813434809843233,0.2191295564233759,0.21652222972726398,0.11785073138000945,0.1354681683724737,0.12787581069106932,0.15840038957542013,-0.03555344130167214,0.0028563402359884256,0.006464806008398512,0.2381530918947351,0.04197138743185982,0.23159394984936293,0.0,3.85951250896107e-06,2.282420384509507e-06,0.015738428256105164,True,False,False
top32_visible_lt0p5_keep0p25,30,-0.0001003282796064441,904,193,32,0.04516382307186621,1,5,0.46540432086454686,0.2985641383674599,0.9543895720725869,q2_bad,0.23079700136668055,0.0010103898966012798,0.007929615171187843,0.3615080623117011,0.086292829046728,-0.024350628560152156,-0.01935105001901261,-4.3531238041068994e-05,1.922234167902006e-05,-7.51491764703056e-05,-1.19132996118324e-05,0.9882318976885952,0.9289630108208236,0.003121808146387961,0.0011025451625154004,-1.7480024204111384e-05,1.8511813436972266e-05,-4.7929247677364215e-05,1.2969199269141448e-05,0.8274824170208203,0.546643644628301,0.07601544145647987,0.038252051222056216,-1.7225955584843054e-05,1.854319673290676e-05,-4.7726799986239426e-05,1.3274888816553322e-05,0.8235460357324359,0.5411320702079833,0.07834837321875587,0.03966035615404029,2.05838617360685e-06,1.7811689932654067e-05,-2.723923661425422e-05,3.1356008961467916e-05,0.4539991359077643,0.16474269688837861,0.3476197225243953,0.22843116404844943,-3.618594048547485e-06,1.4929317634997264e-05,-2.817513630838331e-05,2.0937948211288343e-05,0.5957578106522707,0.21676537002937407,0.19831724432513742,0.10241190132815892,0.1320920279937007,0.1251997062758832,0.1569477672218917,-0.05514552636917411,-0.009212887280720066,0.008814887633468499,0.23079700136668055,0.032600146460163244,0.21964811004443752,0.25,5.139795994493219e-06,2.3625161498999597e-06,0.017470718345891645,True,False,False
top16_swing_keep0p25,16,-0.00010849218708963146,904,193,33,0.03460880372240628,1,5,0.46198264750680373,0.2956465286604965,0.955297404000973,q2_bad,0.23605238514038007,0.0010456912122092518,0.0065708734146994185,0.3616595519470695,0.08722538642985862,-0.023385284547137723,-0.022877181190641176,-4.637172544317528e-05,1.991942329355872e-05,-7.913626109436699e-05,-1.3607189791983575e-05,0.9900430258086227,0.9405412749368312,0.0027045590655512264,0.0009787791824465986,-1.822198629011158e-05,1.9103551306986347e-05,-4.964453194506161e-05,1.3200559364838447e-05,0.8299210584578443,0.5605623119300037,0.07680942395720014,0.039603006862868995,-1.8583348890428468e-05,1.9083545377727937e-05,-4.9972987720077266e-05,1.2806289939220333e-05,0.834919372227245,0.5680809944785151,0.07390694613194049,0.03785923735107366,2.8903180746862197e-06,1.829874478285186e-05,-2.720843865004699e-05,3.298907479941943e-05,0.43724742440566955,0.1599509792513203,0.36848687125283963,0.2486462539400054,-1.6604577542408e-06,1.5545599526640963e-05,-2.723069351877128e-05,2.3909778010289677e-05,0.5425309663898701,0.18995081237526856,0.24570035897834397,0.1374821142929481,0.132520181370221,0.12574880563236332,0.15337029419995094,-0.044439364722248006,0.0007889616150872557,0.009211450384861576,0.23605238514038007,0.04004643584627064,0.22975830183719897,0.25,4.397833908493022e-06,2.593876245596959e-06,0.018264700846611914,True,False,False
top32_visible_adverse_s_targets_keep0p0,19,-0.00010464625231711485,885,193,31,0.04359136330009587,1,4,0.4686808561476965,0.3005876473069787,0.9537541959469722,q2_bad,0.22939306563305126,0.0010229007256057521,0.007982927404810436,0.3652108522476333,0.0790906461639682,-0.023509554146015733,-0.0175116518645866,-4.436433487759539e-05,1.995869101921101e-05,-7.71934601897484e-05,-1.153520956544239e-05,0.9868856199010128,0.9272606101608607,0.003730304220044167,0.0013952193251345335,-1.81508868472255e-05,1.9223732379838686e-05,-4.977111277574762e-05,1.346933908129662e-05,0.827464129361533,0.5587275095166147,0.07864484129176619,0.04087339950494906,-2.0475828434546704e-05,1.929850225846561e-05,-5.2219039869115045e-05,1.1267383000021633e-05,0.855656433354493,0.605513322414352,0.06310256337136155,0.031843252246353426,1.5091991755519495e-06,1.8498576256952622e-05,-2.891825107413496e-05,3.193664942523886e-05,0.46748851897643334,0.1816081082574968,0.34204210478721475,0.22780818911069778,1.298398413903343e-06,1.5463426746778957e-05,-2.413667515563443e-05,2.6733471983441117e-05,0.4665418266839929,0.14139137039507488,0.3083989382964809,0.18242622216370252,0.12004283325375581,0.1111159561060856,0.13986600754207332,-0.05234579453355455,0.0017476894056967216,0.01836828410040654,0.22939306563305126,0.02390571525765033,0.22028309419199804,0.0,4.468933351379103e-06,2.8626559620551315e-06,0.02010011818117796,True,False,False
top64_swing_keep0p0,64,-8.040772812443e-05,840,193,30,0.03611392840403904,1,6,0.4720993846898943,0.2832000827349335,0.9590608495496658,q2_bad,0.22826827703843747,0.0008749034958131024,0.005081718139079983,0.39711870964738677,0.07788334053657205,-0.027394726300570348,0.011408800072683599,-3.4721331034182e-05,1.722396815072872e-05,-6.305223751740477e-05,-6.390424550959226e-06,0.978093367208883,0.8701191727032301,0.005534667975087282,0.0018374908812264223,-1.389505595642794e-05,1.668027733700297e-05,-4.133167063275372e-05,1.3541558719897835e-05,0.7975841428517814,0.46618263550261063,0.08460406665001241,0.039980234144091575,-1.4817050837967473e-05,1.6728890374031428e-05,-4.233362684456664e-05,1.2699525168631691e-05,0.8121147879650341,0.48822940789166486,0.0769526943004003,0.035856060324896966,1.7246503518876242e-06,1.6148631117219525e-05,-2.483748411157232e-05,2.8286784815347567e-05,0.45747439979703114,0.145733273889813,0.32535865708016254,0.20008636802842095,-3.1521464279036764e-08,1.3270374173396516e-05,-2.185934455439344e-05,2.1796301625835365e-05,0.5009476170642577,0.1247889743088968,0.24720686679144943,0.12381485978570383,0.11191056790415446,0.10631716490069867,0.12988050308667443,-0.051718454194580904,-0.010399601499064517,0.04607044931090909,0.22826827703843747,0.02335320924599441,0.1953614280586747,0.0,8.724764242176662e-06,2.9348756006563464e-06,0.026059343539424185,True,False,False
top32_swing_keep0p25,32,-9.928542086023523e-05,904,193,33,0.03288211155291754,1,5,0.46486341047131896,0.2941477021323266,0.9557599747479867,q2_bad,0.23010299460223702,0.001004147722368525,0.0057132499975331985,0.36375533754942446,0.08711210771162219,-0.02458181753235856,-0.01953477214979699,-4.193122744511251e-05,1.9025471615724492e-05,-7.322534343669922e-05,-1.063711145352579e-05,0.9862361422865064,0.919124181559426,0.003693169421606246,0.0013118422917125505,-1.5972055121055333e-05,1.8303960306857326e-05,-4.607939061936539e-05,1.4135280377254721e-05,0.8085597180351424,0.5144113688453648,0.08592623164218105,0.043718963180080284,-1.636920058835418e-05,1.832751192372112e-05,-4.651527504908321e-05,1.3776873872374855e-05,0.8141113312742385,0.5230280027715903,0.08284455674625191,0.041945419574149656,3.4973241219875804e-06,1.7593539403542146e-05,-2.544147297684236e-05,3.243612122081752e-05,0.42121563419636077,0.14252804129800423,0.3764474838335363,0.2509634424143359,-7.181760033757667e-07,1.4788909237805543e-05,-2.5043767001836346e-05,2.3607414995084815e-05,0.519365742067504,0.161889771090442,0.25476370906950807,0.1392169044326187,0.13146397752281605,0.12598013500571917,0.1532172280777513,-0.05762018717047459,-0.011801764223662416,0.008378287556742097,0.23010299460223702,0.03295574272461723,0.2210652130411818,0.25,6.64776507754927e-06,3.5285972580132328e-06,0.027381508531592824,True,False,False
