pred_index,base_index,tag,strategy,mask_name,ranker,top_n,keep_factor,rollback_cells,rollback_q2s3_cells,rollback_s_cells,all_delta_vs_mixmin,all_minus_base,all_worst_minus_base,set_inverse_top_delta_vs_mixmin,set_inverse_top_minus_base,set_inverse_top_worst_minus_base,set_raw05_compatible_delta_vs_mixmin,set_raw05_compatible_minus_base,set_raw05_compatible_worst_minus_base,set_all_sign_delta_vs_mixmin,set_all_sign_minus_base,set_all_sign_worst_minus_base,best_set_delta_vs_mixmin,worst_set_delta_vs_mixmin,sets_beating_base,sets_tail_neutral,row_id,world_support_minus_base,raw_energy_q_p90_minus_base,hidden_core_minus_base,hidden_q2_minus_base,hidden_s3_minus_base,hidden_q2s3_mean_minus_base,block_q2s3_mean_minus_base,block_q2s3_max_minus_base,block_q2s3_beats_base_rate,block_q2s3_tail_safe_rate,nonanchor_evaluated,mean_abs_logit_move_vs_mixmin,mean_abs_q2s3_logit_move_vs_mixmin,all_beats_base,all_margin_vs_mixmin,all_sets_beat_base,all_sets_tail_neutral,hidden_q2s3_beats_base,world_nonworse,block_majority_beats,block_tail_safe,strict_gate,loose_gate,deployable_gate,structural_all_sets_tail_neutral,structural_all_sets_beat_base,structural_hidden_core_beats_base,structural_world_nonworse,structural_raw_energy_nonworse,structural_strict_gate,structural_loose_gate,e72_adverse_positive_exposure_all,e72_adverse_weighted_positive_mean,e72_adverse_positive_weight_frac,hard_worst_tail_mean,kl_if_mixmin_calibrated,e72_adverse_exposure_e101_plausible,e72_adverse_exposure_tail_equal,mean_abs_logit_move_vs_e95,max_abs_logit_move_vs_e95,changed_cells_vs_e95,changed_rows_vs_e95,tail_equal_law_cosine,tail_equal_law_resid_ratio,tail_equal_delta95_l1,tail_equal_delta101_l1,e101_active_delta95_l1,q2s3_delta95_l1,e101_plausible_delta95_l1,e95rel_rmse_tail_equal,transfer_shrinkage_risk_index,gate_cos95_resid025,gate_active_q2s3_not_more_than_e101,gate_e72_not_more_than_e95,gate_material_vs_e95,gate_strict_veto,gate_strict_actionable,post101_beat_e95_rate_broad,post101_beat_e95_rate_e101_order,post101_beat_e95_rate_e101_sensor,post101_beat_e95_rate_tight,post101_mean_vs_e95_broad,post101_mean_vs_e95_e101_order,post101_mean_vs_e95_e101_sensor,post101_mean_vs_e95_tight,post101_n_scenarios_broad,post101_n_scenarios_e101_order,post101_n_scenarios_e101_sensor,post101_n_scenarios_tight,post101_p95_vs_e95_broad,post101_p95_vs_e95_e101_order,post101_p95_vs_e95_e101_sensor,post101_p95_vs_e95_tight,tail_pass_tol1e12,all_sets_mean_beat,relaxed_structural_tol1e12,e72_plausible_gap_vs_e95,post101_ok,budget_ok,local_material,submit_relaxed,original_strict_submit,relaxed_submit,beats_e143_local,p95_not_worse_than_e143,e144_submit,materialized_submission
13,0,e143_q2s3_8283ca38,active_boundary_refine,q2s3,full,47,0.6,47,47,47,-3.5868462236576804e-05,-9.661071008637556e-06,1.1102230246251565e-16,-2.5107375750677008e-05,-1.9869676186723417e-05,-1.0777024886055031e-05,-4.0026591534458866e-05,-6.201465542088336e-06,1.1102230246251565e-16,-4.247141942415045e-05,-2.9120712966568263e-06,1.1102230246251565e-16,-4.247141942415045e-05,-2.5107375750677008e-05,3,1,12,-0.00025904601765621706,-5.051775655040558e-05,-2.7583874229103467e-05,0.0,5.595877881280076e-05,2.797938940640038e-05,1.8712026524782214e-05,0.0007326395039572844,0.19444444444444445,0.8888888888888888,True,0.007323633239043077,0.005444975742043664,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,0.0008539730159646098,0.0026909117045853088,0.36294395924662354,0.0035116713985429058,1.5187646428484914e-05,0.0015573350202609344,0.0013155806066907447,0.0018994285714286272,0.020000000000003126,185,108,0.971693316627712,0.2436718036084944,0.00031379025240638647,0.0003137902524063828,0.0009600000000002362,0.001128000000000035,0.00030547296220517696,0.002505155693390561,-0.9688266491175812,True,False,True,True,False,False,0.9913093858632677,1.0,1.0,0.9913978494623656,-3.131614309887439e-05,-1.3253992982082422e-05,-1.3253992982082422e-05,-2.562554762695172e-05,3452,57,57,2790,-4.9016497437871675e-06,-3.407612388933045e-06,-3.407612388933045e-06,-5.154190061826079e-06,True,True,True,2.8189256484623115e-18,True,True,True,False,False,True,True,True,False,False
83,0,e143_top_q2s3_weighted_18_bee8ad50,active_boundary_refine,top_q2s3_weighted_18,q2s3_weighted,18,0.0,18,18,18,-3.58655076171388e-05,-9.658116389199556e-06,1.1102230246251565e-16,-2.4768274776487686e-05,-1.9530575212534096e-05,-1.0379447629604854e-05,-4.0172634250934536e-05,-6.347508258564005e-06,1.1102230246251565e-16,-4.265561382410521e-05,-3.0962656966115887e-06,1.1102230246251565e-16,-4.265561382410521e-05,-2.4768274776487686e-05,3,1,82,-0.0002660371678743723,-4.3336597981835645e-05,-2.278037202371741e-05,0.0,8.958329425079459e-05,4.4791647125397294e-05,2.918708425239456e-05,0.00109593151691741,0.2222222222222222,0.9166666666666666,True,0.00733277609618594,0.005476975742043687,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,0.0008552367142152218,0.0026880573925579113,0.36294395924662354,0.003514281128540059,1.5509614846909687e-05,0.0015573350202609344,0.0013155806066907447,0.001908571428571479,0.020000000000003126,167,106,0.971693316627712,0.2436718036084944,0.00031379025240638647,0.0003137902524063828,0.0012000000000002204,0.001160000000000016,0.00030547296220517696,0.002505155693390561,-0.9685546491175813,True,False,True,True,False,False,0.9869640787949016,1.0,1.0,0.9863799283154122,-3.173932427604683e-05,-1.3250686154495005e-05,-1.3250686154495005e-05,-2.5838677218630294e-05,3452,57,57,2790,-4.292303370031842e-06,-3.4065702479745003e-06,-3.4065702479745003e-06,-4.498599054658901e-06,True,True,True,2.8189256484623115e-18,True,True,True,False,False,True,True,True,False,False
98,0,e143_top_q2s3_weighted_20_09f186f4,active_boundary_refine,top_q2s3_weighted_20,q2s3_weighted,20,0.05,20,20,20,-3.586390477217094e-05,-9.656513544231693e-06,1.1102230246251565e-16,-2.4554998294346042e-05,-1.931729873039245e-05,-1.0434656519064944e-05,-4.024363285803911e-05,-6.418506865668583e-06,1.1102230246251565e-16,-4.279308316423869e-05,-3.233735036745067e-06,1.1102230246251565e-16,-4.279308316423869e-05,-2.4554998294346042e-05,3,1,97,-0.00026563693505145535,-4.2659176843318214e-05,-2.1399613727796085e-05,0.0,9.924860232250754e-05,4.962430116125377e-05,3.148339488614377e-05,0.0011023611873650643,0.19444444444444445,0.8888888888888888,True,0.007321347524757357,0.005436975742043646,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,0.000855694522788987,0.0026904479407775087,0.36294395924662354,0.0035086728353929428,1.547395829231145e-05,0.0015573350202609344,0.0013155806066907447,0.0018971428571429075,0.020000000000003126,185,108,0.971693316627712,0.2436718036084944,0.00031379025240638647,0.0003137902524063828,0.001220000000000218,0.0011200000000000164,0.00030547296220517696,0.002505155693390561,-0.9685746491175813,True,False,True,True,False,False,0.9869640787949016,1.0,1.0,0.9863799283154122,-3.159148200928e-05,-1.3248892240906707e-05,-1.3248892240906707e-05,-2.572380704328847e-05,3452,57,57,2790,-4.252767617041159e-06,-3.406004899229509e-06,-3.406004899229509e-06,-4.448774568928557e-06,True,True,True,2.8189256484623115e-18,True,True,True,False,False,True,True,True,False,False
205,0,e143_top_tension_24_378280fb,active_boundary_refine,top_tension_24,tension,24,0.2,24,24,24,-3.58627783371146e-05,-9.65538710917535e-06,1.1102230246251565e-16,-2.4312368213430524e-05,-1.9074668649476934e-05,-1.0594231262262e-05,-4.032286776456395e-05,-6.497741772193422e-06,1.1102230246251565e-16,-4.295309903334932e-05,-3.393750905855697e-06,1.1102230246251565e-16,-4.295309903334932e-05,-2.4312368213430524e-05,3,1,205,-0.00025737667460513095,-3.539760825865823e-05,-2.3060917654471602e-05,0.0,8.761947483548749e-05,4.3809737417743744e-05,2.7715551889216993e-05,0.0009630077693930094,0.19444444444444445,0.8888888888888888,True,0.007319061810471643,0.005428975742043648,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,0.0008435624061395918,0.0026459820133579396,0.36294395924662354,0.0035039344039775417,1.5198245515618843e-05,0.0015573350202609344,0.0013155806066907447,0.0018948571428571937,0.020000000000003126,185,108,0.971693316627712,0.2436718036084944,0.00031379025240638647,0.0003137902524063828,0.00032000000000021014,0.001112000000000018,0.00030547296220517696,0.002505155693390561,-0.9694826491175813,True,False,True,True,False,False,0.9947856315179606,1.0,1.0,0.9949820788530466,-3.3704425747725345e-05,-1.3247631528115124e-05,-1.3247631528115124e-05,-2.759087217531948e-05,3452,57,57,2790,-6.113392434792351e-06,-3.405607587787547e-06,-3.405607587787547e-06,-6.333579123150668e-06,True,True,True,2.8189256484623115e-18,True,True,True,False,False,True,True,True,False,False
126,0,e143_top_q2s3_weighted_24_b7427c0e,active_boundary_refine,top_q2s3_weighted_24,q2s3_weighted,24,0.1,24,24,24,-3.5858013082812334e-05,-9.650621854873087e-06,1.1102230246251565e-16,-2.4706898845705538e-05,-1.9469199281751948e-05,-1.0296349648664105e-05,-4.017395952937708e-05,-6.3488335370065485e-06,1.1102230246251565e-16,-4.269318087357643e-05,-3.1338327460828097e-06,1.1102230246251565e-16,-4.269318087357643e-05,-2.4706898845705538e-05,3,1,126,-0.0002534134278077971,-4.111303062737104e-05,-2.5235403512319232e-05,0.0,7.239807383015162e-05,3.619903691507581e-05,2.3087963556591355e-05,0.0008213916899169161,0.19444444444444445,0.8888888888888888,True,0.007291633239043071,0.0053329757420436455,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,0.0008539799737299896,0.0026798993235954876,0.36294395924662354,0.003494790410180238,1.5279574837511986e-05,0.0015573350202609344,0.0013155806066907447,0.0018674285714286216,0.020000000000003126,185,108,0.971693316627712,0.2436718036084944,0.00031379025240638647,0.0003137902524063828,0.0008800000000002111,0.0010160000000000156,0.00030547296220517696,0.002505155693390561,-0.9690186491175813,True,True,True,True,True,True,0.9875434530706837,1.0,1.0,0.9867383512544803,-3.1684683201267604e-05,-1.324229822725576e-05,-1.324229822725576e-05,-2.582722670961584e-05,3452,57,57,2790,-4.4467909161142715e-06,-3.4039268073044826e-06,-3.4039268073044826e-06,-4.759734536228062e-06,True,True,True,2.8189256484623115e-18,True,True,True,False,True,True,True,True,True,False
34,0,e143_s3_non_e101_0f339486,active_boundary_refine,s3_non_e101,full,43,0.55,43,43,43,-3.5841690924742764e-05,-9.634299696803517e-06,1.1102230246251565e-16,-2.5546591107872274e-05,-2.0308891543918683e-05,-1.0691826081377087e-05,-3.9861999093337985e-05,-6.036873100967455e-06,1.1102230246251565e-16,-4.211648257279599e-05,-2.557134445302367e-06,1.1102230246251565e-16,-4.211648257279599e-05,-2.5546591107872274e-05,3,1,33,-0.00026086012399636484,-5.435889352201073e-05,-2.8853693893216015e-05,0.0,4.707004116395741e-05,2.3535020581978705e-05,1.6248350621246112e-05,0.0006709055957163696,0.19444444444444445,0.8888888888888888,True,0.007317347524757364,0.00542297574204367,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,0.0008644101133912362,0.002735958315180483,0.36294395924662354,0.00351240169014273,1.5338382803764915e-05,0.0015573350202609344,0.0013155806066907447,0.0018931428571429144,0.020000000000003126,185,108,0.971693316627712,0.2436718036084944,0.00031379025240638647,0.0003137902524063828,0.0016000000000002252,0.0011060000000000397,0.00030547296220517696,0.002505155693390561,-0.9682086491175812,True,False,True,True,False,False,0.9803012746234068,1.0,1.0,0.9781362007168459,-2.880662097980735e-05,-1.3224030371200777e-05,-1.3224030371200777e-05,-2.356118424087803e-05,3452,57,57,2790,-3.2819153316500394e-06,-3.39816972426449e-06,-3.39816972426449e-06,-3.513739556596512e-06,True,True,True,2.8189256484623115e-18,True,True,True,False,False,True,True,True,False,False
12,0,e143_q2s3_31f46bc7,active_boundary_refine,q2s3,full,47,0.59,47,47,47,-3.584027846170734e-05,-9.632887233768095e-06,1.1102230246251565e-16,-2.5066093649162013e-05,-1.9828394085208423e-05,-1.0760354928196492e-05,-4.0004051953368425e-05,-6.178925960997894e-06,1.1102230246251565e-16,-4.24506897821475e-05,-2.8913416546538784e-06,1.1102230246251565e-16,-4.24506897821475e-05,-2.5066093649162013e-05,3,1,11,-0.00025841339457987055,-5.054861776376818e-05,-2.7722617388176163e-05,0.0,5.498757669931964e-05,2.749378834965982e-05,1.8389942844546228e-05,0.0007202828251836501,0.19444444444444445,0.8888888888888888,True,0.007318261810471647,0.00542617574204366,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,0.0008537124278147211,0.002689787037132541,0.36294395924662354,0.0035094691087581772,1.517287357194557e-05,0.0015573350202609344,0.0013155806066907447,0.001894057142857197,0.020000000000003126,185,108,0.971693316627712,0.2436718036084944,0.00031379025240638647,0.0003137902524063828,0.0009440000000002335,0.0011092000000000296,0.00030547296220517696,0.002505155693390561,-0.9688614491175812,True,False,True,True,False,False,0.9913093858632677,1.0,1.0,0.9913978494623656,-3.127555822170511e-05,-1.3222449534199685e-05,-1.3222449534199685e-05,-2.5592865992127907e-05,3452,57,57,2790,-4.915975043011647e-06,-3.39767152623509e-06,-3.39767152623509e-06,-5.167538241681207e-06,True,True,True,2.8189256484623115e-18,True,True,True,False,False,True,True,True,False,False
104,0,e143_top_q2s3_weighted_21_221e24c2,active_boundary_refine,top_q2s3_weighted_21,q2s3_weighted,21,0.05,21,21,21,-3.5836653971443866e-05,-9.629262743504619e-06,1.1102230246251565e-16,-2.4482513879320322e-05,-1.9244814315366732e-05,-1.0434656519064944e-05,-4.0241925775452714e-05,-6.416799783082183e-06,1.1102230246251565e-16,-4.2785522259669584e-05,-3.226174132175963e-06,1.1102230246251565e-16,-4.2785522259669584e-05,-2.4482513879320322e-05,3,1,104,-0.00026764574148128165,-4.495141441029915e-05,-2.1391902561090914e-05,0.0,9.930258048830576e-05,4.965129024415288e-05,3.149588983193904e-05,0.0011023611873650643,0.19444444444444445,0.8888888888888888,True,0.007310490381900213,0.0053989757420436464,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,0.0008534022852219585,0.002676794807723794,0.36294395924662354,0.003506380597825914,1.5349541293271204e-05,0.0015573350202609344,0.0013155806066907447,0.0018862857142857646,0.020000000000003126,185,108,0.971693316627712,0.2436718036084944,0.00031379025240638647,0.0003137902524063828,0.0008400000000002156,0.0010820000000000161,0.00030547296220517696,0.002505155693390561,-0.9689926491175813,True,False,True,True,False,False,0.9878331402085747,1.0,1.0,0.9870967741935484,-3.176451774898635e-05,-1.3218392983213983e-05,-1.3218392983213983e-05,-2.588781002930063e-05,3452,57,57,2790,-4.436949114846136e-06,-3.396393111252493e-06,-3.396393111252493e-06,-4.746183216149466e-06,True,True,True,2.8189256484623115e-18,True,True,True,False,False,True,True,True,False,False
182,0,e143_top_tension_21_be53d9e2,active_boundary_refine,top_tension_21,tension,21,0.1,21,21,21,-3.5836125262700413e-05,-9.628734034761166e-06,1.1102230246251565e-16,-2.4012102558867987e-05,-1.8774402994914396e-05,-1.0488856597268281e-05,-4.0319083818074475e-05,-6.493957825703944e-06,1.1102230246251565e-16,-4.31771894112698e-05,-3.6178412837761798e-06,1.1102230246251565e-16,-4.31771894112698e-05,-2.4012102558867987e-05,3,1,182,-0.0002542595551843996,-3.385053567184215e-05,-2.114874207603812e-05,0.0,0.00010100470388431371,5.0502351942156853e-05,3.18628138415435e-05,0.0011088247506988373,0.19444444444444445,0.8888888888888888,True,0.0073224903819002155,0.005440975742043649,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,0.0008409638948004513,0.0026347678652902207,0.36294395924662354,0.0035020529051357973,1.5208562272202045e-05,0.0015573350202609344,0.0013155806066907447,0.0018982857142857655,0.020000000000003126,185,108,0.971693316627712,0.2436718036084944,0.00031379025240638647,0.0003137902524063828,0.00016000000000023553,0.0011240000000000197,0.00030547296220517696,0.002505155693390561,-0.9696306491175812,True,False,True,True,False,False,0.9950753186558516,1.0,1.0,0.9953405017921146,-3.4210400477871554e-05,-1.3217801249254586e-05,-1.3217801249254586e-05,-2.8007868020145143e-05,3452,57,57,2790,-6.19420614049137e-06,-3.396206627325117e-06,-3.396206627325117e-06,-6.503902431534493e-06,True,True,True,2.8189256484623115e-18,True,True,True,False,False,True,True,True,False,False
90,0,e143_top_q2s3_weighted_19_f9070983,active_boundary_refine,top_q2s3_weighted_19,q2s3_weighted,19,0.0,19,19,19,-3.5818575248036666e-05,-9.611184020097419e-06,1.1102230246251565e-16,-2.4533336654863902e-05,-1.929563709091031e-05,-1.0379447629604854e-05,-4.018107035674845e-05,-6.355944364377919e-06,1.1102230246251565e-16,-4.274131873260867e-05,-3.1819706051150476e-06,1.1102230246251565e-16,-4.274131873260867e-05,-2.4533336654863902e-05,3,1,89,-0.0002616091012220601,-4.0056548609834763e-05,-2.1533226110537207e-05,0.0,9.831331564291723e-05,4.9156657821458616e-05,3.1207922537605825e-05,0.00109593151691741,0.19444444444444445,0.8888888888888888,True,0.007321347524757369,0.005436975742043686,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,0.0008552367142152218,0.0026880573925579113,0.36294395924662354,0.003506132606483492,1.5486195188152002e-05,0.0015573350202609344,0.0013155806066907447,0.0018971428571429075,0.020000000000003126,166,106,0.971693316627712,0.2436718036084944,0.00031379025240638647,0.0003137902524063828,0.0012000000000002204,0.001120000000000016,0.00030547296220517696,0.002505155693390561,-0.9685946491175813,True,False,True,True,False,False,0.9869640787949016,1.0,1.0,0.9863799283154122,-3.157136526684944e-05,-1.319815916882174e-05,-1.319815916882174e-05,-2.570165925611861e-05,3452,57,57,2790,-4.254477016470215e-06,-3.3900164598643186e-06,-3.3900164598643186e-06,-4.4548786561419915e-06,True,True,True,2.8189256484623115e-18,True,True,True,False,False,True,True,True,False,False
33,0,e143_s3_non_e101_447ed041,active_boundary_refine,s3_non_e101,full,43,0.54,43,43,43,-3.581348733261436e-05,-9.60609610467511e-06,1.1102230246251565e-16,-2.5519171021337606e-05,-2.0281471457384015e-05,-1.0674231609941742e-05,-3.983741203317237e-05,-6.01228604080184e-06,1.1102230246251565e-16,-4.20838789433331e-05,-2.5245308158394764e-06,1.1102230246251565e-16,-4.20838789433331e-05,-2.5519171021337606e-05,3,1,32,-0.00026033741500743334,-5.4471172577730265e-05,-2.9004727627235383e-05,0.0,4.601280502579408e-05,2.300640251289704e-05,1.590828373252455e-05,0.0006585736601120717,0.19444444444444445,0.8888888888888888,True,0.00731243323904308,0.005405775742043674,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,0.0008644101133912362,0.002735958315180483,0.36294395924662354,0.0035104608396584274,1.5329112806194912e-05,0.0015573350202609344,0.0013155806066907447,0.0018882285714286297,0.020000000000003126,185,108,0.971693316627712,0.2436718036084944,0.00031379025240638647,0.0003137902524063828,0.0016000000000002252,0.0010888000000000445,0.00030547296220517696,0.002505155693390561,-0.9682258491175812,True,False,True,True,False,False,0.9803012746234068,1.0,1.0,0.9781362007168459,-2.870568749870851e-05,-1.3192464743724366e-05,-1.3192464743724366e-05,-2.347884450813334e-05,3452,57,57,2790,-3.2712844989208733e-06,-3.3882218717061937e-06,-3.3882218717061937e-06,-3.495742185658023e-06,True,True,True,2.8189256484623115e-18,True,True,True,False,False,True,True,True,False,False
11,0,e143_q2s3_0ee3d042,active_boundary_refine,q2s3,full,47,0.58,47,47,47,-3.581193496549062e-05,-9.604543737551374e-06,1.1102230246251565e-16,-2.5024630454839603e-05,-1.9786930890886012e-05,-1.0743500069798628e-05,-3.9981356090401654e-05,-6.1562300980311235e-06,1.1102230246251565e-16,-4.2429818351008564e-05,-2.8704702235149426e-06,1.1102230246251565e-16,-4.2429818351008564e-05,-2.5024630454839603e-05,3,1,10,-0.00025778051933094683,-5.057929218243995e-05,-2.7861173752752322e-05,0.0,5.401768214713387e-05,2.7008841073566936e-05,1.8068205613650784e-05,0.0007079310949014705,0.19444444444444445,0.8888888888888888,True,0.007312890381900219,0.0054073757420436625,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,0.0008534518562199211,0.002688662442755233,0.36294395924662354,0.003507267005767908,1.5158287509865075e-05,0.0015573350202609344,0.0013155806066907447,0.0018886857142857692,0.020000000000003126,185,108,0.971693316627712,0.2436718036084944,0.00031379025240638647,0.0003137902524063828,0.0009280000000002475,0.0010904000000000324,0.00030547296220517696,0.002505155693390561,-0.9688962491175812,True,False,True,True,False,False,0.9913093858632677,1.0,1.0,0.9913978494623656,-3.123439856071794e-05,-1.3190727325238401e-05,-1.3190727325238401e-05,-2.555971537527881e-05,3452,57,57,2790,-4.922113488203149e-06,-3.3876743272943693e-06,-3.3876743272943693e-06,-5.208193148642079e-06,True,True,True,2.8189256484623115e-18,True,True,True,False,False,True,True,True,False,False
174,0,e143_top_tension_20_cba3cd90,active_boundary_refine,top_tension_20,tension,20,0.05,20,20,20,-3.580633569133518e-05,-9.598944463395931e-06,1.1102230246251565e-16,-2.407874541721089e-05,-1.88410458532573e-05,-1.0434656519064944e-05,-4.025733587842417e-05,-6.432209886053641e-06,1.1102230246251565e-16,-4.3082925778481496e-05,-3.5235776509878747e-06,1.1102230246251565e-16,-4.3082925778481496e-05,-2.407874541721089e-05,3,1,174,-0.0002567789907353235,-3.6097736609064235e-05,-2.2272871758266533e-05,0.0,9.313579610892297e-05,4.656789805446149e-05,2.9977955137052896e-05,0.0011023611873650643,0.2222222222222222,0.9166666666666666,True,0.007321347524757357,0.005436975742043648,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,0.000839665260519663,0.0026291635330204593,0.36294395924662354,0.003504377132770018,1.5210614093967892e-05,0.0015573350202609344,0.0013155806066907447,0.001897142857142908,0.020000000000003126,185,108,0.971693316627712,0.2436718036084944,0.00031379025240638647,0.0003137902524063828,8.000000000023877e-05,0.0011200000000000181,0.00030547296220517696,0.002505155693390561,-0.9697146491175812,True,False,True,True,False,False,0.9956546929316339,1.0,1.0,0.9956989247311828,-3.4404351215470055e-05,-1.3184460584416018e-05,-1.3184460584416018e-05,-2.8168201792064143e-05,3452,57,57,2790,-6.214337391735449e-06,-3.3856993748316408e-06,-3.3856993748316408e-06,-6.511486669348828e-06,True,True,True,2.8189256484623115e-18,True,True,True,False,False,True,True,True,False,False
197,0,e143_top_tension_23_f94b344b,active_boundary_refine,top_tension_23,tension,23,0.15,23,23,23,-3.5805439159264374e-05,-9.598047931325127e-06,1.1102230246251565e-16,-2.42602528586211e-05,-1.902255329466751e-05,-1.0542048099582146e-05,-4.0240924312540116e-05,-6.415798320169586e-06,1.1102230246251565e-16,-4.2915140306631905e-05,-3.355792179138284e-06,1.1102230246251565e-16,-4.2915140306631905e-05,-2.42602528586211e-05,3,1,197,-0.00025343010278918164,-3.285517410922534e-05,-2.3178480791780087e-05,0.0,8.679653287414768e-05,4.339826643707384e-05,2.738810974548591e-05,0.0009466403690872039,0.19444444444444445,0.8888888888888888,True,0.007315061810471644,0.005414975742043652,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,0.0008422629433537921,0.0026403740254361046,0.36294395924662354,0.003499619695269806,1.518770658698141e-05,0.0015573350202609344,0.0013155806066907447,0.0018908571428571952,0.020000000000003126,185,108,0.971693316627712,0.2436718036084944,0.00031379025240638647,0.0003137902524063828,0.0002400000000002306,0.0010980000000000232,0.00030547296220517696,0.002505155693390561,-0.9695766491175812,True,False,True,True,False,False,0.9944959443800695,1.0,1.0,0.9946236559139785,-3.37999429340758e-05,-1.3183457180408513e-05,-1.3183457180408513e-05,-2.7670909777363817e-05,3452,57,57,2790,-6.162310300281827e-06,-3.385383153805128e-06,-3.385383153805128e-06,-6.444076035197873e-06,True,True,True,2.8189256484623115e-18,True,True,True,False,False,True,True,True,False,False
111,0,e143_top_q2s3_weighted_22_7899d834,active_boundary_refine,top_q2s3_weighted_22,q2s3_weighted,22,0.05,22,22,22,-3.580314096818249e-05,-9.595749740243242e-06,1.1102230246251565e-16,-2.474032193144904e-05,-1.9502622367495448e-05,-1.0434656519064944e-05,-4.008769951524549e-05,-6.262573522874959e-06,1.1102230246251565e-16,-4.258140145740885e-05,-3.022053329915231e-06,1.1102230246251565e-16,-4.258140145740885e-05,-2.474032193144904e-05,3,1,111,-0.000261953141421134,-4.073467362508687e-05,-2.3759372796222644e-05,0.0,8.273028884279998e-05,4.136514442139999e-05,2.6264737166060942e-05,0.0009140396913934529,0.19444444444444445,0.8888888888888888,True,0.007299633239043071,0.005360975742043646,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,0.0008534022852219585,0.002676794807723794,0.36294395924662354,0.003499740195754038,1.532243867515392e-05,0.0015573350202609344,0.0013155806066907447,0.0018754285714286216,0.020000000000003126,185,108,0.971693316627712,0.2436718036084944,0.00031379025240638647,0.0003137902524063828,0.0008400000000002156,0.0010440000000000163,0.00030547296220517696,0.002505155693390561,-0.9690306491175813,True,True,True,True,True,True,0.9875434530706837,1.0,1.0,0.9867383512544803,-3.16445832361822e-05,-1.3180885031327995e-05,-1.3180885031327995e-05,-2.578996959395998e-05,3452,57,57,2790,-4.421507071761717e-06,-3.384572545499304e-06,-3.384572545499304e-06,-4.7249208412240554e-06,True,True,True,2.8189256484623115e-18,True,True,True,False,True,True,True,True,True,False
118,0,e143_top_q2s3_weighted_23_31254f60,active_boundary_refine,top_q2s3_weighted_23,q2s3_weighted,23,0.05,23,23,23,-3.580300934591385e-05,-9.595618117974603e-06,1.1102230246251565e-16,-2.4628560392758736e-05,-1.9390860828805145e-05,-1.0434656519064944e-05,-4.0135809621255625e-05,-6.310683628885094e-06,1.1102230246251565e-16,-4.2644658023505144e-05,-3.0853098960115233e-06,1.1102230246251565e-16,-4.2644658023505144e-05,-2.4628560392758736e-05,3,1,118,-0.0002579145524261362,-4.5785454263591596e-05,-2.3955367963623964e-05,0.0,8.135832267118503e-05,4.067916133559252e-05,2.5831667036112984e-05,0.0009140396913934529,0.19444444444444445,0.8888888888888888,True,0.0072887760961859276,0.005322975742043646,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,0.0008534022852219585,0.002676794807723794,0.36294395924662354,0.0034946894151154195,1.529408449973621e-05,0.0015573350202609344,0.0013155806066907447,0.0018645714285714788,0.020000000000003126,185,108,0.971693316627712,0.2436718036084944,0.00031379025240638647,0.0003137902524063828,0.0008400000000002156,0.0010060000000000158,0.00030547296220517696,0.002505155693390561,-0.9690686491175813,True,True,True,True,True,True,0.9875434530706837,1.0,1.0,0.9867383512544803,-3.164411219356807e-05,-1.3180737718904791e-05,-1.3180737718904791e-05,-2.5789585325801025e-05,3452,57,57,2790,-4.42144642316131e-06,-3.3845261202455327e-06,-3.3845261202455327e-06,-4.724837333279318e-06,True,True,True,2.8189256484623115e-18,True,True,True,False,True,True,True,True,True,False
