variant,target_set,row_mask,cell_mask,sign_mask,scale,threshold_frac,s3_alpha,targets,file,basename,changed_rows_vs_e247,changed_cells_vs_e247,move_l1,move_l2,row_entropy,abs_Q1,abs_Q2,abs_Q3,abs_S1,abs_S2,abs_S3,abs_S4,family
compact_t65_s1.005_s3a0.75,compact_s3tail,all,abs_top65,both,1.005,65.0,0.75,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t65_s1_005_s3a0_75_9a5b3d63.csv,submission_e350_compactplateau_compact_t65_s1_005_s3a0_75_9a5b3d63.csv,243,542,4.649919973395303,0.44387317369887747,0.8312581353810962,2.240357796462145,1.02985616249431,0.2294233890393124,1.1235791520475071,0.0,0.02670347335202787,0.0,compact_s3tail
compact_t65_s1.005_s3a1.00,compact_s3tail,all,abs_top65,both,1.005,65.0,1.0,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t65_s1_005_s3a1_00_970e8f52.csv,submission_e350_compactplateau_compact_t65_s1_005_s3a1_00_970e8f52.csv,243,542,4.658821131179312,0.4438783251106828,0.8322512712996406,2.240357796462145,1.02985616249431,0.2294233890393124,1.1235791520475071,0.0,0.03560463113603716,0.0,compact_s3tail
compact_t65_s1.010_s3a0.00,compact_s3tail,all,abs_top65,both,1.01,65.0,0.0,"Q1,Q2,Q3,S1",analysis_outputs/submission_e350_compactplateau_compact_t65_s1_010_s3a0_00_352bfae7.csv,submission_e350_compactplateau_compact_t65_s1_010_s3a0_00_352bfae7.csv,216,356,4.646217577157919,0.4460748416626384,0.8278782079415005,2.2515038551510123,1.0349798249942816,0.23056479893503037,1.1291690980775944,0.0,0.0,0.0,compact_s3tail
compact_t65_s1.010_s3a0.25,compact_s3tail,all,abs_top65,both,1.01,65.0,0.25,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t65_s1_010_s3a0_25_872ab27c.csv,submission_e350_compactplateau_compact_t65_s1_010_s3a0_25_872ab27c.csv,243,542,4.655118734941928,0.4460755739500373,0.8291060707662641,2.2515038551510123,1.0349798249942816,0.23056479893503037,1.1291690980775944,0.0,0.00890115778400929,0.0,compact_s3tail
compact_t65_s1.010_s3a0.50,compact_s3tail,all,abs_top65,both,1.01,65.0,0.5,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t65_s1_010_s3a0_50_71445307.csv,submission_e350_compactplateau_compact_t65_s1_010_s3a0_50_71445307.csv,243,542,4.664019892725937,0.44607777080502137,0.8302068639448276,2.2515038551510123,1.0349798249942816,0.23056479893503037,1.1291690980775944,0.0,0.01780231556801858,0.0,compact_s3tail
compact_t65_s1.010_s3a0.75,compact_s3tail,all,abs_top65,both,1.01,65.0,0.75,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t65_s1_010_s3a0_75_8da0a488.csv,submission_e350_compactplateau_compact_t65_s1_010_s3a0_75_8da0a488.csv,243,542,4.672921050509946,0.4460814322059524,0.8312430570366766,2.2515038551510123,1.0349798249942816,0.23056479893503037,1.1291690980775944,0.0,0.02670347335202787,0.0,compact_s3tail
compact_t65_s1.010_s3a1.00,compact_s3tail,all,abs_top65,both,1.01,65.0,1.0,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t65_s1_010_s3a1_00_8f9e1306.csv,submission_e350_compactplateau_compact_t65_s1_010_s3a1_00_8f9e1306.csv,243,542,4.681822208293956,0.44608655811676834,0.8322319994973113,2.2515038551510123,1.0349798249942816,0.23056479893503037,1.1291690980775944,0.0,0.03560463113603716,0.0,compact_s3tail
compact_t70_s0.990_s3a0.00,compact_s3tail,all,abs_top70,both,0.99,70.0,0.0,"Q1,Q2,Q3,S1",analysis_outputs/submission_e350_compactplateau_compact_t70_s0_990_s3a0_00_165d825e.csv,submission_e350_compactplateau_compact_t70_s0_990_s3a0_00_165d825e.csv,223,378,4.554897538644351,0.43724170105871807,0.828016122769746,2.2073410613977282,1.014485174994395,0.2259991593521585,1.1070721429000685,0.0,0.0,0.0,compact_s3tail
compact_t70_s0.990_s3a0.25,compact_s3tail,all,abs_top70,both,0.99,70.0,0.25,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t70_s0_990_s3a0_25_89ee7b35.csv,submission_e350_compactplateau_compact_t70_s0_990_s3a0_25_89ee7b35.csv,246,584,4.563953890045384,0.4372424495300048,0.8292856572508815,2.2073410613977282,1.014485174994395,0.2259991593521585,1.1070721429000685,0.0,0.009056351401032803,0.0,compact_s3tail
compact_t70_s0.990_s3a0.50,compact_s3tail,all,abs_top70,both,0.99,70.0,0.5,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t70_s0_990_s3a0_50_ac0176a6.csv,submission_e350_compactplateau_compact_t70_s0_990_s3a0_50_ac0176a6.csv,246,584,4.573010241446417,0.4372446949361777,0.8304293570728601,2.2073410613977282,1.014485174994395,0.2259991593521585,1.1070721429000685,0.0,0.018112702802065606,0.0,compact_s3tail
compact_t70_s0.990_s3a0.75,compact_s3tail,all,abs_top70,both,0.99,70.0,0.75,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t70_s0_990_s3a0_75_a202f653.csv,submission_e350_compactplateau_compact_t70_s0_990_s3a0_75_a202f653.csv,246,584,4.5820665928474495,0.4372484372541751,0.8315074213554633,2.2073410613977282,1.014485174994395,0.2259991593521585,1.1070721429000685,0.0,0.02716905420309841,0.0,compact_s3tail
compact_t70_s0.990_s3a1.00,compact_s3tail,all,abs_top70,both,0.99,70.0,1.0,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t70_s0_990_s3a1_00_6bc43c31.csv,submission_e350_compactplateau_compact_t70_s0_990_s3a1_00_6bc43c31.csv,246,584,4.591122944248482,0.4372536764455622,0.8325371651730391,2.2073410613977282,1.014485174994395,0.2259991593521585,1.1070721429000685,0.0,0.03622540560413121,0.0,compact_s3tail
compact_t70_s0.995_s3a0.00,compact_s3tail,all,abs_top70,both,0.995,70.0,0.0,"Q1,Q2,Q3,S1",analysis_outputs/submission_e350_compactplateau_compact_t70_s0_995_s3a0_00_de24e268.csv,submission_e350_compactplateau_compact_t70_s0_995_s3a0_00_de24e268.csv,223,378,4.577902071667807,0.43944999247820643,0.828016122769746,2.218489248576505,1.0196088374943666,0.22714056924787646,1.1126634163490587,0.0,0.0,0.0,compact_s3tail
compact_t70_s0.995_s3a0.25,compact_s3tail,all,abs_top70,both,0.995,70.0,0.25,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t70_s0_995_s3a0_25_8e768e83.csv,submission_e350_compactplateau_compact_t70_s0_995_s3a0_25_8e768e83.csv,246,584,4.58695842306884,0.4394507371883373,0.8292796912590594,2.218489248576505,1.0196088374943666,0.22714056924787646,1.1126634163490587,0.0,0.009056351401032803,0.0,compact_s3tail
compact_t70_s0.995_s3a0.50,compact_s3tail,all,abs_top70,both,0.995,70.0,0.5,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t70_s0_995_s3a0_50_c67e5dd6.csv,submission_e350_compactplateau_compact_t70_s0_995_s3a0_50_c67e5dd6.csv,246,584,4.5960147744698725,0.439452971311158,0.830418229579827,2.218489248576505,1.0196088374943666,0.22714056924787646,1.1126634163490587,0.0,0.018112702802065606,0.0,compact_s3tail
compact_t70_s0.995_s3a0.75,compact_s3tail,all,abs_top70,both,0.995,70.0,0.75,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t70_s0_995_s3a0_75_199c2bfa.csv,submission_e350_compactplateau_compact_t70_s0_995_s3a0_75_199c2bfa.csv,246,584,4.605071125870905,0.4394566948239526,0.8314915577634436,2.218489248576505,1.0196088374943666,0.22714056924787646,1.1126634163490587,0.0,0.02716905420309841,0.0,compact_s3tail
compact_t70_s0.995_s3a1.00,compact_s3tail,all,abs_top70,both,0.995,70.0,1.0,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t70_s0_995_s3a1_00_5116f21c.csv,submission_e350_compactplateau_compact_t70_s0_995_s3a1_00_5116f21c.csv,246,584,4.614127477271938,0.439461907688863,0.8325168745390423,2.218489248576505,1.0196088374943666,0.22714056924787646,1.1126634163490587,0.0,0.03622540560413121,0.0,compact_s3tail
compact_t70_s1.000_s3a0.00,compact_s3tail,all,abs_top70,both,1.0,70.0,0.0,"Q1,Q2,Q3,S1",analysis_outputs/submission_e350_compactplateau_compact_t70_s1_000_s3a0_00_4087785a.csv,submission_e350_compactplateau_compact_t70_s1_000_s3a0_00_4087785a.csv,223,378,4.6009066046912634,0.4416582838976949,0.828016122769746,2.229637435755281,1.0247324999943386,0.22828197914359444,1.118254689798049,0.0,0.0,0.0,compact_s3tail
compact_t70_s1.000_s3a0.25,compact_s3tail,all,abs_top70,both,1.0,70.0,0.25,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t70_s1_000_s3a0_25_1a4cad9e.csv,submission_e350_compactplateau_compact_t70_s1_000_s3a0_25_1a4cad9e.csv,246,584,4.609962956092296,0.44165902488428144,0.8292737823322929,2.229637435755281,1.0247324999943386,0.22828197914359444,1.118254689798049,0.0,0.009056351401032803,0.0,compact_s3tail
compact_t70_s1.000_s3a0.50,compact_s3tail,all,abs_top70,both,1.0,70.0,0.5,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t70_s1_000_s3a0_50_dc1a893c.csv,submission_e350_compactplateau_compact_t70_s1_000_s3a0_50_dc1a893c.csv,246,584,4.619019307493328,0.4416612478365819,0.8304072069793127,2.229637435755281,1.0247324999943386,0.22828197914359444,1.118254689798049,0.0,0.018112702802065606,0.0,compact_s3tail
compact_t70_s1.000_s3a0.75,compact_s3tail,all,abs_top70,both,1.0,70.0,0.75,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t70_s1_000_s3a0_75_c8fb3c68.csv,submission_e350_compactplateau_compact_t70_s1_000_s3a0_75_c8fb3c68.csv,246,584,4.628075658894361,0.4416649527322196,0.831475842075014,2.229637435755281,1.0247324999943386,0.22828197914359444,1.118254689798049,0.0,0.02716905420309841,0.0,compact_s3tail
compact_t70_s1.000_s3a1.00,compact_s3tail,all,abs_top70,both,1.0,70.0,1.0,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t70_s1_000_s3a1_00_d91bd56a.csv,submission_e350_compactplateau_compact_t70_s1_000_s3a1_00_d91bd56a.csv,246,584,4.637132010295394,0.4416701395339014,0.8324967713637931,2.229637435755281,1.0247324999943386,0.22828197914359444,1.118254689798049,0.0,0.03622540560413121,0.0,compact_s3tail
compact_t70_s1.005_s3a0.00,compact_s3tail,all,abs_top70,both,1.005,70.0,0.0,"Q1,Q2,Q3,S1",analysis_outputs/submission_e350_compactplateau_compact_t70_s1_005_s3a0_00_f3c4a624.csv,submission_e350_compactplateau_compact_t70_s1_005_s3a0_00_f3c4a624.csv,223,378,4.623911137714718,0.44386657531718343,0.828016122769746,2.240785622934058,1.02985616249431,0.2294233890393124,1.1238459632470392,0.0,0.0,0.0,compact_s3tail
compact_t70_s1.005_s3a0.25,compact_s3tail,all,abs_top70,both,1.005,70.0,0.25,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t70_s1_005_s3a0_25_edf1c1d2.csv,submission_e350_compactplateau_compact_t70_s1_005_s3a0_25_edf1c1d2.csv,246,584,4.632967489115751,0.44386731261727563,0.8292679296484899,2.240785622934058,1.02985616249431,0.2294233890393124,1.1238459632470392,0.0,0.009056351401032803,0.0,compact_s3tail
compact_t70_s1.005_s3a0.50,compact_s3tail,all,abs_top70,both,1.005,70.0,0.5,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t70_s1_005_s3a0_50_bb89bc29.csv,submission_e350_compactplateau_compact_t70_s1_005_s3a0_50_bb89bc29.csv,246,584,4.642023840516784,0.443869524510204,0.8303962877782389,2.240785622934058,1.02985616249431,0.2294233890393124,1.1238459632470392,0.0,0.018112702802065606,0.0,compact_s3tail
compact_t70_s1.005_s3a0.75,compact_s3tail,all,abs_top70,both,1.005,70.0,0.75,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t70_s1_005_s3a0_75_f02a07c6.csv,submission_e350_compactplateau_compact_t70_s1_005_s3a0_75_f02a07c6.csv,246,584,4.651080191917817,0.4438732109739242,0.8314602722036387,2.240785622934058,1.02985616249431,0.2294233890393124,1.1238459632470392,0.0,0.02716905420309841,0.0,compact_s3tail
compact_t70_s1.005_s3a1.00,compact_s3tail,all,abs_top70,both,1.005,70.0,1.0,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t70_s1_005_s3a1_00_9b145217.csv,submission_e350_compactplateau_compact_t70_s1_005_s3a1_00_9b145217.csv,246,584,4.66013654331885,0.4438783719716966,0.8324768530224704,2.240785622934058,1.02985616249431,0.2294233890393124,1.1238459632470392,0.0,0.03622540560413121,0.0,compact_s3tail
compact_t70_s1.010_s3a0.00,compact_s3tail,all,abs_top70,both,1.01,70.0,0.0,"Q1,Q2,Q3,S1",analysis_outputs/submission_e350_compactplateau_compact_t70_s1_010_s3a0_00_3dd20cd5.csv,submission_e350_compactplateau_compact_t70_s1_010_s3a0_00_3dd20cd5.csv,223,378,4.646915670738176,0.4460748667366719,0.828016122769746,2.2519338101128343,1.0349798249942816,0.23056479893503037,1.1294372366960295,0.0,0.0,0.0,compact_s3tail
compact_t70_s1.010_s3a0.25,compact_s3tail,all,abs_top70,both,1.01,70.0,0.25,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t70_s1_010_s3a0_25_8827387f.csv,submission_e350_compactplateau_compact_t70_s1_010_s3a0_25_8827387f.csv,246,584,4.655972022139209,0.4460756003867697,0.8292621324013542,2.2519338101128343,1.0349798249942816,0.23056479893503037,1.1294372366960295,0.0,0.009056351401032803,0.0,compact_s3tail
compact_t70_s1.010_s3a0.50,compact_s3tail,all,abs_top70,both,1.01,70.0,0.5,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t70_s1_010_s3a0_50_ad5f7192.csv,submission_e350_compactplateau_compact_t70_s1_010_s3a0_50_ad5f7192.csv,246,584,4.665028373540242,0.4460778013298234,0.8303854705119236,2.2519338101128343,1.0349798249942816,0.23056479893503037,1.1294372366960295,0.0,0.018112702802065606,0.0,compact_s3tail
compact_t70_s1.010_s3a0.75,compact_s3tail,all,abs_top70,both,1.01,70.0,0.75,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t70_s1_010_s3a0_75_7fb23290.csv,submission_e350_compactplateau_compact_t70_s1_010_s3a0_75_7fb23290.csv,246,584,4.674084724941275,0.44608146954411426,0.831444846102158,2.2519338101128343,1.0349798249942816,0.23056479893503037,1.1294372366960295,0.0,0.02716905420309841,0.0,compact_s3tail
compact_t70_s1.010_s3a1.00,compact_s3tail,all,abs_top70,both,1.01,70.0,1.0,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t70_s1_010_s3a1_00_4d8b9055.csv,submission_e350_compactplateau_compact_t70_s1_010_s3a1_00_4d8b9055.csv,246,584,4.683141076342308,0.4460866049934459,0.832457116939465,2.2519338101128343,1.0349798249942816,0.23056479893503037,1.1294372366960295,0.0,0.03622540560413121,0.0,compact_s3tail
compact_t75_s0.990_s3a0.00,compact_s3tail,all,abs_top75,both,0.99,75.0,0.0,"Q1,Q2,Q3,S1",analysis_outputs/submission_e350_compactplateau_compact_t75_s0_990_s3a0_00_15c29619.csv,submission_e350_compactplateau_compact_t75_s0_990_s3a0_00_15c29619.csv,229,397,4.555325887109812,0.4372417121859093,0.8280850608974715,2.207559736592895,1.014485174994395,0.2259991593521585,1.1072818161703628,0.0,0.0,0.0,compact_s3tail
compact_t75_s0.990_s3a0.25,compact_s3tail,all,abs_top75,both,0.99,75.0,0.25,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t75_s0_990_s3a0_25_51330226.csv,submission_e350_compactplateau_compact_t75_s0_990_s3a0_25_51330226.csv,248,625,4.564501832228306,0.4372424614114144,0.8293646227558022,2.207559736592895,1.014485174994395,0.2259991593521585,1.1072818161703628,0.0,0.009175945118493798,0.0,compact_s3tail
compact_t75_s0.990_s3a0.50,compact_s3tail,all,abs_top75,both,0.99,75.0,0.5,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t75_s0_990_s3a0_50_5ada51ba.csv,submission_e350_compactplateau_compact_t75_s0_990_s3a0_50_5ada51ba.csv,248,625,4.573677777346799,0.4372447090802269,0.8305224815655049,2.207559736592895,1.014485174994395,0.2259991593521585,1.1072818161703628,0.0,0.018351890236987595,0.0,compact_s3tail
compact_t75_s0.990_s3a0.75,compact_s3tail,all,abs_top75,both,0.99,75.0,0.75,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t75_s0_990_s3a0_75_f3313f79.csv,submission_e350_compactplateau_compact_t75_s0_990_s3a0_75_f3313f79.csv,248,625,4.582853722465294,0.43724845516923866,0.8316152978767891,2.207559736592895,1.014485174994395,0.2259991593521585,1.1072818161703628,0.0,0.027527835355481395,0.0,compact_s3tail
compact_t75_s0.990_s3a1.00,compact_s3tail,all,abs_top75,both,0.99,75.0,1.0,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t75_s0_990_s3a1_00_1cae5a51.csv,submission_e350_compactplateau_compact_t75_s0_990_s3a1_00_1cae5a51.csv,248,625,4.5920296675837875,0.4372536996399373,0.8326599554392429,2.207559736592895,1.014485174994395,0.2259991593521585,1.1072818161703628,0.0,0.03670378047397519,0.0,compact_s3tail
compact_t75_s0.995_s3a0.00,compact_s3tail,all,abs_top75,both,0.995,75.0,0.0,"Q1,Q2,Q3,S1",analysis_outputs/submission_e350_compactplateau_compact_t75_s0_995_s3a0_00_c309909f.csv,submission_e350_compactplateau_compact_t75_s0_995_s3a0_00_c309909f.csv,229,397,4.578332583509357,0.4394500036615956,0.8280850608974715,2.2187090281918493,1.0196088374943666,0.22714056924787646,1.1128741485752636,0.0,0.0,0.0,compact_s3tail
compact_t75_s0.995_s3a0.25,compact_s3tail,all,abs_top75,both,0.995,75.0,0.25,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t75_s0_995_s3a0_25_a9c12822.csv,submission_e350_compactplateau_compact_t75_s0_995_s3a0_25_a9c12822.csv,248,625,4.5875085286278505,0.43945074912215487,0.8293585889409232,2.2187090281918493,1.0196088374943666,0.22714056924787646,1.1128741485752636,0.0,0.009175945118493798,0.0,compact_s3tail
compact_t75_s0.995_s3a0.50,compact_s3tail,all,abs_top75,both,0.995,75.0,0.5,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t75_s0_995_s3a0_50_6647effe.csv,submission_e350_compactplateau_compact_t75_s0_995_s3a0_50_6647effe.csv,248,625,4.596684473746344,0.4394529854962453,0.8305112076264604,2.2187090281918493,1.0196088374943666,0.22714056924787646,1.1128741485752636,0.0,0.018351890236987595,0.0,compact_s3tail
compact_t75_s0.995_s3a0.75,compact_s3tail,all,abs_top75,both,0.995,75.0,0.75,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t75_s0_995_s3a0_75_f2d458a5.csv,submission_e350_compactplateau_compact_t75_s0_995_s3a0_75_f2d458a5.csv,248,625,4.605860418864838,0.4394567127611053,0.8315992101304724,2.2187090281918493,1.0196088374943666,0.22714056924787646,1.1128741485752636,0.0,0.027527835355481395,0.0,compact_s3tail
compact_t75_s0.995_s3a1.00,compact_s3tail,all,abs_top75,both,0.995,75.0,1.0,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t75_s0_995_s3a1_00_2afdfc58.csv,submission_e350_compactplateau_compact_t75_s0_995_s3a1_00_2afdfc58.csv,248,625,4.615036363983331,0.43946193087880026,0.8326393646171875,2.2187090281918493,1.0196088374943666,0.22714056924787646,1.1128741485752636,0.0,0.03670378047397519,0.0,compact_s3tail
compact_t75_s1.000_s3a0.00,compact_s3tail,all,abs_top75,both,1.0,75.0,0.0,"Q1,Q2,Q3,S1",analysis_outputs/submission_e350_compactplateau_compact_t75_s1_000_s3a0_00_5faaa401.csv,submission_e350_compactplateau_compact_t75_s1_000_s3a0_00_5faaa401.csv,229,397,4.6013392799089,0.441658295137282,0.8280850608974715,2.2298583197908033,1.0247324999943386,0.22828197914359444,1.1184664809801643,0.0,0.0,0.0,compact_s3tail
compact_t75_s1.000_s3a0.25,compact_s3tail,all,abs_top75,both,1.0,75.0,0.25,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t75_s1_000_s3a0_25_b2df91ad.csv,submission_e350_compactplateau_compact_t75_s1_000_s3a0_25_b2df91ad.csv,248,625,4.6105152250273935,0.4416590368705447,0.8293526129212265,2.2298583197908033,1.0247324999943386,0.22828197914359444,1.1184664809801643,0.0,0.009175945118493798,0.0,compact_s3tail
compact_t75_s1.000_s3a0.50,compact_s3tail,all,abs_top75,both,1.0,75.0,0.5,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t75_s1_000_s3a0_50_c6bd4f20.csv,submission_e350_compactplateau_compact_t75_s1_000_s3a0_50_c6bd4f20.csv,248,625,4.619691170145888,0.4416612620628588,0.8305000400962015,2.2298583197908033,1.0247324999943386,0.22828197914359444,1.1184664809801643,0.0,0.018351890236987595,0.0,compact_s3tail
compact_t75_s1.000_s3a0.75,compact_s3tail,all,abs_top75,both,1.0,75.0,0.75,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t75_s1_000_s3a0_75_082250ef.csv,submission_e350_compactplateau_compact_t75_s1_000_s3a0_75_082250ef.csv,248,625,4.628867115264382,0.4416649706918024,0.8315832725623162,2.2298583197908033,1.0247324999943386,0.22828197914359444,1.1184664809801643,0.0,0.027527835355481395,0.0,compact_s3tail
compact_t75_s1.000_s3a1.00,compact_s3tail,all,abs_top75,both,1.0,75.0,1.0,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t75_s1_000_s3a1_00_8f602a1f.csv,submission_e350_compactplateau_compact_t75_s1_000_s3a1_00_8f602a1f.csv,248,625,4.638043060382875,0.44167016272000703,0.8326189642580003,2.2298583197908033,1.0247324999943386,0.22828197914359444,1.1184664809801643,0.0,0.03670378047397519,0.0,compact_s3tail
compact_t75_s1.005_s3a0.00,compact_s3tail,all,abs_top75,both,1.005,75.0,0.0,"Q1,Q2,Q3,S1",analysis_outputs/submission_e350_compactplateau_compact_t75_s1_005_s3a0_00_50b9e54f.csv,submission_e350_compactplateau_compact_t75_s1_005_s3a0_00_50b9e54f.csv,229,397,4.624345976308445,0.4438665866129684,0.8280850608974717,2.2410076113897572,1.02985616249431,0.2294233890393124,1.124058813385065,0.0,0.0,0.0,compact_s3tail
compact_t75_s1.005_s3a0.25,compact_s3tail,all,abs_top75,both,1.005,75.0,0.25,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t75_s1_005_s3a0_25_58e03127.csv,submission_e350_compactplateau_compact_t75_s1_005_s3a0_25_58e03127.csv,248,625,4.633521921426938,0.4438673246560221,0.8293466938633948,2.2410076113897572,1.02985616249431,0.2294233890393124,1.124058813385065,0.0,0.009175945118493798,0.0,compact_s3tail
compact_t75_s1.005_s3a0.50,compact_s3tail,all,abs_top75,both,1.005,75.0,0.5,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t75_s1_005_s3a0_50_ed7a68ac.csv,submission_e350_compactplateau_compact_t75_s1_005_s3a0_50_ed7a68ac.csv,248,625,4.642697866545432,0.44386953877781987,0.8304889774588714,2.2410076113897572,1.02985616249431,0.2294233890393124,1.124058813385065,0.0,0.018351890236987595,0.0,compact_s3tail
compact_t75_s1.005_s3a0.75,compact_s3tail,all,abs_top75,both,1.005,75.0,0.75,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t75_s1_005_s3a0_75_3f537165.csv,submission_e350_compactplateau_compact_t75_s1_005_s3a0_75_3f537165.csv,248,625,4.6518738116639256,0.44387322895627307,0.8315674830520489,2.2410076113897572,1.02985616249431,0.2294233890393124,1.124058813385065,0.0,0.027527835355481395,0.0,compact_s3tail
compact_t75_s1.005_s3a1.00,compact_s3tail,all,abs_top75,both,1.005,75.0,1.0,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t75_s1_005_s3a1_00_f3238e50.csv,submission_e350_compactplateau_compact_t75_s1_005_s3a1_00_f3238e50.csv,248,625,4.66104975678242,0.443878395154568,0.8325987516927158,2.2410076113897572,1.02985616249431,0.2294233890393124,1.124058813385065,0.0,0.03670378047397519,0.0,compact_s3tail
compact_t75_s1.010_s3a0.00,compact_s3tail,all,abs_top75,both,1.01,75.0,0.0,"Q1,Q2,Q3,S1",analysis_outputs/submission_e350_compactplateau_compact_t75_s1_010_s3a0_00_bc015cba.csv,submission_e350_compactplateau_compact_t75_s1_010_s3a0_00_bc015cba.csv,229,397,4.647352672707989,0.44607487808865487,0.8280850608974715,2.2521569029887116,1.0349798249942816,0.23056479893503037,1.129651145789966,0.0,0.0,0.0,compact_s3tail
compact_t75_s1.010_s3a0.25,compact_s3tail,all,abs_top75,both,1.01,75.0,0.25,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t75_s1_010_s3a0_25_ad32c614.csv,submission_e350_compactplateau_compact_t75_s1_010_s3a0_25_ad32c614.csv,248,625,4.656528617826483,0.446075612478036,0.8293408309501316,2.2521569029887116,1.0349798249942816,0.23056479893503037,1.129651145789966,0.0,0.009175945118493798,0.0,compact_s3tail
compact_t75_s1.010_s3a0.50,compact_s3tail,all,abs_top75,both,1.01,75.0,0.5,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t75_s1_010_s3a0_50_19ae01c8.csv,submission_e350_compactplateau_compact_t75_s1_010_s3a0_50_19ae01c8.csv,248,625,4.665704562944977,0.4460778156389253,0.8304780182274576,2.2521569029887116,1.0349798249942816,0.23056479893503037,1.129651145789966,0.0,0.018351890236987595,0.0,compact_s3tail
compact_t75_s1.010_s3a0.75,compact_s3tail,all,abs_top75,both,1.01,75.0,0.75,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t75_s1_010_s3a0_75_c7cb6181.csv,submission_e350_compactplateau_compact_t75_s1_010_s3a0_75_c7cb6181.csv,248,625,4.67488050806347,0.4460814875495603,0.8315518395194333,2.2521569029887116,1.0349798249942816,0.23056479893503037,1.129651145789966,0.0,0.027527835355481395,0.0,compact_s3tail
compact_t75_s1.010_s3a1.00,compact_s3tail,all,abs_top75,both,1.01,75.0,1.0,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t75_s1_010_s3a1_00_bb4a112b.csv,submission_e350_compactplateau_compact_t75_s1_010_s3a1_00_bb4a112b.csv,248,625,4.684056453181964,0.44608662817367134,0.832578724302437,2.2521569029887116,1.0349798249942816,0.23056479893503037,1.129651145789966,0.0,0.03670378047397519,0.0,compact_s3tail
