prior,outcome,world_rate,group_kind,group,segments,unique_cells,direction,conditional_support_rate,unconditional_support_rate,support_rate_lift,conditional_delta_per_all,unconditional_delta_per_all,delta_shift_per_all,conditional_flip_share_group
edge_endpoint_beta,small_loss,0.04375,target_component,Q1:e154_adjustment_on_e144_body,38,38,blame_or_neutral,0.5308,0.531309605263158,-0.0005096052631579084,-8.08004931057716e-07,-8.378900257890071e-07,2.988509473129114e-08,0.5364118460787382
edge_endpoint_beta,small_loss,0.04375,target_component,Q1:e154_extra_body,32,32,blame_or_neutral,0.5273571428571429,0.5280084375,-0.0006512946428571809,2.6114899839268516e-07,2.414690033266785e-07,1.967999506600664e-08,0.5330901015588713
edge_endpoint_beta,small_loss,0.04375,target_component,Q1:inherited_e144_body,38,38,blame_or_neutral,0.5107037593984962,0.5206506578947369,-0.009946898496240641,-1.597823709602376e-05,-2.0298033014391115e-05,4.3197959183673535e-06,0.5107037593984948
edge_endpoint_beta,small_loss,0.04375,target_component,Q3:e154_adjustment_on_e144_body,56,56,blame_or_neutral,0.5395816326530612,0.540605,-0.0010233673469387528,1.3337196510967355e-07,-7.638519073427018e-08,2.0975715584394374e-07,0.524427164190898
edge_endpoint_beta,small_loss,0.04375,target_component,Q3:e154_extra_body,39,39,blame_or_neutral,0.47795164835164833,0.47889384615384617,-0.0009421978021978417,3.6352581822853136e-06,3.1492720319706082e-06,4.859861503147054e-07,0.40165844461843847
edge_endpoint_beta,small_loss,0.04375,target_component,Q3:inherited_e144_body,56,56,blame_or_neutral,0.4514102040816326,0.46200625000000006,-0.010596045918367436,7.563879310417392e-06,7.824099226622685e-07,6.781469387755123e-06,0.4514102040816332
edge_endpoint_beta,small_loss,0.04375,target_component,S2:e154_adjustment_on_e144_body,23,23,blame_or_neutral,0.38832298136645965,0.3821789130434783,0.006144068322981366,-3.215902634811652e-08,1.5493417112818478e-08,-4.7652443460934996e-08,0.41632446123501027
edge_endpoint_beta,small_loss,0.04375,target_component,S2:e154_extra_body,16,16,blame_or_neutral,0.47517857142857145,0.4750940625,8.450892857142511e-05,-9.68106511743395e-07,-9.818681605245925e-07,1.3761648781197505e-08,0.5759368021813102
edge_endpoint_beta,small_loss,0.04375,target_component,S2:inherited_e144_body,23,23,blame_or_neutral,0.5968099378881988,0.6040780434782609,-0.0072681055900620795,-4.69628653998904e-06,-6.606760009376787e-06,1.9104734693877462e-06,0.5968099378881989
edge_endpoint_beta,small_loss,0.04375,target_component,S3:e154_adjustment_on_e144_body,47,47,blame_or_neutral,0.4820303951367781,0.48249031914893614,-0.0004599240121580528,9.489031246073341e-07,9.792614499383534e-07,-3.0358325331019285e-08,0.3922711555702781
edge_endpoint_beta,small_loss,0.04375,target_component,S3:e154_extra_body,9,9,blame_or_neutral,0.7297142857142858,0.728255,0.001459285714285774,-7.632056198428688e-07,-7.389362768399629e-07,-2.426934300290595e-08,0.6900620216874527
edge_endpoint_beta,small_loss,0.04375,target_component,S3:inherited_e144_body,47,47,blame_or_neutral,0.3457580547112462,0.3495190425531915,-0.0037609878419452847,2.413200310382315e-05,2.200675534872114e-05,2.1252477551020083e-06,0.31781009667025123
edge_endpoint_beta,small_loss,0.04375,target_component,S4:e154_adjustment_on_e144_body,21,21,blame_or_neutral,0.4998149659863946,0.4974640476190476,0.002350918367346966,-5.670276979850333e-07,-5.49413613374458e-07,-1.761408461057523e-08,0.40823063923352176
edge_endpoint_beta,small_loss,0.04375,target_component,S4:e154_extra_body,13,13,blame_or_neutral,0.4922285714285714,0.492455,-0.00022642857142857187,-1.2893946265478688e-06,-1.303753709830591e-06,1.4359083282722167e-08,0.5806402527173898
edge_endpoint_beta,small_loss,0.04375,target_component,S4:inherited_e144_body,21,21,blame_or_neutral,0.38234013605442174,0.391497380952381,-0.009157244897959271,-6.069233897436438e-06,-8.26697267294663e-06,2.1977387755101924e-06,0.38234013605442446
edge_endpoint_beta,branch_loss,0.0381,target,Q1,108,70,blame_or_neutral,0.5202889569359386,0.526581111111111,-0.006292154175172482,-1.4956966481758586e-05,-2.089445403685345e-05,5.9374875550948645e-06,0.5102982817785389
edge_endpoint_beta,branch_loss,0.0381,target,Q3,151,95,blame_or_neutral,0.4891441136083155,0.49551715231788085,-0.0063730387095653485,1.429627797149331e-05,3.855296763898607e-06,1.0440981207594702e-05,0.4465587932368937
edge_endpoint_beta,branch_loss,0.0381,target,S2,62,39,blame_or_neutral,0.4867327067987469,0.488474435483871,-0.0017417286851240665,-4.958012190905752e-06,-7.57313475278856e-06,2.615122561882808e-06,0.5874064110592132
edge_endpoint_beta,branch_loss,0.0381,target,S3,103,56,blame_or_neutral,0.44070152638687154,0.44328868932038834,-0.0025871629335167956,2.4523303038488463e-05,2.2247080521819534e-05,2.2762225166689293e-06,0.3370470922222066
edge_endpoint_beta,branch_loss,0.0381,target,S4,55,34,blame_or_neutral,0.4510713433548079,0.4558200909090909,-0.004748747554283006,-6.729358915565284e-06,-1.0120139996151678e-05,3.390781080586394e-06,0.3865729498444761
edge_endpoint_beta,branch_loss,0.0381,component,e154_adjustment_on_e144_body,185,185,blame_or_neutral,0.5000007093707881,0.4993381081081082,0.0006626012626799183,-2.8469456453883014e-07,-4.6893396284656245e-07,1.842393983077323e-07,0.4663021960290174
edge_endpoint_beta,branch_loss,0.0381,component,e154_extra_body,109,109,blame_or_neutral,0.5123058585566712,0.514961880733945,-0.002656022177273787,1.03029490955991e-06,3.6618288810214053e-07,6.641120214577694e-07,0.48701230530661604
edge_endpoint_beta,branch_loss,0.0381,component,inherited_e144_body,185,185,blame_or_neutral,0.44372490600837056,0.4551335675675676,-0.011408661559197064,1.1429643076731074e-05,-1.2382600425331122e-05,2.3812243502062198e-05,0.45157017887952433
edge_endpoint_beta,branch_loss,0.0381,target_component,Q1:e154_adjustment_on_e144_body,38,38,blame_or_neutral,0.5295137449924022,0.531309605263158,-0.0017958602707557336,-8.042193573320423e-07,-8.378900257890071e-07,3.367066845696485e-08,0.536231995851623
edge_endpoint_beta,branch_loss,0.0381,target_component,Q1:e154_extra_body,32,32,blame_or_neutral,0.5246268044619422,0.5280084375,-0.0033816330380578297,3.9559785096943684e-07,2.414690033266785e-07,1.5412884764275832e-07,0.5294524029424796
edge_endpoint_beta,branch_loss,0.0381,target_component,Q1:inherited_e144_body,38,38,blame_or_neutral,0.5074112446470507,0.5206506578947369,-0.013239413247686183,-1.454834497539598e-05,-2.0298033014391115e-05,5.749688038995134e-06,0.5074112446470492
edge_endpoint_beta,branch_loss,0.0381,target_component,Q3:e154_adjustment_on_e144_body,56,56,blame_or_neutral,0.5408394263217098,0.540605,0.00023442632170977973,1.0390827018345177e-07,-7.638519073427018e-08,1.8029346091772196e-07,0.5251659145412001
edge_endpoint_beta,branch_loss,0.0381,target_component,Q3:e154_extra_body,39,39,blame_or_neutral,0.47593714247257557,0.47889384615384617,-0.0029567036812706005,3.5797280576127087e-06,3.1492720319706082e-06,4.304560256421005e-07,0.4024263836396383
edge_endpoint_beta,branch_loss,0.0381,target_component,Q3:inherited_e144_body,56,56,blame_or_neutral,0.44664651293588303,0.46200625000000006,-0.01535973706411703,1.0612641643697153e-05,7.824099226622685e-07,9.830231721034885e-06,0.44664651293588364
edge_endpoint_beta,branch_loss,0.0381,target_component,S2:e154_adjustment_on_e144_body,23,23,blame_or_neutral,0.38879379208033776,0.3821789130434783,0.006614879036859478,-4.6372386063289346e-08,1.5493417112818478e-08,-6.186580317610782e-08,0.4178857607544265
edge_endpoint_beta,branch_loss,0.0381,target_component,S2:e154_extra_body,16,16,blame_or_neutral,0.47321194225721785,0.4750940625,-0.0018821202427821704,-9.336280519335771e-07,-9.818681605245925e-07,4.824010859101537e-08,0.5736872453525454
edge_endpoint_beta,branch_loss,0.0381,target_component,S2:inherited_e144_body,23,23,blame_or_neutral,0.5940773707634371,0.6040780434782609,-0.010000672714823744,-3.978011752908887e-06,-6.606760009376787e-06,2.6287482564678998e-06,0.5940773707634376
edge_endpoint_beta,branch_loss,0.0381,target_component,S3:e154_adjustment_on_e144_body,47,47,blame_or_neutral,0.48151840062545376,0.48249031914893614,-0.0009719185234823846,1.029913281003138e-06,9.792614499383534e-07,5.065183106478454e-08,0.39012157943128584
edge_endpoint_beta,branch_loss,0.0381,target_component,S3:e154_extra_body,9,9,blame_or_neutral,0.7283027121609799,0.728255,4.771216097987363e-05,-7.32747750965823e-07,-7.389362768399629e-07,6.188525874139935e-09,0.6873553544603784
edge_endpoint_beta,branch_loss,0.0381,target_component,S3:inherited_e144_body,47,47,blame_or_neutral,0.3448120846596303,0.3495190425531915,-0.004706957893561181,2.422613750845115e-05,2.200675534872114e-05,2.219382159730009e-06,0.3175004440234486
edge_endpoint_beta,branch_loss,0.0381,target_component,S4:e154_adjustment_on_e144_body,21,21,blame_or_neutral,0.5008561429821272,0.4974640476190476,0.003392095363079606,-5.679243723300882e-07,-5.49413613374458e-07,-1.8510758955630163e-08,0.4083329934635128
edge_endpoint_beta,branch_loss,0.0381,target_component,S4:e154_extra_body,13,13,blame_or_neutral,0.4896628306077125,0.492455,-0.0027921693922874913,-1.2786551961228353e-06,-1.303753709830591e-06,2.509851370775573e-08,0.5796097292504522
edge_endpoint_beta,branch_loss,0.0381,target_component,S4:inherited_e144_body,21,21,blame_or_neutral,0.3773965754280715,0.391497380952381,-0.014100805524309534,-4.88277934711236e-06,-8.26697267294663e-06,3.38419332583427e-06,0.37739657542807414
edge_endpoint_beta,hard_fail,0.32756,target,Q1,108,70,blame_or_neutral,0.5091217385110107,0.526581111111111,-0.01745937260010033,-2.466541401891952e-06,-2.089445403685345e-05,1.8427912634961498e-05,0.48492640322243197
edge_endpoint_beta,hard_fail,0.32756,target,Q3,151,95,blame_or_neutral,0.47836309651373715,0.49551715231788085,-0.017154055804143697,3.123520548078691e-05,3.855296763898607e-06,2.73799087168883e-05,0.42403942560386926
edge_endpoint_beta,hard_fail,0.32756,target,S2,62,39,blame_or_neutral,0.4853223147495263,0.488474435483871,-0.0031521207343446767,-7.226440590088051e-07,-7.57313475278856e-06,6.850490693779755e-06,0.572663797367655
edge_endpoint_beta,hard_fail,0.32756,target,S3,103,56,blame_or_neutral,0.4338246191018736,0.44328868932038834,-0.009464070218514753,2.9517614092993272e-05,2.2247080521819534e-05,7.270533571173738e-06,0.3228964761011437
edge_endpoint_beta,hard_fail,0.32756,target,S4,55,34,blame_or_neutral,0.44399804615948224,0.4558200909090909,-0.011822044749608684,-1.6956577017766442e-06,-1.0120139996151678e-05,8.424482294375033e-06,0.3671514452877795
edge_endpoint_beta,hard_fail,0.32756,component,e154_adjustment_on_e144_body,185,185,blame_or_neutral,0.4999450482354378,0.4993381081081082,0.0006069401273295916,4.8157237303162533e-08,-4.6893396284656245e-07,5.17091200149725e-07,0.46344466369427645
edge_endpoint_beta,hard_fail,0.32756,component,e154_extra_body,109,109,blame_or_neutral,0.5102393174553916,0.514961880733945,-0.00472256327855336,1.9591517314337844e-06,3.6618288810214053e-07,1.5929688433316439e-06,0.4806620800376826
edge_endpoint_beta,hard_fail,0.32756,component,inherited_e144_body,185,185,blame_or_neutral,0.4232749601475942,0.4551335675675676,-0.03185860741997343,5.386066744236584e-05,-1.2382600425331122e-05,6.624326786769696e-05,0.42901419691115833
edge_endpoint_beta,hard_fail,0.32756,target_component,Q1:e154_adjustment_on_e144_body,38,38,blame_or_neutral,0.5270890507805721,0.531309605263158,-0.004220554482585848,-7.024112822152935e-07,-8.378900257890071e-07,1.354787435737136e-07,0.531395158225733
edge_endpoint_beta,hard_fail,0.32756,target_component,Q1:e154_extra_body,32,32,blame_or_neutral,0.5234246206801807,0.5280084375,-0.004583816819819342,4.933425262759268e-07,2.414690033266785e-07,2.518735229492483e-07,0.5268077863220505
edge_endpoint_beta,hard_fail,0.32756,target_component,Q1:inherited_e144_body,38,38,blame_or_neutral,0.479109893888464,0.5206506578947369,-0.04154076400627288,-2.257472645952585e-06,-2.0298033014391115e-05,1.804056036843853e-05,0.4791098938884626
edge_endpoint_beta,hard_fail,0.32756,target_component,Q3:e154_adjustment_on_e144_body,56,56,blame_or_neutral,0.5389377954747658,0.540605,-0.0016672045252341672,4.1448902120593605e-07,-7.638519073427018e-08,4.908742119402062e-07,0.5173786482397578
edge_endpoint_beta,hard_fail,0.32756,target_component,Q3:e154_extra_body,39,39,blame_or_neutral,0.4725558206599848,0.47889384615384617,-0.006338025493861366,4.327266779753109e-06,3.1492720319706082e-06,1.1779947477825006e-06,0.392088496628327
edge_endpoint_beta,hard_fail,0.32756,target_component,Q3:inherited_e144_body,56,56,blame_or_neutral,0.42183275037942886,0.46200625000000006,-0.04017349962057121,2.6493449679827858e-05,7.824099226622685e-07,2.571103975716559e-05,0.4218327503794294
edge_endpoint_beta,hard_fail,0.32756,target_component,S2:e154_adjustment_on_e144_body,23,23,blame_or_neutral,0.4025037563645824,0.3821789130434783,0.020324843321104125,-1.5160549207274507e-07,1.5493417112818478e-08,-1.6709890918556355e-07,0.4294453357691815
edge_endpoint_beta,hard_fail,0.32756,target_component,S2:e154_extra_body,16,16,blame_or_neutral,0.4716511860422518,0.4750940625,-0.003442876457748212,-9.107569414539559e-07,-9.818681605245925e-07,7.11112190706366e-08,0.5721950133026029
edge_endpoint_beta,hard_fail,0.32756,target_component,S2:inherited_e144_body,23,23,blame_or_neutral,0.5776512235395308,0.6040780434782609,-0.026426819938730084,3.397183745178951e-07,-6.606760009376787e-06,6.9464783838946815e-06,0.577651223539531
edge_endpoint_beta,hard_fail,0.32756,target_component,S3:e154_adjustment_on_e144_body,47,47,blame_or_neutral,0.477686725576344,0.48249031914893614,-0.004803593572592135,1.0883202254489707e-06,9.792614499383534e-07,1.090587755106173e-07,0.3885717716081929
edge_endpoint_beta,hard_fail,0.32756,target_component,S3:e154_extra_body,9,9,blame_or_neutral,0.7250071233768877,0.728255,-0.0032478766231123224,-6.888101750692351e-07,-7.389362768399629e-07,5.012610177072775e-08,0.6834508003631607
edge_endpoint_beta,hard_fail,0.32756,target_component,S3:inherited_e144_body,47,47,blame_or_neutral,0.3342041607449537,0.3495190425531915,-0.015314881808237812,2.911810404261354e-05,2.200675534872114e-05,7.111348693892398e-06,0.30140844884528273
edge_endpoint_beta,hard_fail,0.32756,target_component,S4:e154_adjustment_on_e144_body,21,21,blame_or_neutral,0.5033843308968476,0.4974640476190476,0.005920283277800031,-6.006352350637058e-07,-5.49413613374458e-07,-5.1221621689247764e-08,0.41206689662011536
edge_endpoint_beta,hard_fail,0.32756,target_component,S4:e154_extra_body,13,13,blame_or_neutral,0.4896413575434213,0.492455,-0.002813642456578669,-1.2618904580720601e-06,-1.303753709830591e-06,4.186325175853089e-08,0.5780010353724121
edge_endpoint_beta,hard_fail,0.32756,target_component,S4:inherited_e144_body,21,21,blame_or_neutral,0.3563563781844402,0.391497380952381,-0.0351410027679408,1.668679913591218e-07,-8.26697267294663e-06,8.433840664305752e-06,0.3563563781844429
nearest_hard085,breakthrough_win,0.533985,target,Q1,108,70,credit,0.5600096618055924,0.5517740277777778,0.008235634027814576,-4.580863369108388e-05,-3.6730433796499436e-05,-9.078199894584443e-06,0.5729674662685181
nearest_hard085,breakthrough_win,0.533985,target,Q3,151,95,credit,0.5064171693688595,0.4976550331125828,0.008762136256276698,-6.513613104701847e-07,1.3569823449011989e-05,-1.4221184759482173e-05,0.4664308532626357
nearest_hard085,breakthrough_win,0.533985,target,S2,62,39,credit,0.5137624682582904,0.5112295967741936,0.002532871484096866,-1.5192204737094907e-05,-9.997730044322774e-06,-5.194474692772133e-06,0.6230299371506549
nearest_hard085,breakthrough_win,0.533985,target,S3,103,56,credit,0.4281097310922246,0.42191485436893206,0.006194876723292553,2.8155155087720936e-05,3.3515035402657273e-05,-5.359880314936338e-06,0.32675679520299533
nearest_hard085,breakthrough_win,0.533985,target,S4,55,34,credit,0.48757191851660797,0.48081763636363634,0.006754282152971636,-2.988362288377726e-05,-2.4868666952617513e-05,-5.014955931159747e-06,0.475908932269051
nearest_hard085,breakthrough_win,0.533985,component,e154_adjustment_on_e144_body,185,185,credit,0.5117404097543989,0.513217945945946,-0.001477536191547113,-3.264230702309963e-06,-3.147097631332792e-06,-1.171330709771711e-07,0.4918815103337429
nearest_hard085,breakthrough_win,0.533985,component,e154_extra_body,109,109,credit,0.5247263671719467,0.5223395412844037,0.0023868258875429094,-4.1610208138068573e-07,3.771375434652744e-07,-7.932396248459601e-07,0.49690074721120425
nearest_hard085,breakthrough_win,0.533985,component,inherited_e144_body,185,185,credit,0.47485360581795877,0.45651681081081086,0.01833679500714791,-5.9700334751014635e-05,-2.1742011853902953e-05,-3.795832289711168e-05,0.48938228738455336
nearest_hard085,breakthrough_win,0.533985,target_component,Q1:e154_adjustment_on_e144_body,38,38,credit,0.5746655114991895,0.5736130263157895,0.0010524851834000648,-1.870799017986517e-06,-1.8409595718361403e-06,-2.9839446150376575e-08,0.5869045248012805
nearest_hard085,breakthrough_win,0.533985,target_component,Q1:e154_extra_body,32,32,credit,0.5239376457203854,0.5218273437500001,0.0021103019703853088,2.804769125218163e-07,3.9255878972793034e-07,-1.1208187720611405e-07,0.5325671582600792
nearest_hard085,breakthrough_win,0.533985,target_component,Q1:inherited_e144_body,38,38,credit,0.5757302467100643,0.555153289473684,0.02057695723638031,-4.421831158561917e-05,-3.528203301439122e-05,-8.936278571227952e-06,0.5757302467100629
nearest_hard085,breakthrough_win,0.533985,target_component,Q3:e154_adjustment_on_e144_body,56,56,credit,0.5628545611901886,0.5625022321428571,0.00035232904733151216,1.1729784960070739e-07,3.454288047866395e-07,-2.2813095518593209e-07,0.5248301943774641
nearest_hard085,breakthrough_win,0.533985,target_component,Q3:e154_extra_body,39,39,credit,0.4762176408009156,0.4728507692307692,0.0033668715701464236,4.212349852255822e-06,4.810613292991793e-06,-5.98263440735971e-07,0.3936777095707047
nearest_hard085,breakthrough_win,0.533985,target_component,Q3:inherited_e144_body,56,56,credit,0.47101159208592003,0.45008223214285714,0.020929359943062886,-4.9810090123267145e-06,8.41378135123355e-06,-1.3394790363560265e-05,0.4710115920859208
nearest_hard085,breakthrough_win,0.533985,target_component,S2:e154_adjustment_on_e144_body,23,23,credit,0.34839360004820197,0.3629110869565218,-0.014517486908319832,-3.632106339309121e-08,-1.815211877977907e-07,1.452001244046995e-07,0.4167816498637603
nearest_hard085,breakthrough_win,0.533985,target_component,S2:e154_extra_body,16,16,credit,0.5891282058484789,0.5874471875,0.001681018348478891,-2.6019929519855484e-06,-2.5656774185766044e-06,-3.6315533408944005e-08,0.682540183519887
nearest_hard085,breakthrough_win,0.533985,target_component,S2:inherited_e144_body,23,23,credit,0.6267029972752044,0.6065271739130434,0.02017582336216095,-1.2553890721716269e-05,-7.250531437948381e-06,-5.303359283767888e-06,0.6267029972752055
nearest_hard085,breakthrough_win,0.533985,target_component,S3:e154_adjustment_on_e144_body,47,47,credit,0.4646436996497033,0.4628507446808509,0.0017929549688524005,-4.665608843147386e-07,-4.535092103283794e-07,-1.3051673986359182e-08,0.4298299975050486
nearest_hard085,breakthrough_win,0.533985,target_component,S3:e154_extra_body,9,9,credit,0.7740354754034914,0.7721077777777778,0.0019276976257135425,-7.515671766103829e-07,-7.247421643069233e-07,-2.6825012303459606e-08,0.689027760459305
nearest_hard085,breakthrough_win,0.533985,target_component,S3:inherited_e144_body,47,47,credit,0.325334662560248,0.31392074468085107,0.01141391787939694,2.9373283148646055e-05,3.469328677729256e-05,-5.320003628646506e-06,0.3005690438912283
nearest_hard085,breakthrough_win,0.533985,target_component,S4:e154_adjustment_on_e144_body,21,21,credit,0.5458821074428254,0.5498552380952382,-0.003973130652412782,-1.007847586216323e-06,-1.0165364661571204e-06,8.688879940797394e-09,0.4585496658383557
nearest_hard085,breakthrough_win,0.533985,target_component,S4:e154_extra_body,13,13,credit,0.42033159963438904,0.41901769230769226,0.0013139073266967838,-1.555368717562393e-06,-1.5356149563709214e-06,-1.9753761191471466e-08,0.6061623271235893
nearest_hard085,breakthrough_win,0.533985,target_component,S4:inherited_e144_body,21,21,credit,0.4708866888984308,0.45003714285714286,0.02084954604128797,-2.732040657999854e-05,-2.2316515530089468e-05,-5.003891049909072e-06,0.47088668889843377
nearest_hard085,clean_win,0.096945,target,Q1,108,70,credit,0.5498421212485889,0.5517740277777778,-0.0019319065291889537,-3.4576179508408676e-05,-3.6730433796499436e-05,2.1542542880907605e-06,0.5501509118608348
nearest_hard085,clean_win,0.096945,target,Q3,151,95,credit,0.4953716844295205,0.4976550331125828,-0.0022833486830622918,1.7540665023909562e-05,1.3569823449011989e-05,3.970841574897573e-06,0.4422455600208534
nearest_hard085,clean_win,0.096945,target,S2,62,39,credit,0.5103001535622959,0.5112295967741936,-0.0009294432118976959,-8.469288527872756e-06,-9.997730044322774e-06,1.5284415164500175e-06,0.5996285813613327
nearest_hard085,clean_win,0.096945,target,S3,103,56,credit,0.4200950694193034,0.42191485436893206,-0.0018197849496286445,3.55387449819272e-05,3.3515035402657273e-05,2.0237095792699256e-06,0.30583652310780207
nearest_hard085,clean_win,0.096945,target,S4,55,34,credit,0.4792126744780311,0.48081763636363634,-0.0016049618856052161,-2.358204620056385e-05,-2.4868666952617513e-05,1.2866207520536625e-06,0.4515955900444164
nearest_hard085,clean_win,0.096945,component,e154_adjustment_on_e144_body,185,185,credit,0.5136913797597691,0.513217945945946,0.00047343381382303207,-3.076358517178291e-06,-3.147097631332792e-06,7.073911415450074e-08,0.4902686278411703
nearest_hard085,clean_win,0.096945,component,e154_extra_body,109,109,credit,0.521918462232203,0.5223395412844037,-0.0004210790522007901,5.572688934749454e-07,3.771375434652744e-07,1.8013135000967104e-07,0.4902461963536191
nearest_hard085,clean_win,0.096945,component,inherited_e144_body,185,185,credit,0.45149813282259516,0.45651681081081086,-0.005018677988215703,-1.1029014607305168e-05,-2.1742011853902953e-05,1.0712997246597785e-05,0.46350901574072223
nearest_hard085,clean_win,0.096945,target_component,Q1:e154_adjustment_on_e144_body,38,38,credit,0.5733867005437158,0.5736130263157895,-0.00022632577207370996,-1.8268932359866794e-06,-1.8409595718361403e-06,1.4066335849460927e-08,0.5848185887090069
nearest_hard085,clean_win,0.096945,target_component,Q1:e154_extra_body,32,32,credit,0.5213635953375625,0.5218273437500001,-0.00046374841243757015,4.161115806479921e-07,3.9255878972793034e-07,2.3552790920061777e-08,0.5288973757731246
nearest_hard085,clean_win,0.096945,target_component,Q1:inherited_e144_body,38,38,credit,0.5502794585101156,0.555153289473684,-0.004873830963568415,-3.3165397853069986e-05,-3.528203301439122e-05,2.116635161321235e-06,0.5502794585101142
nearest_hard085,clean_win,0.096945,target_component,Q3:e154_adjustment_on_e144_body,56,56,credit,0.562960957243798,0.5625022321428571,0.00045872510094091545,3.981931915394283e-07,3.454288047866395e-07,5.276438675278881e-08,0.5177872375190298
nearest_hard085,clean_win,0.096945,target_component,Q3:e154_extra_body,39,39,credit,0.47176366192303065,0.4728507692307692,-0.001087107307738533,4.9792382320704675e-06,4.810613292991793e-06,1.6862493907867444e-07,0.3830722316389243
nearest_hard085,clean_win,0.096945,target_component,Q3:inherited_e144_body,56,56,credit,0.44422371300369135,0.45008223214285714,-0.0058585191391657965,1.2163233600299667e-05,8.41378135123355e-06,3.749452249066117e-06,0.4442237130036921
nearest_hard085,clean_win,0.096945,target_component,S2:e154_adjustment_on_e144_body,23,23,credit,0.3664673156227085,0.3629110869565218,0.0035562286661867115,-2.2048450978850014e-07,-1.815211877977907e-07,-3.896332199070943e-08,0.43701151149487355
nearest_hard085,clean_win,0.096945,target_component,S2:e154_extra_body,16,16,credit,0.5872756459848367,0.5874471875,-0.00017154151516329819,-2.5602619997625823e-06,-2.5656774185766044e-06,5.415418814022174e-09,0.67981743577936
nearest_hard085,clean_win,0.096945,target_component,S2:inherited_e144_body,23,23,credit,0.6005848228601157,0.6065271739130434,-0.00594235105292773,-5.688542018321676e-06,-7.250531437948381e-06,1.5619894196267056e-06,0.6005848228601167
nearest_hard085,clean_win,0.096945,target_component,S3:e154_adjustment_on_e144_body,47,47,credit,0.46220219185478056,0.4628507446808509,-0.0006485528260703477,-4.112420017238665e-07,-4.535092103283794e-07,4.226720860451291e-08,0.4283621303221727
nearest_hard085,clean_win,0.096945,target_component,S3:e154_extra_body,9,9,credit,0.77303854992235,0.7721077777777778,0.0009307721445721562,-7.348957655843114e-07,-7.247421643069233e-07,-1.0153601277388105e-08,0.6875462398041499
nearest_hard085,clean_win,0.096945,target_component,S3:inherited_e144_body,47,47,credit,0.3104030251853705,0.31392074468085107,-0.0035177194954805757,3.6684882749235386e-05,3.469328677729256e-05,1.991595971942825e-06,0.2765177294156053
nearest_hard085,clean_win,0.096945,target_component,S4:e154_adjustment_on_e144_body,21,21,credit,0.5507688453688763,0.5498552380952382,0.0009136072736380951,-1.0159319612186729e-06,-1.0165364661571204e-06,6.045049384475737e-10,0.4594724869081104
nearest_hard085,clean_win,0.096945,target_component,S4:e154_extra_body,13,13,credit,0.41945671018856845,0.41901769230769226,0.0004390178808761913,-1.5429231538966203e-06,-1.5356149563709214e-06,-7.308197525698824e-09,0.6049680882385411
nearest_hard085,clean_win,0.096945,target_component,S4:inherited_e144_body,21,21,credit,0.44464829100447234,0.45003714285714286,-0.005388851852670518,-2.1023191085448553e-05,-2.2316515530089468e-05,1.2933244446409152e-06,0.4446482910044754
nearest_hard085,micro_win,0.03575,target,Q1,108,70,credit,0.548069153069153,0.5517740277777778,-0.0037048747086247946,-3.235316995201719e-05,-3.6730433796499436e-05,4.377263844482248e-06,0.545635298650461
nearest_hard085,micro_win,0.03575,target,Q3,151,95,credit,0.49367017088871396,0.4976550331125828,-0.003984862223868846,2.113859270476562e-05,1.3569823449011989e-05,7.5687692557536326e-06,0.43746231408525443
nearest_hard085,micro_win,0.03575,target,S2,62,39,credit,0.5101037672005414,0.5112295967741936,-0.0011258295736521484,-7.516284308516454e-06,-9.997730044322774e-06,2.4814457358063195e-06,0.5963113318059554
nearest_hard085,micro_win,0.03575,target,S3,103,56,credit,0.41856473623463913,0.42191485436893206,-0.003350118134292923,3.659449159442089e-05,3.3515035402657273e-05,3.0794561917636137e-06,0.30284522663638275
nearest_hard085,micro_win,0.03575,target,S4,55,34,credit,0.47761729179911,0.48081763636363634,-0.003200344564526336,-2.2380323543575296e-05,-2.4868666952617513e-05,2.4883434090422176e-06,0.4469589894463006
nearest_hard085,micro_win,0.03575,component,e154_adjustment_on_e144_body,185,185,credit,0.5145817425817426,0.513217945945946,0.0013637966357965547,-3.1613849948317808e-06,-3.147097631332792e-06,-1.4287363498988824e-08,0.4909985800537149
nearest_hard085,micro_win,0.03575,component,e154_extra_body,109,109,credit,0.5213806377109129,0.5223395412844037,-0.0009589035734908213,7.465124347214957e-07,3.771375434652744e-07,3.6937489125622136e-07,0.4889524134052613
nearest_hard085,micro_win,0.03575,component,inherited_e144_body,185,185,credit,0.44710867510867514,0.45651681081081086,-0.009408135702135723,-2.1018209448121463e-06,-2.1742011853902953e-05,1.9640190909090807e-05,0.45876339335027183
nearest_hard085,micro_win,0.03575,target_component,Q1:e154_adjustment_on_e144_body,38,38,credit,0.5742473316157527,0.5736130263157895,0.0006343052999632226,-1.8585074637965398e-06,-1.8409595718361403e-06,-1.7547891960399434e-08,0.5863205607913671
nearest_hard085,micro_win,0.03575,target_component,Q1:e154_extra_body,32,32,credit,0.5204064685314685,0.5218273437500001,-0.0014208752185315143,4.5866123546127237e-07,3.9255878972793034e-07,6.610244573334203e-08,0.5277461363428448
nearest_hard085,micro_win,0.03575,target_component,Q1:inherited_e144_body,38,38,credit,0.5451858667648142,0.555153289473684,-0.009967422708869855,-3.095332372368192e-05,-3.528203301439122e-05,4.3287092907093e-06,0.5451858667648127
