method,blocks,weighted_row_logloss,weighted_count_nll_per_row,rate_mae_weighted,count_mae_mean,is_subject_mean,mean_manifold_energy,weighted_manifold_energy,energy_delta_vs_raw,family,mask,mode,estimator,strength,k,alpha,pseudo_support_mean,hidden_support_mean,pseudo_dist_median,delta_weighted_row_logloss_vs_subject,delta_weighted_row_logloss_vs_raw,hidden_blocks,weighted_mixmin_delta_vs_a2c8,mean_mixmin_delta_vs_a2c8,mean_raw05_delta_vs_a2c8,mixmin_better_block_rate,s3_delta_vs_subject,s3_delta_vs_raw,fixes_s3_vs_subject,improves_vs_raw,hidden_mixmin_negative,joint_gate
raw_phone_td_ridge_groupcross_s3_k0_a8_w0.50,369,0.6203746998252937,0.2981426561451148,0.20273564477201403,0.9345618746807474,0.0,0.6806326947747541,0.7232422025136029,-0.11859900621303043,target_dependency,s3,groupcross,ridge,0.5,0.0,8.0,299.1707317073171,313.1111111111111,,0.007372926248723766,0.015106099925202288,36.0,6.719098044838895e-05,-0.00023067658665553253,0.0007471320872260444,0.5277777777777778,0.11354506346418236,0.10574269947641657,False,False,False,False
raw_phone_td_knn_groupcross_all_k16_a8_w0.75,369,0.6204514893273938,0.2982194456472149,0.20360211686479932,0.9385560996938315,0.0,0.45154627969441463,0.4809328812532599,-0.34768542129336993,target_dependency,all,groupcross,knn,0.75,16.0,8.0,16.0,16.0,0.054302884759377154,0.007449715750823871,0.015182889427302393,36.0,0.0002196172865999847,-0.0002631190608749429,0.0007979554164528498,0.5277777777777778,0.0461195063129658,0.038317142325200004,False,False,False,False
raw_phone_td_ridge_allcross_s2s3_k0_a8_w0.50,369,0.6206159380371644,0.29838389435698554,0.20316267798175924,0.9365303936232315,0.0,0.6051045320004689,0.6436012067761457,-0.1941271689873156,target_dependency,s2s3,allcross,ridge,0.5,0.0,8.0,299.1707317073171,313.1111111111111,,0.007614164460594486,0.015347338137073008,36.0,0.00014539746060293163,-0.00015702947552391055,0.0007172606395534495,0.5,0.10262273350824758,0.09482036952048178,False,False,False,False
raw_phone_td_ridge_pair_s2s3_k0_a2_w0.50,369,0.6216322256169524,0.29940018193677354,0.20395038450883626,0.9401615285895133,0.0,0.6098481631232127,0.6553628697627313,-0.18938353786457188,target_dependency,s2s3,pair,ridge,0.5,0.0,2.0,299.1707317073171,313.1111111111111,,0.008630452040382486,0.016363625716861008,36.0,-2.139161097536583e-05,-0.00030005958175142414,0.0007431116403753095,0.5,0.10921537522417923,0.10141301123641344,False,False,True,False
raw_phone_td_ridge_pair_s2s3_k0_a8_w0.50,369,0.6219287953014705,0.2996967516212916,0.2041471005417225,0.9410683415215988,0.0,0.6093212962086464,0.6553390315101116,-0.18991040477913823,target_dependency,s2s3,pair,ridge,0.5,0.0,8.0,299.1707317073171,313.1111111111111,,0.008927021724900563,0.016660195401379085,36.0,-2.9636962082926586e-05,-0.0003065821005512212,0.0007445597067299507,0.5,0.1101941189237462,0.1023917549359804,False,False,True,False
raw_phone_td_ridge_groupcross_s2s3_k0_a2_w0.50,369,0.6221276304421005,0.2998955867619216,0.20434181409168364,0.94196592349581,0.0,0.6154971929102271,0.6624322874498941,-0.18373450807755745,target_dependency,s2s3,groupcross,ridge,0.5,0.0,2.0,299.1707317073171,313.1111111111111,,0.00912585686553058,0.0168590305420091,36.0,-5.634714320052859e-05,-0.0003270763315634513,0.0007453404233330908,0.5277777777777778,0.11268320900021533,0.10488084501244954,False,False,True,False
raw_phone_td_ridge_groupcross_s2s3_k0_a8_w0.50,369,0.6224075016643899,0.3001754579842111,0.20452513984063336,0.9428110104848707,0.0,0.614498332662276,0.6617744080318771,-0.18473336832550866,target_dependency,s2s3,groupcross,ridge,0.5,0.0,8.0,299.1707317073171,313.1111111111111,,0.00940572808781992,0.017138901764298442,36.0,-6.139196092492892e-05,-0.00033101046844828,0.0007466384262469677,0.5,0.11354506346418236,0.10574269947641657,False,False,True,False
raw_phone_td_ridge_allcross_all_k0_a2_w0.25,369,0.6230802337601677,0.30084819007998886,0.20502221650316882,0.9451024126609492,0.0,0.3775212566817238,0.43898903530608496,-0.42171044430606075,target_dependency,all,allcross,ridge,0.25,0.0,2.0,299.1707317073171,313.1111111111111,,0.010078460183597815,0.017811633860076337,36.0,0.00019431125979755575,-0.00011859710862118399,0.0007686688361129408,0.5,0.044638220038786036,0.036835856051020244,False,False,False,False
raw_phone_td_ridge_allcross_all_k0_a8_w0.25,369,0.6231635885727782,0.3009315448925993,0.205080274860974,0.9453700475298555,0.0,0.3747315031402393,0.4364713215953694,-0.4245001978475453,target_dependency,all,allcross,ridge,0.25,0.0,8.0,299.1707317073171,313.1111111111111,,0.010161814996208274,0.017894988672686796,36.0,0.00018870240726511902,-0.00012581550156370215,0.0007698418391872638,0.5,0.044989551834314745,0.03718718784654895,False,False,False,False
raw_phone_td_ridge_groupcross_all_k0_a2_w0.25,369,0.6234360742170827,0.3012040305369038,0.20522212016960165,0.9460239198062124,0.0,0.39473192280943625,0.45212345334622495,-0.4044997781783483,target_dependency,all,groupcross,ridge,0.25,0.0,2.0,299.1707317073171,313.1111111111111,,0.010434300640512761,0.018167474316991283,36.0,7.148552278898087e-05,-0.0002863370434299321,0.0007952359781653076,0.5,0.04866152052620887,0.040859156538443075,False,False,False,False
raw_phone_td_ridge_groupcross_all_k0_a8_w0.25,369,0.6235389727779155,0.3013069290977366,0.2052945429381207,0.9463577711049953,0.0,0.39215706015657853,0.44985523525497956,-0.407074640831206,target_dependency,all,groupcross,ridge,0.25,0.0,8.0,299.1707317073171,313.1111111111111,,0.010537199201345548,0.01827037287782407,36.0,6.912992497556345e-05,-0.0002888060478781062,0.0007958700551580356,0.5,0.04894040302068425,0.04113803903291846,False,False,False,False
raw_phone_td_knn_allcross_all_k16_a8_w0.75,369,0.6237842427500241,0.30155219906984515,0.20788814068049613,0.9583136241125305,0.0,0.43469463909997946,0.47997230820876313,-0.3645370618878051,target_dependency,all,allcross,knn,0.75,16.0,8.0,16.0,16.0,0.09526290523476119,0.010782469173454157,0.01851564284993268,36.0,0.00021062039667208977,-0.00018832607830904946,0.0007949661395038219,0.5,0.05006716594893479,0.042264801961168996,False,False,False,False
raw_phone_td_ridge_pair_all_k0_a2_w0.25,369,0.6247213266589619,0.30248928297878297,0.20608774708090505,0.9500142487388065,0.0,0.3849342448854578,0.44601728266316304,-0.41429745610232677,target_dependency,all,pair,ridge,0.25,0.0,2.0,299.1707317073171,313.1111111111111,,0.01171955308239192,0.019452726758870442,36.0,9.044685528370301e-05,-0.0002682544051323188,0.0007937150984745675,0.5,0.04733437365862525,0.03953200967085946,False,False,False,False
raw_phone_td_ridge_pair_all_k0_a8_w0.25,369,0.6248122163682248,0.3025801726880459,0.20615488447523309,0.9503237357516843,0.0,0.38242670041203536,0.4438517295604693,-0.41680500057574926,target_dependency,all,pair,ridge,0.25,0.0,8.0,299.1707317073171,313.1111111111111,,0.011810442791654885,0.019543616468133407,36.0,8.610250070223191e-05,-0.0002722848909505466,0.0007944587429748601,0.5,0.04766201261780456,0.03985964863003877,False,False,False,False
raw_phone_td_ridge_allcross_s3_k0_a2_w0.75,369,0.6300447927057999,0.30781274902562106,0.20854381526235313,0.9613361240142619,0.0,0.7440070428619211,0.7493535861710013,-0.05522465812586351,target_dependency,s3,allcross,ridge,0.75,0.0,2.0,299.1707317073171,313.1111111111111,,0.017043019129230008,0.02477619280570853,36.0,0.00026022321945673985,-9.953270908246082e-05,0.0007132590112880566,0.4722222222222222,0.18123571362772672,0.17343334963996093,False,False,False,False
raw_phone_td_ridge_allcross_s3_k0_a8_w0.75,369,0.6303816619455841,0.3081496182654051,0.20867992453466946,0.9619635545622567,0.0,0.747281725330371,0.7521414915858275,-0.05194997565741371,target_dependency,s3,allcross,ridge,0.75,0.0,8.0,299.1707317073171,313.1111111111111,,0.017379888369014163,0.025113062045492685,36.0,0.0002492699720913505,-0.00010962158655472955,0.0007157220572570912,0.4722222222222222,0.18359379830621458,0.1757914343184488,False,False,False,False
raw_phone_td_ridge_pair_s3_k0_a2_w0.75,369,0.6326074694373698,0.31037542575719085,0.20956977002466612,0.9660655252356559,0.0,0.7740856671451897,0.7869734806469546,-0.025146033842594992,target_dependency,s3,pair,ridge,0.75,0.0,2.0,299.1707317073171,313.1111111111111,,0.019605695860799854,0.027338869537278376,36.0,2.2980082549440563e-06,-0.0003185964892830227,0.00075813564395528,0.5,0.19917445074871498,0.1913720867609492,False,False,False,False
raw_phone_td_ridge_allcross_stage_k0_a2_w0.50,369,0.6328357843988256,0.3106037407186467,0.2140128473425189,0.9865470279935629,0.0,0.4938575536933401,0.5357398699014354,-0.30537414729444445,target_dependency,stage,allcross,ridge,0.5,0.0,2.0,299.1707317073171,313.1111111111111,,0.019834010822255665,0.027567184498734187,36.0,0.00023990870983978647,-6.535990194501222e-05,0.0007644682417198232,0.5,0.10158848896276429,0.0937861249749985,False,False,False,False
raw_phone_td_ridge_pair_s3_k0_a8_w0.75,369,0.6329274646416649,0.31069542096148595,0.2097100150728039,0.9667120207014616,0.0,0.7778099373553645,0.7904096790553892,-0.021421763632419887,target_dependency,s3,pair,ridge,0.75,0.0,8.0,299.1707317073171,313.1111111111111,,0.019925691065095008,0.02765886474157353,36.0,-6.979983341203519e-06,-0.0003263046568778866,0.0007594866245797783,0.5,0.2014144171787805,0.1936120531910147,False,False,True,False
raw_phone_td_ridge_groupcross_stage_k0_a2_w0.50,369,0.6330626565482842,0.3108306128681052,0.21392586064366031,0.9861460405280924,0.0,0.5065406898603414,0.5509835162529318,-0.29269101112744317,target_dependency,stage,groupcross,ridge,0.5,0.0,2.0,299.1707317073171,313.1111111111111,,0.020060882971714267,0.02779405664819279,36.0,4.594840409992566e-05,-0.00025795558803028146,0.0007951105763383753,0.5277777777777778,0.11268320900021533,0.10488084501244954,False,False,False,False
raw_phone_td_ridge_allcross_stage_k0_a8_w0.50,369,0.63315497751022,0.31092293383004116,0.21422012461576642,0.9875025256678011,0.0,0.4897671255181317,0.5323069723303364,-0.3094645754696529,target_dependency,stage,allcross,ridge,0.5,0.0,8.0,299.1707317073171,313.1111111111111,,0.020153203933650055,0.027886377610128577,36.0,0.0002308078666987196,-7.53955334035461e-05,0.000766554262383443,0.5,0.10262273350824758,0.09482036952048178,False,False,False,False
raw_phone_td_ridge_groupcross_stage_k0_a8_w0.50,369,0.6334184189070373,0.3111863752268585,0.21416562554438026,0.9872512982411675,0.0,0.5033133811185068,0.5483972280578179,-0.29591831986927786,target_dependency,stage,groupcross,ridge,0.5,0.0,8.0,299.1707317073171,313.1111111111111,,0.020416645330467387,0.02814981900694591,36.0,4.175478522777336e-05,-0.0002619442435956323,0.0007965739598839575,0.5277777777777778,0.11354506346418236,0.10574269947641657,False,False,False,False
raw_phone_td_ridge_groupcross_s3_k0_a2_w0.75,369,0.6335569589554122,0.31132491527523337,0.21016866748636173,0.968826296461521,0.0,0.7891078610856311,0.8026913836529139,-0.010123839902153438,target_dependency,s3,groupcross,ridge,0.75,0.0,2.0,299.1707317073171,313.1111111111111,,0.020555185378842267,0.02828835905532079,36.0,-5.0135290082804837e-05,-0.00035912161400106663,0.0007614788183919521,0.5277777777777778,0.20582087737501253,0.19801851338724674,False,False,True,False
raw_phone_td_ridge_allcross_s2s3_k0_a2_w0.75,369,0.6336477889808211,0.31141574530064214,0.2115338719996056,0.9751195562908648,0.0,0.6685198541295203,0.6857486179220129,-0.13071184685826429,target_dependency,s2s3,allcross,ridge,0.75,0.0,2.0,299.1707317073171,313.1111111111111,,0.02064601540425115,0.028379189080729672,36.0,7.753015801164791e-05,-0.00023844986312228565,0.000714895185583454,0.5,0.18123571362772672,0.17343334963996093,False,False,False,False
raw_phone_td_ridge_groupcross_s3_k0_a8_w0.75,369,0.6338528434925083,0.31162079981232926,0.2102877679664518,0.9693753206258388,0.0,0.7920948282660885,0.8052195753045654,-0.007136872721696088,target_dependency,s3,groupcross,ridge,0.75,0.0,8.0,299.1707317073171,313.1111111111111,,0.020851069915938325,0.028584243592416847,36.0,-5.4612481604207155e-05,-0.00036294720872347776,0.0007626047038553031,0.5277777777777778,0.2078920691346834,0.2000897051469176,False,False,True,False
raw_phone_td_ridge_allcross_s2s3_k0_a8_w0.75,369,0.634287882369958,0.31205583868977915,0.21188635023364702,0.9767443949794947,0.0,0.6695057216560356,0.6868730364445945,-0.12972597933174898,target_dependency,s2s3,allcross,ridge,0.75,0.0,8.0,299.1707317073171,313.1111111111111,,0.021286108793388103,0.029019282469866625,36.0,6.2697238627598e-05,-0.0002524765420260527,0.0007177975323464148,0.5,0.18359379830621458,0.1757914343184488,False,False,False,False
raw_phone_td_ridge_pair_stage_k0_a2_w0.50,369,0.6343963624305958,0.3121643187504169,0.21477545220459052,0.9900624504065267,0.0,0.5040281463571342,0.5521314744774805,-0.2952035546306504,target_dependency,stage,pair,ridge,0.5,0.0,2.0,299.1707317073171,313.1111111111111,,0.021394588854025898,0.02912776253050442,36.0,7.698173827594266e-05,-0.00022925393139441592,0.0007943681585677966,0.5277777777777778,0.10921537522417923,0.10141301123641344,False,False,False,False
raw_phone_td_ridge_pair_stage_k0_a8_w0.50,369,0.6347652941219222,0.3125332504417434,0.21502510947036524,0.9912133095097324,0.0,0.5007430752143406,0.5496215522241139,-0.2984886257734439,target_dependency,stage,pair,ridge,0.5,0.0,8.0,299.1707317073171,313.1111111111111,,0.021763520545352244,0.029496694221830766,36.0,6.923619466322311e-05,-0.0002361132983333896,0.0007959920542595716,0.5277777777777778,0.1101941189237462,0.1023917549359804,False,False,False,False
raw_phone_td_ridge_pair_s2s3_k0_a2_w0.75,369,0.6366566398522249,0.3144245961720459,0.2129291610764097,0.9815514986205226,0.0,0.6896577296618396,0.7125779415714848,-0.10957397132594503,target_dependency,s2s3,pair,ridge,0.75,0.0,2.0,299.1707317073171,313.1111111111111,,0.02365486627565494,0.03138803995213346,36.0,-0.00018748636873984416,-0.0004670217013673252,0.0007565740335791968,0.5,0.19917445074871498,0.1913720867609492,False,False,True,False
raw_phone_td_ridge_pair_s2s3_k0_a8_w0.75,369,0.63728837244679,0.31505632876661116,0.21327234644736767,0.9831334994768899,0.0,0.6918958546034631,0.7150989804529264,-0.10733584638432142,target_dependency,s2s3,pair,ridge,0.75,0.0,8.0,299.1707317073171,313.1111111111111,,0.02428659887022011,0.03201977254669863,36.0,-0.0001998543954011828,-0.00047680547956701074,0.0007587461331111571,0.5,0.2014144171787805,0.1936120531910147,False,False,True,False
raw_phone_td_ridge_groupcross_s2s3_k0_a2_w0.75,369,0.6376061293702673,0.3153740856900884,0.21352805853810533,0.9843122698463876,0.0,0.7058570585837678,0.7288386298493419,-0.0933746424040167,target_dependency,s2s3,groupcross,ridge,0.75,0.0,2.0,299.1707317073171,313.1111111111111,,0.024604355793697352,0.032337529470175874,36.0,-0.00023991966707759263,-0.0005075468260853676,0.0007599172080158698,0.5555555555555556,0.20582087737501253,0.19801851338724674,False,False,True,False
raw_phone_td_ridge_groupcross_s2s3_k0_a8_w0.75,369,0.6382137512976334,0.3159817076174544,0.21385009934101565,0.9857967994012669,0.0,0.7070169822784739,0.7301927877269396,-0.0922147187093107,target_dependency,s2s3,groupcross,ridge,0.75,0.0,8.0,299.1707317073171,313.1111111111111,,0.025211977721063428,0.03294515139754195,36.0,-0.000247486893664188,-0.0005134480314126028,0.0007618642123866821,0.5277777777777778,0.2078920691346834,0.2000897051469176,False,False,True,False
raw_phone_td_ridge_allcross_all_k0_a2_w0.50,369,0.6600384281947607,0.3378063845145817,0.229814126052125,1.0593870688744302,0.0,0.4219957564020722,0.4483961511229044,-0.3772359445857123,target_dependency,all,allcross,ridge,0.5,0.0,2.0,299.1707317073171,313.1111111111111,,0.04703665461819073,0.054769828294669254,36.0,7.782461504157967e-05,-0.00027105887472268634,0.0008211508182583658,0.4444444444444444,0.10158848896276429,0.0937861249749985,False,False,False,False
raw_phone_td_ridge_allcross_all_k0_a8_w0.50,369,0.660279441037785,0.338047397357606,0.22997004820980166,1.0601058319915246,0.0,0.41520821816802944,0.4426432379280464,-0.38402348281975507,target_dependency,all,allcross,ridge,0.5,0.0,8.0,299.1707317073171,313.1111111111111,,0.04727766746121509,0.05501084113769361,36.0,6.660690997668032e-05,-0.00028549566060774356,0.0008234968244070111,0.4444444444444444,0.10262273350824758,0.09482036952048178,False,False,False,False
raw_phone_td_ridge_allcross_stage_k0_a2_w0.75,369,0.6604645830874489,0.33823253940727,0.23118605851735655,1.0657113429214726,0.0,0.6505693257822014,0.655275130760116,-0.1486623752055832,target_dependency,stage,allcross,ridge,0.75,0.0,2.0,299.1707317073171,313.1111111111111,,0.047462809510879,0.05519598318735752,36.0,0.00020446411248290004,-0.00011497218165769073,0.0007886089355959858,0.4722222222222222,0.18123571362772672,0.17343334963996093,False,False,False,False
raw_phone_td_ridge_allcross_stage_k0_a8_w0.75,369,0.6612018658722455,0.3389698221920666,0.23157153986260645,1.0674883179032342,0.0,0.6458563756987982,0.6515680731549071,-0.15337532528898645,target_dependency,stage,allcross,ridge,0.75,0.0,8.0,299.1707317073171,313.1111111111111,,0.04820009229567557,0.05593326597215409,36.0,0.00019081284777128463,-0.0001300256288455027,0.0007917379665914145,0.4722222222222222,0.18359379830621458,0.1757914343184488,False,False,False,False
raw_phone_td_ridge_groupcross_stage_k0_a2_w0.75,369,0.6617211455581,0.3394891018779212,0.23099686748396445,1.0648392184016897,0.0,0.6722199079054808,0.6803810608671217,-0.12701179308230384,target_dependency,stage,groupcross,ridge,0.75,0.0,2.0,299.1707317073171,313.1111111111111,,0.04871937198153009,0.05645254565800861,36.0,-8.647634612689953e-05,-0.0004038657107856067,0.000834572437523803,0.5277777777777778,0.20582087737501253,0.19801851338724674,False,False,True,False
raw_phone_td_ridge_groupcross_all_k0_a2_w0.50,369,0.6618629396603944,0.33963089598021545,0.2314696243118272,1.0670185120715936,0.0,0.4524321172634098,0.4795934478429372,-0.34679958372437475,target_dependency,all,groupcross,ridge,0.5,0.0,2.0,299.1707317073171,313.1111111111111,,0.048861166083824514,0.056594339760303036,36.0,-0.00016782685897561326,-0.0006065387443402148,0.0008742851023631117,0.5,0.11268320900021533,0.10488084501244954,False,False,True,False
raw_phone_td_ridge_groupcross_all_k0_a8_w0.50,369,0.6621817794232577,0.3399497357430788,0.23166823553912835,1.0679340613876893,0.0,0.4472494607300032,0.47520851508165635,-0.3519822402577813,target_dependency,all,groupcross,ridge,0.5,0.0,8.0,299.1707317073171,313.1111111111111,,0.0491800058466878,0.056913179523166324,36.0,-0.00017253805460240609,-0.0006114767532365374,0.0008755532563485764,0.5,0.11354506346418236,0.10574269947641657,False,False,True,False
raw_phone_td_ridge_groupcross_stage_k0_a8_w0.75,369,0.662546286927783,0.340314243247604,0.2314180146887124,1.0667806042967471,0.0,0.6691397062389288,0.6783763734738109,-0.1300919947488558,target_dependency,stage,groupcross,ridge,0.75,0.0,8.0,299.1707317073171,313.1111111111111,,0.049544513351213015,0.05727768702769154,36.0,-9.27667744351314e-05,-0.00040984869413363147,0.0008367675128421658,0.5277777777777778,0.2078920691346834,0.2000897051469176,False,False,True,False
raw_phone_td_ridge_pair_stage_k0_a2_w0.75,369,0.6650178377575773,0.34278579407739845,0.23276311307492506,1.0729811797844104,0.0,0.6799236151218909,0.6938886519920128,-0.11930808586589364,target_dependency,stage,pair,ridge,0.75,0.0,2.0,299.1707317073171,313.1111111111111,,0.05201606418100735,0.05974923785748587,36.0,-3.9926344862867155e-05,-0.0003608132258318038,0.0008334588108679315,0.5277777777777778,0.19917445074871498,0.1913720867609492,False,False,True,False
raw_phone_td_ridge_pair_stage_k0_a8_w0.75,369,0.6658574857308169,0.3436254420506381,0.23319930899243918,1.074991936574902,0.0,0.6767715366854213,0.6918839914496255,-0.12246016430236323,target_dependency,stage,pair,ridge,0.75,0.0,8.0,299.1707317073171,313.1111111111111,,0.052855712154247,0.060588885830725525,36.0,-5.154466028195568e-05,-0.00037110227624025934,0.0008358946544055945,0.5277777777777778,0.2014144171787805,0.1936120531910147,False,False,True,False
raw_phone_td_ridge_pair_all_k0_a2_w0.50,369,0.6660359642603881,0.3438039205802093,0.23433902657758404,1.0802457566625214,0.0,0.4598740101796933,0.4980087224454891,-0.3393576908080913,target_dependency,all,pair,ridge,0.5,0.0,2.0,299.1707317073171,313.1111111111111,,0.053034190683818205,0.06076736436029673,36.0,-0.00012990419398617228,-0.000570373467744984,0.0008712433429816363,0.5,0.10921537522417923,0.10141301123641344,False,False,True,False
raw_phone_td_ridge_pair_all_k0_a8_w0.50,369,0.6663116179876861,0.3440795743075072,0.23450965103348795,1.0810322937885177,0.0,0.4543891342856945,0.49326986384053384,-0.34484256670209007,target_dependency,all,pair,ridge,0.5,0.0,8.0,299.1707317073171,313.1111111111111,,0.05330984441111619,0.061043018087594714,36.0,-0.0001385929031490922,-0.0005784344393814342,0.0008727306319822164,0.5,0.1101941189237462,0.1023917549359804,False,False,True,False
raw_phone_td_ridge_allcross_all_k0_a2_w0.75,369,0.7206939307056986,0.39846188702551977,0.26401713921253434,1.2170546173455854,0.0,0.9326552001488301,0.8662131683198331,0.13342349916104543,target_dependency,all,allcross,ridge,0.75,0.0,2.0,299.1707317073171,313.1111111111111,,0.10769215712912872,0.11542533080560724,36.0,-3.8662029714399164e-05,-0.0004235206408241924,0.000873632800403802,0.4444444444444444,0.18123571362772672,0.17343334963996093,False,False,True,False
raw_phone_td_ridge_allcross_all_k0_a8_w0.75,369,0.7212214824750378,0.3989894387948591,0.26428124178536455,1.2182720657910708,0.0,0.9206618460711553,0.8565075698674062,0.12143014508337069,target_dependency,all,allcross,ridge,0.75,0.0,8.0,299.1707317073171,313.1111111111111,,0.10821970889846788,0.1159528825749464,36.0,-5.5488587311777785e-05,-0.0004451758196517928,0.0008771518096267695,0.4444444444444444,0.18359379830621458,0.1757914343184488,False,False,True,False
raw_phone_td_ridge_groupcross_all_k0_a2_w0.75,369,0.7266056408947306,0.4043735972145516,0.26671460580958467,1.229489280439305,0.0,0.9723322843497051,0.9204018043595117,0.17310058336192038,target_dependency,all,groupcross,ridge,0.75,0.0,2.0,299.1707317073171,313.1111111111111,,0.11360386731816063,0.12133704099463916,36.0,-0.0004071392407401876,-0.000926740445250494,0.0009533342265609081,0.5,0.20582087737501253,0.19801851338724674,False,False,True,False
raw_phone_td_ridge_groupcross_all_k0_a8_w0.75,369,0.7273193745123937,0.4050873308322149,0.26705820065381886,1.2310731688676038,0.0,0.9645089027080586,0.9140516603494053,0.16527720172027394,target_dependency,all,groupcross,ridge,0.75,0.0,8.0,299.1707317073171,313.1111111111111,,0.11431760093582377,0.12205077461230229,36.0,-0.0004142060341804001,-0.0009341474585949849,0.0009552364575390914,0.5,0.2078920691346834,0.2000897051469176,False,False,True,False
raw_phone_td_ridge_pair_all_k0_a2_w0.75,369,0.7364522767795711,0.41422023309939215,0.2719312501123089,1.2535367383225948,0.0,1.024050996870491,0.9939661402163534,0.22481929588270647,target_dependency,all,pair,ridge,0.75,0.0,2.0,299.1707317073171,313.1111111111111,,0.12345050320300122,0.13118367687947974,36.0,-0.0003502552432560132,-0.0008724925303576418,0.0009487715874886954,0.5,0.19917445074871498,0.1913720867609492,False,False,True,False
raw_phone_td_ridge_pair_all_k0_a8_w0.75,369,0.7370538769370072,0.4148218332568284,0.27222671096712014,1.254898740799651,0.0,1.0151190026087618,0.9862462237095684,0.21588730162097736,target_dependency,all,pair,ridge,0.75,0.0,8.0,299.1707317073171,313.1111111111111,,0.12405210336043726,0.13178527703691578,36.0,-0.0003632883070004124,-0.0008845839878123159,0.0009510025209895592,0.5,0.2014144171787805,0.1936120531910147,False,False,True,False
