basename,source_path,parent_basename,recipe,policy,group_key,base_variant,source_count,source_basenames,selected_mode_mix,weight,oracle_control,parent_fresh_null_strict_rate,parent_fresh_actual_p90,parent_fresh_worst_mode_p90_dominance,nonzero_rows,nonzero_cells,mean_abs_delta,max_abs_delta,l1_delta,signed_delta_sum,q_abs_share,s_abs_share,abs_Q1,abs_Q2,abs_Q3,abs_S1,abs_S2,abs_S3,abs_S4,ref_null_reps,ref_null_abs_mean,ref_centered_abs_mean,ref_unique75_cells,ref_unique90_cells
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_00__kal_09522774.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_00__kal_09522774.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_vote2__c128__w8_00_b6aa3bb6.csv,null_common_residual,human_regime_only,human_regime_only__recipe_family_consensus,meanresid_l1.00,18,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_vote2__c128__w8_00_b6aa3bb6.csv,,0.5,False,0.1818181818181818,-0.0011449425419868,1.0,249,656,0.009989125837271002,0.18290909952785536,17.480970215224254,3.3306690738754696e-16,0.2725091107698162,0.7274908892301839,4.763723648744404,0.0,3.88578058618805e-16,4.80125586778549,0.0,7.91599069869436,0.0,8,0.021233672859925695,0.019978251674542005,49,23
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_00__kal_0fcfaf88.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_00__kal_0fcfaf88.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_vote2__c128__w8_00_b6aa3bb6.csv,null_common_residual,human_regime_only,human_regime_only__recipe_family_consensus,meanresid_l1.00,18,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_vote2__c128__w8_00_b6aa3bb6.csv,,0.75,False,0.1818181818181818,-0.0011449425419868,1.0,249,656,0.0149836887559065,0.27436364929178303,26.221455322836377,0.0,0.27250911076981627,0.7274908892301838,7.145585473116606,0.0,5.828670879282072e-16,7.201883801678223,0.0,11.87398604804155,0.0,8,0.021233672859925695,0.019978251674542005,49,23
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_00__kal_d0dacb8c.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_00__kal_d0dacb8c.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_vote2__c128__w8_00_b6aa3bb6.csv,null_common_residual,human_regime_only,human_regime_only__recipe_family_consensus,meanresid_l1.00,18,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_vote2__c128__w8_00_b6aa3bb6.csv,,1.0,False,0.1818181818181818,-0.0011449425419868,1.0,249,656,0.01996921270365303,0.35,34.94612223139279,0.015818199055711135,0.27263246074639186,0.7273675392536082,9.527447297488807,0.0,7.7715611723761e-16,9.60251173557098,0.0,15.816163198333008,0.0,8,0.021233672859925695,0.019978251674542005,49,23
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_00__kal_6f4dda0a.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_00__kal_6f4dda0a.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_vote2__c128__w8_00_b6aa3bb6.csv,null_common_residual,human_regime_only,human_regime_only__recipe_family_consensus,meanresid_l1.00,18,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_vote2__c128__w8_00_b6aa3bb6.csv,,1.25,False,0.1818181818181818,-0.0011449425419868,1.0,249,656,0.024803882812024596,0.35,43.40679492104304,-0.040427420283069004,0.27430156965123803,0.7256984303487619,11.906551980371491,0.0,9.714451465470118e-16,11.990976697173943,0.0,19.5092662434976,0.0,8,0.021233672859925695,0.019978251674542005,49,23
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_00__kal_6787ff5e.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_00__kal_6787ff5e.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_vote2__c128__w8_00_b6aa3bb6.csv,null_common_residual,human_regime_only,human_regime_only__recipe_family_consensus,meanresid_l1.00,18,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_vote2__c128__w8_00_b6aa3bb6.csv,,1.5,False,0.1818181818181818,-0.0011449425419868,1.0,249,656,0.02925416367321709,0.35,51.194786428129916,-0.3646430299672163,0.2767901058429656,0.7232098941570344,14.170210354050095,0.0,1.1657341758564144e-15,14.18083397955738,0.0,22.84374209452244,0.0,8,0.021233672859925695,0.019978251674542005,49,23
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_25__k32_46b2730c.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_25__k32_46b2730c.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_vote2__c128__w8_00_b6aa3bb6.csv,null_common_residual,human_regime_only,human_regime_only__recipe_family_consensus,meanresid_l1.25,18,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_vote2__c128__w8_00_b6aa3bb6.csv,,0.5,False,0.1818181818181818,-0.0011449425419868,1.0,29,32,0.0022468978651607728,0.18488637440981923,3.9320712640313524,0.8127481430560721,0.23288680556404368,0.7671131944359564,0.915727515930433,0.0,0.0,1.064573954676987,0.0,1.9517697934239324,0.0,8,0.021233672859925695,0.019978251674542005,49,23
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_25__k32_fec335bc.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_25__k32_fec335bc.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_vote2__c128__w8_00_b6aa3bb6.csv,null_common_residual,human_regime_only,human_regime_only__recipe_family_consensus,meanresid_l1.25,18,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_vote2__c128__w8_00_b6aa3bb6.csv,,0.75,False,0.1818181818181818,-0.0011449425419868,1.0,29,32,0.0033703467977411593,0.2773295616147288,5.898106896047029,1.219122214584108,0.23288680556404362,0.7671131944359564,1.3735912738956493,0.0,0.0,1.5968609320154807,0.0,2.9276546901358986,0.0,8,0.021233672859925695,0.019978251674542005,49,23
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_25__k32_c67b692b.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_25__k32_c67b692b.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_vote2__c128__w8_00_b6aa3bb6.csv,null_common_residual,human_regime_only,human_regime_only__recipe_family_consensus,meanresid_l1.25,18,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_vote2__c128__w8_00_b6aa3bb6.csv,,1.0,False,0.1818181818181818,-0.0011449425419868,1.0,29,32,0.004482497016710324,0.35,7.844369779243067,1.645269034931783,0.23347382688499294,0.766526173115007,1.831455031860866,0.0,0.0,2.129147909353974,0.0,3.8837668380282264,0.0,8,0.021233672859925695,0.019978251674542005,49,23
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_25__k32_7b623463.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_25__k32_7b623463.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_vote2__c128__w8_00_b6aa3bb6.csv,null_common_residual,human_regime_only,human_regime_only__recipe_family_consensus,meanresid_l1.25,18,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_vote2__c128__w8_00_b6aa3bb6.csv,,1.25,False,0.1818181818181818,-0.0011449425419868,1.0,29,32,0.005464170401490188,0.35,9.562298202607828,2.018421380898569,0.2391226041991639,0.760877395800836,2.286561648336568,0.0,0.0,2.6614348866924677,0.0,4.614301667578792,0.0,8,0.021233672859925695,0.019978251674542005,49,23
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_25__k32_47120d70.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_25__k32_47120d70.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_vote2__c128__w8_00_b6aa3bb6.csv,null_common_residual,human_regime_only,human_regime_only__recipe_family_consensus,meanresid_l1.25,18,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_vote2__c128__w8_00_b6aa3bb6.csv,,1.5,False,0.1818181818181818,-0.0011449425419868,1.0,29,32,0.0061153834975534995,0.35,10.701921120718623,2.1890781498284517,0.24719539388861647,0.7528046061113836,2.645465606800944,0.0,0.0,3.0261250413893777,0.0,5.030330472528303,0.0,8,0.021233672859925695,0.019978251674542005,49,23
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_25__k64_492b996b.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_25__k64_492b996b.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_vote2__c128__w8_00_b6aa3bb6.csv,null_common_residual,human_regime_only,human_regime_only__recipe_family_consensus,meanresid_l1.25,18,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_vote2__c128__w8_00_b6aa3bb6.csv,,0.5,False,0.1818181818181818,-0.0011449425419868,1.0,53,64,0.003885230031285841,0.18488637440981923,6.799152554750223,1.4105493914075722,0.22573212769590892,0.7742678723040911,1.5347871727128426,0.0,0.0,1.6797855715979717,0.0,3.5845798104394087,0.0,8,0.021233672859925695,0.019978251674542005,49,23
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_25__k64_310fb566.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_25__k64_310fb566.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_vote2__c128__w8_00_b6aa3bb6.csv,null_common_residual,human_regime_only,human_regime_only__recipe_family_consensus,meanresid_l1.25,18,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_vote2__c128__w8_00_b6aa3bb6.csv,,0.75,False,0.1818181818181818,-0.0011449425419868,1.0,53,64,0.005827845046928762,0.2773295616147288,10.198728832125333,2.115824087111358,0.22573212769590892,0.7742678723040911,2.302180759069264,0.0,0.0,2.5196783573969572,0.0,5.3768697156591125,0.0,8,0.021233672859925695,0.019978251674542005,49,23
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_25__k64_86259c22.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_25__k64_86259c22.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_vote2__c128__w8_00_b6aa3bb6.csv,null_common_residual,human_regime_only,human_regime_only__recipe_family_consensus,meanresid_l1.25,18,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_vote2__c128__w8_00_b6aa3bb6.csv,,1.0,False,0.1818181818181818,-0.0011449425419868,1.0,53,64,0.00775916134896046,0.35,13.578532360680807,2.840871531634783,0.22606083366669397,0.7739391663333061,3.069574345425685,0.0,0.0,3.3595711431959434,0.0,7.149386872059178,0.0,8,0.021233672859925695,0.019978251674542005,49,23
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_25__k64_4c10014d.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_25__k64_4c10014d.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_vote2__c128__w8_00_b6aa3bb6.csv,null_common_residual,human_regime_only,human_regime_only__recipe_family_consensus,meanresid_l1.25,18,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_vote2__c128__w8_00_b6aa3bb6.csv,,1.25,False,0.1818181818181818,-0.0011449425419868,1.0,53,64,0.009560000816802859,0.35,16.730001429405,3.512924501777319,0.22918173716073348,0.7708182628392666,3.834210790292592,0.0,0.0,4.199463928994929,0.0,8.69632671011748,0.0,8,0.021233672859925695,0.019978251674542005,49,23
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_25__k64_20f19828.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_25__k64_20f19828.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_vote2__c128__w8_00_b6aa3bb6.csv,null_common_residual,human_regime_only,human_regime_only__recipe_family_consensus,meanresid_l1.25,18,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_vote2__c128__w8_00_b6aa3bb6.csv,,1.5,False,0.1818181818181818,-0.0011449425419868,1.0,53,64,0.011030379995928706,0.35,19.30316499287523,3.982481894882952,0.23325939444697757,0.7667406055530224,4.502644577148173,0.0,0.0,4.87175989215233,0.0,9.928760523574729,0.0,8,0.021233672859925695,0.019978251674542005,49,23
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_25__k12_1974ddb4.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_25__k12_1974ddb4.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_vote2__c128__w8_00_b6aa3bb6.csv,null_common_residual,human_regime_only,human_regime_only__recipe_family_consensus,meanresid_l1.25,18,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_vote2__c128__w8_00_b6aa3bb6.csv,,0.5,False,0.1818181818181818,-0.0011449425419868,1.0,94,128,0.006120381568515634,0.18488637440981923,10.710667744902358,1.6381944705635916,0.2757232795647221,0.724276720435278,2.953180436952564,0.0,0.0,2.202204162135902,0.0,5.555283145813892,0.0,8,0.021233672859925695,0.019978251674542005,49,23
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_25__k12_dd5dc3eb.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_25__k12_dd5dc3eb.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_vote2__c128__w8_00_b6aa3bb6.csv,null_common_residual,human_regime_only,human_regime_only__recipe_family_consensus,meanresid_l1.25,18,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_vote2__c128__w8_00_b6aa3bb6.csv,,0.75,False,0.1818181818181818,-0.0011449425419868,1.0,94,128,0.00918057235277345,0.2773295616147288,16.06600161735354,2.457291705845387,0.27572327956472203,0.724276720435278,4.429770655428846,0.0,0.0,3.3033062432038527,0.0,8.332924718720841,0.0,8,0.021233672859925695,0.019978251674542005,49,23
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_25__k12_b6b49b53.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_25__k12_b6b49b53.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_vote2__c128__w8_00_b6aa3bb6.csv,null_common_residual,human_regime_only,human_regime_only__recipe_family_consensus,meanresid_l1.25,18,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_vote2__c128__w8_00_b6aa3bb6.csv,,1.0,False,0.1818181818181818,-0.0011449425419868,1.0,94,128,0.012229464423420046,0.35,21.401562740985078,3.2961616899468216,0.27597801830583835,0.7240219816941615,5.906360873905128,0.0,0.0,4.404408324271804,0.0,11.090793542808145,0.0,8,0.021233672859925695,0.019978251674542005,49,23
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_25__k12_4390a725.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_25__k12_4390a725.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_vote2__c128__w8_00_b6aa3bb6.csv,null_common_residual,human_regime_only,human_regime_only__recipe_family_consensus,meanresid_l1.25,18,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_vote2__c128__w8_00_b6aa3bb6.csv,,1.25,False,0.1818181818181818,-0.0011449425419868,1.0,94,128,0.015147879659877342,0.35,26.508789404785347,4.082037199667367,0.27840554459871447,0.7215944554012856,7.380193950891896,0.0,0.0,5.505510405339756,0.0,13.623085048553696,0.0,8,0.021233672859925695,0.019978251674542005,49,23
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_25__k12_d9434c90.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_25__k12_d9434c90.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_vote2__c128__w8_00_b6aa3bb6.csv,null_common_residual,human_regime_only,human_regime_only__recipe_family_consensus,meanresid_l1.25,18,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_vote2__c128__w8_00_b6aa3bb6.csv,,1.5,False,0.1818181818181818,-0.0011449425419868,1.0,94,128,0.017735834607618083,0.35,31.037710563331643,4.66541713235101,0.28216721565197994,0.71783278434802,8.757824369867336,0.0,0.0,6.439015663766122,0.0,15.840870529698186,0.0,8,0.021233672859925695,0.019978251674542005,49,23
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_25__kal_6dbfb603.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_25__kal_6dbfb603.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_vote2__c128__w8_00_b6aa3bb6.csv,null_common_residual,human_regime_only,human_regime_only__recipe_family_consensus,meanresid_l1.25,18,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_vote2__c128__w8_00_b6aa3bb6.csv,,0.5,False,0.1818181818181818,-0.0011449425419868,1.0,249,656,0.009856152406572725,0.18488637440981923,17.248266711502275,0.7969910206377762,0.2821775807607263,0.7178224192392737,4.86707417296748,0.0,4.302114220422479e-16,4.488678162951217,0.0,7.892514375583576,0.0,8,0.021233672859925695,0.019978251674542005,49,23
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_25__kal_0328d4d8.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_25__kal_0328d4d8.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_vote2__c128__w8_00_b6aa3bb6.csv,null_common_residual,human_regime_only,human_regime_only__recipe_family_consensus,meanresid_l1.25,18,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_vote2__c128__w8_00_b6aa3bb6.csv,,0.75,False,0.1818181818181818,-0.0011449425419868,1.0,249,656,0.014784228609859083,0.2773295616147288,25.872400067253388,1.1954865309566642,0.28217758076072635,0.7178224192392736,7.300611259451214,0.0,6.453171330633722e-16,6.733017244426819,0.0,11.838771563375355,0.0,8,0.021233672859925695,0.019978251674542005,49,23
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_25__kal_02dc8b33.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_25__kal_02dc8b33.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_vote2__c128__w8_00_b6aa3bb6.csv,null_common_residual,human_regime_only,human_regime_only__recipe_family_consensus,meanresid_l1.25,18,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_vote2__c128__w8_00_b6aa3bb6.csv,,1.0,False,0.1818181818181818,-0.0011449425419868,1.0,249,656,0.019701006099534225,0.35,34.47676067418491,1.6137547900951907,0.2823394122761532,0.7176605877238467,9.73414834593496,0.0,8.604228440844958e-16,8.977356325902434,0.0,15.765256002347513,0.0,8,0.021233672859925695,0.019978251674542005,49,23
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_25__kal_69593810.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_25__kal_69593810.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_vote2__c128__w8_00_b6aa3bb6.csv,null_common_residual,human_regime_only,human_regime_only__recipe_family_consensus,meanresid_l1.25,18,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_vote2__c128__w8_00_b6aa3bb6.csv,,1.25,False,0.1818181818181818,-0.0011449425419868,1.0,249,656,0.02448730675502006,0.35,42.852786821285136,1.9790285748528296,0.28387718030246806,0.7161228196975321,12.164928290929186,0.0,1.0755285551056202e-15,11.221695407378032,0.0,19.46616312297792,0.0,8,0.021233672859925695,0.019978251674542005,49,23
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_25__kal_374ba671.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_25__kal_374ba671.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_vote2__c128__w8_00_b6aa3bb6.csv,null_common_residual,human_regime_only,human_regime_only__recipe_family_consensus,meanresid_l1.25,18,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_vote2__c128__w8_00_b6aa3bb6.csv,,1.5,False,0.1818181818181818,-0.0011449425419868,1.0,249,656,0.02894314712178935,0.35,50.650507463131355,2.141806782573563,0.2862657514037012,0.7137342485962987,14.499505577912071,0.0,1.2906342661267445e-15,13.298437666212054,0.0,22.852564219007228,0.0,8,0.021233672859925695,0.019978251674542005,49,23
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__k32_8c03d300.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__k32_8c03d300.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_vote2__c128__w8_00_b6aa3bb6.csv,null_common_residual,human_regime_only,human_regime_only__recipe_family_consensus,meanresid_l1.50,18,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_vote2__c128__w8_00_b6aa3bb6.csv,,0.5,False,0.1818181818181818,-0.0011449425419868,1.0,29,32,0.0022714507851939853,0.18686364929178306,3.975038874089474,1.0037274580425093,0.1802089068509193,0.8197910931490807,0.7163374101895732,0.0,0.0,0.8636585025606436,0.0,2.3950429613392576,0.0,8,0.021233672859925695,0.019978251674542005,49,23
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__k32_24cc7c39.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__k32_24cc7c39.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_vote2__c128__w8_00_b6aa3bb6.csv,null_common_residual,human_regime_only,human_regime_only__recipe_family_consensus,meanresid_l1.50,18,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_vote2__c128__w8_00_b6aa3bb6.csv,,0.75,False,0.1818181818181818,-0.0011449425419868,1.0,29,32,0.0034071761777909777,0.2802954739376746,5.962558311134213,1.5055911870637644,0.18020890685091925,0.8197910931490807,1.0745061152843598,0.0,0.0,1.2954877538409655,0.0,3.592564442008887,0.0,8,0.021233672859925695,0.019978251674542005,49,23
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__k32_daba94fe.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__k32_daba94fe.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_vote2__c128__w8_00_b6aa3bb6.csv,null_common_residual,human_regime_only,human_regime_only__recipe_family_consensus,meanresid_l1.50,18,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_vote2__c128__w8_00_b6aa3bb6.csv,,1.0,False,0.1818181818181818,-0.0011449425419868,1.0,29,32,0.0045293431140545045,0.35,7.9263504495953825,2.031182214668585,0.18074835695061658,0.8192516430493835,1.4326748203791464,0.0,0.0,1.7273170051212872,0.0,4.766358624094949,0.0,8,0.021233672859925695,0.019978251674542005,49,23
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__k32_ab5322e8.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__k32_ab5322e8.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_vote2__c128__w8_00_b6aa3bb6.csv,null_common_residual,human_regime_only,human_regime_only__recipe_family_consensus,meanresid_l1.50,18,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_vote2__c128__w8_00_b6aa3bb6.csv,,1.25,False,0.1818181818181818,-0.0011449425419868,1.0,29,32,0.005519702542611337,0.35,9.659479449569842,2.484859674175797,0.18511208531677617,0.8148879146832237,1.7880863839844188,0.0,0.0,2.1536775064016087,0.0,5.717715559183814,0.0,8,0.021233672859925695,0.019978251674542005,49,23
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__k64_8e1c1713.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__k64_8e1c1713.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_vote2__c128__w8_00_b6aa3bb6.csv,null_common_residual,human_regime_only,human_regime_only__recipe_family_consensus,meanresid_l1.50,18,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_vote2__c128__w8_00_b6aa3bb6.csv,,0.5,False,0.1818181818181818,-0.0011449425419868,1.0,52,64,0.0038966903317352404,0.18686364929178306,6.81920808053667,1.713615497305772,0.23739497161070644,0.7626050283892937,1.618845708686503,0.0,0.0,1.572924626563431,0.0,3.6274377452867372,0.0,8,0.021233672859925695,0.019978251674542005,49,23
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__k64_9e4c5a56.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__k64_9e4c5a56.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_vote2__c128__w8_00_b6aa3bb6.csv,null_common_residual,human_regime_only,human_regime_only__recipe_family_consensus,meanresid_l1.50,18,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_vote2__c128__w8_00_b6aa3bb6.csv,,0.75,False,0.1818181818181818,-0.0011449425419868,1.0,52,64,0.005845035497602861,0.2802954739376746,10.228812120805006,2.5704232459586587,0.23739497161070644,0.7626050283892936,2.4282685630297545,0.0,0.0,2.3593869398451455,0.0,5.4411566179301065,0.0,8,0.021233672859925695,0.019978251674542005,49,23
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__k64_4eac6d84.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__k64_4eac6d84.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_vote2__c128__w8_00_b6aa3bb6.csv,null_common_residual,human_regime_only,human_regime_only__recipe_family_consensus,meanresid_l1.50,18,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_vote2__c128__w8_00_b6aa3bb6.csv,,1.0,False,0.1818181818181818,-0.0011449425419868,1.0,52,64,0.007779822207137015,0.35,13.614688862489775,3.45095829319511,0.23780869692096038,0.7621913030790398,3.237691417373006,0.0,0.0,3.145849253126862,0.0,7.2311481919899085,0.0,8,0.021233672859925695,0.019978251674542005,49,23
