target,view_id,split,mode,rep,null_delta
S1,raw_day,dateblock,row,2,0.001373240460565528
S1,raw_day,dateblock,row,3,0.004245721951183112
S1,raw_day,dateblock,row,4,-0.000905171646633729
S1,raw_day,dateblock,row,5,0.0013089708283686718
S1,raw_day,dateblock,row,6,0.0017696293388436146
S1,raw_day,dateblock,row,7,0.0030171729271595282
S1,raw_day,dateblock,subject,0,0.00415925136644224
S1,raw_day,dateblock,subject,1,0.0004940825127710546
S1,raw_day,dateblock,subject,2,0.0033704740546995904
S1,raw_day,dateblock,subject,3,0.0019380802942091657
S1,raw_day,dateblock,subject,4,0.0034896632458958354
S1,raw_day,dateblock,subject,5,0.0036861825120082514
S1,raw_day,dateblock,subject,6,0.002337314204712282
S1,raw_day,dateblock,subject,7,0.0029131345788748764
S1,raw_day,dateblock,dateblock,0,0.007252221169484763
S1,raw_day,dateblock,dateblock,1,-0.0017696649299014933
S1,raw_day,dateblock,dateblock,2,0.0028228735641169234
S1,raw_day,dateblock,dateblock,3,0.0018056539129467364
S1,raw_day,dateblock,dateblock,4,0.005095490309424799
S1,raw_day,dateblock,dateblock,5,0.009977006558985368
S1,raw_day,dateblock,dateblock,6,0.0018723385424918026
S1,raw_day,dateblock,dateblock,7,-0.0004957311593675184
S1,family_story,dateblock,row,0,0.002132413061624594
S1,family_story,dateblock,row,1,0.006012115893225256
S1,family_story,dateblock,row,2,0.0010269258882565913
S1,family_story,dateblock,row,3,0.0019988642979051896
S1,family_story,dateblock,row,4,0.0014798500105129841
S1,family_story,dateblock,row,5,0.0018361873631852488
S1,family_story,dateblock,row,6,0.000745605512336045
S1,family_story,dateblock,row,7,-0.00034724830719545796
S1,family_story,dateblock,subject,0,-0.0029020382159899993
S1,family_story,dateblock,subject,1,0.003693654299759208
S1,family_story,dateblock,subject,2,0.00025991752775156307
S1,family_story,dateblock,subject,3,0.00052322789487802
S1,family_story,dateblock,subject,4,0.0019200641693088993
S1,family_story,dateblock,subject,5,0.004087893569729051
S1,family_story,dateblock,subject,6,0.0011870870941274037
S1,family_story,dateblock,subject,7,-0.0009585094231224778
S1,family_story,dateblock,dateblock,0,0.0023947488145602547
S1,family_story,dateblock,dateblock,1,0.0012707221836839588
S1,family_story,dateblock,dateblock,2,0.0018862633796679074
S1,family_story,dateblock,dateblock,3,-0.0013120167417235429
S1,family_story,dateblock,dateblock,4,-0.0021288115928033147
S1,family_story,dateblock,dateblock,5,0.0024559891775759457
S1,family_story,dateblock,dateblock,6,0.002534736375831903
S1,family_story,dateblock,dateblock,7,-0.004647715226495541
S1,family_jepa_story,dateblock,row,0,0.0011105817932078876
S1,family_jepa_story,dateblock,row,1,0.0010360528498238875
S1,family_jepa_story,dateblock,row,2,0.00018968846003242223
S1,family_jepa_story,dateblock,row,3,0.0024101371699540852
S1,family_jepa_story,dateblock,row,4,0.0001068799438832535
S1,family_jepa_story,dateblock,row,5,0.002186918601292165
S1,family_jepa_story,dateblock,row,6,-0.003362415656032014
S1,family_jepa_story,dateblock,row,7,0.003550045716772865
S1,family_jepa_story,dateblock,subject,0,0.005962156096972149
S1,family_jepa_story,dateblock,subject,1,0.005766962383632834
S1,family_jepa_story,dateblock,subject,2,0.0012377283854051457
S1,family_jepa_story,dateblock,subject,3,0.0030810803271512643
S1,family_jepa_story,dateblock,subject,4,-0.0008366784816737916
S1,family_jepa_story,dateblock,subject,5,0.0019591145978803404
S1,family_jepa_story,dateblock,subject,6,-0.0007921808968768262
S1,family_jepa_story,dateblock,subject,7,0.0012961328102032432
S1,family_jepa_story,dateblock,dateblock,0,-0.0035259137550852637
S1,family_jepa_story,dateblock,dateblock,1,0.0011268261005373814
S1,family_jepa_story,dateblock,dateblock,2,0.0063716309139512095
S1,family_jepa_story,dateblock,dateblock,3,0.0016769672729739504
S1,family_jepa_story,dateblock,dateblock,4,0.001821642739803897
S1,family_jepa_story,dateblock,dateblock,5,0.00740319055750327
S1,family_jepa_story,dateblock,dateblock,6,0.0006171838265207619
S1,family_jepa_story,dateblock,dateblock,7,0.0032974581054414642
S2,family,dateblock,row,0,-0.0016508112382981333
S2,family,dateblock,row,1,-0.0018386263836093208
S2,family,dateblock,row,2,0.00019668991989540974
S2,family,dateblock,row,3,0.0016240324723609811
S2,family,dateblock,row,4,0.00700934000886777
S2,family,dateblock,row,5,0.0008661120299002789
S2,family,dateblock,row,6,0.0002919208647838012
S2,family,dateblock,row,7,0.002880970954125428
S2,family,dateblock,subject,0,0.0021453993041787855
S2,family,dateblock,subject,1,0.0037904578677022682
S2,family,dateblock,subject,2,-4.529768376726473e-06
S2,family,dateblock,subject,3,0.0004964178521862372
S2,family,dateblock,subject,4,0.008601591864965452
S2,family,dateblock,subject,5,-0.0005481835144468539
S2,family,dateblock,subject,6,0.004752003361833901
S2,family,dateblock,subject,7,0.0032177156296148146
S2,family,dateblock,dateblock,0,-0.0011218609039342908
S2,family,dateblock,dateblock,1,0.0010385437826878618
S2,family,dateblock,dateblock,2,-0.0015499920140930046
S2,family,dateblock,dateblock,3,0.0020091441358286444
S2,family,dateblock,dateblock,4,-0.006944294405319629
S2,family,dateblock,dateblock,5,-0.0012847640493510726
S2,family,dateblock,dateblock,6,-0.0033286658636554334
S2,family,dateblock,dateblock,7,0.0013941290399417383
S2,jepa_resid,dateblock,row,0,0.002340787536002087
S2,jepa_resid,dateblock,row,1,0.004694020790425468
S2,jepa_resid,dateblock,row,2,0.0035572728301466183
S2,jepa_resid,dateblock,row,3,0.0032879741026563547
S2,jepa_resid,dateblock,row,4,0.0025288895482372675
S2,jepa_resid,dateblock,row,5,0.002230613762415179
S2,jepa_resid,dateblock,row,6,-0.0009099621252431911
S2,jepa_resid,dateblock,row,7,0.0007331882614860508
S2,jepa_resid,dateblock,subject,0,-8.711087558233022e-05
S2,jepa_resid,dateblock,subject,1,0.0017222475368379175
S2,jepa_resid,dateblock,subject,2,0.0018579923942394494
S2,jepa_resid,dateblock,subject,3,0.0008626584673011584
S2,jepa_resid,dateblock,subject,4,0.002061211043640654
S2,jepa_resid,dateblock,subject,5,-0.005020530274448487
S2,jepa_resid,dateblock,subject,6,0.005501376427002103
S2,jepa_resid,dateblock,subject,7,0.00037614984745693025
S2,jepa_resid,dateblock,dateblock,0,0.004003467826658724
S2,jepa_resid,dateblock,dateblock,1,0.0019757291497396468
S2,jepa_resid,dateblock,dateblock,2,0.003134002702591232
S2,jepa_resid,dateblock,dateblock,3,-0.002845122723129312
S2,jepa_resid,dateblock,dateblock,4,-0.00040064029560538117
S2,jepa_resid,dateblock,dateblock,5,0.002509230590100997
S2,jepa_resid,dateblock,dateblock,6,-0.0011271196616956525
S2,jepa_resid,dateblock,dateblock,7,0.005597416649559928
S2,story_bundle,dateblock,row,0,0.00293263598386051
S2,story_bundle,dateblock,row,1,0.002754196902636674
S2,story_bundle,dateblock,row,2,0.0038984552122134364
S2,story_bundle,dateblock,row,3,0.0010830583595508037
S2,story_bundle,dateblock,row,4,0.001906728703942373
S2,story_bundle,dateblock,row,5,0.0007591962055618628
S2,story_bundle,dateblock,row,6,0.0016558913617301663
S2,story_bundle,dateblock,row,7,-0.0010263587238533711
S2,story_bundle,dateblock,subject,0,-0.0014032501845122614
S2,story_bundle,dateblock,subject,1,0.0019917641163949007
S2,story_bundle,dateblock,subject,2,0.001053972979177864
S2,story_bundle,dateblock,subject,3,-0.0006957668017333329
S2,story_bundle,dateblock,subject,4,0.0021515500985630487
S2,story_bundle,dateblock,subject,5,0.0013166154698051047
S2,story_bundle,dateblock,subject,6,0.0016414934427929628
S2,story_bundle,dateblock,subject,7,0.0030100941750140775
S2,story_bundle,dateblock,dateblock,0,0.0020545799084953353
S2,story_bundle,dateblock,dateblock,1,8.875230320593008e-05
S2,story_bundle,dateblock,dateblock,2,-0.011578366009718954
S2,story_bundle,dateblock,dateblock,3,0.0023442161718347787
S2,story_bundle,dateblock,dateblock,4,0.0007880545006220263
S2,story_bundle,dateblock,dateblock,5,-0.008861258052772158
S2,story_bundle,dateblock,dateblock,6,0.0026149305402527467
S2,story_bundle,dateblock,dateblock,7,0.004612911519077945
S2,raw_day,dateblock,row,0,-0.0033364210818409568
S2,raw_day,dateblock,row,1,0.0016133819160116802
S2,raw_day,dateblock,row,2,0.0018617222551857715
S2,raw_day,dateblock,row,3,0.0005995761193641203
S2,raw_day,dateblock,row,4,0.0011718107481653028
S2,raw_day,dateblock,row,5,0.00042546765122597474
S2,raw_day,dateblock,row,6,0.000735582761168807
S2,raw_day,dateblock,row,7,0.008355211294288178
S2,raw_day,dateblock,subject,0,0.000991625797094997
S2,raw_day,dateblock,subject,1,0.001153983659812674
S2,raw_day,dateblock,subject,2,0.0015023775978676435
S2,raw_day,dateblock,subject,3,0.0013563889554184527
S2,raw_day,dateblock,subject,4,0.001342740656079755
S2,raw_day,dateblock,subject,5,0.0027455979591154422
S2,raw_day,dateblock,subject,6,0.004144349654277124
S2,raw_day,dateblock,subject,7,0.00035366741199449603
S2,raw_day,dateblock,dateblock,0,0.002504282245662126
S2,raw_day,dateblock,dateblock,1,0.002072834742092855
S2,raw_day,dateblock,dateblock,2,0.0010571088139316176
S2,raw_day,dateblock,dateblock,3,0.001992025177124934
S2,raw_day,dateblock,dateblock,4,0.0034333270657725956
S2,raw_day,dateblock,dateblock,5,0.001997500953603959
S2,raw_day,dateblock,dateblock,6,0.00043790782624875124
S2,raw_day,dateblock,dateblock,7,0.0017500059360731068
S2,family_story,dateblock,row,0,0.0010780945375223894
S2,family_story,dateblock,row,1,0.0017228051113518106
S2,family_story,dateblock,row,2,0.0005033098343155684
S2,family_story,dateblock,row,3,-0.0015860626144859058
S2,family_story,dateblock,row,4,0.0057580510438250965
S2,family_story,dateblock,row,5,0.000495285051898553
S2,family_story,dateblock,row,6,0.0031319183318816446
S2,family_story,dateblock,row,7,0.0011457670729350111
S2,family_story,dateblock,subject,0,-0.0014041039283574364
S2,family_story,dateblock,subject,1,-0.0018945132070812276
S2,family_story,dateblock,subject,2,-0.001381707540662469
S2,family_story,dateblock,subject,3,0.00757649041638131
S2,family_story,dateblock,subject,4,0.0026417473167288374
S2,family_story,dateblock,subject,5,0.000853858295402965
S2,family_story,dateblock,subject,6,0.002430156151022711
S2,family_story,dateblock,subject,7,0.0031167665657905186
S2,family_story,dateblock,dateblock,0,-0.004649747187431386
S2,family_story,dateblock,dateblock,1,-0.00712610580508799
S2,family_story,dateblock,dateblock,2,0.00687688610133752
S2,family_story,dateblock,dateblock,3,-0.006044698985588126
S2,family_story,dateblock,dateblock,4,0.0028776562491281688
S2,family_story,dateblock,dateblock,5,-9.714326514431715e-05
S2,family_story,dateblock,dateblock,6,-0.000521544184279632
S2,family_story,dateblock,dateblock,7,-0.0016899610164848866
S2,family_jepa_story,dateblock,row,0,0.0050573765526317205
S2,family_jepa_story,dateblock,row,1,0.005685378852653966
S2,family_jepa_story,dateblock,row,2,0.0033767946374567703
S2,family_jepa_story,dateblock,row,3,0.0021974979428751595
S2,family_jepa_story,dateblock,row,4,0.0036516829609039014
S2,family_jepa_story,dateblock,row,5,-0.003098804246108533
S2,family_jepa_story,dateblock,row,6,-4.535722692045052e-05
S2,family_jepa_story,dateblock,row,7,-0.002057800098367202
S2,family_jepa_story,dateblock,subject,0,0.0010356046894296478
S2,family_jepa_story,dateblock,subject,1,0.001959820241765664
S2,family_jepa_story,dateblock,subject,2,0.0006325058593227295
S2,family_jepa_story,dateblock,subject,3,0.0021428851010968364
S2,family_jepa_story,dateblock,subject,4,0.002284164598700955
S2,family_jepa_story,dateblock,subject,5,0.0005112359386646448
S2,family_jepa_story,dateblock,subject,6,0.0015860751426703956
S2,family_jepa_story,dateblock,subject,7,0.003396170687432254
S2,family_jepa_story,dateblock,dateblock,0,0.0075098085274457604
S2,family_jepa_story,dateblock,dateblock,1,-0.0032354478991858393
S2,family_jepa_story,dateblock,dateblock,2,0.0001671604676418692
S2,family_jepa_story,dateblock,dateblock,3,0.004060135424550748
S2,family_jepa_story,dateblock,dateblock,4,-0.0015501085563333072
S2,family_jepa_story,dateblock,dateblock,5,-0.003467099557646125
S2,family_jepa_story,dateblock,dateblock,6,0.0013329623827358361
S2,family_jepa_story,dateblock,dateblock,7,-0.003838271083400069
S3,family,dateblock,row,0,0.001632597471962649
S3,family,dateblock,row,1,0.0012144503681492669
S3,family,dateblock,row,2,-0.0004561724728632255
S3,family,dateblock,row,3,0.0005933941001932119
S3,family,dateblock,row,4,0.007600454626749964
S3,family,dateblock,row,5,-0.002663640306661663
S3,family,dateblock,row,6,0.0021614207240593375
S3,family,dateblock,row,7,0.001979546560285206
S3,family,dateblock,subject,0,0.003315713617688676
S3,family,dateblock,subject,1,-0.004254983045653193
S3,family,dateblock,subject,2,0.002241848391823509
S3,family,dateblock,subject,3,0.0021369993855956393
S3,family,dateblock,subject,4,0.00024918896284409353
S3,family,dateblock,subject,5,0.003137172500291441
S3,family,dateblock,subject,6,-0.0015361086468931306
S3,family,dateblock,subject,7,-0.0020797043772262658
S3,family,dateblock,dateblock,0,0.0028986107893452795
S3,family,dateblock,dateblock,1,0.005275818800066667
S3,family,dateblock,dateblock,2,0.001207666987282141
S3,family,dateblock,dateblock,3,0.000959384323835244
S3,family,dateblock,dateblock,4,0.003875550800144789
S3,family,dateblock,dateblock,5,0.0025817624788305737
S3,family,dateblock,dateblock,6,0.0005247319229945147
S3,family,dateblock,dateblock,7,0.006820346277293221
S3,jepa_resid,dateblock,row,0,0.004271729857582729
S3,jepa_resid,dateblock,row,1,0.000751702313136482
S3,jepa_resid,dateblock,row,2,0.0010380526551112546
S3,jepa_resid,dateblock,row,3,0.00655365065260205
S3,jepa_resid,dateblock,row,4,0.005166594573704497
S3,jepa_resid,dateblock,row,5,0.0013109574178334915
S3,jepa_resid,dateblock,row,6,0.0013895512640742513
S3,jepa_resid,dateblock,row,7,-0.0016034607503969678
S3,jepa_resid,dateblock,subject,0,0.0023868300526290742
S3,jepa_resid,dateblock,subject,1,0.0009172472583136582
S3,jepa_resid,dateblock,subject,2,0.002875172232301604
S3,jepa_resid,dateblock,subject,3,0.0013100512144489374
S3,jepa_resid,dateblock,subject,4,0.0036729142642006885
S3,jepa_resid,dateblock,subject,5,0.0020479612116302004
S3,jepa_resid,dateblock,subject,6,0.0011213569697450243
S3,jepa_resid,dateblock,subject,7,-0.005988899846390838
S3,jepa_resid,dateblock,dateblock,0,0.0026689324210715792
S3,jepa_resid,dateblock,dateblock,1,0.000665904379091975
S3,jepa_resid,dateblock,dateblock,2,-0.00016493346701518252
S3,jepa_resid,dateblock,dateblock,3,0.002992677334098137
S3,jepa_resid,dateblock,dateblock,4,0.003399713574489316
S3,jepa_resid,dateblock,dateblock,5,0.00026661241288938875
S3,jepa_resid,dateblock,dateblock,6,0.0017725788343110338
S3,jepa_resid,dateblock,dateblock,7,-0.010865765398888283
S3,story_bundle,dateblock,row,0,-0.004001612327206749
S3,story_bundle,dateblock,row,1,0.0006950013034983105
S3,story_bundle,dateblock,row,2,-0.004012992205372101
S3,story_bundle,dateblock,row,3,0.0015230038505312793
S3,story_bundle,dateblock,row,4,0.004008068268965714
S3,story_bundle,dateblock,row,5,-0.003020073695507497
S3,story_bundle,dateblock,row,6,0.0004120799823161825
S3,story_bundle,dateblock,row,7,0.006406476393251093
S3,story_bundle,dateblock,subject,0,0.003366114572117551
S3,story_bundle,dateblock,subject,1,-0.0011772206780599204
S3,story_bundle,dateblock,subject,2,-0.0011234639659946088
S3,story_bundle,dateblock,subject,3,0.0011090208602796414
S3,story_bundle,dateblock,subject,4,0.0053489924958771695
S3,story_bundle,dateblock,subject,5,-0.0007884083518314711
S3,story_bundle,dateblock,subject,6,-0.0016764091633243439
S3,story_bundle,dateblock,subject,7,0.0008294622178058875
S3,story_bundle,dateblock,dateblock,0,0.002168549724148039
S3,story_bundle,dateblock,dateblock,1,0.00577776996344237
S3,story_bundle,dateblock,dateblock,2,0.0015881854319038657
S3,story_bundle,dateblock,dateblock,3,0.0008208903746819152
S3,story_bundle,dateblock,dateblock,4,1.2310132724180356e-05
S3,story_bundle,dateblock,dateblock,5,0.0008134238438853858
S3,story_bundle,dateblock,dateblock,6,0.0083543342575364
S3,story_bundle,dateblock,dateblock,7,0.003940639179969896
S3,raw_day,dateblock,row,0,-0.00041819636476070343
S3,raw_day,dateblock,row,1,0.005047485351324932
S3,raw_day,dateblock,row,2,0.001941267246313938
S3,raw_day,dateblock,row,3,0.004011900236790211
S3,raw_day,dateblock,row,4,0.0007501794016497865
S3,raw_day,dateblock,row,5,0.0011495908819212364
S3,raw_day,dateblock,row,6,0.0013430352733246886
S3,raw_day,dateblock,row,7,0.004010556391106479
S3,raw_day,dateblock,subject,0,0.004268797838485439
S3,raw_day,dateblock,subject,1,0.0032397249652775795
S3,raw_day,dateblock,subject,2,0.005233227205910018
S3,raw_day,dateblock,subject,3,0.0004317167626674001
S3,raw_day,dateblock,subject,4,0.002874016054909334
S3,raw_day,dateblock,subject,5,0.0011223995753208982
S3,raw_day,dateblock,subject,6,0.001457745749792294
S3,raw_day,dateblock,subject,7,-0.0007896920019747622
S3,raw_day,dateblock,dateblock,0,9.660338178951733e-05
S3,raw_day,dateblock,dateblock,1,-8.528035091215358e-05
S3,raw_day,dateblock,dateblock,2,0.0004860871271886724
S3,raw_day,dateblock,dateblock,3,0.002043796524867858
S3,raw_day,dateblock,dateblock,4,0.001985409687085493
S3,raw_day,dateblock,dateblock,5,0.001014502604264611
S3,raw_day,dateblock,dateblock,6,0.005059541293036207
S3,raw_day,dateblock,dateblock,7,0.0004980150577679199
S3,family_story,dateblock,row,0,0.0005759143827959168
S3,family_story,dateblock,row,1,0.00044992229981399845
S3,family_story,dateblock,row,2,0.0001548501206486419
S3,family_story,dateblock,row,3,-0.0017763968300579247
S3,family_story,dateblock,row,4,0.0035528391435547535
S3,family_story,dateblock,row,5,0.0035329912530674967
S3,family_story,dateblock,row,6,0.003346553608284286
S3,family_story,dateblock,row,7,0.0014252468969752075
S3,family_story,dateblock,subject,0,0.0029935843174767607
S3,family_story,dateblock,subject,1,0.002660853202440694
S3,family_story,dateblock,subject,2,0.0034419796796276714
S3,family_story,dateblock,subject,3,-0.010891183039462349
S3,family_story,dateblock,subject,4,0.002280253766954954
S3,family_story,dateblock,subject,5,0.0004916355144243267
S3,family_story,dateblock,subject,6,-0.002305170672209478
S3,family_story,dateblock,subject,7,0.002769825652651936
S3,family_story,dateblock,dateblock,0,0.00022875488683038459
S3,family_story,dateblock,dateblock,1,0.0035867198213312967
S3,family_story,dateblock,dateblock,2,0.004330647545345068
S3,family_story,dateblock,dateblock,3,0.0037825887012892245
S3,family_story,dateblock,dateblock,4,0.0065956795467743135
S3,family_story,dateblock,dateblock,5,0.0008378337889073384
S3,family_story,dateblock,dateblock,6,0.0005070338915409422
S3,family_story,dateblock,dateblock,7,0.0005086918559461528
S3,family_jepa_story,dateblock,row,0,-0.0004662417357528259
S3,family_jepa_story,dateblock,row,1,0.0008230242274950283
S3,family_jepa_story,dateblock,row,2,0.0011072829800492512
S3,family_jepa_story,dateblock,row,3,-0.0016063890142932191
S3,family_jepa_story,dateblock,row,4,0.0012331611632268036
S3,family_jepa_story,dateblock,row,5,0.0011769464745852165
S3,family_jepa_story,dateblock,row,6,0.005520200138126374
S3,family_jepa_story,dateblock,row,7,0.0006740913079058553
S3,family_jepa_story,dateblock,subject,0,0.001430168597921111
S3,family_jepa_story,dateblock,subject,1,0.0010821121476239925
S3,family_jepa_story,dateblock,subject,2,0.0029086636132927834
S3,family_jepa_story,dateblock,subject,3,0.003431358329432199
S3,family_jepa_story,dateblock,subject,4,0.0031970534898555503
S3,family_jepa_story,dateblock,subject,5,-0.0006852608302395646
S3,family_jepa_story,dateblock,subject,6,0.000637384084514081
S3,family_jepa_story,dateblock,subject,7,0.0007853193523067459
S3,family_jepa_story,dateblock,dateblock,0,-0.003615744907691787
S3,family_jepa_story,dateblock,dateblock,1,-0.0020500558758859144
S3,family_jepa_story,dateblock,dateblock,2,0.003631209084869025
S3,family_jepa_story,dateblock,dateblock,3,0.005298243000560032
S3,family_jepa_story,dateblock,dateblock,4,0.006941998273627736
S3,family_jepa_story,dateblock,dateblock,5,-0.00038288353417959
S3,family_jepa_story,dateblock,dateblock,6,0.001744377790891427
S3,family_jepa_story,dateblock,dateblock,7,0.0034183423305403915
S4,family,dateblock,row,0,0.004288364879852624
S4,family,dateblock,row,1,7.402821286894845e-05
S4,family,dateblock,row,2,0.004784002277257615
S4,family,dateblock,row,3,0.002211284496629329
S4,family,dateblock,row,4,0.0003396123925292205
S4,family,dateblock,row,5,0.004431699639705466
S4,family,dateblock,row,6,0.0014826703081307624
S4,family,dateblock,row,7,0.0016125007595971796
S4,family,dateblock,subject,0,0.006238899873055925
S4,family,dateblock,subject,1,0.001088150458115944
S4,family,dateblock,subject,2,-0.00228625007379879
S4,family,dateblock,subject,3,0.005271734969720887
S4,family,dateblock,subject,4,0.0023012751792872432
S4,family,dateblock,subject,5,-0.0005051925080025166
S4,family,dateblock,subject,6,-0.001819839734287898
S4,family,dateblock,subject,7,0.0012694124491177128
S4,family,dateblock,dateblock,0,0.0005791116600611934
S4,family,dateblock,dateblock,1,-0.00015659712819016125
S4,family,dateblock,dateblock,2,0.0024930150971184117
S4,family,dateblock,dateblock,3,0.00018354623581595675
S4,family,dateblock,dateblock,4,0.0028591285002856903
S4,family,dateblock,dateblock,5,-0.0005113701961411143
S4,family,dateblock,dateblock,6,0.0014984821720513963
S4,family,dateblock,dateblock,7,0.0002209964671072706
S4,jepa_resid,dateblock,row,0,0.0005635901554701395
S4,jepa_resid,dateblock,row,1,0.0052710086622325125
S4,jepa_resid,dateblock,row,2,0.0022951092829704978
S4,jepa_resid,dateblock,row,3,0.0025705651849350364
S4,jepa_resid,dateblock,row,4,0.0009104673629469762
S4,jepa_resid,dateblock,row,5,0.0038877530208807354
S4,jepa_resid,dateblock,row,6,0.003584680882825819
S4,jepa_resid,dateblock,row,7,0.00022224833216544226
S4,jepa_resid,dateblock,subject,0,-0.005349401025129263
S4,jepa_resid,dateblock,subject,1,-0.00019254629091469688
S4,jepa_resid,dateblock,subject,2,-0.00031683791155578955
S4,jepa_resid,dateblock,subject,3,-0.000398383647678191
S4,jepa_resid,dateblock,subject,4,7.915166533201123e-05
S4,jepa_resid,dateblock,subject,5,0.0028134820564184038
S4,jepa_resid,dateblock,subject,6,0.0016913202257429205
S4,jepa_resid,dateblock,subject,7,-0.0067393770320541835
S4,jepa_resid,dateblock,dateblock,0,0.0052751181187676854
S4,jepa_resid,dateblock,dateblock,1,0.0030309940720071316
S4,jepa_resid,dateblock,dateblock,2,0.00406920468780636
S4,jepa_resid,dateblock,dateblock,3,0.004344406634856246
S4,jepa_resid,dateblock,dateblock,4,0.0001881153703240379
S4,jepa_resid,dateblock,dateblock,5,0.003406992484038751
S4,jepa_resid,dateblock,dateblock,6,0.004577323489813878
S4,jepa_resid,dateblock,dateblock,7,0.004618417598977964
S4,story_bundle,dateblock,row,0,0.0016875942543144173
S4,story_bundle,dateblock,row,1,-0.005496159352659569
S4,story_bundle,dateblock,row,2,0.0023971107542235526
S4,story_bundle,dateblock,row,3,0.00478551327062815
S4,story_bundle,dateblock,row,4,0.0011653911778614079
S4,story_bundle,dateblock,row,5,0.0039885610154313245
S4,story_bundle,dateblock,row,6,0.0039244939258641365
S4,story_bundle,dateblock,row,7,0.0016539868737620589
S4,story_bundle,dateblock,subject,0,0.0004028880278783564
S4,story_bundle,dateblock,subject,1,0.001818013670053631
S4,story_bundle,dateblock,subject,2,0.0014378910094532404
S4,story_bundle,dateblock,subject,3,0.0031723865018281616
S4,story_bundle,dateblock,subject,4,0.002859646731559029
S4,story_bundle,dateblock,subject,5,-0.0023818397426409454
S4,story_bundle,dateblock,subject,6,0.0011018706610586015
S4,story_bundle,dateblock,subject,7,-0.0028280486886022027
S4,story_bundle,dateblock,dateblock,0,-0.0041056687596260355
S4,story_bundle,dateblock,dateblock,1,0.003291083191788946
S4,story_bundle,dateblock,dateblock,2,-0.0005762726933611351
S4,story_bundle,dateblock,dateblock,3,-0.0004103422213214136
S4,story_bundle,dateblock,dateblock,4,-0.0025193758838097935
S4,story_bundle,dateblock,dateblock,5,-0.0016336392075260164
S4,story_bundle,dateblock,dateblock,6,-0.00024921700145585923
S4,story_bundle,dateblock,dateblock,7,0.004468457883281429
S4,raw_day,dateblock,row,0,0.0006287388139805117
S4,raw_day,dateblock,row,1,-0.00029905646379402295
S4,raw_day,dateblock,row,2,0.004645426660995433
S4,raw_day,dateblock,row,3,0.0006175644876662556
S4,raw_day,dateblock,row,4,0.00018376345282722362
S4,raw_day,dateblock,row,5,-0.0014457061822402695
S4,raw_day,dateblock,row,6,6.336107654780765e-05
S4,raw_day,dateblock,row,7,-0.004127773343058805
S4,raw_day,dateblock,subject,0,0.0035758389736181284
S4,raw_day,dateblock,subject,1,0.0015973341727251178
S4,raw_day,dateblock,subject,2,0.0033096804711946204
S4,raw_day,dateblock,subject,3,-0.0017403351956031266
S4,raw_day,dateblock,subject,4,-0.0003673879395522661
S4,raw_day,dateblock,subject,5,0.0045845781511864026
S4,raw_day,dateblock,subject,6,0.0007299821309626475
S4,raw_day,dateblock,subject,7,0.0014815852823029108
S4,raw_day,dateblock,dateblock,0,0.001544329109338105
S4,raw_day,dateblock,dateblock,1,0.004294997703555237
S4,raw_day,dateblock,dateblock,2,0.003025156141608143
S4,raw_day,dateblock,dateblock,3,0.0034419688052244046
S4,raw_day,dateblock,dateblock,4,-0.0006059541454401796
S4,raw_day,dateblock,dateblock,5,0.002313881446308508
S4,raw_day,dateblock,dateblock,6,0.0047323538230550355
S4,raw_day,dateblock,dateblock,7,-0.0020774346016799727
S4,family_story,dateblock,row,0,0.0024121612708865037
S4,family_story,dateblock,row,1,0.001846740020126969
S4,family_story,dateblock,row,2,0.005360215970746984
S4,family_story,dateblock,row,3,0.0057279125704113865
S4,family_story,dateblock,row,4,0.00044220627305679994
S4,family_story,dateblock,row,5,0.0018474881217050987
S4,family_story,dateblock,row,6,0.007001623631087139
S4,family_story,dateblock,row,7,-0.00022763448602702852
S4,family_story,dateblock,subject,0,0.0020472804160266422
S4,family_story,dateblock,subject,1,-0.0014191280255914096
S4,family_story,dateblock,subject,2,0.0006632792072425175
S4,family_story,dateblock,subject,3,-0.00043701856524624993
S4,family_story,dateblock,subject,4,-0.002101691836450148
S4,family_story,dateblock,subject,5,0.005970958726716158
S4,family_story,dateblock,subject,6,0.0012878889851440922
S4,family_story,dateblock,subject,7,0.0050967834384717525
S4,family_story,dateblock,dateblock,0,0.0055061853150280005
S4,family_story,dateblock,dateblock,1,0.005756880332602465
S4,family_story,dateblock,dateblock,2,0.004084356237532782
S4,family_story,dateblock,dateblock,3,0.006138278735135394
S4,family_story,dateblock,dateblock,4,-0.007366742722249353
S4,family_story,dateblock,dateblock,5,2.5556311815666533e-05
S4,family_story,dateblock,dateblock,6,0.003305151279482943
S4,family_story,dateblock,dateblock,7,0.004526457665168682
S4,family_jepa_story,dateblock,row,0,-0.002108875817597
S4,family_jepa_story,dateblock,row,1,0.0009583711498076797
S4,family_jepa_story,dateblock,row,2,0.00472231554712399
S4,family_jepa_story,dateblock,row,3,0.004372870831076958
S4,family_jepa_story,dateblock,row,4,0.0038798075023469547
S4,family_jepa_story,dateblock,row,5,0.005301672486294429
S4,family_jepa_story,dateblock,row,6,0.0020665074301385866
S4,family_jepa_story,dateblock,row,7,0.0006294116254564885
S4,family_jepa_story,dateblock,subject,0,0.0027890157857972664
S4,family_jepa_story,dateblock,subject,1,0.004984861555451414
S4,family_jepa_story,dateblock,subject,2,0.003026239200677683
S4,family_jepa_story,dateblock,subject,3,0.0001702243977778073
