source_rank,source_kind,source_path,source_file,source_family,source_known_public_lb,source_known_delta_vs_e95,source_e164_broad_edge_score,source_e164_expected_delta_vs_e95,source_bad_span_energy,source_max_bad_cos,source_geometry_health_gate,source_move_norm_vs_e95,scale,scaled_expected_delta_focus_mean,scaled_moved_cells,scaled_moved_rows,scaled_targets_moved,scaled_cells_to_flip_expected,scaled_cells_for_2e6_guard,scaled_cells_for_e95_edge,scaled_top1_over_abs_expected,scaled_top5_over_abs_expected,scaled_support_prob_swing_weighted_focus_mean,bad_span_energy,bad_span_residual,max_bad_axis,max_bad_cos,entropy_delta_vs_e95,mean_abs_logit_move_vs_e95,max_abs_logit_move_vs_e95,q2s3_share_vs_e95,cos_e154_axis,cos_e101_axis,cos_mixmin_axis,scaled_sensor_gate,material_gate,sensor_score,cos_bad_a2c8,cos_bad_raw05,cos_bad_stage2,cos_bad_ordinal,cos_bad_final9,cos_bad_e72,cos_bad_q2_bad,cos_bad_lejepa_bad,cos_bad_resid_bad
11,e165_health_survivor,jepa/submission_jepa_multifeature_rawstack_k5_c0p02_noq2_rw0p35_mw1p0.csv,submission_jepa_multifeature_rawstack_k5_c0p02_noq2_rw0p35_mw1p0.csv,jepa,,,0.0770405712007282,-0.0218243188090629,0.4852976248104407,0.2667556593854723,True,10.1722726416642,0.04,-0.0010639644185586085,1750,250,"Q1,Q2,Q3,S1,S2,S3,S4",69,1,1,0.029561140386483983,0.11863652794248547,0.4699215722987626,0.48529762481044036,0.8743490237618758,stage2,0.2667556593854725,0.0007368310396613147,0.007187302983298996,0.055041002700660924,0.17993830538841654,0.08224106915260414,-0.1092788300023394,-0.14860253326801615,True,False,0.01778464622332771,0.24189223593500392,0.1979905804666009,0.2667556593854725,-0.034741396142156364,0.16671240074900764,0.1300131631898105,0.15256276013066897,0.05585664173680091,0.20878941529824555
12,e165_health_survivor,jepa/submission_jepa_multifeature_rawstack_k5_c0p02_noq2_rw0p5_mw1p0.csv,submission_jepa_multifeature_rawstack_k5_c0p02_noq2_rw0p5_mw1p0.csv,jepa,,,0.0762964504855462,-0.021655465011929,0.475568052948473,0.2442730013565777,True,10.11063958609397,0.05,-0.0013164842896580455,1750,250,"Q1,Q2,Q3,S1,S2,S3,S4",68,1,1,0.02963626958029004,0.1184981661584999,0.469591224689433,0.47556805294847265,0.8796789340519637,stage2,0.24427300135657778,0.0009150448939990982,0.008936192126531762,0.06827744578641437,0.179403343589713,0.07592767135499846,-0.10469907035896814,-0.14397087314252166,True,False,0.017727100194904123,0.2419095842999064,0.19511024401577315,0.24427300135657778,-0.043664485679809406,0.15937569498591161,0.13220607123630848,0.14016881094621328,0.04571529106595595,0.19956525052299828
11,e165_health_survivor,jepa/submission_jepa_multifeature_rawstack_k5_c0p02_noq2_rw0p35_mw1p0.csv,submission_jepa_multifeature_rawstack_k5_c0p02_noq2_rw0p35_mw1p0.csv,jepa,,,0.0770405712007282,-0.0218243188090629,0.4852976248104407,0.2667556593854723,True,10.1722726416642,0.05,-0.0013275983312635612,1750,250,"Q1,Q2,Q3,S1,S2,S3,S4",69,1,1,0.029613627106343896,0.11884717077039617,0.4699215722987628,0.4852976248104405,0.8743490237618763,stage2,0.2667556593854723,0.0009201154415637797,0.008984128729123745,0.06880125337582621,0.17993830538841643,0.08224106915260397,-0.10927883000233904,-0.14860253326801603,True,False,0.017721659645021603,0.24189223593500397,0.19799058046660092,0.2667556593854723,-0.03474139614215634,0.1667124007490077,0.13001316318981052,0.15256276013066905,0.05585664173680116,0.20878941529824557
13,e165_health_survivor,jepa/submission_jepa_multifeature_rawstack_k5_c0p02_noq2_rw0p75_mw1p0.csv,submission_jepa_multifeature_rawstack_k5_c0p02_noq2_rw0p75_mw1p0.csv,jepa,,,0.0746305520031986,-0.0213462403953504,0.4624597134048955,0.2413760674390389,True,10.031256981593382,0.075,-0.0019381908526966659,1750,250,"Q1,Q2,Q3,S1,S2,S3,S4",67,1,1,0.029808843810761345,0.11843551532038321,0.46911135594931325,0.46245971340489506,0.8866402954284573,a2c8,0.24137606743903892,0.0013563786686265889,0.013318275391503166,0.10110664970609218,0.1789154469816054,0.06508076612388577,-0.0967152393364146,-0.1358079538517275,True,False,0.017582848677524437,0.24137606743903892,0.18978824687436543,0.20570681388244208,-0.058643772329285235,0.1466051472431104,0.1356047001068315,0.11889572366997601,0.02846907125496737,0.18351120901960427
12,e165_health_survivor,jepa/submission_jepa_multifeature_rawstack_k5_c0p02_noq2_rw0p5_mw1p0.csv,submission_jepa_multifeature_rawstack_k5_c0p02_noq2_rw0p5_mw1p0.csv,jepa,,,0.0762964504855462,-0.021655465011929,0.475568052948473,0.2442730013565777,True,10.11063958609397,0.075,-0.001965965736891112,1750,250,"Q1,Q2,Q3,S1,S2,S3,S4",68,1,1,0.02976833413807625,0.11902621534059397,0.46959122468943293,0.47556805294847293,0.8796789340519632,stage2,0.24427300135657765,0.0013691062787154565,0.013404288189797647,0.10241616867962167,0.17940334358971302,0.07592767135499873,-0.10469907035896824,-0.1439708731425216,True,False,0.017570159699100436,0.24190958429990622,0.19511024401577298,0.24427300135657765,-0.04366448567980938,0.15937569498591156,0.13220607123630831,0.1401688109462132,0.04571529106595626,0.1995652505229981
13,e165_health_survivor,jepa/submission_jepa_multifeature_rawstack_k5_c0p02_noq2_rw0p75_mw1p0.csv,submission_jepa_multifeature_rawstack_k5_c0p02_noq2_rw0p75_mw1p0.csv,jepa,,,0.0746305520031986,-0.0213462403953504,0.4624597134048955,0.2413760674390389,True,10.031256981593382,0.1,-0.002572688412217458,1750,250,"Q1,Q2,Q3,S1,S2,S3,S4",67,1,1,0.029942855693477106,0.11896796691391925,0.4691113559493131,0.46245971340489506,0.8866402954284575,a2c8,0.24137606743903917,0.001803859624461032,0.017757700522004222,0.1348088662747895,0.17891544698160539,0.06508076612388569,-0.09671523933641428,-0.13580795385172756,True,False,0.017425813707906385,0.24137606743903917,0.1897882468743657,0.2057068138824423,-0.05864377232928512,0.1466051472431102,0.1356047001068314,0.11889572366997617,0.02846907125496764,0.1835112090196044
12,e165_health_survivor,jepa/submission_jepa_multifeature_rawstack_k5_c0p02_noq2_rw0p5_mw1p0.csv,submission_jepa_multifeature_rawstack_k5_c0p02_noq2_rw0p5_mw1p0.csv,jepa,,,0.0762964504855462,-0.021655465011929,0.475568052948473,0.2442730013565777,True,10.11063958609397,0.1,-0.00260957240845736,1750,250,"Q1,Q2,Q3,S1,S2,S3,S4",68,1,1,0.029901974116584497,0.11956056371179476,0.46959122468943276,0.4755680529484726,0.8796789340519637,stage2,0.24427300135657778,0.0018208093844732797,0.017872384253063527,0.13655489157282896,0.17940334358971302,0.07592767135499873,-0.10469907035896846,-0.14397087314252177,True,False,0.017413459097070927,0.2419095842999065,0.1951102440157732,0.24427300135657778,-0.04366448567980936,0.15937569498591153,0.13220607123630837,0.14016881094621333,0.04571529106595625,0.19956525052299837
11,e165_health_survivor,jepa/submission_jepa_multifeature_rawstack_k5_c0p02_noq2_rw0p35_mw1p0.csv,submission_jepa_multifeature_rawstack_k5_c0p02_noq2_rw0p35_mw1p0.csv,jepa,,,0.0770405712007282,-0.0218243188090629,0.4852976248104407,0.2667556593854723,True,10.1722726416642,0.075,-0.001982539685936084,1750,250,"Q1,Q2,Q3,S1,S2,S3,S4",68,1,1,0.02974593815796462,0.11937816935730701,0.46992157229876264,0.48529762481044064,0.8743490237618756,stage2,0.26675565938547235,0.001376683590787493,0.013476193093685616,0.10320188006373932,0.1799383053884165,0.08224106915260404,-0.10927883000233941,-0.14860253326801612,True,False,0.01730980115227792,0.2418922359350038,0.1979905804666008,0.26675565938547235,-0.03474139614215646,0.16671240074900745,0.13001316318981038,0.152562760130669,0.05585664173680103,0.20878941529824563
11,e165_health_survivor,jepa/submission_jepa_multifeature_rawstack_k5_c0p02_noq2_rw0p35_mw1p0.csv,submission_jepa_multifeature_rawstack_k5_c0p02_noq2_rw0p35_mw1p0.csv,jepa,,,0.0770405712007282,-0.0218243188090629,0.4852976248104407,0.2667556593854723,True,10.1722726416642,0.1,-0.0026315409004715887,1750,250,"Q1,Q2,Q3,S1,S2,S3,S4",68,1,1,0.02987983346335084,0.11991552596571685,0.4699215722987627,0.48529762481044075,0.8743490237618764,stage2,0.26675565938547213,0.0018308736573984777,0.01796825745824749,0.13760250675165264,0.1799383053884165,0.08224106915260398,-0.10927883000233937,-0.14860253326801612,True,False,0.017155013933756336,0.24189223593500386,0.19799058046660079,0.26675565938547213,-0.03474139614215649,0.16671240074900767,0.1300131631898105,0.15256276013066902,0.055856641736800966,0.2087894152982456
9,e165_health_survivor,jepa/submission_block_canvas_multifeature_k5_c0p02_noq2_scale1p0.csv,submission_block_canvas_multifeature_k5_c0p02_noq2_scale1p0.csv,jepa,,,0.0786420098959509,-0.0221696904366979,0.5122039109846442,0.3169539841244438,True,10.355676756098283,0.04,-0.0010846834328253597,1750,250,"Q1,Q2,Q3,S1,S2,S3,S4",69,1,1,0.029511587132133664,0.11943422937809312,0.47077285251634865,0.5122039109846445,0.858863873714592,stage2,0.31695398412444353,0.0007462610502471647,0.007300190621464957,0.05601877686756307,0.18135080677726081,0.09630931936560069,-0.11929426590383078,-0.1585858554621905,True,False,0.016945861190927114,0.24092786915065004,0.2037953450204484,0.31695398412444353,-0.014280682425204813,0.1827889053801086,0.1245203624152252,0.18021438035659296,0.07874631221680753,0.2290049050716192
9,e165_health_survivor,jepa/submission_block_canvas_multifeature_k5_c0p02_noq2_scale1p0.csv,submission_block_canvas_multifeature_k5_c0p02_noq2_scale1p0.csv,jepa,,,0.0786420098959509,-0.0221696904366979,0.5122039109846442,0.3169539841244438,True,10.355676756098283,0.05,-0.001353413273977483,1750,250,"Q1,Q2,Q3,S1,S2,S3,S4",69,1,1,0.029564814249727147,0.11964964103126258,0.4707728525163488,0.5122039109846441,0.8588638737145919,stage2,0.3169539841244437,0.0009318700917532743,0.009125238276831203,0.07002347108445384,0.18135080677726081,0.09630931936560094,-0.11929426590383062,-0.15858585546219045,True,False,0.01688489903517862,0.24092786915065037,0.2037953450204487,0.3169539841244437,-0.014280682425204905,0.18278890538010847,0.12452036241522543,0.18021438035659312,0.07874631221680727,0.2290049050716193
9,e165_health_survivor,jepa/submission_block_canvas_multifeature_k5_c0p02_noq2_scale1p0.csv,submission_block_canvas_multifeature_k5_c0p02_noq2_scale1p0.csv,jepa,,,0.0786420098959509,-0.0221696904366979,0.5122039109846442,0.3169539841244438,True,10.355676756098283,0.075,-0.0020209468708387857,1750,250,"Q1,Q2,Q3,S1,S2,S3,S4",69,1,1,0.029699008389803914,0.12019272851874217,0.4707728525163487,0.5122039109846448,0.8588638737145915,stage2,0.3169539841244439,0.0013941911809973269,0.013687857415246802,0.10503520662668087,0.18135080677726073,0.09630931936560068,-0.1192942659038308,-0.15858585546219067,True,False,0.016732655877664423,0.24092786915065026,0.20379534502044871,0.3169539841244439,-0.014280682425204872,0.18278890538010864,0.12452036241522516,0.1802143803565933,0.07874631221680746,0.22900490507161933
9,e165_health_survivor,jepa/submission_block_canvas_multifeature_k5_c0p02_noq2_scale1p0.csv,submission_block_canvas_multifeature_k5_c0p02_noq2_scale1p0.csv,jepa,,,0.0786420098959509,-0.0221696904366979,0.5122039109846442,0.3169539841244438,True,10.355676756098283,0.1,-0.002682328490441943,1750,250,"Q1,Q2,Q3,S1,S2,S3,S4",68,1,1,0.029834833571533725,0.12074241687800955,0.4707728525163485,0.5122039109846448,0.858863873714592,stage2,0.31695398412444387,0.001854049058572159,0.018250476553662406,0.14004694216890767,0.18135080677726073,0.09630931936560075,-0.11929426590383059,-0.1585858554621905,True,False,0.016340350219610573,0.2409278691506504,0.20379534502044874,0.31695398412444387,-0.014280682425204942,0.18278890538010864,0.1245203624152254,0.1802143803565933,0.0787463122168075,0.2290049050716193
14,e165_health_survivor,jepa/submission_block_canvas_multifeature_k3_c0p02_noq2_scale1p0.csv,submission_block_canvas_multifeature_k3_c0p02_noq2_scale1p0.csv,jepa,,,0.074595024727112,-0.0213413062504148,0.498654581980845,0.3142781529572392,True,9.99836685082333,0.04,-0.0010367254337811343,1750,250,"Q1,Q2,Q3,S1,S2,S3,S4",67,1,1,0.031107183381123563,0.12551092648453535,0.47478243669577647,0.4986545819808446,0.8668007890337371,stage2,0.31427815295723915,0.0006971899128204839,0.0069980935475782,0.056436814322883055,0.17276996468903716,0.11943355921131536,-0.11945888614680178,-0.14042718589991793,True,False,0.015996875796843227,0.22568747835850067,0.18738414047932012,0.31427815295723915,0.015277073632987848,0.19901351906621204,0.13588293509694838,0.17891590388198522,0.11855017216841339,0.20010176677911876
14,e165_health_survivor,jepa/submission_block_canvas_multifeature_k3_c0p02_noq2_scale1p0.csv,submission_block_canvas_multifeature_k3_c0p02_noq2_scale1p0.csv,jepa,,,0.074595024727112,-0.0213413062504148,0.498654581980845,0.3142781529572392,True,9.99836685082333,0.05,-0.001293643999784629,1750,250,"Q1,Q2,Q3,S1,S2,S3,S4",67,1,1,0.03116159487257847,0.1257304653807529,0.47478243669577674,0.4986545819808448,0.866800789033737,stage2,0.3142781529572395,0.0008705929030897498,0.008747616934472749,0.07054601790360371,0.17276996468903705,0.11943355921131517,-0.1194588861468019,-0.14042718589991823,True,False,0.01594106004310975,0.22568747835850114,0.18738414047932067,0.3142781529572395,0.015277073632987841,0.1990135190662116,0.13588293509694807,0.17891590388198542,0.11855017216841345,0.20010176677911903
14,e165_health_survivor,jepa/submission_block_canvas_multifeature_k3_c0p02_noq2_scale1p0.csv,submission_block_canvas_multifeature_k3_c0p02_noq2_scale1p0.csv,jepa,,,0.074595024727112,-0.0213413062504148,0.498654581980845,0.3142781529572392,True,9.99836685082333,0.075,-0.0019319632631676542,1750,250,"Q1,Q2,Q3,S1,S2,S3,S4",67,1,1,0.031298739732142956,0.12628381597426766,0.4747824366957767,0.49865458198084545,0.8668007890337376,stage2,0.3142781529572396,0.0013025095353117661,0.013121425401709123,0.10581902685540556,0.17276996468903708,0.11943355921131547,-0.11945888614680182,-0.14042718589991804,True,False,0.015801664997999725,0.225687478358501,0.1873841404793206,0.3142781529572396,0.015277073632987956,0.19901351906621204,0.13588293509694835,0.1789159038819855,0.11855017216841368,0.20010176677911906
14,e165_health_survivor,jepa/submission_block_canvas_multifeature_k3_c0p02_noq2_scale1p0.csv,submission_block_canvas_multifeature_k3_c0p02_noq2_scale1p0.csv,jepa,,,0.074595024727112,-0.0213413062504148,0.498654581980845,0.3142781529572392,True,9.99836685082333,0.1,-0.0025645811654111655,1750,250,"Q1,Q2,Q3,S1,S2,S3,S4",66,1,1,0.0314375000287173,0.12684368451552822,0.47478243669577663,0.4986545819808447,0.8668007890337368,stage2,0.31427815295723915,0.0017321241347900461,0.017495233868945498,0.14109203580720742,0.1727699646890371,0.11943355921131547,-0.11945888614680185,-0.1404271858999179,True,False,0.015428712234895935,0.22568747835850084,0.1873841404793204,0.31427815295723915,0.015277073632987801,0.19901351906621173,0.1358829350969484,0.17891590388198533,0.11855017216841346,0.20010176677911895
1,e165_health_survivor,jepa/submission_block_canvas_multifeature_k8_c0p02_all_scale1p0.csv,submission_block_canvas_multifeature_k8_c0p02_all_scale1p0.csv,jepa,,,0.0935446123665366,-0.0258809118488446,0.4507424408340974,0.2685385822251403,True,12.3594287553294,0.1,-0.0032577591157974296,1750,250,"Q1,Q2,Q3,S1,S2,S3,S4",73,1,1,0.023821609273380704,0.10607566217791746,0.46574683619408597,0.4507424408340981,0.892654049467609,q2_bad,0.26853858222514043,0.0023579642929816274,0.02243986391253983,0.135808863335811,0.2507185854588148,0.061661852337913665,-0.09914567450240833,-0.13768348927189458,False,False,0.024435799648492205,0.17935029875212713,0.1471939849815809,0.253464028780529,-0.02830015452050543,0.1632545574403697,0.1087056142749332,0.26853858222514043,0.08391683357339068,0.23938867906934846
1,e165_health_survivor,jepa/submission_block_canvas_multifeature_k8_c0p02_all_scale1p0.csv,submission_block_canvas_multifeature_k8_c0p02_all_scale1p0.csv,jepa,,,0.0935446123665366,-0.0258809118488446,0.4507424408340974,0.2685385822251403,True,12.3594287553294,0.15,-0.004833656759334893,1750,250,"Q1,Q2,Q3,S1,S2,S3,S4",72,1,1,0.02408271893120485,0.10723836195763885,0.4657468361940861,0.4507424408340977,0.8926540494676087,q2_bad,0.2685385822251405,0.0035146770100097395,0.03365979586880974,0.20371329500371638,0.25071858545881487,0.06166185233791375,-0.09914567450240848,-0.1376834892718949,False,False,0.0235812787379764,0.17935029875212713,0.14719398498158096,0.25346402878052887,-0.02830015452050554,0.16325455744036957,0.108705614274933,0.2685385822251405,0.08391683357339075,0.23938867906934844
1,e165_health_survivor,jepa/submission_block_canvas_multifeature_k8_c0p02_all_scale1p0.csv,submission_block_canvas_multifeature_k8_c0p02_all_scale1p0.csv,jepa,,,0.0935446123665366,-0.0258809118488446,0.4507424408340974,0.2685385822251403,True,12.3594287553294,0.2,-0.006373780143776564,1750,250,"Q1,Q2,Q3,S1,S2,S3,S4",71,1,1,0.02435134661464436,0.10843453888561744,0.4657468361940862,0.4507424408340982,0.8926540494676092,q2_bad,0.2685385822251404,0.004655874017937976,0.04487972782507966,0.27161772667162176,0.2507185854588148,0.06166185233791371,-0.09914567450240848,-0.13768348927189483,False,False,0.02274355101902621,0.17935029875212719,0.14719398498158093,0.25346402878052887,-0.0283001545205055,0.16325455744036968,0.108705614274933,0.2685385822251404,0.0839168335733907,0.23938867906934846
7,e165_health_survivor,jepa/submission_bigshot_11_jepa_multifeature_rawstack.csv,submission_bigshot_11_jepa_multifeature_rawstack.csv,jepa,,,0.0809477294176258,-0.0232783928779901,0.3988440886105009,0.1900855109955047,True,11.417966174745269,0.15,-0.004274841022733778,1750,250,"Q1,Q2,Q3,S1,S2,S3,S4",64,1,1,0.026180580099232128,0.11606994726152423,0.4555610659881012,0.39884408861050097,0.9170187527965058,a2c8,0.19008551099550466,0.0032064162839510924,0.029238360704976818,0.195856181162539,0.1572991034632587,0.03657384985194868,-0.08187024006204034,-0.12307070932707911,False,False,0.02148596082640022,0.19008551099550466,0.14385281709900313,0.16940171541390284,-0.06480723687548702,0.13677797723816248,0.12499274684118923,0.09819861887684728,0.022333745696374557,0.12869052589047691
8,e165_health_survivor,jepa/submission_jepa_multifeature_rawstack_k8_c0p02_noq2_rw1p0_mw1p0.csv,submission_jepa_multifeature_rawstack_k8_c0p02_noq2_rw1p0_mw1p0.csv,jepa,,,0.0795710906676015,-0.0229352647725111,0.3899827821447088,0.188714402862818,True,11.37080500858728,0.15,-0.004219189025965197,1750,250,"Q1,Q2,Q3,S1,S2,S3,S4",63,1,1,0.02617119641121067,0.11615042488171097,0.4551471060673708,0.38998278214470866,0.9208221487511432,a2c8,0.18871440286281788,0.003180462544304645,0.02913686114208314,0.1932371432154798,0.1567121462109532,0.02662639541589246,-0.07443558178411395,-0.11537477524234231,False,False,0.02126401571273187,0.18871440286281788,0.13839230540619946,0.1343761229724383,-0.07798583398780727,0.12496652721741991,0.12758644719923753,0.0788603566346347,0.006892712618146643,0.11366827989605895
10,e165_health_survivor,jepa/submission_block_canvas_multifeature_k8_c0p02_all_scale0p75.csv,submission_block_canvas_multifeature_k8_c0p02_all_scale0p75.csv,jepa,,,0.0778970801633447,-0.0207369722440972,0.4942060890417638,0.3353736625871261,True,9.51811158607472,0.15,-0.0036686914833603894,1750,250,"Q1,Q2,Q3,S1,S2,S3,S4",71,1,1,0.023900434280771002,0.10738169746998875,0.46604731188891974,0.49420608904176394,0.8693447771477347,stage2,0.33537366258712603,0.002670354668958469,0.02597042945913321,0.1534458094653386,0.2532965404148441,0.07765113970601972,-0.1028049454259846,-0.159976558098393,False,False,0.02122551386830913,0.23602081798898825,0.21077843819389658,0.33537366258712603,-0.02072482596690651,0.14685552955843803,0.08548074743280007,0.31182506258244197,0.12274552131941815,0.2859575904723644
6,e165_health_survivor,jepa/submission_jepa_multifeature_rawstack_k8_c0p02_noq2_rw0p5_mw1p0.csv,submission_jepa_multifeature_rawstack_k8_c0p02_noq2_rw0p5_mw1p0.csv,jepa,,,0.0826437188027033,-0.0235864819748736,0.4120414744276652,0.20367386343686,True,11.49131941357587,0.15,-0.004329731540446085,1750,250,"Q1,Q2,Q3,S1,S2,S3,S4",64,1,1,0.026194328646086316,0.11601193778549022,0.4561124873698091,0.41204147442766537,0.9111650911615721,stage2,0.20367386343685995,0.0032318708019908123,0.02943367131599288,0.19847521910959798,0.15809787484909246,0.04633361857428238,-0.08904032169853283,-0.13040541875777692,False,False,0.021131772549434467,0.19100897933908992,0.1489281794805813,0.20367386343685995,-0.0516191347564354,0.1481537985542308,0.12214135276261448,0.11711024912379793,0.037561936896647746,0.1432619038463746
5,e165_health_survivor,jepa/submission_jepa_multifeature_rawstack_k8_c0p02_noq2_rw0p35_mw1p0.csv,submission_jepa_multifeature_rawstack_k8_c0p02_noq2_rw0p35_mw1p0.csv,jepa,,,0.0833679065618133,-0.023754522258768,0.4217414181250704,0.2237879140097765,True,11.547703328979727,0.15,-0.004362300341017292,1750,250,"Q1,Q2,Q3,S1,S2,S3,S4",64,1,1,0.0262046071684912,0.11620445419072375,0.45649750961441804,0.4217414181250705,0.9067161497612443,stage2,0.22378791400977655,0.003246903934928109,0.02959003114565447,0.2000466418778335,0.15868321700006877,0.05207404897519693,-0.0931986416703108,-0.13461708794600824,False,False,0.0208206626748339,0.19135219221087155,0.15177962564075168,0.22378791400977655,-0.04373986991512028,0.15474387876040246,0.12031887763541625,0.1282042757277248,0.04655595631522822,0.15175301807925273
