scenario_id,scenario,pool_size,top_variant,top_basename,top3_variants,top_score,worst_lambda,s3_bonus,risk_cap,l1_min,l1_max,p90_min,bad_min,support_min,q1_min,scale_max,bad_poscos_max,w_p90_pct,w_risk_pct,w_bad_margin_pct,w_q1_specificity_pct,w_support_pct,w_compat_e349_pct,w_micro_scale_pct
1196,random,1,compact_t55_s1.000_s3a1.00,submission_e350_compactplateau_compact_t55_s1_000_s3a1_00_5e75b324.csv,compact_t55_s1.000_s3a1.00,0.9881738800245154,1.80509445556066,0.07680349749896927,2.925814029914588e-05,0.002781244772733758,0.01125579029546306,4.971420404682131e-08,0.00023700238048348504,29.0,-0.0015312817772767842,0.0001,1e-09,0.48846927848002814,0.1497556145114854,0.19843105990510393,0.06590588107792159,0.019552614983623713,0.042327930971316936,0.035557620070520206
1198,random,22,compact_t45_s1.000_s3a1.00,submission_e350_compactplateau_compact_t45_s1_000_s3a1_00_ce85e5c5.csv,compact_t45_s1.000_s3a1.00|compact_t40_s1.000_s3a0.50|compact_t45_s1.000_s3a0.75,1.226748378259004,1.781792326091009,0.02647680601450234,4.786271087036185e-05,0.001039029812743073,0.00735404793629062,1.0984752842785836e-08,0.00027534274147722785,30.0,-0.02956879440862019,0.0001,1e-09,0.09434727201078887,0.16088708211121097,0.3557378208695625,0.07023123906396042,0.1592883409722262,0.04063177074593704,0.11887647422631388
1199,random,8,compact_t75_s1.005_s3a0.25,submission_e350_compactplateau_compact_t75_s1_005_s3a0_25_58e03127.csv,compact_t75_s1.005_s3a0.25|compact_t45_s1.005_s3a0.50|compact_t60_s1.005_s3a0.25,1.3434032267578522,1.6426550795451247,0.011810148140918,3.568187366128412e-05,0.0027289534940138456,0.009457403452068554,1.8188890511637086e-08,0.00020103682050990135,34.0,-0.004008248694273823,0.0051,1e-09,0.23484167613689438,0.12851546081575585,0.20006097086988472,0.1295011053808996,0.09866676993751596,0.03270493198202977,0.1757090848770198
1200,random,2,compact_t45_s1.005_s3a0.25,submission_e350_compactplateau_compact_t45_s1_005_s3a0_25_8a1a58a4.csv,compact_t45_s1.005_s3a0.25|compact_t50_s1.005_s3a0.25,1.4366829807736319,2.3124846197355526,0.0477031283527386,2.3657042760555565e-05,0.0030848883199760665,0.011402389789136755,1.013583088953317e-07,0.0002616921821704338,34.0,-0.023947264984189448,0.0051,1e-09,0.06160159368354482,0.1420740089787578,0.010680155421885325,0.0670429963407719,0.186167489964831,0.3543804565744357,0.17805329903577352
1203,random,7,compact_t75_s1.005_s3a0.25,submission_e350_compactplateau_compact_t75_s1_005_s3a0_25_58e03127.csv,compact_t75_s1.005_s3a0.25|compact_t60_s1.005_s3a0.25|compact_t80_s1.005_s3a0.25,1.1972278986008362,1.095779088301388,0.07305933880491523,4.6954591296279604e-05,0.0012780973973345229,0.007327754815582614,7.346204078433475e-08,0.0002340169119900262,32.0,-0.005029089254225986,0.0051,1e-09,0.1282700134759764,0.029317759348127647,0.0701694879976328,0.15808783077907926,0.14912191929794286,0.2108920550201608,0.2541409340810803
1206,random,1,compact_t40_s1.000_s3a0.50,submission_e350_compactplateau_compact_t40_s1_000_s3a0_50_41a14c1d.csv,compact_t40_s1.000_s3a0.50,1.101493711020893,1.392174248010904,0.05355426715855099,5.187500046492924e-05,0.0035815217457436403,0.007833256946094632,7.671073060688835e-08,0.00020230305789251465,34.0,-0.027972573632289086,0.0001,1e-09,0.11936417787892929,0.03408869945651091,0.17978990490583782,0.05509040445086606,0.2737313982874862,0.05099325166687952,0.2869421633534901
1207,random,19,compact_t75_s1.005_s3a0.25,submission_e350_compactplateau_compact_t75_s1_005_s3a0_25_58e03127.csv,compact_t75_s1.005_s3a0.25|compact_t45_s1.005_s3a0.50|compact_t70_s1.005_s3a0.25,1.4229925646533563,1.827497165933587,0.03761498355992979,4.197129597229527e-05,0.0015375919322940762,0.008803054603574273,5.413502247202188e-08,0.0002122922640357757,33.0,-0.012513033461815423,0.0051,1e-09,0.37091568403336334,0.057319908463007996,0.25683722631276285,0.03191534940418215,0.11239449335547409,0.017453022540877373,0.15316431589033203
1215,random,1,compact_t35_s1.000_s3a0.50,submission_e350_compactplateau_compact_t35_s1_000_s3a0_50_f0d50be4.csv,compact_t35_s1.000_s3a0.50,0.8530244354895714,0.9252827563028623,0.03847629751708952,3.3812540043792564e-05,0.0020048758760480754,0.009484910984111373,9.979509720623134e-08,0.00027034868761764046,30.0,-0.01526497637836696,0.0101,1e-09,0.04133742195587432,0.16478029411113856,0.11831218721878763,0.16630369580090196,0.1642656771742454,0.017546444855045126,0.327454278884007
1216,random,3,compact_t40_s1.000_s3a0.50,submission_e350_compactplateau_compact_t40_s1_000_s3a0_50_41a14c1d.csv,compact_t40_s1.000_s3a0.50|compact_t45_s1.000_s3a1.00|compact_t55_s1.000_s3a1.00,1.3911553605666007,2.4979826807983962,0.05545167523857885,4.052262981617286e-05,0.0035719333536708953,0.007321234715598355,5.110257201211931e-08,0.0002562057614579932,34.0,-0.022094776968066082,0.0001,1e-09,0.1316544822914284,0.2619135197621315,0.0485993956461883,0.2751572470237496,0.05613070477621882,0.016263339600724395,0.21028131089955915
1217,random,21,compact_t75_s1.005_s3a0.25,submission_e350_compactplateau_compact_t75_s1_005_s3a0_25_58e03127.csv,compact_t75_s1.005_s3a0.25|compact_t60_s1.005_s3a0.50|compact_t60_s1.005_s3a0.25,1.4752176409307998,1.8044809811307307,-0.03362652522679749,5.459579562483729e-05,0.0027490974474762464,0.007968686239149073,1.1127963177788417e-07,0.00022052324773452975,31.0,-0.02599825627752156,0.0051,1e-09,0.1189730130786001,0.007920194118613002,0.15108721096664346,0.5066549144529142,0.07279815902091549,0.045900142844543454,0.09666636551777029
1218,random,1,compact_t40_s1.005_s3a0.50,submission_e350_compactplateau_compact_t40_s1_005_s3a0_50_94fc5e67.csv,compact_t40_s1.005_s3a0.50,1.2608799633847811,1.8985518002672834,0.012024551332153965,5.3691755261338684e-05,0.003356145945652663,0.011213884628471345,1.8765949011376338e-07,0.0002479031213231443,31.0,-0.006186515059324122,0.0051,1e-09,0.1293299726111799,0.0018324128580297313,0.2690596364958913,0.018608165838481808,0.040505474527367434,0.06298996375562055,0.4776743739134293
1219,random,1,compact_t35_s1.000_s3a0.50,submission_e350_compactplateau_compact_t35_s1_000_s3a0_50_f0d50be4.csv,compact_t35_s1.000_s3a0.50,0.9138288066677974,1.5220348168032023,0.06904924230357458,5.089168817060859e-05,0.0016434462953051029,0.010989225318709614,9.548498275389336e-08,0.00024239949372140482,29.0,-0.007813679180398297,0.0001,1e-09,0.14918334418665716,0.21333479530627616,0.03911597436819548,0.28752382117254677,0.18873933605045548,0.033194061694323915,0.08890866722154503
1220,random,14,compact_t55_s1.005_s3a0.50,submission_e350_compactplateau_compact_t55_s1_005_s3a0_50_cd730cb4.csv,compact_t55_s1.005_s3a0.50|compact_t70_s1.005_s3a0.25|compact_t60_s1.005_s3a0.25,1.1071579302496803,1.1526112771453854,0.07624778204960558,2.908363983841389e-05,0.00171717606066587,0.008439530402670849,1.2623793054087843e-07,0.00020007905393570454,29.0,-0.022291147061010638,0.0051,1e-09,0.40102816089385473,0.16014685693097575,0.07701272577769352,0.15426644790961236,0.12634967592822305,0.0023885012345923463,0.07880763132504837
1222,random,12,compact_t75_s1.005_s3a0.25,submission_e350_compactplateau_compact_t75_s1_005_s3a0_25_58e03127.csv,compact_t75_s1.005_s3a0.25|compact_t70_s1.005_s3a0.25|compact_t60_s1.005_s3a0.25,1.1291171107784852,1.2054871383116397,-0.012541271309285148,3.332544554397479e-05,0.002325847993511844,0.009943033381047054,6.827506396444242e-08,0.00021906419847988093,35.0,-0.026776024135745622,0.0051,1e-09,0.03565677723858434,0.03838246828638211,0.022349684692623762,0.024714832523177174,0.010853566367873031,0.34348302530477154,0.5245596455865881
1223,random,1,compact_t60_s1.005_s3a0.50,submission_e350_compactplateau_compact_t60_s1_005_s3a0_50_7177a045.csv,compact_t60_s1.005_s3a0.50,1.3434668591625682,2.0349017590515746,-0.008998861507891191,4.183534897568941e-05,0.003430852821324721,0.007955798126796575,5.0701694759983525e-08,0.00023062219652000571,33.0,0.0037048296170622236,0.0051,1e-09,0.3178044249079022,0.0515381852850176,0.16250689592161965,0.026887433137525445,0.1311627643648727,0.0763443876397788,0.2337559087432838
1229,random,1,compact_t60_s1.005_s3a0.25,submission_e350_compactplateau_compact_t60_s1_005_s3a0_25_de9919ff.csv,compact_t60_s1.005_s3a0.25,1.2576738138346664,1.5254386116095424,0.01198465481221832,2.159209535494154e-05,0.002788671223766091,0.007845273710614963,7.935444931535866e-08,0.0002370726511588654,35.0,-0.0036475759223381435,0.0051,1e-09,0.021491905469115037,0.05915555879065595,0.22530890084177904,0.01377001696844652,0.2452492825696029,0.34607058718356315,0.08895374817683731
1231,random,1,compact_t45_s1.000_s3a1.00,submission_e350_compactplateau_compact_t45_s1_000_s3a1_00_ce85e5c5.csv,compact_t45_s1.000_s3a1.00,0.9904233552585843,1.250579025481911,0.021638454149790154,3.649570817189206e-05,0.003841835756970728,0.010181176749356863,6.400046782216295e-08,0.0002722972065256154,36.0,-0.010152484606728416,0.0101,1e-09,0.04291113075375098,0.2441540683588506,0.027214575805374668,0.21271336477771793,0.04466321330267872,0.19307362727881414,0.2352700197228128
1236,random,33,compact_t75_s1.005_s3a0.25,submission_e350_compactplateau_compact_t75_s1_005_s3a0_25_58e03127.csv,compact_t75_s1.005_s3a0.25|compact_t70_s1.005_s3a0.00|compact_t70_s1.005_s3a0.25,1.2626875445599515,1.501580984164248,-0.040314658824728095,5.348503576915349e-05,0.0016849243712593262,0.009684332687017789,1.2457956023778103e-07,0.00023237147952859109,28.0,-0.03165230536726331,0.0051,1e-09,0.12072918897699139,0.055929490808982456,0.20685285760902092,0.13887616924522228,0.020616496388398447,0.32778578760617283,0.12921000936521176
1237,random,2,compact_t45_s1.005_s3a0.75,submission_e350_compactplateau_compact_t45_s1_005_s3a0_75_03f45ba1.csv,compact_t45_s1.005_s3a0.75|compact_t40_s1.005_s3a0.50,1.3934558315944414,1.926192950143437,-0.03330666857863219,3.8861265024996604e-05,0.0013664766588490876,0.010508632059709222,1.6815983806640496e-07,0.00021510633904559738,34.0,-0.031167491102982035,0.0051,1e-09,0.1313232181986749,0.09096855185557534,0.1117405668765907,0.13107053482125292,0.26136311046583044,0.1949865532507071,0.07854746453136874
1240,random,1,compact_t85_s1.005_s3a0.00,submission_e350_compactplateau_compact_t85_s1_005_s3a0_00_68311340.csv,compact_t85_s1.005_s3a0.00,0.9389999591279174,1.186629982171729,0.06573920212079229,2.9561810349033373e-05,0.002834332386260591,0.008065096999506879,2.8110665308338034e-09,0.00025831419740530705,32.0,0.0054939870196852,0.0051,1e-09,0.1906680982729198,0.13391963009887461,0.32583984743108363,0.28576337781875677,0.053801719607037446,0.007389285324494959,0.0026180414468329515
1243,random,7,compact_t75_s1.005_s3a0.25,submission_e350_compactplateau_compact_t75_s1_005_s3a0_25_58e03127.csv,compact_t75_s1.005_s3a0.25|compact_t50_s1.005_s3a0.50|compact_t45_s1.005_s3a0.00,1.566783383704182,1.9992000472326263,-0.00931761874963148,3.023629577242689e-05,0.0017047154428794346,0.008937006236400218,1.0946890368056437e-08,0.00021373559062832717,32.0,-0.0013372377425793754,0.0051,1e-09,0.05483296957544649,0.07505219618868522,0.22961465990671154,0.35522279047186367,0.15098838465107245,0.025795112726801857,0.10849388647941884
1244,random,22,compact_t75_s1.005_s3a0.25,submission_e350_compactplateau_compact_t75_s1_005_s3a0_25_58e03127.csv,compact_t75_s1.005_s3a0.25|compact_t45_s1.005_s3a0.50|compact_t55_s1.005_s3a0.50,1.080499966789063,1.1475221228243784,-0.016619136157813266,3.452700215351043e-05,0.0024378834817013724,0.009114403606674046,1.071006096479444e-07,0.00023536383572441092,28.0,-0.022940133266383,0.0051,1e-09,0.011785766856910851,0.12936748456003355,0.04130868633693493,0.11015846540656431,0.010594682597174682,0.012534090207653443,0.6842508240347281
1245,random,3,compact_t75_s1.005_s3a0.25,submission_e350_compactplateau_compact_t75_s1_005_s3a0_25_58e03127.csv,compact_t75_s1.005_s3a0.25|compact_t70_s1.005_s3a0.25|compact_t40_s1.005_s3a0.25,1.8278201646013696,2.4592512704203773,0.007787485873026382,2.960767729044581e-05,0.00321825094195254,0.007507586888207737,1.527030590115371e-07,0.00020747912166327412,32.0,-0.02482294900555571,0.0051,1e-09,0.08671824607474683,0.002035332981110013,0.11377311978534213,0.490658506529867,0.1214485544495818,0.08290478688639265,0.1024614532929594
1249,random,31,compact_t75_s1.005_s3a0.25,submission_e350_compactplateau_compact_t75_s1_005_s3a0_25_58e03127.csv,compact_t75_s1.005_s3a0.25|compact_t45_s1.005_s3a0.50|compact_t70_s1.005_s3a0.25,1.582076065893827,2.2387188949721235,-0.048518646362183046,5.6888360501567896e-05,0.0033188370605273443,0.00906572275128452,7.114818917652232e-08,0.00023159890895649968,29.0,-0.016230028222027838,0.0051,1e-09,0.1521151836337642,0.13872733450916488,0.2386936807744081,0.12847812163837635,0.05062349864800505,0.24692894142592162,0.044433239370359943
1250,random,3,compact_t45_s1.000_s3a1.00,submission_e350_compactplateau_compact_t45_s1_000_s3a1_00_ce85e5c5.csv,compact_t45_s1.000_s3a1.00|compact_t40_s1.000_s3a0.50|compact_t35_s1.000_s3a0.50,1.0200022910860675,0.8989241267841986,0.030701145550498157,4.4342616738275525e-05,0.0024466921190843143,0.009571505503963013,6.58696505619628e-08,0.00031077543918770964,29.0,-0.022266841293337853,0.0051,1e-09,0.017525457421140214,0.09192903804658838,0.11592124938578695,0.17110282662965923,0.21627621662638874,0.1646912021854147,0.22255400970502162
1252,random,16,compact_t45_s1.005_s3a0.50,submission_e350_compactplateau_compact_t45_s1_005_s3a0_50_0ace76e5.csv,compact_t45_s1.005_s3a0.50|compact_t45_s1.005_s3a0.75|compact_t50_s1.005_s3a0.50,0.9412076192767974,0.6323924084932254,0.05346326193573084,2.0131964611707636e-05,0.0032409707438813343,0.011138919550098733,7.855784700300396e-08,0.00020248982478199827,34.0,-0.03381137973441854,0.0051,1e-09,0.1549956247716532,0.046090692653838576,0.306566986351151,0.2785380500247742,0.05314829174801769,0.07452867037565504,0.08613168407491024
1253,random,1,compact_t45_s1.000_s3a0.75,submission_e350_compactplateau_compact_t45_s1_000_s3a0_75_c0fb8e73.csv,compact_t45_s1.000_s3a0.75,0.9766768800884473,1.6355453696931683,-0.006689873456059523,3.42631256239881e-05,0.001721125426263929,0.008931525820291563,2.7611017939353054e-08,0.00026424148597815265,36.0,-0.028331472614956207,0.0001,1e-09,0.162964663168801,0.03940027406676221,0.13954607953511525,0.2823842462206145,0.018824860201550428,0.18351644981965035,0.1733634269875062
1255,random,23,compact_t45_s1.005_s3a0.50,submission_e350_compactplateau_compact_t45_s1_005_s3a0_50_0ace76e5.csv,compact_t45_s1.005_s3a0.50|compact_t75_s1.005_s3a0.25|compact_t55_s1.005_s3a0.50,1.7964958781260778,2.446379801511974,0.05536787434412107,5.0569059605003004e-05,0.0014570264035995667,0.00912070775784508,1.089808487486794e-07,0.0002350764700245725,30.0,-0.017963386427460572,0.0051,1e-09,0.07777768218453238,0.4198222143035706,0.0760736907365543,0.06321701547662839,0.14317759452129783,0.03429394591702885,0.18563785686038783
1259,random,1,compact_t55_s1.000_s3a1.00,submission_e350_compactplateau_compact_t55_s1_000_s3a1_00_5e75b324.csv,compact_t55_s1.000_s3a1.00,0.9617121106014433,1.4700886828587287,0.008884922361128264,3.1974150063641474e-05,0.0011534555153460014,0.010506534057883082,5.924718956867493e-08,0.00031038558868310605,32.0,-0.012884153866002961,0.0051,1e-09,0.20899205313879973,0.27247410426350893,0.014120557314855994,0.07576878293364453,0.14856466287023776,0.09027611474816398,0.18980372473078916
1260,random,17,compact_t75_s1.005_s3a0.25,submission_e350_compactplateau_compact_t75_s1_005_s3a0_25_58e03127.csv,compact_t75_s1.005_s3a0.25|compact_t70_s1.005_s3a0.25|compact_t60_s1.005_s3a0.50,1.682800601988047,2.3683867680306565,0.007558145345726502,5.859025114045907e-05,0.001658592983590636,0.009343311715903949,1.5061623750457095e-07,0.00022374175538053732,29.0,-0.02465687020399614,0.0051,1e-09,0.2585079182537401,0.023369550845286656,0.2227384469835746,0.11267199901648929,0.14971978230222127,0.06631183028971158,0.1666804723089765
1261,random,2,compact_t40_s1.000_s3a0.50,submission_e350_compactplateau_compact_t40_s1_000_s3a0_50_41a14c1d.csv,compact_t40_s1.000_s3a0.50|compact_t55_s1.000_s3a1.00,0.8888976812340476,1.0466897724579776,0.03892374131349386,4.8348355415635425e-05,0.001705794560496474,0.008175654773454133,5.4242856487110124e-08,0.00031317643852664905,33.0,-0.0023498455441250034,0.0051,1e-09,0.34284347464256415,0.05126559000241009,0.07672286842773388,0.007643416822978475,0.17238329946228137,0.3392860990047868,0.009855251637245058
1262,random,13,compact_t45_s1.005_s3a0.50,submission_e350_compactplateau_compact_t45_s1_005_s3a0_50_0ace76e5.csv,compact_t45_s1.005_s3a0.50|compact_t50_s1.005_s3a0.50|compact_t45_s1.005_s3a0.25,1.4853135974761262,1.9665974082117927,-0.01174437638976716,3.4706644274738726e-05,0.0013556590365890093,0.008962287271591115,2.3763080645910584e-08,0.0002608810607425607,34.0,-0.020822210884959644,0.0051,1e-09,0.028667924570068937,0.08365960524156141,0.17087197569116858,0.1117556533513436,0.1994332476747455,0.15284814019800863,0.25276345327310334
1268,random,24,compact_t75_s1.005_s3a0.25,submission_e350_compactplateau_compact_t75_s1_005_s3a0_25_58e03127.csv,compact_t75_s1.005_s3a0.25|compact_t70_s1.005_s3a0.25|compact_t40_s1.000_s3a0.50,1.1567724413164466,1.1990322443082195,0.04245256105788327,4.470743089793825e-05,0.0039033048423418267,0.008307902475565017,1.8237581930631625e-08,0.0002578100933157979,33.0,-0.026772136475802545,0.0051,1e-09,0.138591609157755,0.10046769197174575,0.502321462769624,0.02563215724980258,0.04443412981529584,0.07138798938649048,0.11716495964928628
1273,random,2,compact_t45_s1.000_s3a1.00,submission_e350_compactplateau_compact_t45_s1_000_s3a1_00_ce85e5c5.csv,compact_t45_s1.000_s3a1.00|compact_t45_s1.000_s3a0.75,0.9008710421341033,1.2627446102523785,0.036436684087213365,4.077654582999729e-05,0.002957193116712818,0.00892680114606641,2.509554018233808e-08,0.00027533966953592896,37.0,-0.022479900997673937,0.0051,1e-09,0.2968928471607613,0.21797642945516837,0.04733790833196855,0.04369079963657115,0.08437189028221562,0.2840063144974062,0.02572381063590881
1275,random,1,compact_t50_s1.005_s3a0.50,submission_e350_compactplateau_compact_t50_s1_005_s3a0_50_b77c409a.csv,compact_t50_s1.005_s3a0.50,0.9724669718787338,0.9781514992516446,0.03375736124452997,2.9880266983573103e-05,0.0022376016602729163,0.008685114109891078,6.704085544429239e-08,0.00020393791500847227,34.0,0.002836837822956721,0.0101,1e-09,0.2245763033021523,0.03955207964504728,0.02288354825017074,0.3165727367028934,0.04960689007922896,0.27224827528916157,0.07456016673134579
1277,random,3,compact_t45_s1.000_s3a1.00,submission_e350_compactplateau_compact_t45_s1_000_s3a1_00_ce85e5c5.csv,compact_t45_s1.000_s3a1.00|compact_t45_s1.000_s3a0.75|compact_t45_s1.000_s3a0.50,1.3650305371845628,2.279919234427698,0.02971178826832345,4.3873592643748636e-05,0.0037594573771401888,0.007912521693726573,1.7081023382449345e-09,0.0002118825201998883,36.0,-0.025327709750704117,0.0051,1e-09,0.0295343142290012,0.17091407171425715,0.5837079273220114,0.07238320300563833,0.03715213525251482,0.07537599516969126,0.030932353306885894
1279,random,13,compact_t75_s1.005_s3a0.25,submission_e350_compactplateau_compact_t75_s1_005_s3a0_25_58e03127.csv,compact_t75_s1.005_s3a0.25|compact_t60_s1.005_s3a0.50|compact_t45_s1.005_s3a0.50,1.7012971854646406,2.4534047703513475,-0.01538717062114138,5.070109299088393e-05,0.0019644399855706443,0.00999893415468651,1.1642253158333972e-07,0.00022052436877454973,34.0,-0.009073945019756245,0.0101,1e-09,0.44194441869386003,0.021917052273880664,0.07512484799199,0.24638065049891344,0.04863768993791075,0.09981666074373395,0.06617867985971113
1282,random,2,compact_t50_s1.005_s3a0.50,submission_e350_compactplateau_compact_t50_s1_005_s3a0_50_b77c409a.csv,compact_t50_s1.005_s3a0.50|compact_t45_s1.005_s3a0.00,1.2725265016498015,1.825247650345301,0.048442834946178806,2.696301833528692e-05,0.003968955664761697,0.01016428524116702,5.6970525975503386e-08,0.00025995184740805954,34.0,-0.0022681618398070866,0.0051,1e-09,0.017489231371959492,0.09313650678922648,0.20015349752409559,0.06333476512247482,0.005684137475644988,0.04711576539649335,0.5730860963201053
1285,random,1,compact_t35_s1.005_s3a0.25,submission_e350_compactplateau_compact_t35_s1_005_s3a0_25_aeb128bf.csv,compact_t35_s1.005_s3a0.25,0.8472863223867466,1.7182933072025866,0.027859882975163043,2.8665056100197442e-05,0.002467592405786686,0.01100733578338148,1.7770590205297445e-07,0.00023548075556720598,28.0,0.00571586543589722,0.0051,1e-09,0.07198927527087869,0.38123089785419584,0.05565898063093501,0.06808727637558158,0.21393137274408966,0.018018397918021643,0.1910837992062976
1286,random,11,compact_t45_s1.005_s3a0.50,submission_e350_compactplateau_compact_t45_s1_005_s3a0_50_0ace76e5.csv,compact_t45_s1.005_s3a0.50|compact_t75_s1.005_s3a0.25|compact_t55_s1.005_s3a0.50,1.447758120776441,1.6309192010893543,-0.014938046883424141,3.521339801221286e-05,0.003150012218435496,0.008768026346162163,9.522621947922493e-08,0.00021294126417089682,33.0,-0.008134249485378773,0.0101,1e-09,0.03125478821749934,0.29314444103022114,0.0314820292945014,0.17739353873374716,0.34498946815806353,0.012474040065911273,0.1092616945000562
1287,random,13,compact_t50_s1.005_s3a0.50,submission_e350_compactplateau_compact_t50_s1_005_s3a0_50_b77c409a.csv,compact_t50_s1.005_s3a0.50|compact_t45_s1.005_s3a0.50|compact_t50_s1.005_s3a0.25,0.9841879099243783,0.585977299223603,0.056063773170178674,2.28281904125028e-05,0.0020499587191561705,0.011222256471213315,6.526919857206675e-08,0.00025654474749715563,28.0,-0.011340437419720671,0.0051,1e-09,0.016198635317307933,0.30534381687573015,0.0875471058122402,0.23741486198113607,0.04922224686742349,0.2612257805980308,0.04304755254813145
1292,random,2,compact_t50_s1.000_s3a0.75,submission_e350_compactplateau_compact_t50_s1_000_s3a0_75_00098229.csv,compact_t50_s1.000_s3a0.75|compact_t35_s1.000_s3a0.25,1.0221462706488829,1.804136432339946,0.07259115965625336,2.3610167638751614e-05,0.0029772269649966047,0.010009821024653602,8.72463536176049e-09,0.00031064088663874224,29.0,-0.004093380577680419,0.0051,1e-09,0.06750268805584901,0.23286153817868543,0.21868737092533164,0.10259510018358757,0.234125739192191,0.020382469918822435,0.12384509354553268
1293,random,6,compact_t45_s1.005_s3a0.25,submission_e350_compactplateau_compact_t45_s1_005_s3a0_25_8a1a58a4.csv,compact_t45_s1.005_s3a0.25|compact_t50_s1.005_s3a0.25|compact_t45_s1.005_s3a0.00,1.1950899193236688,1.6128434221722288,0.023662162770429925,3.660203266359308e-05,0.0037067977823970716,0.00817161364646862,6.604702061685828e-08,0.00026187163579061536,32.0,-0.03057711486327546,0.0051,1e-09,0.09753429727319554,0.1588506673795339,0.4184318283816606,0.1236102529545906,0.02537023020285682,0.13491534351102372,0.041287380297138854
1294,random,48,compact_t75_s1.005_s3a0.25,submission_e350_compactplateau_compact_t75_s1_005_s3a0_25_58e03127.csv,compact_t75_s1.005_s3a0.25|compact_t45_s1.005_s3a0.50|compact_t55_s1.005_s3a0.50,0.890222691707814,0.618857258541087,0.040974314081811625,5.644380226656603e-05,0.0011363148362832723,0.010615445664406429,4.7072687925262584e-08,0.00021608685230793686,29.0,-0.028320482338195667,0.0051,1e-09,0.24607842359576276,0.22798625908135234,0.0016159042110668717,0.07161287804016028,0.024206668350367673,0.2377669728830474,0.1907328938382428
1297,random,1,compact_t40_s1.005_s3a0.50,submission_e350_compactplateau_compact_t40_s1_005_s3a0_50_94fc5e67.csv,compact_t40_s1.005_s3a0.50,1.2760688512197647,2.0741215382023928,0.04135684704053858,4.0453902470499495e-05,0.00227308291669629,0.009433236138212594,1.8742914811051436e-07,0.00024904364052840967,29.0,-0.032212657810806795,0.0051,1e-09,0.08219934790583334,0.35356183312224687,0.24566370913796293,0.006527052809307163,0.1198908364789153,0.16749027316950357,0.024666947376230732
1298,random,1,compact_t40_s1.000_s3a0.50,submission_e350_compactplateau_compact_t40_s1_000_s3a0_50_41a14c1d.csv,compact_t40_s1.000_s3a0.50,1.1786403739496503,1.8878436028084453,-0.015008657519233961,5.4404195129537104e-05,0.00206383689736683,0.009378149311375879,7.701125561720905e-08,0.000326558799934254,31.0,-0.008658531521590986,0.0051,1e-09,0.18291061918730614,0.16836949341515364,0.1594087629394704,0.3309430595222313,0.005508590953360828,0.006287667990275443,0.1465718059922022
1299,random,1,compact_t45_s1.005_s3a0.50,submission_e350_compactplateau_compact_t45_s1_005_s3a0_50_0ace76e5.csv,compact_t45_s1.005_s3a0.50,1.6134600757184405,1.9310935044576336,0.07999789904273698,5.740823118347735e-05,0.0037233358151459194,0.010935385226775882,7.168813059334288e-08,0.00026060663965209527,36.0,-0.004811776032966248,0.0101,1e-09,0.02566769678224879,0.4406788105399793,0.019565928750232754,0.05164234418831963,0.16766499296498572,0.2851938533252404,0.009586373448993362
1302,random,1,compact_t35_s1.005_s3a0.25,submission_e350_compactplateau_compact_t35_s1_005_s3a0_25_aeb128bf.csv,compact_t35_s1.005_s3a0.25,0.8188766048238393,1.9104187925008544,0.07904213657822987,2.9458559997987036e-05,0.0034198480421578684,0.011958352083742137,1.7931184915127126e-07,0.00020194036941774028,30.0,0.0027017626717075302,0.0051,1e-09,0.15931350061839236,0.1036300307998049,0.09814919937698809,0.03308360331499217,0.21772407079989936,0.3656412148012902,0.02245838028863298
1303,random,6,compact_t45_s1.005_s3a0.50,submission_e350_compactplateau_compact_t45_s1_005_s3a0_50_0ace76e5.csv,compact_t45_s1.005_s3a0.50|compact_t45_s1.005_s3a0.75|compact_t50_s1.005_s3a0.50,1.555473798523403,2.13655485974159,0.005219007708775333,2.0017295625645083e-05,0.003478636443073854,0.010444817997204195,1.912027500580272e-08,0.0002570118090414341,34.0,-0.007665953974748285,0.0101,1e-09,0.06867643766589092,0.005611592823869958,0.34547012088663837,0.4155324695277594,0.07579584990127959,0.059392902542503116,0.029520626652058773
1308,random,1,compact_t35_s1.000_s3a0.50,submission_e350_compactplateau_compact_t35_s1_000_s3a0_50_f0d50be4.csv,compact_t35_s1.000_s3a0.50,0.8819253582996305,0.93936486016533,0.06932064432105878,4.311711511110882e-05,0.0031968365880580074,0.008697385357210876,8.975120619030647e-08,0.00029966206345971943,31.0,-0.0327645512443383,0.0051,1e-09,0.0565430891232265,0.1575988805473607,0.3033759891735512,0.13465174765814641,0.08343480617059133,0.22960276282707454,0.03479272450004921
1312,random,16,compact_t75_s1.005_s3a0.25,submission_e350_compactplateau_compact_t75_s1_005_s3a0_25_58e03127.csv,compact_t75_s1.005_s3a0.25|compact_t45_s1.005_s3a0.50|compact_t55_s1.005_s3a0.50,1.5058701403946089,1.7751432867744066,0.07985568739820177,4.176497880791501e-05,0.0035253522434801187,0.009852724077821005,8.370109312978715e-08,0.00021712743067388028,33.0,-0.012065472769777846,0.0101,1e-09,0.07135357444898549,0.32034767935132236,0.08724942653361827,0.1551782794658033,0.012375455523698318,0.341720681049653,0.01177490362691934
