candidate_id,family_group,agg_mode,target_mask,gamma,included_masks,mean_inclusion,mean_abs_logit_delta,max_abs_logit_delta,mean_probability_move,p90_probability_move,oof_loss,expected_public_anchor,expected_public_stage2,expected_public_ordinal,posterior_mean_expected,posterior_p90_expected,conservative_mean_expected,conservative_p90_expected,posterior_mean_regret,conservative_mean_regret,p90_regret,p95_regret,max_regret,posterior_mean_delta_vs_stage2,conservative_mean_delta_vs_stage2,posterior_mean_delta_vs_prior,conservative_mean_delta_vs_prior,win_rate_vs_stage2_all,win_rate_vs_prior_all,robust_score_t35,robust_score_t50,robust_score_t65,robust_score_t80
all_struct_random|marginal|noq2|g0.50,all_struct_random,marginal,noq2,0.5,395,0.436253164556962,0.03966652627022557,0.27260587604046815,0.003413085189866827,0.008597938472069053,0.5584857262082962,0.5776739584146696,0.573175801691439,0.5760304686520669,0.5758405531118187,0.5819601702177946,0.5757785687248462,0.5851655154463715,0.00041452112951404966,0.001048499158708044,0.0016588787932905334,0.0031051829414873934,0.0045771405120001996,-0.0011518354127141271,-9.73987330644696e-05,-0.000371348912835259,-0.00019490571196629909,0.8473053892215568,0.7023952095808383,0.5784906495179645,0.5783573021194418,0.578223954720919,0.5780906073223963
global_struct|marginal|core|g1.00,global_struct,marginal,core,1.0,26,0.36153846153846153,0.04449190580708788,0.3041799624351518,0.005103904186590722,0.014903906568261977,0.5579663280064366,0.5773040267533833,0.5731814643788454,0.5758056331005907,0.5758149337223964,0.5819136795218455,0.5758251389539695,0.584966448175741,0.00038890174009191975,0.001095069387831288,0.001755633983019732,0.0029115691650779094,0.003947102750401554,-0.001177454802136257,-5.0828503941225347e-05,-0.0003969683022573889,-0.00014833548284305483,0.8784431137724551,0.7,0.5785535640141282,0.5783931455086507,0.5782327270031735,0.5780723084976962
rowmod|marginal|core|g1.00,rowmod,marginal,core,1.0,14,0.2857142857142857,0.026529125112857162,0.19111215432807988,0.003470896603239871,0.010142231939225933,0.5585723418051857,0.5776113691840518,0.5731903512445955,0.5760188230525356,0.5758301952461873,0.5819665152907362,0.5758009715164943,0.5851769555459183,0.0004041632638827164,0.0010709019503562013,0.0016763873350425802,0.003114291539660829,0.00438121667468272,-0.0011621932783454603,-7.499594141631212e-05,-0.00038170677846659234,-0.00017250292031814157,0.8470059880239521,0.7,0.578528566912476,0.5783829342674733,0.5782373016224708,0.5780916689774682
rowmod|marginal|noq2|g0.75,rowmod,marginal,noq2,0.75,14,0.2857142857142857,0.026529125112857162,0.19111215432807988,0.003400650691013109,0.008262201707002495,0.5583651239876081,0.5777856260996722,0.5732760742478294,0.5761492307253613,0.5758517831490444,0.5819650324619501,0.5757792985836231,0.5851925049077064,0.00042575116673970634,0.0010492290174849528,0.0016398839933019712,0.0031273621845085415,0.004532773515116939,-0.0011406053754884707,-9.66688742875607e-05,-0.0003601188756096024,-0.00019417585318939017,0.8431137724550898,0.7038922155688623,0.5784966002696594,0.578367190438055,0.5782377806064505,0.5781083707748461
global_struct|marginal|noq2|g0.75,global_struct,marginal,noq2,0.75,26,0.36153846153846153,0.04449190580708788,0.3041799624351518,0.005388538740423595,0.012417641289763866,0.5576379865339777,0.5772233195624606,0.5729879121383079,0.5756727196797653,0.5758396412267722,0.5819221612048726,0.5757958566044399,0.585021418607642,0.00041360924446771257,0.0010657870383017408,0.001727584556898928,0.00294024514505391,0.004197063027494341,-0.0011527472977604643,-8.011085347077252e-05,-0.00037226079788159615,-0.000177617832372602,0.8721556886227545,0.7,0.5785193097454061,0.5783791374351434,0.5782389651248805,0.5780987928146177
subject_struct|marginal|noq2|g0.50,subject_struct,marginal,noq2,0.5,168,0.44,0.03954007937512027,0.34754335335468917,0.0034070702643970944,0.008873874682120223,0.5588958139025182,0.5777029721088606,0.5731865946219046,0.5760314677496003,0.5758403737695291,0.5819489278531,0.5757915254475581,0.5851680200414067,0.000414341787224561,0.001061455881419938,0.0016862936887691747,0.0030953627964730207,0.004701847640695589,-0.0011520147550036156,-8.444201035257553e-05,-0.00037152825512474765,-0.000181948989254405,0.8461077844311378,0.7005988023952096,0.5785232906866044,0.5783850172637061,0.5782467438408078,0.5781084704179096
subject_contig|marginal|noq2|g0.50,subject_contig,marginal,noq2,0.5,160,0.44000000000000006,0.03951211370582937,0.3557486765284741,0.003404421083662943,0.008995272301113891,0.5589285962798193,0.5777037790820732,0.5731855127355943,0.5760296791486094,0.5758409562417611,0.5819486561760969,0.5757931474618732,0.5851673551460455,0.0004149242594566066,0.0010630778957349683,0.0016892969557998295,0.0030998129627624305,0.004714971168265358,-0.0011514322827715702,-8.281999603754497e-05,-0.0003709457828927021,-0.00018032697493937445,0.8461077844311378,0.7005988023952096,0.5785288277898426,0.5783901645386631,0.5782515012874837,0.5781128380363043
structured|marginal|noq2|g0.50,structured,marginal,noq2,0.5,195,0.4324102564102564,0.03928517873401172,0.31856020546244845,0.0033700896155076454,0.00868436948757354,0.558858924382057,0.5776578130233269,0.5731283189106198,0.5759849983263288,0.5758451065438139,0.5819546077637282,0.5757893436996137,0.585182760492683,0.0004190745615093138,0.0010592741334755277,0.001681043216078607,0.0031073625203773933,0.00469075588927248,-0.001147281980718863,-8.662375829698583e-05,-0.0003667954808399949,-0.0001841307371988153,0.8446107784431137,0.701497005988024,0.5785236612321295,0.5783879807550671,0.5782523002780049,0.5781166198009424
random50|marginal|core|g0.50,random50,marginal,core,0.5,40,0.5,0.045873945010312826,0.3698860163364452,0.0030089623589771883,0.008510869820562606,0.5588531244869106,0.5776266115214576,0.5730727697554306,0.575988179153958,0.5758668877192669,0.5820022317629067,0.5758148657403545,0.5852961970718338,0.00044085573696225254,0.0010847961742163443,0.0016717689637913767,0.00322331114360499,0.004550901872374835,-0.0011255008052659242,-6.110171755616913e-05,-0.0003450143053870561,-0.00015860869645799858,0.8293413173652695,0.7,0.5786027456753565,0.5784656623738113,0.578328579072266,0.5781914957707206
global_struct|marginal|core|g0.75,global_struct,marginal,core,0.75,26,0.36153846153846153,0.04449190580708788,0.3041799624351518,0.0038258867528730743,0.011093498021774045,0.558751326465316,0.5773986781460058,0.5729237174392457,0.5757743147557897,0.5758767822866484,0.5820027371973827,0.5758248293133676,0.5852301596364633,0.00045075030434376767,0.0010947597472295504,0.0017123034992092372,0.0031790299386552532,0.004389281169067338,-0.001115606237884409,-5.113814454296282e-05,-0.000335119738005541,-0.0001486451234447923,0.8404191616766467,0.7,0.5786390052546809,0.5785018960760236,0.5783647868973665,0.5782276777187093
global_struct|conditional|core|g0.75,global_struct,conditional,core,0.75,26,0.36153846153846153,0.12245279916652609,0.7908679023313946,0.010558341328492992,0.03096059305975841,0.5558165245136193,0.5770592761669912,0.5744525384990521,0.5761112324764467,0.5758198984202128,0.5818915412560154,0.5760957724292373,0.5847146173887188,0.00039386643790816783,0.001365702863099102,0.0018924293716420237,0.002078744034624557,0.0028551663064495525,-0.0011724901043200088,0.0002198049713265887,-0.00039200360444114084,0.00012229799242475923,0.7347305389221557,0.6173652694610778,0.578899520190248,0.5786394758932264,0.5783794315962048,0.5781193872991832
random_all|marginal|core|g0.50,random_all,marginal,core,0.5,200,0.44,0.04027457800273986,0.31786446922545514,0.002661536601310812,0.007645646060258892,0.5591448642157301,0.5775722608167465,0.5729098391169035,0.5759001932044667,0.5758999254371604,0.5820313553391542,0.5758218160598987,0.5853760942391664,0.0004738934548559604,0.0010917464937604795,0.0016684779683343565,0.003316599290593247,0.004684862245169064,-0.0010924630873722163,-5.4151398012033796e-05,-0.00031197658749334834,-0.00015165837691386326,0.8146706586826348,0.7017964071856287,0.5786599600794419,0.5785326595522776,0.5784053590251134,0.5782780584979491
all_struct_random|marginal|core|g0.50,all_struct_random,marginal,core,0.5,395,0.436253164556962,0.03966652627022557,0.27260587604046815,0.002610096317410087,0.007632932407433729,0.559473882013208,0.5775723461580322,0.5728797487841535,0.5758750863412029,0.5759000697883752,0.5820443085249015,0.5758271963413205,0.5853805091062785,0.0004740378060706234,0.0010971267751824431,0.00167185152183705,0.0033151202537982033,0.0047868670778665745,-0.0010923187361575532,-4.87711165900702e-05,-0.00031183223627868526,-0.00014627809549189966,0.8158682634730539,0.7005988023952096,0.5786702203134577,0.5785409563124659,0.5784116923114739,0.5782824283104819
global_struct|marginal|all|g0.50,global_struct,marginal,all,0.5,26,0.36153846153846153,0.04449190580708788,0.3041799624351518,0.004031271720977175,0.008316289560020696,0.5587745383282768,0.5773224366309152,0.5727055287331719,0.575656681703624,0.5759239420035764,0.5820261490106556,0.5758107038697297,0.5853062853836641,0.0004979100212719151,0.0010806343035914777,0.0016835103812510785,0.0032462796889133607,0.004681277512457838,-0.0010684465209562617,-6.526358818103552e-05,-0.00028796002107739366,-0.00016277056708286498,0.8248502994011976,0.7029940119760479,0.5786563695521537,0.5785422423087089,0.578428115065264,0.578313987821819
subject_struct|marginal|core|g0.50,subject_struct,marginal,core,0.5,168,0.44,0.03954007937512027,0.34754335335468917,0.002597090107812269,0.007790470596365131,0.5598971472166092,0.5775865971329706,0.5728726767322568,0.5758652780260431,0.5759008513714741,0.5820436489699184,0.5758393823918105,0.5853841084815761,0.00047481938916958536,0.001109312825672416,0.0016814225209693628,0.00331838036926943,0.004915234430380111,-0.0010915371530585915,-3.6585066100097526e-05,-0.00031105065317972336,-0.000134092045001927,0.8206586826347305,0.7002994011976048,0.5786961440533759,0.5785626033771123,0.5784290627008487,0.5782955220245851
rowmod|marginal|core|g0.75,rowmod,marginal,core,0.75,14,0.2857142857142857,0.026529125112857162,0.19111215432807988,0.0026011573089389037,0.007597426110802876,0.5592613788843851,0.5776372604976185,0.5729392641750763,0.5759428304981045,0.575908710069532,0.5820425114503796,0.575827185375302,0.5853861767993693,0.0004826780872274108,0.001097115809163793,0.0016710488819458764,0.003344896276661435,0.004740494916719906,-0.0010836784550007658,-4.878208260872055e-05,-0.00030319195512189793,-0.00014628906151055004,0.8104790419161677,0.701497005988024,0.5786833166243167,0.5785572968410155,0.5784312770577145,0.5783052572744132
subject_contig|marginal|core|g0.50,subject_contig,marginal,core,0.5,160,0.44000000000000006,0.03951211370582937,0.3557486765284741,0.002594326858735612,0.007871961733290305,0.5599370150111963,0.5775871333314404,0.5728709611406674,0.575863364718974,0.5759013784985999,0.5820425576259115,0.5758409194231873,0.5853837560742837,0.0004753465162953604,0.0011108498570491518,0.0016828882496988176,0.003317883609204052,0.004928639044602057,-0.0010910100259328163,-3.504803472336159e-05,-0.0003105235260539483,-0.00013255501362519106,0.8212574850299401,0.7,0.5786997364779499,0.5785658170875922,0.5784318976972346,0.5782979783068768
structured|marginal|core|g0.50,structured,marginal,core,0.5,195,0.4324102564102564,0.03928517873401172,0.31856020546244845,0.002564428771427405,0.00748005040969139,0.5598385698586161,0.5775737344627865,0.5728505002488367,0.5758508276414637,0.575904369528667,0.5820524159566935,0.5758368662664404,0.5853957401946764,0.0004783375463623857,0.001106796700302183,0.001679371318932927,0.0033295939825753345,0.004897076693737734,-0.001088018995865791,-3.9101191470330494e-05,-0.000307532495986923,-0.00013660817037215996,0.8194610778443113,0.7005988023952096,0.5786963508588362,0.5785650730385337,0.5784337952182312,0.5783025173979287
global_struct|marginal|noq2|g0.50,global_struct,marginal,noq2,0.5,26,0.36153846153846153,0.04449190580708788,0.3041799624351518,0.003592384937863114,0.008282488547289359,0.558853981544327,0.5773774491037438,0.5727111802927812,0.575677111334024,0.575928180674222,0.5820370213680229,0.5758195150633867,0.5853524291055126,0.0005021486919175196,0.0010894454972485553,0.0016867434112109998,0.0032907459803152234,0.0047252274139826245,-0.0010642078503106571,-5.645239452395816e-05,-0.000283721350431789,-0.00015395937342578764,0.8182634730538922,0.704191616766467,0.5786849063519215,0.5785690644123473,0.5784532224727732,0.578337380533199
rowmod|marginal|all|g0.50,rowmod,marginal,all,0.5,14,0.2857142857142857,0.026529125112857162,0.19111215432807988,0.002522296233028659,0.005496556638493612,0.5593185843244453,0.5777681394730162,0.5729564912603673,0.576034010078472,0.5759519899241832,0.5820669968553428,0.5758206983728704,0.5854240966652842,0.0005259579418786377,0.0010906288067323788,0.0016442736734622629,0.0033976684668337136,0.004936359055824124,-0.001040398600349539,-5.526908504013462e-05,-0.000259912100470671,-0.00015277606394196408,0.8059880239520958,0.7125748502994012,0.5787078119519781,0.5786004547400829,0.5784930975281878,0.5783857403162925
rowmod|marginal|noq2|g0.50,rowmod,marginal,noq2,0.5,14,0.2857142857142857,0.026529125112857162,0.19111215432807988,0.002265297508991418,0.005496556638493612,0.5593924267835528,0.5777644296264699,0.5729156050689789,0.5760072111778536,0.5759577113089891,0.5820823796964189,0.5758299124027612,0.5854469385490768,0.000531679326684459,0.0010998428366229677,0.0016485685577672052,0.003437084550098345,0.004972883406750062,-0.0010346772155437175,-4.605505514954546e-05,-0.00025419071566484976,-0.00014356203405137494,0.8044910179640719,0.7119760479041917,0.578737821621061,0.5786291546672591,0.578520487713457,0.5784118207596551
global_struct|conditional|noq2|g0.75,global_struct,conditional,noq2,0.75,26,0.36153846153846153,0.12245279916652609,0.7908679023313946,0.014801051259799393,0.03436698607304766,0.553598193047251,0.5768020746785062,0.5748502460570127,0.5760591017255783,0.5759296162807724,0.5819527437216089,0.5762237521671059,0.5843791050083427,0.0005035842984679057,0.0014936826009677954,0.0017535326393977033,0.001905863009273384,0.002643676900301206,-0.001062772243760271,0.00034778470919528184,-0.0002822857438814029,0.00025027773029345237,0.6994011976047905,0.5721556886227545,0.5790994658210817,0.5788325733200693,0.5785656808190569,0.5782987883180444
global_struct|marginal|core|g0.50,global_struct,marginal,core,0.5,26,0.36153846153846153,0.04449190580708788,0.3041799624351518,0.00254910818553014,0.0073825993312957834,0.559635213900567,0.5775024522346011,0.5726761659193625,0.5757528486039494,0.575963583339441,0.5820879605375088,0.5758494721613068,0.5854742759221316,0.0005375513571364429,0.0011194025951686375,0.0016906443048465534,0.003461252400946746,0.00486358065920145,-0.0010288051850917336,-2.649529660387599e-05,-0.00024831868521286575,-0.00012400227550570547,0.8026946107784431,0.7029940119760479,0.5788006156990525,0.5786868158472154,0.5785730159953782,0.5784592161435411
global_struct|conditional|all|g0.75,global_struct,conditional,all,0.75,26,0.36153846153846153,0.12245279916652609,0.7908679023313946,0.016613073628828048,0.03446319467740282,0.5534809213953226,0.5765915838611706,0.5748447747850489,0.5759919256595124,0.5759681621917472,0.5819732613778066,0.5762438078600104,0.584274717103377,0.0005421302094427156,0.001513738293872294,0.0017278724472895688,0.0019664515047756233,0.0026870867864102754,-0.0010242263327854611,0.0003678404020997808,-0.00024373983290659307,0.00027033342319795133,0.6988023952095809,0.5332335329341318,0.5791650715972011,0.5789051129279649,0.5786451542587288,0.5783851955894928
rowmod|marginal|core|g0.50,rowmod,marginal,core,0.5,14,0.2857142857142857,0.026529125112857162,0.19111215432807988,0.0017327238162108511,0.005056051607452395,0.5600124959767768,0.5776668002793642,0.5726924205759942,0.5758708789156275,0.5759985154973709,0.5821501048007635,0.5758646898386038,0.5855842401486441,0.0005724835150664449,0.0011346202724657065,0.001675256344094796,0.0035879870623200024,0.0051147358904828355,-0.000993873027161732,-1.1277619306806842e-05,-0.00021338652728286384,-0.00010878459820863631,0.8005988023952095,0.7029940119760479,0.5788735630147476,0.5787671560931479,0.5786607491715481,0.5785543422499484
subject_contig|conditional|core|g1.25,subject_contig,conditional,core,1.25,160,0.44000000000000006,0.08951226239403196,0.7108818571125647,0.014852848335008904,0.04293650368858654,0.5548073014765319,0.5774691838818771,0.5767098710507194,0.577209491118545,0.5758404220306911,0.5817560229752868,0.5765033783520189,0.5843536591604658,0.00041439004838653094,0.0017733087858807953,0.0021170275319733344,0.0025420953431206207,0.0033975062425102287,-0.0011519664938416459,0.0006274108941082819,-0.0003714799939627778,0.0005299039152064525,0.7,0.6,0.5797848073158015,0.5793796071516663,0.5789744069875309,0.5785692068233954
subject_struct|conditional|core|g1.25,subject_struct,conditional,core,1.25,168,0.44,0.08964991198487822,0.7110872071297093,0.014877502955063886,0.0426718871610145,0.5548523990188939,0.5774472025205414,0.5766983218796097,0.5771965922004303,0.5758419433283601,0.5817572299229018,0.576506119919813,0.5843579623462642,0.0004159113460557001,0.0017760503536748263,0.002119815391571331,0.002546153585519878,0.003404942760049101,-0.0011504451961724766,0.0006301524619023131,-0.00036995869629360864,0.0005326454830004836,0.7,0.6,0.5797927990772064,0.5793871413117742,0.5789814835463419,0.5785758257809096
all_struct_random|conditional|core|g1.25,all_struct_random,conditional,core,1.25,395,0.436253164556962,0.09072948321977128,0.7182314185827349,0.015052404480640477,0.043724145942188604,0.5549817185273292,0.5773195637023452,0.5766393716862918,0.5771157630248268,0.5758579337943459,0.581770343656344,0.5765240544423146,0.5844206790247339,0.0004319018120413651,0.001793984876176484,0.002156030644179859,0.002579060792362564,0.0034261696090731597,-0.0011344547301868116,0.0006480869844039709,-0.00035396823030794364,0.0005505800055021413,0.7,0.6,0.5798606234016818,0.5794542366150561,0.5790478498284304,0.5786414630418046
structured|conditional|core|g1.25,structured,conditional,core,1.25,195,0.4324102564102564,0.09129488852804724,0.7251601600194735,0.01501526034602581,0.043279675550031635,0.5549463364582282,0.5772994968526881,0.5765613281902399,0.5770286708551483,0.5758620566461488,0.5817741502122793,0.5765207248983237,0.5844274590809959,0.00043602466384424284,0.0017906553321855123,0.0021696035394462515,0.0025553880635340864,0.0033919969464974997,-0.0011303318783839338,0.0006447574404129987,-0.0003498453785050658,0.0005472504615111692,0.7,0.6,0.5798608722898916,0.5794572801516885,0.5790536880134856,0.5786500958752825
random50|conditional|core|g1.25,random50,conditional,core,1.25,40,0.5,0.09158044736584241,0.7045447930218004,0.015126710371136207,0.043599875827549595,0.5554134763822053,0.5776194798971384,0.5769536951441366,0.5774372661520313,0.5758628734090582,0.5817772865607886,0.5765384562305573,0.584402910895204,0.0004368414267536483,0.0018083866644192047,0.00216625129056379,0.002604154193386293,0.003499659396072552,-0.0011295151154745284,0.0006624887726466912,-0.0003490286155956604,0.0005649817937448617,0.7,0.6,0.5798984774738462,0.5794885423721465,0.5790786072704469,0.5786686721687473
random_all|conditional|core|g1.25,random_all,conditional,core,1.25,200,0.44,0.09137558790415291,0.7140419470163348,0.01518709612249698,0.04388231252125315,0.5551409194352007,0.5772846175514814,0.5766610533038671,0.5771329287521172,0.5758688287537141,0.5817840059564644,0.5765415905630192,0.5844152591515626,0.0004427967714095817,0.0018115209968811714,0.0021816156117736647,0.0026158639252361333,0.0034720949434194903,-0.001123559770818595,0.0006656231051086578,-0.000343073270939727,0.0005681161262068283,0.7,0.6,0.5799188057976457,0.5795099285755189,0.579101051353392,0.5786921741312651
rowmod|conditional|core|g1.25,rowmod,conditional,core,1.25,14,0.2857142857142857,0.09285193789500006,0.6688925401482796,0.015309901725981137,0.044946327730378884,0.5551117951557151,0.5776350571054777,0.576990448154589,0.5774464385432106,0.5758843170311396,0.5817897081896095,0.5765611563226978,0.5844460118026944,0.0004582850488350873,0.0018310867565596424,0.0022344299279515533,0.0026243768502955066,0.003462849357180331,-0.0011080714933930894,0.000685188864787129,-0.0003275849935142214,0.0005876818858852995,0.7,0.6,0.5799922621429713,0.5795818558649996,0.5791714495870278,0.5787610433090561
global_struct|conditional|core|g1.00,global_struct,conditional,core,1.0,26,0.36153846153846153,0.12245279916652609,0.7908679023313946,0.014088910183407844,0.0417585744221981,0.5553079580501492,0.5769813569244739,0.5753566802542239,0.576390756192959,0.5760642023460478,0.582078366846664,0.5765115102206944,0.5845729459260125,0.0006381703637433148,0.0017814406545562324,0.0020093661717382584,0.002287808572512684,0.0031037109194991253,-0.0009281861784848619,0.000635542762783719,-0.00014769967860599382,0.0005380357838818895,0.698502994011976,0.592814371257485,0.5798891413440973,0.5795648093474673,0.5792404773508374,0.5789161453542075
subject_contig|conditional|noq2|g1.25,subject_contig,conditional,noq2,1.25,160,0.44000000000000006,0.08951226239403196,0.7108818571125647,0.01939428592417744,0.04812482330125122,0.5519506460423784,0.5783960663428435,0.578704139616276,0.5784225698951256,0.5758561852328943,0.5816916735199389,0.5765807766272901,0.5841441558084048,0.00043015325058985666,0.00185070706115201,0.002503248177111261,0.0028207515558828443,0.0036454371994626422,-0.00113620329163832,0.0007048091693794967,-0.000355716791759452,0.0006073021904776673,0.7,0.5221556886227545,0.5801732138801666,0.5797449005636307,0.5793165872470949,0.5788882739305591
subject_struct|conditional|noq2|g1.25,subject_struct,conditional,noq2,1.25,168,0.44,0.08964991198487822,0.7110872071297093,0.01942693751107993,0.048192950914222245,0.5521039301464945,0.5783571281116038,0.578678870858122,0.578392897185688,0.5758586481206257,0.5816929980717258,0.576585284235454,0.5841431672553912,0.00043261613832118657,0.0018552146693157228,0.0025172883964964974,0.0028306202503086907,0.0036550152221347387,-0.0011337404039069904,0.0007093167775432096,-0.00035325390402812215,0.0006118097986413803,0.7,0.5203592814371257,0.5801916876187756,0.5797626075320775,0.5793335274453795,0.5789044473586815
all_struct_random|conditional|noq2|g1.25,all_struct_random,conditional,noq2,1.25,395,0.436253164556962,0.09072948321977128,0.7182314185827349,0.01963201775912972,0.048198350223853895,0.5522353967809297,0.5780936766398445,0.5784999875907784,0.578193186681048,0.5758798007098298,0.5817074048161736,0.5766045422191599,0.5840953651321044,0.00045376872752526953,0.0018744726530218136,0.0025588669381480965,0.002867247211694734,0.003690110668835067,-0.0011125878147029073,0.0007285747612493,-0.0003321013148240392,0.0006310677823474706,0.7,0.5110778443113773,0.5802696050209544,0.5798412354113182,0.5794128658016818,0.5789844961920456
structured|conditional|noq2|g1.25,structured,conditional,noq2,1.25,195,0.4324102564102564,0.09129488852804724,0.7251601600194735,0.019644519043433818,0.047591136734931386,0.5522519353203762,0.5779473195226504,0.5782762205679473,0.5779749810827215,0.5758901719613364,0.5817300733640234,0.5766041725202473,0.5841560877927321,0.0004641399790318845,0.0018741029541092596,0.002542923270083497,0.002853461564129966,0.0036689938103837694,-0.0011022165631962924,0.0007282050623367461,-0.0003217300633174242,0.0006306980834349166,0.7,0.5098802395209581,0.5802673501417446,0.5798430083885154,0.5794186666352865,0.5789943248820574
subject_contig|conditional|all|g1.25,subject_contig,conditional,all,1.25,160,0.44000000000000006,0.08951226239403196,0.7108818571125647,0.02157242749570461,0.04812482330125122,0.5519610578791488,0.5784240121129045,0.5790489905979683,0.578646863074103,0.575894021196201,0.5817197038176247,0.5765889134466388,0.5839397055470217,0.00046798921389654943,0.001858843880500559,0.002588688162467034,0.002902154776227106,0.0037047528811031682,-0.0010983673283316271,0.0007129459887280456,-0.00031788082845275923,0.000615439009826216,0.7,0.5017964071856288,0.5802785433162482,0.5798613671786966,0.5794441910411451,0.5790270149035934
subject_struct|conditional|all|g1.25,subject_struct,conditional,all,1.25,168,0.44,0.08964991198487822,0.7110872071297093,0.021614868560639648,0.048192950914222245,0.5521177187994101,0.5783841445183275,0.5790241477037077,0.5786171582572096,0.5758969248385765,0.5817208281310643,0.5765937111763828,0.5839366552595786,0.0004708928562719662,0.0018636416102446002,0.002593965493177086,0.0029106343939941993,0.0037150113670222362,-0.0010954636859562105,0.0007177437184720867,-0.0003149771860773425,0.0006202367395702572,0.7,0.5017964071856288,0.5802932149030693,0.5798753284827544,0.5794574420624397,0.5790395556421248
random50|conditional|noq2|g1.25,random50,conditional,noq2,1.25,40,0.5,0.09158044736584241,0.7045447930218004,0.019773798425258705,0.048771884366456866,0.5527446356703222,0.5786660267913789,0.5790981205745075,0.5788013714407858,0.5758878163346988,0.5817094156201207,0.5766253775898861,0.5840948109468137,0.0004617843523942502,0.0018953080237479,0.0025810087821623636,0.0029025190914401307,0.003734711516924838,-0.0011045721898339264,0.0007494101319753863,-0.0003240856899550585,0.0006519031530735568,0.7,0.5077844311377245,0.5803286014681008,0.5798954244537681,0.5794622474394355,0.5790290704251029
random_all|conditional|noq2|g1.25,random_all,conditional,noq2,1.25,200,0.44,0.09137558790415291,0.7140419470163348,0.019805655295824343,0.04889353242895525,0.5523921732213377,0.5781151307027823,0.5785939848348396,0.5782765240541482,0.5758942386077484,0.58171669827126,0.5766258791429848,0.5840647711976648,0.0004682066254438195,0.0018958095768465257,0.002588310966852091,0.0029097066298623075,0.0037331268396003647,-0.001098149916784357,0.0007499116850740125,-0.0003176634169054892,0.0006524047061721829,0.7,0.5068862275449102,0.580340124580834,0.5799091678364828,0.5794782110921317,0.5790472543477807
rowmod|conditional|noq2|g1.25,rowmod,conditional,noq2,1.25,14,0.2857142857142857,0.09285193789500006,0.6688925401482796,0.020022679741829887,0.049472293101829046,0.5526035480728472,0.5786674776833493,0.5791301077400218,0.5788154170595944,0.5759173234531919,0.5817418999899696,0.5766468968294686,0.5840618156614149,0.0004912914708873863,0.001916827263330365,0.002600562583167498,0.002923837596718231,0.0037244066812146537,-0.0010750650713407903,0.0007709293715578514,-0.00029457857146192236,0.0006734223926560221,0.6997005988023952,0.5032934131736527,0.5804034295626622,0.5799732480029209,0.5795430664431798,0.5791128848834387
all_struct_random|conditional|all|g1.25,all_struct_random,conditional,all,1.25,395,0.436253164556962,0.09072948321977128,0.7182314185827349,0.021853584657687008,0.048198350223853895,0.5523077279860005,0.5780841107775053,0.5788134574285291,0.5783856229376121,0.5759197162833334,0.5817354751856807,0.576614241578101,0.5839026717846659,0.000493684301028991,0.0018841720119629041,0.002644462708668038,0.002953596302981104,0.00375037550544699,-0.0010726722411991856,0.0007382741201903905,-0.00029218574132031767,0.000640767141288561,0.7,0.5002994011976047,0.5803803603095666,0.5799633217803913,0.579546283251216,0.5791292447220409
structured|conditional|all|g1.25,structured,conditional,all,1.25,195,0.4324102564102564,0.09129488852804724,0.7251601600194735,0.021866843113669113,0.047591136734931386,0.5522673723678857,0.5779130236340715,0.5785629811342586,0.5781437123154002,0.5759308975914514,0.5817736769473598,0.576614941286009,0.5839355418026302,0.0005048656091469526,0.0018848717198708235,0.0026190520719068236,0.002938398195684982,0.0037304194854917982,-0.001061490933081224,0.0007389738280983102,-0.00028100443320235605,0.0006414668491964809,0.6994011976047905,0.5002994011976047,0.5803755360396804,0.5799624281105838,0.5795493201814873,0.5791362122523909
random50|conditional|all|g1.25,random50,conditional,all,1.25,40,0.5,0.09158044736584241,0.7045447930218004,0.02201802594928231,0.048771884366456866,0.5530485557426748,0.5787120707083321,0.5794695395352828,0.5790499038620784,0.575929375832334,0.581741159233083,0.5766367787772109,0.583909398329066,0.000503343850029404,0.0019067092110728416,0.0026613588410653085,0.0029912144162662136,0.003798591479878155,-0.0010630126921987726,0.0007608113193003283,-0.00028252619231990464,0.000663304340398499,0.7,0.5002994011976047,0.5804414070523514,0.5800195394043851,0.5795976717564187,0.5791758041084524
random_all|conditional|all|g1.25,random_all,conditional,all,1.25,200,0.44,0.09137558790415291,0.7140419470163348,0.02204521863333384,0.04889353242895525,0.5525271843996151,0.578113208087286,0.5789177822720611,0.5784767690234002,0.5759354710016701,0.5817483983167817,0.5766365759232583,0.583892325245791,0.000509439019365569,0.0019065063571202506,0.00267801182407712,0.0029931708640445354,0.0037936236509891197,-0.0010569175228626077,0.0007606084653477373,-0.00027643102298373964,0.0006631014864459078,0.7,0.5002994011976047,0.5804551284689091,0.5800356225796762,0.5796161166904431,0.57919661080121
rowmod|conditional|all|g1.25,rowmod,conditional,all,1.25,14,0.2857142857142857,0.09285193789500006,0.6688925401482796,0.02227812345677933,0.049472293101829046,0.5526718278076879,0.5787157847898249,0.5795046103273077,0.5790667198710445,0.5759607263237085,0.5817747371395543,0.5766597390554934,0.5839351349336185,0.000534694341404055,0.0019296694893552481,0.0026911610906402367,0.003008950865923804,0.0037877253595081095,-0.0010316622008241217,0.0007837715975827348,-0.0002511757009452537,0.0006862646186809052,0.6997005988023952,0.5002994011976047,0.580524597599232,0.5801058762811753,0.5796871549631186,0.5792684336450618
