variant,source_family,source_file,operation,beta,guard_factor,guard_group,badclean_count,badclean_max_poscos,file,basename,changed_rows_vs_e247,changed_cells_vs_e247,move_l1,move_l2,abs_Q1,abs_Q2,abs_Q3,abs_S1,abs_S2,abs_S3,abs_S4,opposite_only,support_actual_p90,support_actual_mean,support_source_transfer_auc
graft_severe_clean_e247_common_vs_e28_human_plus_geometr_lr_l2__b2.00,e286_support_graft,analysis_outputs/submission_e286_e247contrast_e247_common_vs_e28_human_plus_geometr_lr_l2_c0p3_anti_amp_add_high_preserve_top3_eaa52596.csv,graft_severe_clean,2.0,1.0,none,3,0.05902847703710781,analysis_outputs/submission_e354_e247support_graft_severe_clean_e247_common_vs_e28_human_plus_geometr_lr_l2__b2_00_a14976c4.csv,submission_e354_e247support_graft_severe_clean_e247_common_vs_e28_human_plus_geometr_lr_l2__b2_00_a14976c4.csv,250,1750,4.907700147840149,0.45060830553440717,2.2537541348447263,1.0365206425825384,0.38075049895432433,1.1322833656211877,0.04522855330252215,0.0286201151632686,0.03054283737158206,False,-3.162831074790456e-06,-4.906552396210426e-06,0.4807692307692308
graft_severe_clean_e247_common_vs_e28_human_plus_geometr_lr_l2__b3.00,e286_support_graft,analysis_outputs/submission_e286_e247contrast_e247_common_vs_e28_human_plus_geometr_lr_l2_c0p3_anti_amp_add_high_preserve_top3_eaa52596.csv,graft_severe_clean,3.0,1.0,none,3,0.05902847703710781,analysis_outputs/submission_e354_e247support_graft_severe_clean_e247_common_vs_e28_human_plus_geometr_lr_l2__b3_00_66e957a8.csv,submission_e354_e247support_graft_severe_clean_e247_common_vs_e28_human_plus_geometr_lr_l2__b3_00_66e957a8.csv,250,1750,5.051806236033093,0.4588182321561445,2.2622929580061126,1.0398528826266527,0.4564140539118301,1.1388738118560637,0.06784282995378324,0.04071544362127694,0.04581425605737309,False,-3.162831074790456e-06,-4.906552396210426e-06,0.4807692307692308
graft_severe_clean_e247_only_vs_e256__human_social_lr_l2_c0p3_a_b0.50,e286_support_graft,analysis_outputs/submission_e286_e247contrast_e247_only_vs_e256__human_social_lr_l2_c0p3_anti_amp_add_high_preserve_top3_18f9379b.csv,graft_severe_clean,0.5,1.0,none,3,0.028455830703947728,analysis_outputs/submission_e354_e247support_graft_severe_clean_e247_only_vs_e256__human_social_lr_l2_c0p3_a_b0_50_9c13513d.csv,submission_e354_e247support_graft_severe_clean_e247_only_vs_e256__human_social_lr_l2_c0p3_a_b0_50_9c13513d.csv,250,1750,4.660602113646266,0.44399769454641447,2.2414276671890434,1.0301935244405929,0.24956833684303772,1.1243610491005886,0.003632640251647809,0.009406432780418169,0.0020124630409372813,False,-2.9994125537666696e-06,-4.434575000308268e-06,0.173076923076923
graft_severe_clean_e247_only_vs_e256__human_social_lr_l2_c0p3_a_b1.00,e286_support_graft,analysis_outputs/submission_e286_e247contrast_e247_only_vs_e256__human_social_lr_l2_c0p3_anti_amp_add_high_preserve_top3_18f9379b.csv,graft_severe_clean,1.0,1.0,none,3,0.028455830703947728,analysis_outputs/submission_e354_e247support_graft_severe_clean_e247_only_vs_e256__human_social_lr_l2_c0p3_a_b1_00_379b49a8.csv,submission_e354_e247support_graft_severe_clean_e247_only_vs_e256__human_social_lr_l2_c0p3_a_b1_00_379b49a8.csv,250,1750,4.688115341615114,0.44438615645502405,2.24191110264416,1.0305308863868754,0.2697132846467626,1.1246632848161147,0.007265280503295618,0.010006576536031092,0.0040249260818745625,False,-2.9994125537666696e-06,-4.434575000308268e-06,0.173076923076923
graft_severe_clean_e247_only_vs_e256__human_social_lr_l2_c0p3_a_b1.50,e286_support_graft,analysis_outputs/submission_e286_e247contrast_e247_only_vs_e256__human_social_lr_l2_c0p3_anti_amp_add_high_preserve_top3_18f9379b.csv,graft_severe_clean,1.5,1.0,none,3,0.028455830703947728,analysis_outputs/submission_e354_e247support_graft_severe_clean_e247_only_vs_e256__human_social_lr_l2_c0p3_a_b1_50_5a8ac6b6.csv,submission_e354_e247support_graft_severe_clean_e247_only_vs_e256__human_social_lr_l2_c0p3_a_b1_50_5a8ac6b6.csv,250,1750,4.715865879967839,0.4450320345281993,2.2424577132326533,1.030868248333158,0.28985823245048753,1.1249743087164048,0.010897920754943426,0.010772067357379941,0.006037389122811843,False,-2.9994125537666696e-06,-4.434575000308268e-06,0.173076923076923
graft_severe_clean_e247_only_vs_e256__human_social_lr_l2_c0p3_a_b2.00,e286_support_graft,analysis_outputs/submission_e286_e247contrast_e247_only_vs_e256__human_social_lr_l2_c0p3_anti_amp_add_high_preserve_top3_18f9379b.csv,graft_severe_clean,2.0,1.0,none,3,0.028455830703947728,analysis_outputs/submission_e354_e247support_graft_severe_clean_e247_only_vs_e256__human_social_lr_l2_c0p3_a_b2_00_de01c08a.csv,submission_e354_e247support_graft_severe_clean_e247_only_vs_e256__human_social_lr_l2_c0p3_a_b2_00_de01c08a.csv,250,1750,4.74383348355647,0.44593421026520147,2.243032885886769,1.0312056102794407,0.3100031802542124,1.1253255309052475,0.014530561006591235,0.011685863060460162,0.008049852163749125,False,-2.9994125537666696e-06,-4.434575000308268e-06,0.173076923076923
graft_severe_clean_e247_only_vs_e256__human_social_lr_l2_c0p3_a_b3.00,e286_support_graft,analysis_outputs/submission_e286_e247contrast_e247_only_vs_e256__human_social_lr_l2_c0p3_anti_amp_add_high_preserve_top3_18f9379b.csv,graft_severe_clean,3.0,1.0,none,3,0.028455830703947728,analysis_outputs/submission_e354_e247support_graft_severe_clean_e247_only_vs_e256__human_social_lr_l2_c0p3_a_b3_00_07514c1d.csv,submission_e354_e247support_graft_severe_clean_e247_only_vs_e256__human_social_lr_l2_c0p3_a_b3_00_07514c1d.csv,250,1750,4.800111765292996,0.44850082876761105,2.2442616521015877,1.0318803341720058,0.35029307586166214,1.1261091373515282,0.02179584150988685,0.013696946050701705,0.012074778245623686,False,-2.9994125537666696e-06,-4.434575000308268e-06,0.173076923076923
graft_severe_clean_e247_only_vs_e256__human_social_lr_l2_c0p3_s_b0.50,e286_support_graft,analysis_outputs/submission_e286_e247contrast_e247_only_vs_e256__human_social_lr_l2_c0p3_smooth_weighted_add_high_preserve_top5_47be80e7.csv,graft_severe_clean,0.5,1.0,none,4,0.037964273716056075,analysis_outputs/submission_e354_e247support_graft_severe_clean_e247_only_vs_e256__human_social_lr_l2_c0p3_s_b0_50_5be49613.csv,submission_e354_e247support_graft_severe_clean_e247_only_vs_e256__human_social_lr_l2_c0p3_s_b0_50_5be49613.csv,250,1750,4.675557973776577,0.4440858383128296,2.241340222421895,1.030122529407422,0.2620173322604029,1.1242753494433884,0.00610083465433176,0.009309882086595486,0.0023918235025424135,False,-3.8482450484238136e-06,-5.803771193451682e-06,0.173076923076923
graft_severe_clean_e247_only_vs_e256__human_social_lr_l2_c0p3_s_b0.50,e286_support_graft,analysis_outputs/submission_e286_e247contrast_e247_only_vs_e256__human_social_lr_l2_c0p3_smooth_weighted_add_high_preserve_top3_229be73c.csv,graft_severe_clean,0.5,1.0,none,4,0.033690253984558924,analysis_outputs/submission_e354_e247support_graft_severe_clean_e247_only_vs_e256__human_social_lr_l2_c0p3_s_b0_50_99510e31.csv,submission_e354_e247support_graft_severe_clean_e247_only_vs_e256__human_social_lr_l2_c0p3_s_b0_50_99510e31.csv,250,1750,4.664423893801684,0.4440308609821943,2.241325698800611,1.0300889458145832,0.2523950443171337,1.1242858182166495,0.004818276055301914,0.00935921831722659,0.0021508922801783265,False,-3.121312925466644e-06,-4.4562140722175655e-06,0.173076923076923
graft_severe_clean_e247_only_vs_e256__human_social_lr_l2_c0p3_s_b1.00,e286_support_graft,analysis_outputs/submission_e286_e247contrast_e247_only_vs_e256__human_social_lr_l2_c0p3_smooth_weighted_add_high_preserve_top5_47be80e7.csv,graft_severe_clean,1.0,1.0,none,4,0.037964273716056075,analysis_outputs/submission_e354_e247support_graft_severe_clean_e247_only_vs_e256__human_social_lr_l2_c0p3_s_b1_00_8c256b39.csv,submission_e354_e247support_graft_severe_clean_e247_only_vs_e256__human_social_lr_l2_c0p3_s_b1_00_8c256b39.csv,250,1750,4.717821499614679,0.44473183623148693,2.241694810386435,1.030388896320534,0.2946112754814931,1.124491885501714,0.01220166930866352,0.0096493156107555,0.004783647005084827,False,-3.8482450484238136e-06,-5.803771193451682e-06,0.173076923076923
graft_severe_clean_e247_only_vs_e256__human_social_lr_l2_c0p3_s_b1.00,e286_support_graft,analysis_outputs/submission_e286_e247contrast_e247_only_vs_e256__human_social_lr_l2_c0p3_smooth_weighted_add_high_preserve_top3_229be73c.csv,graft_severe_clean,1.0,1.0,none,4,0.033690253984558924,analysis_outputs/submission_e354_e247support_graft_severe_clean_e247_only_vs_e256__human_social_lr_l2_c0p3_s_b1_00_ca0483fa.csv,submission_e354_e247support_graft_severe_clean_e247_only_vs_e256__human_social_lr_l2_c0p3_s_b1_00_ca0483fa.csv,250,1750,4.695567414310584,0.4445237915718928,2.2416819286406033,1.0303217291348563,0.2753666995949554,1.1245128230482362,0.009636552110603828,0.009745897220971914,0.004301784560356653,False,-3.121312925466644e-06,-4.4562140722175655e-06,0.173076923076923
graft_severe_clean_e247_only_vs_e256__human_social_lr_l2_c0p3_s_b1.50,e286_support_graft,analysis_outputs/submission_e286_e247contrast_e247_only_vs_e256__human_social_lr_l2_c0p3_smooth_weighted_add_high_preserve_top5_47be80e7.csv,graft_severe_clean,1.5,1.0,none,4,0.037964273716056075,analysis_outputs/submission_e354_e247support_graft_severe_clean_e247_only_vs_e256__human_social_lr_l2_c0p3_s_b1_50_33416628.csv,submission_e354_e247support_graft_severe_clean_e247_only_vs_e256__human_social_lr_l2_c0p3_s_b1_50_33416628.csv,250,1750,4.760250509050163,0.4458034600592052,2.242074824406677,1.030655263233646,0.3272052187025831,1.1247084215600396,0.01830250396299528,0.010128806676595138,0.00717547050762724,False,-3.8482450484238136e-06,-5.803771193451682e-06,0.173076923076923
graft_severe_clean_e247_only_vs_e256__human_social_lr_l2_c0p3_s_b1.50,e286_support_graft,analysis_outputs/submission_e286_e247contrast_e247_only_vs_e256__human_social_lr_l2_c0p3_smooth_weighted_add_high_preserve_top3_229be73c.csv,graft_severe_clean,1.5,1.0,none,4,0.033690253984558924,analysis_outputs/submission_e354_e247support_graft_severe_clean_e247_only_vs_e256__human_social_lr_l2_c0p3_s_b1_50_77db14fd.csv,submission_e354_e247support_graft_severe_clean_e247_only_vs_e256__human_social_lr_l2_c0p3_s_b1_50_77db14fd.csv,250,1750,4.726974284828232,0.4453450226553373,2.242140365716417,1.0305545124551292,0.2983383548727772,1.124739827879823,0.01445482816590574,0.010293718897644613,0.006452676840534979,False,-3.121312925466644e-06,-4.4562140722175655e-06,0.173076923076923
graft_severe_clean_e247_only_vs_e256__human_social_lr_l2_c0p3_s_b2.00,e286_support_graft,analysis_outputs/submission_e286_e247contrast_e247_only_vs_e256__human_social_lr_l2_c0p3_smooth_weighted_add_high_preserve_top5_47be80e7.csv,graft_severe_clean,2.0,1.0,none,4,0.037964273716056075,analysis_outputs/submission_e354_e247support_graft_severe_clean_e247_only_vs_e256__human_social_lr_l2_c0p3_s_b2_00_574ac0e4.csv,submission_e354_e247support_graft_severe_clean_e247_only_vs_e256__human_social_lr_l2_c0p3_s_b2_00_574ac0e4.csv,250,1750,4.802829944740813,0.44729765069671007,2.242474321471568,1.030921630146758,0.3597991619236732,1.1249472689679831,0.02440333861732704,0.01071692960333358,0.009567294010169654,False,-3.8482450484238136e-06,-5.803771193451682e-06,0.173076923076923
graft_severe_clean_e247_only_vs_e256__human_social_lr_l2_c0p3_s_b2.00,e286_support_graft,analysis_outputs/submission_e286_e247contrast_e247_only_vs_e256__human_social_lr_l2_c0p3_smooth_weighted_add_high_preserve_top3_229be73c.csv,graft_severe_clean,2.0,1.0,none,4,0.033690253984558924,analysis_outputs/submission_e354_e247support_graft_severe_clean_e247_only_vs_e256__human_social_lr_l2_c0p3_s_b2_00_f11fb34e.csv,submission_e354_e247support_graft_severe_clean_e247_only_vs_e256__human_social_lr_l2_c0p3_s_b2_00_f11fb34e.csv,250,1750,4.75847553850469,0.4464927427135662,2.2426151209402843,1.030787295775402,0.321310010150599,1.1249696000699592,0.019273104221207656,0.010916838226526403,0.008603569120713306,False,-3.121312925466644e-06,-4.4562140722175655e-06,0.173076923076923
graft_severe_clean_e247_only_vs_e256__human_social_lr_l2_c0p3_s_b3.00,e286_support_graft,analysis_outputs/submission_e286_e247contrast_e247_only_vs_e256__human_social_lr_l2_c0p3_smooth_weighted_add_high_preserve_top5_47be80e7.csv,graft_severe_clean,3.0,1.0,none,4,0.037964273716056075,analysis_outputs/submission_e354_e247support_graft_severe_clean_e247_only_vs_e256__human_social_lr_l2_c0p3_s_b3_00_55fe3637.csv,submission_e354_e247support_graft_severe_clean_e247_only_vs_e256__human_social_lr_l2_c0p3_s_b3_00_55fe3637.csv,250,1750,4.888284387250844,0.4515357664462386,2.243316783443536,1.0314543639729818,0.42498704836585344,1.1254654698103268,0.03660500792599056,0.012104772716900948,0.01435094101525448,False,-3.8482450484238136e-06,-5.803771193451682e-06,0.173076923076923
graft_severe_clean_e247_only_vs_e256__human_social_lr_l2_c0p3_s_b3.00,e286_support_graft,analysis_outputs/submission_e286_e247contrast_e247_only_vs_e256__human_social_lr_l2_c0p3_smooth_weighted_add_high_preserve_top3_229be73c.csv,graft_severe_clean,3.0,1.0,none,4,0.033690253984558924,analysis_outputs/submission_e354_e247support_graft_severe_clean_e247_only_vs_e256__human_social_lr_l2_c0p3_s_b3_00_c14cd1e3.csv,submission_e354_e247support_graft_severe_clean_e247_only_vs_e256__human_social_lr_l2_c0p3_s_b3_00_c14cd1e3.csv,250,1750,4.82177101976881,0.4497569409854488,2.243627134730283,1.0312528624159483,0.3672533207062425,1.125504789662252,0.02890965633181148,0.012317902241202739,0.012905353681069959,False,-3.121312925466644e-06,-4.4562140722175655e-06,0.173076923076923
guard_e247_body_all_f0.00,e351_q3_guard,analysis_outputs/submission_e351_robustplateau_selected_compact_t75_s1_005_s3a0_25_58e03127_uploadsafe.csv,q3_guard,0.0,0.0,e247_body,0,0.0,analysis_outputs/submission_e354_e247support_guard_e247_body_all_f0_00_061b5cb2.csv,submission_e354_e247support_guard_e247_body_all_f0_00_061b5cb2.csv,248,619,4.499420748404011,0.44015013862920466,2.241007611389761,1.0298561624943101,0.09532221601637733,1.1240588133850626,0.0,0.009175945118500346,0.0,False,,,
guard_e247_body_all_f0.25,e351_q3_guard,analysis_outputs/submission_e351_robustplateau_selected_compact_t75_s1_005_s3a0_25_58e03127_uploadsafe.csv,q3_guard,0.0,0.25,e247_body,0,0.0,analysis_outputs/submission_e354_e247support_guard_e247_body_all_f0_25_ef4248aa.csv,submission_e354_e247support_guard_e247_body_all_f0_25_ef4248aa.csv,248,625,4.532946041659745,0.44038338197578736,2.241007611389761,1.0298561624943101,0.1288475092721112,1.1240588133850626,0.0,0.009175945118500346,0.0,False,,,
guard_e247_body_all_f0.50,e351_q3_guard,analysis_outputs/submission_e351_robustplateau_selected_compact_t75_s1_005_s3a0_25_58e03127_uploadsafe.csv,q3_guard,0.0,0.5,e247_body,0,0.0,analysis_outputs/submission_e354_e247support_guard_e247_body_all_f0_50_4622a3b7.csv,submission_e354_e247support_guard_e247_body_all_f0_50_4622a3b7.csv,248,625,4.566471334915479,0.44108237198487626,2.241007611389761,1.0298561624943101,0.16237280252784508,1.1240588133850626,0.0,0.009175945118500346,0.0,False,,,
guard_e247_common_all_f0.00,e351_q3_guard,analysis_outputs/submission_e351_robustplateau_selected_compact_t75_s1_005_s3a0_25_58e03127_uploadsafe.csv,q3_guard,0.0,0.0,e247_common,0,0.0,analysis_outputs/submission_e354_e247support_guard_e247_common_all_f0_00_89028e67.csv,submission_e354_e247support_guard_e247_common_all_f0_00_89028e67.csv,248,622,4.54912532062869,0.4411440372055261,2.241007611389761,1.0298561624943101,0.1450267882410558,1.1240588133850626,0.0,0.009175945118500346,0.0,False,,,
guard_e247_common_all_f0.25,e351_q3_guard,analysis_outputs/submission_e351_robustplateau_selected_compact_t75_s1_005_s3a0_25_58e03127_uploadsafe.csv,q3_guard,0.0,0.25,e247_common,0,0.0,analysis_outputs/submission_e354_e247support_guard_e247_common_all_f0_25_c8ff6f06.csv,submission_e354_e247support_guard_e247_common_all_f0_25_c8ff6f06.csv,248,625,4.570224470828254,0.4413147350054687,2.241007611389761,1.0298561624943101,0.16612593844062007,1.1240588133850626,0.0,0.009175945118500346,0.0,False,,,
guard_e247_common_all_f0.50,e351_q3_guard,analysis_outputs/submission_e351_robustplateau_selected_compact_t75_s1_005_s3a0_25_58e03127_uploadsafe.csv,q3_guard,0.0,0.5,e247_common,0,0.0,analysis_outputs/submission_e354_e247support_guard_e247_common_all_f0_50_ac6ba599.csv,submission_e354_e247support_guard_e247_common_all_f0_50_ac6ba599.csv,248,625,4.5913236210278185,0.4418264327151744,2.241007611389761,1.0298561624943101,0.18722508864018433,1.1240588133850626,0.0,0.009175945118500346,0.0,False,,,
guard_e247_only_all_f0.00,e351_q3_guard,analysis_outputs/submission_e351_robustplateau_selected_compact_t75_s1_005_s3a0_25_58e03127_uploadsafe.csv,q3_guard,0.0,0.0,e247_only,0,0.0,analysis_outputs/submission_e354_e247support_guard_e247_only_all_f0_00_996247ed.csv,submission_e354_e247support_guard_e247_only_all_f0_00_996247ed.csv,248,622,4.583817349202269,0.4428795376517322,2.241007611389761,1.0298561624943101,0.17971881681463434,1.1240588133850626,0.0,0.009175945118500346,0.0,False,,,
guard_e247_only_all_f0.25,e351_q3_guard,analysis_outputs/submission_e351_robustplateau_selected_compact_t75_s1_005_s3a0_25_58e03127_uploadsafe.csv,q3_guard,0.0,0.25,e247_only,0,0.0,analysis_outputs/submission_e354_e247support_guard_e247_only_all_f0_25_c28bb99b.csv,submission_e354_e247support_guard_e247_only_all_f0_25_c28bb99b.csv,248,625,4.596243492258438,0.44294133887545395,2.241007611389761,1.0298561624943101,0.19214495987080396,1.1240588133850626,0.0,0.009175945118500346,0.0,False,,,
guard_e247_only_all_f0.50,e351_q3_guard,analysis_outputs/submission_e351_robustplateau_selected_compact_t75_s1_005_s3a0_25_58e03127_uploadsafe.csv,q3_guard,0.0,0.5,e247_only,0,0.0,analysis_outputs/submission_e354_e247support_guard_e247_only_all_f0_50_63890a55.csv,submission_e354_e247support_guard_e247_only_all_f0_50_63890a55.csv,248,625,4.608669635314607,0.44312669083150785,2.241007611389761,1.0298561624943101,0.20457110292697359,1.1240588133850626,0.0,0.009175945118500346,0.0,False,,,
canonical_e349,reference,analysis_outputs/submission_e349_lifestate_ablate_selected_cell_abs_top65_q1q2q3s1_93c55c92_uploadsafe.csv,reference,0.0,1.0,none,0,0.0,analysis_outputs/submission_e349_lifestate_ablate_selected_cell_abs_top65_q1q2q3s1_93c55c92_uploadsafe.csv,submission_e349_lifestate_ablate_selected_cell_abs_top65_q1q2q3s1_93c55c92_uploadsafe.csv,216,356,4.600215422928633,0.44165825907191913,2.2292117377732796,1.0247324999943386,0.22828197914359466,1.1179892060174192,0.0,0.0,0.0,,,,
canonical_e350,reference,analysis_outputs/submission_e350_compactplateau_selected_compact_t45_s1_005_s3a1_00_ef54727b_uploadsafe.csv,reference,0.0,1.0,none,0,0.0,analysis_outputs/submission_e350_compactplateau_selected_compact_t45_s1_005_s3a1_00_ef54727b_uploadsafe.csv,submission_e350_compactplateau_selected_compact_t45_s1_005_s3a1_00_ef54727b_uploadsafe.csv,220,375,4.64748360534309,0.4438773840908378,2.2362126774621682,1.0298561624943101,0.22942338903931284,1.1202538009475909,0.0,0.0317375753997074,0.0,,,,
canonical_e351,reference,analysis_outputs/submission_e351_robustplateau_selected_compact_t75_s1_005_s3a0_25_58e03127_uploadsafe.csv,reference,0.0,1.0,none,0,0.0,analysis_outputs/submission_e351_robustplateau_selected_compact_t75_s1_005_s3a0_25_58e03127_uploadsafe.csv,submission_e351_robustplateau_selected_compact_t75_s1_005_s3a0_25_58e03127_uploadsafe.csv,248,625,4.633521921426946,0.44386732465602213,2.241007611389761,1.0298561624943101,0.22942338903931284,1.1240588133850626,0.0,0.009175945118500346,0.0,,,,
