candidate_id,basename,source_path,parent_policy_id,rule,scale,parent_actual_delta,parent_dominance,parent_min_mode_dominance,base_block_frac,selected_blocks,selected_rows,selected_null_mean_rate,selected_null_max_rate,selected_score_rank,selected_rarity_score,selected_contrast_score,delta_mean,delta_p90_abs,delta_l1,promotion_decision,strict_promote_gate,pred_delta_vs_current_mean,pred_delta_vs_current_p10,pred_delta_vs_current_p90,pred_beats_current_rate,incremental_bad_axis_vs_current
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_contrast_top8_bf50_raw_s045,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_contras_7a570f07.csv,analysis_outputs/submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_contras_7a570f07.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv,contrast_top8,0.45,-0.014732944897266176,0.9375,0.8958333333333334,0.5,8,30,0.5416666666666666,0.7152777777777778,0.8632075471698113,0.10635482180293503,0.2916002472381075,0.0028800000000000006,0.036000000000000004,1.08,too_small_to_submit,False,-0.00014388849533235798,-0.0002649441123658327,-3.8197865125307845e-05,0.9411764705882353,0.001681493750321561
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv_hybrid_low65_top12_bf50_raw_s035,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv_hybrid_8aaa4d85.csv,analysis_outputs/submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv_hybrid_8aaa4d85.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv,hybrid_low65_top12,0.35,-0.017607255895929153,0.9791666666666666,0.9583333333333334,0.5,12,65,0.3503086419753087,0.5092592592592592,0.5676100628930818,0.19356510598648966,0.12032739973122385,0.0030664130254998687,0.027999999999999997,1.703615906320819,too_small_to_submit,False,-0.0001333613163308906,-0.0002446559846221144,-3.817405478235178e-05,0.9411764705882353,0.0023427013752800874
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_hybrid_low55_top12_bf50_raw_s030,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_hybrid__3b5af262.csv,analysis_outputs/submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_hybrid__3b5af262.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv,hybrid_low55_top12,0.3,-0.014732944897266176,0.9375,0.8958333333333334,0.5,12,65,0.2314814814814815,0.4467592592592593,0.4544025157232705,0.20313591893780572,0.11492971731394606,0.0035041991268545277,0.024,1.4704511015389348,too_small_to_submit,False,-0.0001661361575694303,-0.0002999496774722817,-3.809483341382035e-05,0.9411764705882353,0.0031672471488085607
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_hybrid_low65_top8_bf70_raw_s060,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_hybrid__ea94e94e.csv,analysis_outputs/submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_hybrid__ea94e94e.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv,hybrid_low65_top8,0.6,-0.014734683630404422,0.9375,0.8541666666666666,0.7,4,20,0.4004629629629629,0.5972222222222222,0.3584905660377358,0.06325122292103423,-0.17258479922334935,0.0038399999999999997,0.0,0.96,too_small_to_submit,False,-0.00019178313066800978,-0.00034149137806981935,-3.785805219000171e-05,0.9411764705882353,0.0024085818949537985
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_rarity_top8_bf50_raw_s050,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_rarity__1ab17e4b.csv,analysis_outputs/submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_rarity__1ab17e4b.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv,rarity_top8,0.5,-0.014732944897266176,0.9375,0.8958333333333334,0.5,8,39,0.24652777777777776,0.4444444444444444,0.5424528301886793,0.2493710691823899,0.2083897339131001,0.003278088394491455,0.04,1.4270903542839657,too_small_to_submit,False,-0.00016781184507829044,-0.00030219405052415044,-3.7732950510729774e-05,0.9411764705882353,0.0022870408614908966
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_hybrid_low55_top8_bf50_raw_s050,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_hybrid__1ab17e4b.csv,analysis_outputs/submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_hybrid__1ab17e4b.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv,hybrid_low55_top8,0.5,-0.014732944897266176,0.9375,0.8958333333333334,0.5,8,39,0.24652777777777776,0.4444444444444444,0.5424528301886793,0.2493710691823899,0.2083897339131001,0.003278088394491455,0.04,1.4270903542839657,too_small_to_submit,False,-0.00016781184507829044,-0.00030219405052415044,-3.7732950510729774e-05,0.9411764705882353,0.0022870408614908966
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv_hybrid_low55_top8_bf50_raw_s050,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv_hybrid_5001f14e.csv,analysis_outputs/submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv_hybrid_5001f14e.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv,hybrid_low55_top8,0.5,-0.017607255895929153,0.9791666666666666,0.9583333333333334,0.5,8,41,0.23379629629629628,0.4375,0.3915094339622641,0.17166317260656883,0.02673552690768849,0.003170933252261858,0.04,1.5237545573270082,too_small_to_submit,False,-0.0001319587635843043,-0.00024213776089159028,-3.760463981527844e-05,0.9411764705882353,0.002637554389837815
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv_hybrid_low55_top16_bf50_raw_s045,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv_hybrid_79804c28.csv,analysis_outputs/submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv_hybrid_79804c28.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv,hybrid_low55_top16,0.45,-0.017607255895929153,0.9791666666666666,0.9583333333333334,0.5,13,48,0.25925925925925924,0.4508547008547009,0.28156748911465895,0.10388915766274257,-0.11941164627021418,0.002997839927035672,0.036000000000000004,1.6233791015943078,too_small_to_submit,False,-0.0001264158996948427,-0.00023151972545784526,-3.739523108264871e-05,0.9117647058823529,0.0022346774220357857
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_hybrid_low45_top12_bf50_raw_s055,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_hybrid__1b8b1656.csv,analysis_outputs/submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_hybrid__1b8b1656.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv,hybrid_low45_top12,0.55,-0.014732944897266176,0.9375,0.8958333333333334,0.5,9,35,0.23456790123456792,0.4135802469135802,0.3647798742138365,0.16709760074539948,0.021406304851052275,0.003415349837545577,0.044000000000000004,1.5221625406136061,too_small_to_submit,False,-0.00017909175694884208,-0.0003199094036826571,-3.736726544623733e-05,0.9411764705882353,0.0010624114979496946
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_rarity_top8_bf70_raw_s030,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_rarity__af5cf61f.csv,analysis_outputs/submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_rarity__af5cf61f.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv,rarity_top8,0.3,-0.014734683630404422,0.9375,0.8541666666666666,0.7,8,49,0.4409722222222222,0.6736111111111112,0.46462264150943394,0.05999737945492662,-0.11488615694067217,0.0028821448036269928,0.024,1.0687796740857443,too_small_to_submit,False,-0.00014129452576053573,-0.0002594112808309945,-3.629599922458746e-05,0.9411764705882353,0.0013310329151521305
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_hybrid_low45_top8_bf70_raw_s030,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_hybrid__af5cf61f.csv,analysis_outputs/submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_hybrid__af5cf61f.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv,hybrid_low45_top8,0.3,-0.014734683630404422,0.9375,0.8541666666666666,0.7,8,49,0.4409722222222222,0.6736111111111112,0.46462264150943394,0.05999737945492662,-0.11488615694067217,0.0028821448036269928,0.024,1.0687796740857443,too_small_to_submit,False,-0.00014129452576053573,-0.0002594112808309945,-3.629599922458746e-05,0.9411764705882353,0.0013310329151521305
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_contrast_top12_bf50_raw_s030,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_contras_de1efea1.csv,analysis_outputs/submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_contras_de1efea1.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv,contrast_top12,0.3,-0.014732944897266176,0.9375,0.8958333333333334,0.5,12,49,0.5146604938271604,0.6875,0.7940251572327043,0.10544491031912417,0.23063504692352887,0.003398918093206678,0.024,1.1662704766983305,too_small_to_submit,False,-0.00015278903468578627,-0.00027713810837969857,-3.626286055194796e-05,0.9411764705882353,0.0005557581140242518
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_dateblock_cv_contrast_top8_bf70_raw_s055,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_dateblock_cv_cont_50026502.csv,analysis_outputs/submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_dateblock_cv_cont_50026502.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_dateblock_cv,contrast_top8,0.55,-0.014676205569045586,0.8055555555555556,0.6458333333333334,0.7,8,36,0.7314814814814815,0.8958333333333333,0.8844339622641509,-0.0663696715583508,0.07554259942756432,0.0035370377023573145,0.044000000000000004,1.5002594255893285,too_small_to_submit,False,-0.00015928651435668096,-0.00028723557304904414,-3.619228108660518e-05,0.9411764705882353,0.00038490200273533226
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_contrast_top12_bf20_raw_s050,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_contras_cab44d3f.csv,analysis_outputs/submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_contras_cab44d3f.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv,contrast_top12,0.5,-0.013445320773193159,0.9930555555555556,0.9791666666666666,0.2,12,49,0.18595679012345678,0.3333333333333333,0.7751572327044025,0.4597513393897042,0.5795094456035528,0.001834730815362642,0.04,1.8119883932722214,too_small_to_submit,False,-0.00011273455885222162,-0.00020521850178757334,-3.61888809918004e-05,0.9117647058823529,0.0007775772163435835
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv_base_lowmax20_bf35_raw_s030,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv_base_l_3bb41cf4.csv,analysis_outputs/submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv_base_l_3bb41cf4.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv,base_lowmax20,0.3,-0.014382602498575037,0.9444444444444444,0.8958333333333334,0.35,5,45,0.3055555555555555,0.40555555555555556,0.7811320754716982,0.3887840670859539,0.45888465056028077,0.0030157223328581254,0.024,0.9572095392196398,too_small_to_submit,False,-0.00012474467627030078,-0.00022885715740665564,-3.568092542448586e-05,0.9411764705882353,0.001120271224504199
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_hybrid_low45_top8_bf50_raw_s055,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_hybrid__50c7d473.csv,analysis_outputs/submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_hybrid__50c7d473.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv,hybrid_low45_top8,0.55,-0.014732944897266176,0.9375,0.8958333333333334,0.5,8,33,0.23032407407407407,0.4131944444444444,0.40801886792452835,0.19332197763801537,0.07267142182927866,0.0037673498375455773,0.044000000000000004,1.434162540613606,too_small_to_submit,False,-0.00020104055760347328,-0.0003558362855925786,-3.5446202988356056e-05,0.9411764705882353,0.001409850650432698
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv_hybrid_low45_top8_bf50_raw_s050,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv_hybrid_90012243.csv,analysis_outputs/submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv_hybrid_90012243.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv,hybrid_low45_top8,0.5,-0.017607255895929153,0.9791666666666666,0.9583333333333334,0.5,8,30,0.24537037037037035,0.4097222222222222,0.2547169811320755,0.10534154437456325,-0.12488145375779774,0.0036654262110581252,0.04,1.1020939865349906,too_small_to_submit,False,-0.0001613291094368239,-0.0002895988195946039,-3.539524240508087e-05,0.9411764705882353,0.002287963279757721
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv_contrast_top8_bf50_raw_s045,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv_contra_bcb7023d.csv,analysis_outputs/submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv_contra_bcb7023d.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv,contrast_top8,0.45,-0.017607255895929153,0.9791666666666666,0.9583333333333334,0.5,8,40,0.5,0.6770833333333334,0.8231132075471699,0.13578354297693918,0.2619502281280717,0.0030248235282446605,0.036000000000000004,1.2833695724545786,too_small_to_submit,False,-0.00012878187683433313,-0.00023676323223038355,-3.530542868407205e-05,0.9411764705882353,0.001028711404096827
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv_base_lowmax60_bf35_raw_s055,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv_base_l_c2296a5c.csv,analysis_outputs/submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv_base_l_c2296a5c.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv,base_lowmax60,0.55,-0.014382602498575037,0.9444444444444444,0.8958333333333334,0.35,5,32,0.36666666666666664,0.4833333333333334,0.8415094339622641,0.359266247379455,0.4558515719071815,0.0028330377023573143,0.044000000000000004,1.3242594255893287,too_small_to_submit,False,-0.00011705280534733964,-0.00021422060655102693,-3.5089516107992575e-05,0.9117647058823529,0.0013080586640731862
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_contrast_top8_bf70_raw_s060,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_contras_134627dc.csv,analysis_outputs/submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_contras_134627dc.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv,contrast_top8,0.6,-0.014734683630404422,0.9375,0.8541666666666666,0.7,8,28,0.7719907407407407,0.9236111111111112,0.9339622641509434,-0.08757424877707898,0.13214043910534098,0.0034560000000000003,0.048,1.344,too_small_to_submit,False,-0.0001412630645339329,-0.0002577313764378862,-3.4960104853067334e-05,0.9411764705882353,0.0006384120071762089
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_contrast_top8_bf20_raw_s045,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_contras_49b8a795.csv,analysis_outputs/submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_contras_49b8a795.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv,contrast_top8,0.45,-0.013445320773193159,0.9930555555555556,0.9791666666666666,0.2,8,32,0.19675925925925924,0.3402777777777778,0.8278301886792454,0.4913740391334731,0.6416372490280386,0.002722566628076503,0.036000000000000004,1.063805347412539,too_small_to_submit,False,-0.00012935481028740828,-0.00023811805125218465,-3.453868302206853e-05,0.9411764705882353,0.0008906655493878257
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv_base_lowmax20_bf50_raw_s060,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv_base_l_d2938fad.csv,analysis_outputs/submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv_base_l_d2938fad.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv,base_lowmax20,0.6,-0.017607255895929153,0.9791666666666666,0.9583333333333334,0.5,6,29,0.3688271604938272,0.5092592592592593,0.6949685534591193,0.24716398788725832,0.2601155842996981,0.002508263407856227,0.018698214236047797,1.2339507724886078,too_small_to_submit,False,-0.00011566147889826165,-0.00021177231004287334,-3.437215313498049e-05,0.9117647058823529,0.001726897777448111
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_base_lowmax20_bf50_raw_s050,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_base_lo_336e8c90.csv,analysis_outputs/submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_base_lo_336e8c90.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv,base_lowmax20,0.5,-0.014732944897266176,0.9375,0.8958333333333334,0.5,6,30,0.25308641975308643,0.4305555555555555,0.5849056603773585,0.2764267412066154,0.26123319095787384,0.0032648634886777964,0.04,1.183784127830551,too_small_to_submit,False,-0.00017009030044351416,-0.0003031608607471183,-3.416252697874201e-05,0.9411764705882353,0.002446268231730442
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_hybrid_low65_top8_bf70_raw_s055,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_hybrid__8a4977e4.csv,analysis_outputs/submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_hybrid__8a4977e4.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv,hybrid_low65_top8,0.55,-0.014734683630404422,0.9375,0.8541666666666666,0.7,4,20,0.4004629629629629,0.5972222222222222,0.3584905660377358,0.06325122292103423,-0.17258479922334935,0.0035200000000000006,0.0,0.8800000000000001,too_small_to_submit,False,-0.0001763720763371364,-0.0003136292630677804,-3.3981512443852575e-05,0.9411764705882353,0.002207866737040959
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_rarity_top8_bf20_raw_s040,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_rarity__8f68ba91.csv,analysis_outputs/submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_rarity__8f68ba91.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv,rarity_top8,0.4,-0.013445320773193159,0.9930555555555556,0.9791666666666666,0.2,8,31,0.12615740740740738,0.2326388888888889,0.7264150943396227,0.5191867575122293,0.5958236863703171,0.0031119500158991293,0.032,0.9006320555200309,too_small_to_submit,False,-0.00014312975228719595,-0.0002596033696668158,-3.3956822759852474e-05,0.9411764705882353,0.0005801975901234546
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_hybrid_low45_top8_bf20_raw_s040,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_hybrid__8f68ba91.csv,analysis_outputs/submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_hybrid__8f68ba91.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv,hybrid_low45_top8,0.4,-0.013445320773193159,0.9930555555555556,0.9791666666666666,0.2,8,31,0.12615740740740738,0.2326388888888889,0.7264150943396227,0.5191867575122293,0.5958236863703171,0.0031119500158991293,0.032,0.9006320555200309,too_small_to_submit,False,-0.00014312975228719595,-0.0002596033696668158,-3.3956822759852474e-05,0.9411764705882353,0.0005801975901234546
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv_hybrid_low55_top12_bf50_raw_s040,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv_hybrid_cc25d7ba.csv,analysis_outputs/submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv_hybrid_cc25d7ba.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv,hybrid_low55_top12,0.4,-0.017607255895929153,0.9791666666666666,0.9583333333333334,0.5,12,46,0.2507716049382716,0.4537037037037037,0.3018867924528302,0.11673072443512696,-0.09150508803171409,0.002920746601809486,0.032,1.3790036458616066,too_small_to_submit,False,-0.00012991889535530988,-0.00023923951344256405,-3.371253474680049e-05,0.9411764705882353,0.002239062950686127
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_contrast_top8_bf50_raw_s040,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_contras_731d7974.csv,analysis_outputs/submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_contras_731d7974.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv,contrast_top8,0.4,-0.014732944897266176,0.9375,0.8958333333333334,0.5,8,30,0.5416666666666666,0.7152777777777778,0.8632075471698113,0.10635482180293503,0.2916002472381075,0.0025600000000000006,0.032,0.9600000000000001,too_small_to_submit,False,-0.0001283713225197951,-0.00023649403101292263,-3.370493494997425e-05,0.9411764705882353,0.0014946611113969555
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_rarity_top12_bf20_raw_s035,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_rarity__1e9a4ead.csv,analysis_outputs/submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_rarity__1e9a4ead.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv,rarity_top12,0.35,-0.013445320773193159,0.9930555555555556,0.9791666666666666,0.2,12,47,0.1404320987654321,0.2569444444444444,0.699685534591195,0.47802818541812253,0.5435207331588372,0.0032764431312970075,0.027999999999999997,1.2064247654263445,too_small_to_submit,False,-0.00014657278059162932,-0.00026465502675082273,-3.363376288434083e-05,0.9411764705882353,8.885578767720004e-05
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_hybrid_low55_top12_bf20_raw_s035,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_hybrid__1e9a4ead.csv,analysis_outputs/submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_hybrid__1e9a4ead.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv,hybrid_low55_top12,0.35,-0.013445320773193159,0.9930555555555556,0.9791666666666666,0.2,12,47,0.1404320987654321,0.2569444444444444,0.699685534591195,0.47802818541812253,0.5435207331588372,0.0032764431312970075,0.027999999999999997,1.2064247654263445,too_small_to_submit,False,-0.00014657278059162932,-0.00026465502675082273,-3.363376288434083e-05,0.9411764705882353,8.885578767720004e-05
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv_hybrid_low55_top8_bf50_raw_s045,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv_hybrid_82c3f005.csv,analysis_outputs/submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv_hybrid_82c3f005.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv,hybrid_low55_top8,0.45,-0.017607255895929153,0.9791666666666666,0.9583333333333334,0.5,8,41,0.23379629629629628,0.4375,0.3915094339622641,0.17166317260656883,0.02673552690768849,0.002853839927035672,0.036000000000000004,1.3713791015943078,too_small_to_submit,False,-0.00012021833634178874,-0.00022099264426611386,-3.303945795993759e-05,0.9411764705882353,0.002373798950854017
