pred_index,base_index,tag,strategy,projection_mode,source_key,source_family,source_tag,alpha,top_k,source_strategy,source_descriptor,source_all_minus_base,source_post101_p95,source_cos_e144,source_resid_ratio_e144,source_noncollinear,orth_norm,candidate_cos_e144,candidate_resid_ratio_e144,changed_cells_vs_e95_pre,all_delta_vs_mixmin,all_minus_base,all_worst_minus_base,set_inverse_top_delta_vs_mixmin,set_inverse_top_minus_base,set_inverse_top_worst_minus_base,set_raw05_compatible_delta_vs_mixmin,set_raw05_compatible_minus_base,set_raw05_compatible_worst_minus_base,set_all_sign_delta_vs_mixmin,set_all_sign_minus_base,set_all_sign_worst_minus_base,best_set_delta_vs_mixmin,worst_set_delta_vs_mixmin,sets_beating_base,sets_tail_neutral,row_id,world_support_minus_base,raw_energy_q_p90_minus_base,hidden_core_minus_base,hidden_q2_minus_base,hidden_s3_minus_base,hidden_q2s3_mean_minus_base,block_q2s3_mean_minus_base,block_q2s3_max_minus_base,block_q2s3_beats_base_rate,block_q2s3_tail_safe_rate,nonanchor_evaluated,mean_abs_logit_move_vs_mixmin,mean_abs_q2s3_logit_move_vs_mixmin,all_beats_base,all_margin_vs_mixmin,all_sets_beat_base,all_sets_tail_neutral,hidden_q2s3_beats_base,world_nonworse,block_majority_beats,block_tail_safe,strict_gate,loose_gate,deployable_gate,structural_all_sets_tail_neutral,structural_all_sets_beat_base,structural_hidden_core_beats_base,structural_world_nonworse,structural_raw_energy_nonworse,structural_strict_gate,structural_loose_gate,e72_adverse_positive_exposure_all,e72_adverse_weighted_positive_mean,e72_adverse_positive_weight_frac,hard_worst_tail_mean,kl_if_mixmin_calibrated,e72_adverse_exposure_e101_plausible,e72_adverse_exposure_tail_equal,mean_abs_logit_move_vs_e95,max_abs_logit_move_vs_e95,changed_cells_vs_e95,changed_rows_vs_e95,tail_equal_law_cosine,tail_equal_law_resid_ratio,tail_equal_delta95_l1,tail_equal_delta101_l1,e101_active_delta95_l1,q2s3_delta95_l1,e101_plausible_delta95_l1,e95rel_rmse_tail_equal,transfer_shrinkage_risk_index,gate_cos95_resid025,gate_active_q2s3_not_more_than_e101,gate_e72_not_more_than_e95,gate_material_vs_e95,gate_strict_veto,gate_strict_actionable,post101_beat_e95_rate_broad,post101_beat_e95_rate_e101_order,post101_beat_e95_rate_e101_sensor,post101_beat_e95_rate_tight,post101_mean_vs_e95_broad,post101_mean_vs_e95_e101_order,post101_mean_vs_e95_e101_sensor,post101_mean_vs_e95_tight,post101_n_scenarios_broad,post101_n_scenarios_e101_order,post101_n_scenarios_e101_sensor,post101_n_scenarios_tight,post101_p95_vs_e95_broad,post101_p95_vs_e95_e101_order,post101_p95_vs_e95_e101_sensor,post101_p95_vs_e95_tight,tail_pass_tol1e12,all_sets_mean_beat,relaxed_structural_tol1e12,e72_plausible_gap_vs_e95,post101_ok,budget_ok,local_material,submit_relaxed,beats_e144_local,candidate_noncollinear,strict_e72_post101,e152_submit
127,0,e152_57da5fdc,branch_orthogonal_projection,e144_plus_orth_full,e137:1640:5,e137,e137_blocktarget_gradient_7db35255,0.5,0,blocktarget_gradient,state_top30_q1q3_sall_hard,-4.4369593320547907e-05,,0.4551496249351217,0.890414970068124,True,0.8888485551704326,0.49649233775414797,0.868041104183103,517.0,-6.47614759574644e-05,-3.855408472952515e-05,1.1268919099638453e-05,-0.00015002261089203106,-0.00014478491132807747,-0.0001105239639120903,-3.067392111921752e-05,3.151204873153013e-06,1.1268919099638453e-05,-1.3587895860922572e-05,2.597145226657105e-05,1.1268919099638453e-05,-0.00015002261089203106,-1.3587895860922572e-05,1,1,126,,,,,,,,,,,False,0.011276373848455925,0.006870042501304479,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0015181519540418199,0.0038811776368234342,0.49487695891333094,0.005157390771281618,2.8003632525826976e-05,0.0027132181050829526,0.0025862396726619684,0.006076061470263278,0.08294982704037918,517,175,0.6944711773415334,1.0305012403072964,0.005014757920106104,0.005014757920106107,0.0034168089587253815,0.0026108153335368534,0.0049947901452930075,0.010594438958352525,-0.6870869439967296,False,False,False,True,False,False,,,,,,,,,,,,,,,,,False,False,False,0.001155883084822021,False,False,True,False,True,True,False,False
187,0,e152_9c1c4578,branch_orthogonal_projection,e144_plus_orth_full,e137:1655:7,e137,e137_blocktarget_gradient_46cb033c,0.5,0,blocktarget_gradient,state_top30_q1q3_sall_soft,-4.37794254201096e-05,,0.44998420803893197,0.893036512420167,True,0.895998934528046,0.4934980390270181,0.8697469088628529,517.0,-6.462498502535219e-05,-3.841759379741294e-05,1.3667865909283705e-05,-0.00015147072827403907,-0.00014623302871008548,-0.0001102358297977446,-2.99732339058556e-05,3.85189208651493e-06,1.3667865909283705e-05,-1.2430992896050874e-05,2.7128355231442747e-05,1.3667865909283705e-05,-0.00015147072827403907,-1.2430992896050874e-05,1,1,186,,,,,,,,,,,False,0.011293012565407125,0.006775501898337852,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0015244352306005308,0.0038866642404752905,0.49487695891333094,0.005163243660388959,2.8245275693456313e-05,0.002718991329820098,0.00258906725458914,0.0060850003394298325,0.08412562481879482,517,175,0.6933934728750119,1.034033046626411,0.005017134102843107,0.0050171341028431085,0.0033050949437270706,0.0025153025878545537,0.00501022051966991,0.01063074896458738,-0.6862135796785201,False,False,False,True,False,False,,,,,,,,,,,,,,,,,False,False,False,0.0011616563095591663,False,False,True,False,True,True,False,False
587,0,e152_0765db22,branch_orthogonal_projection,e144_plus_orth_full,e137:1590:21,e137,e137_blocktarget_gradient_cffabd2d,1.0,0,blocktarget_gradient,state_top30_non_q2s3_hard,-3.993458454409904e-05,,0.3902505059022368,0.9207087175882762,True,0.8558997892345941,0.28470278492321366,0.9586158376831494,496.0,-6.379935268663317e-05,-3.759196145869392e-05,5.2214629659319556e-05,-0.00023132013636073534,-0.00022608243679678175,-0.0001672938816308367,2.9902313236629396e-06,3.681535731603347e-05,5.2214629659319556e-05,3.6931846977505955e-05,7.649119510499958e-05,5.2214629659319556e-05,-0.00023132013636073534,3.6931846977505955e-05,1,1,610,,,,,,,,,,,False,0.015005667011684407,0.004692880703598683,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0021725228168863646,0.004880902374514566,0.4978057115141369,0.0067534119609516255,6.123676594235825e-05,0.004030267664023872,0.00401965582757545,0.00985570813254958,0.1638714000447768,496,175,0.4374294916925903,2.0310424669829965,0.009871543301899587,0.009871543301899589,0.00039299155071681024,0.000454503271698348,0.009842331128225289,0.020880863211631327,-0.4345668630381632,False,True,False,True,False,False,,,,,,,,,,,,,,,,,False,False,False,0.0024729326437629403,False,False,True,False,True,True,False,False
331,0,e152_18c6d41a,branch_orthogonal_projection,e144_plus_orth_top100,e137:215:11,e137,e137_blocktarget_gradient_91fadaee,1.0,100,blocktarget_gradient,state_top30_non_q2s3_hard,-4.2909256120382544e-05,,0.4244986687218271,0.905428561650999,True,0.6549665049700819,0.343583705914888,0.9391220565133118,278.0,-6.379495648134448e-05,-3.758756525340523e-05,2.3344397774849313e-05,-0.00014309575386850515,-0.00013785805430455156,-6.502818889897455e-05,-3.724519740211374e-05,-3.4200714097432083e-06,2.3344397774849313e-05,-1.1043918173192502e-05,2.851542995430112e-05,2.3344397774849313e-05,-0.00014309575386850515,-1.1043918173192502e-05,2,1,330,,,,,,,,,,,False,0.010816543527514783,0.005380975742043655,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0014826128950815465,0.0037056039918315197,0.4124438547942579,0.004969781644874357,4.292427809091438e-05,0.0026053031016996294,0.002460011078010851,0.005404311762410123,0.17514688956179403,278,137,0.5798599388006225,1.4353952546655617,0.0036863489900987,0.0036863489900986965,0.0009200000000002201,0.0010640000000000254,0.0038726894164460074,0.014757097625742175,-0.5765732872497724,False,True,False,True,False,False,,,,,,,,,,,,,,,,,False,False,False,0.0010479680814386978,False,False,True,False,True,True,False,False
653,0,e152_4cd6e220,branch_orthogonal_projection,e144_plus_orth_full,e137:1605:24,e137,e137_blocktarget_gradient_814405d0,1.0,0,blocktarget_gradient,state_top30_non_q2s3_soft,-3.937477691995373e-05,,0.3870464765896773,0.9220602067975369,True,0.8614274990471238,0.28302264408378464,0.9591132273802835,496.0,-6.352947815835286e-05,-3.732208693041361e-05,5.303318518179445e-05,-0.00023277059535842248,-0.0002275328957944689,-0.0001664313580018728,3.664801694225339e-06,3.748992768659587e-05,5.303318518179445e-05,3.851735918924959e-05,7.807670731674321e-05,5.303318518179445e-05,-0.00023277059535842248,3.851735918924959e-05,1,1,700,,,,,,,,,,,False,0.015012349230161983,0.004688776491778951,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0021778761908777125,0.004887992517995088,0.4974506026473057,0.006755519043645351,6.199694861327062e-05,0.004024969391804072,0.004007861545287046,0.009860153473663409,0.1652714283873603,496,175,0.4385495962254974,2.0264325395934906,0.009820909737719163,0.009820909737719164,0.00038870078381438077,0.0004495409064981306,0.009819106082271045,0.02083346919363287,-0.43569886983928285,False,True,False,True,False,False,,,,,,,,,,,,,,,,,False,False,False,0.00246763437154314,False,False,True,False,True,True,False,False
397,0,e152_32630650,branch_orthogonal_projection,e144_plus_orth_full,e137:230:14,e137,e137_blocktarget_gradient_8bd72ce9,0.5,0,blocktarget_gradient,state_top30_non_q2s3_soft,-4.2108429652798485e-05,,0.4221776838241591,0.9065131015494858,True,0.8547297738092569,0.5112060203000259,0.8594582042246204,496.0,-6.314567829246442e-05,-3.693828706452518e-05,1.1102230246251565e-16,-0.00012538222843383462,-0.00012014452886988103,-8.654882133063424e-05,-4.1174004357547034e-05,-7.348878365176503e-06,1.1102230246251565e-16,-2.2880802085900598e-05,1.6678546041593023e-05,1.1102230246251565e-16,-0.00012538222843383462,-2.2880802085900598e-05,2,1,396,,,,,,,,,,,False,0.010720100301716128,0.004547886324924389,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0014804082295547215,0.003711836799115143,0.49432547106126873,0.004922378444540016,2.6799068483218827e-05,0.0026956678407822963,0.0026304569277439665,0.005504953101845772,0.08826376919201567,496,175,0.6958744062408302,1.0316395411576835,0.004989241274761645,0.004989241274761648,0.00019965952655123467,0.0002309105828807595,0.004875308730020645,0.010606141670007748,-0.6940960022110071,False,True,False,True,False,False,,,,,,,,,,,,,,,,,True,False,False,0.0011383328205213648,False,False,True,False,True,True,False,False
307,0,e152_7f8d5fa1,branch_orthogonal_projection,e144_plus_orth_full,e137:215:11,e137,e137_blocktarget_gradient_91fadaee,0.5,0,blocktarget_gradient,state_top30_non_q2s3_hard,-4.2909256120382544e-05,,0.4244986687218271,0.905428561650999,True,0.8493483589494187,0.513592604849826,0.858034169624713,496.0,-6.308538783106332e-05,-3.6877996603124075e-05,1.1102230246251565e-16,-0.00012460474630904272,-0.00011936704674508913,-8.727688361354069e-05,-4.1343166778617935e-05,-7.518040786247404e-06,1.1102230246251565e-16,-2.3308250405307263e-05,1.625109772218636e-05,1.1102230246251565e-16,-0.00012460474630904272,-2.3308250405307263e-05,2,1,306,,,,,,,,,,,False,0.0107116347140338,0.004547583234299799,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0014744243359979957,0.0037030871957991545,0.4954514004948159,0.004917577645295577,2.6610570301396563e-05,0.0026837069290327493,0.002618194845663006,0.005504462817763463,0.08757344478089735,496,175,0.6966595085280021,1.0291102555226441,0.005003300462716295,0.005003300462716297,0.00019939745571042944,0.0002306074922561696,0.004879390512524853,0.010580138438550529,-0.6948876501155191,False,True,False,True,False,False,,,,,,,,,,,,,,,,,True,False,False,0.0011263719087718177,False,False,True,False,True,True,False,False
421,0,e152_95cd9ee7,branch_orthogonal_projection,e144_plus_orth_top100,e137:230:14,e137,e137_blocktarget_gradient_8bd72ce9,1.0,100,blocktarget_gradient,state_top30_non_q2s3_soft,-4.2108429652798485e-05,,0.4221776838241591,0.9065131015494858,True,0.6636038713613539,0.3451648970739201,0.9385420575701177,277.0,-6.299437694612386e-05,-3.678698571818462e-05,2.9182524421633715e-05,-0.00014584832850106366,-0.00014061062893711007,-6.50637483294858e-05,-3.5177216451187654e-05,-1.3520904588171234e-06,2.9182524421633715e-05,-7.9575858862313e-06,3.160176224126232e-05,2.9182524421633715e-05,-0.00014584832850106366,-7.9575858862313e-06,2,1,420,,,,,,,,,,,False,0.010866368581059774,0.005380975742043655,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0014955135620039802,0.0037250622284846807,0.41124832160925967,0.005005718630789666,4.4007832538666323e-05,0.0026583448284581562,0.0024925115915932173,0.00544216391344533,0.1765275383840319,277,135,0.5684993153389575,1.4834185014974983,0.0038708478214360444,0.003870847821436041,0.0009200000000002201,0.0010640000000000254,0.004100556549251773,0.015250817902091507,-0.5651861429247281,False,True,False,True,False,False,,,,,,,,,,,,,,,,,False,False,False,0.0011010098081972247,False,False,True,False,True,True,False,False
329,0,e152_784b937e,branch_orthogonal_projection,e144_plus_orth_top100,e137:215:11,e137,e137_blocktarget_gradient_91fadaee,0.75,100,blocktarget_gradient,state_top30_non_q2s3_hard,-4.2909256120382544e-05,,0.4244986687218271,0.905428561650999,True,0.6549665049700819,0.4438104286244439,0.8961206969176571,278.0,-6.244003490596395e-05,-3.62326436780247e-05,4.335417311152057e-06,-0.00011948382849735761,-0.00011424612893340402,-5.8259515976821774e-05,-4.352817862629532e-05,-9.703052633924791e-06,4.335417311152057e-06,-2.430809759423891e-05,1.5251250533254712e-05,4.335417311152057e-06,-0.00011948382849735761,-2.430809759423891e-05,2,1,328,,,,,,,,,,,False,0.00990717987262655,0.005380975742043655,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0013204607058659632,0.003442151634491359,0.4124438547942579,0.0045816160592357545,3.092663027443825e-05,0.002338339660310025,0.002169695586075179,0.004494948107521889,0.13136016717134547,278,137,0.6826125759610194,1.088544540578278,0.0028432093056756196,0.002843209305675616,0.0009200000000002201,0.0010640000000000254,0.002974939134748793,0.011191174001076849,-0.6794594061308642,False,True,False,True,False,False,,,,,,,,,,,,,,,,,False,False,False,0.0007810046400490934,False,False,True,False,True,True,False,False
241,0,e152_612fbbb8,branch_orthogonal_projection,e144_plus_orth_top100,e137:184:8,e137,e137_blocktarget_gradient_91cf677a,1.0,100,blocktarget_gradient,state_top30_all_hard,-4.359180835389331e-05,2.6922803229003052e-05,0.35965866345920905,0.9330839435971103,True,0.5728312849067907,0.44626489348370046,0.8949009134222523,272.0,-6.243247166171084e-05,-3.6225080433771595e-05,3.373444041865348e-05,-0.00014260661232634586,-0.00013736891276239227,-5.9864945403997893e-05,-3.7252081034666595e-05,-3.426955042296065e-06,3.373444041865348e-05,-7.438721623898026e-06,3.2120626503595595e-05,3.373444041865348e-05,-0.00014260661232634586,-7.438721623898026e-06,2,1,240,,,,,,,,,,,False,0.009997395551581826,0.006026690598022702,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0012705805225028165,0.0034987980772601757,0.40169031747187317,0.0046918491147102705,3.8726074579345325e-05,0.002104869965403099,0.001882412533150664,0.004573190883967383,0.32469661675789185,272,135,0.723010283263853,0.9734164733347916,0.002277096562343162,0.0022770965623431583,0.0030834354816472918,0.001709714855979083,0.0025420330997815137,0.01000755846225372,-0.717164697943525,False,False,False,True,False,False,,,,,,,,,,,,,,,,,False,False,False,0.0005475349451421676,False,False,True,False,True,True,False,False
607,0,e152_04123b9a,branch_orthogonal_projection,e144_plus_orth_top100,e137:1590:21,e137,e137_blocktarget_gradient_cffabd2d,1.0,100,blocktarget_gradient,state_top30_non_q2s3_hard,-3.993458454409904e-05,,0.3902505059022368,0.9207087175882762,True,0.6508756311580226,0.3484927233204096,0.937311486002772,272.0,-6.243157200247484e-05,-3.62241807745356e-05,2.8971231284868892e-05,-0.00017219236192500542,-0.00016695466236105183,-0.00010869423147097379,-2.0227503243708256e-05,1.3597622748662275e-05,2.8971231284868892e-05,5.125149161511189e-06,4.468449728900481e-05,2.8971231284868892e-05,-0.00017219236192500542,5.125149161511189e-06,1,1,630,,,,,,,,,,,False,0.010752577538155552,0.005380975742043655,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0014630658406322497,0.0037159104788577553,0.40948315735924734,0.004947619400905624,4.2877239308099077e-05,0.0026479774569175014,0.0024481280904578755,0.005340345773050895,0.1638714000447768,272,137,0.5778875738732588,1.4402622556194808,0.003642570219759472,0.0036425702197594684,0.0009200000000002201,0.0010640000000000254,0.004009780409986527,0.014807134581060312,-0.5745795851447999,False,True,False,True,False,False,,,,,,,,,,,,,,,,,False,False,False,0.0010906424366565698,False,False,True,False,True,True,False,False
31,0,e152_53117a06,branch_orthogonal_projection,e144_plus_orth_top100,e137:265:1,e137,e137_blocktarget_gradient_ab3286f1,1.0,100,blocktarget_gradient,state_top30_q1q3_sall_hard,-4.745163920127915e-05,,0.4878133409080962,0.8729479620413128,True,0.6723029619150777,0.31708508436547256,0.9483970947197915,276.0,-6.242939841816231e-05,-3.622200719022306e-05,4.452940819876794e-05,-0.0001502504624314449,-0.00014501276286749132,-6.740367909374712e-05,-3.233491911258657e-05,1.4902068797839618e-06,4.452940819876794e-05,-4.702813710122378e-06,3.485653441737124e-05,4.452940819876794e-05,-0.0001502504624314449,-4.702813710122378e-06,1,1,30,,,,,,,,,,,False,0.010875420864226867,0.006165868712782379,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.001437954428835232,0.0037480010663892434,0.4066713628812137,0.005037567649045388,4.4032042831319405e-05,0.002412893289659903,0.002195252851022067,0.005463189099122212,0.17666369202027735,276,135,0.5950931936625505,1.37990681357093,0.0033009992577656745,0.003300999257765671,0.00240390761813636,0.001848892970738759,0.0035781730635580855,0.014186628732472418,-0.5896339464288455,False,False,False,True,False,False,,,,,,,,,,,,,,,,,False,False,False,0.0008555582693989714,False,False,True,False,True,True,False,False
301,0,e152_9b959369,branch_orthogonal_projection,e144_plus_orth_top100,e137:259:10,e137,e137_blocktarget_gradient_781e9219,1.0,100,blocktarget_gradient,state_top30_q1q3_sall_hard,-4.33537542583462e-05,2.6205448613912176e-05,0.35973875458906884,0.9330530683978837,True,0.5626266236147941,0.4520137694801252,0.8920109596862408,272.0,-6.236869950038137e-05,-3.616130827244213e-05,3.1672427202034115e-05,-0.000140866905932846,-0.00013562920636889242,-5.9387767211926956e-05,-3.769498981542885e-05,-3.869863823058317e-06,3.1672427202034115e-05,-8.544202752758245e-06,3.1015145374735376e-05,3.1672427202034115e-05,-0.000140866905932846,-8.544202752758245e-06,2,1,300,,,,,,,,,,,False,0.009948623883843745,0.006015187557650963,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0012630667432331946,0.003484090982383194,0.40169031747187317,0.0046698466991166735,3.793467870718803e-05,0.002094993307961205,0.0018721855894231,0.004524419216229304,0.31891233247738043,272,135,0.728691670182659,0.95717147781864,0.0022421213847765133,0.00224212138477651,0.0030448951174964663,0.0016982118156073443,0.002502190061762276,0.009840545938015267,-0.7229010665955746,False,False,False,True,False,False,,,,,,,,,,,,,,,,,False,False,False,0.0005376582877002734,False,False,True,False,True,True,False,False
61,0,e152_2448d959,branch_orthogonal_projection,e144_plus_orth_top100,e137:190:2,e137,e137_blocktarget_gradient_a1091554,1.0,100,blocktarget_gradient,state_top30_all_hard,-4.718957566895998e-05,,0.48706307739986776,0.873366795014426,True,0.6811618515313274,0.31287696638849777,0.94979366385733,276.0,-6.234633470292295e-05,-3.61389434749837e-05,4.601052992270205e-05,-0.00015148862901948057,-0.00014625092945552698,-6.77383198151027e-05,-3.177678845711629e-05,2.048337535254241e-06,4.601052992270205e-05,-3.7735866320609546e-06,3.5785761495432666e-05,4.601052992270205e-05,-0.00015148862901948057,-3.7735866320609546e-06,1,1,60,,,,,,,,,,,False,0.010924729548666048,0.006176211193155424,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0014459477080352684,0.0037625117132087504,0.4066713628812137,0.005059331752068662,4.478938874978798e-05,0.002424467636991335,0.0022071017372982445,0.005512497783561392,0.1789915772676495,276,135,0.5903113956855833,1.3975263341073019,0.0033403615041609023,0.003340361504160899,0.002423460966157222,0.0018592354511118045,0.003621610615358315,0.014367772555979479,-0.5848164654498187,False,False,False,True,False,False,,,,,,,,,,,,,,,,,False,False,False,0.0008671326167304036,False,False,True,False,True,True,False,False
419,0,e152_5a62fb63,branch_orthogonal_projection,e144_plus_orth_top100,e137:230:14,e137,e137_blocktarget_gradient_8bd72ce9,0.75,100,blocktarget_gradient,state_top30_non_q2s3_soft,-4.2108429652798485e-05,,0.4221776838241591,0.9065131015494858,True,0.6636038713613539,0.44396130339226697,0.896045959251109,277.0,-6.215960117672559e-05,-3.595220994878634e-05,8.030687517646129e-06,-0.00012192156057355685,-0.00011668386100960326,-5.8253393371066053e-05,-4.198234530594647e-05,-8.157219313575936e-06,8.030687517646129e-06,-2.2574897650784465e-05,1.6984450476709156e-05,8.030687517646129e-06,-0.00012192156057355685,-2.2574897650784465e-05,2,1,418,,,,,,,,,,,False,0.009947541888412742,0.005380975742043655,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0013306897363319448,0.003457973658811284,0.41124832160925967,0.004609896519050384,3.157040367467611e-05,0.0023785399679810745,0.0021948645971467387,0.004523337220798297,0.13239565378802415,277,135,0.671743405791864,1.124177635273404,0.0029815834291786287,0.002981583429178625,0.0009200000000002201,0.0010640000000000254,0.0031458394843531193,0.011557512858206349,-0.6685701358078732,False,True,False,True,False,False,,,,,,,,,,,,,,,,,False,False,False,0.0008212049477201429,False,False,True,False,True,True,False,False
38,0,e152_b5521705,branch_orthogonal_projection,e95_plus_orth_full,e137:190:2,e137,e137_blocktarget_gradient_a1091554,0.75,0,blocktarget_gradient,state_top30_all_hard,-4.718957566895998e-05,,0.48706307739986776,0.873366795014426,True,0.8915020551171248,-1.5725876355819428e-16,1.0,528.0,-6.204556754085822e-05,-3.583817631291897e-05,3.318513944017276e-05,-0.00015815011020758885,-0.00015291241064363525,-9.221274387294365e-05,-2.7485640379465437e-05,6.339485612905094e-06,3.318513944017276e-05,-5.009520352983188e-07,3.90583960921953e-05,3.318513944017276e-05,-0.00015815011020758885,-5.009520352983188e-07,1,1,37,,,,,,,,,,,False,0.012371050735767304,0.007064231721818343,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0018691376588277709,0.004495545122362654,0.5002248026013366,0.005668984989764516,3.9577338136681026e-05,0.0035527626623077183,0.0035355895602240143,0.007230263828869985,0.13424368295073758,528,175,0.537408314558979,1.561495709775981,0.007654386695530694,0.007654386695530702,0.0037726007287160208,0.002850021037198335,0.00766636429704212,0.016053518747845264,-0.5290093114619108,False,False,False,True,False,False,,,,,,,,,,,,,,,,,False,False,False,0.0019954276420467865,False,False,True,False,True,True,False,False
583,0,e152_68a1ad56,branch_orthogonal_projection,e144_plus_orth_full,e137:1590:21,e137,e137_blocktarget_gradient_cffabd2d,0.5,0,blocktarget_gradient,state_top30_non_q2s3_hard,-3.993458454409904e-05,,0.3902505059022368,0.9207087175882762,True,0.8558997892345941,0.510689548227739,0.8597651919744995,496.0,-6.201270689609739e-05,-3.5805315668158144e-05,5.492868102585646e-07,-0.00014043833819277207,-0.00013520063862881848,-0.00010570480232585666,-3.094467967124093e-05,2.880446321129604e-06,5.492868102585646e-07,-1.4655102824279176e-05,2.4904245303214445e-05,5.492868102585646e-07,-0.00014043833819277207,-1.4655102824279176e-05,1,1,606,,,,,,,,,,,False,0.010811068313551967,0.004621724106194507,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.001478290121835712,0.003721518803515906,0.4941667411796685,0.00494333711885171,2.6811536735190162e-05,0.0026881780482840628,0.002563857459854022,0.005596917697916418,0.08193570002238837,496,175,0.697647259952433,1.02189464921733,0.004980466543772018,0.00498046654377202,0.00026350422464191116,0.00030474836415087664,0.004933320002602472,0.010505955800472035,-0.6957349183394982,False,True,False,True,False,False,,,,,,,,,,,,,,,,,False,False,False,0.0011308430280231312,False,False,True,False,True,True,False,False
8,0,e152_263f285e,branch_orthogonal_projection,e95_plus_orth_full,e137:265:1,e137,e137_blocktarget_gradient_ab3286f1,0.75,0,blocktarget_gradient,state_top30_q1q3_sall_hard,-4.745163920127915e-05,,0.4878133409080962,0.8729479620413128,True,0.8781329434735763,-9.205934971827821e-17,1.0,517.0,-6.194212435395308e-05,-3.573473312601383e-05,3.1988436075991444e-05,-0.00015636118577888602,-0.00015112348621493243,-9.126950375959453e-05,-2.7999120256305687e-05,5.826005736064843e-06,3.1988436075991444e-05,-1.46606702633445e-06,3.809328110115917e-05,3.1988436075991444e-05,-0.00015636118577888602,-1.46606702633445e-06,1,1,7,,,,,,,,,,,False,0.012208853596738449,0.006780518187353892,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0018443080055903322,0.00441658363425574,0.4937028472229601,0.005599498057033687,3.87253834103826e-05,0.0034036300762607906,0.003415747121145279,0.007065377663046415,0.13249776901520804,517,175,0.5465397991614707,1.524783144263654,0.007307642678835748,0.007307642678835756,0.00348583039041457,0.0025649709858721796,0.007229385175335392,0.015676082002394204,-0.5387871827470535,False,False,False,True,False,False,,,,,,,,,,,,,,,,,False,False,False,0.001846295055999859,False,False,True,False,True,True,False,False
649,0,e152_4973e3c2,branch_orthogonal_projection,e144_plus_orth_full,e137:1605:24,e137,e137_blocktarget_gradient_814405d0,0.5,0,blocktarget_gradient,state_top30_non_q2s3_soft,-3.937477691995373e-05,,0.3870464765896773,0.9220602067975369,True,0.8614274990471238,0.508261078181433,0.8612030401745266,496.0,-6.192466225019011e-05,-3.571727102225086e-05,3.1606868571287805e-06,-0.00014155117141056994,-0.00013631347184661635,-0.00010511398768686675,-3.0311153639939192e-05,3.513972352431338e-06,3.1606868571287805e-06,-1.391166169983915e-05,2.564768642765447e-05,3.1606868571287805e-06,-0.00014155117141056994,-1.391166169983915e-05,1,1,696,,,,,,,,,,,False,0.0108205344420365,0.004624205288794618,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0014818289137547645,0.003726265117136194,0.4941667411796685,0.004947268360592209,2.700681884140885e-05,0.0026868509692753884,0.002558819374578576,0.005600195734338693,0.08263571419367982,496,175,0.6985692469301684,1.0197162295491595,0.004954436629250893,0.004954436629250895,0.00026564960809316086,0.0003072295467509874,0.004921013113837358,0.010483559772891105,-0.6966529422906865,False,True,False,True,False,False,,,,,,,,,,,,,,,,,False,False,False,0.0011295159490144569,False,False,True,False,True,True,False,False
