variant,family,gate_name,q2_scale,s1_scale,q2_weight_mean,q2_weight_min,q2_weight_p10,q2_weight_p90,q2_weight_max,q2_weight_transfer_spearman,q2_weight_risk_spearman,q2_l1,s1_l1,all_l1,all_cos_e323_bad_vs_e365,all_cos_e323_bad_vs_e247,q2_cos_e323_bad_vs_e365,q2_cos_e323_bad_vs_e247,s1_cos_e323_bad_vs_e365,q2_transfer_abs_spearman,s1_transfer_abs_spearman,q2_transfer_signed_spearman,s1_transfer_signed_spearman,q2_bad_positive_contrib,q2_bad_negative_contrib,q2_bad_positive_share,q2_bad_signed_sum,file,basename
e371_contribdamp0.25_q21p0_s11p15,q2_rowwise_safety_lifestyle_gate,contribdamp0.25,1.0,1.15,0.929247490665322,0.7540160642570282,0.8871466200998267,0.9814620597766067,1.0,0.6923691333859398,-0.42180876096602116,0.06650280956877089,0.12566744636082963,0.19217025592960055,-0.005016912424387798,-0.028155950224846515,0.5845990073786329,-0.015913681817733134,-0.06320046219890421,0.4287140789101599,0.197475314012705,-0.059234847659693404,0.005292888391400691,0.0021328137947106886,0.00018726396607311095,0.9192854782034838,0.0019455498286375774,analysis_outputs/submission_e371_q2rowsafe_e371_contribdamp0_25_q21p0_s11p15_e66bbb87.csv,submission_e371_q2rowsafe_e371_contribdamp0_25_q21p0_s11p15_e66bbb87.csv
e371_contribdamp0.25_q21p08_s11p0,q2_rowwise_safety_lifestyle_gate,contribdamp0.25,1.08,1.0,0.929247490665322,0.7540160642570282,0.8871466200998267,0.9814620597766067,1.0,0.6923691333859398,-0.42180876096602116,0.07089405783838226,0.10927604031376492,0.18017009815214718,-0.000808015385834175,-0.02574788016794727,0.5845990073895134,-0.015934299288623537,-0.06320046219866256,0.4287140789101599,0.197475314012705,-0.059234847659693404,0.005292888391400691,0.0022736456625093177,0.00019962919653948306,0.919285478228027,0.002074016465969834,analysis_outputs/submission_e371_q2rowsafe_e371_contribdamp0_25_q21p08_s11p0_34f025a1.csv,submission_e371_q2rowsafe_e371_contribdamp0_25_q21p08_s11p0_34f025a1.csv
e371_contribdamp0.25_q21p08_s11p06,q2_rowwise_safety_lifestyle_gate,contribdamp0.25,1.08,1.06,0.929247490665322,0.7540160642570282,0.8871466200998267,0.9814620597766067,1.0,0.6923691333859398,-0.42180876096602116,0.07089405783838226,0.11583260273259083,0.1867266605709731,-0.002024157294066297,-0.026470125558609958,0.5845990073895134,-0.015934299288623537,-0.06320046219876742,0.4287140789101599,0.197475314012705,-0.059234847659693404,0.005292888391400691,0.0022736456625093177,0.00019962919653948306,0.919285478228027,0.002074016465969834,analysis_outputs/submission_e371_q2rowsafe_e371_contribdamp0_25_q21p08_s11p06_912df22a.csv,submission_e371_q2rowsafe_e371_contribdamp0_25_q21p08_s11p06_912df22a.csv
e371_contribdamp0.25_q21p08_s11p15,q2_rowwise_safety_lifestyle_gate,contribdamp0.25,1.08,1.15,0.929247490665322,0.7540160642570282,0.8871466200998267,0.9814620597766067,1.0,0.6923691333859398,-0.42180876096602116,0.07089405783838226,0.12566744636082963,0.19656150419921192,-0.003711632251260401,-0.027436764406567407,0.5845990073895134,-0.015934299288623537,-0.06320046219890421,0.4287140789101599,0.197475314012705,-0.059234847659693404,0.005292888391400691,0.0022736456625093177,0.00019962919653948306,0.919285478228027,0.002074016465969834,analysis_outputs/submission_e371_q2rowsafe_e371_contribdamp0_25_q21p08_s11p15_e4c87925.csv,submission_e371_q2rowsafe_e371_contribdamp0_25_q21p08_s11p15_e4c87925.csv
e371_riskdamp0.4_q20p85_s11p0,q2_rowwise_safety_lifestyle_gate,riskdamp0.4,0.85,1.0,0.8821432980806962,0.6285071186474913,0.7418363107544952,0.9885481781353651,1.0,0.7780891428194148,0.05687872564544564,0.06237862278552655,0.10927604031376492,0.17165466309929148,-0.002834363762458642,-0.02683728090122521,0.5792880402244162,-0.016250409808281532,-0.06320046219866256,0.42922836875732273,0.197475314012705,-0.05874762569922331,0.005292888391400691,0.0020398734480289293,0.0001591364066470182,0.9276326992185756,0.001880737041381911,analysis_outputs/submission_e371_q2rowsafe_e371_riskdamp0_4_q20p85_s11p0_8fa3ea2f.csv,submission_e371_q2rowsafe_e371_riskdamp0_4_q20p85_s11p0_8fa3ea2f.csv
e371_riskdamp0.4_q20p85_s11p06,q2_rowwise_safety_lifestyle_gate,riskdamp0.4,0.85,1.06,0.8821432980806962,0.6285071186474913,0.7418363107544952,0.9885481781353651,1.0,0.7780891428194148,0.05687872564544564,0.06237862278552655,0.11583260273259083,0.17821122551811738,-0.004031586757664254,-0.02751958055287063,0.5792880402244162,-0.016250409808281532,-0.06320046219876742,0.42922836875732273,0.197475314012705,-0.05874762569922331,0.005292888391400691,0.0020398734480289293,0.0001591364066470182,0.9276326992185756,0.001880737041381911,analysis_outputs/submission_e371_q2rowsafe_e371_riskdamp0_4_q20p85_s11p06_f5bd1d12.csv,submission_e371_q2rowsafe_e371_riskdamp0_4_q20p85_s11p06_f5bd1d12.csv
e371_riskdamp0.4_q20p85_s11p15,q2_rowwise_safety_lifestyle_gate,riskdamp0.4,0.85,1.15,0.8821432980806962,0.6285071186474913,0.7418363107544952,0.9885481781353651,1.0,0.7780891428194148,0.05687872564544564,0.06237862278552655,0.12566744636082963,0.1880460691463562,-0.005680017321784604,-0.02842448848506766,0.5792880402244162,-0.016250409808281532,-0.06320046219890421,0.42922836875732273,0.197475314012705,-0.05874762569922331,0.005292888391400691,0.0020398734480289293,0.0001591364066470182,0.9276326992185756,0.001880737041381911,analysis_outputs/submission_e371_q2rowsafe_e371_riskdamp0_4_q20p85_s11p15_286be27d.csv,submission_e371_q2rowsafe_e371_riskdamp0_4_q20p85_s11p15_286be27d.csv
e371_riskdamp0.4_q21p0_s11p0,q2_rowwise_safety_lifestyle_gate,riskdamp0.4,1.0,1.0,0.8821432980806962,0.6285071186474913,0.7418363107544952,0.9885481781353651,1.0,0.7780891428194148,0.05687872564544564,0.07133740218321435,0.10927604031376492,0.1806134424969793,-4.7166571816145414e-05,-0.025167928621438216,0.5792880402468237,-0.01629420358538838,-0.06320046219866256,0.42922836875732273,0.197475314012705,-0.05874762569922331,0.005292888391400691,0.002332838816676539,0.00018199147938873585,0.9276326992715518,0.002150847337287803,analysis_outputs/submission_e371_q2rowsafe_e371_riskdamp0_4_q21p0_s11p0_fa15a229.csv,submission_e371_q2rowsafe_e371_riskdamp0_4_q21p0_s11p0_fa15a229.csv
e371_riskdamp0.4_q21p0_s11p06,q2_rowwise_safety_lifestyle_gate,riskdamp0.4,1.0,1.06,0.8821432980806962,0.6285071186474913,0.7418363107544952,0.9885481781353651,1.0,0.7780891428194148,0.05687872564544564,0.07133740218321435,0.11583260273259083,0.1871700049158052,-0.001259967016616804,-0.02590818645583267,0.5792880402468237,-0.01629420358538838,-0.06320046219876742,0.42922836875732273,0.197475314012705,-0.05874762569922331,0.005292888391400691,0.002332838816676539,0.00018199147938873585,0.9276326992715518,0.002150847337287803,analysis_outputs/submission_e371_q2rowsafe_e371_riskdamp0_4_q21p0_s11p06_f8260f99.csv,submission_e371_q2rowsafe_e371_riskdamp0_4_q21p0_s11p06_f8260f99.csv
e371_riskdamp0.4_q21p0_s11p15,q2_rowwise_safety_lifestyle_gate,riskdamp0.4,1.0,1.15,0.8821432980806962,0.6285071186474913,0.7418363107544952,0.9885481781353651,1.0,0.7780891428194148,0.05687872564544564,0.07133740218321435,0.12566744636082963,0.19700484854404404,-0.0029491923996947536,-0.026903631400267854,0.5792880402468237,-0.01629420358538838,-0.06320046219890421,0.42922836875732273,0.197475314012705,-0.05874762569922331,0.005292888391400691,0.002332838816676539,0.00018199147938873585,0.9276326992715518,0.002150847337287803,analysis_outputs/submission_e371_q2rowsafe_e371_riskdamp0_4_q21p0_s11p15_0b10fb9b.csv,submission_e371_q2rowsafe_e371_riskdamp0_4_q21p0_s11p15_0b10fb9b.csv
e371_riskdamp0.4_q21p08_s11p0,q2_rowwise_safety_lifestyle_gate,riskdamp0.4,1.08,1.0,0.8821432980806962,0.6285071186474913,0.7418363107544952,0.9885481781353651,1.0,0.7780891428194148,0.05687872564544564,0.0761154178619812,0.10927604031376492,0.18539145817574612,0.0013000187931039727,-0.02432064017422734,0.5792880402566173,-0.016313419229961244,-0.06320046219866256,0.42922836875732273,0.197475314012705,-0.05874762569922331,0.005292888391400691,0.0024890870132885977,0.000194180851517652,0.9276326992947065,0.0022949061617709454,analysis_outputs/submission_e371_q2rowsafe_e371_riskdamp0_4_q21p08_s11p0_ab5f6be8.csv,submission_e371_q2rowsafe_e371_riskdamp0_4_q21p08_s11p0_ab5f6be8.csv
e371_riskdamp0.4_q21p08_s11p06,q2_rowwise_safety_lifestyle_gate,riskdamp0.4,1.08,1.06,0.8821432980806962,0.6285071186474913,0.7418363107544952,0.9885481781353651,1.0,0.7780891428194148,0.05687872564544564,0.0761154178619812,0.11583260273259083,0.19194802059457203,8.938777670930637e-05,-0.02508324385598518,0.5792880402566173,-0.016313419229961244,-0.06320046219876742,0.42922836875732273,0.197475314012705,-0.05874762569922331,0.005292888391400691,0.0024890870132885977,0.000194180851517652,0.9276326992947065,0.0022949061617709454,analysis_outputs/submission_e371_q2rowsafe_e371_riskdamp0_4_q21p08_s11p06_4b682913.csv,submission_e371_q2rowsafe_e371_riskdamp0_4_q21p08_s11p06_4b682913.csv
e371_riskdamp0.4_q21p08_s11p15,q2_rowwise_safety_lifestyle_gate,riskdamp0.4,1.08,1.15,0.8821432980806962,0.6285071186474913,0.7418363107544952,0.9885481781353651,1.0,0.7780891428194148,0.05687872564544564,0.0761154178619812,0.12566744636082963,0.20178286422281083,-0.0016063726087083552,-0.026115703397549397,0.5792880402566173,-0.016313419229961244,-0.06320046219890421,0.42922836875732273,0.197475314012705,-0.05874762569922331,0.005292888391400691,0.0024890870132885977,0.000194180851517652,0.9276326992947065,0.0022949061617709454,analysis_outputs/submission_e371_q2rowsafe_e371_riskdamp0_4_q21p08_s11p15_c1ace33f.csv,submission_e371_q2rowsafe_e371_riskdamp0_4_q21p08_s11p15_c1ace33f.csv
e371_contribdamp0.4_q20p85_s11p0,q2_rowwise_safety_lifestyle_gate,contribdamp0.4,0.85,1.0,0.8867959850645153,0.606425702811245,0.8194345921597226,0.9703392956425707,1.0,0.6923691333859398,-0.42180876096602116,0.05270415086798438,0.10927604031376492,0.16198019118174933,-0.00721503110340852,-0.029209756518183694,0.5779002216048741,-0.016877435566818328,-0.06320046219866256,0.42898862461804377,0.197475314012705,-0.058946123534970384,0.005292888391400691,0.0016797296045126847,0.00016714923443566547,0.909496372030371,0.0015125803700770193,analysis_outputs/submission_e371_q2rowsafe_e371_contribdamp0_4_q20p85_s11p0_2c81f8eb.csv,submission_e371_q2rowsafe_e371_contribdamp0_4_q20p85_s11p0_2c81f8eb.csv
e371_contribdamp0.4_q20p85_s11p06,q2_rowwise_safety_lifestyle_gate,contribdamp0.4,0.85,1.06,0.8867959850645153,0.606425702811245,0.8194345921597226,0.9703392956425707,1.0,0.6923691333859398,-0.42180876096602116,0.05270415086798438,0.11583260273259083,0.16853675360057524,-0.008334144815802217,-0.029776498449611243,0.5779002216048741,-0.016877435566818328,-0.06320046219876742,0.42898862461804377,0.197475314012705,-0.058946123534970384,0.005292888391400691,0.0016797296045126847,0.00016714923443566547,0.909496372030371,0.0015125803700770193,analysis_outputs/submission_e371_q2rowsafe_e371_contribdamp0_4_q20p85_s11p06_2a078966.csv,submission_e371_q2rowsafe_e371_contribdamp0_4_q20p85_s11p06_2a078966.csv
e371_contribdamp0.4_q20p85_s11p15,q2_rowwise_safety_lifestyle_gate,contribdamp0.4,0.85,1.15,0.8867959850645153,0.606425702811245,0.8194345921597226,0.9703392956425707,1.0,0.6923691333859398,-0.42180876096602116,0.05270415086798438,0.12566744636082963,0.17837159722881404,-0.009848909292515454,-0.03051274566771683,0.5779002216048741,-0.016877435566818328,-0.06320046219890421,0.42898862461804377,0.197475314012705,-0.058946123534970384,0.005292888391400691,0.0016797296045126847,0.00016714923443566547,0.909496372030371,0.0015125803700770193,analysis_outputs/submission_e371_q2rowsafe_e371_contribdamp0_4_q20p85_s11p15_ea00d196.csv,submission_e371_q2rowsafe_e371_contribdamp0_4_q20p85_s11p15_ea00d196.csv
e371_contribdamp0.4_q21p0_s11p0,q2_rowwise_safety_lifestyle_gate,contribdamp0.4,1.0,1.0,0.8867959850645153,0.606425702811245,0.8194345921597226,0.9703392956425707,1.0,0.6923691333859398,-0.42180876096602116,0.05995567051551769,0.10927604031376492,0.16923171082928262,-0.004651508150945624,-0.027840199860552937,0.5779002216315788,-0.01693152114890008,-0.06320046219866256,0.42898862461804377,0.197475314012705,-0.058946123534970384,0.005292888391400691,0.001910842183485403,0.00019014715656548906,0.9094963720899318,0.0017206950269199142,analysis_outputs/submission_e371_q2rowsafe_e371_contribdamp0_4_q21p0_s11p0_7920188b.csv,submission_e371_q2rowsafe_e371_contribdamp0_4_q21p0_s11p0_7920188b.csv
e371_contribdamp0.4_q21p0_s11p06,q2_rowwise_safety_lifestyle_gate,contribdamp0.4,1.0,1.06,0.8867959850645153,0.606425702811245,0.8194345921597226,0.9703392956425707,1.0,0.6923691333859398,-0.42180876096602116,0.05995567051551769,0.11583260273259083,0.17578827324810853,-0.005823443409777244,-0.0284785080452317,0.5779002216315788,-0.01693152114890008,-0.06320046219876742,0.42898862461804377,0.197475314012705,-0.058946123534970384,0.005292888391400691,0.001910842183485403,0.00019014715656548906,0.9094963720899318,0.0017206950269199142,analysis_outputs/submission_e371_q2rowsafe_e371_contribdamp0_4_q21p0_s11p06_1fef6565.csv,submission_e371_q2rowsafe_e371_contribdamp0_4_q21p0_s11p06_1fef6565.csv
e371_contribdamp0.4_q21p0_s11p15,q2_rowwise_safety_lifestyle_gate,contribdamp0.4,1.0,1.15,0.8867959850645153,0.606425702811245,0.8194345921597226,0.9703392956425707,1.0,0.6923691333859398,-0.42180876096602116,0.05995567051551769,0.12566744636082963,0.18562311687634736,-0.00742552650025511,-0.02931781741929,0.5779002216315788,-0.01693152114890008,-0.06320046219890421,0.42898862461804377,0.197475314012705,-0.058946123534970384,0.005292888391400691,0.001910842183485403,0.00019014715656548906,0.9094963720899318,0.0017206950269199142,analysis_outputs/submission_e371_q2rowsafe_e371_contribdamp0_4_q21p0_s11p15_c877b641.csv,submission_e371_q2rowsafe_e371_contribdamp0_4_q21p0_s11p15_c877b641.csv
e371_contribdamp0.4_q21p08_s11p0,q2_rowwise_safety_lifestyle_gate,contribdamp0.4,1.08,1.0,0.8867959850645153,0.606425702811245,0.8194345921597226,0.9703392956425707,1.0,0.6923691333859398,-0.42180876096602116,0.0638231476608688,0.10927604031376492,0.17309918797463375,-0.003375339696978324,-0.027122016781166314,0.5779002216433401,-0.016955451536820605,-0.06320046219866256,0.42898862461804377,0.197475314012705,-0.058946123534970384,0.005292888391400691,0.0020341022256041867,0.00020241271503472835,0.9094963721161636,0.0018316895105694583,analysis_outputs/submission_e371_q2rowsafe_e371_contribdamp0_4_q21p08_s11p0_15403b62.csv,submission_e371_q2rowsafe_e371_contribdamp0_4_q21p08_s11p0_15403b62.csv
e371_contribdamp0.4_q21p08_s11p06,q2_rowwise_safety_lifestyle_gate,contribdamp0.4,1.08,1.06,0.8867959850645153,0.606425702811245,0.8194345921597226,0.9703392956425707,1.0,0.6923691333859398,-0.42180876096602116,0.0638231476608688,0.11583260273259083,0.17965575039345966,-0.0045654756348950465,-0.027792538361004347,0.5779002216433401,-0.016955451536820605,-0.06320046219876742,0.42898862461804377,0.197475314012705,-0.058946123534970384,0.005292888391400691,0.0020341022256041867,0.00020241271503472835,0.9094963721161636,0.0018316895105694583,analysis_outputs/submission_e371_q2rowsafe_e371_contribdamp0_4_q21p08_s11p06_5da10978.csv,submission_e371_q2rowsafe_e371_contribdamp0_4_q21p08_s11p06_5da10978.csv
e371_contribdamp0.4_q21p08_s11p15,q2_rowwise_safety_lifestyle_gate,contribdamp0.4,1.08,1.15,0.8867959850645153,0.606425702811245,0.8194345921597226,0.9703392956425707,1.0,0.6923691333859398,-0.42180876096602116,0.0638231476608688,0.12566744636082963,0.18949059402169846,-0.0062007900730933485,-0.02867967505498881,0.5779002216433401,-0.016955451536820605,-0.06320046219890421,0.42898862461804377,0.197475314012705,-0.058946123534970384,0.005292888391400691,0.0020341022256041867,0.00020241271503472835,0.9094963721161636,0.0018316895105694583,analysis_outputs/submission_e371_q2rowsafe_e371_contribdamp0_4_q21p08_s11p15_1d0bcbd0.csv,submission_e371_q2rowsafe_e371_contribdamp0_4_q21p08_s11p15_1d0bcbd0.csv
e371_riskdamp0.55_q20p85_s11p0,q2_rowwise_safety_lifestyle_gate,riskdamp0.55,0.85,1.0,0.8379470348609573,0.4891972881403006,0.645024927287431,0.9842537449361269,1.0,0.7780891428194148,0.05687872564544564,0.060441481559339635,0.10927604031376492,0.16971752187310457,-0.0034028073419337048,-0.027027269847489217,0.5720895156384883,-0.01686149935126244,-0.06320046219866256,0.42934050714505,0.197475314012705,-0.058635487311496065,0.005292888391400691,0.001986532434573815,0.00015862504869979378,0.9260543569119322,0.0018279073858740208,analysis_outputs/submission_e371_q2rowsafe_e371_riskdamp0_55_q20p85_s11p0_87b2eb9b.csv,submission_e371_q2rowsafe_e371_riskdamp0_55_q20p85_s11p0_87b2eb9b.csv
e371_riskdamp0.55_q20p85_s11p06,q2_rowwise_safety_lifestyle_gate,riskdamp0.55,0.85,1.06,0.8379470348609573,0.4891972881403006,0.645024927287431,0.9842537449361269,1.0,0.7780891428194148,0.05687872564544564,0.060441481559339635,0.11583260273259083,0.17627408429193048,-0.004588526613495813,-0.027701772831444666,0.5720895156384883,-0.01686149935126244,-0.06320046219876742,0.42934050714505,0.197475314012705,-0.058635487311496065,0.005292888391400691,0.001986532434573815,0.00015862504869979378,0.9260543569119322,0.0018279073858740208,analysis_outputs/submission_e371_q2rowsafe_e371_riskdamp0_55_q20p85_s11p06_d9cab75e.csv,submission_e371_q2rowsafe_e371_riskdamp0_55_q20p85_s11p06_d9cab75e.csv
e371_riskdamp0.55_q20p85_s11p15,q2_rowwise_safety_lifestyle_gate,riskdamp0.55,0.85,1.15,0.8379470348609573,0.4891972881403006,0.645024927287431,0.9842537449361269,1.0,0.7780891428194148,0.05687872564544564,0.060441481559339635,0.12566744636082963,0.18610892792016928,-0.006218578844818334,-0.028594898140658912,0.5720895156384883,-0.01686149935126244,-0.06320046219890421,0.42934050714505,0.197475314012705,-0.058635487311496065,0.005292888391400691,0.001986532434573815,0.00015862504869979378,0.9260543569119322,0.0018279073858740208,analysis_outputs/submission_e371_q2rowsafe_e371_riskdamp0_55_q20p85_s11p15_cf3fae36.csv,submission_e371_q2rowsafe_e371_riskdamp0_55_q20p85_s11p15_cf3fae36.csv
e371_riskdamp0.55_q21p0_s11p0,q2_rowwise_safety_lifestyle_gate,riskdamp0.55,1.0,1.0,0.8379470348609573,0.4891972881403006,0.645024927287431,0.9842537449361269,1.0,0.7780891428194148,0.05687872564544564,0.0690584125053474,0.10927604031376492,0.17833445281911234,-0.0006553650181872864,-0.025384970622356735,0.5720895156608299,-0.016907361364970674,-0.06320046219866256,0.42934050714505,0.197475314012705,-0.058635487311496065,0.005292888391400691,0.0022697454261997978,0.00018123966792634762,0.926054356965798,0.00208850575827345,analysis_outputs/submission_e371_q2rowsafe_e371_riskdamp0_55_q21p0_s11p0_9a6a4d7d.csv,submission_e371_q2rowsafe_e371_riskdamp0_55_q21p0_s11p0_9a6a4d7d.csv
e371_riskdamp0.55_q21p0_s11p06,q2_rowwise_safety_lifestyle_gate,riskdamp0.55,1.0,1.06,0.8379470348609573,0.4891972881403006,0.645024927287431,0.9842537449361269,1.0,0.7780891428194148,0.05687872564544564,0.0690584125053474,0.11583260273259083,0.18489101523793824,-0.0018601698331645433,-0.026118748632455186,0.5720895156608299,-0.016907361364970674,-0.06320046219876742,0.42934050714505,0.197475314012705,-0.058635487311496065,0.005292888391400691,0.0022697454261997978,0.00018123966792634762,0.926054356965798,0.00208850575827345,analysis_outputs/submission_e371_q2rowsafe_e371_riskdamp0_55_q21p0_s11p06_983393ee.csv,submission_e371_q2rowsafe_e371_riskdamp0_55_q21p0_s11p06_983393ee.csv
e371_riskdamp0.55_q21p0_s11p15,q2_rowwise_safety_lifestyle_gate,riskdamp0.55,1.0,1.15,0.8379470348609573,0.4891972881403006,0.645024927287431,0.9842537449361269,1.0,0.7780891428194148,0.05687872564544564,0.0690584125053474,0.12566744636082963,0.19472585886617705,-0.003535428128596337,-0.027103743426662438,0.5720895156608299,-0.016907361364970674,-0.06320046219890421,0.42934050714505,0.197475314012705,-0.058635487311496065,0.005292888391400691,0.0022697454261997978,0.00018123966792634762,0.926054356965798,0.00208850575827345,analysis_outputs/submission_e371_q2rowsafe_e371_riskdamp0_55_q21p0_s11p15_58db6cef.csv,submission_e371_q2rowsafe_e371_riskdamp0_55_q21p0_s11p15_58db6cef.csv
e371_riskdamp0.55_q21p08_s11p0,q2_rowwise_safety_lifestyle_gate,riskdamp0.55,1.08,1.0,0.8379470348609573,0.4891972881403006,0.645024927287431,0.9842537449361269,1.0,0.7780891428194148,0.05687872564544564,0.07365410900988487,0.10927604031376492,0.18293014932364982,0.0006766216182656086,-0.02454908687649191,0.5720895156706076,-0.01692751191507958,-0.06320046219866256,0.42934050714505,0.197475314012705,-0.058635487311496065,0.005292888391400691,0.0024207923550669886,0.0001933007981805097,0.926054356989373,0.0022274915568864786,analysis_outputs/submission_e371_q2rowsafe_e371_riskdamp0_55_q21p08_s11p0_67aa3c59.csv,submission_e371_q2rowsafe_e371_riskdamp0_55_q21p08_s11p0_67aa3c59.csv
e371_riskdamp0.55_q21p08_s11p06,q2_rowwise_safety_lifestyle_gate,riskdamp0.55,1.08,1.06,0.8379470348609573,0.4891972881403006,0.645024927287431,0.9842537449361269,1.0,0.7780891428194148,0.05687872564544564,0.07365410900988487,0.11583260273259083,0.18948671174247572,-0.000527939760911195,-0.025306124395289082,0.5720895156706076,-0.01692751191507958,-0.06320046219876742,0.42934050714505,0.197475314012705,-0.058635487311496065,0.005292888391400691,0.0024207923550669886,0.0001933007981805097,0.926054356989373,0.0022274915568864786,analysis_outputs/submission_e371_q2rowsafe_e371_riskdamp0_55_q21p08_s11p06_c5d79bc3.csv,submission_e371_q2rowsafe_e371_riskdamp0_55_q21p08_s11p06_c5d79bc3.csv
e371_riskdamp0.55_q21p08_s11p15,q2_rowwise_safety_lifestyle_gate,riskdamp0.55,1.08,1.15,0.8379470348609573,0.4891972881403006,0.645024927287431,0.9842537449361269,1.0,0.7780891428194148,0.05687872564544564,0.07365410900988487,0.12566744636082963,0.19932155537071455,-0.0022122852350457034,-0.02632919649652527,0.5720895156706076,-0.01692751191507958,-0.06320046219890421,0.42934050714505,0.197475314012705,-0.058635487311496065,0.005292888391400691,0.0024207923550669886,0.0001933007981805097,0.926054356989373,0.0022274915568864786,analysis_outputs/submission_e371_q2rowsafe_e371_riskdamp0_55_q21p08_s11p15_09cd39f2.csv,submission_e371_q2rowsafe_e371_riskdamp0_55_q21p08_s11p15_09cd39f2.csv
e371_contribdamp0.55_q20p85_s11p0,q2_rowwise_safety_lifestyle_gate,contribdamp0.55,0.85,1.0,0.8443444794637086,0.4588353413654618,0.7517225642196187,0.9592165315085349,1.0,0.6923691333859398,-0.42180876096602116,0.04713908267271915,0.10927604031376492,0.15641512298648408,-0.009755892580671601,-0.030339258383510762,0.5678951716490099,-0.018190893026278108,-0.06320046219866256,0.42961634179991925,0.197475314012705,-0.058635487311496065,0.005292888391400691,0.001489977151347163,0.00017151290352028183,0.8967716334415634,0.001318464247826881,analysis_outputs/submission_e371_q2rowsafe_e371_contribdamp0_55_q20p85_s11p0_22469bad.csv,submission_e371_q2rowsafe_e371_contribdamp0_55_q20p85_s11p0_22469bad.csv
e371_contribdamp0.55_q20p85_s11p06,q2_rowwise_safety_lifestyle_gate,contribdamp0.55,0.85,1.06,0.8443444794637086,0.4588353413654618,0.7517225642196187,0.9592165315085349,1.0,0.6923691333859398,-0.42180876096602116,0.04713908267271915,0.11583260273259083,0.16297168540530999,-0.010799717062162019,-0.03083672937249268,0.5678951716490099,-0.018190893026278108,-0.06320046219876742,0.42961634179991925,0.197475314012705,-0.058635487311496065,0.005292888391400691,0.001489977151347163,0.00017151290352028183,0.8967716334415634,0.001318464247826881,analysis_outputs/submission_e371_q2rowsafe_e371_contribdamp0_55_q20p85_s11p06_c9aba636.csv,submission_e371_q2rowsafe_e371_contribdamp0_55_q20p85_s11p06_c9aba636.csv
e371_contribdamp0.55_q20p85_s11p15,q2_rowwise_safety_lifestyle_gate,contribdamp0.55,0.85,1.15,0.8443444794637086,0.4588353413654618,0.7517225642196187,0.9592165315085349,1.0,0.6923691333859398,-0.42180876096602116,0.04713908267271915,0.12566744636082963,0.17280652903354882,-0.0122005128628693,-0.03147639027781372,0.5678951716490099,-0.018190893026278108,-0.06320046219890421,0.42961634179991925,0.197475314012705,-0.058635487311496065,0.005292888391400691,0.001489977151347163,0.00017151290352028183,0.8967716334415634,0.001318464247826881,analysis_outputs/submission_e371_q2rowsafe_e371_contribdamp0_55_q20p85_s11p15_2c68f1e3.csv,submission_e371_q2rowsafe_e371_contribdamp0_55_q20p85_s11p15_2c68f1e3.csv
e371_contribdamp0.55_q21p0_s11p0,q2_rowwise_safety_lifestyle_gate,contribdamp0.55,1.0,1.0,0.8443444794637086,0.4588353413654618,0.7517225642196187,0.9592165315085349,1.0,0.6923691333859398,-0.42180876096602116,0.053408531462264486,0.10927604031376492,0.1626845717760294,-0.007412793623863374,-0.029159747188672876,0.5678951716777236,-0.01825448201885803,-0.06320046219866256,0.42961634179991925,0.197475314012705,-0.058635487311496065,0.005292888391400691,0.0016881425571701704,0.00019432394065548142,0.8967716335049215,0.0014938186165146892,analysis_outputs/submission_e371_q2rowsafe_e371_contribdamp0_55_q21p0_s11p0_3e9dc653.csv,submission_e371_q2rowsafe_e371_contribdamp0_55_q21p0_s11p0_3e9dc653.csv
e371_contribdamp0.55_q21p0_s11p06,q2_rowwise_safety_lifestyle_gate,contribdamp0.55,1.0,1.06,0.8443444794637086,0.4588353413654618,0.7517225642196187,0.9592165315085349,1.0,0.6923691333859398,-0.42180876096602116,0.053408531462264486,0.11583260273259083,0.1692411341948553,-0.008523039480909518,-0.029729339934011723,0.5678951716777236,-0.01825448201885803,-0.06320046219876742,0.42961634179991925,0.197475314012705,-0.058635487311496065,0.005292888391400691,0.0016881425571701704,0.00019432394065548142,0.8967716335049215,0.0014938186165146892,analysis_outputs/submission_e371_q2rowsafe_e371_contribdamp0_55_q21p0_s11p06_60b9e6bc.csv,submission_e371_q2rowsafe_e371_contribdamp0_55_q21p0_s11p06_60b9e6bc.csv
e371_contribdamp0.55_q21p0_s11p15,q2_rowwise_safety_lifestyle_gate,contribdamp0.55,1.0,1.15,0.8443444794637086,0.4588353413654618,0.7517225642196187,0.9592165315085349,1.0,0.6923691333859398,-0.42180876096602116,0.053408531462264486,0.12566744636082963,0.17907597782309415,-0.010025906274294054,-0.030469622524436385,0.5678951716777236,-0.01825448201885803,-0.06320046219890421,0.42961634179991925,0.197475314012705,-0.058635487311496065,0.005292888391400691,0.0016881425571701704,0.00019432394065548142,0.8967716335049215,0.0014938186165146892,analysis_outputs/submission_e371_q2rowsafe_e371_contribdamp0_55_q21p0_s11p15_4787b8fd.csv,submission_e371_q2rowsafe_e371_contribdamp0_55_q21p0_s11p15_4787b8fd.csv
