variant,source_variant,source_rule,source_id,policy_family,target_policy,restore_policy,amp,file,basename,move_l1,move_l2,row_l1_p90,changed_rows_vs_e247,changed_cells_vs_e247,source_e360_p90,source_e360_rowloss,source_e360_exposure,abs_Q1,share_Q1,abs_Q2,share_Q2,abs_Q3,share_Q3,abs_S1,share_S1,abs_S2,share_S2,abs_S3,share_S3,abs_S4,share_S4
e349_compact_core__learned_anti_bad_cluster_s1_counter_0870__amp1.20_q_heavy,e349_compact_core__learned_anti_bad_cluster_s1_counter_0870,balanced,e349_compact_core,anti_bad_cluster,s1_counter,q_heavy,1.2,analysis_outputs/submission_e361_rowaction_amprestore_e349_compact_core__learned_anti_bad_cluster_s1_counter_0870__amp1_20_q_heavy_ea9b1f1d.csv,submission_e361_rowaction_amprestore_e349_compact_core__learned_anti_bad_cluster_s1_counter_0870__amp1_20_q_heavy_ea9b1f1d.csv,3.402559204800996,0.39630850405946755,0.04668837564905584,216,356,-2.891255271647118e-05,0.0008192404496164,0.1278999405085188,1.8216512603522517,0.5353768004336,0.5980304352133352,0.17575900938608707,0.16031299706930743,0.04711541737263719,0.8225645121661016,0.24174877280767568,0.0,0.0,0.0,0.0,0.0,0.0
e349_compact_core__learned_anti_bad_cluster_s1_counter_0870__amp1.20_s1_heavy,e349_compact_core__learned_anti_bad_cluster_s1_counter_0870,balanced,e349_compact_core,anti_bad_cluster,s1_counter,s1_heavy,1.2,analysis_outputs/submission_e361_rowaction_amprestore_e349_compact_core__learned_anti_bad_cluster_s1_counter_0870__amp1_20_s1_heavy_eceded0c.csv,submission_e361_rowaction_amprestore_e349_compact_core__learned_anti_bad_cluster_s1_counter_0870__amp1_20_s1_heavy_eceded0c.csv,3.326838106412393,0.3836765274580542,0.04449847792859665,216,356,-2.891255271647118e-05,0.0008192404496164,0.1278999405085188,1.715388270165037,0.5156212040672105,0.5631453264925574,0.1692734387667105,0.15096140557359783,0.04537684153690065,0.8973431041812017,0.2697285156291784,0.0,0.0,0.0,0.0,0.0,0.0
e349_compact_core__learned_anti_bad_cluster_s1_counter_0870__amp1.20_q1s1,e349_compact_core__learned_anti_bad_cluster_s1_counter_0870,balanced,e349_compact_core,anti_bad_cluster,s1_counter,q1s1,1.2,analysis_outputs/submission_e361_rowaction_amprestore_e349_compact_core__learned_anti_bad_cluster_s1_counter_0870__amp1_20_q1s1_df496ffa.csv,submission_e361_rowaction_amprestore_e349_compact_core__learned_anti_bad_cluster_s1_counter_0870__amp1_20_q1s1_df496ffa.csv,3.4078229821901864,0.39843207455818364,0.044979617801581766,216,356,-2.891255271647118e-05,0.0008192404496164,0.1278999405085188,1.8216512603522517,0.5345498489424141,0.543210978652113,0.15940117238806653,0.14561763900462096,0.04273039995493938,0.8973431041812017,0.26331857871458003,0.0,0.0,0.0,0.0,0.0,0.0
e349_compact_core__learned_anti_bad_cluster_s1_counter_0870__amp1.30_global,e349_compact_core__learned_anti_bad_cluster_s1_counter_0870,balanced,e349_compact_core,anti_bad_cluster,s1_counter,global,1.3,analysis_outputs/submission_e361_rowaction_amprestore_e349_compact_core__learned_anti_bad_cluster_s1_counter_0870__amp1_30_global_d2beef2f.csv,submission_e361_rowaction_amprestore_e349_compact_core__learned_anti_bad_cluster_s1_counter_0870__amp1_30_global_d2beef2f.csv,3.7671159465507715,0.4360784778227855,0.050843683639314505,216,356,-2.891255271647118e-05,0.0008192404496164,0.1278999405085188,1.9734555320482725,0.5238637621056498,0.6478663048144466,0.1719793906018855,0.17367241349174972,0.04610222142240322,0.9721216961963018,0.25805462587006156,0.0,0.0,0.0,0.0,0.0,0.0
e349_compact_core__learned_anti_bad_cluster_s1_counter_0870__amp1.30_no_s3,e349_compact_core__learned_anti_bad_cluster_s1_counter_0870,balanced,e349_compact_core,anti_bad_cluster,s1_counter,no_s3,1.3,analysis_outputs/submission_e361_rowaction_amprestore_e349_compact_core__learned_anti_bad_cluster_s1_counter_0870__amp1_30_no_s3_d2beef2f.csv,submission_e361_rowaction_amprestore_e349_compact_core__learned_anti_bad_cluster_s1_counter_0870__amp1_30_no_s3_d2beef2f.csv,3.7671159465507715,0.4360784778227855,0.050843683639314505,216,356,-2.891255271647118e-05,0.0008192404496164,0.1278999405085188,1.9734555320482725,0.5238637621056498,0.6478663048144466,0.1719793906018855,0.17367241349174972,0.04610222142240322,0.9721216961963018,0.25805462587006156,0.0,0.0,0.0,0.0,0.0,0.0
e349_compact_core__learned_anti_bad_cluster_s1_counter_0870__amp1.30_q_heavy,e349_compact_core__learned_anti_bad_cluster_s1_counter_0870,balanced,e349_compact_core,anti_bad_cluster,s1_counter,q_heavy,1.3,analysis_outputs/submission_e361_rowaction_amprestore_e349_compact_core__learned_anti_bad_cluster_s1_counter_0870__amp1_30_q_heavy_6ce78793.csv,submission_e361_rowaction_amprestore_e349_compact_core__learned_anti_bad_cluster_s1_counter_0870__amp1_30_q_heavy_6ce78793.csv,3.6549480585281207,0.426870204174615,0.04906181599255724,216,356,-2.891255271647118e-05,0.0008192404496164,0.1278999405085188,1.9734555320482725,0.5399407872414472,0.6478663048144466,0.17725732197555444,0.17367241349174972,0.04751706746872051,0.8599538081736515,0.23528482331427783,0.0,0.0,0.0,0.0,0.0,0.0
e349_compact_core__learned_anti_bad_cluster_s1_counter_0870__amp1.30_s1_heavy,e349_compact_core__learned_anti_bad_cluster_s1_counter_0870,balanced,e349_compact_core,anti_bad_cluster,s1_counter,s1_heavy,1.3,analysis_outputs/submission_e361_rowaction_amprestore_e349_compact_core__learned_anti_bad_cluster_s1_counter_0870__amp1_30_s1_heavy_a423bf32.csv,submission_e361_rowaction_amprestore_e349_compact_core__learned_anti_bad_cluster_s1_counter_0870__amp1_30_s1_heavy_a423bf32.csv,3.5413664109452174,0.407861117714373,0.047114520379082925,216,356,-2.891255271647118e-05,0.0008192404496164,0.1278999405085188,1.814061046767451,0.5122488995097415,0.5955386417332797,0.1681663438984067,0.15964502624818533,0.04508006450695816,0.9721216961963018,0.2745046920848936,0.0,0.0,0.0,0.0,0.0,0.0
e349_compact_core__learned_anti_bad_cluster_s1_counter_0870__amp1.30_q1s1,e349_compact_core__learned_anti_bad_cluster_s1_counter_0870,balanced,e349_compact_core,anti_bad_cluster,s1_counter,q1s1,1.3,analysis_outputs/submission_e361_rowaction_amprestore_e349_compact_core__learned_anti_bad_cluster_s1_counter_0870__amp1_30_q1s1_5d2bbdc0.csv,submission_e361_rowaction_amprestore_e349_compact_core__learned_anti_bad_cluster_s1_counter_0870__amp1_30_q1s1_5d2bbdc0.csv,3.662843724611908,0.43002809137003567,0.04870080843536769,216,356,-2.891255271647118e-05,0.0008192404496164,0.1278999405085188,1.9734555320482725,0.5387768849617978,0.565637119972613,0.15442567646877822,0.15162937639471996,0.04139662726418548,0.9721216961963018,0.2654008113052385,0.0,0.0,0.0,0.0,0.0,0.0
e349_compact_core__learned_anti_bad_cluster_s1_counter_0870__amp1.42_global,e349_compact_core__learned_anti_bad_cluster_s1_counter_0870,balanced,e349_compact_core,anti_bad_cluster,s1_counter,global,1.42,analysis_outputs/submission_e361_rowaction_amprestore_e349_compact_core__learned_anti_bad_cluster_s1_counter_0870__amp1_42_global_f704c62c.csv,submission_e361_rowaction_amprestore_e349_compact_core__learned_anti_bad_cluster_s1_counter_0870__amp1_42_global_f704c62c.csv,4.11484972623238,0.476331875775658,0.055536946744481994,216,356,-2.891255271647118e-05,0.0008192404496164,0.1278999405085188,2.155620658083498,0.5238637621056498,0.7076693483357801,0.1719793906018855,0.18970371319868046,0.046102221422403215,1.061856006614422,0.2580546258700615,0.0,0.0,0.0,0.0,0.0,0.0
e349_compact_core__learned_anti_bad_cluster_s1_counter_0870__amp1.42_no_s3,e349_compact_core__learned_anti_bad_cluster_s1_counter_0870,balanced,e349_compact_core,anti_bad_cluster,s1_counter,no_s3,1.42,analysis_outputs/submission_e361_rowaction_amprestore_e349_compact_core__learned_anti_bad_cluster_s1_counter_0870__amp1_42_no_s3_f704c62c.csv,submission_e361_rowaction_amprestore_e349_compact_core__learned_anti_bad_cluster_s1_counter_0870__amp1_42_no_s3_f704c62c.csv,4.11484972623238,0.476331875775658,0.055536946744481994,216,356,-2.891255271647118e-05,0.0008192404496164,0.1278999405085188,2.155620658083498,0.5238637621056498,0.7076693483357801,0.1719793906018855,0.18970371319868046,0.046102221422403215,1.061856006614422,0.2580546258700615,0.0,0.0,0.0,0.0,0.0,0.0
e349_compact_core__learned_anti_bad_cluster_s1_counter_0870__amp1.42_q_heavy,e349_compact_core__learned_anti_bad_cluster_s1_counter_0870,balanced,e349_compact_core,anti_bad_cluster,s1_counter,q_heavy,1.42,analysis_outputs/submission_e361_rowaction_amprestore_e349_compact_core__learned_anti_bad_cluster_s1_counter_0870__amp1_42_q_heavy_ef3df245.csv,submission_e361_rowaction_amprestore_e349_compact_core__learned_anti_bad_cluster_s1_counter_0870__amp1_42_q_heavy_ef3df245.csv,3.9578146830006697,0.46362695224283407,0.05302687795703459,216,356,-2.891255271647118e-05,0.0008192404496164,0.1278999405085188,2.155620658083498,0.5446492144622561,0.7076693483357801,0.1788030529512441,0.18970371319868046,0.047931428930587036,0.9048209633827117,0.22861630365591287,0.0,0.0,0.0,0.0,0.0,0.0
e349_compact_core__learned_anti_bad_cluster_s1_counter_0870__amp1.42_s1_heavy,e349_compact_core__learned_anti_bad_cluster_s1_counter_0870,balanced,e349_compact_core,anti_bad_cluster,s1_counter,s1_heavy,1.42,analysis_outputs/submission_e361_rowaction_amprestore_e349_compact_core__learned_anti_bad_cluster_s1_counter_0870__amp1_42_s1_heavy_29df4f83.csv,submission_e361_rowaction_amprestore_e349_compact_core__learned_anti_bad_cluster_s1_counter_0870__amp1_42_s1_heavy_29df4f83.csv,3.7988003763846057,0.43692911275422813,0.05020186888609174,216,356,-2.891255271647118e-05,0.0008192404496164,0.1278999405085188,1.9324683786903472,0.5087049034488924,0.6344106200221465,0.16700288437528474,0.1700653710576903,0.044768177900294116,1.061856006614422,0.27952403427552874,0.0,0.0,0.0,0.0,0.0,0.0
e349_compact_core__learned_anti_bad_cluster_s1_counter_0870__amp1.42_q1s1,e349_compact_core__learned_anti_bad_cluster_s1_counter_0870,balanced,e349_compact_core,anti_bad_cluster,s1_counter,q1s1,1.42,analysis_outputs/submission_e361_rowaction_amprestore_e349_compact_core__learned_anti_bad_cluster_s1_counter_0870__amp1_42_q1s1_6af8740c.csv,submission_e361_rowaction_amprestore_e349_compact_core__learned_anti_bad_cluster_s1_counter_0870__amp1_42_q1s1_6af8740c.csv,3.9688686155179713,0.468007928879507,0.053136154249425645,216,356,-2.891255271647118e-05,0.0008192404496164,0.1278999405085188,2.155620658083498,0.5431322794751094,0.5925484895572131,0.1492990942659059,0.15884346126283883,0.04002235313151287,1.061856006614422,0.26754627312747176,0.0,0.0,0.0,0.0,0.0,0.0
e349_compact_core__learned_anti_bad_cluster_s1_counter_0870__amp1.56_global,e349_compact_core__learned_anti_bad_cluster_s1_counter_0870,balanced,e349_compact_core,anti_bad_cluster,s1_counter,global,1.56,analysis_outputs/submission_e361_rowaction_amprestore_e349_compact_core__learned_anti_bad_cluster_s1_counter_0870__amp1_56_global_b533f1ab.csv,submission_e361_rowaction_amprestore_e349_compact_core__learned_anti_bad_cluster_s1_counter_0870__amp1_56_global_b533f1ab.csv,4.520539135860925,0.5232941733873427,0.06101242036717741,216,356,-2.891255271647118e-05,0.0008192404496164,0.1278999405085188,2.3681466384579273,0.5238637621056499,0.7774395657773359,0.1719793906018855,0.20840689619009967,0.04610222142240322,1.1665460354355621,0.2580546258700615,0.0,0.0,0.0,0.0,0.0,0.0
e349_compact_core__learned_anti_bad_cluster_s1_counter_0870__amp1.56_no_s3,e349_compact_core__learned_anti_bad_cluster_s1_counter_0870,balanced,e349_compact_core,anti_bad_cluster,s1_counter,no_s3,1.56,analysis_outputs/submission_e361_rowaction_amprestore_e349_compact_core__learned_anti_bad_cluster_s1_counter_0870__amp1_56_no_s3_b533f1ab.csv,submission_e361_rowaction_amprestore_e349_compact_core__learned_anti_bad_cluster_s1_counter_0870__amp1_56_no_s3_b533f1ab.csv,4.520539135860925,0.5232941733873427,0.06101242036717741,216,356,-2.891255271647118e-05,0.0008192404496164,0.1278999405085188,2.3681466384579273,0.5238637621056499,0.7774395657773359,0.1719793906018855,0.20840689619009967,0.04610222142240322,1.1665460354355621,0.2580546258700615,0.0,0.0,0.0,0.0,0.0,0.0
e349_compact_core__learned_anti_bad_cluster_s1_counter_0870__amp1.56_q_heavy,e349_compact_core__learned_anti_bad_cluster_s1_counter_0870,balanced,e349_compact_core,anti_bad_cluster,s1_counter,q_heavy,1.56,analysis_outputs/submission_e361_rowaction_amprestore_e349_compact_core__learned_anti_bad_cluster_s1_counter_0870__amp1_56_q_heavy_9ab7da0d.csv,submission_e361_rowaction_amprestore_e349_compact_core__learned_anti_bad_cluster_s1_counter_0870__amp1_56_q_heavy_9ab7da0d.csv,4.311159078218645,0.506599035107516,0.05816306291996875,216,356,-2.891255271647118e-05,0.0008192404496164,0.1278999405085188,2.3681466384579273,0.5493062527946515,0.7774395657773359,0.18033191345343982,0.20840689619009967,0.04834126795344622,0.9571659777932817,0.22202056579846258,0.0,0.0,0.0,0.0,0.0,0.0
e349_compact_core__learned_anti_bad_cluster_s1_counter_0870__amp1.56_s1_heavy,e349_compact_core__learned_anti_bad_cluster_s1_counter_0870,balanced,e349_compact_core,anti_bad_cluster,s1_counter,s1_heavy,1.56,analysis_outputs/submission_e361_rowaction_amprestore_e349_compact_core__learned_anti_bad_cluster_s1_counter_0870__amp1_56_s1_heavy_597265c7.csv,submission_e361_rowaction_amprestore_e349_compact_core__learned_anti_bad_cluster_s1_counter_0870__amp1_56_s1_heavy_597265c7.csv,4.099140002730559,0.47089399770343643,0.05380377547760203,216,356,-2.891255271647118e-05,0.0008192404496164,0.1278999405085188,2.0706102659337264,0.5051328484888126,0.6797612613591578,0.16583021338777124,0.18222244000211282,0.044453821992107866,1.1665460354355621,0.2845831161313083,0.0,0.0,0.0,0.0,0.0,0.0
e349_compact_core__learned_anti_bad_cluster_s1_counter_0870__amp1.56_q1s1,e349_compact_core__learned_anti_bad_cluster_s1_counter_0870,balanced,e349_compact_core,anti_bad_cluster,s1_counter,q1s1,1.56,analysis_outputs/submission_e361_rowaction_amprestore_e349_compact_core__learned_anti_bad_cluster_s1_counter_0870__amp1_56_q1s1_524c6c0e.csv,submission_e361_rowaction_amprestore_e349_compact_core__learned_anti_bad_cluster_s1_counter_0870__amp1_56_q1s1_524c6c0e.csv,4.32589765490838,0.5123870184792084,0.05826240496859767,216,356,-2.891255271647118e-05,0.0008192404496164,0.1278999405085188,2.3681466384579273,0.5474347354868438,0.6239450874059133,0.14423482411747626,0.16725989360897742,0.03866478288481836,1.1665460354355621,0.26966565751086147,0.0,0.0,0.0,0.0,0.0,0.0
e349_compact_core__learned_anti_bad_cluster_s1_counter_0870__amp1.72_global,e349_compact_core__learned_anti_bad_cluster_s1_counter_0870,balanced,e349_compact_core,anti_bad_cluster,s1_counter,global,1.72,analysis_outputs/submission_e361_rowaction_amprestore_e349_compact_core__learned_anti_bad_cluster_s1_counter_0870__amp1_72_global_7abee7f7.csv,submission_e361_rowaction_amprestore_e349_compact_core__learned_anti_bad_cluster_s1_counter_0870__amp1_72_global_7abee7f7.csv,4.984184175436404,0.5769653706578394,0.06727010450740073,216,356,-2.891255271647118e-05,0.0008192404496164,0.1278999405085188,2.6110334731715605,0.5238637621056498,0.857176957139114,0.17197939060188552,0.22978196246600735,0.04610222142240323,1.2861917826597222,0.2580546258700615,0.0,0.0,0.0,0.0,0.0,0.0
e349_compact_core__learned_anti_bad_cluster_s1_counter_0870__amp1.72_no_s3,e349_compact_core__learned_anti_bad_cluster_s1_counter_0870,balanced,e349_compact_core,anti_bad_cluster,s1_counter,no_s3,1.72,analysis_outputs/submission_e361_rowaction_amprestore_e349_compact_core__learned_anti_bad_cluster_s1_counter_0870__amp1_72_no_s3_7abee7f7.csv,submission_e361_rowaction_amprestore_e349_compact_core__learned_anti_bad_cluster_s1_counter_0870__amp1_72_no_s3_7abee7f7.csv,4.984184175436404,0.5769653706578394,0.06727010450740073,216,356,-2.891255271647118e-05,0.0008192404496164,0.1278999405085188,2.6110334731715605,0.5238637621056498,0.857176957139114,0.17197939060188552,0.22978196246600735,0.04610222142240323,1.2861917826597222,0.2580546258700615,0.0,0.0,0.0,0.0,0.0,0.0
e349_compact_core__learned_anti_bad_cluster_s1_counter_0870__amp1.72_q_heavy,e349_compact_core__learned_anti_bad_cluster_s1_counter_0870,balanced,e349_compact_core,anti_bad_cluster,s1_counter,q_heavy,1.72,analysis_outputs/submission_e361_rowaction_amprestore_e349_compact_core__learned_anti_bad_cluster_s1_counter_0870__amp1_72_q_heavy_ec617eb8.csv,submission_e361_rowaction_amprestore_e349_compact_core__learned_anti_bad_cluster_s1_counter_0870__amp1_72_q_heavy_ec617eb8.csv,4.714981244182044,0.5558003367967961,0.06392783628964459,216,356,-2.891255271647118e-05,0.0008192404496164,0.1278999405085188,2.6110334731715605,0.5537738832775619,0.857176957139114,0.18179859319627417,0.22978196246600735,0.048734438286375414,1.0169888514053618,0.21569308523978856,0.0,0.0,0.0,0.0,0.0,0.0
e349_compact_core__learned_anti_bad_cluster_s1_counter_0870__amp1.72_s1_heavy,e349_compact_core__learned_anti_bad_cluster_s1_counter_0870,balanced,e349_compact_core,anti_bad_cluster,s1_counter,s1_heavy,1.72,analysis_outputs/submission_e361_rowaction_amprestore_e349_compact_core__learned_anti_bad_cluster_s1_counter_0870__amp1_72_s1_heavy_44de2ed3.csv,submission_e361_rowaction_amprestore_e349_compact_core__learned_anti_bad_cluster_s1_counter_0870__amp1_72_s1_heavy_44de2ed3.csv,4.4423852899830765,0.5097661090675788,0.05792024015361379,216,356,-2.891255271647118e-05,0.0008192404496164,0.1278999405085188,2.228486708497588,0.5016419250087327,0.7315905657443136,0.16468417707800861,0.19611623308145276,0.044146605996482555,1.2861917826597222,0.2895272919167761,0.0,0.0,0.0,0.0,0.0,0.0
e349_compact_core__learned_anti_bad_cluster_s1_counter_0870__amp1.72_q1s1,e349_compact_core__learned_anti_bad_cluster_s1_counter_0870,balanced,e349_compact_core,anti_bad_cluster,s1_counter,q1s1,1.72,analysis_outputs/submission_e361_rowaction_amprestore_e349_compact_core__learned_anti_bad_cluster_s1_counter_0870__amp1_72_q1s1_1f06649d.csv,submission_e361_rowaction_amprestore_e349_compact_core__learned_anti_bad_cluster_s1_counter_0870__amp1_72_q1s1_1f06649d.csv,4.733930842783133,0.5631757357525287,0.06401317661957663,216,356,-2.891255271647118e-05,0.0008192404496164,0.1278999405085188,2.6110334731715605,0.5515571646239986,0.6598269135187134,0.139382457292256,0.1768786734331359,0.037364017199952776,1.2861917826597222,0.27169636088379256,0.0,0.0,0.0,0.0,0.0,0.0
e351_robust_center__learned_pc_episode_s1_counter_0786__amp1.05_global,e351_robust_center__learned_pc_episode_s1_counter_0786,balanced,e351_robust_center,pc_episode,s1_counter,global,1.05,analysis_outputs/submission_e361_rowaction_amprestore_e351_robust_center__learned_pc_episode_s1_counter_0786__amp1_05_global_dc20cc91.csv,submission_e361_rowaction_amprestore_e351_robust_center__learned_pc_episode_s1_counter_0786__amp1_05_global_dc20cc91.csv,2.759211215133981,0.3214767965028718,0.0397388841340197,248,625,-2.4402981338538023e-05,0.000773055558763,0.1301732168537893,1.3767018874534758,0.4989476267356453,0.5224733414735525,0.18935605168891806,0.0803810156664873,0.029131882048610832,0.7760227126515291,0.28124802784039393,0.0,0.0,0.0036322578889360886,0.0013164116864318105,0.0,0.0
e351_robust_center__learned_pc_episode_s1_counter_0786__amp1.05_no_s3,e351_robust_center__learned_pc_episode_s1_counter_0786,balanced,e351_robust_center,pc_episode,s1_counter,no_s3,1.05,analysis_outputs/submission_e361_rowaction_amprestore_e351_robust_center__learned_pc_episode_s1_counter_0786__amp1_05_no_s3_a6512a15.csv,submission_e361_rowaction_amprestore_e351_robust_center__learned_pc_episode_s1_counter_0786__amp1_05_no_s3_a6512a15.csv,2.759038250472603,0.3214767776021034,0.0397380861905097,248,625,-2.4402981338538023e-05,0.000773055558763,0.1301732168537893,1.3767018874534758,0.4989789058624529,0.5224733414735525,0.18936792245778278,0.0803810156664873,0.029133708332140237,0.7760227126515291,0.2812656593356769,0.0,0.0,0.0034592932275581793,0.0012538040119471443,0.0,0.0
e351_robust_center__learned_pc_episode_s1_counter_0786__amp1.05_q_heavy,e351_robust_center__learned_pc_episode_s1_counter_0786,balanced,e351_robust_center,pc_episode,s1_counter,q_heavy,1.05,analysis_outputs/submission_e361_rowaction_amprestore_e351_robust_center__learned_pc_episode_s1_counter_0786__amp1_05_q_heavy_25470fab.csv,submission_e361_rowaction_amprestore_e351_robust_center__learned_pc_episode_s1_counter_0786__amp1_05_q_heavy_25470fab.csv,2.7405615192189945,0.3194642630565299,0.03894809055133097,248,625,-2.4402981338538023e-05,0.000773055558763,0.1301732168537893,1.3767018874534758,0.5023429971554911,0.5224733414735525,0.19064463169666304,0.0803810156664873,0.029330126363809664,0.7575459813979211,0.27641998768697834,0.0,0.0,0.0034592932275581793,0.0012622570970579814,0.0,0.0
e351_robust_center__learned_pc_episode_s1_counter_0786__amp1.05_s1_heavy,e351_robust_center__learned_pc_episode_s1_counter_0786,balanced,e351_robust_center,pc_episode,s1_counter,s1_heavy,1.05,analysis_outputs/submission_e361_rowaction_amprestore_e351_robust_center__learned_pc_episode_s1_counter_0786__amp1_05_s1_heavy_11d40357.csv,submission_e361_rowaction_amprestore_e351_robust_center__learned_pc_episode_s1_counter_0786__amp1_05_s1_heavy_11d40357.csv,2.7260456463960443,0.3175489178921723,0.03914217138090274,248,625,-2.4402981338538023e-05,0.000773055558763,0.1301732168537893,1.3537568559959177,0.49660094935888016,0.5137654524489934,0.18846546209826479,0.07904133207204583,0.028994867410434617,0.7760227126515291,0.28466974266460515,0.0,0.0,0.0034592932275581793,0.0012689784678152846,0.0,0.0
e351_robust_center__learned_pc_episode_s1_counter_0786__amp1.05_q1s1,e351_robust_center__learned_pc_episode_s1_counter_0786,balanced,e351_robust_center,pc_episode,s1_counter,q1s1,1.05,analysis_outputs/submission_e361_rowaction_amprestore_e351_robust_center__learned_pc_episode_s1_counter_0786__amp1_05_q1s1_9e3fbf0f.csv,submission_e361_rowaction_amprestore_e351_robust_center__learned_pc_episode_s1_counter_0786__amp1_05_q1s1_9e3fbf0f.csv,2.7432492077856017,0.32037622867070714,0.0397380861905097,248,625,-2.4402981338538023e-05,0.000773055558763,0.1301732168537893,1.3767018874534758,0.5018508284067904,0.5087895158635309,0.18546966656165906,0.07827579858950787,0.028533972913344408,0.7760227126515291,0.28288451171300916,0.0,0.0,0.0034592932275581793,0.0012610204051970112,0.0,0.0
e351_robust_center__learned_pc_episode_s1_counter_0786__amp1.12_global,e351_robust_center__learned_pc_episode_s1_counter_0786,balanced,e351_robust_center,pc_episode,s1_counter,global,1.12,analysis_outputs/submission_e361_rowaction_amprestore_e351_robust_center__learned_pc_episode_s1_counter_0786__amp1_12_global_81273c25.csv,submission_e361_rowaction_amprestore_e351_robust_center__learned_pc_episode_s1_counter_0786__amp1_12_global_81273c25.csv,2.943158629476246,0.34290858293639664,0.042388143076287674,248,625,-2.4402981338538023e-05,0.000773055558763,0.1301732168537893,1.4684820132837073,0.49894762673564524,0.5573048975717895,0.18935605168891811,0.08573975004425312,0.029131882048610832,0.827757560161631,0.281248027840394,0.0,0.0,0.0038744084148651606,0.0013164116864318102,0.0,0.0
e351_robust_center__learned_pc_episode_s1_counter_0786__amp1.12_no_s3,e351_robust_center__learned_pc_episode_s1_counter_0786,balanced,e351_robust_center,pc_episode,s1_counter,no_s3,1.12,analysis_outputs/submission_e361_rowaction_amprestore_e351_robust_center__learned_pc_episode_s1_counter_0786__amp1_12_no_s3_248f071b.csv,submission_e361_rowaction_amprestore_e351_robust_center__learned_pc_episode_s1_counter_0786__amp1_12_no_s3_248f071b.csv,2.9427435142889395,0.3429085389575341,0.04238622801186367,248,625,-2.4402981338538023e-05,0.000773055558763,0.1301732168537893,1.4684820132837073,0.4990180102864111,0.5573048975717895,0.18938276301203646,0.08573975004425312,0.029135991508580584,0.827757560161631,0.28128770181374224,0.0,0.0,0.0034592932275581793,0.0011755333792296387,0.0,0.0
e351_robust_center__learned_pc_episode_s1_counter_0786__amp1.12_q_heavy,e351_robust_center__learned_pc_episode_s1_counter_0786,balanced,e351_robust_center,pc_episode,s1_counter,q_heavy,1.12,analysis_outputs/submission_e361_rowaction_amprestore_e351_robust_center__learned_pc_episode_s1_counter_0786__amp1_12_q_heavy_240343a1.csv,submission_e361_rowaction_amprestore_e351_robust_center__learned_pc_episode_s1_counter_0786__amp1_12_q_heavy_240343a1.csv,2.8983993592802806,0.3381328809631711,0.04098269895642901,248,625,-2.4402981338538023e-05,0.000773055558763,0.1301732168537893,1.4684820132837073,0.5066527525207414,0.5573048975717895,0.19228023073748446,0.08573975004425312,0.029581758555709756,0.7834134051529723,0.27029173969577003,0.0,0.0,0.0034592932275581793,0.0011935184902943043,0.0,0.0
e351_robust_center__learned_pc_episode_s1_counter_0786__amp1.12_s1_heavy,e351_robust_center__learned_pc_episode_s1_counter_0786,balanced,e351_robust_center,pc_episode,s1_counter,s1_heavy,1.12,analysis_outputs/submission_e361_rowaction_amprestore_e351_robust_center__learned_pc_episode_s1_counter_0786__amp1_12_s1_heavy_51eb35ff.csv,submission_e361_rowaction_amprestore_e351_robust_center__learned_pc_episode_s1_counter_0786__amp1_12_s1_heavy_51eb35ff.csv,2.863561264505199,0.33350885081547316,0.04091202333446299,248,625,-2.4402981338538023e-05,0.000773055558763,0.1301732168537893,1.4134139377855686,0.49358606547214756,0.5364059639128473,0.18732128086860897,0.08252450941759362,0.028818838430493026,0.827757560161631,0.2890657763889893,0.0,0.0,0.0034592932275581793,0.0012080388397612714,0.0,0.0
e351_robust_center__learned_pc_episode_s1_counter_0786__amp1.12_q1s1,e351_robust_center__learned_pc_episode_s1_counter_0786,balanced,e351_robust_center,pc_episode,s1_counter,q1s1,1.12,analysis_outputs/submission_e361_rowaction_amprestore_e351_robust_center__learned_pc_episode_s1_counter_0786__amp1_12_q1s1_cc4296c6.csv,submission_e361_rowaction_amprestore_e351_robust_center__learned_pc_episode_s1_counter_0786__amp1_12_q1s1_cc4296c6.csv,2.904849811840137,0.3403055978971406,0.041128767419381124,248,625,-2.4402981338538023e-05,0.000773055558763,0.1301732168537893,1.4684820132837073,0.5055276893484099,0.5244637161077375,0.1805476186651816,0.08068722905950249,0.027776730050077705,0.827757560161631,0.28495709374980427,0.0,0.0,0.0034592932275581793,0.0011908681865265933,0.0,0.0
e351_robust_center__learned_pc_episode_s1_counter_0786__amp1.20_global,e351_robust_center__learned_pc_episode_s1_counter_0786,balanced,e351_robust_center,pc_episode,s1_counter,global,1.2,analysis_outputs/submission_e361_rowaction_amprestore_e351_robust_center__learned_pc_episode_s1_counter_0786__amp1_20_global_bd5c72df.csv,submission_e361_rowaction_amprestore_e351_robust_center__learned_pc_episode_s1_counter_0786__amp1_20_global_bd5c72df.csv,3.153384245867407,0.3674020531461392,0.04541586758173679,248,625,-2.4402981338538023e-05,0.000773055558763,0.1301732168537893,1.5733735856611153,0.4989476267356453,0.5971123902554887,0.1893560516889181,0.09186401790455691,0.02913188204861083,0.886883100173176,0.2812480278403939,0.0,0.0,0.004151151873069815,0.0013164116864318102,0.0,0.0
