name,role,source,file,mean_abs_prob_move_vs_a2c8,mean_abs_prob_move_vs_mixmin,mean_abs_logit_move_vs_a2c8,mean_abs_logit_move_vs_mixmin,max_abs_logit_move_vs_mixmin,all__worlds,all__better_rate,all__median_delta,all__mean_delta,all__max_delta,all__min_delta,old_low_anchor_half__worlds,old_low_anchor_half__better_rate,old_low_anchor_half__median_delta,old_low_anchor_half__mean_delta,old_low_anchor_half__max_delta,old_low_anchor_half__min_delta,old_low_anchor_quarter__worlds,old_low_anchor_quarter__better_rate,old_low_anchor_quarter__median_delta,old_low_anchor_quarter__mean_delta,old_low_anchor_quarter__max_delta,old_low_anchor_quarter__min_delta,mixmin_fit_gap__worlds,mixmin_fit_gap__better_rate,mixmin_fit_gap__median_delta,mixmin_fit_gap__mean_delta,mixmin_fit_gap__max_delta,mixmin_fit_gap__min_delta,mixmin_fit_2gap__worlds,mixmin_fit_2gap__better_rate,mixmin_fit_2gap__median_delta,mixmin_fit_2gap__mean_delta,mixmin_fit_2gap__max_delta,mixmin_fit_2gap__min_delta,mixmin_fit_5gap__worlds,mixmin_fit_5gap__better_rate,mixmin_fit_5gap__median_delta,mixmin_fit_5gap__mean_delta,mixmin_fit_5gap__max_delta,mixmin_fit_5gap__min_delta,mixmin_fit_gap_low_anchor_half__worlds,mixmin_fit_gap_low_anchor_half__better_rate,mixmin_fit_gap_low_anchor_half__median_delta,mixmin_fit_gap_low_anchor_half__mean_delta,mixmin_fit_gap_low_anchor_half__max_delta,mixmin_fit_gap_low_anchor_half__min_delta,mixmin_fit_2gap_low_anchor_half__worlds,mixmin_fit_2gap_low_anchor_half__better_rate,mixmin_fit_2gap_low_anchor_half__median_delta,mixmin_fit_2gap_low_anchor_half__mean_delta,mixmin_fit_2gap_low_anchor_half__max_delta,mixmin_fit_2gap_low_anchor_half__min_delta,mixmin_fit_2gap_low_anchor_quarter__worlds,mixmin_fit_2gap_low_anchor_quarter__better_rate,mixmin_fit_2gap_low_anchor_quarter__median_delta,mixmin_fit_2gap_low_anchor_quarter__mean_delta,mixmin_fit_2gap_low_anchor_quarter__max_delta,mixmin_fit_2gap_low_anchor_quarter__min_delta,mixmin_fit_gap_random_fit__worlds,mixmin_fit_gap_random_fit__better_rate,mixmin_fit_gap_random_fit__median_delta,mixmin_fit_gap_random_fit__mean_delta,mixmin_fit_gap_random_fit__max_delta,mixmin_fit_gap_random_fit__min_delta,postmix_energy_half__worlds,postmix_energy_half__better_rate,postmix_energy_half__median_delta,postmix_energy_half__mean_delta,postmix_energy_half__max_delta,postmix_energy_half__min_delta,postmix_energy_quarter__worlds,postmix_energy_quarter__better_rate,postmix_energy_quarter__median_delta,postmix_energy_quarter__mean_delta,postmix_energy_quarter__max_delta,postmix_energy_quarter__min_delta,postmix_energy_half_random_fit__worlds,postmix_energy_half_random_fit__better_rate,postmix_energy_half_random_fit__median_delta,postmix_energy_half_random_fit__mean_delta,postmix_energy_half_random_fit__max_delta,postmix_energy_half_random_fit__min_delta,mixmin_equivalent_prediction,strict_better_than_mixmin_gate,loose_better_than_mixmin_gate,near_tie_with_mixmin_gate,postmix_sign_rank_score
jepa_public_minimax_bridge_89c244da,jepa_public_minimax_bridge,jepa_public_minimax_rawsafe_bridge_selected,analysis_outputs/submission_jepa_public_minimax_bridge_89c244da.csv,0.0006837790684921592,0.008892116093909816,0.003433802882388231,0.04759048359170374,0.14203392265538278,29,0.06896551724137931,0.0009281155424845089,0.0009664381809825857,0.010407983413880162,-0.008915401376319187,15,0.0,0.0009281155424845089,0.0009457826774609194,0.0013507351730880357,0.00047774983844317553,7,0.0,0.001022722934097331,0.0009193544256225364,0.0013507351730880357,0.00047774983844317553,5,0.0,0.0012135559244851324,0.001187532328499108,0.0012967152834831852,0.0010277440627067813,8,0.0,0.0012365869766426396,0.0012150952383888913,0.0014096421574302243,0.001022722934097331,18,0.0,0.0010252334984020561,0.0010945035995194277,0.0015400355146748534,0.0007441575057278715,5,0.0,0.0012135559244851324,0.001187532328499108,0.0012967152834831852,0.0010277440627067813,7,0.0,0.0012135559244851324,0.0011873028213829867,0.0013507351730880357,0.001022722934097331,4,0.0,0.0011767921337527132,0.0011817605936726983,0.0013507351730880357,0.001022722934097331,5,0.0,0.0012135559244851324,0.001187532328499108,0.0012967152834831852,0.0010277440627067813,14,0.0,0.0009940631491823781,0.001007597720332479,0.0013507351730880357,0.0005785207108776058,7,0.0,0.0012135559244851324,0.0011873028213829867,0.0013507351730880357,0.001022722934097331,11,0.0,0.0010277440627067813,0.0010311397465994278,0.0013507351730880357,0.0005785207108776058,False,False,False,False,0.0021727444260852546
jepa_public_minimax_bridge_994af5f9,jepa_public_minimax_bridge,jepa_public_minimax_rawsafe_bridge_selected,analysis_outputs/submission_jepa_public_minimax_bridge_994af5f9.csv,0.000612913636651587,0.008874726704622866,0.003105247622544439,0.047501903335974566,0.13175382914843498,29,0.06896551724137931,0.0009218038662739403,0.0009712917789617865,0.010395068675570274,-0.008893901080311406,15,0.0,0.0009218038662739403,0.0009511963628815234,0.0013538709436131668,0.0004956782582997699,7,0.0,0.000998774357424459,0.000927301628424312,0.0013538709436131668,0.0004956782582997699,5,0.0,0.0012180241786420298,0.0012004254572785867,0.0012823708355932384,0.0010619629897992144,8,0.0,0.0012452192688837127,0.0012172478131588088,0.0013832099178399115,0.000998774357424459,18,0.0,0.0010303686736118367,0.0010959647363425473,0.0015068179699178064,0.0007654591504511199,5,0.0,0.0012180241786420298,0.0012004254572785867,0.0012823708355932384,0.0010619629897992144,7,0.0,0.0012180241786420298,0.0011935389410615085,0.0013538709436131668,0.000998774357424459,4,0.0,0.0011926895509375424,0.0011845061007281776,0.0013538709436131668,0.000998774357424459,5,0.0,0.0012180241786420298,0.0012004254572785867,0.0012823708355932384,0.0010619629897992144,14,0.0,0.0009958752708629781,0.00101449619467909,0.0013538709436131668,0.0005776795245072686,7,0.0,0.0012180241786420298,0.0011935389410615085,0.0013538709436131668,0.000998774357424459,11,0.0,0.0010619629897992144,0.0010417093696009677,0.0013538709436131668,0.0005776795245072686,False,False,False,False,0.0021728387474230226
jepa_public_minimax_bridge_c071379b,jepa_public_minimax_bridge,jepa_public_minimax_rawsafe_bridge_selected,analysis_outputs/submission_jepa_public_minimax_bridge_c071379b.csv,0.0006086991281650814,0.008869943516717691,0.003083757174988474,0.04748265947161034,0.1306877628399023,29,0.06896551724137931,0.0009169456452148284,0.0009718377294746343,0.010383745295311941,-0.008883649698888552,15,0.0,0.0009169456452148284,0.0009520718765072026,0.0013523586969520496,0.0004955614743893388,7,0.0,0.0009993925300827433,0.0009290760589364558,0.0013523586969520496,0.0004955614743893388,5,0.0,0.001219719440796907,0.0012041334176481565,0.0012905134052322298,0.0010646607236048933,8,0.0,0.0012473959302982673,0.0012185392081203034,0.001375895349686851,0.0009993925300827433,18,0.0,0.0010320266268438183,0.0010960492357248103,0.0015012293981293556,0.0007700365949406818,5,0.0,0.001219719440796907,0.0012041334176481565,0.0012905134052322298,0.0010646607236048933,7,0.0,0.001219719440796907,0.0011960597593250824,0.0013523586969520496,0.0009993925300827433,4,0.0,0.0011952102698020162,0.0011855429416597063,0.0013523586969520496,0.0009993925300827433,5,0.0,0.001219719440796907,0.0012041334176481565,0.0012905134052322298,0.0010646607236048933,14,0.0,0.000998856005817672,0.0010157186804636445,0.0013523586969520496,0.0005809173480134655,7,0.0,0.001219719440796907,0.0011960597593250824,0.0013523586969520496,0.0009993925300827433,11,0.0,0.0010646607236048933,0.0010444284343188346,0.0013523586969520496,0.0005809173480134655,False,False,False,False,0.002173552998617073
jepa_public_minimax_bridge_437a4dc7,jepa_public_minimax_bridge,jepa_public_minimax_rawsafe_bridge_selected,analysis_outputs/submission_jepa_public_minimax_bridge_437a4dc7.csv,0.0006114508907634571,0.008877483490941225,0.0030987423795319395,0.04751390763372401,0.13175382914843498,29,0.06896551724137931,0.0009224886596673754,0.0009719003976681921,0.010398553008794664,-0.008896285308600427,15,0.0,0.0009224886596673754,0.00095187855545662,0.0013549011828017932,0.0004962449750989251,7,0.0,0.000998775537386698,0.0009279105691278085,0.0013549011828017932,0.0004962449750989251,5,0.0,0.0012187743159847164,0.0012013617702999247,0.0012829698598691985,0.0010633724616276874,8,0.0,0.0012461977992578865,0.0012180332877631678,0.0013837807304172278,0.000998775537386698,18,0.0,0.0010310739995071927,0.0010966351874053938,0.0015072267241418302,0.0007665297465243581,5,0.0,0.0012187743159847164,0.0012013617702999247,0.0012829698598691985,0.0010633724616276874,7,0.0,0.0012187743159847164,0.0011943550816697307,0.0013549011828017932,0.000998775537386698,4,0.0,0.0011934226237358403,0.001185130491915043,0.0013549011828017932,0.000998775537386698,5,0.0,0.0012187743159847164,0.0012013617702999247,0.0012829698598691985,0.0010633724616276874,14,0.0,0.0009964402697633656,0.001015251126418529,0.0013549011828017932,0.0005781029736706689,7,0.0,0.0012187743159847164,0.0011943550816697307,0.0013549011828017932,0.000998775537386698,11,0.0,0.0010633724616276874,0.0010424911477593289,0.0013549011828017932,0.0005781029736706689,False,False,False,False,0.0021741066565813816
jepa_public_minimax_bridge_57449c44,jepa_public_minimax_bridge,jepa_public_minimax_rawsafe_bridge_selected,analysis_outputs/submission_jepa_public_minimax_bridge_57449c44.csv,0.0005767169652607456,0.008860929286516175,0.0029618535884075683,0.04746288868696238,0.11496715543506159,29,0.06896551724137931,0.0009018699438841926,0.0009752194019359006,0.010372548578202023,-0.008820059699582439,15,0.0,0.0009018699438841926,0.000959453187389762,0.0013655401131420497,0.0005508654361496834,7,0.0,0.0009969182300318957,0.0009508186307946508,0.0013655401131420497,0.0005575958945819304,5,0.0,0.0012220835810097253,0.0012104220819147526,0.0012923980951277114,0.0010825142378266817,8,0.0,0.0012413159651464278,0.0012187315229682666,0.0013655401131420497,0.0009969182300318957,18,0.0,0.001046660873143923,0.0010923829550344062,0.0014667852149358174,0.0007620921352802235,5,0.0,0.0012220835810097253,0.0012104220819147526,0.0012923980951277114,0.0010825142378266817,7,0.0,0.0012220835810097253,0.0012020812503925299,0.0013655401131420497,0.0009969182300318957,4,0.0,0.0012083248636681199,0.0011947770176275463,0.0013655401131420497,0.0009969182300318957,5,0.0,0.0012220835810097253,0.0012104220819147526,0.0012923980951277114,0.0010825142378266817,14,0.0,0.0010038628692465301,0.0010210102848982844,0.0013655401131420497,0.0006027754195375712,7,0.0,0.0012220835810097253,0.0012020812503925299,0.0013655401131420497,0.0009969182300318957,11,0.0,0.0010825142378266817,0.0010550353200079869,0.0013655401131420497,0.0006027754195375712,False,False,False,False,0.0021745103998001003
jepa_public_minimax_bridge_64ada30e,jepa_public_minimax_bridge,jepa_public_minimax_rawsafe_bridge_selected,analysis_outputs/submission_jepa_public_minimax_bridge_64ada30e.csv,0.0006072850304837153,0.00887265012588981,0.0030774569369661385,0.04749443737749613,0.1306877628399023,29,0.06896551724137931,0.0009176101516826796,0.0009724273081721907,0.010387191348770863,-0.008886023082160577,15,0.0,0.0009176101516826796,0.0009527365228432079,0.0013533550039077635,0.0004961098908403683,7,0.0,0.0009993956209226607,0.0009296647531048371,0.0013533550039077635,0.0004961098908403683,5,0.0,0.0012204522664962525,0.001205051432703197,0.0012911074524395438,0.0010660509705000543,8,0.0,0.0012483522692288695,0.001219306649664409,0.0013764454089688627,0.0009993956209226607,18,0.0,0.0010327232957113575,0.0010966988010129668,0.0015016169661073997,0.0007710606599279357,5,0.0,0.0012204522664962525,0.001205051432703197,0.0012911074524395438,0.0010660509705000543,7,0.0,0.0012204522664962525,0.0011968582554780585,0.0013533550039077635,0.0009993956209226607,4,0.0,0.00119592323430745,0.001186149273361331,0.0013533550039077635,0.0009993956209226607,5,0.0,0.0012204522664962525,0.001205051432703197,0.0012911074524395438,0.0010660509705000543,14,0.0,0.000999394999350145,0.0010164534538210962,0.0013533550039077635,0.0005813128234243292,7,0.0,0.0012204522664962525,0.0011968582554780585,0.0013533550039077635,0.0009993956209226607,11,0.0,0.0010660509705000543,0.0010451893547231367,0.0013533550039077635,0.0005813128234243292,False,False,False,False,0.0021747897519865944
jepa_public_minimax_bridge_24b5436a,jepa_public_minimax_bridge,jepa_public_minimax_rawsafe_bridge_selected,analysis_outputs/submission_jepa_public_minimax_bridge_24b5436a.csv,0.0005800287960470297,0.008866509848862633,0.002977955220343433,0.04748738568617099,0.11638857717977175,29,0.06896551724137931,0.000902977857582421,0.0009746154243149343,0.010385484609190976,-0.008832410341728436,15,0.0,0.000902977857582421,0.0009588781215336647,0.0013683285732463135,0.0005468863917819089,7,0.0,0.0009978342683674146,0.0009509743514223924,0.0013683285732463135,0.0005599895707473213,5,0.0,0.0012228271738010665,0.0012083578787528194,0.0012850606454349878,0.0010803127069141105,8,0.0,0.0012412607107876727,0.0012183783869855191,0.0013683285732463135,0.0009978342683674146,18,0.0,0.0010435076323231374,0.0010920487422646631,0.0014682063248940835,0.0007603776537222773,5,0.0,0.0012228271738010665,0.0012083578787528194,0.0012850606454349878,0.0010803127069141105,7,0.0,0.0012228271738010665,0.0012011360336254035,0.0013683285732463135,0.0009978342683674146,4,0.0,0.0012083608968203596,0.0011957211588136119,0.0013683285732463135,0.0009978342683674146,5,0.0,0.0012228271738010665,0.0012083578787528194,0.0012850606454349878,0.0010803127069141105,14,0.0,0.0010022684130497894,0.001020214172729136,0.0013683285732463135,0.0006012611483136032,7,0.0,0.0012228271738010665,0.0012011360336254035,0.0013683285732463135,0.0009978342683674146,11,0.0,0.0010803127069141105,0.0010537869330062037,0.0013683285732463135,0.0006012611483136032,False,False,False,False,0.002176322904013178
jepa_public_minimax_bridge_46070926,jepa_public_minimax_bridge,jepa_public_minimax_rawsafe_bridge_selected,analysis_outputs/submission_jepa_public_minimax_bridge_46070926.csv,0.0005944367343085638,0.00888292977308286,0.003042083174137552,0.04756431245943426,0.12213633243369387,29,0.06896551724137931,0.0009027912622771028,0.0009746312662458738,0.01041584382043681,-0.00887390378852182,15,0.0,0.0009027912622771028,0.0009587087043924229,0.001370500912969419,0.000557862054183289,7,0.0,0.0009995536465826627,0.0009478883845796617,0.001370500912969419,0.0005591677362473124,5,0.0,0.001223093070546133,0.001206524257794306,0.001294632642883986,0.0010755998085745233,8,0.0,0.001244972037507508,0.001219037061073125,0.001370500912969419,0.0009995536465826627,18,0.0,0.0010400091725064065,0.0010930945106186567,0.0014834950531200652,0.000763589299286771,5,0.0,0.001223093070546133,0.001206524257794306,0.001294632642883986,0.0010755998085745233,7,0.0,0.001223093070546133,0.0012003822640748016,0.001370500912969419,0.0009995536465826627,4,0.0,0.0011977689165220684,0.0011913980981490546,0.001370500912969419,0.0009995536465826627,5,0.0,0.001223093070546133,0.001206524257794306,0.001294632642883986,0.0010755998085745233,14,0.0,0.0010019860915104761,0.0010191442365638595,0.001370500912969419,0.0006049465825225253,7,0.0,0.001223093070546133,0.0012003822640748016,0.001370500912969419,0.0009995536465826627,11,0.0,0.0010755998085745233,0.0010523426527648816,0.001370500912969419,0.0006049465825225253,False,False,False,False,0.002177264834061554
pair_sensor_1bb_s0p65,inverse_feasibility_candidate,E26_candidate_list,analysis_outputs/submission_label_flow_sensorcurve_conservative_1bb_full_s0p65_0ee928c4.csv,0.0008687699802628265,0.009164867801944643,0.003930942900597279,0.048535759265794044,0.347142849194412,29,0.20689655172413793,0.0008748884495528575,0.0007942264900489031,0.010068968088408625,-0.008479669123283351,15,0.06666666666666667,0.0011555906494805646,0.0011222338890436,0.0022915573923397714,-9.384967390735355e-05,7,0.14285714285714285,0.0010484076915693308,0.0008048416896478949,0.0013903549769099799,-9.384967390735355e-05,5,0.0,0.0012253071216300482,0.0012507271407780295,0.0013903549769099799,0.0011555906494805646,8,0.125,0.0011826546820694062,0.0009005205392809135,0.0013903549769099799,-0.0011877981411322347,18,0.16666666666666666,0.0010691633757446972,0.0008762703865966251,0.0022915573923397714,-0.0011877981411322347,5,0.0,0.0012253071216300482,0.0012507271407780295,0.0013903549769099799,0.0011555906494805646,7,0.0,0.0012097187146582478,0.0011988517793399347,0.0013903549769099799,0.0010484076915693308,4,0.0,0.0011812916505656856,0.0012003364924026705,0.0013903549769099799,0.0010484076915693308,5,0.0,0.0012253071216300482,0.0012507271407780295,0.0013903549769099799,0.0011555906494805646,14,0.0,0.0011826546820694062,0.0012550585236430886,0.0022915573923397714,0.0003594836196985085,7,0.0,0.0012097187146582478,0.0011988517793399347,0.0013903549769099799,0.0010484076915693308,11,0.0,0.0010899190599200637,0.0010045554010622267,0.0013903549769099799,0.0003594836196985085,False,False,False,False,0.002177755223186667
jepa_public_minimax_bridge_d29185bf,jepa_public_minimax_bridge,jepa_public_minimax_rawsafe_bridge_selected,analysis_outputs/submission_jepa_public_minimax_bridge_d29185bf.csv,0.0005973626934094346,0.008887661179585898,0.0030565461820728245,0.0475852760459519,0.12339569898843744,29,0.06896551724137931,0.0009038170109205712,0.0009740788178777798,0.010427431222198358,-0.008885573654503043,15,0.0,0.0009038170109205712,0.0009581771642107384,0.0013731282066312689,0.0005541176569813233,7,0.0,0.0010002518129634819,0.0009479452089800056,0.0013731282066312689,0.0005612920726333348,5,0.0,0.0012238887382587382,0.0012048030175706216,0.0012886256729260914,0.0010739323265965828,8,0.0,0.0012448327789047475,0.0012188169138284272,0.0013731282066312689,0.0010002518129634819,18,0.0,0.0010373895022577906,0.001092914705214307,0.001484710117876098,0.0007625976773957266,5,0.0,0.0012238887382587382,0.0012048030175706216,0.0012886256729260914,0.0010739323265965828,7,0.0,0.0012238887382587382,0.001199627872492551,0.0013731282066312689,0.0010002518129634819,4,0.0,0.0011978401343898382,0.0011922650720936068,0.0013731282066312689,0.0010002518129634819,5,0.0,0.0012238887382587382,0.0012048030175706216,0.0012886256729260914,0.0010739323265965828,14,0.0,0.0010005492454412401,0.0010184353151046726,0.0013731282066312689,0.0006032776243336535,7,0.0,0.0012238887382587382,0.001199627872492551,0.0013731282066312689,0.0010002518129634819,11,0.0,0.0010739323265965828,0.0010512159312301428,0.0013731282066312689,0.0006032776243336535,False,False,False,False,0.0021791151590459246
jepa_public_minimax_bridge_84b71a03,jepa_public_minimax_bridge,jepa_public_minimax_rawsafe_bridge_selected,analysis_outputs/submission_jepa_public_minimax_bridge_84b71a03.csv,0.0005851332698457367,0.00887485805493142,0.003000224036307943,0.047528606719358046,0.11889730728627151,29,0.06896551724137931,0.0009055367645857126,0.0009771010047727351,0.010389106561710548,-0.008837104121138695,15,0.0,0.0009055367645857126,0.0009609338578250526,0.0013690893979244612,0.0005527247641490263,7,0.0,0.001000450104526207,0.0009508839041863741,0.0013690893979244612,0.0005542436832919329,5,0.0,0.0012259953853692718,0.001211836269512756,0.001297136091191864,0.001082172129275305,8,0.0,0.0012447837026687836,0.001221854696466504,0.0013690893979244612,0.001000450104526207,18,0.0,0.0010454270375054309,0.001095301949165517,0.0014770556695913317,0.0007616357499082849,5,0.0,0.0012259953853692718,0.001211836269512756,0.001297136091191864,0.001082172129275305,7,0.0,0.0012259953853692718,0.0012041029785734927,0.0013690893979244612,0.001000450104526207,4,0.0,0.001208150553564158,0.001196460152394746,0.0013690893979244612,0.001000450104526207,5,0.0,0.0012259953853692718,0.001211836269512756,0.001297136091191864,0.001082172129275305,14,0.0,0.0010045660251308819,0.0010225515261193133,0.0013690893979244612,0.000601993874209894,7,0.0,0.0012259953853692718,0.0012041029785734927,0.0013690893979244612,0.001000450104526207,11,0.0,0.001082172129275305,0.001056031444603261,0.0013690893979244612,0.000601993874209894,False,False,False,False,0.002181265427535023
jepa_public_minimax_bridge_ec8b9ee9,jepa_public_minimax_bridge,jepa_public_minimax_rawsafe_bridge_selected,analysis_outputs/submission_jepa_public_minimax_bridge_ec8b9ee9.csv,0.0005884838049372223,0.00888009653934124,0.0030166942365318387,0.047551674263243714,0.12022989017193758,29,0.06896551724137931,0.0009065801147540853,0.0009765394568294559,0.010401238771839072,-0.008848678167074131,15,0.0,0.0009065801147540853,0.0009603994146613133,0.001371708260348381,0.0005489990911304865,7,0.0,0.001001313571542095,0.0009510345733512647,0.001371708260348381,0.0005564924357731593,5,0.0,0.0012266971846874863,0.001209905760124852,0.0012902619131813786,0.0010801128751211087,8,0.0,0.0012447365827837897,0.0012215283125590337,0.001371708260348381,0.001001313571542095,18,0.0,0.0010424755553122833,0.0010949933057702618,0.0014783926412537118,0.0007600331045242159,5,0.0,0.0012266971846874863,0.001209905760124852,0.0012902619131813786,0.0010801128751211087,7,0.0,0.0012266971846874863,0.0012032215189306766,0.001371708260348381,0.001001313571542095,4,0.0,0.0012081890157208397,0.0011973499658330389,0.001371708260348381,0.001001313571542095,5,0.0,0.0012266971846874863,0.001209905760124852,0.0012902619131813786,0.0010801128751211087,14,0.0,0.0010030759035227765,0.001021809852037108,0.001371708260348381,0.0006005789260139505,7,0.0,0.0012266971846874863,0.0012032215189306766,0.001371708260348381,0.001001313571542095,11,0.0,0.0010801128751211087,0.0010548657628654888,0.001371708260348381,0.0006005789260139505,False,False,False,False,0.0021829728421183248
jepa_public_minimax_bridge_60d424de,jepa_public_minimax_bridge,jepa_public_minimax_rawsafe_bridge_selected,analysis_outputs/submission_jepa_public_minimax_bridge_60d424de.csv,0.000583189645380679,0.008856913921010751,0.0030017115676849063,0.04743624868294598,0.119616965678704,29,0.06896551724137931,0.0009025486184094378,0.0009738140864865689,0.01039317475209467,-0.008852690100878857,15,0.0,0.0009025486184094378,0.0009583129029227274,0.0013548916208513395,0.0005471446605533892,7,0.0,0.000983309856610104,0.0009516537331199901,0.0013548916208513395,0.0005764761224590353,5,0.0,0.001231337765082885,0.0012069264022456449,0.0012693051082098838,0.001081064061499326,8,0.0,0.0012446201361621667,0.001215145930964029,0.0013548916208513395,0.000983309856610104,18,0.0,0.0010440522892458115,0.0010924353527592442,0.0014882785054859404,0.0007626761120912429,5,0.0,0.001231337765082885,0.0012069264022456449,0.0012693051082098838,0.001081064061499326,7,0.0,0.001231337765082885,0.0011961190698128097,0.0013548916208513395,0.000983309856610104,4,0.0,0.0012131801671387832,0.0011911404529347525,0.0013548916208513395,0.000983309856610104,5,0.0,0.001231337765082885,0.0012069264022456449,0.0012693051082098838,0.001081064061499326,14,0.0,0.0009951751868012004,0.0010184366627014846,0.0013548916208513395,0.000612459862433079,7,0.0,0.001231337765082885,0.0011961190698128097,0.0013548916208513395,0.000983309856610104,11,0.0,0.001081064061499326,0.0010507515500751685,0.0013548916208513395,0.000612459862433079,False,False,False,False,0.0021857295528371623
jepa_public_minimax_bridge_e9f73a84,jepa_public_minimax_bridge,jepa_public_minimax_rawsafe_bridge_selected,analysis_outputs/submission_jepa_public_minimax_bridge_e9f73a84.csv,0.0006177997557583157,0.008868495022892855,0.0031326711930734137,0.04746658488761023,0.13514566417889623,29,0.06896551724137931,0.0009209839307334766,0.0009692338657710223,0.010408823234946074,-0.008928233446048428,15,0.0,0.0009209839307334766,0.0009503307297474543,0.001340635057493822,0.0004948809040817848,7,0.0,0.0010011466182036077,0.000926249839354235,0.001340635057493822,0.0004948809040817848,5,0.0,0.001225958407238048,0.0012040429268278308,0.0012830090239553948,0.0010562607175986782,8,0.0,0.0012524515335857744,0.0012187069271860362,0.0013876591076517064,0.0010011466182036077,18,0.0,0.001028703667901143,0.0010969214145423118,0.001519686745232507,0.0007633369627635389,5,0.0,0.001225958407238048,0.0012040429268278308,0.0012830090239553948,0.0010562607175986782,7,0.0,0.001225958407238048,0.0011945709014052261,0.001340635057493822,0.0010011466182036077,4,0.0,0.00120100011632579,0.0011859454770872524,0.001340635057493822,0.0010011466182036077,5,0.0,0.001225958407238048,0.0012040429268278308,0.0012830090239553948,0.0010562607175986782,14,0.0,0.0009969676305363606,0.0010136614061682886,0.001340635057493822,0.0005780762485504409,7,0.0,0.001225958407238048,0.0011945709014052261,0.001340635057493822,0.0010011466182036077,11,0.0,0.0010562607175986782,0.0010404085692047012,0.001340635057493822,0.0005780762485504409,False,False,False,False,0.0021858523877699987
raw05,known_public_anchor,manual_anchor,jepa/submission_raw_timeline_jepa_rescue_strict_scale0p5.csv,0.001646390672081095,0.009174226027820472,0.008530873231461969,0.049029823053049724,0.1855896083238608,29,0.06896551724137931,0.0009084457672078328,0.0009952221635757188,0.010270707203644425,-0.008686595421012022,15,0.0,0.0009084457672078328,0.0009832466526275379,0.0013630183922411776,0.0006048241402307752,7,0.0,0.001026221809709682,0.0009677100309775406,0.0013630183922411776,0.0006048241402307752,5,0.0,0.0012304186389529015,0.0012275533927262662,0.0012839882078804488,0.0011600959506052888,8,0.0,0.0012444641612496254,0.0012333824260785387,0.0013630183922411776,0.001026221809709682,18,0.0,0.0011015810241535307,0.001110509377279899,0.001461962839221398,0.0008329117246331785,5,0.0,0.0012304186389529015,0.0012275533927262662,0.0012839882078804488,0.0011600959506052888,7,0.0,0.0012304186389529015,0.0012181438807974557,0.0013630183922411776,0.001026221809709682,4,0.0,0.0011952572947790951,0.0011949386978772625,0.0013630183922411776,0.001026221809709682,5,0.0,0.0012304186389529015,0.0012275533927262662,0.0012839882078804488,0.0011600959506052888,14,0.0,0.0010346439537057273,0.0010393802356189236,0.0013630183922411776,0.0006910659667317409,7,0.0,0.0012304186389529015,0.0012181438807974557,0.0013630183922411776,0.001026221809709682,11,0.0,0.0011600959506052888,0.001077353129514049,0.0013630183922411776,0.0006910659667317409,False,False,False,False,0.0021863825564896466
jepa_public_minimax_bridge_aed2ecb9,jepa_public_minimax_bridge,jepa_public_minimax_rawsafe_bridge_selected,analysis_outputs/submission_jepa_public_minimax_bridge_aed2ecb9.csv,0.0006171998235050154,0.008869769690134671,0.0031299787817341083,0.04747213302170558,0.13514566417889623,29,0.06896551724137931,0.0009212978684671747,0.000969512890106456,0.010410420295102196,-0.008929326143252592,15,0.0,0.0009212978684671747,0.0009506434754393982,0.0013411073245502836,0.0004951407233765304,7,0.0,0.0010011472331145077,0.0009265290112716595,0.0013411073245502836,0.0004951407233765304,5,0.0,0.001226302294281778,0.0012044721443909667,0.0012832836508436252,0.0010569067996151205,8,0.0,0.00125290010076895,0.0012190670104747087,0.0013879208041780444,0.0010011472331145077,18,0.0,0.001029027016364814,0.0010972287787077953,0.001519874165013535,0.0007638277267253413,5,0.0,0.001226302294281778,0.0012044721443909667,0.0012832836508436252,0.0010569067996151205,7,0.0,0.001226302294281778,0.0011949450399456607,0.0013411073245502836,0.0010011472331145077,4,0.0,0.001201336182119983,0.0011862317304761893,0.0013411073245502836,0.0010011472331145077,5,0.0,0.001226302294281778,0.0012044721443909667,0.0012832836508436252,0.0010569067996151205,14,0.0,0.000997226662460604,0.001014007490643874,0.0013411073245502836,0.0005782704035119934,7,0.0,0.001226302294281778,0.0011949450399456607,0.0013411073245502836,0.0010011472331145077,11,0.0,0.0010569067996151205,0.0010407669582889493,0.0013411073245502836,0.0005782704035119934,False,False,False,False,0.002186433642467178
