candidate_name,policy,fold_kind,n_folds,cv_delta_mean,cv_delta_p10,cv_delta_p50,cv_delta_p90,cv_delta_worst,cv_win_rate,selector_abs_error_mean,selector_abs_error_p90,candidate_index,actual_anchor_mean__inverse_top,actual_anchor_score__inverse_top,actual_anchor_std__inverse_top,actual_anchor_mean__raw05_compatible,actual_anchor_score__raw05_compatible,actual_anchor_std__raw05_compatible,actual_anchor_mean__all_sign,actual_anchor_score__all_sign,actual_anchor_std__all_sign,actual_anchor_score_final,mean_actual_anchor,min_set_score,max_set_score,name,file,source_name_x,source_file_x,variant_x,target_mask,scale_x,delta_cap,active_cells_x,active_rows_x,mean_active_energy_x,p10_active_energy,mean_abs_move_vs_a2c8_x,max_abs_move_vs_a2c8_x,robust_expected_public,robust_delta_vs_a2c8,robust_p10_delta_vs_a2c8,robust_p50_delta_vs_a2c8,robust_p90_delta_vs_a2c8,robust_worst_delta_vs_a2c8,robust_win_rate_vs_a2c8,mean_abs_move_vs_a2c8_y,max_abs_move_vs_a2c8_y,mean_abs_move_vs_raw05,logit_cosine_to_a2c8_move,logit_orth_ratio_to_a2c8_move,best_case_gain_vs_raw05_if_all_correct,mean_abs_move_vs_a2c8,max_abs_move_vs_a2c8,selection_proxy,cv_stability_score,source_name_y,source_file_y,variant_y,scale_y,active_cells_y,active_rows_y,mean_active_energy_y
targetabl_8542a8bd,train_best5,loo,6,-0.0010508150239099678,-0.0011844100646637434,-0.0010066001247791,-0.00096143488228706,-0.0009508098490653705,1.0,0.0006648904584310177,0.0013661055815808894,64,0.5771385004463279,0.5772096563745491,8.585754364668419e-05,0.5778019544525573,0.578110136879239,0.0005161496738919018,0.578159141006614,0.5782212758207139,0.00011879002614168705,0.5778470230248339,0.577699865301833,0.5772096563745491,0.5782212758207139,targetabl_8542a8bd,submission_targetabl_8542a8bd.csv,282_consensus_directrob,submission_sparsejepa_282e9546.csv,no_s2,no_s2,1.75,0.24,1067.0,250.0,1.1558616020793362,0.4562680809924243,0.010201828234725346,0.02624396359355813,0.5761783521928387,-0.0012609930301338136,-0.0014630309872494696,-0.0012922473331038464,-0.0011405696755317773,-0.000572879903466994,1.0,0.010201828234725346,0.02624396359355813,0.0109833415310499,0.2840439355436529,0.9588112654119539,0.028216911154549162,0.010201828234725346,0.02624396359355813,-0.002536221559474482,-0.0014178369322237643,282_consensus_directrob,submission_sparsejepa_282e9546.csv,no_s2,1.75,1067.0,250.0,1.1558616020793362
targetabl_e93cdd0a,train_best5,loo,6,-0.001050038707028152,-0.0011692999983259345,-0.0010151917689285583,-0.0009656243538299636,-0.0009452087684909127,1.0,0.0006648904584310177,0.0013661055815808894,72,0.5770670272593137,0.5771398905711046,8.208950597888293e-05,0.5777179707162543,0.5780552409185187,0.0005687910725106197,0.5781062377975354,0.5781848377642114,0.00015751676227682832,0.5777933230846115,0.5776304119243678,0.5771398905711046,0.5781848377642114,targetabl_e93cdd0a,submission_targetabl_e93cdd0a.csv,f465_actual_best,submission_sparsejepa_f4657144.csv,no_s1,no_s1,1.75,0.24,1061.0,250.0,1.1507072486943493,0.4500449342935788,0.00948696597138703,0.02624396359355813,0.5761862859385798,-0.0012530592843928159,-0.0014272319850962667,-0.0012692595741168322,-0.0010941034415261398,-0.0006685980187659535,1.0,0.00948696597138703,0.02624396359355813,0.010416176899943414,0.36534631045759935,0.9308716739889656,0.027470791681224342,0.00948696597138703,0.02624396359355813,-0.002438930030816195,-0.0014170606153419486,f465_actual_best,submission_sparsejepa_f4657144.csv,no_s1,1.75,1061.0,250.0,1.1507072486943493
targetabl_3e7366b5,train_best5,loo,6,-0.0010440177241066717,-0.0011696979279948727,-0.0010013393321939845,-0.0009610159121311579,-0.0009505596613973433,1.0,0.0006648904584310177,0.0013661055815808894,74,0.5771357968963173,0.5772085882269227,8.429605250186628e-05,0.5777557020602055,0.5780475485996304,0.0004892914811065067,0.5780933394112846,0.5781535371462986,0.00011327791422541805,0.5778032246576172,0.5776616127892692,0.5772085882269227,0.5781535371462986,targetabl_3e7366b5,submission_targetabl_3e7366b5.csv,f465_actual_best,submission_sparsejepa_f4657144.csv,no_s2,no_s2,1.75,0.24,1067.0,250.0,1.1558616020793362,0.4562680809924243,0.009287648067764437,0.02624396359355813,0.576199456881236,-0.0012398883417366288,-0.0014450526005417076,-0.0012693096773286339,-0.0011122418316259263,-0.000573735716116186,1.0,0.009287648067764437,0.02624396359355813,0.010069161364088992,0.29295640611719764,0.9561257993145543,0.02606006320482585,0.009287648067764437,0.02624396359355813,-0.0024008443502071836,-0.0014110396324204682,f465_actual_best,submission_sparsejepa_f4657144.csv,no_s2,1.75,1067.0,250.0,1.1558616020793362
targetabl_a57d7d5f,train_best5,loo,6,-0.001035222652302122,-0.0011549244590558505,-0.000996326348186416,-0.0009544171496640996,-0.0009336382811865329,1.0,0.0006648904584310177,0.0013661055815808894,69,0.5770853904186962,0.5771630195698697,8.871221654025703e-05,0.5777685394090273,0.5781203517996756,0.000589957539999697,0.5781724417004441,0.5782587040844248,0.00017481422018723002,0.5778473584846567,0.5776754571760558,0.5771630195698697,0.5782587040844248,targetabl_a57d7d5f,submission_targetabl_a57d7d5f.csv,3cf_noq2_safe,submission_sparsejepa_3cfdf64a.csv,no_s1,no_s1,2.0,0.24,937.0,250.0,1.1942527553176945,0.45730018587413757,0.009527411631584862,0.029990441892767394,0.5761701968113707,-0.0012691484116018976,-0.0014627958558617094,-0.0012655895551086926,-0.0011379624300144053,-0.0006359746132584831,1.0,0.009527411631584862,0.029990441892767394,0.010462722298969183,0.35952494941260227,0.9331354728815456,0.027875310446585366,0.009527411631584862,0.029990441892767394,-0.0024600748655500054,-0.0014022445606159185,3cf_noq2_safe,submission_sparsejepa_3cfdf64a.csv,no_s1,2.0,937.0,250.0,1.1942527553176945
targetabl_2c3e775d,train_best5,loo,6,-0.0010301926773094532,-0.0011572725561839192,-0.000979755602139476,-0.0009535498736049641,-0.0009416793538559176,1.0,0.0006648904584310177,0.0013661055815808894,73,0.5771622141487772,0.5772368484589517,8.828149739534109e-05,0.5778100223597604,0.5781093816622567,0.0004996717815155755,0.5781563505306967,0.5782211694148502,0.00012470373943783915,0.577855799845353,0.5777095290130781,0.5772368484589517,0.5782211694148502,targetabl_2c3e775d,submission_targetabl_2c3e775d.csv,3cf_noq2_safe,submission_sparsejepa_3cfdf64a.csv,no_s2,no_s2,2.0,0.24,943.0,250.0,1.1998078157864547,0.4683024232850895,0.00929690414084906,0.029990839505895817,0.5761831153560385,-0.0012562298669339465,-0.0014577323747055227,-0.0012872702464359342,-0.0011783737158487684,-0.0005309158343438369,1.0,0.00929690414084906,0.029990839505895817,0.010084517176001548,0.28279899143598825,0.9591791962103784,0.0263282392923107,0.00929690414084906,0.029990839505895817,-0.0024183428845400787,-0.0013972145856232497,3cf_noq2_safe,submission_sparsejepa_3cfdf64a.csv,no_s2,2.0,943.0,250.0,1.1998078157864547
targetabl_df1cba6e,train_best5,loo,6,-0.0010281690164662034,-0.0011913419119570223,-0.0009921683793236435,-0.0009009967581179446,-0.0008802452492474577,1.0,0.0006648904584310177,0.0013661055815808894,57,0.5771704836416072,0.5772478536186619,8.53833190368104e-05,0.5778214931438922,0.5781319625925869,0.0005161077494019668,0.5781790237042861,0.5782528268285558,0.0001396246318740782,0.5778775476799348,0.5777236668299285,0.5772478536186619,0.5782528268285558,targetabl_df1cba6e,submission_targetabl_df1cba6e.csv,f465_actual_best,submission_sparsejepa_f4657144.csv,no_s3,no_s3,2.0,0.24,1055.0,250.0,1.1092458888988999,0.4445729499691965,0.010342514566598775,0.029990839505895817,0.5761673675081985,-0.0012719777147740777,-0.0014386422348663386,-0.0012949475234005359,-0.0010670288767667957,-0.0005811455458302195,1.0,0.010342514566598775,0.029990839505895817,0.011058540597480604,0.20918929797332045,0.9778751646367898,0.029782195732649393,0.010342514566598775,0.029990839505895817,-0.0025647920355989246,-0.00139519092478,f465_actual_best,submission_sparsejepa_f4657144.csv,no_s3,2.0,1055.0,250.0,1.1092458888988999
targetabl_feb1c371,train_best5,loo,6,-0.0010220460898927215,-0.0011402530263668331,-0.0009819941604470306,-0.000943891082864301,-0.0009311966422923534,1.0,0.0006648904584310177,0.0013661055815808894,66,0.5771440901900903,0.5772302804569229,9.304349478329273e-05,0.5778079419078994,0.5781417152015567,0.0005537990728704823,0.5781880015591223,0.5782734492486568,0.00016621949152749346,0.5778818149690454,0.5777133445523707,0.5772302804569229,0.5782734492486568,targetabl_feb1c371,submission_targetabl_feb1c371.csv,f465_actual_best,submission_sparsejepa_f4657144.csv,no_q1,no_q1,2.0,0.24,1057.0,250.0,1.1278555538251673,0.4471370456288276,0.010210316147410928,0.029990839505895817,0.5761941699861396,-0.001245175236833127,-0.0014197409059995448,-0.0012753664782780838,-0.0010006006046996197,-0.0006120927088004713,1.0,0.010210316147410928,0.029990839505895817,0.011084755843685056,0.30905352814277887,0.9510446449786152,0.030500585070748626,0.010210316147410928,0.029990839505895817,-0.002521464755259493,-0.001389067998206518,f465_actual_best,submission_sparsejepa_f4657144.csv,no_q1,2.0,1057.0,250.0,1.1278555538251673
targetabl_d491786e,train_best5,loo,6,-0.0010167436409981672,-0.0011301623370760239,-0.0009822034096362842,-0.0009378651762821932,-0.0009173674060627413,1.0,0.0006648904584310177,0.0013661055815808894,97,0.5771001194638419,0.5771737133926443,8.302230512742484e-05,0.5777070960312156,0.5780274196836319,0.0005401775791719827,0.5780749513179407,0.5781499740986231,0.00015037628784485984,0.5777837023916331,0.5776273889376661,0.5771737133926443,0.5781499740986231,targetabl_d491786e,submission_targetabl_d491786e.csv,f43_cv_best,submission_sparsejepa_f43ea825.csv,no_s1,no_s1,1.3,0.24,859.0,247.0,1.3161361257311952,0.6371756880191353,0.008369368391875269,0.025994140117203524,0.5762330037636033,-0.001206341459369529,-0.001375988718826293,-0.0012254745088521313,-0.0010347181983620056,-0.0006429916563175375,1.0,0.008369368391875269,0.025994140117203524,0.009476267447530846,0.36847221658008067,0.9296387608144155,0.02508515196169928,0.008369368391875269,0.025994140117203524,-0.002252512508353938,-0.0013837655493119637,f43_cv_best,submission_sparsejepa_f43ea825.csv,no_s1,1.3,859.0,247.0,1.3161361257311952
targetabl_a9029a9b,train_best5,loo,6,-0.0010060468703419663,-0.0011419818600153508,-0.0009595719127798441,-0.0009165868382307041,-0.0009126701396240389,1.0,0.0006648904584310177,0.0013661055815808894,84,0.5771895552206219,0.5772542845114622,7.710550493530972e-05,0.577721061613349,0.5780080946504532,0.00048745389395915957,0.5780479141902763,0.5781142747748146,0.00013173398362496068,0.57779221797891,0.5776528436747491,0.5772542845114622,0.5781142747748146,targetabl_a9029a9b,submission_targetabl_a9029a9b.csv,282_consensus_directrob,submission_sparsejepa_282e9546.csv,no_s4,no_s4,1.5,0.24,1107.0,250.0,1.1773278000357632,0.45904599524031514,0.009066761138214348,0.022495977705969172,0.5762068792642528,-0.001232465958719809,-0.0013798387990288763,-0.001249962011475092,-0.0011107745499782551,-0.0006785281434860124,1.0,0.009066761138214348,0.022495977705969172,0.00991917405214691,0.3198694019459665,0.9474616433918206,0.027299634116843385,0.009066761138214348,0.022495977705969172,-0.0023658111009966024,-0.0013730687786557628,282_consensus_directrob,submission_sparsejepa_282e9546.csv,no_s4,1.5,1107.0,250.0,1.1773278000357632
targetabl_a436064c,train_best5,loo,6,-0.0010044258349685882,-0.0011391674618827508,-0.0009506921273224056,-0.0009234179157006084,-0.000920312407343804,1.0,0.0006648904584310177,0.0013661055815808894,88,0.5771993873237162,0.5772693246477455,8.438679712094659e-05,0.5777375990479582,0.5780274886333823,0.0004897110639615292,0.5780652084040352,0.5781372614198148,0.0001436452909633622,0.5778113582336475,0.5776673982585698,0.5772693246477455,0.5781372614198148,targetabl_a436064c,submission_targetabl_a436064c.csv,3cf_noq2_safe,submission_sparsejepa_3cfdf64a.csv,no_s4,no_s4,1.75,0.24,983.0,250.0,1.2221936068235655,0.4747298783971226,0.008525498642823603,0.02624396359355813,0.5761842245203886,-0.001255120702584002,-0.0014041386951380685,-0.0012689738342782642,-0.0011514788869820159,-0.0006583559829311803,1.0,0.008525498642823603,0.02624396359355813,0.009382854628153286,0.3180759687211548,0.9480652288329632,0.02642514796014693,0.008525498642823603,0.02624396359355813,-0.0023208080329369524,-0.0013714477432823847,3cf_noq2_safe,submission_sparsejepa_3cfdf64a.csv,no_s4,1.75,983.0,250.0,1.2221936068235655
targetabl_17065b7a,train_best5,loo,6,-0.0010000182050651414,-0.0011555849637397975,-0.0009643224625532354,-0.0008801471889023915,-0.0008603708282279854,1.0,0.0006648904584310177,0.0013661055815808894,85,0.5771982937572837,0.5772774729702667,8.525244564745319e-05,0.5778067937097001,0.5781029180231065,0.0004915858839206818,0.5781472010547271,0.5782186080231582,0.00013293534026438355,0.5778663330055105,0.577717429507237,0.5772774729702667,0.5782186080231582,targetabl_17065b7a,submission_targetabl_17065b7a.csv,f43_cv_best,submission_sparsejepa_f43ea825.csv,no_s3,no_s3,1.5,0.24,835.0,248.0,1.2831993277553317,0.6337863980334151,0.009091612926840359,0.029990839505895928,0.5762117250731229,-0.001227620149849669,-0.0013992596108426182,-0.0012461073942341416,-0.0010117899601534309,-0.0005661408936934453,1.0,0.009091612926840359,0.029990839505895928,0.01003262558101868,0.21863718908897573,0.9758062202851916,0.026985156715754174,0.009091612926840359,0.029990839505895928,-0.0023640717657047138,-0.0013670401133789379,f43_cv_best,submission_sparsejepa_f43ea825.csv,no_s3,1.5,835.0,248.0,1.2831993277553317
targetabl_e1bf4b1a,train_best5,loo,6,-0.0009979045032677363,-0.0011295300767986682,-0.000944864035173687,-0.0009193193978308534,-0.0009136514052529021,1.0,0.0006648904584310177,0.0013661055815808894,82,0.5771840343312485,0.5772530945010192,7.943119659559346e-05,0.577715153355689,0.578002276251178,0.0004820745649670636,0.5780449942545953,0.578112266927687,0.00013465989073465961,0.5777892125599614,0.5776480606471776,0.5772530945010192,0.578112266927687,targetabl_e1bf4b1a,submission_targetabl_e1bf4b1a.csv,282_consensus_directrob,submission_sparsejepa_282e9546.csv,no_q2,no_q2,1.5,0.24,1132.0,250.0,1.1823632311752297,0.4564439783783937,0.009050272023274209,0.02249607200952053,0.5762001989755244,-0.0012391462474482676,-0.0014163162096206383,-0.001265512236226396,-0.001133686322505123,-0.0006434587171826323,1.0,0.009050272023274209,0.02249607200952053,0.009733305267427909,0.32700361885685647,0.9450230860960592,0.02674027231697349,0.009050272023274209,0.02249607200952053,-0.0023704302503575435,-0.0013649264115815328,282_consensus_directrob,submission_sparsejepa_282e9546.csv,no_q2,1.5,1132.0,250.0,1.1823632311752297
targetabl_940d9323,train_best5,loo,6,-0.0009979045032677363,-0.0011295300767986682,-0.000944864035173687,-0.0009193193978308534,-0.0009136514052529021,1.0,0.0006648904584310177,0.0013661055815808894,83,0.5771840343312485,0.5772530945010192,7.943119659559346e-05,0.577715153355689,0.578002276251178,0.0004820745649670636,0.5780449942545953,0.578112266927687,0.00013465989073465961,0.5777892125599614,0.5776480606471776,0.5772530945010192,0.578112266927687,targetabl_940d9323,submission_targetabl_940d9323.csv,282_consensus_directrob,submission_sparsejepa_282e9546.csv,q1_q3_stage,q1_q3_stage,1.5,0.24,1132.0,250.0,1.1823632311752297,0.4564439783783937,0.009050272023274209,0.02249607200952053,0.5762001989755244,-0.0012391462474482676,-0.0014163162096206383,-0.001265512236226396,-0.001133686322505123,-0.0006434587171826323,1.0,0.009050272023274209,0.02249607200952053,0.009733305267427909,0.32700361885685647,0.9450230860960592,0.02674027231697349,0.009050272023274209,0.02249607200952053,-0.0023704302503575435,-0.0013649264115815328,282_consensus_directrob,submission_sparsejepa_282e9546.csv,q1_q3_stage,1.5,1132.0,250.0,1.1823632311752297
targetabl_9dca6c3f,train_best5,loo,6,-0.0009943612099364563,-0.001104661971070009,-0.0009629214862744151,-0.0009155001724649448,-0.0008993974040185648,1.0,0.0006648904584310177,0.0013661055815808894,87,0.577165301936573,0.5772528096419688,9.416673405853799e-05,0.5777930366141313,0.5781130066083879,0.0005314387442867684,0.5781570995388812,0.5782390197870422,0.00015951884412303095,0.577868278679133,0.5777051460298618,0.5772528096419688,0.5782390197870422,targetabl_9dca6c3f,submission_targetabl_9dca6c3f.csv,f43_cv_best,submission_sparsejepa_f43ea825.csv,no_q1,no_q1,1.5,0.24,841.0,247.0,1.302190586308671,0.6410928979260574,0.008992695970028029,0.029990839505895928,0.5762372777476352,-0.0012020674753374385,-0.001362587569943652,-0.0012330831322442393,-0.000957477461091405,-0.0005966742556435811,1.0,0.008992695970028029,0.029990839505895928,0.010082363732049708,0.32031283594417487,0.947311821487202,0.02783235864397582,0.008992695970028029,0.029990839505895928,-0.002326154471590942,-0.0013613831182502528,f43_cv_best,submission_sparsejepa_f43ea825.csv,no_q1,1.5,841.0,247.0,1.302190586308671
targetabl_64102eec,train_best5,loo,6,-0.0009886819457287273,-0.0011146685464941686,-0.0009439575644944465,-0.0009074197261975669,-0.0009023890914338084,1.0,0.0006648904584310177,0.0013661055815808894,91,0.5771779539243962,0.5772424369191705,7.422492181551808e-05,0.5776743111557539,0.5779474106610116,0.00046165540192716884,0.5779885713999873,0.5780493616275121,0.00012037846612987616,0.5777464030692313,0.5776136121600458,0.5772424369191705,0.5780493616275121,targetabl_64102eec,submission_targetabl_64102eec.csv,282_consensus_directrob,submission_sparsejepa_282e9546.csv,all,all,1.3,0.24,1256.0,250.0,1.146752178998714,0.45126459488564136,0.008816327064977118,0.01949752223682455,0.5762430125098624,-0.0011963327131102501,-0.0013353552838261784,-0.0012158670160075102,-0.0010667130315321182,-0.0006566128592373488,1.0,0.008816327064977118,0.01949752223682455,0.00949446387337093,0.34008423262517906,0.9403949780383472,0.025776488653481797,0.008816327064977118,0.01949752223682455,-0.00229837359623239,-0.0013557038540425238,282_consensus_directrob,submission_sparsejepa_282e9546.csv,all,1.3,1256.0,250.0,1.146752178998714
targetabl_8f81d324,train_best5,loo,6,-0.000985331806493665,-0.0011098121139809791,-0.0009340590584224207,-0.0009121242470775948,-0.0009064489863979119,1.0,0.0006648904584310177,0.0013661055815808894,100,0.5771863153188381,0.5772551933741302,7.970413901079519e-05,0.5776842165156895,0.5779573958241068,0.00045933960850092046,0.5779972550138572,0.5780624402288318,0.00012972117901302878,0.5777583431423562,0.5776225956161283,0.5772551933741302,0.5780624402288318,targetabl_8f81d324,submission_targetabl_8f81d324.csv,f465_actual_best,submission_sparsejepa_f4657144.csv,no_q2,no_q2,1.5,0.24,1132.0,250.0,1.1823632311752297,0.4564439783783937,0.00827579890163608,0.022495977705969172,0.5762262002519875,-0.0012131449709853667,-0.0013803715645350767,-0.0012390760660145883,-0.0010956325930032262,-0.0006357561099372688,1.0,0.00827579890163608,0.022495977705969172,0.008959180524920455,0.33618445815519027,0.9417961616479975,0.024804119888015303,0.00827579890163608,0.022495977705969172,-0.002247619833689877,-0.0013523537148074614,f465_actual_best,submission_sparsejepa_f4657144.csv,no_q2,1.5,1132.0,250.0,1.1823632311752297
targetabl_b640b6ac,train_best5,loo,6,-0.000985331806493665,-0.0011098121139809791,-0.0009340590584224207,-0.0009121242470775948,-0.0009064489863979119,1.0,0.0006648904584310177,0.0013661055815808894,101,0.5771863153188381,0.5772551933741302,7.970413901079519e-05,0.5776842165156895,0.5779573958241068,0.00045933960850092046,0.5779972550138572,0.5780624402288318,0.00012972117901302878,0.5777583431423562,0.5776225956161283,0.5772551933741302,0.5780624402288318,targetabl_b640b6ac,submission_targetabl_b640b6ac.csv,f465_actual_best,submission_sparsejepa_f4657144.csv,q1_q3_stage,q1_q3_stage,1.5,0.24,1132.0,250.0,1.1823632311752297,0.4564439783783937,0.00827579890163608,0.022495977705969172,0.5762262002519875,-0.0012131449709853667,-0.0013803715645350767,-0.0012390760660145883,-0.0010956325930032262,-0.0006357561099372688,1.0,0.00827579890163608,0.022495977705969172,0.008959180524920455,0.33618445815519027,0.9417961616479975,0.024804119888015303,0.00827579890163608,0.022495977705969172,-0.002247619833689877,-0.0013523537148074614,f465_actual_best,submission_sparsejepa_f4657144.csv,q1_q3_stage,1.5,1132.0,250.0,1.1823632311752297
targetabl_6e771ba8,train_best5,loo,6,-0.0009692844097975439,-0.0010762909239789287,-0.0009391778797194217,-0.0008923844256942814,-0.0008717841204392007,1.0,0.0006648904584310177,0.0013661055815808894,92,0.5771315272154153,0.577199559076772,7.66155376436101e-05,0.5776951698201448,0.5779997056833466,0.0005154409509160343,0.5780457010733392,0.578115223245568,0.00014090456874508243,0.5777714960018955,0.5776241327029664,0.577199559076772,0.578115223245568,targetabl_6e771ba8,submission_targetabl_6e771ba8.csv,282_consensus_directrob,submission_sparsejepa_282e9546.csv,no_s1,no_s1,1.5,0.24,1061.0,250.0,1.1507072486943493,0.4500449342935788,0.008913448375085781,0.02249607200952053,0.5762888979531123,-0.001150447269860211,-0.0013069178027634632,-0.0011654616097152015,-0.0010148665559243319,-0.0006315501987170791,1.0,0.008913448375085781,0.02249607200952053,0.009843815971072976,0.38370834237748647,0.9234543345449856,0.026001323796557917,0.008913448375085781,0.02249607200952053,-0.0022646283167459336,-0.0013363063181113404,282_consensus_directrob,submission_sparsejepa_282e9546.csv,no_s1,1.5,1061.0,250.0,1.1507072486943493
targetabl_590ec424,train_best5,loo,6,-0.0009633916916874652,-0.0011147807222359751,-0.0009300580665155267,-0.0008453362863108937,-0.0008257130610968,1.0,0.0006648904584310177,0.0013661055815808894,71,0.5772154709646979,0.5772849361513692,7.957056370574183e-05,0.5777982675885779,0.5780861876920604,0.0004806217074071522,0.5781306197369391,0.5781975688634239,0.00012748125772335742,0.5778562309022846,0.5777147860967383,0.5772849361513692,0.5781975688634239,targetabl_590ec424,submission_targetabl_590ec424.csv,282_consensus_directrob,submission_sparsejepa_282e9546.csv,no_s3,no_s3,1.75,0.24,1055.0,250.0,1.1092458888988999,0.4445729499691965,0.009995672821762067,0.02624300048883549,0.5762491848188581,-0.0011901604041145862,-0.0013368679122358618,-0.0012093372100268063,-0.0010108818048497614,-0.0005586773702777048,1.0,0.009995672821762067,0.02624300048883549,0.010711698852643893,0.22327615172916992,0.9747552308497821,0.028763702184313875,0.009995672821762067,0.02624300048883549,-0.0024396195068348446,-0.0013304136000012617,282_consensus_directrob,submission_sparsejepa_282e9546.csv,no_s3,1.75,1055.0,250.0,1.1092458888988999
targetabl_5df65853,train_best5,loo,6,-0.0009585935895891073,-0.0010689188104598957,-0.0009194096014538689,-0.0008874523568535575,-0.0008780774798121671,1.0,0.0006648904584310177,0.0013661055815808894,75,0.5771919590711202,0.5772722547295911,8.681463133537346e-05,0.5777842370183099,0.57809233253487,0.0005138227509792555,0.578137058986097,0.5782136084715912,0.00015088486320116335,0.5778593985786841,0.577704418358509,0.5772722547295911,0.5782136084715912,targetabl_5df65853,submission_targetabl_5df65853.csv,282_consensus_directrob,submission_sparsejepa_282e9546.csv,no_q1,no_q1,1.75,0.24,1057.0,250.0,1.1278555538251673,0.4471370456288276,0.009845890693784169,0.02624396359355813,0.5762735020837049,-0.0011658431392679157,-0.0013275711921162613,-0.0011916936824986069,-0.0009479049888072799,-0.0005873578136927904,1.0,0.009845890693784169,0.02624396359355813,0.010720330390058297,0.3173136239503112,0.9483206546603952,0.02932757087392308,0.009845890693784169,0.02624396359355813,-0.002396579475990937,-0.0013256154979029038,282_consensus_directrob,submission_sparsejepa_282e9546.csv,no_q1,1.75,1057.0,250.0,1.1278555538251673
targetabl_80ea06ae,train_best5,loo,6,-0.0009568441899961977,-0.0010994258952504166,-0.0009251490541962171,-0.0008459576205419594,-0.0008278000502802696,1.0,0.0006648904584310177,0.0013661055815808894,90,0.577212694156675,0.5772844017281042,7.93959308215941e-05,0.5777517259369133,0.5780245861708587,0.0004521013422292432,0.5780632693417485,0.5781286532732274,0.00012195859278911214,0.5778125470573968,0.5776758964784455,0.5772844017281042,0.5781286532732274,targetabl_80ea06ae,submission_targetabl_80ea06ae.csv,f465_actual_best,submission_sparsejepa_f4657144.csv,no_s3,no_s3,1.75,0.24,1055.0,250.0,1.1092458888988999,0.4445729499691965,0.009050844167126058,0.02624300048883549,0.5762708299588025,-0.0011685152641702514,-0.0013211191914589194,-0.0011876331783449157,-0.0009801246583471812,-0.0005589628019586623,1.0,0.009050844167126058,0.02624300048883549,0.009766870198007885,0.23067191469292603,0.9730315862149079,0.026443225822971414,0.009050844167126058,0.02624300048883549,-0.0022998707850610087,-0.0013238660983099942,f465_actual_best,submission_sparsejepa_f4657144.csv,no_s3,1.75,1055.0,250.0,1.1092458888988999
targetabl_335c4d7a,train_best5,loo,6,-0.0009514481866969385,-0.0010545039212904173,-0.0009171534180746899,-0.0008826872207257086,-0.0008704535807609881,1.0,0.0006648904584310177,0.0013661055815808894,96,0.5771898689826067,0.5772701660970466,8.783348266626577e-05,0.5777403072508897,0.5780314177185565,0.0004853406462145046,0.5780715242238808,0.5781452943382677,0.0001451300417247257,0.5778156260512902,0.5776672334857924,0.5772701660970466,0.5781452943382677,targetabl_335c4d7a,submission_targetabl_335c4d7a.csv,f465_actual_best,submission_sparsejepa_f4657144.csv,no_q1,no_q1,1.75,0.24,1057.0,250.0,1.1278555538251673,0.4471370456288276,0.008935505592000346,0.02624396359355813,0.5762944097207279,-0.0011449355022446672,-0.0013004487627855,-0.001173101755058581,-0.0009201696349959265,-0.0005847365741933341,1.0,0.008935505592000346,0.02624396359355813,0.00980994528827447,0.3287235515331803,0.9444261891050101,0.02712589712017203,0.008935505592000346,0.02624396359355813,-0.0022618737012447105,-0.001318470095010735,f465_actual_best,submission_sparsejepa_f4657144.csv,no_q1,1.75,1057.0,250.0,1.1278555538251673
targetabl_623253b9,train_best5,loo,6,-0.0009335435097300726,-0.0010798297234387855,-0.0008967818927658189,-0.0008240189129856135,-0.0008045797174373037,1.0,0.0006648904584310177,0.0013661055815808894,89,0.5772474133552558,0.5773210644362461,8.500515483869502e-05,0.5778027319989413,0.5780791386417521,0.0004570559311816975,0.5781189648142089,0.5781893513473908,0.00013400010766311972,0.577863184808463,0.577723036722802,0.5773210644362461,0.5781893513473908,targetabl_623253b9,submission_targetabl_623253b9.csv,3cf_noq2_safe,submission_sparsejepa_3cfdf64a.csv,no_s3,no_s3,2.0,0.24,931.0,250.0,1.1475497891045268,0.4487400363972071,0.009029374380550079,0.029990839505895817,0.5762623611047955,-0.001176984118177114,-0.0013481586296732572,-0.0011945905714293437,-0.0010120602505419684,-0.0005143589180893748,1.0,0.009029374380550079,0.029990839505895817,0.009751500150259843,0.21680712830699236,0.9762144585670068,0.026792815500091008,0.009029374380550079,0.029990839505895817,-0.002305655915745874,-0.001300565418043869,3cf_noq2_safe,submission_sparsejepa_3cfdf64a.csv,no_s3,2.0,931.0,250.0,1.1475497891045268
