method,target,target_row_logloss,target_count_nll_per_row,target_rate_mae,target_count_mae,delta_row_vs_subject,delta_count_vs_subject
night_phone_rawctx_strict_k8_a24,S2,0.5600214081350608,0.2600309956973674,0.17595928242620432,0.8111293750866491,-0.0068781334051147835,-0.0068781334051147835
night_light_rawctx_strict_k8_a24,S2,0.5613331357937249,0.2613427233560315,0.17630938208117206,0.8127432491058907,-0.005566405746450731,-0.0055664057464506755
night_watch_rawctx_strict_k8_a24,S2,0.5614474091221939,0.2614569966845005,0.17659774938449482,0.81407255204072,-0.005452132417981703,-0.005452132417981648
night_usage_ambience_rawctx_strict_k8_a24,S2,0.562490479753381,0.2625000673156875,0.17927431754870027,0.8264108784562038,-0.004409061786794677,-0.004409061786794677
night_all_rawctx_strict_k8_a24,S2,0.5626645911951156,0.2626741787574221,0.17922724015096503,0.8261938631349363,-0.004234950345060051,-0.004234950345060051
night_context_rawctx_strict_k8_a24,S2,0.5631129869004544,0.263122574462761,0.1795657413235699,0.8277542709793831,-0.003786554639721218,-0.0037865546397211625
night_coverage_rawctx_strict_k8_a24,S2,0.5643875068444504,0.26439709440675685,0.17792116904715352,0.8201731939002931,-0.0025120346957252515,-0.002512034695725307
night_mobility_rawctx_strict_k8_a24,S2,0.5649802228142892,0.26498981037659575,0.17993351710135533,0.8294496276135649,-0.0019193187258864652,-0.0019193187258864097
night_phone_rawctx_strict_k16_a24,S2,0.5660514091153203,0.2660609966776268,0.18060463583515726,0.8325433212888957,-0.0008481324248553745,-0.0008481324248553745
subject_mean,S2,0.5668995415401756,0.26690912910248216,0.1739080323025985,0.8016736123217345,0.0,0.0
night_light_rawctx_strict_k16_a24,S2,0.5678011622207626,0.2678107497830692,0.18167477809501376,0.8374764160965268,0.0009016206805869675,0.000901620680587023
night_watch_rawctx_strict_k16_a24,S2,0.5692613130060884,0.269270900568395,0.18161096007530259,0.837182230591029,0.0023617714659127653,0.002361771465912821
calendar_count_local,S2,0.5707269218872844,0.2707365094495908,0.17923123395630958,0.8262122736034758,0.003827380347108722,0.0038273803471086665
night_usage_ambience_rawctx_strict_k16_a24,S2,0.5716054180412401,0.2716150056035467,0.18811034476661792,0.8671428088022143,0.004705876501064465,0.004705876501064521
night_watch_raw_strict_k8_a24,S2,0.571955739046401,0.2719653266087076,0.18653904468101606,0.859899498651513,0.005056197506225324,0.005056197506225435
night_context_rawctx_strict_k16_a24,S2,0.5720570087111411,0.27206659627344776,0.18891223507282578,0.8708393275308312,0.005157467170965435,0.005157467170965602
night_all_raw_strict_k8_a24,S2,0.5727826750047235,0.2727922625670299,0.19015328751619068,0.8765602765990254,0.0058831334645478295,0.0058831334645477185
night_phone_raw_strict_k8_a24,S2,0.5730191800747654,0.27302876763707207,0.18922144298982185,0.8722647006116179,0.006119638534589744,0.006119638534589911
night_coverage_rawctx_strict_k16_a24,S2,0.5738531870543709,0.2738627746166776,0.18448279893311806,0.8504207072770564,0.006953645514195306,0.006953645514195417
night_all_rawctx_strict_k16_a24,S2,0.5741421768127568,0.27415176437506356,0.1909812928910283,0.8803771794244963,0.007242635272581177,0.007242635272581399
night_light_raw_strict_k8_a24,S2,0.5742041206273943,0.2742137081897008,0.18827645371095125,0.8679085305212143,0.00730457908721871,0.0073045790872186545
night_mobility_rawctx_strict_k16_a24,S2,0.57466935094874,0.2746789385110466,0.18830499934568096,0.8680401189349682,0.007769809408564421,0.007769809408564421
night_context_raw_strict_k8_a24,S2,0.5768820120377119,0.2768915996000185,0.1898024348465258,0.8749429313656922,0.009982470497536311,0.009982470497536367
night_coverage_raw_strict_k8_a24,S2,0.5801963910485476,0.28020597861085417,0.1913566830130957,0.8821076363286606,0.013296849508371955,0.01329684950837201
night_mobility_raw_strict_k8_a24,S2,0.5802260972285999,0.2802356847909063,0.19523650856806593,0.8999926858381576,0.013326555688424224,0.013326555688424169
night_usage_ambience_raw_strict_k8_a24,S2,0.5810776745848736,0.28108726214718005,0.19472923334000342,0.8976542707624547,0.01417813304469795,0.014178133044697894
night_all_raw_strict_k16_a24,S2,0.585260756250733,0.28527034381303956,0.20367746435724624,0.9389034332565741,0.018361214710557405,0.018361214710557405
night_phone_raw_strict_k16_a24,S2,0.5888074863111917,0.2888170738734983,0.20434537893356294,0.9419823565473999,0.021907944771016097,0.021907944771016152
night_light_raw_strict_k16_a24,S2,0.5900354443405047,0.2900450319028113,0.2048008043373593,0.9440817565795344,0.023135902800329067,0.023135902800329122
night_watch_raw_strict_k16_a24,S2,0.5902451004218227,0.2902546879841292,0.2011562009407183,0.9272810238486769,0.02334555888164702,0.02334555888164702
calendar_count_strict,S2,0.5909734652444363,0.2909830528067429,0.19685592706723534,0.9074578101392068,0.024073923704260647,0.024073923704260758
night_mobility_raw_strict_k16_a24,S2,0.5944439419999644,0.2944535295622709,0.20893534497664493,0.963140980502095,0.027544400459788787,0.02754440045978873
night_context_raw_strict_k16_a24,S2,0.5945723362744388,0.29458192383674536,0.2093598578520363,0.9650978813179235,0.027672794734263206,0.027672794734263206
night_coverage_raw_strict_k16_a24,S2,0.5976171729678503,0.29762676053015696,0.20657086053432303,0.9522412839265134,0.030717631427674696,0.030717631427674807
night_usage_ambience_raw_strict_k16_a24,S2,0.6012474302294432,0.30125701779174974,0.21242933571257075,0.9792474256018505,0.034347888689267525,0.03434788868926758
night_watch_rawctx_local_k8_a24,S3,0.49749504532973493,0.21560713373336324,0.13516643633741401,0.6230843040919817,-0.005458643644445094,-0.005458643644445066
night_light_rawctx_local_k8_a24,S3,0.49965152029704163,0.21776360870066996,0.13646151005069418,0.6290542780385658,-0.003302168677138395,-0.0033021686771383396
night_coverage_rawctx_local_k8_a24,S3,0.5021799259641052,0.22029201436773344,0.13716365417247028,0.6322909911852899,-0.0007737630100748127,-0.0007737630100748683
night_all_rawctx_local_k8_a24,S3,0.5026051739836274,0.22071726238725564,0.13739063407623145,0.6333373131806767,-0.0003485149905526619,-0.0003485149905526619
night_phone_rawctx_local_k8_a24,S3,0.5026136419193664,0.22072573032299475,0.138640321968027,0.6390980695599293,-0.0003400470548136081,-0.0003400470548135526
night_mobility_rawctx_local_k8_a24,S3,0.502633645861431,0.22074573426505936,0.13731396890492706,0.6329839054397857,-0.0003200431127490244,-0.00032004311274894115
subject_mean,S3,0.50295368897418,0.2210657773778083,0.13885008202608506,0.6400650122665872,0.0,0.0
night_usage_ambience_rawctx_local_k8_a24,S3,0.503579333550552,0.22169142195418023,0.14011765372489718,0.6459082086342821,0.0006256445763719309,0.0006256445763719309
night_context_rawctx_local_k8_a24,S3,0.5052905612621373,0.22340264966576553,0.14049721343635396,0.6476578863285586,0.0023368722879573145,0.0023368722879572312
night_light_rawctx_strict_k8_a24,S3,0.5091035425910975,0.22721563099472578,0.14877134396217603,0.6857996099719823,0.0061498536169174445,0.006149853616917472
night_phone_rawctx_strict_k8_a24,S3,0.5107560529619458,0.22886814136557412,0.1512345584222744,0.697154427849021,0.007802363987765792,0.00780236398776582
calendar_count_local,S3,0.5109014139703275,0.22901350237395582,0.15008455255154163,0.6918531812741796,0.007947724996147487,0.007947724996147515
night_usage_ambience_rawctx_strict_k8_a24,S3,0.5132188005168722,0.2313308889205005,0.15375798899082904,0.7087868272991876,0.010265111542692162,0.01026511154269219
night_watch_rawctx_strict_k8_a24,S3,0.5144508280192556,0.23256291642288385,0.15253794532516618,0.7031627235721075,0.011497139045075544,0.011497139045075544
night_all_rawctx_strict_k8_a24,S3,0.5157962376493188,0.23390832605294698,0.15479547220386336,0.7135693718665896,0.012842548675138787,0.012842548675138676
night_coverage_rawctx_strict_k8_a24,S3,0.5158408271006493,0.23395291550427755,0.15453313627721074,0.7123600672290934,0.012887138126469244,0.012887138126469244
night_context_rawctx_strict_k8_a24,S3,0.5165766031058001,0.23468869150942837,0.15720247995169984,0.7246650905090554,0.01362291413162009,0.013622914131620062
night_mobility_rawctx_strict_k8_a24,S3,0.5183983505043814,0.23651043890800977,0.15677072271407577,0.7226747949502518,0.015444661530201409,0.015444661530201464
night_watch_raw_strict_k8_a24,S3,0.5238897565826179,0.24200184498624625,0.16506091094987405,0.7608905407201512,0.020936067608437914,0.02093606760843794
night_all_raw_strict_k8_a24,S3,0.5241585667800479,0.24227065518367621,0.16839568156045745,0.776263019876255,0.021204877805867883,0.02120487780586791
night_light_raw_strict_k8_a24,S3,0.5249090693374469,0.24302115774107524,0.16568171371992332,0.7637522900747685,0.02195538036326683,0.02195538036326694
night_light_rawctx_strict_k16_a24,S3,0.5255259983672118,0.24363808677084003,0.16400834112986787,0.756038450574269,0.022572309393031786,0.02257230939303173
night_phone_rawctx_strict_k16_a24,S3,0.5257776297900387,0.24388971819366698,0.1658267255023479,0.7644207590230183,0.0228239408158587,0.022823940815858673
night_watch_rawctx_strict_k16_a24,S3,0.5268877079659938,0.24499979636962207,0.1635746801508097,0.7540393792317813,0.0239340189918138,0.02393401899181377
night_phone_raw_strict_k8_a24,S3,0.5284648815151713,0.24657696991879965,0.17250197072521575,0.7951920113918483,0.025511192540991323,0.02551119254099135
night_all_rawctx_strict_k16_a24,S3,0.5299315474328473,0.24804363583647565,0.16774717019061675,0.7732735406347944,0.026977858458667292,0.026977858458667348
night_usage_ambience_rawctx_strict_k16_a24,S3,0.5308279406849705,0.24894002908859883,0.1694979372908845,0.7813441499506627,0.0278742517107905,0.027874251710790526
night_context_raw_strict_k8_a24,S3,0.5310835040962184,0.24919559249984674,0.1746221887052714,0.8049656991535682,0.028129815122038382,0.028129815122038437
night_mobility_raw_strict_k8_a24,S3,0.5318156860170178,0.24992777442064598,0.17288280734457076,0.7969475753200945,0.02886199704283776,0.028861997042837678
night_context_rawctx_strict_k16_a24,S3,0.5319783165528366,0.2500904049564649,0.17059317699376586,0.7863929378493109,0.029024627578656537,0.029024627578656592
night_coverage_raw_strict_k8_a24,S3,0.5345225327193707,0.252634621122999,0.17513879027969215,0.8073471064112638,0.031568843745190645,0.0315688437451907
night_usage_ambience_raw_strict_k8_a24,S3,0.5355597491734829,0.25367183757711115,0.17707361987899364,0.8162661989543853,0.0326060601993029,0.032606060199302844
night_coverage_rawctx_strict_k16_a24,S3,0.5358272037542743,0.2539392921579026,0.17143186827174048,0.7902591000819257,0.03287351478009426,0.032873514780094315
calendar_count_strict,S3,0.5372468595350829,0.25535894793871117,0.17299326044688776,0.7974567371819948,0.034293170560902864,0.034293170560902864
night_mobility_rawctx_strict_k16_a24,S3,0.5376638562535072,0.2557759446571355,0.17239616988934658,0.7947042953435733,0.034710167279327186,0.034710167279327186
night_watch_raw_strict_k16_a24,S3,0.547573898590235,0.2656859869938633,0.18660065761036557,0.8601835192282705,0.04462020961605495,0.04462020961605501
night_all_raw_strict_k16_a24,S3,0.552871637784303,0.2709837261879313,0.19643440080718333,0.90551467689165,0.049917948810123014,0.049917948810123014
night_light_raw_strict_k16_a24,S3,0.5546430249038216,0.27275511330744995,0.19227936951894026,0.8863609960751149,0.05168933592964153,0.051689335929641644
night_phone_raw_strict_k16_a24,S3,0.5562634890833867,0.2743755774870151,0.1984305724262972,0.9147165411846383,0.05330980010920672,0.05330980010920677
night_mobility_raw_strict_k16_a24,S3,0.5604072353319944,0.2785193237356227,0.19938295966120753,0.9191068140480054,0.05745354635781441,0.05745354635781441
night_context_raw_strict_k16_a24,S3,0.5635415638988479,0.2816536523024762,0.20604306948832182,0.9498082959339713,0.060587874924667884,0.060587874924667884
night_coverage_raw_strict_k16_a24,S3,0.5682508608730527,0.28636294927668093,0.20470531413025067,0.943641570015058,0.06529717189887263,0.06529717189887263
night_usage_ambience_raw_strict_k16_a24,S3,0.5691792670020941,0.28729135540572237,0.2092966798913864,0.964806646328586,0.06622557802791407,0.06622557802791407
night_context_rawctx_local_k8_a24,S4,0.6247369370357696,0.2768555032303961,0.17949238776100207,0.8274161289470583,-0.007507849116840104,-0.007507849116840104
night_phone_rawctx_local_k8_a24,S4,0.625315364000087,0.2774339301947136,0.1797770849495598,0.8287285135479708,-0.00692942215252268,-0.006929422152522624
night_mobility_rawctx_local_k8_a24,S4,0.6257248860680108,0.2778434522626373,0.18070381660639226,0.833000520453857,-0.006519900084598906,-0.006519900084598906
night_coverage_rawctx_local_k8_a24,S4,0.6261398096539459,0.2782583758485724,0.18010498718452062,0.8302400628749853,-0.006104976498663817,-0.006104976498663817
night_usage_ambience_rawctx_local_k8_a24,S4,0.626222160299992,0.27834072649461844,0.1794217437889844,0.8270904774662939,-0.006022625852617702,-0.006022625852617758
night_all_rawctx_local_k8_a24,S4,0.6263891981277909,0.27850776432241725,0.18078443111253387,0.8333721336650951,-0.005855588024818781,-0.005855588024818947
night_watch_rawctx_strict_k8_a24,S4,0.6290505558401389,0.2811691220347653,0.18622471461510426,0.8584505137135293,-0.0031942303124707916,-0.0031942303124709026
night_watch_rawctx_local_k8_a24,S4,0.6292274174107012,0.28134598360532764,0.1840947345218147,0.8486318249908044,-0.0030173687419084994,-0.003017368741908555
night_light_rawctx_local_k8_a24,S4,0.6294543946930262,0.28157296088765266,0.18405997182203568,0.8484715774235303,-0.0027903914595834856,-0.002790391459583541
night_context_rawctx_strict_k8_a24,S4,0.6296465695622961,0.2817651357569226,0.18677145408148843,0.860970849302471,-0.0025982165903135623,-0.002598216590313618
night_watch_raw_strict_k8_a24,S4,0.6303519935194541,0.28247055971408064,0.18622657892456065,0.8584591077254137,-0.00189279263315556,-0.00189279263315556
night_coverage_rawctx_strict_k8_a24,S4,0.6304483291722449,0.28256689536687146,0.18609818934147748,0.8578672630619327,-0.0017964569803647912,-0.0017964569803647357
night_phone_raw_strict_k8_a24,S4,0.6312043842710491,0.28332295046567546,0.18682740267695896,0.8612287586815913,-0.0010404018815606264,-0.0010404018815607374
night_context_raw_strict_k8_a24,S4,0.6312935061726481,0.2834120723672746,0.18915474481001038,0.8719572382705356,-0.0009512799799615834,-0.0009512799799615834
night_usage_ambience_raw_strict_k8_a24,S4,0.6313421465327341,0.28346071272736056,0.18703765717344725,0.8621979806288178,-0.0009026396198755782,-0.0009026396198756337
night_phone_rawctx_strict_k8_a24,S4,0.631379846665071,0.2834984128596975,0.18680735447629826,0.8611363413663505,-0.0008649394875387406,-0.0008649394875386851
night_light_rawctx_strict_k8_a24,S4,0.6314532114823062,0.2835717776769326,0.18736562389840355,0.8637098272389823,-0.000791574670303552,-0.0007915746703036075
night_usage_ambience_rawctx_strict_k8_a24,S4,0.6314813256549151,0.2835998918495415,0.18600982104516886,0.8574599067691929,-0.0007634604976946013,-0.0007634604976947124
subject_mean,S4,0.6322447861526097,0.2843633523472362,0.18630494054519528,0.858820335683949,0.0,0.0
night_mobility_rawctx_strict_k8_a24,S4,0.6329485599263064,0.2850671261209329,0.18948421220392941,0.8734760025986015,0.0007037737736966809,0.0007037737736966809
calendar_count_local,S4,0.6334106640314989,0.2855292302261254,0.1915072064300002,0.8828015125675619,0.001165877878889221,0.001165877878889221
night_all_rawctx_strict_k8_a24,S4,0.6341745954109632,0.28629316160558965,0.19033463452355065,0.8773962420719774,0.0019298092583535098,0.0019298092583534543
night_all_raw_strict_k8_a24,S4,0.6342410296526945,0.28635959584732107,0.1906033293052792,0.8786348594804335,0.00199624350008476,0.001996243500084871
calendar_count_strict,S4,0.6356076753820025,0.28772624157662885,0.1919886226370307,0.8850207238633855,0.0033628892293927626,0.0033628892293926516
night_phone_rawctx_strict_k16_a24,S4,0.6357798291855362,0.28789839538016276,0.1934238587412875,0.8916368122464229,0.0035350430329265103,0.003535043032926566
night_context_rawctx_strict_k16_a24,S4,0.6359352312095788,0.28805379740420534,0.19472855025672312,0.8976511219151383,0.0036904450569691383,0.0036904450569691383
night_usage_ambience_rawctx_strict_k16_a24,S4,0.6361133414674525,0.2882319076620788,0.19230499796683045,0.8864791369690477,0.0038685553148427587,0.003868555314842592
night_light_raw_strict_k8_a24,S4,0.6367127959211307,0.28883136211575716,0.18892425702883917,0.8708947458158683,0.00446800976852102,0.004468009768520964
night_watch_rawctx_strict_k16_a24,S4,0.6372227324848391,0.28934129867946556,0.19395777595831573,0.8940980403932115,0.004977946332229366,0.004977946332229366
night_coverage_rawctx_strict_k16_a24,S4,0.6381928419218101,0.2903114081164366,0.19429096001847773,0.8956339376461535,0.005948055769200433,0.005948055769200378
night_phone_raw_strict_k16_a24,S4,0.6382763304977029,0.2903948966923293,0.1938986534944722,0.893825500255006,0.0060315443450932316,0.0060315443450931205
night_mobility_rawctx_strict_k16_a24,S4,0.6384385787433244,0.290557144937951,0.1964980485663422,0.9058080775375287,0.006193792590714731,0.006193792590714786
night_light_rawctx_strict_k16_a24,S4,0.6386999332083164,0.2908184994029429,0.19594211581285842,0.903245363137323,0.0064551470557067114,0.0064551470557067114
night_mobility_raw_strict_k8_a24,S4,0.638829733222475,0.2909482994171015,0.1958754997448891,0.9029382793118058,0.006584947069865343,0.006584947069865288
night_usage_ambience_raw_strict_k16_a24,S4,0.6391323862263056,0.291250952420932,0.19670639908293158,0.9067685226018066,0.006887600073695932,0.006887600073695821
night_coverage_raw_strict_k8_a24,S4,0.6392380800021568,0.29135664619678325,0.19282885315017795,0.8888939815947228,0.006993293849547055,0.006993293849547055
night_context_raw_strict_k16_a24,S4,0.6403939969285438,0.29251256312317025,0.2007429341889164,0.925375964919639,0.008149210775934113,0.008149210775934057
night_watch_raw_strict_k16_a24,S4,0.6412423617802242,0.2933609279748505,0.19707503313217736,0.9084678356580859,0.008997575627614496,0.00899757562761433
night_all_rawctx_strict_k16_a24,S4,0.6417552601344755,0.2938738263291019,0.19914606539812485,0.9180147892742828,0.009510473981865775,0.009510473981865719
night_all_raw_strict_k16_a24,S4,0.6439582338122875,0.2960768000069139,0.20147859842522664,0.9287671976187277,0.011713447659677745,0.01171344765967769
night_mobility_raw_strict_k16_a24,S4,0.6449221252959458,0.2970406914905724,0.20482192714919686,0.9441791275902002,0.01267733914333613,0.012677339143336186
night_light_raw_strict_k16_a24,S4,0.6468836645942707,0.2990022307888972,0.20076060812730495,0.9254574374648936,0.014638878441661007,0.014638878441661007
night_coverage_raw_strict_k16_a24,S4,0.6491315322157561,0.30125009841038247,0.20053711389737683,0.9244271835757127,0.01688674606314644,0.016886746063146274
