variant,profile_role,basename,file,top1_count,top3_count,top1_rate,top3_rate,selected_in_any_scenario,median_top_score_when_selected,p90_pct,risk_pct,bad_margin_pct,q1_specificity_pct,support_pct,compat_e349_pct,micro_scale_pct,pred_delta_vs_current_p90,p90_gain_vs_e349,public_analog_risk_score,risk_delta_vs_e349,incremental_bad_axis_vs_current,bad_axis_margin,q1_specificity_margin,q1_margin_delta_vs_e349,plateau_support_score,prob_l1_delta_vs_e349,prob_l1_delta_vs_e347,direct_bad_poscos_sum,scale_abs_delta,e351_robust_score,e351_worst_axis_pct,e351_compat_gate,selection_rank
compact_t75_s1.010_s3a0.75,,submission_e350_compactplateau_compact_t75_s1_010_s3a0_75_c7cb6181.csv,analysis_outputs/submission_e350_compactplateau_compact_t75_s1_010_s3a0_75_c7cb6181.csv,0,0,0.0,0.0,False,,0.9147727272727272,0.2272727272727272,0.1306818181818181,0.0738636363636363,0.6988636363636364,0.1136363636363636,0.1732954545454545,-5.035155801080732e-05,3.162088458844695e-07,0.0448011729203872,6.496405485599543e-05,0.0148171620566375,0.0001828379433624,0.294499571737071,-0.027105810390734,35,0.0139006794287089,0.0106193321814848,0.0,0.01,1.118453165443741,0.0738636363636363,False,127
compact_t55_s1.010_s3a0.50,,submission_e350_compactplateau_compact_t55_s1_010_s3a0_50_892952e7.csv,analysis_outputs/submission_e350_compactplateau_compact_t55_s1_010_s3a0_50_892952e7.csv,0,0,0.0,0.0,False,,0.7556818181818182,0.8181818181818182,0.0738636363636363,0.6363636363636364,0.6988636363636364,0.1931818181818181,0.1732954545454545,-5.030646751517587e-05,2.711183502530169e-07,0.0447343920760034,-1.816789527799012e-06,0.0148188877762678,0.0001811122237322,0.3181131244272383,-0.0034922577005666,35,0.012189005764717,0.0130516349846194,0.0,0.01,1.263745373235949,0.0738636363636363,False,128
compact_t85_s1.005_s3a1.00,,submission_e350_compactplateau_compact_t85_s1_005_s3a1_00_8eeaaf21.csv,analysis_outputs/submission_e350_compactplateau_compact_t85_s1_005_s3a1_00_8eeaaf21.csv,0,0,0.0,0.0,False,,0.6136363636363636,0.0738636363636363,0.4431818181818182,0.3636363636363636,0.2528409090909091,0.2613636363636363,0.5426136363636364,-5.024182972822728e-05,2.064805633044325e-07,0.0448182422268003,8.203336126910016e-05,0.0147444628195341,0.0002555371804658,0.3075075121201939,-0.014097870007611,32,0.0112603461510653,0.0044208738879213,0.0,0.0049999999999998,1.1366514588952967,0.0738636363636363,False,129
compact_t75_s1.000_s3a0.00,,submission_e350_compactplateau_compact_t75_s1_000_s3a0_00_5faaa401.csv,analysis_outputs/submission_e350_compactplateau_compact_t75_s1_000_s3a0_00_5faaa401.csv,0,0,0.0,0.0,False,,0.0738636363636363,0.7159090909090909,0.9147727272727272,0.9431818181818182,0.2528409090909091,0.9886363636363636,0.8579545454545454,-5.004815502982975e-05,1.2805864906902292e-08,0.0447471547261001,1.094586056889918e-05,0.0146666060719924,0.0003333939280075,0.3347579327904392,0.0131525506626342,32,0.000201525881149,0.0066379466240326,0.0,0.0,1.3503689913628292,0.0738636363636363,False,130
compact_t70_s1.000_s3a0.00,,submission_e350_compactplateau_compact_t70_s1_000_s3a0_00_4087785a.csv,analysis_outputs/submission_e350_compactplateau_compact_t70_s1_000_s3a0_00_4087785a.csv,0,0,0.0,0.0,False,,0.0681818181818181,0.6818181818181818,0.9090909090909092,0.8636363636363636,0.2528409090909091,1.0,0.8579545454545454,-5.004793075416226e-05,1.2581589239406786e-08,0.0447486089838443,1.240011831309812e-05,0.0146669202707738,0.0003330797292262,0.3284676808443336,0.0068622987165286,32,0.0001163286447099,0.0067231438604715,0.0,0.0,1.3227715887654266,0.0681818181818181,False,131
compact_t75_s1.005_s3a1.00,,submission_e350_compactplateau_compact_t75_s1_005_s3a1_00_f3238e50.csv,analysis_outputs/submission_e350_compactplateau_compact_t75_s1_005_s3a1_00_f3238e50.csv,0,0,0.0,0.0,False,,0.6306818181818182,0.0625,0.4204545454545454,0.8977272727272727,0.6988636363636364,0.2897727272727273,0.5426136363636364,-5.0246030609626426e-05,2.106814447035756e-07,0.0448192344437766,8.302557824539647e-05,0.0147451256675858,0.0002548743324141,0.3300737157536115,0.0084683336258065,35,0.0111001246599957,0.0045795992570243,0.0,0.0049999999999998,1.2686155031060788,0.0625,False,132
compact_t60_s1.000_s3a0.25,,submission_e350_compactplateau_compact_t60_s1_000_s3a0_25_c1dca6e2.csv,analysis_outputs/submission_e350_compactplateau_compact_t60_s1_000_s3a0_25_c1dca6e2.csv,0,0,0.0,0.0,False,,0.1079545454545454,0.5738636363636364,0.8125,0.0625,0.6988636363636364,0.9488636363636364,0.8579545454545454,-5.005492799290533e-05,1.957882798248045e-08,0.0447567501914355,2.0541325904295527e-05,0.0146694578873338,0.0003305421126661,0.2897354133544863,-0.0318699687733186,35,0.0016666819504233,0.0054208752489409,0.0,0.0,1.3428849836255594,0.0625,False,133
compact_t40_s1.000_s3a0.00,,submission_e350_compactplateau_compact_t40_s1_000_s3a0_00_c6c7ff1f.csv,analysis_outputs/submission_e350_compactplateau_compact_t40_s1_000_s3a0_00_c6c7ff1f.csv,0,0,0.0,0.0,False,,0.0625,0.9147727272727272,0.9602272727272728,0.5625,0.1363636363636363,0.9431818181818182,0.8579545454545454,-5.0045527799130016e-05,1.0178634207166176e-08,0.0447109899919263,-2.5218873604904157e-05,0.0146638369756645,0.0003361630243354,0.3150631456320424,-0.0065422364957625,30,0.0017077243326083,0.0085471968377895,0.0,0.0,1.2740266521013432,0.0625,False,134
compact_t60_s1.010_s3a0.75,,submission_e350_compactplateau_compact_t60_s1_010_s3a0_75_d3fc7a36.csv,analysis_outputs/submission_e350_compactplateau_compact_t60_s1_010_s3a0_75_d3fc7a36.csv,0,0,0.0,0.0,False,,0.8806818181818182,0.2784090909090909,0.0568181818181818,0.2272727272727272,0.6988636363636364,0.1363636363636363,0.1732954545454545,-5.03400759782786e-05,3.047268133557526e-07,0.0447867959190008,5.058705346960152e-05,0.0148193602192661,0.0001806397807338,0.3027788407096734,-0.0188265414181315,35,0.0135889165239192,0.0111726684128643,0.0,0.01,1.1014077108982867,0.0568181818181818,False,135
compact_t50_s1.010_s3a0.25,,submission_e350_compactplateau_compact_t50_s1_010_s3a0_25_b7c8cab4.csv,analysis_outputs/submission_e350_compactplateau_compact_t50_s1_010_s3a0_25_b7c8cab4.csv,0,0,0.0,0.0,False,,0.6477272727272727,0.9715909090909092,0.3181818181818182,0.0568181818181818,0.6988636363636364,0.2784090909090909,0.1732954545454545,-5.026578016486875e-05,2.3043099994590017e-07,0.0446989445584253,-3.72643071058984e-05,0.0148106515037897,0.0001893484962102,0.289189289364261,-0.0324160927635439,35,0.0111393404259638,0.0150407959968751,0.0,0.01,1.2004336849242607,0.0568181818181818,False,136
compact_t70_s1.010_s3a1.00,,submission_e350_compactplateau_compact_t70_s1_010_s3a1_00_4d8b9055.csv,analysis_outputs/submission_e350_compactplateau_compact_t70_s1_010_s3a1_00_4d8b9055.csv,0,0,0.0,0.0,False,,0.9318181818181818,0.125,0.0681818181818181,0.5284090909090909,0.6988636363636364,0.0511363636363636,0.1732954545454545,-5.0357295243930547e-05,3.2194607900769636e-07,0.0448066671482138,7.045828268259502e-05,0.014819047806542,0.0001809521934579,0.3137051095961422,-0.0079002725316628,35,0.0153719408743892,0.0091463667887297,0.0,0.01,1.107901217391793,0.0511363636363636,False,137
compact_t65_s1.010_s3a0.75,,submission_e350_compactplateau_compact_t65_s1_010_s3a0_75_8da0a488.csv,analysis_outputs/submission_e350_compactplateau_compact_t65_s1_010_s3a0_75_8da0a488.csv,0,0,0.0,0.0,False,,0.8238636363636364,0.4431818181818182,0.0625,0.0511363636363636,0.6988636363636364,0.1420454545454545,0.1732954545454545,-5.032500374339141e-05,2.896545784685602e-07,0.0447702250040741,3.40161385428972e-05,0.0148190680022796,0.0001809319977203,0.2891409191145818,-0.0324644630132232,35,0.0135827645758437,0.0109332165137564,0.0,0.01,1.0819271914177673,0.0511363636363636,False,138
compact_t80_s1.005_s3a1.00,,submission_e350_compactplateau_compact_t80_s1_005_s3a1_00_472aefa9.csv,analysis_outputs/submission_e350_compactplateau_compact_t80_s1_005_s3a1_00_472aefa9.csv,0,0,0.0,0.0,False,,0.625,0.0511363636363636,0.4318181818181818,0.375,0.6988636363636364,0.2727272727272727,0.5426136363636364,-5.0246028951649536e-05,2.106797867266854e-07,0.0448221922130252,8.598334749399666e-05,0.0147448028430313,0.0002551971569686,0.3082157730523689,-0.013389609075436,35,0.0112149227964601,0.004465903462719,0.0,0.0049999999999998,1.167966152456728,0.0511363636363636,False,139
compact_t75_s1.010_s3a1.00,,submission_e350_compactplateau_compact_t75_s1_010_s3a1_00_bb4a112b.csv,analysis_outputs/submission_e350_compactplateau_compact_t75_s1_010_s3a1_00_bb4a112b.csv,0,0,0.0,0.0,False,,0.9659090909090908,0.0681818181818181,0.0795454545454545,0.5909090909090909,0.6988636363636364,0.0454545454545454,0.1732954545454545,-5.0369975481190905e-05,3.346263162680549e-07,0.0448188834961409,8.26746306097012e-05,0.0148184586979459,0.000181541302054,0.3160518247111515,-0.0055535574166534,35,0.0155202685065826,0.0089997431036112,0.0,0.01,1.1030310875216631,0.0454545454545454,False,140
compact_t65_s1.010_s3a1.00,,submission_e350_compactplateau_compact_t65_s1_010_s3a1_00_8f9e1306.csv,analysis_outputs/submission_e350_compactplateau_compact_t65_s1_010_s3a1_00_8f9e1306.csv,0,0,0.0,0.0,False,,0.875,0.3409090909090909,0.0454545454545454,0.3011363636363636,0.6988636363636364,0.0625,0.1732954545454545,-5.033888047820533e-05,3.0353131328248053e-07,0.0447812694519213,4.506058639009575e-05,0.0148206620419983,0.0001793379580016,0.3056999029014732,-0.0159054792263317,35,0.0151642290588816,0.0093517520307184,0.0,0.01,1.0851739446645203,0.0454545454545454,False,141
compact_t40_s1.000_s3a0.75,,submission_e350_compactplateau_compact_t40_s1_000_s3a0_75_2f7ab0de.csv,analysis_outputs/submission_e350_compactplateau_compact_t40_s1_000_s3a0_75_2f7ab0de.csv,0,0,0.0,0.0,False,,0.3238636363636363,0.1534090909090909,0.75,0.0454545454545454,0.6988636363636364,0.6988636363636364,0.8579545454545454,-5.0154140749325065e-05,1.1879158440221487e-07,0.0448040661627014,6.785729717019573e-05,0.0146711045777605,0.0003288954222394,0.2884949744665157,-0.0331104076612893,35,0.0056255118318415,0.0046294093385563,0.0,0.0,1.232495373235949,0.0454545454545454,False,142
compact_t60_s1.000_s3a0.00,,submission_e350_compactplateau_compact_t60_s1_000_s3a0_00_b37e8ff5.csv,analysis_outputs/submission_e350_compactplateau_compact_t60_s1_000_s3a0_00_b37e8ff5.csv,0,0,0.0,0.0,False,,0.0454545454545454,0.75,0.875,0.7159090909090909,0.1704545454545454,0.9943181818181818,0.8579545454545454,-5.0037388348143894e-05,2.039183221043926e-09,0.0447412789510532,5.070085521995116e-06,0.0146678459511234,0.0003321540488766,0.3205896482937297,-0.0010157338340752,31,0.0001240423470915,0.0069635148522727,0.0,0.0,1.2406396061991796,0.0454545454545454,False,143
compact_t55_s1.010_s3a0.75,,submission_e350_compactplateau_compact_t55_s1_010_s3a0_75_fc3ce4c9.csv,analysis_outputs/submission_e350_compactplateau_compact_t55_s1_010_s3a0_75_fc3ce4c9.csv,0,0,0.0,0.0,False,,0.8295454545454546,0.6704545454545454,0.0397727272727272,0.2159090909090909,0.6988636363636364,0.125,0.1732954545454545,-5.032559618855052e-05,2.902470236276669e-07,0.0447487436412732,1.253477574199996e-05,0.0148207129158077,0.0001792870841922,0.3022755882105663,-0.0193297939172386,35,0.0136831873078491,0.0115574534414873,0.0,0.01,1.110336282326858,0.0397727272727272,False,144
compact_t50_s1.010_s3a1.00,,submission_e350_compactplateau_compact_t50_s1_010_s3a1_00_696b4d3d.csv,analysis_outputs/submission_e350_compactplateau_compact_t50_s1_010_s3a1_00_696b4d3d.csv,0,0,0.0,0.0,False,,0.8125,0.7840909090909091,0.1875,0.2215909090909091,0.9488636363636364,0.0397727272727272,0.1732954545454545,-5.03216809316316e-05,2.8633176670874756e-07,0.0447359527873758,-2.5607815540285017e-07,0.0148158073897406,0.0001841926102594,0.3025288043729512,-0.0190765777548537,36,0.0155462489033384,0.0106338875195006,0.0,0.01,1.173699375208322,0.0397727272727272,False,145
compact_t40_s1.005_s3a1.00,,submission_e350_compactplateau_compact_t40_s1_005_s3a1_00_d1fb5fd7.csv,analysis_outputs/submission_e350_compactplateau_compact_t40_s1_005_s3a1_00_d1fb5fd7.csv,0,0,0.0,0.0,False,,0.8011363636363636,0.0397727272727272,0.3920454545454545,0.1590909090909091,0.6988636363636364,0.2443181818181818,0.5426136363636364,-5.031631501808035e-05,2.809658531575008e-07,0.0448341962125518,9.798734702060052e-05,0.0147468462966709,0.000253153703329,0.2999360163103435,-0.0216693658174614,35,0.0113419804356858,0.0077340996483453,0.0,0.0049999999999998,1.128193425184001,0.0397727272727272,False,146
compact_t85_s1.000_s3a0.75,,submission_e350_compactplateau_compact_t85_s1_000_s3a0_75_c016e9ac.csv,analysis_outputs/submission_e350_compactplateau_compact_t85_s1_000_s3a0_75_c016e9ac.csv,0,0,0.0,0.0,False,,0.2613636363636363,0.1704545454545454,0.7954545454545454,0.0397727272727272,0.2528409090909091,0.7272727272727273,0.8579545454545454,-5.00989513141354e-05,6.360214921254743e-08,0.0448020086495902,6.579978405899661e-05,0.0146698644611036,0.0003301355388964,0.2883594681514904,-0.0332459139763146,32,0.0052174180099146,0.001622054495268,0.0,0.0,1.147609251103089,0.0397727272727272,False,147
compact_t35_s1.000_s3a0.00,,submission_e350_compactplateau_compact_t35_s1_000_s3a0_00_4be91f35.csv,analysis_outputs/submission_e350_compactplateau_compact_t35_s1_000_s3a0_00_4be91f35.csv,0,0,0.0,0.0,False,,0.0568181818181818,0.9943181818181818,0.7443181818181818,0.9659090909090908,0.0397727272727272,0.8977272727272727,0.8579545454545454,-5.004478924244384e-05,9.440077520986962e-09,0.0446826166650536,-5.359220047760488e-05,0.0146716972669184,0.0003283027330815,0.3373420520720298,0.0157366699442247,28,0.0024232770494,0.0092627495545812,0.0,0.0,1.2356138550174518,0.0397727272727272,False,148
compact_t50_s1.000_s3a0.50,,submission_e350_compactplateau_compact_t50_s1_000_s3a0_50_6f4f77bf.csv,analysis_outputs/submission_e350_compactplateau_compact_t50_s1_000_s3a0_50_6f4f77bf.csv,0,0,0.0,0.0,False,,0.0397727272727272,0.8920454545454546,0.9431818181818182,0.8181818181818182,0.4176136363636363,0.8295454545454546,0.8579545454545454,-5.003517634057252e-05,-1.7282435033039948e-10,0.0447116736906937,-2.4535174837504725e-05,0.0146657470346663,0.0003342529653337,0.3259821563297091,0.0043767742019041,34,0.003778479945973,0.0047419575558134,0.0,0.0,1.398318442989646,0.0397727272727272,False,149
compact_t80_s1.010_s3a1.00,,submission_e350_compactplateau_compact_t80_s1_010_s3a1_00_88155982.csv,analysis_outputs/submission_e350_compactplateau_compact_t80_s1_010_s3a1_00_88155982.csv,0,0,0.0,0.0,False,,0.9715909090909092,0.0568181818181818,0.0909090909090909,0.6193181818181818,0.6988636363636364,0.034090909090909,0.1732954545454545,-5.0369994588842727e-05,3.3464542391987637e-07,0.044821866760729,8.56578951978007e-05,0.0148181345460751,0.0001818654539248,0.3172907982527719,-0.004314583875033,35,0.015635617814126,0.0088865984803848,0.0,0.01,1.0835505680411437,0.034090909090909,False,150
compact_t40_s1.000_s3a1.00,,submission_e350_compactplateau_compact_t40_s1_000_s3a1_00_5a6c7ebd.csv,analysis_outputs/submission_e350_compactplateau_compact_t40_s1_000_s3a1_00_5a6c7ebd.csv,0,0,0.0,0.0,False,,0.4545454545454545,0.034090909090909,0.7215909090909091,0.1079545454545454,0.6988636363636364,0.6079545454545454,0.8579545454545454,-5.019077690657618e-05,1.5542774165333006e-07,0.0448348065686045,9.859770307329983e-05,0.0146735271117926,0.0003264728882073,0.2981323216761716,-0.0234730604516333,35,0.0069314009788687,0.0033235201915291,0.0,0.0,1.20327459401517,0.034090909090909,False,151
compact_t90_s1.005_s3a0.25,,submission_e350_compactplateau_compact_t90_s1_005_s3a0_25_630fb2a1.csv,analysis_outputs/submission_e350_compactplateau_compact_t90_s1_005_s3a0_25_630fb2a1.csv,0,0,0.0,0.0,False,,0.4431818181818182,0.4659090909090909,0.6022727272727273,0.034090909090909,0.0795454545454545,0.6306818181818182,0.5426136363636364,-5.019054367229416e-05,1.5519450737131078e-07,0.0447683486834446,3.2139817913397206e-05,0.0147406586486246,0.0002593413513753,0.2863858685738972,-0.0352195135539077,29,0.0063941246492328,0.0092870953897738,0.0,0.0049999999999998,1.078117918937635,0.034090909090909,False,152
compact_t90_s1.000_s3a0.00,,submission_e350_compactplateau_compact_t90_s1_000_s3a0_00_459441a2.csv,analysis_outputs/submission_e350_compactplateau_compact_t90_s1_000_s3a0_00_459441a2.csv,0,0,0.0,0.0,False,,0.0795454545454545,0.6477272727272727,0.9318181818181818,0.4090909090909091,0.034090909090909,0.9715909090909092,0.8579545454545454,-5.004834107818583e-05,1.2991913262978654e-08,0.0447514192804793,1.5210414948098328e-05,0.014666060290194,0.0003339397098059,0.3101085013549532,-0.0114968807728517,27,0.0003511381292593,0.0064883343759234,0.0,0.0,1.1297008063964105,0.034090909090909,False,153
compact_t45_s1.000_s3a0.25,,submission_e350_compactplateau_compact_t45_s1_000_s3a0_25_1fd9aa68.csv,analysis_outputs/submission_e350_compactplateau_compact_t45_s1_000_s3a0_25_1fd9aa68.csv,0,0,0.0,0.0,False,,0.034090909090909,0.875,0.9659090909090908,0.8295454545454546,0.6988636363636364,0.8920454545454546,0.8579545454545454,-5.0033869015439544e-05,-1.4801494833057718e-09,0.0447181014502056,-1.8107415325603615e-05,0.0146633365442563,0.0003366634557436,0.3263866061418093,0.0047812240140043,35,0.0027556991242457,0.0067476611424756,0.0,0.0,1.4419109576515332,0.034090909090909,False,154
compact_t85_s1.010_s3a1.00,,submission_e350_compactplateau_compact_t85_s1_010_s3a1_00_10dec5e1.csv,analysis_outputs/submission_e350_compactplateau_compact_t85_s1_010_s3a1_00_10dec5e1.csv,0,0,0.0,0.0,False,,0.9545454545454546,0.0852272727272727,0.1022727272727272,0.7784090909090909,0.2528409090909091,0.0284090909090909,0.1732954545454545,-5.0365775058849094e-05,3.304258939262442e-07,0.0448179173025338,8.170843700260055e-05,0.0148177931209851,0.0001822068790148,0.3233905054480872,0.0017851233202821,32,0.0156812380586338,0.0088417657954899,0.0,0.01,1.020580030323868,0.0284090909090909,False,155
compact_t55_s1.010_s3a1.00,,submission_e350_compactplateau_compact_t55_s1_010_s3a1_00_4b516a8a.csv,analysis_outputs/submission_e350_compactplateau_compact_t55_s1_010_s3a1_00_4b516a8a.csv,0,0,0.0,0.0,False,,0.8977272727272727,0.5511363636363636,0.0284090909090909,0.5852272727272727,0.6988636363636364,0.0568181818181818,0.1732954545454545,-5.0344950541449755e-05,3.0960137652690477e-07,0.0447629494374097,2.6740571878500208e-05,0.0148225380553477,0.0001774619446522,0.3158161098802807,-0.0057892722475242,35,0.0151773493307053,0.0100632914186311,0.0,0.01,1.1216999186904943,0.0284090909090909,False,156
compact_t55_s1.005_s3a0.75,,submission_e350_compactplateau_compact_t55_s1_005_s3a0_75_cc4cee80.csv,analysis_outputs/submission_e350_compactplateau_compact_t55_s1_005_s3a0_75_cc4cee80.csv,0,0,0.0,0.0,False,,0.4886363636363636,0.6647727272727273,0.3806818181818182,0.0284090909090909,0.6988636363636364,0.4431818181818182,0.5426136363636364,-5.0201795412955285e-05,1.6644624803243446e-07,0.0447489567400011,1.2747874469899724e-05,0.0147473701559205,0.0002526298440794,0.2844702111615256,-0.0371351709662793,35,0.0092658810354375,0.0071401471690757,0.0,0.0049999999999998,1.1582258927164686,0.0284090909090909,False,157
compact_t40_s0.995_s3a1.00,,submission_e350_compactplateau_compact_t40_s0_995_s3a1_00_0d972290.csv,analysis_outputs/submission_e350_compactplateau_compact_t40_s0_995_s3a1_00_0d972290.csv,0,0,0.0,0.0,False,,0.1590909090909091,0.0284090909090909,0.9943181818181818,0.3522727272727273,0.0255681818181818,0.25,0.3579545454545454,-5.006686928732192e-05,3.1520122399068965e-08,0.0448354230014139,9.921413588270116e-05,0.0146002079269144,0.0003997920730855,0.3069697859395057,-0.0146355961882992,22,0.0113419622409728,0.0077340814536326,0.0,0.005,0.9311195869348268,0.0255681818181818,False,158
compact_t40_s0.995_s3a0.75,,submission_e350_compactplateau_compact_t40_s0_995_s3a0_75_3fc32461.csv,analysis_outputs/submission_e350_compactplateau_compact_t40_s0_995_s3a0_75_3fc32461.csv,0,0,0.0,0.0,False,,0.0284090909090909,0.1477272727272727,1.0,0.1931818181818181,0.0255681818181818,0.3920454545454545,0.3579545454545454,-5.0030229121919144e-05,-5.120043003705907e-09,0.0448045306459182,6.832178038700121e-05,0.0145977853928823,0.0004022146071176,0.3016441217544698,-0.0199612603733351,22,0.0100360730939456,0.0090399706006597,0.0,0.005,0.9278728336880736,0.0255681818181818,False,159
compact_t60_s1.010_s3a1.00,,submission_e350_compactplateau_compact_t60_s1_010_s3a1_00_ac5b7c37.csv,analysis_outputs/submission_e350_compactplateau_compact_t60_s1_010_s3a1_00_ac5b7c37.csv,0,0,0.0,0.0,False,,0.9375,0.2045454545454545,0.034090909090909,0.0227272727272727,0.6988636363636364,0.0681818181818181,0.1732954545454545,-5.035828922996682e-05,3.2294006504397104e-07,0.0448016750189793,6.546615344810158e-05,0.0148209721554767,0.0001790278445233,0.2823874554850188,-0.0392179266427861,35,0.0151314976231424,0.0096300873136412,0.0,0.01,0.9885830355736112,0.0227272727272727,False,160
compact_t35_s1.010_s3a0.25,,submission_e350_compactplateau_compact_t35_s1_010_s3a0_25_fb82fe15.csv,analysis_outputs/submission_e350_compactplateau_compact_t35_s1_010_s3a0_25_fb82fe15.csv,0,0,0.0,0.0,False,,0.8920454545454546,0.8352272727272727,0.0227272727272727,0.9488636363636364,0.1363636363636363,0.1647727272727272,0.1732954545454545,-5.034239770191204e-05,3.0704853698918845e-07,0.0447248953896658,-1.1313475865401544e-05,0.0148225400458852,0.0001774599541147,0.3364575310885196,0.0148521489607146,30,0.0124405964883928,0.0168734732108198,0.0,0.01,1.1138805482052394,0.0227272727272727,False,161
compact_t55_s1.000_s3a0.00,,submission_e350_compactplateau_compact_t55_s1_000_s3a0_00_122aaee6.csv,analysis_outputs/submission_e350_compactplateau_compact_t55_s1_000_s3a0_00_122aaee6.csv,0,0,0.0,0.0,False,,0.0227272727272727,0.9318181818181818,0.8579545454545454,0.125,0.1704545454545454,0.9659090909090908,0.8579545454545454,-5.001965562225386e-05,-1.569354266899275e-08,0.0447052521738656,-3.0956691665598446e-05,0.0146685519774139,0.000331448022586,0.2988674196274928,-0.0227379625003121,31,0.0003659897179613,0.0072054622231425,0.0,0.0,1.127003242562816,0.0227272727272727,False,162
compact_t40_s1.010_s3a1.00,,submission_e350_compactplateau_compact_t40_s1_010_s3a1_00_eed416ca.csv,analysis_outputs/submission_e350_compactplateau_compact_t40_s1_010_s3a1_00_eed416ca.csv,0,0,0.0,0.0,False,,0.9943181818181818,0.0454545454545454,0.0511363636363636,0.0852272727272727,0.6988636363636364,0.0170454545454545,0.1732954545454545,-5.044024764114352e-05,4.048984762206675e-07,0.0448335918438481,9.738297831689974e-05,0.0148201654815493,0.0001798345184506,0.2960174758501426,-0.0255879062776623,35,0.0157525780331915,0.0121446972458511,0.0,0.01,0.9666674511580268,0.0170454545454545,False,163
compact_t35_s1.010_s3a0.50,,submission_e350_compactplateau_compact_t35_s1_010_s3a0_50_4caffb32.csv,analysis_outputs/submission_e350_compactplateau_compact_t35_s1_010_s3a0_50_4caffb32.csv,0,0,0.0,0.0,False,,0.9772727272727272,0.5,0.0170454545454545,0.8465909090909091,0.1704545454545454,0.1306818181818181,0.1732954545454545,-5.039072751000498e-05,3.5537834508213057e-07,0.0447670381026759,3.082923714469582e-05,0.014826665852183,0.0001733341478169,0.3273402899557732,0.0057349078279682,31,0.0136438740736716,0.0156701956255409,0.0,0.01,1.0561428529524266,0.0170454545454545,False,164
compact_t35_s1.005_s3a1.00,,submission_e350_compactplateau_compact_t35_s1_005_s3a1_00_aa73e366.csv,analysis_outputs/submission_e350_compactplateau_compact_t35_s1_005_s3a1_00_aa73e366.csv,0,0,0.0,0.0,False,,0.9431818181818182,0.0170454545454545,0.3465909090909091,0.2897727272727273,0.2528409090909091,0.2215909090909091,0.5426136363636364,-5.036409720769065e-05,3.287480427677985e-07,0.044851745811927,0.0001155369463958,0.0147615589784438,0.0002384410215562,0.3048598433224444,-0.0167455388053605,32,0.0116433484776262,0.0088566815331796,0.0,0.0049999999999998,1.0319436666875046,0.0170454545454545,False,165
compact_t35_s0.995_s3a0.75,,submission_e350_compactplateau_compact_t35_s0_995_s3a0_75_bda9b4cc.csv,analysis_outputs/submission_e350_compactplateau_compact_t35_s0_995_s3a0_75_bda9b4cc.csv,0,0,0.0,0.0,False,,0.1534090909090909,0.096590909090909,0.9829545454545454,0.6022727272727273,0.0142045454545454,0.3693181818181818,0.3579545454545454,-5.0065907090958935e-05,3.0557926036084686e-08,0.04481094097763,7.473211209879649e-05,0.014610716199477,0.0003892838005229,0.3163743150992014,-0.0052310670286035,20,0.0104400933128076,0.0100599003083693,0.0,0.005,0.9531881059182536,0.0142045454545454,False,166
compact_t35_s1.010_s3a0.75,,submission_e350_compactplateau_compact_t35_s1_010_s3a0_75_bc6e4e2f.csv,analysis_outputs/submission_e350_compactplateau_compact_t35_s1_010_s3a0_75_bc6e4e2f.csv,0,0,0.0,0.0,False,,0.9886363636363636,0.1136363636363636,0.0113636363636363,0.9034090909090908,0.2528409090909091,0.0738636363636363,0.1732954545454545,-5.043926787933755e-05,4.039187144147001e-07,0.0448090444240489,7.283555851769763e-05,0.0148307916584807,0.0001692083415192,0.3317776839829818,0.0101723018551768,32,0.0148471313518255,0.014466938347387,0.0,0.01,1.0067813290251668,0.0113636363636363,False,167
compact_t90_s1.010_s3a1.00,,submission_e350_compactplateau_compact_t90_s1_010_s3a1_00_f02a9b9a.csv,analysis_outputs/submission_e350_compactplateau_compact_t90_s1_010_s3a1_00_f02a9b9a.csv,0,0,0.0,0.0,False,,0.9488636363636364,0.0909090909090909,0.096590909090909,0.0113636363636363,0.0795454545454545,0.0227272727272727,0.1732954545454545,-5.0365775058374675e-05,3.3042589345182437e-07,0.0448179173023493,8.170843681809536e-05,0.0148177931210146,0.0001822068789853,0.2756366917870687,-0.0459686903407363,29,0.0156812380605991,0.0088417657935635,0.0,0.01,0.8362348020545182,0.0113636363636363,False,168
compact_t45_s1.010_s3a1.00,,submission_e350_compactplateau_compact_t45_s1_010_s3a1_00_79cbdde5.csv,analysis_outputs/submission_e350_compactplateau_compact_t45_s1_010_s3a1_00_79cbdde5.csv,0,0,0.0,0.0,False,,0.9261363636363636,0.4318181818181818,0.1647727272727272,0.0170454545454545,0.9857954545454546,0.0113636363636363,0.1732954545454545,-5.035639982445587e-05,3.210506595330184e-07,0.0447704341756148,3.422531008359653e-05,0.0148161757103263,0.0001838242896736,0.2810568225523134,-0.0405485595754915,37,0.0158517813914952,0.0113014485317334,0.0,0.01,1.0555405213615552,0.0113636363636363,False,169
