pred_index,base_index,tag,source_file,source_table,source_rank,source,source_base_file,source_target_mask,source_gate,compact_focused_score,posterior_expected_public_vs_anchor,bridge_score,row_gate,target_scope,scale,source_mean_abs_logit_move,source_mean_abs_q2s3_logit_move,active_rows,active_cells,active_q2s3_cells,row_gate_rows,target_scope_cells,mean_abs_logit_move_raw,mean_abs_q2s3_logit_move_raw,max_abs_logit_move_raw,all_delta_vs_mixmin,all_minus_base,all_worst_minus_base,set_inverse_top_delta_vs_mixmin,set_inverse_top_minus_base,set_inverse_top_worst_minus_base,set_raw05_compatible_delta_vs_mixmin,set_raw05_compatible_minus_base,set_raw05_compatible_worst_minus_base,set_all_sign_delta_vs_mixmin,set_all_sign_minus_base,set_all_sign_worst_minus_base,best_set_delta_vs_mixmin,worst_set_delta_vs_mixmin,sets_beating_base,sets_tail_neutral,row_id,world_support_minus_base,raw_energy_q_p90_minus_base,hidden_core_minus_base,hidden_q2_minus_base,hidden_s3_minus_base,hidden_q2s3_mean_minus_base,block_q2s3_mean_minus_base,block_q2s3_max_minus_base,block_q2s3_beats_base_rate,block_q2s3_tail_safe_rate,nonanchor_evaluated,mean_abs_logit_move_vs_mixmin,mean_abs_q2s3_logit_move_vs_mixmin,all_beats_base,all_margin_vs_mixmin,all_sets_beat_base,all_sets_tail_neutral,hidden_q2s3_beats_base,world_nonworse,block_majority_beats,block_tail_safe,strict_gate,loose_gate,deployable_gate,structural_all_sets_tail_neutral,structural_all_sets_beat_base,structural_hidden_core_beats_base,structural_world_nonworse,structural_raw_energy_nonworse,structural_strict_gate,structural_loose_gate,materialized_submission
612,0,e83_all_rows_s_all_1.00_50f30ef7,submission_jepa_block_consensus_gate_299a7455.csv,jepa_block_consensus_gate_selected.csv,6,consensus_gate,submission_jepa_bridge_ensemble_c42fbf1e.csv,s_all,raw_agree,0.5820805443737258,0.5768561124192866,0.5823612656039504,all_rows,s_all,1.0,0.04718286598744242,0.041885322413116814,250,1000,250,250,1000,0.027753989912250226,0.028964902884861556,0.11116237546999203,1.1141199776298905e-05,1.1141199776298905e-05,-9.226841143072928e-05,0.00031413471890606726,0.00031413471890606726,0.00023805754680683577,-0.00011065860159376051,-0.00011065860159376051,-9.226841143072928e-05,-0.00017005251798341003,-0.00017005251798341003,-9.226841143072928e-05,-0.00017005251798341003,0.00031413471890606726,2,2,611,,,,,,,,,,,False,0.027753989912250226,0.028964902884861556,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
672,0,e83_e82_energy_top250_s_all_1.00_50f30ef7,submission_jepa_block_consensus_gate_299a7455.csv,jepa_block_consensus_gate_selected.csv,6,consensus_gate,submission_jepa_bridge_ensemble_c42fbf1e.csv,s_all,raw_agree,0.5820805443737258,0.5768561124192866,0.5823612656039504,e82_energy_top250,s_all,1.0,0.04718286598744242,0.041885322413116814,250,1000,250,250,1000,0.027753989912250226,0.028964902884861556,0.11116237546999203,1.1141199776298905e-05,1.1141199776298905e-05,-9.226841143072928e-05,0.00031413471890606726,0.00031413471890606726,0.00023805754680683577,-0.00011065860159376051,-0.00011065860159376051,-9.226841143072928e-05,-0.00017005251798341003,-0.00017005251798341003,-9.226841143072928e-05,-0.00017005251798341003,0.00031413471890606726,2,2,671,,,,,,,,,,,False,0.027753989912250226,0.028964902884861556,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
692,0,e83_e82_energy_top500_s_all_1.00_50f30ef7,submission_jepa_block_consensus_gate_299a7455.csv,jepa_block_consensus_gate_selected.csv,6,consensus_gate,submission_jepa_bridge_ensemble_c42fbf1e.csv,s_all,raw_agree,0.5820805443737258,0.5768561124192866,0.5823612656039504,e82_energy_top500,s_all,1.0,0.04718286598744242,0.041885322413116814,250,1000,250,250,1000,0.027753989912250226,0.028964902884861556,0.11116237546999203,1.1141199776298905e-05,1.1141199776298905e-05,-9.226841143072928e-05,0.00031413471890606726,0.00031413471890606726,0.00023805754680683577,-0.00011065860159376051,-0.00011065860159376051,-9.226841143072928e-05,-0.00017005251798341003,-0.00017005251798341003,-9.226841143072928e-05,-0.00017005251798341003,0.00031413471890606726,2,2,691,,,,,,,,,,,False,0.027753989912250226,0.028964902884861556,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
252,0,e83_all_rows_s_all_1.00_68e7e4fd,submission_jepa_block_consensus_gate_76aff53b.csv,jepa_block_consensus_gate_selected.csv,3,consensus_gate,submission_jepa_bridge_ensemble_c42fbf1e.csv,s_all,raw_agree,0.5820804368040664,0.5768528722506643,0.5823469483198584,all_rows,s_all,1.0,0.04716267406552005,0.041841789857582676,250,1000,250,250,1000,0.02773379799032785,0.028921370329327428,0.11116357546999212,1.114184599182444e-05,1.114184599182444e-05,-9.226041883325653e-05,0.00031406989760152104,0.00031406989760152104,0.00023780047256405368,-0.0001106607077514532,-0.0001106607077514532,-9.226041883325653e-05,-0.00016998365187470554,-0.00016998365187470554,-9.226041883325653e-05,-0.00016998365187470554,0.00031406989760152104,2,2,251,,,,,,,,,,,False,0.02773379799032785,0.028921370329327428,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
312,0,e83_e82_energy_top250_s_all_1.00_68e7e4fd,submission_jepa_block_consensus_gate_76aff53b.csv,jepa_block_consensus_gate_selected.csv,3,consensus_gate,submission_jepa_bridge_ensemble_c42fbf1e.csv,s_all,raw_agree,0.5820804368040664,0.5768528722506643,0.5823469483198584,e82_energy_top250,s_all,1.0,0.04716267406552005,0.041841789857582676,250,1000,250,250,1000,0.02773379799032785,0.028921370329327428,0.11116357546999212,1.114184599182444e-05,1.114184599182444e-05,-9.226041883325653e-05,0.00031406989760152104,0.00031406989760152104,0.00023780047256405368,-0.0001106607077514532,-0.0001106607077514532,-9.226041883325653e-05,-0.00016998365187470554,-0.00016998365187470554,-9.226041883325653e-05,-0.00016998365187470554,0.00031406989760152104,2,2,311,,,,,,,,,,,False,0.02773379799032785,0.028921370329327428,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
332,0,e83_e82_energy_top500_s_all_1.00_68e7e4fd,submission_jepa_block_consensus_gate_76aff53b.csv,jepa_block_consensus_gate_selected.csv,3,consensus_gate,submission_jepa_bridge_ensemble_c42fbf1e.csv,s_all,raw_agree,0.5820804368040664,0.5768528722506643,0.5823469483198584,e82_energy_top500,s_all,1.0,0.04716267406552005,0.041841789857582676,250,1000,250,250,1000,0.02773379799032785,0.028921370329327428,0.11116357546999212,1.114184599182444e-05,1.114184599182444e-05,-9.226041883325653e-05,0.00031406989760152104,0.00031406989760152104,0.00023780047256405368,-0.0001106607077514532,-0.0001106607077514532,-9.226041883325653e-05,-0.00016998365187470554,-0.00016998365187470554,-9.226041883325653e-05,-0.00016998365187470554,0.00031406989760152104,2,2,331,,,,,,,,,,,False,0.02773379799032785,0.028921370329327428,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
372,0,e83_all_rows_s_all_1.00_016566ff,submission_jepa_block_consensus_gate_c28e6346.csv,jepa_block_consensus_gate_selected.csv,4,consensus_gate,submission_jepa_bridge_ensemble_c42fbf1e.csv,s_all,raw_agree,0.5820804684573849,0.576852968311121,0.5823457731594527,all_rows,s_all,1.0,0.047162023066555384,0.04184224349914369,250,1000,250,250,1000,0.027733146991363197,0.028921823970888452,0.11116237546999203,1.1154379504163536e-05,1.1154379504163536e-05,-9.226015781893526e-05,0.00031409597274678625,0.00031409597274678625,0.0002377906111954431,-0.00011065278395783196,-0.00011065278395783196,-9.226015781893526e-05,-0.00016998005027624163,-0.00016998005027624163,-9.226015781893526e-05,-0.00016998005027624163,0.00031409597274678625,2,2,371,,,,,,,,,,,False,0.027733146991363197,0.028921823970888452,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
432,0,e83_e82_energy_top250_s_all_1.00_016566ff,submission_jepa_block_consensus_gate_c28e6346.csv,jepa_block_consensus_gate_selected.csv,4,consensus_gate,submission_jepa_bridge_ensemble_c42fbf1e.csv,s_all,raw_agree,0.5820804684573849,0.576852968311121,0.5823457731594527,e82_energy_top250,s_all,1.0,0.047162023066555384,0.04184224349914369,250,1000,250,250,1000,0.027733146991363197,0.028921823970888452,0.11116237546999203,1.1154379504163536e-05,1.1154379504163536e-05,-9.226015781893526e-05,0.00031409597274678625,0.00031409597274678625,0.0002377906111954431,-0.00011065278395783196,-0.00011065278395783196,-9.226015781893526e-05,-0.00016998005027624163,-0.00016998005027624163,-9.226015781893526e-05,-0.00016998005027624163,0.00031409597274678625,2,2,431,,,,,,,,,,,False,0.027733146991363197,0.028921823970888452,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
452,0,e83_e82_energy_top500_s_all_1.00_016566ff,submission_jepa_block_consensus_gate_c28e6346.csv,jepa_block_consensus_gate_selected.csv,4,consensus_gate,submission_jepa_bridge_ensemble_c42fbf1e.csv,s_all,raw_agree,0.5820804684573849,0.576852968311121,0.5823457731594527,e82_energy_top500,s_all,1.0,0.047162023066555384,0.04184224349914369,250,1000,250,250,1000,0.027733146991363197,0.028921823970888452,0.11116237546999203,1.1154379504163536e-05,1.1154379504163536e-05,-9.226015781893526e-05,0.00031409597274678625,0.00031409597274678625,0.0002377906111954431,-0.00011065278395783196,-0.00011065278395783196,-9.226015781893526e-05,-0.00016998005027624163,-0.00016998005027624163,-9.226015781893526e-05,-0.00016998005027624163,0.00031409597274678625,2,2,451,,,,,,,,,,,False,0.027733146991363197,0.028921823970888452,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1908,0,e83_e82_energy_not_top100_q2s3_1.00_a23d6c10,submission_jepa_block_consensus_rawcorr_refine_aeabeb26.csv,jepa_block_consensus_rawcorrector_refine_selected.csv,4,rawcounter_anchor_refine,submission_jepa_bridge_ensemble_86c6c9d1.csv,no_q2,energy_consensus,0.5820634212566024,0.5768557659896544,0.5822899009008273,e82_energy_not_top100,q2s3,1.0,0.04680638668411403,0.041522531835148056,150,300,300,150,500,0.007357087038225144,0.02574980463378776,0.08495508090739268,1.118834114166578e-05,1.118834114166578e-05,-1.9990207352993394e-05,0.00013368817895753615,0.00013368817895753615,0.00013416691203382847,-4.132921320754157e-05,-4.132921320754157e-05,-1.9990207352993394e-05,-5.879394232488622e-05,-5.879394232488622e-05,-1.9990207352993394e-05,-5.879394232488622e-05,0.00013368817895753615,2,2,1907,,,,,,,,,,,False,0.007357087038225144,0.02574980463378776,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3268,0,e83_e82_energy_top50_s_all_1.00_cb286b93,submission_hiddenblock_seqmotif_cellgate_b8c9ae2f.csv,manual_controls,999,manual_control,,,,,,,e82_energy_top50,s_all,1.0,0.04923175159242133,0.04437748865224428,50,200,50,50,1000,0.006047723667616694,0.005389745697484698,0.1206545956323899,1.1337469728589511e-05,1.1337469728589511e-05,-4.461546542666728e-05,9.07733653831011e-05,9.07733653831011e-05,3.767287540590303e-05,-1.817455800079415e-05,-1.817455800079415e-05,-4.461546542666728e-05,-3.8586398196316374e-05,-3.8586398196316374e-05,-4.461546542666728e-05,-3.8586398196316374e-05,9.07733653831011e-05,2,2,3267,,,,,,,,,,,False,0.006047723667616694,0.005389745697484698,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
108,0,e83_e82_energy_not_top100_q2s3_1.00_f4bc4c69,submission_jepa_block_consensus_gate_eef3daf0.csv,jepa_block_consensus_gate_selected.csv,1,consensus_gate,submission_jepa_bridge_ensemble_c42fbf1e.csv,s_all,raw_agree,0.582080318332387,0.5768545803134363,0.5823574135715762,e82_energy_not_top100,q2s3,1.0,0.04717434653680134,0.041862239863357284,150,300,300,150,500,0.007419592644144745,0.025968574254506365,0.08890192493287818,1.14077656561129e-05,1.14077656561129e-05,-2.0000102322614843e-05,0.00013449873434046022,0.00013449873434046022,0.00013551194982008852,-4.14073261071346e-05,-4.14073261071346e-05,-2.0000102322614843e-05,-5.886811126498692e-05,-5.886811126498692e-05,-2.0000102322614843e-05,-5.886811126498692e-05,0.00013449873434046022,2,2,107,,,,,,,,,,,False,0.007419592644144745,0.025968574254506365,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
588,0,e83_e82_energy_not_top100_q2s3_1.00_4c445808,submission_jepa_block_consensus_gate_aa97b049.csv,jepa_block_consensus_gate_selected.csv,5,consensus_gate,submission_jepa_bridge_ensemble_c42fbf1e.csv,s_all,raw_agree,0.582080489027861,0.5768544679010329,0.5823569272708579,e82_energy_not_top100,q2s3,1.0,0.047174565551913177,0.041864309523512715,150,300,300,150,500,0.007419748518450674,0.025969119814577113,0.088903124932878,1.1410732153493974e-05,1.1410732153493974e-05,-2.000010339042735e-05,0.00013451024515720444,0.00013451024515720444,0.00013554447599473107,-4.1407395259596136e-05,-4.1407395259596136e-05,-2.000010339042735e-05,-5.887065343690434e-05,-5.887065343690434e-05,-2.000010339042735e-05,-5.887065343690434e-05,0.00013451024515720444,2,2,587,,,,,,,,,,,False,0.007419748518450674,0.025969119814577113,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
348,0,e83_e82_energy_not_top100_q2s3_1.00_ea9fd581,submission_jepa_block_consensus_gate_76aff53b.csv,jepa_block_consensus_gate_selected.csv,3,consensus_gate,submission_jepa_bridge_ensemble_c42fbf1e.csv,s_all,raw_agree,0.5820804368040664,0.5768528722506643,0.5823469483198584,e82_energy_not_top100,q2s3,1.0,0.04716267406552005,0.041841789857582676,150,300,300,150,500,0.00741389815738258,0.025948643550838785,0.088903124932878,1.1414345121085745e-05,1.1414345121085745e-05,-2.000159962511905e-05,0.0001345010380362499,0.0001345010380362499,0.000135615166010572,-4.1399870448488585e-05,-4.1399870448488585e-05,-2.000159962511905e-05,-5.885813222439307e-05,-5.885813222439307e-05,-2.000159962511905e-05,-5.885813222439307e-05,0.0001345010380362499,2,2,347,,,,,,,,,,,False,0.00741389815738258,0.025948643550838785,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
468,0,e83_e82_energy_not_top100_q2s3_1.00_0ed08dd0,submission_jepa_block_consensus_gate_c28e6346.csv,jepa_block_consensus_gate_selected.csv,4,consensus_gate,submission_jepa_bridge_ensemble_c42fbf1e.csv,s_all,raw_agree,0.5820804684573849,0.576852968311121,0.5823457731594527,e82_energy_not_top100,q2s3,1.0,0.047162023066555384,0.04184224349914369,150,300,300,150,500,0.007414103202416795,0.025949361208458532,0.08890192493287818,1.1421225075469721e-05,1.1421225075469721e-05,-2.0001633702304566e-05,0.00013451152965959778,0.00013451152965959778,0.0001355929045696591,-4.139081483156559e-05,-4.139081483156559e-05,-2.0001633702304566e-05,-5.885703960173405e-05,-5.885703960173405e-05,-2.0001633702304566e-05,-5.885703960173405e-05,0.00013451152965959778,2,2,467,,,,,,,,,,,False,0.007414103202416795,0.025949361208458532,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
228,0,e83_e82_energy_not_top100_q2s3_1.00_10788c9e,submission_jepa_block_consensus_gate_5738e95e.csv,jepa_block_consensus_gate_selected.csv,2,consensus_gate,submission_jepa_bridge_ensemble_c42fbf1e.csv,s_all,raw_agree,0.5820803817715945,0.5768560073442378,0.5823627772266234,e82_energy_not_top100,q2s3,1.0,0.0471787634503066,0.04187335626085261,150,300,300,150,500,0.007423959363812705,0.025983857773344225,0.08890192493287818,1.142344924587313e-05,1.142344924587313e-05,-2.0000646465789806e-05,0.00013455939976991793,0.00013455939976991793,0.00013552015287743302,-4.140345351488772e-05,-4.140345351488772e-05,-2.0000646465789806e-05,-5.88855985172998e-05,-5.88855985172998e-05,-2.0000646465789806e-05,-5.88855985172998e-05,0.00013455939976991793,2,2,227,,,,,,,,,,,False,0.007423959363812705,0.025983857773344225,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3488,0,e83_all_rows_s_all_1.00_5fb18868,submission_jepa_block_consensus_rawcorr_7cc6473a.csv,manual_controls,999,manual_control,,,,,,,all_rows,s_all,1.0,0.046680776257315544,0.0411407732037178,250,1000,250,250,1000,0.027380141459112377,0.028224987727108866,0.10815987216794265,1.1437970748540138e-05,1.1437970748540138e-05,-9.159127971847258e-05,0.0003108920002694582,0.0003108920002694582,0.00023634983751064098,-0.00010833674410126726,-0.00010833674410126726,-9.159127971847258e-05,-0.00016824134392234846,-0.00016824134392234846,-9.159127971847258e-05,-0.00016824134392234846,0.0003108920002694582,2,2,3487,,,,,,,,,,,False,0.027380141459112377,0.028224987727108866,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3548,0,e83_e82_energy_top250_s_all_1.00_5fb18868,submission_jepa_block_consensus_rawcorr_7cc6473a.csv,manual_controls,999,manual_control,,,,,,,e82_energy_top250,s_all,1.0,0.046680776257315544,0.0411407732037178,250,1000,250,250,1000,0.027380141459112377,0.028224987727108866,0.10815987216794265,1.1437970748540138e-05,1.1437970748540138e-05,-9.159127971847258e-05,0.0003108920002694582,0.0003108920002694582,0.00023634983751064098,-0.00010833674410126726,-0.00010833674410126726,-9.159127971847258e-05,-0.00016824134392234846,-0.00016824134392234846,-9.159127971847258e-05,-0.00016824134392234846,0.0003108920002694582,2,2,3547,,,,,,,,,,,False,0.027380141459112377,0.028224987727108866,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3568,0,e83_e82_energy_top500_s_all_1.00_5fb18868,submission_jepa_block_consensus_rawcorr_7cc6473a.csv,manual_controls,999,manual_control,,,,,,,e82_energy_top500,s_all,1.0,0.046680776257315544,0.0411407732037178,250,1000,250,250,1000,0.027380141459112377,0.028224987727108866,0.10815987216794265,1.1437970748540138e-05,1.1437970748540138e-05,-9.159127971847258e-05,0.0003108920002694582,0.0003108920002694582,0.00023634983751064098,-0.00010833674410126726,-0.00010833674410126726,-9.159127971847258e-05,-0.00016824134392234846,-0.00016824134392234846,-9.159127971847258e-05,-0.00016824134392234846,0.0003108920002694582,2,2,3567,,,,,,,,,,,False,0.027380141459112377,0.028224987727108866,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
708,0,e83_e82_energy_not_top100_q2s3_1.00_a902ea08,submission_jepa_block_consensus_gate_299a7455.csv,jepa_block_consensus_gate_selected.csv,6,consensus_gate,submission_jepa_bridge_ensemble_c42fbf1e.csv,s_all,raw_agree,0.5820805443737258,0.5768561124192866,0.5823612656039504,e82_energy_not_top100,q2s3,1.0,0.04718286598744242,0.041885322413116814,150,300,300,150,500,0.00742631216867743,0.02599209259037076,0.08890192493287818,1.1438214182257767e-05,1.1438214182257767e-05,-1.9999957432514925e-05,0.00013460134461429352,0.00013460134461429352,0.00013558714171990616,-4.140175880140706e-05,-4.140175880140706e-05,-1.9999957432514925e-05,-5.888494326600213e-05,-5.888494326600213e-05,-1.9999957432514925e-05,-5.888494326600213e-05,0.00013460134461429352,2,2,707,,,,,,,,,,,False,0.00742631216867743,0.02599209259037076,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
235,0,e83_e82_energy_not_top100_q3_s2_s3_s4_0.75_61347833,submission_jepa_block_consensus_gate_5738e95e.csv,jepa_block_consensus_gate_selected.csv,2,consensus_gate,submission_jepa_bridge_ensemble_c42fbf1e.csv,s_all,raw_agree,0.5820803817715945,0.5768560073442378,0.5823627772266234,e82_energy_not_top100,q3_s2_s3_s4,0.75,0.0471787634503066,0.04187335626085261,150,600,150,150,1000,0.012731769841740117,0.013721075086610367,0.08329724035566616,1.1462879375589985e-05,1.1462879375589985e-05,-4.361579095457646e-05,0.00023941683758799126,0.00023941683758799126,0.00022435765297701415,-8.27110390860808e-05,-8.27110390860808e-05,-4.361579095457646e-05,-0.00012231716037491847,-0.00012231716037491847,-4.361579095457646e-05,-0.00012231716037491847,0.00023941683758799126,2,2,234,,,,,,,,,,,False,0.012731769841740117,0.013721075086610367,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
595,0,e83_e82_energy_not_top100_q3_s2_s3_s4_0.75_74bd7df9,submission_jepa_block_consensus_gate_aa97b049.csv,jepa_block_consensus_gate_selected.csv,5,consensus_gate,submission_jepa_bridge_ensemble_c42fbf1e.csv,s_all,raw_agree,0.582080489027861,0.5768544679010329,0.5823569272708579,e82_energy_not_top100,q3_s2_s3_s4,0.75,0.047174565551913177,0.041864309523512715,150,600,150,150,1000,0.012726994559311497,0.013710021617535036,0.08329724035566616,1.1463840779324386e-05,1.1463840779324386e-05,-4.3597075264911744e-05,0.0002393772993842802,0.0002393772993842802,0.0002244917276308378,-8.269376036018627e-05,-8.269376036018627e-05,-4.3597075264911744e-05,-0.0001222920166862318,-0.0001222920166862318,-4.3597075264911744e-05,-0.0001222920166862318,0.0002393772993842802,2,2,594,,,,,,,,,,,False,0.012726994559311497,0.013710021617535036,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
115,0,e83_e82_energy_not_top100_q3_s2_s3_s4_0.75_ba484b8b,submission_jepa_block_consensus_gate_eef3daf0.csv,jepa_block_consensus_gate_selected.csv,1,consensus_gate,submission_jepa_bridge_ensemble_c42fbf1e.csv,s_all,raw_agree,0.582080318332387,0.5768545803134363,0.5823574135715762,e82_energy_not_top100,q3_s2_s3_s4,0.75,0.04717434653680134,0.041862239863357284,150,600,150,150,1000,0.01272743290799674,0.013709612447481982,0.08329724035566616,1.146461394996301e-05,1.146461394996301e-05,-4.3597174441245556e-05,0.0002393805418636763,0.0002393805418636763,0.00022447295409144807,-8.26944374394678e-05,-8.26944374394678e-05,-4.3597174441245556e-05,-0.0001222922625739864,-0.0001222922625739864,-4.3597174441245556e-05,-0.0001222922625739864,0.0002393805418636763,2,2,114,,,,,,,,,,,False,0.01272743290799674,0.013709612447481982,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
715,0,e83_e82_energy_not_top100_q3_s2_s3_s4_0.75_9bf5dfde,submission_jepa_block_consensus_gate_299a7455.csv,jepa_block_consensus_gate_selected.csv,6,consensus_gate,submission_jepa_bridge_ensemble_c42fbf1e.csv,s_all,raw_agree,0.5820805443737258,0.5768561124192866,0.5823612656039504,e82_energy_not_top100,q3_s2_s3_s4,0.75,0.04718286598744242,0.041885322413116814,150,600,150,150,1000,0.0127344950995949,0.013727251199380279,0.08329724035566616,1.1475645478542518e-05,1.1475645478542518e-05,-4.361953737375135e-05,0.00023946494733895207,0.00023946494733895207,0.00022443717267872643,-8.271381157154423e-05,-8.271381157154423e-05,-4.361953737375135e-05,-0.00012232419933144723,-0.00012232419933144723,-4.361953737375135e-05,-0.00012232419933144723,0.00023946494733895207,2,2,714,,,,,,,,,,,False,0.0127344950995949,0.013727251199380279,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2988,0,e83_e82_energy_not_top100_q2s3_1.00_20793713,submission_frontier_cvjepa_refine_a2c8d2c8.csv,manual_controls,999,manual_control,,,,,,,e82_energy_not_top100,q2s3,1.0,0.04561420000223732,0.041238336496659714,135,200,200,150,500,0.007314828841801876,0.025601900946306322,0.08210850000000303,1.1475952770179099e-05,1.1475952770179099e-05,-2.0039958977147165e-05,0.00013455370897119678,0.00013455370897119678,0.0001345311148028827,-4.124332290011967e-05,-4.124332290011967e-05,-2.0039958977147165e-05,-5.888252776031777e-05,-5.888252776031777e-05,-2.0039958977147165e-05,-5.888252776031777e-05,0.00013455370897119678,2,2,2987,,,,,,,,,,,False,0.007314828841801876,0.025601900946306322,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
355,0,e83_e82_energy_not_top100_q3_s2_s3_s4_0.75_745ff16e,submission_jepa_block_consensus_gate_76aff53b.csv,jepa_block_consensus_gate_selected.csv,3,consensus_gate,submission_jepa_bridge_ensemble_c42fbf1e.csv,s_all,raw_agree,0.5820804368040664,0.5768528722506643,0.5823469483198584,e82_energy_not_top100,q3_s2_s3_s4,0.75,0.04716267406552005,0.041841789857582676,150,600,150,150,1000,0.012720993730693922,0.013694664419731287,0.08329724035566616,1.1480317453571587e-05,1.1480317453571587e-05,-4.358786804514736e-05,0.00023937581610067316,0.00023937581610067316,0.0002245579260526931,-8.266743849183467e-05,-8.266743849183467e-05,-4.358786804514736e-05,-0.0001222674252480127,-0.0001222674252480127,-4.358786804514736e-05,-0.0001222674252480127,0.00023937581610067316,2,2,354,,,,,,,,,,,False,0.012720993730693922,0.013694664419731287,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
475,0,e83_e82_energy_not_top100_q3_s2_s3_s4_0.75_07873d4d,submission_jepa_block_consensus_gate_c28e6346.csv,jepa_block_consensus_gate_selected.csv,4,consensus_gate,submission_jepa_bridge_ensemble_c42fbf1e.csv,s_all,raw_agree,0.5820804684573849,0.576852968311121,0.5823457731594527,e82_energy_not_top100,q3_s2_s3_s4,0.75,0.047162023066555384,0.04184224349914369,150,600,150,150,1000,0.012720526842977932,0.013695202662946108,0.08329724035566616,1.1492159617265685e-05,1.1492159617265685e-05,-4.358754295974432e-05,0.00023940168447067478,0.00023940168447067478,0.00022456051484009976,-8.265878882041111e-05,-8.265878882041111e-05,-4.358754295974432e-05,-0.00012226641679846662,-0.00012226641679846662,-4.358754295974432e-05,-0.00012226641679846662,0.00023940168447067478,2,2,474,,,,,,,,,,,False,0.012720526842977932,0.013695202662946108,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3704,0,e83_e82_energy_not_top100_q2s3_1.00_c4ec8960,submission_jepa_block_consensus_gate_cf9e36f2.csv,manual_controls,999,manual_control,,,,,,,e82_energy_not_top100,q2s3,1.0,0.04722977763852919,0.041887060594426956,150,300,300,150,500,0.007427201317129905,0.025995204609954428,0.08863997457442419,1.1727959611906869e-05,1.1727959611906869e-05,-2.0004804328954684e-05,0.00013543782595737408,0.00013543782595737408,0.00013651942334513834,-4.134811619838086e-05,-4.134811619838086e-05,-2.0004804328954684e-05,-5.890583092327262e-05,-5.890583092327262e-05,-2.0004804328954684e-05,-5.890583092327262e-05,0.00013543782595737408,2,2,3703,,,,,,,,,,,False,0.007427201317129905,0.025995204609954428,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3175,0,e83_e82_energy_top100_non_q2s3_0.75_ea145e1e,submission_jepa_energy_ensemble_5a01b623.csv,manual_controls,999,manual_control,,,,,,,e82_energy_top100,non_q2s3,0.75,0.04798797240063408,0.043341553147286715,100,500,0,100,1250,0.011122347375951433,5.998391887362953e-17,0.09173133822593432,1.1740298121010184e-05,1.1740298121010184e-05,-8.664551813475363e-05,0.0001841626579678346,0.0001841626579678346,0.00015899550631748305,-6.0341508510641795e-05,-6.0341508510641795e-05,-8.664551813475363e-05,-8.86002550939402e-05,-8.86002550939402e-05,-8.664551813475363e-05,-8.86002550939402e-05,0.0001841626579678346,2,2,3174,,,,,,,,,,,False,0.011122347375951433,5.998391887362953e-17,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
