candidate,direction,actual_anchor_score_final,anchor_delta_vs_mixmin,mean_actual_anchor,min_set_score,max_set_score,mean_abs_prob_move_vs_mixmin,mean_abs_logit_move_vs_mixmin,max_abs_logit_move_vs_mixmin,pred_index,band,target_mask,base_cell_gate,gradient_gate,row_gate,shape,scale,cap,active_gate_mean,hash,world_all_worlds,world_all_better_rate,world_all_median_delta,world_all_p90_delta,world_all_max_delta,raw_energy_half_worlds,raw_energy_half_better_rate,raw_energy_half_median_delta,raw_energy_half_p90_delta,raw_energy_half_max_delta,raw_energy_quarter_worlds,raw_energy_quarter_better_rate,raw_energy_quarter_median_delta,raw_energy_quarter_p90_delta,raw_energy_quarter_max_delta,low_slack_half_worlds,low_slack_half_better_rate,low_slack_half_median_delta,low_slack_half_p90_delta,low_slack_half_max_delta,mean_prob_delta_Q1,mean_abs_prob_delta_Q1,mean_prob_delta_Q2,mean_abs_prob_delta_Q2,mean_prob_delta_Q3,mean_abs_prob_delta_Q3,mean_prob_delta_S1,mean_abs_prob_delta_S1,mean_prob_delta_S2,mean_abs_prob_delta_S2,mean_prob_delta_S3,mean_abs_prob_delta_S3,mean_prob_delta_S4,mean_abs_prob_delta_S4,world_support_score,prefilter_keep,hidden_delta_subject_mean,hidden_delta_calendar_count_strict,hidden_delta_raw_phone_base,hidden_delta_transition_row_safe,hidden_delta_transition_balanced_hidden_sign,hidden_delta_transition_aggressive_hidden_sign,hidden_delta_core_median,hidden_core_mean_delta,hidden_core_max_delta,hidden_core_improve_count,hidden_all_mean_delta,hidden_all_max_delta,hidden_all_improve_count,hidden_guard,validation_support_score,anchor_beats_mixmin,anchor_margin_gate,movement_guard,world_guard,eligible_submission_gate,diagnostic_reverse_gate,selection_score
reverse_control|all|no_s3|support60|grad_all_abs50|teacher_row_top50|core_gain|s0.10|c0.080,reverse_control,0.5777348678203484,3.801137010706057e-07,0.5776017979261583,0.5772340807506239,0.5780362575549808,9.268929816330911e-05,0.0003903206037146219,0.008000000000000486,5271.0,all,no_s3,support60,grad_all_abs50,teacher_row_top50,core_gain,0.1,0.08,0.07542857142857143,455e72fc,45.0,0.0,0.00012416838504936134,0.0001799556503645494,0.00018452707893601428,22.0,0.0,0.00012533490990740415,0.0001840699360788789,0.00018452707893601428,11.0,0.0,0.0001799556503645494,0.00018452707893601428,0.00018452707893601428,22.0,0.0,0.00012685384461036397,0.00017988527374089846,0.00017995565036466044,1.6352242240633364e-05,4.721395065677725e-05,-6.691277355415592e-05,0.0001706216649832053,-7.768810153701178e-05,0.00010642286943519485,-7.80805006462098e-05,0.00010410560809934527,-0.00014275960240065356,0.00014275960240066798,1.5543122344752192e-18,9.547918011776345e-18,-8.548969230066984e-06,7.770139156796351e-05,0.0002385042586034891,False,5.0301801370111754e-05,4.151817191888618e-05,4.87980698763435e-05,5.050739070111554e-05,5.3482746862454356e-05,3.348022488980362e-05,4.9358260703402657e-05,4.828931234027167e-05,5.3482746862454356e-05,0.0,4.6778095188873946e-05,5.3482746862454356e-05,0.0,False,0.004071424902797268,False,False,True,False,False,False,1.8832821594672035e-05
reverse_control|all|no_q2_s3|support60|grad_core_top50|teacher_row_top50|core_gain|s0.10|c0.080,reverse_control,0.5777348745345353,3.8682788794375256e-07,0.5776016464350059,0.5772334258362555,0.5780366335954258,7.375385055511807e-05,0.00030923317067900707,0.008000000000000486,4347.0,all,no_q2_s3,support60,grad_core_top50,teacher_row_top50,core_gain,0.1,0.08,0.064,67cca97f,45.0,0.0,9.317149705290184e-05,0.00013883420136890924,0.0001434056299404185,22.0,0.0,0.00010106317697605727,0.0001429484870831721,0.0001434056299404185,11.0,0.0,0.0001388342013688426,0.0001434056299404185,0.0001434056299404185,22.0,0.0,9.475577409617797e-05,0.00013876382474519166,0.00013883420136895364,1.593188801012413e-05,5.193213689219878e-05,7.993605777301126e-18,1.0658141036401503e-17,-8.210015708942941e-05,0.00011496559175226218,-8.619016264726259e-05,0.00011221527010039716,-0.00015216969929422576,0.00015216969929424018,1.5543122344752192e-18,9.547918011776345e-18,-1.4624544821968955e-05,8.499425584670795e-05,0.00018400275855923743,False,3.546480434568622e-05,2.9224539294103735e-05,3.6539943118030216e-05,3.767639258001054e-05,4.506570681639399e-05,3.337246520873638e-05,3.750742919406136e-05,3.7084404605647325e-05,4.506570681639399e-05,0.0,3.640732579386035e-05,4.506570681639399e-05,0.0,False,0.0031372135507752837,False,False,True,False,False,False,1.4727390881985603e-05
reverse_control|all|no_q2|support60|grad_core_top50|teacher_row_top50|core_gain|s0.10|c0.080,reverse_control,0.5777348752738858,3.875672384134887e-07,0.577601772749672,0.5772345447339623,0.5780359628276329,8.574577233292827e-05,0.0003661775731040004,0.008000000000000486,5859.0,all,no_q2,support60,grad_core_top50,teacher_row_top50,core_gain,0.1,0.08,0.07485714285714286,b1c376e7,45.0,0.0,0.00010751140467613052,0.00015774553756364718,0.00016231696613522306,22.0,0.0,0.00011288551682964165,0.00016185982327797667,0.00016231696613522306,11.0,0.0,0.00015774553756364718,0.00016231696613511204,0.00016231696613522306,22.0,0.0,0.00010772378102724689,0.00015767516093999622,0.0001577455375637582,1.593188801012413e-05,5.193213689219878e-05,7.993605777301126e-18,1.0658141036401503e-17,-8.210015708942941e-05,0.00011496559175226218,-8.619016264726259e-05,0.00011221527010039716,-0.00015216969929422576,0.00015216969929424018,-8.394345244466983e-05,8.394345244468093e-05,-1.4624544821968955e-05,8.499425584670795e-05,0.00020907591956503824,False,3.874593821340255e-05,3.298423221997915e-05,3.908232451932392e-05,3.983978307409153e-05,5.2484508216155135e-05,4.795577730642986e-05,4.1605274313294416e-05,4.1539084817188154e-05,5.2484508216155135e-05,0.0,4.1813976837525223e-05,5.2484508216155135e-05,0.0,False,0.003537700545346832,False,False,True,False,False,False,1.6619263851924692e-05
reverse_control|low_slack_half|all|support60|grad_all_abs50|teacher_row_top50|core_gain|s0.10|c0.080,reverse_control,0.5777348881643104,4.00457663030096e-07,0.57760182052194,0.5772349661061963,0.5780357117559379,9.765842247366452e-05,0.0004150905371493411,0.008000000000000451,9807.0,low_slack_half,all,support60,grad_all_abs50,teacher_row_top50,core_gain,0.1,0.08,0.07771428571428571,e439edde,45.0,0.0,0.00013819619077670708,0.00018974425955473607,0.00019157283098336642,22.0,0.0,0.00012353933443609577,0.00019157283098336642,0.00019157283098336642,11.0,0.0,0.00018700140241179053,0.00019157283098336642,0.00019157283098336642,22.0,0.0,0.00014514418386679662,0.00018658890933607176,0.00019157283098336642,1.1198814157915903e-05,5.979671596877312e-05,-6.75699679701316e-05,0.00014964810181388065,-5.27582823007916e-05,0.00010089051744257726,-8.036683954076312e-05,0.0001110483528706368,-0.00010708519436799657,0.00010708519436801101,-8.085201962799026e-05,8.085201962800136e-05,-2.7174296998967118e-05,7.428805522377136e-05,0.00024871422923530286,False,5.1008460455581606e-05,4.4284831892560383e-05,4.8611414892318905e-05,4.9674779846964334e-05,5.4325602056315425e-05,4.6758253453238474e-05,5.0322751788511866e-05,4.9386150157426645e-05,5.4325602056315425e-05,0.0,4.9283727769355856e-05,5.4325602056315425e-05,0.0,False,0.004197557794068019,False,False,True,False,False,False,1.955774076136674e-05
reverse_control|all|all|support60|grad_all_abs50|teacher_row_top50|core_gain|s0.10|c0.080,reverse_control,0.577734895538674,4.078320265943347e-07,0.5776019651423977,0.5772352268567242,0.5780356444748175,0.00010285599319132076,0.00043736754292652907,0.008000000000000486,3759.0,all,all,support60,grad_all_abs50,teacher_row_top50,core_gain,0.1,0.08,0.08342857142857144,37d74aa7,45.0,0.0,0.00013855249792460445,0.0001963982093329264,0.00020096963790450229,22.0,0.0,0.00013635349815827036,0.0002005124950472559,0.00020096963790450229,11.0,0.0,0.0001963982093329264,0.00020096963790450229,0.00020096963790450229,22.0,0.0,0.00014047978500969505,0.00019632783270926435,0.00019639820933303742,1.6352242240633364e-05,4.721395065677725e-05,-6.691277355415592e-05,0.0001706216649832053,-7.768810153701178e-05,0.00010642286943519485,-7.80805006462098e-05,0.00010410560809934527,-0.00014275960240065356,0.00014275960240066798,-7.116686519607996e-05,7.116686519609106e-05,-8.548969230066984e-06,7.770139156796351e-05,0.0002604958686015124,False,5.333703025911518e-05,4.5009776273752244e-05,5.121857071288538e-05,5.2516206766939355e-05,5.9789138251331586e-05,4.55954643561185e-05,5.31618500438924e-05,5.22948338204654e-05,5.9789138251331586e-05,0.0,5.151829095200495e-05,5.9789138251331586e-05,0.0,False,0.004428551716869535,False,False,True,False,False,False,2.0504795817044566e-05
reverse_control|all|no_s3|support60|grad_core_top50|teacher_row_top50|flat|s0.10|c0.080,reverse_control,0.5777349091738714,4.214672240099304e-07,0.5776023155261795,0.5772350932993953,0.5780356310483297,0.00016113292918009048,0.0006857142857143691,0.008000000000000486,5082.0,all,no_s3,support60,grad_core_top50,teacher_row_top50,flat,0.1,0.08,0.08571428571428572,5287012d,45.0,0.0,0.00020212567558564043,0.00029812567558584746,0.0003026971041572013,22.0,0.0,0.0002066971041571608,0.000302239961299966,0.0003026971041572013,11.0,0.0,0.00029812567558584746,0.0003026971041570903,0.0003026971041572013,22.0,0.0,0.00020898281844283773,0.00029766853272860104,0.00029812567558584746,2.8303592128584686e-05,0.0001186130434350312,-0.0001644529709360605,0.0002824104009024835,-0.00015415049120804901,0.00021081888769304403,-0.0001378397606063531,0.00019297370370132956,-0.00019658558491723676,0.0001965855849172512,1.5543122344752192e-18,9.547918011776345e-18,-3.265464258375406e-05,0.0001265288836114843,0.00039401251918368406,False,6.903429697391328e-05,5.443131898363873e-05,6.697738134298081e-05,6.868811992377655e-05,8.352857327165175e-05,5.959556844581382e-05,6.900763391348708e-05,6.84862268779396e-05,8.352857327165175e-05,0.0,6.732327040789457e-05,8.352857327165175e-05,0.0,False,0.005849651540017951,False,False,True,False,False,False,3.0691177639718956e-05
reverse_control|low_slack_half|no_q2|support60|grad_all_4of6|teacher_row_top50|flat|s0.10|c0.080,reverse_control,0.5777349268025672,4.390959198463662e-07,0.5776022089940983,0.5772357971114286,0.5780350832700369,0.0001495698979622762,0.0006508339398356034,0.008000000000000673,11970.0,low_slack_half,no_q2,support60,grad_all_4of6,teacher_row_top50,flat,0.1,0.08,0.08171428571428571,b68a570c,45.0,0.0,0.00016644185834813197,0.0002577329410407892,0.0002595615124695305,22.0,0.0,0.0001544186553266158,0.0002595615124694195,0.0002595615124695305,11.0,0.0,0.0002549900838978436,0.0002595615124694195,0.0002595615124695305,22.0,0.0,0.00018328739969447616,0.0002540757981835729,0.0002595615124695305,5.163201934792139e-06,0.00012747167629259358,7.993605777301126e-18,1.0658141036401503e-17,-0.00013737500349777953,0.0002247919684960732,-0.00014178328323188443,0.00019603477556301346,-0.0001619628066771227,0.00019188153372502292,-0.000140688122799419,0.0001406881227994301,-7.213773790783728e-05,0.00016612120885978955,0.0003365246478500117,False,5.504725252092335e-05,4.553189574418859e-05,5.25160551533288e-05,5.34502860090047e-05,8.167718273033309e-05,0.00011216996735718965,5.5535861784639096e-05,5.881524885312239e-05,8.167718273033309e-05,0.0,6.513264304280104e-05,0.00011216996735718965,0.0,False,0.005168092439893376,False,False,True,False,False,False,2.639524716678832e-05
reverse_control|low_slack_half|no_q2_s3|support60|grad_all_4of6|teacher_row_top50|core_gain|s0.10|c0.080,reverse_control,0.5777349303132696,4.426066222418257e-07,0.577601559982138,0.5772331018002711,0.5780368161901193,7.426968621275948e-05,0.00031238859527479016,0.008000000000000451,10479.0,low_slack_half,no_q2_s3,support60,grad_all_4of6,teacher_row_top50,core_gain,0.1,0.08,0.06857142857142857,535a8a56,45.0,0.0,9.03319116739576e-05,0.0001381628283299241,0.00013999139975862107,22.0,0.0,8.64315820389705e-05,0.00013999139975851005,0.00013999139975862107,11.0,0.0,0.00013541997118704518,0.00013999139975862107,0.00013999139975862107,22.0,0.0,0.0001012952038859094,0.00013514194860636541,0.00013999139975862107,8.477296434536874e-06,6.251823369215215e-05,7.993605777301126e-18,1.0658141036401503e-17,-6.681315342303484e-05,0.00011910948256216269,-8.734324163101787e-05,0.00011802475496089154,-0.00011480195767687984,0.00012556748258889494,1.5543122344752192e-18,9.547918011776345e-18,-3.6629431066525944e-05,9.466784968519481e-05,0.0001794510122940962,False,3.6093231931988434e-05,3.00658023455469e-05,3.5384653891523676e-05,3.673899740930242e-05,4.5317189030447125e-05,4.7891299369884344e-05,3.6216438412117746e-05,3.674602091990886e-05,4.5317189030447125e-05,0.0,3.8243944627258664e-05,4.7891299369884344e-05,0.0,False,0.003149091160033801,False,False,True,False,False,False,1.4441746598103933e-05
reverse_control|all|no_q2_s3|support60|grad_all_4of6|teacher_row_top50|core_gain|s0.10|c0.080,reverse_control,0.5777349315872743,4.4388062692135577e-07,0.5776016592551869,0.5772333696224503,0.5780367526831984,7.727168150274654e-05,0.00032516988291035707,0.008000000000000486,4431.0,all,no_q2_s3,support60,grad_all_4of6,teacher_row_top50,core_gain,0.1,0.08,0.07142857142857142,d8989b6a,45.0,0.0,9.750199647662328e-05,0.00014401062262103803,0.0001485820511925029,22.0,0.0,0.0001009579923938464,0.0001481249083352565,0.0001485820511925029,11.0,0.0,0.00014401062262103803,0.0001485820511925029,0.0001485820511925029,22.0,0.0,9.75940774185502e-05,0.000143940245997376,0.00014401062262103803,1.3782972007667759e-05,4.978322088974285e-05,7.993605777301126e-18,1.0658141036401503e-17,-8.732995714212832e-05,0.000120207591415335,-8.663973954180154e-05,0.000112664846994937,-0.0001580387305130805,0.00016279099780751603,1.5543122344752192e-18,9.547918011776345e-18,-2.0418283805038518e-05,9.545511341167468e-05,0.00019090633506682608,False,3.602339083141892e-05,2.9095041520488252e-05,3.690601965278262e-05,3.802027474841818e-05,4.671477585671546e-05,3.7248500445175026e-05,3.753906341008584e-05,3.756372511001804e-05,4.671477585671546e-05,0.0,3.736386663786918e-05,4.671477585671546e-05,0.0,False,0.003192007174425292,False,False,True,False,False,False,1.5302085746171648e-05
reverse_control|all|all|support60|grad_core_top50|all|core_gain|s0.10|c0.080,reverse_control,0.5777349344884907,4.46781843299604e-07,0.5776023443039284,0.5772365864285751,0.5780348531430737,0.00014745904744584317,0.0006341106635524988,0.008000000000000486,3549.0,all,all,support60,grad_core_top50,all,core_gain,0.1,0.08,0.13657142857142857,047faf43,45.0,0.0,0.00017912369745420875,0.00027099828683696536,0.0002755697154084302,22.0,0.0,0.00017138654122705876,0.00027324643682058447,0.0002755697154084302,11.0,0.0,0.00027099828683696536,0.00027362639336714345,0.0002755697154084302,22.0,0.0,0.00018340538201311318,0.0002701484739401128,0.0002722796870073818,5.362506655388288e-06,8.270073143250189e-05,-8.584886256005175e-05,0.00021145334966377006,-0.00010085541094825167,0.00014993139494766427,-0.00013316317836815488,0.0001646353705957984,-0.00020014485158559913,0.00020996268366401703,-0.00012853554597043137,0.00012853554597044248,-1.4624544821968955e-05,8.499425584670795e-05,0.0003573172549241721,False,6.703355005999168e-05,6.076492311513082e-05,6.464996417654412e-05,6.545678273961464e-05,8.328770268961616e-05,8.146558063359954e-05,7.004874018112783e-05,6.968783254060473e-05,8.328770268961616e-05,0.0,7.038674908508926e-05,8.328770268961616e-05,0.0,False,0.005946322189062242,False,False,True,False,False,False,2.7809421180013952e-05
reverse_control|all|no_q2|support60|grad_all_4of6|teacher_row_top50|core_gain|s0.10|c0.080,reverse_control,0.577734940643556,4.5293690864589564e-07,0.5776018414298953,0.5772346004423691,0.5780360204025368,9.024045326460969e-05,0.00038867335744096194,0.008000000000000486,5943.0,all,no_q2,support60,grad_all_4of6,teacher_row_top50,core_gain,0.1,0.08,0.08514285714285715,262896bf,45.0,0.0,0.00011048452709305767,0.00016412063185684557,0.00016869206042835483,22.0,0.0,0.00011595442275702528,0.0001682349175710085,0.00016869206042835483,11.0,0.0,0.00016412063185677894,0.0001686920604282438,0.00016869206042835483,22.0,0.0,0.00011133628104387228,0.00016405025523312798,0.00016412063185688996,1.3782972007667759e-05,4.978322088974285e-05,7.993605777301126e-18,1.0658141036401503e-17,-8.732995714212832e-05,0.000120207591415335,-8.663973954180154e-05,0.000112664846994937,-0.0001580387305130805,0.00016279099780751603,-9.078140233304044e-05,9.078140233305154e-05,-2.0418283805038518e-05,9.545511341167468e-05,0.00021734209967314567,False,3.9593688706540675e-05,3.291364628654758e-05,3.9506320108628756e-05,4.023978293177244e-05,5.4695497051282516e-05,5.302982961319369e-05,4.173135195661981e-05,4.2211703850769666e-05,5.4695497051282516e-05,0.0,4.310144523636935e-05,5.4695497051282516e-05,0.0,False,0.003612073235446713,False,False,True,False,False,False,1.7322142951470276e-05
reverse_control|all|no_s3|support60|grad_core_top50|all|core_gain|s0.10|c0.080,reverse_control,0.5777349410964294,4.5338978205133884e-07,0.5776020140149402,0.5772345888191818,0.5780360498418124,0.00012909682659292417,0.0005466421406238322,0.008000000000000486,5061.0,all,no_s3,support60,grad_core_top50,all,core_gain,0.1,0.08,0.11942857142857143,b761f250,45.0,0.0,0.00016083788625798068,0.00024173881086604344,0.0002463102394374417,22.0,0.0,0.00015750698247590789,0.00024398696084969583,0.0002463102394374417,11.0,0.0,0.00024173881086597682,0.0002443669173961549,0.0002463102394374417,22.0,0.0,0.00016487201535791973,0.00024120620321677055,0.00024302021103639326,5.362506655388288e-06,8.270073143250189e-05,-8.584886256005175e-05,0.00021145334966377006,-0.00010085541094825167,0.00014993139494766427,-0.00013316317836815488,0.0001646353705957984,-0.00020014485158559913,0.00020996268366401703,1.5543122344752192e-18,9.547918011776345e-18,-1.4624544821968955e-05,8.499425584670795e-05,0.00031891432884081363,False,6.237795114061306e-05,5.4761252601398525e-05,6.080963836774256e-05,6.203970247964374e-05,7.255894522706363e-05,5.779165937880304e-05,6.395418256477381e-05,6.302100469024463e-05,7.255894522706363e-05,0.0,6.204190453714833e-05,7.255894522706363e-05,0.0,False,0.005341012700998458,False,False,True,False,False,False,2.4890081521666832e-05
reverse_control|low_slack_half|no_s3|support60|grad_all_abs50|teacher_row_top50|core_gain|s0.10|c0.080,reverse_control,0.5777349575735289,4.698668815139584e-07,0.5776017252707212,0.5772337650768845,0.5780365065379715,8.610813395537997e-05,0.00036320584548439296,0.008000000000000451,11319.0,low_slack_half,no_s3,support60,grad_all_abs50,teacher_row_top50,core_gain,0.1,0.08,0.06914285714285714,6e66b9ce,45.0,0.0,0.0001208278319823064,0.0001697201732522524,0.0001715487446810604,22.0,0.0,0.00011688411472049465,0.00017154874468094938,0.0001715487446810604,11.0,0.0,0.0001669773161093735,0.00017154874468094938,0.0001715487446810604,22.0,0.0,0.00013237780308900104,0.00016656482303366584,0.0001715487446810604,1.1198814157915903e-05,5.979671596877312e-05,-6.75699679701316e-05,0.00014964810181388065,-5.27582823007916e-05,0.00010089051744257726,-8.036683954076312e-05,0.0001110483528706368,-0.00010708519436799657,0.00010708519436801101,1.5543122344752192e-18,9.547918011776345e-18,-2.7174296998967118e-05,7.428805522377136e-05,0.0002219472854778415,False,4.832057443349136e-05,4.012386893470499e-05,4.579863084008817e-05,4.753615158037405e-05,4.865708932566548e-05,3.257305922343967e-05,4.61688573565322e-05,4.518711161424771e-05,4.865708932566548e-05,0.0,4.4168318813470843e-05,4.865708932566548e-05,0.0,False,0.0038165403586021213,False,False,True,False,False,False,1.7624741349608898e-05
reverse_control|all|no_s3|support60|grad_all_4of6|all|core_gain|s0.10|c0.080,reverse_control,0.5777349649916649,4.772850175083221e-07,0.5776020035938906,0.5772345316062397,0.5780361219988887,0.00013455574094235637,0.0005725936045191344,0.008000000000000486,5145.0,all,no_s3,support60,grad_all_4of6,all,core_gain,0.1,0.08,0.13257142857142856,177b6645,45.0,0.0,0.0001615768561959996,0.00024951820951242266,0.0002540896380839319,22.0,0.0,0.00015908449453000406,0.00025176635949597514,0.0002540896380839319,11.0,0.0,0.00024951820951235604,0.0002521463160425341,0.0002540896380839319,22.0,0.0,0.00016421328859167472,0.0002489856018631498,0.0002507996096827725,1.2825316613934711e-06,8.291432147655576e-05,-8.492961053720772e-05,0.00021454742239639967,-0.00010797331168745516,0.00015706149529724168,-0.00013361275526269385,0.00016508494749033824,-0.00020816850276796328,0.00022273860214080233,1.5543122344752192e-18,9.547918011776345e-18,-2.4506568188511156e-05,9.954339779514732e-05,0.00032871247414258955,False,6.392731571414068e-05,5.4636507195171546e-05,6.105316015969642e-05,6.241964005526679e-05,7.480918038571538e-05,6.218283467707142e-05,6.403238978669457e-05,6.363280938181948e-05,7.480918038571538e-05,0.0,6.329443256767955e-05,7.480918038571538e-05,0.0,False,0.005412569688405349,False,False,True,False,False,False,2.5691916621761737e-05
