pred_index,base_index,tag,base_tag,pool,pool_size,pool_support_mean,base_agg,delta_agg,gate,alpha,gate_active_q2s3,mean_abs_q2s3_delta_unit,all_delta_vs_mixmin,all_minus_base,all_worst_minus_base,set_inverse_top_delta_vs_mixmin,set_inverse_top_minus_base,set_inverse_top_worst_minus_base,set_raw05_compatible_delta_vs_mixmin,set_raw05_compatible_minus_base,set_raw05_compatible_worst_minus_base,set_all_sign_delta_vs_mixmin,set_all_sign_minus_base,set_all_sign_worst_minus_base,best_set_delta_vs_mixmin,worst_set_delta_vs_mixmin,sets_beating_base,sets_tail_neutral,row_id,world_support_minus_base,raw_energy_q_p90_minus_base,hidden_core_minus_base,hidden_q2_minus_base,hidden_s3_minus_base,hidden_q2s3_mean_minus_base,block_q2s3_mean_minus_base,block_q2s3_max_minus_base,block_q2s3_beats_base_rate,block_q2s3_tail_safe_rate,nonanchor_evaluated,mean_abs_logit_move_vs_mixmin,mean_abs_q2s3_logit_move_vs_mixmin,all_beats_base,all_margin_vs_mixmin,all_sets_beat_base,all_sets_tail_neutral,hidden_q2s3_beats_base,world_nonworse,block_majority_beats,block_tail_safe,strict_unified_gate,loose_unified_gate,deployable_unified_gate
1102,1032,e71_high_block_32.00_22eefbf2,e71_base_high_block_mean_f74e6873,high_block,47,1.7659574468085106,mean,weighted_mean,agree75,32.0,0.214,0.0003306417495720072,-1.7766160791410357e-06,2.9817937822196328e-06,2.0273696678341224e-05,-5.073635756991379e-05,-1.8016057795500195e-05,-5.053279144018319e-06,1.9271317814428812e-05,1.0770445644570081e-05,2.0273696678341224e-05,2.613519151795085e-05,1.6190993497366968e-05,2.0273696678341224e-05,-5.073635756991379e-05,2.613519151795085e-05,1,1,1196,,,,,,,,,,,False,0.007851820390734593,0.010580535986304629,False,False,False,False,False,False,False,False,False,False,False
926,919,e71_support2_top50_32.00_3f70d064,e71_base_support2_top50_median_ae9058ec,support2_top50,50,2.0,median,mean,none,32.0,0.33,0.0004206666334705398,-1.732230994200279e-06,2.861247042740267e-06,1.5154372198900035e-05,-4.9451813091017094e-05,-2.0038295868274325e-05,-6.998061278018497e-06,1.9120503547909173e-05,1.1815312778606923e-05,1.5154372198900035e-05,2.5134616560618106e-05,1.6806724217999225e-05,1.5154372198900035e-05,-4.9451813091017094e-05,2.5134616560618106e-05,1,1,1014,,,,,,,,,,,False,0.007891446716751833,0.013461332271057305,False,False,False,False,False,False,False,False,False,False,False
1208,1138,e71_high_block_32.00_b9d04d1b,e71_base_high_block_median_3a11bb3b,high_block,47,1.7659574468085106,median,weighted_mean,agree75,32.0,0.214,0.0003306417495720072,-1.6567324752081447e-06,2.9061482367254143e-06,2.0273696678341224e-05,-4.836962597998262e-05,-1.8270083583016294e-05,-5.0532791442403635e-06,1.826999625875736e-05,1.0871603101203497e-05,2.0273696678341224e-05,2.5129432295933896e-05,1.6116925192211085e-05,2.0273696678341224e-05,-4.836962597998262e-05,2.5129432295933896e-05,1,1,1308,,,,,,,,,,,False,0.007329963131793117,0.01058053598630427,False,False,False,False,False,False,False,False,False,False,False
149,128,e71_support2_32.00_6084fb7a,e71_base_support2_mean_296964f2,support2,51,2.0,mean,mean,agree75,32.0,0.058,0.00022373131899764114,-1.0846557525479028e-06,3.661020388845415e-06,1.3868165523733822e-05,-3.742399123973783e-05,-6.76609199112832e-06,-4.3774893843107066e-07,1.5374286857605668e-05,7.817757242234435e-06,1.3868165523733822e-05,1.879573712482152e-05,9.93139591587422e-06,1.3868165523733822e-05,-3.742399123973783e-05,1.879573712482152e-05,1,1,244,,,,,,,,,,,False,0.006424285830318151,0.007159402207924959,False,False,False,False,False,False,False,False,False,False,False
262,241,e71_support2_32.00_5c72340e,e71_base_support2_median_18f60330,support2,51,2.0,median,mean,agree75,32.0,0.058,0.00022373131899764114,-9.523662237720387e-07,3.657657195343944e-06,1.4348543653341927e-05,-3.6247430418856474e-05,-6.813775155878332e-06,-4.3774893843107066e-07,1.5084133065390581e-05,7.791890186958916e-06,1.4348543653341927e-05,1.83061986822608e-05,9.994856554840226e-06,1.4348543653341927e-05,-3.6247430418856474e-05,1.83061986822608e-05,1,1,356,,,,,,,,,,,False,0.0060861367763152515,0.007159402207924559,False,False,False,False,False,False,False,False,False,False,False
827,806,e71_support2_top50_32.00_29899cde,e71_base_support2_top50_mean_a565da87,support2_top50,50,2.0,mean,mean,agree75,32.0,0.058,0.00022646359107586183,-7.598685568543928e-07,3.986692726276608e-06,1.4663285939020554e-05,-3.7286297823846404e-05,-6.616139547332978e-06,-3.3379352748497126e-07,1.577365605309744e-05,8.209822819238433e-06,1.4663285939020554e-05,1.9233036100296808e-05,1.036639490692437e-05,1.4663285939020554e-05,-3.7286297823846404e-05,1.9233036100296808e-05,1,1,916,,,,,,,,,,,False,0.006447609465932773,0.00724683491442802,False,False,False,False,False,False,False,False,False,False,False
940,919,e71_support2_top50_32.00_ddc65aa8,e71_base_support2_top50_median_ae9058ec,support2_top50,50,2.0,median,mean,agree75,32.0,0.058,0.00022646359107586183,-6.114988835292934e-07,3.9819791534112525e-06,1.5058548531232674e-05,-3.6060793678571734e-05,-6.6472764558289654e-06,-3.3379352748497126e-07,1.5484466884374548e-05,8.179276115072298e-06,1.5058548531232674e-05,1.8741830143498284e-05,1.0413937800879403e-05,1.5058548531232674e-05,-3.6060793678571734e-05,1.8741830143498284e-05,1,1,1028,,,,,,,,,,,False,0.006115876043429066,0.007246834914427619,False,False,False,False,False,False,False,False,False,False,False
142,128,e71_support2_32.00_660b713b,e71_base_support2_mean_296964f2,support2,51,2.0,mean,mean,agree60,32.0,0.214,0.00034068252784201736,-3.892705174868283e-07,4.35640562390649e-06,1.609698496296552e-05,-4.589641769969788e-05,-1.5238518451088368e-05,-4.498746785763785e-06,1.9398225813982428e-05,1.1841696198611196e-05,1.609698496296552e-05,2.533038033347701e-05,1.6466039124529708e-05,1.609698496296552e-05,-4.589641769969788e-05,2.533038033347701e-05,1,1,237,,,,,,,,,,,False,0.0074935540254667185,0.01090184089094495,False,False,False,False,False,False,False,False,False,False,False
1448,1442,e71_high_hidden_16.00_6638e6a0,e71_base_high_hidden_mean_da9a5f24,high_hidden,37,1.4324324324324325,mean,mean,none,16.0,0.31,0.0005952056146867521,-3.397216180589524e-07,4.546778060832146e-06,1.713242545942073e-05,-3.8105943601873804e-05,-8.657458002825358e-06,-3.097983454658504e-06,1.667855495857129e-05,9.886269595860142e-06,1.713242545942073e-05,2.0408223789125657e-05,1.2411522589128587e-05,1.713242545942073e-05,-3.8105943601873804e-05,2.0408223789125657e-05,1,1,1573,,,,,,,,,,,False,0.00682403776315478,0.009523289834988286,False,False,False,False,False,False,False,False,False,False,False
255,241,e71_support2_32.00_1859d394,e71_base_support2_median_18f60330,support2,51,2.0,median,mean,agree60,32.0,0.214,0.00034068252784201736,-2.3820823913389688e-07,4.371815179982086e-06,1.657736309268465e-05,-4.4626649155388165e-05,-1.5192993892410023e-05,-4.498746785763785e-06,1.9070910848184575e-05,1.177866796975291e-05,1.657736309268465e-05,2.4841113590023944e-05,1.652977146260337e-05,1.657736309268465e-05,-4.4626649155388165e-05,2.4841113590023944e-05,1,1,349,,,,,,,,,,,False,0.007155404971463831,0.010901840890944587,False,False,False,False,False,False,False,False,False,False,False
361,354,e71_top50_heldout_mean_32.00_f37798f2,e71_base_top50_heldout_mean_mean_71407b39,top50_heldout_mean,50,1.84,mean,mean,none,32.0,0.33,0.00044683267323379535,-1.9643225868115621e-07,4.604435216104541e-06,1.9988556415606595e-05,-5.0949892922980133e-05,-1.993089723073549e-05,-7.366853099544102e-06,2.189504397509534e-05,1.422034805853567e-05,1.9988556415606595e-05,2.846555217206337e-05,1.9523854820624464e-05,1.9988556415606595e-05,-5.0949892922980133e-05,2.846555217206337e-05,1,1,454,,,,,,,,,,,False,0.008491281124899778,0.014298645543481779,False,False,False,False,False,False,False,False,False,False,False
1519,1513,e71_high_hidden_16.00_2d684a02,e71_base_high_hidden_median_d50fe8e0,high_hidden,37,1.4324324324324325,median,mean,none,16.0,0.31,0.0005952056146867521,-1.5612695847266878e-07,4.652835203233785e-06,1.735297466143315e-05,-3.6268967456787315e-05,-8.499982202092582e-06,-3.097983454658504e-06,1.6050489033081483e-05,9.8848048026845e-06,1.735297466143315e-05,1.975009754839885e-05,1.2573683008998415e-05,1.735297466143315e-05,-3.6268967456787315e-05,1.975009754839885e-05,1,1,1685,,,,,,,,,,,False,0.006400292255164205,0.009523289834988062,False,False,False,False,False,False,False,False,False,False,False
820,806,e71_support2_top50_32.00_a111a9b7,e71_base_support2_top50_mean_a565da87,support2_top50,50,2.0,mean,mean,agree60,32.0,0.214,0.0003435631227521172,-5.4680598715606266e-08,4.691880684415395e-06,1.6956426308389894e-05,-4.575064195855294e-05,-1.5080483682039514e-05,-4.387023296414938e-06,1.980262814915701e-05,1.2238794915298001e-05,1.6956426308389894e-05,2.5783972013471157e-05,1.691733082009872e-05,1.6956426308389894e-05,-4.575064195855294e-05,2.5783972013471157e-05,1,1,909,,,,,,,,,,,False,0.007518233755544238,0.010994019928068149,False,False,False,False,False,False,False,False,False,False,False
156,128,e71_support2_32.00_f8efacc1,e71_base_support2_mean_296964f2,support2,51,2.0,mean,mean,agree60_top50,32.0,0.132,0.0003143564662539103,2.269801091525636e-08,4.768374152308574e-06,1.8113734452929187e-05,-4.426143383984282e-05,-1.3603534591233313e-05,-3.5402360061276283e-06,1.9455097911569297e-05,1.1898568296198064e-05,1.8113734452929187e-05,2.4874429961130318e-05,1.6010088752183016e-05,1.8113734452929187e-05,-4.426143383984282e-05,2.4874429961130318e-05,1,1,251,,,,,,,,,,,False,0.007252858605232606,0.010059406920125557,False,False,False,False,False,False,False,False,False,False,False
474,467,e71_top50_heldout_mean_32.00_595e7a81,e71_base_top50_heldout_mean_median_4b6034d0,top50_heldout_mean,50,1.84,median,mean,none,32.0,0.33,0.00044683267323379535,3.762826428221899e-08,4.696979237550636e-06,2.0458523528499306e-05,-4.936344829487016e-05,-1.983230503743716e-05,-7.366853099544102e-06,2.157002865843527e-05,1.431691323749984e-05,2.0458523528499306e-05,2.7906304429281548e-05,1.960632951225616e-05,2.0458523528499306e-05,-4.936344829487016e-05,2.7906304429281548e-05,1,1,566,,,,,,,,,,,False,0.008133381164716614,0.014298645543481484,False,False,False,False,False,False,False,False,False,False,False
933,919,e71_support2_top50_32.00_ce8b9d90,e71_base_support2_top50_median_ae9058ec,support2_top50,50,2.0,median,mean,agree60,32.0,0.214,0.0003435631227521172,1.0792912552570755e-07,4.7014071624662535e-06,1.7351688900602014e-05,-4.446100393107333e-05,-1.504748670833056e-05,-4.3870232961928934e-06,1.9468302025038575e-05,1.2163111255736325e-05,1.7351688900602014e-05,2.5316489282722898e-05,1.6988596940104017e-05,1.7351688900602014e-05,-4.446100393107333e-05,2.5316489282722898e-05,1,1,1021,,,,,,,,,,,False,0.0071865003330405415,0.010994019928067787,False,False,False,False,False,False,False,False,False,False,False
269,241,e71_support2_32.00_2ca6c058,e71_base_support2_median_18f60330,support2,51,2.0,median,mean,agree60_top50,32.0,0.132,0.0003143564662539103,1.9681125007497968e-07,4.8068346691909625e-06,1.8594112582537292e-05,-4.295187313196891e-05,-1.3518217868990767e-05,-3.5402360061276283e-06,1.911161555012697e-05,1.1819372671695305e-05,1.8594112582537292e-05,2.44306913321779e-05,1.6119349204757327e-05,1.8594112582537292e-05,-4.295187313196891e-05,2.44306913321779e-05,1,1,363,,,,,,,,,,,False,0.00691470955122971,0.010059406920125167,False,False,False,False,False,False,False,False,False,False,False
834,806,e71_support2_top50_32.00_c8d0197d,e71_base_support2_top50_mean_a565da87,support2_top50,50,2.0,mean,mean,agree60_top50,32.0,0.132,0.0003173402239913928,3.5897363992454245e-07,5.1055349230555436e-06,1.896123746292222e-05,-4.4108796608544054e-05,-1.3438638332030628e-05,-3.4262942611995584e-06,1.985009824689854e-05,1.2286265013039532e-05,1.896123746292222e-05,2.533561928175221e-05,1.646897808837977e-05,1.896123746292222e-05,-4.4108796608544054e-05,2.533561928175221e-05,1,1,923,,,,,,,,,,,False,0.007278481538303339,0.010154887167725005,False,False,False,False,False,False,False,False,False,False,False
587,580,e71_top75_heldout_mean_32.00_d3c4384c,e71_base_top75_heldout_mean_mean_89ad5b47,top75_heldout_mean,75,1.64,mean,mean,none,32.0,0.33,0.0004397332953028489,3.829143527811496e-07,5.2747679856191e-06,2.3933685443067176e-05,-4.9257189091211906e-05,-1.8404814530192937e-05,-8.601472283098488e-06,2.2038584403749617e-05,1.4593818335684183e-05,2.3933685443067176e-05,2.836734774591676e-05,1.963530015125503e-05,2.3933685443067176e-05,-4.9257189091211906e-05,2.836734774591676e-05,1,1,678,,,,,,,,,,,False,0.008401638386989083,0.014071465449691678,False,False,False,False,False,False,False,False,False,False,False
1250,1244,e71_high_world_16.00_d65c3e11,e71_base_high_world_mean_dcaea16c,high_world,37,1.3243243243243243,mean,mean,none,16.0,0.33,0.0006093442129226959,4.1211809709285063e-07,5.333978918442561e-06,1.8596366267109588e-05,-3.750572399441321e-05,-8.005104093156135e-06,-3.402361471671611e-06,1.7535075788499555e-05,1.0777887332613645e-05,1.8596366267109588e-05,2.1207002497525274e-05,1.3229153515870173e-05,1.8596366267109588e-05,-3.750572399441321e-05,2.1207002497525274e-05,1,1,1349,,,,,,,,,,,False,0.006902200106630754,0.009749507406763384,False,False,False,False,False,False,False,False,False,False,False
375,354,e71_top50_heldout_mean_32.00_6be03389,e71_base_top50_heldout_mean_mean_71407b39,top50_heldout_mean,50,1.84,mean,mean,agree75,32.0,0.058,0.00023558301189951518,4.1653771676308793e-07,5.217405191548785e-06,1.8060232573224866e-05,-3.6980057714242065e-05,-5.961062021997421e-06,1.554447126572711e-07,1.7336181895477587e-05,9.661485978917916e-06,1.8060232573224866e-05,2.0893488968831697e-05,1.1951791617392793e-05,1.8060232573224866e-05,-3.6980057714242065e-05,2.0893488968831697e-05,1,0,468,,,,,,,,,,,False,0.006559855649843531,0.007538656380784916,False,False,False,False,False,False,False,False,False,False,False
947,919,e71_support2_top50_32.00_560f4732,e71_base_support2_top50_median_ae9058ec,support2_top50,50,2.0,median,mean,agree60_top50,32.0,0.132,0.0003173402239913928,5.441152666207927e-07,5.137593303561339e-06,1.935650005513434e-05,-4.2768711621121724e-05,-1.3355194398378956e-05,-3.426294260755469e-06,1.9501141264810506e-05,1.2195950495508256e-05,1.935650005513434e-05,2.4899916156506663e-05,1.6572023813887782e-05,1.935650005513434e-05,-4.2768711621121724e-05,2.4899916156506663e-05,1,1,1035,,,,,,,,,,,False,0.006946748115799636,0.010154887167724613,False,False,False,False,False,False,False,False,False,False,False
488,467,e71_top50_heldout_mean_32.00_19c4073d,e71_base_top50_heldout_mean_median_4b6034d0,top50_heldout_mean,50,1.84,median,mean,agree75,32.0,0.058,0.00023558301189951518,5.557837592373716e-07,5.215134732505788e-06,1.8530199686117577e-05,-3.552270502682475e-05,-5.991561769391751e-06,1.554447126572711e-07,1.690863085423988e-05,9.655515433304451e-06,1.8530199686117577e-05,2.0281425450185964e-05,1.1981450533160576e-05,1.8530199686117577e-05,-3.552270502682475e-05,2.0281425450185964e-05,1,0,580,,,,,,,,,,,False,0.006201955689660341,0.007538656380784532,False,False,False,False,False,False,False,False,False,False,False
1349,1343,e71_high_world_16.00_b46001ba,e71_base_high_world_median_ca3785f0,high_world,37,1.3243243243243243,median,mean,none,16.0,0.33,0.0006093442129226959,5.741921111912518e-07,5.383635069633463e-06,1.855785228888074e-05,-3.5973476044226516e-05,-7.893746014620007e-06,-3.4023614721157003e-06,1.6998830664527453e-05,1.0759848804609007e-05,1.855785228888074e-05,2.0697221713272818e-05,1.3284802418800368e-05,1.855785228888074e-05,-3.5973476044226516e-05,2.0697221713272818e-05,1,1,1461,,,,,,,,,,,False,0.00654989490419553,0.009749507406763173,False,False,False,False,False,False,False,False,False,False,False
2283,2192,e71_translator_tail_soft_max_m1.00_32.00_a8d1de1f,e71_base_translator_tail_soft_max_m1.00_mean_3db28afb,translator_tail_soft_max_m1.00,23,1.9130434782608696,mean,signed_p75,none,32.0,0.316,0.00042061813275538816,5.870456414314162e-07,5.4913606216677735e-06,2.7994480045867576e-05,-5.80601822863791e-05,-2.5595627214158867e-05,-1.2349365659858336e-05,2.5817004352113315e-05,1.7620553196651123e-05,2.7994480045867576e-05,3.400431485878208e-05,2.4449155882400042e-05,2.7994480045867576e-05,-5.80601822863791e-05,3.400431485878208e-05,1,1,2554,,,,,,,,,,,False,0.008564702383843815,0.013459780248172555,False,False,False,False,False,False,False,False,False,False,False
700,693,e71_top75_heldout_mean_32.00_3a834e1c,e71_base_top75_heldout_mean_median_dceb3695,top75_heldout_mean,75,1.64,median,mean,none,32.0,0.33,0.0004397332953028489,6.191408969957735e-07,5.292191718409001e-06,2.4022297504644463e-05,-4.773231193877514e-05,-1.8303856756274328e-05,-8.601472283320533e-06,2.1710827850296432e-05,1.4578747770777056e-05,2.4022297504644463e-05,2.7878906779688073e-05,1.9601684141168363e-05,2.4022297504644463e-05,-4.773231193877514e-05,2.7878906779688073e-05,1,1,790,,,,,,,,,,,False,0.008004385985438135,0.014071465449691187,False,False,False,False,False,False,False,False,False,False,False
2396,2305,e71_translator_tail_soft_max_m1.00_32.00_c9554a65,e71_base_translator_tail_soft_max_m1.00_median_d7acf26d,translator_tail_soft_max_m1.00,23,1.9130434782608696,median,signed_p75,none,32.0,0.316,0.00042061813275538816,8.179824613208098e-07,5.531168091543748e-06,2.799448004564553e-05,-5.5668324603797004e-05,-2.552096469476961e-05,-1.2349365659858336e-05,2.482245349455514e-05,1.7621872947182204e-05,2.799448004564553e-05,3.329981849298225e-05,2.4492596021663537e-05,2.799448004564553e-05,-5.5668324603797004e-05,3.329981849298225e-05,1,1,2666,,,,,,,,,,,False,0.008102303314654558,0.01345978024817245,False,False,False,False,False,False,False,False,False,False,False
368,354,e71_top50_heldout_mean_32.00_dd3fcad4,e71_base_top50_heldout_mean_mean_71407b39,top50_heldout_mean,50,1.84,mean,mean,agree60,32.0,0.226,0.0004056558344385611,9.553787643223899e-07,5.756246239108087e-06,2.0233874416963893e-05,-4.760493873101623e-05,-1.658594303877159e-05,-5.106296543821998e-06,2.2168420146018164e-05,1.4493724229458493e-05,2.0233874416963893e-05,2.8302654878187283e-05,1.936095752674838e-05,2.0233874416963893e-05,-4.760493873101623e-05,2.8302654878187283e-05,1,1,461,,,,,,,,,,,False,0.008114807170200505,0.012980986702034325,False,False,False,False,False,False,False,False,False,False,False
1483,1442,e71_high_hidden_16.00_d2b845ac,e71_base_high_hidden_mean_da9a5f24,high_hidden,37,1.4324324324324325,mean,weighted_mean,none,16.0,0.31,0.0006426328021463106,1.0356126095567575e-06,5.922112288447856e-06,1.983887660594874e-05,-3.797817289619143e-05,-8.529687297142985e-06,-2.5815253299477092e-06,1.8738051577260606e-05,1.1945766214549458e-05,1.983887660594874e-05,2.234695914771212e-05,1.435025794771505e-05,1.983887660594874e-05,-3.797817289619143e-05,2.234695914771212e-05,1,1,1629,,,,,,,,,,,False,0.007040847762969911,0.010282124834341244,False,False,False,False,False,False,False,False,False,False,False
481,467,e71_top50_heldout_mean_32.00_54af85b8,e71_base_top50_heldout_mean_median_4b6034d0,top50_heldout_mean,50,1.84,median,mean,agree60,32.0,0.226,0.0004056558344385611,1.1521114402501809e-06,5.811462413518598e-06,2.0703841529856604e-05,-4.613245325102433e-05,-1.660130999359133e-05,-5.106296543821998e-06,2.184390253301416e-05,1.4590787112078729e-05,2.0703841529856604e-05,2.7744885038871736e-05,1.9444910121846348e-05,2.0703841529856604e-05,-4.613245325102433e-05,2.7744885038871736e-05,1,1,573,,,,,,,,,,,False,0.007756907210017331,0.012980986702033993,False,False,False,False,False,False,False,False,False,False,False
2453,2418,e71_translator_tail_soft_p90_m1.00_32.00_0ca4c12d,e71_base_translator_tail_soft_p90_m1.00_mean_36d47d03,translator_tail_soft_p90_m1.00,25,1.36,mean,median,none,32.0,0.244,0.00042838728694409556,1.2197528100887922e-06,6.173336784431882e-06,2.578961104893196e-05,-5.016719673134329e-05,-1.790812207469461e-05,-4.514640061348274e-06,2.367501348454759e-05,1.5649909769099857e-05,2.578961104893196e-05,3.015144167728412e-05,2.0778222659001422e-05,2.578961104893196e-05,-5.016719673134329e-05,3.015144167728412e-05,1,1,2722,,,,,,,,,,,False,0.008565794269503503,0.013708393182211245,False,False,False,False,False,False,False,False,False,False,False
2474,2418,e71_translator_tail_soft_p90_m1.00_32.00_0d1129d9,e71_base_translator_tail_soft_p90_m1.00_mean_36d47d03,translator_tail_soft_p90_m1.00,25,1.36,mean,median,agree60_top50,32.0,0.11,0.0003006445401112168,1.22116601164457e-06,6.17474998598766e-06,2.0624737412822114e-05,-3.976949991646439e-05,-7.510425259815712e-06,2.4489381487136086e-06,1.9374181064568674e-05,1.134907734912094e-05,2.0624737412822114e-05,2.4058816886718404e-05,1.4685597868435707e-05,2.0624737412822114e-05,-3.976949991646439e-05,2.4058816886718404e-05,1,0,2743,,,,,,,,,,,False,0.007397860584174333,0.009620625283559158,False,False,False,False,False,False,False,False,False,False,False
1554,1513,e71_high_hidden_16.00_aad5e406,e71_base_high_hidden_median_d50fe8e0,high_hidden,37,1.4324324324324325,median,weighted_mean,none,16.0,0.31,0.0006426328021463106,1.2307382670773137e-06,6.0397004287837674e-06,2.0059425807961162e-05,-3.6140144067164925e-05,-8.371158812470192e-06,-2.5815253297256646e-06,1.8100055484526756e-05,1.1934371254129772e-05,2.0059425807961162e-05,2.1732303383981133e-05,1.45558888445807e-05,2.0059425807961162e-05,-3.6140144067164925e-05,2.1732303383981133e-05,1,1,1741,,,,,,,,,,,False,0.006617102254979332,0.010282124834341004,False,False,False,False,False,False,False,False,False,False,False
382,354,e71_top50_heldout_mean_32.00_c7318ae5,e71_base_top50_heldout_mean_mean_71407b39,top50_heldout_mean,50,1.84,mean,mean,agree60_top50,32.0,0.148,0.0003787998066936254,1.2481522724261396e-06,6.049019747211837e-06,2.2466156171518925e-05,-4.557486851786141e-05,-1.4555872825616767e-05,-4.047094006143226e-06,2.204658132665127e-05,1.43718854100916e-05,2.2466156171518925e-05,2.727274400859958e-05,1.8331046657160677e-05,2.2466156171518925e-05,-4.557486851786141e-05,2.727274400859958e-05,1,1,475,,,,,,,,,,,False,0.007869266345103959,0.012121593814196412,False,False,False,False,False,False,False,False,False,False,False
495,467,e71_top50_heldout_mean_32.00_866558a6,e71_base_top50_heldout_mean_median_4b6034d0,top50_heldout_mean,50,1.84,median,mean,agree60_top50,32.0,0.148,0.0003787998066936254,1.459872567499687e-06,6.119223540768104e-06,2.2936123284300614e-05,-4.401770723927445e-05,-1.448656398184145e-05,-4.047094006143226e-06,2.1638745143603977e-05,1.4385629722668547e-05,2.2936123284300614e-05,2.6758579798502602e-05,1.8458604881477214e-05,2.2936123284300614e-05,-4.401770723927445e-05,2.6758579798502602e-05,1,1,587,,,,,,,,,,,False,0.007511366384920776,0.01212159381419605,False,False,False,False,False,False,False,False,False,False,False
2587,2531,e71_translator_tail_soft_p90_m1.00_32.00_a79d8a28,e71_base_translator_tail_soft_p90_m1.00_median_3bb1c096,translator_tail_soft_p90_m1.00,25,1.36,median,median,agree60_top50,32.0,0.11,0.0003006445401112168,1.5480697742598082e-06,6.167184238847767e-06,2.10070385477934e-05,-3.68274819073644e-05,-7.486974251458278e-06,2.4489381487136086e-06,1.855657528415655e-05,1.1409749262170088e-05,2.10070385477934e-05,2.2915115945987274e-05,1.4578777705498425e-05,2.10070385477934e-05,-3.68274819073644e-05,2.2915115945987274e-05,1,0,2855,,,,,,,,,,,False,0.006727182986268971,0.00962062528355899,False,False,False,False,False,False,False,False,False,False,False
2566,2531,e71_translator_tail_soft_p90_m1.00_32.00_01e67cd2,e71_base_translator_tail_soft_p90_m1.00_median_3bb1c096,translator_tail_soft_p90_m1.00,25,1.36,median,median,none,32.0,0.244,0.00042838728694409556,1.5503022796625743e-06,6.169416744250533e-06,2.578961104893196e-05,-4.712830278130742e-05,-1.7787795125401296e-05,-4.514640060904185e-06,2.2781066532528982e-05,1.563424051054252e-05,2.578961104893196e-05,2.899814308776616e-05,2.066180484727731e-05,2.578961104893196e-05,-4.712830278130742e-05,2.899814308776616e-05,1,1,2834,,,,,,,,,,,False,0.00789511667159815,0.013708393182211119,False,False,False,False,False,False,False,False,False,False,False
2467,2418,e71_translator_tail_soft_p90_m1.00_32.00_ae2949d4,e71_base_translator_tail_soft_p90_m1.00_mean_36d47d03,translator_tail_soft_p90_m1.00,25,1.36,mean,median,agree75,32.0,0.214,0.0003833800392799518,1.988225687865608e-06,6.941809662208698e-06,2.505989757306537e-05,-4.7000830586507725e-05,-1.4741755929859046e-05,-3.2685030868506715e-06,2.320439652547801e-05,1.5179292810030276e-05,2.505989757306537e-05,2.9761111124848583e-05,2.0387892106565886e-05,2.505989757306537e-05,-4.7000830586507725e-05,2.9761111124848583e-05,1,1,2736,,,,,,,,,,,False,0.00815429943371705,0.012268161256958668,False,False,False,False,False,False,False,False,False,False,False
2460,2418,e71_translator_tail_soft_p90_m1.00_32.00_27b81acd,e71_base_translator_tail_soft_p90_m1.00_mean_36d47d03,translator_tail_soft_p90_m1.00,25,1.36,mean,median,agree60,32.0,0.222,0.00038740024842755526,2.027198610310421e-06,6.980782584653511e-06,2.6453480217902836e-05,-4.77917551817697e-05,-1.5532680525121023e-05,-3.138073653818907e-06,2.3551642919894533e-05,1.55265392044468e-05,2.6453480217902836e-05,3.032170809269541e-05,2.0948489074412713e-05,2.6453480217902836e-05,-4.77917551817697e-05,3.032170809269541e-05,1,1,2729,,,,,,,,,,,False,0.008191055631637995,0.012396807949681971,False,False,False,False,False,False,False,False,False,False,False
601,580,e71_top75_heldout_mean_32.00_d94430fd,e71_base_top75_heldout_mean_mean_89ad5b47,top75_heldout_mean,75,1.64,mean,mean,agree75,32.0,0.058,0.00023691872784367815,2.100908097046883e-06,6.992761729884833e-06,2.4825452314969354e-05,-3.5128353542690505e-05,-4.2759789816715355e-06,6.0808942770052e-07,1.9097635710285665e-05,1.1652869642220232e-05,2.4825452314969354e-05,2.233344212365651e-05,1.3601394528994781e-05,2.4825452314969354e-05,-3.5128353542690505e-05,2.233344212365651e-05,1,0,692,,,,,,,,,,,False,0.006547333770219576,0.0075813992909984085,False,False,False,False,False,False,False,False,False,False,False
2297,2192,e71_translator_tail_soft_max_m1.00_32.00_a3955f97,e71_base_translator_tail_soft_max_m1.00_mean_3db28afb,translator_tail_soft_max_m1.00,23,1.9130434782608696,mean,signed_p75,agree75,32.0,0.214,0.0003293721755574818,2.1499229794219588e-06,7.054237959658316e-06,2.7124409962331342e-05,-5.033458377601274e-05,-1.7870028703792507e-05,-3.107246598688107e-06,2.4803478094304054e-05,1.6607026938841862e-05,2.7124409962331342e-05,3.198087462019661e-05,2.242571564381457e-05,2.7124409962331342e-05,-5.033458377601274e-05,3.198087462019661e-05,1,1,2568,,,,,,,,,,,False,0.007730453632320116,0.01053990961783961,False,False,False,False,False,False,False,False,False,False,False
2580,2531,e71_translator_tail_soft_p90_m1.00_32.00_e7e3f8c8,e71_base_translator_tail_soft_p90_m1.00_median_3bb1c096,translator_tail_soft_p90_m1.00,25,1.36,median,median,agree75,32.0,0.214,0.0003833800392799518,2.2317152509332416e-06,6.8508297155212006e-06,2.505989757306537e-05,-4.402251965063275e-05,-1.468201199472663e-05,-3.2685030868506715e-06,2.225735807026563e-05,1.5110532048279168e-05,2.505989757306537e-05,2.846030733338889e-05,2.012396909290004e-05,2.505989757306537e-05,-4.402251965063275e-05,2.846030733338889e-05,1,1,2848,,,,,,,,,,,False,0.007483621835811693,0.012268161256958515,False,False,False,False,False,False,False,False,False,False,False
