pred_index,base_index,tag,struct_tag,struct_source_file,struct_row_gate,struct_scale,struct_all_delta,struct_sets_beating_base,struct_sets_tail_neutral,q_tag,q_row_gate,q_target_scope,q_scale,q_all_delta,struct_weight,q_weight,mean_abs_logit_move_raw,mean_abs_q2s3_logit_move_raw,active_cells,active_rows,all_delta_vs_mixmin,all_minus_base,all_worst_minus_base,set_inverse_top_delta_vs_mixmin,set_inverse_top_minus_base,set_inverse_top_worst_minus_base,set_raw05_compatible_delta_vs_mixmin,set_raw05_compatible_minus_base,set_raw05_compatible_worst_minus_base,set_all_sign_delta_vs_mixmin,set_all_sign_minus_base,set_all_sign_worst_minus_base,best_set_delta_vs_mixmin,worst_set_delta_vs_mixmin,sets_beating_base,sets_tail_neutral,row_id,world_support_minus_base,raw_energy_q_p90_minus_base,hidden_core_minus_base,hidden_q2_minus_base,hidden_s3_minus_base,hidden_q2s3_mean_minus_base,block_q2s3_mean_minus_base,block_q2s3_max_minus_base,block_q2s3_beats_base_rate,block_q2s3_tail_safe_rate,nonanchor_evaluated,mean_abs_logit_move_vs_mixmin,mean_abs_q2s3_logit_move_vs_mixmin,all_beats_base,all_margin_vs_mixmin,all_sets_beat_base,all_sets_tail_neutral,hidden_q2s3_beats_base,world_nonworse,block_majority_beats,block_tail_safe,strict_gate,loose_gate,deployable_gate,structural_all_sets_tail_neutral,structural_all_sets_beat_base,structural_hidden_core_beats_base,structural_world_nonworse,structural_raw_energy_nonworse,structural_strict_gate,structural_loose_gate,materialized_submission,materialized_sensor
962,0,e84_sw0.50_qw1.00_7c5f345b,e83_all_rows_non_q2s3_0.25_0a3088ce,submission_jepa_block_consensus_rawcorr_refine_ad008bbb.csv,all_rows,0.25,-2.5188194491487792e-05,2,2,e83_e82_energy_top100_all_0.75_fc354223,e82_energy_top100,all,0.75,-8.935447228686222e-06,0.5,1.0,0.00539056258316775,0.0036026698862801983,1329,250,-2.143326363535092e-05,-2.143326363535092e-05,-5.041348055057071e-05,3.713377862224476e-05,3.713377862224476e-05,2.854905801785712e-05,-4.555798109973086e-05,-4.555798109973086e-05,-5.041348055057071e-05,-5.5875588428455636e-05,-5.5875588428455636e-05,-5.041348055057071e-05,-5.5875588428455636e-05,3.713377862224476e-05,2,2,961,,,,,,,,,,,False,0.00539056258316775,0.0036026698862801983,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1000,0,e84_sw0.50_qw1.50_7c5f345b,e83_all_rows_non_q2s3_0.25_0a3088ce,submission_jepa_block_consensus_rawcorr_refine_ad008bbb.csv,all_rows,0.25,-2.5188194491487792e-05,2,2,e83_e82_energy_top100_all_0.50_62a7e1ec,e82_energy_top100,all,0.5,-6.861315428485781e-06,0.5,1.5,0.005390562583167762,0.003602669886280235,1329,250,-2.143326363535092e-05,-2.143326363535092e-05,-5.041348055057071e-05,3.713377862224476e-05,3.713377862224476e-05,2.854905801785712e-05,-4.555798109973086e-05,-4.555798109973086e-05,-5.041348055057071e-05,-5.5875588428455636e-05,-5.5875588428455636e-05,-5.041348055057071e-05,-5.5875588428455636e-05,3.713377862224476e-05,2,2,999,,,,,,,,,,,False,0.005390562583167762,0.003602669886280235,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1033,0,e84_sw0.50_qw0.75_7c5f345b,e83_all_rows_non_q2s3_0.25_0a3088ce,submission_jepa_block_consensus_rawcorr_refine_ad008bbb.csv,all_rows,0.25,-2.5188194491487792e-05,2,2,e83_all_rows_q2s3_1.00_69dd12a8,all_rows,q2s3,1.0,-5.953830803928639e-06,0.5,0.75,0.005390562583167764,0.003602669886280245,1329,250,-2.143326363535092e-05,-2.143326363535092e-05,-5.041348055057071e-05,3.713377862224476e-05,3.713377862224476e-05,2.854905801785712e-05,-4.555798109973086e-05,-4.555798109973086e-05,-5.041348055057071e-05,-5.5875588428455636e-05,-5.5875588428455636e-05,-5.041348055057071e-05,-5.5875588428455636e-05,3.713377862224476e-05,2,2,1032,,,,,,,,,,,False,0.005390562583167764,0.003602669886280245,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1058,0,e84_sw0.50_qw1.00_9700778f,e83_all_rows_non_q2s3_0.25_1c88c602,submission_jepa_block_consensus_rawcorr_micro_c8d38ede.csv,all_rows,0.25,-2.5166906328588645e-05,2,2,e83_e82_energy_top100_all_0.75_fc354223,e82_energy_top100,all,0.75,-8.935447228686222e-06,0.5,1.0,0.005383192523724905,0.0036026698862801983,1329,250,-2.1418581731325048e-05,-2.1418581731325048e-05,-5.0491848076261725e-05,3.6957813424609576e-05,3.6957813424609576e-05,2.845292729825033e-05,-4.544058365951731e-05,-4.544058365951731e-05,-5.0491848076261725e-05,-5.5772974959178434e-05,-5.5772974959178434e-05,-5.0491848076261725e-05,-5.5772974959178434e-05,3.6957813424609576e-05,2,2,1057,,,,,,,,,,,False,0.005383192523724905,0.0036026698862801983,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1096,0,e84_sw0.50_qw1.50_9700778f,e83_all_rows_non_q2s3_0.25_1c88c602,submission_jepa_block_consensus_rawcorr_micro_c8d38ede.csv,all_rows,0.25,-2.5166906328588645e-05,2,2,e83_e82_energy_top100_all_0.50_62a7e1ec,e82_energy_top100,all,0.5,-6.861315428485781e-06,0.5,1.5,0.005383192523724917,0.003602669886280235,1329,250,-2.1418581731325048e-05,-2.1418581731325048e-05,-5.049184807637275e-05,3.6957813424609576e-05,3.6957813424609576e-05,2.845292729825033e-05,-4.544058365951731e-05,-4.544058365951731e-05,-5.049184807637275e-05,-5.5772974959178434e-05,-5.5772974959178434e-05,-5.049184807637275e-05,-5.5772974959178434e-05,3.6957813424609576e-05,2,2,1095,,,,,,,,,,,False,0.005383192523724917,0.003602669886280235,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1129,0,e84_sw0.50_qw0.75_9700778f,e83_all_rows_non_q2s3_0.25_1c88c602,submission_jepa_block_consensus_rawcorr_micro_c8d38ede.csv,all_rows,0.25,-2.5166906328588645e-05,2,2,e83_all_rows_q2s3_1.00_69dd12a8,all_rows,q2s3,1.0,-5.953830803928639e-06,0.5,0.75,0.0053831925237249195,0.003602669886280245,1329,250,-2.1418581731325048e-05,-2.1418581731325048e-05,-5.0491848076261725e-05,3.6957813424609576e-05,3.6957813424609576e-05,2.845292729825033e-05,-4.544058365951731e-05,-4.544058365951731e-05,-5.0491848076261725e-05,-5.5772974959178434e-05,-5.5772974959178434e-05,-5.0491848076261725e-05,-5.5772974959178434e-05,3.6957813424609576e-05,2,2,1128,,,,,,,,,,,False,0.0053831925237249195,0.003602669886280245,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1154,0,e84_sw0.50_qw1.00_0735b9d1,e83_all_rows_non_q2s3_0.25_cf3a5068,submission_jepa_block_consensus_rawcorr_micro_d2dbf75c.csv,all_rows,0.25,-2.5166648673469183e-05,2,2,e83_e82_energy_top100_all_0.75_fc354223,e82_energy_top100,all,0.75,-8.935447228686222e-06,0.5,1.0,0.005383101221947166,0.0036026698862801983,1329,250,-2.1418455282251614e-05,-2.1418455282251614e-05,-5.0494499538422666e-05,3.695243741608234e-05,3.695243741608234e-05,2.844932906542752e-05,-4.54372571065953e-05,-4.54372571065953e-05,-5.0494499538422666e-05,-5.577054615590882e-05,-5.577054615590882e-05,-5.0494499538422666e-05,-5.577054615590882e-05,3.695243741608234e-05,2,2,1153,,,,,,,,,,,False,0.005383101221947166,0.0036026698862801983,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1192,0,e84_sw0.50_qw1.50_0735b9d1,e83_all_rows_non_q2s3_0.25_cf3a5068,submission_jepa_block_consensus_rawcorr_micro_d2dbf75c.csv,all_rows,0.25,-2.5166648673469183e-05,2,2,e83_e82_energy_top100_all_0.50_62a7e1ec,e82_energy_top100,all,0.5,-6.861315428485781e-06,0.5,1.5,0.005383101221947175,0.003602669886280235,1329,250,-2.1418455282251614e-05,-2.1418455282251614e-05,-5.0494499538422666e-05,3.695243741608234e-05,3.695243741608234e-05,2.844932906542752e-05,-4.54372571065953e-05,-4.54372571065953e-05,-5.0494499538422666e-05,-5.577054615590882e-05,-5.577054615590882e-05,-5.0494499538422666e-05,-5.577054615590882e-05,3.695243741608234e-05,2,2,1191,,,,,,,,,,,False,0.005383101221947175,0.003602669886280235,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1225,0,e84_sw0.50_qw0.75_0735b9d1,e83_all_rows_non_q2s3_0.25_cf3a5068,submission_jepa_block_consensus_rawcorr_micro_d2dbf75c.csv,all_rows,0.25,-2.5166648673469183e-05,2,2,e83_all_rows_q2s3_1.00_69dd12a8,all_rows,q2s3,1.0,-5.953830803928639e-06,0.5,0.75,0.00538310122194718,0.003602669886280245,1329,250,-2.1418455282251614e-05,-2.1418455282251614e-05,-5.0494499538422666e-05,3.695243741608234e-05,3.695243741608234e-05,2.844932906542752e-05,-4.54372571065953e-05,-4.54372571065953e-05,-5.0494499538422666e-05,-5.577054615590882e-05,-5.577054615590882e-05,-5.0494499538422666e-05,-5.577054615590882e-05,3.695243741608234e-05,2,2,1224,,,,,,,,,,,False,0.00538310122194718,0.003602669886280245,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1250,0,e84_sw0.50_qw1.00_76e1e3bb,e83_all_rows_non_q2s3_0.25_d0bd5493,submission_jepa_block_consensus_rawcorr_micro_d7f8c65c.csv,all_rows,0.25,-2.51663880384001e-05,2,2,e83_e82_energy_top100_all_0.75_fc354223,e82_energy_top100,all,0.75,-8.935447228686222e-06,0.5,1.0,0.005383009920169449,0.0036026698862801983,1329,250,-2.1418328083000482e-05,-2.1418328083000482e-05,-5.049715037908076e-05,3.6947062204584213e-05,3.6947062204584213e-05,2.84457315737896e-05,-4.543392980260741e-05,-4.543392980260741e-05,-5.049715037908076e-05,-5.5768116650756205e-05,-5.5768116650756205e-05,-5.049715037908076e-05,-5.5768116650756205e-05,3.6947062204584213e-05,2,2,1249,,,,,,,,,,,False,0.005383009920169449,0.0036026698862801983,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1288,0,e84_sw0.50_qw1.50_76e1e3bb,e83_all_rows_non_q2s3_0.25_d0bd5493,submission_jepa_block_consensus_rawcorr_micro_d7f8c65c.csv,all_rows,0.25,-2.51663880384001e-05,2,2,e83_e82_energy_top100_all_0.50_62a7e1ec,e82_energy_top100,all,0.5,-6.861315428485781e-06,0.5,1.5,0.005383009920169458,0.003602669886280235,1329,250,-2.1418328083000482e-05,-2.1418328083000482e-05,-5.049715037908076e-05,3.6947062204584213e-05,3.6947062204584213e-05,2.84457315737896e-05,-4.543392980260741e-05,-4.543392980260741e-05,-5.049715037908076e-05,-5.5768116650756205e-05,-5.5768116650756205e-05,-5.049715037908076e-05,-5.5768116650756205e-05,3.6947062204584213e-05,2,2,1287,,,,,,,,,,,False,0.005383009920169458,0.003602669886280235,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1321,0,e84_sw0.50_qw0.75_76e1e3bb,e83_all_rows_non_q2s3_0.25_d0bd5493,submission_jepa_block_consensus_rawcorr_micro_d7f8c65c.csv,all_rows,0.25,-2.51663880384001e-05,2,2,e83_all_rows_q2s3_1.00_69dd12a8,all_rows,q2s3,1.0,-5.953830803928639e-06,0.5,0.75,0.005383009920169461,0.003602669886280245,1329,250,-2.1418328083000482e-05,-2.1418328083000482e-05,-5.049715037908076e-05,3.6947062204584213e-05,3.6947062204584213e-05,2.84457315737896e-05,-4.543392980260741e-05,-4.543392980260741e-05,-5.049715037908076e-05,-5.5768116650756205e-05,-5.5768116650756205e-05,-5.049715037908076e-05,-5.5768116650756205e-05,3.6947062204584213e-05,2,2,1320,,,,,,,,,,,False,0.005383009920169461,0.003602669886280245,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1346,0,e84_sw0.50_qw1.00_f73d0bf2,e83_all_rows_non_q2s3_0.25_c6fa6c1a,submission_jepa_block_consensus_rawcorr_micro_d9851c05.csv,all_rows,0.25,-2.5166124423270375e-05,2,2,e83_e82_energy_top100_all_0.75_fc354223,e82_energy_top100,all,0.75,-8.935447228686222e-06,0.5,1.0,0.00538291861839169,0.0036026698862801983,1329,250,-2.1418200133571652e-05,-2.1418200133571652e-05,-5.0499800598236e-05,3.694168779067031e-05,3.694168779067031e-05,2.8442134823780663e-05,-4.543060174744262e-05,-4.543060174744262e-05,-5.0499800598236e-05,-5.57656864437206e-05,-5.57656864437206e-05,-5.0499800598236e-05,-5.57656864437206e-05,3.694168779067031e-05,2,2,1345,,,,,,,,,,,False,0.00538291861839169,0.0036026698862801983,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1384,0,e84_sw0.50_qw1.50_f73d0bf2,e83_all_rows_non_q2s3_0.25_c6fa6c1a,submission_jepa_block_consensus_rawcorr_micro_d9851c05.csv,all_rows,0.25,-2.5166124423270375e-05,2,2,e83_e82_energy_top100_all_0.50_62a7e1ec,e82_energy_top100,all,0.5,-6.861315428485781e-06,0.5,1.5,0.005382918618391701,0.003602669886280235,1329,250,-2.1418200133571652e-05,-2.1418200133571652e-05,-5.0499800598236e-05,3.694168779067031e-05,3.694168779067031e-05,2.8442134823780663e-05,-4.543060174744262e-05,-4.543060174744262e-05,-5.0499800598236e-05,-5.57656864437206e-05,-5.57656864437206e-05,-5.0499800598236e-05,-5.57656864437206e-05,3.694168779067031e-05,2,2,1383,,,,,,,,,,,False,0.005382918618391701,0.003602669886280235,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1417,0,e84_sw0.50_qw0.75_f73d0bf2,e83_all_rows_non_q2s3_0.25_c6fa6c1a,submission_jepa_block_consensus_rawcorr_micro_d9851c05.csv,all_rows,0.25,-2.5166124423270375e-05,2,2,e83_all_rows_q2s3_1.00_69dd12a8,all_rows,q2s3,1.0,-5.953830803928639e-06,0.5,0.75,0.005382918618391704,0.003602669886280245,1329,250,-2.1418200133571652e-05,-2.1418200133571652e-05,-5.0499800598236e-05,3.694168779067031e-05,3.694168779067031e-05,2.8442134823780663e-05,-4.543060174744262e-05,-4.543060174744262e-05,-5.0499800598236e-05,-5.57656864437206e-05,-5.57656864437206e-05,-5.0499800598236e-05,-5.57656864437206e-05,3.694168779067031e-05,2,2,1416,,,,,,,,,,,False,0.005382918618391704,0.003602669886280245,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1442,0,e84_sw0.50_qw1.00_ecb908c0,e83_all_rows_non_q2s3_0.25_52df21f9,submission_jepa_block_consensus_rawcorr_micro_cc5b3053.csv,all_rows,0.25,-2.516585782819103e-05,2,2,e83_e82_energy_top100_all_0.75_fc354223,e82_energy_top100,all,0.75,-8.935447228686222e-06,0.5,1.0,0.005382827316613927,0.0036026698862801983,1329,250,-2.1418071433965125e-05,-2.1418071433965125e-05,-5.0502450195999415e-05,3.69363141742296e-05,3.69363141742296e-05,2.8438538815844794e-05,-4.542727294121196e-05,-4.542727294121196e-05,-5.0502450195999415e-05,-5.576325553480199e-05,-5.576325553480199e-05,-5.0502450195999415e-05,-5.576325553480199e-05,3.69363141742296e-05,2,2,1441,,,,,,,,,,,False,0.005382827316613927,0.0036026698862801983,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1480,0,e84_sw0.50_qw1.50_ecb908c0,e83_all_rows_non_q2s3_0.25_52df21f9,submission_jepa_block_consensus_rawcorr_micro_cc5b3053.csv,all_rows,0.25,-2.516585782819103e-05,2,2,e83_e82_energy_top100_all_0.50_62a7e1ec,e82_energy_top100,all,0.5,-6.861315428485781e-06,0.5,1.5,0.005382827316613937,0.003602669886280235,1329,250,-2.1418071433965125e-05,-2.1418071433965125e-05,-5.0502450195999415e-05,3.69363141742296e-05,3.69363141742296e-05,2.8438538815844794e-05,-4.542727294121196e-05,-4.542727294121196e-05,-5.0502450195999415e-05,-5.576325553480199e-05,-5.576325553480199e-05,-5.0502450195999415e-05,-5.576325553480199e-05,3.69363141742296e-05,2,2,1479,,,,,,,,,,,False,0.005382827316613937,0.003602669886280235,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1513,0,e84_sw0.50_qw0.75_ecb908c0,e83_all_rows_non_q2s3_0.25_52df21f9,submission_jepa_block_consensus_rawcorr_micro_cc5b3053.csv,all_rows,0.25,-2.516585782819103e-05,2,2,e83_all_rows_q2s3_1.00_69dd12a8,all_rows,q2s3,1.0,-5.953830803928639e-06,0.5,0.75,0.005382827316613941,0.003602669886280245,1329,250,-2.1418071433965125e-05,-2.1418071433965125e-05,-5.0502450195999415e-05,3.69363141742296e-05,3.69363141742296e-05,2.8438538815844794e-05,-4.542727294121196e-05,-4.542727294121196e-05,-5.0502450195999415e-05,-5.576325553480199e-05,-5.576325553480199e-05,-5.0502450195999415e-05,-5.576325553480199e-05,3.69363141742296e-05,2,2,1512,,,,,,,,,,,False,0.005382827316613941,0.003602669886280245,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1538,0,e84_sw0.50_qw1.00_94d02d17,e83_all_rows_non_q2s3_0.25_50eed85a,submission_jepa_block_consensus_rawcorr_micro_9ec2b75e.csv,all_rows,0.25,-2.5165588252828996e-05,2,2,e83_e82_energy_top100_all_0.75_fc354223,e82_energy_top100,all,0.75,-8.935447228686222e-06,0.5,1.0,0.005382736014836182,0.0036026698862801983,1329,250,-2.141794198429192e-05,-2.141794198429192e-05,-5.0505099172371004e-05,3.693094135515107e-05,3.693094135515107e-05,2.8434943549537905e-05,-4.542394338391542e-05,-4.542394338391542e-05,-5.0505099172371004e-05,-5.5760823924111413e-05,-5.5760823924111413e-05,-5.0505099172371004e-05,-5.5760823924111413e-05,3.693094135515107e-05,2,2,1537,,,,,,,,,,,False,0.005382736014836182,0.0036026698862801983,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1576,0,e84_sw0.50_qw1.50_94d02d17,e83_all_rows_non_q2s3_0.25_50eed85a,submission_jepa_block_consensus_rawcorr_micro_9ec2b75e.csv,all_rows,0.25,-2.5165588252828996e-05,2,2,e83_e82_energy_top100_all_0.50_62a7e1ec,e82_energy_top100,all,0.5,-6.861315428485781e-06,0.5,1.5,0.005382736014836192,0.003602669886280235,1329,250,-2.141794198429192e-05,-2.141794198429192e-05,-5.0505099172371004e-05,3.693094135515107e-05,3.693094135515107e-05,2.8434943549537905e-05,-4.542394338391542e-05,-4.542394338391542e-05,-5.0505099172371004e-05,-5.5760823924111413e-05,-5.5760823924111413e-05,-5.0505099172371004e-05,-5.5760823924111413e-05,3.693094135515107e-05,2,2,1575,,,,,,,,,,,False,0.005382736014836192,0.003602669886280235,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1609,0,e84_sw0.50_qw0.75_94d02d17,e83_all_rows_non_q2s3_0.25_50eed85a,submission_jepa_block_consensus_rawcorr_micro_9ec2b75e.csv,all_rows,0.25,-2.5165588252828996e-05,2,2,e83_all_rows_q2s3_1.00_69dd12a8,all_rows,q2s3,1.0,-5.953830803928639e-06,0.5,0.75,0.005382736014836196,0.003602669886280245,1329,250,-2.141794198429192e-05,-2.141794198429192e-05,-5.0505099172371004e-05,3.693094135515107e-05,3.693094135515107e-05,2.8434943549537905e-05,-4.542394338391542e-05,-4.542394338391542e-05,-5.0505099172371004e-05,-5.5760823924111413e-05,-5.5760823924111413e-05,-5.0505099172371004e-05,-5.5760823924111413e-05,3.693094135515107e-05,2,2,1608,,,,,,,,,,,False,0.005382736014836196,0.003602669886280245,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1634,0,e84_sw0.50_qw1.00_d92e1755,e83_all_rows_non_q2s3_0.25_988620fb,submission_jepa_block_consensus_rawcorr_refine_a4c875f3.csv,all_rows,0.25,-2.5130636416292873e-05,2,2,e83_e82_energy_top100_all_0.75_fc354223,e82_energy_top100,all,0.75,-8.935447228686222e-06,0.5,1.0,0.0053870502787339925,0.0036026698862801983,1329,250,-2.1409485257417593e-05,-2.1409485257417593e-05,-5.050859633559668e-05,3.716325066926984e-05,3.716325066926984e-05,2.853152825066374e-05,-4.55314584278943e-05,-4.55314584278943e-05,-5.050859633559668e-05,-5.5860248013739344e-05,-5.5860248013739344e-05,-5.050859633559668e-05,-5.5860248013739344e-05,3.716325066926984e-05,2,2,1633,,,,,,,,,,,False,0.0053870502787339925,0.0036026698862801983,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1672,0,e84_sw0.50_qw1.50_d92e1755,e83_all_rows_non_q2s3_0.25_988620fb,submission_jepa_block_consensus_rawcorr_refine_a4c875f3.csv,all_rows,0.25,-2.5130636416292873e-05,2,2,e83_e82_energy_top100_all_0.50_62a7e1ec,e82_energy_top100,all,0.5,-6.861315428485781e-06,0.5,1.5,0.005387050278734003,0.003602669886280235,1329,250,-2.1409485257417593e-05,-2.1409485257417593e-05,-5.050859633559668e-05,3.716325066926984e-05,3.716325066926984e-05,2.853152825066374e-05,-4.55314584278943e-05,-4.55314584278943e-05,-5.050859633559668e-05,-5.5860248013739344e-05,-5.5860248013739344e-05,-5.050859633559668e-05,-5.5860248013739344e-05,3.716325066926984e-05,2,2,1671,,,,,,,,,,,False,0.005387050278734003,0.003602669886280235,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1705,0,e84_sw0.50_qw0.75_d92e1755,e83_all_rows_non_q2s3_0.25_988620fb,submission_jepa_block_consensus_rawcorr_refine_a4c875f3.csv,all_rows,0.25,-2.5130636416292873e-05,2,2,e83_all_rows_q2s3_1.00_69dd12a8,all_rows,q2s3,1.0,-5.953830803928639e-06,0.5,0.75,0.005387050278734005,0.003602669886280245,1329,250,-2.1409485257417593e-05,-2.1409485257417593e-05,-5.050859633559668e-05,3.716325066926984e-05,3.716325066926984e-05,2.853152825066374e-05,-4.55314584278943e-05,-4.55314584278943e-05,-5.050859633559668e-05,-5.5860248013739344e-05,-5.5860248013739344e-05,-5.050859633559668e-05,-5.5860248013739344e-05,3.716325066926984e-05,2,2,1704,,,,,,,,,,,False,0.005387050278734005,0.003602669886280245,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
51,0,e84_sw0.50_qw1.25_c0370426,e83_all_rows_non_q2s3_0.25_903f64a6,submission_jepa_block_consensus_rawcorr_refine_aeabeb26.csv,all_rows,0.25,-2.5290982621051228e-05,2,2,e83_e82_energy_top100_s_all_0.75_4bcdf406,e82_energy_top100,s_all,0.75,-6.857749473065944e-06,0.5,1.25,0.005075133667859873,0.0024754901426031974,1289,250,-2.1351256598522994e-05,-2.1351256598522994e-05,-4.8686367508654627e-05,3.6069903404212234e-05,3.6069903404212234e-05,2.8595169240475116e-05,-4.476512612272554e-05,-4.476512612272554e-05,-4.8686367508654627e-05,-5.535854707694465e-05,-5.535854707694465e-05,-4.8686367508654627e-05,-5.535854707694465e-05,3.6069903404212234e-05,2,2,50,,,,,,,,,,,False,0.005075133667859873,0.0024754901426031974,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
147,0,e84_sw0.50_qw1.25_113d3021,e83_all_rows_non_q2s3_0.25_c41df1a9,submission_jepa_block_consensus_gate_299a7455.csv,all_rows,0.25,-2.522570419638548e-05,2,2,e83_e82_energy_top100_s_all_0.75_4bcdf406,e82_energy_top100,s_all,0.75,-6.857749473065944e-06,0.5,1.25,0.005109236774419912,0.0024754901426031974,1289,250,-2.134358188610186e-05,-2.134358188610186e-05,-4.8438013517726475e-05,3.667207387103577e-05,3.667207387103577e-05,2.8970154771101875e-05,-4.507722170221662e-05,-4.507722170221662e-05,-4.8438013517726475e-05,-5.5625597827013706e-05,-5.5625597827013706e-05,-4.8438013517726475e-05,-5.5625597827013706e-05,3.667207387103577e-05,2,2,146,,,,,,,,,,,False,0.005109236774419912,0.0024754901426031974,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
243,0,e84_sw0.50_qw1.25_f0593ecf,e83_all_rows_non_q2s3_0.25_dcb21c92,submission_jepa_block_consensus_gate_5738e95e.csv,all_rows,0.25,-2.5223336710733513e-05,2,2,e83_e82_energy_top100_s_all_0.75_4bcdf406,e82_energy_top100,s_all,0.75,-6.857749473065944e-06,0.5,1.25,0.0051091513198588,0.0024754901426031974,1289,250,-2.1341819841813603e-05,-2.1341819841813603e-05,-4.8439944965950055e-05,3.667227231540782e-05,3.667227231540782e-05,2.8971807670030714e-05,-4.5074475826689664e-05,-4.5074475826689664e-05,-4.8439944965950055e-05,-5.562325601404794e-05,-5.562325601404794e-05,-4.8439944965950055e-05,-5.562325601404794e-05,3.667227231540782e-05,2,2,242,,,,,,,,,,,False,0.0051091513198588,0.0024754901426031974,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
435,0,e84_sw0.50_qw1.25_e8a1c837,e83_all_rows_non_q2s3_0.25_3432ad1b,submission_jepa_block_consensus_gate_aa97b049.csv,all_rows,0.25,-2.521462802262953e-05,2,2,e83_e82_energy_top100_s_all_0.75_4bcdf406,e82_energy_top100,s_all,0.75,-6.857749473065944e-06,0.5,1.25,0.005108949680321729,0.0024754901426031974,1289,250,-2.1336372280078564e-05,-2.1336372280078564e-05,-4.8416968558506746e-05,3.6681906649072005e-05,3.6681906649072005e-05,2.9004317427805404e-05,-4.507164711109457e-05,-4.507164711109457e-05,-4.8416968558506746e-05,-5.561937637788006e-05,-5.561937637788006e-05,-4.8416968558506746e-05,-5.561937637788006e-05,3.6681906649072005e-05,2,2,434,,,,,,,,,,,False,0.005108949680321729,0.0024754901426031974,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
339,0,e84_sw0.50_qw1.25_0c237092,e83_all_rows_non_q2s3_0.25_431a8264,submission_jepa_block_consensus_gate_eef3daf0.csv,all_rows,0.25,-2.5215391999955372e-05,2,2,e83_e82_energy_top100_s_all_0.75_4bcdf406,e82_energy_top100,s_all,0.75,-6.857749473065944e-06,0.5,1.25,0.005108996219866892,0.0024754901426031974,1289,250,-2.1336357114210003e-05,-2.1336357114210003e-05,-4.8415906688137333e-05,3.668119113897639e-05,3.668119113897639e-05,2.9003473777322597e-05,-4.507123584063244e-05,-4.507123584063244e-05,-4.8415906688137333e-05,-5.5619026640973956e-05,-5.5619026640973956e-05,-4.8415906688137333e-05,-5.5619026640973956e-05,3.668119113897639e-05,2,2,338,,,,,,,,,,,False,0.005108996219866892,0.0024754901426031974,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
627,0,e84_sw0.50_qw1.25_4534dc1c,e83_all_rows_non_q2s3_0.25_af9c7fa8,submission_jepa_block_consensus_gate_76aff53b.csv,all_rows,0.25,-2.519910934473124e-05,2,2,e83_e82_energy_top100_s_all_0.75_4bcdf406,e82_energy_top100,s_all,0.75,-6.857749473065944e-06,0.5,1.25,0.005108267518305798,0.0024754901426031974,1289,250,-2.1325313812492475e-05,-2.1325313812492475e-05,-4.8406876640538776e-05,3.6694067933051855e-05,3.6694067933051855e-05,2.9023841133124506e-05,-4.506369045653713e-05,-4.506369045653713e-05,-4.8406876640538776e-05,-5.560631891399215e-05,-5.560631891399215e-05,-4.8406876640538776e-05,-5.560631891399215e-05,3.6694067933051855e-05,2,2,626,,,,,,,,,,,False,0.005108267518305798,0.0024754901426031974,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
