policy_id,policy_note,split,model,n_cells,n_rows,n_good,mean_benefit_delta,median_benefit_delta,prevalence,auc,ap,ap_lift,top_frac,selected_cells,actual_delta,null_q20,null_median,null_best,dominance,placebo_adjusted_vs_median,placebo_adjusted_vs_best,row_dominance,row_null_q20,row_null_best,subject_dominance,subject_null_q20,subject_null_best,dateblock_dominance,dateblock_null_q20,dateblock_null_best,train_gate,train_gate_bool
full_qsleep,all q-sleep Q1/Q2/Q3 axes,dateblock_oof,lr_l1,232,160,171,-0.007965326596211558,-0.011628875585710241,0.7370689655172413,0.5095868085514332,0.7360701495906394,-0.0009988159266018926,0.35,81.0,-0.00034891632558908814,-0.0005393332265258621,-0.00047910032532461067,-0.0007542491096259596,0.16666666666666666,0.00013018399973552253,0.00040533278403687145,0.25,-0.0005864962284312769,-0.0007542491096259596,0.21666666666666667,-0.0005391060697284011,-0.0006792449909123199,0.03333333333333333,-0.0005285881674856219,-0.0006237663558571471,0.0,False
mobility_q3,Q3 mobility/context state only,dateblock_oof,hgb_shallow,51,48,36,-0.006367874671432666,-0.012120917011804289,0.7058823529411765,0.5425925925925925,0.7027703255434861,-0.0031120273976904533,0.2,10.0,-5.917550832013063e-06,-6.999613472264965e-05,-4.1087033445408316e-05,-0.00015788017131657117,0.16666666666666666,3.516948261339525e-05,0.0001519626204845581,0.23333333333333334,-8.639027160290968e-05,-0.00015788017131657117,0.18333333333333332,-8.774691860280459e-05,-0.00014174221202534198,0.08333333333333333,-4.367739785893221e-05,-4.392955538679022e-05,0.0,False
q3_only,Q3-only subjective sleep row action,subject_oof,lr_l1,160,131,121,-0.011548494997564326,-0.012284787439924394,0.75625,0.5183301546937911,0.7571257711312972,0.0008757711312972205,0.35,56.0,-0.0003360611586179507,-0.0005249533335151657,-0.00041866276266822045,-0.000744772672747529,0.16111111111111112,8.260160405026973e-05,0.0004087115141295783,0.11666666666666667,-0.0005759064058331153,-0.0006760629486370906,0.1,-0.0005250694262014299,-0.000744772672747529,0.26666666666666666,-0.00041018694324523874,-0.0005038503022229968,0.0,False
jepa_only,JEPA-derived diary axes only,subject_oof,lr_l2,121,88,89,-0.014119183883760225,-0.015086918923442105,0.7355371900826446,0.48314606741573035,0.7326947410682234,-0.002842449014421211,0.35,42.0,-0.00025538352044307544,-0.00041023373728679143,-0.000326831737839095,-0.0005953586541660449,0.16111111111111112,7.144821739601959e-05,0.0003399751337229695,0.03333333333333333,-0.0005039684407700306,-0.0005953586541660449,0.31666666666666665,-0.00034439818520417555,-0.00045300220077482134,0.13333333333333333,-0.00033684896481354085,-0.000400922704588913,0.0,False
jepa_only,JEPA-derived diary axes only,dateblock_oof,lr_l1,121,88,89,-0.008968295037339313,-0.013093132701380794,0.7355371900826446,0.39009831460674155,0.6768065889406074,-0.05873060114203721,0.2,24.0,-8.438483809436459e-05,-0.00021565663052267592,-0.00016150623177740853,-0.0003767666951083326,0.15555555555555556,7.712139368304394e-05,0.000292381857013968,0.15,-0.000219246898101777,-0.0003767666951083326,0.26666666666666666,-0.00021019696349666717,-0.0002809065180665593,0.05,-0.0002022733314976044,-0.000283436028072348,0.0,False
bedtime_q3,Q3 bedtime-phone state only,subject_oof,lr_l1,24,24,19,-0.021279106090458372,-0.019186607814070833,0.7916666666666666,0.768421052631579,0.8992853004544386,0.10761863378777192,0.2,5.0,-3.0209120306823323e-05,-7.213069325828768e-05,-3.176317116837524e-05,-0.00017774228724076746,0.15555555555555556,1.5540508615519144e-06,0.00014753316693394414,0.1,-0.00012256998958288802,-0.00017774228724076746,0.36666666666666664,-3.1708823052856164e-05,-6.0029694094687613e-05,0.0,-6.0029694094687613e-05,-6.0029694094687613e-05,0.0,False
jepa_only,JEPA-derived diary axes only,subject_oof,lr_l2,121,88,89,-0.014119183883760225,-0.015086918923442105,0.7355371900826446,0.48314606741573035,0.7326947410682234,-0.002842449014421211,0.7,85.0,-0.000564191554466964,-0.0008554662605274377,-0.0006975756870789551,-0.0011834784867497117,0.15,0.0001333841326119911,0.0006192869322827477,0.0,-0.0009875314015562963,-0.0011834784867497117,0.08333333333333333,-0.0007495206702559098,-0.0008650853456169116,0.36666666666666664,-0.0006373665820203822,-0.0007108658698928849,0.0,False
jepa_only,JEPA-derived diary axes only,dateblock_oof,lr_l1,121,88,89,-0.008968295037339313,-0.013093132701380794,0.7355371900826446,0.39009831460674155,0.6768065889406074,-0.05873060114203721,0.7,85.0,-0.0003244207776650354,-0.0005886840816384575,-0.0004781463787820739,-0.0008657735210868545,0.15,0.00015372560111703848,0.000541352743421819,0.0,-0.0006624626208384443,-0.0008657735210868545,0.03333333333333333,-0.0005811008189346544,-0.0007443319362031575,0.4166666666666667,-0.00038002191356829585,-0.0004770445763998543,0.0,False
jepa_only,JEPA-derived diary axes only,subject_oof,lr_l2,121,88,89,-0.014119183883760225,-0.015086918923442105,0.7355371900826446,0.48314606741573035,0.7326947410682234,-0.002842449014421211,0.5,60.0,-0.0003172505499264844,-0.0006288389970576346,-0.00043303199165922734,-0.0009414760616989204,0.14444444444444443,0.00011578144173274296,0.000624225511772436,0.0,-0.0007211267443787417,-0.0009414760616989204,0.08333333333333333,-0.0004850369336569571,-0.0006707494656068569,0.35,-0.0003835664131710992,-0.00045019629882536716,0.0,False
mobility_q3,Q3 mobility/context state only,subject_oof,hgb_shallow,51,48,36,-0.013298017497484235,-0.014653296694533746,0.7058823529411765,0.5,0.6963910310819319,-0.009491321859244617,0.35,18.0,-7.216050268155083e-05,-0.00017099803524751596,-0.00012037470728504251,-0.0003120559453970717,0.14444444444444443,4.8214204603491684e-05,0.00023989544271552088,0.05,-0.00022831838990728938,-0.0003120559453970717,0.38333333333333336,-0.00014462875585961041,-0.00024129696324171057,0.0,-0.00013625559371799323,-0.00013625559371799323,0.0,False
full_qsleep,all q-sleep Q1/Q2/Q3 axes,subject_oof,lr_l2,232,160,171,-0.011667717320836763,-0.014172335408311726,0.7370689655172413,0.46035854663982356,0.7190785198429612,-0.017990445674280098,0.5,116.0,-0.0005582829182648741,-0.0009511236959227175,-0.0007180719148428549,-0.0013243320066764763,0.1388888888888889,0.00015978899657798085,0.0007660490884116022,0.0,-0.0011464515762082072,-0.0013243320066764763,0.18333333333333332,-0.0007784263734866625,-0.0009190834087091648,0.23333333333333334,-0.0006884163152631295,-0.0008351813828285648,0.0,False
jepa_only,JEPA-derived diary axes only,dateblock_oof,lr_l2,121,88,89,-0.008968295037339313,-0.013093132701380794,0.7355371900826446,0.4624297752808989,0.7130071261271509,-0.02253006395549373,0.7,85.0,-0.0004504650674758137,-0.0006463797906000046,-0.0005614889380870514,-0.0007895677800237033,0.12777777777777777,0.00011102387061123764,0.0003391027125478896,0.11666666666666667,-0.0006495494383254475,-0.0007309792933102299,0.016666666666666666,-0.0006752115849054663,-0.0007895677800237033,0.25,-0.0005675155603151571,-0.0006788953961832656,0.0,False
q3_only,Q3-only subjective sleep row action,subject_oof,lr_l2,160,131,121,-0.011548494997564326,-0.012284787439924394,0.75625,0.48908667090485275,0.7555914437472591,-0.0006585562527409161,0.2,32.0,-0.00011618250588840695,-0.0002718773676217756,-0.00018052309964333713,-0.0005119195027931678,0.12777777777777777,6.434059375493018e-05,0.00039573699690476083,0.08333333333333333,-0.0003211620459523612,-0.0005119195027931678,0.1,-0.0002463500812102559,-0.00037977014982160107,0.2,-0.00017610582737599413,-0.0002286378646656484,0.0,False
bedtime_q3,Q3 bedtime-phone state only,dateblock_oof,hgb_shallow,24,24,19,-0.015525054537759998,-0.01834781873507041,0.7916666666666666,0.27368421052631575,0.7234889275035998,-0.0681777391630668,0.5,12.0,-4.712574435972172e-05,-0.00012820844443990343,-5.3487468901769475e-05,-0.00023383866346338156,0.12777777777777777,6.361724542047753e-06,0.00018671291910365984,0.016666666666666666,-0.0001863538596420744,-0.00023383866346338156,0.36666666666666664,-6.632767226637526e-05,-0.00010317771865331338,0.0,-4.712574435972172e-05,-4.712574435972172e-05,0.0,False
full_qsleep,all q-sleep Q1/Q2/Q3 axes,dateblock_oof,hgb_shallow,232,160,171,-0.007965326596211558,-0.011628875585710241,0.7370689655172413,0.46352219346179657,0.7106896703287058,-0.026379295188535545,0.7,162.0,-0.000814557175193964,-0.0010351632376124575,-0.0009543306394353968,-0.0012797100233200576,0.12222222222222222,0.00013977346424143278,0.0004651528481260936,0.11666666666666667,-0.0010497954675331433,-0.0012745725643887873,0.2,-0.0010218839456613616,-0.0012797100233200576,0.05,-0.0010105973216829821,-0.0011060149192515523,0.0,False
attention_money_q3,Q3 cognitive-money/routine/global attention state,subject_oof,lr_l1,91,74,61,-0.010703277643529475,-0.010730307694099661,0.6703296703296703,0.5387978142076503,0.671255090549226,0.0009254202195557726,0.2,18.0,1.951580521408758e-06,-0.00013121308899330942,-3.777068627053293e-05,-0.00027598790653193817,0.12222222222222222,3.9722266791941685e-05,0.0002779394870533469,0.016666666666666666,-0.00019077669808154063,-0.00027598790653193817,0.2,-5.586263140651137e-05,-0.000139471248641998,0.15,-3.732626910568637e-05,-5.60265057920617e-05,0.0,False
q3_only,Q3-only subjective sleep row action,subject_oof,lr_l1,160,131,121,-0.011548494997564326,-0.012284787439924394,0.75625,0.5183301546937911,0.7571257711312972,0.0008757711312972205,0.2,32.0,-0.0001690657356258063,-0.00032480848999631994,-0.0002552711532016194,-0.0005369510089960894,0.11666666666666667,8.620541757581313e-05,0.0003678852733702831,0.11666666666666667,-0.0003696376530065271,-0.0005369510089960894,0.15,-0.0003285343192732437,-0.000417687898967678,0.08333333333333333,-0.00026767073437841124,-0.00034024013458444635,0.0,False
full_qsleep,all q-sleep Q1/Q2/Q3 axes,subject_oof,lr_l1,232,160,171,-0.011667717320836763,-0.014172335408311726,0.7370689655172413,0.43164605502828113,0.6899691826657025,-0.04709978285153882,0.5,116.0,-0.0003944629994102611,-0.000985726063343928,-0.0005843101869819622,-0.0012471702680655339,0.1111111111111111,0.00018984718757170116,0.0008527072686552728,0.0,-0.001104935761540826,-0.0012471702680655339,0.06666666666666667,-0.0007351536278461967,-0.0008549625366252034,0.26666666666666666,-0.00045950949264639274,-0.0006133938703247743,0.0,False
full_qsleep,all q-sleep Q1/Q2/Q3 axes,subject_oof,hgb_shallow,232,160,171,-0.011667717320836763,-0.014172335408311726,0.7370689655172413,0.42594190394017833,0.7048614524666257,-0.032207513050615644,0.7,162.0,-0.0011443600229638085,-0.0014174314166536472,-0.0012900369813576562,-0.0016792762239065118,0.10555555555555556,0.00014567695839384776,0.0005349162009427033,0.05,-0.001513086932452401,-0.0016792762239065118,0.05,-0.0013607650933485926,-0.0015930415152964894,0.21666666666666667,-0.0012815116007837356,-0.0013776359851582765,0.0,False
attention_money_q3,Q3 cognitive-money/routine/global attention state,subject_oof,lr_l2,91,74,61,-0.010703277643529475,-0.010730307694099661,0.6703296703296703,0.4978142076502732,0.7073952993227852,0.03706562899311494,0.2,18.0,-2.412568212473154e-05,-0.00012526515190056653,-6.530458848624798e-05,-0.0003261915102266144,0.10555555555555556,4.117890636151644e-05,0.00030206582810188287,0.0,-0.0002072279384764064,-0.0003261915102266144,0.31666666666666665,-8.287414046801444e-05,-0.00011520167901835077,0.0,-6.710502885087788e-05,-7.511764372192253e-05,0.0,False
full_qsleep,all q-sleep Q1/Q2/Q3 axes,subject_oof,lr_l2,232,160,171,-0.011667717320836763,-0.014172335408311726,0.7370689655172413,0.46035854663982356,0.7190785198429612,-0.017990445674280098,0.35,81.0,-0.000358476409985542,-0.0006644247406096148,-0.0005028190549469791,-0.001072284637444909,0.1,0.00014434264496143712,0.0007138082274593671,0.0,-0.0008211452938690966,-0.001072284637444909,0.08333333333333333,-0.0005761096225808781,-0.0007932701787880525,0.21666666666666667,-0.00047315514854238125,-0.0005337413476034225,0.0,False
attention_money_q3,Q3 cognitive-money/routine/global attention state,subject_oof,hgb_shallow,91,74,61,-0.010703277643529475,-0.010730307694099661,0.6703296703296703,0.507103825136612,0.6774233374132056,0.0070936670835353155,0.2,18.0,-7.300595037285085e-06,-0.00011969664713677995,-5.568120819765543e-05,-0.0002964553122682956,0.1,4.8380613160370345e-05,0.0002891547172310105,0.0,-0.0002014643031230445,-0.0002964553122682956,0.2833333333333333,-6.64967954319362e-05,-0.00010841588588594853,0.016666666666666666,-6.322211103648723e-05,-8.949054542917168e-05,0.0,False
full_qsleep,all q-sleep Q1/Q2/Q3 axes,subject_oof,hgb_shallow,232,160,171,-0.011667717320836763,-0.014172335408311726,0.7370689655172413,0.42594190394017833,0.7048614524666257,-0.032207513050615644,0.2,46.0,-0.00019549514039618465,-0.0003981048595527614,-0.00032503782829940153,-0.0006492282518564263,0.08333333333333333,0.00012954268790321688,0.00045373311146024164,0.08333333333333333,-0.00048090596851300125,-0.0006492282518564263,0.06666666666666667,-0.0003950450395998395,-0.000609292473664591,0.1,-0.0003472924030179403,-0.0004519239557476684,0.0,False
full_qsleep,all q-sleep Q1/Q2/Q3 axes,subject_oof,lr_l1,232,160,171,-0.011667717320836763,-0.014172335408311726,0.7370689655172413,0.43164605502828113,0.6899691826657025,-0.04709978285153882,0.2,46.0,-9.524672948346691e-05,-0.00036466885680752625,-0.00023903649077322564,-0.0006716089107551282,0.07777777777777778,0.00014378976128975873,0.0005763621812716613,0.016666666666666666,-0.0004771830618796491,-0.0006716089107551282,0.13333333333333333,-0.000280751331377882,-0.00043215786630923514,0.08333333333333333,-0.0002336524264682893,-0.0003524003270366505,0.0,False
full_qsleep,all q-sleep Q1/Q2/Q3 axes,dateblock_oof,hgb_shallow,232,160,171,-0.007965326596211558,-0.011628875585710241,0.7370689655172413,0.46352219346179657,0.7106896703287058,-0.026379295188535545,0.2,46.0,-6.398722590439387e-05,-0.0003355792913207978,-0.00022292813600338635,-0.0006688210052626653,0.07777777777777778,0.00015894091009899247,0.0006048337793582714,0.05,-0.00038026548003633476,-0.0006688210052626653,0.03333333333333333,-0.00037738278733037147,-0.0004953378939904773,0.15,-0.00020129221465052803,-0.0003589097934720842,0.0,False
jepa_only,JEPA-derived diary axes only,dateblock_oof,hgb_shallow,121,88,89,-0.008968295037339313,-0.013093132701380794,0.7355371900826446,0.4385533707865169,0.686412989349059,-0.04912420073358559,0.5,60.0,-0.00025294944201126324,-0.00048540595826442875,-0.0003654418467504139,-0.0006395121617254196,0.07222222222222222,0.00011249240473915068,0.00038656271971415634,0.08333333333333333,-0.0004915787644459435,-0.0006349152893418974,0.016666666666666666,-0.0005365553926789835,-0.0006395121617254196,0.11666666666666667,-0.0003670682229114819,-0.00043841055620597036,0.0,False
full_qsleep,all q-sleep Q1/Q2/Q3 axes,subject_oof,lr_l2,232,160,171,-0.011667717320836763,-0.014172335408311726,0.7370689655172413,0.46035854663982356,0.7190785198429612,-0.017990445674280098,0.2,46.0,-0.0001701878613820096,-0.0004012536647793219,-0.0002871344719155844,-0.0006776161814062709,0.07222222222222222,0.0001169466105335748,0.0005074283200242613,0.0,-0.0004763029125596674,-0.0006776161814062709,0.06666666666666667,-0.0003710896083513049,-0.0004816742119205797,0.15,-0.00026226774452218213,-0.0003667440710354297,0.0,False
full_qsleep,all q-sleep Q1/Q2/Q3 axes,subject_oof,hgb_shallow,232,160,171,-0.011667717320836763,-0.014172335408311726,0.7370689655172413,0.42594190394017833,0.7048614524666257,-0.032207513050615644,0.35,81.0,-0.00038525560093716216,-0.000714454533051323,-0.0005990668886527994,-0.0010183196679672823,0.06666666666666667,0.0002138112877156373,0.0006330640670301202,0.0,-0.0007967912671556609,-0.0010183196679672823,0.08333333333333333,-0.0006590815050303344,-0.0007782901473425419,0.11666666666666667,-0.000620205613099678,-0.0007220462489778701,0.0,False
jepa_only,JEPA-derived diary axes only,dateblock_oof,hgb_shallow,121,88,89,-0.008968295037339313,-0.013093132701380794,0.7355371900826446,0.4385533707865169,0.686412989349059,-0.04912420073358559,0.2,24.0,-2.5009695295841183e-06,-0.00019377512243972105,-0.00011912061992469525,-0.0003510266261851358,0.06666666666666667,0.00011661965039511113,0.0003485256566555517,0.05,-0.00024091425005761112,-0.0003510266261851358,0.016666666666666666,-0.00019299507507370973,-0.00027418890759733916,0.13333333333333333,-0.00015959734955677262,-0.0002146265709801476,0.0,False
attention_money_q3,Q3 cognitive-money/routine/global attention state,dateblock_oof,lr_l1,91,74,61,-0.006113287791401501,-0.009629333462703338,0.6703296703296703,0.45355191256830607,0.628792813453009,-0.04153685687666131,0.2,18.0,1.7831888109332006e-05,-9.528427682286012e-05,-2.3296352688939592e-05,-0.00023167484917951953,0.06111111111111111,4.11282407982716e-05,0.00024950673728885153,0.08333333333333333,-0.00014076207298483468,-0.00023167484917951953,0.1,-9.231937903810827e-05,-0.0001673251666104436,0.0,-1.4952081879848755e-05,-2.039378595453112e-05,0.0,False
q3_only,Q3-only subjective sleep row action,subject_oof,lr_l2,160,131,121,-0.011548494997564326,-0.012284787439924394,0.75625,0.48908667090485275,0.7555914437472591,-0.0006585562527409161,0.35,56.0,-0.00020305706672552049,-0.0004754698494641385,-0.00033755761006937224,-0.0007291558564070932,0.05555555555555555,0.00013450054334385175,0.0005260987896815728,0.016666666666666666,-0.0005725160153458919,-0.0007291558564070932,0.06666666666666667,-0.0003819703039545486,-0.0005055448085075076,0.08333333333333333,-0.00032503559608973995,-0.0003954722782409936,0.0,False
full_qsleep,all q-sleep Q1/Q2/Q3 axes,subject_oof,lr_l1,232,160,171,-0.011667717320836763,-0.014172335408311726,0.7370689655172413,0.43164605502828113,0.6899691826657025,-0.04709978285153882,0.35,81.0,-0.00020438288222635048,-0.0006753643208848414,-0.00039415079085852733,-0.001037105718575404,0.03888888888888889,0.00018976790863217685,0.0008327228363490535,0.0,-0.0007753689069484703,-0.001037105718575404,0.016666666666666666,-0.0004534650859718603,-0.0007291333529781951,0.1,-0.0003274870253545892,-0.0004174127125908811,0.0,False
bedtime_q3,Q3 bedtime-phone state only,dateblock_oof,hgb_shallow,24,24,19,-0.015525054537759998,-0.01834781873507041,0.7916666666666666,0.27368421052631575,0.7234889275035998,-0.0681777391630668,0.7,17.0,-0.00013185755046862813,-0.00018012738892012604,-0.00014470518747411454,-0.00026725201054222936,0.03888888888888889,1.2847637005486412e-05,0.00013539446007360123,0.016666666666666666,-0.00021834470641708404,-0.00026725201054222936,0.1,-0.00016903511288159922,-0.00019137213294107003,0.0,-0.00013185755046862813,-0.00013185755046862813,0.0,False
attention_money_q3,Q3 cognitive-money/routine/global attention state,dateblock_oof,hgb_shallow,91,74,61,-0.006113287791401501,-0.009629333462703338,0.6703296703296703,0.39234972677595625,0.6306561797582106,-0.039673490571459635,0.7,64.0,-2.464398997892303e-05,-0.0002998637467519494,-0.00018484042908417653,-0.0004299008521496672,0.03888888888888889,0.0001601964391052535,0.0004052568621707442,0.0,-0.00034618941242465785,-0.00042851517651332216,0.0,-0.0002622972075000618,-0.0004299008521496672,0.11666666666666667,-9.359114654730049e-05,-0.00015948075711336163,0.0,False
attention_money_q3,Q3 cognitive-money/routine/global attention state,subject_oof,lr_l2,91,74,61,-0.010703277643529475,-0.010730307694099661,0.6703296703296703,0.4978142076502732,0.7073952993227852,0.03706562899311494,0.35,32.0,-1.9109920544657655e-05,-0.00023874958298781835,-0.00010503886360957448,-0.00044183709076772715,0.03333333333333333,8.592894306491683e-05,0.0004227271702230695,0.0,-0.00029853751249460104,-0.00044183709076772715,0.06666666666666667,-0.00013565186704898036,-0.00020840242193354008,0.03333333333333333,-9.57007261138898e-05,-0.00013289070303090789,0.0,False
full_qsleep,all q-sleep Q1/Q2/Q3 axes,subject_oof,hgb_shallow,232,160,171,-0.011667717320836763,-0.014172335408311726,0.7370689655172413,0.42594190394017833,0.7048614524666257,-0.032207513050615644,0.5,116.0,-0.0005593088401639745,-0.0009817579782399831,-0.0008287893891840703,-0.001365109488820293,0.022222222222222223,0.00026948054902009577,0.0008058006486563185,0.0,-0.0011434664678035221,-0.001365109488820293,0.016666666666666666,-0.0008993401504625353,-0.000996328172327976,0.05,-0.0008054276301292073,-0.0008885864726853043,0.0,False
bedtime_q3,Q3 bedtime-phone state only,subject_oof,hgb_shallow,24,24,19,-0.021279106090458372,-0.019186607814070833,0.7916666666666666,0.19999999999999998,0.7445166770681645,-0.04714998959850214,0.35,8.0,-2.4537458702567072e-05,-0.00010641943492630812,-2.4537458702567072e-05,-0.0002420064734328653,0.022222222222222223,0.0,0.00021746901473029823,0.06666666666666667,-0.00017405080901653492,-0.0002420064734328653,0.0,-2.4537458702567072e-05,-2.4537458702567072e-05,0.0,-2.4537458702567072e-05,-2.4537458702567072e-05,0.0,False
bedtime_q3,Q3 bedtime-phone state only,dateblock_oof,hgb_shallow,24,24,19,-0.015525054537759998,-0.01834781873507041,0.7916666666666666,0.27368421052631575,0.7234889275035998,-0.0681777391630668,0.2,5.0,2.6769992291231226e-05,-4.5559844900977525e-05,7.873333281172012e-06,-9.792202882819012e-05,0.022222222222222223,1.8896659010059214e-05,0.00012469202111942135,0.03333333333333333,-7.189265878959628e-05,-9.792202882819012e-05,0.03333333333333333,-4.533547618248424e-05,-9.702167029157494e-05,0.0,2.6769992291231226e-05,2.6769992291231226e-05,0.0,False
bedtime_q3,Q3 bedtime-phone state only,dateblock_oof,hgb_shallow,24,24,19,-0.015525054537759998,-0.01834781873507041,0.7916666666666666,0.27368421052631575,0.7234889275035998,-0.0681777391630668,0.35,8.0,3.250752274730484e-05,-8.203449173989074e-05,-1.597577492351565e-05,-0.00018306832764991565,0.016666666666666666,4.848329767082049e-05,0.0002155758503972205,0.0,-0.00010687390204100478,-0.00018306832764991565,0.05,-3.9580954565465725e-05,-0.00010690817871372715,0.0,3.250752274730484e-05,3.250752274730484e-05,0.0,False
bedtime_q3,Q3 bedtime-phone state only,subject_oof,hgb_shallow,24,24,19,-0.021279106090458372,-0.019186607814070833,0.7916666666666666,0.19999999999999998,0.7445166770681645,-0.04714998959850214,0.7,17.0,-0.0001592788930219191,-0.00023085673804343899,-0.0001592788930219191,-0.0003937001980627297,0.011111111111111112,0.0,0.0002344213050408106,0.03333333333333333,-0.0003104855563854647,-0.0003937001980627297,0.0,-0.0001592788930219191,-0.0001592788930219191,0.0,-0.0001592788930219191,-0.0001592788930219191,0.0,False
jepa_only,JEPA-derived diary axes only,subject_oof,hgb_shallow,121,88,89,-0.014119183883760225,-0.015086918923442105,0.7355371900826446,0.43644662921348315,0.6980974653068899,-0.037439724775754746,0.35,42.0,-3.880362493435818e-05,-0.0004074704073603996,-0.0002255518644893595,-0.0007341606350026453,0.011111111111111112,0.0001867482395550013,0.0006953570100682871,0.0,-0.0005342619036266871,-0.0007341606350026453,0.0,-0.00027254116813322236,-0.0004207596569431038,0.03333333333333333,-0.00014602943479444797,-0.0002021882952213394,0.0,False
jepa_only,JEPA-derived diary axes only,subject_oof,hgb_shallow,121,88,89,-0.014119183883760225,-0.015086918923442105,0.7355371900826446,0.43644662921348315,0.6980974653068899,-0.037439724775754746,0.2,24.0,-1.521986078711901e-05,-0.00023462026672564916,-0.00015183942733004718,-0.00044873000740464075,0.005555555555555556,0.00013661956654292817,0.00043351014661752174,0.0,-0.0003217065568166699,-0.00044873000740464075,0.0,-0.00018963778752245641,-0.00024517012671121385,0.016666666666666666,-0.0001419977053453092,-0.0002032623793141175,0.0,False
bedtime_q3,Q3 bedtime-phone state only,subject_oof,hgb_shallow,24,24,19,-0.021279106090458372,-0.019186607814070833,0.7916666666666666,0.19999999999999998,0.7445166770681645,-0.04714998959850214,0.2,5.0,9.015196770989498e-06,-7.116051283779789e-05,9.015196770989498e-06,-0.00015630885966400054,0.005555555555555556,0.0,0.00016532405643499004,0.016666666666666666,-0.00012331451973899288,-0.00015630885966400054,0.0,9.015196770989498e-06,9.015196770989498e-06,0.0,9.015196770989498e-06,9.015196770989498e-06,0.0,False
full_qsleep,all q-sleep Q1/Q2/Q3 axes,subject_oof,lr_l2,232,160,171,-0.011667717320836763,-0.014172335408311726,0.7370689655172413,0.46035854663982356,0.7190785198429612,-0.017990445674280098,1.0,232.0,-0.0019989549263351725,-0.0019989549263351725,-0.0019989549263351725,-0.0019989549263351725,0.0,0.0,0.0,0.0,-0.0019989549263351725,-0.0019989549263351725,0.0,-0.0019989549263351725,-0.0019989549263351725,0.0,-0.0019989549263351725,-0.0019989549263351725,0.0,False
full_qsleep,all q-sleep Q1/Q2/Q3 axes,subject_oof,lr_l1,232,160,171,-0.011667717320836763,-0.014172335408311726,0.7370689655172413,0.43164605502828113,0.6899691826657025,-0.04709978285153882,1.0,232.0,-0.0019989549263351725,-0.0019989549263351725,-0.0019989549263351725,-0.0019989549263351725,0.0,0.0,0.0,0.0,-0.0019989549263351725,-0.0019989549263351725,0.0,-0.0019989549263351725,-0.0019989549263351725,0.0,-0.0019989549263351725,-0.0019989549263351725,0.0,False
full_qsleep,all q-sleep Q1/Q2/Q3 axes,subject_oof,hgb_shallow,232,160,171,-0.011667717320836763,-0.014172335408311726,0.7370689655172413,0.42594190394017833,0.7048614524666257,-0.032207513050615644,1.0,232.0,-0.0019989549263351725,-0.0019989549263351725,-0.0019989549263351725,-0.0019989549263351725,0.0,0.0,0.0,0.0,-0.0019989549263351725,-0.0019989549263351725,0.0,-0.0019989549263351725,-0.0019989549263351725,0.0,-0.0019989549263351725,-0.0019989549263351725,0.0,False
q3_only,Q3-only subjective sleep row action,subject_oof,lr_l2,160,131,121,-0.011548494997564326,-0.012284787439924394,0.75625,0.48908667090485275,0.7555914437472591,-0.0006585562527409161,1.0,160.0,-0.0013630030237965496,-0.0013630030237965496,-0.0013630030237965496,-0.0013630030237965496,0.0,0.0,0.0,0.0,-0.0013630030237965496,-0.0013630030237965496,0.0,-0.0013630030237965496,-0.0013630030237965496,0.0,-0.0013630030237965496,-0.0013630030237965496,0.0,False
q3_only,Q3-only subjective sleep row action,subject_oof,lr_l1,160,131,121,-0.011548494997564326,-0.012284787439924394,0.75625,0.5183301546937911,0.7571257711312972,0.0008757711312972205,1.0,160.0,-0.0013630030237965496,-0.0013630030237965496,-0.0013630030237965496,-0.0013630030237965496,0.0,0.0,0.0,0.0,-0.0013630030237965496,-0.0013630030237965496,0.0,-0.0013630030237965496,-0.0013630030237965496,0.0,-0.0013630030237965496,-0.0013630030237965496,0.0,False
q3_only,Q3-only subjective sleep row action,subject_oof,hgb_shallow,160,131,121,-0.011548494997564326,-0.012284787439924394,0.75625,0.47107438016528924,0.7466369295221068,-0.00961307047789317,1.0,160.0,-0.0013630030237965496,-0.0013630030237965496,-0.0013630030237965496,-0.0013630030237965496,0.0,0.0,0.0,0.0,-0.0013630030237965496,-0.0013630030237965496,0.0,-0.0013630030237965496,-0.0013630030237965496,0.0,-0.0013630030237965496,-0.0013630030237965496,0.0,False
full_qsleep,all q-sleep Q1/Q2/Q3 axes,dateblock_oof,lr_l2,232,160,171,-0.007965326596211558,-0.011628875585710241,0.7370689655172413,0.47042469561882844,0.7285258253835316,-0.008543140133709715,1.0,232.0,-0.001362686533057933,-0.001362686533057933,-0.001362686533057933,-0.001362686533057933,0.0,0.0,0.0,0.0,-0.001362686533057933,-0.001362686533057933,0.0,-0.001362686533057933,-0.001362686533057933,0.0,-0.001362686533057933,-0.001362686533057933,0.0,False
full_qsleep,all q-sleep Q1/Q2/Q3 axes,dateblock_oof,lr_l1,232,160,171,-0.007965326596211558,-0.011628875585710241,0.7370689655172413,0.5095868085514332,0.7360701495906394,-0.0009988159266018926,1.0,232.0,-0.001362686533057933,-0.001362686533057933,-0.001362686533057933,-0.001362686533057933,0.0,0.0,0.0,0.0,-0.001362686533057933,-0.001362686533057933,0.0,-0.001362686533057933,-0.001362686533057933,0.0,-0.001362686533057933,-0.001362686533057933,0.0,False
