source,cv_mode,method,group,strength,concentration,base_mix,scale,rows,mean_delta,min_delta,max_delta,mean_oof
transductive_episode_count,subject_chunk,pred_ridge50,stage_only,0.35,,,1.0,1,0.0060941043152182,0.0060941043152182,0.0060941043152182,0.5736250290050354
transductive_episode_count,subject_chunk,label_ctx_knn5,all,0.5,,,0.5,1,0.0060969361911488,0.0060969361911488,0.0060969361911488,0.573627860880966
transductive_episode_count,subject_chunk,pred_knn15,stage_only,0.35,,,1.0,1,0.0060969714463189,0.0060969714463189,0.0060969714463189,0.5736278961361361
transductive_episode_count,subject_chunk,actual_knn40,stage_only,0.35,,,1.0,1,0.0060981304202017,0.0060981304202017,0.0060981304202017,0.5736290551100189
transductive_episode_count,subject_chunk,actual_ctx_blend_knn15_ridge50,no_q2,0.35,,,1.0,1,0.0060988706571496,0.0060988706571496,0.0060988706571496,0.5736297953469668
transductive_episode_count,subject_chunk,actual_knn15,all,0.35,,,0.75,1,0.0061001173344654,0.0061001173344654,0.0061001173344654,0.5736310420242826
transductive_episode_count,subject_chunk,mix_blend_prior_knn15,stage_only,0.5,,,1.0,1,0.0061007284027316,0.0061007284027316,0.0061007284027316,0.5736316530925488
mp_count_conditioning,geometry,mpj_knn18,s23_only,0.5,8.0,0.0,0.75,1,0.0061019711479251,0.0061019711479251,0.0061019711479251,0.5543170983757909
mp_count_conditioning,geometry,mpj_blend_xt_ridge,stage_only,0.5,4.0,0.0,1.0,1,0.0061036536413303,0.0061036536413303,0.0061036536413303,0.5543187808691962
transductive_episode_count,subject_chunk,ctx_blend_prior_knn15,all,0.75,,,0.35,1,0.0061044393273284,0.0061044393273284,0.0061044393273284,0.5736353640171455
transductive_episode_count,subject_chunk,ctx_knn40,all,0.5,,,0.5,1,0.0061046717742128,0.0061046717742128,0.0061046717742128,0.57363559646403
mp_count_conditioning,geometry,mpj_ridge_rate,s23_only,0.5,2.0,0.0,1.0,1,0.006104812707262,0.006104812707262,0.006104812707262,0.5543199399351278
transductive_episode_count,subject_chunk,mix_ridge150,stage_only,0.75,,,0.5,1,0.0061063387020514,0.0061063387020514,0.0061063387020514,0.5736372633918686
mp_count_conditioning,geometry,mpj_blend_xt_ridge,stage_only,0.7,4.0,0.0,0.75,1,0.0061074304863109,0.0061074304863109,0.0061074304863109,0.5543225577141767
transductive_episode_count,subject_chunk,actual_knn5,stage_only,1.0,,,0.35,1,0.0061101838672499,0.0061101838672499,0.0061101838672499,0.5736411085570671
transductive_episode_count,subject_chunk,pred_ridge50,s23_only,0.5,,,1.0,1,0.0061105084502499,0.0061105084502499,0.0061105084502499,0.5736414331400671
transductive_episode_count,subject_chunk,actual_ctx_blend_prior_knn15,stage_only,1.0,,,0.5,1,0.0061107301844161,0.0061107301844161,0.0061107301844161,0.5736416548742332
mp_count_conditioning,geometry,mpj_ridge_resid_heavy,s23_only,0.9,20.0,0.35,1.0,1,0.0061115860096512,0.0061115860096512,0.0061115860096512,0.554326713237517
transductive_episode_count,subject_chunk,label_ctx_ridge10,no_q2,0.75,,,0.35,1,0.0061125433104521,0.0061125433104521,0.0061125433104521,0.5736434680002693
transductive_episode_count,subject_chunk,actual_ctx_blend_prior_knn15,core_q_s23,1.0,,,0.35,1,0.0061130600615597,0.0061130600615597,0.0061130600615597,0.5736439847513769
mp_count_conditioning,geometry,mpj_ridge_resid,stage_only,0.35,20.0,0.0,1.0,1,0.006113849699316,0.006113849699316,0.006113849699316,0.5543289769271819
transductive_episode_count,subject_chunk,label_ctx_ridge10,no_q2,0.25,,,1.0,1,0.0061143563034192,0.0061143563034192,0.0061143563034192,0.5736452809932364
transductive_episode_count,subject_chunk,label_ctx_blend_prior_knn15,core_q_s23,0.5,,,0.75,1,0.0061160565146918,0.0061160565146918,0.0061160565146918,0.573646981204509
transductive_episode_count,subject_chunk,actual_blend_prior_ridge50,stage_only,1.0,,,0.5,1,0.0061180033106679,0.0061180033106679,0.0061180033106679,0.5736489280004851
mp_count_conditioning,geometry,mpj_ridge_resid_heavy,stage_only,0.7,20.0,0.0,0.5,1,0.0061182495686376,0.0061182495686376,0.0061182495686376,0.5543333767965034
transductive_episode_count,subject_chunk,mix_blend_knn15_ridge50,s23_only,0.5,,,1.0,1,0.0061209885996293,0.0061209885996293,0.0061209885996293,0.5736519132894465
transductive_episode_count,subject_chunk,actual_ctx_knn15,s23_only,0.75,,,0.75,1,0.0061210840232529,0.0061210840232529,0.0061210840232529,0.5736520087130701
mp_count_conditioning,geometry,mpj_knn18,all,0.5,8.0,0.0,0.5,1,0.006123969262509,0.006123969262509,0.006123969262509,0.5543390964903748
mp_count_conditioning,geometry,mpj_knn18,no_q2,0.5,8.0,0.0,0.5,1,0.0061244253215384,0.0061244253215384,0.0061244253215384,0.5543395525494043
mp_count_conditioning,geometry,mpj_blend_resid_knn,stage_only,0.7,20.0,0.35,0.75,1,0.0061249267561029,0.0061249267561029,0.0061249267561029,0.5543400539839688
mp_count_conditioning,geometry,mpj_knn18,q13_s23,0.5,20.0,0.35,1.0,1,0.0061260952803469,0.0061260952803469,0.0061260952803469,0.5543412225082127
transductive_episode_count,subject_chunk,label_ctx_blend_prior_knn15,q_only,0.5,,,1.0,1,0.0061262766726919,0.0061262766726919,0.0061262766726919,0.5736572013625091
transductive_episode_count,subject_chunk,mix_proto10,stage_only,0.75,,,0.35,1,0.0061278480197315,0.0061278480197315,0.0061278480197315,0.5736587727095487
transductive_episode_count,subject_chunk,actual_ctx_blend_knn15_ridge50,core_q_s23,0.35,,,1.0,1,0.0061326301358839,0.0061326301358839,0.0061326301358839,0.5736635548257011
transductive_episode_count,subject_chunk,pred_blend_prior_ridge50,s23_only,1.0,,,0.75,1,0.0061339060804421,0.0061339060804421,0.0061339060804421,0.5736648307702593
transductive_episode_count,subject_chunk,actual_knn40,stage_only,0.75,,,0.5,1,0.0061372284312265,0.0061372284312265,0.0061372284312265,0.5736681531210437
transductive_episode_count,subject_chunk,ctx_proto10,s23_only,1.0,,,0.5,1,0.0061372989910795,0.0061372989910795,0.0061372989910795,0.5736682236808966
transductive_episode_count,subject_chunk,mix_ridge150,stage_only,0.5,,,0.75,1,0.0061398871099179,0.0061398871099179,0.0061398871099179,0.5736708117997351
transductive_episode_count,subject_chunk,mix_ridge150,q_only,1.0,,,0.35,1,0.0061413239437125,0.0061413239437125,0.0061413239437125,0.5736722486335297
mp_count_conditioning,geometry,mpj_ridge_rate,q13_s23,0.9,20.0,0.35,1.0,1,0.0061419618534158,0.0061419618534158,0.0061419618534158,0.5543570890812817
transductive_episode_count,subject_chunk,ctx_blend_prior_ridge50,all,0.75,,,0.35,1,0.0061442189434374,0.0061442189434374,0.0061442189434374,0.5736751436332546
mp_count_conditioning,geometry,mpj_blend_resid_knn,all,0.5,4.0,0.0,0.75,1,0.0061456275058202,0.0061456275058202,0.0061456275058202,0.5543607547336861
mp_count_conditioning,geometry,mpj_ridge_rate,s23_only,0.7,8.0,0.0,0.75,1,0.0061457475622221,0.0061457475622221,0.0061457475622221,0.554360874790088
transductive_episode_count,subject_chunk,pred_blend_prior_ridge50,core_q_s23,0.5,,,0.75,1,0.0061463088299266,0.0061463088299266,0.0061463088299266,0.5736772335197438
transductive_episode_count,subject_chunk,ctx_bidir_label,q_only,0.75,,,0.75,1,0.0061463406072626,0.0061463406072626,0.0061463406072626,0.5736772652970797
mp_count_conditioning,geometry,mpj_ridge_resid_heavy,stage_only,0.35,8.0,0.0,1.0,1,0.0061510031219577,0.0061510031219577,0.0061510031219577,0.5543661303498235
mp_count_conditioning,geometry,mpj_knn18,q13_s23,0.7,20.0,0.35,0.75,1,0.0061530129304727,0.0061530129304727,0.0061530129304727,0.5543681401583386
transductive_episode_count,subject_chunk,label_ctx_blend_prior_knn15,stage_only,0.5,,,1.0,1,0.0061534554876362,0.0061534554876362,0.0061534554876362,0.5736843801774534
mp_count_conditioning,geometry,mpj_ridge_resid,all,0.5,2.0,0.0,0.75,1,0.0061540875794104,0.0061540875794104,0.0061540875794104,0.5543692148072763
mp_count_conditioning,geometry,mpj_knn18,stage_only,0.5,8.0,0.35,0.75,1,0.0061557919869467,0.0061557919869467,0.0061557919869467,0.5543709192148125
transductive_episode_count,subject_chunk,ctx_future_label,stage_only,0.75,,,0.5,1,0.00616077926708,0.00616077926708,0.00616077926708,0.5736917039568972
transductive_episode_count,subject_chunk,pred_knn5,all,0.75,,,0.35,1,0.0061646990768627,0.0061646990768627,0.0061646990768627,0.5736956237666799
mp_count_conditioning,geometry,mpj_ridge_rate,stage_only,0.5,8.0,0.35,1.0,1,0.0061649583653311,0.0061649583653311,0.0061649583653311,0.554380085593197
transductive_episode_count,subject_chunk,mix_blend_prior_ridge50,all,0.35,,,1.0,1,0.0061665586287211,0.0061665586287211,0.0061665586287211,0.5736974833185383
transductive_episode_count,subject_chunk,pred_blend_prior_knn15,stage_only,0.5,,,1.0,1,0.0061683847140155,0.0061683847140155,0.0061683847140155,0.5736993094038327
transductive_episode_count,subject_chunk,ctx_blend_prior_knn15,s23_only,0.75,,,1.0,1,0.0061714189045455,0.0061714189045455,0.0061714189045455,0.5737023435943627
transductive_episode_count,subject_chunk,ctx_future_label,no_q2,0.35,,,0.75,1,0.0061715833937885,0.0061715833937885,0.0061715833937885,0.5737025080836057
transductive_episode_count,subject_chunk,pred_knn15,s23_only,1.0,,,0.5,1,0.006174018285852,0.006174018285852,0.006174018285852,0.5737049429756692
mp_count_conditioning,geometry,mpj_knn18,stage_only,0.5,4.0,0.0,0.5,1,0.0061748686605405,0.0061748686605405,0.0061748686605405,0.5543899958884063
mp_count_conditioning,geometry,mpj_ridge_resid_heavy,s23_only,0.9,8.0,0.35,1.0,1,0.0061765881151772,0.0061765881151772,0.0061765881151772,0.5543917153430431
transductive_episode_count,subject_chunk,actual_knn40,q_only,0.75,,,0.75,1,0.0061790122234512,0.0061790122234512,0.0061790122234512,0.5737099369132684
mp_count_conditioning,geometry,mpj_blend_resid_knn,no_q2,0.5,2.0,0.35,1.0,1,0.0061799259969269,0.0061799259969269,0.0061799259969269,0.5543950532247928
mp_count_conditioning,geometry,mpj_ridge_rate,oracle_gap_core,0.7,2.0,0.0,0.75,1,0.0061828643745188,0.0061828643745188,0.0061828643745188,0.5543979916023847
transductive_episode_count,subject_chunk,actual_blend_knn15_ridge50,s23_only,1.0,,,0.5,1,0.0061838640428538,0.0061838640428538,0.0061838640428538,0.573714788732671
transductive_episode_count,subject_chunk,actual_blend_knn15_ridge50,core_q_s23,1.0,,,0.35,1,0.0061844737708349,0.0061844737708349,0.0061844737708349,0.5737153984606521
transductive_episode_count,subject_chunk,label_ctx_knn40,q_only,0.75,,,0.75,1,0.0061871049328759,0.0061871049328759,0.0061871049328759,0.5737180296226931
transductive_episode_count,subject_chunk,ctx_proto10,stage_only,0.35,,,1.0,1,0.006187883055038,0.006187883055038,0.006187883055038,0.5737188077448552
mp_count_conditioning,geometry,mpj_knn18,no_q2,0.5,20.0,0.35,0.75,1,0.0061885433771741,0.0061885433771741,0.0061885433771741,0.5544036706050399
transductive_episode_count,subject_chunk,pred_blend_prior_ridge50,no_q2,1.0,,,0.35,1,0.0061891355323301,0.0061891355323301,0.0061891355323301,0.5737200602221473
transductive_episode_count,subject_chunk,ctx_blend_knn15_ridge50,q_only,1.0,,,0.35,1,0.0061931354785549,0.0061931354785549,0.0061931354785549,0.5737240601683721
transductive_episode_count,subject_chunk,actual_knn5,all,0.35,,,0.75,1,0.0061939598843295,0.0061939598843295,0.0061939598843295,0.5737248845741467
transductive_episode_count,subject_chunk,pred_blend_prior_knn15,stage_only,1.0,,,0.5,1,0.0061986033602661,0.0061986033602661,0.0061986033602661,0.5737295280500833
transductive_episode_count,subject_chunk,pred_ridge10,stage_only,0.35,,,1.0,1,0.0061988394491393,0.0061988394491393,0.0061988394491393,0.5737297641389565
transductive_episode_count,subject_chunk,label_ctx_ridge150,all,0.75,,,0.5,1,0.0061995596129484,0.0061995596129484,0.0061995596129484,0.5737304843027656
transductive_episode_count,subject_chunk,ctx_blend_prior_ridge50,no_q2,1.0,,,0.35,1,0.0062000093304948,0.0062000093304948,0.0062000093304948,0.573730934020312
mp_count_conditioning,geometry,mpj_xt_resid,stage_only,0.7,2.0,0.0,1.0,1,0.0062035860796538,0.0062035860796538,0.0062035860796538,0.5544187133075197
mp_count_conditioning,geometry,mpj_knn18,s23_only,0.35,4.0,0.0,1.0,1,0.0062041986714718,0.0062041986714718,0.0062041986714718,0.5544193258993376
transductive_episode_count,subject_chunk,actual_blend_prior_knn15,q_only,1.0,,,0.5,1,0.0062067477797689,0.0062067477797689,0.0062067477797689,0.5737376724695861
mp_count_conditioning,geometry,mpj_ridge_resid_heavy,oracle_gap_core,0.9,8.0,0.35,1.0,1,0.0062068302303515,0.0062068302303515,0.0062068302303515,0.5544219574582173
transductive_episode_count,subject_chunk,actual_blend_prior_knn15,q_only,0.5,,,1.0,1,0.0062074237686943,0.0062074237686943,0.0062074237686943,0.5737383484585115
transductive_episode_count,subject_chunk,actual_knn40,no_q2,1.0,,,0.35,1,0.0062081392580477,0.0062081392580477,0.0062081392580477,0.5737390639478649
transductive_episode_count,subject_chunk,pred_knn40,core_q_s23,1.0,,,0.35,1,0.0062085787786266,0.0062085787786266,0.0062085787786266,0.5737395034684438
transductive_episode_count,subject_chunk,ctx_bidir_label,all,0.35,,,1.0,1,0.0062101300862889,0.0062101300862889,0.0062101300862889,0.573741054776106
mp_count_conditioning,geometry,mpj_blend_resid_knn,oracle_gap_core,0.5,2.0,0.0,1.0,1,0.0062103842310111,0.0062103842310111,0.0062103842310111,0.554425511458877
transductive_episode_count,subject_chunk,actual_ctx_blend_prior_ridge50,stage_only,0.5,,,1.0,1,0.0062132956961824,0.0062132956961824,0.0062132956961824,0.5737442203859996
transductive_episode_count,subject_chunk,ctx_blend_knn15_ridge50,all,0.35,,,0.75,1,0.0062139028482758,0.0062139028482758,0.0062139028482758,0.573744827538093
transductive_episode_count,subject_chunk,actual_ctx_blend_prior_knn15,q_only,0.5,,,1.0,1,0.0062143299308361,0.0062143299308361,0.0062143299308361,0.5737452546206533
transductive_episode_count,subject_chunk,mix_blend_prior_knn15,core_q_s23,0.75,,,0.5,1,0.006216477294244,0.006216477294244,0.006216477294244,0.5737474019840612
transductive_episode_count,subject_chunk,label_ctx_knn15,s23_only,1.0,,,0.5,1,0.0062174807469101,0.0062174807469101,0.0062174807469101,0.5737484054367273
transductive_episode_count,subject_chunk,ctx_knn40,all,0.25,,,1.0,1,0.0062194438836574,0.0062194438836574,0.0062194438836574,0.5737503685734746
transductive_episode_count,subject_chunk,actual_blend_prior_knn15,core_q_s23,0.35,,,1.0,1,0.0062210621462629,0.0062210621462629,0.0062210621462629,0.5737519868360801
mp_count_conditioning,geometry,mpj_knn18,all,0.35,8.0,0.35,1.0,1,0.0062214614382667,0.0062214614382667,0.0062214614382667,0.5544365886661325
transductive_episode_count,subject_chunk,ctx_proto10,s23_only,0.5,,,1.0,1,0.0062259521323991,0.0062259521323991,0.0062259521323991,0.5737568768222163
transductive_episode_count,subject_chunk,pred_proto10,all,0.5,,,0.5,1,0.0062294888381777,0.0062294888381777,0.0062294888381777,0.5737604135279949
mp_count_conditioning,geometry,mpj_blend_xt_ridge,no_q2,0.9,2.0,0.35,1.0,1,0.0062318690869148,0.0062318690869148,0.0062318690869148,0.5544469963147807
mp_count_conditioning,geometry,mpj_ridge_resid_heavy,stage_only,0.7,8.0,0.0,0.5,1,0.0062339237922464,0.0062339237922464,0.0062339237922464,0.5544490510201122
transductive_episode_count,subject_chunk,mix_knn15,stage_only,0.35,,,1.0,1,0.0062343303919423,0.0062343303919423,0.0062343303919423,0.5737652550817595
transductive_episode_count,subject_chunk,pred_ridge50,all,0.35,,,0.75,1,0.0062349279574508,0.0062349279574508,0.0062349279574508,0.573765852647268
transductive_episode_count,subject_chunk,label_ctx_blend_prior_ridge50,all,0.75,,,0.5,1,0.0062359472909017,0.0062359472909017,0.0062359472909017,0.5737668719807189
transductive_episode_count,subject_chunk,actual_ctx_ridge50,all,0.25,,,1.0,1,0.0062396746107235,0.0062396746107235,0.0062396746107235,0.5737705993005406
mp_count_conditioning,geometry,mpj_knn18,no_q2,0.35,8.0,0.35,1.0,1,0.0062416359004944,0.0062416359004944,0.0062416359004944,0.5544567631283602
transductive_episode_count,subject_chunk,pred_blend_prior_ridge50,q_only,0.5,,,1.0,1,0.0062424570562822,0.0062424570562822,0.0062424570562822,0.5737733817460994
transductive_episode_count,subject_chunk,mix_knn5,stage_only,0.35,,,1.0,1,0.0062426018170738,0.0062426018170738,0.0062426018170738,0.573773526506891
transductive_episode_count,subject_chunk,actual_blend_knn15_ridge50,q_only,1.0,,,0.5,1,0.0062437845939861,0.0062437845939861,0.0062437845939861,0.5737747092838033
mp_count_conditioning,geometry,mpj_blend_resid_knn,stage_only,0.7,8.0,0.35,0.75,1,0.0062473647988771,0.0062473647988771,0.0062473647988771,0.5544624920267429
transductive_episode_count,subject_chunk,pred_blend_knn15_ridge50,no_q2,0.35,,,1.0,1,0.0062479246081863,0.0062479246081863,0.0062479246081863,0.5737788492980035
transductive_episode_count,subject_chunk,pred_blend_prior_ridge50,core_q_s23,0.75,,,0.5,1,0.0062486026866301,0.0062486026866301,0.0062486026866301,0.5737795273764473
transductive_episode_count,subject_chunk,actual_proto10,q_only,0.25,,,1.0,1,0.0062495756727939,0.0062495756727939,0.0062495756727939,0.5737805003626111
transductive_episode_count,subject_chunk,label_ctx_blend_prior_ridge50,core_q_s23,1.0,,,0.5,1,0.0062497925350856,0.0062497925350856,0.0062497925350856,0.5737807172249028
transductive_episode_count,subject_chunk,ctx_proto10,stage_only,1.0,,,0.35,1,0.0062500538773835,0.0062500538773835,0.0062500538773835,0.5737809785672007
mp_count_conditioning,geometry,mpj_knn18,s23_only,0.5,4.0,0.0,0.75,1,0.0062502519089215,0.0062502519089215,0.0062502519089215,0.5544653791367874
transductive_episode_count,subject_chunk,mix_blend_prior_ridge50,s23_only,0.75,,,1.0,1,0.0062505704683204,0.0062505704683204,0.0062505704683204,0.5737814951581376
mp_count_conditioning,geometry,mpj_knn18,q13_s23,0.7,4.0,0.0,0.5,1,0.0062543296962391,0.0062543296962391,0.0062543296962391,0.554469456924105
transductive_episode_count,subject_chunk,actual_blend_knn15_ridge50,no_q2,1.0,,,0.35,1,0.0062544365864199,0.0062544365864199,0.0062544365864199,0.5737853612762371
transductive_episode_count,subject_chunk,pred_knn5,s23_only,0.5,,,1.0,1,0.0062550928210474,0.0062550928210474,0.0062550928210474,0.5737860175108646
mp_count_conditioning,geometry,mpj_knn18,stage_only,0.35,4.0,0.35,1.0,1,0.0062570159753641,0.0062570159753641,0.0062570159753641,0.5544721432032299
mp_count_conditioning,geometry,mpj_ridge_resid_heavy,no_q2,0.5,2.0,0.0,0.75,1,0.0062626779003489,0.0062626779003489,0.0062626779003489,0.5544778051282148
mp_count_conditioning,geometry,mpj_blend_resid_knn,all,0.35,4.0,0.0,1.0,1,0.0062647881074671,0.0062647881074671,0.0062647881074671,0.5544799153353329
transductive_episode_count,subject_chunk,pred_ridge10,no_q2,0.35,,,0.75,1,0.006265327294008,0.006265327294008,0.006265327294008,0.5737962519838252
transductive_episode_count,subject_chunk,actual_blend_knn15_ridge50,q_only,0.5,,,1.0,1,0.0062664468948465,0.0062664468948465,0.0062664468948465,0.5737973715846637
mp_count_conditioning,geometry,mpj_knn18,oracle_gap_core,0.7,20.0,0.0,0.5,1,0.0062665650687793,0.0062665650687793,0.0062665650687793,0.5544816922966451
transductive_episode_count,subject_chunk,pred_ridge150,no_q2,0.75,,,0.35,1,0.0062677463982507,0.0062677463982507,0.0062677463982507,0.5737986710880679
mp_count_conditioning,geometry,mpj_ridge_resid_heavy,s23_only,0.9,4.0,0.35,1.0,1,0.0062681899217773,0.0062681899217773,0.0062681899217773,0.5544833171496432
transductive_episode_count,subject_chunk,ctx_proto10,no_q2,0.35,,,0.75,1,0.0062684743552652,0.0062684743552652,0.0062684743552652,0.5737993990450824
transductive_episode_count,subject_chunk,label_ctx_blend_prior_knn15,q_only,1.0,,,0.5,1,0.0062736177011595,0.0062736177011595,0.0062736177011595,0.5738045423909767
transductive_episode_count,subject_chunk,actual_knn5,q_only,1.0,,,0.35,1,0.0062759370439338,0.0062759370439338,0.0062759370439338,0.573806861733751
transductive_episode_count,subject_chunk,mix_ridge150,core_q_s23,0.35,,,1.0,1,0.0062780916701584,0.0062780916701584,0.0062780916701584,0.5738090163599756
transductive_episode_count,subject_chunk,actual_proto10,core_q_s23,0.25,,,0.75,1,0.0062793302468082,0.0062793302468082,0.0062793302468082,0.5738102549366254
transductive_episode_count,subject_chunk,pred_blend_prior_ridge50,stage_only,1.0,,,0.5,1,0.0062802416440694,0.0062802416440694,0.0062802416440694,0.5738111663338866
mp_count_conditioning,geometry,mpj_knn18,all,0.5,20.0,0.35,0.75,1,0.0062834942643403,0.0062834942643403,0.0062834942643403,0.5544986214922062
transductive_episode_count,subject_chunk,pred_knn5,stage_only,0.75,,,0.5,1,0.0062843392799178,0.0062843392799178,0.0062843392799178,0.573815263969735
transductive_episode_count,subject_chunk,pred_blend_prior_ridge50,no_q2,0.5,,,0.75,1,0.0062871498039331,0.0062871498039331,0.0062871498039331,0.5738180744937503
transductive_episode_count,subject_chunk,mix_knn15,q_only,0.5,,,1.0,1,0.0062901874850483,0.0062901874850483,0.0062901874850483,0.5738211121748655
transductive_episode_count,subject_chunk,label_ctx_knn15,all,0.25,,,1.0,1,0.0062955240684209,0.0062955240684209,0.0062955240684209,0.5738264487582381
transductive_episode_count,subject_chunk,mix_proto10,stage_only,0.35,,,0.75,1,0.0062967080767404,0.0062967080767404,0.0062967080767404,0.5738276327665576
transductive_episode_count,subject_chunk,pred_ridge50,q_only,0.5,,,0.75,1,0.0062968060502599,0.0062968060502599,0.0062968060502599,0.5738277307400771
transductive_episode_count,subject_chunk,mix_blend_prior_knn15,core_q_s23,0.5,,,0.75,1,0.0062988387310536,0.0062988387310536,0.0062988387310536,0.5738297634208708
mp_count_conditioning,geometry,mpj_ridge_rate,s23_only,0.7,4.0,0.0,0.75,1,0.0062992438791223,0.0062992438791223,0.0062992438791223,0.5545143711069882
transductive_episode_count,subject_chunk,label_ctx_ridge150,core_q_s23,0.5,,,1.0,1,0.0062999806845311,0.0062999806845311,0.0062999806845311,0.5738309053743483
mp_count_conditioning,geometry,mpj_ridge_resid_heavy,no_q2,0.9,20.0,0.35,0.75,1,0.0063021634018016,0.0063021634018016,0.0063021634018016,0.5545172906296675
transductive_episode_count,subject_chunk,ctx_prior_label,all,0.35,,,0.75,1,0.0063025185661012,0.0063025185661012,0.0063025185661012,0.5738334432559183
transductive_episode_count,subject_chunk,pred_ridge150,q_only,0.75,,,0.5,1,0.0063030810569703,0.0063030810569703,0.0063030810569703,0.5738340057467874
transductive_episode_count,subject_chunk,pred_knn15,q_only,1.0,,,0.5,1,0.0063035468491712,0.0063035468491712,0.0063035468491712,0.5738344715389884
transductive_episode_count,subject_chunk,pred_knn40,stage_only,0.35,,,1.0,1,0.0063048306508083,0.0063048306508083,0.0063048306508083,0.5738357553406255
transductive_episode_count,subject_chunk,actual_ctx_ridge10,stage_only,0.35,,,1.0,1,0.0063062299102579,0.0063062299102579,0.0063062299102579,0.5738371546000751
transductive_episode_count,subject_chunk,pred_proto10,q_only,0.35,,,1.0,1,0.0063088174553145,0.0063088174553145,0.0063088174553145,0.5738397421451317
transductive_episode_count,subject_chunk,actual_blend_prior_ridge50,stage_only,0.5,,,1.0,1,0.0063128378194232,0.0063128378194232,0.0063128378194232,0.5738437625092404
transductive_episode_count,subject_chunk,actual_ctx_knn5,all,0.75,,,0.35,1,0.0063142259987237,0.0063142259987237,0.0063142259987237,0.5738451506885409
transductive_episode_count,subject_chunk,actual_proto10,q_only,0.5,,,0.5,1,0.0063156962081575,0.0063156962081575,0.0063156962081575,0.5738466208979747
mp_count_conditioning,geometry,mpj_blend_resid_knn,stage_only,0.5,4.0,0.35,1.0,1,0.0063166389443527,0.0063166389443527,0.0063166389443527,0.5545317661722186
transductive_episode_count,subject_chunk,ctx_proto10,no_q2,0.75,,,0.35,1,0.0063190197636009,0.0063190197636009,0.0063190197636009,0.5738499444534181
transductive_episode_count,subject_chunk,actual_knn5,q_only,0.5,,,0.75,1,0.0063218139720725,0.0063218139720725,0.0063218139720725,0.5738527386618897
transductive_episode_count,subject_chunk,actual_ctx_blend_prior_knn15,no_q2,0.5,,,0.75,1,0.0063223703137783,0.0063223703137783,0.0063223703137783,0.5738532950035955
mp_count_conditioning,geometry,mpj_knn18,q13_s23,0.7,8.0,0.35,0.75,1,0.0063265794137377,0.0063265794137377,0.0063265794137377,0.5545417066416035
transductive_episode_count,subject_chunk,mix_blend_knn15_ridge50,all,1.0,,,0.35,1,0.0063289934864787,0.0063289934864787,0.0063289934864787,0.5738599181762959
transductive_episode_count,subject_chunk,mix_blend_knn15_ridge50,no_q2,0.75,,,0.5,1,0.0063296252433564,0.0063296252433564,0.0063296252433564,0.5738605499331736
mp_count_conditioning,geometry,mpj_xt_resid,no_q2,0.9,8.0,0.0,1.0,1,0.0063309572626476,0.0063309572626476,0.0063309572626476,0.5545460844905135
transductive_episode_count,subject_chunk,ctx_ridge50,core_q_s23,0.35,,,0.75,1,0.0063314157593659,0.0063314157593659,0.0063314157593659,0.573862340449183
transductive_episode_count,subject_chunk,actual_ctx_blend_knn15_ridge50,no_q2,1.0,,,0.35,1,0.006331712718103,0.006331712718103,0.006331712718103,0.5738626374079202
mp_count_conditioning,geometry,mpj_blend_resid_knn,q13_s23,0.9,4.0,0.35,1.0,1,0.0063317786309629,0.0063317786309629,0.0063317786309629,0.5545469058588287
transductive_episode_count,subject_chunk,mix_knn40,core_q_s23,1.0,,,0.35,1,0.0063337187100505,0.0063337187100505,0.0063337187100505,0.5738646433998676
mp_count_conditioning,geometry,mpj_blend_resid_knn,stage_only,0.7,20.0,0.0,0.5,1,0.0063337951713434,0.0063337951713434,0.0063337951713434,0.5545489223992093
transductive_episode_count,subject_chunk,label_ctx_knn5,all,0.25,,,1.0,1,0.0063387766520142,0.0063387766520142,0.0063387766520142,0.5738697013418314
transductive_episode_count,subject_chunk,ctx_blend_prior_knn15,q_only,0.5,,,1.0,1,0.0063420742720334,0.0063420742720334,0.0063420742720334,0.5738729989618506
transductive_episode_count,subject_chunk,label_ctx_ridge10,no_q2,0.35,,,0.75,1,0.0063422449909472,0.0063422449909472,0.0063422449909472,0.5738731696807644
transductive_episode_count,subject_chunk,mix_blend_prior_ridge50,s23_only,1.0,,,0.75,1,0.0063450069322151,0.0063450069322151,0.0063450069322151,0.5738759316220323
mp_count_conditioning,geometry,mpj_ridge_rate,stage_only,0.7,20.0,0.35,0.75,1,0.006345304603567,0.006345304603567,0.006345304603567,0.5545604318314329
transductive_episode_count,subject_chunk,actual_ctx_blend_prior_knn15,no_q2,0.75,,,0.5,1,0.0063484544584182,0.0063484544584182,0.0063484544584182,0.5738793791482354
transductive_episode_count,subject_chunk,actual_ctx_blend_prior_knn15,q_only,1.0,,,0.5,1,0.0063503475863792,0.0063503475863792,0.0063503475863792,0.5738812722761963
transductive_episode_count,subject_chunk,label_ctx_knn15,all,0.75,,,0.35,1,0.0063540622713673,0.0063540622713673,0.0063540622713673,0.5738849869611845
transductive_episode_count,subject_chunk,actual_ctx_ridge150,s23_only,0.5,,,1.0,1,0.0063576477096802,0.0063576477096802,0.0063576477096802,0.5738885723994974
mp_count_conditioning,geometry,mpj_knn18,stage_only,0.5,4.0,0.35,0.75,1,0.0063585571873557,0.0063585571873557,0.0063585571873557,0.5545736844152216
