basename,source_path,bridge_lane,source_basename,source_experiment,source_target,source_family,source_quadrant,source_failure_mode,multiplier,source_actual_p90,source_null_strict_rate,nonzero_cells,nonzero_rows,mean_abs_delta,max_abs_delta,mean_abs_delta_Q1,mean_abs_delta_Q2,mean_abs_delta_Q3,mean_abs_delta_S1,mean_abs_delta_S2,mean_abs_delta_S3,mean_abs_delta_S4
submission_e299_bridge_visible_common_scale_down_e293_s4lownull_S4_family_jepa_context_dateblock5_clust_m0p650_df19cc64.csv,analysis_outputs/submission_e299_bridge_visible_common_scale_down_e293_s4lownull_S4_family_jepa_context_dateblock5_clust_m0p650_df19cc64.csv,visible_common_scale_down,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_dateblock_cv_cont_7051b599.csv,e293,multi,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_dateblock_cv,visible_but_null_common,matched_null_hallucination,0.65,-0.0002676222838103,1.0,155,155,0.002533475916901597,0.031200000000000318,0.0,0.0,1.7763568394002505e-18,0.0,0.0,0.0,0.02728358679740181
submission_e299_bridge_visible_common_scale_down_e293_s4lownull_S4_family_jepa_context_dateblock5_clust_m0p750_3989b361.csv,analysis_outputs/submission_e299_bridge_visible_common_scale_down_e293_s4lownull_S4_family_jepa_context_dateblock5_clust_m0p750_3989b361.csv,visible_common_scale_down,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_dateblock_cv_cont_7051b599.csv,e293,multi,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_dateblock_cv,visible_but_null_common,matched_null_hallucination,0.75,-0.0002676222838103,1.0,155,155,0.002923241442578765,0.036000000000000365,0.0,0.0,1.7763568394002505e-18,0.0,0.0,0.0,0.02728358679740181
submission_e299_bridge_visible_common_scale_down_e293_s4lownull_S4_family_jepa_context_dateblock5_clust_m0p850_b8141f63.csv,analysis_outputs/submission_e299_bridge_visible_common_scale_down_e293_s4lownull_S4_family_jepa_context_dateblock5_clust_m0p850_b8141f63.csv,visible_common_scale_down,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_dateblock_cv_cont_7051b599.csv,e293,multi,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_dateblock_cv,visible_but_null_common,matched_null_hallucination,0.85,-0.0002676222838103,1.0,155,155,0.0033130069682559336,0.04080000000000041,0.0,0.0,1.7763568394002505e-18,0.0,0.0,0.0,0.02728358679740181
submission_e299_bridge_visible_common_scale_down_e293_s4lownull_S4_family_jepa_context_dateblock5_clust_m0p920_cdd33ee8.csv,analysis_outputs/submission_e299_bridge_visible_common_scale_down_e293_s4lownull_S4_family_jepa_context_dateblock5_clust_m0p920_cdd33ee8.csv,visible_common_scale_down,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_dateblock_cv_cont_7051b599.csv,e293,multi,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_dateblock_cv,visible_but_null_common,matched_null_hallucination,0.92,-0.0002676222838103,1.0,155,155,0.003585842836229952,0.04416000000000045,0.0,0.0,1.7763568394002505e-18,0.0,0.0,0.0,0.02728358679740181
submission_e299_bridge_visible_common_scale_down_e293_s4lownull_S4_family_jepa_context_dateblock5_clust_m0p970_6f34f642.csv,analysis_outputs/submission_e299_bridge_visible_common_scale_down_e293_s4lownull_S4_family_jepa_context_dateblock5_clust_m0p970_6f34f642.csv,visible_common_scale_down,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_dateblock_cv_cont_7051b599.csv,e293,multi,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_dateblock_cv,visible_but_null_common,matched_null_hallucination,0.97,-0.0002676222838103,1.0,155,155,0.0037807255990685365,0.04656000000000047,0.0,0.0,1.7763568394002505e-18,0.0,0.0,0.0,0.02728358679740181
submission_e299_bridge_visible_common_scale_down_e293_s4lownull_S4_family_jepa_context_dateblock5_clust_m0p990_a0b34cad.csv,analysis_outputs/submission_e299_bridge_visible_common_scale_down_e293_s4lownull_S4_family_jepa_context_dateblock5_clust_m0p990_a0b34cad.csv,visible_common_scale_down,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_dateblock_cv_cont_7051b599.csv,e293,multi,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_dateblock_cv,visible_but_null_common,matched_null_hallucination,0.99,-0.0002676222838103,1.0,155,155,0.0038586787042039702,0.04752000000000048,0.0,0.0,1.7763568394002505e-18,0.0,0.0,0.0,0.02728358679740181
submission_e299_bridge_visible_common_scale_down_e293_s4lownull_S4_family_jepa_context_dateblock5_clust_m0p550_6ef14012.csv,analysis_outputs/submission_e299_bridge_visible_common_scale_down_e293_s4lownull_S4_family_jepa_context_dateblock5_clust_m0p550_6ef14012.csv,visible_common_scale_down,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_dateblock_cv_cont_9e00ce3f.csv,e293,multi,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_dateblock_cv,visible_but_null_common,matched_null_hallucination,0.55,-0.0002433676636195,1.0,155,155,0.0019650678586223937,0.024200000000001488,0.0,0.0,1.7763568394002505e-18,0.0,0.0,0.0,0.025009954564285
submission_e299_bridge_visible_common_scale_down_e293_s4lownull_S4_family_jepa_context_dateblock5_clust_m0p650_1238e15c.csv,analysis_outputs/submission_e299_bridge_visible_common_scale_down_e293_s4lownull_S4_family_jepa_context_dateblock5_clust_m0p650_1238e15c.csv,visible_common_scale_down,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_dateblock_cv_cont_9e00ce3f.csv,e293,multi,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_dateblock_cv,visible_but_null_common,matched_null_hallucination,0.65,-0.0002433676636195,1.0,155,155,0.0023223529238264647,0.02860000000000176,0.0,0.0,1.7763568394002505e-18,0.0,0.0,0.0,0.025009954564285
submission_e299_bridge_visible_common_scale_down_e293_s4lownull_S4_family_jepa_context_dateblock5_clust_m0p750_41318cd1.csv,analysis_outputs/submission_e299_bridge_visible_common_scale_down_e293_s4lownull_S4_family_jepa_context_dateblock5_clust_m0p750_41318cd1.csv,visible_common_scale_down,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_dateblock_cv_cont_9e00ce3f.csv,e293,multi,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_dateblock_cv,visible_but_null_common,matched_null_hallucination,0.75,-0.0002433676636195,1.0,155,155,0.002679637989030536,0.03300000000000203,0.0,0.0,1.7763568394002505e-18,0.0,0.0,0.0,0.025009954564285
submission_e299_bridge_visible_common_scale_down_e293_s4lownull_S4_family_jepa_context_dateblock5_clust_m0p850_b6d0632b.csv,analysis_outputs/submission_e299_bridge_visible_common_scale_down_e293_s4lownull_S4_family_jepa_context_dateblock5_clust_m0p850_b6d0632b.csv,visible_common_scale_down,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_dateblock_cv_cont_9e00ce3f.csv,e293,multi,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_dateblock_cv,visible_but_null_common,matched_null_hallucination,0.85,-0.0002433676636195,1.0,155,155,0.003036923054234607,0.0374000000000023,0.0,0.0,1.7763568394002505e-18,0.0,0.0,0.0,0.025009954564285
submission_e299_bridge_visible_common_scale_down_e293_s4lownull_S4_family_jepa_context_dateblock5_clust_m0p920_f9b9333c.csv,analysis_outputs/submission_e299_bridge_visible_common_scale_down_e293_s4lownull_S4_family_jepa_context_dateblock5_clust_m0p920_f9b9333c.csv,visible_common_scale_down,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_dateblock_cv_cont_9e00ce3f.csv,e293,multi,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_dateblock_cv,visible_but_null_common,matched_null_hallucination,0.92,-0.0002433676636195,1.0,155,155,0.0032870225998774573,0.040480000000002486,0.0,0.0,1.7763568394002505e-18,0.0,0.0,0.0,0.025009954564285
submission_e299_bridge_visible_common_scale_down_e293_s4lownull_S4_family_jepa_context_dateblock5_clust_m0p970_f8ba6384.csv,analysis_outputs/submission_e299_bridge_visible_common_scale_down_e293_s4lownull_S4_family_jepa_context_dateblock5_clust_m0p970_f8ba6384.csv,visible_common_scale_down,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_dateblock_cv_cont_9e00ce3f.csv,e293,multi,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_dateblock_cv,visible_but_null_common,matched_null_hallucination,0.97,-0.0002433676636195,1.0,155,155,0.0034656651324794937,0.04268000000000262,0.0,0.0,1.7763568394002505e-18,0.0,0.0,0.0,0.025009954564285
submission_e299_bridge_visible_common_scale_down_e293_s4lownull_S4_family_jepa_context_dateblock5_clust_m0p990_2e71199b.csv,analysis_outputs/submission_e299_bridge_visible_common_scale_down_e293_s4lownull_S4_family_jepa_context_dateblock5_clust_m0p990_2e71199b.csv,visible_common_scale_down,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_dateblock_cv_cont_9e00ce3f.csv,e293,multi,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_dateblock_cv,visible_but_null_common,matched_null_hallucination,0.99,-0.0002433676636195,1.0,155,155,0.0035371221455203074,0.04356000000000267,0.0,0.0,1.7763568394002505e-18,0.0,0.0,0.0,0.025009954564285
submission_e299_bridge_visible_common_scale_down_e293_s4lownull_S4_family_jepa_context_dateblock5_clust_m0p550_d29fa930.csv,analysis_outputs/submission_e299_bridge_visible_common_scale_down_e293_s4lownull_S4_family_jepa_context_dateblock5_clust_m0p550_d29fa930.csv,visible_common_scale_down,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv_contra_cdd3a936.csv,e293,multi,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv,visible_but_null_common,matched_null_hallucination,0.55,-0.0002421217189029,1.0,168,168,0.0023233938124949506,0.02640000000000076,0.0,0.0,1.7763568394002505e-18,0.0,0.0,0.0,0.029570466704481185
submission_e299_bridge_visible_common_scale_down_e293_s4lownull_S4_family_jepa_context_dateblock5_clust_m0p650_6d01dde0.csv,analysis_outputs/submission_e299_bridge_visible_common_scale_down_e293_s4lownull_S4_family_jepa_context_dateblock5_clust_m0p650_6d01dde0.csv,visible_common_scale_down,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv_contra_cdd3a936.csv,e293,multi,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv,visible_but_null_common,matched_null_hallucination,0.65,-0.0002421217189029,1.0,168,168,0.0027458290511303955,0.031200000000000894,0.0,0.0,1.7763568394002505e-18,0.0,0.0,0.0,0.029570466704481185
submission_e299_bridge_visible_common_scale_down_e293_s4lownull_S4_family_jepa_context_dateblock5_clust_m0p750_667a554d.csv,analysis_outputs/submission_e299_bridge_visible_common_scale_down_e293_s4lownull_S4_family_jepa_context_dateblock5_clust_m0p750_667a554d.csv,visible_common_scale_down,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv_contra_cdd3a936.csv,e293,multi,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv,visible_but_null_common,matched_null_hallucination,0.75,-0.0002421217189029,1.0,168,168,0.0031682642897658407,0.03600000000000103,0.0,0.0,1.7763568394002505e-18,0.0,0.0,0.0,0.029570466704481185
submission_e299_bridge_visible_common_scale_down_e293_s4lownull_S4_family_jepa_context_dateblock5_clust_m0p850_5c62997e.csv,analysis_outputs/submission_e299_bridge_visible_common_scale_down_e293_s4lownull_S4_family_jepa_context_dateblock5_clust_m0p850_5c62997e.csv,visible_common_scale_down,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv_contra_cdd3a936.csv,e293,multi,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv,visible_but_null_common,matched_null_hallucination,0.85,-0.0002421217189029,1.0,168,168,0.003590699528401286,0.04080000000000117,0.0,0.0,1.7763568394002505e-18,0.0,0.0,0.0,0.029570466704481185
submission_e299_bridge_visible_common_scale_down_e293_s4lownull_S4_family_jepa_context_dateblock5_clust_m0p920_e1c83dfb.csv,analysis_outputs/submission_e299_bridge_visible_common_scale_down_e293_s4lownull_S4_family_jepa_context_dateblock5_clust_m0p920_e1c83dfb.csv,visible_common_scale_down,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv_contra_cdd3a936.csv,e293,multi,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv,visible_but_null_common,matched_null_hallucination,0.92,-0.0002421217189029,1.0,168,168,0.003886404195446099,0.04416000000000127,0.0,0.0,1.7763568394002505e-18,0.0,0.0,0.0,0.029570466704481185
submission_e299_bridge_visible_common_scale_down_e293_s4lownull_S4_family_jepa_context_dateblock5_clust_m0p970_1a18225b.csv,analysis_outputs/submission_e299_bridge_visible_common_scale_down_e293_s4lownull_S4_family_jepa_context_dateblock5_clust_m0p970_1a18225b.csv,visible_common_scale_down,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv_contra_cdd3a936.csv,e293,multi,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv,visible_but_null_common,matched_null_hallucination,0.97,-0.0002421217189029,1.0,168,168,0.00409762181476382,0.04656000000000133,0.0,0.0,1.7763568394002505e-18,0.0,0.0,0.0,0.029570466704481185
submission_e299_bridge_visible_common_scale_down_e293_s4lownull_S4_family_jepa_context_dateblock5_clust_m0p990_ce85d51b.csv,analysis_outputs/submission_e299_bridge_visible_common_scale_down_e293_s4lownull_S4_family_jepa_context_dateblock5_clust_m0p990_ce85d51b.csv,visible_common_scale_down,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv_contra_cdd3a936.csv,e293,multi,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv,visible_but_null_common,matched_null_hallucination,0.99,-0.0002421217189029,1.0,168,168,0.004182108862490911,0.04752000000000136,0.0,0.0,1.7763568394002505e-18,0.0,0.0,0.0,0.029570466704481185
