basename,source_path,old_promotion_decision,old_strict_promote,actual_mean,actual_p10,actual_p90,actual_beats_current_rate,incremental_bad_axis_vs_current,null_count,null_strict_rate,null_p90_q20,null_p90_median,null_p90_best,p90_dominance,mean_dominance,worst_mode_p90_dominance,matched_placebo_gate,train_policy_id,train_support_gate,train_gate_splits,train_actual_delta_mean,train_min_dominance,public_lb_if_known,public_delta_vs_current,known_public_worse_than_current,final_governor_decision,public_free_submission_ready,dateblock_p90_dominance,dateblock_null_strict_rate,dateblock_best_null_p90,row_p90_dominance,row_null_strict_rate,row_best_null_p90,subject_p90_dominance,subject_null_strict_rate,subject_best_null_p90,experiment,source_governor_file,strict_promote_gate,promotion_decision,final_decision,target_norm,family,story_axis,selector_visible_strict,selector_visible_soft,selector_visible,null_rare,null_common,p90_ok,mean_ok,worst_mode_ok,edge_ok,old_ready_rule,readiness_defects,readiness_distance,outcome_quadrant,failure_mode,candidate_id,view,model,split,target_kind,tail_q,policy,q3_dropped_cells,s4_dropped_cells,e237_score,action,fraction,rule_family,row_count,e247_overlap,e256_overlap,e284_overlap,sum_smooth_gain,mean_amp,mean_app_state,mean_app_story,mean_state_amp_z,target_task,feature_set,score_variant,k,undo_count,add_count,undo_fraction,add_fraction,latent_health_score,min_auc,mean_auc,min_ap_lift,source_transfer_auc,policy_id,top_frac,train_actual_delta,train_dominance,train_min_mode_dominance,test_available_cells,test_selected_cells,changed_cells_vs_current,l1_logit_delta_vs_current,max_abs_logit_delta_vs_current,target,view_id,rep,delta_mode,scale,delta_mean,delta_std,delta_p90_abs,delta_max_abs,label_mode,gate_group,test_selected_rows,test_delta_mean,test_delta_p90_abs,test_delta_l1,block_scheme,cv_group,block_frac,contrast_policy_id,parent_policy_id,rule,base_block_frac,train_selected_null_max,test_selected_blocks,test_null_mean_rate,test_null_max_rate,test_contrast_score,parent_actual_delta,parent_dominance,parent_min_mode_dominance,selected_blocks,selected_rows,selected_null_mean_rate,selected_null_max_rate,selected_score_rank,selected_rarity_score,selected_contrast_score,delta_l1,pred_delta_vs_current_mean,pred_delta_vs_current_p10,pred_delta_vs_current_p90,pred_beats_current_rate,balanced_rank,episode,source_delta_logloss,source_robust_gate,source_dominance,source_min_mode_dominance,nonzero_rows,mean_abs_delta,max_abs_delta,signed_delta_sum,info_sensor_gate
submission_e286_e247contrast_e247_common_vs_e28_human_plus_geometr_lr_l1_c0p2_anti_amp_add_high_preserve_top13_a2be4941.csv,analysis_outputs/submission_e286_e247contrast_e247_common_vs_e28_human_plus_geometr_lr_l1_c0p2_anti_amp_add_high_preserve_top13_a2be4941.csv,below_selector_resolution,False,-4.425152690485582e-07,-5.5188049050969166e-06,2.5235389274900555e-06,0.4411764705882353,-0.0004546436289094,21.0,0.0,-4.37021507799347e-06,-3.8543519674105135e-06,-4.723436666608568e-06,0.0,0.0,0.0,False,,,,,,,,False,,False,0.0,0.0,,0.0,0.0,,0.0,0.0,,e286,analysis_outputs/e286_e247_preserve_avoid_governor_summary.csv,False,below_selector_resolution,below_selector_resolution,e247_common_vs_e284_extra,human_plus_geometry,e286/e247_common_vs_e284_extra/human_plus_geometry/add_high_preserve,False,False,False,True,False,False,False,False,False,False,5,2.60252353892749,null_rare_but_no_selector_edge,safe_but_too_small_or_wrong_sign,e247_common_vs_e28_human_plus_geometr_lr_l1_c0p2_anti_amp_add_high_preserve_top13,,lr_l1_c0p22,,,,,,,,add_high_preserve,,,,,,,,,,,,e247_common_vs_e284_extra,human_plus_geometry,anti_amp,13.0,0.0,13.0,0.0,0.2,1.5579172932330827,1.0,1.0,0.631578947368421,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
submission_e286_e247contrast_e247_body_vs_clean_human_plus_oldlaw__lr_l2_c0p3_raw_add_high_preserve_top5_1cb4086e.csv,analysis_outputs/submission_e286_e247contrast_e247_body_vs_clean_human_plus_oldlaw__lr_l2_c0p3_raw_add_high_preserve_top5_1cb4086e.csv,below_selector_resolution,False,9.644790589742032e-07,-1.943464459261945e-06,2.5804842094466874e-06,0.2941176470588235,-0.0002951193783728,21.0,0.0,-1.6907603608332968e-06,-1.524914797957242e-06,-2.0823512500941377e-06,0.0,0.0,0.0,False,,,,,,,,False,,False,0.0,0.0,,0.0,0.0,,0.0,0.0,,e286,analysis_outputs/e286_e247_preserve_avoid_governor_summary.csv,False,below_selector_resolution,below_selector_resolution,e247_body_vs_clean_neither,human_plus_oldlaw_context,e286/e247_body_vs_clean_neither/human_plus_oldlaw_context/add_high_preserve,False,False,False,True,False,False,False,False,False,False,5,2.6025804842094464,null_rare_but_no_selector_edge,safe_but_too_small_or_wrong_sign,e247_body_vs_clean_human_plus_oldlaw__lr_l2_c0p3_raw_add_high_preserve_top5,,lr_l2_c0p35,,,,,,,,add_high_preserve,,,,,,,,,,,,e247_body_vs_clean_neither,human_plus_oldlaw_context,raw,5.0,0.0,5.0,0.0,0.2,1.6129975204950897,0.9889931432695778,0.9929628293035004,0.7747664464921444,0.4615384615384615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
submission_e286_e247contrast_e247_body_vs_clean_human_plus_oldlaw__lr_l1_c0p2_anti_amp_add_high_preserve_top8_28f144a8.csv,analysis_outputs/submission_e286_e247contrast_e247_body_vs_clean_human_plus_oldlaw__lr_l1_c0p2_anti_amp_add_high_preserve_top8_28f144a8.csv,below_selector_resolution,False,7.057019435386018e-07,-2.6571431403158304e-06,2.6209407901577113e-06,0.2941176470588235,-0.0003707901237124,21.0,0.0,-2.2668776416175196e-06,-2.0703490988691883e-06,-2.585780314451835e-06,0.0,0.0,0.0,False,,,,,,,,False,,False,0.0,0.0,,0.0,0.0,,0.0,0.0,,e286,analysis_outputs/e286_e247_preserve_avoid_governor_summary.csv,False,below_selector_resolution,below_selector_resolution,e247_body_vs_clean_neither,human_plus_oldlaw_context,e286/e247_body_vs_clean_neither/human_plus_oldlaw_context/add_high_preserve,False,False,False,True,False,False,False,False,False,False,5,2.6026209407901577,null_rare_but_no_selector_edge,safe_but_too_small_or_wrong_sign,e247_body_vs_clean_human_plus_oldlaw__lr_l1_c0p2_anti_amp_add_high_preserve_top8,,lr_l1_c0p22,,,,,,,,add_high_preserve,,,,,,,,,,,,e247_body_vs_clean_neither,human_plus_oldlaw_context,anti_amp,8.0,0.0,8.0,0.0,0.2,1.6379937728677048,0.9974738361602308,0.9978948634668592,0.8160718855555242,0.5192307692307693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
submission_e286_e247contrast_e247_body_vs_clean_cell_geometry_lr_l2_c0p3_anti_amp_ctrl_add_low_preserve_top5_6ae09bce.csv,analysis_outputs/submission_e286_e247contrast_e247_body_vs_clean_cell_geometry_lr_l2_c0p3_anti_amp_ctrl_add_low_preserve_top5_6ae09bce.csv,below_selector_resolution,False,-1.4323468154381296e-06,-9.13831153875396e-06,3.159998199450452e-06,0.4411764705882353,-0.0010479675804855,21.0,0.0,-7.563855547232831e-06,-5.161519465716743e-06,-8.809942371345494e-06,0.0,0.0,0.0,False,,,,,,,,False,,False,0.0,0.0,,0.0,0.0,,0.0,0.0,,e286,analysis_outputs/e286_e247_preserve_avoid_governor_summary.csv,False,below_selector_resolution,below_selector_resolution,e247_body_vs_clean_neither,cell_geometry,e286/e247_body_vs_clean_neither/cell_geometry/ctrl_add_low_preserve,False,False,False,True,False,False,False,False,False,False,5,2.6031599981994504,null_rare_but_no_selector_edge,safe_but_too_small_or_wrong_sign,e247_body_vs_clean_cell_geometry_lr_l2_c0p3_anti_amp_ctrl_add_low_preserve_top5,,lr_l2_c0p35,,,,,,,,ctrl_add_low_preserve,,,,,,,,,,,,e247_body_vs_clean_neither,cell_geometry,anti_amp,5.0,0.0,5.0,0.0,0.2,1.6402643669056296,0.9989173583543846,0.9993985324191024,0.8227753765447195,0.4615384615384615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
submission_e286_e247contrast_e247_body_vs_clean_cell_geometry_lr_l2_c0p3_raw_ctrl_add_low_preserve_top13_05d3f9a8.csv,analysis_outputs/submission_e286_e247contrast_e247_body_vs_clean_cell_geometry_lr_l2_c0p3_raw_ctrl_add_low_preserve_top13_05d3f9a8.csv,too_small_to_submit,False,-2.087741408591576e-06,-1.0792293552749043e-05,3.173850253844009e-06,0.5882352941176471,-0.0013801648565664,21.0,0.0,-1.068308784214542e-05,-9.49990605072945e-06,-1.1780988667034895e-05,0.0,0.0,0.0,False,,,,,,,,False,,False,0.0,0.0,,0.0,0.0,,0.0,0.0,,e286,analysis_outputs/e286_e247_preserve_avoid_governor_summary.csv,False,too_small_to_submit,too_small_to_submit,e247_body_vs_clean_neither,cell_geometry,e286/e247_body_vs_clean_neither/cell_geometry/ctrl_add_low_preserve,False,False,False,True,False,False,False,False,False,False,5,2.6031738502538437,null_rare_but_no_selector_edge,safe_but_too_small_or_wrong_sign,e247_body_vs_clean_cell_geometry_lr_l2_c0p3_raw_ctrl_add_low_preserve_top13,,lr_l2_c0p35,,,,,,,,ctrl_add_low_preserve,,,,,,,,,,,,e247_body_vs_clean_neither,cell_geometry,raw,13.0,0.0,13.0,0.0,0.2,1.6402643669056296,0.9989173583543846,0.9993985324191024,0.8227753765447195,0.4615384615384615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
submission_e286_e247contrast_e247_body_vs_clean_cell_geometry_lr_l1_c0p2_raw_ctrl_add_low_preserve_top13_93c014b5.csv,analysis_outputs/submission_e286_e247contrast_e247_body_vs_clean_cell_geometry_lr_l1_c0p2_raw_ctrl_add_low_preserve_top13_93c014b5.csv,below_selector_resolution,False,5.8182619768958016e-08,-5.609144941932659e-06,3.379211228776135e-06,0.3529411764705882,-0.0005936096305741,21.0,0.0,-5.607915983213561e-06,-4.0828462901921106e-06,-7.3673750432064e-06,0.0,0.0,0.0,False,,,,,,,,False,,False,0.0,0.0,,0.0,0.0,,0.0,0.0,,e286,analysis_outputs/e286_e247_preserve_avoid_governor_summary.csv,False,below_selector_resolution,below_selector_resolution,e247_body_vs_clean_neither,cell_geometry,e286/e247_body_vs_clean_neither/cell_geometry/ctrl_add_low_preserve,False,False,False,True,False,False,False,False,False,False,5,2.603379211228776,null_rare_but_no_selector_edge,safe_but_too_small_or_wrong_sign,e247_body_vs_clean_cell_geometry_lr_l1_c0p2_raw_ctrl_add_low_preserve_top13,,lr_l1_c0p22,,,,,,,,ctrl_add_low_preserve,,,,,,,,,,,,e247_body_vs_clean_neither,cell_geometry,raw,13.0,0.0,13.0,0.0,0.2,1.6357610519041557,0.9974738361602308,0.9977745699506796,0.8163303333571659,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
submission_e286_e247contrast_e247_common_vs_e28_human_plus_geometr_lr_l2_c0p3_raw_add_high_preserve_top13_63f97182.csv,analysis_outputs/submission_e286_e247contrast_e247_common_vs_e28_human_plus_geometr_lr_l2_c0p3_raw_add_high_preserve_top13_63f97182.csv,below_selector_resolution,False,5.046028068945964e-07,-4.750849437747247e-06,3.569877307504498e-06,0.3529411764705882,-0.0002415090161916,21.0,0.0,-3.893911543700782e-06,-3.0470629334735305e-06,-4.4971900454818035e-06,0.0,0.0,0.0,False,,,,,,,,False,,False,0.0,0.0,,0.0,0.0,,0.0,0.0,,e286,analysis_outputs/e286_e247_preserve_avoid_governor_summary.csv,False,below_selector_resolution,below_selector_resolution,e247_common_vs_e284_extra,human_plus_geometry,e286/e247_common_vs_e284_extra/human_plus_geometry/add_high_preserve,False,False,False,True,False,False,False,False,False,False,5,2.603569877307504,null_rare_but_no_selector_edge,safe_but_too_small_or_wrong_sign,e247_common_vs_e28_human_plus_geometr_lr_l2_c0p3_raw_add_high_preserve_top13,,lr_l2_c0p35,,,,,,,,add_high_preserve,,,,,,,,,,,,e247_common_vs_e284_extra,human_plus_geometry,raw,13.0,0.0,13.0,0.0,0.2,1.5273353078463352,0.9771428571428572,0.9844620811287478,0.6216923260532283,0.4807692307692308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
submission_e285_e247resid_add_e247like_z_diary_state_k8_5_top5_f0p25_551f4548.csv,analysis_outputs/submission_e285_e247resid_add_e247like_z_diary_state_k8_5_top5_f0p25_551f4548.csv,below_selector_resolution,False,2.022110706266163e-06,-7.191419629303215e-07,3.577213045125281e-06,0.2352941176470588,-0.0001069947581452,21.0,0.0,-3.912987691195841e-07,1.8353265404390417e-07,-1.1741437897921848e-06,0.0,0.0,0.0,False,,,,,,,,False,,False,0.0,0.0,,0.0,0.0,,0.0,0.0,,e285,analysis_outputs/e285_e247_residual_human_state_governor_summary.csv,False,below_selector_resolution,below_selector_resolution,multi,human_boundary_add,e285/multi/human_boundary_add/add,False,False,False,True,False,False,False,False,False,False,5,2.603577213045125,null_rare_but_no_selector_edge,safe_but_too_small_or_wrong_sign,add_e247like_z_diary_state_k8_5_top5_f0p25,,,,,,,,,,add,0.25,human_boundary_add,5.0,0.0,0.0,3.0,0.2366471263081218,0.0416602503410983,0.5897163123203808,0.5564708267986755,0.1403700707348816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
submission_e286_e247contrast_e247_common_vs_e28_human_plus_geometr_lr_l1_c0p2_anti_amp_swap_low_high_top13_a2ee2ea0.csv,analysis_outputs/submission_e286_e247contrast_e247_common_vs_e28_human_plus_geometr_lr_l1_c0p2_anti_amp_swap_low_high_top13_a2ee2ea0.csv,below_selector_resolution,False,2.0364340190244275e-06,-1.3155996099685755e-06,3.7845190036268954e-06,0.2352941176470588,-8.97024429743487e-05,21.0,0.0,-1.5941103043365791e-06,-1.166921359232523e-06,-2.3770415336960125e-06,0.0,0.0,0.0,False,,,,,,,,False,,False,0.0,0.0,,0.0,0.0,,0.0,0.0,,e286,analysis_outputs/e286_e247_preserve_avoid_governor_summary.csv,False,below_selector_resolution,below_selector_resolution,e247_common_vs_e284_extra,human_plus_geometry,e286/e247_common_vs_e284_extra/human_plus_geometry/swap_low_high,False,False,False,True,False,False,False,False,False,False,5,2.603784519003627,null_rare_but_no_selector_edge,safe_but_too_small_or_wrong_sign,e247_common_vs_e28_human_plus_geometr_lr_l1_c0p2_anti_amp_swap_low_high_top13,,lr_l1_c0p22,,,,,,,,swap_low_high,,,,,,,,,,,,e247_common_vs_e284_extra,human_plus_geometry,anti_amp,13.0,13.0,13.0,0.25,0.2,1.5579172932330827,1.0,1.0,0.631578947368421,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
submission_e286_e247contrast_e247_body_vs_clean_human_plus_geometr_lr_l2_c0p3_raw_ctrl_add_low_preserve_top8_5b8ebb4e.csv,analysis_outputs/submission_e286_e247contrast_e247_body_vs_clean_human_plus_geometr_lr_l2_c0p3_raw_ctrl_add_low_preserve_top8_5b8ebb4e.csv,below_selector_resolution,False,1.7297778398792282e-06,-2.317077572898513e-06,3.977594365298224e-06,0.2941176470588235,-0.0002000348735823,21.0,0.0,-2.2801668745102295e-06,-1.8373342014712608e-06,-2.7681089169848456e-06,0.0,0.0,0.0,False,,,,,,,,False,,False,0.0,0.0,,0.0,0.0,,0.0,0.0,,e286,analysis_outputs/e286_e247_preserve_avoid_governor_summary.csv,False,below_selector_resolution,below_selector_resolution,e247_body_vs_clean_neither,human_plus_geometry,e286/e247_body_vs_clean_neither/human_plus_geometry/ctrl_add_low_preserve,False,False,False,True,False,False,False,False,False,False,5,2.603977594365298,null_rare_but_no_selector_edge,safe_but_too_small_or_wrong_sign,e247_body_vs_clean_human_plus_geometr_lr_l2_c0p3_raw_ctrl_add_low_preserve_top8,,lr_l2_c0p35,,,,,,,,ctrl_add_low_preserve,,,,,,,,,,,,e247_body_vs_clean_neither,human_plus_geometry,raw,8.0,0.0,8.0,0.0,0.2,1.5982970683600024,0.9864669794298088,0.9908576927703596,0.7631310986637494,0.4807692307692308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
submission_e286_e247contrast_e247_common_vs_e28_cell_geometry_lr_l2_c0p3_raw_add_high_preserve_top13_07a6c72c.csv,analysis_outputs/submission_e286_e247contrast_e247_common_vs_e28_cell_geometry_lr_l2_c0p3_raw_add_high_preserve_top13_07a6c72c.csv,below_selector_resolution,False,-2.098231501127103e-06,-1.2262047056674845e-05,3.991851491692249e-06,0.4705882352941176,-0.0011369718139834,21.0,0.0,-1.0683394735581138e-05,-9.02907862238054e-06,-1.230787370844679e-05,0.0,0.0,0.0,False,,,,,,,,False,,False,0.0,0.0,,0.0,0.0,,0.0,0.0,,e286,analysis_outputs/e286_e247_preserve_avoid_governor_summary.csv,False,below_selector_resolution,below_selector_resolution,e247_common_vs_e284_extra,cell_geometry,e286/e247_common_vs_e284_extra/cell_geometry/add_high_preserve,False,False,False,True,False,False,False,False,False,False,5,2.603991851491692,null_rare_but_no_selector_edge,safe_but_too_small_or_wrong_sign,e247_common_vs_e28_cell_geometry_lr_l2_c0p3_raw_add_high_preserve_top13,,lr_l2_c0p35,,,,,,,,add_high_preserve,,,,,,,,,,,,e247_common_vs_e284_extra,cell_geometry,raw,13.0,0.0,13.0,0.0,0.35,1.5523998329156223,0.9990476190476192,0.9996825396825396,0.631578947368421,0.4615384615384615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
submission_e286_e247contrast_e247_body_vs_clean_cell_geometry_lr_l2_c0p3_anti_amp_ctrl_add_low_preserve_top8_b7992838.csv,analysis_outputs/submission_e286_e247contrast_e247_body_vs_clean_cell_geometry_lr_l2_c0p3_anti_amp_ctrl_add_low_preserve_top8_b7992838.csv,below_selector_resolution,False,-1.1583572319396502e-06,-1.000005491619342e-05,4.034265980582844e-06,0.4411764705882353,-0.0012983481033864,21.0,0.0,-7.404679412254308e-06,-5.6734032891216815e-06,-1.017458377497606e-05,0.0,0.0,0.0,False,,,,,,,,False,,False,0.0,0.0,,0.0,0.0,,0.0,0.0,,e286,analysis_outputs/e286_e247_preserve_avoid_governor_summary.csv,False,below_selector_resolution,below_selector_resolution,e247_body_vs_clean_neither,cell_geometry,e286/e247_body_vs_clean_neither/cell_geometry/ctrl_add_low_preserve,False,False,False,True,False,False,False,False,False,False,5,2.604034265980583,null_rare_but_no_selector_edge,safe_but_too_small_or_wrong_sign,e247_body_vs_clean_cell_geometry_lr_l2_c0p3_anti_amp_ctrl_add_low_preserve_top8,,lr_l2_c0p35,,,,,,,,ctrl_add_low_preserve,,,,,,,,,,,,e247_body_vs_clean_neither,cell_geometry,anti_amp,8.0,0.0,8.0,0.0,0.2,1.6402643669056296,0.9989173583543846,0.9993985324191024,0.8227753765447195,0.4615384615384615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
submission_e286_e247contrast_e247_body_vs_clean_cell_geometry_lr_l2_c0p3_anti_amp_add_high_preserve_top3_88b70a26.csv,analysis_outputs/submission_e286_e247contrast_e247_body_vs_clean_cell_geometry_lr_l2_c0p3_anti_amp_add_high_preserve_top3_88b70a26.csv,below_selector_resolution,False,2.586342031589402e-06,-1.3645116431736093e-07,4.180027857545514e-06,0.1176470588235294,-0.0002080630318225,21.0,0.0,-1.461484805133727e-07,1.1501589340477845e-07,-2.952565680476521e-07,0.0,0.0,0.0,False,,,,,,,,False,,False,0.0,0.0,,0.0,0.0,,0.0,0.0,,e286,analysis_outputs/e286_e247_preserve_avoid_governor_summary.csv,False,below_selector_resolution,below_selector_resolution,e247_body_vs_clean_neither,cell_geometry,e286/e247_body_vs_clean_neither/cell_geometry/add_high_preserve,False,False,False,True,False,False,False,False,False,False,5,2.6041800278575455,null_rare_but_no_selector_edge,safe_but_too_small_or_wrong_sign,e247_body_vs_clean_cell_geometry_lr_l2_c0p3_anti_amp_add_high_preserve_top3,,lr_l2_c0p35,,,,,,,,add_high_preserve,,,,,,,,,,,,e247_body_vs_clean_neither,cell_geometry,anti_amp,3.0,0.0,3.0,0.0,0.2,1.6402643669056296,0.9989173583543846,0.9993985324191024,0.8227753765447195,0.4615384615384615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
submission_e286_e247contrast_e247_common_vs_e28_human_plus_geometr_lr_l2_c0p3_anti_amp_ctrl_add_low_preserve_top13_cbd38c9c.csv,analysis_outputs/submission_e286_e247contrast_e247_common_vs_e28_human_plus_geometr_lr_l2_c0p3_anti_amp_ctrl_add_low_preserve_top13_cbd38c9c.csv,too_small_to_submit,False,-2.8354733795224155e-06,-1.467247339900325e-05,4.319008113956081e-06,0.5588235294117647,-0.0014963177839089,21.0,0.0,-1.3224980346033023e-05,-1.0810831061932496e-05,-1.4161582196596292e-05,0.0,0.0,0.0,False,,,,,,,,False,,False,0.0,0.0,,0.0,0.0,,0.0,0.0,,e286,analysis_outputs/e286_e247_preserve_avoid_governor_summary.csv,False,too_small_to_submit,too_small_to_submit,e247_common_vs_e284_extra,human_plus_geometry,e286/e247_common_vs_e284_extra/human_plus_geometry/ctrl_add_low_preserve,False,False,False,True,False,False,False,False,False,False,5,2.604319008113956,null_rare_but_no_selector_edge,safe_but_too_small_or_wrong_sign,e247_common_vs_e28_human_plus_geometr_lr_l2_c0p3_anti_amp_ctrl_add_low_preserve_top13,,lr_l2_c0p35,,,,,,,,ctrl_add_low_preserve,,,,,,,,,,,,e247_common_vs_e284_extra,human_plus_geometry,anti_amp,13.0,0.0,13.0,0.0,0.2,1.5273353078463352,0.9771428571428572,0.9844620811287478,0.6216923260532283,0.4807692307692308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
submission_e286_e247contrast_e247_common_vs_e28_cell_geometry_lr_l2_c0p3_anti_amp_add_high_preserve_top13_0aa5c619.csv,analysis_outputs/submission_e286_e247contrast_e247_common_vs_e28_cell_geometry_lr_l2_c0p3_anti_amp_add_high_preserve_top13_0aa5c619.csv,below_selector_resolution,False,-1.0986070959197547e-06,-1.0428647759418355e-05,4.368013540299032e-06,0.4411764705882353,-0.0007738340872305,21.0,0.0,-9.00071581640525e-06,-6.598502519090621e-06,-1.0345726369512358e-05,0.0,0.0,0.0,False,,,,,,,,False,,False,0.0,0.0,,0.0,0.0,,0.0,0.0,,e286,analysis_outputs/e286_e247_preserve_avoid_governor_summary.csv,False,below_selector_resolution,below_selector_resolution,e247_common_vs_e284_extra,cell_geometry,e286/e247_common_vs_e284_extra/cell_geometry/add_high_preserve,False,False,False,True,False,False,False,False,False,False,5,2.6043680135402987,null_rare_but_no_selector_edge,safe_but_too_small_or_wrong_sign,e247_common_vs_e28_cell_geometry_lr_l2_c0p3_anti_amp_add_high_preserve_top13,,lr_l2_c0p35,,,,,,,,add_high_preserve,,,,,,,,,,,,e247_common_vs_e284_extra,cell_geometry,anti_amp,13.0,0.0,13.0,0.0,0.35,1.5523998329156223,0.9990476190476192,0.9996825396825396,0.631578947368421,0.4615384615384615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
submission_e286_e247contrast_e247_common_vs_e28_human_plus_geometr_lr_l1_c0p2_anti_amp_add_high_preserve_top13_3a0d5648.csv,analysis_outputs/submission_e286_e247contrast_e247_common_vs_e28_human_plus_geometr_lr_l1_c0p2_anti_amp_add_high_preserve_top13_3a0d5648.csv,below_selector_resolution,False,-7.468676141957619e-07,-9.631841795811854e-06,4.4450671420341384e-06,0.4411764705882353,-0.0007956263505915,21.0,0.0,-8.620668993210388e-06,-8.057686975425318e-06,-9.424743424338987e-06,0.0,0.0,0.0,False,,,,,,,,False,,False,0.0,0.0,,0.0,0.0,,0.0,0.0,,e286,analysis_outputs/e286_e247_preserve_avoid_governor_summary.csv,False,below_selector_resolution,below_selector_resolution,e247_common_vs_e284_extra,human_plus_geometry,e286/e247_common_vs_e284_extra/human_plus_geometry/add_high_preserve,False,False,False,True,False,False,False,False,False,False,5,2.604445067142034,null_rare_but_no_selector_edge,safe_but_too_small_or_wrong_sign,e247_common_vs_e28_human_plus_geometr_lr_l1_c0p2_anti_amp_add_high_preserve_top13,,lr_l1_c0p22,,,,,,,,add_high_preserve,,,,,,,,,,,,e247_common_vs_e284_extra,human_plus_geometry,anti_amp,13.0,0.0,13.0,0.0,0.35,1.5579172932330827,1.0,1.0,0.631578947368421,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
submission_e286_e247contrast_e247_body_vs_clean_cell_geometry_lr_l2_c0p3_anti_amp_ctrl_add_low_preserve_top13_faf44c9b.csv,analysis_outputs/submission_e286_e247contrast_e247_body_vs_clean_cell_geometry_lr_l2_c0p3_anti_amp_ctrl_add_low_preserve_top13_faf44c9b.csv,too_small_to_submit,False,-2.970403899396978e-06,-1.5344574220929253e-05,4.509739514390281e-06,0.5882352941176471,-0.0015784018650679,21.0,0.0,-1.3586592272580752e-05,-1.1419365354639404e-05,-1.4830449568604612e-05,0.0,0.0,0.0,False,,,,,,,,False,,False,0.0,0.0,,0.0,0.0,,0.0,0.0,,e286,analysis_outputs/e286_e247_preserve_avoid_governor_summary.csv,False,too_small_to_submit,too_small_to_submit,e247_body_vs_clean_neither,cell_geometry,e286/e247_body_vs_clean_neither/cell_geometry/ctrl_add_low_preserve,False,False,False,True,False,False,False,False,False,False,5,2.60450973951439,null_rare_but_no_selector_edge,safe_but_too_small_or_wrong_sign,e247_body_vs_clean_cell_geometry_lr_l2_c0p3_anti_amp_ctrl_add_low_preserve_top13,,lr_l2_c0p35,,,,,,,,ctrl_add_low_preserve,,,,,,,,,,,,e247_body_vs_clean_neither,cell_geometry,anti_amp,13.0,0.0,13.0,0.0,0.2,1.6402643669056296,0.9989173583543846,0.9993985324191024,0.8227753765447195,0.4615384615384615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
