candidate_name,policy,fold_kind,n_folds,cv_delta_mean,cv_delta_p10,cv_delta_p50,cv_delta_p90,cv_delta_worst,cv_win_rate,selector_abs_error_mean,selector_abs_error_p90,candidate_index,actual_anchor_mean__inverse_top,actual_anchor_score__inverse_top,actual_anchor_std__inverse_top,actual_anchor_mean__raw05_compatible,actual_anchor_score__raw05_compatible,actual_anchor_std__raw05_compatible,actual_anchor_mean__all_sign,actual_anchor_score__all_sign,actual_anchor_std__all_sign,actual_anchor_score_final,mean_actual_anchor,min_set_score,max_set_score,name,file,mix_label,source_name_x,source_file_x,source_weights,variant_x,target_group,row_gate,cell_gate,projection,anti_lambda,scale_x,active_cells_x,active_rows_x,active_cell_frac,mean_active_energy_x,p10_active_energy,mean_abs_logit_delta,mean_abs_move_vs_a2c8,max_abs_move_vs_a2c8,prediction_hash,removed_norm_ratio,bad_axis_positive_coef,posterior_expected_public_vs_anchor,raw_axis_expected_public_vs_stage2,delta_vs_raw05_rawaxis,bad_residual_axis_ratio,ordinal_axis_ratio,mean_abs_move_vs_raw05,min_prob,max_prob,prefilter_score,combo_weighted_mean_score,combo_p50_score,combo_p90_score,combo_worst_score,combo_weighted_delta_vs_a2c8,combo_weighted_win_vs_a2c8,combo_p50_delta_vs_a2c8,combo_p90_delta_vs_a2c8,combo_worst_delta_vs_a2c8,combo_weighted_delta_vs_b01_ladder,combo_weighted_win_vs_b01_ladder,combo_p50_delta_vs_b01_ladder,combo_p90_delta_vs_b01_ladder,combo_worst_delta_vs_b01_ladder,combo_weighted_delta_vs_898_ladder,combo_weighted_win_vs_898_ladder,combo_p50_delta_vs_898_ladder,combo_p90_delta_vs_898_ladder,combo_worst_delta_vs_898_ladder,combo_weighted_delta_vs_blockorth_3a28,combo_weighted_win_vs_blockorth_3a28,combo_p50_delta_vs_blockorth_3a28,combo_p90_delta_vs_blockorth_3a28,combo_worst_delta_vs_blockorth_3a28,combo_weighted_delta_vs_direns_c4af,combo_weighted_win_vs_direns_c4af,combo_p50_delta_vs_direns_c4af,combo_p90_delta_vs_direns_c4af,combo_worst_delta_vs_direns_c4af,is_generated,selection_score,cv_stability_score,source_name_y,source_file_y,variant_y,scale_y,active_cells_y,active_rows_y,mean_active_energy_y
mixmin_fed6a6c77a,structured_best3,loo,6,-0.0010215910591660493,-0.0011316243467305864,-0.0009972289994519823,-0.0009359198313155792,-0.0009197208424427394,1.0,0.000671636990653513,0.0013731170162855101,980,0.5771657159998647,0.5772342121024668,7.787656585422315e-05,0.5776675316089606,0.5779413680517907,0.0004610718956983589,0.5779817989238559,0.5780458596025728,0.00012699340065548776,0.5777404799189435,0.5776050155108937,0.5772342121024668,0.5780458596025728,mixmin_fed6a6c77a,submission_mixmin_5c268bba.csv,dirichlet_6_075,direns_c4af+b01+s898+f1ee+block3a28+target_q3,submission_direns_c4af1fd8.csv+submission_sparseladder_b01acaa1.csv+submission_sparseladder_89817541.csv+submission_sparseladder_f1ee16b0.csv+submission_blockorth_3a28f87f.csv+submission_targetabl_b19056bb.csv,direns_c4af:0.323+b01:0.135+s898:0.210+f1ee:0.014+block3a28:0.017+target_q3:0.302,full/all/all_cells/none,full,all,all_cells,none,0.0,1.15,1750,250,1.0,0.8703629493941231,0.10857338032065136,0.040146285784528314,0.008546980029821554,0.02180009330928606,5c268bba8a,0.0,0.0,0.5781349782519405,0.5778398753047164,0.0003135681047164023,-0.09268344460174159,0.17062183271059359,0.00922256781763336,0.06712059922102957,0.9797988457189036,0.0049715303054128634,0.5776050155108936,0.5779525538346627,0.5780218118800139,0.5780800960449974,-0.00017914496546863305,0.4652483607335006,0.000281132279237769,0.00032088733140245296,0.0003688238383250386,-8.596649152140208e-06,0.8973381760273631,-8.056185580486519e-06,7.691290526690153e-08,3.551981921190439e-05,-6.699584178752055e-06,0.5581216211522471,-4.5105391050012246e-05,5.3928369632164465e-05,0.00010013368570627179,-1.416902838840073e-05,0.47064910294575873,2.190388050049563e-06,1.5598818989643785e-05,3.229859022813031e-05,2.644320598553251e-06,0.425387291911898,1.440422246567723e-05,2.0599985875118945e-05,3.3914353882558146e-05,True,0.577754727611746,-0.0013872636610353468,direns_c4af+b01+s898+f1ee+block3a28+target_q3,submission_direns_c4af1fd8.csv+submission_sparseladder_b01acaa1.csv+submission_sparseladder_89817541.csv+submission_sparseladder_f1ee16b0.csv+submission_blockorth_3a28f87f.csv+submission_targetabl_b19056bb.csv,full/all/all_cells/none,1.15,1750,250,0.8703629493941231
mixmin_5a055b4cef,structured_best3,loo,6,-0.0010215510672746582,-0.001135307625034998,-0.0009911185395774513,-0.0009382270372115253,-0.000918101721761766,1.0,0.000671636990653513,0.0013731170162855101,849,0.5771709815171444,0.5772373497726864,7.611926394331574e-05,0.5776658969837087,0.577937858140128,0.00045881176792990683,0.5779782557723637,0.5780399788887316,0.0001230317201900304,0.5777383956005153,0.577605044757739,0.5772373497726864,0.5780399788887316,mixmin_5a055b4cef,submission_mixmin_60cbf0ab.csv,dirichlet_6_130,direns_c4af+b01+s898+f1ee+block3a28+target_q3,submission_direns_c4af1fd8.csv+submission_sparseladder_b01acaa1.csv+submission_sparseladder_89817541.csv+submission_sparseladder_f1ee16b0.csv+submission_blockorth_3a28f87f.csv+submission_targetabl_b19056bb.csv,direns_c4af:0.835+b01:0.072+s898:0.000+f1ee:0.019+block3a28:0.012+target_q3:0.061,full/all/all_cells/none,full,all,all_cells,none,0.0,1.05,1750,250,1.0,0.8703629493941231,0.10857338032065136,0.043828685634928144,0.00855698355206159,0.020640293582607938,60cbf0ab84,0.0,0.0,0.5781197944253145,0.5778344518981099,0.00030814469810994604,-0.09172997000472964,0.16915506016004614,0.009233775002458566,0.06789598260974183,0.9797988457189036,0.004576526334029107,0.5776050447577389,0.5779507480431033,0.5780177532006896,0.5780720579236274,-0.00017911571862337623,0.4652483607335006,0.00027951393063485597,0.0003161934528705543,0.0003576551963466734,-8.567402306883355e-06,0.9574697554841862,-8.697466626926177e-06,-3.1819179689617554e-06,2.029066858888484e-05,-6.6703373334952e-06,0.5384483699359119,-4.83376301034788e-05,5.82021838897839e-05,9.290980307818941e-05,-1.4139781543143876e-05,0.5044311649540455,-5.758852726601006e-07,1.1051333087963739e-05,2.3902021892840963e-05,2.6735674438101043e-06,0.4576888856323639,1.2622516792073333e-05,1.4820164416118331e-05,1.7870684629883726e-05,True,0.5777491971287494,-0.0013872236691439555,direns_c4af+b01+s898+f1ee+block3a28+target_q3,submission_direns_c4af1fd8.csv+submission_sparseladder_b01acaa1.csv+submission_sparseladder_89817541.csv+submission_sparseladder_f1ee16b0.csv+submission_blockorth_3a28f87f.csv+submission_targetabl_b19056bb.csv,full/all/all_cells/none,1.05,1750,250,0.8703629493941231
mixmin_59ea8716c4,structured_best3,loo,6,-0.0010201452729154958,-0.001133629464537489,-0.0009898985471010757,-0.0009369078071079229,-0.0009171253328620343,1.0,0.000671636990653513,0.0013731170162855101,883,0.5771716275265266,0.5772380630857281,7.611768164878886e-05,0.5776660539466678,0.577937762154233,0.00045829489202142833,0.577978093612905,0.5780398924568736,0.00012315269305185827,0.5777385725656116,0.5776052583620331,0.5772380630857281,0.5780398924568736,mixmin_59ea8716c4,submission_mixmin_e5016763.csv,dirichlet_6_069,direns_c4af+b01+s898+f1ee+block3a28+target_q3,submission_direns_c4af1fd8.csv+submission_sparseladder_b01acaa1.csv+submission_sparseladder_89817541.csv+submission_sparseladder_f1ee16b0.csv+submission_blockorth_3a28f87f.csv+submission_targetabl_b19056bb.csv,direns_c4af:0.607+b01:0.184+s898:0.032+f1ee:0.072+block3a28:0.023+target_q3:0.082,full/all/all_cells/none,full,all,all_cells,none,0.0,1.05,1750,250,1.0,0.8703629493941231,0.10857338032065136,0.04382746768595722,0.008554215600468044,0.02069952901364408,e501676360,0.0,0.0,0.5781235988849449,0.5778343707460563,0.00030806354605624847,-0.09167855625877427,0.1691217307091481,0.00922994028113119,0.06782751384370714,0.9797988457189036,0.004683095209747301,0.5776052583620331,0.5779504329947115,0.5780175575562442,0.5780721372264563,-0.00017890211432916578,0.4652483607335006,0.000279329410795226,0.0003159448987129634,0.00035799609528885945,-8.353798012672925e-06,0.949307697050562,-8.5550591133744e-06,-3.041381832801146e-06,2.2115534910938095e-05,-6.456733039284772e-06,0.5384483699359119,-4.8436005538388116e-05,5.90433564195205e-05,9.551749344316462e-05,-1.3926177248933447e-05,0.5087555955568339,-6.937927961586465e-07,1.1022441007479955e-05,2.356923941615463e-05,2.8871717380205328e-06,0.4500053568708644,1.2524053401269891e-05,1.4767520407694688e-05,1.8211583572069756e-05,True,0.5777499747882072,-0.0013858178747847933,direns_c4af+b01+s898+f1ee+block3a28+target_q3,submission_direns_c4af1fd8.csv+submission_sparseladder_b01acaa1.csv+submission_sparseladder_89817541.csv+submission_sparseladder_f1ee16b0.csv+submission_blockorth_3a28f87f.csv+submission_targetabl_b19056bb.csv,full/all/all_cells/none,1.05,1750,250,0.8703629493941231
mixmin_6851fb06cf,structured_best3,loo,6,-0.0010195270943418138,-0.0011350700717628337,-0.0009864255739978067,-0.0009370856372648007,-0.000914945105323306,1.0,0.000671636990653513,0.0013731170162855101,283,0.5771707020340933,0.5772366557399172,7.550770313603204e-05,0.5776721543009973,0.5779465779214281,0.00046356822661422004,0.5779879693539103,0.578049886784403,0.000123091577709393,0.5777443734819162,0.5776102752296669,0.5772366557399172,0.578049886784403,mixmin_6851fb06cf,submission_mixmin_77af88f7.csv,dirichlet_5_204,b01+s898+f1ee+block3a28+target_q3,submission_sparseladder_b01acaa1.csv+submission_sparseladder_89817541.csv+submission_sparseladder_f1ee16b0.csv+submission_blockorth_3a28f87f.csv+submission_targetabl_b19056bb.csv,b01:0.779+s898:0.070+f1ee:0.042+block3a28:0.001+target_q3:0.107,full/all/all_cells/none,full,all,all_cells,none,0.0,1.05,1750,250,1.0,0.8703629493941231,0.10857338032065136,0.04470198171976075,0.008775900781074151,0.020322248591285563,77af88f76c,0.0,0.0,0.5781128297211663,0.5778438780131602,0.0003175708131601839,-0.09271135693216181,0.17051437304740552,0.00945356412536273,0.06763357820247604,0.9797988457189036,0.002428824994372858,0.5776102752296669,0.5779599860135761,0.5780283889799178,0.5780803128025518,-0.00017388524669540025,0.4652483607335006,0.0002912139269964301,0.0003257534565516837,0.00036699639437198783,-3.3369303789073964e-06,0.7568699536902342,-1.5605607597279914e-06,1.095767261467057e-06,8.328150525871436e-06,-1.4398654055192424e-06,0.5384483699359119,-3.822222681155244e-05,5.8382011212402735e-05,8.551305259496544e-05,-8.909309615167918e-06,0.45926365209072745,9.097090671099633e-06,2.0813594668656066e-05,3.201274554598399e-05,7.904039371786062e-06,0.4427720118380426,2.100813537664469e-05,2.5432260234659054e-05,3.064045714018526e-05,True,0.5777548194554859,-0.001385199696211111,b01+s898+f1ee+block3a28+target_q3,submission_sparseladder_b01acaa1.csv+submission_sparseladder_89817541.csv+submission_sparseladder_f1ee16b0.csv+submission_blockorth_3a28f87f.csv+submission_targetabl_b19056bb.csv,full/all/all_cells/none,1.05,1750,250,0.8703629493941231
mixmin_b9777c87d9,structured_best3,loo,6,-0.001019489263384891,-0.0011323809201585489,-0.00099052185880677,-0.0009355650111893543,-0.0009167205830163949,1.0,0.000671636990653513,0.0013731170162855101,635,0.577171689638864,0.577238523640216,7.639187291975415e-05,0.5776674398259127,0.5779397728891817,0.0004589892646579445,0.5779800906015138,0.5780424145455975,0.00012400694964230467,0.5777402370249983,0.5776064066887635,0.577238523640216,0.5780424145455975,mixmin_b9777c87d9,submission_mixmin_864909ae.csv,dirichlet_5_019,b01+s898+f1ee+block3a28+target_q3,submission_sparseladder_b01acaa1.csv+submission_sparseladder_89817541.csv+submission_sparseladder_f1ee16b0.csv+submission_blockorth_3a28f87f.csv+submission_targetabl_b19056bb.csv,b01:0.528+s898:0.104+f1ee:0.220+block3a28:0.018+target_q3:0.130,full/all/all_cells/none,full,all,all_cells,none,0.0,1.05,1750,250,1.0,0.8703629493941231,0.10857338032065136,0.04399020283692907,0.008580405688568242,0.020875616562158472,864909aeb8,0.0,0.0,0.5781370524363415,0.5778366844907733,0.0003103772907733348,-0.0920865000559053,0.16959493810881626,0.009256372693316231,0.06768093331809213,0.9797988457189036,0.003912280147523928,0.5776064066887635,0.5779523160006822,0.5780197470099248,0.5780748563930771,-0.00017775378759883343,0.4652483607335006,0.0002818569006819427,0.0003183232154871943,0.0003618445103481527,-7.2054712823406255e-06,0.9388917840525246,-7.191890311730731e-06,-2.5418655650623646e-06,2.412817674946055e-05,-5.308406308952472e-06,0.5384483699359119,-4.626855588402559e-05,5.9028699804563423e-05,9.807012508655788e-05,-1.2777850518601146e-05,0.4829337456130678,1.3526536584151927e-06,1.302148669534203e-05,2.5968100504591973e-05,4.035498468352834e-06,0.4386002688224129,1.4244554060862109e-05,1.7206305396033628e-05,2.2059998631362987e-05,True,0.5777518715352528,-0.0013851618652541884,b01+s898+f1ee+block3a28+target_q3,submission_sparseladder_b01acaa1.csv+submission_sparseladder_89817541.csv+submission_sparseladder_f1ee16b0.csv+submission_blockorth_3a28f87f.csv+submission_targetabl_b19056bb.csv,full/all/all_cells/none,1.05,1750,250,0.8703629493941231
mixmin_15ca4dd5a3,structured_best3,loo,6,-0.0010194771569077183,-0.0011370223806413393,-0.0009819009184624528,-0.0009395081716193632,-0.0009183344316316955,1.0,0.000671636990653513,0.0013731170162855101,152,0.5771700295729028,0.5772353092689018,7.47449342212856e-05,0.5776692408218265,0.5779414511989407,0.00045916351971434806,0.5779818750175356,0.5780436916014194,0.00012213371065140235,0.5777401506897539,0.577607048470755,0.5772353092689018,0.5780436916014194,mixmin_15ca4dd5a3,submission_mixmin_c1681340.csv,dirichlet_6_056,direns_c4af+b01+s898+f1ee+block3a28+target_q3,submission_direns_c4af1fd8.csv+submission_sparseladder_b01acaa1.csv+submission_sparseladder_89817541.csv+submission_sparseladder_f1ee16b0.csv+submission_blockorth_3a28f87f.csv+submission_targetabl_b19056bb.csv,direns_c4af:0.530+b01:0.064+s898:0.113+f1ee:0.003+block3a28:0.214+target_q3:0.076,full/all/all_cells/none,full,all,all_cells,none,0.0,1.05,1750,250,1.0,0.8703629493941231,0.10857338032065136,0.044212497701220176,0.008650567544185597,0.021029602450201024,c1681340f3,0.0,0.0,0.5781302752750149,0.5778376845618048,0.0003113773618048652,-0.09083414401713286,0.1690332656871714,0.009308310628290963,0.0678580059263154,0.9797988457189036,0.001633214961135665,0.5776070484707551,0.5779539973551958,0.5780224513329173,0.5780763092638559,-0.0001771120056073506,0.4652483607335006,0.00028527675579164633,0.00031891369197137114,0.00035917085198811094,-6.563689290857744e-06,0.94222722513182,-7.021490505284975e-06,-2.9121629725459286e-06,1.5105339720378197e-05,-4.666624317469592e-06,0.5423111143676362,-4.410230579998675e-05,5.758819231314195e-05,9.632282890414956e-05,-1.2136068527118266e-05,0.469868663046655,4.191997193486155e-06,1.3387285818555719e-05,2.346796318408728e-05,4.6772804598357145e-06,0.42920377580959956,1.5321248369190284e-05,1.891731517789097e-05,2.4702810139665132e-05,True,0.5777479421259504,-0.0013851497587770156,direns_c4af+b01+s898+f1ee+block3a28+target_q3,submission_direns_c4af1fd8.csv+submission_sparseladder_b01acaa1.csv+submission_sparseladder_89817541.csv+submission_sparseladder_f1ee16b0.csv+submission_blockorth_3a28f87f.csv+submission_targetabl_b19056bb.csv,full/all/all_cells/none,1.05,1750,250,0.8703629493941231
mixmin_403dfc1f76,structured_best3,loo,6,-0.0010192423414799496,-0.0011329185783867657,-0.000988387188348261,-0.0009364212577048225,-0.0009158454154963858,1.0,0.000671636990653513,0.0013731170162855101,563,0.5771714132767818,0.5772376399090299,7.591544179769238e-05,0.5776662387702916,0.5779381802163991,0.0004588017283513051,0.5779786057495988,0.5780403081142861,0.00012278693362131706,0.5777387094132383,0.5776054192655574,0.5772376399090299,0.5780403081142861,mixmin_403dfc1f76,submission_mixmin_a4786c2f.csv,dirichlet_6_015,direns_c4af+b01+s898+f1ee+block3a28+target_q3,submission_direns_c4af1fd8.csv+submission_sparseladder_b01acaa1.csv+submission_sparseladder_89817541.csv+submission_sparseladder_f1ee16b0.csv+submission_blockorth_3a28f87f.csv+submission_targetabl_b19056bb.csv,direns_c4af:0.580+b01:0.249+s898:0.064+f1ee:0.007+block3a28:0.010+target_q3:0.090,full/all/all_cells/none,full,all,all_cells,none,0.0,1.05,1750,250,1.0,0.8703629493941231,0.10857338032065136,0.04390937515611897,0.008585649111409995,0.020544273863709994,a4786c2f02,0.0,0.0,0.5781083942125117,0.5778347324965766,0.00030842529657657783,-0.0916957016587939,0.16917052290879905,0.009262608951522392,0.06775684887561208,0.9797988457189036,0.0036592284348801463,0.5776054192655573,0.577951157987486,0.578018292875145,0.5780718798268276,-0.00017874121080497992,0.4652483607335006,0.0002809858586190206,0.0003166088711158295,0.0003577874985845053,-8.192894488487046e-06,0.9515395646866402,-8.434561562520315e-06,-3.827528381585343e-06,1.7459387919638303e-05,-6.295829515098895e-06,0.5384483699359119,-4.8207975932967884e-05,5.917914356335217e-05,9.249692149837507e-05,-1.3765273724747568e-05,0.5044311649540455,-1.1270273247987461e-07,1.1241653043916906e-05,2.372828038943453e-05,3.048075262206411e-06,0.453899467785543,1.2797496193872604e-05,1.534944956027573e-05,1.800298686771562e-05,True,0.5777481848208434,-0.001384914943349247,direns_c4af+b01+s898+f1ee+block3a28+target_q3,submission_direns_c4af1fd8.csv+submission_sparseladder_b01acaa1.csv+submission_sparseladder_89817541.csv+submission_sparseladder_f1ee16b0.csv+submission_blockorth_3a28f87f.csv+submission_targetabl_b19056bb.csv,full/all/all_cells/none,1.05,1750,250,0.8703629493941231
mixmin_02d7b6ee35,structured_best3,loo,6,-0.0010186143002902288,-0.001131197687261165,-0.000989565283047833,-0.0009350799305616886,-0.000915958442454623,1.0,0.000671636990653513,0.0013731170162855101,1469,0.577172666128474,0.5772392567059272,7.628180305524795e-05,0.5776648677518541,0.5779356905896051,0.00045682743718881047,0.5779758765789482,0.5780377141708957,0.00012317636728657262,0.5777375538221426,0.5776044701530921,0.5772392567059272,0.5780377141708957,mixmin_02d7b6ee35,submission_mixmin_43a99684.csv,dirichlet_6_119,direns_c4af+b01+s898+f1ee+block3a28+target_q3,submission_direns_c4af1fd8.csv+submission_sparseladder_b01acaa1.csv+submission_sparseladder_89817541.csv+submission_sparseladder_f1ee16b0.csv+submission_blockorth_3a28f87f.csv+submission_targetabl_b19056bb.csv,direns_c4af:0.593+b01:0.155+s898:0.051+f1ee:0.092+block3a28:0.015+target_q3:0.094,full/all/all_cells/none,full,all,all_cells,none,0.0,1.05,1750,250,1.0,0.8703629493941231,0.10857338032065136,0.0436223020596697,0.00850530811567271,0.020760238339374626,43a99684d1,0.0,0.0,0.5781219678886252,0.5778322682690713,0.0003059610690713352,-0.09146684619679134,0.16879212886600767,0.00918179411901076,0.06779501092266467,0.9797988457189036,0.006239979741599622,0.5776044701530921,0.5779478604586136,0.5780152064573596,0.5780701254492164,-0.00017969032327021722,0.4652483607335006,0.00027693309192547075,0.00031370775394859673,0.0003561756866992116,-9.142006953724383e-06,0.9345208517433793,-9.817743990225836e-06,-2.2176943995226342e-06,2.671796807973692e-05,-7.244941980336231e-06,0.5384483699359119,-5.0506869734440765e-05,5.990810820325225e-05,9.874200419579537e-05,-1.4714386189984905e-05,0.5652696016493824,-2.63640621095237e-06,9.078903915771264e-06,2.1727416799510735e-05,2.0989627969690754e-06,0.4386002688224129,1.0236655623214364e-05,1.26626245533501e-05,1.639117498242193e-05,True,0.5777510759575281,-0.001384286902159526,direns_c4af+b01+s898+f1ee+block3a28+target_q3,submission_direns_c4af1fd8.csv+submission_sparseladder_b01acaa1.csv+submission_sparseladder_89817541.csv+submission_sparseladder_f1ee16b0.csv+submission_blockorth_3a28f87f.csv+submission_targetabl_b19056bb.csv,full/all/all_cells/none,1.05,1750,250,0.8703629493941231
mixmin_a3d1eafa8a,structured_best3,loo,6,-0.001018590691899875,-0.0011340918708800385,-0.0009837084474956792,-0.0009379717573239077,-0.0009138026841172264,1.0,0.000671636990653513,0.0013731170162855101,548,0.5771714436752932,0.5772365066354479,7.507421540517164e-05,0.5776655341885333,0.577937172828548,0.00045897396101482934,0.5779776644202521,0.5780388154186811,0.00012054871441921085,0.5777374982942256,0.5776048807613595,0.5772365066354479,0.5780388154186811,mixmin_a3d1eafa8a,submission_mixmin_c2342173.csv,pair_b01_s898_0.50,b01+s898,submission_sparseladder_b01acaa1.csv+submission_sparseladder_89817541.csv,b01:0.500+s898:0.500,full/all/all_cells/none,full,all,all_cells,none,0.0,0.95,1750,250,1.0,0.8703629493941231,0.10857338032065136,0.048318021225094834,0.008586753578111804,0.019946700946610718,c2342173a2,0.0,0.0,0.578051683929319,0.5778328938002112,0.0003065866002112068,-0.09089754194869357,0.16837008340344792,0.00926518058427802,0.06796379945739477,0.9797988457189036,0.0036238855004222525,0.5776048807613594,0.5779475162283904,0.5780178644274429,0.5780687146465788,-0.0001792797150028071,0.4652483607335006,0.00028085297017474685,0.00031539645789457893,0.0003514276356870738,-8.731398686314279e-06,0.9793284843044003,-9.490402955059096e-06,-4.0970651915514495e-06,7.602832286401906e-06,-6.834333712926125e-06,0.5423111143676362,-4.866998304876689e-05,5.8522774519183285e-05,8.203001047557557e-05,-1.4303777922574799e-05,0.5003398776618408,-1.4221589554762414e-07,9.89582590632388e-06,2.1649497511599947e-05,2.5095710643791816e-06,0.44563867858433426,1.075632790516919e-05,1.4526881279230963e-05,2.019818638232529e-05,True,0.5777446137066409,-0.0013842632937691723,b01+s898,submission_sparseladder_b01acaa1.csv+submission_sparseladder_89817541.csv,full/all/all_cells/none,0.95,1750,250,0.8703629493941231
mixmin_d7177142de,structured_best3,loo,6,-0.001018477615483404,-0.0011351195893363752,-0.00098210236031393,-0.000938210896799907,-0.0009162816000540808,1.0,0.000671636990653513,0.0013731170162855101,1354,0.5771699686077605,0.577234948481419,7.466328528704189e-05,0.5776639973735584,0.5779347249345241,0.0004565107532749538,0.5779743917979754,0.5780360088684995,0.00012034632740365665,0.5777352274281475,0.5776027859264314,0.577234948481419,0.5780360088684995,mixmin_d7177142de,submission_mixmin_54c6c193.csv,dirichlet_5_181,b01+s898+f1ee+block3a28+target_q3,submission_sparseladder_b01acaa1.csv+submission_sparseladder_89817541.csv+submission_sparseladder_f1ee16b0.csv+submission_blockorth_3a28f87f.csv+submission_targetabl_b19056bb.csv,b01:0.133+s898:0.652+f1ee:0.024+block3a28:0.170+target_q3:0.021,full/all/all_cells/none,full,all,all_cells,none,0.0,0.95,1750,250,1.0,0.8703629493941231,0.10857338032065136,0.04802898235761954,0.008514679987151708,0.020368611026764016,54c6c19393,0.0,0.0,0.5780633462938237,0.5778297719362965,0.00030346473629654715,-0.08973370171152605,0.16760318854437334,0.009178506814738325,0.06799227562295787,0.9797988457189036,0.0059302404111453155,0.5776027859264313,0.577943884848792,0.578014482402681,0.5780699763053864,-0.00018137454993088692,0.4652483607335006,0.00027702735128786794,0.00031157173787124193,0.00034786709642764535,-1.0826233614394066e-05,0.9634280664796709,-1.2013609666345718e-05,-4.33700972469691e-06,1.4461951870714529e-05,-8.929168641005915e-06,0.5423111143676362,-5.2173959242611866e-05,5.724031999730764e-05,8.967868308307203e-05,-1.6398612850654588e-05,0.5956794202923723,-3.2426708955757277e-06,6.3693788713073625e-06,1.6664613536665485e-05,4.147361362993923e-07,0.4383440508979597,7.334950030668309e-06,1.1332530547969455e-05,1.7925218086078942e-05,True,0.57774487559746,-0.0013841502173527016,b01+s898+f1ee+block3a28+target_q3,submission_sparseladder_b01acaa1.csv+submission_sparseladder_89817541.csv+submission_sparseladder_f1ee16b0.csv+submission_blockorth_3a28f87f.csv+submission_targetabl_b19056bb.csv,full/all/all_cells/none,0.95,1750,250,0.8703629493941231
mixmin_6967be99df,structured_best3,loo,6,-0.0010177281960439914,-0.0011313520771351615,-0.000986429706656633,-0.0009354028043401796,-0.0009151813661549824,1.0,0.000671636990653513,0.0013731170162855101,755,0.5771721812892785,0.5772384085564846,7.582866812302883e-05,0.5776661167169155,0.5779375221386857,0.0004576911812987453,0.5779777392519495,0.578039473138613,0.0001227970747864416,0.5777384679445944,0.5776053457527145,0.5772384085564846,0.578039473138613,mixmin_6967be99df,submission_mixmin_560c6e19.csv,dirichlet_6_139,direns_c4af+b01+s898+f1ee+block3a28+target_q3,submission_direns_c4af1fd8.csv+submission_sparseladder_b01acaa1.csv+submission_sparseladder_89817541.csv+submission_sparseladder_f1ee16b0.csv+submission_blockorth_3a28f87f.csv+submission_targetabl_b19056bb.csv,direns_c4af:0.421+b01:0.276+s898:0.091+f1ee:0.061+block3a28:0.046+target_q3:0.105,full/all/all_cells/none,full,all,all_cells,none,0.0,1.05,1750,250,1.0,0.8703629493941231,0.10857338032065136,0.04384616567187326,0.00856646470005989,0.020651720305414345,560c6e199e,0.0,0.0,0.578115602821206,0.5778339298303091,0.0003076226303091265,-0.09142159250795277,0.16895068610516165,0.009239967658450886,0.06772253618810745,0.9797988457189036,0.004273129598083514,0.5776053457527144,0.5779502979947034,0.5780171815141412,0.5780715206373943,-0.00017881472364780554,0.4652483607335006,0.0002801516476267363,0.00031565921589963653,0.0003572344436086894,-8.266407331312662e-06,0.949307697050562,-8.819294884742369e-06,-3.406323074015864e-06,2.09074322778946e-05,-6.369342357924509e-06,0.5384483699359119,-4.864953492456081e-05,5.989874753288593e-05,9.674213595944892e-05,-1.3838786567573182e-05,0.5149051780595579,-8.302782400493314e-07,1.0458858073825184e-05,2.2412005159289095e-05,2.974562419380797e-06,0.44245672686758963,1.1775943114855636e-05,1.4453422735333426e-05,1.7449931891899695e-05,True,0.5777492566321205,-0.0013834007979132887,direns_c4af+b01+s898+f1ee+block3a28+target_q3,submission_direns_c4af1fd8.csv+submission_sparseladder_b01acaa1.csv+submission_sparseladder_89817541.csv+submission_sparseladder_f1ee16b0.csv+submission_blockorth_3a28f87f.csv+submission_targetabl_b19056bb.csv,full/all/all_cells/none,1.05,1750,250,0.8703629493941231
