basename,source_path,family,tag,nonzero_rows,pos_rows,neg_rows,mean_abs_s4_delta,max_abs_s4_delta,active_block_S4_mean,inactive_block_S4_mean,active_row_center_mean,inactive_row_center_mean,active_row_rank_mean,active_minus_inactive_block_S4,active_minus_inactive_row_center
submission_e306_withinblock_s4_signedblock10_row3_a0_0250_6c92ebd4.csv,analysis_outputs/submission_e306_withinblock_s4_signedblock10_row3_a0_0250_6c92ebd4.csv,signed_block_row,signedblock10_row3_a0.0250,54,26,28,0.0054,0.025,0.0012050549187016392,-0.07368435758603273,-0.01231939213905718,0.0033941182423933044,0.08822751322751322,0.07488941250473437,-0.015713510381450482
submission_e306_withinblock_s4_control_topblock10_rowbottom3_up_a0_0250_738c1d9b.csv,analysis_outputs/submission_e306_withinblock_s4_control_topblock10_rowbottom3_up_a0_0250_738c1d9b.csv,control_wrong_row,control_topblock10_rowbottom3_up_a0.0250,26,26,0,0.0026,0.025,0.4463791157912832,-0.11599517023136559,-0.09369218186250536,0.010874985394755085,-0.011538461538461544,0.5623742860226488,-0.10456716725726044
submission_e306_withinblock_s4_topblock10_rowtop3_up_a0_0388_07873d1e.csv,analysis_outputs/submission_e306_withinblock_s4_topblock10_rowtop3_up_a0_0388_07873d1e.csv,topblock_rowtop,topblock10_rowtop3_up_a0.0388,26,26,0,0.0040352,0.0388,0.4463791157912832,-0.11599517023136559,0.09075914485104976,-0.01053454359878256,0.29423076923076924,0.5623742860226488,0.10129368844983232
submission_e306_withinblock_s4_signedblock10_row3_a0_0388_3b9d7ab4.csv,analysis_outputs/submission_e306_withinblock_s4_signedblock10_row3_a0_0388_3b9d7ab4.csv,signed_block_row,signedblock10_row3_a0.0388,54,26,28,0.0083808,0.0388,0.0012050549187016392,-0.07368435758603273,-0.01231939213905718,0.0033941182423933044,0.08822751322751322,0.07488941250473437,-0.015713510381450482
submission_e306_withinblock_s4_control_topblock10_rowbottom3_up_a0_0388_b6ff6585.csv,analysis_outputs/submission_e306_withinblock_s4_control_topblock10_rowbottom3_up_a0_0388_b6ff6585.csv,control_wrong_row,control_topblock10_rowbottom3_up_a0.0388,26,26,0,0.0040352,0.0388,0.4463791157912832,-0.11599517023136559,-0.09369218186250536,0.010874985394755085,-0.011538461538461544,0.5623742860226488,-0.10456716725726044
submission_e306_withinblock_s4_topblock10_rowtop3_up_a0_0520_bc16577b.csv,analysis_outputs/submission_e306_withinblock_s4_topblock10_rowtop3_up_a0_0520_bc16577b.csv,topblock_rowtop,topblock10_rowtop3_up_a0.0520,26,26,0,0.0054080000000000005,0.052,0.4463791157912832,-0.11599517023136559,0.09075914485104976,-0.01053454359878256,0.29423076923076924,0.5623742860226488,0.10129368844983232
submission_e306_withinblock_s4_signedblock10_row3_a0_0520_14930bed.csv,analysis_outputs/submission_e306_withinblock_s4_signedblock10_row3_a0_0520_14930bed.csv,signed_block_row,signedblock10_row3_a0.0520,54,26,28,0.011231999999999999,0.052,0.0012050549187016392,-0.07368435758603273,-0.01231939213905718,0.0033941182423933044,0.08822751322751322,0.07488941250473437,-0.015713510381450482
submission_e306_withinblock_s4_control_topblock10_rowbottom3_up_a0_0520_2a0df251.csv,analysis_outputs/submission_e306_withinblock_s4_control_topblock10_rowbottom3_up_a0_0520_2a0df251.csv,control_wrong_row,control_topblock10_rowbottom3_up_a0.0520,26,26,0,0.0054080000000000005,0.052,0.4463791157912832,-0.11599517023136559,-0.09369218186250536,0.010874985394755085,-0.011538461538461544,0.5623742860226488,-0.10456716725726044
submission_e306_withinblock_s4_topblock12_rowtop1_up_a0_0180_83e76bbe.csv,analysis_outputs/submission_e306_withinblock_s4_topblock12_rowtop1_up_a0_0180_83e76bbe.csv,topblock_rowtop,topblock12_rowtop1_up_a0.0180,12,12,0,0.000864,0.018,0.40832026359881657,-0.0809953961531022,0.1682809346316471,-0.008484753006637669,0.5,0.48931565975191876,0.17676568763828476
submission_e306_withinblock_s4_signedblock12_row1_a0_0180_f21e125c.csv,analysis_outputs/submission_e306_withinblock_s4_signedblock12_row1_a0_0180_f21e125c.csv,signed_block_row,signedblock12_row1_a0.0180,24,12,12,0.0017279999999999997,0.018,0.005356565054870259,-0.06418415346269651,-0.01894298972208944,0.0020116449262395854,0.1248015873015873,0.06954071851756677,-0.020954634648329026
submission_e306_withinblock_s4_control_topblock12_rowbottom1_up_a0_0180_f16b1b48.csv,analysis_outputs/submission_e306_withinblock_s4_control_topblock12_rowbottom1_up_a0_0180_f16b1b48.csv,control_wrong_row,control_topblock12_rowbottom1_up_a0.0180,12,12,0,0.000864,0.018,0.40832026359881657,-0.0809953961531022,-0.17916175373121854,0.009033365734347152,-0.11527777777777777,0.48931565975191876,-0.1881951194655657
submission_e306_withinblock_s4_topblock12_rowtop1_up_a0_0250_00cb9a9e.csv,analysis_outputs/submission_e306_withinblock_s4_topblock12_rowtop1_up_a0_0250_00cb9a9e.csv,topblock_rowtop,topblock12_rowtop1_up_a0.0250,12,12,0,0.0012,0.025,0.40832026359881657,-0.0809953961531022,0.1682809346316471,-0.008484753006637669,0.5,0.48931565975191876,0.17676568763828476
submission_e306_withinblock_s4_signedblock12_row1_a0_0250_3a6d17d3.csv,analysis_outputs/submission_e306_withinblock_s4_signedblock12_row1_a0_0250_3a6d17d3.csv,signed_block_row,signedblock12_row1_a0.0250,24,12,12,0.0024000000000000002,0.025,0.005356565054870259,-0.06418415346269651,-0.01894298972208944,0.0020116449262395854,0.1248015873015873,0.06954071851756677,-0.020954634648329026
submission_e306_withinblock_s4_control_topblock12_rowbottom1_up_a0_0250_53cd776b.csv,analysis_outputs/submission_e306_withinblock_s4_control_topblock12_rowbottom1_up_a0_0250_53cd776b.csv,control_wrong_row,control_topblock12_rowbottom1_up_a0.0250,12,12,0,0.0012,0.025,0.40832026359881657,-0.0809953961531022,-0.17916175373121854,0.009033365734347152,-0.11527777777777777,0.48931565975191876,-0.1881951194655657
submission_e306_withinblock_s4_topblock12_rowtop1_up_a0_0388_bf5476e1.csv,analysis_outputs/submission_e306_withinblock_s4_topblock12_rowtop1_up_a0_0388_bf5476e1.csv,topblock_rowtop,topblock12_rowtop1_up_a0.0388,12,12,0,0.0018624,0.0388,0.40832026359881657,-0.0809953961531022,0.1682809346316471,-0.008484753006637669,0.5,0.48931565975191876,0.17676568763828476
submission_e306_withinblock_s4_signedblock12_row1_a0_0388_cb6b7030.csv,analysis_outputs/submission_e306_withinblock_s4_signedblock12_row1_a0_0388_cb6b7030.csv,signed_block_row,signedblock12_row1_a0.0388,24,12,12,0.0037248,0.0388,0.005356565054870259,-0.06418415346269651,-0.01894298972208944,0.0020116449262395854,0.1248015873015873,0.06954071851756677,-0.020954634648329026
submission_e306_withinblock_s4_control_topblock12_rowbottom1_up_a0_0388_51564b92.csv,analysis_outputs/submission_e306_withinblock_s4_control_topblock12_rowbottom1_up_a0_0388_51564b92.csv,control_wrong_row,control_topblock12_rowbottom1_up_a0.0388,12,12,0,0.0018624,0.0388,0.40832026359881657,-0.0809953961531022,-0.17916175373121854,0.009033365734347152,-0.11527777777777777,0.48931565975191876,-0.1881951194655657
submission_e306_withinblock_s4_topblock12_rowtop1_up_a0_0520_876ca090.csv,analysis_outputs/submission_e306_withinblock_s4_topblock12_rowtop1_up_a0_0520_876ca090.csv,topblock_rowtop,topblock12_rowtop1_up_a0.0520,12,12,0,0.002496,0.052,0.40832026359881657,-0.0809953961531022,0.1682809346316471,-0.008484753006637669,0.5,0.48931565975191876,0.17676568763828476
submission_e306_withinblock_s4_signedblock12_row1_a0_0520_302f5f1f.csv,analysis_outputs/submission_e306_withinblock_s4_signedblock12_row1_a0_0520_302f5f1f.csv,signed_block_row,signedblock12_row1_a0.0520,24,12,12,0.004992,0.052,0.005356565054870259,-0.06418415346269651,-0.01894298972208944,0.0020116449262395854,0.1248015873015873,0.06954071851756677,-0.020954634648329026
submission_e306_withinblock_s4_control_topblock12_rowbottom1_up_a0_0520_eb079b51.csv,analysis_outputs/submission_e306_withinblock_s4_control_topblock12_rowbottom1_up_a0_0520_eb079b51.csv,control_wrong_row,control_topblock12_rowbottom1_up_a0.0520,12,12,0,0.002496,0.052,0.40832026359881657,-0.0809953961531022,-0.17916175373121854,0.009033365734347152,-0.11527777777777777,0.48931565975191876,-0.1881951194655657
submission_e306_withinblock_s4_topblock12_rowtop2_up_a0_0180_69400afa.csv,analysis_outputs/submission_e306_withinblock_s4_topblock12_rowtop2_up_a0_0180_69400afa.csv,topblock_rowtop,topblock12_rowtop2_up_a0.0180,23,23,0,0.001656,0.018,0.41791767609522346,-0.10567915273763287,0.09052965700816776,-0.009172608419329773,0.3427536231884058,0.5235968288328563,0.09970226542749754
submission_e306_withinblock_s4_signedblock12_row2_a0_0180_82f09045.csv,analysis_outputs/submission_e306_withinblock_s4_signedblock12_row2_a0_0180_82f09045.csv,signed_block_row,signedblock12_row2_a0.0180,47,23,24,0.0033839999999999994,0.018,0.0014794754564321057,-0.07116549984091053,-0.023133754912674484,0.005356091038895078,0.10359675785207699,0.07264497529734264,-0.028489845951569562
submission_e306_withinblock_s4_control_topblock12_rowbottom2_up_a0_0180_0669dbb6.csv,analysis_outputs/submission_e306_withinblock_s4_control_topblock12_rowbottom2_up_a0_0180_0669dbb6.csv,control_wrong_row,control_topblock12_rowbottom2_up_a0.0180,23,23,0,0.0016560000000000001,0.018,0.41791767609522346,-0.10567915273763287,-0.0993878615199714,0.010070135748719566,0.015217391304347818,0.5235968288328563,-0.10945799726869096
submission_e306_withinblock_s4_topblock12_rowtop2_up_a0_0250_26e62538.csv,analysis_outputs/submission_e306_withinblock_s4_topblock12_rowtop2_up_a0_0250_26e62538.csv,topblock_rowtop,topblock12_rowtop2_up_a0.0250,23,23,0,0.0023,0.025,0.41791767609522346,-0.10567915273763287,0.09052965700816776,-0.009172608419329773,0.3427536231884058,0.5235968288328563,0.09970226542749754
submission_e306_withinblock_s4_signedblock12_row2_a0_0250_902cd6fd.csv,analysis_outputs/submission_e306_withinblock_s4_signedblock12_row2_a0_0250_902cd6fd.csv,signed_block_row,signedblock12_row2_a0.0250,47,23,24,0.0047,0.025,0.0014794754564321057,-0.07116549984091053,-0.023133754912674484,0.005356091038895078,0.10359675785207699,0.07264497529734264,-0.028489845951569562
submission_e306_withinblock_s4_control_topblock12_rowbottom2_up_a0_0250_05c7ffde.csv,analysis_outputs/submission_e306_withinblock_s4_control_topblock12_rowbottom2_up_a0_0250_05c7ffde.csv,control_wrong_row,control_topblock12_rowbottom2_up_a0.0250,23,23,0,0.0023,0.025,0.41791767609522346,-0.10567915273763287,-0.0993878615199714,0.010070135748719566,0.015217391304347818,0.5235968288328563,-0.10945799726869096
submission_e306_withinblock_s4_topblock12_rowtop2_up_a0_0388_a71115da.csv,analysis_outputs/submission_e306_withinblock_s4_topblock12_rowtop2_up_a0_0388_a71115da.csv,topblock_rowtop,topblock12_rowtop2_up_a0.0388,23,23,0,0.0035696000000000005,0.0388,0.41791767609522346,-0.10567915273763287,0.09052965700816776,-0.009172608419329773,0.3427536231884058,0.5235968288328563,0.09970226542749754
submission_e306_withinblock_s4_signedblock12_row2_a0_0388_9ddda5bd.csv,analysis_outputs/submission_e306_withinblock_s4_signedblock12_row2_a0_0388_9ddda5bd.csv,signed_block_row,signedblock12_row2_a0.0388,47,23,24,0.0072944,0.0388,0.0014794754564321057,-0.07116549984091053,-0.023133754912674484,0.005356091038895078,0.10359675785207699,0.07264497529734264,-0.028489845951569562
submission_e306_withinblock_s4_control_topblock12_rowbottom2_up_a0_0388_ee468e51.csv,analysis_outputs/submission_e306_withinblock_s4_control_topblock12_rowbottom2_up_a0_0388_ee468e51.csv,control_wrong_row,control_topblock12_rowbottom2_up_a0.0388,23,23,0,0.0035696000000000005,0.0388,0.41791767609522346,-0.10567915273763287,-0.0993878615199714,0.010070135748719566,0.015217391304347818,0.5235968288328563,-0.10945799726869096
submission_e306_withinblock_s4_topblock12_rowtop2_up_a0_0520_79dfd24a.csv,analysis_outputs/submission_e306_withinblock_s4_topblock12_rowtop2_up_a0_0520_79dfd24a.csv,topblock_rowtop,topblock12_rowtop2_up_a0.0520,23,23,0,0.004784,0.052,0.41791767609522346,-0.10567915273763287,0.09052965700816776,-0.009172608419329773,0.3427536231884058,0.5235968288328563,0.09970226542749754
submission_e306_withinblock_s4_signedblock12_row2_a0_0520_94e323d7.csv,analysis_outputs/submission_e306_withinblock_s4_signedblock12_row2_a0_0520_94e323d7.csv,signed_block_row,signedblock12_row2_a0.0520,47,23,24,0.009776,0.052,0.0014794754564321057,-0.07116549984091053,-0.023133754912674484,0.005356091038895078,0.10359675785207699,0.07264497529734264,-0.028489845951569562
submission_e306_withinblock_s4_control_topblock12_rowbottom2_up_a0_0520_4f53de0b.csv,analysis_outputs/submission_e306_withinblock_s4_control_topblock12_rowbottom2_up_a0_0520_4f53de0b.csv,control_wrong_row,control_topblock12_rowbottom2_up_a0.0520,23,23,0,0.004784,0.052,0.41791767609522346,-0.10567915273763287,-0.0993878615199714,0.010070135748719566,0.015217391304347818,0.5235968288328563,-0.10945799726869096
submission_e306_withinblock_s4_topblock12_rowtop3_up_a0_0180_610bba6b.csv,analysis_outputs/submission_e306_withinblock_s4_topblock12_rowtop3_up_a0_0180_610bba6b.csv,topblock_rowtop,topblock12_rowtop3_up_a0.0180,29,29,0,0.0020879999999999996,0.018,0.4201952088819318,-0.1201933130263735,0.08137026779749289,-0.010677546453064683,0.2982758620689655,0.5403885219083053,0.09204781425055757
submission_e306_withinblock_s4_signedblock12_row3_a0_0180_3efc7fd9.csv,analysis_outputs/submission_e306_withinblock_s4_signedblock12_row3_a0_0180_3efc7fd9.csv,signed_block_row,signedblock12_row3_a0.0180,62,29,33,0.004464,0.018,-0.01280430004782428,-0.07225103467174161,-0.017959953395583445,0.005922963353862626,0.09066820276497696,0.059446734623917336,-0.023882916749446072
submission_e306_withinblock_s4_control_topblock12_rowbottom3_up_a0_0180_3bc28621.csv,analysis_outputs/submission_e306_withinblock_s4_control_topblock12_rowbottom3_up_a0_0180_3bc28621.csv,control_wrong_row,control_topblock12_rowbottom3_up_a0.0180,29,29,0,0.002088,0.018,0.4201952088819318,-0.1201933130263735,-0.08399988718707378,0.01102260963088298,0.02413793103448274,0.5403885219083053,-0.09502249681795677
submission_e306_withinblock_s4_topblock12_rowtop3_up_a0_0250_8684056f.csv,analysis_outputs/submission_e306_withinblock_s4_topblock12_rowtop3_up_a0_0250_8684056f.csv,topblock_rowtop,topblock12_rowtop3_up_a0.0250,29,29,0,0.0029000000000000002,0.025,0.4201952088819318,-0.1201933130263735,0.08137026779749289,-0.010677546453064683,0.2982758620689655,0.5403885219083053,0.09204781425055757
submission_e306_withinblock_s4_signedblock12_row3_a0_0250_c013a50b.csv,analysis_outputs/submission_e306_withinblock_s4_signedblock12_row3_a0_0250_c013a50b.csv,signed_block_row,signedblock12_row3_a0.0250,62,29,33,0.0062,0.025,-0.01280430004782428,-0.07225103467174161,-0.017959953395583445,0.005922963353862626,0.09066820276497696,0.059446734623917336,-0.023882916749446072
submission_e306_withinblock_s4_control_topblock12_rowbottom3_up_a0_0250_53e11f21.csv,analysis_outputs/submission_e306_withinblock_s4_control_topblock12_rowbottom3_up_a0_0250_53e11f21.csv,control_wrong_row,control_topblock12_rowbottom3_up_a0.0250,29,29,0,0.0029000000000000002,0.025,0.4201952088819318,-0.1201933130263735,-0.08399988718707378,0.01102260963088298,0.02413793103448274,0.5403885219083053,-0.09502249681795677
submission_e306_withinblock_s4_topblock12_rowtop3_up_a0_0388_4d03fec5.csv,analysis_outputs/submission_e306_withinblock_s4_topblock12_rowtop3_up_a0_0388_4d03fec5.csv,topblock_rowtop,topblock12_rowtop3_up_a0.0388,29,29,0,0.0045008,0.0388,0.4201952088819318,-0.1201933130263735,0.08137026779749289,-0.010677546453064683,0.2982758620689655,0.5403885219083053,0.09204781425055757
submission_e306_withinblock_s4_signedblock12_row3_a0_0388_10af1fd0.csv,analysis_outputs/submission_e306_withinblock_s4_signedblock12_row3_a0_0388_10af1fd0.csv,signed_block_row,signedblock12_row3_a0.0388,62,29,33,0.009622400000000001,0.0388,-0.01280430004782428,-0.07225103467174161,-0.017959953395583445,0.005922963353862626,0.09066820276497696,0.059446734623917336,-0.023882916749446072
submission_e306_withinblock_s4_control_topblock12_rowbottom3_up_a0_0388_7a52f987.csv,analysis_outputs/submission_e306_withinblock_s4_control_topblock12_rowbottom3_up_a0_0388_7a52f987.csv,control_wrong_row,control_topblock12_rowbottom3_up_a0.0388,29,29,0,0.0045008,0.0388,0.4201952088819318,-0.1201933130263735,-0.08399988718707378,0.01102260963088298,0.02413793103448274,0.5403885219083053,-0.09502249681795677
submission_e306_withinblock_s4_topblock12_rowtop3_up_a0_0520_d6d85574.csv,analysis_outputs/submission_e306_withinblock_s4_topblock12_rowtop3_up_a0_0520_d6d85574.csv,topblock_rowtop,topblock12_rowtop3_up_a0.0520,29,29,0,0.006032,0.052,0.4201952088819318,-0.1201933130263735,0.08137026779749289,-0.010677546453064683,0.2982758620689655,0.5403885219083053,0.09204781425055757
submission_e306_withinblock_s4_signedblock12_row3_a0_0520_02709bd6.csv,analysis_outputs/submission_e306_withinblock_s4_signedblock12_row3_a0_0520_02709bd6.csv,signed_block_row,signedblock12_row3_a0.0520,62,29,33,0.012896000000000001,0.052,-0.01280430004782428,-0.07225103467174161,-0.017959953395583445,0.005922963353862626,0.09066820276497696,0.059446734623917336,-0.023882916749446072
submission_e306_withinblock_s4_control_topblock12_rowbottom3_up_a0_0520_5b77d62a.csv,analysis_outputs/submission_e306_withinblock_s4_control_topblock12_rowbottom3_up_a0_0520_5b77d62a.csv,control_wrong_row,control_topblock12_rowbottom3_up_a0.0520,29,29,0,0.006032,0.052,0.4201952088819318,-0.1201933130263735,-0.08399988718707378,0.01102260963088298,0.02413793103448274,0.5403885219083053,-0.09502249681795677
submission_e306_withinblock_s4_topblock16_rowtop1_up_a0_0180_6dceb977.csv,analysis_outputs/submission_e306_withinblock_s4_topblock16_rowtop1_up_a0_0180_6dceb977.csv,topblock_rowtop,topblock16_rowtop1_up_a0.0180,16,16,0,0.0011519999999999998,0.018,0.3412315586304484,-0.08477250452709274,0.19844019356741976,-0.013568560243926138,0.5,0.42600406315754114,0.2120087538113459
submission_e306_withinblock_s4_signedblock16_row1_a0_0180_89dc0e3b.csv,analysis_outputs/submission_e306_withinblock_s4_signedblock16_row1_a0_0180_89dc0e3b.csv,signed_block_row,signedblock16_row1_a0.0180,32,16,16,0.002304,0.018,-0.010417735101882559,-0.06442061283482699,0.0014716482361273476,-0.00021602175943154006,0.14360119047619047,0.05400287773294443,0.0016876699955588876
submission_e306_withinblock_s4_control_topblock16_rowbottom1_up_a0_0180_b1e36c29.csv,analysis_outputs/submission_e306_withinblock_s4_control_topblock16_rowbottom1_up_a0_0180_b1e36c29.csv,control_wrong_row,control_topblock16_rowbottom1_up_a0.0180,16,16,0,0.0011519999999999998,0.018,0.3412315586304484,-0.08477250452709274,-0.22312354687261893,0.01525631089727309,-0.16354166666666667,0.42600406315754114,-0.238379857769892
submission_e306_withinblock_s4_topblock16_rowtop1_up_a0_0250_a94afcd6.csv,analysis_outputs/submission_e306_withinblock_s4_topblock16_rowtop1_up_a0_0250_a94afcd6.csv,topblock_rowtop,topblock16_rowtop1_up_a0.0250,16,16,0,0.0016,0.025,0.3412315586304484,-0.08477250452709274,0.19844019356741976,-0.013568560243926138,0.5,0.42600406315754114,0.2120087538113459
submission_e306_withinblock_s4_signedblock16_row1_a0_0250_4d6e0a7f.csv,analysis_outputs/submission_e306_withinblock_s4_signedblock16_row1_a0_0250_4d6e0a7f.csv,signed_block_row,signedblock16_row1_a0.0250,32,16,16,0.0032,0.025,-0.010417735101882559,-0.06442061283482699,0.0014716482361273476,-0.00021602175943154006,0.14360119047619047,0.05400287773294443,0.0016876699955588876
submission_e306_withinblock_s4_control_topblock16_rowbottom1_up_a0_0250_a83f48df.csv,analysis_outputs/submission_e306_withinblock_s4_control_topblock16_rowbottom1_up_a0_0250_a83f48df.csv,control_wrong_row,control_topblock16_rowbottom1_up_a0.0250,16,16,0,0.0016,0.025,0.3412315586304484,-0.08477250452709274,-0.22312354687261893,0.01525631089727309,-0.16354166666666667,0.42600406315754114,-0.238379857769892
submission_e306_withinblock_s4_topblock16_rowtop1_up_a0_0388_8e1fc903.csv,analysis_outputs/submission_e306_withinblock_s4_topblock16_rowtop1_up_a0_0388_8e1fc903.csv,topblock_rowtop,topblock16_rowtop1_up_a0.0388,16,16,0,0.0024832,0.0388,0.3412315586304484,-0.08477250452709274,0.19844019356741976,-0.013568560243926138,0.5,0.42600406315754114,0.2120087538113459
submission_e306_withinblock_s4_signedblock16_row1_a0_0388_73d5947b.csv,analysis_outputs/submission_e306_withinblock_s4_signedblock16_row1_a0_0388_73d5947b.csv,signed_block_row,signedblock16_row1_a0.0388,32,16,16,0.0049664,0.0388,-0.010417735101882559,-0.06442061283482699,0.0014716482361273476,-0.00021602175943154006,0.14360119047619047,0.05400287773294443,0.0016876699955588876
submission_e306_withinblock_s4_control_topblock16_rowbottom1_up_a0_0388_69fc2d0e.csv,analysis_outputs/submission_e306_withinblock_s4_control_topblock16_rowbottom1_up_a0_0388_69fc2d0e.csv,control_wrong_row,control_topblock16_rowbottom1_up_a0.0388,16,16,0,0.0024832,0.0388,0.3412315586304484,-0.08477250452709274,-0.22312354687261893,0.01525631089727309,-0.16354166666666667,0.42600406315754114,-0.238379857769892
submission_e306_withinblock_s4_topblock16_rowtop1_up_a0_0520_b5671fc4.csv,analysis_outputs/submission_e306_withinblock_s4_topblock16_rowtop1_up_a0_0520_b5671fc4.csv,topblock_rowtop,topblock16_rowtop1_up_a0.0520,16,16,0,0.003328,0.052,0.3412315586304484,-0.08477250452709274,0.19844019356741976,-0.013568560243926138,0.5,0.42600406315754114,0.2120087538113459
submission_e306_withinblock_s4_signedblock16_row1_a0_0520_2bdc33eb.csv,analysis_outputs/submission_e306_withinblock_s4_signedblock16_row1_a0_0520_2bdc33eb.csv,signed_block_row,signedblock16_row1_a0.0520,32,16,16,0.006656,0.052,-0.010417735101882559,-0.06442061283482699,0.0014716482361273476,-0.00021602175943154006,0.14360119047619047,0.05400287773294443,0.0016876699955588876
submission_e306_withinblock_s4_control_topblock16_rowbottom1_up_a0_0520_7e69d132.csv,analysis_outputs/submission_e306_withinblock_s4_control_topblock16_rowbottom1_up_a0_0520_7e69d132.csv,control_wrong_row,control_topblock16_rowbottom1_up_a0.0520,16,16,0,0.003328,0.052,0.3412315586304484,-0.08477250452709274,-0.22312354687261893,0.01525631089727309,-0.16354166666666667,0.42600406315754114,-0.238379857769892
submission_e306_withinblock_s4_topblock16_rowtop2_up_a0_0180_0566e297.csv,analysis_outputs/submission_e306_withinblock_s4_topblock16_rowtop2_up_a0_0180_0566e297.csv,topblock_rowtop,topblock16_rowtop2_up_a0.0180,31,31,0,0.0022319999999999996,0.018,0.3461880677417061,-0.11465247132988772,0.11840902775724536,-0.016761095253308704,0.3586021505376345,0.4608405390715938,0.13517012301055406
submission_e306_withinblock_s4_signedblock16_row2_a0_0180_9b4aedfc.csv,analysis_outputs/submission_e306_withinblock_s4_signedblock16_row2_a0_0180_9b4aedfc.csv,signed_block_row,signedblock16_row2_a0.0180,62,31,31,0.004463999999999999,0.018,-0.00960601179301344,-0.07330578930896645,-0.006490589915167343,0.0021405136954275304,0.1193932411674347,0.063699777515953,-0.008631103610594873
submission_e306_withinblock_s4_control_topblock16_rowbottom2_up_a0_0180_6f3c980e.csv,analysis_outputs/submission_e306_withinblock_s4_control_topblock16_rowbottom2_up_a0_0180_6f3c980e.csv,control_wrong_row,control_topblock16_rowbottom2_up_a0.0180,31,31,0,0.0022319999999999996,0.018,0.3461880677417061,-0.11465247132988772,-0.12657066239273504,0.017916395133218202,-0.043548387096774194,0.4608405390715938,-0.14448705752595326
submission_e306_withinblock_s4_topblock16_rowtop2_up_a0_0250_c2d804c9.csv,analysis_outputs/submission_e306_withinblock_s4_topblock16_rowtop2_up_a0_0250_c2d804c9.csv,topblock_rowtop,topblock16_rowtop2_up_a0.0250,31,31,0,0.0031000000000000003,0.025,0.3461880677417061,-0.11465247132988772,0.11840902775724536,-0.016761095253308704,0.3586021505376345,0.4608405390715938,0.13517012301055406
submission_e306_withinblock_s4_signedblock16_row2_a0_0250_f87feeb7.csv,analysis_outputs/submission_e306_withinblock_s4_signedblock16_row2_a0_0250_f87feeb7.csv,signed_block_row,signedblock16_row2_a0.0250,62,31,31,0.0062,0.025,-0.00960601179301344,-0.07330578930896645,-0.006490589915167343,0.0021405136954275304,0.1193932411674347,0.063699777515953,-0.008631103610594873
submission_e306_withinblock_s4_control_topblock16_rowbottom2_up_a0_0250_f22bdb44.csv,analysis_outputs/submission_e306_withinblock_s4_control_topblock16_rowbottom2_up_a0_0250_f22bdb44.csv,control_wrong_row,control_topblock16_rowbottom2_up_a0.0250,31,31,0,0.0031000000000000003,0.025,0.3461880677417061,-0.11465247132988772,-0.12657066239273504,0.017916395133218202,-0.043548387096774194,0.4608405390715938,-0.14448705752595326
submission_e306_withinblock_s4_topblock16_rowtop2_up_a0_0388_2d38c0d5.csv,analysis_outputs/submission_e306_withinblock_s4_topblock16_rowtop2_up_a0_0388_2d38c0d5.csv,topblock_rowtop,topblock16_rowtop2_up_a0.0388,31,31,0,0.0048112,0.0388,0.3461880677417061,-0.11465247132988772,0.11840902775724536,-0.016761095253308704,0.3586021505376345,0.4608405390715938,0.13517012301055406
submission_e306_withinblock_s4_signedblock16_row2_a0_0388_29d69fb3.csv,analysis_outputs/submission_e306_withinblock_s4_signedblock16_row2_a0_0388_29d69fb3.csv,signed_block_row,signedblock16_row2_a0.0388,62,31,31,0.009622400000000001,0.0388,-0.00960601179301344,-0.07330578930896645,-0.006490589915167343,0.0021405136954275304,0.1193932411674347,0.063699777515953,-0.008631103610594873
submission_e306_withinblock_s4_control_topblock16_rowbottom2_up_a0_0388_79097005.csv,analysis_outputs/submission_e306_withinblock_s4_control_topblock16_rowbottom2_up_a0_0388_79097005.csv,control_wrong_row,control_topblock16_rowbottom2_up_a0.0388,31,31,0,0.0048112,0.0388,0.3461880677417061,-0.11465247132988772,-0.12657066239273504,0.017916395133218202,-0.043548387096774194,0.4608405390715938,-0.14448705752595326
submission_e306_withinblock_s4_topblock16_rowtop2_up_a0_0520_187cbb7c.csv,analysis_outputs/submission_e306_withinblock_s4_topblock16_rowtop2_up_a0_0520_187cbb7c.csv,topblock_rowtop,topblock16_rowtop2_up_a0.0520,31,31,0,0.006448,0.052,0.3461880677417061,-0.11465247132988772,0.11840902775724536,-0.016761095253308704,0.3586021505376345,0.4608405390715938,0.13517012301055406
submission_e306_withinblock_s4_signedblock16_row2_a0_0520_3b1f379e.csv,analysis_outputs/submission_e306_withinblock_s4_signedblock16_row2_a0_0520_3b1f379e.csv,signed_block_row,signedblock16_row2_a0.0520,62,31,31,0.012896000000000001,0.052,-0.00960601179301344,-0.07330578930896645,-0.006490589915167343,0.0021405136954275304,0.1193932411674347,0.063699777515953,-0.008631103610594873
submission_e306_withinblock_s4_control_topblock16_rowbottom2_up_a0_0520_58e0e274.csv,analysis_outputs/submission_e306_withinblock_s4_control_topblock16_rowbottom2_up_a0_0520_58e0e274.csv,control_wrong_row,control_topblock16_rowbottom2_up_a0.0520,31,31,0,0.006448,0.052,0.3461880677417061,-0.11465247132988772,-0.12657066239273504,0.017916395133218202,-0.043548387096774194,0.4608405390715938,-0.14448705752595326
