candidate_id,family,status,pair_kind,candidate_file,base_file,note,moved_cells,moved_rows,targets_moved,expected_focus,expected_global,expected_subject,expected_nearest_hard085,hard_delta_focus,support_delta,adverse_delta,total_swing,top1_swing,top5_swing,top10_swing,top25_swing,support_prob_focus_mean,support_prob_focus_swing_weighted,mean_abs_prob_delta,mean_abs_logit_delta,max_abs_logit_delta,adverse_over_e216_miss,cells_for_2e6_guard,cells_for_e95_edge,cells_to_flip_expected_focus,top1_over_abs_expected,top5_over_abs_expected,top1_swing_share,top5_swing_share,support_tail_gate,q3_tag,s4_tag,q3_policy,s4_policy,q3_dropped_rows,s4_dropped_rows,q3_e234_loss_vs_full,s4_e234_loss_vs_full,q3_e234_tail_auc,s4_e234_tail_auc,q3_subject_win_rate,s4_subject_win_rate,e230_q3_risk_top21_overlap,e230_q3_risk_top21_jaccard,e230_q3_swing_top25_overlap,e230_q3_swing_top25_jaccard,e230_q3_expected_positive_overlap,e230_q3_expected_positive_jaccard,e222_tail_survival_score,e222_decision,q3_expected_focus,q3_adverse_delta,q3_support_prob,q3_top1_over_abs_expected,s4_expected_focus,s4_adverse_delta,s4_support_prob,s4_top1_over_abs_expected,expected_focus_vs_e224,adverse_delta_vs_e224,support_prob_focus_swing_weighted_vs_e224,top1_over_abs_expected_vs_e224,adverse_reduction_vs_e224,expected_loss_vs_e224,support_gain_vs_e224,q3_adverse_reduction_vs_e224,s4_adverse_reduction_vs_e224,q3_top1_delta_vs_e224,s4_top1_delta_vs_e224,e236_gate,e236_score,submission_file
q3_contrast_drop_lowpos_p10_hgb_shallow_subject5_latent_no_targetid_q0p20,e236_e234_q3s4_tail_materialization,generated,graft_vs_e154,q3_contrast_drop_lowpos_p10_hgb_shallow_subject5_latent_no_targetid_q0p20,submission_e154_s3repair_9f2e2e73.csv,E234 tail-contrastive Q3/S4 mask applied to E224 and rolled back toward E154.,330,235,"Q3,S4",-0.000556011807791401,-0.0007160487362748325,-0.0004897423554956202,-0.0004622443316037501,-3.859259300243086e-05,-0.004948448340094633,0.0032339618231403723,0.008182410163235005,9.833848841696186e-05,0.00044966692689683293,0.0008516052861599134,0.0017966143954721563,0.4752814680309012,0.4631854863449384,0.009024920593036865,0.04339156904745836,0.17209235472968332,3.2496282810834343,1,1,7,0.17686402885504102,0.808736290480965,0.012018279022336698,0.05495531486764924,False,contrast_drop_lowpos_p10_hgb_shallow_subject5_latent_no_targetid_q0p20,,drop_lowpos_p10,,25,0,-0.0005103458500754,,0.5037028189202102,,0.7,,2.0,0.045454545454545456,3.0,0.06382978723404255,8.0,0.0625,0.5586489050603886,expected_good_but_low_support,-4.5031583031262425e-05,0.0020488241856374584,0.4495392902290986,2.1837670762915886,-0.0005109802247601385,0.0011851376375029135,0.4812188749413152,0.16538577986034125,6.733978708258826e-05,-0.00016681274637397794,-0.002798645734995886,0.019106369733560752,0.00016681274637397794,6.733978708258826e-05,-0.002798645734995886,0.00016681274637397837,-2.168404344971009e-19,1.3086465868170163,-1.3877787807814457e-16,False,-0.07164770052588361,
q3_contrast_drop_lowpos_p10_hgb_shallow_subject5_latent_with_targetid_q0p20,e236_e234_q3s4_tail_materialization,generated,graft_vs_e154,q3_contrast_drop_lowpos_p10_hgb_shallow_subject5_latent_with_targetid_q0p20,submission_e154_s3repair_9f2e2e73.csv,E234 tail-contrastive Q3/S4 mask applied to E224 and rolled back toward E154.,330,235,"Q3,S4",-0.000556011807791401,-0.0007160487362748325,-0.0004897423554956202,-0.0004622443316037501,-3.859259300243086e-05,-0.004948448340094633,0.0032339618231403723,0.008182410163235005,9.833848841696186e-05,0.00044966692689683293,0.0008516052861599134,0.0017966143954721563,0.4752814680309012,0.4631854863449384,0.009024920593036865,0.04339156904745836,0.17209235472968332,3.2496282810834343,1,1,7,0.17686402885504102,0.808736290480965,0.012018279022336698,0.05495531486764924,False,contrast_drop_lowpos_p10_hgb_shallow_subject5_latent_with_targetid_q0p20,,drop_lowpos_p10,,25,0,-0.0005103458500754,,0.5037028189202102,,0.7,,2.0,0.045454545454545456,3.0,0.06382978723404255,8.0,0.0625,0.5586489050603886,expected_good_but_low_support,-4.5031583031262425e-05,0.0020488241856374584,0.4495392902290986,2.1837670762915886,-0.0005109802247601385,0.0011851376375029135,0.4812188749413152,0.16538577986034125,6.733978708258826e-05,-0.00016681274637397794,-0.002798645734995886,0.019106369733560752,0.00016681274637397794,6.733978708258826e-05,-0.002798645734995886,0.00016681274637397837,-2.168404344971009e-19,1.3086465868170163,-1.3877787807814457e-16,False,-0.07164770052588361,
q3_contrast_drop_lowpos_p15_hgb_shallow_subject5_latent_no_targetid_q0p20,e236_e234_q3s4_tail_materialization,generated,graft_vs_e154,q3_contrast_drop_lowpos_p15_hgb_shallow_subject5_latent_no_targetid_q0p20,submission_e154_s3repair_9f2e2e73.csv,E234 tail-contrastive Q3/S4 mask applied to E224 and rolled back toward E154.,317,226,"Q3,S4",-0.0005454473951633128,-0.0006990923599582957,-0.0004778077924998081,-0.00045944203303183466,-2.2929634295914786e-05,-0.004859641640757868,0.003166533785152253,0.008026175425910121,9.833848841696186e-05,0.00044966692689683293,0.0008516052861599134,0.0017966143954721563,0.4760793908799087,0.4624844316674836,0.0092144432935662,0.044308539417484895,0.17209235472968332,3.181873597767048,1,1,7,0.180289592156762,0.824400172929963,0.012252222658815216,0.056025055899627724,False,contrast_drop_lowpos_p15_hgb_shallow_subject5_latent_no_targetid_q0p20,,drop_lowpos_p15,,38,0,-0.0006188509680022,,0.5037028189202102,,0.7,,2.0,0.03508771929824561,3.0,0.05,15.0,0.11194029850746269,0.5479442814968095,expected_good_but_low_support,-3.446717040317435e-05,0.0019813961476493392,0.4478157053861171,2.8531059343329526,-0.0005109802247601385,0.0011851376375029135,0.4812188749413152,0.16538577986034125,7.790419971067644e-05,-0.00023424078436209712,-0.003499700412450679,0.022531933035281726,0.00023424078436209712,7.790419971067644e-05,-0.003499700412450679,0.00023424078436209755,-2.168404344971009e-19,1.9779854448583802,-1.3877787807814457e-16,False,-0.07828625448864897,
q3_contrast_drop_lowpos_p15_hgb_shallow_subject5_latent_with_targetid_q0p20,e236_e234_q3s4_tail_materialization,generated,graft_vs_e154,q3_contrast_drop_lowpos_p15_hgb_shallow_subject5_latent_with_targetid_q0p20,submission_e154_s3repair_9f2e2e73.csv,E234 tail-contrastive Q3/S4 mask applied to E224 and rolled back toward E154.,317,226,"Q3,S4",-0.0005454473951633128,-0.0006990923599582957,-0.0004778077924998081,-0.00045944203303183466,-2.2929634295914786e-05,-0.004859641640757868,0.003166533785152253,0.008026175425910121,9.833848841696186e-05,0.00044966692689683293,0.0008516052861599134,0.0017966143954721563,0.4760793908799087,0.4624844316674836,0.0092144432935662,0.044308539417484895,0.17209235472968332,3.181873597767048,1,1,7,0.180289592156762,0.824400172929963,0.012252222658815216,0.056025055899627724,False,contrast_drop_lowpos_p15_hgb_shallow_subject5_latent_with_targetid_q0p20,,drop_lowpos_p15,,38,0,-0.0006188509680022,,0.5037028189202102,,0.7,,2.0,0.03508771929824561,3.0,0.05,15.0,0.11194029850746269,0.5479442814968095,expected_good_but_low_support,-3.446717040317435e-05,0.0019813961476493392,0.4478157053861171,2.8531059343329526,-0.0005109802247601385,0.0011851376375029135,0.4812188749413152,0.16538577986034125,7.790419971067644e-05,-0.00023424078436209712,-0.003499700412450679,0.022531933035281726,0.00023424078436209712,7.790419971067644e-05,-0.003499700412450679,0.00023424078436209755,-2.168404344971009e-19,1.9779854448583802,-1.3877787807814457e-16,False,-0.07828625448864897,
q3_contrast_drop_lowpos_top21_hgb_shallow_subject5_latent_no_targetid_q0p20,e236_e234_q3s4_tail_materialization,generated,graft_vs_e154,q3_contrast_drop_lowpos_top21_hgb_shallow_subject5_latent_no_targetid_q0p20,submission_e154_s3repair_9f2e2e73.csv,E234 tail-contrastive Q3/S4 mask applied to E224 and rolled back toward E154.,334,239,"Q3,S4",-0.0005574467015722828,-0.0007186454530954279,-0.0004917592589277764,-0.0004619353926936441,-4.521680096227526e-05,-0.0049664594434594735,0.0032520217448010927,0.008218481188260567,9.833848841696186e-05,0.00044966692689683293,0.0008516052861599134,0.0017966143954721563,0.47563758226768943,0.46352462932139965,0.008963462188297109,0.04306090442950895,0.17209235472968332,3.2677756914093354,1,1,7,0.1764087726048022,0.8066545655908338,0.011965530633255011,0.054714115247856944,False,contrast_drop_lowpos_top21_hgb_shallow_subject5_latent_no_targetid_q0p20,,drop_lowpos_top21,,21,0,-0.0004808860790767,,0.5037028189202102,,0.7,,2.0,0.05,3.0,0.06976744186046512,5.0,0.03937007874015748,0.5601516274365627,expected_good_but_low_support,-4.64664768121443e-05,0.0020668841072981788,0.4502379641794938,2.1163319270907257,-0.0005109802247601385,0.0011851376375029135,0.4812188749413152,0.16538577986034125,6.590489330170646e-05,-0.00014875282471325758,-0.0024595027585346263,0.018651113483321935,0.00014875282471325758,6.590489330170646e-05,-0.0024595027585346263,0.00014875282471325801,-2.168404344971009e-19,1.2412114376161534,-1.3877787807814457e-16,False,-0.08586440572787384,
q3_contrast_drop_lowpos_top21_hgb_shallow_subject5_latent_with_targetid_q0p20,e236_e234_q3s4_tail_materialization,generated,graft_vs_e154,q3_contrast_drop_lowpos_top21_hgb_shallow_subject5_latent_with_targetid_q0p20,submission_e154_s3repair_9f2e2e73.csv,E234 tail-contrastive Q3/S4 mask applied to E224 and rolled back toward E154.,334,239,"Q3,S4",-0.0005574467015722828,-0.0007186454530954279,-0.0004917592589277764,-0.0004619353926936441,-4.521680096227526e-05,-0.0049664594434594735,0.0032520217448010927,0.008218481188260567,9.833848841696186e-05,0.00044966692689683293,0.0008516052861599134,0.0017966143954721563,0.47563758226768943,0.46352462932139965,0.008963462188297109,0.04306090442950895,0.17209235472968332,3.2677756914093354,1,1,7,0.1764087726048022,0.8066545655908338,0.011965530633255011,0.054714115247856944,False,contrast_drop_lowpos_top21_hgb_shallow_subject5_latent_with_targetid_q0p20,,drop_lowpos_top21,,21,0,-0.0004808860790767,,0.5037028189202102,,0.7,,2.0,0.05,3.0,0.06976744186046512,5.0,0.03937007874015748,0.5601516274365627,expected_good_but_low_support,-4.64664768121443e-05,0.0020668841072981788,0.4502379641794938,2.1163319270907257,-0.0005109802247601385,0.0011851376375029135,0.4812188749413152,0.16538577986034125,6.590489330170646e-05,-0.00014875282471325758,-0.0024595027585346263,0.018651113483321935,0.00014875282471325758,6.590489330170646e-05,-0.0024595027585346263,0.00014875282471325801,-2.168404344971009e-19,1.2412114376161534,-1.3877787807814457e-16,False,-0.08586440572787384,
q3_contrast_drop_lowpos_p20_hgb_shallow_subject5_latent_no_targetid_q0p20__s4_risk_drop_risk_top10_hgb_shallow_subject5_latent_no_targetid_q0p20,e236_e234_q3s4_tail_materialization,generated,graft_vs_e154,q3_contrast_drop_lowpos_p20_hgb_shallow_subject5_latent_no_targetid_q0p20__s4_risk_drop_risk_top10_hgb_shallow_subject5_latent_no_targetid_q0p20,submission_e154_s3repair_9f2e2e73.csv,E234 tail-contrastive Q3/S4 mask applied to E224 and rolled back toward E154.,295,219,"Q3,S4",-0.00045344847707696464,-0.0005756720382075904,-0.00043137162008257096,-0.0003533017729407328,7.515728014144109e-05,-0.004409602724012557,0.002967571562781606,0.0073771742867941624,9.833848841696186e-05,0.00044966692689683293,0.0008455707621074852,0.0017533109438160205,0.47579213213854227,0.463730407722984,0.009171611615766241,0.04376289831149079,0.17209235472968332,2.981947531832533,1,1,6,0.21686805312672972,0.9916604633794153,0.013330102366294507,0.06095381638221278,False,contrast_drop_lowpos_p20_hgb_shallow_subject5_latent_no_targetid_q0p20,risk_drop_risk_top10_hgb_shallow_subject5_latent_no_targetid_q0p20,drop_lowpos_p20,drop_risk_top10,50,10,-0.0006605349400697,-0.0005744849015554,0.5037028189202102,0.8668022832159339,0.6,0.8,3.0,0.04411764705882353,3.0,0.041666666666666664,20.0,0.14184397163120568,0.45619455862156144,expected_good_but_low_support,-3.21923106221865e-05,0.0018858841744424535,0.4461822119336474,3.0547197922844442,-0.0004212561664547782,0.0010816873883391525,0.4882364791478729,0.20061157484383077,0.00016990311779702458,-0.0004332030067327442,-0.0022537243569502596,0.05911039400524945,0.0004332030067327442,0.00016990311779702458,-0.0022537243569502596,0.00032975275756898324,0.00010345024916376074,2.179599302809872,0.03522579498348938,False,-0.08646327064523207,
q3_contrast_drop_lowpos_p20_hgb_shallow_subject5_latent_with_targetid_q0p20__s4_risk_drop_risk_top10_hgb_shallow_subject5_latent_no_targetid_q0p20,e236_e234_q3s4_tail_materialization,generated,graft_vs_e154,q3_contrast_drop_lowpos_p20_hgb_shallow_subject5_latent_with_targetid_q0p20__s4_risk_drop_risk_top10_hgb_shallow_subject5_latent_no_targetid_q0p20,submission_e154_s3repair_9f2e2e73.csv,E234 tail-contrastive Q3/S4 mask applied to E224 and rolled back toward E154.,295,219,"Q3,S4",-0.00045344847707696464,-0.0005756720382075904,-0.00043137162008257096,-0.0003533017729407328,7.515728014144109e-05,-0.004409602724012557,0.002967571562781606,0.0073771742867941624,9.833848841696186e-05,0.00044966692689683293,0.0008455707621074852,0.0017533109438160205,0.47579213213854227,0.463730407722984,0.009171611615766241,0.04376289831149079,0.17209235472968332,2.981947531832533,1,1,6,0.21686805312672972,0.9916604633794153,0.013330102366294507,0.06095381638221278,False,contrast_drop_lowpos_p20_hgb_shallow_subject5_latent_with_targetid_q0p20,risk_drop_risk_top10_hgb_shallow_subject5_latent_no_targetid_q0p20,drop_lowpos_p20,drop_risk_top10,50,10,-0.0006605349400697,-0.0005744849015554,0.5037028189202102,0.8668022832159339,0.6,0.8,3.0,0.04411764705882353,3.0,0.041666666666666664,20.0,0.14184397163120568,0.45619455862156144,expected_good_but_low_support,-3.21923106221865e-05,0.0018858841744424535,0.4461822119336474,3.0547197922844442,-0.0004212561664547782,0.0010816873883391525,0.4882364791478729,0.20061157484383077,0.00016990311779702458,-0.0004332030067327442,-0.0022537243569502596,0.05911039400524945,0.0004332030067327442,0.00016990311779702458,-0.0022537243569502596,0.00032975275756898324,0.00010345024916376074,2.179599302809872,0.03522579498348938,False,-0.08646327064523207,
q3_contrast_drop_lowpos_top50_hgb_shallow_subject5_latent_no_targetid_q0p20__s4_risk_drop_risk_top10_hgb_shallow_subject5_latent_no_targetid_q0p20,e236_e234_q3s4_tail_materialization,generated,graft_vs_e154,q3_contrast_drop_lowpos_top50_hgb_shallow_subject5_latent_no_targetid_q0p20__s4_risk_drop_risk_top10_hgb_shallow_subject5_latent_no_targetid_q0p20,submission_e154_s3repair_9f2e2e73.csv,E234 tail-contrastive Q3/S4 mask applied to E224 and rolled back toward E154.,295,219,"Q3,S4",-0.00045344847707696464,-0.0005756720382075904,-0.00043137162008257096,-0.0003533017729407328,7.515728014144109e-05,-0.004409602724012557,0.002967571562781606,0.0073771742867941624,9.833848841696186e-05,0.00044966692689683293,0.0008455707621074852,0.0017533109438160205,0.47579213213854227,0.463730407722984,0.009171611615766241,0.04376289831149079,0.17209235472968332,2.981947531832533,1,1,6,0.21686805312672972,0.9916604633794153,0.013330102366294507,0.06095381638221278,False,contrast_drop_lowpos_top50_hgb_shallow_subject5_latent_no_targetid_q0p20,risk_drop_risk_top10_hgb_shallow_subject5_latent_no_targetid_q0p20,drop_lowpos_top50,drop_risk_top10,50,10,-0.0005731973938518,-0.0005744849015554,0.5037028189202102,0.8668022832159339,0.6,0.8,3.0,0.04411764705882353,3.0,0.041666666666666664,20.0,0.14184397163120568,0.45619455862156144,expected_good_but_low_support,-3.21923106221865e-05,0.0018858841744424535,0.4461822119336474,3.0547197922844442,-0.0004212561664547782,0.0010816873883391525,0.4882364791478729,0.20061157484383077,0.00016990311779702458,-0.0004332030067327442,-0.0022537243569502596,0.05911039400524945,0.0004332030067327442,0.00016990311779702458,-0.0022537243569502596,0.00032975275756898324,0.00010345024916376074,2.179599302809872,0.03522579498348938,False,-0.08646327064523207,
q3_contrast_drop_lowpos_top50_hgb_shallow_subject5_latent_with_targetid_q0p20__s4_risk_drop_risk_top10_hgb_shallow_subject5_latent_no_targetid_q0p20,e236_e234_q3s4_tail_materialization,generated,graft_vs_e154,q3_contrast_drop_lowpos_top50_hgb_shallow_subject5_latent_with_targetid_q0p20__s4_risk_drop_risk_top10_hgb_shallow_subject5_latent_no_targetid_q0p20,submission_e154_s3repair_9f2e2e73.csv,E234 tail-contrastive Q3/S4 mask applied to E224 and rolled back toward E154.,295,219,"Q3,S4",-0.00045344847707696464,-0.0005756720382075904,-0.00043137162008257096,-0.0003533017729407328,7.515728014144109e-05,-0.004409602724012557,0.002967571562781606,0.0073771742867941624,9.833848841696186e-05,0.00044966692689683293,0.0008455707621074852,0.0017533109438160205,0.47579213213854227,0.463730407722984,0.009171611615766241,0.04376289831149079,0.17209235472968332,2.981947531832533,1,1,6,0.21686805312672972,0.9916604633794153,0.013330102366294507,0.06095381638221278,False,contrast_drop_lowpos_top50_hgb_shallow_subject5_latent_with_targetid_q0p20,risk_drop_risk_top10_hgb_shallow_subject5_latent_no_targetid_q0p20,drop_lowpos_top50,drop_risk_top10,50,10,-0.0005731973938518,-0.0005744849015554,0.5037028189202102,0.8668022832159339,0.6,0.8,3.0,0.04411764705882353,3.0,0.041666666666666664,20.0,0.14184397163120568,0.45619455862156144,expected_good_but_low_support,-3.21923106221865e-05,0.0018858841744424535,0.4461822119336474,3.0547197922844442,-0.0004212561664547782,0.0010816873883391525,0.4882364791478729,0.20061157484383077,0.00016990311779702458,-0.0004332030067327442,-0.0022537243569502596,0.05911039400524945,0.0004332030067327442,0.00016990311779702458,-0.0022537243569502596,0.00032975275756898324,0.00010345024916376074,2.179599302809872,0.03522579498348938,False,-0.08646327064523207,
s4_risk_drop_risk_top10_hgb_shallow_subject5_latent_no_targetid_q0p20,e236_e234_q3s4_tail_materialization,generated,graft_vs_e154,s4_risk_drop_risk_top10_hgb_shallow_subject5_latent_no_targetid_q0p20,submission_e154_s3repair_9f2e2e73.csv,E234 tail-contrastive Q3/S4 mask applied to E224 and rolled back toward E154.,345,250,"Q3,S4",-0.0005336275365686295,-0.0006547636952078346,-0.0005068707321286073,-0.00043924818236944685,-4.866492897610957e-05,-0.004892115553777851,0.0032973243203505897,0.00818943987412844,9.833848841696186e-05,0.00044966692689683293,0.0008478241993249865,0.001809439505810744,0.4808024994417845,0.46779168243504904,0.008739482432674,0.04154063704268049,0.17209235472968332,3.313297728700613,1,1,7,0.18428300954876717,0.8426606501386975,0.012007962684679643,0.05490814192523621,False,,risk_drop_risk_top10_hgb_shallow_subject5_latent_no_targetid_q0p20,,drop_risk_top10,0,10,,-0.0005744849015554,,0.8668022832159339,,0.8,,,,,,,0.5371858730556393,expected_good_but_low_support,-0.00011237137011385146,0.0022156369320114368,0.45547827129113483,0.8751204894745709,-0.0004212561664547782,0.0010816873883391525,0.4882364791478729,0.20061157484383077,8.972405830535968e-05,-0.00010345024916376053,0.001807550355114762,0.026525350427286903,0.00010345024916376053,8.972405830535968e-05,0.001807550355114762,0.0,0.00010345024916376074,-1.5543122344752192e-15,0.03522579498348938,False,-0.10568384669696625,
s4_risk_drop_risk_top10_hgb_shallow_subject5_latent_with_targetid_q0p20,e236_e234_q3s4_tail_materialization,generated,graft_vs_e154,s4_risk_drop_risk_top10_hgb_shallow_subject5_latent_with_targetid_q0p20,submission_e154_s3repair_9f2e2e73.csv,E234 tail-contrastive Q3/S4 mask applied to E224 and rolled back toward E154.,345,250,"Q3,S4",-0.0005336275365686295,-0.0006547636952078346,-0.0005068707321286073,-0.00043924818236944685,-4.866492897610957e-05,-0.004892115553777851,0.0032973243203505897,0.00818943987412844,9.833848841696186e-05,0.00044966692689683293,0.0008478241993249865,0.001809439505810744,0.4808024994417845,0.46779168243504904,0.008739482432674,0.04154063704268049,0.17209235472968332,3.313297728700613,1,1,7,0.18428300954876717,0.8426606501386975,0.012007962684679643,0.05490814192523621,False,,risk_drop_risk_top10_hgb_shallow_subject5_latent_with_targetid_q0p20,,drop_risk_top10,0,10,,-0.0005744849015554,,0.8668022832159339,,0.8,,,,,,,0.5371858730556393,expected_good_but_low_support,-0.00011237137011385146,0.0022156369320114368,0.45547827129113483,0.8751204894745709,-0.0004212561664547782,0.0010816873883391525,0.4882364791478729,0.20061157484383077,8.972405830535968e-05,-0.00010345024916376053,0.001807550355114762,0.026525350427286903,0.00010345024916376053,8.972405830535968e-05,0.001807550355114762,0.0,0.00010345024916376074,-1.5543122344752192e-15,0.03522579498348938,False,-0.10568384669696625,
s4_risk_drop_risk_top21_hgb_shallow_subject5_latent_no_targetid_q0p20,e236_e234_q3s4_tail_materialization,generated,graft_vs_e154,s4_risk_drop_risk_top21_hgb_shallow_subject5_latent_no_targetid_q0p20,submission_e154_s3repair_9f2e2e73.csv,E234 tail-contrastive Q3/S4 mask applied to E224 and rolled back toward E154.,334,250,"Q3,S4",-0.0004464063974533556,-0.0005380496218267813,-0.00042986974063592183,-0.0003712998298973638,-7.940326194764441e-05,-0.004468993280834665,0.003124796615093352,0.007593789895928016,9.833848841696186e-05,0.0004481505755087006,0.0008351535416601481,0.001741272623669568,0.482281176085228,0.4702794074486677,0.008428525854960473,0.03978782131100009,0.17209235472968332,3.1399342380549755,1,1,5,0.22028915575126162,1.0039071529111032,0.012949856364829565,0.05901540359300834,False,,risk_drop_risk_top21_hgb_shallow_subject5_latent_no_targetid_q0p20,,drop_risk_top21,0,21,,-0.0004728160609115,,0.8668022832159339,,0.7,,,,,,,0.4504622789430891,expected_good_but_low_support,-0.00011237137011385146,0.0022156369320114368,0.45547827129113483,0.8751204894745709,-0.0003340350273395042,0.0009091596830819156,0.5007509577102435,0.24845451759370235,0.00017694519742063363,-0.00027597795442099813,0.00429527536873342,0.06253149662978136,0.00027597795442099813,0.00017694519742063363,0.00429527536873342,0.0,0.0002759779544209977,-1.5543122344752192e-15,0.08306873773336096,False,-0.10717770155682216,
s4_risk_drop_risk_top21_hgb_shallow_subject5_latent_with_targetid_q0p20,e236_e234_q3s4_tail_materialization,generated,graft_vs_e154,s4_risk_drop_risk_top21_hgb_shallow_subject5_latent_with_targetid_q0p20,submission_e154_s3repair_9f2e2e73.csv,E234 tail-contrastive Q3/S4 mask applied to E224 and rolled back toward E154.,334,250,"Q3,S4",-0.0004464063974533556,-0.0005380496218267813,-0.00042986974063592183,-0.0003712998298973638,-7.940326194764441e-05,-0.004468993280834665,0.003124796615093352,0.007593789895928016,9.833848841696186e-05,0.0004481505755087006,0.0008351535416601481,0.001741272623669568,0.482281176085228,0.4702794074486677,0.008428525854960473,0.03978782131100009,0.17209235472968332,3.1399342380549755,1,1,5,0.22028915575126162,1.0039071529111032,0.012949856364829565,0.05901540359300834,False,,risk_drop_risk_top21_hgb_shallow_subject5_latent_with_targetid_q0p20,,drop_risk_top21,0,21,,-0.0004728160609115,,0.8668022832159339,,0.7,,,,,,,0.4504622789430891,expected_good_but_low_support,-0.00011237137011385146,0.0022156369320114368,0.45547827129113483,0.8751204894745709,-0.0003340350273395042,0.0009091596830819156,0.5007509577102435,0.24845451759370235,0.00017694519742063363,-0.00027597795442099813,0.00429527536873342,0.06253149662978136,0.00027597795442099813,0.00017694519742063363,0.00429527536873342,0.0,0.0002759779544209977,-1.5543122344752192e-15,0.08306873773336096,False,-0.10717770155682216,
q3_contrast_drop_lowpos_p20_hgb_shallow_subject5_latent_no_targetid_q0p20__s4_risk_drop_risk_top13_hgb_shallow_subject5_latent_no_targetid_q0p20,e236_e234_q3s4_tail_materialization,generated,graft_vs_e154,q3_contrast_drop_lowpos_p20_hgb_shallow_subject5_latent_no_targetid_q0p20__s4_risk_drop_risk_top13_hgb_shallow_subject5_latent_no_targetid_q0p20,submission_e154_s3repair_9f2e2e73.csv,E234 tail-contrastive Q3/S4 mask applied to E224 and rolled back toward E154.,292,218,"Q3,S4",-0.0004155335157596596,-0.0005377570768902853,-0.0003934566587652659,-0.0003153868116234277,9.93112287704973e-05,-0.004276791799685754,0.0029143435645498437,0.007191135364235596,9.833848841696186e-05,0.00044966692689683293,0.0008397630907570305,0.0017201549806814943,0.4757489006194177,0.46305303844929957,0.009039589006904152,0.04309755783360374,0.17209235472968332,2.928461678300895,1,1,5,0.23665597283334386,1.082143581306004,0.01367495999394458,0.06253072764186962,False,contrast_drop_lowpos_p20_hgb_shallow_subject5_latent_no_targetid_q0p20,risk_drop_risk_top13_hgb_shallow_subject5_latent_no_targetid_q0p20,drop_lowpos_p20,drop_risk_top13,50,13,-0.0006605349400697,-0.0006033296580744,0.5037028189202102,0.8668022832159339,0.6,0.8,3.0,0.04411764705882353,3.0,0.041666666666666664,20.0,0.14184397163120568,0.4181441234495195,expected_good_but_low_support,-3.21923106221865e-05,0.0018858841744424535,0.4461822119336474,3.0547197922844442,-0.00038334120513747313,0.00102845939010739,0.4881286154878444,0.22045337634617584,0.00020781807911432964,-0.0004864310049645065,-0.002931093630634707,0.0788983137118636,0.0004864310049645065,0.00020781807911432964,-0.002931093630634707,0.00032975275756898324,0.00015667824739552328,2.179599302809872,0.05506759648583445,False,-0.11611672007840812,
q3_contrast_drop_lowpos_p20_hgb_shallow_subject5_latent_no_targetid_q0p20__s4_risk_drop_risk_top13_hgb_shallow_subject5_latent_with_targetid_q0p20,e236_e234_q3s4_tail_materialization,generated,graft_vs_e154,q3_contrast_drop_lowpos_p20_hgb_shallow_subject5_latent_no_targetid_q0p20__s4_risk_drop_risk_top13_hgb_shallow_subject5_latent_with_targetid_q0p20,submission_e154_s3repair_9f2e2e73.csv,E234 tail-contrastive Q3/S4 mask applied to E224 and rolled back toward E154.,292,218,"Q3,S4",-0.0004155335157596596,-0.0005377570768902853,-0.0003934566587652659,-0.0003153868116234277,9.93112287704973e-05,-0.004276791799685754,0.0029143435645498437,0.007191135364235596,9.833848841696186e-05,0.00044966692689683293,0.0008397630907570305,0.0017201549806814943,0.4757489006194177,0.46305303844929957,0.009039589006904152,0.04309755783360374,0.17209235472968332,2.928461678300895,1,1,5,0.23665597283334386,1.082143581306004,0.01367495999394458,0.06253072764186962,False,contrast_drop_lowpos_p20_hgb_shallow_subject5_latent_no_targetid_q0p20,risk_drop_risk_top13_hgb_shallow_subject5_latent_with_targetid_q0p20,drop_lowpos_p20,drop_risk_top13,50,13,-0.0006605349400697,-0.0006033296580744,0.5037028189202102,0.8668022832159339,0.6,0.8,3.0,0.04411764705882353,3.0,0.041666666666666664,20.0,0.14184397163120568,0.4181441234495195,expected_good_but_low_support,-3.21923106221865e-05,0.0018858841744424535,0.4461822119336474,3.0547197922844442,-0.00038334120513747313,0.00102845939010739,0.4881286154878444,0.22045337634617584,0.00020781807911432964,-0.0004864310049645065,-0.002931093630634707,0.0788983137118636,0.0004864310049645065,0.00020781807911432964,-0.002931093630634707,0.00032975275756898324,0.00015667824739552328,2.179599302809872,0.05506759648583445,False,-0.11611672007840812,
