candidate_id,family,status,pair_kind,candidate_file,base_file,note,moved_cells,moved_rows,targets_moved,expected_focus,expected_global,expected_subject,expected_nearest_hard085,hard_delta_focus,support_delta,adverse_delta,total_swing,top1_swing,top5_swing,top10_swing,top25_swing,support_prob_focus_mean,support_prob_focus_swing_weighted,mean_abs_prob_delta,mean_abs_logit_delta,max_abs_logit_delta,adverse_over_e216_miss,cells_for_2e6_guard,cells_for_e95_edge,cells_to_flip_expected_focus,top1_over_abs_expected,top5_over_abs_expected,top1_swing_share,top5_swing_share,support_tail_gate,model_split,gate,pruned_cells_sub,oof_gate_pass,q3_target_delta,loss_vs_full_q3,subject_win_rate,pruned_bad_rate,oof_score,e222_tail_survival_score,e222_decision,q3_top1_over_abs_expected,q3_adverse_delta,q3_expected_focus,q3_support_prob_focus_swing_weighted,s4_expected_focus,s4_adverse_delta,s4_support_prob_focus_swing_weighted,expected_focus_vs_e224,adverse_delta_vs_e224,support_prob_focus_swing_weighted_vs_e224,top1_over_abs_expected_vs_e224,adverse_reduction_vs_e224,expected_loss_vs_e224,support_gain_vs_e224,e231_tail_gate,e231_score,joint_gate_pass,submission_file
lr_l1_c0p04__rowcontig5__keep_top125,e231_e224_q3_oof_support_prune,generated,actual_vs_e95,lr_l1_c0p04__rowcontig5__keep_top125,submission_e95_hardtail_541e3973.csv,OOF-learned Q3 support prune of E224; S4 body unchanged.,459,211,"Q1,Q3,S2,S3,S4",-0.000564032957174944,-0.0006855798401120407,-0.0004876283344975225,-0.0005188906969152687,-0.0007465914690713582,-0.004428881295854791,0.003229294542189132,0.007658175838043922,9.673998182827695e-05,0.0004238803271461308,0.0007954638291957439,0.001703714156856585,0.5000132059391598,0.49533042588546516,0.005921707417186418,0.02919783816247683,0.16929496819948486,3.244938390168091,1,1,7,0.17151476806039095,0.7515169490612893,0.012632248707021933,0.05535003845699105,False,lr_l1_c0p04__rowcontig5,keep_top125,125,False,-0.00032531014840442296,0.003936802946369333,0.2,0.5169230769230769,-0.01586878748050589,0.5730990423520371,expected_good_but_low_support,3.7970727063024596,0.0012567106011455644,-2.3215174401685405e-05,0.535724700615613,-0.0005109802247601381,0.0011851376375029133,0.48121887494131516,5.93186376990452e-05,-0.00017148002732521837,0.029346293805530888,0.01375710893891069,0.00017148002732521837,5.93186376990452e-05,0.029346293805530888,False,-8.161994419499578,False,
lr_l1_c0p04__rowcontig5__keep_top150,e231_e224_q3_oof_support_prune,generated,graft_vs_e154,lr_l1_c0p04__rowcontig5__keep_top150,submission_e154_s3repair_9f2e2e73.csv,OOF-learned Q3 support prune of E224; S4 body unchanged.,255,195,"Q3,S4",-0.0004834103651249549,-0.000614619405713897,-0.000436839895031819,-0.0003987717946291485,-0.0005784729789508714,-0.00376383554583507,0.0026892565895182048,0.006453092135353275,8.814970509269118e-05,0.00042115716468640494,0.0008106213751516521,0.0017356685070217441,0.5139117099414291,0.4916506518265405,0.009225517255724026,0.044285926419091105,0.15426198391220963,2.7022843021387817,1,1,6,0.18234963801387608,0.8712207992841479,0.013660072294607865,0.0652643966415875,False,lr_l1_c0p04__rowcontig5,keep_top150,100,False,-0.0004750902551988734,0.003787022839574883,0.3,0.5233333333333333,-0.015167212897366762,0.491740495490263,expected_good_but_low_support,3.197321504684029,0.0015041189520152915,2.7569859635183125e-05,0.5042060895965806,-0.0005109802247601381,0.0011851376375029133,0.48121887494131516,0.00013994122974903434,-0.0007115179799961455,0.02566651974660622,0.02459197889239581,0.0007115179799961455,0.00013994122974903434,0.02566651974660622,False,-7.236327812574824,False,
lr_l1_c0p04__rowcontig5__keep_top150,e231_e224_q3_oof_support_prune,generated,actual_vs_e95,lr_l1_c0p04__rowcontig5__keep_top150,submission_e95_hardtail_541e3973.csv,OOF-learned Q3 support prune of E224; S4 body unchanged.,475,218,"Q1,Q3,S2,S3,S4",-0.0005132479231380753,-0.0006605440493354595,-0.000455968370390774,-0.0004232313496879926,-0.0005507615664439697,-0.004709237970417163,0.003465152826060496,0.008174390796477658,9.673998182827695e-05,0.00043414919257699503,0.0008157006244645152,0.0017578020408564985,0.49757715990940776,0.48669079424400197,0.006165026306726367,0.030116176618601907,0.16929496819948486,3.4819392552098183,1,1,7,0.18848587099348418,0.8458859218027446,0.011834518832885036,0.053110892711915575,False,lr_l1_c0p04__rowcontig5,keep_top150,100,False,-0.0004750902551988734,0.003787022839574883,0.3,0.5233333333333333,-0.015167212897366762,0.5205860819868757,expected_good_but_low_support,3.197321504684029,0.0015041189520152915,2.7569859635183125e-05,0.5042060895965806,-0.0005109802247601381,0.0011851376375029133,0.48121887494131516,0.00011010367173591392,6.437825654614579e-05,0.02070666216406769,0.03072821187200392,-6.437825654614579e-05,0.00011010367173591392,0.02070666216406769,False,-8.175614716760457,False,
lr_l1_c0p04__rowcontig5__keep_top175,e231_e224_q3_oof_support_prune,generated,graft_vs_e154,lr_l1_c0p04__rowcontig5__keep_top175,submission_e154_s3repair_9f2e2e73.csv,OOF-learned Q3 support prune of E224; S4 body unchanged.,280,211,"Q3,S4",-0.0004742602426995715,-0.0006084364262623841,-0.0004239383991780855,-0.0003904059026582446,-0.0004539934816513682,-0.004072139805541231,0.002907397877972736,0.006979537683513967,8.814970509269118e-05,0.00042115716468640494,0.0008106213751516521,0.0017356685070217441,0.5047001005845271,0.48451033206109934,0.009169516600116449,0.04362211052196229,0.15426198391220963,2.9214823443548337,1,1,6,0.18586779400045803,0.8880296655041235,0.012629734101286594,0.060341699376622066,False,lr_l1_c0p04__rowcontig5,keep_top175,75,False,-0.0005726351566137655,0.0036894779381599907,0.5,0.5309090909090909,-0.014700230537969443,0.48116230911179136,expected_good_but_low_support,2.400592270096858,0.001722260240469823,3.671998206056648e-05,0.48786821047381673,-0.0005109802247601381,0.0011851376375029133,0.48121887494131516,0.00014909135217441773,-0.0004933766915416141,0.01852619998116506,0.02811013487897776,0.0004933766915416141,0.00014909135217441773,0.01852619998116506,False,-7.22785540681545,False,
lr_l1_c0p04__rowcontig5__keep_top175,e231_e224_q3_oof_support_prune,generated,actual_vs_e95,lr_l1_c0p04__rowcontig5__keep_top175,submission_e95_hardtail_541e3973.csv,OOF-learned Q3 support prune of E224; S4 body unchanged.,488,225,"Q1,Q3,S2,S3,S4",-0.000504097800712692,-0.0006543610698839467,-0.00044306687453704043,-0.00041486545771708867,-0.00042628206914446657,-0.005002069820066117,0.003667821704457821,0.008669891524523937,9.673998182827695e-05,0.00043414919257699503,0.0008157006244645152,0.0017578020408564985,0.4940499450393256,0.48119627487491456,0.0064177344918586185,0.03109079952441986,0.16929496819948486,3.6855899335273095,1,1,6,0.1919071689888475,0.861240005338639,0.011158153657936215,0.05007550456069104,False,lr_l1_c0p04__rowcontig5,keep_top175,75,False,-0.0005726351566137655,0.0036894779381599907,0.5,0.5309090909090909,-0.014700230537969443,0.510337055687675,expected_good_but_low_support,2.400592270096858,0.001722260240469823,3.671998206056648e-05,0.48786821047381673,-0.0005109802247601381,0.0011851376375029133,0.48121887494131516,0.00011925379416129721,0.00026704713494347075,0.015212142794980288,0.03414950986736723,-0.00026704713494347075,0.00011925379416129721,0.015212142794980288,False,-8.146287567748354,False,
lr_l1_c0p04__rowcontig5__keep_top200,e231_e224_q3_oof_support_prune,generated,graft_vs_e154,lr_l1_c0p04__rowcontig5__keep_top200,submission_e154_s3repair_9f2e2e73.csv,OOF-learned Q3 support prune of E224; S4 body unchanged.,305,223,"Q3,S4",-0.0004988709200490509,-0.0006434844670809249,-0.0004513451137217767,-0.0004017831793444513,-0.00030390940138130986,-0.0045387017204168555,0.003160025753192252,0.0076987274736091075,9.403156022850842e-05,0.0004343209500569069,0.0008300027378257148,0.0017915305925700312,0.49582196076424107,0.475259929096573,0.009313541704322217,0.04417302648792111,0.16455523039988984,3.175334038592265,1,1,6,0.1884887582127715,0.8706078719004162,0.012213909448132096,0.056414641451556724,False,lr_l1_c0p04__rowcontig5,keep_top200,50,False,-0.0003050818968768354,0.003957031197896921,0.4,0.524,-0.015881983843149268,0.5039229058683655,expected_good_but_low_support,7.765231982511366,0.0019748881156893385,1.2109304711087012e-05,0.47022816708235793,-0.0005109802247601381,0.0011851376375029133,0.48121887494131516,0.00012448067482493828,-0.0002407488163220983,0.00927579701663872,0.030731099091291236,0.0002407488163220983,0.00012448067482493828,0.00927579701663872,False,-8.50141652987918,False,
lr_l1_c0p04__rowcontig5__keep_top200,e231_e224_q3_oof_support_prune,generated,actual_vs_e95,lr_l1_c0p04__rowcontig5__keep_top200,submission_e95_hardtail_541e3973.csv,OOF-learned Q3 support prune of E224; S4 body unchanged.,501,230,"Q1,Q3,S2,S3,S4",-0.0005287084780621714,-0.0006894091107024875,-0.0004704735890807316,-0.00042624273440329535,-0.00027619798887440825,-0.005441955305928465,0.003893773150664059,0.009335728456592524,9.673998182827695e-05,0.00044935483011482124,0.0008366028581866089,0.0018127191556870119,0.49079398666787427,0.4737157522617583,0.006757321400781281,0.03260982993819744,0.16929496819948486,3.9126359686689622,1,1,6,0.18297414519027477,0.8499103925130952,0.010362338866011359,0.04813280851131703,False,lr_l1_c0p04__rowcontig5,keep_top200,50,False,-0.0003050818968768354,0.003957031197896921,0.4,0.524,-0.015881983843149268,0.533451628514523,expected_good_but_low_support,7.765231982511366,0.0019748881156893385,1.2109304711087012e-05,0.47022816708235793,-0.0005109802247601381,0.0011851376375029133,0.48121887494131516,9.464311681181786e-05,0.0004929985811497088,0.00773162018182405,0.025216486068794508,-0.0004929985811497088,9.464311681181786e-05,0.00773162018182405,False,-9.384372886936706,False,
lr_l1_c0p04__subject5__drop_prob_low1,e231_e224_q3_oof_support_prune,generated,graft_vs_e154,lr_l1_c0p04__subject5__drop_prob_low1,submission_e154_s3repair_9f2e2e73.csv,OOF-learned Q3 support prune of E224; S4 body unchanged.,354,249,"Q3,S4",-0.0006048656792925634,-0.0007590619181843128,-0.0005360878487855207,-0.0005194472709078565,-0.00015607280494089033,-0.005157494352980434,0.0033799250897289914,0.008537419442709426,9.403156022850842e-05,0.0004343209500569069,0.0008300027378257148,0.001809502196325931,0.4796752658915183,0.46674417202546925,0.00881379215866487,0.04220475713203812,0.16455523039988984,3.3962986454988986,1,1,8,0.15545858104973903,0.7180452866244262,0.011014049486441382,0.05087262643840201,False,lr_l1_c0p04__subject5,drop_prob_low1,1,False,-0.004344440921055015,-8.232782628125879e-05,0.6,1.0,0.0027015317656525427,0.6082145136976572,expected_good_but_low_support,1.001556212267499,0.002194787452226078,-9.388545453242534e-05,0.45656661701097906,-0.0005109802247601381,0.0011851376375029133,0.48121887494131516,1.848591558142583e-05,-2.084947978535888e-05,0.0007600399455349738,-0.002299078071741234,2.084947978535888e-05,1.848591558142583e-05,0.0007600399455349738,False,1.3161215301459068,False,
lr_l1_c0p04__subject5__drop_prob_low1,e231_e224_q3_oof_support_prune,generated,actual_vs_e95,lr_l1_c0p04__subject5__drop_prob_low1,submission_e95_hardtail_541e3973.csv,OOF-learned Q3 support prune of E224; S4 body unchanged.,533,249,"Q1,Q3,S2,S3,S4",-0.0006347032373056838,-0.0008049865618058753,-0.0005552163241444756,-0.0005439068259667007,-0.0001283613924339887,-0.006020295308371434,0.004073219857080189,0.010093515165451622,9.673998182827695e-05,0.00044935483011482124,0.0008366903099280495,0.0018290398115314939,0.48090997159314886,0.4664304771146814,0.006822579886726946,0.03314005917362165,0.16929496819948486,4.092951978568817,1,1,8,0.15241765937564508,0.7079762693858836,0.00958436979016006,0.044519161337656286,False,lr_l1_c0p04__subject5,drop_prob_low1,1,False,-0.004344440921055015,-8.232782628125879e-05,0.6,1.0,0.0027015317656525427,0.6379428567393356,expected_good_but_low_support,1.001556212267499,0.002194787452226078,-9.388545453242534e-05,0.45656661701097906,-0.0005109802247601381,0.0011851376375029133,0.48121887494131516,-1.1351642431694587e-05,0.000672445287565839,0.00044634503474710874,-0.005339999745835183,-0.000672445287565839,-1.1351642431694587e-05,0.00044634503474710874,False,0.486307309110984,False,
lr_l1_c0p04__subject5__drop_risk_top1,e231_e224_q3_oof_support_prune,generated,graft_vs_e154,lr_l1_c0p04__subject5__drop_risk_top1,submission_e154_s3repair_9f2e2e73.csv,OOF-learned Q3 support prune of E224; S4 body unchanged.,354,249,"Q3,S4",-0.0006048656792925634,-0.0007590619181843128,-0.0005360878487855207,-0.0005194472709078565,-0.00015607280494089033,-0.005157494352980434,0.0033799250897289914,0.008537419442709426,9.403156022850842e-05,0.0004343209500569069,0.0008300027378257148,0.001809502196325931,0.4796752658915183,0.46674417202546925,0.00881379215866487,0.04220475713203812,0.16455523039988984,3.3962986454988986,1,1,8,0.15545858104973903,0.7180452866244262,0.011014049486441382,0.05087262643840201,False,lr_l1_c0p04__subject5,drop_risk_top1,1,False,-0.0036660407815972684,0.0005960723131764878,0.6,0.0,-0.0005512688619073169,0.6082145136976572,expected_good_but_low_support,1.001556212267499,0.002194787452226078,-9.388545453242534e-05,0.45656661701097906,-0.0005109802247601381,0.0011851376375029133,0.48121887494131516,1.848591558142583e-05,-2.084947978535888e-05,0.0007600399455349738,-0.002299078071741234,2.084947978535888e-05,1.848591558142583e-05,0.0007600399455349738,False,-0.3102787836340231,False,
lr_l1_c0p04__subject5__drop_risk_top1,e231_e224_q3_oof_support_prune,generated,actual_vs_e95,lr_l1_c0p04__subject5__drop_risk_top1,submission_e95_hardtail_541e3973.csv,OOF-learned Q3 support prune of E224; S4 body unchanged.,533,249,"Q1,Q3,S2,S3,S4",-0.0006347032373056838,-0.0008049865618058753,-0.0005552163241444756,-0.0005439068259667007,-0.0001283613924339887,-0.006020295308371434,0.004073219857080189,0.010093515165451622,9.673998182827695e-05,0.00044935483011482124,0.0008366903099280495,0.0018290398115314939,0.48090997159314886,0.4664304771146814,0.006822579886726946,0.03314005917362165,0.16929496819948486,4.092951978568817,1,1,8,0.15241765937564508,0.7079762693858836,0.00958436979016006,0.044519161337656286,False,lr_l1_c0p04__subject5,drop_risk_top1,1,False,-0.0036660407815972684,0.0005960723131764878,0.6,0.0,-0.0005512688619073169,0.6379428567393356,expected_good_but_low_support,1.001556212267499,0.002194787452226078,-9.388545453242534e-05,0.45656661701097906,-0.0005109802247601381,0.0011851376375029133,0.48121887494131516,-1.1351642431694587e-05,0.000672445287565839,0.00044634503474710874,-0.005339999745835183,-0.000672445287565839,-1.1351642431694587e-05,0.00044634503474710874,False,-1.140093004668946,False,
lr_l1_c0p04__subject5__drop_prob_low3,e231_e224_q3_oof_support_prune,generated,graft_vs_e154,lr_l1_c0p04__subject5__drop_prob_low3,submission_e154_s3repair_9f2e2e73.csv,OOF-learned Q3 support prune of E224; S4 body unchanged.,352,248,"Q3,S4",-0.0005966185986021826,-0.000750814837493932,-0.0005278407680951399,-0.0005112001902174757,-0.0001659132382555269,-0.005122116001282527,0.0033700846564143545,0.008492200657696881,9.403156022850842e-05,0.0004343209500569069,0.0008300027378257148,0.001809502196325931,0.480127966265902,0.46709956758043947,0.008825659302663586,0.04221974758798166,0.16455523039988984,3.3864105416355366,1,1,8,0.15760749069642635,0.7279708528605666,0.011072696468056626,0.051143510093966206,False,lr_l1_c0p04__subject5,drop_prob_low3,3,False,-0.004302802661503402,-4.0689566729645854e-05,0.6,0.6666666666666666,0.002380826264336951,0.6000385121182705,expected_good_but_low_support,1.0980073068872676,0.0021849470189114414,-8.563837384204461e-05,0.4570815312830377,-0.0005109802247601381,0.0011851376375029133,0.48121887494131516,2.6732996271806603e-05,-3.0689913099995764e-05,0.0011154355005051908,-0.0001501684250539148,3.0689913099995764e-05,2.6732996271806603e-05,0.0011154355005051908,False,1.1412121895703804,False,
lr_l1_c0p04__subject5__drop_prob_low3,e231_e224_q3_oof_support_prune,generated,actual_vs_e95,lr_l1_c0p04__subject5__drop_prob_low3,submission_e95_hardtail_541e3973.csv,OOF-learned Q3 support prune of E224; S4 body unchanged.,531,248,"Q1,Q3,S2,S3,S4",-0.000626456156615303,-0.0007967394811154945,-0.0005469692434540948,-0.0005356597452763199,-0.00013820182574862525,-0.005984916956673527,0.004063379423765552,0.010048296380439078,9.673998182827695e-05,0.00044935483011482124,0.0008366903099280495,0.0018290398115314939,0.481214717248867,0.4667294238564174,0.006822946760820491,0.033115854361145745,0.16929496819948486,4.083063874705455,1,1,8,0.15442418564605706,0.7172965344337147,0.009627500838510272,0.04471950399368951,False,lr_l1_c0p04__subject5,drop_prob_low3,3,False,-0.004302802661503402,-4.0689566729645854e-05,0.6,0.6666666666666666,0.002380826264336951,0.6297605094492339,expected_good_but_low_support,1.0980073068872676,0.0021849470189114414,-8.563837384204461e-05,0.4570815312830377,-0.0005109802247601381,0.0011851376375029133,0.48121887494131516,-3.1045617413138138e-06,0.0006626048542512017,0.0007452917764831368,-0.0033334734754232043,-0.0006626048542512017,-3.1045617413138138e-06,0.0007452917764831368,False,0.31137256656950263,False,
lr_l1_c0p04__subject5__drop_risk_top3,e231_e224_q3_oof_support_prune,generated,graft_vs_e154,lr_l1_c0p04__subject5__drop_risk_top3,submission_e154_s3repair_9f2e2e73.csv,OOF-learned Q3 support prune of E224; S4 body unchanged.,352,248,"Q3,S4",-0.0006087243084596769,-0.000760130179913751,-0.0005220193227708575,-0.0005440234226944219,-0.00022464875048008642,-0.005057301088995236,0.0033113491441897954,0.008368650233185032,8.814970509269118e-05,0.00042115716468640494,0.0008106213751516521,0.0017535346350070664,0.48021226966575414,0.46842362190079584,0.00867244600010926,0.04160550542066421,0.15426198391220963,3.327390493760171,1,1,8,0.1448105552343494,0.6918684843588815,0.01053332408888861,0.05032557855224359,False,lr_l1_c0p04__subject5,drop_risk_top3,3,False,-0.0027242069795204715,0.0015379061152532847,0.6,0.0,-0.004789520971252903,0.6124090328398362,expected_good_but_low_support,0.9018418481844855,0.002126211506686882,-9.774408369953887e-05,0.4591134823822929,-0.0005109802247601381,0.0011851376375029133,0.48121887494131516,1.4627286414312319e-05,-8.942542532455484e-05,0.0024394898208615623,-0.012947103887130856,8.942542532455484e-05,1.4627286414312319e-05,0.0024394898208615623,False,-2.322262497534251,False,
lr_l1_c0p04__subject5__drop_risk_top3,e231_e224_q3_oof_support_prune,generated,actual_vs_e95,lr_l1_c0p04__subject5__drop_risk_top3,submission_e95_hardtail_541e3973.csv,OOF-learned Q3 support prune of E224; S4 body unchanged.,532,248,"Q1,Q3,S2,S3,S4",-0.0006385618664727973,-0.0008060548235353136,-0.0005411477981298125,-0.0005684829777532659,-0.00019693733797318476,-0.005920102044386235,0.004004643911540992,0.009924745955927228,9.673998182827695e-05,0.00043414919257699503,0.0008157006244645152,0.001775608271203163,0.48106205800591795,0.467841272575928,0.006708747457700297,0.03264719064449747,0.16929496819948486,4.0240438268300895,1,1,8,0.1514966472436513,0.6798858738231431,0.009747350940555025,0.04374411138631853,False,lr_l1_c0p04__subject5,drop_risk_top3,3,False,-0.0027242069795204715,0.0015379061152532847,0.6,0.0,-0.004789520971252903,0.6421180990745678,expected_good_but_low_support,0.9018418481844855,0.002126211506686882,-9.774408369953887e-05,0.4591134823822929,-0.0005109802247601381,0.0011851376375029133,0.48121887494131516,-1.5210271598808099e-05,0.0006038693420266422,0.0018571404959937254,-0.006261011877828959,-0.0006038693420266422,-1.5210271598808099e-05,0.0018571404959937254,False,-3.1521976130555087,False,
lr_l1_c0p04__subject5__drop_prob_low5,e231_e224_q3_oof_support_prune,generated,graft_vs_e154,lr_l1_c0p04__subject5__drop_prob_low5,submission_e154_s3repair_9f2e2e73.csv,OOF-learned Q3 support prune of E224; S4 body unchanged.,350,246,"Q3,S4",-0.0005916684575855982,-0.0007458646964773475,-0.0005228906270785556,-0.0005062500492008914,-0.0001719561607133993,-0.005100676265054258,0.0033640417339564823,0.008464717999010739,9.403156022850842e-05,0.0004343209500569069,0.0008300027378257148,0.001809502196325931,0.48058584035884994,0.4673174217976759,0.008852523388841004,0.0423235899950537,0.16455523039988984,3.3803383451182545,1,1,7,0.15892609961365844,0.7340613556268083,0.011108646530161758,0.05130955929159902,False,lr_l1_c0p04__subject5,drop_prob_low5,5,False,-0.00405231694218211,0.00020979615259164586,0.6,0.6,0.0012269738607244716,0.5951319419451333,expected_good_but_low_support,1.1653689383916945,0.002178904096453569,-8.068823282546019e-05,0.4573990867257956,-0.0005109802247601381,0.0011851376375029133,0.48121887494131516,3.1683137288391065e-05,-3.6732835557867945e-05,0.0013332897177416037,0.00116844049217818,3.6732835557867945e-05,3.1683137288391065e-05,0.0013332897177416037,False,0.5549705523969737,False,
lr_l1_c0p04__subject5__drop_prob_low5,e231_e224_q3_oof_support_prune,generated,actual_vs_e95,lr_l1_c0p04__subject5__drop_prob_low5,submission_e95_hardtail_541e3973.csv,OOF-learned Q3 support prune of E224; S4 body unchanged.,529,246,"Q1,Q3,S2,S3,S4",-0.0006215060155987187,-0.0007917893400989102,-0.0005420191024375104,-0.0005307096042597354,-0.0001442447482064977,-0.0059634772204452575,0.004057336501307679,0.010020813721752935,9.673998182827695e-05,0.00044935483011482124,0.0008366903099280495,0.0018290398115314939,0.4815217672195622,0.4669124331439954,0.006833149038851512,0.03315013991128098,0.16929496819948486,4.076991678188173,1,1,8,0.15565413592189273,0.7230096231360559,0.009653904813964977,0.04484214980859018,False,lr_l1_c0p04__subject5,drop_prob_low5,5,False,-0.00405231694218211,0.00020979615259164586,0.6,0.6,0.0012269738607244716,0.6248500063884236,expected_good_but_low_support,1.1653689383916945,0.002178904096453569,-8.068823282546019e-05,0.4573990867257956,-0.0005109802247601381,0.0011851376375029133,0.48121887494131516,1.8455792752705398e-06,0.0006565619317933291,0.00092830106406111,-0.002103523199587537,-0.0006565619317933291,1.8455792752705398e-06,0.00092830106406111,False,-0.2748847508222494,False,
lr_l1_c0p04__subject5__drop_risk_top5,e231_e224_q3_oof_support_prune,generated,graft_vs_e154,lr_l1_c0p04__subject5__drop_risk_top5,submission_e154_s3repair_9f2e2e73.csv,OOF-learned Q3 support prune of E224; S4 body unchanged.,350,246,"Q3,S4",-0.0006312087690931731,-0.0007676865381525057,-0.0005321056182061624,-0.000593834150920851,-0.00029981210069912026,-0.004963446959263572,0.0032361857939707615,0.008199632753234333,8.463831019350367e-05,0.00041283581070292717,0.0007886407461638341,0.001696380927872369,0.4811843119193673,0.47165460691376043,0.008514683506424175,0.04099816376617167,0.14811704283863136,3.251863025617221,1,1,8,0.13408924960770016,0.6540400433536883,0.010322207437902412,0.05034808547249689,False,lr_l1_c0p04__subject5,drop_risk_top5,5,False,-0.0024695102484884046,0.0017926028462853516,0.6,0.2,-0.005935656260897204,0.6355396904759252,expected_good_but_low_support,0.7039784991412197,0.002051048156467848,-0.00012022854433303514,0.46444381236404325,-0.0005109802247601381,0.0011851376375029133,0.48121887494131516,-7.857174219183896e-06,-0.00016458877554358878,0.005670474833826156,-0.023668409513780103,0.00016458877554358878,-7.857174219183896e-06,0.005670474833826156,True,-2.7324537904406734,False,
lr_l1_c0p04__subject5__drop_risk_top5,e231_e224_q3_oof_support_prune,generated,actual_vs_e95,lr_l1_c0p04__subject5__drop_risk_top5,submission_e95_hardtail_541e3973.csv,OOF-learned Q3 support prune of E224; S4 body unchanged.,532,248,"Q1,Q3,S2,S3,S4",-0.0006610463271062935,-0.0008136111817740682,-0.0005512340935651173,-0.0006182937059796951,-0.00027210068819221854,-0.005836096775223032,0.003939329421890419,0.00977542619711345,9.673998182827695e-05,0.00042847469946816436,0.0008007745702961716,0.0017303936093247853,0.4816387548500692,0.4706061563182934,0.006588471694207371,0.032156007227346885,0.16929496819948486,3.9584129306289313,1,1,9,0.14634372488196512,0.6481765073013822,0.009896241849469738,0.043831817746697026,False,lr_l1_c0p04__subject5,drop_risk_top5,5,False,-0.0024695102484884046,0.0017926028462853516,0.6,0.2,-0.005935656260897204,0.6651675583699522,expected_good_but_low_support,0.7039784991412197,0.002051048156467848,-0.00012022854433303514,0.46444381236404325,-0.0005109802247601381,0.0011851376375029133,0.48121887494131516,-3.769473223230431e-05,0.0005385548523760691,0.004622024238359113,-0.011413934239515144,-0.0005385548523760691,-3.769473223230431e-05,0.004622024238359113,False,-3.5754021702727004,False,
lr_l1_c0p04__subject5__drop_prob_low8,e231_e224_q3_oof_support_prune,generated,graft_vs_e154,lr_l1_c0p04__subject5__drop_prob_low8,submission_e154_s3repair_9f2e2e73.csv,OOF-learned Q3 support prune of E224; S4 body unchanged.,347,243,"Q3,S4",-0.0005854854472631296,-0.0007396816861548789,-0.0005167076167560869,-0.0005000670388784229,-0.0001760960058388884,-0.005079008971559853,0.003359901888830993,0.008438910860390846,9.403156022850842e-05,0.0004343209500569069,0.0008300027378257148,0.001809502196325931,0.48128254791238473,0.4675232860453977,0.008911529390531848,0.042559348719550374,0.16455523039988984,3.376178445114849,1,1,7,0.16060443631530374,0.7418133996107915,0.011142618020751718,0.051466469695212715,False,lr_l1_c0p04__subject5,drop_prob_low8,8,False,-0.0042857473866613205,-2.3634291887564274e-05,0.6,0.75,0.002337410860880917,0.5889901044722091,expected_good_but_low_support,1.262080120957061,0.00217476425132808,-7.450522250299164e-05,0.4577005155291004,-0.0005109802247601381,0.0011851376375029133,0.48121887494131516,3.786614761085963e-05,-4.087268068335729e-05,0.0015391539654634467,0.00284677719382348,4.087268068335729e-05,3.786614761085963e-05,0.0015391539654634467,False,1.0930873706706536,False,
lr_l1_c0p04__subject5__drop_prob_low8,e231_e224_q3_oof_support_prune,generated,actual_vs_e95,lr_l1_c0p04__subject5__drop_prob_low8,submission_e95_hardtail_541e3973.csv,OOF-learned Q3 support prune of E224; S4 body unchanged.,526,243,"Q1,Q3,S2,S3,S4",-0.00061532300527625,-0.0007856063297764415,-0.0005358360921150419,-0.000524526593937267,-0.00014838459333198678,-0.005941809926950852,0.00405319665618219,0.009995006583133043,9.673998182827695e-05,0.00044935483011482124,0.0008366903099280495,0.0018290398115314939,0.48198672026454065,0.46708520125807085,0.006860557707172338,0.03325334889825633,0.16929496819948486,4.072831778184767,1,1,8,0.1572182105963118,0.7302747114307596,0.009678831226737697,0.04495793238126774,False,lr_l1_c0p04__subject5,drop_prob_low8,8,False,-0.0042857473866613205,-2.3634291887564274e-05,0.6,0.75,0.002337410860880917,0.6187036296387718,expected_good_but_low_support,1.262080120957061,0.00217476425132808,-7.450522250299164e-05,0.4577005155291004,-0.0005109802247601381,0.0011851376375029133,0.48121887494131516,8.028589597739214e-06,0.0006524220866678402,0.0011010691781365711,-0.0005394485251684622,-0.0006524220866678402,8.028589597739214e-06,0.0011010691781365711,False,0.26321717419128865,False,
lr_l1_c0p04__subject5__drop_risk_top8,e231_e224_q3_oof_support_prune,generated,graft_vs_e154,lr_l1_c0p04__subject5__drop_risk_top8,submission_e154_s3repair_9f2e2e73.csv,OOF-learned Q3 support prune of E224; S4 body unchanged.,347,245,"Q3,S4",-0.0005724573578434942,-0.0007116556440161894,-0.0004890727502781342,-0.0005166436792361589,-0.00020825324569134418,-0.004799333756158178,0.0031663703987022704,0.007965704154860448,8.450886296516796e-05,0.0004055794473702421,0.000759334278009369,0.0016254393489580582,0.48064082511422396,0.4693656309422987,0.008344099350678058,0.04017285957062186,0.14789051018904398,3.1817094198151588,1,1,8,0.14762473013452312,0.708488487069328,0.010609088829090275,0.05091570556543566,False,lr_l1_c0p04__subject5,drop_risk_top8,8,False,-0.0015477413750606406,0.0027143717197131156,0.6,0.125,-0.010083616191322142,0.5763304840319539,expected_good_but_low_support,1.1642422461912303,0.001981232761199357,-6.14771330833562e-05,0.4599583860941315,-0.0005109802247601381,0.0011851376375029133,0.48121887494131516,5.089423703049506e-05,-0.00023440417081207988,0.0033814988623644404,-0.01013292898695714,0.00023440417081207988,5.089423703049506e-05,0.0033814988623644404,False,-4.888446547685791,False,
