heldout_set,kind,tag,translator,band,base_cell_gate,gradient_gate,row_gate,shape,scale,cap,hidden_core_mean_delta,hidden_core_delta_Q2,hidden_core_delta_S3,world_support_score,block_q2s3_core_mean_delta,block_q2s3_core_improve_rate
all_sign,base,all_sign_no_q2_s3_a2add3de,no_q2_s3,low_slack_half,all,grad_all_4of6,all,core_gain,0.13,0.12,-0.0004920530836824699,0.0,0.0,-0.0011026064672180647,5.6709931353388255e-18,0.25
all_sign,candidate,all_sign_tail_p90_nonpos_m1.00_50ba05a1,tail_p90_nonpos_m1.00,low_slack_half,all,grad_all_4of6,all,core_gain,0.13,0.12,-0.0005536537747755088,-0.0002719472303492898,-0.00015925760730221838,-0.0013178961106342924,-0.0002661144176879674,0.8888888888888888
all_sign,base,all_sign_no_q2_s3_3c8223fa,no_q2_s3,all,all,grad_all_4of6,all,flat,0.07,0.12,-0.00043309474621225363,0.0,0.0,-0.0009758608077887809,5.6709931353388255e-18,0.25
all_sign,candidate,all_sign_tail_p90_nonpos_m1.00_cbba56f8,tail_p90_nonpos_m1.00,all,all,grad_all_4of6,all,flat,0.07,0.12,-0.0004847134117984542,-0.0002320038684666681,-0.000129326790636472,-0.0011466021616687804,-0.0002065377376958511,0.8888888888888888
all_sign,candidate,all_sign_tail_p90_nonpos_m0.50_f2924a6e,tail_p90_nonpos_m0.50,low_slack_half,all,grad_core_top50,all,flat,0.13,0.12,-0.0008187937554979541,-0.00020363773642162464,-0.000132873456962862,-0.0017893932223877584,-0.00020275886483563736,0.8888888888888888
all_sign,base,all_sign_no_q2_s3_14cb62f0,no_q2_s3,all,all,grad_core_top50,all,flat,0.13,0.08,-0.000527846487763578,0.0,0.0,-0.0011773431132386324,5.6709931353388255e-18,0.25
all_sign,candidate,all_sign_tail_p90_nonpos_m1.00_5f2a9be4,tail_p90_nonpos_m1.00,all,all,grad_core_top50,all,flat,0.13,0.08,-0.000590379339287378,-0.00027254710319216113,-0.00016518285747395278,-0.0013828258925809578,-0.0002606115988709843,0.8333333333333334
all_sign,base,all_sign_no_q2_s3_749240f4,no_q2_s3,low_slack_half,all,grad_core_top50,all,flat,0.095,0.08,-0.0003804287029519071,0.0,0.0,-0.0008010205950546023,5.6709931353388255e-18,0.25
all_sign,candidate,all_sign_tail_p90_nonpos_m1.00_0e040fe4,tail_p90_nonpos_m1.00,low_slack_half,all,grad_core_top50,all,flat,0.095,0.08,-0.0004279504591634675,-0.00019956441566648664,-0.00013308787781382558,-0.0009523867290379961,-0.00020036931640256243,0.8888888888888888
all_sign,candidate,all_sign_tail_soft_p90_m1.00_ea0f5cd9,tail_soft_p90_m1.00,low_slack_half,all,grad_all_4of6,all,flat,0.13,0.12,-0.0008103120310108958,-0.00011039071445462234,-7.35338966507959e-05,-0.0017076168358281629,-0.00010927663915864749,0.9722222222222222
all_sign,candidate,all_sign_tail_soft_p90_m1.00_639d0566,tail_soft_p90_m1.00,low_slack_half,raw_agree,grad_all_4of6,all,flat,0.13,0.12,-0.0008055257649453307,-0.00011026348795400986,-7.184970248436118e-05,-0.0016919040611889757,-0.00010750270344040555,0.9722222222222222
all_sign,candidate,all_sign_tail_soft_p90_m1.00_3db3529e,tail_soft_p90_m1.00,low_slack_half,raw_agree,grad_core_top50,all,flat,0.13,0.12,-0.0007918271592149972,-0.00010764998364237721,-7.891319330133317e-05,-0.0016905854504539908,-0.00011030849318598195,0.9444444444444444
all_sign,base,all_sign_no_q2_s3_890114de,no_q2_s3,low_slack_half,raw_agree,grad_all_4of6,all,flat,0.095,0.08,-0.0003874444579359815,0.0,0.0,-0.0007883225941283711,5.6709931353388255e-18,0.25
all_sign,candidate,all_sign_tail_p90_nonpos_m1.00_3279ba91,tail_p90_nonpos_m1.00,low_slack_half,raw_agree,grad_all_4of6,all,flat,0.095,0.08,-0.0004329513171028865,-0.00020505853622737602,-0.00011348947794104225,-0.0009444860557594858,-0.00018376654635574613,0.8888888888888888
all_sign,base,all_sign_no_q2_s3_b559cb15,no_q2_s3,low_slack_half,all,grad_all_4of6,all,flat,0.095,0.08,-0.0003898043232656856,0.0,0.0,-0.0007964874295489643,5.6709931353388255e-18,0.25
all_sign,candidate,all_sign_tail_p90_nonpos_m1.00_0f180245,tail_p90_nonpos_m1.00,low_slack_half,all,grad_all_4of6,all,flat,0.095,0.08,-0.0004362849599559848,-0.0002076583125338316,-0.00011770614429792992,-0.0009531845625315672,-0.00018946758369217494,0.8888888888888888
all_sign,base,all_sign_no_q2_s3_82d905b2,no_q2_s3,all,all,grad_core_top50,all,core_gain,0.13,0.12,-0.000483270181681289,0.0,0.0,-0.0011743984110570815,5.6709931353388255e-18,0.25
all_sign,candidate,all_sign_tail_p90_nonpos_m1.00_4ddba2f8,tail_p90_nonpos_m1.00,all,all,grad_core_top50,all,core_gain,0.13,0.12,-0.0005476405901204684,-0.0002789981699980737,-0.00017159468907591846,-0.0013919593678327236,-0.0002790648695753635,0.8333333333333334
all_sign,candidate,all_sign_tail_p90_nonpos_m0.50_7e3fb8d0,tail_p90_nonpos_m0.50,low_slack_half,raw_agree,grad_all_4of6,all,flat,0.13,0.12,-0.0008254269340905451,-0.00020897225491472993,-0.00011244911954001735,-0.0017703697218004022,-0.00018531577883928213,0.8888888888888888
all_sign,candidate,all_sign_tail_p90_nonpos_m0.50_eb061094,tail_p90_nonpos_m0.50,low_slack_half,all,grad_all_4of6,all,flat,0.13,0.12,-0.0008309183862076908,-0.00021139311261705873,-0.00011677598486567464,-0.0017864851340353982,-0.0001910878844463539,0.8888888888888888
all_sign,base,all_sign_no_q2_s3_25199f1c,no_q2_s3,all,raw_agree,grad_core_top50,all,flat,0.13,0.08,-0.0005258272704357358,0.0,0.0,-0.0011573961092717743,5.6709931353388255e-18,0.25
all_sign,candidate,all_sign_tail_p90_nonpos_m1.00_7f0bdadc,tail_p90_nonpos_m1.00,all,raw_agree,grad_core_top50,all,flat,0.13,0.08,-0.000586545015386214,-0.00027254710319216113,-0.00015247711146071374,-0.0013629117997789153,-0.00024188395874305318,0.8333333333333334
all_sign,base,all_sign_no_q2_s3_16dfbec0,no_q2_s3,all,raw_agree,grad_all_4of6,all,flat,0.095,0.08,-0.0003958075182581844,0.0,0.0,-0.0008722345572897194,5.6709931353388255e-18,0.25
all_sign,candidate,all_sign_tail_p90_nonpos_m1.00_92623a3b,tail_p90_nonpos_m1.00,all,raw_agree,grad_all_4of6,all,flat,0.095,0.08,-0.0004419370320458693,-0.0002076646042393493,-0.00011524199227434806,-0.0010248954254151344,-0.00018298217303572842,0.8888888888888888
all_sign,candidate,all_sign_tail_p90_nonpos_m0.50_1b67b853,tail_p90_nonpos_m0.50,all,all,grad_all_4of6,all,flat,0.13,0.12,-0.0008480489180161255,-0.00021555685863969276,-0.00012017920398671444,-0.001966895485881315,-0.00019189963156435272,0.8888888888888888
all_sign,candidate,all_sign_tail_p90_nonpos_m0.50_c851ac73,tail_p90_nonpos_m0.50,all,raw_agree,grad_all_4of6,all,flat,0.13,0.12,-0.0008442524442657529,-0.00021288987211659505,-0.00011585233866105715,-0.0019440593274711315,-0.00018604983377900862,0.8888888888888888
all_sign,base,all_sign_no_q2_s3_0ca6f298,no_q2_s3,all,all,grad_all_4of6,all,flat,0.095,0.08,-0.0003973359526464326,0.0,0.0,-0.0008836981862009263,5.6709931353388255e-18,0.25
all_sign,candidate,all_sign_tail_p90_nonpos_m1.00_69909948,tail_p90_nonpos_m1.00,all,all,grad_all_4of6,all,flat,0.095,0.08,-0.0004444392439574285,-0.00021026438054580487,-0.00011945865863123573,-0.0010368927256777904,-0.00018868321037215723,0.8888888888888888
all_sign,candidate,all_sign_tail_p90_nonpos_m0.50_d3102fbc,tail_p90_nonpos_m0.50,low_slack_half,raw_agree,grad_core_top50,all,flat,0.13,0.12,-0.0008116690471567378,-0.00020214126759937612,-0.00012331512493674035,-0.0017616732802200274,-0.00018819614118175708,0.8888888888888888
all_sign,base,all_sign_no_q2_s3_65b1c84f,no_q2_s3,low_slack_half,raw_agree,grad_core_top50,all,flat,0.095,0.08,-0.00037767873571403765,0.0,0.0,-0.0007886723735873458,5.6709931353388255e-18,0.25
all_sign,candidate,all_sign_tail_p90_nonpos_m1.00_5615f463,tail_p90_nonpos_m1.00,low_slack_half,raw_agree,grad_core_top50,all,flat,0.095,0.08,-0.0004236613328020278,-0.00019810572324366338,-0.00012377245637239243,-0.0009374422079320599,-0.00018617646433098986,0.8888888888888888
all_sign,base,all_sign_no_q2_s3_00b2fee0,no_q2_s3,all,raw_agree,grad_all_4of6,all,core_gain,0.13,0.12,-0.000486668600915674,0.0,0.0,-0.0011671382699483923,5.6709931353388255e-18,0.25
all_sign,candidate,all_sign_tail_p90_nonpos_m1.00_c652f37a,tail_p90_nonpos_m1.00,all,raw_agree,grad_all_4of6,all,core_gain,0.13,0.12,-0.000548694605356892,-0.0002834131614471991,-0.00015076886964142389,-0.0013840434680451985,-0.0002555768032834151,0.8888888888888888
all_sign,base,all_sign_no_q2_s3_04e826ff,no_q2_s3,all,all,grad_all_4of6,all,core_gain,0.13,0.12,-0.0004878470642624144,0.0,0.0,-0.0011776960116875346,5.6709931353388255e-18,0.25
all_sign,candidate,all_sign_tail_p90_nonpos_m1.00_bb974a15,tail_p90_nonpos_m1.00,all,all,grad_all_4of6,all,core_gain,0.13,0.12,-0.0005510224726979485,-0.0002848309061239951,-0.00015739695292439626,-0.0013942916787919978,-0.0002636957163876811,0.8888888888888888
all_sign,base,all_sign_no_q2_s3_ff3a30c6,no_q2_s3,low_slack_half,all,grad_core_top50,teacher_row_top50,flat,0.13,0.12,-0.00046669739124075016,0.0,0.0,-0.0011628323054197309,5.6709931353388255e-18,0.25
all_sign,candidate,all_sign_tail_p90_nonpos_m1.00_062bb17e,tail_p90_nonpos_m1.00,low_slack_half,all,grad_core_top50,teacher_row_top50,flat,0.13,0.12,-0.0005211408482133362,-0.0002635115347687511,-0.0001175926640387126,-0.0013307657992282008,-0.0002496574879136371,0.7777777777777778
all_sign,base,all_sign_no_q2_s3_616e75f6,no_q2_s3,all,raw_agree,grad_core_top50,all,core_gain,0.13,0.12,-0.0004819687518396454,0.0,0.0,-0.0011612597864736785,5.6709931353388255e-18,0.25
all_sign,candidate,all_sign_tail_p90_nonpos_m1.00_1b852c8a,tail_p90_nonpos_m1.00,all,raw_agree,grad_core_top50,all,core_gain,0.13,0.12,-0.0005441705247558604,-0.0002789981699980737,-0.00015641424041469565,-0.0013770119311200424,-0.0002565456203273471,0.8333333333333334
all_sign,candidate,all_sign_tail_soft_p90_m1.00_0fbcfd53,tail_soft_p90_m1.00,all,all,grad_core_top50,all,flat,0.13,0.12,-0.0008093526324876865,-0.00010817183932743113,-7.511565089932115e-05,-0.0018423035103821539,-0.0001092174703341286,0.9166666666666666
all_sign,candidate,all_sign_tail_soft_p90_m1.00_a20d2518,tail_soft_p90_m1.00,all,raw_agree,grad_core_top50,all,flat,0.13,0.12,-0.0008056696286071474,-0.0001079852943126347,-7.04222978627489e-05,-0.0018124131418413903,-0.0001022330612763524,0.9166666666666666
all_sign,base,all_sign_no_q2_s3_fc3b6371,no_q2_s3,all,all,grad_core_top50,all,flat,0.07,0.12,-0.00042375154261864445,0.0,0.0,-0.0009507728447279151,5.6709931353388255e-18,0.25
all_sign,candidate,all_sign_tail_p90_nonpos_m1.00_178c81db,tail_p90_nonpos_m1.00,all,all,grad_core_top50,all,flat,0.07,0.12,-0.000474314313602453,-0.00022052513249531946,-0.00013341426439127113,-0.0011169406869387666,-0.00021068394716746984,0.8333333333333334
all_sign,base,all_sign_no_q2_s3_04344509,no_q2_s3,low_slack_half,all,grad_core_top50,all,core_gain,0.095,0.12,-0.0003578617020041641,0.0,0.0,-0.0008138270639108436,5.6709931353388255e-18,0.25
all_sign,candidate,all_sign_tail_p90_nonpos_m1.00_e9b7cc34,tail_p90_nonpos_m1.00,low_slack_half,all,grad_core_top50,all,core_gain,0.095,0.12,-0.0004046891184748269,-0.00019603892293909575,-0.00013175299235597404,-0.0009706037668847312,-0.00020713806235685232,0.8888888888888888
all_sign,base,all_sign_no_q2_s3_843b9ebd,no_q2_s3,low_slack_half,all,grad_all_4of6,teacher_row_top50,flat,0.13,0.12,-0.0004698495464840746,0.0,0.0,-0.0011833184968725984,5.6709931353388255e-18,0.25
all_sign,candidate,all_sign_tail_p90_nonpos_m1.00_5390146a,tail_p90_nonpos_m1.00,low_slack_half,all,grad_all_4of6,teacher_row_top50,flat,0.13,0.12,-0.0005222982537306797,-0.0002659110810750709,-0.00010122986965138692,-0.0013499608161999465,-0.00024168391762189727,0.8055555555555556
all_sign,base,all_sign_no_q2_s3_13261d5e,no_q2_s3,low_slack_half,raw_agree,grad_core_top50,teacher_row_top50,flat,0.13,0.12,-0.00046315086411471973,0.0,0.0,-0.0011519542155498496,5.6709931353388255e-18,0.25
all_sign,candidate,all_sign_tail_p90_nonpos_m1.00_1c5ef663,tail_p90_nonpos_m1.00,low_slack_half,raw_agree,grad_core_top50,teacher_row_top50,flat,0.13,0.12,-0.000516366611587521,-0.0002635115347687511,-0.00010899869754069091,-0.0013210933318985318,-0.00023971076742980335,0.7777777777777778
all_sign,base,all_sign_no_q2_s3_01148e48,no_q2_s3,all,raw_agree,grad_core_top50,all,flat,0.07,0.12,-0.0004221117389305029,0.0,0.0,-0.0009346073283725276,5.6709931353388255e-18,0.25
all_sign,candidate,all_sign_tail_p90_nonpos_m1.00_a920d32a,tail_p90_nonpos_m1.00,all,raw_agree,grad_core_top50,all,flat,0.07,0.12,-0.00047120502754277593,-0.00022052513249531946,-0.00012312788779106354,-0.0011008395789796842,-0.00019552080866673004,0.8333333333333334
all_sign,base,all_sign_no_q2_s3_b77d1673,no_q2_s3,low_slack_half,raw_agree,grad_core_top50,all,core_gain,0.095,0.12,-0.0003561581833727845,0.0,0.0,-0.0008034694576773028,5.6709931353388255e-18,0.25
all_sign,candidate,all_sign_tail_p90_nonpos_m1.00_e8a259c2,tail_p90_nonpos_m1.00,low_slack_half,raw_agree,grad_core_top50,all,core_gain,0.095,0.12,-0.0004014838325390735,-0.00019542324799820543,-0.00012185629616572047,-0.0009586444929677695,-0.00019283022036693342,0.8888888888888888
all_sign,base,all_sign_no_q2_s3_90c1fd75,no_q2_s3,low_slack_half,raw_agree,grad_all_4of6,teacher_row_top50,flat,0.13,0.12,-0.0004679099526805064,0.0,0.0,-0.0011810806756225145,5.6709931353388255e-18,0.25
all_sign,candidate,all_sign_tail_p90_nonpos_m1.00_4e2527c6,tail_p90_nonpos_m1.00,low_slack_half,raw_agree,grad_all_4of6,teacher_row_top50,flat,0.13,0.12,-0.0005188709354226884,-0.0002640909760419363,-9.263590315339298e-05,-0.0013478858488318256,-0.00023116266903417117,0.8055555555555556
all_sign,base,all_sign_no_q2_s3_5b3a821a,no_q2_s3,low_slack_half,all,grad_core_top50,all,core_gain,0.13,0.08,-0.0003277926277531762,0.0,0.0,-0.000743011166630303,5.6709931353388255e-18,0.25
all_sign,candidate,all_sign_tail_p90_nonpos_m1.00_6f631fa4,tail_p90_nonpos_m1.00,low_slack_half,all,grad_core_top50,all,core_gain,0.13,0.08,-0.0003708658501152262,-0.00017936234035986764,-0.00012215021617466293,-0.0008861358636531758,-0.00019046249627620518,0.8888888888888888
all_sign,base,all_sign_no_q2_s3_7849199d,no_q2_s3,low_slack_half,raw_agree,grad_all_4of6,all,core_gain,0.095,0.12,-0.0003588561696165893,0.0,0.0,-0.000800622887811997,5.6709931353388255e-18,0.25
all_sign,candidate,all_sign_tail_p90_nonpos_m1.00_681dfd44,tail_p90_nonpos_m1.00,low_slack_half,raw_agree,grad_all_4of6,all,core_gain,0.095,0.12,-0.0004030960955617724,-0.0001982033788877624,-0.00011147610272795039,-0.0009589172631042531,-0.0001885388560373249,0.8888888888888888
all_sign,base,all_sign_no_q2_s3_725ad2c6,no_q2_s3,low_slack_half,all,grad_all_4of6,all,core_gain,0.095,0.12,-0.00036016305698535755,0.0,0.0,-0.0008065417146487675,5.6709931353388255e-18,0.25
all_sign,candidate,all_sign_tail_p90_nonpos_m1.00_3d2f1225,tail_p90_nonpos_m1.00,low_slack_half,all,grad_all_4of6,all,core_gain,0.095,0.12,-0.00040529710316331014,-0.00019916026021130073,-0.0001167780630352,-0.0009640282730804916,-0.0001949774300429861,0.8888888888888888
all_sign,base,all_sign_no_q2_s3_439b9b39,no_q2_s3,all,all,grad_all_4of6,teacher_row_top50,flat,0.13,0.12,-0.0004848145029388573,0.0,0.0,-0.0013155138646422538,5.6709931353388255e-18,0.25
all_sign,candidate,all_sign_tail_p90_nonpos_m1.00_92ef6d78,tail_p90_nonpos_m1.00,all,all,grad_all_4of6,teacher_row_top50,flat,0.13,0.12,-0.0005415247884303642,-0.0003018596736926171,-9.511232474739006e-05,-0.0015140728271113234,-0.00021625472993824177,0.7777777777777778
all_sign,base,all_sign_no_q2_s3_1e704ccb,no_q2_s3,all,all,grad_core_top50,all,flat,0.095,0.08,-0.00038645992231436943,0.0,0.0,-0.0008613461543704959,5.6709931353388255e-18,0.25
all_sign,candidate,all_sign_tail_p90_nonpos_m1.00_eb639168,tail_p90_nonpos_m1.00,all,all,grad_core_top50,all,flat,0.095,0.08,-0.00043228001592263143,-0.00019966420021794162,-0.00012107645503983688,-0.0010116727102001232,-0.00019094398534212815,0.8333333333333334
all_sign,candidate,all_sign_tail_p90_nonpos_m0.50_24bd9ff7,tail_p90_nonpos_m0.50,all,all,grad_core_top50,all,flat,0.13,0.12,-0.0008301468776402698,-0.00020488222636022568,-0.000123964979934707,-0.0019149282944565193,-0.00019574428558730074,0.8333333333333334
all_sign,candidate,all_sign_tail_p90_nonpos_m0.50_d17964cc,tail_p90_nonpos_m0.50,all,raw_agree,grad_core_top50,all,flat,0.13,0.12,-0.0008257955260490557,-0.00020488222636022568,-0.00011440664790855759,-0.0018850454275928185,-0.00018165393214247393,0.8333333333333334
all_sign,base,all_sign_no_q2_s3_89c06bcf,no_q2_s3,all,raw_agree,grad_all_4of6,teacher_row_top50,flat,0.13,0.12,-0.0004839929062472048,0.0,0.0,-0.0012993434381129653,5.6709931353388255e-18,0.25
all_sign,candidate,all_sign_tail_p90_nonpos_m1.00_9d16f5d8,tail_p90_nonpos_m1.00,all,raw_agree,grad_all_4of6,teacher_row_top50,flat,0.13,0.12,-0.0005391476667145068,-0.00029956496502217544,-8.651835824939613e-05,-0.0014982582931743205,-0.0002055836695963179,0.7777777777777778
all_sign,base,all_sign_no_q2_s3_4d5e65fc,no_q2_s3,low_slack_half,raw_agree,grad_core_top50,all,core_gain,0.13,0.08,-0.00032623699960204755,0.0,0.0,-0.0007336956004171058,5.6709931353388255e-18,0.25
all_sign,candidate,all_sign_tail_p90_nonpos_m1.00_e5fd690d,tail_p90_nonpos_m1.00,low_slack_half,raw_agree,grad_core_top50,all,core_gain,0.13,0.08,-0.00036793919036393063,-0.00017880035515516202,-0.00011311498017779753,-0.0008754398370388993,-0.00017740013037686607,0.8888888888888888
all_sign,candidate,all_sign_tail_soft_p90_m1.00_3a4d9738,tail_soft_p90_m1.00,all,raw_agree,grad_all_4of6,all,flat,0.095,0.12,-0.0006034645161967223,-8.140405255543937e-05,-5.194669420852116e-05,-0.0013670657958183951,-7.659041274986819e-05,0.9444444444444444
all_sign,candidate,all_sign_tail_soft_p90_m1.00_4b2a8e9d,tail_soft_p90_m1.00,all,all,grad_all_4of6,all,flat,0.095,0.12,-0.0006057632246036782,-8.178223491467351e-05,-5.317854431560742e-05,-0.0013836288740515013,-7.805037705949951e-05,0.9444444444444444
all_sign,base,all_sign_no_q2_s3_780ad1af,no_q2_s3,low_slack_half,all,grad_core_top50,all,flat,0.07,0.08,-0.00028070011040268183,0.0,0.0,-0.0005907444040420484,5.6709931353388255e-18,0.25
all_sign,candidate,all_sign_tail_p90_nonpos_m1.00_e1a6cd9d,tail_p90_nonpos_m1.00,low_slack_half,all,grad_core_top50,all,flat,0.07,0.08,-0.00031578438662796526,-0.00014731057863143215,-9.827935494560736e-05,-0.0007023694760710797,-0.00014791167702907674,0.8888888888888888
all_sign,base,all_sign_no_q2_s3_4b47933a,no_q2_s3,low_slack_half,raw_agree,grad_all_4of6,all,flat,0.07,0.08,-0.0002859004716252722,0.0,0.0,-0.000581429639999731,5.6709931353388255e-18,0.25
all_sign,candidate,all_sign_tail_p90_nonpos_m1.00_2ae0f2c5,tail_p90_nonpos_m1.00,low_slack_half,raw_agree,grad_all_4of6,all,flat,0.07,0.08,-0.000319502743121175,-0.0001513752197401519,-8.384068073206963e-05,-0.0006965931709709494,-0.00013566828878498229,0.8888888888888888
all_sign,candidate,all_sign_tail_p90_nonpos_m0.50_d24b053b,tail_p90_nonpos_m0.50,low_slack_half,raw_agree,grad_all_4of6,all,flat,0.095,0.12,-0.0006049995685330489,-0.00015300551395952544,-8.239416892487361e-05,-0.001296165719626624,-0.00013569281334856046,0.8888888888888888
all_sign,candidate,all_sign_tail_p90_nonpos_m0.50_150b3fde,tail_p90_nonpos_m0.50,low_slack_half,all,grad_all_4of6,all,flat,0.095,0.12,-0.0006090484765742255,-0.00015478211029359978,-8.556198555190186e-05,-0.0013079908641616678,-0.000139920062075411,0.8888888888888888
all_sign,base,all_sign_no_q2_s3_5b979a0d,no_q2_s3,all,raw_agree,grad_core_top50,all,flat,0.095,0.08,-0.0003849730700745124,0.0,0.0,-0.0008467542826577079,5.6709931353388255e-18,0.25
all_sign,candidate,all_sign_tail_p90_nonpos_m1.00_9721cc00,tail_p90_nonpos_m1.00,all,raw_agree,grad_core_top50,all,flat,0.095,0.08,-0.00042946238919111535,-0.00019966420021794162,-0.00011176103359844536,-0.0009970990158366555,-0.00017721157911110302,0.8333333333333334
all_sign,candidate,all_sign_tail_soft_p90_m1.00_d21cc7d6,tail_soft_p90_m1.00,low_slack_half,all,grad_all_4of6,all,flat,0.095,0.12,-0.0005939353628727218,-8.074187729878446e-05,-5.381042263595537e-05,-0.001250282597005431,-7.9927811977078e-05,0.9722222222222222
all_sign,base,all_sign_no_q2_s3_b2045900,no_q2_s3,low_slack_half,all,grad_all_4of6,all,flat,0.07,0.08,-0.00028764769605221785,0.0,0.0,-0.0005874571425106334,5.6709931353388255e-18,0.25
all_sign,candidate,all_sign_tail_p90_nonpos_m1.00_07960082,tail_p90_nonpos_m1.00,low_slack_half,all,grad_all_4of6,all,flat,0.07,0.08,-0.00032196950960358683,-0.00015329949832998402,-8.69531965294601e-05,-0.0007030166344002831,-0.00013987814879565713,0.8888888888888888
all_sign,base,all_sign_no_q2_s3_6e75c568,no_q2_s3,all,all,grad_core_top50,teacher_row_top50,flat,0.13,0.12,-0.00047993547854038865,0.0,0.0,-0.0012630798131622102,5.6709931353388255e-18,0.25
all_sign,candidate,all_sign_tail_p90_nonpos_m1.00_52eba2db,tail_p90_nonpos_m1.00,all,all,grad_core_top50,teacher_row_top50,flat,0.13,0.12,-0.000537747954343859,-0.00029592469395936516,-0.00010876263666406705,-0.0014562704514209045,-0.0002306040624318137,0.7222222222222222
all_sign,base,all_sign_no_q2_s3_de94851a,no_q2_s3,all,raw_agree,grad_all_4of6,all,flat,0.07,0.08,-0.00029207515350343494,0.0,0.0,-0.0006432762839127026,5.6709931353388255e-18,0.25
all_sign,candidate,all_sign_tail_p90_nonpos_m1.00_9ad6951e,tail_p90_nonpos_m1.00,all,raw_agree,grad_all_4of6,all,flat,0.07,0.08,-0.0003261377730592596,-0.00015330894942502948,-8.512938746545184e-05,-0.0007558610489007356,-0.00013509746583210177,0.8888888888888888
all_sign,candidate,all_sign_tail_soft_p90_m1.00_275546b7,tail_soft_p90_m1.00,low_slack_half,raw_agree,grad_all_4of6,all,flat,0.095,0.12,-0.0005904035351919079,-8.064887696804246e-05,-5.257857252900788e-05,-0.0012387540529606334,-7.863060965371613e-05,0.9722222222222222
all_sign,base,all_sign_no_q2_s3_ef827553,no_q2_s3,all,all,grad_all_4of6,all,flat,0.07,0.08,-0.00029320744400065935,0.0,0.0,-0.0006517313705480532,5.6709931353388255e-18,0.25
all_sign,candidate,all_sign_tail_p90_nonpos_m1.00_5d5d5a5e,tail_p90_nonpos_m1.00,all,all,grad_all_4of6,all,flat,0.07,0.08,-0.00032798960561175594,-0.0001552332280148616,-8.824190326289783e-05,-0.0007647120964545007,-0.00013930732584277664,0.8888888888888888
all_sign,base,all_sign_no_q2_s3_537cc27f,no_q2_s3,low_slack_half,raw_agree,grad_all_4of6,all,core_gain,0.13,0.08,-0.0003296853728861904,0.0,0.0,-0.0007301944895816259,5.6709931353388255e-18,0.25
all_sign,candidate,all_sign_tail_p90_nonpos_m1.00_bbc3d995,tail_p90_nonpos_m1.00,low_slack_half,raw_agree,grad_all_4of6,all,core_gain,0.13,0.08,-0.0003704291091578271,-0.00018144977778378202,-0.00010375637611775845,-0.000875436021238124,-0.00017363292230254866,0.8888888888888888
all_sign,candidate,all_sign_tail_soft_p90_m1.00_4b5a4501,tail_soft_p90_m1.00,low_slack_half,all,grad_core_top50,all,flat,0.095,0.12,-0.0005848103833946405,-7.895370118873868e-05,-6.079552853748005e-05,-0.001256641011730847,-8.559874935928334e-05,0.9444444444444444
all_sign,base,all_sign_no_q2_s3_705971e9,no_q2_s3,low_slack_half,all,grad_all_4of6,all,core_gain,0.13,0.08,-0.00033092368238632486,0.0,0.0,-0.0007359519818942783,5.6709931353388255e-18,0.25
all_sign,candidate,all_sign_tail_p90_nonpos_m1.00_b4f41d1e,tail_p90_nonpos_m1.00,low_slack_half,all,grad_all_4of6,all,core_gain,0.13,0.08,-0.0003724956945436453,-0.00018240723188173158,-0.00010859685321880364,-0.0008805938359032095,-0.00017953755302698143,0.8888888888888888
all_sign,candidate,all_sign_tail_p90_nonpos_m0.50_2cafb9e5,tail_p90_nonpos_m0.50,low_slack_half,all,grad_core_top50,all,flat,0.095,0.12,-0.0006000481029200533,-0.00014909087484374361,-9.73223915602256e-05,-0.0013099269157438142,-0.00014845404256031992,0.8888888888888888
all_sign,base,all_sign_no_q2_s3_3ba5ca92,no_q2_s3,all,all,grad_core_top50,all,core_gain,0.095,0.12,-0.0003537002916527143,0.0,0.0,-0.0008589449956525497,5.6709931353388255e-18,0.25
all_sign,candidate,all_sign_tail_p90_nonpos_m1.00_a1945543,tail_p90_nonpos_m1.00,all,all,grad_core_top50,all,core_gain,0.095,0.12,-0.00040085982888340976,-0.00020433409782805168,-0.00012578266278683026,-0.0010180933402322123,-0.0002044662835394456,0.8333333333333334
all_sign,candidate,all_sign_tail_p90_nonpos_m0.50_8ee14ab4,tail_p90_nonpos_m0.50,all,raw_agree,grad_all_4of6,all,flat,0.095,0.12,-0.0006188099477613396,-0.000155883017171482,-8.48857505449524e-05,-0.001423164661267551,-0.00013624283799450117,0.8888888888888888
all_sign,candidate,all_sign_tail_soft_p90_m1.00_51754f7a,tail_soft_p90_m1.00,low_slack_half,raw_agree,grad_core_top50,all,flat,0.095,0.12,-0.0005802509204813344,-7.873382096049153e-05,-5.7732705078888946e-05,-0.0012375986243713722,-8.067690419619907e-05,0.9444444444444444
all_sign,base,all_sign_no_q2_s3_329438d1,no_q2_s3,low_slack_half,raw_agree,grad_core_top50,all,flat,0.07,0.08,-0.00027866491125835835,0.0,0.0,-0.0005816336894213237,5.6709931353388255e-18,0.25
all_sign,candidate,all_sign_tail_p90_nonpos_m1.00_c87fab1a,tail_p90_nonpos_m1.00,low_slack_half,raw_agree,grad_core_top50,all,flat,0.07,0.08,-0.00031261215514888363,-0.00014623136990293828,-9.139933733080807e-05,-0.0006913417631925379,-0.000137427767102339,0.8888888888888888
