prior,outcome,rank,direction,group_kind,group,segments,unique_cells,world_rate,support_rate_lift,delta_shift_per_all,conditional_delta_per_all,unconditional_delta_per_all
prev_beta,micro_win,7,credit,target_component,S4:inherited_e144_body,21,21,0.02926,-0.00825642694398332,1.9815424665559896e-06,-8.636016349620085e-07,-2.845144101517998e-06
prev_beta,micro_win,8,credit,target_component,S4:e154_extra_body,13,13,0.02926,-0.004529415847310592,3.9583610705995245e-08,-7.678736885404663e-07,-8.074572992464615e-07
prev_beta,micro_win,9,credit,component,e154_extra_body,109,109,0.02926,-0.0019631353195332935,2.339771486692506e-07,-4.785584867528179e-07,-7.125356354220685e-07
prev_beta,micro_win,10,credit,target,S2,62,39,0.02926,-0.0014790815932794188,1.9074354536192797e-06,-4.3651567799704596e-07,-2.3439511316163255e-06
prev_beta,tie,1,blame_or_neutral,target,S3,103,56,0.023165,-0.004169421865930112,3.2180639415629518e-06,1.1378166498352101e-05,8.16010255678915e-06
prev_beta,tie,2,blame_or_neutral,target_component,S3:inherited_e144_body,47,47,0.023165,-0.0070207334524295395,3.1858810323455556e-06,1.0548622095352694e-05,7.362741063007138e-06
prev_beta,tie,3,blame_or_neutral,target_component,S3:e154_adjustment_on_e144_body,47,47,0.023165,-0.0010843840900847113,-4.121240106432507e-08,1.2293893881445676e-06,1.2706017892088927e-06
prev_beta,tie,4,blame_or_neutral,target_component,Q3:e154_extra_body,39,39,0.023165,-0.0027681096315729237,2.8058877232905413e-07,8.046906407155681e-07,5.241018683865139e-07
prev_beta,tie,5,blame_or_neutral,target_component,Q1:e154_extra_body,32,32,0.023165,3.6413669598500675e-05,5.3361486959622565e-08,3.798610549392459e-07,3.2649956797962334e-07
prev_beta,tie,6,blame_or_neutral,component,inherited_e144_body,185,185,0.023165,-0.010821672747213018,2.2294852300576568e-05,2.920661609602319e-07,-2.2002786139616336e-05
prev_beta,tie,7,blame_or_neutral,target_component,S4:inherited_e144_body,21,21,0.023165,-0.012220952740690516,2.9330286577657087e-06,8.78845562477103e-08,-2.845144101517998e-06
prev_beta,tie,8,blame_or_neutral,component,e154_adjustment_on_e144_body,185,185,0.023165,0.0011228110791560164,-1.2290745650770468e-07,-5.5563065087784844e-08,6.734439141991983e-08
prev_beta,tie,9,blame_or_neutral,target_component,S2:e154_adjustment_on_e144_body,23,23,0.023165,0.006229209170506456,-5.747328350163671e-08,-6.622492862630387e-08,-8.751645124667157e-09
prev_beta,tie,10,blame_or_neutral,component,e154_extra_body,109,109,0.023165,-0.0017672031715040282,4.849457820367145e-07,-2.2758985338535408e-07,-7.125356354220685e-07
prev_beta,small_loss,1,blame_or_neutral,target,S3,103,56,0.03997,-0.004267824667043951,3.245099287933927e-06,1.1405201844723076e-05,8.16010255678915e-06
prev_beta,small_loss,2,blame_or_neutral,target_component,S3:inherited_e144_body,47,47,0.03997,-0.006913741529551376,3.278738548196809e-06,1.0641479611203947e-05,7.362741063007138e-06
prev_beta,small_loss,3,blame_or_neutral,component,inherited_e144_body,185,185,0.03997,-0.013124343771342029,2.7313684214589436e-05,5.310898074973101e-06,-2.2002786139616336e-05
prev_beta,small_loss,4,blame_or_neutral,target_component,S3:e154_adjustment_on_e144_body,47,47,0.03997,-0.002471872414949672,-1.4327475447661196e-08,1.2562743137612315e-06,1.2706017892088927e-06
prev_beta,small_loss,5,blame_or_neutral,target_component,Q3:e154_extra_body,39,39,0.03997,-0.003806510812596753,5.013686765640585e-07,1.0254705449505724e-06,5.241018683865139e-07
prev_beta,small_loss,6,blame_or_neutral,target_component,S2:inherited_e144_body,23,23,0.03997,-0.010951627198659719,2.878713435076265e-06,8.259534256994704e-07,-2.0527600093767947e-06
prev_beta,small_loss,7,blame_or_neutral,target_component,S4:inherited_e144_body,21,21,0.03997,-0.014313102624587515,3.435144629900987e-06,5.900005283829889e-07,-2.845144101517998e-06
prev_beta,small_loss,8,blame_or_neutral,target,S2,62,39,0.03997,-0.0012286429539897226,2.8154359456357143e-06,4.71484814019389e-07,-2.3439511316163255e-06
prev_beta,small_loss,9,blame_or_neutral,target_component,Q1:e154_extra_body,32,32,0.03997,-0.001934447671691264,1.0306929817509937e-07,4.295688661547227e-07,3.2649956797962334e-07
prev_beta,small_loss,10,blame_or_neutral,component,e154_adjustment_on_e144_body,185,185,0.03997,-4.263750515587361e-05,1.8066341151651727e-07,2.480078029364371e-07,6.734439141991983e-08
prev_beta,branch_loss,1,blame_or_neutral,target,S3,103,56,0.0333,-0.005523031137934065,4.570036487029727e-06,1.2730139043818876e-05,8.16010255678915e-06
prev_beta,branch_loss,2,blame_or_neutral,target_component,S3:inherited_e144_body,47,47,0.0333,-0.009385261644623277,4.5754662205061525e-06,1.193820728351329e-05,7.362741063007138e-06
prev_beta,branch_loss,3,blame_or_neutral,component,inherited_e144_body,185,185,0.0333,-0.01618761171982791,3.375947617331608e-05,1.1756690033699746e-05,-2.2002786139616336e-05
prev_beta,branch_loss,4,blame_or_neutral,target,Q3,151,95,0.0333,-0.008091701668555995,1.3339100454121054e-05,2.2765873438289648e-06,-1.1062513110292089e-05
prev_beta,branch_loss,5,blame_or_neutral,target_component,S2:inherited_e144_body,23,23,0.0333,-0.013584222483352781,3.570709909909862e-06,1.5179499005330671e-06,-2.0527600093767947e-06
prev_beta,branch_loss,6,blame_or_neutral,target_component,Q3:e154_extra_body,39,39,0.0333,-0.003610835835835935,7.908880120807529e-07,1.3149898804672668e-06,5.241018683865139e-07
prev_beta,branch_loss,7,blame_or_neutral,target_component,S4:inherited_e144_body,21,21,0.0333,-0.017297676962676978,4.151442471042451e-06,1.3062983695244527e-06,-2.845144101517998e-06
prev_beta,branch_loss,8,blame_or_neutral,target_component,Q3:inherited_e144_body,56,56,0.0333,-0.019392886100386142,1.241144710424713e-05,1.28494274119525e-06,-1.1126504363051879e-05
prev_beta,branch_loss,9,blame_or_neutral,target_component,S3:e154_adjustment_on_e144_body,47,47,0.0333,-0.0025246770174431332,-2.5737944293044836e-08,1.2448638449158479e-06,1.2706017892088927e-06
prev_beta,branch_loss,10,blame_or_neutral,target,S2,62,39,0.0333,-0.0019463007362200968,3.5116194241799332e-06,1.1676682925636077e-06,-2.3439511316163255e-06
prev_beta,hard_fail,1,blame_or_neutral,component,inherited_e144_body,185,185,0.28109,-0.03646500887183385,7.568837840488287e-05,5.3685592265266526e-05,-2.2002786139616336e-05
prev_beta,hard_fail,2,blame_or_neutral,target,Q3,151,95,0.28109,-0.019339656374345926,3.092093917057418e-05,1.9858426060282092e-05,-1.1062513110292089e-05
prev_beta,hard_fail,3,blame_or_neutral,target_component,Q3:inherited_e144_body,56,56,0.28109,-0.045190665559581844,2.892202595813244e-05,1.7795521595080558e-05,-1.1126504363051879e-05
prev_beta,hard_fail,4,blame_or_neutral,target,S3,103,56,0.28109,-0.011275520532586902,8.80767728563752e-06,1.696777984242667e-05,8.16010255678915e-06
prev_beta,hard_fail,5,blame_or_neutral,target_component,S3:inherited_e144_body,47,47,0.28109,-0.018732438455768274,8.652926589246833e-06,1.601566765225397e-05,7.362741063007138e-06
prev_beta,hard_fail,6,blame_or_neutral,target,Q1,108,70,0.28109,-0.019782793169249913,2.1396823246426554e-05,7.988580503450851e-06,-1.3408242742975703e-05
prev_beta,hard_fail,7,blame_or_neutral,target_component,Q1:inherited_e144_body,38,38,0.28109,-0.04829979858015121,2.097591252623719e-05,7.634793797560386e-06,-1.3341118728676802e-05
prev_beta,hard_fail,8,blame_or_neutral,target_component,S2:inherited_e144_body,23,23,0.28109,-0.03125093754591968,8.214532154927395e-06,6.1617721455505995e-06,-2.0527600093767947e-06
prev_beta,hard_fail,9,blame_or_neutral,target_component,S4:inherited_e144_body,21,21,0.28109,-0.03717908823474603,8.922981176339018e-06,6.07783707482102e-06,-2.845144101517998e-06
prev_beta,hard_fail,10,blame_or_neutral,target,S2,62,39,0.28109,-0.003557624021809147,8.077383184865627e-06,5.733432053249302e-06,-2.3439511316163255e-06
next_beta,breakthrough_win,1,credit,component,inherited_e144_body,185,185,0.4442,0.027525416515570056,-5.7105064884543494e-05,-7.033589673844554e-05,-1.3230831853902048e-05
next_beta,breakthrough_win,2,credit,target,Q3,151,95,0.4442,0.014923315104764523,-2.400295994110716e-05,-3.393166079271884e-05,-9.928700851611679e-06
next_beta,breakthrough_win,3,credit,target_component,Q3:inherited_e144_body,56,56,0.4442,0.035248341882678336,-2.2558938804914182e-05,-3.3734014596537574e-05,-1.1175075791623392e-05
next_beta,breakthrough_win,4,credit,target_component,Q1:inherited_e144_body,38,38,0.4442,0.03535948114884241,-1.5356117527497296e-05,-2.0426550541888473e-05,-5.070433014391176e-06
next_beta,breakthrough_win,5,credit,target,Q1,108,70,0.4442,0.014697825658278652,-1.5648395889542475e-05,-1.958978463275299e-05,-3.941388743210515e-06
next_beta,breakthrough_win,6,credit,target,S4,55,34,0.4442,0.009366555319061665,-6.3655631010941955e-06,-1.1793355900337356e-05,-5.42779279924316e-06
next_beta,breakthrough_win,7,credit,target_component,S4:inherited_e144_body,21,21,0.4442,0.026367586136660848,-6.328220672798581e-06,-1.0111421917173662e-05,-3.7832012443750813e-06
next_beta,breakthrough_win,8,credit,target_component,S2:inherited_e144_body,23,23,0.4442,0.022933991934694475,-6.028363594262474e-06,-4.455637889353552e-06,1.5727257049089217e-06
next_beta,breakthrough_win,9,credit,target,S2,62,39,0.4442,0.002757984560863347,-5.921192979515127e-06,-3.81491679916935e-06,2.1062761803457767e-06
next_beta,breakthrough_win,10,credit,target_component,S3:inherited_e144_body,47,47,0.4442,0.01475390431758744,-6.833424285070971e-06,-1.6082717934922928e-06,5.225152491578678e-06
next_beta,clean_win,1,credit,component,inherited_e144_body,185,185,0.07879,0.0012013053755621783,-2.5346456627926078e-06,-1.5765477516694655e-05,-1.3230831853902048e-05
next_beta,clean_win,2,credit,target_component,Q3:inherited_e144_body,56,56,0.07879,0.0018825227775461362,-1.2048145776295112e-06,-1.2379890369252903e-05,-1.1175075791623392e-05
next_beta,clean_win,3,credit,target,Q3,151,95,0.07879,0.0005910328234411955,-1.3061539365396363e-06,-1.1234854788151315e-05,-9.928700851611679e-06
next_beta,clean_win,4,credit,target_component,Q1:inherited_e144_body,38,38,0.07879,0.0021400976279383754,-9.294138269903729e-07,-5.999846841381549e-06,-5.070433014391176e-06
next_beta,clean_win,5,credit,target,S4,55,34,0.07879,0.0005633039148943975,-4.6482255955086234e-07,-5.892615358794022e-06,-5.42779279924316e-06
next_beta,clean_win,6,credit,target,Q1,108,70,0.07879,0.0005053887443414729,-9.126864258222284e-07,-4.854075169032744e-06,-3.941388743210515e-06
next_beta,clean_win,7,credit,target_component,S4:inherited_e144_body,21,21,0.07879,0.0019515584827661248,-4.683740358638711e-07,-4.2515752802389524e-06,-3.7832012443750813e-06
next_beta,clean_win,8,credit,target_component,S4:e154_extra_body,13,13,0.07879,0.0009836538705614295,-9.220942715835804e-09,-1.2674001177140134e-06,-1.2581791749981776e-06
next_beta,clean_win,9,credit,target_component,S4:e154_adjustment_on_e144_body,21,21,0.07879,-0.0010851672921993738,1.2772419028845086e-08,-3.7363996084105635e-07,-3.8641237986990144e-07
next_beta,clean_win,10,credit,target_component,S3:e154_extra_body,9,9,0.07879,-0.0006054167900607643,1.619010828484385e-08,-2.7783183048322405e-07,-2.940219387680679e-07
next_beta,micro_win,1,credit,target_component,Q3:inherited_e144_body,56,56,0.029985,-0.004290907685985834,2.746180919030949e-06,-8.428894872592443e-06,-1.1175075791623392e-05
next_beta,micro_win,2,credit,component,inherited_e144_body,185,185,0.029985,-0.002783734565480922,6.0762748440887025e-06,-7.154557009813345e-06,-1.3230831853902048e-05
next_beta,micro_win,3,credit,target,Q3,151,95,0.029985,-0.0017043684424994932,2.884728762898129e-06,-7.04397208871355e-06,-9.928700851611679e-06
next_beta,micro_win,4,credit,target,S4,55,34,0.029985,-0.002058846984098306,7.72068022572092e-07,-4.655724776671068e-06,-5.42779279924316e-06
next_beta,micro_win,5,credit,target_component,Q1:inherited_e144_body,38,38,0.029985,-0.004078807254504435,1.7713677219562195e-06,-3.2990652924349567e-06,-5.070433014391176e-06
next_beta,micro_win,6,credit,target_component,S4:inherited_e144_body,21,21,0.029985,-0.0031222171006138333,7.493321041473056e-07,-3.0338691402277758e-06,-3.7832012443750813e-06
next_beta,micro_win,7,credit,target,Q1,108,70,0.029985,-0.0011446208212130826,1.7579845860401402e-06,-2.183404157170375e-06,-3.941388743210515e-06
next_beta,micro_win,8,credit,target_component,S4:e154_extra_body,13,13,0.029985,0.0004679101730352686,-1.7682574979038324e-09,-1.2599474324960815e-06,-1.2581791749981776e-06
next_beta,micro_win,9,credit,target_component,S4:e154_adjustment_on_e144_body,21,21,0.029985,-0.0025596598696174255,2.4504175922690822e-08,-3.619082039472106e-07,-3.8641237986990144e-07
next_beta,micro_win,10,credit,target_component,S3:e154_extra_body,9,9,0.029985,-0.0012496716876957414,1.827603854475405e-08,-2.7574590022331385e-07,-2.940219387680679e-07
next_beta,tie,1,blame_or_neutral,target,S3,103,56,0.023575,-0.002171759000916207,1.4371085555294642e-06,7.72318711366631e-06,6.286078558136845e-06
next_beta,tie,2,blame_or_neutral,target_component,S3:inherited_e144_body,47,47,0.023575,-0.0032526741273888327,1.2747936858051708e-06,6.4999461773838486e-06,5.225152491578678e-06
next_beta,tie,3,blame_or_neutral,target,S2,62,39,0.023575,0.0007349257688229471,1.2021779655227944e-06,3.308454145868571e-06,2.1062761803457767e-06
next_beta,tie,4,blame_or_neutral,target_component,S2:inherited_e144_body,23,23,0.023575,-0.004967442943427547,1.3057278594152418e-06,2.8784535643241635e-06,1.5727257049089217e-06
next_beta,tie,5,blame_or_neutral,component,e154_extra_body,109,109,0.023575,-0.0005754290912275417,2.6056201159883306e-07,1.9063616277483637e-06,1.6457996161495306e-06
next_beta,tie,6,blame_or_neutral,target_component,Q3:e154_extra_body,39,39,0.023575,-0.0024296386328412356,3.1378616795622394e-07,1.8390531873392117e-06,1.5252670193829878e-06
next_beta,tie,7,blame_or_neutral,target_component,S3:e154_adjustment_on_e144_body,47,47,0.023575,-0.0009798276212178991,1.3724174097515276e-07,1.4921897463013885e-06,1.3549480053262357e-06
next_beta,tie,8,blame_or_neutral,target_component,Q1:e154_extra_body,32,32,0.023575,0.0002673821911453045,-6.090308284674462e-09,1.0953215628281623e-06,1.1014118711128368e-06
next_beta,tie,9,blame_or_neutral,component,e154_adjustment_on_e144_body,185,185,0.023575,1.8321544237698273e-05,1.3631523155275978e-07,8.158198137225483e-07,6.795045821697885e-07
next_beta,tie,10,blame_or_neutral,target_component,S2:e154_extra_body,16,16,0.023575,0.0038574085365853383,-7.39397095534762e-08,4.973821298664753e-07,5.713218394199515e-07
next_beta,small_loss,1,blame_or_neutral,target,S3,103,56,0.041805,-0.0029961518748046756,2.1464518599759358e-06,8.432530418112781e-06,6.286078558136845e-06
next_beta,small_loss,2,blame_or_neutral,target_component,S3:inherited_e144_body,47,47,0.041805,-0.004880050462252539,2.132085878995989e-06,7.357238370574667e-06,5.225152491578678e-06
next_beta,small_loss,3,blame_or_neutral,target,S2,62,39,0.041805,-0.0005386151718230758,1.7302047002852863e-06,3.836480880631063e-06,2.1062761803457767e-06
next_beta,small_loss,4,blame_or_neutral,target_component,S2:inherited_e144_body,23,23,0.041805,-0.006791420258654313,1.78517332513195e-06,3.3578990300408716e-06,1.5727257049089217e-06
next_beta,small_loss,5,blame_or_neutral,component,inherited_e144_body,185,185,0.041805,-0.0076321978393893986,1.5647448491123706e-05,2.4166166372216575e-06,-1.3230831853902048e-05
next_beta,small_loss,6,blame_or_neutral,component,e154_extra_body,109,109,0.041805,-0.0016524383194583825,6.082562988188958e-07,2.2540559149684264e-06,1.6457996161495306e-06
next_beta,small_loss,7,blame_or_neutral,target_component,Q3:e154_extra_body,39,39,0.041805,-0.0034415774704903423,5.34306232058896e-07,2.0595732514418837e-06,1.5252670193829878e-06
next_beta,small_loss,8,blame_or_neutral,target_component,S3:e154_adjustment_on_e144_body,47,47,0.041805,-0.0012744311354388471,-1.382150161349468e-08,1.341126503712741e-06,1.3549480053262357e-06
next_beta,small_loss,9,blame_or_neutral,target_component,Q1:e154_extra_body,32,32,0.041805,-0.0003337382078997253,1.3361234333222482e-08,1.1147731054460593e-06,1.1014118711128368e-06
next_beta,small_loss,10,blame_or_neutral,component,e154_adjustment_on_e144_body,185,185,0.041805,-0.00020204152807279385,1.3146544908451171e-07,8.109700312543002e-07,6.795045821697885e-07
next_beta,branch_loss,1,blame_or_neutral,component,inherited_e144_body,185,185,0.03549,-0.010850810985964798,2.248062281366978e-05,9.249790959767734e-06,-1.3230831853902048e-05
next_beta,branch_loss,2,blame_or_neutral,target,S3,103,56,0.03549,-0.00398398438504477,2.920349028314989e-06,9.206427586451834e-06,6.286078558136845e-06
next_beta,branch_loss,3,blame_or_neutral,target_component,S3:inherited_e144_body,47,47,0.03549,-0.006230260307068802,2.8854479797125563e-06,8.110600471291234e-06,5.225152491578678e-06
next_beta,branch_loss,4,blame_or_neutral,target,S2,62,39,0.03549,-0.0019387500795317036,2.5681874844771093e-06,4.674463664822886e-06,2.1062761803457767e-06
next_beta,branch_loss,5,blame_or_neutral,target_component,S2:inherited_e144_body,23,23,0.03549,-0.009770558883702707,2.5682611922875333e-06,4.140986897196455e-06,1.5727257049089217e-06
next_beta,branch_loss,6,blame_or_neutral,component,e154_extra_body,109,109,0.03549,-0.0015927347152965288,4.1915160590680006e-07,2.0649512220563307e-06,1.6457996161495306e-06
next_beta,branch_loss,7,blame_or_neutral,target,Q1,108,70,0.03549,-0.005220579597278341,5.7472219940783105e-06,1.805833250867795e-06,-3.941388743210515e-06
next_beta,branch_loss,8,blame_or_neutral,target_component,Q3:e154_extra_body,39,39,0.03549,-0.00042754737701489187,2.3765927052957318e-07,1.762926289912561e-06,1.5252670193829878e-06
next_beta,branch_loss,9,blame_or_neutral,target_component,S3:e154_adjustment_on_e144_body,47,47,0.03549,-0.001637850758079873,-3.4366141674047154e-09,1.351511391158831e-06,1.3549480053262357e-06
next_beta,branch_loss,10,blame_or_neutral,target_component,Q1:e154_extra_body,32,32,0.03549,-0.0023451009527331035,1.159156878778161e-07,1.2173275589906529e-06,1.1014118711128368e-06
next_beta,hard_fail,1,blame_or_neutral,component,inherited_e144_body,185,185,0.346155,-0.032966036116846564,6.841973585458191e-05,5.518890400067986e-05,-1.3230831853902048e-05
next_beta,hard_fail,2,blame_or_neutral,target,Q3,151,95,0.346155,-0.017839603185649533,2.8833176995442743e-05,1.8904476143831066e-05,-9.928700851611679e-06
next_beta,hard_fail,3,blame_or_neutral,target_component,Q3:inherited_e144_body,56,56,0.346155,-0.04237513168388646,2.712008427768738e-05,1.5945008486063988e-05,-1.1175075791623392e-05
next_beta,hard_fail,4,blame_or_neutral,target,Q1,108,70,0.346155,-0.017696332849312324,1.8845740309722555e-05,1.490435156651204e-05,-3.941388743210515e-06
next_beta,hard_fail,5,blame_or_neutral,target,S3,103,56,0.346155,-0.010367271250196042,8.181754974651843e-06,1.4467833532788688e-05,6.286078558136845e-06
next_beta,hard_fail,6,blame_or_neutral,target_component,Q1:inherited_e144_body,38,38,0.346155,-0.04258431293328441,1.8493758759597837e-05,1.3423325745206659e-05,-5.070433014391176e-06
next_beta,hard_fail,7,blame_or_neutral,target_component,S3:inherited_e144_body,47,47,0.346155,-0.017361211045844982,8.04556714073163e-06,1.3270719632310307e-05,5.225152491578678e-06
next_beta,hard_fail,8,blame_or_neutral,target,S2,62,39,0.346155,-0.0032671437767250455,7.036170791624332e-06,9.142446971970109e-06,2.1062761803457767e-06
next_beta,hard_fail,9,blame_or_neutral,target_component,S2:inherited_e144_body,23,23,0.346155,-0.027260562960925383,7.1656336925860006e-06,8.738359397494922e-06,1.5727257049089217e-06
next_beta,hard_fail,10,blame_or_neutral,target_component,S4:inherited_e144_body,21,21,0.346155,-0.03164454993324628,7.594691983979065e-06,3.811490739603983e-06,-3.7832012443750813e-06
nearest_beta,breakthrough_win,1,credit,component,inherited_e144_body,185,185,0.450785,0.02547034840843715,-5.294591331835407e-05,-6.522755374368519e-05,-1.2281640425331122e-05
nearest_beta,breakthrough_win,2,credit,target,Q1,108,70,0.450785,0.013876867354643552,-1.4668481711884556e-05,-3.5533268536955666e-05,-2.086478682507111e-05
nearest_beta,breakthrough_win,3,credit,target_component,Q1:inherited_e144_body,38,38,0.450785,0.033092653137830386,-1.4371666505572049e-05,-3.463284237710603e-05,-2.026117587153398e-05
nearest_beta,breakthrough_win,4,credit,target_component,Q3:inherited_e144_body,56,56,0.450785,0.0321099384971692,-2.0550360638188344e-05,-1.9658065001240366e-05,8.922956369479795e-07
nearest_beta,breakthrough_win,5,credit,target,Q3,151,95,0.450785,0.013809748302574809,-2.1892304425688884e-05,-1.7901015408793257e-05,3.9912890168956266e-06
nearest_beta,breakthrough_win,6,credit,target,S4,55,34,0.450785,0.0098238495876386,-6.819360434501378e-06,-1.690371750864503e-05,-1.008435707414365e-05
nearest_beta,breakthrough_win,7,credit,target_component,S4:inherited_e144_body,21,21,0.450785,0.028401121588424783,-6.8162691812219415e-06,-1.504501328274e-05,-8.22874410151806e-06
nearest_beta,breakthrough_win,8,credit,target,S2,62,39,0.450785,0.00247843366696876,-5.427190361290707e-06,-1.3032776935433369e-05,-7.605586574142662e-06
nearest_beta,breakthrough_win,9,credit,target_component,S2:inherited_e144_body,23,23,0.450785,0.020950289912138764,-5.506933348333554e-06,-1.2148093357710339e-05,-6.641160009376785e-06
nearest_beta,breakthrough_win,10,credit,target_component,S4:e154_extra_body,13,13,0.450785,0.0024880614500688014,-3.803913725254317e-08,-1.338986964146786e-06,-1.300947826894243e-06
nearest_beta,clean_win,1,credit,target,Q1,108,70,0.08337,0.0007821179236692233,-6.392833985256061e-07,-2.1504070223596716e-05,-2.086478682507111e-05
nearest_beta,clean_win,2,credit,target_component,Q1:inherited_e144_body,38,38,0.08337,0.0013829741229649528,-6.006059048304396e-07,-2.0861781776364418e-05,-2.026117587153398e-05
nearest_beta,clean_win,3,credit,component,inherited_e144_body,185,185,0.08337,0.000513754750072204,-1.0813281807433301e-06,-1.3362968606074452e-05,-1.2281640425331122e-05
nearest_beta,clean_win,4,credit,target,S4,55,34,0.08337,-0.0006297438581568948,-1.7817325043878975e-08,-1.010217439918753e-05,-1.008435707414365e-05
nearest_beta,clean_win,5,credit,target_component,S4:inherited_e144_body,21,21,0.08337,0.00019248844793995357,-4.619722750561247e-08,-8.274941329023672e-06,-8.22874410151806e-06
nearest_beta,clean_win,6,credit,target,S2,62,39,0.08337,0.00028641623814551487,-3.565126028175101e-07,-7.962099176960172e-06,-7.605586574142662e-06
nearest_beta,clean_win,7,credit,target_component,S2:inherited_e144_body,23,23,0.08337,0.0013550735850139661,-3.561907709179392e-07,-6.997350780294724e-06,-6.641160009376785e-06
nearest_beta,clean_win,8,credit,target_component,S4:e154_extra_body,13,13,0.08337,-0.001230730201788044,9.98642802859542e-09,-1.2909613988656475e-06,-1.300947826894243e-06
nearest_beta,clean_win,9,credit,target_component,S2:e154_extra_body,16,16,0.08337,0.00036781047589062865,-1.7268342258717706e-09,-9.825634659703947e-07,-9.80836631744523e-07
nearest_beta,clean_win,10,credit,target_component,Q1:e154_adjustment_on_e144_body,38,38,0.08337,0.0012114696060049335,-4.1628071426163796e-08,-8.790816702146144e-07,-8.374535987884506e-07
nearest_beta,micro_win,1,credit,target,Q1,108,70,0.031205,-0.002102406650762223,1.9843365077243108e-06,-1.88804503173468e-05,-2.086478682507111e-05
nearest_beta,micro_win,2,credit,target_component,Q1:inherited_e144_body,38,38,0.031205,-0.004559582641108451,1.98016160413854e-06,-1.828101426739544e-05,-2.026117587153398e-05
nearest_beta,micro_win,3,credit,target,S4,55,34,0.031205,-0.0019544152306593676,1.2910973742069016e-06,-8.793259699936749e-06,-1.008435707414365e-05
nearest_beta,micro_win,4,credit,target,S2,62,39,0.031205,-0.0008971237162158641,4.5593323290123756e-07,-7.149653341241424e-06,-7.605586574142662e-06
nearest_beta,micro_win,5,credit,target_component,S4:inherited_e144_body,21,21,0.031205,-0.005494861934519146,1.3187668642845676e-06,-6.909977237233492e-06,-8.22874410151806e-06
nearest_beta,micro_win,6,credit,target_component,S2:inherited_e144_body,23,23,0.031205,-0.0016298949095392423,4.2842951907889353e-07,-6.2127304902978914e-06,-6.641160009376785e-06
nearest_beta,micro_win,7,credit,component,inherited_e144_body,185,185,0.031205,-0.0036568147776039894,7.584134390093139e-06,-4.697506035237983e-06,-1.2281640425331122e-05
nearest_beta,micro_win,8,credit,target_component,S4:e154_extra_body,13,13,0.031205,0.00018547804222707187,-1.5852249287267656e-08,-1.3168000761815106e-06,-1.300947826894243e-06
nearest_beta,micro_win,9,credit,target_component,S2:e154_extra_body,16,16,0.031205,-0.002267623628024351,2.9316412749641e-08,-9.515202189948819e-07,-9.80836631744523e-07
nearest_beta,micro_win,10,credit,target_component,Q1:e154_adjustment_on_e144_body,38,38,0.031205,-0.0004977014479797814,6.852976340817663e-09,-8.30600622447633e-07,-8.374535987884506e-07
nearest_beta,tie,1,blame_or_neutral,target,S3,103,56,0.0255,-0.0010853036360175539,1.3767131542435533e-06,2.3581767670097453e-05,2.22050545158539e-05
nearest_beta,tie,2,blame_or_neutral,target_component,S3:inherited_e144_body,47,47,0.0255,-0.002056007509386726,1.2011173669467591e-06,2.3158261287096473e-05,2.1957143920149713e-05
nearest_beta,tie,3,blame_or_neutral,target,Q3,151,95,0.0255,-0.002794662381508828,5.262172696990633e-06,9.25346171388626e-06,3.9912890168956266e-06
nearest_beta,tie,4,blame_or_neutral,target_component,Q3:inherited_e144_body,56,56,0.0255,-0.007993517156862806,5.115850980392163e-06,6.008146617340142e-06,8.922956369479795e-07
nearest_beta,tie,5,blame_or_neutral,target_component,Q3:e154_extra_body,39,39,0.0255,4.4411764705876156e-05,7.610194337148277e-08,3.2343656463752796e-06,3.158263703003797e-06
nearest_beta,tie,6,blame_or_neutral,target_component,S3:e154_adjustment_on_e144_body,47,47,0.0255,-0.00039806424697541587,1.7887289155765633e-07,1.1603893317793276e-06,9.815164402216712e-07
nearest_beta,tie,7,blame_or_neutral,component,e154_extra_body,109,109,0.0255,-0.00038683396294292294,1.1084714905399242e-07,4.875631941528508e-07,3.767160450988584e-07
nearest_beta,tie,8,blame_or_neutral,target_component,Q1:e154_extra_body,32,32,0.0255,-0.00010371936274500282,-1.0983407027209114e-08,2.2285923822410312e-07,2.3384264525131223e-07
nearest_beta,tie,9,blame_or_neutral,target_component,Q3:e154_adjustment_on_e144_body,56,56,0.0255,0.0004269800420168002,7.021977322699137e-08,1.094945017083729e-08,-5.9270323056154083e-08
nearest_beta,tie,10,blame_or_neutral,target_component,S2:e154_adjustment_on_e144_body,23,23,0.0255,0.004918870417732313,-3.7628705279313403e-08,-2.121863830066668e-08,1.641006697864672e-08
nearest_beta,small_loss,1,blame_or_neutral,target,S3,103,56,0.043275,-0.002369128905789941,1.990506907743231e-06,2.419556142359713e-05,2.22050545158539e-05
nearest_beta,small_loss,2,blame_or_neutral,target_component,S3:inherited_e144_body,47,47,0.043275,-0.0037246733532455556,1.9053454567962084e-06,2.3862489376945922e-05,2.1957143920149713e-05
nearest_beta,small_loss,3,blame_or_neutral,target,Q3,151,95,0.043275,-0.004937425807537588,7.349093605633152e-06,1.1340382622528779e-05,3.9912890168956266e-06
nearest_beta,small_loss,4,blame_or_neutral,target_component,Q3:inherited_e144_body,56,56,0.043275,-0.0107039106730214,6.850502830733698e-06,7.742798467681677e-06,8.922956369479795e-07
nearest_beta,small_loss,5,blame_or_neutral,component,inherited_e144_body,185,185,0.043275,-0.008214278857713808,1.7271996211933616e-05,4.9903557866024946e-06,-1.2281640425331122e-05
