model_split,gate,kept_rows,pruned_rows,kept_support_precision,pruned_bad_rate,pruned_mean_support_prob,kept_mean_support_prob,pruned_benefit_sum,kept_benefit_sum,q3_target_delta,loss_vs_full_q3,full_q3_target_delta,overall_delta,subject_delta_mean,subject_win_rate,oof_gate_pass,oof_score
hgb_shallow__stratified5,drop_risk_top8,442,8,0.5,0.375,0.36522326014746787,0.4939065293363006,0.6291759225609261,1.2887749700872404,-0.002863944377971772,0.001398168716801984,-0.004262113094773756,-0.0004091349111388246,-0.0031003561746884567,0.6,False,-0.00416070267822205
hgb_shallow__stratified5,drop_prob_low13,437,13,0.5034324942791762,0.5384615384615384,0.19818600010770274,0.5003479497629851,0.10640135943081619,1.8115495332173506,-0.0040256656293718995,0.00023644746540185668,-0.004262113094773756,-0.0005750950899102714,-0.00449995651741405,0.6,False,0.0010824275684631385
hgb_shallow__stratified5,drop_risk_top13,437,13,0.4988558352402746,0.38461538461538464,0.3776998630182811,0.4950077204315491,0.9286613275422697,0.9892895651058969,-0.002198421255791061,0.0020636918389826953,-0.004262113094773756,-0.000314060179398723,-0.0024344156153452757,0.6,False,-0.0071555567280352506
hgb_shallow__stratified5,drop_prob_low21,429,21,0.5011655011655012,0.47619047619047616,0.2116339019016893,0.5053243825358721,0.29878892817932956,1.6191619644688373,-0.00359813769881967,0.0006639753959540862,-0.004262113094773756,-0.0005140196712599529,-0.004133096511733514,0.5,False,-0.0008568327344065096
hgb_shallow__stratified5,drop_risk_top21,429,21,0.4988344988344988,0.42857142857142855,0.3706267803310637,0.49754151436100763,0.97720441033405,0.9407464823141167,-0.002090547738475834,0.002171565356297922,-0.004262113094773756,-0.00029864967692511916,-0.0023330851519025365,0.5,False,-0.007640987555953771
hgb_shallow__stratified5,drop_prob_low25,425,25,0.5011764705882353,0.48,0.2170099276805514,0.5077722914254372,0.29293695489118754,1.6250139377569792,-0.0036111420839044506,0.0006509710108693056,-0.004262113094773756,-0.0005158774405577786,-0.00411377382450695,0.5,False,-0.0007983130015249973
hgb_shallow__stratified5,drop_risk_top25,425,25,0.4988235294117647,0.44,0.37638349831402435,0.4983973755058212,1.0187529339242687,0.8991979587238981,-0.0019982176860531276,0.0022638954087206287,-0.004262113094773756,-0.0002854596694361611,-0.002287056168342827,0.5,False,-0.008056472791855951
hgb_shallow__stratified5,drop_prob_low34,416,34,0.5096153846153846,0.5882352941176471,0.22777583612343588,0.5131829173548745,0.3025198857028905,1.6154310069452762,-0.003589846682100717,0.0006722664126730393,-0.004262113094773756,-0.0005128352403001024,-0.003949335590435132,0.5,False,-0.00085884819199474
hgb_shallow__stratified5,drop_risk_top34,416,34,0.5024038461538461,0.5,0.39664995150499177,0.4993807060015743,0.8948423886873393,1.0231085039608274,-0.0022735744532463853,0.001988538641527371,-0.004262113094773756,-0.0003247963504637693,-0.002593274339597884,0.6,False,-0.006817367339486291
hgb_shallow__stratified5,drop_prob_low55,395,55,0.5189873417721519,0.6181818181818182,0.24884058002714451,0.5254233927755232,0.1861970616221831,1.7317538310259835,-0.0038483418467245567,0.0004137712480491995,-0.004262113094773756,-0.000549763120960651,-0.004133231037360652,0.6,False,0.00029535865843820756
hgb_shallow__stratified5,drop_risk_top55,395,55,0.4911392405063291,0.41818181818181815,0.4032714201654136,0.5039203644018402,1.7911359175498247,0.12681497509834222,-0.00028181105577407273,0.0039803020389996835,-0.004262113094773756,-4.025872225343896e-05,-0.000549217486567799,0.3,False,-0.015801302628111698
hgb_shallow__stratified5,drop_prob_low80,370,80,0.5243243243243243,0.6,0.2704873028137639,0.539431048169523,0.5069025705385604,1.4110483221096062,-0.0031356629380214773,0.0011264501567522789,-0.004262113094773756,-0.00044795184828878246,-0.003592845766900221,0.5,False,-0.002943969157998377
hgb_shallow__stratified5,drop_risk_top80,370,80,0.4972972972972973,0.475,0.40391823516911424,0.5105811168494473,1.795483683493378,0.12246720915478848,-0.0002721493536773645,0.003989963741096392,-0.004262113094773756,-3.887847909676635e-05,-0.000554768954970064,0.3,False,-0.015869780287546886
hgb_shallow__stratified5,drop_prob_low111,339,111,0.5368731563421829,0.6036036036036037,0.2945630111877176,0.556141527451292,0.5270372784356847,1.390913614212482,-0.003090919142694548,0.001171193952079208,-0.004262113094773756,-0.00044155987752779257,-0.0035535285771943204,0.6,False,-0.0031748747955281167
hgb_shallow__stratified5,drop_risk_top111,339,111,0.5103244837758112,0.5225225225225225,0.42606430505691106,0.5130835816711135,1.412004923336634,0.5059459693115329,-0.001124324376247987,0.003137788718525769,-0.004262113094773756,-0.00016061776803542673,-0.0014594920482322803,0.5,False,-0.012056983676970074
hgb_shallow__stratified5,keep_prob_ge_0p35,360,90,0.5361111111111111,0.6333333333333333,0.27798195980194795,0.5450280435156926,0.3494764778128394,1.5684744148353273,-0.003485498699634104,0.000776614395139652,-0.004262113094773756,-0.0004979283856620149,-0.0039003120960751205,0.6,False,-0.0013663748974082227
hgb_shallow__stratified5,keep_prob_ge_0p4,319,131,0.5391849529780565,0.5877862595419847,0.308903924725382,0.566652219149842,0.9258000229319717,0.992150869716195,-0.002204779710480498,0.0020573333842932584,-0.004262113094773756,-0.00031496853006864257,-0.002596591303336815,0.5,False,-0.007188829178115991
hgb_shallow__stratified5,keep_prob_ge_0p45,275,175,0.5345454545454545,0.5485714285714286,0.3379004524762097,0.5894396104163198,1.0766735846700288,0.8412773079781377,-0.0018695051288403208,0.0023926079659334354,-0.004262113094773756,-0.00026707216126290297,-0.0021801560697063405,0.6,False,-0.00875725072788501
hgb_shallow__stratified5,keep_prob_ge_0p5,223,227,0.5291479820627802,0.5242290748898678,0.36987982172818795,0.6155414911010132,1.1119310165595064,0.8060198760886601,-0.001791155280197132,0.0024709578145766242,-0.004262113094773756,-0.00025587932574244743,-0.0019627229360852706,0.5,False,-0.009171561988251984
hgb_shallow__stratified5,keep_prob_ge_0p55,165,285,0.5272727272727272,0.512280701754386,0.4011704639943195,0.6478478170269307,1.54480921472373,0.37314167792443675,-0.0008292037287210841,0.003432909366052672,-0.004262113094773756,-0.00011845767553158344,-0.0011069750064663375,0.3,False,-0.013563123319148392
hgb_shallow__stratified5,keep_prob_ge_0p6,123,327,0.5365853658536586,0.5107033639143731,0.42382563745434443,0.6718495008150731,1.6817518652017052,0.2361990274464617,-0.0005248867276589353,0.003737226367114821,-0.004262113094773756,-7.498381823699076e-05,-0.0006100521681308257,0.3,False,-0.014975180759064066
hgb_shallow__stratified5,keep_top80,80,370,0.5125,0.5,0.44641556629235385,0.7006839064956711,2.0200734826894515,-0.1021225900412848,0.00022693908898052673,0.004489052183754283,-0.004262113094773756,3.241986985436096e-05,0.0001440344230214996,0.3,False,-0.018405678279507395
hgb_shallow__stratified5,keep_top100,100,350,0.49,0.4942857142857143,0.4360152516566307,0.6862313396800386,1.9170092114309494,0.0009416812172171884,-2.092624927230169e-06,0.004260020469846526,-0.004262113094773756,-2.989464181757384e-07,-4.530165294325261e-05,0.3,False,-0.01735503556692249
hgb_shallow__stratified5,keep_top125,125,325,0.536,0.5107692307692308,0.42274897481446927,0.670680441864977,1.6747763668753004,0.24317452577286636,-0.0005403878350508373,0.003721725259722919,-0.004262113094773756,-7.719826215011962e-05,-0.0006091344669672983,0.3,False,-0.014903399429058564
hgb_shallow__stratified5,keep_top150,150,300,0.5533333333333333,0.5233333333333333,0.40927227064161753,0.6563119390355958,1.3547218107999475,0.5632290818482193,-0.0012516201818849604,0.003010492912888796,-0.004262113094773756,-0.00017880288312642292,-0.0014190580510939576,0.3,False,-0.01167282822727937
hgb_shallow__stratified5,keep_top175,175,275,0.5257142857142857,0.5127272727272727,0.3958960801319059,0.6420402857802885,1.522267811228028,0.39568308142013886,-0.0008792957364892606,0.0033828173582844956,-0.004262113094773756,-0.00012561367664132295,-0.0011794663694951967,0.3,False,-0.013327530655802442
hgb_shallow__stratified5,keep_top200,200,250,0.53,0.52,0.3826421363921662,0.6278396897489155,1.439827644223282,0.4781232484248847,-0.0010624961076109996,0.0031996169871627567,-0.004262113094773756,-0.00015178515823014279,-0.0012027717119506675,0.4,False,-0.012475219894845527
hgb_shallow__rowcontig5,drop_prob_low1,449,1,0.5011135857461024,0.0,0.19275799911191763,0.5072261842324473,0.022534313462980515,1.8954165791851865,-0.004212036842633826,5.0076252139930055e-05,-0.004262113094773756,-0.0006017195489476894,-0.00465936028021754,0.6,False,0.0019057134127571929
hgb_shallow__rowcontig5,drop_risk_top1,449,1,0.5011135857461024,0.0,0.4409230735292408,0.5066734780533441,0.2682325409294469,1.64971835171872,-0.0036660407815972684,0.0005960723131764878,-0.004262113094773756,-0.0005237201116567526,-0.004095729263836645,0.6,False,-0.0005512688619073169
hgb_shallow__rowcontig5,drop_prob_low3,447,3,0.5033557046979866,0.6666666666666666,0.21246321885377636,0.5085009509237569,-0.004010978474660476,1.9219618711228272,-0.004271026380272991,-8.913285499234647e-06,-0.004262113094773756,-0.0006101466257532844,-0.004705930967827432,0.6,False,0.0022378329988001007
hgb_shallow__rowcontig5,drop_risk_top3,447,3,0.4988814317673378,0.0,0.3981407146074695,0.5072547932341349,0.6389380459794067,1.27901284666876,-0.002842250770375143,0.001419862324398613,-0.004262113094773756,-0.0004060358243393062,-0.0033629271132898375,0.6,False,-0.004258323912406881
hgb_shallow__rowcontig5,drop_prob_low5,445,5,0.503370786516854,0.6,0.22158021127791883,0.5097290194676204,-0.004824364588283225,1.9227752572364498,-0.004272833904970019,-1.0720810196263031e-05,-0.004262113094773756,-0.0006104048435671457,-0.004701938461014044,0.6,False,0.002219300193270062
hgb_shallow__rowcontig5,drop_risk_top5,445,5,0.49887640449438203,0.2,0.4168797154972763,0.5075346430157176,0.7034214555226233,1.2145294371255435,-0.0026989543047235554,0.0015631587900502009,-0.004262113094773756,-0.0003855649006747936,-0.0030633540129267334,0.6,False,-0.004903158007839026
hgb_shallow__rowcontig5,drop_prob_low8,442,8,0.502262443438914,0.5,0.2286149051331483,0.5115574558335192,0.06424514856556257,1.8537057440826041,-0.004119346097961496,0.00014276699681226024,-0.004262113094773756,-0.0005884780139944994,-0.004543862610543658,0.6,False,0.001488605061731707
hgb_shallow__rowcontig5,drop_risk_top8,442,8,0.497737556561086,0.25,0.43533126108902476,0.5078159833275305,0.8189512722731246,1.098999620375042,-0.0024422213786112756,0.0018198917161624806,-0.004262113094773756,-0.0003488887683730394,-0.002761471621630962,0.6,False,-0.0060584561753442845
hgb_shallow__rowcontig5,drop_prob_low13,437,13,0.5034324942791762,0.5384615384615384,0.24179666224442758,0.5144026501379935,0.12495138756633178,1.792999505081835,-0.003984443344626332,0.00027766975014742457,-0.004262113094773756,-0.000569206192089476,-0.004372742268061636,0.6,False,0.0008969272871080829
hgb_shallow__rowcontig5,drop_risk_top13,437,13,0.4965675057208238,0.3076923076923077,0.44659799931260963,0.508310161849924,1.0215654426085352,0.8963854500396314,-0.0019919676667548014,0.002270145428018955,-0.004262113094773756,-0.0002845668095364002,-0.0022682192821378956,0.5,False,-0.008084597878698419
hgb_shallow__rowcontig5,drop_prob_low21,429,21,0.5081585081585082,0.6190476190476191,0.2557570397017493,0.5188028365635058,0.08724300454218994,1.8307078881059766,-0.004068239751346736,0.00019387334342702012,-0.004262113094773756,-0.000581177107335248,-0.004437236319018134,0.6,False,0.0013062455495843352
hgb_shallow__rowcontig5,drop_risk_top21,429,21,0.49417249417249415,0.3333333333333333,0.4405220305281235,0.5097583964531238,1.299633644738053,0.6183172479101136,-0.0013740383286893199,0.0028880747660844364,-0.004262113094773756,-0.00019629118981276,-0.0016823069834385972,0.5,False,-0.010865279899993086
hgb_shallow__rowcontig5,drop_prob_low25,425,25,0.5058823529411764,0.56,0.26204666983714103,0.5209085834671816,0.2125114099159294,1.7054394827322372,-0.0037898655171828555,0.00047224757759090075,-0.004262113094773756,-0.0005414093595975508,-0.004156605267488222,0.6,False,2.994244822782477e-05
hgb_shallow__rowcontig5,drop_risk_top25,425,25,0.49176470588235294,0.32,0.4438573757369176,0.5102138360613123,1.57192744148409,0.34602345116407685,-0.0007689410025869536,0.0034931720921868026,-0.004262113094773756,-0.0001098487146552791,-0.001009074915590402,0.4,False,-0.013588217867453734
hgb_shallow__rowcontig5,drop_prob_low34,416,34,0.5096153846153846,0.5882352941176471,0.2738708109431049,0.5255425652582094,0.17255895348291456,1.745391939165252,-0.0038786487537006975,0.0003834643410730587,-0.004262113094773756,-0.0005540926791000997,-0.00423623722433536,0.6,False,0.0004407611302051727
hgb_shallow__rowcontig5,drop_risk_top34,416,34,0.49278846153846156,0.38235294117647056,0.4388791632654474,0.5120563056934025,1.6226691084279827,0.29528178422018386,-0.0006561817427115368,0.0036059313520622194,-0.004262113094773756,-9.374024895879098e-05,-0.0009647279809644638,0.4,False,-0.014095634536893109
hgb_shallow__rowcontig5,drop_prob_low55,395,55,0.5189873417721519,0.6181818181818182,0.29372535167385444,0.5361580262719461,0.2319361845946875,1.686014708053479,-0.003746699351230176,0.0005154137435435802,-0.004262113094773756,-0.0005352427644614537,-0.004183163311633964,0.6,False,-0.00016203257128650535
hgb_shallow__rowcontig5,drop_risk_top55,395,55,0.49873417721518987,0.4727272727272727,0.4538279708566908,0.5138652565123106,1.2372433720536475,0.680707520594519,-0.0015126833790989336,0.0027494297156748226,-0.004262113094773756,-0.00021609762558556195,-0.0019723500700253305,0.6,False,-0.010262377173149824
hgb_shallow__rowcontig5,drop_prob_low80,370,80,0.518918918918919,0.575,0.31242492867762806,0.548495460608839,0.42569660260854714,1.4922542900396194,-0.003316120644532461,0.0009459924502412953,-0.004262113094773756,-0.00047373152064749443,-0.0036260798119495006,0.6,False,-0.0021419094786989507
hgb_shallow__rowcontig5,drop_risk_top80,370,80,0.5,0.4875,0.46337420798950674,0.5158577785954599,1.413469849168823,0.5044810434793439,-0.0011210689855096767,0.0031410441092640795,-0.004262113094773756,-0.0001601527122156681,-0.0013686611162543217,0.6,False,-0.012049641944301479
hgb_shallow__rowcontig5,drop_prob_low111,339,111,0.5250737463126843,0.5675675675675675,0.33437766681428527,0.5628949666757965,0.440254620850486,1.4776962717976807,-0.0032837694928838923,0.000978343601889864,-0.004262113094773756,-0.00046910992755484174,-0.0036285854838083997,0.6,False,-0.002321462634090482
hgb_shallow__rowcontig5,drop_risk_top111,339,111,0.5103244837758112,0.5225225225225225,0.4598115694281142,0.5218236888287906,1.5435017440406953,0.37444914860747125,-0.0008321092191277968,0.0034300038756459594,-0.004262113094773756,-0.00011887274558968526,-0.000929539565695725,0.4,False,-0.01337195188401093
hgb_shallow__rowcontig5,keep_prob_ge_0p35,384,66,0.5182291666666666,0.5909090909090909,0.3019625977582798,0.5416869355922765,0.2380693532485973,1.6798815393995694,-0.0037330700875547462,0.00052904300721901,-0.004262113094773756,-0.0005332957267935352,-0.0041723637583394035,0.7,False,-0.00024527334873503044
hgb_shallow__rowcontig5,keep_prob_ge_0p4,350,100,0.5114285714285715,0.53,0.3264752478788588,0.5579708283759852,0.6637441030438291,1.2542067896043374,-0.002787126199120804,0.0014749868956529522,-0.004262113094773756,-0.0003981608855886863,-0.0031883706611214755,0.7,False,-0.004560384483051407
hgb_shallow__rowcontig5,keep_prob_ge_0p45,289,161,0.5467128027681661,0.577639751552795,0.3634957106033729,0.5862093609423449,1.079763642164969,0.8381872504831978,-0.0018626383344071407,0.0023994747603666156,-0.004262113094773756,-0.0002660911906295915,-0.002304459421248184,0.6,False,-0.008762523973641774
hgb_shallow__rowcontig5,keep_prob_ge_0p5,231,219,0.5541125541125541,0.5525114155251142,0.3935565812771517,0.6136295386137858,1.4062987276422818,0.511652165005885,-0.0011370048111242204,0.003125108283649536,-0.004262113094773756,-0.00016242925873203147,-0.0016032025811470896,0.6,False,-0.012095926162825987
hgb_shallow__rowcontig5,keep_prob_ge_0p55,175,275,0.5485714285714286,0.5272727272727272,0.41938230740127663,0.6434696010521692,1.37879775970999,0.5391531329381767,-0.0011981180731960306,0.0030639950215777256,-0.004262113094773756,-0.00017115972474229007,-0.0013175710403866114,0.6,False,-0.011887011958803796
hgb_shallow__rowcontig5,keep_prob_ge_0p6,119,331,0.5210084033613446,0.5045317220543807,0.44606322065342346,0.6747091485982989,1.8647327786244188,0.05321811402374818,-0.00011826247560853265,0.004143850619165224,-0.004262113094773756,-1.689463937264752e-05,-0.00020966441261673907,0.6,False,-0.016811458550034873
hgb_shallow__rowcontig5,keep_top80,80,370,0.525,0.5027027027027027,0.46438303297712963,0.7014449064742843,1.7554627879288733,0.16248810471929312,-0.0003610846771539,0.003901028417619856,-0.004262113094773756,-5.1583525307700005e-05,-0.00046114589522474605,0.5,False,-0.015758490250821395
hgb_shallow__rowcontig5,keep_top100,100,350,0.52,0.5028571428571429,0.4549067103491294,0.6871996609728543,1.7652450389441805,0.15270585370398612,-0.000339346341564406,0.00392276675320935,-0.004262113094773756,-4.847804879491514e-05,-0.00042419893311747004,0.5,False,-0.01583625098491234
hgb_shallow__rowcontig5,keep_top125,125,325,0.52,0.5046153846153846,0.44323501446529306,0.6710874801460837,1.7912433392599003,0.12670755338826667,-0.00028157234086290117,0.003980540753910855,-0.004262113094773756,-4.0224620123271594e-05,-0.00035003552697593365,0.5,False,-0.016070530691365815
hgb_shallow__rowcontig5,keep_top150,150,300,0.5333333333333333,0.5133333333333333,0.4313257055240257,0.6569306870818199,1.3667371020644332,0.5512137905837334,-0.001224919534630664,0.003037193560143092,-0.004262113094773756,-0.00017498850494723772,-0.0013281039256841432,0.6,False,-0.011796981139923704
hgb_shallow__rowcontig5,keep_top175,175,275,0.5485714285714286,0.5272727272727272,0.41938230740127663,0.6434696010521692,1.37879775970999,0.5391531329381767,-0.0011981180731960306,0.0030639950215777256,-0.004262113094773756,-0.00017115972474229007,-0.0013175710403866114,0.6,False,-0.011887011958803796
hgb_shallow__rowcontig5,keep_top200,200,250,0.555,0.54,0.4080686829621186,0.6296007198947552,1.3340285503435187,0.5839223423046482,-0.0012976052051214548,0.0029645078896523014,-0.004262113094773756,-0.00018537217216020783,-0.001678628934231885,0.7,False,-0.011409228956048477
hgb_shallow__subject5,drop_prob_low1,449,1,0.5033407572383074,1.0,0.18620269199359235,0.4939598931570055,-0.0021713952677162585,1.9201222879158828,-0.004266938417590849,-4.82532281709247e-06,-0.004262113094773756,-0.000609562631084407,-0.004709158140421899,0.6,False,0.0023527705000637943
hgb_shallow__subject5,drop_risk_top1,449,1,0.5011135857461024,0.0,0.372516232968378,0.49354494094993473,0.2682325409294469,1.64971835171872,-0.0036660407815972684,0.0005960723131764878,-0.004262113094773756,-0.0005237201116567526,-0.004095729263836645,0.6,False,-0.0005512688619073169
hgb_shallow__subject5,drop_prob_low3,447,3,0.5033557046979866,0.6666666666666666,0.1903711698512308,0.49530890650992254,0.0074515056117103184,1.9104993870364564,-0.004245554193414325,1.6558901359431388e-05,-0.004262113094773756,-0.0006065077419163321,-0.004679014481963317,0.6,False,0.0021232081579361036
hgb_shallow__subject5,drop_risk_top3,447,3,0.4988814317673378,0.0,0.4177387256176406,0.4937829497598124,0.6389380459794067,1.27901284666876,-0.002842250770375143,0.001419862324398613,-0.004262113094773756,-0.0004060358243393062,-0.0033629271132898375,0.6,False,-0.004258323912406881
hgb_shallow__subject5,drop_prob_low5,445,5,0.503370786516854,0.6,0.19904129821058575,0.49658199601895764,0.005097362825591201,1.9128535298225757,-0.004250785621828013,1.1327472945743544e-05,-0.004262113094773756,-0.0006072550888325733,-0.0046953447096871,0.6,False,0.0021200829191310323
hgb_shallow__subject5,drop_risk_top5,445,5,0.49887640449438203,0.2,0.4412213790525074,0.4938608715151158,0.7034214555226233,1.2145294371255435,-0.0026989543047235554,0.0015631587900502009,-0.004262113094773756,-0.0003855649006747936,-0.0030633540129267334,0.6,False,-0.004903158007839026
hgb_shallow__subject5,drop_prob_low8,442,8,0.502262443438914,0.5,0.20800980501876346,0.49843917710257685,0.04143223597516177,1.876518656673005,-0.004170041459273355,9.207163550040143e-05,-0.004262113094773756,-0.0005957202084676221,-0.004606245765919903,0.6,False,0.0017167341876350717
hgb_shallow__subject5,drop_risk_top8,442,8,0.497737556561086,0.25,0.4346447345119353,0.49433718742849225,0.8718844698874859,1.0460664227606808,-0.0023245920505794437,0.0019375210441943125,-0.004262113094773756,-0.00033208457865420627,-0.002666948054462448,0.6,False,-0.006587788151487528
hgb_shallow__subject5,drop_prob_low13,437,13,0.5080091533180778,0.6923076923076923,0.2186744222383164,0.5014449135706887,-0.027472498246280064,1.9454233908944465,-0.004323163090876547,-6.104999610279105e-05,-0.004262113094773756,-0.0006175947272680782,-0.004739510869538788,0.6,False,0.0024827046067725147
hgb_shallow__subject5,drop_risk_top13,437,13,0.4988558352402746,0.38461538461538464,0.45857637437210536,0.49430824222574754,0.9238329890541066,0.99411790359406,-0.002209150896875789,0.0020529621978979673,-0.004262113094773756,-0.00031559298526796987,-0.0024480685998815254,0.6,False,-0.007107273343153975
hgb_shallow__subject5,drop_prob_low21,429,21,0.5104895104895105,0.6666666666666666,0.23290239837582605,0.5060215486097827,0.042637731945089546,1.875313160703077,-0.00416736257934025,9.475051543350599e-05,-0.004262113094773756,-0.0005953375113343215,-0.004620830472970882,0.6,False,0.0017713458946027679
hgb_shallow__subject5,drop_risk_top21,429,21,0.4988344988344988,0.42857142857142855,0.4606219030062234,0.49487443999151143,0.9750936090322517,0.942857283615915,-0.0020952384080354935,0.0021668746867382627,-0.004262113094773756,-0.00029931977257649907,-0.0024174126417307205,0.5,False,-0.007619879542935304
hgb_shallow__subject5,drop_prob_low25,425,25,0.5152941176470588,0.72,0.23763975714726412,0.5083134136254293,-0.005328721324671937,1.9232796139728388,-0.00427395469771763,-1.184160294387393e-05,-0.004262113094773756,-0.0006105649568168044,-0.004711853915178255,0.6,False,0.0022723437606343108
hgb_shallow__subject5,drop_risk_top25,425,25,0.5011764705882353,0.48,0.4551777635655053,0.4955170603067092,0.8502904308222391,1.0676604618259278,-0.0023725788040577234,0.0018895342907160328,-0.004262113094773756,-0.0003389398291511033,-0.00269092476673235,0.5,False,-0.00637184776083527
hgb_shallow__subject5,drop_prob_low34,416,34,0.5216346153846154,0.7352941176470589,0.24806599667221665,0.5133171895015234,-0.09125688582176333,2.00920777846993,-0.004464906174377781,-0.00020279307960402448,-0.004262113094773756,-0.0006378437391968258,-0.0048803495540395425,0.6,False,0.003137743052663812
hgb_shallow__subject5,drop_risk_top34,416,34,0.5,0.47058823529411764,0.47609547581467593,0.49468016476391846,1.0082084548843175,0.9097424377638494,-0.0020216498616975054,0.002240463233076251,-0.004262113094773756,-0.0002888071230996436,-0.00220563247709753,0.6,False,-0.00795102800145625
hgb_shallow__subject5,drop_prob_low55,395,55,0.5215189873417722,0.6363636363636364,0.26890864838546813,0.5245170102741477,0.0832306127585696,1.8347202798895972,-0.004077156177532459,0.00018495691724129681,-0.004262113094773756,-0.0005824508825046371,-0.004535555518504109,0.6,False,0.001332295874346497
hgb_shallow__subject5,drop_risk_top55,395,55,0.5088607594936709,0.5454545454545454,0.4590390724163159,0.49804315376352326,0.6962933314767514,1.2216575611714153,-0.0027147945803810414,0.0015473185143927148,-0.004262113094773756,-0.0003878277971972916,-0.00320887450752666,0.7,False,-0.004834694949198521
hgb_shallow__subject5,drop_prob_low80,370,80,0.5351351351351351,0.65,0.28954416792833176,0.5373261115816825,0.045691560691797695,1.872259331956369,-0.0041605762932362955,0.0001015368015374607,-0.004262113094773756,-0.0005943680418908993,-0.004591628626946165,0.6,False,0.0016881409404683049
hgb_shallow__subject5,drop_risk_top80,370,80,0.5081081081081081,0.525,0.4453902297971549,0.5036296657722072,1.1092334459927886,0.8087174466553781,-0.0017971498814565168,0.0024649632133172394,-0.004262113094773756,-0.000256735697350931,-0.002229667843634231,0.6,False,-0.008997277912540699
hgb_shallow__subject5,drop_prob_low111,339,111,0.5339233038348082,0.5945945945945946,0.31355571823639106,0.5521224483635683,0.49471960236713597,1.4232312902810307,-0.003162736200624461,0.0010993768941492954,-0.004262113094773756,-0.00045181945723206585,-0.003598582052404942,0.6,False,-0.002855301638447113
hgb_shallow__subject5,drop_risk_top111,339,111,0.5162241887905604,0.5405405405405406,0.4550225556393685,0.5058014485059562,1.1598405087192991,0.7581103839288676,-0.0016846897420643714,0.002577423352709385,-0.004262113094773756,-0.00024066996315205306,-0.0020381452081265406,0.5,False,-0.009528132323589138
hgb_shallow__subject5,keep_prob_ge_0p35,372,78,0.5376344086021505,0.6666666666666666,0.2879315577884564,0.5363320785268534,0.021078681475696193,1.8968722111724705,-0.004215271580383373,4.684151439038331e-05,-0.004262113094773756,-0.0006021816543404819,-0.004642279599470223,0.6,False,0.00194293639929682
hgb_shallow__subject5,keep_prob_ge_0p4,331,119,0.5377643504531722,0.5966386554621849,0.31915811431030366,0.5558742571497369,0.611299643707604,1.3066512489405628,-0.0029036694420903064,0.0013584436526834498,-0.004262113094773756,-0.0004148099202986152,-0.0033899481334809687,0.6,False,-0.004028284427503772
hgb_shallow__subject5,keep_prob_ge_0p45,268,182,0.5671641791044776,0.5934065934065934,0.3558280252567024,0.5866175153834673,0.442790905745495,1.4751599869026717,-0.0032781333042283256,0.0009839797905454306,-0.004262113094773756,-0.00046830475774690364,-0.003685536238241538,0.7,False,-0.0024074898727049223
hgb_shallow__subject5,keep_prob_ge_0p5,216,234,0.5787037037037037,0.5683760683760684,0.382074262004249,0.613744525048587,0.9589025888234342,0.9590483038247326,-0.0021312184529439504,0.002130894641829806,-0.004262113094773756,-0.0003044597789919929,-0.002442411291477764,0.5,False,-0.00763061891349682
hgb_shallow__subject5,keep_prob_ge_0p55,167,283,0.5868263473053892,0.5477031802120141,0.4060610865702496,0.6410713007192121,0.8648201229967731,1.0531307696513936,-0.0023402905992252476,0.0019218224955485086,-0.004262113094773756,-0.00033432722846074965,-0.002733199430890054,0.6,False,-0.006747063410496605
hgb_shallow__subject5,keep_prob_ge_0p6,110,340,0.5727272727272728,0.5205882352941177,0.4338853163690374,0.6768471559456033,1.3035981150996183,0.6143527775485484,-0.0013652283945523314,0.002896884700221425,-0.004262113094773756,-0.0001950326277931902,-0.0016196226941532332,0.5,False,-0.011202689309491887
hgb_shallow__subject5,keep_top80,80,370,0.5625,0.5108108108108108,0.44878278728214166,0.6990570428137082,1.6251728902940972,0.2927780023540695,-0.000650617783009122,0.0036114953117646342,-0.004262113094773756,-9.29453975727317e-05,-0.0009613265253721637,0.5,False,-0.014452348031229651
hgb_shallow__subject5,keep_top100,100,350,0.58,0.52,0.4388508741401613,0.6837638877043264,1.4189000065851318,0.49905088606303516,-0.0011090019690290776,0.0031531111257446787,-0.004262113094773756,-0.00015842885271843965,-0.0013647522142121726,0.6,False,-0.012365943518464177
hgb_shallow__subject5,keep_top125,125,325,0.576,0.5261538461538462,0.4266666303247683,0.6664603189115151,1.2107303550610662,0.7072205375871006,-0.0015716011946380615,0.0026905119001356947,-0.004262113094773756,-0.00022451445637686592,-0.0017984685134132873,0.5,False,-0.010256785464762209
hgb_shallow__subject5,keep_top150,150,300,0.5733333333333334,0.5333333333333333,0.4144812688605324,0.6508654270755291,1.0072202606481273,0.9107306320000392,-0.0020238458488890387,0.0022382672458847175,-0.004262113094773756,-0.00028912083555557695,-0.0021415077863620293,0.7,False,-0.008193812725761017
hgb_shallow__subject5,keep_top175,175,275,0.5885714285714285,0.5527272727272727,0.40209445421016005,0.6365612560668288,0.8982836053238882,1.0196672873242787,-0.002265927305165061,0.0019961857896086954,-0.004262113094773756,-0.0003237039007378658,-0.002656567955596456,0.7,False,-0.007071688596761342
hgb_shallow__subject5,keep_top200,200,250,0.575,0.556,0.39009172113888896,0.6222563221738342,1.129412181308259,0.7885387113399078,-0.0017523082474220075,0.0025098048473517487,-0.004262113094773756,-0.00025032974963171535,-0.0021007900993563087,0.6,False,-0.00935666526569599
