targets,mask_size,gamma,oof_loss,oof_delta_vs_public2d0,oof_delta_vs_stage2,public_self_expected_loss,public_crossentropy_gap,submission_abs_delta_mean_vs_prior,submission_abs_delta_p90_vs_prior,submission_min,submission_max,expected_public_anchor,public_residual_anchor,expected_public_stage2,public_residual_stage2,expected_public_ordinal,public_residual_ordinal,expected_oof_anchor,oof_constraint_residual_anchor,expected_oof_stage2,oof_constraint_residual_stage2,expected_oof_ordinal,oof_constraint_residual_ordinal,geometry_mean_delta,geometry_win_rate,geometry_worst_delta,risk_score
S1+S2+S4,3,0.5,0.5592695337989302,-0.002432338068705242,-0.008261390890886955,0.5768018401661152,0.0010677857550196457,0.003198425315803169,0.01097702549009564,0.0586886377230511,0.9774247698198568,0.5782648961325937,-0.0001624566674063299,0.5736400600268851,-0.004304915673114973,0.57664781234662,-0.0016555528533800379,0.5805293910657201,0.00222572102214591,0.5732330169944232,0.0057020923046060545,0.5749402507876823,0.013036433577756745,-0.004023080004897053,1.0,-0.0022054303993319646,0.5773886291364505
Q1+Q2+S4,3,0.25,0.5606930996535903,-0.0010087722140451616,-0.006837825036226874,0.5769027441734336,0.001168689762337971,0.001946260997254217,0.005901385001223874,0.0604734904450602,0.9782116712469272,0.5778828749188644,-0.0005444778811356521,0.5729720255117751,-0.004972950188224967,0.5762232990571298,-0.0020800661428702627,0.5806789175120474,0.002375247468473174,0.5740025892173142,0.006471664527497034,0.5766804457302236,0.01477662852029804,-0.0012608418372274388,1.0,-0.0007637591012151779,0.5773895427137434
Q2+Q3+S1+S3,4,0.5,0.5579013172063231,-0.0038005546613123498,-0.009629607483494063,0.5766963423487879,0.0009622879376922633,0.0045368010731030245,0.013085715515468829,0.0586886377230511,0.9774247698198568,0.5775088108521489,-0.0009185419478511259,0.5730479465376837,-0.00489702916231638,0.5757085603441271,-0.002594804855872934,0.5801296609914348,0.0018259909478606229,0.5728679460689453,0.005337021379128171,0.5729189622445301,0.011015145034604545,-0.005118581991485391,1.0,-0.004228745912590037,0.5773905944405212
Q1+S1,2,0.5,0.5598938747815783,-0.001807997086057167,-0.00763704990823888,0.5768767989051453,0.001142744494049719,0.002281248216394297,0.007377667406416751,0.0604734904450602,0.9774247698198568,0.5781096679333261,-0.0003176848666739396,0.5733326290124655,-0.004612346687534519,0.5764606052192806,-0.0018427599807194772,0.580262969315414,0.0019592992718397984,0.5732236972132221,0.005692772523404943,0.5753418333459931,0.013438016136067543,-0.002628393414086508,1.0,-0.0005111847184241514,0.5773906098502972
Q2+S1+S2+S3+S4,5,0.75,0.5572920025185522,-0.004409869349083273,-0.010238922171264986,0.5763957787401204,0.0006617243290247821,0.008308642496365497,0.02149031586182187,0.0586886377230511,0.9770209739779643,0.5777684656418269,-0.0006588871581730826,0.5745305535140021,-0.0034144221859979673,0.576768984146734,-0.0015343810532659763,0.5793498545385787,0.0010461844950044874,0.5708482073625629,0.0033172826727457805,0.5704636746487005,0.008559857438774965,-0.00681183064452838,1.0,-0.004802098717936798,0.5773920740720131
Q1+Q2+Q3,3,0.75,0.5585357598777448,-0.0031661119898905854,-0.008995164812072298,0.5765608557283216,0.0008268013172260114,0.006253092799106801,0.01938162730028558,0.0604734904450602,0.9782116712469272,0.578155039109365,-0.00027231369063496214,0.5743114017050083,-0.0036335739949917567,0.5766797354347646,-0.0016236297652354459,0.5801968743840578,0.0018932043404835674,0.5726936697143337,0.005162745024516524,0.5724441963176056,0.01054037910768002,-0.003496532018015558,1.0,-0.0012327299695675809,0.5773928653375388
Q2+Q3+S1+S4,4,0.5,0.5581456059434097,-0.0035562659242257544,-0.009385318746407467,0.5767056227449378,0.0009715683338421544,0.004443569830860546,0.012742148034425528,0.0586886377230511,0.9774247698198568,0.5782204742565327,-0.00020687854346734813,0.5737284361713033,-0.004216539528696717,0.5764692372701781,-0.0018341279298219604,0.5803775966003142,0.002073926556739991,0.5730642687554675,0.005533344065650314,0.5731820296838087,0.011278212473883165,-0.004850772706106052,1.0,-0.0031799026626193605,0.5773928718114844
S2+S3,2,0.5,0.5600071792608222,-0.0016946926068132084,-0.007523745428994921,0.576847440685903,0.001113386274807393,0.0026799562279071158,0.010089214176765664,0.0586886377230511,0.9782116712469272,0.577328130522594,-0.0010992222774059979,0.5726327686491682,-0.0053122070508317965,0.5756630787819712,-0.0026402864180288255,0.5807122051849605,0.002408535141386281,0.573828627322387,0.0062977026325699015,0.5762038542526252,0.014300037042699665,-0.002549785166812077,1.0,-0.0018375350179807848,0.5773937828773955
Q1+S1+S2,3,0.25,0.5602590774243963,-0.001442794443239137,-0.00727184726542085,0.5769226755432589,0.0011886211321633366,0.0017552862043411842,0.005950465523067617,0.0604734904450602,0.9778216310848258,0.5779849509353436,-0.0004424018646563832,0.5729999772317541,-0.00494499846824592,0.5762256107809877,-0.0020777544190123676,0.5806463207536953,0.0023426507101210747,0.573850102192433,0.0063191775026159025,0.5763918699213134,0.014488052711387867,-0.0022724656613676564,1.0,-0.0008264867481907467,0.5773953594467339
S2+S4,2,0.5,0.5602514679979089,-0.001450403869726502,-0.007279456691908215,0.5768567210820529,0.0011226666709572841,0.002586724985664637,0.00969306366291569,0.0586886377230511,0.9782116712469272,0.5780397939269778,-0.00038755887302222014,0.5733132582827879,-0.004631717417212133,0.5764237557080223,-0.0018796094919777406,0.5809601407938397,0.0026564707502655382,0.5740249500089093,0.006494025319092156,0.5764669216919038,0.014563104481978284,-0.00228197588143271,1.0,-0.0011058425537593397,0.5773960602483587
Q1+Q2+Q3,3,0.25,0.5601312521392179,-0.0015706197284175438,-0.007399672550599257,0.576898551161038,0.0011644967499424563,0.0020724541901386635,0.006414234527148405,0.0604734904450602,0.9782116712469272,0.5778539197213223,-0.0005734330786777431,0.572884298371119,-0.005060677328881047,0.576027859143675,-0.002275506056324983,0.5807900078796805,0.0024863378361063004,0.5741657814160884,0.006634856726271288,0.5762659556627606,0.014362138452835072,-0.00179472870690911,1.0,-0.0008591020971847607,0.5773969207675376
Q2+Q3+S3,3,0.5,0.5588832514053018,-0.0028186204623336097,-0.008647673284515323,0.5767512232647256,0.0010171688536300127,0.003925100742964493,0.012387592735085787,0.0586886377230511,0.9782116712469272,0.577283708646533,-0.001143644153467016,0.5727211447935866,-0.005223830906413429,0.5754845037055293,-0.002818861494470748,0.5805604107195544,0.002256740675980251,0.5736598790834313,0.006128954393614161,0.5744456331487517,0.012541815938826195,-0.0033774778680210893,1.0,-0.0009165875348935426,0.5773980255524295
Q1,1,0.5,0.5608758089805569,-0.000826062887078538,-0.006655115709260251,0.5769316798210831,0.0011976254099874684,0.0016695478862557656,0.005761597649940056,0.0604734904450602,0.9782116712469272,0.57788456572771,-0.0005427870722900519,0.5730058272683684,-0.004939148431631679,0.5762365485806829,-0.00206681661931718,0.5806937190435337,0.0023900489999595376,0.5740156302277081,0.0064847055378909335,0.5768685042502147,0.014964687040289193,-0.0008872892906222063,1.0,-6.221839960107722e-05,0.5773980409622055
Q1+Q3+S1+S3+S4,5,1.0,0.5545474438912439,-0.007154427976391542,-0.012983480798573255,0.5759968661876832,0.00026281177658760146,0.013363789554184194,0.03619806737557385,0.08125571488765988,0.9766101284071385,0.5780527839388222,-0.0003745688611778153,0.5766307099074997,-0.0013142657925003798,0.5775025296979879,-0.0008008355020121538,0.5789169633708472,0.0006132933272730012,0.5690865780435533,0.0015556533537361972,0.5647064412509517,0.0028026240410261583,-0.00906986584183829,1.0,-0.006840240908441486,0.5773989480872485
Q1+Q2+Q3+S1,4,0.75,0.5573135810486203,-0.00438829081901515,-0.010217343641196863,0.5764922675687504,0.0007582131576547857,0.007171518561697363,0.020146132752466385,0.0604734904450602,0.9770209739779643,0.5785021481248493,7.479532484933049e-05,0.5748101511619985,-0.0031348245380015127,0.577023891853071,-0.0012794733469290165,0.579569073872709,0.0012654038291347591,0.5715405714352155,0.0040096467453983875,0.5701988484727439,0.008295031262818386,-0.005636335395484235,1.0,-0.004425871247508595,0.5773989727143338
Q3+S3,2,0.75,0.5582779672423467,-0.003423904625288743,-0.009252957447470456,0.5767026795497457,0.0009686251386501477,0.004543256822008319,0.01758044268009785,0.0586886377230511,0.9782116712469272,0.5770715466943821,-0.0013558061056179183,0.5727922300973847,-0.005152745602615361,0.5752498742458828,-0.0030534909541172217,0.5808279965967024,0.0025243265531281756,0.5737350121461977,0.006204087456380569,0.5737191961458168,0.011815378935891241,-0.0040494913724100495,1.0,-0.0013909153312821054,0.5773991615166091
Q3+S4,2,0.75,0.558630432316489,-0.0030714395511464154,-0.008900492373328128,0.5767131871690723,0.000979132757976675,0.0044193559281899665,0.017224921739679145,0.0586886377230511,0.9782116712469272,0.5781177889390797,-0.0003095638609202922,0.5738035151169317,-0.0041414605830683016,0.5763751500746497,-0.0019282151253503521,0.5811375013352499,0.0028338312916756925,0.5739681348497311,0.006437210159913942,0.5740669014025379,0.012163084192612361,-0.003721997284721737,1.0,-0.0021821286953590535,0.5773999059513855
Q2+Q3+S4,3,0.5,0.5591275401423884,-0.0025743317252470144,-0.008403384547428727,0.5767605036608756,0.0010264492497800148,0.003831869500722014,0.012133855404982134,0.0586886377230511,0.9782116712469272,0.5779953720509168,-0.00043198074908323836,0.5734016344272062,-0.004543341272793877,0.5762451806315804,-0.002058184568419663,0.5808083463284338,0.0025046762848596194,0.5738562017699534,0.0063252770801363045,0.5747087005880304,0.012804883378104814,-0.0031096685826417225,1.0,-0.0018644463611615647,0.5774003029233928
Q1,1,0.75,0.5606627284087632,-0.0010391434588722381,-0.006868196281053951,0.576865929222316,0.0011318748112204569,0.002516211777158431,0.008718271618040072,0.0604734904450602,0.9782116712469272,0.5779816913822919,-0.00044566141770807643,0.5734314566793599,-0.004513519020640122,0.5765114264365133,-0.0017919387634867112,0.5804884732718031,0.002184803228228893,0.5735615043817475,0.006030579691930327,0.5761935732861841,0.014289756076258597,-0.0010381766572162554,0.875,0.00014963779470189564,0.577400519102837
Q1+Q3+S1+S2+S3+S4,6,1.0,0.5535954802056355,-0.00810639166199989,-0.013935444484181603,0.5757995961446197,6.554173352413262e-05,0.01586476776724501,0.03928699682449747,0.08125571488765988,0.9766101284071385,0.5783920431115872,-3.5309688412810125e-05,0.5776498670748341,-0.0002951086251659074,0.5781065251823142,-0.0001968400176858287,0.5788322884951703,0.0005286184515961301,0.5682618569243577,0.0007309322345405711,0.5632087627139887,0.0013049455040631264,-0.010965369701343444,1.0,-0.009409425632114554,0.5774024583547253
Q1+Q2+S1+S2,4,0.25,0.5601869418542985,-0.0015149300133369126,-0.007343982835518625,0.5768940210667841,0.0011599666556885158,0.0022025733710712356,0.006260015230490292,0.0604734904450602,0.9778216310848258,0.5779918003659928,-0.00043555243400716925,0.5730716433486853,-0.0048733323513147075,0.5762727117327469,-0.002030653467253174,0.580492088414552,0.0021884183709778293,0.5736438513347951,0.0061129266449779784,0.5760395254049744,0.014135708195048835,-0.0023825755721507136,1.0,-0.0010184543896895049,0.5774042700678134
Q1+S1+S3+S4,4,1.0,0.5567344584654529,-0.004967413402182541,-0.010796466224364254,0.5762568091722939,0.0005227547611983407,0.01016814841236741,0.0304191182294865,0.08125571488765988,0.9766101284071385,0.5778430183087992,-0.0005843344912007664,0.5757365897042082,-0.0022083859957918728,0.5774598137856287,-0.000843551414371313,0.5787075426674427,0.0004038726238685397,0.5694181507499385,0.001887226060121372,0.5682293556365805,0.006325538426654953,-0.006519662408904281,1.0,-0.0038131628244298943,0.5774043127038303
Q1+S2,2,0.25,0.5608343321990888,-0.0008675396685465797,-0.0066965924907282925,0.5769546972887105,0.0012206428776149192,0.0014497418549724531,0.005309450578593233,0.0604734904450602,0.9782116712469272,0.5778755491790368,-0.0005518036209631871,0.5728394225930762,-0.0051055531069238436,0.5761162655262828,-0.002187099673717219,0.580881082391725,0.002577412348150787,0.5742694887172812,0.006738564027464089,0.5771678531029487,0.015264035893023165,-0.0012392252287290045,1.0,-0.0006307594034750119,0.5774048321936115
Q3+S1+S2,3,0.5,0.558336026985889,-0.003365844881746405,-0.009194897703928118,0.5767951290114904,0.0010610746003948401,0.003446830693661473,0.012370386191183625,0.0586886377230511,0.9774247698198568,0.5782083109203758,-0.0002190418796241822,0.5734620821004179,-0.004482893599582094,0.5762554631799363,-0.0020479020200637743,0.5807577083653802,0.002454038321806018,0.5735687896952427,0.00603786500542558,0.5741317766277658,0.012227959417840273,-0.004909986684663428,1.0,-0.003512638165443893,0.5774050807309553
Q3+S1+S3,3,0.75,0.557055788413222,-0.004646083454413419,-0.010475136276595132,0.5766340913901744,0.000900036979078811,0.005461682584598882,0.019092454115358832,0.0586886377230511,0.9770209739779643,0.5774186557098665,-0.0010086970901335146,0.5732909795543748,-0.004653996145625228,0.5755940306641891,-0.0027093345358109033,0.5802001960853533,0.0018965260417791452,0.5725819138670795,0.005050989177262322,0.5714738483009553,0.009570031091029718,-0.006189294749878782,1.0,-0.004885970462998657,0.577405268893404
S1+S3+S4,3,0.25,0.560089715580286,-0.0016121562873494533,-0.007441209109531166,0.5769357188330543,0.0012016644219586814,0.0016944749354661538,0.005663614600512004,0.0586886377230511,0.9778216310848258,0.57762880084857,-0.000798551951429971,0.5726310377715215,-0.005313937928478563,0.5758568173176118,-0.0024465478823881837,0.5806332869456198,0.0023296169020455837,0.5739120007349452,0.0063810760451280535,0.5763260939330247,0.014422276723099148,-0.002405156952331247,1.0,-0.0016473864209991529,0.5774055824320906
Q3+S1+S4,3,0.75,0.5574082534873644,-0.00429361838027098,-0.010122671202452693,0.5766445990095009,0.0009105445984053384,0.005337781690780529,0.018791117318552777,0.0586886377230511,0.9770209739779643,0.5784648979545641,3.754515456411145e-05,0.574302264573922,-0.0036427111260780576,0.576719306492956,-0.0015840587070440337,0.5805097008239009,0.002206030780326662,0.572815036570613,0.005284111880795805,0.5718215535576764,0.009917736347750838,-0.005861800662190442,1.0,-0.0038550800542546115,0.5774060133281803
Q1+S1,2,0.75,0.5594405495796385,-0.002261322287996914,-0.008090375110178627,0.5767973410627447,0.0010632866516491202,0.0034346375397489937,0.01108503409465877,0.0604734904450602,0.9770209739779643,0.5783288003977762,-9.855240222378381e-05,0.57393020613635,-0.004014769563649989,0.5768555828548196,-0.0014477823451803928,0.579860672760454,0.0015570027168798628,0.5724084061026292,0.004877481412812079,0.5739482254413225,0.012044408231396964,-0.00317798003468496,1.0,-0.00022225787427554433,0.5774066264796319
Q1+S1+S2+S3+S4,5,1.0,0.5557824947798444,-0.005919377087791,-0.011748429909972713,0.5760595391292305,0.0003254847181348719,0.012669126625428224,0.03500757043243511,0.08125571488765988,0.9766101284071385,0.5781822774815643,-0.00024507531843576125,0.5767557468715427,-0.0011892288284572894,0.578063809269955,-0.00023955593004498787,0.5786228677917657,0.00031919774819155755,0.5685934296307431,0.001062504940925968,0.5667316770996175,0.004827859889691921,-0.008415166268409421,1.0,-0.004620371516126709,0.5774078229713071
Q1+Q3+S4,3,1.0,0.5573475619763786,-0.004354309891256847,-0.01018336271343856,0.576332365026305,0.0005983106152094297,0.009279357118764259,0.03029913305861196,0.0604734904450602,0.9782116712469272,0.5786248063980369,0.00019745359803691187,0.5760299104661939,-0.0019150652338061347,0.5776794779541816,-0.0006238872458184108,0.5803137430814805,0.002010073037906346,0.5718318464504973,0.004300921760680199,0.5700431392800702,0.008139322070144672,-0.005006734692967224,1.0,-0.003992214227102386,0.5774098783919838
Q1+Q3+S3,3,1.0,0.5569012408266075,-0.004800631041027903,-0.010629683863209616,0.5763216334645076,0.0005875790534120018,0.009424190477688053,0.03164698381513657,0.08125571488765988,0.9782116712469272,0.5772575511684392,-0.001169801631560774,0.5746947568261509,-0.003250218873849131,0.5762002619334252,-0.002103103266574813,0.5799852215250483,0.0016815514814740862,0.5716028866263563,0.004071961936539137,0.5696398069351951,0.007735989725269565,-0.005346697673605932,1.0,-0.002247135008061951,0.5774109472756294
Q3+S2,2,0.5,0.5593179611848678,-0.002383910682767665,-0.008212963504949378,0.5768500099274282,0.0011159555163325896,0.002835130363522941,0.011299076897965991,0.0586886377230511,0.9782116712469272,0.5779832087147599,-0.00044414408524007243,0.5731352803563208,-0.0048096953436792544,0.5760314065413384,-0.002271958658661588,0.5811884580935,0.002884788049925757,0.5743607227097286,0.006829798019911459,0.5756584475319874,0.013754630322061812,-0.0031688825611991267,1.0,-0.0020905565720850117,0.5774125118428637
Q2+Q3+S2+S3,4,0.75,0.5573909809166089,-0.004310890951026547,-0.01013994377320826,0.5764563931893485,0.0007223387782528956,0.00775703771731754,0.022341179117629905,0.0586886377230511,0.9782116712469272,0.5773379431621759,-0.0010894096378241125,0.573761194816188,-0.004183780883811994,0.5758342724407913,-0.002469092759208702,0.5803140927217959,0.0020104226782217127,0.5725051073493449,0.004974182659527759,0.5715325171591785,0.009628699949252972,-0.0057431817426484705,1.0,-0.0024476652462084303,0.5774126816556435
Q3+S1+S3,3,0.25,0.5595278680659134,-0.0021740038017220575,-0.00800305662390377,0.5769315258206587,0.0011974714095630556,0.0018206681283506002,0.006369337283670948,0.0586886377230511,0.9778216310848258,0.5775998456510278,-0.000827507148972173,0.5725433106308653,-0.005401665069134753,0.5756613774041571,-0.002641987795842904,0.580744377313253,0.0024407072696788212,0.5740751929337194,0.006544268243902307,0.5759116038655616,0.014007786655636068,-0.002939043822012946,1.0,-0.0025292234664098245,0.5774129604858845
Q1+Q3+S2+S4,4,1.0,0.5563955982907702,-0.005306273576865195,-0.011135326399046908,0.5761350949832416,0.0004010405721459609,0.011780335331825072,0.034410442676740774,0.0604734904450602,0.9782116712469272,0.5789640655708019,0.000536712770801917,0.5770490676335285,-0.0008959080664715513,0.578283473438508,-1.989176149197469e-05,0.5802290682058036,0.0019253981622293637,0.5710071253313019,0.0034762006414847946,0.5685454607431072,0.00664164353318164,-0.006902238552472392,1.0,-0.004881917627666321,0.5774133886594605
Q2+Q3+S2+S4,4,0.75,0.5577434459907513,-0.0039584258768841085,-0.009787478699065821,0.5764669008086751,0.0007328463975795341,0.007633136823499189,0.02168251293369445,0.0586886377230511,0.9782116712469272,0.5783841854068736,-4.316739312637541e-05,0.5747724798357351,-0.003172495864264935,0.5769595482695582,-0.0013438169304418324,0.5806235974603434,0.0023199274167692296,0.5727382300528783,0.005207305363061132,0.5718802224158998,0.009976405205974204,-0.00541568765496013,1.0,-0.003171009415713022,0.57741342609042
Q1+Q2+S2,3,0.25,0.5607621966289911,-0.0009396752386443552,-0.006768728060826068,0.5769260428122357,0.0011919884011400983,0.0018970290217025048,0.005902731274720992,0.0604734904450602,0.9782116712469272,0.5778823986096859,-0.0005449541903140842,0.5729110887100074,-0.005033886989992631,0.576163366478042,-0.002139998721958025,0.5807268500525817,0.0024231800090075417,0.5740632378596434,0.006532313169826276,0.5768155085866098,0.014911691376684244,-0.0013493351395120201,1.0,-0.00082272704497377,0.5774137428146909
Q1+Q2+S2,3,0.75,0.5597757420830254,-0.0019261297846100423,-0.007755182606791755,0.5766196428619189,0.0008855884508233158,0.005729992672467653,0.017883761324703974,0.0604734904450602,0.9782116712469272,0.5782480878500856,-0.0001792649499143817,0.5744004213981633,-0.0035445543018367554,0.5770958246314217,-0.0012075405685783025,0.5799745693968966,0.0016708993533224303,0.5723315995848947,0.004800674895077517,0.5740068942995458,0.012103077089620218,-0.0027318670274546764,1.0,-0.001216587836230354,0.5774140392418715
Q2+S1+S2+S3,4,0.5,0.5589435243090978,-0.002758347558537655,-0.008587400380719368,0.5767434207979131,0.0010093663868174785,0.0041868959986749565,0.011972843525042434,0.0586886377230511,0.9774247698198568,0.5775682485189383,-0.0008591042810617289,0.573104315646388,-0.004840660053612056,0.5759827457723606,-0.002320619427639392,0.5799877873989622,0.0016841173553879818,0.572639905089822,0.005108980400004848,0.573989842065512,0.012086024855586408,-0.004420746228670683,1.0,-0.002525618853479128,0.5774144519944849
Q1+Q3+S2+S3,4,1.0,0.5559492771409992,-0.005752594726636251,-0.011581647548817964,0.5761243634214441,0.00039030901034853294,0.011925168690748864,0.03635235199100717,0.08125571488765988,0.9782116712469272,0.5775968103412042,-0.0008305424587957688,0.5757139139934854,-0.0022310617065146587,0.5768042574177517,-0.0014991077822483767,0.5799005466493713,0.001596876605797104,0.5707781655071608,0.003247240817343622,0.568142128398232,0.006238311188306422,-0.007242201533111101,1.0,-0.004290048022147608,0.577414457543106
Q2+S1+S3+S4,4,0.25,0.5600175800101882,-0.0016842918574472288,-0.007513344679628942,0.5769070643565795,0.0011730099454838605,0.0021417621021962057,0.0059527207222590086,0.0586886377230511,0.9778216310848258,0.5776356502792191,-0.0007917025207808681,0.5727027038884527,-0.00524227181154735,0.5759039182693712,-0.002399446930628879,0.5804790546064764,0.0021753845629022273,0.5737057498773073,0.006174825187490129,0.5759737494166857,0.014069932206760116,-0.0025152668631142766,1.0,-0.001897593888897986,0.57741449305317
S3+S4,2,0.25,0.5606649703549785,-0.001036901512656896,-0.006865954334838609,0.5769677405785058,0.001233686167410153,0.001388930586097423,0.005277464308729575,0.0586886377230511,0.9782116712469272,0.5775193990922632,-0.000907953707736775,0.5724704831328435,-0.005474492567156486,0.5757474720629069,-0.002555893137093146,0.5808680485836495,0.002564378540075296,0.5743313872597935,0.006800462569976351,0.57710207711466,0.015198259904734446,-0.0013719165196925537,1.0,-0.001034059242773333,0.577415055178968
Q1+S4,2,1.0,0.5595345765505877,-0.002167295317047735,-0.007996348139229448,0.5765923080109159,0.00085825359982028,0.006083715976947475,0.02244182930262723,0.0604734904450602,0.9782116712469272,0.5784150407680139,-1.2312031986150274e-05,0.5751357902629024,-0.0028091854370976277,0.5776367620418225,-0.00066660315817757,0.580104322378076,0.0018006523345017733,0.5721634191568827,0.004632494467065595,0.5735660536656991,0.011662236455773578,-0.002456531260033229,1.0,-0.0012618347770858573,0.5774152430085657
Q3+S1+S4,3,0.25,0.5596536393090416,-0.0020482325585938765,-0.00787728538077559,0.5769376487932197,0.0012035943821241402,0.0017685547486253077,0.006159909396422827,0.0586886377230511,0.9778216310848258,0.5779628735243773,-0.0004644792756227645,0.572886553496313,-0.0050584222036870186,0.5760469052425584,-0.0022564599574416144,0.5808885513892205,0.0025848813456462727,0.574193489979763,0.00666256528994591,0.5760592978720912,0.014155480662165654,-0.0027796513508060033,1.0,-0.001966360249211818,0.5774154028636134
Q1+S3,2,1.0,0.5590882554008166,-0.002613616466818791,-0.008442669289000504,0.5765815764491182,0.00084752203802263,0.006228549335871268,0.022590448615459644,0.08125571488765988,0.9782116712469272,0.5770477855384163,-0.0013795672615837251,0.5738006366228593,-0.004144339077140735,0.5761575460210658,-0.002145819178934194,0.5797758008216436,0.0014721307780694026,0.5719344593327416,0.004403534642924423,0.5731627213208238,0.011258904110898249,-0.0027964942406719373,1.0,-0.00012536743676128115,0.5774163118922111
Q2+S1+S2+S4,4,0.5,0.5591878130461845,-0.0025140588214509485,-0.008343111643632661,0.576752701194063,0.0010186467829673695,0.0040936647564324795,0.011773057287070537,0.0586886377230511,0.9774247698198568,0.5782799119233222,-0.00014744087667784012,0.5737848052800076,-0.004160170419992393,0.5767434226984117,-0.0015599425015883073,0.5802357230078414,0.001932052964267239,0.5728362277763441,0.005305303086526991,0.5742529095047906,0.012349092294865027,-0.004152936943291302,1.0,-0.002144239948246862,0.5774167293654481
Q1+Q2+S1,3,0.5,0.5598121540288324,-0.0018897178388029845,-0.007718770660984697,0.5768276599330932,0.0010936055219975538,0.003176487657023607,0.010171218723454485,0.0604734904450602,0.9774247698198568,0.5781246837240543,-0.00030266907594567183,0.5734773742655881,-0.004467601434411939,0.5765562155710723,-0.0017471496289277466,0.5799693012575354,0.0016656312139612384,0.5728269079951429,0.005295983305325769,0.5746544920631016,0.012750674853176047,-0.00275825035248084,1.0,-0.000788797484547854,0.5774187100792949
Q1+S2+S4,3,1.0,0.5585826128649793,-0.003119259002656083,-0.008948311824837796,0.5763950379678523,0.0006609835567567002,0.008584694190008287,0.02837236687383355,0.0604734904450602,0.9782116712469272,0.578754299940779,0.0003269471407789659,0.5761549474302371,-0.0017900282697629333,0.5782407575261488,-6.260767385124488e-05,0.580019647502399,0.0017159774588247911,0.5713386980376872,0.0038077733478700804,0.572068375128736,0.010164557918810435,-0.004352035119538383,1.0,-0.002656712149709306,0.5774187532760423
Q2+Q3+S1+S2+S3,5,0.75,0.5561688020874842,-0.005533069780151223,-0.011362122602332936,0.5763878050297774,0.000653750618681781,0.008675463479908106,0.023561750061306324,0.0586886377230511,0.9770209739779643,0.5776850521776603,-0.0007423006223397088,0.5742599442731782,-0.003685031426821861,0.5761784288590976,-0.0021249363409023836,0.579686292210447,0.0013826221668727934,0.5713520090702269,0.003821084380409734,0.5692871693143169,0.007383352104391339,-0.007882985120117203,1.0,-0.006708396254413107,0.5774187890324386
Q2+Q3+S1+S2+S4,5,0.75,0.5565212671616268,-0.0051806047060086735,-0.011009657528190386,0.5763983126491038,0.0006642582380081974,0.008551562586089752,0.022341179117629905,0.0586886377230511,0.9770209739779643,0.578731294422358,0.00030394162235802824,0.5752712292927253,-0.002673746407274691,0.5773037046878645,-0.000999660512135514,0.5799957969489945,0.0016921269054203103,0.5715851317737601,0.0040542070839429956,0.5696348745710381,0.00773105736111257,-0.007555491032428835,1.0,-0.004482006184602039,0.5774195334672149
Q1+S2+S3,3,1.0,0.5581362917152083,-0.003565580152427139,-0.009394632974608852,0.5763843064060549,0.0006502519949592722,0.008729527548932081,0.029813183157668968,0.08125571488765988,0.9782116712469272,0.5773870447111813,-0.00104030808881872,0.5748197937901939,-0.0031251819098061517,0.5767615415053924,-0.001541823694607647,0.5796911259459667,0.0013874559023925315,0.571109738213546,0.0035788135237289076,0.5716650427838608,0.009761225573935217,-0.004691998100177092,1.0,-0.0027683041928988628,0.5774198221596879
Q1+Q2+S1+S2,4,0.75,0.5585535632539008,-0.0031483086137346072,-0.00897736143591632,0.5765510547023476,0.0008170002912519791,0.0066484184350582174,0.018817899945552777,0.0604734904450602,0.9770209739779643,0.5785951968655701,0.00016784406557013298,0.5748991708551534,-0.0030458048448466224,0.5774399810497282,-0.0008633841502718731,0.5793467688855477,0.001043098841973511,0.5711785013057765,0.0036475766159593803,0.5717615464546842,0.009857729244758695,-0.004871670404923395,1.0,-0.0012732613753536626,0.5774201466186664
S2+S3,2,0.75,0.5595179494476271,-0.0021839224200083107,-0.008012975242190024,0.576761466683343,0.0010274122722474521,0.0040201566953691715,0.015181244774934191,0.0586886377230511,0.9782116712469272,0.5771645954351029,-0.0012627573648971158,0.5728812497905396,-0.00506372590946047,0.57566596344254,-0.0026374017574600783,0.5806056916095411,0.0023020215659669274,0.5733729420167586,0.005842017326941451,0.5752818941277571,0.01337807691783155,-0.0032848263818492235,1.0,-0.002304069515855378,0.5774203354209418
S2+S4,2,0.75,0.5598704145217697,-0.0018314573458657613,-0.007660510168047474,0.5767719743026696,0.0010379198915739796,0.003896255801550819,0.014644171868836221,0.0586886377230511,0.9782116712469272,0.5782108376798005,-0.0002165151201994897,0.5738925348100867,-0.0040524408899133,0.5767912392713068,-0.0015121259286932087,0.5809151963480886,0.0026115263045144443,0.5736060647202921,0.006075140030474935,0.5756295993844782,0.01372578217455267,-0.002957332294160883,1.0,-0.0012693444530552656,0.5774210798557181
Q2+Q3+S1+S3,4,0.25,0.5594557324958157,-0.002246139371819722,-0.008075192194001435,0.5769028713441839,0.0011688169330883458,0.002267955295080652,0.006592408787296666,0.0586886377230511,0.9778216310848258,0.5776066950816771,-0.0008206577183229591,0.5726149767477965,-0.005329998952203541,0.5757084783559163,-0.0025948868440837103,0.5805901449741097,0.002286474930535465,0.5738689420760815,0.006338017386264383,0.5755592593492226,0.013655442139297036,-0.0030491537327959617,1.0,-0.002626321801638465,0.5774218711069641
