mode,rep,null_delta,view_id,split,episode,pair
dateblock,4,-0.002955942163230363,hybrid_context,subject5,cashflow_stress,S1_S4
dateblock,5,0.018925950963447402,hybrid_context,subject5,cashflow_stress,S1_S4
dateblock,6,-0.001833101903573775,hybrid_context,subject5,cashflow_stress,S1_S4
dateblock,7,0.007930665697736483,hybrid_context,subject5,cashflow_stress,S1_S4
dateblock,8,0.007121865241315417,hybrid_context,subject5,cashflow_stress,S1_S4
dateblock,9,-0.00036434344136027086,hybrid_context,subject5,cashflow_stress,S1_S4
dateblock,10,0.011448077716686322,hybrid_context,subject5,cashflow_stress,S1_S4
dateblock,11,0.0074789902584957435,hybrid_context,subject5,cashflow_stress,S1_S4
row,0,0.0018765967050211607,hybrid_context,subject5,cashflow_stress,S1_S3
row,1,0.004827230363403601,hybrid_context,subject5,cashflow_stress,S1_S3
row,2,0.00902700093592057,hybrid_context,subject5,cashflow_stress,S1_S3
row,3,0.0007232559412899686,hybrid_context,subject5,cashflow_stress,S1_S3
row,4,0.0011610942349733477,hybrid_context,subject5,cashflow_stress,S1_S3
row,5,0.006590959059135537,hybrid_context,subject5,cashflow_stress,S1_S3
row,6,0.0012695161077880268,hybrid_context,subject5,cashflow_stress,S1_S3
row,7,0.00028944161687971537,hybrid_context,subject5,cashflow_stress,S1_S3
row,8,0.008101177431641515,hybrid_context,subject5,cashflow_stress,S1_S3
row,9,0.006578486306884068,hybrid_context,subject5,cashflow_stress,S1_S3
row,10,0.00463031487085952,hybrid_context,subject5,cashflow_stress,S1_S3
row,11,0.0031038305207859995,hybrid_context,subject5,cashflow_stress,S1_S3
subject,0,0.01165762199395548,hybrid_context,subject5,cashflow_stress,S1_S3
subject,1,0.026404296354841872,hybrid_context,subject5,cashflow_stress,S1_S3
subject,2,0.00891090126571159,hybrid_context,subject5,cashflow_stress,S1_S3
subject,3,0.010675912609550808,hybrid_context,subject5,cashflow_stress,S1_S3
subject,4,0.004097589044308458,hybrid_context,subject5,cashflow_stress,S1_S3
subject,5,-0.009495568518405051,hybrid_context,subject5,cashflow_stress,S1_S3
subject,6,0.009037214832844809,hybrid_context,subject5,cashflow_stress,S1_S3
subject,7,0.005257206758480626,hybrid_context,subject5,cashflow_stress,S1_S3
subject,8,-0.0028154275621325997,hybrid_context,subject5,cashflow_stress,S1_S3
subject,9,0.00373658386400888,hybrid_context,subject5,cashflow_stress,S1_S3
subject,10,0.00019425216346458107,hybrid_context,subject5,cashflow_stress,S1_S3
subject,11,0.016626962134405066,hybrid_context,subject5,cashflow_stress,S1_S3
dateblock,0,0.002748797338233633,hybrid_context,subject5,cashflow_stress,S1_S3
dateblock,1,0.015584839138365947,hybrid_context,subject5,cashflow_stress,S1_S3
dateblock,2,0.020872783650512927,hybrid_context,subject5,cashflow_stress,S1_S3
dateblock,3,-0.0031732719836148338,hybrid_context,subject5,cashflow_stress,S1_S3
dateblock,4,0.021887815380160935,hybrid_context,subject5,cashflow_stress,S1_S3
dateblock,5,0.02824863067692296,hybrid_context,subject5,cashflow_stress,S1_S3
dateblock,6,0.00782110064008501,hybrid_context,subject5,cashflow_stress,S1_S3
dateblock,7,0.0019631743176997674,hybrid_context,subject5,cashflow_stress,S1_S3
dateblock,8,0.00421053611495692,hybrid_context,subject5,cashflow_stress,S1_S3
dateblock,9,-0.00023679297185141834,hybrid_context,subject5,cashflow_stress,S1_S3
dateblock,10,0.004817144504665416,hybrid_context,subject5,cashflow_stress,S1_S3
dateblock,11,0.005582436223662279,hybrid_context,subject5,cashflow_stress,S1_S3
row,0,0.006238635173437812,hybrid_context,subject5,cashflow_stress,S1_S2
row,1,0.007802220620102496,hybrid_context,subject5,cashflow_stress,S1_S2
row,2,0.007078994604525546,hybrid_context,subject5,cashflow_stress,S1_S2
row,3,0.001215586992737716,hybrid_context,subject5,cashflow_stress,S1_S2
row,4,0.006541502665950993,hybrid_context,subject5,cashflow_stress,S1_S2
row,5,0.004714432237646893,hybrid_context,subject5,cashflow_stress,S1_S2
row,6,0.0030472805457106844,hybrid_context,subject5,cashflow_stress,S1_S2
row,7,0.0058897394789538815,hybrid_context,subject5,cashflow_stress,S1_S2
row,8,0.002249973690558793,hybrid_context,subject5,cashflow_stress,S1_S2
row,9,0.002431173089035177,hybrid_context,subject5,cashflow_stress,S1_S2
row,10,0.005113166167472372,hybrid_context,subject5,cashflow_stress,S1_S2
row,11,0.005352824486790864,hybrid_context,subject5,cashflow_stress,S1_S2
subject,0,0.002455935566611833,hybrid_context,subject5,cashflow_stress,S1_S2
subject,1,0.02179104158574252,hybrid_context,subject5,cashflow_stress,S1_S2
subject,2,0.01903617500992949,hybrid_context,subject5,cashflow_stress,S1_S2
subject,3,0.006809752978359951,hybrid_context,subject5,cashflow_stress,S1_S2
subject,4,0.00750481235210243,hybrid_context,subject5,cashflow_stress,S1_S2
subject,5,0.0023646472987981504,hybrid_context,subject5,cashflow_stress,S1_S2
subject,6,0.009635005058101775,hybrid_context,subject5,cashflow_stress,S1_S2
subject,7,-0.0031505034127656817,hybrid_context,subject5,cashflow_stress,S1_S2
subject,8,0.010750188250579829,hybrid_context,subject5,cashflow_stress,S1_S2
subject,9,0.006663478530972489,hybrid_context,subject5,cashflow_stress,S1_S2
subject,10,0.004552601167946424,hybrid_context,subject5,cashflow_stress,S1_S2
subject,11,0.008370133253633893,hybrid_context,subject5,cashflow_stress,S1_S2
dateblock,0,0.002501762197593571,hybrid_context,subject5,cashflow_stress,S1_S2
dateblock,1,0.002605390483513048,hybrid_context,subject5,cashflow_stress,S1_S2
dateblock,2,0.008665019773522964,hybrid_context,subject5,cashflow_stress,S1_S2
dateblock,3,-0.00012762047892334039,hybrid_context,subject5,cashflow_stress,S1_S2
dateblock,4,0.025932000919362208,hybrid_context,subject5,cashflow_stress,S1_S2
dateblock,5,0.008188902638220474,hybrid_context,subject5,cashflow_stress,S1_S2
dateblock,6,0.013208624448921125,hybrid_context,subject5,cashflow_stress,S1_S2
dateblock,7,0.007025057061706308,hybrid_context,subject5,cashflow_stress,S1_S2
dateblock,8,0.01452703334356209,hybrid_context,subject5,cashflow_stress,S1_S2
dateblock,9,0.026897639150116115,hybrid_context,subject5,cashflow_stress,S1_S2
dateblock,10,-0.00525994165094712,hybrid_context,subject5,cashflow_stress,S1_S2
dateblock,11,0.011883621318877768,hybrid_context,subject5,cashflow_stress,S1_S2
row,0,0.00328739730534533,hybrid_context,dateblock5,cashflow_stress,Q3_S1
row,1,0.003905236444880833,hybrid_context,dateblock5,cashflow_stress,Q3_S1
row,2,0.0041771720529848455,hybrid_context,dateblock5,cashflow_stress,Q3_S1
row,3,0.003159891815507354,hybrid_context,dateblock5,cashflow_stress,Q3_S1
row,4,-0.0013107654946908909,hybrid_context,dateblock5,cashflow_stress,Q3_S1
row,5,0.008493377755690812,hybrid_context,dateblock5,cashflow_stress,Q3_S1
row,6,0.006664994565497961,hybrid_context,dateblock5,cashflow_stress,Q3_S1
row,7,0.00722618122160279,hybrid_context,dateblock5,cashflow_stress,Q3_S1
row,8,0.0024584566780048167,hybrid_context,dateblock5,cashflow_stress,Q3_S1
row,9,0.007125543576804727,hybrid_context,dateblock5,cashflow_stress,Q3_S1
row,10,0.015116682427769979,hybrid_context,dateblock5,cashflow_stress,Q3_S1
row,11,0.008332321673872434,hybrid_context,dateblock5,cashflow_stress,Q3_S1
subject,0,-0.0024347446556711727,hybrid_context,dateblock5,cashflow_stress,Q3_S1
subject,1,0.0013180148248859158,hybrid_context,dateblock5,cashflow_stress,Q3_S1
subject,2,0.007349830341065289,hybrid_context,dateblock5,cashflow_stress,Q3_S1
subject,3,0.010757320663087322,hybrid_context,dateblock5,cashflow_stress,Q3_S1
subject,4,0.009159003058049286,hybrid_context,dateblock5,cashflow_stress,Q3_S1
subject,5,0.0035540358401826566,hybrid_context,dateblock5,cashflow_stress,Q3_S1
subject,6,-0.0005096554932997321,hybrid_context,dateblock5,cashflow_stress,Q3_S1
subject,7,0.0005152498718155041,hybrid_context,dateblock5,cashflow_stress,Q3_S1
subject,8,0.010591889371518226,hybrid_context,dateblock5,cashflow_stress,Q3_S1
subject,9,0.0022440789642854675,hybrid_context,dateblock5,cashflow_stress,Q3_S1
subject,10,-0.005441746083820975,hybrid_context,dateblock5,cashflow_stress,Q3_S1
subject,11,0.009866972809835284,hybrid_context,dateblock5,cashflow_stress,Q3_S1
dateblock,0,0.00042911032869596966,hybrid_context,dateblock5,cashflow_stress,Q3_S1
dateblock,1,-0.0017140407836040428,hybrid_context,dateblock5,cashflow_stress,Q3_S1
dateblock,2,0.00035220039265770886,hybrid_context,dateblock5,cashflow_stress,Q3_S1
dateblock,3,0.0012692049532248006,hybrid_context,dateblock5,cashflow_stress,Q3_S1
dateblock,4,0.005521209220539891,hybrid_context,dateblock5,cashflow_stress,Q3_S1
dateblock,5,-0.0003215572992909532,hybrid_context,dateblock5,cashflow_stress,Q3_S1
dateblock,6,0.0013285343945046435,hybrid_context,dateblock5,cashflow_stress,Q3_S1
dateblock,7,-0.0029446655137048694,hybrid_context,dateblock5,cashflow_stress,Q3_S1
dateblock,8,0.0031002773096886482,hybrid_context,dateblock5,cashflow_stress,Q3_S1
dateblock,9,0.0023991394290703294,hybrid_context,dateblock5,cashflow_stress,Q3_S1
dateblock,10,-7.291799142428168e-05,hybrid_context,dateblock5,cashflow_stress,Q3_S1
dateblock,11,0.009136010865114619,hybrid_context,dateblock5,cashflow_stress,Q3_S1
row,0,0.008900227254454274,raw_human_context,dateblock5,cashflow_stress,Q1_Q2
row,1,0.0026604821786171406,raw_human_context,dateblock5,cashflow_stress,Q1_Q2
row,2,0.0029554095069908026,raw_human_context,dateblock5,cashflow_stress,Q1_Q2
row,3,0.007235636630728681,raw_human_context,dateblock5,cashflow_stress,Q1_Q2
row,4,0.002205931796378069,raw_human_context,dateblock5,cashflow_stress,Q1_Q2
row,5,0.003758275126217292,raw_human_context,dateblock5,cashflow_stress,Q1_Q2
row,6,0.003127390872553315,raw_human_context,dateblock5,cashflow_stress,Q1_Q2
row,7,0.010296011831503415,raw_human_context,dateblock5,cashflow_stress,Q1_Q2
row,8,0.005695973268310839,raw_human_context,dateblock5,cashflow_stress,Q1_Q2
row,9,-0.0006819549367085287,raw_human_context,dateblock5,cashflow_stress,Q1_Q2
row,10,0.0009982124830565375,raw_human_context,dateblock5,cashflow_stress,Q1_Q2
row,11,0.004200119996760954,raw_human_context,dateblock5,cashflow_stress,Q1_Q2
subject,0,0.005470277904580101,raw_human_context,dateblock5,cashflow_stress,Q1_Q2
subject,1,0.010876113777552376,raw_human_context,dateblock5,cashflow_stress,Q1_Q2
subject,2,0.004239963638229538,raw_human_context,dateblock5,cashflow_stress,Q1_Q2
subject,3,0.00888556296432852,raw_human_context,dateblock5,cashflow_stress,Q1_Q2
subject,4,0.016527197716182274,raw_human_context,dateblock5,cashflow_stress,Q1_Q2
subject,5,0.001039668583391773,raw_human_context,dateblock5,cashflow_stress,Q1_Q2
subject,6,0.004072666155809701,raw_human_context,dateblock5,cashflow_stress,Q1_Q2
subject,7,0.005266348232122242,raw_human_context,dateblock5,cashflow_stress,Q1_Q2
subject,8,0.0013104308378280027,raw_human_context,dateblock5,cashflow_stress,Q1_Q2
subject,9,0.015460936738563635,raw_human_context,dateblock5,cashflow_stress,Q1_Q2
subject,10,0.010509479238904662,raw_human_context,dateblock5,cashflow_stress,Q1_Q2
subject,11,0.010715139403649543,raw_human_context,dateblock5,cashflow_stress,Q1_Q2
dateblock,0,0.016450753499171133,raw_human_context,dateblock5,cashflow_stress,Q1_Q2
dateblock,1,0.005631957199219162,raw_human_context,dateblock5,cashflow_stress,Q1_Q2
dateblock,2,0.006781384185313932,raw_human_context,dateblock5,cashflow_stress,Q1_Q2
dateblock,3,0.008155989215052228,raw_human_context,dateblock5,cashflow_stress,Q1_Q2
dateblock,4,0.0004120096908888371,raw_human_context,dateblock5,cashflow_stress,Q1_Q2
dateblock,5,0.0036010509551591685,raw_human_context,dateblock5,cashflow_stress,Q1_Q2
dateblock,6,0.014575659273083463,raw_human_context,dateblock5,cashflow_stress,Q1_Q2
dateblock,7,0.00024732553530748547,raw_human_context,dateblock5,cashflow_stress,Q1_Q2
dateblock,8,0.004677708277343484,raw_human_context,dateblock5,cashflow_stress,Q1_Q2
dateblock,9,0.008121191979374887,raw_human_context,dateblock5,cashflow_stress,Q1_Q2
dateblock,10,0.006012008278629022,raw_human_context,dateblock5,cashflow_stress,Q1_Q2
dateblock,11,0.0036643878201243485,raw_human_context,dateblock5,cashflow_stress,Q1_Q2
row,0,0.008723310067812573,raw_human_context,dateblock5,cashflow_stress,Q1_S3
row,1,-0.0007781522141354635,raw_human_context,dateblock5,cashflow_stress,Q1_S3
row,2,0.008168426704332266,raw_human_context,dateblock5,cashflow_stress,Q1_S3
row,3,0.007383389264054241,raw_human_context,dateblock5,cashflow_stress,Q1_S3
row,4,0.006127925621551622,raw_human_context,dateblock5,cashflow_stress,Q1_S3
row,5,-0.0010240954312463746,raw_human_context,dateblock5,cashflow_stress,Q1_S3
row,6,0.005525157096803124,raw_human_context,dateblock5,cashflow_stress,Q1_S3
row,7,0.004654716469340459,raw_human_context,dateblock5,cashflow_stress,Q1_S3
row,8,-0.0022580601640109776,raw_human_context,dateblock5,cashflow_stress,Q1_S3
row,9,-0.0015498943650127384,raw_human_context,dateblock5,cashflow_stress,Q1_S3
row,10,0.007632205277384063,raw_human_context,dateblock5,cashflow_stress,Q1_S3
row,11,0.004079182252016977,raw_human_context,dateblock5,cashflow_stress,Q1_S3
subject,0,-0.0016900464678446525,raw_human_context,dateblock5,cashflow_stress,Q1_S3
subject,1,0.007919614039738399,raw_human_context,dateblock5,cashflow_stress,Q1_S3
subject,2,0.00634565266656284,raw_human_context,dateblock5,cashflow_stress,Q1_S3
subject,3,0.009370291328200109,raw_human_context,dateblock5,cashflow_stress,Q1_S3
subject,4,0.0052058843552893475,raw_human_context,dateblock5,cashflow_stress,Q1_S3
subject,5,0.000778579947953828,raw_human_context,dateblock5,cashflow_stress,Q1_S3
subject,6,0.0033179691836231484,raw_human_context,dateblock5,cashflow_stress,Q1_S3
subject,7,0.003249611644223105,raw_human_context,dateblock5,cashflow_stress,Q1_S3
subject,8,0.007987165203453772,raw_human_context,dateblock5,cashflow_stress,Q1_S3
subject,9,0.0058511585154579215,raw_human_context,dateblock5,cashflow_stress,Q1_S3
subject,10,-0.0018045072330188372,raw_human_context,dateblock5,cashflow_stress,Q1_S3
subject,11,0.0014723356914785324,raw_human_context,dateblock5,cashflow_stress,Q1_S3
dateblock,0,0.004440348233582414,raw_human_context,dateblock5,cashflow_stress,Q1_S3
dateblock,1,-0.0023034428251076378,raw_human_context,dateblock5,cashflow_stress,Q1_S3
dateblock,2,-0.0031064734670389615,raw_human_context,dateblock5,cashflow_stress,Q1_S3
dateblock,3,0.013299802097699764,raw_human_context,dateblock5,cashflow_stress,Q1_S3
dateblock,4,0.0019601402298417003,raw_human_context,dateblock5,cashflow_stress,Q1_S3
dateblock,5,-0.006975356509870689,raw_human_context,dateblock5,cashflow_stress,Q1_S3
dateblock,6,0.0005447877664175316,raw_human_context,dateblock5,cashflow_stress,Q1_S3
dateblock,7,0.005590165149676141,raw_human_context,dateblock5,cashflow_stress,Q1_S3
dateblock,8,-0.006659034970196487,raw_human_context,dateblock5,cashflow_stress,Q1_S3
dateblock,9,-0.0001714978542235457,raw_human_context,dateblock5,cashflow_stress,Q1_S3
dateblock,10,0.004113635799368298,raw_human_context,dateblock5,cashflow_stress,Q1_S3
dateblock,11,-0.0016510736599111286,raw_human_context,dateblock5,cashflow_stress,Q1_S3
row,0,0.003694510796788286,raw_human_context,dateblock5,routine_fragmentation,Q3_S1
row,1,0.003062366450905296,raw_human_context,dateblock5,routine_fragmentation,Q3_S1
row,2,0.002183831478281384,raw_human_context,dateblock5,routine_fragmentation,Q3_S1
row,3,0.000738707908001679,raw_human_context,dateblock5,routine_fragmentation,Q3_S1
row,4,0.004945305827242619,raw_human_context,dateblock5,routine_fragmentation,Q3_S1
row,5,0.011851680264771014,raw_human_context,dateblock5,routine_fragmentation,Q3_S1
row,6,0.0009941934403352448,raw_human_context,dateblock5,routine_fragmentation,Q3_S1
row,7,-0.0008390561640749805,raw_human_context,dateblock5,routine_fragmentation,Q3_S1
row,8,0.009567636541329305,raw_human_context,dateblock5,routine_fragmentation,Q3_S1
row,9,0.003718607893548276,raw_human_context,dateblock5,routine_fragmentation,Q3_S1
row,10,-0.0013941391595837516,raw_human_context,dateblock5,routine_fragmentation,Q3_S1
row,11,0.0010193613586622075,raw_human_context,dateblock5,routine_fragmentation,Q3_S1
subject,0,0.011322780034847213,raw_human_context,dateblock5,routine_fragmentation,Q3_S1
subject,1,0.002689859112746884,raw_human_context,dateblock5,routine_fragmentation,Q3_S1
subject,2,0.0017751960217062823,raw_human_context,dateblock5,routine_fragmentation,Q3_S1
subject,3,0.013251178742211156,raw_human_context,dateblock5,routine_fragmentation,Q3_S1
subject,4,-0.017190203912220925,raw_human_context,dateblock5,routine_fragmentation,Q3_S1
subject,5,0.009760593133197881,raw_human_context,dateblock5,routine_fragmentation,Q3_S1
subject,6,0.0008608697112690855,raw_human_context,dateblock5,routine_fragmentation,Q3_S1
subject,7,0.006478636726011677,raw_human_context,dateblock5,routine_fragmentation,Q3_S1
subject,8,0.0046080684638369895,raw_human_context,dateblock5,routine_fragmentation,Q3_S1
subject,9,0.0014930873682685863,raw_human_context,dateblock5,routine_fragmentation,Q3_S1
subject,10,0.004533651060136812,raw_human_context,dateblock5,routine_fragmentation,Q3_S1
subject,11,-0.0012632112971679987,raw_human_context,dateblock5,routine_fragmentation,Q3_S1
dateblock,0,0.006092443149157356,raw_human_context,dateblock5,routine_fragmentation,Q3_S1
dateblock,1,0.00325167397924786,raw_human_context,dateblock5,routine_fragmentation,Q3_S1
dateblock,2,0.012058814876587887,raw_human_context,dateblock5,routine_fragmentation,Q3_S1
dateblock,3,0.00585283830219141,raw_human_context,dateblock5,routine_fragmentation,Q3_S1
dateblock,4,0.010058258911372908,raw_human_context,dateblock5,routine_fragmentation,Q3_S1
dateblock,5,0.007011407109177359,raw_human_context,dateblock5,routine_fragmentation,Q3_S1
dateblock,6,0.01124913603417843,raw_human_context,dateblock5,routine_fragmentation,Q3_S1
dateblock,7,0.006980220136876936,raw_human_context,dateblock5,routine_fragmentation,Q3_S1
dateblock,8,0.0035601499634387856,raw_human_context,dateblock5,routine_fragmentation,Q3_S1
dateblock,9,0.0010386990751050096,raw_human_context,dateblock5,routine_fragmentation,Q3_S1
dateblock,10,0.011805657436389394,raw_human_context,dateblock5,routine_fragmentation,Q3_S1
dateblock,11,0.0036166118329370445,raw_human_context,dateblock5,routine_fragmentation,Q3_S1
row,0,0.002124172391725798,hybrid_context,dateblock5,cashflow_stress,Q1_S1
row,1,0.0002455365739102433,hybrid_context,dateblock5,cashflow_stress,Q1_S1
row,2,0.0062656383887225164,hybrid_context,dateblock5,cashflow_stress,Q1_S1
row,3,0.014621406824564698,hybrid_context,dateblock5,cashflow_stress,Q1_S1
row,4,0.0003983546696475493,hybrid_context,dateblock5,cashflow_stress,Q1_S1
row,5,-0.0037592210715222674,hybrid_context,dateblock5,cashflow_stress,Q1_S1
row,6,0.007219677646420619,hybrid_context,dateblock5,cashflow_stress,Q1_S1
row,7,-0.007358514908318625,hybrid_context,dateblock5,cashflow_stress,Q1_S1
row,8,-0.005299505449248176,hybrid_context,dateblock5,cashflow_stress,Q1_S1
row,9,0.006623584143282013,hybrid_context,dateblock5,cashflow_stress,Q1_S1
row,10,0.0064525714111500765,hybrid_context,dateblock5,cashflow_stress,Q1_S1
row,11,0.010731002801811274,hybrid_context,dateblock5,cashflow_stress,Q1_S1
subject,0,0.014806834938501101,hybrid_context,dateblock5,cashflow_stress,Q1_S1
subject,1,0.005920562943764862,hybrid_context,dateblock5,cashflow_stress,Q1_S1
subject,2,0.0014771753682101263,hybrid_context,dateblock5,cashflow_stress,Q1_S1
subject,3,0.010648145005249132,hybrid_context,dateblock5,cashflow_stress,Q1_S1
subject,4,-0.005037865225435478,hybrid_context,dateblock5,cashflow_stress,Q1_S1
subject,5,0.006043178129539806,hybrid_context,dateblock5,cashflow_stress,Q1_S1
subject,6,0.004658003850199766,hybrid_context,dateblock5,cashflow_stress,Q1_S1
subject,7,0.0030257789870129503,hybrid_context,dateblock5,cashflow_stress,Q1_S1
subject,8,0.005017854335915395,hybrid_context,dateblock5,cashflow_stress,Q1_S1
subject,9,-0.004909122458040427,hybrid_context,dateblock5,cashflow_stress,Q1_S1
subject,10,0.0022195626806957858,hybrid_context,dateblock5,cashflow_stress,Q1_S1
subject,11,0.008433921178498727,hybrid_context,dateblock5,cashflow_stress,Q1_S1
dateblock,0,0.004093481508876451,hybrid_context,dateblock5,cashflow_stress,Q1_S1
dateblock,1,-0.0010756981832884538,hybrid_context,dateblock5,cashflow_stress,Q1_S1
dateblock,2,0.0022704792264383045,hybrid_context,dateblock5,cashflow_stress,Q1_S1
dateblock,3,0.009844963944561913,hybrid_context,dateblock5,cashflow_stress,Q1_S1
dateblock,4,-0.0015042313579258781,hybrid_context,dateblock5,cashflow_stress,Q1_S1
dateblock,5,0.0020138253377242066,hybrid_context,dateblock5,cashflow_stress,Q1_S1
dateblock,6,0.003812850515973576,hybrid_context,dateblock5,cashflow_stress,Q1_S1
dateblock,7,0.0024260512983811378,hybrid_context,dateblock5,cashflow_stress,Q1_S1
dateblock,8,0.01455528963345687,hybrid_context,dateblock5,cashflow_stress,Q1_S1
dateblock,9,0.009947848135185788,hybrid_context,dateblock5,cashflow_stress,Q1_S1
dateblock,10,-0.0021857188576612785,hybrid_context,dateblock5,cashflow_stress,Q1_S1
dateblock,11,0.002800573273948004,hybrid_context,dateblock5,cashflow_stress,Q1_S1
row,0,0.005670206099883668,raw_human_context,dateblock5,bedtime_arousal,Q2_S1
row,1,0.002428029093483719,raw_human_context,dateblock5,bedtime_arousal,Q2_S1
row,2,0.003207215445874878,raw_human_context,dateblock5,bedtime_arousal,Q2_S1
row,3,0.010199852922598618,raw_human_context,dateblock5,bedtime_arousal,Q2_S1
row,4,0.0067516127844231555,raw_human_context,dateblock5,bedtime_arousal,Q2_S1
row,5,0.014604894721615747,raw_human_context,dateblock5,bedtime_arousal,Q2_S1
row,6,0.018037291614102058,raw_human_context,dateblock5,bedtime_arousal,Q2_S1
row,7,0.00042776969989843927,raw_human_context,dateblock5,bedtime_arousal,Q2_S1
row,8,0.004678519366485334,raw_human_context,dateblock5,bedtime_arousal,Q2_S1
row,9,0.015569864752132956,raw_human_context,dateblock5,bedtime_arousal,Q2_S1
row,10,0.000396102571787571,raw_human_context,dateblock5,bedtime_arousal,Q2_S1
row,11,0.005242561184094052,raw_human_context,dateblock5,bedtime_arousal,Q2_S1
subject,0,0.0016027023738898194,raw_human_context,dateblock5,bedtime_arousal,Q2_S1
subject,1,0.013725141227478588,raw_human_context,dateblock5,bedtime_arousal,Q2_S1
subject,2,0.003527187232055251,raw_human_context,dateblock5,bedtime_arousal,Q2_S1
subject,3,0.004119213619436124,raw_human_context,dateblock5,bedtime_arousal,Q2_S1
subject,4,0.0010498147945599001,raw_human_context,dateblock5,bedtime_arousal,Q2_S1
subject,5,0.0032721748578539156,raw_human_context,dateblock5,bedtime_arousal,Q2_S1
subject,6,-7.740392598520884e-05,raw_human_context,dateblock5,bedtime_arousal,Q2_S1
subject,7,-0.000432292564561676,raw_human_context,dateblock5,bedtime_arousal,Q2_S1
subject,8,-0.011408957723735513,raw_human_context,dateblock5,bedtime_arousal,Q2_S1
subject,9,-0.0009454607684262761,raw_human_context,dateblock5,bedtime_arousal,Q2_S1
subject,10,-0.002251906063321707,raw_human_context,dateblock5,bedtime_arousal,Q2_S1
subject,11,0.005622136150738699,raw_human_context,dateblock5,bedtime_arousal,Q2_S1
dateblock,0,0.008482399050332878,raw_human_context,dateblock5,bedtime_arousal,Q2_S1
dateblock,1,-0.002397119030467465,raw_human_context,dateblock5,bedtime_arousal,Q2_S1
dateblock,2,0.004423644754983025,raw_human_context,dateblock5,bedtime_arousal,Q2_S1
dateblock,3,0.003146764058929774,raw_human_context,dateblock5,bedtime_arousal,Q2_S1
dateblock,4,0.0034019577988761984,raw_human_context,dateblock5,bedtime_arousal,Q2_S1
dateblock,5,0.00632934659425799,raw_human_context,dateblock5,bedtime_arousal,Q2_S1
dateblock,6,0.007664418950083629,raw_human_context,dateblock5,bedtime_arousal,Q2_S1
dateblock,7,0.018646952772960468,raw_human_context,dateblock5,bedtime_arousal,Q2_S1
dateblock,8,0.005417833158935403,raw_human_context,dateblock5,bedtime_arousal,Q2_S1
dateblock,9,-0.003953146402906116,raw_human_context,dateblock5,bedtime_arousal,Q2_S1
dateblock,10,-0.0015305113036310214,raw_human_context,dateblock5,bedtime_arousal,Q2_S1
dateblock,11,0.013503575162172599,raw_human_context,dateblock5,bedtime_arousal,Q2_S1
row,0,0.0002338109065032068,family_jepa_context,subject5,routine_anchor_recovery,Q2_S2
row,1,0.006498165715273174,family_jepa_context,subject5,routine_anchor_recovery,Q2_S2
row,2,0.007347980073549865,family_jepa_context,subject5,routine_anchor_recovery,Q2_S2
row,3,0.012198033568017852,family_jepa_context,subject5,routine_anchor_recovery,Q2_S2
row,4,0.00288793769095963,family_jepa_context,subject5,routine_anchor_recovery,Q2_S2
row,5,0.0007208287201172503,family_jepa_context,subject5,routine_anchor_recovery,Q2_S2
row,6,0.004787207600193577,family_jepa_context,subject5,routine_anchor_recovery,Q2_S2
row,7,0.009640231791179676,family_jepa_context,subject5,routine_anchor_recovery,Q2_S2
row,8,0.007402609896480117,family_jepa_context,subject5,routine_anchor_recovery,Q2_S2
row,9,-0.004142146870539154,family_jepa_context,subject5,routine_anchor_recovery,Q2_S2
row,10,0.006845510755937756,family_jepa_context,subject5,routine_anchor_recovery,Q2_S2
row,11,0.010298327333668755,family_jepa_context,subject5,routine_anchor_recovery,Q2_S2
subject,0,0.02219612901772683,family_jepa_context,subject5,routine_anchor_recovery,Q2_S2
subject,1,0.04182646254712519,family_jepa_context,subject5,routine_anchor_recovery,Q2_S2
subject,2,0.020756391493448767,family_jepa_context,subject5,routine_anchor_recovery,Q2_S2
subject,3,0.018215433665499603,family_jepa_context,subject5,routine_anchor_recovery,Q2_S2
subject,4,0.02781114627782344,family_jepa_context,subject5,routine_anchor_recovery,Q2_S2
subject,5,0.0035239628117154087,family_jepa_context,subject5,routine_anchor_recovery,Q2_S2
subject,6,0.0297139533500419,family_jepa_context,subject5,routine_anchor_recovery,Q2_S2
subject,7,0.015189556313368602,family_jepa_context,subject5,routine_anchor_recovery,Q2_S2
subject,8,0.01687573820689514,family_jepa_context,subject5,routine_anchor_recovery,Q2_S2
subject,9,0.011625569388456825,family_jepa_context,subject5,routine_anchor_recovery,Q2_S2
subject,10,0.0052716947337492215,family_jepa_context,subject5,routine_anchor_recovery,Q2_S2
subject,11,0.00048109725354428257,family_jepa_context,subject5,routine_anchor_recovery,Q2_S2
dateblock,0,0.019681883188639615,family_jepa_context,subject5,routine_anchor_recovery,Q2_S2
dateblock,1,0.031559358237871704,family_jepa_context,subject5,routine_anchor_recovery,Q2_S2
dateblock,2,0.011180117040969106,family_jepa_context,subject5,routine_anchor_recovery,Q2_S2
dateblock,3,-0.005583360029821183,family_jepa_context,subject5,routine_anchor_recovery,Q2_S2
dateblock,4,0.019099135414706758,family_jepa_context,subject5,routine_anchor_recovery,Q2_S2
dateblock,5,0.005507271712067663,family_jepa_context,subject5,routine_anchor_recovery,Q2_S2
dateblock,6,0.01991515109348274,family_jepa_context,subject5,routine_anchor_recovery,Q2_S2
