pred_index,base_index,tag,strategy,prune_mode,prior_view,component_scope,target_scope,top_n,risk_positive_pool,reverted_cells,mean_reverted_risk,max_reverted_risk,changed_cells_vs_e95,changed_rows_vs_e95,changed_cells_vs_e154,changed_cells_vs_e144,l1_vs_e95,l1_vs_e154,cos_vs_e154_axis,cos_vs_e144_axis,target_share_Q1,target_share_Q2,target_share_Q3,target_share_S1,target_share_S2,target_share_S3,target_share_S4,expected_delta_global,expected_delta_subject,expected_delta_nearest_hard085,expected_delta_focus_mean,all_delta_vs_mixmin,all_minus_base,all_worst_minus_base,set_inverse_top_delta_vs_mixmin,set_inverse_top_minus_base,set_inverse_top_worst_minus_base,set_raw05_compatible_delta_vs_mixmin,set_raw05_compatible_minus_base,set_raw05_compatible_worst_minus_base,set_all_sign_delta_vs_mixmin,set_all_sign_minus_base,set_all_sign_worst_minus_base,best_set_delta_vs_mixmin,worst_set_delta_vs_mixmin,sets_beating_base,sets_tail_neutral,row_id,world_support_minus_base,raw_energy_q_p90_minus_base,hidden_core_minus_base,hidden_q2_minus_base,hidden_s3_minus_base,hidden_q2s3_mean_minus_base,block_q2s3_mean_minus_base,block_q2s3_max_minus_base,block_q2s3_beats_base_rate,block_q2s3_tail_safe_rate,nonanchor_evaluated,mean_abs_logit_move_vs_mixmin,mean_abs_q2s3_logit_move_vs_mixmin,all_beats_base,all_margin_vs_mixmin,all_sets_beat_base,all_sets_tail_neutral,hidden_q2s3_beats_base,world_nonworse,block_majority_beats,block_tail_safe,strict_gate,loose_gate,deployable_gate,structural_all_sets_tail_neutral,structural_all_sets_beat_base,structural_hidden_core_beats_base,structural_world_nonworse,structural_raw_energy_nonworse,structural_strict_gate,structural_loose_gate,e72_adverse_positive_exposure_all,e72_adverse_weighted_positive_mean,e72_adverse_positive_weight_frac,hard_worst_tail_mean,kl_if_mixmin_calibrated,e72_adverse_exposure_e101_plausible,e72_adverse_exposure_tail_equal,mean_abs_logit_move_vs_e95,max_abs_logit_move_vs_e95,tail_equal_law_cosine,tail_equal_law_resid_ratio,tail_equal_delta95_l1,tail_equal_delta101_l1,e101_active_delta95_l1,q2s3_delta95_l1,e101_plausible_delta95_l1,e95rel_rmse_tail_equal,transfer_shrinkage_risk_index,gate_cos95_resid025,gate_active_q2s3_not_more_than_e101,gate_e72_not_more_than_e95,gate_material_vs_e95,gate_strict_veto,gate_strict_actionable,post101_beat_e95_rate_broad,post101_beat_e95_rate_e101_order,post101_beat_e95_rate_e101_sensor,post101_beat_e95_rate_tight,post101_mean_vs_e95_broad,post101_mean_vs_e95_e101_order,post101_mean_vs_e95_e101_sensor,post101_mean_vs_e95_tight,post101_n_scenarios_broad,post101_n_scenarios_e101_order,post101_n_scenarios_e101_sensor,post101_n_scenarios_tight,post101_p95_vs_e95_broad,post101_p95_vs_e95_e101_order,post101_p95_vs_e95_e101_sensor,post101_p95_vs_e95_tight,tail_pass_tol1e12,all_sets_mean_beat,relaxed_structural_tol1e12,e72_plausible_gap_vs_e95,post101_ok,budget_ok,local_material,submit_relaxed,all_four_health,beats_e144_local,e155_submit,health_class,focus_expected_delta_vs_e154,local_delta_vs_e154,local_delta_vs_e155,public_free_safer_than_e154,local_not_worse_than_e155,beats_e154_local,beats_e154_readable,e161_control_grade,e161_submit,materialized_submission
9,0,e161_e90606b2,risk_prune,to_e95,global,adjustment,all,2,87,2,0.007457379844297214,0.007897021620971594,292,139,2,294,3.492529228173386,0.03835293039105507,0.994378097059192,0.9772833490236513,0.230639663187056,1.399780988665125e-15,0.3601332984626848,1.2945870950235856e-14,0.135671315833442,0.15411882484995687,0.11943689766684604,-5.444736344361696e-05,-1.9296714598954076e-05,-2.4594588298504653e-05,-3.277955544702523e-05,-3.832143653847986e-05,-1.2114045310540611e-05,1.1102230246251565e-16,-3.175772060859394e-05,-2.6520021044640352e-05,-1.4848756924257245e-05,-4.141549305081149e-05,-7.590367058440961e-06,1.1102230246251565e-16,-4.1791095955701074e-05,-2.231747828207453e-06,1.1102230246251565e-16,-4.1791095955701074e-05,-3.175772060859394e-05,3,1,267,-0.00017222319213903162,1.5727775550811174e-06,-2.4332486957212573e-05,0.0,7.926584947531845e-05,3.9632924737659225e-05,2.5089841761262923e-05,0.0008951467365868957,0.2222222222222222,0.9166666666666666,True,0.007419295482318578,0.005390982444780259,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,False,False,True,0.0008386316956898595,0.002632193091441634,0.36055289287662706,0.0035446997966750867,1.5270891652686098e-05,0.0015544751999902137,0.0013124316941025504,0.001995730987527649,0.026844358892442632,0.9724001850977176,0.24081773737894263,0.00039142102000210444,0.00039142102000210076,0.00027155835074103575,0.001076529000800428,0.0004146116933463255,0.002475813438117715,-0.970274860146181,True,True,True,True,True,True,0.9979721900347625,1.0,1.0,0.9985663082437276,-4.347286020591662e-05,-1.696123411154472e-05,-1.696123411154472e-05,-3.571125579142675e-05,3452.0,57.0,57.0,2790.0,-8.567337168329937e-06,-4.637565159723982e-06,-4.637565159723982e-06,-8.910045053312409e-06,True,True,False,-2.859820270717907e-06,True,True,True,False,False,True,False,missing_relaxed,-2.9419974339045586e-06,4.400434916451701e-08,-1.7515547969804146e-06,True,True,False,False,False,False,False
78,0,e161_4f40cef2,risk_prune,to_e144,global,all,S3,5,28,5,0.004367681408652267,0.004705964739227448,294,139,5,289,3.525145301024306,0.005736857540135157,0.9999297160872334,0.9835994004044104,0.23384802423806506,1.386829647712351e-15,0.3568011992453028,1.2826090506034364e-14,0.1344160298400624,0.15106544479328157,0.12386930188327404,-4.660528920405499e-05,-1.9227653591358726e-05,-2.575577456150436e-05,-3.052957245230603e-05,-3.832046594043348e-05,-1.2113074712494232e-05,1.1102230246251565e-16,-3.192767279436293e-05,-2.6689973230409336e-05,-1.4832608074888398e-05,-4.135398468463336e-05,-7.52885869226283e-06,1.1102230246251565e-16,-4.167974034219313e-05,-2.120392214699507e-06,1.1102230246251565e-16,-4.167974034219313e-05,-3.192767279436293e-05,3,1,78,-0.00017531881144554063,-2.739597966594509e-06,-2.328761036257676e-05,0.0,7.578137783172123e-05,3.7890688915860615e-05,2.3989945409121086e-05,0.0008555504679097895,0.2222222222222222,0.9166666666666666,True,0.007437933238233389,0.005379508729700208,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,0.0008386316956898595,0.002632193091441634,0.36055289287662706,0.0035616754459556867,1.527990540490545e-05,0.0015544751999902137,0.0013124316941025504,0.0020143687434424603,0.026844358892442632,0.9724001850977176,0.24081773737894263,0.00039142102000210444,0.00039142102000210076,0.00027155835074103575,0.0010650552857203763,0.0004146116933463255,0.002475813438117715,-0.9702863338612612,True,True,True,True,True,True,0.9979721900347625,1.0,1.0,0.9985663082437276,-4.346938668243343e-05,-1.6960147812458352e-05,-1.6960147812458352e-05,-3.5708422152953414e-05,3452.0,57.0,57.0,2790.0,-8.566667158942788e-06,-4.637222814457647e-06,-4.637222814457647e-06,-8.909386031665156e-06,True,True,True,-2.859820270717907e-06,True,True,True,False,True,True,True,all_four,-6.920144391853544e-07,4.497494721089623e-08,-1.7505841989340354e-06,True,True,False,False,True,False,False
78,0,e161_4f40cef2,risk_prune,to_e144,global,inherited,S3,5,20,5,0.004367681408652267,0.004705964739227448,294,139,5,289,3.525145301024306,0.005736857540135157,0.9999297160872334,0.9835994004044104,0.23384802423806506,1.386829647712351e-15,0.3568011992453028,1.2826090506034364e-14,0.1344160298400624,0.15106544479328157,0.12386930188327404,-4.660528920405499e-05,-1.9227653591358726e-05,-2.575577456150436e-05,-3.052957245230603e-05,-3.832046594043348e-05,-1.2113074712494232e-05,1.1102230246251565e-16,-3.192767279436293e-05,-2.6689973230409336e-05,-1.4832608074888398e-05,-4.135398468463336e-05,-7.52885869226283e-06,1.1102230246251565e-16,-4.167974034219313e-05,-2.120392214699507e-06,1.1102230246251565e-16,-4.167974034219313e-05,-3.192767279436293e-05,3,1,160,-0.00017531881144554063,-2.739597966594509e-06,-2.328761036257676e-05,0.0,7.578137783172123e-05,3.7890688915860615e-05,2.3989945409121086e-05,0.0008555504679097895,0.2222222222222222,0.9166666666666666,True,0.007437933238233389,0.005379508729700208,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,0.0008386316956898595,0.002632193091441634,0.36055289287662706,0.0035616754459556867,1.527990540490545e-05,0.0015544751999902137,0.0013124316941025504,0.0020143687434424603,0.026844358892442632,0.9724001850977176,0.24081773737894263,0.00039142102000210444,0.00039142102000210076,0.00027155835074103575,0.0010650552857203763,0.0004146116933463255,0.002475813438117715,-0.9702863338612612,True,True,True,True,True,True,0.9979721900347625,1.0,1.0,0.9985663082437276,-4.346938668243343e-05,-1.6960147812458352e-05,-1.6960147812458352e-05,-3.5708422152953414e-05,3452.0,57.0,57.0,2790.0,-8.566667158942788e-06,-4.637222814457647e-06,-4.637222814457647e-06,-8.909386031665156e-06,True,True,True,-2.859820270717907e-06,True,True,True,False,True,True,True,all_four,-6.920144391853544e-07,4.497494721089623e-08,-1.7505841989340354e-06,True,True,False,False,True,False,False
78,0,e161_4f40cef2,risk_prune,to_e144,global,added,S3,5,28,5,0.004367681408652267,0.004705964739227448,294,139,5,289,3.525145301024306,0.005736857540135157,0.9999297160872334,0.9835994004044104,0.23384802423806506,1.386829647712351e-15,0.3568011992453028,1.2826090506034364e-14,0.1344160298400624,0.15106544479328157,0.12386930188327404,-4.660528920405499e-05,-1.9227653591358726e-05,-2.575577456150436e-05,-3.052957245230603e-05,-3.832046594043348e-05,-1.2113074712494232e-05,1.1102230246251565e-16,-3.192767279436293e-05,-2.6689973230409336e-05,-1.4832608074888398e-05,-4.135398468463336e-05,-7.52885869226283e-06,1.1102230246251565e-16,-4.167974034219313e-05,-2.120392214699507e-06,1.1102230246251565e-16,-4.167974034219313e-05,-3.192767279436293e-05,3,1,246,-0.00017531881144554063,-2.739597966594509e-06,-2.328761036257676e-05,0.0,7.578137783172123e-05,3.7890688915860615e-05,2.3989945409121086e-05,0.0008555504679097895,0.2222222222222222,0.9166666666666666,True,0.007437933238233389,0.005379508729700208,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,0.0008386316956898595,0.002632193091441634,0.36055289287662706,0.0035616754459556867,1.527990540490545e-05,0.0015544751999902137,0.0013124316941025504,0.0020143687434424603,0.026844358892442632,0.9724001850977176,0.24081773737894263,0.00039142102000210444,0.00039142102000210076,0.00027155835074103575,0.0010650552857203763,0.0004146116933463255,0.002475813438117715,-0.9702863338612612,True,True,True,True,True,True,0.9979721900347625,1.0,1.0,0.9985663082437276,-4.346938668243343e-05,-1.6960147812458352e-05,-1.6960147812458352e-05,-3.5708422152953414e-05,3452.0,57.0,57.0,2790.0,-8.566667158942788e-06,-4.637222814457647e-06,-4.637222814457647e-06,-8.909386031665156e-06,True,True,True,-2.859820270717907e-06,True,True,True,False,True,True,True,all_four,-6.920144391853544e-07,4.497494721089623e-08,-1.7505841989340354e-06,True,True,False,False,True,False,False
78,0,e161_4f40cef2,risk_prune,to_e144,global,adjustment,S3,5,20,5,0.004367681408652267,0.004705964739227448,294,139,5,289,3.525145301024306,0.005736857540135157,0.9999297160872334,0.9835994004044104,0.23384802423806506,1.386829647712351e-15,0.3568011992453028,1.2826090506034364e-14,0.1344160298400624,0.15106544479328157,0.12386930188327404,-4.660528920405499e-05,-1.9227653591358726e-05,-2.575577456150436e-05,-3.052957245230603e-05,-3.832046594043348e-05,-1.2113074712494232e-05,1.1102230246251565e-16,-3.192767279436293e-05,-2.6689973230409336e-05,-1.4832608074888398e-05,-4.135398468463336e-05,-7.52885869226283e-06,1.1102230246251565e-16,-4.167974034219313e-05,-2.120392214699507e-06,1.1102230246251565e-16,-4.167974034219313e-05,-3.192767279436293e-05,3,1,328,-0.00017531881144554063,-2.739597966594509e-06,-2.328761036257676e-05,0.0,7.578137783172123e-05,3.7890688915860615e-05,2.3989945409121086e-05,0.0008555504679097895,0.2222222222222222,0.9166666666666666,True,0.007437933238233389,0.005379508729700208,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,0.0008386316956898595,0.002632193091441634,0.36055289287662706,0.0035616754459556867,1.527990540490545e-05,0.0015544751999902137,0.0013124316941025504,0.0020143687434424603,0.026844358892442632,0.9724001850977176,0.24081773737894263,0.00039142102000210444,0.00039142102000210076,0.00027155835074103575,0.0010650552857203763,0.0004146116933463255,0.002475813438117715,-0.9702863338612612,True,True,True,True,True,True,0.9979721900347625,1.0,1.0,0.9985663082437276,-4.346938668243343e-05,-1.6960147812458352e-05,-1.6960147812458352e-05,-3.5708422152953414e-05,3452.0,57.0,57.0,2790.0,-8.566667158942788e-06,-4.637222814457647e-06,-4.637222814457647e-06,-8.909386031665156e-06,True,True,True,-2.859820270717907e-06,True,True,True,False,True,True,True,all_four,-6.920144391853544e-07,4.497494721089623e-08,-1.7505841989340354e-06,True,True,False,False,True,False,False
78,0,e161_4f40cef2,risk_prune,to_e144,nearest_hard085,all,S3,5,29,5,0.008338687836266553,0.008838534485654099,294,139,5,289,3.525145301024306,0.005736857540135157,0.9999297160872334,0.9835994004044104,0.23384802423806506,1.386829647712351e-15,0.3568011992453028,1.2826090506034364e-14,0.1344160298400624,0.15106544479328157,0.12386930188327404,-4.660528920405499e-05,-1.9227653591358726e-05,-2.575577456150436e-05,-3.052957245230603e-05,-3.832046594043348e-05,-1.2113074712494232e-05,1.1102230246251565e-16,-3.192767279436293e-05,-2.6689973230409336e-05,-1.4832608074888398e-05,-4.135398468463336e-05,-7.52885869226283e-06,1.1102230246251565e-16,-4.167974034219313e-05,-2.120392214699507e-06,1.1102230246251565e-16,-4.167974034219313e-05,-3.192767279436293e-05,3,1,884,-0.00017531881144554063,-2.739597966594509e-06,-2.328761036257676e-05,0.0,7.578137783172123e-05,3.7890688915860615e-05,2.3989945409121086e-05,0.0008555504679097895,0.2222222222222222,0.9166666666666666,True,0.007437933238233389,0.005379508729700208,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,0.0008386316956898595,0.002632193091441634,0.36055289287662706,0.0035616754459556867,1.527990540490545e-05,0.0015544751999902137,0.0013124316941025504,0.0020143687434424603,0.026844358892442632,0.9724001850977176,0.24081773737894263,0.00039142102000210444,0.00039142102000210076,0.00027155835074103575,0.0010650552857203763,0.0004146116933463255,0.002475813438117715,-0.9702863338612612,True,True,True,True,True,True,0.9979721900347625,1.0,1.0,0.9985663082437276,-4.346938668243343e-05,-1.6960147812458352e-05,-1.6960147812458352e-05,-3.5708422152953414e-05,3452.0,57.0,57.0,2790.0,-8.566667158942788e-06,-4.637222814457647e-06,-4.637222814457647e-06,-8.909386031665156e-06,True,True,True,-2.859820270717907e-06,True,True,True,False,True,True,True,all_four,-6.920144391853544e-07,4.497494721089623e-08,-1.7505841989340354e-06,True,True,False,False,True,False,False
78,0,e161_4f40cef2,risk_prune,to_e144,nearest_hard085,inherited,S3,5,28,5,0.008338687836266553,0.008838534485654099,294,139,5,289,3.525145301024306,0.005736857540135157,0.9999297160872334,0.9835994004044104,0.23384802423806506,1.386829647712351e-15,0.3568011992453028,1.2826090506034364e-14,0.1344160298400624,0.15106544479328157,0.12386930188327404,-4.660528920405499e-05,-1.9227653591358726e-05,-2.575577456150436e-05,-3.052957245230603e-05,-3.832046594043348e-05,-1.2113074712494232e-05,1.1102230246251565e-16,-3.192767279436293e-05,-2.6689973230409336e-05,-1.4832608074888398e-05,-4.135398468463336e-05,-7.52885869226283e-06,1.1102230246251565e-16,-4.167974034219313e-05,-2.120392214699507e-06,1.1102230246251565e-16,-4.167974034219313e-05,-3.192767279436293e-05,3,1,968,-0.00017531881144554063,-2.739597966594509e-06,-2.328761036257676e-05,0.0,7.578137783172123e-05,3.7890688915860615e-05,2.3989945409121086e-05,0.0008555504679097895,0.2222222222222222,0.9166666666666666,True,0.007437933238233389,0.005379508729700208,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,0.0008386316956898595,0.002632193091441634,0.36055289287662706,0.0035616754459556867,1.527990540490545e-05,0.0015544751999902137,0.0013124316941025504,0.0020143687434424603,0.026844358892442632,0.9724001850977176,0.24081773737894263,0.00039142102000210444,0.00039142102000210076,0.00027155835074103575,0.0010650552857203763,0.0004146116933463255,0.002475813438117715,-0.9702863338612612,True,True,True,True,True,True,0.9979721900347625,1.0,1.0,0.9985663082437276,-4.346938668243343e-05,-1.6960147812458352e-05,-1.6960147812458352e-05,-3.5708422152953414e-05,3452.0,57.0,57.0,2790.0,-8.566667158942788e-06,-4.637222814457647e-06,-4.637222814457647e-06,-8.909386031665156e-06,True,True,True,-2.859820270717907e-06,True,True,True,False,True,True,True,all_four,-6.920144391853544e-07,4.497494721089623e-08,-1.7505841989340354e-06,True,True,False,False,True,False,False
78,0,e161_4f40cef2,risk_prune,to_e144,nearest_hard085,added,S3,5,29,5,0.008338687836266553,0.008838534485654099,294,139,5,289,3.525145301024306,0.005736857540135157,0.9999297160872334,0.9835994004044104,0.23384802423806506,1.386829647712351e-15,0.3568011992453028,1.2826090506034364e-14,0.1344160298400624,0.15106544479328157,0.12386930188327404,-4.660528920405499e-05,-1.9227653591358726e-05,-2.575577456150436e-05,-3.052957245230603e-05,-3.832046594043348e-05,-1.2113074712494232e-05,1.1102230246251565e-16,-3.192767279436293e-05,-2.6689973230409336e-05,-1.4832608074888398e-05,-4.135398468463336e-05,-7.52885869226283e-06,1.1102230246251565e-16,-4.167974034219313e-05,-2.120392214699507e-06,1.1102230246251565e-16,-4.167974034219313e-05,-3.192767279436293e-05,3,1,1052,-0.00017531881144554063,-2.739597966594509e-06,-2.328761036257676e-05,0.0,7.578137783172123e-05,3.7890688915860615e-05,2.3989945409121086e-05,0.0008555504679097895,0.2222222222222222,0.9166666666666666,True,0.007437933238233389,0.005379508729700208,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,0.0008386316956898595,0.002632193091441634,0.36055289287662706,0.0035616754459556867,1.527990540490545e-05,0.0015544751999902137,0.0013124316941025504,0.0020143687434424603,0.026844358892442632,0.9724001850977176,0.24081773737894263,0.00039142102000210444,0.00039142102000210076,0.00027155835074103575,0.0010650552857203763,0.0004146116933463255,0.002475813438117715,-0.9702863338612612,True,True,True,True,True,True,0.9979721900347625,1.0,1.0,0.9985663082437276,-4.346938668243343e-05,-1.6960147812458352e-05,-1.6960147812458352e-05,-3.5708422152953414e-05,3452.0,57.0,57.0,2790.0,-8.566667158942788e-06,-4.637222814457647e-06,-4.637222814457647e-06,-8.909386031665156e-06,True,True,True,-2.859820270717907e-06,True,True,True,False,True,True,True,all_four,-6.920144391853544e-07,4.497494721089623e-08,-1.7505841989340354e-06,True,True,False,False,True,False,False
78,0,e161_4f40cef2,risk_prune,to_e144,nearest_hard085,adjustment,S3,5,28,5,0.008338687836266553,0.008838534485654099,294,139,5,289,3.525145301024306,0.005736857540135157,0.9999297160872334,0.9835994004044104,0.23384802423806506,1.386829647712351e-15,0.3568011992453028,1.2826090506034364e-14,0.1344160298400624,0.15106544479328157,0.12386930188327404,-4.660528920405499e-05,-1.9227653591358726e-05,-2.575577456150436e-05,-3.052957245230603e-05,-3.832046594043348e-05,-1.2113074712494232e-05,1.1102230246251565e-16,-3.192767279436293e-05,-2.6689973230409336e-05,-1.4832608074888398e-05,-4.135398468463336e-05,-7.52885869226283e-06,1.1102230246251565e-16,-4.167974034219313e-05,-2.120392214699507e-06,1.1102230246251565e-16,-4.167974034219313e-05,-3.192767279436293e-05,3,1,1136,-0.00017531881144554063,-2.739597966594509e-06,-2.328761036257676e-05,0.0,7.578137783172123e-05,3.7890688915860615e-05,2.3989945409121086e-05,0.0008555504679097895,0.2222222222222222,0.9166666666666666,True,0.007437933238233389,0.005379508729700208,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,0.0008386316956898595,0.002632193091441634,0.36055289287662706,0.0035616754459556867,1.527990540490545e-05,0.0015544751999902137,0.0013124316941025504,0.0020143687434424603,0.026844358892442632,0.9724001850977176,0.24081773737894263,0.00039142102000210444,0.00039142102000210076,0.00027155835074103575,0.0010650552857203763,0.0004146116933463255,0.002475813438117715,-0.9702863338612612,True,True,True,True,True,True,0.9979721900347625,1.0,1.0,0.9985663082437276,-4.346938668243343e-05,-1.6960147812458352e-05,-1.6960147812458352e-05,-3.5708422152953414e-05,3452.0,57.0,57.0,2790.0,-8.566667158942788e-06,-4.637222814457647e-06,-4.637222814457647e-06,-8.909386031665156e-06,True,True,True,-2.859820270717907e-06,True,True,True,False,True,True,True,all_four,-6.920144391853544e-07,4.497494721089623e-08,-1.7505841989340354e-06,True,True,False,False,True,False,False
78,0,e161_4f40cef2,risk_prune,to_e144,focus_mean,all,S3,5,28,5,0.004441020777855113,0.004782287974637515,294,139,5,289,3.525145301024306,0.005736857540135157,0.9999297160872334,0.9835994004044104,0.23384802423806506,1.386829647712351e-15,0.3568011992453028,1.2826090506034364e-14,0.1344160298400624,0.15106544479328157,0.12386930188327404,-4.660528920405499e-05,-1.9227653591358726e-05,-2.575577456150436e-05,-3.052957245230603e-05,-3.832046594043348e-05,-1.2113074712494232e-05,1.1102230246251565e-16,-3.192767279436293e-05,-2.6689973230409336e-05,-1.4832608074888398e-05,-4.135398468463336e-05,-7.52885869226283e-06,1.1102230246251565e-16,-4.167974034219313e-05,-2.120392214699507e-06,1.1102230246251565e-16,-4.167974034219313e-05,-3.192767279436293e-05,3,1,1286,-0.00017531881144554063,-2.739597966594509e-06,-2.328761036257676e-05,0.0,7.578137783172123e-05,3.7890688915860615e-05,2.3989945409121086e-05,0.0008555504679097895,0.2222222222222222,0.9166666666666666,True,0.007437933238233389,0.005379508729700208,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,0.0008386316956898595,0.002632193091441634,0.36055289287662706,0.0035616754459556867,1.527990540490545e-05,0.0015544751999902137,0.0013124316941025504,0.0020143687434424603,0.026844358892442632,0.9724001850977176,0.24081773737894263,0.00039142102000210444,0.00039142102000210076,0.00027155835074103575,0.0010650552857203763,0.0004146116933463255,0.002475813438117715,-0.9702863338612612,True,True,True,True,True,True,0.9979721900347625,1.0,1.0,0.9985663082437276,-4.346938668243343e-05,-1.6960147812458352e-05,-1.6960147812458352e-05,-3.5708422152953414e-05,3452.0,57.0,57.0,2790.0,-8.566667158942788e-06,-4.637222814457647e-06,-4.637222814457647e-06,-8.909386031665156e-06,True,True,True,-2.859820270717907e-06,True,True,True,False,True,True,True,all_four,-6.920144391853544e-07,4.497494721089623e-08,-1.7505841989340354e-06,True,True,False,False,True,False,False
78,0,e161_4f40cef2,risk_prune,to_e144,focus_mean,inherited,S3,5,24,5,0.004441020777855113,0.004782287974637515,294,139,5,289,3.525145301024306,0.005736857540135157,0.9999297160872334,0.9835994004044104,0.23384802423806506,1.386829647712351e-15,0.3568011992453028,1.2826090506034364e-14,0.1344160298400624,0.15106544479328157,0.12386930188327404,-4.660528920405499e-05,-1.9227653591358726e-05,-2.575577456150436e-05,-3.052957245230603e-05,-3.832046594043348e-05,-1.2113074712494232e-05,1.1102230246251565e-16,-3.192767279436293e-05,-2.6689973230409336e-05,-1.4832608074888398e-05,-4.135398468463336e-05,-7.52885869226283e-06,1.1102230246251565e-16,-4.167974034219313e-05,-2.120392214699507e-06,1.1102230246251565e-16,-4.167974034219313e-05,-3.192767279436293e-05,3,1,1366,-0.00017531881144554063,-2.739597966594509e-06,-2.328761036257676e-05,0.0,7.578137783172123e-05,3.7890688915860615e-05,2.3989945409121086e-05,0.0008555504679097895,0.2222222222222222,0.9166666666666666,True,0.007437933238233389,0.005379508729700208,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,0.0008386316956898595,0.002632193091441634,0.36055289287662706,0.0035616754459556867,1.527990540490545e-05,0.0015544751999902137,0.0013124316941025504,0.0020143687434424603,0.026844358892442632,0.9724001850977176,0.24081773737894263,0.00039142102000210444,0.00039142102000210076,0.00027155835074103575,0.0010650552857203763,0.0004146116933463255,0.002475813438117715,-0.9702863338612612,True,True,True,True,True,True,0.9979721900347625,1.0,1.0,0.9985663082437276,-4.346938668243343e-05,-1.6960147812458352e-05,-1.6960147812458352e-05,-3.5708422152953414e-05,3452.0,57.0,57.0,2790.0,-8.566667158942788e-06,-4.637222814457647e-06,-4.637222814457647e-06,-8.909386031665156e-06,True,True,True,-2.859820270717907e-06,True,True,True,False,True,True,True,all_four,-6.920144391853544e-07,4.497494721089623e-08,-1.7505841989340354e-06,True,True,False,False,True,False,False
78,0,e161_4f40cef2,risk_prune,to_e144,focus_mean,added,S3,5,28,5,0.004441020777855113,0.004782287974637515,294,139,5,289,3.525145301024306,0.005736857540135157,0.9999297160872334,0.9835994004044104,0.23384802423806506,1.386829647712351e-15,0.3568011992453028,1.2826090506034364e-14,0.1344160298400624,0.15106544479328157,0.12386930188327404,-4.660528920405499e-05,-1.9227653591358726e-05,-2.575577456150436e-05,-3.052957245230603e-05,-3.832046594043348e-05,-1.2113074712494232e-05,1.1102230246251565e-16,-3.192767279436293e-05,-2.6689973230409336e-05,-1.4832608074888398e-05,-4.135398468463336e-05,-7.52885869226283e-06,1.1102230246251565e-16,-4.167974034219313e-05,-2.120392214699507e-06,1.1102230246251565e-16,-4.167974034219313e-05,-3.192767279436293e-05,3,1,1452,-0.00017531881144554063,-2.739597966594509e-06,-2.328761036257676e-05,0.0,7.578137783172123e-05,3.7890688915860615e-05,2.3989945409121086e-05,0.0008555504679097895,0.2222222222222222,0.9166666666666666,True,0.007437933238233389,0.005379508729700208,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,0.0008386316956898595,0.002632193091441634,0.36055289287662706,0.0035616754459556867,1.527990540490545e-05,0.0015544751999902137,0.0013124316941025504,0.0020143687434424603,0.026844358892442632,0.9724001850977176,0.24081773737894263,0.00039142102000210444,0.00039142102000210076,0.00027155835074103575,0.0010650552857203763,0.0004146116933463255,0.002475813438117715,-0.9702863338612612,True,True,True,True,True,True,0.9979721900347625,1.0,1.0,0.9985663082437276,-4.346938668243343e-05,-1.6960147812458352e-05,-1.6960147812458352e-05,-3.5708422152953414e-05,3452.0,57.0,57.0,2790.0,-8.566667158942788e-06,-4.637222814457647e-06,-4.637222814457647e-06,-8.909386031665156e-06,True,True,True,-2.859820270717907e-06,True,True,True,False,True,True,True,all_four,-6.920144391853544e-07,4.497494721089623e-08,-1.7505841989340354e-06,True,True,False,False,True,False,False
