pred_index,base_index,tag,strategy,source,fallback,selector,target_scope,graft_alpha,selected_cells,selected_rows,move_cells,move_rows,move_edge_cells,move_edge_rate,all_delta_vs_mixmin,all_minus_base,all_worst_minus_base,set_inverse_top_delta_vs_mixmin,set_inverse_top_minus_base,set_inverse_top_worst_minus_base,set_raw05_compatible_delta_vs_mixmin,set_raw05_compatible_minus_base,set_raw05_compatible_worst_minus_base,set_all_sign_delta_vs_mixmin,set_all_sign_minus_base,set_all_sign_worst_minus_base,best_set_delta_vs_mixmin,worst_set_delta_vs_mixmin,sets_beating_base,sets_tail_neutral,row_id,world_support_minus_base,raw_energy_q_p90_minus_base,hidden_core_minus_base,hidden_q2_minus_base,hidden_s3_minus_base,hidden_q2s3_mean_minus_base,block_q2s3_mean_minus_base,block_q2s3_max_minus_base,block_q2s3_beats_base_rate,block_q2s3_tail_safe_rate,nonanchor_evaluated,mean_abs_logit_move_vs_mixmin,mean_abs_q2s3_logit_move_vs_mixmin,all_beats_base,all_margin_vs_mixmin,all_sets_beat_base,all_sets_tail_neutral,hidden_q2s3_beats_base,world_nonworse,block_majority_beats,block_tail_safe,strict_gate,loose_gate,deployable_gate,structural_all_sets_tail_neutral,structural_all_sets_beat_base,structural_hidden_core_beats_base,structural_world_nonworse,structural_raw_energy_nonworse,structural_strict_gate,structural_loose_gate,e72_adverse_positive_exposure_all,e72_adverse_weighted_positive_mean,e72_adverse_positive_weight_frac,hard_worst_tail_mean,kl_if_mixmin_calibrated,move_l1_vs_e95,active_cells_vs_e95,is_graft,is_strict_like,beat_e95_rate_broad_plausible,beat_e95_rate_broad_q2s3,beat_e95_rate_near_unit_tail,beat_e95_rate_tight_plausible,mean_pred_delta_broad_plausible,mean_pred_delta_broad_q2s3,mean_pred_delta_near_unit_tail,mean_pred_delta_tight_plausible,mean_vs_e95_broad_plausible,mean_vs_e95_broad_q2s3,mean_vs_e95_near_unit_tail,mean_vs_e95_tight_plausible,p95_vs_e95_broad_plausible,p95_vs_e95_broad_q2s3,p95_vs_e95_near_unit_tail,p95_vs_e95_tight_plausible,e101_pass,mean_gain_vs_e101,p95_gain_vs_e101,beat_gap_vs_e101,dominates_e101,beats_mean_p95_loses_beat,e101_ref_mean_vs_e95,e101_ref_p95_vs_e95,e101_ref_beat_rate
261,0,e104_e95_q2s3_tail_graft_079e485e,e95_q2s3_tail_graft,e95,mixmin,active_topgap40,Q2+S3,0.28,40.0,40.0,40.0,40.0,25.0,0.625,-2.5247054657562273e-05,-2.5247054657562273e-05,-3.1405811153573104e-05,-1.5596556929287075e-06,-1.5596556929287075e-06,-1.00582084112677e-05,-3.391712598344032e-05,-3.391712598344032e-05,-3.1405811153573104e-05,-4.0264382296095746e-05,-4.0264382296095746e-05,-3.1405811153573104e-05,-4.0264382296095746e-05,-1.5596556929287075e-06,3,3,265,-0.00011952529036041715,-6.712573510425646e-05,-0.00015818029703665304,-6.008736720625185e-05,-0.00032418099360195796,-0.0001921341804041049,-0.00031026913281186763,3.132182135018954e-05,0.75,0.9722222222222222,True,0.005221905603692103,0.003174670874225469,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0006876923664937712,0.0020370659120751205,0.3480563223557736,0.0026005282539539668,9.329419174889858e-06,0.00032637281937669124,40,True,True,0.9733487833140209,1.0,0.969838572642311,0.9713261648745519,-3.281987554262263e-05,-4.589829196667788e-05,-2.770656388836936e-05,-2.9460513259932882e-05,-1.75091755425741e-05,-3.058759196662935e-05,-1.2395863888320833e-05,-1.4149813259884352e-05,-1.310605563837306e-06,-1.4948167218721053e-05,-1.0556291205175463e-06,-1.0638502923426902e-06,True,-1.3038837919773774e-06,2.534732283839366e-07,-0.01013904982618774,False,False,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086
393,0,e104_e95_q2s3_tail_graft_a10e1dad,e95_q2s3_tail_graft,e95,mixmin,active_edge,Q2+S3,0.44,31.0,29.0,31.0,29.0,31.0,1.0,-2.5239384548791932e-05,-2.5239384548791932e-05,-3.064572166844304e-05,-2.0178065247566934e-06,-2.0178065247566934e-06,-1.1930507121782341e-05,-3.3894564073433386e-05,-3.3894564073433386e-05,-3.064572166844304e-05,-3.980578304796367e-05,-3.980578304796367e-05,-3.064572166844304e-05,-3.980578304796367e-05,-2.0178065247566934e-06,3,3,398,-0.0001265707491706569,-5.432743038380483e-05,-0.00015391661114061428,-5.0601712145298405e-05,-0.00030382084739047355,-0.00017721127976788598,-0.0002585984394968818,3.5003361687554266e-05,0.7222222222222222,0.9444444444444444,True,0.005212080855204984,0.0031402842545205523,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0006969108690034427,0.002123163350769277,0.3480563223557736,0.0026097467564636383,9.75566327927014e-06,0.00033619756786381114,31,True,True,0.8783314020857474,0.9918478260869565,0.8513169073916738,0.8620071684587813,-2.8071234465394897e-05,-4.022064169362434e-05,-2.467802998519285e-05,-2.587805521125315e-05,-1.2760534465346371e-05,-2.490994169357582e-05,-9.367329985144324e-06,-1.0567355211204623e-05,1.5318186133232548e-06,-4.5645284026559995e-06,1.7990176149399887e-06,1.653451001807409e-06,False,3.444757285250351e-06,3.0958974055444974e-06,-0.10515643105446115,False,False,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086
501,0,e104_e95_q2s3_tail_graft_301e464d,e95_q2s3_tail_graft,e95,mixmin,active_interior,Q2+S3,0.48,19.0,19.0,19.0,19.0,0.0,0.0,-2.5233975663563335e-05,-2.5233975663563335e-05,-3.203660664319319e-05,-2.047359330625831e-06,-2.047359330625831e-06,-8.431230303695969e-06,-3.364310108455726e-05,-3.364310108455726e-05,-3.203660664319319e-05,-4.001146657528487e-05,-4.001146657528487e-05,-3.203660664319319e-05,-4.001146657528487e-05,-2.047359330625831e-06,3,3,507,-0.00010136805188460385,-6.354940222397243e-05,-0.0001648122267028651,-4.270796662678156e-05,-0.000387983901845218,-0.0002153459342359998,-0.00039305996917769043,4.9499751098091703e-05,0.75,0.9722222222222222,True,0.005322997018712585,0.0035284908267971564,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0007041101051846045,0.0020997229203134553,0.3480563223557736,0.0026169459926448004,9.974410047652938e-06,0.00022528140435621529,19,True,True,0.8473348783314021,0.967391304347826,0.8198810535259133,0.8315412186379928,-3.090052247999922e-05,-4.116545939840771e-05,-2.622045151755156e-05,-2.7811436523360395e-05,-1.5589822479950696e-05,-2.5854759398359185e-05,-1.0909751517503034e-05,-1.2500736523311865e-05,1.7496003840702843e-06,-1.815474374194591e-06,1.9191744206139186e-06,1.8529863104695055e-06,False,6.154692706460269e-07,3.3136791762915267e-06,-0.13615295480880651,False,False,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086
61,0,e104_e95_q2s3_tail_graft_5faa16bb,e95_q2s3_tail_graft,e95,mixmin,active_all,Q2+S3,0.28,50.0,48.0,50.0,48.0,31.0,0.62,-2.523286541600278e-05,-2.523286541600278e-05,-3.1387103504809666e-05,-1.5451816032241439e-06,-1.5451816032241439e-06,-1.0041299725482844e-05,-3.390999498231739e-05,-3.390999498231739e-05,-3.1387103504809666e-05,-4.0243419662466806e-05,-4.0243419662466806e-05,-3.1387103504809666e-05,-4.0243419662466806e-05,-1.5451816032241439e-06,3,3,63,-0.00011348613446826583,-6.0781913411522837e-05,-0.0001558574357096998,-4.3827337917412557e-05,-0.00032418099360195796,-0.00018400416575968526,-0.00030310546863305615,3.132182135018954e-05,0.75,0.9722222222222222,True,0.005202920363705258,0.0031082225342715128,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0006806720288583219,0.0020160318334756814,0.3480563223557736,0.0025935079163185177,9.284893279976762e-06,0.0003453580593635357,50,True,True,0.9826187717265353,1.0,0.9804587935429057,0.9813620071684588,-3.3313347136492936e-05,-4.7506574364508966e-05,-2.8206408948985113e-05,-2.997098542697249e-05,-1.8002647136444405e-05,-3.219587436446044e-05,-1.2895708948936587e-05,-1.4660285426923968e-05,-1.7184483415150698e-06,-1.673804949109901e-05,-1.553950729562048e-06,-1.5522839371260421e-06,True,-1.7973553858476828e-06,-1.5436954929382718e-07,-0.0008690614136732666,False,True,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086
162,0,e104_e95_q2s3_tail_graft_5101a2a2,e95_q2s3_tail_graft,e95,mixmin,active_s3_all,S3,0.285,39.0,39.0,39.0,39.0,25.0,0.6410256410256411,-2.5225859198951817e-05,-2.5225859198951817e-05,-3.138701129989929e-05,-1.4703630757395558e-06,-1.4703630757395558e-06,-9.986100754755256e-06,-3.392298106186242e-05,-3.392298106186242e-05,-3.138701129989929e-05,-4.028423345925347e-05,-4.028423345925347e-05,-3.138701129989929e-05,-4.028423345925347e-05,-1.4703630757395558e-06,3,3,165,-0.00012244428246146465,-7.001581320387196e-05,-0.00015795562494616555,-6.0655941758358534e-05,-0.000322039714416425,-0.00019134782808739176,-0.00030853224515403773,3.102796817615221e-05,0.75,0.9722222222222222,True,0.005219299263488537,0.003165548683512988,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0006865140872723613,0.0020312012320850693,0.3480563223557736,0.0025993499747325568,9.306310379466009e-06,0.0003289791595802573,39,True,True,0.9727694090382387,1.0,0.9694137638062872,0.9709677419354839,-3.3069773634208254e-05,-4.62507311262123e-05,-2.7872310149684008e-05,-2.9654148759052454e-05,-1.775907363415973e-05,-3.094003112616378e-05,-1.2561610149635481e-05,-1.4343448759003927e-05,-1.3008026345256802e-06,-1.5200964925839279e-05,-1.0497964475636763e-06,-1.0651322662083838e-06,True,-1.5537818835630083e-06,2.632761576955624e-07,-0.010718424101969881,False,False,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086
262,0,e104_e95_q2s3_tail_graft_611b3abc,e95_q2s3_tail_graft,e95,mixmin,active_topgap40,Q2+S3,0.285,40.0,40.0,40.0,40.0,25.0,0.625,-2.522337481081216e-05,-2.522337481081216e-05,-3.138701129989929e-05,-1.487898751761918e-06,-1.487898751761918e-06,-1.00221957524127e-05,-3.391216283066267e-05,-3.391216283066267e-05,-3.138701129989929e-05,-4.027006285012291e-05,-4.027006285012291e-05,-3.138701129989929e-05,-4.027006285012291e-05,-1.487898751761918e-06,3,3,266,-0.00011925805141478896,-6.741699421686231e-05,-0.00015787292472749237,-6.0077040228062595e-05,-0.000322039714416425,-0.0001910583773222438,-0.00030834951108512526,3.102796817615221e-05,0.75,0.9722222222222222,True,0.005216077517631807,0.0031542725730144324,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0006858911604025766,0.0020280756298593455,0.3480563223557736,0.0025987270478627727,9.297830348341652e-06,0.0003322009054369875,40,True,True,0.9733487833140209,1.0,0.969838572642311,0.9713261648745519,-3.31080766084129e-05,-4.6405356901414943e-05,-2.791020944924811e-05,-2.9693219151254352e-05,-1.7797376608364373e-05,-3.1094656901366416e-05,-1.2599509449199576e-05,-1.438251915120582e-05,-1.3268898284593194e-06,-1.5192976534158793e-05,-1.0696697611385596e-06,-1.0765963479048425e-06,True,-1.5920848577676507e-06,2.371889637619232e-07,-0.01013904982618774,False,False,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086
394,0,e104_e95_q2s3_tail_graft_eb46398e,e95_q2s3_tail_graft,e95,mixmin,active_edge,Q2+S3,0.445,31.0,29.0,31.0,29.0,31.0,1.0,-2.5222675305691666e-05,-2.5222675305691666e-05,-3.0620846265927426e-05,-1.9759249564321735e-06,-1.9759249564321735e-06,-1.1927651510479365e-05,-3.388986862995491e-05,-3.388986862995491e-05,-3.0620846265927426e-05,-3.980223233046587e-05,-3.980223233046587e-05,-3.0620846265927426e-05,-3.980223233046587e-05,-1.9759249564321735e-06,3,3,399,-0.00012653800680042515,-5.4365826171354215e-05,-0.00015367104396429854,-5.048668199281181e-05,-0.00030221690730930506,-0.00017635179465105844,-0.0002567781265675087,3.556034622231358e-05,0.7222222222222222,0.9444444444444444,True,0.005208260428297442,0.003126912760344155,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0006958709182955535,0.0021184281696162836,0.3480563223557736,0.0026087068057557496,9.74192062154994e-06,0.00034001799477135326,31,True,True,0.8783314020857474,0.9918478260869565,0.8513169073916738,0.8620071684587813,-2.819500751510523e-05,-4.0469659484511646e-05,-2.4769088062253388e-05,-2.598079447327394e-05,-1.2884307515056705e-05,-2.5158959484463122e-05,-9.45838806220486e-06,-1.0670094473225414e-05,1.558260093683779e-06,-4.59336844773647e-06,1.836846636771207e-06,1.685906847876086e-06,False,3.320984235540017e-06,3.1223388859050217e-06,-0.10515643105446115,False,False,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086
502,0,e104_e95_q2s3_tail_graft_5f120c50,e95_q2s3_tail_graft,e95,mixmin,active_interior,Q2+S3,0.485,19.0,19.0,19.0,19.0,0.0,0.0,-2.5218654299719034e-05,-2.5218654299719034e-05,-3.203347711655535e-05,-2.009328738172833e-06,-2.009328738172833e-06,-8.392849986327278e-06,-3.3636550468063575e-05,-3.3636550468063575e-05,-3.203347711655535e-05,-4.001008369269865e-05,-4.001008369269865e-05,-3.203347711655535e-05,-4.001008369269865e-05,-2.009328738172833e-06,3,3,508,-0.00010097547957593767,-6.368081202579035e-05,-0.00016470077091007562,-4.251998979890037e-05,-0.00038739168812344793,-0.00021495583896117415,-0.0003928048841122117,4.9499751098091703e-05,0.75,0.9722222222222222,True,0.00532065033741721,0.0035202774422633423,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.000703231657622628,0.0020951393135315455,0.3480563223557736,0.002616067545082824,9.963939766949136e-06,0.00022762808565159057,19,True,True,0.847045191193511,0.967391304347826,0.8194562446898895,0.8311827956989247,-3.104337431288174e-05,-4.140358015157256e-05,-2.6319963392385517e-05,-2.7925709939343235e-05,-1.5732674312833216e-05,-2.609288015152403e-05,-1.1009263392336991e-05,-1.2615009939294705e-05,1.7810962651563107e-06,-1.815844991608377e-06,1.9493818373175438e-06,1.8821519397240732e-06,False,4.7261743776350615e-07,3.3451750573775533e-06,-0.13644264194669764,False,False,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086
62,0,e104_e95_q2s3_tail_graft_1eb3e5f1,e95_q2s3_tail_graft,e95,mixmin,active_all,Q2+S3,0.285,50.0,48.0,50.0,48.0,31.0,0.62,-2.520878936640436e-05,-2.520878936640436e-05,-3.136767599787316e-05,-1.4730275392782488e-06,-1.4730275392782488e-06,-1.0004912929240106e-05,-3.3904760345371265e-05,-3.3904760345371265e-05,-3.136767599787316e-05,-4.02485802142305e-05,-4.02485802142305e-05,-3.136767599787316e-05,-4.02485802142305e-05,-1.4730275392782488e-06,3,3,64,-0.00011313659918542607,-6.095975807496323e-05,-0.00015550845181497297,-4.352572984034353e-05,-0.000322039714416425,-0.00018278272212838426,-0.0003010573531351324,3.102796817615221e-05,0.75,0.9722222222222222,True,0.00519675325550234,0.0030866376555612985,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0006787455915140684,0.0020066663504199013,0.3480563223557736,0.0025915814789742647,9.252641267164928e-06,0.00035152516756645414,50,True,True,0.9826187717265353,1.0,0.9804587935429057,0.9813620071684588,-3.360983883047473e-05,-4.80415144855546e-05,-2.8418600383760317e-05,-3.0212379539990278e-05,-1.8299138830426202e-05,-3.273081448550608e-05,-1.3107900383711792e-05,-1.4901679539941755e-05,-1.7421384783806204e-06,-1.7013884080834427e-05,-1.575703385090484e-06,-1.5734125947349478e-06,True,-2.0938470798294794e-06,-1.7805968615937785e-07,-0.0008690614136732666,False,True,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086
395,0,e104_e95_q2s3_tail_graft_3886fd64,e95_q2s3_tail_graft,e95,mixmin,active_edge,Q2+S3,0.45,31.0,29.0,31.0,29.0,31.0,1.0,-2.5205837683617283e-05,-2.5205837683617283e-05,-3.0595776322250856e-05,-1.9339246988270276e-06,-1.9339246988270276e-06,-1.1924713402056142e-05,-3.388504876633558e-05,-3.388504876633558e-05,-3.0595776322250856e-05,-3.9798539585467196e-05,-3.9798539585467196e-05,-3.0595776322250856e-05,-3.9798539585467196e-05,-1.9339246988270276e-06,3,3,400,-0.00012646428028711965,-5.4404097895810466e-05,-0.00015342535272533375,-5.0371634374712926e-05,-0.0003006121162536929,-0.0001754918753142029,-0.0002549572381566734,3.61173636933453e-05,0.7222222222222222,0.9444444444444444,True,0.005204440001389896,0.0031135412661677415,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0006948310916505371,0.0021136936833917336,0.3480563223557736,0.0026076669791107333,9.728302026703122e-06,0.00034383842167889965,31,True,True,0.8774623406720742,0.9891304347826086,0.85089209855565,0.8616487455197133,-2.831830314745129e-05,-4.0717911710645215e-05,-2.485980013301271e-05,-2.608314376024973e-05,-1.3007603147402761e-05,-2.5407211710596688e-05,-9.549100132964183e-06,-1.0772443760201204e-05,1.5849047268802818e-06,-4.621690710081658e-06,1.868254811230257e-06,1.7202793663432999e-06,False,3.1976886031939614e-06,3.1489835191015244e-06,-0.10602549246813442,False,False,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086
503,0,e104_e95_q2s3_tail_graft_87097a89,e95_q2s3_tail_graft,e95,mixmin,active_interior,Q2+S3,0.49,19.0,19.0,19.0,19.0,0.0,0.0,-2.5203225053171963e-05,-2.5203225053171963e-05,-3.203028996023871e-05,-1.971199351080699e-06,-1.971199351080699e-06,-8.354414704037083e-06,-3.3629886400321496e-05,-3.3629886400321496e-05,-3.203028996023871e-05,-4.0008589408224715e-05,-4.0008589408224715e-05,-3.203028996023871e-05,-4.0008589408224715e-05,-1.971199351080699e-06,3,3,509,-0.00010058277034027396,-6.381212040018625e-05,-0.00016458921368997514,-4.2331991988137085e-05,-0.00038679878539332746,-0.00021456538869073227,-0.0003925495788342857,4.9499751098091703e-05,0.75,0.9722222222222222,True,0.005318303656121833,0.0035120640577295252,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0007023533114879624,0.002090556316120257,0.3480563223557736,0.002615189198948158,9.953570913556008e-06,0.0002299747669469669,19,True,True,0.8464658169177288,0.967391304347826,0.8186066270178419,0.8304659498207886,-3.11858194664077e-05,-4.164105167874072e-05,-2.641918119165366e-05,-2.8039651588188923e-05,-1.587511946635918e-05,-2.6330351678692193e-05,-1.1108481191605133e-05,-1.2728951588140394e-05,1.8111329925669422e-06,-1.8158297871087438e-06,1.9798019542605776e-06,1.911522933654003e-06,False,3.301722842375441e-07,3.3752117847881848e-06,-0.13702201622247978,False,False,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086
163,0,e104_e95_q2s3_tail_graft_dc75c32b,e95_q2s3_tail_graft,e95,mixmin,active_s3_all,S3,0.29,39.0,39.0,39.0,39.0,25.0,0.6410256410256411,-2.5202022523540535e-05,-2.5202022523540535e-05,-3.136796690683674e-05,-1.3981335936774641e-06,-1.3981335936774641e-06,-9.949418095622775e-06,-3.391799533369877e-05,-3.391799533369877e-05,-3.136796690683674e-05,-4.028993864313435e-05,-4.028993864313435e-05,-3.136796690683674e-05,-4.028993864313435e-05,-1.3981335936774641e-06,3,3,166,-0.00012223314702072274,-7.035246936548667e-05,-0.00015764950725141724,-6.0655941758358534e-05,-0.0003198968905531313,-0.00019027641615574492,-0.00030661510601860903,3.073519077785047e-05,0.75,0.9722222222222222,True,0.005213527699285375,0.0031453482088019233,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.000684724005989422,0.0020222669528281194,0.3480563223557736,0.002597559893449618,9.275066592075243e-06,0.00033475072378341876,39,True,True,0.9727694090382387,1.0,0.9694137638062872,0.9709677419354839,-3.335654916432707e-05,-4.675388031373563e-05,-2.80747456824634e-05,-2.988555433508315e-05,-1.804584916427854e-05,-3.14431803136871e-05,-1.2764045682414875e-05,-1.457485433503462e-05,-1.312387595170847e-06,-1.544523064035257e-05,-1.0606282227823151e-06,-1.0803335938924551e-06,True,-1.8405574136818177e-06,2.516911970503955e-07,-0.010718424101969881,False,False,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086
263,0,e104_e95_q2s3_tail_graft_8be1f129,e95_q2s3_tail_graft,e95,mixmin,active_topgap40,Q2+S3,0.29,40.0,40.0,40.0,40.0,25.0,0.625,-2.5199465914282904e-05,-2.5199465914282904e-05,-3.136796690683674e-05,-1.4159287869963677e-06,-1.4159287869963677e-06,-9.986047619925387e-06,-3.3906968371577584e-05,-3.3906968371577584e-05,-3.136796690683674e-05,-4.0275500584052715e-05,-4.0275500584052715e-05,-3.136796690683674e-05,-4.0275500584052715e-05,-1.4159287869963677e-06,3,3,267,-0.00011899098306654143,-6.77080317909029e-05,-0.0001575653308796554,-6.006670715663631e-05,-0.0003198968905531313,-0.0001899817988548838,-0.00030642911024786546,3.073519077785047e-05,0.75,0.9722222222222222,True,0.0052102494315715096,0.003133874271803392,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0006840901758500912,0.002019086642280737,0.3480563223557736,0.002596926063310287,9.266463060503874e-06,0.00033802899149728487,40,True,True,0.9733487833140209,1.0,0.969838572642311,0.9713261648745519,-3.339541972721217e-05,-4.69110490922676e-05,-2.8113233930474357e-05,-2.9925224693153788e-05,-1.8084719727163645e-05,-3.1600349092219076e-05,-1.2802533930425825e-05,-1.4614524693105263e-05,-1.342924406821434e-06,-1.5437010026271403e-05,-1.0835417512529457e-06,-1.08912319051368e-06,True,-1.8794279765669225e-06,2.2115438539980857e-07,-0.01013904982618774,False,False,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086
396,0,e104_e95_q2s3_tail_graft_972bf984,e95_q2s3_tail_graft,e95,mixmin,active_edge,Q2+S3,0.455,31.0,29.0,31.0,29.0,31.0,1.0,-2.5188871697667814e-05,-2.5188871697667814e-05,-3.0570511897143327e-05,-1.891805759046683e-06,-1.891805759046683e-06,-1.1921692799621297e-05,-3.388010449811851e-05,-3.388010449811851e-05,-3.0570511897143327e-05,-3.979470483550518e-05,-3.979470483550518e-05,-3.0570511897143327e-05,-3.979470483550518e-05,-1.891805759046683e-06,3,3,401,-0.0001263721164669218,-5.4442245572161596e-05,-0.00015317953743801405,-5.025656929127931e-05,-0.00029900647432619387,-0.0001746315218087366,-0.00025313577435894766,3.6674414100031224e-05,0.7222222222222222,0.9444444444444444,True,0.005200619574482356,0.0031001697719913557,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0006937913890536821,0.0021089598919979496,0.3480563223557736,0.0026066272765138776,9.71480748001816e-06,0.00034765884858643884,31,True,True,0.8774623406720742,0.9891304347826086,0.85089209855565,0.8616487455197133,-2.8441121417356676e-05,-4.096539846025531e-05,-2.4950166237431766e-05,-2.61851031171802e-05,-1.3130421417308154e-05,-2.5654698460206785e-05,-9.63946623738324e-06,-1.0874403117131672e-05,1.6117524890193463e-06,-4.649495251183766e-06,1.9033277107070637e-06,1.7587630942566456e-06,False,3.0748703332885687e-06,3.175831281240589e-06,-0.10602549246813442,False,False,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086
504,0,e104_e95_q2s3_tail_graft_91cce489,e95_q2s3_tail_graft,e95,mixmin,active_interior,Q2+S3,0.495,19.0,19.0,19.0,19.0,0.0,0.0,-2.51876879298063e-05,-2.51876879298063e-05,-3.202704519300603e-05,-1.9329711729021426e-06,-1.9329711729021426e-06,-8.315924466373303e-06,-3.362310888654907e-05,-3.362310888654907e-05,-3.202704519300603e-05,-4.000698372974565e-05,-4.000698372974565e-05,-3.202704519300603e-05,-4.000698372974565e-05,-1.9329711729021426e-06,3,3,510,-0.00010018992418462381,-6.394332735237818e-05,-0.00016447755504769845,-4.214397319526886e-05,-0.0003862051936901617,-0.00021417458344271528,-0.0003922940533544116,4.9499751098091703e-05,0.75,0.9722222222222222,True,0.005315956974826454,0.0035038506731956973,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0007014750667754732,0.0020859739280417234,0.3480563223557736,0.0026143109542356687,9.943303482340196e-06,0.00023232144824234644,19,True,True,0.8461761297798378,0.967391304347826,0.8181818181818182,0.8301075268817204,-3.132785796140998e-05,-4.1877874013749455e-05,-2.6518104930588885e-05,-2.8153261487012107e-05,-1.6017157961361452e-05,-2.6567174013700928e-05,-1.1207404930540362e-05,-1.2842561486963578e-05,1.8428469018052534e-06,-1.815428783578628e-06,2.0113337935539496e-06,1.94109928105821e-06,False,1.881337892352706e-07,3.406925694026496e-06,-0.1373117033603708,False,False,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086
63,0,e104_e95_q2s3_tail_graft_10c3f1a0,e95_q2s3_tail_graft,e95,mixmin,active_all,Q2+S3,0.29,50.0,48.0,50.0,48.0,31.0,0.62,-2.5184479256923353e-05,-2.5184479256923353e-05,-3.134799365311913e-05,-1.4006555890677674e-06,-1.4006555890677674e-06,-9.968388127168382e-06,-3.389928934638409e-05,-3.389928934638409e-05,-3.134799365311913e-05,-4.0253492835318205e-05,-4.0253492835318205e-05,-3.134799365311913e-05,-4.0253492835318205e-05,-1.4006555890677674e-06,3,3,65,-0.00011272128240571999,-6.113737657253981e-05,-0.00015515924175452112,-4.322408327972482e-05,-0.0003198968905531313,-0.00018156048691642807,-0.000299008438491788,3.073519077785047e-05,0.75,0.9722222222222222,True,0.00519058614729942,0.0030650527768510804,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0006768193803357234,0.0019973021763016884,0.3480563223557736,0.0025896552677959193,9.220615420263e-06,0.0003576922757693737,50,True,True,0.9826187717265353,1.0,0.9804587935429057,0.9813620071684588,-3.3905454288559124e-05,-4.857505225115833e-05,-2.863015741132952e-05,-3.0453058312519934e-05,-1.8594754288510597e-05,-3.326435225110982e-05,-1.3319457411280992e-05,-1.5142358312471406e-05,-1.7667555640070004e-06,-1.7288910051776302e-05,-1.5972044534151614e-06,-1.5947662855291848e-06,True,-2.3894625379138745e-06,-2.0267677178575784e-07,-0.0008690614136732666,False,True,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086
164,0,e104_e95_q2s3_tail_graft_86d9b2e3,e95_q2s3_tail_graft,e95,mixmin,active_s3_all,S3,0.295,39.0,39.0,39.0,39.0,25.0,0.6410256410256411,-2.517795780465626e-05,-2.517795780465626e-05,-3.134867805332231e-05,-1.3256927557936393e-06,-1.3256927557936393e-06,-9.912603376793783e-06,-3.391277897590861e-05,-3.391277897590861e-05,-3.134867805332231e-05,-4.029540168215551e-05,-4.029540168215551e-05,-3.134867805332231e-05,-4.029540168215551e-05,-1.3256927557936393e-06,3,3,167,-0.00012207909112277315,-7.068890487849089e-05,-0.00015734316890803068,-6.0655941758358534e-05,-0.00031775252215007765,-0.0001892042319542181,-0.000304697189801014,3.0443488985817305e-05,0.75,0.9722222222222222,True,0.005207756135082217,0.0031251477340908658,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0006829341453550306,0.00201333396370573,0.3480563223557736,0.002595770032815227,9.244043453230968e-06,0.0003405222879865779,39,True,True,0.9727694090382387,1.0,0.9694137638062872,0.9709677419354839,-3.364247041533979e-05,-4.725566271988085e-05,-2.827656280425818e-05,-3.011626256513281e-05,-1.8331770415291266e-05,-3.194496271983232e-05,-1.2965862804209648e-05,-1.4805562565084284e-05,-1.3235853412343575e-06,-1.568872376986306e-05,-1.0711985613882792e-06,-1.0949080916484636e-06,True,-2.1264786646945437e-06,2.404934509868851e-07,-0.010718424101969881,False,False,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086
